CAN Message; 0x150:04007aac3d842bf6
1739209586.36886;-38.13080360867914
1739209586.3688653;-45.120503652039325
1739209586.3688705;-38.13080360867914
1739209586.3688757;-38.13080360867914
1739209586.368881;-38.13080360867914
1739209586.3688862;-38.13080360867914
1739209586.3688915;-45.120503652039325
1739209586.3688965;-38.13080360867914
1739209586.3689017;-45.120503652039325
1739209586.368907;-45.120503652039325
1739209586.3689122;-45.120503652039325
1739209586.3689175;-45.120503652039325
1739209586.3689227;-45.120503652039325
1739209586.368928;-45.120503652039325
1739209586.3689332;-38.13080360867914
1739209586.3689382;-38.13080360867914
1739209586.3689435;-45.120503652039325
1739209586.3689487;-45.120503652039325
1739209586.368954;-38.13080360867914
1739209586.3689592;-35.57807855764607
1739209586.3689644;-45.120503652039325
1739209586.3689697;-45.120503652039325
1739209586.368975;-38.13080360867914
1739209586.3689802;-35.57807855764607
1739209586.3689852;-38.13080360867914
1739209586.3689904;-45.120503652039325
1739209586.3689957;-38.13080360867914
1739209586.369001;-45.120503652039325
1739209586.3690062;-45.120503652039325
1739209586.3690114;-33.981070128970906
1739209586.3690166;-45.120503652039325
1739209586.369022;-45.120503652039325
1739209586.369027;-33.981070128970906
1739209586.3690321;-38.13080360867914
1739209586.3690374;-38.13080360867914
1739209586.3690426;-38.13080360867914
1739209586.3690479;-38.13080360867914
1739209586.3690531;-45.120503652039325
1739209586.3690584;-35.57807855764607
1739209586.3690636;-29.438486411369333
1739209586.3690689;-45.120503652039325
1739209586.3690739;-38.13080360867914
1739209586.369079;-45.120503652039325
1739209586.3690844;-35.57807855764607
1739209586.3690896;-45.120503652039325
1739209586.3690948;-32.816014438256545
1739209586.3691;-45.120503652039325
1739209586.3691053;-35.57807855764607
1739209586.3691106;-45.120503652039325
1739209586.3691156;-45.120503652039325
1739209586.3691208;-38.13080360867914
1739209586.369126;-45.120503652039325
1739209586.3691313;-38.13080360867914
1739209586.3691366;-38.13080360867914
1739209586.3691418;-33.981070128970906
1739209586.369147;-26.991370085610736
1739209586.3691523;-45.120503652039325
1739209586.3691576;-38.13080360867914
1739209586.3691626;-35.57807855764607
1739209586.3691678;-32.816014438256545
1739209586.369173;-38.13080360867914
1739209586.3691783;-45.120503652039325
1739209586.3691835;-38.13080360867914
1739209586.3691888;-38.13080360867914
1739209586.369194;-45.120503652039325
1739209586.3691993;-45.120503652039325
1739209586.3692043;-45.120503652039325
1739209586.3692095;-45.120503652039325
1739209586.3692148;-38.13080360867914
1739209586.36922;-45.120503652039325
1739209586.3692253;-35.57807855764607
1739209586.3692305;-29.438486411369333
1739209586.3692358;-38.13080360867914
1739209586.369241;-45.120503652039325
1739209586.3692462;-33.981070128970906
1739209586.3692513;-31.141103565318893
1739209586.3692565;-45.120503652039325
1739209586.3692617;-45.120503652039325
1739209586.369267;-38.13080360867914
1739209586.3692722;-45.120503652039325
1739209586.3692775;-45.120503652039325
1739209586.3692827;-38.13080360867914
1739209586.369288;-38.13080360867914
1739209586.3692932;-45.120503652039325
1739209586.3692982;-38.13080360867914
1739209586.3693035;-38.13080360867914
1739209586.3693087;-45.120503652039325
1739209586.369314;-45.120503652039325
1739209586.3693192;-45.120503652039325
1739209586.3693244;-45.120503652039325
1739209586.3693297;-33.981070128970906
1739209586.369335;-32.816014438256545
1739209586.36934;-45.120503652039325
1739209586.3693452;-45.120503652039325
1739209586.3693504;-33.981070128970906
1739209586.3693557;-27.8777449560314
1739209586.369361;-38.13080360867914
1739209586.3693662;-45.120503652039325
1739209586.3693714;-45.120503652039325
1739209586.3693767;-33.981070128970906
1739209586.369382;-38.13080360867914
1739209586.369387;-45.120503652039325
1739209586.3693922;-38.13080360867914
1739209586.3693974;-38.13080360867914
1739209586.3694026;-38.13080360867914
1739209586.373636;-38.13080360867914
1739209586.3736382;-45.120503652039325
1739209586.3736403;-45.120503652039325
1739209586.3736427;-38.13080360867914
1739209586.3736448;-45.120503652039325
1739209586.373647;-45.120503652039325
1739209586.3736491;-38.13080360867914
1739209586.3736513;-35.57807855764607
1739209586.3736534;-45.120503652039325
1739209586.3736556;-38.13080360867914
1739209586.3736577;-38.13080360867914
1739209586.37366;-45.120503652039325
1739209586.3736622;-31.141103565318915
1739209586.3736644;-38.13080360867914
1739209586.3736665;-45.120503652039325
1739209586.3736687;-38.13080360867914
1739209586.3736708;-45.120503652039325
1739209586.373673;-45.120503652039325
1739209586.3736753;-38.13080360867914
1739209586.3736775;-45.120503652039325
1739209586.3736796;-45.120503652039325
1739209586.3736818;-45.120503652039325
1739209586.373684;-45.120503652039325
1739209586.373686;-45.120503652039325
1739209586.3736882;-45.120503652039325
1739209586.3736906;-31.141103565318915
1739209586.3736928;-33.981070128970906
1739209586.373695;-45.120503652039325
1739209586.373697;-32.816014438256545
1739209586.3736992;-38.13080360867914
1739209586.3737013;-38.13080360867914
1739209586.3737035;-35.57807855764607
1739209586.3737056;-38.13080360867914
1739209586.373708;-38.13080360867914
1739209586.3737102;-45.120503652039325
1739209586.3737123;-45.120503652039325
1739209586.3737144;-45.120503652039325
1739209586.3737166;-38.13080360867914
1739209586.3737187;-38.13080360867914
1739209586.373721;-45.120503652039325
1739209586.3737233;-38.13080360867914
1739209586.3737254;-30.49652367304973
1739209586.3737276;-45.120503652039325
1739209586.3737297;-45.120503652039325
1739209586.3737319;-38.13080360867914
1739209586.373734;-38.13080360867914
1739209586.3737361;-45.120503652039325
1739209586.3737385;-45.120503652039325
1739209586.3737407;-45.120503652039325
1739209586.3737428;-45.120503652039325
1739209586.373745;-38.13080360867914
1739209586.373747;-45.120503652039325
1739209586.3737493;-38.13080360867914
1739209586.3737514;-38.13080360867914
1739209586.3737535;-45.120503652039325
1739209586.373756;-45.120503652039325
1739209586.373758;-38.13080360867914
1739209586.3737602;-35.57807855764607
1739209586.3737624;-45.120503652039325
1739209586.3737645;-45.120503652039325
1739209586.3737667;-38.13080360867914
1739209586.3737688;-38.13080360867914
1739209586.3737712;-45.120503652039325
1739209586.3737733;-45.120503652039325
1739209586.3737755;-38.13080360867914
1739209586.3737776;-45.120503652039325
1739209586.3737798;-33.981070128970906
1739209586.373782;-38.13080360867914
1739209586.373784;-45.120503652039325
1739209586.3737864;-38.13080360867914
1739209586.3737886;-38.13080360867914
1739209586.3737907;-38.13080360867914
1739209586.373793;-38.13080360867914
1739209586.373795;-38.13080360867914
1739209586.3737972;-38.13080360867914
1739209586.3737993;-45.120503652039325
1739209586.3738015;-45.120503652039325
1739209586.3738039;-38.13080360867914
1739209586.373806;-38.13080360867914
1739209586.3738081;-45.120503652039325
1739209586.3738103;-45.120503652039325
1739209586.3738124;-45.120503652039325
1739209586.3738146;-33.981070128970906
1739209586.3738167;-45.120503652039325
1739209586.373819;-45.120503652039325
1739209586.3738213;-38.13080360867914
1739209586.3738234;-45.120503652039325
1739209586.3738256;-45.120503652039325
1739209586.3738277;-45.120503652039325
1739209586.3738298;-32.816014438256545
1739209586.373832;-38.13080360867914
1739209586.3738341;-45.120503652039325
1739209586.3738365;-38.13080360867914
1739209586.3738387;-33.981070128970906
1739209586.3738408;-33.981070128970906
1739209586.373843;-35.57807855764607
1739209586.373845;-45.120503652039325
1739209586.3738472;-45.120503652039325
1739209586.3738494;-45.120503652039325
1739209586.3738518;-45.120503652039325
1739209586.373854;-38.13080360867914
1739209586.373856;-38.13080360867914
1739209586.3738582;-38.13080360867914
1739209586.3738604;-45.120503652039325
1739209586.3738625;-38.13080360867914
1739209586.3738647;-32.816014438256545
1739209586.373867;-45.120503652039325
1739209586.3738692;-45.120503652039325
1739209586.3738713;-45.120503652039325
1739209586.3738735;-45.120503652039325
1739209586.3738756;-38.13080360867914
1739209586.3738778;-38.13080360867914
1739209586.37388;-45.120503652039325
1739209586.373882;-38.13080360867914
1739209586.3738844;-35.57807855764607
1739209586.3738866;-35.57807855764607
1739209586.3738887;-38.13080360867914
1739209586.3738909;-38.13080360867914
1739209586.373893;-38.13080360867914
1739209586.3738952;-35.57807855764607
1739209586.3738973;-38.13080360867914
1739209586.3738997;-35.57807855764607
1739209586.3739018;-45.120503652039325
1739209586.373904;-38.13080360867914
1739209586.3739061;-32.816014438256545
1739209586.3739083;-35.57807855764607
1739209586.3739104;-38.13080360867914
1739209586.3739126;-38.13080360867914
1739209586.373915;-45.120503652039325
1739209586.373917;-45.120503652039325
1739209586.3739192;-38.13080360867914
1739209586.3739214;-45.120503652039325
1739209586.3739235;-33.981070128970906
1739209586.3739257;-35.57807855764607
1739209586.3739278;-31.14110356531892
1739209586.37393;-38.13080360867914
1739209586.3739324;-33.981070128970906
1739209586.3739345;-45.120503652039325
1739209586.3739367;-45.120503652039325
1739209586.3739388;-45.120503652039325
1739209586.373941;-38.13080360867914
1739209586.373943;-38.13080360867914
1739209586.3739452;-28.992665084841942
1739209586.3739476;-38.13080360867914
1739209586.3739498;-38.13080360867914
1739209586.373952;-35.57807855764607
1739209586.373954;-35.57807855764607
1739209586.3739562;-45.120503652039325
1739209586.3739583;-45.120503652039325
1739209586.3739605;-45.120503652039325
1739209586.3739626;-27.877744956031417
1739209586.373965;-45.120503652039325
1739209586.3739672;-33.981070128970906
1739209586.3739693;-45.120503652039325
1739209586.3739715;-45.120503652039325
1739209586.3739736;-45.120503652039325
1739209586.3739758;-45.120503652039325
1739209586.373978;-45.120503652039325
1739209586.3739803;-28.992665084841942
1739209586.3739824;-38.13080360867914
1739209586.3739846;-45.120503652039325
1739209586.3739867;-45.120503652039325
1739209586.3739889;-33.981070128970906
1739209586.373991;-38.13080360867914
1739209586.3739932;-38.13080360867914
1739209586.3739955;-35.57807855764607
1739209586.3739977;-31.141103565318943
1739209586.3739998;-45.120503652039325
1739209586.374002;-38.13080360867914
1739209586.3740041;-38.13080360867914
1739209586.3740063;-45.120503652039325
1739209586.3740084;-45.120503652039325
1739209586.3740106;-38.13080360867914
1739209586.374013;-45.120503652039325
1739209586.374015;-28.58837851428586
1739209586.3740172;-31.141103565318893
1739209586.3740194;-45.120503652039325
1739209586.3740215;-45.120503652039325
1739209586.3740237;-38.13080360867914
1739209586.3740258;-38.13080360867914
1739209586.3740282;-45.120503652039325
1739209586.3740304;-45.120503652039325
1739209586.3740325;-45.120503652039325
1739209586.3740346;-45.120503652039325
1739209586.3740368;-35.57807855764607
1739209586.374039;-32.816014438256545
1739209586.374041;-45.120503652039325
1739209586.3740435;-45.120503652039325
1739209586.3740456;-38.13080360867914
1739209586.3740478;-45.120503652039325
1739209586.37405;-38.13080360867914
1739209586.374052;-45.120503652039325
1739209586.3740542;-45.120503652039325
1739209586.3740563;-45.120503652039325
1739209586.3740585;-38.13080360867914
1739209586.3740609;-38.13080360867914
1739209586.374063;-32.816014438256545
1739209586.3740652;-38.13080360867914
1739209586.3740673;-38.13080360867914
1739209586.3740695;-35.57807855764607
1739209586.3740716;-45.120503652039325
1739209586.3740737;-38.13080360867914
1739209586.3740761;-38.13080360867914
1739209586.3740783;-45.120503652039325
1739209586.3740804;-38.13080360867914
1739209586.3740826;-35.57807855764607
1739209586.3740847;-38.13080360867914
1739209586.3740869;-38.13080360867914
1739209586.374089;-35.57807855764607
1739209586.3740914;-45.120503652039325
1739209586.3740935;-45.120503652039325
1739209586.3740957;-45.120503652039325
1739209586.3740978;-38.13080360867914
1739209586.3741;-38.13080360867914
1739209586.374102;-30.49652367304973
1739209586.3741043;-29.438486411369333
1739209586.3741064;-45.120503652039325
1739209586.3741088;-45.120503652039325
1739209586.374111;-38.13080360867914
1739209586.374113;-45.120503652039325
1739209586.3741152;-45.120503652039325
1739209586.3741174;-38.13080360867914
1739209586.3741195;-45.120503652039325
1739209586.3741217;-45.120503652039325
1739209586.374124;-35.57807855764607
1739209586.3741262;-35.57807855764607
1739209586.3741283;-38.13080360867914
1739209586.3741305;-38.13080360867914
1739209586.3741326;-38.13080360867914
1739209586.3741348;-35.57807855764607
1739209586.374137;-45.120503652039325
1739209586.374139;-45.120503652039325
1739209586.3741415;-38.13080360867914
1739209586.3741436;-38.13080360867914
1739209586.3741457;-38.13080360867914
1739209586.374148;-38.13080360867914
1739209586.37415;-38.13080360867914
1739209586.3741522;-38.13080360867914
1739209586.3741543;-45.120503652039325
1739209586.3741567;-45.120503652039325
1739209586.3741589;-45.120503652039325
1739209586.374161;-45.120503652039325
1739209586.3741632;-38.13080360867914
1739209586.3741653;-38.13080360867914
1739209586.3741674;-45.120503652039325
1739209586.3741696;-33.981070128970906
1739209586.374172;-45.120503652039325
1739209586.374174;-45.120503652039325
1739209586.3741763;-35.57807855764607
1739209586.3741784;-32.816014438256545
1739209586.3741806;-45.120503652039325
1739209586.3741827;-45.120503652039325
1739209586.3741848;-38.13080360867914
1739209586.374187;-38.13080360867914
1739209586.3741894;-38.13080360867914
1739209586.3741915;-32.816014438256545
1739209586.3741937;-45.120503652039325
1739209586.3741958;-38.13080360867914
1739209586.374198;-35.57807855764607
1739209586.3742;-35.57807855764607
1739209586.3742023;-38.13080360867914
1739209586.3742046;-45.120503652039325
1739209586.3742068;-38.13080360867914
1739209586.374209;-45.120503652039325
1739209586.374211;-35.57807855764607
1739209586.3742132;-35.57807855764607
1739209586.3742154;-45.120503652039325
1739209586.3742175;-45.120503652039325
1739209586.37422;-35.57807855764607
1739209586.374222;-38.13080360867914
1739209586.3742242;-45.120503652039325
1739209586.3742263;-38.13080360867914
1739209586.3742285;-38.13080360867914
1739209586.3742306;-38.13080360867914
1739209586.3742328;-45.120503652039325
1739209586.374235;-38.13080360867914
1739209586.3742373;-38.13080360867914
1739209586.3742394;-45.120503652039325
1739209586.3742416;-45.120503652039325
1739209586.3742437;-45.120503652039325
1739209586.374246;-38.13080360867914
1739209586.374248;-35.57807855764607
1739209586.3742502;-45.120503652039325
1739209586.3742526;-45.120503652039325
1739209586.3742547;-45.120503652039325
1739209586.3742568;-45.120503652039325
1739209586.374259;-45.120503652039325
1739209586.3742611;-45.120503652039325
1739209586.3742633;-38.13080360867914
1739209586.3742654;-45.120503652039325
1739209586.3742678;-45.120503652039325
1739209586.37427;-45.120503652039325
1739209586.374272;-45.120503652039325
1739209586.3742743;-38.13080360867914
1739209586.3742764;-38.13080360867914
1739209586.3742785;-45.120503652039325
1739209586.3742807;-45.120503652039325
1739209586.3742828;-38.13080360867914
1739209586.3742852;-35.57807855764607
1739209586.3742874;-38.13080360867914
1739209586.3742895;-33.981070128970906
1739209586.3742917;-38.13080360867914
1739209586.3742938;-45.120503652039325
1739209586.374296;-45.120503652039325
1739209586.374298;-38.13080360867914
1739209586.3743005;-35.57807855764607
1739209586.3743026;-45.120503652039325
1739209586.3743048;-38.13080360867914
1739209586.374307;-45.120503652039325
1739209586.374309;-45.120503652039325
1739209586.3743112;-45.120503652039325
1739209586.3743134;-35.57807855764607
1739209586.3743155;-38.13080360867914
1739209586.374318;-45.120503652039325
1739209586.37432;-38.13080360867914
1739209586.3743222;-33.981070128970906
1739209586.3743243;-35.57807855764607
1739209586.3743265;-45.120503652039325
1739209586.3743286;-38.13080360867914
1739209586.3743308;-45.120503652039325
1739209586.3743331;-38.13080360867914
1739209586.3743353;-38.13080360867914
1739209586.3743374;-45.120503652039325
1739209586.3743396;-45.120503652039325
1739209586.3743417;-38.13080360867914
1739209586.3743439;-35.57807855764607
1739209586.374346;-45.120503652039325
1739209586.3743484;-45.120503652039325
1739209586.3743505;-33.981070128970906
1739209586.3743527;-45.120503652039325
1739209586.3743548;-38.13080360867914
1739209586.374357;-35.57807855764607
1739209586.3743591;-45.120503652039325
1739209586.3743613;-45.120503652039325
1739209586.3743634;-45.120503652039325
1739209586.3743658;-45.120503652039325
1739209586.374368;-38.13080360867914
1739209586.37437;-38.13080360867914
1739209586.3743722;-45.120503652039325
1739209586.3743744;-45.120503652039325
1739209586.3743765;-45.120503652039325
1739209586.3743787;-38.13080360867914
1739209586.374381;-38.13080360867914
1739209586.3743832;-45.120503652039325
1739209586.3743854;-45.120503652039325
1739209586.3743875;-45.120503652039325
1739209586.3743896;-38.13080360867914
1739209586.3743918;-45.120503652039325
1739209586.374394;-33.981070128970906
1739209586.3743963;-35.57807855764607
1739209586.3743985;-38.13080360867914
1739209586.3744006;-45.120503652039325
1739209586.3744028;-28.992665084841942
1739209586.374405;-35.57807855764607
1739209586.374407;-45.120503652039325
1739209586.3744092;-38.13080360867914
1739209586.3744113;-35.57807855764607
1739209586.3744137;-38.13080360867914
1739209586.3744159;-38.13080360867914
1739209586.374418;-35.57807855764607
1739209586.3744202;-38.13080360867914
1739209586.3744223;-45.120503652039325
1739209586.3744245;-38.13080360867914
1739209586.3744266;-45.120503652039325
1739209586.374429;-45.120503652039325
1739209586.3744311;-38.13080360867914
1739209586.3744333;-45.120503652039325
1739209586.3744354;-45.120503652039325
1739209586.3744376;-30.49652367304973
1739209586.3744397;-31.141103565318893
1739209586.3744419;-45.120503652039325
1739209586.374444;-45.120503652039325
1739209586.3744464;-35.57807855764607
1739209586.3744485;-35.57807855764607
1739209586.3744507;-38.13080360867914
1739209586.3744528;-35.57807855764607
1739209586.374455;-38.13080360867914
1739209586.3744571;-45.120503652039325
1739209586.3744593;-45.120503652039325
1739209586.3744617;-38.13080360867914
1739209586.3744638;-38.13080360867914
1739209586.374466;-38.13080360867914
1739209586.374468;-45.120503652039325
1739209586.3744702;-38.13080360867914
1739209586.3744724;-45.120503652039325
1739209586.3744745;-45.120503652039325
1739209586.374477;-33.981070128970906
1739209586.374479;-45.120503652039325
1739209586.3744812;-45.120503652039325
1739209586.3744833;-45.120503652039325
1739209586.3744855;-45.120503652039325
1739209586.3744876;-45.120503652039325
1739209586.3744898;-29.438486411369333
1739209586.374492;-29.438486411369333
1739209586.3744943;-38.13080360867914
1739209586.3744965;-35.57807855764607
1739209586.3744986;-35.57807855764607
1739209586.3745008;-38.13080360867914
1739209586.374503;-45.120503652039325
1739209586.374505;-32.816014438256545
1739209586.3745072;-45.120503652039325
1739209586.3745096;-38.13080360867914
1739209586.3745117;-38.13080360867914
1739209586.3745139;-45.120503652039325
1739209586.374516;-45.120503652039325
1739209586.3745182;-38.13080360867914
1739209586.3745203;-38.13080360867914
1739209586.3745224;-45.120503652039325
1739209586.3745248;-32.816014438256545
1739209586.374527;-25.826314394896354
1739209586.3745291;-38.13080360867914
1739209586.3745313;-45.120503652039325
1739209586.3745334;-38.13080360867914
1739209586.3745356;-38.13080360867914
1739209586.3745377;-45.120503652039325
1739209586.3745399;-45.120503652039325
1739209586.3745422;-45.120503652039325
1739209586.3745444;-33.981070128970956
1739209586.3745465;-45.120503652039325
1739209586.3745487;-45.120503652039325
1739209586.3745508;-45.120503652039325
1739209586.374553;-38.13080360867914
1739209586.374555;-35.57807855764607
1739209586.3745575;-38.13080360867914
1739209586.3745596;-35.57807855764607
1739209586.3745618;-32.816014438256545
1739209586.374564;-38.13080360867914
1739209586.374566;-45.120503652039325
1739209586.3745682;-38.13080360867914
1739209586.3745704;-35.57807855764607
1739209586.3745728;-45.120503652039325
1739209586.374575;-45.120503652039325
1739209586.374577;-45.120503652039325
1739209586.3745792;-45.120503652039325
1739209586.3745813;-45.120503652039325
1739209586.3745835;-45.120503652039325
1739209586.3745856;-45.120503652039325
1739209586.3745878;-38.13080360867914
1739209586.3745902;-45.120503652039325
1739209586.3745923;-45.120503652039325
1739209586.3745944;-45.120503652039325
1739209586.3745966;-38.13080360867914
1739209586.3745987;-38.13080360867914
1739209586.374601;-45.120503652039325
1739209586.374603;-45.120503652039325
1739209586.3746054;-45.120503652039325
1739209586.3746076;-33.981070128970906
1739209586.3746097;-32.816014438256545
1739209586.3746119;-45.120503652039325
1739209586.374614;-38.13080360867914
1739209586.3746161;-45.120503652039325
1739209586.3746183;-35.57807855764607
1739209586.3746204;-38.13080360867914
1739209586.3746228;-35.57807855764607
1739209586.374625;-33.981070128970906
1739209586.374627;-38.13080360867914
1739209586.3746293;-38.13080360867914
1739209586.3746314;-45.120503652039325
1739209586.3746336;-45.120503652039325
1739209586.3746357;-45.120503652039325
1739209586.374638;-38.13080360867914
1739209586.3746402;-45.120503652039325
1739209586.3746424;-38.13080360867914
1739209586.3746445;-45.120503652039325
1739209586.3746467;-45.120503652039325
1739209586.3746488;-38.13080360867914
1739209586.374651;-38.13080360867914
1739209586.3746533;-45.120503652039325
1739209586.3746555;-45.120503652039325
1739209586.3746576;-35.57807855764607
1739209586.3746598;-38.13080360867914
1739209586.374662;-45.120503652039325
1739209586.374664;-38.13080360867914
1739209586.3746662;-45.120503652039325
1739209586.3746684;-38.13080360867914
1739209586.3746707;-38.13080360867914
1739209586.374673;-38.13080360867914
1739209586.374675;-38.13080360867914
1739209586.3746772;-38.13080360867914
1739209586.3746793;-45.120503652039325
1739209586.3746815;-38.13080360867914
1739209586.3746836;-35.57807855764607
1739209586.374686;-38.13080360867914
1739209586.3746881;-35.57807855764607
1739209586.3746903;-33.981070128970906
1739209586.3746924;-38.13080360867914
1739209586.3746946;-45.120503652039325
1739209586.3746967;-38.13080360867914
1739209586.3746989;-38.13080360867914
1739209586.3747013;-38.13080360867914
1739209586.3747034;-38.13080360867914
1739209586.3747056;-45.120503652039325
1739209586.3747077;-45.120503652039325
1739209586.3747098;-33.981070128970906
1739209586.374712;-38.13080360867914
1739209586.3747141;-38.13080360867914
1739209586.3747163;-38.13080360867914
1739209586.3747187;-45.120503652039325
1739209586.3747208;-33.981070128970906
1739209586.374723;-45.120503652039325
1739209586.374725;-35.57807855764607
1739209586.3747272;-38.13080360867914
1739209586.3747294;-45.120503652039325
1739209586.3747315;-45.120503652039325
1739209586.374734;-38.13080360867914
1739209586.374736;-38.13080360867914
1739209586.3747382;-33.981070128970906
1739209586.3747404;-35.57807855764607
1739209586.3747425;-38.13080360867914
1739209586.3747447;-38.13080360867914
1739209586.3747468;-31.141103565318915
1739209586.3747492;-33.981070128970906
1739209586.3747513;-45.120503652039325
1739209586.3747535;-38.13080360867914
1739209586.3747556;-32.816014438256545
1739209586.3747578;-45.120503652039325
1739209586.37476;-38.13080360867914
1739209586.374762;-38.13080360867914
1739209586.3747642;-38.13080360867914
1739209586.3747666;-45.120503652039325
1739209586.3747687;-45.120503652039325
1739209586.3747709;-38.13080360867914
1739209586.374773;-32.81601443825658
1739209586.3747752;-38.13080360867914
1739209586.3747773;-45.120503652039325
1739209586.3747795;-45.120503652039325
1739209586.3747818;-45.120503652039325
1739209586.374784;-45.120503652039325
1739209586.3747861;-45.120503652039325
1739209586.3747883;-35.57807855764607
1739209586.3747904;-27.267205301931607
1739209586.3747926;-38.13080360867914
1739209586.3747947;-38.13080360867914
1739209586.3747969;-33.981070128970906
1739209586.3747993;-35.57807855764607
1739209586.3748014;-38.13080360867914
1739209586.3748035;-38.13080360867914
1739209586.3748057;-33.981070128970906
1739209586.3748078;-31.141103565318943
1739209586.37481;-45.120503652039325
1739209586.3748121;-45.120503652039325
1739209586.3748145;-45.120503652039325
1739209586.3748167;-45.120503652039325
1739209586.3748188;-38.13080360867914
1739209586.374821;-45.120503652039325
1739209586.374823;-45.120503652039325
1739209586.3748252;-38.13080360867914
1739209586.3748274;-45.120503652039325
1739209586.3748298;-45.120503652039325
1739209586.374832;-38.13080360867914
1739209586.374834;-45.120503652039325
1739209586.3748362;-45.120503652039325
1739209586.3748384;-38.13080360867914
1739209586.3748405;-45.120503652039325
1739209586.3748426;-35.57807855764607
1739209586.3748448;-38.13080360867914
1739209586.3748472;-38.13080360867914
1739209586.3748493;-28.58837851428586
1739209586.3748515;-35.57807855764607
1739209586.3748536;-38.13080360867914
1739209586.3748558;-38.13080360867914
1739209586.374858;-38.13080360867914
1739209586.37486;-45.120503652039325
1739209586.3748624;-45.120503652039325
1739209586.3748646;-35.57807855764607
1739209586.3748667;-38.13080360867914
1739209586.3748689;-45.120503652039325
1739209586.374871;-45.120503652039325
1739209586.3748732;-38.13080360867914
1739209586.3748753;-45.120503652039325
1739209586.3748777;-29.438486411369333
1739209586.3748798;-29.438486411369333
