CAN Message; 0x24:0800ac675a400147
1739209800.4845483;-38.13080360867914
1739209800.4845548;-45.120503652039325
1739209800.4845614;-45.120503652039325
1739209800.484568;-45.120503652039325
1739209800.4845748;-38.13080360867914
1739209800.4845815;-38.13080360867914
1739209800.4845881;-33.981070128970906
1739209800.4845946;-32.816014438256545
1739209800.4846013;-38.13080360867914
1739209800.484608;-38.13080360867914
1739209800.4846146;-38.13080360867914
1739209800.4846213;-38.13080360867914
1739209800.484628;-28.992665084841942
1739209800.4846344;-28.992665084841942
1739209800.484641;-45.120503652039325
1739209800.4846478;-45.120503652039325
1739209800.4846544;-38.13080360867914
1739209800.484661;-38.13080360867914
1739209800.4846675;-45.120503652039325
1739209800.4846742;-38.13080360867914
1739209800.484681;-38.13080360867914
1739209800.4846876;-45.120503652039325
1739209800.4846942;-38.13080360867914
1739209800.484701;-45.120503652039325
1739209800.4847074;-45.120503652039325
1739209800.484714;-45.120503652039325
1739209800.4847207;-45.120503652039325
1739209800.4847274;-45.120503652039325
1739209800.484734;-33.981070128970906
1739209800.4847407;-30.49652367304973
1739209800.4847472;-33.981070128970906
1739209800.4847538;-45.120503652039325
1739209800.4847605;-38.13080360867914
1739209800.4847672;-32.816014438256545
1739209800.4847739;-38.13080360867914
1739209800.4847803;-45.120503652039325
1739209800.484787;-38.13080360867914
1739209800.4847937;-32.816014438256545
1739209800.4848003;-38.13080360867914
1739209800.484807;-45.120503652039325
1739209800.4848137;-45.120503652039325
1739209800.4848201;-35.57807855764607
1739209800.4848268;-45.120503652039325
1739209800.4848335;-38.13080360867914
1739209800.4848402;-45.120503652039325
1739209800.4848468;-45.120503652039325
1739209800.4848533;-38.13080360867914
1739209800.48486;-45.120503652039325
1739209800.4848666;-45.120503652039325
1739209800.4848733;-45.120503652039325
1739209800.48488;-35.57807855764607
1739209800.4848866;-38.13080360867914
1739209800.484893;-38.13080360867914
1739209800.4848998;-30.49652367304973
1739209800.4849064;-45.120503652039325
1739209800.484913;-45.120503652039325
1739209800.4849198;-38.13080360867914
1739209800.4849265;-38.13080360867914
1739209800.484933;-45.120503652039325
1739209800.4849396;-45.120503652039325
1739209800.4849463;-45.120503652039325
1739209800.484953;-38.13080360867914
1739209800.4849596;-45.120503652039325
1739209800.484966;-45.120503652039325
1739209800.4849727;-45.120503652039325
1739209800.4849794;-45.120503652039325
1739209800.484986;-38.13080360867914
1739209800.4849927;-45.120503652039325
1739209800.4849994;-33.981070128970906
1739209800.4850059;-31.141103565318893
1739209800.4850125;-38.13080360867914
1739209800.4850192;-45.120503652039325
1739209800.485026;-45.120503652039325
1739209800.4850326;-45.120503652039325
1739209800.4850392;-45.120503652039325
1739209800.4850457;-38.13080360867914
1739209800.4850523;-38.13080360867914
1739209800.485059;-45.120503652039325
1739209800.4850657;-45.120503652039325
1739209800.4850724;-38.13080360867914
1739209800.4850788;-45.120503652039325
1739209800.4850855;-38.13080360867914
1739209800.4850922;-45.120503652039325
1739209800.4850988;-38.13080360867914
1739209800.4851055;-45.120503652039325
1739209800.4851122;-45.120503652039325
1739209800.4851186;-38.13080360867914
1739209800.4851253;-38.13080360867914
1739209800.485132;-38.13080360867914
1739209800.4851387;-45.120503652039325
1739209800.4851453;-38.13080360867914
1739209800.485152;-38.13080360867914
1739209800.4851584;-45.120503652039325
1739209800.485165;-35.57807855764607
1739209800.4851718;-38.13080360867914
1739209800.4851785;-45.120503652039325
1739209800.4851851;-45.120503652039325
1739209800.4851916;-35.57807855764607
1739209800.4851983;-38.13080360867914
1739209800.485205;-35.57807855764607
1739209800.4852116;-45.120503652039325
1739209800.4852183;-45.120503652039325
1739209800.485225;-38.13080360867914
1739209800.4852314;-38.13080360867914
1739209800.485238;-38.13080360867914
1739209800.4852448;-38.13080360867914
1739209800.4852514;-33.981070128970906
1739209800.485258;-45.120503652039325
1739209800.4852648;-45.120503652039325
1739209800.4852712;-32.816014438256545
1739209800.485278;-38.13080360867914
1739209800.4852846;-45.120503652039325
1739209800.4852912;-38.13080360867914
1739209800.485298;-32.816014438256545
1739209800.4853044;-45.120503652039325
1739209800.485311;-45.120503652039325
1739209800.4853177;-38.13080360867914
1739209800.4853244;-45.120503652039325
1739209800.485331;-45.120503652039325
1739209800.4853377;-45.120503652039325
1739209800.4853442;-45.120503652039325
1739209800.4853508;-31.141103565318893
1739209800.4853575;-33.981070128970906
1739209800.4853642;-45.120503652039325
1739209800.4853709;-38.13080360867914
1739209800.4853776;-38.13080360867914
1739209800.485384;-31.141103565318915
1739209800.4853907;-45.120503652039325
1739209800.4853973;-38.13080360867914
1739209800.485404;-38.13080360867914
1739209800.4854107;-38.13080360867914
1739209800.4854171;-45.120503652039325
1739209800.4854238;-38.13080360867914
1739209800.4854305;-35.57807855764607
1739209800.4854372;-38.13080360867914
1739209800.4854438;-45.120503652039325
1739209800.4854505;-45.120503652039325
1739209800.485457;-32.816014438256545
1739209800.4854636;-35.57807855764607
1739209800.4854703;-45.120503652039325
1739209800.485477;-45.120503652039325
1739209800.4854836;-35.57807855764607
1739209800.4854903;-28.992665084841942
1739209800.4854968;-45.120503652039325
1739209800.4855034;-45.120503652039325
1739209800.48551;-38.13080360867914
1739209800.4855168;-38.13080360867914
1739209800.4855235;-45.120503652039325
1739209800.48553;-38.13080360867914
1739209800.4855366;-45.120503652039325
1739209800.4855433;-38.13080360867914
1739209800.48555;-45.120503652039325
1739209800.4855566;-38.13080360867914
1739209800.4855633;-35.57807855764607
1739209800.4855697;-38.13080360867914
1739209800.4855764;-38.13080360867914
1739209800.485583;-45.120503652039325
1739209800.4855897;-35.57807855764607
1739209800.4855964;-38.13080360867914
1739209800.485603;-45.120503652039325
1739209800.4856095;-45.120503652039325
1739209800.4856162;-45.120503652039325
1739209800.485623;-33.981070128970906
1739209800.4856296;-35.57807855764607
1739209800.4856362;-45.120503652039325
1739209800.4856427;-45.120503652039325
1739209800.4856493;-38.13080360867914
1739209800.485656;-38.13080360867914
1739209800.4856627;-38.13080360867914
1739209800.4856694;-45.120503652039325
1739209800.485676;-38.13080360867914
1739209800.4856825;-35.57807855764607
1739209800.4856892;-38.13080360867914
1739209800.4856958;-45.120503652039325
1739209800.4857025;-33.981070128970906
1739209800.4857092;-38.13080360867914
1739209800.4857159;-38.13080360867914
1739209800.4857223;-45.120503652039325
1739209800.485729;-38.13080360867914
1739209800.4857357;-38.13080360867914
1739209800.4857423;-33.981070128970906
1739209800.485749;-45.120503652039325
1739209800.4857554;-38.13080360867914
1739209800.4857621;-38.13080360867914
1739209800.4857688;-45.120503652039325
1739209800.4857755;-45.120503652039325
1739209800.4857821;-38.13080360867914
1739209800.4857888;-45.120503652039325
1739209800.4857953;-38.13080360867914
1739209800.485802;-38.13080360867914
1739209800.4858086;-31.141103565318915
1739209800.4858153;-31.141103565318915
1739209800.485822;-45.120503652039325
1739209800.4858286;-45.120503652039325
1739209800.485835;-45.120503652039325
1739209800.4858418;-45.120503652039325
1739209800.4858484;-45.120503652039325
1739209800.485855;-33.981070128970906
1739209800.4858618;-30.49652367304973
1739209800.4858682;-35.57807855764607
1739209800.485875;-38.13080360867914
1739209800.4858816;-38.13080360867914
1739209800.4858882;-38.13080360867914
1739209800.485895;-45.120503652039325
1739209800.4859016;-38.13080360867914
1739209800.485908;-35.57807855764607
1739209800.4859147;-30.49652367304973
1739209800.4859214;-28.992665084841942
1739209800.485928;-45.120503652039325
1739209800.4859347;-45.120503652039325
1739209800.4859414;-38.13080360867914
1739209800.4859478;-38.13080360867914
1739209800.4859545;-45.120503652039325
1739209800.4859612;-38.13080360867914
1739209800.4859679;-45.120503652039325
1739209800.4859746;-38.13080360867914
1739209800.485981;-38.13080360867914
1739209800.4859877;-35.57807855764607
1739209800.4859943;-45.120503652039325
1739209800.486001;-45.120503652039325
1739209800.4860077;-38.13080360867914
1739209800.4860144;-45.120503652039325
1739209800.4860208;-38.13080360867914
1739209800.4860275;-32.816014438256545
1739209800.4860342;-38.13080360867914
1739209800.4860408;-45.120503652039325
1739209800.4860475;-38.13080360867914
1739209800.4860542;-38.13080360867914
1739209800.4860606;-38.13080360867914
1739209800.4860673;-45.120503652039325
1739209800.486074;-38.13080360867914
1739209800.4860806;-32.816014438256545
1739209800.4860873;-38.13080360867914
1739209800.4860938;-45.120503652039325
1739209800.4861004;-45.120503652039325
1739209800.486107;-45.120503652039325
1739209800.4861138;-38.13080360867914
1739209800.4861205;-45.120503652039325
1739209800.4861271;-38.13080360867914
1739209800.4861336;-45.120503652039325
1739209800.4861403;-38.13080360867914
1739209800.486147;-35.57807855764607
1739209800.4861536;-45.120503652039325
1739209800.4861603;-38.13080360867914
1739209800.4861667;-38.13080360867914
1739209800.4861734;-45.120503652039325
1739209800.48618;-35.57807855764607
1739209800.4861867;-30.49652367304973
1739209800.4861934;-45.120503652039325
1739209800.4862;-45.120503652039325
1739209800.4862065;-35.57807855764607
1739209800.4862132;-35.57807855764607
1739209800.48622;-45.120503652039325
1739209800.4862266;-45.120503652039325
1739209800.4862332;-45.120503652039325
1739209800.48624;-45.120503652039325
1739209800.4862463;-45.120503652039325
1739209800.486253;-45.120503652039325
1739209800.4862597;-38.13080360867914
1739209800.4862664;-45.120503652039325
1739209800.486273;-45.120503652039325
1739209800.4862795;-45.120503652039325
1739209800.4862862;-45.120503652039325
1739209800.4862928;-35.57807855764607
1739209800.4862995;-35.57807855764607
1739209800.4863062;-45.120503652039325
1739209800.4863129;-38.13080360867914
1739209800.4863193;-38.13080360867914
1739209800.486326;-38.13080360867914
1739209800.4863327;-38.13080360867914
1739209800.4863393;-38.13080360867914
1739209800.486346;-45.120503652039325
1739209800.4863527;-38.13080360867914
1739209800.4863591;-33.981070128970906
1739209800.4863658;-38.13080360867914
1739209800.4863725;-45.120503652039325
1739209800.4863791;-38.13080360867914
1739209800.4863858;-45.120503652039325
1739209800.4863923;-45.120503652039325
1739209800.486399;-29.438486411369333
1739209800.4864056;-32.816014438256545
1739209800.4864123;-38.13080360867914
1739209800.486419;-38.13080360867914
1739209800.4864256;-45.120503652039325
1739209800.486432;-38.13080360867914
1739209800.4864388;-38.13080360867914
1739209800.4864454;-38.13080360867914
1739209800.486452;-45.120503652039325
1739209800.4864588;-45.120503652039325
1739209800.4864655;-33.981070128970906
1739209800.486472;-38.13080360867914
1739209800.4864786;-45.120503652039325
1739209800.4864852;-38.13080360867914
1739209800.486492;-38.13080360867914
1739209800.4864986;-38.13080360867914
1739209800.486505;-38.13080360867914
1739209800.4865117;-35.57807855764607
1739209800.4865184;-38.13080360867914
1739209800.486525;-38.13080360867914
1739209800.4865317;-45.120503652039325
1739209800.4865384;-38.13080360867914
1739209800.4865448;-35.57807855764607
1739209800.4865515;-38.13080360867914
1739209800.4865582;-45.120503652039325
1739209800.4865649;-45.120503652039325
1739209800.4865716;-45.120503652039325
1739209800.4865782;-45.120503652039325
1739209800.4865847;-45.120503652039325
1739209800.4865913;-38.13080360867914
1739209800.486598;-32.816014438256545
1739209800.4866047;-38.13080360867914
1739209800.4866114;-45.120503652039325
1739209800.4866178;-38.13080360867914
1739209800.4866245;-38.13080360867914
1739209800.4866312;-38.13080360867914
1739209800.4866378;-38.13080360867914
1739209800.4866445;-45.120503652039325
1739209800.4866512;-45.120503652039325
1739209800.4866576;-38.13080360867914
1739209800.4866643;-35.57807855764607
1739209800.486671;-35.57807855764607
1739209800.4866776;-38.13080360867914
1739209800.4866843;-38.13080360867914
1739209800.486691;-35.57807855764607
1739209800.4866974;-38.13080360867914
1739209800.486704;-45.120503652039325
1739209800.4867108;-38.13080360867914
1739209800.4867175;-45.120503652039325
1739209800.4867241;-45.120503652039325
1739209800.4867306;-45.120503652039325
1739209800.4867373;-45.120503652039325
1739209800.486744;-45.120503652039325
1739209800.4867506;-45.120503652039325
1739209800.4867573;-32.816014438256545
1739209800.486764;-38.13080360867914
1739209800.4867704;-35.57807855764607
1739209800.486777;-30.49652367304973
1739209800.4867837;-38.13080360867914
1739209800.4867904;-38.13080360867914
1739209800.486797;-35.57807855764607
1739209800.4868038;-35.57807855764607
1739209800.4868102;-38.13080360867914
1739209800.486817;-45.120503652039325
1739209800.4868236;-45.120503652039325
1739209800.4868302;-45.120503652039325
1739209800.486837;-45.120503652039325
1739209800.4868433;-45.120503652039325
1739209800.48685;-45.120503652039325
1739209800.4868567;-45.120503652039325
1739209800.4868634;-45.120503652039325
1739209800.48687;-45.120503652039325
1739209800.4868767;-45.120503652039325
1739209800.4868832;-35.57807855764607
1739209800.4868898;-38.13080360867914
1739209800.4868965;-45.120503652039325
1739209800.4869032;-45.120503652039325
1739209800.4869099;-33.981070128970906
1739209800.4869165;-33.981070128970906
1739209800.486923;-38.13080360867914
1739209800.4869297;-45.120503652039325
1739209800.4869363;-38.13080360867914
1739209800.486943;-38.13080360867914
1739209800.4869497;-45.120503652039325
1739209800.4869561;-45.120503652039325
1739209800.4869628;-45.120503652039325
1739209800.4869695;-35.57807855764607
1739209800.4869761;-38.13080360867914
1739209800.4869828;-45.120503652039325
1739209800.4869895;-45.120503652039325
1739209800.486996;-32.816014438256545
1739209800.4870026;-35.57807855764607
1739209800.4870093;-45.120503652039325
1739209800.487016;-45.120503652039325
1739209800.4870226;-38.13080360867914
1739209800.4870293;-33.981070128970906
1739209800.4870358;-45.120503652039325
1739209800.4870424;-33.981070128970906
1739209800.487049;-31.141103565318915
1739209800.4870558;-38.13080360867914
1739209800.4870625;-38.13080360867914
1739209800.487069;-45.120503652039325
1739209800.4870756;-38.13080360867914
1739209800.4870822;-38.13080360867914
1739209800.487089;-33.981070128970906
1739209800.4870956;-45.120503652039325
1739209800.4871023;-45.120503652039325
1739209800.4871087;-38.13080360867914
1739209800.4871154;-33.981070128970906
1739209800.487122;-38.13080360867914
1739209800.4871287;-38.13080360867914
1739209800.4871354;-45.120503652039325
1739209800.487142;-45.120503652039325
1739209800.4871485;-38.13080360867914
1739209800.4871552;-45.120503652039325
1739209800.4871619;-45.120503652039325
1739209800.4871686;-45.120503652039325
1739209800.4871752;-33.981070128970906
1739209800.4871817;-45.120503652039325
1739209800.4871883;-35.57807855764607
1739209800.487195;-35.57807855764607
1739209800.4872017;-35.57807855764607
1739209800.4872084;-33.981070128970906
1739209800.487215;-45.120503652039325
1739209800.4872215;-45.120503652039325
1739209800.4872282;-45.120503652039325
1739209800.4872348;-38.13080360867914
1739209800.4872415;-45.120503652039325
1739209800.4872482;-45.120503652039325
1739209800.4872549;-45.120503652039325
1739209800.4872613;-45.120503652039325
1739209800.487268;-45.120503652039325
1739209800.4872746;-45.120503652039325
1739209800.4872813;-45.120503652039325
1739209800.487288;-45.120503652039325
1739209800.4872944;-33.981070128970906
1739209800.487301;-45.120503652039325
1739209800.4873078;-38.13080360867914
1739209800.4873145;-28.58837851428586
1739209800.4873211;-45.120503652039325
1739209800.4873278;-45.120503652039325
1739209800.4873343;-38.13080360867914
1739209800.487341;-32.816014438256545
1739209800.4873476;-45.120503652039325
1739209800.4873543;-45.120503652039325
1739209800.487361;-45.120503652039325
1739209800.4873676;-33.981070128970956
1739209800.487374;-45.120503652039325
1739209800.4873807;-35.57807855764607
1739209800.4873874;-45.120503652039325
1739209800.487394;-45.120503652039325
1739209800.4874008;-38.13080360867914
1739209800.4874072;-45.120503652039325
1739209800.487414;-33.981070128970906
1739209800.4874206;-33.981070128970906
1739209800.4874272;-38.13080360867914
1739209800.487434;-45.120503652039325
1739209800.4874406;-45.120503652039325
1739209800.487447;-45.120503652039325
1739209800.4874537;-38.13080360867914
1739209800.4874604;-38.13080360867914
1739209800.487467;-45.120503652039325
1739209800.4874737;-38.13080360867914
1739209800.4874802;-45.120503652039325
1739209800.4874868;-45.120503652039325
1739209800.4874935;-38.13080360867914
1739209800.4875002;-38.13080360867914
1739209800.4875069;-38.13080360867914
1739209800.4875135;-38.13080360867914
1739209800.48752;-38.13080360867914
1739209800.4875267;-38.13080360867914
1739209800.4875333;-45.120503652039325
1739209800.48754;-38.13080360867914
1739209800.4875467;-45.120503652039325
1739209800.4875534;-45.120503652039325
1739209800.4875598;-38.13080360867914
1739209800.4875665;-35.57807855764607
1739209800.4875731;-45.120503652039325
1739209800.4875798;-29.438486411369333
1739209800.4875865;-33.981070128970906
1739209800.487593;-45.120503652039325
1739209800.4875996;-45.120503652039325
1739209800.4876063;-38.13080360867914
1739209800.487613;-45.120503652039325
1739209800.4876196;-38.13080360867914
1739209800.4876263;-33.981070128970906
1739209800.4876328;-45.120503652039325
1739209800.4876394;-45.120503652039325
1739209800.487646;-45.120503652039325
1739209800.4876528;-45.120503652039325
1739209800.4876595;-32.816014438256545
1739209800.4876661;-33.981070128970906
1739209800.4876726;-45.120503652039325
1739209800.4876792;-38.13080360867914
1739209800.487686;-32.816014438256545
1739209800.4876926;-35.57807855764607
1739209800.4876993;-38.13080360867914
1739209800.4877057;-38.13080360867914
1739209800.4877124;-38.13080360867914
1739209800.487719;-45.120503652039325
1739209800.4877257;-35.57807855764607
1739209800.4877324;-45.120503652039325
1739209800.487739;-32.816014438256545
1739209800.4877455;-32.816014438256545
1739209800.4877522;-45.120503652039325
1739209800.4877589;-45.120503652039325
1739209800.4877656;-35.57807855764607
1739209800.4877722;-38.13080360867914
1739209800.487779;-45.120503652039325
1739209800.4877853;-38.13080360867914
1739209800.487792;-38.13080360867914
1739209800.4877987;-45.120503652039325
1739209800.4878054;-45.120503652039325
1739209800.487812;-38.13080360867914
1739209800.4878185;-38.13080360867914
1739209800.4878252;-33.981070128970906
1739209800.4878318;-45.120503652039325
1739209800.4878385;-45.120503652039325
1739209800.4878452;-32.816014438256545
1739209800.4878519;-32.816014438256545
1739209800.4878583;-38.13080360867914
1739209800.487865;-38.13080360867914
1739209800.4878716;-32.816014438256545
1739209800.4878783;-35.57807855764607
1739209800.487885;-45.120503652039325
1739209800.4878917;-38.13080360867914
1739209800.487898;-38.13080360867914
1739209800.4879048;-45.120503652039325
1739209800.4879115;-45.120503652039325
1739209800.4879181;-45.120503652039325
1739209800.4879248;-38.13080360867914
1739209800.4879313;-38.13080360867914
1739209800.487938;-32.816014438256545
1739209800.4879446;-45.120503652039325
1739209800.4879513;-35.57807855764607
1739209800.487958;-38.13080360867914
1739209800.4879646;-45.120503652039325
1739209800.487971;-45.120503652039325
1739209800.4879777;-35.57807855764607
1739209800.4879844;-38.13080360867914
1739209800.487991;-45.120503652039325
1739209800.4879978;-45.120503652039325
1739209800.4880044;-45.120503652039325
1739209800.488011;-38.13080360867914
1739209800.4880176;-38.13080360867914
1739209800.4880242;-38.13080360867914
1739209800.488031;-45.120503652039325
1739209800.4880376;-38.13080360867914
1739209800.488044;-38.13080360867914
1739209800.4880507;-45.120503652039325
1739209800.4880574;-45.120503652039325
1739209800.488064;-45.120503652039325
1739209800.4880707;-38.13080360867914
1739209800.4880774;-38.13080360867914
1739209800.4880838;-45.120503652039325
1739209800.4880905;-45.120503652039325
1739209800.4880972;-38.13080360867914
1739209800.4881039;-38.13080360867914
1739209800.4881105;-38.13080360867914
1739209800.4881172;-31.141103565318915
1739209800.4881237;-33.981070128970906
1739209800.4881303;-45.120503652039325
1739209800.488137;-45.120503652039325
1739209800.4881437;-35.57807855764607
1739209800.4881504;-38.13080360867914
1739209800.4881568;-45.120503652039325
1739209800.4881635;-33.981070128970906
1739209800.4881701;-38.13080360867914
1739209800.4881768;-45.120503652039325
1739209800.4881835;-45.120503652039325
1739209800.4881902;-38.13080360867914
1739209800.4881966;-45.120503652039325
1739209800.4882033;-45.120503652039325
1739209800.48821;-45.120503652039325
1739209800.4882166;-38.13080360867914
1739209800.4882233;-33.981070128970906
1739209800.48823;-38.13080360867914
1739209800.4882364;-45.120503652039325
1739209800.488243;-38.13080360867914
1739209800.4882498;-35.57807855764607
1739209800.4882565;-45.120503652039325
1739209800.4882631;-45.120503652039325
1739209800.4882696;-35.57807855764607
1739209800.4882762;-33.981070128970906
1739209800.488283;-45.120503652039325
1739209800.4882896;-45.120503652039325
1739209800.4882963;-38.13080360867914
1739209800.488303;-33.981070128970906
1739209800.4883094;-45.120503652039325
1739209800.488316;-38.13080360867914
1739209800.4883227;-38.13080360867914
1739209800.4883294;-45.120503652039325
1739209800.488336;-45.120503652039325
1739209800.4883428;-33.981070128970906
1739209800.4883492;-35.57807855764607
1739209800.4883559;-35.57807855764607
1739209800.4883626;-45.120503652039325
1739209800.4883692;-45.120503652039325
1739209800.488376;-45.120503652039325
1739209800.4883823;-35.57807855764607
1739209800.488389;-33.981070128970906
1739209800.4883957;-38.13080360867914
1739209800.4884024;-45.120503652039325
1739209800.488409;-38.13080360867914
1739209800.4884157;-38.13080360867914
1739209800.4884222;-45.120503652039325
1739209800.4884288;-45.120503652039325
1739209800.4884355;-38.13080360867914
1739209800.4884422;-38.13080360867914
1739209800.4884489;-38.13080360867914
1739209800.4884555;-45.120503652039325
1739209800.488462;-45.120503652039325
1739209800.4884686;-45.120503652039325
1739209800.4884753;-33.981070128970906
1739209800.488482;-45.120503652039325
1739209800.4884887;-33.981070128970906
1739209800.488495;-26.487275050834715
1739209800.4885018;-38.13080360867914
1739209800.4885085;-45.120503652039325
1739209800.4885151;-38.13080360867914
1739209800.4885218;-33.981070128970906
1739209800.4885285;-45.120503652039325
1739209800.488535;-45.120503652039325
1739209800.4885416;-45.120503652039325
1739209800.4885483;-38.13080360867914
1739209800.488555;-38.13080360867914
1739209800.4885616;-45.120503652039325
1739209800.4885683;-38.13080360867914
1739209800.4885747;-38.13080360867914
1739209800.4885814;-38.13080360867914
1739209800.488588;-45.120503652039325
1739209800.4885948;-45.120503652039325
1739209800.4886014;-38.13080360867914
1739209800.488608;-38.13080360867914
1739209800.4886146;-35.57807855764607
1739209800.4886212;-38.13080360867914
1739209800.488628;-45.120503652039325
1739209800.4886346;-38.13080360867914
1739209800.4886413;-45.120503652039325
1739209800.4886477;-38.13080360867914
1739209800.4886544;-29.438486411369333
1739209800.488661;-45.120503652039325
1739209800.4886677;-45.120503652039325
1739209800.4886744;-33.981070128970906
1739209800.488681;-38.13080360867914
1739209800.4886875;-45.120503652039325
1739209800.4886942;-38.13080360867914
1739209800.4887009;-45.120503652039325
1739209800.4887075;-33.981070128970956
1739209800.4887142;-45.120503652039325
1739209800.4887207;-32.816014438256545
1739209800.4887273;-45.120503652039325
1739209800.488734;-45.120503652039325
1739209800.4887407;-38.13080360867914
1739209800.4887474;-38.13080360867914
1739209800.488754;-38.13080360867914
1739209800.4887605;-32.816014438256545
1739209800.4887671;-38.13080360867914
1739209800.4887738;-38.13080360867914
1739209800.4887805;-38.13080360867914
1739209800.4887872;-45.120503652039325
1739209800.4887938;-45.120503652039325
1739209800.4888003;-35.57807855764607
1739209800.488807;-38.13080360867914
1739209800.4888136;-45.120503652039325
1739209800.4888203;-45.120503652039325
1739209800.488827;-38.13080360867914
1739209800.4888334;-45.120503652039325
1739209800.48884;-38.13080360867914
1739209800.4888468;-38.13080360867914
1739209800.4888535;-38.13080360867914
1739209800.4888601;-45.120503652039325
1739209800.4888668;-45.120503652039325
1739209800.4888732;-45.120503652039325
1739209800.48888;-45.120503652039325
1739209800.4888866;-45.120503652039325
1739209800.4888933;-45.120503652039325
1739209800.4889;-38.13080360867914
1739209800.4889064;-45.120503652039325
1739209800.488913;-45.120503652039325
1739209800.4889197;-31.141103565318893
1739209800.4889264;-38.13080360867914
1739209800.488933;-45.120503652039325
1739209800.4889398;-45.120503652039325
1739209800.4889462;-35.57807855764607
1739209800.4889529;-38.13080360867914
1739209800.4889596;-45.120503652039325
1739209800.4889662;-45.120503652039325
1739209800.488973;-45.120503652039325
1739209800.4889796;-45.120503652039325
1739209800.488986;-45.120503652039325
1739209800.4889927;-38.13080360867914
1739209800.4889994;-32.816014438256545
1739209800.489006;-38.13080360867914
1739209800.4890127;-38.13080360867914
1739209800.4890192;-38.13080360867914
1739209800.4890258;-35.57807855764607
1739209800.4890325;-35.57807855764607
1739209800.4890392;-45.120503652039325
1739209800.4890459;-45.120503652039325
1739209800.4890525;-45.120503652039325
1739209800.489059;-45.120503652039325
1739209800.4890656;-45.120503652039325
1739209800.4890723;-38.13080360867914
1739209800.489079;-45.120503652039325
1739209800.4890857;-45.120503652039325
1739209800.4890924;-38.13080360867914
1739209800.4890988;-38.13080360867914
1739209800.4891055;-32.816014438256545
1739209800.4891121;-35.57807855764607
1739209800.4891188;-38.13080360867914
1739209800.4891255;-38.13080360867914
1739209800.489132;-45.120503652039325
1739209800.4891386;-38.13080360867914
1739209800.4891453;-35.57807855764607
1739209800.489152;-45.120503652039325
1739209800.4891586;-45.120503652039325
1739209800.4891653;-38.13080360867914
1739209800.4891717;-32.816014438256545
1739209800.4891784;-33.981070128970906
1739209800.489185;-45.120503652039325
1739209800.4891918;-33.981070128970906
1739209800.4891984;-45.120503652039325
1739209800.4892051;-33.981070128970906
1739209800.4892116;-45.120503652039325
1739209800.4892182;-38.13080360867914
1739209800.489225;-45.120503652039325
1739209800.4892316;-38.13080360867914
1739209800.4892383;-45.120503652039325
1739209800.4892447;-38.13080360867914
1739209800.4892514;-35.57807855764607
1739209800.489258;-38.13080360867914
1739209800.4892647;-38.13080360867914
1739209800.4892714;-38.13080360867914
1739209800.489278;-32.816014438256545
1739209800.4892845;-45.120503652039325
1739209800.4892912;-38.13080360867914
