CAN Message; 0x98:0000e938a1e2c03c
Timestamp;Amplitude
1739209863.901073;-45.120503652039325
1739209863.901083;-45.120503652039325
1739209863.9010928;-45.120503652039325
1739209863.9011025;-45.120503652039325
1739209863.9011126;-33.981070128970906
1739209863.9011223;-45.120503652039325
1739209863.901132;-38.13080360867914
1739209863.9011421;-38.13080360867914
1739209863.901152;-45.120503652039325
1739209863.9011617;-45.120503652039325
1739209863.9011717;-45.120503652039325
1739209863.9011815;-45.120503652039325
1739209863.9011912;-38.13080360867914
1739209863.9012012;-35.57807855764607
1739209863.901211;-38.13080360867914
1739209863.9012208;-45.120503652039325
1739209863.9012308;-45.120503652039325
1739209863.9012406;-45.120503652039325
1739209863.9012506;-45.120503652039325
1739209863.9012604;-38.13080360867914
1739209863.9012702;-38.13080360867914
1739209863.9012802;-45.120503652039325
1739209863.90129;-45.120503652039325
1739209863.9012997;-45.120503652039325
1739209863.9013097;-45.120503652039325
1739209863.9013195;-38.13080360867914
1739209863.9013293;-45.120503652039325
1739209863.9013393;-45.120503652039325
1739209863.901349;-38.13080360867914
1739209863.9013588;-38.13080360867914
1739209863.9013689;-38.13080360867914
1739209863.9013786;-45.120503652039325
1739209863.9013886;-27.267205301931607
1739209863.9013984;-35.57807855764607
1739209863.9014082;-38.13080360867914
1739209863.9014182;-45.120503652039325
1739209863.901428;-31.141103565318915
1739209863.9014378;-35.57807855764607
1739209863.9014478;-38.13080360867914
1739209863.9014575;-45.120503652039325
1739209863.9014673;-45.120503652039325
1739209863.9014773;-38.13080360867914
1739209863.901487;-45.120503652039325
1739209863.901497;-45.120503652039325
1739209863.901507;-45.120503652039325
1739209863.9015167;-45.120503652039325
1739209863.9015265;-45.120503652039325
1739209863.9015365;-45.120503652039325
1739209863.9015462;-32.816014438256545
1739209863.9015563;-35.57807855764607
1739209863.901566;-45.120503652039325
1739209863.9015758;-45.120503652039325
1739209863.9015858;-38.13080360867914
1739209863.9015956;-45.120503652039325
1739209863.9016054;-38.13080360867914
1739209863.9016154;-38.13080360867914
1739209863.9016252;-32.816014438256545
1739209863.901635;-33.981070128970906
1739209863.901645;-38.13080360867914
1739209863.9016547;-45.120503652039325
1739209863.9016645;-38.13080360867914
1739209863.9016745;-38.13080360867914
1739209863.9016843;-38.13080360867914
1739209863.9016943;-38.13080360867914
1739209863.901704;-38.13080360867914
1739209863.9017138;-45.120503652039325
1739209863.9017239;-45.120503652039325
1739209863.9017336;-45.120503652039325
1739209863.9017434;-45.120503652039325
1739209863.9017534;-38.13080360867914
1739209863.9017632;-45.120503652039325
1739209863.901773;-45.120503652039325
1739209863.901783;-32.816014438256545
1739209863.9017928;-31.141103565318893
1739209863.9018025;-45.120503652039325
1739209863.9018126;-45.120503652039325
1739209863.9018223;-38.13080360867914
1739209863.901832;-38.13080360867914
1739209863.901842;-45.120503652039325
1739209863.901852;-38.13080360867914
1739209863.901862;-45.120503652039325
1739209863.9018717;-45.120503652039325
1739209863.9018815;-33.981070128970906
1739209863.9018915;-35.57807855764607
1739209863.9019012;-45.120503652039325
1739209863.901911;-38.13080360867914
1739209863.901921;-38.13080360867914
1739209863.9019308;-38.13080360867914
1739209863.9019406;-38.13080360867914
1739209863.9019506;-45.120503652039325
1739209863.9019604;-38.13080360867914
1739209863.9019701;-35.57807855764607
1739209863.9019802;-45.120503652039325
1739209863.90199;-45.120503652039325
1739209863.9019997;-45.120503652039325
1739209863.9020097;-45.120503652039325
1739209863.9020195;-32.816014438256545
1739209863.9020295;-30.49652367304973
1739209863.9020393;-38.13080360867914
1739209863.902049;-38.13080360867914
1739209863.902059;-32.816014438256545
1739209863.9020689;-38.13080360867914
1739209863.9020786;-45.120503652039325
1739209863.9020886;-45.120503652039325
1739209863.9020984;-45.120503652039325
1739209863.9021082;-45.120503652039325
1739209863.9021182;-38.13080360867914
1739209863.902128;-45.120503652039325
1739209863.9021378;-45.120503652039325
1739209863.9021478;-38.13080360867914
1739209863.9021575;-38.13080360867914
1739209863.9021676;-45.120503652039325
1739209863.9021773;-38.13080360867914
1739209863.902187;-33.981070128970906
1739209863.9021971;-45.120503652039325
1739209863.902207;-38.13080360867914
1739209863.9022167;-38.13080360867914
1739209863.9022267;-38.13080360867914
1739209863.9022365;-45.120503652039325
1739209863.9022462;-45.120503652039325
1739209863.9022563;-45.120503652039325
1739209863.902266;-45.120503652039325
1739209863.9022758;-38.13080360867914
1739209863.9022858;-45.120503652039325
1739209863.9022956;-45.120503652039325
1739209863.9023054;-38.13080360867914
1739209863.9023154;-38.13080360867914
1739209863.9023252;-45.120503652039325
1739209863.9023352;-45.120503652039325
1739209863.902345;-33.981070128970906
1739209863.9023547;-38.13080360867914
1739209863.9023647;-45.120503652039325
1739209863.9023745;-38.13080360867914
1739209863.9023843;-45.120503652039325
1739209863.9023943;-38.13080360867914
1739209863.902404;-38.13080360867914
1739209863.9024138;-38.13080360867914
1739209863.9024239;-38.13080360867914
1739209863.9024336;-38.13080360867914
1739209863.9024434;-45.120503652039325
1739209863.9024534;-38.13080360867914
1739209863.9024632;-35.57807855764607
1739209863.9024732;-45.120503652039325
1739209863.902483;-45.120503652039325
1739209863.9024928;-45.120503652039325
1739209863.9025028;-38.13080360867914
1739209863.9025126;-38.13080360867914
1739209863.9025223;-45.120503652039325
1739209863.9025323;-45.120503652039325
1739209863.902542;-45.120503652039325
1739209863.902552;-38.13080360867914
1739209863.902562;-45.120503652039325
1739209863.9025717;-38.13080360867914
1739209863.9025815;-38.13080360867914
1739209863.9025915;-33.981070128970906
1739209863.9026012;-33.981070128970906
1739209863.902611;-38.13080360867914
1739209863.902621;-38.13080360867914
1739209863.9026308;-38.13080360867914
1739209863.9026408;-45.120503652039325
1739209863.9026506;-45.120503652039325
1739209863.9026604;-45.120503652039325
1739209863.9026704;-38.13080360867914
1739209863.9026802;-38.13080360867914
1739209863.90269;-45.120503652039325
1739209863.9027;-38.13080360867914
1739209863.9027097;-38.13080360867914
1739209863.9027195;-45.120503652039325
1739209863.9027295;-45.120503652039325
1739209863.9027393;-45.120503652039325
1739209863.902749;-33.981070128970906
1739209863.902759;-38.13080360867914
1739209863.9027689;-38.13080360867914
1739209863.9027786;-45.120503652039325
1739209863.9027886;-45.120503652039325
1739209863.9027984;-35.57807855764607
1739209863.9028084;-38.13080360867914
1739209863.9028182;-38.13080360867914
1739209863.902828;-28.992665084841942
1739209863.902838;-45.120503652039325
1739209863.9028478;-45.120503652039325
1739209863.9028575;-45.120503652039325
1739209863.9028676;-38.13080360867914
1739209863.9028773;-45.120503652039325
1739209863.902887;-33.981070128970906
1739209863.9028971;-38.13080360867914
1739209863.902907;-32.816014438256545
1739209863.9029167;-45.120503652039325
1739209863.9029267;-38.13080360867914
1739209863.9029365;-38.13080360867914
1739209863.9029465;-38.13080360867914
1739209863.9029562;-38.13080360867914
1739209863.902966;-38.13080360867914
1739209863.902976;-38.13080360867914
1739209863.9029858;-33.981070128970906
1739209863.9029956;-45.120503652039325
1739209863.9030056;-45.120503652039325
1739209863.9030154;-45.120503652039325
1739209863.9030252;-45.120503652039325
1739209863.9030352;-38.13080360867914
1739209863.903045;-45.120503652039325
1739209863.9030547;-38.13080360867914
1739209863.9030647;-38.13080360867914
1739209863.9030745;-45.120503652039325
1739209863.9030843;-45.120503652039325
1739209863.9030943;-38.13080360867914
1739209863.903104;-38.13080360867914
1739209863.903114;-38.13080360867914
1739209863.9031239;-45.120503652039325
1739209863.9031336;-38.13080360867914
1739209863.9031436;-28.218542851754165
1739209863.9031534;-45.120503652039325
1739209863.9031632;-33.981070128970906
1739209863.9031732;-38.13080360867914
1739209863.903183;-38.13080360867914
1739209863.9031928;-38.13080360867914
1739209863.9032028;-38.13080360867914
1739209863.9032125;-32.816014438256545
1739209863.9032223;-28.58837851428586
1739209863.9032323;-38.13080360867914
1739209863.903242;-38.13080360867914
1739209863.9032521;-45.120503652039325
1739209863.903262;-38.13080360867914
1739209863.9032717;-45.120503652039325
1739209863.9032817;-45.120503652039325
1739209863.9032915;-35.57807855764607
1739209863.9033012;-38.13080360867914
1739209863.9033113;-45.120503652039325
1739209863.903321;-38.13080360867914
1739209863.9033308;-38.13080360867914
1739209863.9033408;-38.13080360867914
1739209863.9033506;-38.13080360867914
1739209863.9033604;-38.13080360867914
1739209863.9033704;-38.13080360867914
1739209863.9033802;-38.13080360867914
1739209863.90339;-38.13080360867914
1739209863.9034;-45.120503652039325
1739209863.9034097;-35.57807855764607
1739209863.9034197;-45.120503652039325
1739209863.9034295;-45.120503652039325
1739209863.9034393;-45.120503652039325
1739209863.9034493;-38.13080360867914
1739209863.903459;-30.49652367304973
1739209863.9034688;-38.13080360867914
1739209863.9034789;-45.120503652039325
1739209863.9034886;-45.120503652039325
1739209863.9034984;-38.13080360867914
1739209863.9035084;-38.13080360867914
1739209863.9035182;-38.13080360867914
1739209863.903528;-45.120503652039325
1739209863.903538;-45.120503652039325
1739209863.9035478;-38.13080360867914
1739209863.9035578;-38.13080360867914
1739209863.9035676;-45.120503652039325
1739209863.9035773;-45.120503652039325
1739209863.9035873;-33.981070128970906
1739209863.903597;-38.13080360867914
1739209863.903607;-38.13080360867914
1739209863.903617;-45.120503652039325
1739209863.9036267;-45.120503652039325
1739209863.9036365;-35.57807855764607
1739209863.9036465;-35.57807855764607
1739209863.9036562;-45.120503652039325
1739209863.903666;-45.120503652039325
1739209863.903676;-45.120503652039325
1739209863.9036858;-38.13080360867914
1739209863.9036956;-45.120503652039325
1739209863.9037056;-38.13080360867914
1739209863.9037154;-45.120503652039325
1739209863.9037254;-45.120503652039325
1739209863.9037352;-38.13080360867914
1739209863.903745;-38.13080360867914
1739209863.903755;-45.120503652039325
1739209863.9037647;-45.120503652039325
1739209863.9037745;-45.120503652039325
1739209863.9037845;-38.13080360867914
1739209863.9037943;-38.13080360867914
1739209863.903804;-38.13080360867914
1739209863.903814;-45.120503652039325
1739209863.9038239;-45.120503652039325
1739209863.9038336;-35.57807855764607
1739209863.9038436;-35.57807855764607
1739209863.9038534;-45.120503652039325
1739209863.9038632;-45.120503652039325
1739209863.9038732;-38.13080360867914
1739209863.903883;-45.120503652039325
1739209863.903893;-45.120503652039325
1739209863.9039028;-45.120503652039325
1739209863.9039125;-45.120503652039325
1739209863.9039226;-45.120503652039325
1739209863.9039323;-45.120503652039325
1739209863.903942;-38.13080360867914
1739209863.9039521;-35.57807855764607
1739209863.903962;-38.13080360867914
1739209863.9039717;-45.120503652039325
1739209863.9039817;-45.120503652039325
1739209863.9039915;-38.13080360867914
1739209863.9040012;-38.13080360867914
1739209863.9040112;-38.13080360867914
1739209863.904021;-45.120503652039325
1739209863.904031;-45.120503652039325
1739209863.9040408;-38.13080360867914
1739209863.9040506;-38.13080360867914
1739209863.9040606;-45.120503652039325
1739209863.9040704;-45.120503652039325
1739209863.9040802;-45.120503652039325
1739209863.9040902;-38.13080360867914
1739209863.9041;-45.120503652039325
1739209863.9041097;-45.120503652039325
1739209863.9041197;-38.13080360867914
1739209863.9041295;-38.13080360867914
1739209863.9041393;-35.57807855764607
1739209863.9041493;-38.13080360867914
1739209863.904159;-45.120503652039325
1739209863.9041688;-45.120503652039325
1739209863.9041789;-33.981070128970906
1739209863.9041886;-38.13080360867914
1739209863.9041986;-45.120503652039325
1739209863.9042084;-45.120503652039325
1739209863.9042182;-45.120503652039325
1739209863.9042282;-45.120503652039325
1739209863.904238;-45.120503652039325
1739209863.9042478;-45.120503652039325
1739209863.9042578;-35.57807855764607
1739209863.9042675;-33.981070128970906
1739209863.9042773;-38.13080360867914
1739209863.9042873;-45.120503652039325
1739209863.904297;-45.120503652039325
1739209863.904307;-38.13080360867914
1739209863.904317;-38.13080360867914
1739209863.9043267;-45.120503652039325
1739209863.9043367;-31.141103565318915
1739209863.9043465;-31.141103565318915
1739209863.9043562;-38.13080360867914
1739209863.9043663;-38.13080360867914
1739209863.904376;-38.13080360867914
1739209863.9043858;-38.13080360867914
1739209863.9043958;-45.120503652039325
1739209863.9044056;-38.13080360867914
1739209863.9044154;-38.13080360867914
1739209863.9044254;-31.141103565318915
1739209863.9044352;-38.13080360867914
1739209863.904445;-38.13080360867914
1739209863.904455;-45.120503652039325
1739209863.9044647;-45.120503652039325
1739209863.9044745;-45.120503652039325
1739209863.9044845;-45.120503652039325
1739209863.9044943;-38.13080360867914
1739209863.9045043;-45.120503652039325
1739209863.904514;-45.120503652039325
1739209863.9045238;-38.13080360867914
1739209863.9045339;-38.13080360867914
1739209863.9045436;-38.13080360867914
1739209863.9045534;-33.981070128970906
1739209863.9045634;-45.120503652039325
1739209863.9045732;-38.13080360867914
1739209863.904583;-31.141103565318915
1739209863.904593;-38.13080360867914
1739209863.9046028;-38.13080360867914
1739209863.9046125;-38.13080360867914
1739209863.9046226;-38.13080360867914
1739209863.9046323;-38.13080360867914
1739209863.904642;-38.13080360867914
1739209863.904652;-33.981070128970906
1739209863.904662;-28.992665084841942
1739209863.904672;-45.120503652039325
1739209863.9046817;-38.13080360867914
1739209863.9046915;-35.57807855764607
1739209863.9047015;-45.120503652039325
1739209863.9047112;-38.13080360867914
1739209863.904721;-35.57807855764607
1739209863.904731;-38.13080360867914
1739209863.9047408;-33.981070128970906
1739209863.9047506;-35.57807855764607
1739209863.9047606;-38.13080360867914
1739209863.9047704;-38.13080360867914
1739209863.9047801;-35.57807855764607
1739209863.9047902;-45.120503652039325
1739209863.9048;-45.120503652039325
1739209863.90481;-45.120503652039325
1739209863.9048197;-31.141103565318915
1739209863.9048295;-35.57807855764607
1739209863.9048395;-45.120503652039325
1739209863.9048493;-45.120503652039325
1739209863.904859;-38.13080360867914
1739209863.904869;-45.120503652039325
1739209863.9048789;-45.120503652039325
1739209863.9048886;-45.120503652039325
1739209863.9048986;-45.120503652039325
1739209863.9049084;-38.13080360867914
1739209863.9049182;-45.120503652039325
1739209863.9049282;-45.120503652039325
1739209863.904938;-38.13080360867914
1739209863.9049478;-45.120503652039325
1739209863.9049578;-38.13080360867914
1739209863.9049675;-38.13080360867914
1739209863.9049776;-38.13080360867914
1739209863.9049873;-38.13080360867914
1739209863.904997;-45.120503652039325
1739209863.9050071;-45.120503652039325
1739209863.905017;-45.120503652039325
1739209863.9050267;-45.120503652039325
1739209863.9050367;-45.120503652039325
1739209863.9050465;-45.120503652039325
1739209863.9050562;-33.981070128970906
1739209863.9050663;-45.120503652039325
1739209863.905076;-45.120503652039325
1739209863.9050858;-38.13080360867914
1739209863.9050958;-38.13080360867914
1739209863.9051056;-45.120503652039325
1739209863.9051156;-45.120503652039325
1739209863.9051254;-45.120503652039325
1739209863.9051352;-45.120503652039325
1739209863.9051452;-33.981070128970906
1739209863.905155;-38.13080360867914
1739209863.9051647;-45.120503652039325
1739209863.9051747;-38.13080360867914
1739209863.9051845;-31.141103565318893
1739209863.9051943;-45.120503652039325
1739209863.9052043;-45.120503652039325
1739209863.905214;-45.120503652039325
1739209863.9052238;-45.120503652039325
1739209863.9052339;-38.13080360867914
1739209863.9052436;-33.981070128970906
1739209863.9052534;-38.13080360867914
1739209863.9052634;-45.120503652039325
1739209863.9052732;-45.120503652039325
1739209863.9052832;-45.120503652039325
1739209863.905293;-45.120503652039325
1739209863.9053028;-45.120503652039325
1739209863.9053128;-38.13080360867914
1739209863.9053226;-38.13080360867914
1739209863.9053323;-38.13080360867914
1739209863.9053423;-45.120503652039325
1739209863.905352;-38.13080360867914
1739209863.905362;-38.13080360867914
1739209863.905372;-38.13080360867914
1739209863.9053817;-30.49652367304973
1739209863.9053915;-38.13080360867914
1739209863.9054015;-45.120503652039325
1739209863.9054112;-38.13080360867914
1739209863.9054213;-35.57807855764607
1739209863.905431;-38.13080360867914
1739209863.9054408;-45.120503652039325
1739209863.9054508;-45.120503652039325
1739209863.9054606;-45.120503652039325
1739209863.9054704;-45.120503652039325
1739209863.9054804;-45.120503652039325
1739209863.9054902;-45.120503652039325
1739209863.9055;-45.120503652039325
1739209863.90551;-45.120503652039325
1739209863.9055197;-45.120503652039325
1739209863.9055295;-45.120503652039325
1739209863.9055395;-45.120503652039325
1739209863.9055493;-33.981070128970906
1739209863.905559;-38.13080360867914
1739209863.905569;-45.120503652039325
1739209863.9055789;-45.120503652039325
1739209863.9055889;-45.120503652039325
1739209863.9055986;-38.13080360867914
1739209863.9056084;-38.13080360867914
1739209863.9056184;-29.438486411369333
1739209863.9056282;-38.13080360867914
1739209863.905638;-45.120503652039325
1739209863.905648;-38.13080360867914
1739209863.9056578;-35.57807855764607
1739209863.9056675;-45.120503652039325
1739209863.9056776;-45.120503652039325
1739209863.9056873;-45.120503652039325
1739209863.905697;-45.120503652039325
1739209863.9057071;-45.120503652039325
1739209863.905717;-45.120503652039325
1739209863.9057267;-38.13080360867914
1739209863.9057367;-45.120503652039325
1739209863.9057465;-38.13080360867914
1739209863.9057565;-45.120503652039325
1739209863.9057662;-33.981070128970906
1739209863.905776;-33.981070128970906
1739209863.905786;-38.13080360867914
1739209863.9057958;-45.120503652039325
1739209863.9058056;-35.57807855764607
1739209863.9058156;-35.57807855764607
1739209863.9058254;-38.13080360867914
1739209863.9058352;-38.13080360867914
1739209863.9058452;-38.13080360867914
1739209863.905855;-27.267205301931607
1739209863.9058647;-38.13080360867914
1739209863.9058747;-45.120503652039325
1739209863.9058845;-45.120503652039325
1739209863.9058945;-35.57807855764607
1739209863.9059043;-38.13080360867914
1739209863.905914;-38.13080360867914
1739209863.905924;-38.13080360867914
1739209863.9059339;-33.981070128970956
1739209863.9059436;-45.120503652039325
1739209863.9059536;-45.120503652039325
1739209863.9059634;-45.120503652039325
1739209863.9059732;-45.120503652039325
1739209863.9059832;-45.120503652039325
1739209863.905993;-45.120503652039325
1739209863.9060028;-38.13080360867914
1739209863.9060128;-33.981070128970906
1739209863.9060225;-45.120503652039325
1739209863.9060323;-38.13080360867914
1739209863.9060423;-45.120503652039325
1739209863.906052;-45.120503652039325
1739209863.9060621;-45.120503652039325
1739209863.906072;-45.120503652039325
1739209863.9060817;-38.13080360867914
1739209863.9060917;-38.13080360867914
1739209863.9061015;-38.13080360867914
1739209863.9061112;-45.120503652039325
1739209863.9061213;-33.981070128970906
1739209863.906131;-38.13080360867914
1739209863.9061408;-38.13080360867914
1739209863.9061508;-45.120503652039325
1739209863.9061606;-38.13080360867914
1739209863.9061704;-45.120503652039325
1739209863.9061804;-45.120503652039325
1739209863.9061902;-45.120503652039325
1739209863.9062002;-38.13080360867914
1739209863.90621;-38.13080360867914
1739209863.9062197;-45.120503652039325
1739209863.9062297;-38.13080360867914
1739209863.9062395;-38.13080360867914
1739209863.9062493;-38.13080360867914
1739209863.9062593;-35.57807855764607
1739209863.906269;-35.57807855764607
1739209863.9062788;-45.120503652039325
1739209863.9062889;-45.120503652039325
1739209863.9062986;-33.981070128970906
1739209863.9063084;-45.120503652039325
1739209863.9063184;-45.120503652039325
1739209863.9063282;-45.120503652039325
1739209863.906338;-45.120503652039325
1739209863.906348;-45.120503652039325
1739209863.9063578;-45.120503652039325
1739209863.9063678;-45.120503652039325
1739209863.9063776;-38.13080360867914
1739209863.9063873;-38.13080360867914
1739209863.9063973;-38.13080360867914
1739209863.906407;-32.816014438256545
1739209863.906417;-38.13080360867914
1739209863.906427;-45.120503652039325
1739209863.9064367;-45.120503652039325
1739209863.9064465;-35.57807855764607
1739209863.9064565;-45.120503652039325
1739209863.9064662;-45.120503652039325
1739209863.906476;-35.57807855764607
1739209863.906486;-35.57807855764607
1739209863.9064958;-38.13080360867914
1739209863.9065056;-38.13080360867914
1739209863.9065156;-38.13080360867914
1739209863.9065254;-45.120503652039325
1739209863.9065354;-35.57807855764607
1739209863.9065452;-38.13080360867914
1739209863.906555;-45.120503652039325
1739209863.906565;-38.13080360867914
1739209863.9065747;-45.120503652039325
1739209863.9065845;-38.13080360867914
1739209863.9065945;-38.13080360867914
1739209863.9066043;-45.120503652039325
1739209863.906614;-45.120503652039325
1739209863.906624;-45.120503652039325
1739209863.9066339;-33.981070128970906
1739209863.9066436;-33.981070128970906
1739209863.9066536;-38.13080360867914
1739209863.9066634;-45.120503652039325
1739209863.9066734;-38.13080360867914
1739209863.9066832;-38.13080360867914
1739209863.906693;-38.13080360867914
1739209863.906703;-45.120503652039325
1739209863.9067128;-45.120503652039325
1739209863.9067225;-45.120503652039325
1739209863.9067326;-38.13080360867914
1739209863.9067423;-35.57807855764607
1739209863.906752;-45.120503652039325
1739209863.9067621;-45.120503652039325
1739209863.906772;-38.13080360867914
1739209863.9067817;-35.57807855764607
1739209863.9067917;-45.120503652039325
1739209863.9068015;-38.13080360867914
1739209863.9068112;-45.120503652039325
1739209863.9068213;-38.13080360867914
1739209863.906831;-45.120503652039325
1739209863.906841;-38.13080360867914
1739209863.9068508;-38.13080360867914
1739209863.9068606;-45.120503652039325
1739209863.9068706;-38.13080360867914
1739209863.9068804;-45.120503652039325
1739209863.9068902;-30.49652367304973
1739209863.9069002;-35.57807855764607
1739209863.90691;-38.13080360867914
1739209863.9069197;-38.13080360867914
1739209863.9069297;-45.120503652039325
1739209863.9069395;-45.120503652039325
1739209863.9069493;-45.120503652039325
1739209863.9069593;-32.816014438256545
1739209863.906969;-33.981070128970956
1739209863.906979;-45.120503652039325
1739209863.9069889;-38.13080360867914
1739209863.9069986;-35.57807855764607
1739209863.9070086;-45.120503652039325
1739209863.9070184;-45.120503652039325
1739209863.9070282;-38.13080360867914
1739209863.9070382;-38.13080360867914
1739209863.907048;-30.49652367304973
1739209863.9070578;-32.816014438256545
1739209863.9070678;-35.57807855764607
1739209863.9070776;-35.57807855764607
1739209863.9070873;-35.57807855764607
1739209863.9070973;-32.816014438256545
1739209863.907107;-45.120503652039325
1739209863.907117;-38.13080360867914
1739209863.907127;-45.120503652039325
1739209863.9071367;-45.120503652039325
1739209863.9071467;-35.57807855764607
1739209863.9071565;-45.120503652039325
1739209863.9071662;-45.120503652039325
1739209863.9071763;-38.13080360867914
1739209863.907186;-45.120503652039325
1739209863.9071958;-35.57807855764607
1739209863.9072058;-38.13080360867914
1739209863.9072156;-45.120503652039325
1739209863.9072254;-45.120503652039325
1739209863.9072354;-38.13080360867914
1739209863.9072452;-38.13080360867914
1739209863.907255;-33.981070128970906
1739209863.907265;-38.13080360867914
1739209863.9072747;-45.120503652039325
1739209863.9072847;-35.57807855764607
1739209863.9072945;-28.21854285175415
1739209863.9073043;-45.120503652039325
1739209863.9073143;-45.120503652039325
1739209863.907324;-35.57807855764607
1739209863.9073339;-31.141103565318893
1739209863.9073439;-45.120503652039325
1739209863.9073536;-38.13080360867914
1739209863.9073634;-45.120503652039325
1739209863.9073734;-38.13080360867914
1739209863.9073832;-38.13080360867914
1739209863.907393;-38.13080360867914
1739209863.907403;-38.13080360867914
1739209863.9074128;-38.13080360867914
1739209863.9074225;-35.57807855764607
1739209863.9074326;-38.13080360867914
1739209863.9074423;-32.816014438256545
1739209863.9074523;-29.438486411369333
1739209863.9074621;-38.13080360867914
1739209863.907472;-35.57807855764607
1739209863.907482;-38.13080360867914
1739209863.9074917;-45.120503652039325
1739209863.9075015;-38.13080360867914
1739209863.9075115;-38.13080360867914
1739209863.9075212;-45.120503652039325
1739209863.907531;-45.120503652039325
1739209863.907541;-38.13080360867914
1739209863.9075508;-45.120503652039325
1739209863.9075606;-35.57807855764607
1739209863.9075706;-35.57807855764607
1739209863.9075804;-45.120503652039325
1739209863.9075902;-45.120503652039325
1739209863.9076002;-45.120503652039325
1739209863.90761;-45.120503652039325
1739209863.90762;-45.120503652039325
1739209863.9076297;-38.13080360867914
1739209863.9076395;-38.13080360867914
1739209863.9076495;-45.120503652039325
1739209863.9076593;-45.120503652039325
1739209863.907669;-45.120503652039325
1739209863.907679;-45.120503652039325
1739209863.9076889;-45.120503652039325
1739209863.9076986;-45.120503652039325
1739209863.9077086;-45.120503652039325
1739209863.9077184;-45.120503652039325
1739209863.9077282;-33.981070128970906
1739209863.9077382;-45.120503652039325
1739209863.907748;-45.120503652039325
1739209863.907758;-38.13080360867914
1739209863.9077678;-33.981070128970906
1739209863.9077775;-45.120503652039325
1739209863.9077876;-38.13080360867914
1739209863.9077973;-38.13080360867914
1739209863.907807;-45.120503652039325
1739209863.9078171;-38.13080360867914
1739209863.907827;-38.13080360867914
1739209863.9078398;-45.120503652039325
1739209863.907853;-32.816014438256545
1739209863.9078658;-33.981070128970906
1739209863.9078789;-38.13080360867914
1739209863.9078918;-38.13080360867914
1739209863.9079049;-38.13080360867914
1739209863.9079177;-38.13080360867914
1739209863.9079306;-38.13080360867914
1739209863.9079437;-38.13080360867914
1739209863.9079566;-45.120503652039325
1739209863.9079697;-38.13080360867914
1739209863.9079826;-38.13080360867914
1739209863.9079957;-45.120503652039325
1739209863.9080086;-45.120503652039325
1739209863.9080215;-38.13080360867914
1739209863.9080346;-45.120503652039325
1739209863.9080474;-33.981070128970906
1739209863.9080606;-35.57807855764607
1739209863.9080734;-38.13080360867914
1739209863.9080865;-38.13080360867914
1739209863.9080994;-45.120503652039325
1739209863.9081125;-45.120503652039325
1739209863.9081254;-45.120503652039325
1739209863.9081383;-45.120503652039325
1739209863.9081514;-38.13080360867914
1739209863.9081643;-38.13080360867914
1739209863.9081774;-38.13080360867914
1739209863.9081903;-45.120503652039325
1739209863.9082034;-38.13080360867914
1739209863.9082162;-33.981070128970906
1739209863.908229;-38.13080360867914
1739209863.9082422;-45.120503652039325
1739209863.908255;-45.120503652039325
1739209863.9082682;-45.120503652039325
1739209863.908281;-38.13080360867914
1739209863.9082942;-45.120503652039325
1739209863.908307;-45.120503652039325
1739209863.90832;-38.13080360867914
1739209863.908333;-45.120503652039325
1739209863.908346;-32.816014438256545
1739209863.908359;-45.120503652039325
1739209863.908372;-45.120503652039325
1739209863.908385;-28.992665084841942
1739209863.908398;-38.13080360867914
1739209863.9084108;-38.13080360867914
1739209863.908424;-45.120503652039325
1739209863.9084368;-33.981070128970906
1739209863.90845;-38.13080360867914
1739209863.9084628;-45.120503652039325
1739209863.9084759;-45.120503652039325
1739209863.9084888;-45.120503652039325
1739209863.9085016;-45.120503652039325
1739209863.9085147;-38.13080360867914
1739209863.9085276;-33.981070128970906
1739209863.9085407;-33.981070128970906
1739209863.9085536;-38.13080360867914
1739209863.9085667;-38.13080360867914
1739209863.9085796;-38.13080360867914
1739209863.9085927;-38.13080360867914
1739209863.9086056;-45.120503652039325
1739209863.9086185;-45.120503652039325
1739209863.9086316;-45.120503652039325
1739209863.9086444;-33.981070128970906
1739209863.9086576;-35.57807855764607
1739209863.9086704;-38.13080360867914
1739209863.9086835;-45.120503652039325
1739209863.9086964;-27.267205301931607
1739209863.9087093;-45.120503652039325
1739209863.9087224;-45.120503652039325
1739209863.9087353;-38.13080360867914
1739209863.9087484;-38.13080360867914
1739209863.9087613;-45.120503652039325
1739209863.9087744;-38.13080360867914
1739209863.9087873;-45.120503652039325
1739209863.9088001;-32.81601443825658
1739209863.9088132;-45.120503652039325
1739209863.908826;-45.120503652039325
1739209863.9088392;-45.120503652039325
1739209863.908852;-45.120503652039325
1739209863.9088652;-45.120503652039325
1739209863.908878;-45.120503652039325
1739209863.908891;-45.120503652039325
1739209863.908904;-31.141103565318915
1739209863.908917;-38.13080360867914
1739209863.90893;-45.120503652039325
1739209863.908943;-45.120503652039325
1739209863.908956;-33.981070128970906
1739209863.908969;-38.13080360867914
1739209863.908982;-45.120503652039325
1739209863.908995;-45.120503652039325
1739209863.9090078;-28.992665084841942
1739209863.909021;-35.57807855764607
1739209863.9090338;-45.120503652039325
1739209863.909047;-38.13080360867914
1739209863.9090598;-35.57807855764607
1739209863.9090729;-45.120503652039325
1739209863.9090858;-45.120503652039325
1739209863.9090986;-35.57807855764607
1739209863.9091117;-33.981070128970956
1739209863.9091246;-45.120503652039325
