CAN Message; 0x24:0ee00c2cd1eb8a88
Timestamp;Amplitude
1739209825.1865566;-38.13080360867914
1739209825.1865833;-45.120503652039325
1739209825.1866097;-38.13080360867914
1739209825.1866362;-45.120503652039325
1739209825.1866627;-45.120503652039325
1739209825.1866891;-25.62660358559016
1739209825.1867156;-32.816014438256545
1739209825.186742;-45.120503652039325
1739209825.1867685;-38.13080360867914
1739209825.186795;-33.981070128970906
1739209825.1868215;-45.120503652039325
1739209825.186848;-38.13080360867914
1739209825.1868744;-38.13080360867914
1739209825.1869009;-45.120503652039325
1739209825.1869276;-38.13080360867914
1739209825.186954;-45.120503652039325
1739209825.1869805;-45.120503652039325
1739209825.187007;-38.13080360867914
1739209825.1870334;-35.57807855764607
1739209825.1870599;-38.13080360867914
1739209825.1870863;-38.13080360867914
1739209825.1871128;-45.120503652039325
1739209825.1871393;-45.120503652039325
1739209825.1871657;-45.120503652039325
1739209825.1871922;-45.120503652039325
1739209825.1872187;-45.120503652039325
1739209825.1872451;-45.120503652039325
1739209825.1872718;-38.13080360867914
1739209825.1872983;-38.13080360867914
1739209825.1873248;-38.13080360867914
1739209825.1873512;-38.13080360867914
1739209825.1873777;-38.13080360867914
1739209825.1874042;-38.13080360867914
1739209825.1874306;-38.13080360867914
1739209825.187457;-45.120503652039325
1739209825.1874835;-38.13080360867914
1739209825.18751;-33.981070128970906
1739209825.1875365;-45.120503652039325
1739209825.187563;-45.120503652039325
1739209825.1875894;-45.120503652039325
1739209825.187616;-35.57807855764607
1739209825.1876426;-45.120503652039325
1739209825.187669;-38.13080360867914
1739209825.1876955;-45.120503652039325
1739209825.187722;-38.13080360867914
1739209825.1877484;-35.57807855764607
1739209825.187775;-38.13080360867914
1739209825.1878014;-38.13080360867914
1739209825.1878278;-35.57807855764607
1739209825.1878543;-38.13080360867914
1739209825.1878808;-38.13080360867914
1739209825.1879072;-45.120503652039325
1739209825.1879337;-45.120503652039325
1739209825.1879604;-45.120503652039325
1739209825.1879869;-45.120503652039325
1739209825.1880133;-45.120503652039325
1739209825.1880398;-45.120503652039325
1739209825.1880662;-45.120503652039325
1739209825.1880927;-38.13080360867914
1739209825.1881192;-35.57807855764607
1739209825.1881456;-38.13080360867914
1739209825.188172;-35.57807855764607
1739209825.1881986;-38.13080360867914
1739209825.188225;-38.13080360867914
1739209825.1882515;-38.13080360867914
1739209825.188278;-38.13080360867914
1739209825.1883044;-38.13080360867914
1739209825.1883311;-45.120503652039325
1739209825.1883576;-45.120503652039325
1739209825.188384;-38.13080360867914
1739209825.1884105;-38.13080360867914
1739209825.188437;-45.120503652039325
1739209825.1884634;-45.120503652039325
1739209825.18849;-33.981070128970906
1739209825.1885164;-38.13080360867914
1739209825.1885428;-45.120503652039325
1739209825.1885693;-45.120503652039325
1739209825.1885958;-33.981070128970906
1739209825.1886222;-38.13080360867914
1739209825.1886487;-45.120503652039325
1739209825.1886754;-45.120503652039325
1739209825.1887019;-45.120503652039325
1739209825.1887283;-45.120503652039325
1739209825.1887548;-45.120503652039325
1739209825.1887813;-45.120503652039325
1739209825.1888077;-35.57807855764607
1739209825.1888342;-38.13080360867914
1739209825.1888607;-45.120503652039325
1739209825.1888871;-35.57807855764607
1739209825.1889136;-38.13080360867914
1739209825.18894;-38.13080360867914
1739209825.1889665;-38.13080360867914
1739209825.188993;-45.120503652039325
1739209825.1890197;-45.120503652039325
1739209825.1890461;-38.13080360867914
1739209825.1890726;-35.57807855764607
1739209825.189099;-38.13080360867914
1739209825.1891255;-45.120503652039325
1739209825.189152;-45.120503652039325
1739209825.1891785;-35.57807855764607
1739209825.189205;-35.57807855764607
1739209825.1892314;-45.120503652039325
1739209825.1892579;-38.13080360867914
1739209825.1892843;-38.13080360867914
1739209825.1893108;-45.120503652039325
1739209825.1893373;-38.13080360867914
1739209825.189364;-38.13080360867914
1739209825.1893904;-38.13080360867914
1739209825.189417;-33.981070128970906
1739209825.1894433;-45.120503652039325
1739209825.1894698;-38.13080360867914
1739209825.1894963;-45.120503652039325
1739209825.1895227;-45.120503652039325
1739209825.1895492;-45.120503652039325
1739209825.1895757;-38.13080360867914
1739209825.1896021;-45.120503652039325
1739209825.1896286;-45.120503652039325
1739209825.2110827;-38.13080360867914
1739209825.2110856;-33.981070128970906
1739209825.2110887;-45.120503652039325
1739209825.2110915;-45.120503652039325
1739209825.2110946;-45.120503652039325
1739209825.2110975;-38.13080360867914
1739209825.2111006;-45.120503652039325
1739209825.2111037;-45.120503652039325
1739209825.2111065;-38.13080360867914
1739209825.2111096;-45.120503652039325
1739209825.2111125;-45.120503652039325
1739209825.2111156;-45.120503652039325
1739209825.2111185;-31.141103565318893
1739209825.2111216;-31.141103565318915
1739209825.2111244;-45.120503652039325
1739209825.2111275;-38.13080360867914
1739209825.2111306;-38.13080360867914
1739209825.2111335;-38.13080360867914
1739209825.2111366;-45.120503652039325
1739209825.2111394;-45.120503652039325
1739209825.2111425;-35.57807855764607
1739209825.2111454;-28.992665084841942
1739209825.2111485;-45.120503652039325
1739209825.2111516;-38.13080360867914
1739209825.2111545;-45.120503652039325
1739209825.2111576;-35.57807855764607
1739209825.2111604;-38.13080360867914
1739209825.2111635;-45.120503652039325
1739209825.2111664;-38.13080360867914
1739209825.2111695;-38.13080360867914
1739209825.2111726;-38.13080360867914
1739209825.2111754;-45.120503652039325
1739209825.2111785;-38.13080360867914
1739209825.2111814;-45.120503652039325
1739209825.2111845;-45.120503652039325
1739209825.2111874;-38.13080360867914
1739209825.2111905;-38.13080360867914
1739209825.2111936;-33.981070128970906
1739209825.2111964;-45.120503652039325
1739209825.2111995;-38.13080360867914
1739209825.2112024;-38.13080360867914
1739209825.2112055;-38.13080360867914
1739209825.2112083;-38.13080360867914
1739209825.2112114;-38.13080360867914
1739209825.2112143;-45.120503652039325
1739209825.2112174;-38.13080360867914
1739209825.2112205;-32.816014438256545
1739209825.2112234;-35.57807855764607
1739209825.2112265;-45.120503652039325
1739209825.2112293;-35.57807855764607
1739209825.2112324;-38.13080360867914
1739209825.2112353;-45.120503652039325
1739209825.2112384;-45.120503652039325
1739209825.2112415;-38.13080360867914
1739209825.2112443;-45.120503652039325
1739209825.2112474;-45.120503652039325
1739209825.2112503;-38.13080360867914
1739209825.2112534;-45.120503652039325
1739209825.2112563;-38.13080360867914
1739209825.2112594;-38.13080360867914
1739209825.2112625;-45.120503652039325
1739209825.2112653;-45.120503652039325
1739209825.2112684;-38.13080360867914
1739209825.2112713;-38.13080360867914
1739209825.2112744;-45.120503652039325
1739209825.2112772;-38.13080360867914
1739209825.2112803;-33.981070128970906
1739209825.2112834;-45.120503652039325
1739209825.2112863;-45.120503652039325
1739209825.2112894;-38.13080360867914
1739209825.2112923;-38.13080360867914
1739209825.2112954;-38.13080360867914
1739209825.2112982;-38.13080360867914
1739209825.2113013;-33.981070128970906
1739209825.2113042;-38.13080360867914
1739209825.2113073;-45.120503652039325
1739209825.2113104;-45.120503652039325
1739209825.2113132;-45.120503652039325
1739209825.2113163;-45.120503652039325
1739209825.2113192;-45.120503652039325
1739209825.2113223;-35.57807855764607
1739209825.2113252;-35.57807855764607
1739209825.2113283;-45.120503652039325
1739209825.2113314;-45.120503652039325
1739209825.2113342;-45.120503652039325
1739209825.2113373;-38.13080360867914
1739209825.2113402;-32.816014438256545
1739209825.2113433;-45.120503652039325
1739209825.2113461;-38.13080360867914
1739209825.2113492;-35.57807855764607
1739209825.2113523;-31.141103565318893
1739209825.2113552;-32.816014438256545
1739209825.2113583;-38.13080360867914
1739209825.2113612;-33.981070128970906
1739209825.2113643;-38.13080360867914
1739209825.2113671;-45.120503652039325
1739209825.2113702;-33.981070128970906
1739209825.2113733;-33.981070128970906
1739209825.2113762;-38.13080360867914
1739209825.2113793;-38.13080360867914
1739209825.2113822;-38.13080360867914
1739209825.2113853;-38.13080360867914
1739209825.211388;-45.120503652039325
1739209825.2113912;-38.13080360867914
1739209825.211394;-38.13080360867914
1739209825.2113972;-38.13080360867914
1739209825.2114003;-38.13080360867914
1739209825.2114031;-38.13080360867914
1739209825.2114062;-45.120503652039325
1739209825.211409;-38.13080360867914
1739209825.2114122;-26.991370085610722
1739209825.211415;-35.57807855764607
1739209825.2114182;-45.120503652039325
1739209825.2114213;-45.120503652039325
1739209825.211424;-38.13080360867914
1739209825.2114272;-38.13080360867914
1739209825.21143;-45.120503652039325
1739209825.2114332;-45.120503652039325
1739209825.211436;-45.120503652039325
1739209825.2114391;-38.13080360867914
1739209825.2114422;-45.120503652039325
1739209825.211445;-45.120503652039325
1739209825.2114482;-45.120503652039325
1739209825.211451;-38.13080360867914
1739209825.2114542;-45.120503652039325
1739209825.211457;-38.13080360867914
1739209825.21146;-38.13080360867914
1739209825.211463;-38.13080360867914
1739209825.211466;-38.13080360867914
1739209825.2114692;-45.120503652039325
1739209825.211472;-45.120503652039325
1739209825.2114751;-38.13080360867914
1739209825.211478;-45.120503652039325
1739209825.211481;-38.13080360867914
1739209825.211484;-25.826314394896354
1739209825.211487;-35.57807855764607
1739209825.2114902;-45.120503652039325
1739209825.211493;-38.13080360867914
1739209825.211496;-32.816014438256545
1739209825.211499;-45.120503652039325
1739209825.211502;-38.13080360867914
1739209825.211505;-35.57807855764607
1739209825.211508;-45.120503652039325
1739209825.2115111;-45.120503652039325
1739209825.211514;-38.13080360867914
1739209825.211517;-38.13080360867914
1739209825.21152;-38.13080360867914
1739209825.211523;-38.13080360867914
1739209825.211526;-38.13080360867914
1739209825.211529;-45.120503652039325
1739209825.211532;-45.120503652039325
1739209825.211535;-45.120503652039325
1739209825.211538;-45.120503652039325
1739209825.211541;-38.13080360867914
1739209825.211544;-45.120503652039325
1739209825.211547;-45.120503652039325
1739209825.21155;-35.57807855764607
1739209825.2115529;-38.13080360867914
1739209825.211556;-35.57807855764607
1739209825.211559;-35.57807855764607
1739209825.211562;-35.57807855764607
1739209825.211565;-33.981070128970906
1739209825.2115679;-35.57807855764607
1739209825.211571;-38.13080360867914
1739209825.2115738;-35.57807855764607
1739209825.211577;-38.13080360867914
1739209825.21158;-45.120503652039325
1739209825.211583;-38.13080360867914
1739209825.211586;-38.13080360867914
1739209825.2115889;-45.120503652039325
1739209825.211592;-38.13080360867914
1739209825.2115948;-38.13080360867914
1739209825.211598;-35.57807855764607
1739209825.211601;-35.57807855764607
1739209825.2116039;-38.13080360867914
1739209825.211607;-33.981070128970906
1739209825.2116098;-45.120503652039325
1739209825.211613;-38.13080360867914
1739209825.2116158;-38.13080360867914
1739209825.211619;-45.120503652039325
1739209825.211622;-35.57807855764607
1739209825.2116249;-45.120503652039325
1739209825.211628;-35.57807855764607
1739209825.2116308;-38.13080360867914
1739209825.211634;-38.13080360867914
1739209825.2116368;-35.57807855764607
1739209825.21164;-45.120503652039325
1739209825.2116427;-38.13080360867914
1739209825.2116458;-35.57807855764607
1739209825.211649;-35.57807855764607
1739209825.2116518;-45.120503652039325
1739209825.211655;-35.57807855764607
1739209825.2116578;-35.57807855764607
1739209825.2116609;-45.120503652039325
1739209825.2116637;-38.13080360867914
1739209825.2116668;-38.13080360867914
1739209825.21167;-32.816014438256545
1739209825.2116728;-35.57807855764607
1739209825.211676;-45.120503652039325
1739209825.2116787;-33.981070128970906
1739209825.2116818;-38.13080360867914
1739209825.2116847;-35.57807855764607
1739209825.2116878;-45.120503652039325
1739209825.211691;-45.120503652039325
1739209825.2116938;-38.13080360867914
1739209825.2116969;-33.981070128970906
1739209825.2116997;-38.13080360867914
1739209825.2117028;-32.81601443825658
1739209825.2117057;-45.120503652039325
1739209825.2117088;-45.120503652039325
1739209825.211712;-45.120503652039325
1739209825.2117147;-45.120503652039325
1739209825.2117178;-38.13080360867914
1739209825.2117207;-38.13080360867914
1739209825.214156;-45.120503652039325
1739209825.2141643;-45.120503652039325
1739209825.2141728;-38.13080360867914
1739209825.2141812;-38.13080360867914
1739209825.2141895;-45.120503652039325
1739209825.2141979;-45.120503652039325
1739209825.2142062;-38.13080360867914
1739209825.2142146;-45.120503652039325
1739209825.2142231;-45.120503652039325
1739209825.2142315;-38.13080360867914
1739209825.2142398;-33.981070128970906
1739209825.2142482;-38.13080360867914
1739209825.2142565;-45.120503652039325
1739209825.214265;-38.13080360867914
1739209825.2142735;-33.981070128970906
1739209825.2142818;-45.120503652039325
1739209825.2142901;-38.13080360867914
1739209825.2142985;-38.13080360867914
1739209825.214307;-38.13080360867914
1739209825.2143154;-45.120503652039325
1739209825.2143238;-38.13080360867914
1739209825.214332;-38.13080360867914
1739209825.2143404;-38.13080360867914
1739209825.2143488;-45.120503652039325
1739209825.2143574;-38.13080360867914
1739209825.2143657;-38.13080360867914
1739209825.214374;-38.13080360867914
1739209825.2143824;-38.13080360867914
1739209825.2143908;-45.120503652039325
1739209825.2143993;-45.120503652039325
1739209825.2144077;-45.120503652039325
1739209825.214416;-33.981070128970906
1739209825.2144244;-45.120503652039325
1739209825.2144327;-33.981070128970906
1739209825.2144413;-31.141103565318915
1739209825.2144496;-38.13080360867914
1739209825.214458;-38.13080360867914
1739209825.2144663;-38.13080360867914
1739209825.2144747;-38.13080360867914
1739209825.214483;-45.120503652039325
1739209825.2144916;-45.120503652039325
1739209825.2145;-33.981070128970906
1739209825.2145083;-38.13080360867914
1739209825.2145166;-38.13080360867914
1739209825.214525;-45.120503652039325
1739209825.2145336;-38.13080360867914
1739209825.214542;-38.13080360867914
1739209825.2145503;-45.120503652039325
1739209825.2145586;-45.120503652039325
1739209825.214567;-45.120503652039325
1739209825.2145755;-45.120503652039325
1739209825.2145839;-38.13080360867914
1739209825.2145922;-45.120503652039325
1739209825.2146006;-45.120503652039325
1739209825.214609;-38.13080360867914
1739209825.2146173;-35.57807855764607
1739209825.2146258;-45.120503652039325
1739209825.2146342;-38.13080360867914
1739209825.2146425;-26.991370085610722
1739209825.2146509;-38.13080360867914
1739209825.2146592;-45.120503652039325
1739209825.2146678;-35.57807855764607
1739209825.2146761;-38.13080360867914
1739209825.2146845;-45.120503652039325
1739209825.2146928;-35.57807855764607
1739209825.2147012;-38.13080360867914
1739209825.2147095;-45.120503652039325
1739209825.214718;-35.57807855764607
1739209825.2147264;-35.57807855764607
1739209825.2147348;-38.13080360867914
1739209825.2147431;-45.120503652039325
1739209825.2147515;-45.120503652039325
1739209825.21476;-38.13080360867914
1739209825.2147684;-38.13080360867914
1739209825.2147768;-38.13080360867914
1739209825.214785;-38.13080360867914
1739209825.2147934;-38.13080360867914
1739209825.214802;-45.120503652039325
1739209825.2148104;-38.13080360867914
1739209825.2148187;-33.981070128970906
1739209825.214827;-45.120503652039325
1739209825.2148354;-38.13080360867914
1739209825.2148438;-32.816014438256545
1739209825.2148523;-38.13080360867914
1739209825.2148607;-45.120503652039325
1739209825.214869;-38.13080360867914
1739209825.2148774;-35.57807855764607
1739209825.2148857;-38.13080360867914
1739209825.2148943;-45.120503652039325
1739209825.2149026;-38.13080360867914
1739209825.214911;-38.13080360867914
1739209825.2149193;-45.120503652039325
1739209825.2149277;-45.120503652039325
1739209825.2149363;-45.120503652039325
1739209825.2149446;-38.13080360867914
1739209825.214953;-38.13080360867914
1739209825.2149613;-38.13080360867914
1739209825.2149696;-45.120503652039325
1739209825.214978;-32.816014438256545
1739209825.2149866;-30.49652367304973
1739209825.214995;-45.120503652039325
1739209825.2150033;-45.120503652039325
1739209825.2150116;-45.120503652039325
1739209825.21502;-38.13080360867914
1739209825.2150285;-45.120503652039325
1739209825.2150369;-45.120503652039325
1739209825.2150452;-45.120503652039325
1739209825.2150536;-45.120503652039325
1739209825.215062;-45.120503652039325
1739209825.2150705;-45.120503652039325
1739209825.2150788;-38.13080360867914
1739209825.2150872;-45.120503652039325
1739209825.2150955;-45.120503652039325
1739209825.2151039;-45.120503652039325
1739209825.2151122;-38.13080360867914
1739209825.2151208;-33.981070128970906
1739209825.2151291;-45.120503652039325
1739209825.2151375;-45.120503652039325
1739209825.2151458;-35.57807855764607
1739209825.2151542;-33.981070128970906
1739209825.2151628;-45.120503652039325
1739209825.215171;-38.13080360867914
1739209825.2151794;-38.13080360867914
1739209825.2151878;-38.13080360867914
1739209825.2151961;-45.120503652039325
1739209825.2152047;-38.13080360867914
1739209825.215213;-38.13080360867914
1739209825.2152214;-45.120503652039325
1739209825.2152297;-45.120503652039325
1739209825.215238;-38.13080360867914
1739209825.2152464;-38.13080360867914
1739209825.215255;-45.120503652039325
1739209825.2152634;-45.120503652039325
1739209825.2152717;-38.13080360867914
1739209825.21528;-38.13080360867914
1739209825.2152884;-38.13080360867914
1739209825.215297;-38.13080360867914
1739209825.2153053;-35.57807855764607
1739209825.2153137;-35.57807855764607
1739209825.215322;-27.267205301931607
1739209825.2153304;-45.120503652039325
1739209825.2153387;-45.120503652039325
1739209825.2153473;-38.13080360867914
1739209825.2153556;-38.13080360867914
1739209825.215364;-38.13080360867914
1739209825.2153723;-38.13080360867914
1739209825.2153807;-45.120503652039325
1739209825.2153893;-32.81601443825658
1739209825.2153976;-45.120503652039325
1739209825.215406;-38.13080360867914
1739209825.2154143;-38.13080360867914
1739209825.2154226;-38.13080360867914
1739209825.2154312;-45.120503652039325
1739209825.2154396;-45.120503652039325
1739209825.215448;-38.13080360867914
1739209825.2154562;-38.13080360867914
1739209825.2154646;-45.120503652039325
1739209825.215473;-45.120503652039325
1739209825.2154815;-45.120503652039325
1739209825.2154899;-45.120503652039325
1739209825.2154982;-35.57807855764607
1739209825.2155066;-38.13080360867914
1739209825.215515;-45.120503652039325
1739209825.2155235;-38.13080360867914
1739209825.2155318;-32.816014438256545
1739209825.2155402;-38.13080360867914
1739209825.2155485;-45.120503652039325
1739209825.2155569;-38.13080360867914
1739209825.2155654;-38.13080360867914
1739209825.2155738;-38.13080360867914
1739209825.2155821;-38.13080360867914
1739209825.2155905;-29.438486411369347
1739209825.2155988;-38.13080360867914
1739209825.2156072;-38.13080360867914
1739209825.2156157;-45.120503652039325
1739209825.215624;-45.120503652039325
1739209825.2156324;-45.120503652039325
1739209825.2156408;-38.13080360867914
1739209825.2156491;-38.13080360867914
1739209825.2156577;-31.141103565318915
1739209825.215666;-38.13080360867914
1739209825.2156744;-45.120503652039325
1739209825.2156827;-35.57807855764607
1739209825.215691;-38.13080360867914
1739209825.2156997;-45.120503652039325
1739209825.215708;-45.120503652039325
1739209825.2157164;-35.57807855764607
1739209825.2157247;-38.13080360867914
1739209825.215733;-45.120503652039325
1739209825.2157414;-45.120503652039325
1739209825.21575;-45.120503652039325
1739209825.2157583;-33.981070128970906
1739209825.2157667;-45.120503652039325
1739209825.215775;-38.13080360867914
1739209825.2157834;-38.13080360867914
1739209825.215792;-38.13080360867914
1739209825.2158003;-45.120503652039325
1739209825.2158086;-45.120503652039325
1739209825.215817;-38.13080360867914
1739209825.2158253;-38.13080360867914
1739209825.2158337;-45.120503652039325
1739209825.2158422;-45.120503652039325
1739209825.2158506;-45.120503652039325
1739209825.215859;-38.13080360867914
1739209825.2158673;-38.13080360867914
1739209825.2158756;-35.57807855764607
1739209825.2158842;-38.13080360867914
1739209825.2158926;-38.13080360867914
1739209825.215901;-31.141103565318893
1739209825.2159092;-35.57807855764607
1739209825.2159176;-35.57807855764607
1739209825.2159262;-38.13080360867914
1739209825.2159345;-38.13080360867914
1739209825.2159429;-38.13080360867914
1739209825.2227452;-35.57807855764607
1739209825.2227526;-38.13080360867914
1739209825.2227597;-45.120503652039325
1739209825.222767;-45.120503652039325
1739209825.2227743;-32.816014438256545
1739209825.2227817;-26.991370085610722
1739209825.2227888;-45.120503652039325
1739209825.2227962;-45.120503652039325
1739209825.2228034;-35.57807855764607
1739209825.2228107;-38.13080360867914
1739209825.222818;-45.120503652039325
1739209825.2228253;-35.57807855764607
1739209825.2228324;-45.120503652039325
1739209825.2228398;-38.13080360867914
1739209825.222847;-38.13080360867914
1739209825.2228541;-38.13080360867914
1739209825.2228615;-45.120503652039325
1739209825.2228687;-45.120503652039325
1739209825.222876;-38.13080360867914
1739209825.2228832;-45.120503652039325
1739209825.2228906;-33.981070128970906
1739209825.2228978;-30.49652367304973
1739209825.2229052;-38.13080360867914
1739209825.2229123;-35.57807855764607
1739209825.2229197;-38.13080360867914
1739209825.2229269;-35.57807855764607
1739209825.2229342;-33.981070128970906
1739209825.2229414;-38.13080360867914
1739209825.2229488;-38.13080360867914
1739209825.222956;-38.13080360867914
1739209825.222963;-38.13080360867914
1739209825.2229705;-38.13080360867914
1739209825.2229776;-45.120503652039325
1739209825.222985;-45.120503652039325
1739209825.2229922;-38.13080360867914
1739209825.2229996;-33.981070128970906
1739209825.2230067;-45.120503652039325
1739209825.223014;-30.49652367304976
1739209825.2230213;-45.120503652039325
1739209825.2230287;-45.120503652039325
1739209825.2230358;-45.120503652039325
1739209825.2230432;-45.120503652039325
1739209825.2230504;-35.57807855764607
1739209825.2230577;-38.13080360867914
1739209825.223065;-35.57807855764607
1739209825.223072;-27.267205301931607
1739209825.2230794;-38.13080360867914
1739209825.2230866;-38.13080360867914
1739209825.223094;-35.57807855764607
1739209825.2231011;-35.57807855764607
1739209825.2231085;-45.120503652039325
1739209825.2231157;-38.13080360867914
1739209825.223123;-45.120503652039325
1739209825.2231302;-45.120503652039325
1739209825.2231376;-45.120503652039325
1739209825.2231448;-38.13080360867914
1739209825.2231522;-32.816014438256545
1739209825.2231593;-38.13080360867914
1739209825.2231667;-38.13080360867914
1739209825.2231739;-38.13080360867914
1739209825.223181;-35.57807855764607
1739209825.2231884;-38.13080360867914
1739209825.2231956;-45.120503652039325
1739209825.223203;-38.13080360867914
1739209825.22321;-38.13080360867914
1739209825.2232175;-38.13080360867914
1739209825.2232246;-45.120503652039325
1739209825.223232;-45.120503652039325
1739209825.2232392;-35.57807855764607
1739209825.2232466;-33.981070128970906
1739209825.2232537;-35.57807855764607
1739209825.223261;-38.13080360867914
1739209825.2232683;-35.57807855764607
1739209825.2232757;-30.49652367304973
1739209825.2232828;-38.13080360867914
1739209825.22329;-45.120503652039325
1739209825.2232974;-38.13080360867914
1739209825.2233045;-35.57807855764607
1739209825.223312;-33.981070128970906
1739209825.223319;-38.13080360867914
1739209825.2233264;-38.13080360867914
1739209825.2233336;-45.120503652039325
1739209825.223341;-38.13080360867914
1739209825.2233481;-38.13080360867914
1739209825.2233555;-38.13080360867914
1739209825.2233627;-45.120503652039325
1739209825.22337;-38.13080360867914
1739209825.2233772;-38.13080360867914
1739209825.2233846;-38.13080360867914
1739209825.2233918;-38.13080360867914
1739209825.223399;-45.120503652039325
1739209825.2234063;-35.57807855764607
1739209825.2234135;-45.120503652039325
1739209825.2234209;-38.13080360867914
1739209825.223428;-30.49652367304973
1739209825.2234354;-38.13080360867914
1739209825.2234426;-45.120503652039325
1739209825.22345;-45.120503652039325
1739209825.223457;-35.57807855764607
1739209825.2234645;-38.13080360867914
1739209825.2234716;-45.120503652039325
1739209825.223479;-45.120503652039325
1739209825.2234862;-45.120503652039325
1739209825.2234936;-38.13080360867914
1739209825.2235007;-38.13080360867914
1739209825.223508;-45.120503652039325
1739209825.2235153;-45.120503652039325
1739209825.2235224;-45.120503652039325
1739209825.2235298;-38.13080360867914
1739209825.223537;-38.13080360867914
1739209825.2235444;-45.120503652039325
1739209825.2235515;-45.120503652039325
1739209825.223559;-35.57807855764607
1739209825.223566;-38.13080360867914
1739209825.2235734;-38.13080360867914
1739209825.2235806;-45.120503652039325
1739209825.223588;-45.120503652039325
1739209825.2235951;-38.13080360867914
1739209825.2236025;-31.141103565318915
1739209825.2236097;-38.13080360867914
1739209825.2236168;-38.13080360867914
1739209825.2236242;-38.13080360867914
1739209825.2236314;-38.13080360867914
1739209825.2236388;-45.120503652039325
1739209825.223646;-35.57807855764607
1739209825.2236533;-33.981070128970906
1739209825.2236605;-33.981070128970956
1739209825.2236679;-38.13080360867914
1739209825.223675;-33.981070128970906
1739209825.2236824;-38.13080360867914
1739209825.2236896;-45.120503652039325
1739209825.223697;-38.13080360867914
1739209825.223704;-38.13080360867914
1739209825.2237115;-38.13080360867914
1739209825.2237186;-27.8777449560314
1739209825.2237258;-38.13080360867914
1739209825.2237332;-35.57807855764607
1739209825.2237403;-35.57807855764607
1739209825.2237477;-30.49652367304973
1739209825.223755;-38.13080360867914
1739209825.2237623;-45.120503652039325
1739209825.2237694;-45.120503652039325
