CAN Message; 0x77:9fe4cde5cf6e27dc
1739209693.215237;-45.120503652039325
1739209693.215248;-38.13080360867914
1739209693.2152593;-45.120503652039325
1739209693.2152705;-38.13080360867914
1739209693.2152817;-45.120503652039325
1739209693.2152927;-45.120503652039325
1739209693.215304;-33.981070128970906
1739209693.215315;-31.141103565318915
1739209693.2153263;-38.13080360867914
1739209693.2153375;-38.13080360867914
1739209693.2153485;-38.13080360867914
1739209693.2153597;-33.981070128970906
1739209693.215371;-45.120503652039325
1739209693.215382;-33.981070128970906
1739209693.2153933;-38.13080360867914
1739209693.2154043;-38.13080360867914
1739209693.2154155;-38.13080360867914
1739209693.2154267;-45.120503652039325
1739209693.215438;-38.13080360867914
1739209693.215449;-45.120503652039325
1739209693.2154603;-45.120503652039325
1739209693.2154713;-38.13080360867914
1739209693.2154825;-35.57807855764607
1739209693.2154937;-38.13080360867914
1739209693.215505;-45.120503652039325
1739209693.215516;-38.13080360867914
1739209693.215527;-35.57807855764607
1739209693.2155383;-38.13080360867914
1739209693.2155495;-45.120503652039325
1739209693.2155607;-38.13080360867914
1739209693.2155719;-35.57807855764607
1739209693.215583;-31.141103565318915
1739209693.215594;-45.120503652039325
1739209693.2156053;-38.13080360867914
1739209693.2156165;-38.13080360867914
1739209693.2156277;-33.981070128970906
1739209693.2156389;-45.120503652039325
1739209693.2156498;-38.13080360867914
1739209693.215661;-38.13080360867914
1739209693.2156723;-30.49652367304973
1739209693.2156835;-45.120503652039325
1739209693.2156947;-45.120503652039325
1739209693.2157056;-38.13080360867914
1739209693.2157168;-38.13080360867914
1739209693.215728;-45.120503652039325
1739209693.2157393;-33.981070128970906
1739209693.2157505;-35.57807855764607
1739209693.2157617;-33.981070128970906
1739209693.2157726;-45.120503652039325
1739209693.2157838;-38.13080360867914
1739209693.215795;-45.120503652039325
1739209693.2158062;-38.13080360867914
1739209693.2158175;-33.981070128970906
1739209693.2158284;-38.13080360867914
1739209693.2158396;-45.120503652039325
1739209693.2158508;-33.981070128970906
1739209693.215862;-38.13080360867914
1739209693.2158732;-38.13080360867914
1739209693.2158844;-45.120503652039325
1739209693.2158954;-45.120503652039325
1739209693.2159066;-38.13080360867914
1739209693.2159178;-38.13080360867914
1739209693.215929;-45.120503652039325
1739209693.2159402;-45.120503652039325
1739209693.2159512;-38.13080360867914
1739209693.2159624;-38.13080360867914
1739209693.2159736;-45.120503652039325
1739209693.2159848;-38.13080360867914
1739209693.215996;-45.120503652039325
1739209693.216007;-38.13080360867914
1739209693.2160182;-38.13080360867914
1739209693.2160294;-38.13080360867914
1739209693.2160406;-38.13080360867914
1739209693.2160518;-45.120503652039325
1739209693.216063;-45.120503652039325
1739209693.216074;-45.120503652039325
1739209693.2160852;-35.57807855764607
1739209693.2160964;-38.13080360867914
1739209693.2161076;-45.120503652039325
1739209693.2161188;-33.981070128970906
1739209693.2161298;-45.120503652039325
1739209693.216141;-45.120503652039325
1739209693.2161522;-45.120503652039325
1739209693.2161634;-33.981070128970906
1739209693.2161746;-45.120503652039325
1739209693.2161856;-45.120503652039325
1739209693.2161968;-35.57807855764607
1739209693.216208;-38.13080360867914
1739209693.2162192;-38.13080360867914
1739209693.2162304;-33.981070128970906
1739209693.2162416;-45.120503652039325
1739209693.2162526;-38.13080360867914
1739209693.2162638;-32.816014438256545
1739209693.216275;-45.120503652039325
1739209693.2162862;-45.120503652039325
1739209693.2162974;-33.981070128970906
1739209693.2163084;-35.57807855764607
1739209693.2163196;-38.13080360867914
1739209693.2163308;-45.120503652039325
1739209693.216342;-38.13080360867914
1739209693.2163532;-45.120503652039325
1739209693.2163644;-38.13080360867914
1739209693.2163754;-45.120503652039325
1739209693.2163866;-38.13080360867914
1739209693.2163978;-45.120503652039325
1739209693.216409;-38.13080360867914
1739209693.2164202;-38.13080360867914
1739209693.2164311;-45.120503652039325
1739209693.2164423;-35.57807855764607
1739209693.2164536;-45.120503652039325
1739209693.2164648;-45.120503652039325
1739209693.216476;-45.120503652039325
1739209693.216487;-38.13080360867914
1739209693.2164981;-38.13080360867914
1739209693.2165093;-45.120503652039325
1739209693.2165205;-45.120503652039325
1739209693.2165318;-45.120503652039325
1739209693.216543;-38.13080360867914
1739209693.216554;-35.57807855764607
1739209693.2165651;-38.13080360867914
1739209693.2165763;-45.120503652039325
1739209693.2165806;-38.13080360867914
1739209693.2165847;-38.13080360867914
1739209693.216589;-38.13080360867914
1739209693.2165933;-45.120503652039325
1739209693.2165973;-45.120503652039325
1739209693.2166016;-32.816014438256545
1739209693.216606;-45.120503652039325
1739209693.21661;-32.816014438256545
1739209693.2166142;-38.13080360867914
1739209693.2166185;-35.57807855764607
1739209693.2166226;-38.13080360867914
1739209693.216627;-45.120503652039325
1739209693.2166312;-45.120503652039325
1739209693.2166352;-45.120503652039325
1739209693.2166395;-38.13080360867914
1739209693.2166438;-45.120503652039325
1739209693.2166479;-38.13080360867914
1739209693.2166522;-45.120503652039325
1739209693.2166564;-45.120503652039325
1739209693.2166607;-45.120503652039325
1739209693.2166648;-38.13080360867914
1739209693.216669;-35.57807855764607
1739209693.2166734;-33.981070128970906
1739209693.2166774;-45.120503652039325
1739209693.2166817;-38.13080360867914
1739209693.216686;-45.120503652039325
1739209693.21669;-45.120503652039325
1739209693.2166944;-32.816014438256545
1739209693.2166986;-45.120503652039325
1739209693.2167027;-33.981070128970906
1739209693.216707;-38.13080360867914
1739209693.2167113;-27.8777449560314
1739209693.2167153;-32.816014438256545
1739209693.2167196;-45.120503652039325
1739209693.216724;-33.981070128970906
1739209693.216728;-38.13080360867914
1739209693.2167323;-38.13080360867914
1739209693.2167366;-35.57807855764607
1739209693.2167406;-32.816014438256545
1739209693.216745;-38.13080360867914
1739209693.2167492;-45.120503652039325
1739209693.2167532;-45.120503652039325
1739209693.2167575;-45.120503652039325
1739209693.2167618;-45.120503652039325
1739209693.2167659;-45.120503652039325
1739209693.2167702;-38.13080360867914
1739209693.2167745;-45.120503652039325
1739209693.2167785;-30.49652367304973
1739209693.2167828;-33.981070128970906
1739209693.216787;-45.120503652039325
1739209693.2167912;-38.13080360867914
1739209693.2167954;-35.57807855764607
1739209693.2167997;-38.13080360867914
1739209693.2168038;-38.13080360867914
1739209693.216808;-35.57807855764607
1739209693.2168124;-35.57807855764607
1739209693.2168167;-38.13080360867914
1739209693.2168207;-38.13080360867914
1739209693.216825;-38.13080360867914
1739209693.2168293;-45.120503652039325
1739209693.2168334;-45.120503652039325
1739209693.2168376;-45.120503652039325
1739209693.216842;-38.13080360867914
1739209693.216846;-45.120503652039325
1739209693.2168503;-45.120503652039325
1739209693.2168546;-38.13080360867914
1739209693.2168586;-35.57807855764607
1739209693.216863;-45.120503652039325
1739209693.2168672;-45.120503652039325
1739209693.2168713;-35.57807855764607
1739209693.2168756;-45.120503652039325
1739209693.2168798;-33.981070128970906
1739209693.216884;-31.141103565318915
1739209693.2168882;-38.13080360867914
1739209693.2168925;-38.13080360867914
1739209693.2168965;-38.13080360867914
1739209693.2169008;-32.816014438256545
1739209693.216905;-38.13080360867914
1739209693.2169092;-38.13080360867914
1739209693.2169135;-45.120503652039325
1739209693.2169178;-35.57807855764607
1739209693.2169218;-38.13080360867914
1739209693.216926;-38.13080360867914
1739209693.2169304;-45.120503652039325
1739209693.2169344;-45.120503652039325
1739209693.2169387;-38.13080360867914
1739209693.216943;-38.13080360867914
1739209693.216947;-38.13080360867914
1739209693.2169514;-38.13080360867914
1739209693.2169557;-45.120503652039325
1739209693.2169597;-38.13080360867914
1739209693.216964;-38.13080360867914
1739209693.2169683;-38.13080360867914
1739209693.2169726;-45.120503652039325
1739209693.2169766;-45.120503652039325
1739209693.216981;-45.120503652039325
1739209693.2169852;-38.13080360867914
1739209693.2169893;-38.13080360867914
1739209693.2169936;-38.13080360867914
1739209693.2169979;-45.120503652039325
1739209693.217002;-38.13080360867914
1739209693.2170062;-38.13080360867914
1739209693.2170105;-45.120503652039325
1739209693.2170146;-38.13080360867914
1739209693.2170188;-38.13080360867914
1739209693.2170231;-45.120503652039325
1739209693.2170272;-45.120503652039325
1739209693.2170315;-38.13080360867914
1739209693.2170358;-45.120503652039325
1739209693.2170398;-45.120503652039325
1739209693.217044;-38.13080360867914
1739209693.2170484;-38.13080360867914
1739209693.2170525;-33.981070128970906
1739209693.2170568;-45.120503652039325
1739209693.217061;-38.13080360867914
1739209693.217065;-38.13080360867914
1739209693.2170694;-38.13080360867914
1739209693.2170737;-38.13080360867914
1739209693.2170777;-35.57807855764607
1739209693.217082;-38.13080360867914
1739209693.2170863;-38.13080360867914
1739209693.2170904;-33.981070128970906
1739209693.2170947;-45.120503652039325
1739209693.217099;-45.120503652039325
1739209693.217103;-35.57807855764607
1739209693.2171073;-38.13080360867914
1739209693.2171116;-38.13080360867914
1739209693.2171159;-45.120503652039325
1739209693.21712;-45.120503652039325
1739209693.2171242;-45.120503652039325
1739209693.2171285;-45.120503652039325
1739209693.2171326;-45.120503652039325
1739209693.2171369;-38.13080360867914
1739209693.2171412;-38.13080360867914
1739209693.2171452;-38.13080360867914
1739209693.2171495;-35.57807855764607
1739209693.2171538;-33.981070128970906
1739209693.2171578;-33.981070128970906
1739209693.2171621;-38.13080360867914
1739209693.2171664;-38.13080360867914
1739209693.2171705;-45.120503652039325
1739209693.2171748;-33.981070128970906
1739209693.217179;-45.120503652039325
1739209693.217183;-45.120503652039325
1739209693.2171874;-45.120503652039325
1739209693.2171917;-45.120503652039325
1739209693.2171957;-38.13080360867914
1739209693.2172;-38.13080360867914
1739209693.2172043;-38.13080360867914
1739209693.2172084;-38.13080360867914
1739209693.2172127;-45.120503652039325
1739209693.217217;-38.13080360867914
1739209693.217221;-45.120503652039325
1739209693.2172253;-45.120503652039325
1739209693.2172296;-45.120503652039325
1739209693.2172337;-45.120503652039325
1739209693.217238;-38.13080360867914
1739209693.2172422;-45.120503652039325
1739209693.2172463;-38.13080360867914
1739209693.2172506;-38.13080360867914
1739209693.2172549;-33.981070128970906
1739209693.217259;-26.487275050834715
1739209693.2172632;-38.13080360867914
1739209693.2172675;-45.120503652039325
1739209693.2172718;-35.57807855764607
1739209693.2172759;-35.57807855764607
1739209693.2172801;-45.120503652039325
1739209693.2172844;-45.120503652039325
1739209693.2172885;-45.120503652039325
1739209693.2172928;-45.120503652039325
1739209693.217297;-35.57807855764607
1739209693.2173011;-45.120503652039325
1739209693.2173054;-45.120503652039325
1739209693.2173097;-45.120503652039325
1739209693.2173138;-45.120503652039325
1739209693.217318;-45.120503652039325
1739209693.2173223;-38.13080360867914
1739209693.2173264;-35.57807855764607
1739209693.2173307;-35.57807855764607
1739209693.217335;-45.120503652039325
1739209693.217339;-45.120503652039325
1739209693.2173433;-38.13080360867914
1739209693.2173476;-38.13080360867914
1739209693.2173517;-45.120503652039325
1739209693.217356;-35.57807855764607
1739209693.2173603;-29.438486411369333
1739209693.2173643;-45.120503652039325
1739209693.2173686;-45.120503652039325
1739209693.217373;-38.13080360867914
1739209693.217377;-38.13080360867914
1739209693.2173812;-45.120503652039325
1739209693.2173855;-45.120503652039325
1739209693.2173896;-45.120503652039325
1739209693.2173939;-35.57807855764607
1739209693.2173982;-45.120503652039325
1739209693.2174022;-38.13080360867914
1739209693.2174065;-45.120503652039325
1739209693.2174108;-38.13080360867914
1739209693.2174149;-38.13080360867914
1739209693.2174191;-45.120503652039325
1739209693.2174234;-38.13080360867914
1739209693.2174277;-28.21854285175415
1739209693.2174318;-38.13080360867914
1739209693.217436;-45.120503652039325
1739209693.2174404;-45.120503652039325
1739209693.2174444;-35.57807855764607
1739209693.2174487;-38.13080360867914
1739209693.217453;-45.120503652039325
1739209693.217457;-45.120503652039325
1739209693.2174613;-45.120503652039325
1739209693.2174656;-45.120503652039325
1739209693.2174697;-38.13080360867914
1739209693.217474;-45.120503652039325
1739209693.2174783;-38.13080360867914
1739209693.220892;-38.13080360867914
1739209693.2208924;-45.120503652039325
1739209693.2208927;-45.120503652039325
1739209693.220893;-38.13080360867914
1739209693.2208934;-38.13080360867914
1739209693.2208936;-45.120503652039325
1739209693.2208939;-45.120503652039325
1739209693.2208943;-38.13080360867914
1739209693.2208946;-38.13080360867914
1739209693.2208948;-38.13080360867914
1739209693.2208953;-45.120503652039325
1739209693.2208955;-38.13080360867914
1739209693.220896;-38.13080360867914
1739209693.2208962;-38.13080360867914
1739209693.2208965;-45.120503652039325
1739209693.220897;-45.120503652039325
1739209693.2208972;-33.981070128970906
1739209693.2208974;-38.13080360867914
1739209693.220898;-32.816014438256545
1739209693.2208982;-31.141103565318915
1739209693.2208984;-45.120503652039325
1739209693.2208989;-38.13080360867914
1739209693.220899;-38.13080360867914
1739209693.2208993;-45.120503652039325
1739209693.2208998;-45.120503652039325
1739209693.2209;-35.57807855764607
1739209693.2209003;-38.13080360867914
1739209693.2209008;-45.120503652039325
1739209693.220901;-38.13080360867914
1739209693.2209013;-35.57807855764607
1739209693.2209017;-38.13080360867914
1739209693.220902;-45.120503652039325
1739209693.2209024;-38.13080360867914
1739209693.2209027;-35.57807855764607
1739209693.220903;-38.13080360867914
1739209693.2209034;-45.120503652039325
1739209693.2209036;-45.120503652039325
1739209693.2209039;-38.13080360867914
1739209693.2209044;-33.981070128970906
1739209693.2209046;-45.120503652039325
1739209693.2209048;-38.13080360867914
1739209693.2209053;-38.13080360867914
1739209693.2209055;-33.981070128970906
1739209693.2209058;-32.816014438256545
1739209693.2209063;-38.13080360867914
1739209693.2209065;-35.57807855764607
1739209693.2209067;-33.981070128970906
1739209693.2209072;-45.120503652039325
1739209693.2209074;-45.120503652039325
1739209693.2209077;-45.120503652039325
1739209693.2209082;-45.120503652039325
1739209693.2209084;-38.13080360867914
1739209693.2209089;-38.13080360867914
1739209693.220909;-38.13080360867914
1739209693.2209094;-38.13080360867914
1739209693.2209098;-45.120503652039325
1739209693.22091;-38.13080360867914
1739209693.2209103;-38.13080360867914
1739209693.2209108;-32.816014438256545
1739209693.220911;-26.487275050834715
1739209693.2209113;-45.120503652039325
1739209693.2209117;-38.13080360867914
1739209693.220912;-35.57807855764607
1739209693.2209122;-35.57807855764607
1739209693.2209127;-38.13080360867914
1739209693.220913;-38.13080360867914
1739209693.2209132;-45.120503652039325
1739209693.2209136;-45.120503652039325
1739209693.220914;-35.57807855764607
1739209693.2209141;-38.13080360867914
1739209693.2209146;-45.120503652039325
1739209693.2209148;-45.120503652039325
1739209693.2209153;-45.120503652039325
1739209693.2209156;-45.120503652039325
1739209693.2209158;-45.120503652039325
1739209693.2209163;-35.57807855764607
1739209693.2209165;-38.13080360867914
1739209693.2209167;-45.120503652039325
1739209693.2209172;-38.13080360867914
1739209693.2209175;-38.13080360867914
1739209693.2209177;-45.120503652039325
1739209693.2209182;-45.120503652039325
1739209693.2209184;-38.13080360867914
1739209693.2209187;-35.57807855764607
1739209693.2209191;-38.13080360867914
1739209693.2209194;-38.13080360867914
1739209693.2209196;-38.13080360867914
1739209693.22092;-32.816014438256545
1739209693.2209203;-45.120503652039325
1739209693.2209206;-45.120503652039325
1739209693.220921;-45.120503652039325
1739209693.2209213;-35.57807855764607
1739209693.2209218;-45.120503652039325
1739209693.220922;-38.13080360867914
1739209693.2209222;-38.13080360867914
1739209693.2209227;-45.120503652039325
1739209693.220923;-45.120503652039325
1739209693.2209232;-45.120503652039325
1739209693.2209237;-45.120503652039325
1739209693.220924;-28.21854285175415
1739209693.2209241;-38.13080360867914
1739209693.2209246;-45.120503652039325
1739209693.2209249;-38.13080360867914
1739209693.220925;-38.13080360867914
1739209693.2209256;-38.13080360867914
1739209693.2209258;-38.13080360867914
1739209693.220926;-45.120503652039325
1739209693.2209265;-38.13080360867914
1739209693.2209268;-45.120503652039325
1739209693.220927;-38.13080360867914
1739209693.2209275;-38.13080360867914
1739209693.2209277;-35.57807855764607
1739209693.2209282;-33.981070128970906
1739209693.2209284;-38.13080360867914
1739209693.2209287;-38.13080360867914
1739209693.2209291;-35.57807855764607
1739209693.2209294;-33.981070128970906
1739209693.2209296;-45.120503652039325
1739209693.22093;-38.13080360867914
1739209693.2209303;-45.120503652039325
1739209693.2209306;-45.120503652039325
1739209693.220931;-38.13080360867914
1739209693.2209313;-45.120503652039325
1739209693.2209315;-35.57807855764607
1739209693.220932;-35.57807855764607
1739209693.2209322;-45.120503652039325
1739209693.2209325;-38.13080360867914
1739209693.220933;-45.120503652039325
1739209693.2209332;-38.13080360867914
1739209693.2209334;-35.57807855764607
1739209693.220934;-38.13080360867914
1739209693.2209342;-45.120503652039325
1739209693.2209344;-45.120503652039325
1739209693.2209349;-45.120503652039325
1739209693.220935;-45.120503652039325
1739209693.2209356;-45.120503652039325
1739209693.2209358;-38.13080360867914
1739209693.220936;-35.57807855764607
1739209693.2209365;-38.13080360867914
1739209693.2209368;-45.120503652039325
1739209693.220937;-35.57807855764607
1739209693.2209375;-38.13080360867914
1739209693.2209377;-45.120503652039325
1739209693.220938;-45.120503652039325
1739209693.2209384;-45.120503652039325
1739209693.2209387;-45.120503652039325
1739209693.220939;-38.13080360867914
1739209693.2209394;-45.120503652039325
1739209693.2209396;-45.120503652039325
1739209693.2209399;-45.120503652039325
1739209693.2209404;-38.13080360867914
1739209693.2209406;-32.816014438256545
1739209693.2209408;-35.57807855764607
1739209693.2209413;-45.120503652039325
1739209693.2209415;-38.13080360867914
1739209693.220942;-45.120503652039325
1739209693.2209423;-38.13080360867914
1739209693.2209425;-45.120503652039325
1739209693.220943;-45.120503652039325
1739209693.2209432;-45.120503652039325
1739209693.2209435;-38.13080360867914
1739209693.220944;-45.120503652039325
1739209693.2209442;-45.120503652039325
1739209693.2209444;-45.120503652039325
1739209693.220945;-38.13080360867914
1739209693.2209451;-45.120503652039325
1739209693.2209454;-45.120503652039325
1739209693.2209458;-38.13080360867914
1739209693.220946;-35.57807855764607
1739209693.2209463;-38.13080360867914
1739209693.2209468;-38.13080360867914
1739209693.220947;-38.13080360867914
1739209693.2209473;-33.981070128970906
1739209693.2209477;-45.120503652039325
1739209693.220948;-33.981070128970906
1739209693.2209485;-38.13080360867914
1739209693.2209487;-45.120503652039325
1739209693.220949;-38.13080360867914
1739209693.2209494;-35.57807855764607
1739209693.2209496;-38.13080360867914
1739209693.22095;-38.13080360867914
1739209693.2209504;-38.13080360867914
1739209693.2209506;-45.120503652039325
1739209693.2209508;-38.13080360867914
1739209693.2209513;-33.981070128970906
1739209693.2209516;-45.120503652039325
1739209693.2209518;-38.13080360867914
1739209693.2209523;-38.13080360867914
1739209693.2209525;-38.13080360867914
1739209693.2209527;-45.120503652039325
1739209693.2209532;-45.120503652039325
1739209693.2209535;-45.120503652039325
1739209693.2209537;-38.13080360867914
1739209693.2209542;-45.120503652039325
1739209693.2209544;-45.120503652039325
1739209693.220955;-45.120503652039325
1739209693.2209551;-45.120503652039325
1739209693.2209554;-38.13080360867914
1739209693.2209558;-38.13080360867914
1739209693.220956;-38.13080360867914
1739209693.2209563;-38.13080360867914
1739209693.2209568;-35.57807855764607
1739209693.220957;-38.13080360867914
1739209693.2209573;-45.120503652039325
1739209693.2209578;-31.141103565318915
1739209693.220958;-33.981070128970906
1739209693.2209582;-38.13080360867914
1739209693.2209587;-45.120503652039325
1739209693.220959;-38.13080360867914
1739209693.2209592;-33.981070128970906
1739209693.2209597;-38.13080360867914
1739209693.22096;-35.57807855764607
1739209693.2209601;-32.816014438256545
1739209693.2209606;-38.13080360867914
1739209693.2209609;-38.13080360867914
1739209693.2209613;-45.120503652039325
1739209693.2209616;-45.120503652039325
1739209693.2209618;-38.13080360867914
1739209693.2209623;-33.981070128970906
1739209693.2209625;-45.120503652039325
1739209693.2209628;-31.141103565318915
1739209693.2209632;-33.981070128970906
1739209693.2209635;-45.120503652039325
1739209693.2209637;-45.120503652039325
1739209693.2209642;-38.13080360867914
1739209693.2209644;-35.57807855764607
1739209693.2209647;-38.13080360867914
1739209693.2209651;-45.120503652039325
1739209693.2209654;-33.981070128970906
1739209693.2209656;-31.141103565318915
1739209693.220966;-45.120503652039325
1739209693.2209663;-45.120503652039325
1739209693.2209666;-38.13080360867914
1739209693.220967;-38.13080360867914
1739209693.2209673;-38.13080360867914
1739209693.2209678;-45.120503652039325
1739209693.220968;-45.120503652039325
1739209693.2209682;-33.981070128970906
1739209693.2209687;-35.57807855764607
1739209693.220969;-45.120503652039325
1739209693.2209692;-45.120503652039325
1739209693.2209697;-38.13080360867914
1739209693.22097;-38.13080360867914
1739209693.2209702;-38.13080360867914
1739209693.2209706;-33.981070128970906
1739209693.2209709;-30.49652367304973
1739209693.220971;-45.120503652039325
1739209693.2209716;-45.120503652039325
1739209693.2209718;-45.120503652039325
1739209693.220972;-45.120503652039325
1739209693.2209725;-45.120503652039325
1739209693.2209728;-45.120503652039325
1739209693.220973;-33.981070128970906
1739209693.2209735;-45.120503652039325
1739209693.2209737;-45.120503652039325
1739209693.220974;-38.13080360867914
1739209693.2209744;-45.120503652039325
1739209693.2209747;-38.13080360867914
1739209693.2209752;-45.120503652039325
1739209693.2209754;-38.13080360867914
1739209693.2209756;-38.13080360867914
1739209693.220976;-45.120503652039325
1739209693.2209764;-45.120503652039325
1739209693.2209766;-35.57807855764607
1739209693.220977;-38.13080360867914
1739209693.2209773;-45.120503652039325
1739209693.2209775;-45.120503652039325
1739209693.220978;-38.13080360867914
1739209693.2209783;-38.13080360867914
1739209693.2209785;-45.120503652039325
1739209693.220979;-38.13080360867914
1739209693.2209792;-45.120503652039325
1739209693.2209795;-38.13080360867914
1739209693.22098;-38.13080360867914
1739209693.2209802;-45.120503652039325
1739209693.2209804;-45.120503652039325
1739209693.220981;-45.120503652039325
1739209693.2209811;-45.120503652039325
1739209693.2209816;-45.120503652039325
1739209693.2209818;-45.120503652039325
1739209693.220982;-38.13080360867914
1739209693.2209826;-45.120503652039325
1739209693.2209828;-38.13080360867914
1739209693.220983;-45.120503652039325
1739209693.2209835;-45.120503652039325
1739209693.2209837;-31.141103565318893
1739209693.220984;-45.120503652039325
1739209693.2209845;-45.120503652039325
1739209693.2209847;-35.57807855764607
1739209693.220985;-32.816014438256545
1739209693.2209854;-45.120503652039325
1739209693.2209857;-38.13080360867914
1739209693.220986;-38.13080360867914
1739209693.2209864;-45.120503652039325
1739209693.2209866;-33.981070128970906
1739209693.2209868;-38.13080360867914
1739209693.2209873;-38.13080360867914
1739209693.2209876;-32.816014438256545
1739209693.220988;-31.141103565318915
1739209693.2209883;-45.120503652039325
1739209693.2209885;-45.120503652039325
1739209693.220989;-28.21854285175415
1739209693.2209892;-38.13080360867914
1739209693.2209895;-45.120503652039325
1739209693.22099;-38.13080360867914
1739209693.2209902;-32.816014438256545
1739209693.2209904;-38.13080360867914
1739209693.220991;-38.13080360867914
1739209693.2209911;-38.13080360867914
1739209693.2209914;-45.120503652039325
1739209693.2209918;-38.13080360867914
1739209693.220992;-45.120503652039325
1739209693.2209923;-38.13080360867914
1739209693.2209928;-35.57807855764607
1739209693.220993;-33.981070128970906
1739209693.2209933;-45.120503652039325
1739209693.2209938;-38.13080360867914
1739209693.220994;-35.57807855764607
1739209693.2209945;-38.13080360867914
1739209693.2209947;-45.120503652039325
1739209693.220995;-38.13080360867914
1739209693.2209954;-45.120503652039325
1739209693.2209957;-45.120503652039325
1739209693.220996;-45.120503652039325
1739209693.2209964;-38.13080360867914
1739209693.2209966;-38.13080360867914
1739209693.2209969;-38.13080360867914
1739209693.2209973;-38.13080360867914
1739209693.2209976;-45.120503652039325
1739209693.2209978;-45.120503652039325
1739209693.2209983;-38.13080360867914
1739209693.2209985;-45.120503652039325
1739209693.2209988;-32.816014438256545
1739209693.2209992;-38.13080360867914
1739209693.2209995;-33.981070128970906
1739209693.2209997;-38.13080360867914
1739209693.2210002;-45.120503652039325
1739209693.2210004;-45.120503652039325
1739209693.221001;-45.120503652039325
1739209693.2210011;-38.13080360867914
1739209693.2210014;-45.120503652039325
1739209693.2210019;-45.120503652039325
1739209693.221002;-31.141103565318915
1739209693.2210023;-30.49652367304973
1739209693.2210028;-38.13080360867914
1739209693.221003;-45.120503652039325
1739209693.2210033;-38.13080360867914
1739209693.2210038;-38.13080360867914
1739209693.221004;-35.57807855764607
1739209693.2210042;-38.13080360867914
1739209693.2210047;-38.13080360867914
1739209693.221005;-45.120503652039325
1739209693.2210052;-45.120503652039325
1739209693.2210057;-45.120503652039325
1739209693.221006;-45.120503652039325
1739209693.2210062;-38.13080360867914
1739209693.2210066;-38.13080360867914
1739209693.2210069;-38.13080360867914
1739209693.2210073;-45.120503652039325
1739209693.2210076;-45.120503652039325
1739209693.2210078;-45.120503652039325
1739209693.2210083;-45.120503652039325
1739209693.2210085;-45.120503652039325
1739209693.2210088;-45.120503652039325
1739209693.2210093;-38.13080360867914
1739209693.2210095;-35.57807855764607
1739209693.2210097;-33.981070128970906
1739209693.2210102;-45.120503652039325
1739209693.2210104;-45.120503652039325
1739209693.2210107;-38.13080360867914
1739209693.2210112;-33.981070128970906
1739209693.2210114;-45.120503652039325
1739209693.2210116;-38.13080360867914
1739209693.221012;-38.13080360867914
1739209693.2210124;-29.438486411369347
1739209693.2210126;-38.13080360867914
1739209693.221013;-38.13080360867914
1739209693.2210133;-45.120503652039325
1739209693.2210138;-45.120503652039325
1739209693.221014;-45.120503652039325
1739209693.2210143;-38.13080360867914
1739209693.2210147;-38.13080360867914
1739209693.221015;-31.141103565318915
1739209693.2210152;-33.981070128970906
1739209693.2210157;-45.120503652039325
1739209693.221016;-35.57807855764607
1739209693.2210162;-33.981070128970906
1739209693.2210166;-45.120503652039325
1739209693.221017;-45.120503652039325
1739209693.2210171;-32.816014438256545
1739209693.2210176;-31.14110356531892
1739209693.2210178;-33.981070128970956
1739209693.221018;-33.981070128970906
1739209693.2210186;-35.57807855764607
1739209693.2210188;-45.120503652039325
1739209693.221019;-45.120503652039325
1739209693.2210195;-38.13080360867914
1739209693.2210197;-45.120503652039325
1739209693.22102;-31.141103565318915
1739209693.2210205;-31.141103565318915
1739209693.2210207;-45.120503652039325
1739209693.2210212;-45.120503652039325
1739209693.2210214;-38.13080360867914
1739209693.2210217;-38.13080360867914
1739209693.2210221;-38.13080360867914
1739209693.2210224;-38.13080360867914
1739209693.2210226;-38.13080360867914
1739209693.221023;-45.120503652039325
1739209693.2210233;-38.13080360867914
1739209693.2210236;-45.120503652039325
1739209693.221024;-45.120503652039325
1739209693.2210243;-38.13080360867914
1739209693.2210245;-35.57807855764607
1739209693.221025;-38.13080360867914
1739209693.2210252;-45.120503652039325
1739209693.2210255;-38.13080360867914
1739209693.221026;-35.57807855764607
1739209693.2210262;-38.13080360867914
1739209693.2210264;-35.57807855764607
1739209693.221027;-45.120503652039325
1739209693.2210271;-38.13080360867914
1739209693.2210276;-45.120503652039325
1739209693.2210279;-31.141103565318915
1739209693.221028;-32.816014438256545
1739209693.2210286;-38.13080360867914
1739209693.2210288;-38.13080360867914
1739209693.221029;-38.13080360867914
1739209693.2210295;-38.13080360867914
1739209693.2210298;-45.120503652039325
1739209693.22103;-35.57807855764607
1739209693.2210305;-38.13080360867914
1739209693.2210307;-33.981070128970956
1739209693.221031;-35.57807855764607
1739209693.2210314;-45.120503652039325
1739209693.2210317;-45.120503652039325
1739209693.221032;-38.13080360867914
1739209693.2210324;-45.120503652039325
1739209693.2210326;-45.120503652039325
1739209693.2210329;-38.13080360867914
1739209693.2210333;-35.57807855764607
1739209693.2210336;-45.120503652039325
1739209693.221034;-45.120503652039325
1739209693.2210343;-45.120503652039325
1739209693.2210345;-38.13080360867914
1739209693.221035;-38.13080360867914
1739209693.2210352;-45.120503652039325
1739209693.2210355;-38.13080360867914
1739209693.221036;-38.13080360867914
1739209693.2210362;-45.120503652039325
1739209693.2210364;-45.120503652039325
1739209693.221037;-38.13080360867914
