CAN Message; 0x1bb:0000bfac4447f151
1739209731.155423;-28.58837851428586
1739209731.1554275;-33.981070128970906
1739209731.1554322;-38.13080360867914
1739209731.155437;-45.120503652039325
1739209731.1554418;-32.816014438256545
1739209731.1554465;-30.49652367304976
1739209731.1554513;-24.151403521958727
1739209731.155456;-22.448786368009156
1739209731.1554608;-25.62660358559016
1739209731.1554656;-38.13080360867914
1739209731.1554701;-38.13080360867914
1739209731.155475;-38.13080360867914
1739209731.1554797;-38.13080360867914
1739209731.1554844;-45.120503652039325
1739209731.1554892;-29.438486411369333
1739209731.155494;-38.13080360867914
1739209731.1554987;-33.981070128970956
1739209731.1555035;-27.8777449560314
1739209731.1555083;-31.141103565318943
1739209731.1555128;-45.120503652039325
1739209731.1555176;-33.981070128970906
1739209731.1555223;-33.981070128970956
1739209731.155527;-33.981070128970906
1739209731.155532;-31.141103565318915
1739209731.1555367;-38.13080360867914
1739209731.1555414;-33.981070128970906
1739209731.1555462;-33.981070128970906
1739209731.155551;-33.981070128970906
1739209731.1555555;-31.141103565318915
1739209731.1555603;-38.13080360867914
1739209731.155565;-38.13080360867914
1739209731.1555698;-38.13080360867914
1739209731.1555746;-45.120503652039325
1739209731.1555793;-38.13080360867914
1739209731.155584;-38.13080360867914
1739209731.1555889;-45.120503652039325
1739209731.1555936;-45.120503652039325
1739209731.1555982;-38.13080360867914
1739209731.155603;-38.13080360867914
1739209731.1556077;-33.981070128970906
1739209731.1556125;-45.120503652039325
1739209731.1556172;-45.120503652039325
1739209731.155622;-35.57807855764607
1739209731.1556268;-45.120503652039325
1739209731.1556315;-38.13080360867914
1739209731.1556363;-35.57807855764607
1739209731.1556408;-35.57807855764607
1739209731.1556456;-38.13080360867914
1739209731.1556504;-45.120503652039325
1739209731.1556551;-31.141103565318915
1739209731.15566;-38.13080360867914
1739209731.1556647;-45.120503652039325
1739209731.1556695;-45.120503652039325
1739209731.1556742;-45.120503652039325
1739209731.155679;-45.120503652039325
1739209731.1556835;-38.13080360867914
1739209731.1556883;-38.13080360867914
1739209731.155693;-38.13080360867914
1739209731.1556978;-38.13080360867914
1739209731.1557026;-33.981070128970906
1739209731.1557074;-38.13080360867914
1739209731.1557121;-38.13080360867914
1739209731.155717;-45.120503652039325
1739209731.1557217;-45.120503652039325
1739209731.1557262;-35.57807855764607
1739209731.155731;-38.13080360867914
1739209731.1557357;-45.120503652039325
1739209731.1557405;-45.120503652039325
1739209731.1557453;-45.120503652039325
1739209731.15575;-38.13080360867914
1739209731.1557548;-38.13080360867914
1739209731.1557596;-38.13080360867914
1739209731.1557643;-35.57807855764607
1739209731.1557689;-33.981070128970906
1739209731.1557736;-38.13080360867914
1739209731.1557784;-38.13080360867914
1739209731.1557832;-45.120503652039325
1739209731.155788;-45.120503652039325
1739209731.1557927;-45.120503652039325
1739209731.1557975;-45.120503652039325
1739209731.1558022;-31.141103565318893
1739209731.155807;-38.13080360867914
1739209731.1558115;-45.120503652039325
1739209731.1558163;-33.981070128970906
1739209731.155821;-38.13080360867914
1739209731.1558259;-35.57807855764607
1739209731.1558306;-30.49652367304973
1739209731.1558354;-45.120503652039325
1739209731.1558402;-45.120503652039325
1739209731.155845;-38.13080360867914
1739209731.1558497;-32.816014438256545
1739209731.1558542;-38.13080360867914
1739209731.155859;-45.120503652039325
1739209731.1558638;-45.120503652039325
1739209731.1558685;-45.120503652039325
1739209731.1558733;-38.13080360867914
1739209731.155878;-38.13080360867914
1739209731.1558828;-38.13080360867914
1739209731.1558876;-45.120503652039325
1739209731.1558924;-45.120503652039325
1739209731.155897;-45.120503652039325
1739209731.1559017;-38.13080360867914
1739209731.1559064;-32.816014438256545
1739209731.1559112;-45.120503652039325
1739209731.155916;-38.13080360867914
1739209731.1559207;-33.981070128970906
1739209731.1559255;-33.981070128970906
1739209731.1559303;-38.13080360867914
1739209731.155935;-45.120503652039325
1739209731.1559396;-38.13080360867914
1739209731.1559443;-35.57807855764607
1739209731.155949;-38.13080360867914
1739209731.155954;-45.120503652039325
1739209731.1559587;-45.120503652039325
1739209731.1559634;-38.13080360867914
1739209731.1559682;-33.981070128970906
1739209731.155973;-45.120503652039325
1739209731.1559777;-45.120503652039325
1739209731.1559823;-45.120503652039325
1739209731.155987;-38.13080360867914
1739209731.1559918;-45.120503652039325
1739209731.1559966;-38.13080360867914
1739209731.1560013;-33.981070128970906
1739209731.156006;-33.981070128970906
1739209731.1560109;-45.120503652039325
1739209731.1560156;-38.13080360867914
1739209731.1560204;-30.49652367304973
1739209731.156025;-45.120503652039325
1739209731.1560297;-45.120503652039325
1739209731.1560345;-45.120503652039325
1739209731.1560392;-35.57807855764607
1739209731.156044;-38.13080360867914
1739209731.1560488;-35.57807855764607
1739209731.1560535;-38.13080360867914
1739209731.1560583;-31.141103565318943
1739209731.156063;-45.120503652039325
1739209731.1560678;-38.13080360867914
1739209731.1560724;-45.120503652039325
1739209731.1560771;-45.120503652039325
1739209731.156082;-38.13080360867914
1739209731.1560867;-38.13080360867914
1739209731.1560915;-35.57807855764607
1739209731.1560962;-26.991370085610736
1739209731.156101;-38.13080360867914
1739209731.1561058;-45.120503652039325
1739209731.1561105;-33.981070128970906
1739209731.156115;-45.120503652039325
1739209731.1561198;-45.120503652039325
1739209731.1561246;-38.13080360867914
1739209731.1561294;-38.13080360867914
1739209731.1561341;-45.120503652039325
1739209731.156139;-45.120503652039325
1739209731.1561437;-38.13080360867914
1739209731.1561484;-38.13080360867914
1739209731.1561532;-45.120503652039325
1739209731.1561577;-38.13080360867914
1739209731.1561625;-45.120503652039325
1739209731.1561673;-45.120503652039325
1739209731.156172;-45.120503652039325
1739209731.1561768;-45.120503652039325
1739209731.1561816;-35.57807855764607
1739209731.1561863;-45.120503652039325
1739209731.156191;-45.120503652039325
1739209731.1561959;-38.13080360867914
1739209731.1562004;-45.120503652039325
1739209731.1562052;-38.13080360867914
1739209731.15621;-26.991370085610736
1739209731.1562147;-31.141103565318893
1739209731.1562195;-45.120503652039325
1739209731.1562243;-38.13080360867914
1739209731.156229;-35.57807855764607
1739209731.1562338;-38.13080360867914
1739209731.1562386;-45.120503652039325
1739209731.156243;-45.120503652039325
1739209731.1562479;-38.13080360867914
1739209731.1562526;-45.120503652039325
1739209731.1562574;-38.13080360867914
1739209731.1562622;-38.13080360867914
1739209731.156267;-45.120503652039325
1739209731.1562717;-33.981070128970906
1739209731.1562765;-35.57807855764607
1739209731.1562812;-45.120503652039325
1739209731.1562858;-27.8777449560314
1739209731.1562905;-30.49652367304973
1739209731.1562953;-45.120503652039325
1739209731.1563;-33.981070128970906
1739209731.1563048;-38.13080360867914
1739209731.1563096;-45.120503652039325
1739209731.1563144;-38.13080360867914
1739209731.1563191;-38.13080360867914
1739209731.156324;-45.120503652039325
1739209731.1563284;-45.120503652039325
1739209731.1563332;-45.120503652039325
1739209731.156338;-45.120503652039325
1739209731.1563427;-35.57807855764607
1739209731.1563475;-38.13080360867914
1739209731.1563523;-45.120503652039325
1739209731.156357;-45.120503652039325
1739209731.1563618;-45.120503652039325
1739209731.1563666;-45.120503652039325
1739209731.156371;-45.120503652039325
1739209731.156376;-45.120503652039325
1739209731.1563807;-45.120503652039325
1739209731.1563854;-38.13080360867914
1739209731.1563902;-38.13080360867914
1739209731.156395;-38.13080360867914
1739209731.1563997;-38.13080360867914
1739209731.1564045;-38.13080360867914
1739209731.1564093;-38.13080360867914
1739209731.1564138;-38.13080360867914
1739209731.1564186;-38.13080360867914
1739209731.1564233;-38.13080360867914
1739209731.156428;-35.57807855764607
1739209731.1564329;-38.13080360867914
1739209731.1564376;-45.120503652039325
1739209731.1564424;-45.120503652039325
1739209731.1564472;-38.13080360867914
1739209731.156452;-38.13080360867914
1739209731.1564565;-45.120503652039325
1739209731.1564612;-45.120503652039325
1739209731.156466;-38.13080360867914
1739209731.1564708;-38.13080360867914
1739209731.1564755;-38.13080360867914
1739209731.1564803;-32.816014438256545
1739209731.156485;-38.13080360867914
1739209731.1564898;-45.120503652039325
1739209731.1564946;-38.13080360867914
1739209731.1564991;-33.981070128970906
1739209731.156504;-38.13080360867914
1739209731.1565087;-38.13080360867914
1739209731.1565135;-45.120503652039325
1739209731.1565182;-45.120503652039325
1739209731.156523;-45.120503652039325
1739209731.1565278;-45.120503652039325
1739209731.1565325;-38.13080360867914
1739209731.1565373;-45.120503652039325
1739209731.1565418;-38.13080360867914
1739209731.1565466;-45.120503652039325
1739209731.1565514;-45.120503652039325
1739209731.1565561;-35.57807855764607
1739209731.156561;-38.13080360867914
1739209731.1565657;-45.120503652039325
1739209731.1565704;-38.13080360867914
1739209731.1565752;-38.13080360867914
1739209731.15658;-45.120503652039325
1739209731.1565845;-45.120503652039325
1739209731.1565893;-38.13080360867914
1739209731.156594;-33.981070128970906
1739209731.1565988;-38.13080360867914
1739209731.1566036;-45.120503652039325
1739209731.1566083;-45.120503652039325
1739209731.156613;-45.120503652039325
1739209731.1566179;-38.13080360867914
1739209731.1566226;-45.120503652039325
1739209731.1566272;-38.13080360867914
1739209731.156632;-45.120503652039325
1739209731.1566367;-38.13080360867914
1739209731.1566415;-38.13080360867914
1739209731.1566463;-38.13080360867914
1739209731.156651;-38.13080360867914
1739209731.1566558;-45.120503652039325
1739209731.1566606;-38.13080360867914
1739209731.1566653;-33.981070128970906
1739209731.1566699;-38.13080360867914
1739209731.1566746;-38.13080360867914
1739209731.1566794;-38.13080360867914
1739209731.1566842;-38.13080360867914
1739209731.156689;-38.13080360867914
1739209731.1566937;-38.13080360867914
1739209731.1566985;-38.13080360867914
1739209731.1567032;-30.49652367304973
1739209731.156708;-38.13080360867914
1739209731.1567125;-45.120503652039325
1739209731.1567173;-45.120503652039325
1739209731.156722;-38.13080360867914
1739209731.1567268;-45.120503652039325
1739209731.1567316;-45.120503652039325
1739209731.1567364;-38.13080360867914
1739209731.1567411;-45.120503652039325
1739209731.156746;-38.13080360867914
1739209731.1567507;-35.57807855764607
1739209731.1567554;-38.13080360867914
1739209731.15676;-45.120503652039325
1739209731.1567647;-45.120503652039325
1739209731.1567695;-38.13080360867914
1739209731.1567743;-45.120503652039325
1739209731.156779;-38.13080360867914
1739209731.1567838;-33.981070128970906
1739209731.1567886;-45.120503652039325
1739209731.1567934;-45.120503652039325
1739209731.1567981;-45.120503652039325
1739209731.1568027;-45.120503652039325
1739209731.1568074;-38.13080360867914
1739209731.1568122;-38.13080360867914
1739209731.156817;-45.120503652039325
1739209731.1568217;-38.13080360867914
1739209731.1568265;-35.57807855764607
1739209731.1568313;-38.13080360867914
1739209731.156836;-45.120503652039325
1739209731.1568408;-38.13080360867914
1739209731.1568453;-32.816014438256545
1739209731.15685;-38.13080360867914
1739209731.1568549;-35.57807855764607
1739209731.1568596;-38.13080360867914
1739209731.1568644;-45.120503652039325
1739209731.1568692;-45.120503652039325
1739209731.156874;-38.13080360867914
1739209731.1568787;-38.13080360867914
1739209731.1568835;-45.120503652039325
1739209731.156888;-33.981070128970906
1739209731.1568928;-45.120503652039325
1739209731.1568975;-45.120503652039325
1739209731.1569023;-38.13080360867914
1739209731.156907;-45.120503652039325
1739209731.1569118;-45.120503652039325
1739209731.1569166;-38.13080360867914
1739209731.1569214;-35.57807855764607
1739209731.1569262;-38.13080360867914
1739209731.1569307;-38.13080360867914
1739209731.1569355;-45.120503652039325
1739209731.1569402;-45.120503652039325
1739209731.156945;-45.120503652039325
1739209731.1569498;-38.13080360867914
1739209731.1569545;-38.13080360867914
1739209731.1569593;-45.120503652039325
1739209731.156964;-38.13080360867914
1739209731.1569688;-38.13080360867914
1739209731.1569734;-38.13080360867914
1739209731.1569781;-45.120503652039325
1739209731.156983;-38.13080360867914
1739209731.1569877;-35.57807855764607
1739209731.1569924;-38.13080360867914
1739209731.1569972;-38.13080360867914
1739209731.157002;-45.120503652039325
1739209731.1570067;-38.13080360867914
1739209731.1570115;-33.981070128970906
1739209731.157016;-32.816014438256545
1739209731.1570208;-38.13080360867914
1739209731.1570256;-35.57807855764607
1739209731.1570303;-38.13080360867914
1739209731.157035;-45.120503652039325
1739209731.1570399;-38.13080360867914
1739209731.1570446;-38.13080360867914
1739209731.1570494;-45.120503652039325
1739209731.1570542;-38.13080360867914
1739209731.1570587;-45.120503652039325
1739209731.1570635;-35.57807855764607
1739209731.1570683;-38.13080360867914
1739209731.157073;-45.120503652039325
1739209731.1570778;-38.13080360867914
1739209731.1570826;-38.13080360867914
1739209731.1570873;-38.13080360867914
1739209731.157092;-27.8777449560314
1739209731.1570969;-35.57807855764607
1739209731.1571014;-38.13080360867914
1739209731.1571062;-38.13080360867914
1739209731.157111;-38.13080360867914
1739209731.1571157;-45.120503652039325
1739209731.1571205;-45.120503652039325
1739209731.1571252;-32.816014438256545
1739209731.15713;-33.981070128970956
1739209731.1571348;-45.120503652039325
1739209731.1571395;-38.13080360867914
1739209731.157144;-38.13080360867914
1739209731.1571488;-45.120503652039325
1739209731.1571536;-45.120503652039325
1739209731.1571584;-45.120503652039325
1739209731.1571631;-45.120503652039325
1739209731.157168;-30.49652367304973
1739209731.1571727;-33.981070128970906
1739209731.1571774;-45.120503652039325
1739209731.1571822;-45.120503652039325
1739209731.1571867;-35.57807855764607
1739209731.1571915;-38.13080360867914
1739209731.1571963;-38.13080360867914
1739209731.157201;-45.120503652039325
1739209731.1572058;-45.120503652039325
1739209731.1572106;-38.13080360867914
1739209731.1572154;-45.120503652039325
1739209731.1572201;-38.13080360867914
1739209731.157225;-45.120503652039325
1739209731.1572294;-38.13080360867914
1739209731.1572342;-38.13080360867914
1739209731.157239;-38.13080360867914
1739209731.1572437;-45.120503652039325
1739209731.1572485;-45.120503652039325
1739209731.1572533;-45.120503652039325
1739209731.157258;-45.120503652039325
1739209731.1572628;-45.120503652039325
1739209731.1572676;-38.13080360867914
1739209731.157272;-45.120503652039325
1739209731.1572769;-45.120503652039325
1739209731.1572816;-32.816014438256545
1739209731.1572864;-33.981070128970906
1739209731.1572912;-45.120503652039325
1739209731.157296;-45.120503652039325
1739209731.1573007;-35.57807855764607
1739209731.1573055;-35.57807855764607
1739209731.1573102;-38.13080360867914
1739209731.1573148;-45.120503652039325
1739209731.1573195;-38.13080360867914
1739209731.1573243;-35.57807855764607
1739209731.157329;-45.120503652039325
1739209731.1573339;-38.13080360867914
1739209731.1573386;-38.13080360867914
1739209731.1573434;-45.120503652039325
1739209731.1573482;-45.120503652039325
1739209731.157353;-38.13080360867914
1739209731.1573575;-35.57807855764607
1739209731.1573622;-28.992665084841942
1739209731.157367;-45.120503652039325
1739209731.1573718;-38.13080360867914
1739209731.1573765;-35.57807855764607
1739209731.1573813;-38.13080360867914
1739209731.157386;-45.120503652039325
1739209731.1573908;-45.120503652039325
1739209731.1573956;-45.120503652039325
1739209731.1574001;-32.816014438256545
1739209731.157405;-45.120503652039325
1739209731.1574097;-45.120503652039325
1739209731.1574144;-32.816014438256545
1739209731.1574192;-38.13080360867914
1739209731.157424;-45.120503652039325
1739209731.1574287;-45.120503652039325
1739209731.1574335;-38.13080360867914
1739209731.1574383;-38.13080360867914
1739209731.157443;-45.120503652039325
1739209731.1574476;-38.13080360867914
1739209731.1574523;-38.13080360867914
1739209731.157457;-38.13080360867914
1739209731.157462;-45.120503652039325
1739209731.1574667;-45.120503652039325
1739209731.1574714;-38.13080360867914
1739209731.1574762;-38.13080360867914
1739209731.157481;-38.13080360867914
1739209731.1574857;-45.120503652039325
1739209731.1574903;-38.13080360867914
1739209731.157495;-38.13080360867914
1739209731.1574998;-45.120503652039325
1739209731.1575046;-45.120503652039325
1739209731.1575093;-45.120503652039325
1739209731.157514;-33.981070128970906
1739209731.1575189;-38.13080360867914
1739209731.1575236;-33.981070128970906
1739209731.1575284;-45.120503652039325
1739209731.157533;-45.120503652039325
1739209731.1575377;-38.13080360867914
1739209731.1575425;-38.13080360867914
1739209731.1575472;-45.120503652039325
1739209731.157552;-33.981070128970906
1739209731.1575568;-38.13080360867914
1739209731.1575615;-45.120503652039325
1739209731.1575663;-45.120503652039325
1739209731.157571;-33.981070128970906
1739209731.1575756;-32.816014438256545
1739209731.1575804;-38.13080360867914
1739209731.1575851;-38.13080360867914
1739209731.15759;-38.13080360867914
1739209731.1575947;-38.13080360867914
1739209731.1575994;-38.13080360867914
1739209731.1576042;-38.13080360867914
1739209731.157609;-45.120503652039325
1739209731.1576138;-45.120503652039325
1739209731.1576183;-33.981070128970906
1739209731.157623;-45.120503652039325
1739209731.1576278;-45.120503652039325
1739209731.1576326;-45.120503652039325
1739209731.1576374;-38.13080360867914
1739209731.1576421;-45.120503652039325
1739209731.157647;-38.13080360867914
1739209731.1576517;-38.13080360867914
1739209731.1576564;-45.120503652039325
1739209731.157661;-45.120503652039325
1739209731.1576657;-45.120503652039325
1739209731.1576705;-35.57807855764607
1739209731.1576753;-38.13080360867914
1739209731.15768;-38.13080360867914
1739209731.1576848;-45.120503652039325
1739209731.1576896;-35.57807855764607
1739209731.1576943;-45.120503652039325
1739209731.157699;-38.13080360867914
1739209731.1577036;-38.13080360867914
1739209731.1577084;-45.120503652039325
1739209731.1577132;-45.120503652039325
1739209731.157718;-45.120503652039325
1739209731.1577227;-38.13080360867914
1739209731.1577275;-45.120503652039325
1739209731.1577322;-45.120503652039325
1739209731.157737;-45.120503652039325
1739209731.1577418;-45.120503652039325
1739209731.1577463;-32.816014438256545
1739209731.157751;-38.13080360867914
1739209731.1577559;-38.13080360867914
1739209731.1577606;-45.120503652039325
1739209731.1577654;-31.141103565318893
1739209731.1577702;-38.13080360867914
1739209731.157775;-45.120503652039325
1739209731.1577797;-45.120503652039325
1739209731.1577845;-45.120503652039325
1739209731.157789;-45.120503652039325
1739209731.1577938;-45.120503652039325
1739209731.1577985;-45.120503652039325
1739209731.1578033;-45.120503652039325
1739209731.157808;-45.120503652039325
1739209731.1578128;-45.120503652039325
1739209731.1578176;-38.13080360867914
1739209731.1578224;-35.57807855764607
1739209731.1578271;-38.13080360867914
1739209731.1578317;-45.120503652039325
1739209731.1578364;-45.120503652039325
1739209731.1578412;-35.57807855764607
1739209731.157846;-38.13080360867914
1739209731.1578507;-45.120503652039325
1739209731.1578555;-45.120503652039325
1739209731.1578603;-32.816014438256545
1739209731.157865;-45.120503652039325
1739209731.1578698;-45.120503652039325
1739209731.1578743;-38.13080360867914
1739209731.157879;-45.120503652039325
1739209731.157884;-38.13080360867914
1739209731.1578887;-45.120503652039325
1739209731.1578934;-45.120503652039325
1739209731.1578982;-38.13080360867914
1739209731.157903;-45.120503652039325
1739209731.1579077;-38.13080360867914
1739209731.1579125;-38.13080360867914
1739209731.157917;-31.141103565318893
1739209731.1579218;-38.13080360867914
1739209731.1579266;-45.120503652039325
1739209731.1579313;-38.13080360867914
1739209731.157936;-28.21854285175415
1739209731.1579409;-33.981070128970906
1739209731.1579456;-45.120503652039325
1739209731.1579504;-45.120503652039325
1739209731.1579552;-38.13080360867914
1739209731.1579597;-35.57807855764607
1739209731.1579645;-45.120503652039325
1739209731.1579692;-38.13080360867914
1739209731.157974;-45.120503652039325
1739209731.1579788;-45.120503652039325
1739209731.1579835;-45.120503652039325
1739209731.1579883;-38.13080360867914
1739209731.157993;-35.57807855764607
1739209731.1579978;-38.13080360867914
1739209731.1580024;-38.13080360867914
1739209731.1580071;-38.13080360867914
1739209731.158012;-27.8777449560314
1739209731.1580167;-32.816014438256545
1739209731.1580215;-45.120503652039325
1739209731.1580262;-38.13080360867914
1739209731.158031;-35.57807855764607
1739209731.1580358;-38.13080360867914
1739209731.1580405;-38.13080360867914
1739209731.158045;-38.13080360867914
1739209731.1580498;-33.981070128970956
1739209731.1580546;-45.120503652039325
1739209731.1580594;-35.57807855764607
1739209731.1580641;-45.120503652039325
1739209731.158069;-45.120503652039325
1739209731.1580737;-45.120503652039325
1739209731.1580784;-32.816014438256545
1739209731.1580832;-38.13080360867914
1739209731.1580877;-29.438486411369333
1739209731.1580925;-31.141103565318915
1739209731.1580973;-45.120503652039325
1739209731.158102;-45.120503652039325
1739209731.1581068;-38.13080360867914
1739209731.1581116;-35.57807855764607
1739209731.1581163;-35.57807855764607
1739209731.158121;-38.13080360867914
1739209731.1581259;-45.120503652039325
1739209731.1581304;-45.120503652039325
1739209731.1581352;-38.13080360867914
1739209731.15814;-45.120503652039325
1739209731.1581447;-45.120503652039325
1739209731.1581495;-45.120503652039325
1739209731.1581542;-38.13080360867914
1739209731.158159;-38.13080360867914
1739209731.1581638;-38.13080360867914
1739209731.1581686;-33.981070128970906
1739209731.1581733;-38.13080360867914
1739209731.1581779;-45.120503652039325
1739209731.1581826;-45.120503652039325
1739209731.1581874;-45.120503652039325
1739209731.1581922;-45.120503652039325
1739209731.158197;-38.13080360867914
1739209731.1582017;-38.13080360867914
1739209731.1582065;-38.13080360867914
1739209731.1582112;-45.120503652039325
1739209731.158216;-38.13080360867914
1739209731.1582205;-45.120503652039325
1739209731.1582253;-45.120503652039325
1739209731.15823;-45.120503652039325
1739209731.1582348;-38.13080360867914
1739209731.1582396;-45.120503652039325
1739209731.1582444;-38.13080360867914
1739209731.1582491;-35.57807855764607
1739209731.158254;-45.120503652039325
1739209731.1582587;-45.120503652039325
1739209731.1582632;-45.120503652039325
1739209731.158268;-45.120503652039325
1739209731.1582727;-38.13080360867914
1739209731.1582775;-45.120503652039325
1739209731.1582823;-28.992665084841942
1739209731.158287;-38.13080360867914
1739209731.1582918;-45.120503652039325
1739209731.1582966;-45.120503652039325
1739209731.1583014;-33.981070128970906
1739209731.158306;-45.120503652039325
1739209731.1583107;-45.120503652039325
1739209731.1583154;-33.981070128970906
1739209731.1583202;-29.438486411369347
1739209731.158325;-45.120503652039325
1739209731.1583297;-45.120503652039325
1739209731.1583345;-38.13080360867914
1739209731.1583393;-45.120503652039325
1739209731.158344;-45.120503652039325
1739209731.1583486;-38.13080360867914
1739209731.1583533;-38.13080360867914
1739209731.158358;-28.992665084841942
1739209731.1583629;-38.13080360867914
1739209731.1583676;-38.13080360867914
1739209731.1583724;-38.13080360867914
1739209731.1583772;-33.981070128970906
1739209731.158382;-45.120503652039325
1739209731.1583867;-38.13080360867914
1739209731.1583912;-35.57807855764607
1739209731.158396;-31.141103565318915
1739209731.1584008;-45.120503652039325
1739209731.1584055;-45.120503652039325
1739209731.1584103;-45.120503652039325
1739209731.158415;-45.120503652039325
1739209731.1584198;-45.120503652039325
1739209731.1584246;-38.13080360867914
1739209731.1584294;-35.57807855764607
1739209731.158434;-33.981070128970906
1739209731.1584387;-38.13080360867914
1739209731.1584435;-38.13080360867914
1739209731.1584482;-38.13080360867914
1739209731.158453;-38.13080360867914
1739209731.1584578;-38.13080360867914
1739209731.1584625;-45.120503652039325
1739209731.1584673;-38.13080360867914
1739209731.158472;-31.141103565318915
1739209731.1584766;-33.981070128970906
1739209731.1584814;-45.120503652039325
1739209731.1584861;-35.57807855764607
1739209731.158491;-38.13080360867914
1739209731.1584957;-45.120503652039325
1739209731.1585004;-45.120503652039325
1739209731.1585052;-45.120503652039325
1739209731.15851;-45.120503652039325
1739209731.1585147;-45.120503652039325
1739209731.1585193;-45.120503652039325
1739209731.158524;-45.120503652039325
1739209731.1585288;-35.57807855764607
1739209731.1585336;-35.57807855764607
1739209731.1585383;-45.120503652039325
1739209731.158543;-45.120503652039325
1739209731.1585479;-38.13080360867914
1739209731.1585526;-32.816014438256545
1739209731.1585574;-38.13080360867914
1739209731.158562;-45.120503652039325
1739209731.1585667;-45.120503652039325
1739209731.1585715;-38.13080360867914
1739209731.1585763;-38.13080360867914
1739209731.158581;-45.120503652039325
1739209731.1585858;-38.13080360867914
1739209731.1585906;-38.13080360867914
1739209731.1585953;-45.120503652039325
1739209731.1586;-45.120503652039325
1739209731.1586046;-38.13080360867914
1739209731.1586094;-45.120503652039325
1739209731.1586142;-38.13080360867914
1739209731.158619;-45.120503652039325
1739209731.1586237;-45.120503652039325
1739209731.1586285;-33.981070128970906
1739209731.1586332;-33.981070128970906
1739209731.158638;-38.13080360867914
1739209731.1586428;-38.13080360867914
1739209731.1586473;-32.816014438256545
1739209731.158652;-33.981070128970906
1739209731.1586568;-45.120503652039325
1739209731.1586616;-35.57807855764607
1739209731.1586664;-32.816014438256545
1739209731.1586711;-45.120503652039325
1739209731.158676;-45.120503652039325
1739209731.1586807;-33.981070128970906
1739209731.1586854;-45.120503652039325
1739209731.15869;-38.13080360867914
1739209731.1586947;-45.120503652039325
1739209731.1586995;-45.120503652039325
1739209731.1587043;-38.13080360867914
1739209731.158709;-38.13080360867914
1739209731.1587138;-35.57807855764607
1739209731.1587186;-38.13080360867914
1739209731.1587234;-38.13080360867914
1739209731.1587281;-38.13080360867914
1739209731.1587327;-45.120503652039325
1739209731.1587374;-38.13080360867914
