CAN Message; 0x77:f74d936e1a7aadbf
1739209736.000593;-45.120503652039325
1739209736.000595;-33.981070128970906
1739209736.0005972;-38.13080360867914
1739209736.0005991;-45.120503652039325
1739209736.0006013;-38.13080360867914
1739209736.0006032;-38.13080360867914
1739209736.0006053;-45.120503652039325
1739209736.0006073;-45.120503652039325
1739209736.0006094;-38.13080360867914
1739209736.0006113;-45.120503652039325
1739209736.0006135;-38.13080360867914
1739209736.0006156;-45.120503652039325
1739209736.0006175;-38.13080360867914
1739209736.0006196;-35.57807855764607
1739209736.0006216;-35.57807855764607
1739209736.0006237;-45.120503652039325
1739209736.0006256;-38.13080360867914
1739209736.0006278;-32.816014438256545
1739209736.0006297;-31.141103565318915
1739209736.0006318;-38.13080360867914
1739209736.000634;-38.13080360867914
1739209736.0006359;-45.120503652039325
1739209736.000638;-45.120503652039325
1739209736.00064;-45.120503652039325
1739209736.000642;-38.13080360867914
1739209736.000644;-45.120503652039325
1739209736.000646;-28.992665084841942
1739209736.0006483;-33.981070128970906
1739209736.0006502;-45.120503652039325
1739209736.0006523;-35.57807855764607
1739209736.0006542;-35.57807855764607
1739209736.0006564;-38.13080360867914
1739209736.0006583;-38.13080360867914
1739209736.0006604;-45.120503652039325
1739209736.0006623;-30.49652367304973
1739209736.0006645;-38.13080360867914
1739209736.0006666;-45.120503652039325
1739209736.0006685;-45.120503652039325
1739209736.0006707;-38.13080360867914
1739209736.0006726;-45.120503652039325
1739209736.0006747;-38.13080360867914
1739209736.0006766;-38.13080360867914
1739209736.0006788;-31.141103565318915
1739209736.000681;-28.992665084841942
1739209736.0006828;-38.13080360867914
1739209736.000685;-45.120503652039325
1739209736.000687;-31.141103565318915
1739209736.000689;-33.981070128970906
1739209736.000691;-38.13080360867914
1739209736.000693;-45.120503652039325
1739209736.000695;-45.120503652039325
1739209736.0006971;-38.13080360867914
1739209736.0006993;-38.13080360867914
1739209736.0007012;-45.120503652039325
1739209736.0007033;-45.120503652039325
1739209736.0007052;-33.981070128970906
1739209736.0007074;-33.981070128970906
1739209736.0007093;-45.120503652039325
1739209736.0007114;-38.13080360867914
1739209736.0007136;-38.13080360867914
1739209736.0007155;-45.120503652039325
1739209736.0007176;-38.13080360867914
1739209736.0007195;-38.13080360867914
1739209736.0007217;-45.120503652039325
1739209736.0007236;-45.120503652039325
1739209736.0007257;-38.13080360867914
1739209736.0007277;-38.13080360867914
1739209736.0007298;-45.120503652039325
1739209736.000732;-45.120503652039325
1739209736.0007339;-45.120503652039325
1739209736.000736;-45.120503652039325
1739209736.000738;-45.120503652039325
1739209736.00074;-45.120503652039325
1739209736.000742;-45.120503652039325
1739209736.000744;-45.120503652039325
1739209736.0007463;-38.13080360867914
1739209736.0007482;-45.120503652039325
1739209736.0007503;-31.141103565318893
1739209736.0007522;-38.13080360867914
1739209736.0007544;-45.120503652039325
1739209736.0007563;-33.981070128970906
1739209736.0007584;-45.120503652039325
1739209736.0007603;-38.13080360867914
1739209736.0007625;-32.816014438256545
1739209736.0007646;-45.120503652039325
1739209736.0007665;-45.120503652039325
1739209736.0007687;-45.120503652039325
1739209736.0007706;-38.13080360867914
1739209736.0007727;-38.13080360867914
1739209736.0007746;-38.13080360867914
1739209736.0007768;-45.120503652039325
1739209736.0007787;-31.141103565318943
1739209736.0007808;-45.120503652039325
1739209736.000783;-35.57807855764607
1739209736.0007849;-38.13080360867914
1739209736.000787;-45.120503652039325
1739209736.000789;-38.13080360867914
1739209736.000791;-35.57807855764607
1739209736.000793;-35.57807855764607
1739209736.0007951;-25.826314394896354
1739209736.0007973;-38.13080360867914
1739209736.0007992;-38.13080360867914
1739209736.0008013;-38.13080360867914
1739209736.0008032;-38.13080360867914
1739209736.0008054;-45.120503652039325
1739209736.0008073;-45.120503652039325
1739209736.0008094;-38.13080360867914
1739209736.0008113;-33.981070128970956
1739209736.0008135;-38.13080360867914
1739209736.0008156;-38.13080360867914
1739209736.0008175;-45.120503652039325
1739209736.0008197;-32.816014438256545
1739209736.0008216;-38.13080360867914
1739209736.0008237;-38.13080360867914
1739209736.0008256;-38.13080360867914
1739209736.0008278;-32.816014438256545
1739209736.00083;-38.13080360867914
1739209736.0008318;-45.120503652039325
1739209736.000834;-45.120503652039325
1739209736.000836;-45.120503652039325
1739209736.000838;-45.120503652039325
1739209736.00084;-35.57807855764607
1739209736.000842;-45.120503652039325
1739209736.000844;-38.13080360867914
1739209736.0008461;-45.120503652039325
1739209736.0008483;-38.13080360867914
1739209736.0008502;-38.13080360867914
1739209736.0008523;-35.57807855764607
1739209736.0008543;-45.120503652039325
1739209736.0008564;-45.120503652039325
1739209736.0008583;-38.13080360867914
1739209736.0008605;-45.120503652039325
1739209736.0008626;-38.13080360867914
1739209736.0008645;-38.13080360867914
1739209736.0008667;-45.120503652039325
1739209736.0008686;-45.120503652039325
1739209736.0008707;-33.981070128970906
1739209736.0008726;-45.120503652039325
1739209736.0008748;-45.120503652039325
1739209736.0008767;-35.57807855764607
1739209736.0008788;-45.120503652039325
1739209736.000881;-45.120503652039325
1739209736.0008829;-38.13080360867914
1739209736.000885;-35.57807855764607
1739209736.000887;-38.13080360867914
1739209736.000889;-45.120503652039325
1739209736.000891;-45.120503652039325
1739209736.000893;-45.120503652039325
1739209736.000895;-45.120503652039325
1739209736.0008972;-38.13080360867914
1739209736.0008993;-45.120503652039325
1739209736.0009012;-45.120503652039325
1739209736.0009034;-45.120503652039325
1739209736.0009053;-45.120503652039325
1739209736.0009074;-45.120503652039325
1739209736.0009093;-45.120503652039325
1739209736.0009115;-38.13080360867914
1739209736.0009136;-38.13080360867914
1739209736.0009155;-35.57807855764607
1739209736.0009177;-45.120503652039325
1739209736.0009196;-38.13080360867914
1739209736.0009217;-38.13080360867914
1739209736.0009236;-38.13080360867914
1739209736.0009258;-45.120503652039325
1739209736.0009277;-38.13080360867914
1739209736.0009298;-35.57807855764607
1739209736.000932;-33.981070128970906
1739209736.000934;-45.120503652039325
1739209736.000936;-45.120503652039325
1739209736.000938;-35.57807855764607
1739209736.00094;-33.981070128970906
1739209736.000942;-45.120503652039325
1739209736.0009441;-45.120503652039325
1739209736.0009463;-38.13080360867914
1739209736.0009482;-45.120503652039325
1739209736.0009503;-45.120503652039325
1739209736.0009522;-45.120503652039325
1739209736.0009544;-38.13080360867914
1739209736.0009563;-33.981070128970906
1739209736.0009584;-45.120503652039325
1739209736.0009604;-33.981070128970906
1739209736.0009625;-38.13080360867914
1739209736.0009646;-45.120503652039325
1739209736.0009665;-38.13080360867914
1739209736.0009687;-33.981070128970906
1739209736.0009706;-38.13080360867914
1739209736.0009727;-38.13080360867914
1739209736.0009747;-45.120503652039325
1739209736.0009768;-33.981070128970906
1739209736.000979;-38.13080360867914
1739209736.0009809;-45.120503652039325
1739209736.000983;-45.120503652039325
1739209736.000985;-45.120503652039325
1739209736.000987;-45.120503652039325
1739209736.000989;-45.120503652039325
1739209736.000991;-45.120503652039325
1739209736.000993;-38.13080360867914
1739209736.0009952;-33.981070128970906
1739209736.0009973;-38.13080360867914
1739209736.0009992;-45.120503652039325
1739209736.0010014;-38.13080360867914
1739209736.0010033;-38.13080360867914
1739209736.0010054;-45.120503652039325
1739209736.0010073;-38.13080360867914
1739209736.0010095;-45.120503652039325
1739209736.0010116;-45.120503652039325
1739209736.0010135;-38.13080360867914
1739209736.0010157;-45.120503652039325
1739209736.0010176;-45.120503652039325
1739209736.0010197;-45.120503652039325
1739209736.0010216;-38.13080360867914
1739209736.0010238;-35.57807855764607
1739209736.0010257;-32.816014438256545
1739209736.0010278;-38.13080360867914
1739209736.00103;-45.120503652039325
1739209736.0010319;-38.13080360867914
1739209736.001034;-38.13080360867914
1739209736.001036;-35.57807855764607
1739209736.001038;-38.13080360867914
1739209736.00104;-38.13080360867914
1739209736.0010421;-38.13080360867914
1739209736.001044;-38.13080360867914
1739209736.0010462;-38.13080360867914
1739209736.0010483;-45.120503652039325
1739209736.0010502;-45.120503652039325
1739209736.0010524;-45.120503652039325
1739209736.0010543;-45.120503652039325
1739209736.0010564;-38.13080360867914
1739209736.0010583;-38.13080360867914
1739209736.0010605;-33.981070128970906
1739209736.0010626;-38.13080360867914
1739209736.0010645;-45.120503652039325
1739209736.0010667;-38.13080360867914
1739209736.0010686;-45.120503652039325
1739209736.0010707;-45.120503652039325
1739209736.0010726;-38.13080360867914
1739209736.0010748;-45.120503652039325
1739209736.0010767;-38.13080360867914
1739209736.0010788;-38.13080360867914
1739209736.001081;-32.816014438256545
1739209736.001083;-38.13080360867914
1739209736.001085;-45.120503652039325
1739209736.001087;-38.13080360867914
1739209736.001089;-35.57807855764607
1739209736.001091;-38.13080360867914
1739209736.0010931;-38.13080360867914
1739209736.0010953;-38.13080360867914
1739209736.0010972;-45.120503652039325
1739209736.0010993;-38.13080360867914
1739209736.0011013;-38.13080360867914
1739209736.0011034;-45.120503652039325
1739209736.0011053;-38.13080360867914
1739209736.0011075;-45.120503652039325
1739209736.0011094;-45.120503652039325
1739209736.0011115;-38.13080360867914
1739209736.0011137;-38.13080360867914
1739209736.0011156;-45.120503652039325
1739209736.0011177;-45.120503652039325
1739209736.0011196;-38.13080360867914
1739209736.0011218;-38.13080360867914
1739209736.0011237;-38.13080360867914
1739209736.0011258;-38.13080360867914
1739209736.001128;-38.13080360867914
1739209736.0011299;-38.13080360867914
1739209736.001132;-32.816014438256545
1739209736.001134;-33.981070128970906
1739209736.001136;-38.13080360867914
1739209736.001138;-38.13080360867914
1739209736.00114;-38.13080360867914
1739209736.001142;-30.49652367304973
1739209736.0011442;-45.120503652039325
1739209736.0011463;-45.120503652039325
1739209736.0011482;-38.13080360867914
1739209736.0011504;-45.120503652039325
1739209736.0011523;-45.120503652039325
1739209736.0011544;-45.120503652039325
1739209736.0011563;-45.120503652039325
1739209736.0011585;-45.120503652039325
1739209736.0011604;-45.120503652039325
1739209736.0011625;-45.120503652039325
1739209736.0011647;-38.13080360867914
1739209736.0011666;-38.13080360867914
1739209736.0011687;-45.120503652039325
1739209736.0011706;-45.120503652039325
1739209736.0011728;-38.13080360867914
1739209736.0011747;-29.438486411369333
1739209736.0011768;-31.141103565318915
1739209736.001179;-45.120503652039325
1739209736.001181;-45.120503652039325
1739209736.001183;-45.120503652039325
1739209736.001185;-33.981070128970906
1739209736.001187;-45.120503652039325
1739209736.001189;-45.120503652039325
1739209736.0011911;-45.120503652039325
1739209736.001193;-38.13080360867914
1739209736.0011952;-45.120503652039325
1739209736.0011973;-38.13080360867914
1739209736.0011992;-32.816014438256545
1739209736.0012014;-35.57807855764607
1739209736.0012033;-45.120503652039325
1739209736.0012054;-38.13080360867914
1739209736.0012074;-26.991370085610736
1739209736.0012095;-33.981070128970906
1739209736.0012116;-35.57807855764607
1739209736.0012136;-38.13080360867914
1739209736.0012157;-45.120503652039325
1739209736.0012176;-38.13080360867914
1739209736.0012197;-45.120503652039325
1739209736.0012217;-45.120503652039325
1739209736.0012238;-45.120503652039325
1739209736.0012257;-45.120503652039325
1739209736.0012279;-45.120503652039325
1739209736.00123;-45.120503652039325
1739209736.001232;-45.120503652039325
1739209736.001234;-45.120503652039325
1739209736.001236;-32.816014438256545
1739209736.001238;-38.13080360867914
1739209736.00124;-31.141103565318893
1739209736.0012422;-35.57807855764607
1739209736.0012443;-45.120503652039325
1739209736.0012462;-45.120503652039325
1739209736.0012484;-45.120503652039325
1739209736.0012503;-45.120503652039325
1739209736.0012524;-45.120503652039325
1739209736.0012543;-38.13080360867914
1739209736.0012565;-45.120503652039325
1739209736.0012584;-38.13080360867914
1739209736.0012605;-38.13080360867914
1739209736.0012627;-38.13080360867914
1739209736.0012646;-45.120503652039325
1739209736.0012667;-45.120503652039325
1739209736.0012686;-38.13080360867914
1739209736.0012708;-45.120503652039325
1739209736.0012727;-30.49652367304973
1739209736.0012748;-28.58837851428586
1739209736.001277;-35.57807855764607
1739209736.0012789;-38.13080360867914
1739209736.001281;-45.120503652039325
1739209736.001283;-35.57807855764607
1739209736.001285;-35.57807855764607
1739209736.001287;-35.57807855764607
1739209736.0012891;-45.120503652039325
1739209736.001291;-38.13080360867914
1739209736.0012932;-38.13080360867914
1739209736.0012953;-38.13080360867914
1739209736.0012972;-45.120503652039325
1739209736.0012994;-45.120503652039325
1739209736.0013013;-35.57807855764607
1739209736.0013034;-45.120503652039325
1739209736.0013053;-30.49652367304973
1739209736.0013075;-28.992665084841942
1739209736.0013094;-38.13080360867914
1739209736.0013115;-38.13080360867914
1739209736.0013137;-38.13080360867914
1739209736.0013156;-35.57807855764607
1739209736.0013177;-38.13080360867914
1739209736.0013196;-33.981070128970906
1739209736.0013218;-45.120503652039325
1739209736.0013237;-32.81601443825658
1739209736.0013258;-35.57807855764607
1739209736.001328;-45.120503652039325
1739209736.00133;-45.120503652039325
1739209736.001332;-45.120503652039325
1739209736.001334;-45.120503652039325
1739209736.001336;-45.120503652039325
1739209736.001338;-38.13080360867914
1739209736.0013402;-31.141103565318915
1739209736.001342;-45.120503652039325
1739209736.0013442;-45.120503652039325
1739209736.0013463;-45.120503652039325
1739209736.0013483;-38.13080360867914
1739209736.0013504;-30.49652367304973
1739209736.0013523;-38.13080360867914
1739209736.0013545;-38.13080360867914
1739209736.0013564;-45.120503652039325
1739209736.0013585;-45.120503652039325
1739209736.0013607;-45.120503652039325
1739209736.0013626;-45.120503652039325
1739209736.0013647;-45.120503652039325
1739209736.0013666;-45.120503652039325
1739209736.0013688;-45.120503652039325
1739209736.0013707;-35.57807855764607
1739209736.0013728;-35.57807855764607
1739209736.0013747;-45.120503652039325
1739209736.0013769;-38.13080360867914
1739209736.001379;-38.13080360867914
1739209736.001381;-45.120503652039325
1739209736.001383;-45.120503652039325
1739209736.001385;-38.13080360867914
1739209736.0013871;-38.13080360867914
1739209736.001389;-28.992665084841942
1739209736.0013912;-45.120503652039325
1739209736.0013933;-45.120503652039325
1739209736.0013952;-35.57807855764607
1739209736.0013974;-33.981070128970906
1739209736.0013993;-38.13080360867914
1739209736.0014014;-38.13080360867914
1739209736.0014033;-35.57807855764607
1739209736.0014055;-31.141103565318915
1739209736.0014074;-45.120503652039325
1739209736.0014095;-45.120503652039325
1739209736.0014117;-35.57807855764607
1739209736.0014136;-45.120503652039325
1739209736.0014157;-45.120503652039325
1739209736.0014176;-38.13080360867914
1739209736.0014198;-35.57807855764607
1739209736.0014217;-26.991370085610722
1739209736.0014238;-38.13080360867914
1739209736.0014257;-38.13080360867914
1739209736.001428;-38.13080360867914
1739209736.00143;-35.57807855764607
1739209736.001432;-45.120503652039325
1739209736.001434;-38.13080360867914
1739209736.001436;-35.57807855764607
1739209736.0014381;-38.13080360867914
1739209736.00144;-38.13080360867914
1739209736.0014422;-45.120503652039325
1739209736.0014443;-38.13080360867914
1739209736.0014462;-45.120503652039325
1739209736.0014484;-38.13080360867914
1739209736.0014503;-45.120503652039325
1739209736.0014524;-45.120503652039325
1739209736.0014544;-38.13080360867914
1739209736.0014565;-38.13080360867914
1739209736.0014584;-45.120503652039325
1739209736.0014606;-45.120503652039325
1739209736.0014627;-45.120503652039325
1739209736.0014646;-45.120503652039325
1739209736.0014668;-45.120503652039325
1739209736.0014687;-45.120503652039325
1739209736.0014708;-45.120503652039325
1739209736.0014727;-32.816014438256545
1739209736.0014749;-38.13080360867914
1739209736.001477;-45.120503652039325
1739209736.001479;-45.120503652039325
1739209736.001481;-35.57807855764607
1739209736.001483;-45.120503652039325
1739209736.001485;-45.120503652039325
1739209736.001487;-33.981070128970906
1739209736.0014892;-31.141103565318915
1739209736.001491;-38.13080360867914
1739209736.0014932;-45.120503652039325
1739209736.0014954;-33.981070128970906
1739209736.0014973;-33.981070128970906
1739209736.0014994;-45.120503652039325
1739209736.0015013;-45.120503652039325
1739209736.0015035;-45.120503652039325
1739209736.0015054;-38.13080360867914
1739209736.0015075;-45.120503652039325
1739209736.0015097;-45.120503652039325
1739209736.0015116;-45.120503652039325
1739209736.0015137;-38.13080360867914
1739209736.0015156;-38.13080360867914
1739209736.0015178;-45.120503652039325
1739209736.0015197;-33.981070128970906
1739209736.0015218;-33.981070128970906
1739209736.0015237;-38.13080360867914
1739209736.0015259;-45.120503652039325
1739209736.001528;-33.981070128970906
1739209736.00153;-38.13080360867914
1739209736.001532;-45.120503652039325
1739209736.001534;-38.13080360867914
1739209736.0015361;-45.120503652039325
1739209736.001538;-38.13080360867914
1739209736.0015402;-45.120503652039325
1739209736.001542;-45.120503652039325
1739209736.0015442;-45.120503652039325
1739209736.0015464;-38.13080360867914
1739209736.0015483;-38.13080360867914
1739209736.0015504;-45.120503652039325
1739209736.0015523;-32.816014438256545
1739209736.0015545;-38.13080360867914
1739209736.0015564;-45.120503652039325
1739209736.0015585;-45.120503652039325
1739209736.0015607;-38.13080360867914
1739209736.0015626;-38.13080360867914
1739209736.0015647;-45.120503652039325
1739209736.0015666;-38.13080360867914
1739209736.0015688;-38.13080360867914
1739209736.0015707;-45.120503652039325
1739209736.0015728;-45.120503652039325
1739209736.0015748;-38.13080360867914
1739209736.001577;-38.13080360867914
1739209736.001579;-38.13080360867914
1739209736.001581;-35.57807855764607
1739209736.001583;-45.120503652039325
1739209736.001585;-35.57807855764607
1739209736.0015872;-38.13080360867914
1739209736.001589;-38.13080360867914
1739209736.0015912;-38.13080360867914
1739209736.0015934;-45.120503652039325
1739209736.0015953;-45.120503652039325
1739209736.0015974;-45.120503652039325
1739209736.0015993;-38.13080360867914
1739209736.0016015;-45.120503652039325
1739209736.0016034;-45.120503652039325
1739209736.0016055;-38.13080360867914
1739209736.0016074;-33.981070128970906
1739209736.0016096;-38.13080360867914
1739209736.0016117;-38.13080360867914
1739209736.0016136;-38.13080360867914
1739209736.0016158;-38.13080360867914
1739209736.0016177;-45.120503652039325
1739209736.0016198;-45.120503652039325
1739209736.0016217;-45.120503652039325
1739209736.0016239;-45.120503652039325
1739209736.001626;-45.120503652039325
1739209736.001628;-45.120503652039325
1739209736.00163;-45.120503652039325
1739209736.001632;-35.57807855764607
1739209736.0016341;-38.13080360867914
1739209736.001636;-45.120503652039325
1739209736.0016382;-38.13080360867914
1739209736.00164;-35.57807855764607
1739209736.0016422;-45.120503652039325
1739209736.0016444;-35.57807855764607
1739209736.0016463;-38.13080360867914
1739209736.0016484;-38.13080360867914
1739209736.0016503;-38.13080360867914
1739209736.0016525;-38.13080360867914
1739209736.0016544;-33.981070128970906
1739209736.0016565;-45.120503652039325
1739209736.0016587;-45.120503652039325
1739209736.0016606;-45.120503652039325
1739209736.0016627;-38.13080360867914
1739209736.0016646;-38.13080360867914
1739209736.0016668;-38.13080360867914
1739209736.0016687;-33.981070128970906
1739209736.0016708;-45.120503652039325
1739209736.0016727;-45.120503652039325
1739209736.001675;-45.120503652039325
1739209736.001677;-45.120503652039325
1739209736.001679;-45.120503652039325
1739209736.001681;-45.120503652039325
1739209736.001683;-45.120503652039325
1739209736.0016851;-38.13080360867914
1739209736.001687;-33.981070128970906
1739209736.0016892;-45.120503652039325
1739209736.001691;-38.13080360867914
1739209736.0016932;-35.57807855764607
1739209736.0016954;-38.13080360867914
1739209736.0016973;-45.120503652039325
1739209736.0016994;-45.120503652039325
1739209736.0017014;-38.13080360867914
1739209736.0017035;-38.13080360867914
1739209736.0017054;-38.13080360867914
1739209736.0017076;-45.120503652039325
1739209736.0017097;-45.120503652039325
1739209736.0017116;-38.13080360867914
1739209736.0017138;-38.13080360867914
1739209736.0017157;-38.13080360867914
1739209736.0017178;-45.120503652039325
1739209736.0017197;-45.120503652039325
1739209736.0017219;-35.57807855764607
1739209736.0017238;-38.13080360867914
1739209736.001726;-38.13080360867914
1739209736.001728;-33.981070128970906
1739209736.00173;-45.120503652039325
1739209736.001732;-38.13080360867914
1739209736.001734;-45.120503652039325
1739209736.0017362;-33.981070128970906
1739209736.001738;-38.13080360867914
1739209736.0017402;-45.120503652039325
1739209736.0017424;-45.120503652039325
1739209736.0017443;-45.120503652039325
1739209736.0017464;-38.13080360867914
1739209736.0017483;-38.13080360867914
1739209736.0017505;-38.13080360867914
1739209736.0017524;-28.218542851754165
1739209736.0017545;-31.141103565318893
1739209736.0017564;-35.57807855764607
1739209736.0017586;-38.13080360867914
1739209736.0017607;-38.13080360867914
1739209736.0017626;-45.120503652039325
1739209736.0017648;-38.13080360867914
1739209736.0017667;-45.120503652039325
1739209736.0017688;-28.58837851428586
1739209736.0017707;-38.13080360867914
1739209736.0017729;-38.13080360867914
1739209736.001775;-35.57807855764607
1739209736.001777;-33.981070128970906
1739209736.001779;-45.120503652039325
1739209736.001781;-45.120503652039325
1739209736.0017831;-38.13080360867914
1739209736.001785;-30.49652367304973
1739209736.0017872;-38.13080360867914
1739209736.001789;-45.120503652039325
1739209736.0017912;-45.120503652039325
1739209736.0017934;-38.13080360867914
1739209736.0017953;-45.120503652039325
1739209736.0017974;-45.120503652039325
1739209736.0017993;-45.120503652039325
1739209736.0018015;-38.13080360867914
1739209736.0018034;-45.120503652039325
1739209736.0018055;-45.120503652039325
1739209736.0018075;-45.120503652039325
1739209736.0018096;-38.13080360867914
1739209736.0018117;-35.57807855764607
1739209736.0018137;-45.120503652039325
1739209736.0018158;-35.57807855764607
1739209736.0018177;-38.13080360867914
1739209736.0018198;-45.120503652039325
1739209736.0018218;-38.13080360867914
1739209736.001824;-32.816014438256545
1739209736.001826;-45.120503652039325
1739209736.001828;-38.13080360867914
1739209736.00183;-38.13080360867914
1739209736.001832;-35.57807855764607
1739209736.0018342;-33.981070128970906
1739209736.001836;-38.13080360867914
1739209736.0018382;-45.120503652039325
1739209736.00184;-45.120503652039325
1739209736.0018423;-38.13080360867914
1739209736.0018444;-45.120503652039325
1739209736.0018463;-38.13080360867914
1739209736.0018485;-45.120503652039325
1739209736.0018504;-38.13080360867914
1739209736.0018525;-38.13080360867914
1739209736.0018544;-38.13080360867914
1739209736.0018566;-38.13080360867914
1739209736.0018587;-45.120503652039325
1739209736.0018606;-38.13080360867914
1739209736.0018628;-35.57807855764607
1739209736.0018647;-45.120503652039325
1739209736.0018668;-28.992665084841942
1739209736.0018687;-27.267205301931607
1739209736.0018709;-45.120503652039325
1739209736.0018728;-45.120503652039325
1739209736.001875;-38.13080360867914
1739209736.001877;-45.120503652039325
1739209736.001879;-38.13080360867914
1739209736.0018811;-32.816014438256545
1739209736.001883;-45.120503652039325
1739209736.0018852;-35.57807855764607
1739209736.001887;-35.57807855764607
1739209736.0018892;-45.120503652039325
1739209736.0018914;-45.120503652039325
1739209736.0018933;-32.816014438256545
1739209736.0018954;-35.57807855764607
1739209736.0018973;-45.120503652039325
1739209736.0018995;-33.981070128970906
1739209736.0019014;-30.49652367304973
1739209736.0019035;-38.13080360867914
1739209736.0019054;-45.120503652039325
1739209736.0019076;-38.13080360867914
1739209736.0019097;-38.13080360867914
1739209736.0019116;-38.13080360867914
1739209736.0019138;-45.120503652039325
1739209736.0019157;-45.120503652039325
1739209736.0019178;-38.13080360867914
1739209736.0019197;-45.120503652039325
1739209736.001922;-45.120503652039325
1739209736.001924;-38.13080360867914
1739209736.001926;-38.13080360867914
1739209736.001928;-45.120503652039325
1739209736.00193;-45.120503652039325
1739209736.0019321;-45.120503652039325
1739209736.001934;-45.120503652039325
1739209736.0019362;-38.13080360867914
1739209736.001938;-45.120503652039325
1739209736.0019403;-45.120503652039325
1739209736.0019424;-38.13080360867914
1739209736.0019443;-35.57807855764607
1739209736.0019464;-45.120503652039325
1739209736.0019484;-38.13080360867914
1739209736.0019505;-33.981070128970906
1739209736.0019524;-45.120503652039325
1739209736.0019546;-45.120503652039325
1739209736.0019565;-38.13080360867914
1739209736.0019586;-45.120503652039325
1739209736.0019608;-45.120503652039325
1739209736.0019627;-35.57807855764607
1739209736.0019648;-38.13080360867914
1739209736.0019667;-45.120503652039325
1739209736.0019689;-38.13080360867914
1739209736.0019708;-45.120503652039325
1739209736.001973;-45.120503652039325
1739209736.001975;-45.120503652039325
1739209736.001977;-38.13080360867914
1739209736.001979;-45.120503652039325
1739209736.001981;-38.13080360867914
1739209736.0019832;-38.13080360867914
1739209736.001985;-45.120503652039325
1739209736.0019872;-35.57807855764607
1739209736.0019891;-38.13080360867914
1739209736.0019913;-38.13080360867914
1739209736.0019934;-45.120503652039325
1739209736.0019953;-32.816014438256545
1739209736.0019975;-45.120503652039325
1739209736.0019994;-45.120503652039325
1739209736.0020015;-45.120503652039325
1739209736.0020034;-32.816014438256545
1739209736.0020056;-38.13080360867914
1739209736.0020077;-45.120503652039325
1739209736.0020096;-38.13080360867914
1739209736.0020118;-32.816014438256545
1739209736.0020137;-38.13080360867914
1739209736.0020158;-35.57807855764607
1739209736.0020177;-35.57807855764607
1739209736.00202;-45.120503652039325
1739209736.0020218;-45.120503652039325
1739209736.002024;-45.120503652039325
1739209736.002026;-45.120503652039325
1739209736.002028;-45.120503652039325
1739209736.0020301;-38.13080360867914
1739209736.002032;-45.120503652039325
1739209736.0020342;-45.120503652039325
1739209736.002036;-45.120503652039325
1739209736.0020382;-38.13080360867914
1739209736.0020404;-45.120503652039325
1739209736.0020423;-38.13080360867914
1739209736.0020444;-38.13080360867914
1739209736.0020463;-35.57807855764607
1739209736.0020485;-35.57807855764607
1739209736.0020504;-38.13080360867914
1739209736.0020525;-45.120503652039325
1739209736.0020545;-45.120503652039325
1739209736.0020566;-45.120503652039325
1739209736.0020587;-45.120503652039325
1739209736.0020607;-38.13080360867914
1739209736.0020628;-38.13080360867914
1739209736.0020647;-38.13080360867914
1739209736.0020669;-38.13080360867914
1739209736.0020688;-38.13080360867914
1739209736.002071;-38.13080360867914
1739209736.0020728;-38.13080360867914
1739209736.002075;-33.981070128970906
1739209736.002077;-45.120503652039325
1739209736.002079;-45.120503652039325
1739209736.0020812;-35.57807855764607
1739209736.002083;-38.13080360867914
1739209736.0020852;-45.120503652039325
1739209736.002087;-38.13080360867914
1739209736.0020893;-38.13080360867914
1739209736.0020914;-45.120503652039325
1739209736.0020933;-38.13080360867914
1739209736.0020955;-38.13080360867914
1739209736.0020974;-45.120503652039325
1739209736.0020995;-38.13080360867914
1739209736.0021014;-45.120503652039325
1739209736.0021036;-45.120503652039325
1739209736.0021055;-35.57807855764607
1739209736.0021076;-38.13080360867914
1739209736.0021098;-45.120503652039325
1739209736.0021117;-38.13080360867914
1739209736.0021138;-45.120503652039325
1739209736.0021157;-33.981070128970906
1739209736.0021179;-45.120503652039325
1739209736.0021198;-45.120503652039325
1739209736.002122;-45.120503652039325
1739209736.002124;-45.120503652039325
1739209736.002126;-45.120503652039325
1739209736.0021281;-32.81601443825658
1739209736.00213;-45.120503652039325
1739209736.0021322;-45.120503652039325
1739209736.002134;-45.120503652039325
1739209736.0021362;-45.120503652039325
1739209736.0021381;-35.57807855764607
1739209736.0021403;-45.120503652039325
1739209736.0021424;-38.13080360867914
1739209736.0021443;-28.992665084841942
1739209736.0021465;-35.57807855764607
1739209736.0021484;-38.13080360867914
1739209736.0021505;-45.120503652039325
1739209736.0021524;-35.57807855764607
1739209736.0021546;-33.981070128970906
1739209736.0021567;-45.120503652039325
1739209736.0021586;-45.120503652039325
1739209736.0021608;-38.13080360867914
1739209736.0021627;-38.13080360867914
1739209736.0021648;-38.13080360867914
1739209736.0021667;-38.13080360867914
1739209736.002169;-33.981070128970906
1739209736.0021708;-38.13080360867914
1739209736.002173;-38.13080360867914
1739209736.002175;-35.57807855764607
1739209736.002177;-38.13080360867914
1739209736.0021791;-45.120503652039325
1739209736.002181;-45.120503652039325
1739209736.0021832;-45.120503652039325
1739209736.002185;-45.120503652039325
1739209736.0021873;-38.13080360867914
1739209736.0021894;-45.120503652039325
1739209736.0021913;-38.13080360867914
1739209736.0021935;-26.991370085610722
1739209736.0021954;-45.120503652039325
1739209736.0021975;-38.13080360867914
