CAN Message; 0x77:90c9d373f8605cff
Timestamp;Amplitude
1739209669.0798616;-45.120503652039325
1739209669.0798626;-38.13080360867914
1739209669.0798635;-38.13080360867914
1739209669.0798645;-32.816014438256545
1739209669.0798655;-45.120503652039325
1739209669.0798664;-33.981070128970906
1739209669.0798674;-38.13080360867914
1739209669.0798683;-38.13080360867914
1739209669.079869;-45.120503652039325
1739209669.07987;-31.141103565318915
1739209669.079871;-31.141103565318915
1739209669.079872;-45.120503652039325
1739209669.0798728;-45.120503652039325
1739209669.0798738;-38.13080360867914
1739209669.0798748;-38.13080360867914
1739209669.0798757;-38.13080360867914
1739209669.0798767;-45.120503652039325
1739209669.0798776;-45.120503652039325
1739209669.0798786;-38.13080360867914
1739209669.0798795;-45.120503652039325
1739209669.0798805;-45.120503652039325
1739209669.0798814;-38.13080360867914
1739209669.0798824;-35.57807855764607
1739209669.0798833;-38.13080360867914
1739209669.079884;-45.120503652039325
1739209669.079885;-33.981070128970906
1739209669.079886;-27.8777449560314
1739209669.079887;-33.981070128970906
1739209669.0798879;-45.120503652039325
1739209669.0798888;-45.120503652039325
1739209669.0798898;-35.57807855764607
1739209669.0798907;-38.13080360867914
1739209669.0798917;-38.13080360867914
1739209669.0798926;-45.120503652039325
1739209669.0798936;-38.13080360867914
1739209669.0798945;-45.120503652039325
1739209669.0798955;-45.120503652039325
1739209669.0798965;-45.120503652039325
1739209669.0798974;-38.13080360867914
1739209669.0798984;-38.13080360867914
1739209669.079899;-45.120503652039325
1739209669.0799;-33.981070128970906
1739209669.079901;-28.58837851428586
1739209669.079902;-38.13080360867914
1739209669.079903;-45.120503652039325
1739209669.0799038;-38.13080360867914
1739209669.0799048;-35.57807855764607
1739209669.0799057;-38.13080360867914
1739209669.0799067;-45.120503652039325
1739209669.0799077;-45.120503652039325
1739209669.0799086;-38.13080360867914
1739209669.0799096;-45.120503652039325
1739209669.0799105;-45.120503652039325
1739209669.0799115;-45.120503652039325
1739209669.0799124;-38.13080360867914
1739209669.0799134;-45.120503652039325
1739209669.079914;-38.13080360867914
1739209669.079915;-45.120503652039325
1739209669.079916;-45.120503652039325
1739209669.079917;-45.120503652039325
1739209669.079918;-45.120503652039325
1739209669.0799189;-45.120503652039325
1739209669.0799198;-38.13080360867914
1739209669.0799208;-35.57807855764607
1739209669.0799217;-45.120503652039325
1739209669.0799227;-38.13080360867914
1739209669.0799236;-26.487275050834715
1739209669.0799246;-38.13080360867914
1739209669.0799255;-45.120503652039325
1739209669.0799265;-45.120503652039325
1739209669.0799274;-32.816014438256545
1739209669.0799284;-45.120503652039325
1739209669.0799294;-45.120503652039325
1739209669.07993;-45.120503652039325
1739209669.079931;-45.120503652039325
1739209669.079932;-45.120503652039325
1739209669.079933;-45.120503652039325
1739209669.079934;-45.120503652039325
1739209669.0799348;-45.120503652039325
1739209669.0799358;-38.13080360867914
1739209669.0799367;-45.120503652039325
1739209669.0799377;-38.13080360867914
1739209669.0799387;-32.816014438256545
1739209669.0799396;-38.13080360867914
1739209669.0799406;-45.120503652039325
1739209669.0799415;-38.13080360867914
1739209669.0799425;-45.120503652039325
1739209669.0799434;-38.13080360867914
1739209669.0799444;-45.120503652039325
1739209669.079945;-45.120503652039325
1739209669.079946;-35.57807855764607
1739209669.079947;-38.13080360867914
1739209669.079948;-45.120503652039325
1739209669.079949;-38.13080360867914
1739209669.0799499;-35.57807855764607
1739209669.0799508;-45.120503652039325
1739209669.0799518;-45.120503652039325
1739209669.0799527;-45.120503652039325
1739209669.0799537;-45.120503652039325
1739209669.0799546;-38.13080360867914
1739209669.0799556;-38.13080360867914
1739209669.0799565;-45.120503652039325
1739209669.0799575;-38.13080360867914
1739209669.0799584;-31.141103565318915
1739209669.0799594;-45.120503652039325
1739209669.07996;-45.120503652039325
1739209669.079961;-32.816014438256545
1739209669.079962;-38.13080360867914
1739209669.079963;-45.120503652039325
1739209669.079964;-45.120503652039325
1739209669.0799649;-32.816014438256545
1739209669.0799658;-45.120503652039325
1739209669.0799668;-45.120503652039325
1739209669.0799677;-45.120503652039325
1739209669.0799687;-45.120503652039325
1739209669.0799696;-38.13080360867914
1739209669.0799706;-38.13080360867914
1739209669.0799716;-33.981070128970906
1739209669.0799725;-45.120503652039325
1739209669.0799735;-33.981070128970906
1739209669.0799744;-38.13080360867914
1739209669.0799751;-45.120503652039325
1739209669.079976;-32.816014438256545
1739209669.079977;-45.120503652039325
1739209669.079978;-45.120503652039325
1739209669.079979;-45.120503652039325
1739209669.07998;-45.120503652039325
1739209669.0799809;-38.13080360867914
1739209669.0799818;-45.120503652039325
1739209669.0799828;-45.120503652039325
1739209669.0799837;-45.120503652039325
1739209669.0799847;-45.120503652039325
1739209669.0799856;-38.13080360867914
1739209669.0799866;-45.120503652039325
1739209669.0799875;-38.13080360867914
1739209669.0799885;-38.13080360867914
1739209669.0799894;-45.120503652039325
1739209669.0799904;-45.120503652039325
1739209669.079991;-45.120503652039325
1739209669.079992;-45.120503652039325
1739209669.079993;-35.57807855764607
1739209669.079994;-45.120503652039325
1739209669.079995;-45.120503652039325
1739209669.0799959;-45.120503652039325
1739209669.0799968;-38.13080360867914
1739209669.0799978;-38.13080360867914
1739209669.0799987;-45.120503652039325
1739209669.0799997;-45.120503652039325
1739209669.0800006;-38.13080360867914
1739209669.0800016;-45.120503652039325
1739209669.0800025;-38.13080360867914
1739209669.0800035;-38.13080360867914
1739209669.0800045;-45.120503652039325
1739209669.0800054;-45.120503652039325
1739209669.0800061;-38.13080360867914
1739209669.080007;-38.13080360867914
1739209669.080008;-38.13080360867914
1739209669.080009;-38.13080360867914
1739209669.08001;-45.120503652039325
1739209669.080011;-45.120503652039325
1739209669.0800118;-38.13080360867914
1739209669.0800128;-38.13080360867914
1739209669.0800138;-45.120503652039325
1739209669.0800147;-33.981070128970906
1739209669.0800157;-38.13080360867914
1739209669.0800166;-38.13080360867914
1739209669.0800176;-45.120503652039325
1739209669.0800185;-38.13080360867914
1739209669.0800195;-38.13080360867914
1739209669.0800204;-38.13080360867914
1739209669.0800211;-45.120503652039325
1739209669.080022;-38.13080360867914
1739209669.080023;-38.13080360867914
1739209669.080024;-45.120503652039325
1739209669.080025;-38.13080360867914
1739209669.080026;-33.981070128970906
1739209669.0800269;-45.120503652039325
1739209669.0800278;-38.13080360867914
1739209669.0800288;-38.13080360867914
1739209669.0800297;-38.13080360867914
1739209669.0800307;-45.120503652039325
1739209669.0800316;-38.13080360867914
1739209669.0800326;-38.13080360867914
1739209669.0800335;-45.120503652039325
1739209669.0800345;-45.120503652039325
1739209669.0800354;-45.120503652039325
1739209669.0800362;-45.120503652039325
1739209669.080037;-31.141103565318915
1739209669.080038;-33.981070128970906
1739209669.080039;-45.120503652039325
1739209669.08004;-35.57807855764607
1739209669.080041;-35.57807855764607
1739209669.080042;-45.120503652039325
1739209669.0800428;-45.120503652039325
1739209669.0800438;-38.13080360867914
1739209669.0800447;-31.14110356531892
1739209669.0800457;-45.120503652039325
1739209669.0800467;-33.981070128970906
1739209669.0800476;-33.981070128970906
1739209669.0800486;-38.13080360867914
1739209669.0800495;-45.120503652039325
1739209669.0800505;-38.13080360867914
1739209669.0800514;-38.13080360867914
1739209669.0800521;-38.13080360867914
1739209669.080053;-38.13080360867914
1739209669.080054;-38.13080360867914
1739209669.080055;-38.13080360867914
1739209669.080056;-33.981070128970906
1739209669.080057;-38.13080360867914
1739209669.0800579;-45.120503652039325
1739209669.0800588;-33.981070128970906
1739209669.0800598;-38.13080360867914
1739209669.0800607;-45.120503652039325
1739209669.0800617;-45.120503652039325
1739209669.0800626;-35.57807855764607
1739209669.0800636;-38.13080360867914
1739209669.0800645;-45.120503652039325
1739209669.0800655;-45.120503652039325
1739209669.0800664;-35.57807855764607
1739209669.0800672;-38.13080360867914
1739209669.080068;-45.120503652039325
1739209669.080069;-35.57807855764607
1739209669.08007;-38.13080360867914
1739209669.080071;-45.120503652039325
1739209669.080072;-45.120503652039325
1739209669.0800729;-45.120503652039325
1739209669.0800738;-45.120503652039325
1739209669.0800748;-33.981070128970906
1739209669.0800757;-31.141103565318915
1739209669.0800767;-45.120503652039325
1739209669.0800776;-35.57807855764607
1739209669.0800786;-35.57807855764607
1739209669.0800796;-45.120503652039325
1739209669.0800805;-45.120503652039325
1739209669.0800815;-38.13080360867914
1739209669.0800822;-38.13080360867914
1739209669.0800831;-33.981070128970956
1739209669.080084;-38.13080360867914
1739209669.080085;-35.57807855764607
1739209669.080086;-38.13080360867914
1739209669.080087;-45.120503652039325
1739209669.080088;-38.13080360867914
1739209669.0800889;-45.120503652039325
1739209669.0800898;-33.981070128970906
1739209669.0800908;-30.49652367304973
1739209669.0800917;-38.13080360867914
1739209669.0800927;-38.13080360867914
1739209669.0800936;-45.120503652039325
1739209669.0800946;-45.120503652039325
1739209669.0800955;-38.13080360867914
1739209669.0800965;-35.57807855764607
1739209669.0800972;-33.981070128970906
1739209669.0800982;-38.13080360867914
1739209669.080099;-38.13080360867914
1739209669.0801;-35.57807855764607
1739209669.080101;-38.13080360867914
1739209669.080102;-38.13080360867914
1739209669.080103;-38.13080360867914
1739209669.0801039;-38.13080360867914
1739209669.0801048;-38.13080360867914
1739209669.0801058;-33.981070128970906
1739209669.0801067;-45.120503652039325
1739209669.0801077;-35.57807855764607
1739209669.0801086;-33.981070128970906
1739209669.0801096;-45.120503652039325
1739209669.0801105;-38.13080360867914
1739209669.0801115;-32.816014438256545
1739209669.0801125;-38.13080360867914
1739209669.0801132;-45.120503652039325
1739209669.0801141;-45.120503652039325
1739209669.080115;-45.120503652039325
1739209669.080116;-45.120503652039325
1739209669.080117;-35.57807855764607
1739209669.080118;-45.120503652039325
1739209669.080119;-45.120503652039325
1739209669.0801198;-45.120503652039325
1739209669.0801208;-45.120503652039325
1739209669.0801218;-45.120503652039325
1739209669.0801227;-35.57807855764607
1739209669.0801237;-35.57807855764607
1739209669.0801246;-38.13080360867914
1739209669.0801256;-38.13080360867914
1739209669.0801265;-38.13080360867914
1739209669.0801275;-45.120503652039325
1739209669.0801282;-38.13080360867914
1739209669.0801291;-38.13080360867914
1739209669.08013;-45.120503652039325
1739209669.080131;-45.120503652039325
1739209669.080132;-45.120503652039325
1739209669.080133;-45.120503652039325
1739209669.080134;-38.13080360867914
1739209669.0801349;-38.13080360867914
1739209669.0801358;-45.120503652039325
1739209669.0801368;-45.120503652039325
1739209669.0801377;-45.120503652039325
1739209669.0801387;-38.13080360867914
1739209669.0801396;-38.13080360867914
1739209669.0801406;-38.13080360867914
1739209669.0801415;-45.120503652039325
1739209669.0801425;-45.120503652039325
1739209669.0801432;-33.981070128970906
1739209669.0801442;-38.13080360867914
1739209669.0801451;-32.816014438256545
1739209669.080146;-38.13080360867914
1739209669.080147;-38.13080360867914
1739209669.080148;-38.13080360867914
1739209669.080149;-45.120503652039325
1739209669.08015;-33.981070128970906
1739209669.0801508;-38.13080360867914
1739209669.0801518;-45.120503652039325
1739209669.0801528;-45.120503652039325
1739209669.0801537;-45.120503652039325
1739209669.0801547;-38.13080360867914
1739209669.0801556;-45.120503652039325
1739209669.0801566;-45.120503652039325
1739209669.0801575;-45.120503652039325
1739209669.0801582;-38.13080360867914
1739209669.0801592;-33.981070128970906
1739209669.0801601;-38.13080360867914
1739209669.080161;-45.120503652039325
1739209669.080162;-45.120503652039325
1739209669.080163;-38.13080360867914
1739209669.080164;-38.13080360867914
1739209669.080165;-38.13080360867914
1739209669.0801659;-45.120503652039325
1739209669.0801668;-38.13080360867914
1739209669.0801678;-35.57807855764607
1739209669.0801687;-38.13080360867914
1739209669.0801697;-35.57807855764607
1739209669.0801706;-38.13080360867914
1739209669.0801716;-45.120503652039325
1739209669.0801725;-45.120503652039325
1739209669.0801735;-38.13080360867914
1739209669.0801742;-33.981070128970906
1739209669.0801752;-38.13080360867914
1739209669.080176;-45.120503652039325
1739209669.080177;-45.120503652039325
1739209669.080178;-45.120503652039325
1739209669.080179;-35.57807855764607
1739209669.08018;-38.13080360867914
1739209669.080181;-45.120503652039325
1739209669.0801818;-38.13080360867914
1739209669.0801828;-45.120503652039325
1739209669.0801837;-45.120503652039325
1739209669.0801847;-45.120503652039325
1739209669.0801857;-38.13080360867914
1739209669.0801866;-35.57807855764607
1739209669.0801876;-38.13080360867914
1739209669.0801885;-45.120503652039325
1739209669.0801892;-45.120503652039325
1739209669.0801902;-38.13080360867914
1739209669.0801911;-38.13080360867914
1739209669.080192;-45.120503652039325
1739209669.080193;-38.13080360867914
1739209669.080194;-35.57807855764607
1739209669.080195;-45.120503652039325
1739209669.080196;-45.120503652039325
1739209669.0801969;-45.120503652039325
1739209669.0801978;-32.816014438256545
1739209669.0801988;-35.57807855764607
1739209669.0801997;-45.120503652039325
1739209669.0802007;-33.981070128970906
1739209669.0802016;-32.816014438256545
1739209669.0802026;-38.13080360867914
1739209669.0802035;-45.120503652039325
1739209669.0802042;-31.141103565318915
1739209669.0802052;-38.13080360867914
1739209669.0802062;-45.120503652039325
1739209669.080207;-45.120503652039325
1739209669.080208;-38.13080360867914
1739209669.080209;-38.13080360867914
1739209669.08021;-45.120503652039325
1739209669.080211;-38.13080360867914
1739209669.0802119;-38.13080360867914
1739209669.0802128;-38.13080360867914
1739209669.0802138;-38.13080360867914
1739209669.0802147;-45.120503652039325
1739209669.0802157;-45.120503652039325
1739209669.0802166;-45.120503652039325
1739209669.0802176;-38.13080360867914
1739209669.0802186;-35.57807855764607
1739209669.0802193;-31.141103565318915
1739209669.0802202;-38.13080360867914
1739209669.0802212;-45.120503652039325
1739209669.0802221;-45.120503652039325
1739209669.080223;-45.120503652039325
1739209669.080224;-45.120503652039325
1739209669.080225;-38.13080360867914
1739209669.080226;-35.57807855764607
1739209669.080227;-38.13080360867914
1739209669.0802279;-45.120503652039325
1739209669.0802288;-38.13080360867914
1739209669.0802298;-38.13080360867914
1739209669.0802307;-38.13080360867914
1739209669.0802317;-45.120503652039325
1739209669.0802326;-45.120503652039325
1739209669.0802336;-45.120503652039325
1739209669.0802345;-38.13080360867914
1739209669.0802352;-45.120503652039325
1739209669.0802362;-45.120503652039325
1739209669.0802372;-45.120503652039325
1739209669.080238;-45.120503652039325
1739209669.080239;-45.120503652039325
1739209669.08024;-45.120503652039325
1739209669.080241;-38.13080360867914
1739209669.080242;-30.49652367304973
1739209669.0802429;-28.992665084841942
1739209669.0802438;-45.120503652039325
1739209669.0802448;-45.120503652039325
1739209669.0802457;-38.13080360867914
1739209669.0802467;-38.13080360867914
1739209669.0802476;-38.13080360867914
1739209669.0802486;-35.57807855764607
1739209669.0802495;-38.13080360867914
1739209669.0802503;-33.981070128970956
1739209669.0802512;-38.13080360867914
1739209669.0802522;-35.57807855764607
1739209669.0802531;-38.13080360867914
1739209669.080254;-38.13080360867914
1739209669.080255;-33.981070128970906
1739209669.080256;-45.120503652039325
1739209669.080257;-32.816014438256545
1739209669.080258;-31.141103565318915
1739209669.0802588;-38.13080360867914
1739209669.0802598;-35.57807855764607
1739209669.0802608;-45.120503652039325
1739209669.0802617;-45.120503652039325
1739209669.0802627;-45.120503652039325
1739209669.0802636;-38.13080360867914
1739209669.0802646;-38.13080360867914
1739209669.0802653;-45.120503652039325
1739209669.0802662;-45.120503652039325
1739209669.0802672;-45.120503652039325
1739209669.0802681;-45.120503652039325
1739209669.080269;-45.120503652039325
1739209669.08027;-45.120503652039325
1739209669.080271;-35.57807855764607
1739209669.080272;-38.13080360867914
1739209669.080273;-38.13080360867914
1739209669.0802739;-45.120503652039325
1739209669.0802748;-32.816014438256545
1739209669.0802758;-45.120503652039325
1739209669.0802767;-45.120503652039325
1739209669.0802777;-38.13080360867914
1739209669.0802786;-45.120503652039325
1739209669.0802796;-38.13080360867914
1739209669.0802803;-38.13080360867914
1739209669.0802813;-45.120503652039325
1739209669.0802822;-38.13080360867914
1739209669.0802832;-33.981070128970906
1739209669.080284;-33.981070128970906
1739209669.080285;-45.120503652039325
1739209669.080286;-45.120503652039325
1739209669.080287;-45.120503652039325
1739209669.080288;-38.13080360867914
1739209669.080289;-38.13080360867914
1739209669.0802898;-45.120503652039325
1739209669.0802908;-45.120503652039325
1739209669.0802917;-38.13080360867914
1739209669.0802927;-33.981070128970906
1739209669.0802937;-45.120503652039325
1739209669.0802946;-38.13080360867914
1739209669.0802956;-32.816014438256545
1739209669.0802963;-38.13080360867914
1739209669.0802972;-38.13080360867914
1739209669.0802982;-35.57807855764607
1739209669.0802991;-38.13080360867914
1739209669.0803;-45.120503652039325
1739209669.080301;-35.57807855764607
1739209669.080302;-38.13080360867914
1739209669.080303;-45.120503652039325
1739209669.080304;-45.120503652039325
1739209669.0803049;-38.13080360867914
1739209669.0803058;-38.13080360867914
1739209669.0803068;-45.120503652039325
1739209669.0803077;-35.57807855764607
1739209669.0803087;-38.13080360867914
1739209669.0803096;-45.120503652039325
1739209669.0803106;-45.120503652039325
1739209669.0803113;-38.13080360867914
1739209669.0803123;-38.13080360867914
1739209669.0803132;-38.13080360867914
1739209669.0803142;-45.120503652039325
1739209669.080315;-38.13080360867914
1739209669.080316;-35.57807855764607
1739209669.080317;-38.13080360867914
1739209669.080318;-45.120503652039325
1739209669.080319;-38.13080360867914
1739209669.08032;-45.120503652039325
1739209669.0803208;-45.120503652039325
1739209669.0803218;-31.141103565318893
1739209669.0803227;-38.13080360867914
1739209669.0803237;-38.13080360867914
1739209669.0803246;-38.13080360867914
1739209669.0803256;-38.13080360867914
1739209669.0803263;-33.981070128970906
1739209669.0803273;-35.57807855764607
1739209669.0803282;-38.13080360867914
1739209669.0803292;-45.120503652039325
1739209669.0803301;-38.13080360867914
1739209669.080331;-38.13080360867914
1739209669.080332;-45.120503652039325
1739209669.080333;-45.120503652039325
1739209669.080334;-35.57807855764607
1739209669.080335;-45.120503652039325
1739209669.0803359;-45.120503652039325
1739209669.0803368;-38.13080360867914
1739209669.0803378;-38.13080360867914
1739209669.0803387;-45.120503652039325
1739209669.0803397;-38.13080360867914
1739209669.0803406;-38.13080360867914
1739209669.0803413;-38.13080360867914
1739209669.0803423;-38.13080360867914
1739209669.0803432;-38.13080360867914
1739209669.0803442;-45.120503652039325
1739209669.0803452;-38.13080360867914
1739209669.080346;-38.13080360867914
1739209669.080347;-45.120503652039325
1739209669.080348;-45.120503652039325
1739209669.080349;-38.13080360867914
1739209669.0840044;-38.13080360867914
1739209669.0840085;-31.141103565318915
1739209669.0840125;-30.49652367304973
1739209669.0840163;-45.120503652039325
1739209669.0840204;-35.57807855764607
1739209669.0840244;-38.13080360867914
1739209669.0840285;-45.120503652039325
1739209669.0840325;-45.120503652039325
1739209669.0840366;-45.120503652039325
1739209669.0840406;-45.120503652039325
1739209669.0840447;-35.57807855764607
1739209669.0840485;-45.120503652039325
1739209669.0840526;-45.120503652039325
1739209669.0840566;-45.120503652039325
1739209669.0840607;-38.13080360867914
1739209669.0840647;-45.120503652039325
1739209669.0840688;-45.120503652039325
1739209669.0840728;-38.13080360867914
1739209669.084077;-25.826314394896354
1739209669.0840807;-33.981070128970906
1739209669.0840847;-45.120503652039325
1739209669.0840888;-38.13080360867914
1739209669.0840929;-29.438486411369333
1739209669.084097;-38.13080360867914
1739209669.084101;-45.120503652039325
1739209669.084105;-38.13080360867914
1739209669.084109;-45.120503652039325
1739209669.084113;-45.120503652039325
1739209669.084117;-45.120503652039325
1739209669.084121;-38.13080360867914
1739209669.084125;-45.120503652039325
1739209669.084129;-38.13080360867914
1739209669.0841331;-45.120503652039325
1739209669.0841372;-45.120503652039325
1739209669.0841413;-45.120503652039325
1739209669.084145;-45.120503652039325
1739209669.0841491;-45.120503652039325
1739209669.0841532;-33.981070128970906
1739209669.0841572;-30.49652367304973
1739209669.0841613;-38.13080360867914
1739209669.0841653;-45.120503652039325
1739209669.0841694;-38.13080360867914
1739209669.0841734;-28.21854285175415
1739209669.0841773;-32.816014438256545
1739209669.0841813;-45.120503652039325
1739209669.0841854;-38.13080360867914
1739209669.0841894;-32.816014438256545
1739209669.0841935;-45.120503652039325
1739209669.0841975;-45.120503652039325
1739209669.0842016;-45.120503652039325
1739209669.0842056;-38.13080360867914
1739209669.0842094;-45.120503652039325
1739209669.0842135;-38.13080360867914
1739209669.0842175;-38.13080360867914
1739209669.0842216;-45.120503652039325
1739209669.0842257;-33.981070128970906
1739209669.0842297;-45.120503652039325
1739209669.0842338;-45.120503652039325
1739209669.0842378;-26.991370085610736
1739209669.0842416;-30.49652367304973
1739209669.0842457;-45.120503652039325
1739209669.0842497;-38.13080360867914
1739209669.0842538;-31.141103565318893
1739209669.0842578;-38.13080360867914
1739209669.084262;-45.120503652039325
1739209669.084266;-38.13080360867914
1739209669.0842698;-45.120503652039325
1739209669.0842738;-45.120503652039325
1739209669.0842779;-38.13080360867914
1739209669.084282;-38.13080360867914
1739209669.084286;-35.57807855764607
1739209669.08429;-38.13080360867914
1739209669.084294;-45.120503652039325
1739209669.0842981;-38.13080360867914
1739209669.084302;-35.57807855764607
1739209669.084306;-38.13080360867914
1739209669.08431;-45.120503652039325
1739209669.084314;-38.13080360867914
1739209669.0843182;-38.13080360867914
1739209669.0843222;-45.120503652039325
1739209669.0843263;-33.981070128970906
1739209669.0843303;-38.13080360867914
1739209669.0843341;-33.981070128970906
1739209669.0843382;-30.49652367304973
1739209669.0843422;-45.120503652039325
1739209669.0843463;-45.120503652039325
1739209669.0843503;-38.13080360867914
1739209669.0843544;-38.13080360867914
1739209669.0843585;-45.120503652039325
1739209669.0843625;-35.57807855764607
1739209669.0843663;-38.13080360867914
1739209669.0843704;-45.120503652039325
1739209669.0843744;-45.120503652039325
1739209669.0843785;-38.13080360867914
1739209669.0843825;-38.13080360867914
1739209669.0843866;-33.981070128970906
1739209669.0843906;-45.120503652039325
1739209669.0843947;-38.13080360867914
1739209669.0843985;-38.13080360867914
1739209669.0844026;-33.981070128970906
1739209669.0844066;-45.120503652039325
1739209669.0844107;-38.13080360867914
1739209669.0844147;-35.57807855764607
1739209669.0844188;-35.57807855764607
1739209669.0844228;-45.120503652039325
1739209669.0844269;-45.120503652039325
1739209669.0844307;-45.120503652039325
1739209669.0844347;-45.120503652039325
1739209669.0844388;-45.120503652039325
1739209669.0844429;-33.981070128970906
1739209669.084447;-38.13080360867914
1739209669.084451;-45.120503652039325
1739209669.084455;-45.120503652039325
1739209669.084459;-45.120503652039325
1739209669.084463;-38.13080360867914
1739209669.084467;-38.13080360867914
1739209669.084471;-45.120503652039325
1739209669.084475;-45.120503652039325
1739209669.084479;-38.13080360867914
1739209669.0844831;-35.57807855764607
1739209669.0844872;-45.120503652039325
1739209669.0844913;-45.120503652039325
1739209669.084495;-45.120503652039325
1739209669.0844991;-45.120503652039325
1739209669.0845032;-45.120503652039325
1739209669.0845072;-38.13080360867914
1739209669.0845113;-45.120503652039325
1739209669.0845153;-45.120503652039325
1739209669.0845194;-45.120503652039325
1739209669.0845232;-45.120503652039325
1739209669.0845273;-35.57807855764607
1739209669.0845313;-38.13080360867914
1739209669.0845354;-45.120503652039325
1739209669.0845394;-38.13080360867914
1739209669.0845435;-38.13080360867914
1739209669.0845475;-45.120503652039325
1739209669.0845516;-38.13080360867914
1739209669.0845554;-38.13080360867914
1739209669.0845594;-35.57807855764607
1739209669.0845635;-33.981070128970906
1739209669.0845675;-45.120503652039325
1739209669.0845716;-45.120503652039325
1739209669.0845757;-38.13080360867914
1739209669.0845797;-38.13080360867914
1739209669.0845838;-45.120503652039325
1739209669.0845876;-45.120503652039325
1739209669.0845916;-35.57807855764607
1739209669.0845957;-38.13080360867914
1739209669.0845997;-38.13080360867914
1739209669.0846038;-38.13080360867914
1739209669.0846078;-45.120503652039325
1739209669.084612;-38.13080360867914
1739209669.084616;-45.120503652039325
1739209669.0846198;-45.120503652039325
1739209669.0846238;-45.120503652039325
1739209669.0846279;-38.13080360867914
1739209669.084632;-33.981070128970906
1739209669.084636;-45.120503652039325
1739209669.08464;-35.57807855764607
1739209669.084644;-38.13080360867914
1739209669.0846481;-38.13080360867914
1739209669.084652;-45.120503652039325
1739209669.084656;-45.120503652039325
1739209669.08466;-45.120503652039325
1739209669.084664;-38.13080360867914
1739209669.0846682;-38.13080360867914
1739209669.0846722;-45.120503652039325
1739209669.0846763;-38.13080360867914
1739209669.0846803;-38.13080360867914
1739209669.0846841;-38.13080360867914
1739209669.0846882;-45.120503652039325
1739209669.0846922;-35.57807855764607
1739209669.0846963;-32.816014438256545
1739209669.0847003;-38.13080360867914
1739209669.0847044;-38.13080360867914
1739209669.0847085;-35.57807855764607
1739209669.0847125;-33.981070128970906
1739209669.0847163;-45.120503652039325
1739209669.0847204;-45.120503652039325
1739209669.0847244;-38.13080360867914
1739209669.0847285;-38.13080360867914
1739209669.0847325;-45.120503652039325
1739209669.0847366;-38.13080360867914
1739209669.0847406;-45.120503652039325
1739209669.0847447;-38.13080360867914
1739209669.0847485;-45.120503652039325
1739209669.0847526;-45.120503652039325
1739209669.0847566;-45.120503652039325
1739209669.0847607;-45.120503652039325
1739209669.0847647;-45.120503652039325
1739209669.0847688;-45.120503652039325
1739209669.0847728;-38.13080360867914
1739209669.0847766;-38.13080360867914
1739209669.0847807;-45.120503652039325
1739209669.0847847;-45.120503652039325
1739209669.0847888;-45.120503652039325
1739209669.0847929;-32.816014438256545
1739209669.084797;-45.120503652039325
1739209669.084801;-45.120503652039325
1739209669.084805;-45.120503652039325
1739209669.0848088;-38.13080360867914
1739209669.0848129;-45.120503652039325
1739209669.084817;-45.120503652039325
1739209669.084821;-38.13080360867914
1739209669.084825;-38.13080360867914
1739209669.084829;-45.120503652039325
1739209669.0848331;-38.13080360867914
1739209669.0848372;-38.13080360867914
1739209669.084841;-38.13080360867914
1739209669.084845;-45.120503652039325
1739209669.084849;-45.120503652039325
1739209669.0848532;-38.13080360867914
1739209669.0848572;-26.991370085610736
1739209669.0848613;-38.13080360867914
1739209669.0848653;-38.13080360867914
1739209669.0848694;-38.13080360867914
1739209669.0848732;-32.816014438256545
1739209669.0848773;-38.13080360867914
1739209669.0848813;-45.120503652039325
1739209669.0848854;-45.120503652039325
1739209669.0848894;-45.120503652039325
1739209669.0848935;-45.120503652039325
1739209669.0848975;-38.13080360867914
1739209669.0849016;-45.120503652039325
1739209669.0849054;-45.120503652039325
1739209669.0849094;-45.120503652039325
1739209669.0849135;-38.13080360867914
1739209669.0849175;-45.120503652039325
1739209669.0849216;-27.8777449560314
1739209669.0849257;-32.816014438256545
1739209669.0849297;-45.120503652039325
1739209669.0849338;-38.13080360867914
1739209669.0849376;-31.141103565318893
1739209669.0849416;-45.120503652039325
1739209669.0849457;-45.120503652039325
1739209669.0849497;-38.13080360867914
1739209669.0849538;-45.120503652039325
1739209669.0849578;-45.120503652039325
1739209669.084962;-35.57807855764607
1739209669.084966;-38.13080360867914
1739209669.0849698;-45.120503652039325
1739209669.0849738;-45.120503652039325
1739209669.0849779;-38.13080360867914
1739209669.084982;-38.13080360867914
1739209669.084986;-38.13080360867914
1739209669.08499;-38.13080360867914
1739209669.084994;-38.13080360867914
1739209669.0849981;-33.981070128970906
1739209669.085002;-45.120503652039325
1739209669.085006;-38.13080360867914
1739209669.08501;-45.120503652039325
1739209669.085014;-45.120503652039325
1739209669.0850182;-32.816014438256545
1739209669.0850222;-35.57807855764607
1739209669.0850263;-38.13080360867914
1739209669.08503;-45.120503652039325
1739209669.0850341;-35.57807855764607
1739209669.0850382;-38.13080360867914
1739209669.0850422;-45.120503652039325
1739209669.0850463;-35.57807855764607
1739209669.0850503;-38.13080360867914
1739209669.0850544;-38.13080360867914
1739209669.0850585;-38.13080360867914
1739209669.0850623;-45.120503652039325
1739209669.0850663;-45.120503652039325
1739209669.0850704;-38.13080360867914
1739209669.0850744;-35.57807855764607
1739209669.0850785;-38.13080360867914
