CAN Message; 0x1d3:0000f201776a8bc6
1739209664.3181593;-45.120503652039325
1739209664.3181632;-38.13080360867914
1739209664.318167;-45.120503652039325
1739209664.3181708;-45.120503652039325
1739209664.3181748;-45.120503652039325
1739209664.3181787;-38.13080360867914
1739209664.3181825;-33.981070128970906
1739209664.3181863;-38.13080360867914
1739209664.3181903;-45.120503652039325
1739209664.3181942;-38.13080360867914
1739209664.318198;-45.120503652039325
1739209664.318202;-38.13080360867914
1739209664.3182058;-38.13080360867914
1739209664.3182096;-31.141103565318915
1739209664.3182135;-35.57807855764607
1739209664.3182175;-38.13080360867914
1739209664.3182213;-33.981070128970906
1739209664.3182251;-38.13080360867914
1739209664.318229;-38.13080360867914
1739209664.318233;-33.981070128970906
1739209664.3182368;-45.120503652039325
1739209664.3182406;-45.120503652039325
1739209664.3182447;-33.981070128970906
1739209664.3182485;-38.13080360867914
1739209664.3182523;-45.120503652039325
1739209664.3182561;-45.120503652039325
1739209664.3182602;-38.13080360867914
1739209664.318264;-31.14110356531892
1739209664.3182678;-38.13080360867914
1739209664.3182716;-38.13080360867914
1739209664.3182757;-38.13080360867914
1739209664.3182795;-45.120503652039325
1739209664.3182833;-45.120503652039325
1739209664.3182871;-45.120503652039325
1739209664.3182912;-38.13080360867914
1739209664.318295;-28.992665084841942
1739209664.3182988;-45.120503652039325
1739209664.3183029;-45.120503652039325
1739209664.3183067;-45.120503652039325
1739209664.3183105;-38.13080360867914
1739209664.3183143;-45.120503652039325
1739209664.3183184;-38.13080360867914
1739209664.3183222;-38.13080360867914
1739209664.318326;-27.877744956031417
1739209664.3183298;-38.13080360867914
1739209664.3183339;-45.120503652039325
1739209664.3183377;-45.120503652039325
1739209664.3183415;-45.120503652039325
1739209664.3183455;-45.120503652039325
1739209664.3183494;-45.120503652039325
1739209664.3183532;-38.13080360867914
1739209664.318357;-27.267205301931607
1739209664.318361;-45.120503652039325
1739209664.3183649;-45.120503652039325
1739209664.3183687;-35.57807855764607
1739209664.3183725;-32.816014438256545
1739209664.3183765;-45.120503652039325
1739209664.3183804;-45.120503652039325
1739209664.3183842;-35.57807855764607
1739209664.3183882;-28.588378514285886
1739209664.318392;-45.120503652039325
1739209664.3183959;-45.120503652039325
1739209664.3183997;-45.120503652039325
1739209664.3184037;-45.120503652039325
1739209664.3184075;-38.13080360867914
1739209664.3184114;-38.13080360867914
1739209664.3184152;-45.120503652039325
1739209664.3184192;-28.58837851428586
1739209664.318423;-38.13080360867914
1739209664.3184268;-38.13080360867914
1739209664.318431;-38.13080360867914
1739209664.3184347;-45.120503652039325
1739209664.3184385;-38.13080360867914
1739209664.3184423;-45.120503652039325
1739209664.3184464;-38.13080360867914
1739209664.3184502;-33.981070128970956
1739209664.322467;-38.13080360867914
1739209664.322471;-45.120503652039325
1739209664.322475;-45.120503652039325
1739209664.3224788;-38.13080360867914
1739209664.3224828;-38.13080360867914
1739209664.3224866;-38.13080360867914
1739209664.3224907;-45.120503652039325
1739209664.3224945;-45.120503652039325
1739209664.3224983;-35.57807855764607
1739209664.3225024;-35.57807855764607
1739209664.3225062;-38.13080360867914
1739209664.3225102;-45.120503652039325
1739209664.322514;-35.57807855764607
1739209664.322518;-35.57807855764607
1739209664.322522;-45.120503652039325
1739209664.322526;-38.13080360867914
1739209664.3225298;-38.13080360867914
1739209664.3225338;-35.57807855764607
1739209664.3225377;-45.120503652039325
1739209664.3225415;-45.120503652039325
1739209664.3225455;-45.120503652039325
1739209664.3225493;-45.120503652039325
1739209664.3225534;-38.13080360867914
1739209664.3225572;-45.120503652039325
1739209664.3225613;-45.120503652039325
1739209664.322565;-45.120503652039325
1739209664.3225691;-35.57807855764607
1739209664.322573;-38.13080360867914
1739209664.322577;-30.49652367304973
1739209664.3225808;-31.141103565318893
1739209664.3225849;-45.120503652039325
1739209664.3225887;-45.120503652039325
1739209664.3225925;-38.13080360867914
1739209664.3225965;-38.13080360867914
1739209664.3226004;-45.120503652039325
1739209664.3226044;-38.13080360867914
1739209664.3226082;-45.120503652039325
1739209664.3226123;-45.120503652039325
1739209664.322616;-35.57807855764607
1739209664.3226202;-38.13080360867914
1739209664.322624;-38.13080360867914
1739209664.322628;-38.13080360867914
1739209664.3226318;-38.13080360867914
1739209664.322636;-45.120503652039325
1739209664.3226397;-31.141103565318893
1739209664.3226435;-28.21854285175415
1739209664.3226476;-45.120503652039325
1739209664.3226514;-38.13080360867914
1739209664.3226554;-38.13080360867914
1739209664.3226593;-33.981070128970906
1739209664.3226633;-45.120503652039325
1739209664.3226671;-38.13080360867914
1739209664.3226712;-45.120503652039325
1739209664.322675;-33.981070128970956
1739209664.322679;-45.120503652039325
1739209664.3226829;-45.120503652039325
1739209664.322687;-45.120503652039325
1739209664.3226907;-45.120503652039325
1739209664.3226945;-35.57807855764607
1739209664.3226986;-38.13080360867914
1739209664.3227024;-32.816014438256545
1739209664.3227065;-26.991370085610736
1739209664.3227103;-33.981070128970906
1739209664.3227143;-45.120503652039325
1739209664.3227181;-45.120503652039325
1739209664.3227222;-45.120503652039325
1739209664.322726;-45.120503652039325
1739209664.32273;-32.816014438256545
1739209664.3227339;-45.120503652039325
1739209664.3227377;-38.13080360867914
1739209664.3227417;-35.57807855764607
1739209664.3227456;-38.13080360867914
1739209664.3227496;-45.120503652039325
1739209664.3227534;-45.120503652039325
1739209664.3227575;-35.57807855764607
1739209664.3227613;-35.57807855764607
1739209664.3227654;-38.13080360867914
1739209664.3227692;-30.49652367304973
1739209664.3227732;-38.13080360867914
1739209664.322777;-35.57807855764607
1739209664.322781;-38.13080360867914
1739209664.322785;-38.13080360867914
1739209664.3227887;-33.981070128970906
1739209664.3227928;-33.981070128970906
1739209664.3227966;-45.120503652039325
1739209664.3228006;-31.141103565318943
1739209664.3228045;-45.120503652039325
1739209664.3228085;-45.120503652039325
1739209664.3228123;-45.120503652039325
1739209664.3228164;-45.120503652039325
1739209664.3228202;-45.120503652039325
1739209664.3228242;-32.816014438256545
1739209664.322828;-45.120503652039325
1739209664.322832;-38.13080360867914
1739209664.322836;-35.57807855764607
1739209664.3228397;-35.57807855764607
1739209664.3228438;-45.120503652039325
1739209664.3228476;-45.120503652039325
1739209664.3228517;-45.120503652039325
1739209664.3228555;-38.13080360867914
1739209664.3228595;-45.120503652039325
1739209664.3228633;-38.13080360867914
1739209664.3228674;-38.13080360867914
1739209664.3228712;-38.13080360867914
1739209664.3228753;-38.13080360867914
1739209664.322879;-35.57807855764607
1739209664.3228831;-33.981070128970906
1739209664.322887;-38.13080360867914
1739209664.3228908;-38.13080360867914
1739209664.3228948;-45.120503652039325
1739209664.3228986;-38.13080360867914
1739209664.3229027;-38.13080360867914
1739209664.3229065;-45.120503652039325
1739209664.3229105;-45.120503652039325
1739209664.3229144;-38.13080360867914
1739209664.3229184;-35.57807855764607
1739209664.3229222;-45.120503652039325
1739209664.3229263;-38.13080360867914
1739209664.32293;-38.13080360867914
1739209664.322934;-45.120503652039325
1739209664.322938;-45.120503652039325
1739209664.3229418;-45.120503652039325
1739209664.3229458;-33.981070128970906
1739209664.3229496;-38.13080360867914
1739209664.3229537;-45.120503652039325
1739209664.3229575;-38.13080360867914
1739209664.3229616;-38.13080360867914
1739209664.3229654;-38.13080360867914
1739209664.3229694;-45.120503652039325
1739209664.3229733;-45.120503652039325
1739209664.3229773;-45.120503652039325
1739209664.322981;-38.13080360867914
1739209664.322985;-45.120503652039325
1739209664.322989;-45.120503652039325
1739209664.3229928;-38.13080360867914
1739209664.3229969;-38.13080360867914
1739209664.3230007;-45.120503652039325
1739209664.3230047;-45.120503652039325
1739209664.3230085;-31.141103565318915
1739209664.3230126;-38.13080360867914
1739209664.3230164;-45.120503652039325
1739209664.3230205;-38.13080360867914
1739209664.3230243;-38.13080360867914
1739209664.3230283;-45.120503652039325
1739209664.3230321;-45.120503652039325
1739209664.323036;-45.120503652039325
1739209664.32304;-45.120503652039325
1739209664.3230438;-45.120503652039325
1739209664.3230479;-38.13080360867914
1739209664.3230517;-45.120503652039325
1739209664.3230557;-45.120503652039325
1739209664.3230596;-45.120503652039325
1739209664.3230636;-38.13080360867914
1739209664.3230674;-38.13080360867914
1739209664.3230715;-38.13080360867914
1739209664.3230753;-35.57807855764607
1739209664.3230793;-38.13080360867914
1739209664.3230832;-38.13080360867914
1739209664.323087;-35.57807855764607
1739209664.323091;-45.120503652039325
1739209664.3230948;-38.13080360867914
1739209664.323099;-33.981070128970906
1739209664.3231027;-38.13080360867914
1739209664.3231068;-38.13080360867914
1739209664.3231106;-38.13080360867914
1739209664.3231146;-35.57807855764607
1739209664.3231184;-45.120503652039325
1739209664.3231225;-45.120503652039325
1739209664.3231263;-45.120503652039325
1739209664.3231301;-45.120503652039325
1739209664.3231342;-45.120503652039325
1739209664.323138;-45.120503652039325
1739209664.323142;-38.13080360867914
1739209664.3231459;-45.120503652039325
1739209664.32315;-35.57807855764607
1739209664.3231537;-38.13080360867914
1739209664.3231578;-45.120503652039325
1739209664.3231616;-38.13080360867914
1739209664.3231657;-38.13080360867914
1739209664.3231695;-35.57807855764607
1739209664.3231735;-38.13080360867914
1739209664.3231773;-35.57807855764607
1739209664.3231812;-45.120503652039325
1739209664.3231852;-38.13080360867914
1739209664.323189;-35.57807855764607
1739209664.323193;-38.13080360867914
1739209664.323197;-45.120503652039325
1739209664.323201;-45.120503652039325
1739209664.3232048;-33.981070128970906
1739209664.3232088;-38.13080360867914
1739209664.3232126;-38.13080360867914
1739209664.3232167;-33.981070128970906
1739209664.3232205;-33.981070128970906
1739209664.3232245;-33.981070128970906
1739209664.3232284;-35.57807855764607
1739209664.3232322;-38.13080360867914
1739209664.3232362;-38.13080360867914
1739209664.32324;-38.13080360867914
1739209664.323244;-45.120503652039325
1739209664.323248;-45.120503652039325
1739209664.323252;-45.120503652039325
1739209664.3232558;-45.120503652039325
1739209664.3232598;-45.120503652039325
1739209664.3232636;-45.120503652039325
1739209664.3232677;-45.120503652039325
1739209664.3232715;-38.13080360867914
1739209664.3232756;-35.57807855764607
1739209664.3232794;-38.13080360867914
1739209664.3232832;-38.13080360867914
1739209664.3232872;-38.13080360867914
1739209664.323291;-38.13080360867914
1739209664.323295;-38.13080360867914
1739209664.323299;-45.120503652039325
1739209664.323303;-45.120503652039325
1739209664.3233068;-35.57807855764607
1739209664.3233109;-33.981070128970906
1739209664.3233147;-45.120503652039325
1739209664.3233187;-35.57807855764607
1739209664.3233225;-45.120503652039325
1739209664.3233263;-45.120503652039325
1739209664.3233304;-38.13080360867914
1739209664.3233342;-32.816014438256545
1739209664.3233383;-45.120503652039325
1739209664.323342;-38.13080360867914
1739209664.3233461;-32.816014438256545
1739209664.32335;-35.57807855764607
1739209664.323354;-45.120503652039325
1739209664.3233578;-45.120503652039325
1739209664.3233619;-45.120503652039325
1739209664.3233657;-38.13080360867914
1739209664.3233697;-33.981070128970906
1739209664.3233736;-30.49652367304973
1739209664.3233774;-38.13080360867914
1739209664.3233814;-38.13080360867914
1739209664.3233852;-45.120503652039325
1739209664.3233893;-45.120503652039325
1739209664.323393;-38.13080360867914
1739209664.3233972;-35.57807855764607
1739209664.323401;-45.120503652039325
1739209664.323405;-38.13080360867914
1739209664.3234088;-45.120503652039325
1739209664.323413;-45.120503652039325
1739209664.3234167;-38.13080360867914
1739209664.3234208;-38.13080360867914
1739209664.3234246;-45.120503652039325
1739209664.3234284;-45.120503652039325
1739209664.3234324;-35.57807855764607
1739209664.3234363;-29.438486411369333
1739209664.3234403;-45.120503652039325
1739209664.3234441;-35.57807855764607
1739209664.3234482;-45.120503652039325
1739209664.323452;-38.13080360867914
1739209664.323456;-45.120503652039325
1739209664.3234599;-38.13080360867914
1739209664.323464;-45.120503652039325
1739209664.3234677;-33.981070128970956
1739209664.3234718;-45.120503652039325
1739209664.3234756;-45.120503652039325
1739209664.3234794;-45.120503652039325
1739209664.3234835;-45.120503652039325
1739209664.3234873;-45.120503652039325
1739209664.3234913;-45.120503652039325
1739209664.3234951;-45.120503652039325
1739209664.3234992;-26.991370085610722
1739209664.323503;-38.13080360867914
1739209664.323507;-45.120503652039325
1739209664.323511;-35.57807855764607
1739209664.323515;-31.141103565318915
1739209664.3235188;-38.13080360867914
1739209664.3235226;-38.13080360867914
1739209664.3235266;-38.13080360867914
1739209664.3235304;-33.981070128970956
1739209664.3235345;-45.120503652039325
1739209664.3235383;-45.120503652039325
1739209664.3235424;-45.120503652039325
1739209664.3235462;-45.120503652039325
1739209664.3235502;-38.13080360867914
1739209664.323554;-45.120503652039325
1739209664.323558;-38.13080360867914
1739209664.323562;-27.267205301931607
1739209664.323566;-33.981070128970906
1739209664.3235698;-45.120503652039325
1739209664.3235736;-38.13080360867914
1739209664.3235776;-38.13080360867914
1739209664.3235815;-38.13080360867914
1739209664.3235855;-45.120503652039325
1739209664.3235893;-45.120503652039325
1739209664.3235934;-35.57807855764607
1739209664.3235972;-38.13080360867914
1739209664.3236012;-45.120503652039325
1739209664.323605;-38.13080360867914
1739209664.323609;-38.13080360867914
1739209664.323613;-45.120503652039325
1739209664.323617;-45.120503652039325
1739209664.3236208;-45.120503652039325
1739209664.3236246;-31.141103565318915
1739209664.3236287;-33.981070128970906
1739209664.3236325;-45.120503652039325
1739209664.3236365;-45.120503652039325
1739209664.3236403;-38.13080360867914
1739209664.3236444;-38.13080360867914
1739209664.3236482;-38.13080360867914
1739209664.3236523;-33.981070128970906
1739209664.323656;-38.13080360867914
1739209664.3236601;-38.13080360867914
1739209664.323664;-45.120503652039325
1739209664.323668;-38.13080360867914
1739209664.3236718;-38.13080360867914
1739209664.3236756;-38.13080360867914
1739209664.3236797;-45.120503652039325
1739209664.3236835;-35.57807855764607
1739209664.3236876;-35.57807855764607
1739209664.3236914;-45.120503652039325
1739209664.3236954;-45.120503652039325
1739209664.3236992;-35.57807855764607
1739209664.3237033;-38.13080360867914
1739209664.323707;-45.120503652039325
1739209664.3237112;-45.120503652039325
1739209664.323715;-45.120503652039325
1739209664.3237188;-33.981070128970906
1739209664.3237228;-31.141103565318915
1739209664.3237267;-38.13080360867914
1739209664.3237307;-33.981070128970906
1739209664.3237345;-33.981070128970906
1739209664.3237386;-38.13080360867914
1739209664.3237424;-38.13080360867914
1739209664.3237464;-38.13080360867914
1739209664.3237503;-33.981070128970906
1739209664.3237543;-31.141103565318915
1739209664.3237581;-45.120503652039325
1739209664.3237622;-45.120503652039325
1739209664.323766;-35.57807855764607
1739209664.3237698;-45.120503652039325
1739209664.3237739;-38.13080360867914
1739209664.3237777;-38.13080360867914
1739209664.3237817;-33.981070128970906
1739209664.3237855;-32.816014438256545
1739209664.3237896;-38.13080360867914
1739209664.3237934;-38.13080360867914
1739209664.3237975;-38.13080360867914
1739209664.3238013;-38.13080360867914
1739209664.3238053;-38.13080360867914
1739209664.3238091;-38.13080360867914
1739209664.3238132;-38.13080360867914
1739209664.323817;-31.141103565318915
1739209664.3238208;-33.981070128970906
1739209664.323825;-45.120503652039325
1739209664.3238287;-38.13080360867914
1739209664.3238328;-45.120503652039325
1739209664.3238366;-38.13080360867914
1739209664.3238406;-45.120503652039325
1739209664.3238444;-45.120503652039325
1739209664.3238485;-35.57807855764607
1739209664.3238523;-38.13080360867914
1739209664.3238564;-45.120503652039325
1739209664.3238602;-45.120503652039325
1739209664.3238642;-35.57807855764607
1739209664.323868;-38.13080360867914
1739209664.3238719;-45.120503652039325
1739209664.323876;-45.120503652039325
1739209664.3238797;-33.981070128970906
1739209664.3238838;-38.13080360867914
1739209664.3238876;-45.120503652039325
1739209664.3238916;-45.120503652039325
1739209664.3238955;-38.13080360867914
1739209664.3238995;-35.57807855764607
1739209664.3239033;-45.120503652039325
1739209664.3239074;-45.120503652039325
1739209664.3239112;-38.13080360867914
1739209664.323915;-35.57807855764607
1739209664.323919;-38.13080360867914
1739209664.3239229;-38.13080360867914
1739209664.323927;-33.981070128970906
1739209664.3239307;-45.120503652039325
1739209664.3239348;-45.120503652039325
1739209664.3239386;-45.120503652039325
1739209664.3239427;-38.13080360867914
1739209664.3239465;-38.13080360867914
1739209664.3239505;-38.13080360867914
1739209664.3239543;-45.120503652039325
1739209664.3239584;-38.13080360867914
1739209664.3239622;-32.816014438256545
1739209664.318454;-45.120503652039325
1739209664.3184578;-38.13080360867914
1739209664.318462;-45.120503652039325
1739209664.3184657;-45.120503652039325
1739209664.3184695;-45.120503652039325
1739209664.3184733;-38.13080360867914
1739209664.3184774;-45.120503652039325
1739209664.3184812;-35.57807855764607
1739209664.318485;-45.120503652039325
1739209664.318489;-45.120503652039325
1739209664.318493;-33.981070128970906
1739209664.3184967;-38.13080360867914
1739209664.3185005;-45.120503652039325
1739209664.3185046;-45.120503652039325
1739209664.3185084;-45.120503652039325
1739209664.3185122;-45.120503652039325
1739209664.318516;-45.120503652039325
1739209664.31852;-38.13080360867914
1739209664.318524;-45.120503652039325
1739209664.3185277;-45.120503652039325
1739209664.3185318;-45.120503652039325
1739209664.3185356;-45.120503652039325
1739209664.3185394;-38.13080360867914
1739209664.3185432;-38.13080360867914
1739209664.3185472;-45.120503652039325
1739209664.318551;-35.57807855764607
1739209664.3185549;-35.57807855764607
1739209664.3185587;-35.57807855764607
1739209664.3185627;-38.13080360867914
1739209664.3185666;-35.57807855764607
1739209664.3185704;-35.57807855764607
1739209664.3185744;-45.120503652039325
1739209664.3185782;-35.57807855764607
1739209664.318582;-38.13080360867914
1739209664.3185859;-45.120503652039325
1739209664.31859;-45.120503652039325
1739209664.3185937;-38.13080360867914
1739209664.3185976;-45.120503652039325
1739209664.3186014;-38.13080360867914
1739209664.3186054;-35.57807855764607
1739209664.3186092;-45.120503652039325
1739209664.318613;-35.57807855764607
1739209664.3186169;-35.57807855764607
1739209664.318621;-38.13080360867914
1739209664.3186247;-38.13080360867914
1739209664.3186285;-38.13080360867914
1739209664.3186326;-38.13080360867914
1739209664.3186364;-32.816014438256545
1739209664.3186402;-27.8777449560314
1739209664.318644;-35.57807855764607
1739209664.318648;-38.13080360867914
1739209664.318652;-38.13080360867914
1739209664.3186557;-31.141103565318893
1739209664.3186595;-45.120503652039325
1739209664.3186636;-45.120503652039325
1739209664.3186674;-38.13080360867914
1739209664.3186712;-33.981070128970956
1739209664.3186753;-38.13080360867914
1739209664.318679;-45.120503652039325
1739209664.318683;-33.981070128970906
1739209664.3186867;-45.120503652039325
1739209664.3186908;-38.13080360867914
1739209664.3186946;-45.120503652039325
1739209664.3186984;-32.816014438256545
1739209664.3187022;-26.487275050834715
1739209664.3187063;-38.13080360867914
1739209664.31871;-45.120503652039325
1739209664.318714;-45.120503652039325
1739209664.318718;-45.120503652039325
1739209664.3187218;-45.120503652039325
1739209664.3187256;-45.120503652039325
1739209664.3187294;-45.120503652039325
1739209664.3187335;-45.120503652039325
1739209664.3187373;-38.13080360867914
1739209664.318741;-45.120503652039325
1739209664.318745;-38.13080360867914
1739209664.318749;-35.57807855764607
1739209664.3187528;-38.13080360867914
1739209664.3187566;-45.120503652039325
1739209664.3187604;-38.13080360867914
1739209664.3187644;-45.120503652039325
1739209664.3187683;-38.13080360867914
1739209664.318772;-45.120503652039325
1739209664.3187761;-45.120503652039325
1739209664.31878;-45.120503652039325
1739209664.3187838;-38.13080360867914
1739209664.3187876;-38.13080360867914
1739209664.3187916;-38.13080360867914
1739209664.3187954;-33.981070128970906
1739209664.3187993;-45.120503652039325
1739209664.318803;-45.120503652039325
1739209664.3188071;-38.13080360867914
1739209664.318811;-35.57807855764607
1739209664.3188148;-45.120503652039325
1739209664.3188188;-45.120503652039325
1739209664.3188226;-38.13080360867914
1739209664.3188264;-38.13080360867914
1739209664.3188303;-45.120503652039325
1739209664.3188343;-45.120503652039325
1739209664.3188381;-38.13080360867914
1739209664.318842;-38.13080360867914
1739209664.3188457;-38.13080360867914
1739209664.3188498;-45.120503652039325
1739209664.3188536;-38.13080360867914
1739209664.3188574;-32.816014438256545
1739209664.3188615;-38.13080360867914
1739209664.3188653;-45.120503652039325
1739209664.318869;-38.13080360867914
1739209664.318873;-32.816014438256545
1739209664.318877;-45.120503652039325
1739209664.3188808;-45.120503652039325
1739209664.3188846;-45.120503652039325
1739209664.3188884;-45.120503652039325
1739209664.3188925;-45.120503652039325
1739209664.3188963;-45.120503652039325
1739209664.3189;-38.13080360867914
1739209664.3189042;-45.120503652039325
1739209664.318908;-38.13080360867914
1739209664.3189118;-45.120503652039325
1739209664.3189156;-35.57807855764607
1739209664.3189197;-35.57807855764607
1739209664.3189235;-45.120503652039325
1739209664.3189273;-45.120503652039325
1739209664.318931;-38.13080360867914
1739209664.3189352;-38.13080360867914
1739209664.318939;-45.120503652039325
1739209664.3189428;-38.13080360867914
1739209664.3189466;-38.13080360867914
1739209664.3189507;-38.13080360867914
1739209664.3189545;-33.981070128970906
1739209664.3189583;-38.13080360867914
1739209664.3189623;-38.13080360867914
1739209664.3189662;-35.57807855764607
1739209664.31897;-38.13080360867914
1739209664.3189738;-45.120503652039325
1739209664.3189778;-45.120503652039325
1739209664.3189816;-45.120503652039325
1739209664.3189855;-45.120503652039325
1739209664.3189893;-38.13080360867914
1739209664.3189933;-38.13080360867914
1739209664.3189971;-45.120503652039325
1739209664.319001;-45.120503652039325
1739209664.319005;-38.13080360867914
1739209664.3190088;-45.120503652039325
1739209664.3190126;-45.120503652039325
1739209664.3190165;-31.141103565318915
1739209664.3190205;-38.13080360867914
1739209664.3190243;-38.13080360867914
1739209664.3190281;-45.120503652039325
1739209664.319032;-31.141103565318915
1739209664.319036;-38.13080360867914
1739209664.3190398;-38.13080360867914
1739209664.3190436;-38.13080360867914
1739209664.3190477;-38.13080360867914
1739209664.3190515;-45.120503652039325
1739209664.3190553;-38.13080360867914
1739209664.3190591;-38.13080360867914
1739209664.3190632;-38.13080360867914
1739209664.319067;-31.141103565318893
1739209664.3190708;-45.120503652039325
1739209664.3190746;-45.120503652039325
1739209664.3190787;-45.120503652039325
1739209664.3190825;-38.13080360867914
1739209664.3190863;-38.13080360867914
1739209664.3190901;-45.120503652039325
1739209664.3190942;-45.120503652039325
1739209664.319098;-45.120503652039325
1739209664.3191018;-38.13080360867914
1739209664.3191059;-33.981070128970906
1739209664.3191097;-45.120503652039325
1739209664.3191135;-38.13080360867914
1739209664.3191173;-35.57807855764607
1739209664.3191214;-38.13080360867914
1739209664.3191252;-45.120503652039325
1739209664.319129;-38.13080360867914
1739209664.3191328;-38.13080360867914
1739209664.3191369;-45.120503652039325
1739209664.3191407;-45.120503652039325
1739209664.3191445;-45.120503652039325
1739209664.3191485;-45.120503652039325
1739209664.3191524;-38.13080360867914
1739209664.3191562;-38.13080360867914
1739209664.31916;-38.13080360867914
1739209664.319164;-45.120503652039325
1739209664.3191679;-45.120503652039325
1739209664.3191717;-38.13080360867914
1739209664.3191755;-38.13080360867914
1739209664.3191795;-45.120503652039325
1739209664.3191833;-45.120503652039325
1739209664.3191872;-33.981070128970906
1739209664.3191912;-38.13080360867914
1739209664.319195;-33.981070128970906
1739209664.3191988;-38.13080360867914
1739209664.3192027;-38.13080360867914
1739209664.3192067;-45.120503652039325
1739209664.3192105;-38.13080360867914
1739209664.3192143;-38.13080360867914
1739209664.3192182;-35.57807855764607
1739209664.3192222;-38.13080360867914
1739209664.319226;-33.981070128970906
1739209664.3192298;-45.120503652039325
1739209664.3192337;-38.13080360867914
1739209664.3192377;-32.816014438256545
1739209664.3192415;-45.120503652039325
1739209664.3192453;-45.120503652039325
1739209664.3192494;-38.13080360867914
1739209664.3192532;-33.981070128970906
1739209664.319257;-33.981070128970906
1739209664.3192608;-38.13080360867914
1739209664.319265;-35.57807855764607
1739209664.3192687;-35.57807855764607
1739209664.3192725;-38.13080360867914
1739209664.3192763;-45.120503652039325
1739209664.3192804;-38.13080360867914
1739209664.3274162;-45.120503652039325
1739209664.327433;-38.13080360867914
1739209664.3274503;-33.981070128970906
1739209664.3274672;-45.120503652039325
1739209664.3274841;-45.120503652039325
1739209664.327501;-33.981070128970956
1739209664.3275182;-45.120503652039325
1739209664.3275352;-38.13080360867914
1739209664.327552;-38.13080360867914
1739209664.327569;-45.120503652039325
1739209664.3275862;-45.120503652039325
1739209664.327603;-45.120503652039325
1739209664.32762;-45.120503652039325
1739209664.327637;-31.141103565318915
1739209664.327654;-33.981070128970906
1739209664.327671;-45.120503652039325
1739209664.327688;-45.120503652039325
1739209664.327705;-38.13080360867914
1739209664.3277218;-32.816014438256545
1739209664.327739;-38.13080360867914
1739209664.327756;-45.120503652039325
1739209664.3277729;-45.120503652039325
1739209664.3277898;-45.120503652039325
1739209664.327807;-45.120503652039325
1739209664.3278239;-45.120503652039325
1739209664.3278408;-45.120503652039325
1739209664.3278577;-45.120503652039325
1739209664.3278747;-45.120503652039325
1739209664.3278918;-45.120503652039325
1739209664.3279088;-45.120503652039325
1739209664.3279257;-38.13080360867914
1739209664.3279426;-45.120503652039325
1739209664.3279598;-45.120503652039325
1739209664.3279767;-38.13080360867914
1739209664.3279936;-38.13080360867914
1739209664.3280106;-38.13080360867914
1739209664.3280275;-45.120503652039325
1739209664.3280447;-45.120503652039325
1739209664.3280616;-38.13080360867914
1739209664.3280785;-45.120503652039325
1739209664.3280954;-45.120503652039325
1739209664.3281126;-38.13080360867914
1739209664.3281295;-38.13080360867914
1739209664.3281465;-45.120503652039325
1739209664.3281634;-45.120503652039325
1739209664.3281806;-38.13080360867914
1739209664.3281975;-38.13080360867914
1739209664.3282144;-38.13080360867914
1739209664.3282313;-35.57807855764607
1739209664.3282483;-38.13080360867914
1739209664.3282654;-45.120503652039325
1739209664.3282824;-45.120503652039325
1739209664.3282993;-45.120503652039325
1739209664.3283162;-38.13080360867914
1739209664.3283334;-32.816014438256545
1739209664.3283503;-38.13080360867914
1739209664.3283672;-38.13080360867914
1739209664.3283842;-38.13080360867914
1739209664.3284013;-38.13080360867914
1739209664.3284183;-38.13080360867914
1739209664.3284352;-45.120503652039325
1739209664.328452;-38.13080360867914
1739209664.328469;-45.120503652039325
1739209664.3284862;-45.120503652039325
1739209664.3285031;-45.120503652039325
1739209664.32852;-38.13080360867914
1739209664.328537;-45.120503652039325
1739209664.3285542;-38.13080360867914
1739209664.328571;-38.13080360867914
1739209664.328588;-38.13080360867914
1739209664.328605;-33.981070128970906
1739209664.328622;-38.13080360867914
1739209664.328639;-45.120503652039325
1739209664.328656;-33.981070128970906
1739209664.328673;-35.57807855764607
1739209664.3286898;-38.13080360867914
1739209664.328707;-38.13080360867914
1739209664.328724;-35.57807855764607
1739209664.3287408;-45.120503652039325
1739209664.3287578;-45.120503652039325
1739209664.328775;-38.13080360867914
1739209664.3287919;-38.13080360867914
1739209664.3288088;-45.120503652039325
1739209664.3288257;-45.120503652039325
1739209664.3288429;-45.120503652039325
1739209664.3288598;-45.120503652039325
1739209664.3288767;-45.120503652039325
1739209664.3288937;-45.120503652039325
1739209664.3289106;-45.120503652039325
1739209664.3289278;-38.13080360867914
1739209664.3289447;-35.57807855764607
1739209664.3289616;-38.13080360867914
1739209664.3289785;-33.981070128970906
1739209664.3289957;-35.57807855764607
1739209664.3290126;-45.120503652039325
1739209664.3290296;-45.120503652039325
1739209664.3290465;-38.13080360867914
1739209664.3290634;-45.120503652039325
1739209664.3290806;-38.13080360867914
1739209664.3290975;-45.120503652039325
1739209664.3291144;-45.120503652039325
1739209664.3291314;-38.13080360867914
1739209664.3291485;-45.120503652039325
1739209664.3291655;-45.120503652039325
1739209664.3291824;-38.13080360867914
1739209664.3291993;-38.13080360867914
1739209664.3292165;-38.13080360867914
1739209664.3292334;-45.120503652039325
1739209664.3292503;-35.57807855764607
1739209664.3292673;-32.816014438256545
1739209664.3292842;-38.13080360867914
1739209664.3293014;-38.13080360867914
1739209664.3293183;-38.13080360867914
1739209664.3293352;-38.13080360867914
