CAN Message; 0x98:000030286484847e
1739209920.6600187;-38.13080360867914
1739209920.6600344;-35.57807855764607
1739209920.6600502;-45.120503652039325
1739209920.660066;-38.13080360867914
1739209920.6600816;-33.981070128970906
1739209920.6600974;-45.120503652039325
1739209920.660113;-35.57807855764607
1739209920.6601288;-35.57807855764607
1739209920.6601446;-45.120503652039325
1739209920.66016;-45.120503652039325
1739209920.6601758;-35.57807855764607
1739209920.6601915;-33.981070128970906
1739209920.6602073;-45.120503652039325
1739209920.660223;-38.13080360867914
1739209920.6602387;-38.13080360867914
1739209920.6602545;-38.13080360867914
1739209920.6602702;-38.13080360867914
1739209920.660286;-38.13080360867914
1739209920.6603017;-38.13080360867914
1739209920.6603174;-38.13080360867914
1739209920.6603332;-38.13080360867914
1739209920.660349;-45.120503652039325
1739209920.6603646;-35.57807855764607
1739209920.6603804;-35.57807855764607
1739209920.6603959;-45.120503652039325
1739209920.6604116;-45.120503652039325
1739209920.6604273;-45.120503652039325
1739209920.660443;-45.120503652039325
1739209920.6604588;-45.120503652039325
1739209920.6604745;-45.120503652039325
1739209920.6604903;-45.120503652039325
1739209920.660506;-45.120503652039325
1739209920.6605217;-45.120503652039325
1739209920.6605375;-45.120503652039325
1739209920.6605532;-38.13080360867914
1739209920.660569;-35.57807855764607
1739209920.6605847;-45.120503652039325
1739209920.6606004;-45.120503652039325
1739209920.6606162;-45.120503652039325
1739209920.6606317;-33.981070128970906
1739209920.6606474;-33.981070128970906
1739209920.6606631;-45.120503652039325
1739209920.6606789;-45.120503652039325
1739209920.6606946;-45.120503652039325
1739209920.6607103;-38.13080360867914
1739209920.660726;-45.120503652039325
1739209920.6607418;-38.13080360867914
1739209920.6607575;-45.120503652039325
1739209920.6607733;-33.981070128970906
1739209920.660789;-45.120503652039325
1739209920.6608047;-35.57807855764607
1739209920.6608205;-33.981070128970906
1739209920.6608362;-45.120503652039325
1739209920.660852;-33.981070128970906
1739209920.6608677;-38.13080360867914
1739209920.6608832;-45.120503652039325
1739209920.660899;-45.120503652039325
1739209920.6609147;-38.13080360867914
1739209920.6609304;-45.120503652039325
1739209920.6609461;-38.13080360867914
1739209920.6609619;-38.13080360867914
1739209920.6609776;-45.120503652039325
1739209920.6609933;-45.120503652039325
1739209920.661009;-38.13080360867914
1739209920.6610248;-38.13080360867914
1739209920.6610405;-38.13080360867914
1739209920.6610563;-45.120503652039325
1739209920.661072;-45.120503652039325
1739209920.6610878;-45.120503652039325
1739209920.6611035;-45.120503652039325
1739209920.661119;-45.120503652039325
1739209920.6611347;-38.13080360867914
1739209920.6611505;-38.13080360867914
1739209920.6611662;-35.57807855764607
1739209920.661182;-45.120503652039325
1739209920.6611977;-35.57807855764607
1739209920.6612134;-38.13080360867914
1739209920.6612291;-45.120503652039325
1739209920.6612449;-45.120503652039325
1739209920.6612606;-33.981070128970906
1739209920.6612763;-31.141103565318915
1739209920.661292;-45.120503652039325
1739209920.6613078;-45.120503652039325
1739209920.6613235;-38.13080360867914
1739209920.6613393;-38.13080360867914
1739209920.6613548;-45.120503652039325
1739209920.6613705;-38.13080360867914
1739209920.6613863;-38.13080360867914
1739209920.661402;-33.981070128970906
1739209920.6614177;-38.13080360867914
1739209920.6614335;-38.13080360867914
1739209920.6614492;-45.120503652039325
1739209920.661465;-38.13080360867914
1739209920.6614807;-38.13080360867914
1739209920.6614964;-38.13080360867914
1739209920.6615121;-38.13080360867914
1739209920.6615279;-38.13080360867914
1739209920.6615436;-38.13080360867914
1739209920.6615593;-38.13080360867914
1739209920.661575;-38.13080360867914
1739209920.6615906;-35.57807855764607
1739209920.6616063;-38.13080360867914
1739209920.661622;-45.120503652039325
1739209920.6616378;-45.120503652039325
1739209920.6616535;-45.120503652039325
1739209920.6616693;-38.13080360867914
1739209920.661685;-45.120503652039325
1739209920.6617007;-45.120503652039325
1739209920.6617165;-33.981070128970906
1739209920.6617322;-45.120503652039325
1739209920.661748;-45.120503652039325
1739209920.6617637;-45.120503652039325
1739209920.6617794;-28.992665084841942
1739209920.6617951;-45.120503652039325
1739209920.6618109;-45.120503652039325
1739209920.6618266;-35.57807855764607
1739209920.661842;-45.120503652039325
1739209920.6618578;-45.120503652039325
1739209920.6618736;-45.120503652039325
1739209920.6618893;-45.120503652039325
1739209920.661905;-30.49652367304973
1739209920.6619208;-45.120503652039325
1739209920.6619365;-45.120503652039325
1739209920.6619523;-38.13080360867914
1739209920.661968;-38.13080360867914
1739209920.6619837;-38.13080360867914
1739209920.6619995;-45.120503652039325
1739209920.6620152;-45.120503652039325
1739209920.662031;-33.981070128970906
1739209920.6620467;-38.13080360867914
1739209920.6620624;-38.13080360867914
1739209920.662078;-35.57807855764607
1739209920.6620936;-45.120503652039325
1739209920.6621094;-45.120503652039325
1739209920.662125;-35.57807855764607
1739209920.6621408;-35.57807855764607
1739209920.6621566;-38.13080360867914
1739209920.6621723;-45.120503652039325
1739209920.662188;-38.13080360867914
1739209920.6622038;-38.13080360867914
1739209920.6622195;-38.13080360867914
1739209920.6622353;-45.120503652039325
1739209920.662251;-45.120503652039325
1739209920.6622667;-45.120503652039325
1739209920.6622825;-45.120503652039325
1739209920.6622982;-45.120503652039325
1739209920.6623137;-45.120503652039325
1739209920.6623294;-45.120503652039325
1739209920.6623452;-38.13080360867914
1739209920.662361;-35.57807855764607
1739209920.6623766;-45.120503652039325
1739209920.6623924;-45.120503652039325
1739209920.662408;-33.981070128970906
1739209920.6624238;-45.120503652039325
1739209920.6624396;-38.13080360867914
1739209920.6624553;-38.13080360867914
1739209920.662471;-45.120503652039325
1739209920.6624868;-45.120503652039325
1739209920.6625025;-45.120503652039325
1739209920.6625183;-38.13080360867914
1739209920.662534;-38.13080360867914
1739209920.6625497;-45.120503652039325
1739209920.6625652;-45.120503652039325
1739209920.662581;-38.13080360867914
1739209920.6625967;-33.981070128970906
1739209920.6626124;-45.120503652039325
1739209920.6626282;-45.120503652039325
1739209920.662644;-45.120503652039325
1739209920.6626596;-35.57807855764607
1739209920.6626754;-31.141103565318893
1739209920.662691;-45.120503652039325
1739209920.6627069;-45.120503652039325
1739209920.6627226;-45.120503652039325
1739209920.6627383;-45.120503652039325
1739209920.662754;-38.13080360867914
1739209920.6627698;-38.13080360867914
1739209920.6627855;-45.120503652039325
1739209920.662801;-45.120503652039325
1739209920.6628168;-38.13080360867914
1739209920.6628325;-35.57807855764607
1739209920.6628482;-38.13080360867914
1739209920.662864;-45.120503652039325
1739209920.6628797;-35.57807855764607
1739209920.6628954;-35.57807855764607
1739209920.6629112;-45.120503652039325
1739209920.662927;-45.120503652039325
1739209920.6629426;-45.120503652039325
1739209920.6629584;-38.13080360867914
1739209920.662974;-38.13080360867914
1739209920.6629899;-45.120503652039325
1739209920.6630056;-45.120503652039325
1739209920.6630213;-45.120503652039325
1739209920.6630368;-45.120503652039325
1739209920.6630526;-31.141103565318893
1739209920.6630683;-45.120503652039325
1739209920.663084;-45.120503652039325
1739209920.6630998;-38.13080360867914
1739209920.6631155;-45.120503652039325
1739209920.6631312;-33.981070128970906
1739209920.663147;-38.13080360867914
1739209920.6631627;-45.120503652039325
1739209920.6631784;-45.120503652039325
1739209920.6631942;-45.120503652039325
1739209920.66321;-38.13080360867914
1739209920.6632257;-33.981070128970906
1739209920.6632414;-45.120503652039325
1739209920.6632571;-38.13080360867914
1739209920.6632726;-38.13080360867914
1739209920.6632884;-45.120503652039325
1739209920.663304;-26.487275050834715
1739209920.6633198;-45.120503652039325
1739209920.6633356;-45.120503652039325
1739209920.6633513;-38.13080360867914
1739209920.663367;-35.57807855764607
1739209920.6633828;-45.120503652039325
1739209920.6633985;-45.120503652039325
1739209920.6634142;-45.120503652039325
1739209920.66343;-33.981070128970956
1739209920.6634457;-45.120503652039325
1739209920.6634614;-38.13080360867914
1739209920.6634772;-45.120503652039325
1739209920.663493;-45.120503652039325
1739209920.6635087;-38.13080360867914
1739209920.6635242;-45.120503652039325
1739209920.66354;-45.120503652039325
1739209920.6635556;-30.49652367304973
1739209920.6635714;-38.13080360867914
1739209920.663587;-45.120503652039325
1739209920.6636028;-45.120503652039325
1739209920.6636186;-38.13080360867914
1739209920.6636343;-38.13080360867914
1739209920.66365;-38.13080360867914
1739209920.6636658;-45.120503652039325
1739209920.6636815;-45.120503652039325
1739209920.6636972;-38.13080360867914
1739209920.663713;-38.13080360867914
1739209920.6637287;-45.120503652039325
1739209920.6637444;-45.120503652039325
1739209920.66376;-33.981070128970906
1739209920.6637757;-35.57807855764607
1739209920.6637914;-38.13080360867914
1739209920.6638072;-38.13080360867914
1739209920.663823;-38.13080360867914
1739209920.6638386;-35.57807855764607
1739209920.6638544;-45.120503652039325
1739209920.66387;-45.120503652039325
1739209920.6638858;-38.13080360867914
1739209920.6639016;-35.57807855764607
1739209920.6639173;-45.120503652039325
1739209920.663933;-33.981070128970906
1739209920.6639488;-32.816014438256545
1739209920.6639645;-33.981070128970906
1739209920.6639802;-45.120503652039325
1739209920.6639957;-35.57807855764607
1739209920.6640115;-38.13080360867914
1739209920.6640272;-45.120503652039325
1739209920.664043;-45.120503652039325
1739209920.6640587;-45.120503652039325
1739209920.6640744;-45.120503652039325
1739209920.6640902;-45.120503652039325
1739209920.664106;-45.120503652039325
1739209920.6641216;-45.120503652039325
1739209920.6641374;-38.13080360867914
1739209920.664153;-38.13080360867914
1739209920.6641688;-45.120503652039325
1739209920.6641846;-38.13080360867914
1739209920.6642003;-38.13080360867914
1739209920.664216;-45.120503652039325
1739209920.6642318;-45.120503652039325
1739209920.6642473;-45.120503652039325
1739209920.664263;-45.120503652039325
1739209920.6642787;-45.120503652039325
1739209920.6642945;-45.120503652039325
1739209920.6643102;-38.13080360867914
1739209920.664326;-35.57807855764607
1739209920.6643417;-32.816014438256545
1739209920.6643574;-45.120503652039325
1739209920.6643732;-33.981070128970906
1739209920.664389;-33.981070128970906
1739209920.6644046;-45.120503652039325
1739209920.6644204;-38.13080360867914
1739209920.664436;-38.13080360867914
1739209920.6644518;-38.13080360867914
1739209920.6644676;-45.120503652039325
1739209920.664483;-45.120503652039325
1739209920.6644988;-45.120503652039325
1739209920.6645145;-38.13080360867914
1739209920.6645303;-45.120503652039325
1739209920.664546;-38.13080360867914
1739209920.6645617;-32.816014438256545
1739209920.6645775;-45.120503652039325
1739209920.6645932;-45.120503652039325
1739209920.664609;-38.13080360867914
1739209920.6646247;-38.13080360867914
1739209920.6646404;-45.120503652039325
1739209920.6646562;-38.13080360867914
1739209920.664672;-38.13080360867914
1739209920.6646876;-35.57807855764607
1739209920.6647034;-32.816014438256545
1739209920.6647189;-38.13080360867914
1739209920.6647346;-38.13080360867914
1739209920.6647503;-38.13080360867914
1739209920.664766;-33.981070128970906
1739209920.6647818;-45.120503652039325
1739209920.6647975;-38.13080360867914
1739209920.6648133;-38.13080360867914
1739209920.664829;-38.13080360867914
1739209920.6648448;-45.120503652039325
1739209920.6648605;-33.981070128970906
1739209920.6648762;-38.13080360867914
1739209920.664892;-45.120503652039325
1739209920.6649077;-45.120503652039325
1739209920.6649234;-45.120503652039325
1739209920.6649392;-45.120503652039325
1739209920.6649547;-38.13080360867914
1739209920.6649704;-45.120503652039325
1739209920.6649861;-38.13080360867914
1739209920.6650019;-38.13080360867914
1739209920.6650176;-38.13080360867914
1739209920.6650333;-45.120503652039325
1739209920.665049;-45.120503652039325
1739209920.6650648;-38.13080360867914
1739209920.6650805;-38.13080360867914
1739209920.6650963;-45.120503652039325
1739209920.665112;-45.120503652039325
1739209920.6651278;-38.13080360867914
1739209920.6651435;-38.13080360867914
1739209920.6651592;-45.120503652039325
1739209920.665175;-45.120503652039325
1739209920.6651907;-45.120503652039325
1739209920.6652062;-45.120503652039325
1739209920.665222;-45.120503652039325
1739209920.6652377;-45.120503652039325
1739209920.6652534;-45.120503652039325
1739209920.6652691;-38.13080360867914
1739209920.6652849;-38.13080360867914
1739209920.6653006;-33.981070128970906
1739209920.6653163;-45.120503652039325
1739209920.665332;-30.49652367304973
1739209920.6653478;-29.438486411369333
1739209920.6653636;-45.120503652039325
1739209920.6653793;-45.120503652039325
1739209920.665395;-38.13080360867914
1739209920.6654108;-38.13080360867914
1739209920.6654265;-45.120503652039325
1739209920.665442;-38.13080360867914
1739209920.6654577;-38.13080360867914
1739209920.6654735;-38.13080360867914
1739209920.6654892;-35.57807855764607
1739209920.665505;-45.120503652039325
1739209920.6655207;-45.120503652039325
1739209920.6655364;-45.120503652039325
1739209920.6655521;-33.981070128970906
1739209920.6655679;-45.120503652039325
1739209920.6655836;-32.816014438256545
1739209920.6655993;-32.816014438256545
1739209920.665615;-45.120503652039325
1739209920.6656308;-38.13080360867914
1739209920.6656466;-38.13080360867914
1739209920.6656623;-38.13080360867914
1739209920.6656778;-45.120503652039325
1739209920.6656935;-35.57807855764607
1739209920.6657093;-38.13080360867914
1739209920.665725;-45.120503652039325
1739209920.6657407;-45.120503652039325
1739209920.6657565;-38.13080360867914
1739209920.6657722;-38.13080360867914
1739209920.665788;-45.120503652039325
1739209920.6658037;-45.120503652039325
1739209920.6658194;-38.13080360867914
1739209920.6658351;-38.13080360867914
1739209920.6658509;-45.120503652039325
1739209920.6658666;-33.981070128970906
1739209920.6658823;-35.57807855764607
1739209920.665898;-38.13080360867914
1739209920.6659136;-45.120503652039325
1739209920.6659293;-33.981070128970906
1739209920.665945;-45.120503652039325
1739209920.6659608;-38.13080360867914
1739209920.6659765;-31.141103565318893
1739209920.6659923;-45.120503652039325
1739209920.666008;-45.120503652039325
1739209920.6660237;-45.120503652039325
1739209920.6660395;-45.120503652039325
1739209920.6660552;-38.13080360867914
1739209920.666071;-32.816014438256545
1739209920.6660867;-45.120503652039325
1739209920.6661024;-32.81601443825658
1739209920.6661181;-38.13080360867914
1739209920.6661339;-35.57807855764607
1739209920.6661496;-45.120503652039325
1739209920.666165;-45.120503652039325
1739209920.6661808;-35.57807855764607
1739209920.6661966;-45.120503652039325
1739209920.6662123;-38.13080360867914
1739209920.666228;-26.991370085610736
1739209920.6662438;-45.120503652039325
1739209920.6662595;-45.120503652039325
1739209920.6662753;-33.981070128970906
1739209920.666291;-38.13080360867914
1739209920.6663067;-38.13080360867914
1739209920.6663225;-38.13080360867914
1739209920.6663382;-38.13080360867914
1739209920.666354;-45.120503652039325
1739209920.6663697;-45.120503652039325
1739209920.6663854;-45.120503652039325
1739209920.666401;-45.120503652039325
1739209920.6664166;-38.13080360867914
1739209920.6664324;-38.13080360867914
1739209920.666448;-45.120503652039325
1739209920.6664639;-38.13080360867914
1739209920.6664796;-38.13080360867914
1739209920.6664953;-38.13080360867914
1739209920.666511;-38.13080360867914
1739209920.6665268;-45.120503652039325
1739209920.6665425;-45.120503652039325
1739209920.6665583;-45.120503652039325
1739209920.666574;-45.120503652039325
1739209920.6665897;-38.13080360867914
1739209920.6666055;-32.816014438256545
1739209920.6666212;-45.120503652039325
1739209920.6666367;-45.120503652039325
1739209920.6666524;-45.120503652039325
1739209920.6666682;-35.57807855764607
1739209920.666684;-38.13080360867914
1739209920.6666996;-45.120503652039325
1739209920.6667154;-45.120503652039325
1739209920.666731;-45.120503652039325
1739209920.6667469;-45.120503652039325
1739209920.6667626;-45.120503652039325
1739209920.6667783;-38.13080360867914
1739209920.666794;-35.57807855764607
1739209920.6668098;-38.13080360867914
1739209920.6668255;-45.120503652039325
1739209920.6668413;-45.120503652039325
1739209920.666857;-30.49652367304973
1739209920.6668727;-45.120503652039325
1739209920.6668882;-45.120503652039325
1739209920.666904;-38.13080360867914
1739209920.6669197;-35.57807855764607
1739209920.6669354;-38.13080360867914
1739209920.6669512;-45.120503652039325
1739209920.666967;-45.120503652039325
1739209920.6669827;-45.120503652039325
1739209920.6669984;-45.120503652039325
1739209920.6670141;-45.120503652039325
1739209920.6670299;-45.120503652039325
1739209920.6670456;-45.120503652039325
1739209920.6670613;-38.13080360867914
1739209920.667077;-45.120503652039325
1739209920.6670928;-45.120503652039325
1739209920.6671085;-45.120503652039325
1739209920.667124;-45.120503652039325
1739209920.6671398;-45.120503652039325
1739209920.6671555;-45.120503652039325
1739209920.6671712;-38.13080360867914
1739209920.667187;-45.120503652039325
1739209920.6672027;-38.13080360867914
1739209920.6672184;-38.13080360867914
1739209920.6672342;-45.120503652039325
1739209920.66725;-33.981070128970906
1739209920.6672657;-45.120503652039325
1739209920.6672814;-45.120503652039325
1739209920.6672971;-38.13080360867914
1739209920.6673129;-35.57807855764607
1739209920.6673286;-38.13080360867914
1739209920.6673443;-45.120503652039325
1739209920.6673598;-45.120503652039325
1739209920.6673756;-45.120503652039325
1739209920.6673913;-45.120503652039325
1739209920.667407;-45.120503652039325
1739209920.6674228;-45.120503652039325
1739209920.6674385;-45.120503652039325
1739209920.6674542;-35.57807855764607
1739209920.66747;-45.120503652039325
1739209920.6674857;-45.120503652039325
1739209920.6675014;-33.981070128970906
1739209920.6675172;-45.120503652039325
1739209920.667533;-45.120503652039325
1739209920.6675487;-45.120503652039325
1739209920.6675644;-38.13080360867914
1739209920.6675801;-38.13080360867914
1739209920.6675956;-45.120503652039325
1739209920.6676114;-45.120503652039325
1739209920.667627;-38.13080360867914
1739209920.6676428;-35.57807855764607
1739209920.6676586;-45.120503652039325
1739209920.6676743;-45.120503652039325
1739209920.66769;-33.981070128970906
1739209920.6677058;-38.13080360867914
1739209920.6677215;-38.13080360867914
1739209920.6677372;-45.120503652039325
1739209920.667753;-45.120503652039325
1739209920.6677687;-38.13080360867914
1739209920.6677845;-38.13080360867914
1739209920.6678002;-45.120503652039325
1739209920.667816;-38.13080360867914
1739209920.6678317;-38.13080360867914
1739209920.6678472;-38.13080360867914
1739209920.667863;-45.120503652039325
1739209920.6678786;-31.141103565318915
1739209920.6678944;-33.981070128970906
1739209920.66791;-45.120503652039325
1739209920.6679258;-38.13080360867914
1739209920.6679416;-38.13080360867914
1739209920.6679573;-38.13080360867914
1739209920.667973;-45.120503652039325
1739209920.6679888;-45.120503652039325
1739209920.6680045;-38.13080360867914
1739209920.6680202;-45.120503652039325
1739209920.668036;-45.120503652039325
1739209920.6680517;-38.13080360867914
1739209920.6680675;-38.13080360867914
1739209920.668083;-45.120503652039325
1739209920.6680987;-38.13080360867914
1739209920.6681144;-38.13080360867914
1739209920.6681302;-33.981070128970906
1739209920.668146;-38.13080360867914
1739209920.6681616;-45.120503652039325
1739209920.6681774;-38.13080360867914
1739209920.668193;-45.120503652039325
1739209920.6682088;-45.120503652039325
1739209920.6682246;-33.981070128970906
1739209920.6682403;-45.120503652039325
1739209920.668256;-45.120503652039325
1739209920.6682718;-45.120503652039325
1739209920.6682875;-45.120503652039325
1739209920.6683033;-45.120503652039325
1739209920.6683187;-45.120503652039325
1739209920.6683345;-38.13080360867914
1739209920.6683502;-45.120503652039325
1739209920.668366;-45.120503652039325
1739209920.6683817;-45.120503652039325
1739209920.6683974;-45.120503652039325
1739209920.6684132;-38.13080360867914
1739209920.668429;-38.13080360867914
1739209920.6684446;-45.120503652039325
1739209920.6684604;-45.120503652039325
1739209920.668476;-38.13080360867914
1739209920.6684918;-45.120503652039325
1739209920.6685076;-30.49652367304973
1739209920.6685233;-27.8777449560314
1739209920.668539;-45.120503652039325
1739209920.6685548;-45.120503652039325
1739209920.6685703;-38.13080360867914
1739209920.668586;-38.13080360867914
1739209920.6686018;-45.120503652039325
1739209920.6686175;-38.13080360867914
1739209920.6686332;-45.120503652039325
1739209920.668649;-45.120503652039325
1739209920.6686647;-35.57807855764607
1739209920.6686804;-38.13080360867914
1739209920.6686962;-45.120503652039325
1739209920.668712;-38.13080360867914
1739209920.6687276;-45.120503652039325
1739209920.6687434;-45.120503652039325
1739209920.668759;-38.13080360867914
1739209920.6687748;-29.438486411369333
1739209920.6687906;-38.13080360867914
1739209920.668806;-45.120503652039325
1739209920.6688218;-38.13080360867914
1739209920.6688375;-38.13080360867914
1739209920.6688533;-45.120503652039325
1739209920.668869;-45.120503652039325
1739209920.6688848;-35.57807855764607
1739209920.6689005;-35.57807855764607
1739209920.6689162;-45.120503652039325
1739209920.668932;-38.13080360867914
1739209920.6689477;-45.120503652039325
1739209920.6689634;-45.120503652039325
1739209920.6689792;-45.120503652039325
1739209920.668995;-45.120503652039325
1739209920.6690106;-45.120503652039325
1739209920.6690264;-38.13080360867914
1739209920.6690419;-38.13080360867914
1739209920.6690576;-45.120503652039325
1739209920.6690733;-45.120503652039325
1739209920.669089;-33.981070128970906
1739209920.6691048;-33.981070128970906
1739209920.6691206;-45.120503652039325
1739209920.6691363;-38.13080360867914
1739209920.669152;-35.57807855764607
1739209920.6691678;-45.120503652039325
1739209920.6691835;-45.120503652039325
1739209920.6691992;-38.13080360867914
1739209920.669215;-38.13080360867914
1739209920.6692307;-38.13080360867914
1739209920.6692464;-45.120503652039325
1739209920.6692622;-45.120503652039325
1739209920.6692777;-45.120503652039325
1739209920.6692934;-45.120503652039325
1739209920.6693091;-45.120503652039325
1739209920.6693249;-38.13080360867914
1739209920.6693406;-35.57807855764607
1739209920.6693563;-45.120503652039325
1739209920.669372;-45.120503652039325
1739209920.6693878;-45.120503652039325
1739209920.6694036;-31.141103565318915
1739209920.6694193;-33.981070128970906
1739209920.669435;-45.120503652039325
1739209920.6694508;-45.120503652039325
1739209920.6694665;-45.120503652039325
1739209920.6694822;-38.13080360867914
1739209920.669498;-45.120503652039325
1739209920.6695137;-38.13080360867914
1739209920.6695292;-38.13080360867914
1739209920.669545;-45.120503652039325
1739209920.6695607;-45.120503652039325
1739209920.6695764;-38.13080360867914
1739209920.6695921;-35.57807855764607
1739209920.6696079;-38.13080360867914
1739209920.6696236;-45.120503652039325
1739209920.6696393;-45.120503652039325
1739209920.669655;-38.13080360867914
1739209920.6696708;-38.13080360867914
1739209920.6696866;-45.120503652039325
1739209920.6697023;-38.13080360867914
1739209920.669718;-45.120503652039325
1739209920.6697338;-38.13080360867914
1739209920.6697495;-45.120503652039325
1739209920.669765;-35.57807855764607
1739209920.6697807;-35.57807855764607
1739209920.6697965;-38.13080360867914
1739209920.6698122;-45.120503652039325
1739209920.669828;-45.120503652039325
1739209920.6698437;-45.120503652039325
1739209920.6698594;-45.120503652039325
1739209920.6698751;-38.13080360867914
1739209920.6698909;-38.13080360867914
1739209920.6699066;-38.13080360867914
1739209920.6699224;-38.13080360867914
1739209920.669938;-38.13080360867914
1739209920.6699538;-45.120503652039325
1739209920.6699696;-45.120503652039325
1739209920.6699853;-45.120503652039325
1739209920.6700008;-45.120503652039325
1739209920.6700165;-45.120503652039325
1739209920.6700323;-38.13080360867914
1739209920.670048;-45.120503652039325
1739209920.6700637;-45.120503652039325
1739209920.6700795;-45.120503652039325
1739209920.6700952;-45.120503652039325
1739209920.670111;-33.981070128970906
1739209920.6701267;-38.13080360867914
1739209920.6701424;-45.120503652039325
1739209920.6701581;-45.120503652039325
1739209920.670174;-33.981070128970906
1739209920.6701896;-38.13080360867914
1739209920.6702054;-38.13080360867914
