CAN Message; 0x39:0c7ac43b16162408
1739209597.300984;-45.120503652039325
1739209597.3009875;-38.13080360867914
1739209597.300991;-45.120503652039325
1739209597.3009946;-33.981070128970906
1739209597.3009982;-38.13080360867914
1739209597.3010018;-45.120503652039325
1739209597.3010056;-45.120503652039325
1739209597.3010092;-38.13080360867914
1739209597.3010128;-27.8777449560314
1739209597.3010163;-38.13080360867914
1739209597.30102;-45.120503652039325
1739209597.3010235;-38.13080360867914
1739209597.301027;-32.816014438256545
1739209597.3010309;-45.120503652039325
1739209597.3010345;-45.120503652039325
1739209597.301038;-45.120503652039325
1739209597.3010416;-33.981070128970956
1739209597.3010452;-45.120503652039325
1739209597.3010488;-45.120503652039325
1739209597.3010523;-45.120503652039325
1739209597.3010561;-45.120503652039325
1739209597.3010597;-45.120503652039325
1739209597.3010633;-45.120503652039325
1739209597.3010669;-45.120503652039325
1739209597.3010705;-30.49652367304973
1739209597.301074;-35.57807855764607
1739209597.3010776;-45.120503652039325
1739209597.3010812;-33.981070128970906
1739209597.301085;-38.13080360867914
1739209597.3010886;-45.120503652039325
1739209597.3010921;-38.13080360867914
1739209597.3010957;-45.120503652039325
1739209597.3010993;-45.120503652039325
1739209597.3011029;-45.120503652039325
1739209597.3011065;-45.120503652039325
1739209597.3011103;-38.13080360867914
1739209597.3011138;-38.13080360867914
1739209597.3011174;-38.13080360867914
1739209597.301121;-45.120503652039325
1739209597.3011246;-38.13080360867914
1739209597.3011281;-32.816014438256545
1739209597.3011317;-33.981070128970906
1739209597.3011355;-45.120503652039325
1739209597.301139;-38.13080360867914
1739209597.3011427;-35.57807855764607
1739209597.3011463;-45.120503652039325
1739209597.3011498;-45.120503652039325
1739209597.3011534;-45.120503652039325
1739209597.301157;-35.57807855764607
1739209597.3011608;-38.13080360867914
1739209597.3011644;-45.120503652039325
1739209597.301168;-45.120503652039325
1739209597.3011715;-38.13080360867914
1739209597.301175;-38.13080360867914
1739209597.3011787;-45.120503652039325
1739209597.3011823;-38.13080360867914
1739209597.3011858;-38.13080360867914
1739209597.3011897;-38.13080360867914
1739209597.3011932;-38.13080360867914
1739209597.3011968;-38.13080360867914
1739209597.3012004;-45.120503652039325
1739209597.301204;-45.120503652039325
1739209597.3012075;-38.13080360867914
1739209597.301211;-38.13080360867914
1739209597.301215;-38.13080360867914
1739209597.3012185;-38.13080360867914
1739209597.301222;-45.120503652039325
1739209597.3012257;-45.120503652039325
1739209597.3012292;-30.49652367304973
1739209597.3012328;-35.57807855764607
1739209597.3012364;-45.120503652039325
1739209597.3012402;-38.13080360867914
1739209597.3012438;-38.13080360867914
1739209597.3012474;-45.120503652039325
1739209597.301251;-45.120503652039325
1739209597.3012545;-45.120503652039325
1739209597.301258;-45.120503652039325
1739209597.3012617;-45.120503652039325
1739209597.3012652;-45.120503652039325
1739209597.301269;-45.120503652039325
1739209597.3012726;-38.13080360867914
1739209597.3012762;-38.13080360867914
1739209597.3012798;-38.13080360867914
1739209597.3012834;-38.13080360867914
1739209597.301287;-45.120503652039325
1739209597.3012905;-45.120503652039325
1739209597.3012943;-45.120503652039325
1739209597.301298;-38.13080360867914
1739209597.3013015;-38.13080360867914
1739209597.301305;-38.13080360867914
1739209597.3013086;-38.13080360867914
1739209597.3013122;-45.120503652039325
1739209597.3013158;-33.981070128970906
1739209597.3013196;-33.981070128970906
1739209597.3013232;-45.120503652039325
1739209597.3013268;-38.13080360867914
1739209597.3013303;-33.981070128970906
1739209597.301334;-45.120503652039325
1739209597.3013375;-45.120503652039325
1739209597.301341;-38.13080360867914
1739209597.3013449;-38.13080360867914
1739209597.3013484;-45.120503652039325
1739209597.301352;-45.120503652039325
1739209597.3013556;-33.981070128970906
1739209597.3013592;-38.13080360867914
1739209597.3013628;-35.57807855764607
1739209597.3013663;-38.13080360867914
1739209597.30137;-38.13080360867914
1739209597.3013737;-45.120503652039325
1739209597.3013773;-38.13080360867914
1739209597.3013809;-38.13080360867914
1739209597.3013844;-38.13080360867914
1739209597.301388;-38.13080360867914
1739209597.3013916;-45.120503652039325
1739209597.3013952;-45.120503652039325
1739209597.301399;-45.120503652039325
1739209597.3014026;-38.13080360867914
1739209597.3014061;-45.120503652039325
1739209597.3014097;-45.120503652039325
1739209597.3014133;-45.120503652039325
1739209597.3014169;-45.120503652039325
1739209597.3014205;-35.57807855764607
1739209597.3014243;-31.141103565318893
1739209597.3014278;-38.13080360867914
1739209597.3014314;-38.13080360867914
1739209597.301435;-35.57807855764607
1739209597.3014386;-45.120503652039325
1739209597.3014421;-38.13080360867914
1739209597.3014457;-38.13080360867914
1739209597.3014495;-45.120503652039325
1739209597.301453;-45.120503652039325
1739209597.3014567;-45.120503652039325
1739209597.3014603;-45.120503652039325
1739209597.3014638;-45.120503652039325
1739209597.3014674;-45.120503652039325
1739209597.301471;-45.120503652039325
1739209597.3014746;-38.13080360867914
1739209597.3014784;-38.13080360867914
1739209597.301482;-45.120503652039325
1739209597.3014855;-38.13080360867914
1739209597.301489;-45.120503652039325
1739209597.3014927;-38.13080360867914
1739209597.3014963;-38.13080360867914
1739209597.3014998;-45.120503652039325
1739209597.3015037;-38.13080360867914
1739209597.3015072;-38.13080360867914
1739209597.3015108;-45.120503652039325
1739209597.3015144;-45.120503652039325
1739209597.301518;-38.13080360867914
1739209597.3015215;-45.120503652039325
1739209597.301525;-38.13080360867914
1739209597.301529;-38.13080360867914
1739209597.3015325;-45.120503652039325
1739209597.301536;-45.120503652039325
1739209597.3015397;-45.120503652039325
1739209597.3015432;-38.13080360867914
1739209597.3015468;-45.120503652039325
1739209597.3015504;-38.13080360867914
1739209597.3015542;-35.57807855764607
1739209597.3015578;-38.13080360867914
1739209597.3015614;-45.120503652039325
1739209597.301565;-35.57807855764607
1739209597.3015685;-26.991370085610736
1739209597.301572;-38.13080360867914
1739209597.3015757;-35.57807855764607
1739209597.3015792;-45.120503652039325
1739209597.301583;-38.13080360867914
1739209597.3015866;-38.13080360867914
1739209597.3015902;-45.120503652039325
1739209597.3015938;-45.120503652039325
1739209597.3015974;-33.981070128970956
1739209597.301601;-38.13080360867914
1739209597.3016045;-35.57807855764607
1739209597.3016083;-38.13080360867914
1739209597.301612;-45.120503652039325
1739209597.3016155;-38.13080360867914
1739209597.301619;-45.120503652039325
1739209597.3016226;-38.13080360867914
1739209597.3016262;-29.438486411369333
1739209597.3016298;-38.13080360867914
1739209597.3016336;-35.57807855764607
1739209597.3016372;-33.981070128970906
1739209597.3016407;-38.13080360867914
1739209597.3016443;-45.120503652039325
1739209597.301648;-45.120503652039325
1739209597.3016515;-45.120503652039325
1739209597.301655;-38.13080360867914
1739209597.3016589;-45.120503652039325
1739209597.3016624;-45.120503652039325
1739209597.301666;-45.120503652039325
1739209597.3016696;-45.120503652039325
1739209597.3016732;-45.120503652039325
1739209597.3016768;-45.120503652039325
1739209597.3016803;-38.13080360867914
1739209597.301684;-35.57807855764607
1739209597.3016877;-45.120503652039325
1739209597.3016913;-45.120503652039325
1739209597.3016949;-38.13080360867914
1739209597.3016984;-35.57807855764607
1739209597.301702;-38.13080360867914
1739209597.3017056;-45.120503652039325
1739209597.3017092;-45.120503652039325
1739209597.301713;-38.13080360867914
1739209597.3017166;-38.13080360867914
1739209597.3017201;-45.120503652039325
1739209597.3017237;-38.13080360867914
1739209597.3017273;-38.13080360867914
1739209597.3017309;-38.13080360867914
1739209597.3017344;-38.13080360867914
1739209597.3017383;-33.981070128970906
1739209597.3017418;-31.141103565318943
1739209597.3017454;-38.13080360867914
1739209597.301749;-38.13080360867914
1739209597.3017526;-45.120503652039325
1739209597.3017561;-45.120503652039325
1739209597.3017597;-45.120503652039325
1739209597.3017633;-38.13080360867914
1739209597.301767;-45.120503652039325
1739209597.3017707;-28.58837851428586
1739209597.3017743;-33.981070128970906
1739209597.3017778;-38.13080360867914
1739209597.3017814;-45.120503652039325
1739209597.301785;-33.981070128970906
1739209597.3017886;-38.13080360867914
1739209597.3017924;-45.120503652039325
1739209597.301796;-38.13080360867914
1739209597.3017995;-38.13080360867914
1739209597.301803;-45.120503652039325
1739209597.3018067;-45.120503652039325
1739209597.3018103;-45.120503652039325
1739209597.3018138;-45.120503652039325
1739209597.3018177;-38.13080360867914
1739209597.3018212;-38.13080360867914
1739209597.3018248;-45.120503652039325
1739209597.3018284;-38.13080360867914
1739209597.301832;-38.13080360867914
1739209597.3018355;-45.120503652039325
1739209597.301839;-38.13080360867914
1739209597.301843;-45.120503652039325
1739209597.3018465;-38.13080360867914
1739209597.30185;-35.57807855764607
1739209597.3018537;-38.13080360867914
1739209597.3018572;-38.13080360867914
1739209597.3018608;-32.816014438256545
1739209597.3018644;-35.57807855764607
1739209597.301868;-38.13080360867914
1739209597.3018718;-38.13080360867914
1739209597.3018754;-38.13080360867914
1739209597.301879;-35.57807855764607
1739209597.3018825;-38.13080360867914
1739209597.301886;-45.120503652039325
1739209597.3018897;-45.120503652039325
1739209597.3018932;-45.120503652039325
1739209597.301897;-45.120503652039325
1739209597.3019006;-38.13080360867914
1739209597.3019042;-45.120503652039325
1739209597.3019078;-45.120503652039325
1739209597.3019114;-38.13080360867914
1739209597.301915;-38.13080360867914
1739209597.3019185;-33.981070128970906
1739209597.3019223;-38.13080360867914
1739209597.301926;-38.13080360867914
1739209597.3019295;-38.13080360867914
1739209597.301933;-35.57807855764607
1739209597.3019366;-35.57807855764607
1739209597.3019402;-45.120503652039325
1739209597.3019438;-45.120503652039325
1739209597.3019476;-45.120503652039325
1739209597.3019512;-45.120503652039325
1739209597.3019547;-38.13080360867914
1739209597.3019583;-38.13080360867914
1739209597.301962;-45.120503652039325
1739209597.3019655;-45.120503652039325
1739209597.301969;-45.120503652039325
1739209597.3019726;-45.120503652039325
1739209597.3019764;-45.120503652039325
1739209597.30198;-38.13080360867914
1739209597.3019836;-38.13080360867914
1739209597.3019872;-45.120503652039325
1739209597.3019907;-33.981070128970906
1739209597.3019943;-38.13080360867914
1739209597.301998;-45.120503652039325
1739209597.3020017;-45.120503652039325
1739209597.3020053;-38.13080360867914
1739209597.3020089;-35.57807855764607
1739209597.3020124;-45.120503652039325
1739209597.302016;-45.120503652039325
1739209597.3020196;-38.13080360867914
1739209597.3020232;-45.120503652039325
1739209597.302027;-45.120503652039325
1739209597.3020306;-45.120503652039325
1739209597.3020341;-45.120503652039325
1739209597.3020377;-45.120503652039325
1739209597.3020413;-38.13080360867914
1739209597.3020449;-38.13080360867914
1739209597.3020484;-45.120503652039325
1739209597.3020523;-45.120503652039325
1739209597.3020558;-33.981070128970906
1739209597.3020594;-38.13080360867914
1739209597.302063;-35.57807855764607
1739209597.3020666;-32.816014438256545
1739209597.3020701;-45.120503652039325
1739209597.3020737;-38.13080360867914
1739209597.3020773;-38.13080360867914
1739209597.302081;-38.13080360867914
1739209597.3020847;-38.13080360867914
1739209597.3020883;-38.13080360867914
1739209597.3020918;-45.120503652039325
1739209597.3020954;-38.13080360867914
1739209597.302099;-38.13080360867914
1739209597.3021026;-38.13080360867914
1739209597.3021064;-38.13080360867914
1739209597.30211;-45.120503652039325
1739209597.3021135;-33.981070128970906
1739209597.302117;-45.120503652039325
1739209597.3021207;-33.981070128970906
1739209597.3021243;-32.816014438256545
1739209597.3021278;-45.120503652039325
1739209597.3021317;-45.120503652039325
1739209597.3021352;-38.13080360867914
1739209597.3021388;-32.816014438256545
1739209597.3021424;-45.120503652039325
1739209597.302146;-45.120503652039325
1739209597.3021495;-45.120503652039325
1739209597.302153;-45.120503652039325
1739209597.302157;-45.120503652039325
1739209597.3021605;-38.13080360867914
1739209597.302164;-33.981070128970906
1739209597.3021677;-45.120503652039325
1739209597.3021712;-35.57807855764607
1739209597.3021748;-35.57807855764607
1739209597.3021784;-38.13080360867914
1739209597.302182;-32.816014438256545
1739209597.3021858;-45.120503652039325
1739209597.3021894;-45.120503652039325
1739209597.302193;-38.13080360867914
1739209597.3021965;-38.13080360867914
1739209597.3022;-45.120503652039325
1739209597.3022037;-35.57807855764607
1739209597.3022072;-38.13080360867914
1739209597.302211;-45.120503652039325
1739209597.3022146;-45.120503652039325
1739209597.3022182;-45.120503652039325
1739209597.3022218;-45.120503652039325
1739209597.3022254;-45.120503652039325
1739209597.302229;-45.120503652039325
1739209597.3022325;-45.120503652039325
1739209597.3022363;-38.13080360867914
1739209597.30224;-38.13080360867914
1739209597.3022435;-45.120503652039325
1739209597.302247;-45.120503652039325
1739209597.3022506;-38.13080360867914
1739209597.3022542;-31.141103565318893
1739209597.3022578;-38.13080360867914
1739209597.3022614;-45.120503652039325
1739209597.3022652;-38.13080360867914
1739209597.3022687;-32.816014438256545
1739209597.3022723;-38.13080360867914
1739209597.302276;-45.120503652039325
1739209597.3022795;-38.13080360867914
1739209597.302283;-45.120503652039325
1739209597.3022866;-38.13080360867914
1739209597.3022904;-38.13080360867914
1739209597.302294;-38.13080360867914
1739209597.3022976;-33.981070128970956
1739209597.3023012;-45.120503652039325
1739209597.3023047;-35.57807855764607
1739209597.3023083;-45.120503652039325
1739209597.302312;-35.57807855764607
1739209597.3023157;-38.13080360867914
1739209597.3023193;-35.57807855764607
1739209597.3023229;-38.13080360867914
1739209597.3023264;-29.438486411369333
1739209597.30233;-38.13080360867914
1739209597.3023336;-45.120503652039325
1739209597.3023372;-38.13080360867914
1739209597.302341;-45.120503652039325
1739209597.3023446;-38.13080360867914
1739209597.3023481;-38.13080360867914
1739209597.3023517;-45.120503652039325
1739209597.3023553;-38.13080360867914
1739209597.3023589;-38.13080360867914
1739209597.3023624;-45.120503652039325
1739209597.302366;-45.120503652039325
1739209597.3023698;-38.13080360867914
1739209597.3023734;-38.13080360867914
1739209597.302377;-45.120503652039325
1739209597.3023806;-33.981070128970906
1739209597.3023841;-26.487275050834715
1739209597.3023877;-33.981070128970906
1739209597.3023913;-45.120503652039325
1739209597.302395;-33.981070128970906
1739209597.3023987;-30.49652367304973
1739209597.3024023;-38.13080360867914
1739209597.3024058;-45.120503652039325
1739209597.3024094;-38.13080360867914
1739209597.302413;-38.13080360867914
1739209597.3024166;-38.13080360867914
1739209597.3024204;-35.57807855764607
1739209597.302424;-45.120503652039325
1739209597.3024275;-38.13080360867914
1739209597.302431;-45.120503652039325
1739209597.3024347;-38.13080360867914
1739209597.3024383;-45.120503652039325
1739209597.3024418;-30.49652367304973
1739209597.3024457;-33.981070128970906
1739209597.3024492;-45.120503652039325
1739209597.3024528;-38.13080360867914
1739209597.3024564;-38.13080360867914
1739209597.30246;-38.13080360867914
1739209597.3024635;-45.120503652039325
1739209597.302467;-38.13080360867914
1739209597.3024707;-45.120503652039325
1739209597.3024745;-45.120503652039325
1739209597.302478;-45.120503652039325
1739209597.3024817;-38.13080360867914
1739209597.3024852;-45.120503652039325
1739209597.3024888;-45.120503652039325
1739209597.3024924;-38.13080360867914
1739209597.302496;-33.981070128970906
1739209597.3024998;-35.57807855764607
1739209597.3025033;-38.13080360867914
1739209597.302507;-45.120503652039325
1739209597.3025105;-45.120503652039325
1739209597.302514;-33.981070128970906
1739209597.3025177;-38.13080360867914
1739209597.3025212;-45.120503652039325
1739209597.302525;-45.120503652039325
1739209597.3025286;-45.120503652039325
1739209597.3025322;-45.120503652039325
1739209597.3025358;-45.120503652039325
1739209597.3025393;-38.13080360867914
1739209597.302543;-45.120503652039325
1739209597.3025465;-38.13080360867914
1739209597.3025503;-38.13080360867914
1739209597.302554;-45.120503652039325
1739209597.3025575;-45.120503652039325
1739209597.302561;-45.120503652039325
1739209597.3025646;-38.13080360867914
1739209597.3025682;-45.120503652039325
1739209597.3025718;-45.120503652039325
1739209597.3025753;-45.120503652039325
1739209597.3025792;-38.13080360867914
1739209597.3025827;-38.13080360867914
1739209597.3025863;-45.120503652039325
1739209597.30259;-38.13080360867914
1739209597.3025935;-45.120503652039325
1739209597.302597;-38.13080360867914
1739209597.3026006;-38.13080360867914
1739209597.3026044;-33.981070128970906
1739209597.302608;-45.120503652039325
1739209597.3026116;-45.120503652039325
1739209597.3026152;-38.13080360867914
1739209597.3026187;-38.13080360867914
1739209597.3026223;-45.120503652039325
1739209597.302626;-45.120503652039325
1739209597.3026297;-38.13080360867914
1739209597.3026333;-38.13080360867914
1739209597.3026369;-38.13080360867914
1739209597.3026404;-38.13080360867914
1739209597.302644;-45.120503652039325
1739209597.3026476;-32.816014438256545
1739209597.3026512;-38.13080360867914
1739209597.302655;-38.13080360867914
1739209597.3026586;-45.120503652039325
1739209597.3026621;-38.13080360867914
1739209597.3026657;-38.13080360867914
1739209597.3026693;-45.120503652039325
1739209597.3026729;-38.13080360867914
1739209597.3026764;-26.487275050834725
1739209597.30268;-35.57807855764607
1739209597.3026838;-38.13080360867914
1739209597.3026874;-45.120503652039325
1739209597.302691;-31.141103565318915
1739209597.3026946;-38.13080360867914
1739209597.3026981;-45.120503652039325
1739209597.3027017;-45.120503652039325
1739209597.3027053;-29.438486411369354
1739209597.302709;-45.120503652039325
1739209597.3027127;-33.981070128970906
1739209597.3027163;-35.57807855764607
1739209597.3027198;-33.981070128970906
1739209597.3027234;-45.120503652039325
1739209597.302727;-38.13080360867914
1739209597.3027306;-35.57807855764607
1739209597.3027344;-31.141103565318915
1739209597.302738;-45.120503652039325
1739209597.3027415;-33.981070128970906
1739209597.302745;-32.816014438256545
1739209597.3027487;-45.120503652039325
1739209597.3027523;-45.120503652039325
1739209597.3027558;-38.13080360867914
1739209597.3027596;-38.13080360867914
1739209597.3027632;-45.120503652039325
1739209597.3027668;-45.120503652039325
1739209597.3027704;-38.13080360867914
1739209597.302774;-38.13080360867914
1739209597.3027775;-38.13080360867914
1739209597.302781;-35.57807855764607
1739209597.3027847;-45.120503652039325
1739209597.3027885;-35.57807855764607
1739209597.302792;-45.120503652039325
1739209597.3027956;-45.120503652039325
1739209597.3027992;-38.13080360867914
1739209597.3028028;-38.13080360867914
1739209597.3028064;-45.120503652039325
1739209597.30281;-45.120503652039325
1739209597.3028138;-38.13080360867914
1739209597.3028173;-45.120503652039325
1739209597.302821;-38.13080360867914
1739209597.3028245;-45.120503652039325
1739209597.302828;-45.120503652039325
1739209597.3028316;-38.13080360867914
1739209597.3028352;-35.57807855764607
1739209597.302839;-45.120503652039325
1739209597.3028426;-45.120503652039325
1739209597.3028462;-38.13080360867914
1739209597.3028498;-45.120503652039325
1739209597.3028533;-33.981070128970906
1739209597.302857;-32.816014438256545
1739209597.3028605;-32.816014438256545
1739209597.302864;-38.13080360867914
1739209597.302868;-45.120503652039325
1739209597.3028715;-38.13080360867914
1739209597.302875;-35.57807855764607
1739209597.3028786;-32.816014438256545
1739209597.3028822;-32.816014438256545
1739209597.3028858;-38.13080360867914
1739209597.3028893;-45.120503652039325
1739209597.3028932;-38.13080360867914
1739209597.3028967;-45.120503652039325
1739209597.3029003;-45.120503652039325
1739209597.302904;-38.13080360867914
1739209597.3029075;-45.120503652039325
1739209597.302911;-38.13080360867914
1739209597.3029146;-38.13080360867914
1739209597.3029184;-45.120503652039325
1739209597.302922;-45.120503652039325
1739209597.3029256;-38.13080360867914
1739209597.3029292;-38.13080360867914
1739209597.3029327;-45.120503652039325
1739209597.3029363;-35.57807855764607
1739209597.30294;-32.816014438256545
1739209597.3029437;-45.120503652039325
1739209597.3029473;-45.120503652039325
1739209597.3029509;-35.57807855764607
1739209597.3029544;-38.13080360867914
1739209597.302958;-45.120503652039325
1739209597.3029616;-35.57807855764607
1739209597.3029652;-45.120503652039325
1739209597.3029687;-45.120503652039325
1739209597.3029726;-33.981070128970906
1739209597.3029761;-38.13080360867914
1739209597.3029797;-38.13080360867914
1739209597.3029833;-38.13080360867914
1739209597.3029869;-38.13080360867914
1739209597.3029904;-45.120503652039325
1739209597.302994;-33.981070128970906
1739209597.3029978;-38.13080360867914
1739209597.3030014;-38.13080360867914
1739209597.303005;-45.120503652039325
1739209597.3030086;-38.13080360867914
1739209597.3030121;-38.13080360867914
1739209597.3030157;-45.120503652039325
1739209597.3030193;-45.120503652039325
1739209597.303023;-38.13080360867914
1739209597.3030267;-35.57807855764607
1739209597.3030303;-38.13080360867914
1739209597.3030338;-45.120503652039325
1739209597.3030374;-38.13080360867914
1739209597.303041;-32.816014438256545
1739209597.3030446;-45.120503652039325
1739209597.3030484;-38.13080360867914
1739209597.303052;-45.120503652039325
1739209597.3030555;-38.13080360867914
1739209597.303059;-35.57807855764607
1739209597.3030627;-35.57807855764607
1739209597.3030663;-45.120503652039325
1739209597.3030698;-45.120503652039325
1739209597.3030734;-35.57807855764607
1739209597.3030772;-45.120503652039325
1739209597.3030808;-38.13080360867914
1739209597.3030844;-45.120503652039325
1739209597.303088;-38.13080360867914
1739209597.3030915;-32.816014438256545
1739209597.303095;-38.13080360867914
1739209597.3030987;-38.13080360867914
1739209597.3031025;-38.13080360867914
1739209597.303106;-38.13080360867914
1739209597.3031096;-45.120503652039325
1739209597.3031132;-33.981070128970906
1739209597.3031168;-33.981070128970906
1739209597.3031204;-45.120503652039325
1739209597.303124;-38.13080360867914
1739209597.3031278;-38.13080360867914
1739209597.3031313;-38.13080360867914
1739209597.303135;-45.120503652039325
1739209597.3031385;-38.13080360867914
1739209597.303142;-38.13080360867914
1739209597.3031456;-45.120503652039325
1739209597.3031492;-45.120503652039325
1739209597.303153;-38.13080360867914
1739209597.3031566;-35.57807855764607
1739209597.3031602;-45.120503652039325
1739209597.3031638;-45.120503652039325
1739209597.3031673;-45.120503652039325
1739209597.303171;-38.13080360867914
1739209597.3031745;-33.981070128970906
1739209597.303178;-45.120503652039325
1739209597.303182;-45.120503652039325
1739209597.3031855;-38.13080360867914
1739209597.303189;-38.13080360867914
1739209597.3031926;-38.13080360867914
1739209597.3031962;-38.13080360867914
1739209597.3031998;-45.120503652039325
1739209597.3032033;-38.13080360867914
1739209597.3032072;-35.57807855764607
1739209597.3032107;-38.13080360867914
1739209597.3032143;-45.120503652039325
1739209597.303218;-38.13080360867914
1739209597.3032215;-38.13080360867914
1739209597.303225;-38.13080360867914
1739209597.3032286;-45.120503652039325
1739209597.3032324;-38.13080360867914
1739209597.303236;-45.120503652039325
1739209597.3032396;-45.120503652039325
1739209597.3032432;-45.120503652039325
1739209597.3032467;-33.981070128970906
