CAN Message; 0x1a7:00008998570a5029
1739209735.2607381;-38.13080360867914
1739209735.2607417;-38.13080360867914
1739209735.2607455;-45.120503652039325
1739209735.260749;-45.120503652039325
1739209735.2607527;-33.981070128970906
1739209735.2607565;-35.57807855764607
1739209735.26076;-45.120503652039325
1739209735.2607636;-45.120503652039325
1739209735.2607675;-45.120503652039325
1739209735.260771;-38.13080360867914
1739209735.2607749;-38.13080360867914
1739209735.2607784;-38.13080360867914
1739209735.260782;-45.120503652039325
1739209735.2607858;-38.13080360867914
1739209735.2607894;-35.57807855764607
1739209735.2607932;-45.120503652039325
1739209735.2607968;-45.120503652039325
1739209735.2608004;-38.13080360867914
1739209735.2608042;-38.13080360867914
1739209735.2608078;-45.120503652039325
1739209735.2608113;-26.487275050834715
1739209735.2608151;-29.438486411369333
1739209735.2608187;-45.120503652039325
1739209735.2608225;-45.120503652039325
1739209735.260826;-35.57807855764607
1739209735.2608297;-38.13080360867914
1739209735.2608335;-45.120503652039325
1739209735.260837;-45.120503652039325
1739209735.2608407;-45.120503652039325
1739209735.2608445;-45.120503652039325
1739209735.260848;-32.816014438256545
1739209735.2608519;-38.13080360867914
1739209735.2608554;-38.13080360867914
1739209735.260859;-38.13080360867914
1739209735.2608628;-45.120503652039325
1739209735.2608664;-45.120503652039325
1739209735.26087;-38.13080360867914
1739209735.2608738;-32.816014438256545
1739209735.2608774;-38.13080360867914
1739209735.2608812;-45.120503652039325
1739209735.2608848;-38.13080360867914
1739209735.2608883;-38.13080360867914
1739209735.2608922;-35.57807855764607
1739209735.2608957;-45.120503652039325
1739209735.2608995;-32.816014438256545
1739209735.2609031;-33.981070128970906
1739209735.2609067;-45.120503652039325
1739209735.2609105;-45.120503652039325
1739209735.260914;-32.816014438256545
1739209735.2609177;-38.13080360867914
1739209735.2609215;-45.120503652039325
1739209735.260925;-45.120503652039325
1739209735.2609289;-45.120503652039325
1739209735.2609324;-38.13080360867914
1739209735.260936;-38.13080360867914
1739209735.2609398;-45.120503652039325
1739209735.2609434;-45.120503652039325
1739209735.260947;-38.13080360867914
1739209735.2609508;-38.13080360867914
1739209735.2609544;-38.13080360867914
1739209735.2609582;-38.13080360867914
1739209735.2609618;-38.13080360867914
1739209735.2609653;-38.13080360867914
1739209735.2609692;-38.13080360867914
1739209735.2609727;-38.13080360867914
1739209735.2609763;-38.13080360867914
1739209735.2609801;-38.13080360867914
1739209735.2609837;-33.981070128970906
1739209735.2609875;-45.120503652039325
1739209735.260991;-45.120503652039325
1739209735.2609947;-38.13080360867914
1739209735.2609985;-38.13080360867914
1739209735.261002;-45.120503652039325
1739209735.2610059;-38.13080360867914
1739209735.2610095;-45.120503652039325
1739209735.261013;-45.120503652039325
1739209735.2610168;-45.120503652039325
1739209735.2610204;-38.13080360867914
1739209735.261024;-32.816014438256545
1739209735.2610278;-35.57807855764607
1739209735.2610314;-45.120503652039325
1739209735.2610352;-45.120503652039325
1739209735.2610388;-32.816014438256545
1739209735.2610424;-38.13080360867914
1739209735.2610462;-33.981070128970906
1739209735.2610497;-33.981070128970906
1739209735.2610533;-45.120503652039325
1739209735.2610571;-38.13080360867914
1739209735.2610607;-38.13080360867914
1739209735.2610645;-35.57807855764607
1739209735.261068;-45.120503652039325
1739209735.2610717;-38.13080360867914
1739209735.2610755;-38.13080360867914
1739209735.261079;-33.981070128970906
1739209735.261083;-38.13080360867914
1739209735.2610865;-45.120503652039325
1739209735.26109;-35.57807855764607
1739209735.2610939;-32.816014438256545
1739209735.2610974;-33.981070128970906
1739209735.261101;-45.120503652039325
1739209735.2611048;-38.13080360867914
1739209735.2611084;-33.981070128970906
1739209735.2611122;-45.120503652039325
1739209735.2611158;-45.120503652039325
1739209735.2611194;-38.13080360867914
1739209735.2611232;-38.13080360867914
1739209735.2611268;-45.120503652039325
1739209735.2611303;-45.120503652039325
1739209735.2611341;-35.57807855764607
1739209735.2611377;-38.13080360867914
1739209735.2611415;-45.120503652039325
1739209735.261145;-45.120503652039325
1739209735.2611487;-45.120503652039325
1739209735.2611525;-33.981070128970906
1739209735.261156;-45.120503652039325
1739209735.2611597;-45.120503652039325
1739209735.2611635;-38.13080360867914
1739209735.261167;-33.981070128970906
1739209735.2611709;-33.981070128970906
1739209735.2611744;-38.13080360867914
1739209735.261178;-35.57807855764607
1739209735.2611818;-45.120503652039325
1739209735.2611854;-38.13080360867914
1739209735.2611892;-35.57807855764607
1739209735.2611928;-38.13080360867914
1739209735.2611964;-33.981070128970906
1739209735.2612002;-30.49652367304973
1739209735.2612038;-33.981070128970906
1739209735.2612073;-38.13080360867914
1739209735.2612112;-38.13080360867914
1739209735.2612147;-38.13080360867914
1739209735.2612185;-33.981070128970906
1739209735.2612221;-45.120503652039325
1739209735.2612257;-33.981070128970906
1739209735.2612295;-31.141103565318915
1739209735.261233;-38.13080360867914
1739209735.2612367;-45.120503652039325
1739209735.2612405;-45.120503652039325
1739209735.261244;-35.57807855764607
1739209735.2612479;-35.57807855764607
1739209735.2612514;-38.13080360867914
1739209735.261255;-38.13080360867914
1739209735.2612588;-31.141103565318915
1739209735.2612624;-45.120503652039325
1739209735.2612662;-45.120503652039325
1739209735.2612698;-45.120503652039325
1739209735.2612734;-31.141103565318915
1739209735.2612772;-32.816014438256545
1739209735.2612808;-45.120503652039325
1739209735.2612844;-38.13080360867914
1739209735.2612882;-38.13080360867914
1739209735.2612917;-45.120503652039325
1739209735.2612956;-45.120503652039325
1739209735.2612991;-45.120503652039325
1739209735.2613027;-38.13080360867914
1739209735.2613065;-38.13080360867914
1739209735.26131;-45.120503652039325
1739209735.2613137;-38.13080360867914
1739209735.2613175;-38.13080360867914
1739209735.261321;-45.120503652039325
1739209735.261325;-38.13080360867914
1739209735.2613285;-38.13080360867914
1739209735.261332;-38.13080360867914
1739209735.2613358;-45.120503652039325
1739209735.2613394;-45.120503652039325
1739209735.261343;-35.57807855764607
1739209735.2613468;-31.141103565318915
1739209735.2613504;-45.120503652039325
1739209735.2613542;-38.13080360867914
1739209735.2613578;-38.13080360867914
1739209735.2613614;-33.981070128970906
1739209735.2613652;-45.120503652039325
1739209735.2613688;-38.13080360867914
1739209735.2613726;-32.816014438256545
1739209735.2613761;-30.49652367304976
1739209735.2613797;-45.120503652039325
1739209735.2613835;-38.13080360867914
1739209735.261387;-33.981070128970906
1739209735.2613907;-38.13080360867914
1739209735.2613945;-45.120503652039325
1739209735.261398;-38.13080360867914
1739209735.261402;-38.13080360867914
1739209735.2614055;-31.141103565318915
1739209735.261409;-38.13080360867914
1739209735.2614129;-45.120503652039325
1739209735.2614164;-38.13080360867914
1739209735.26142;-38.13080360867914
1739209735.2614238;-45.120503652039325
1739209735.2614274;-38.13080360867914
1739209735.2614312;-38.13080360867914
1739209735.2614348;-38.13080360867914
1739209735.2614384;-45.120503652039325
1739209735.2614422;-38.13080360867914
1739209735.2614458;-35.57807855764607
1739209735.2614496;-38.13080360867914
1739209735.2614532;-45.120503652039325
1739209735.2614567;-38.13080360867914
1739209735.2614605;-45.120503652039325
1739209735.261464;-38.13080360867914
1739209735.2614677;-35.57807855764607
1739209735.2614715;-45.120503652039325
1739209735.261475;-45.120503652039325
1739209735.261479;-45.120503652039325
1739209735.2614825;-45.120503652039325
1739209735.261486;-45.120503652039325
1739209735.2614899;-45.120503652039325
1739209735.2614934;-32.816014438256545
1739209735.261497;-45.120503652039325
1739209735.2615008;-38.13080360867914
1739209735.2615044;-38.13080360867914
1739209735.2615082;-38.13080360867914
1739209735.2615118;-45.120503652039325
1739209735.2615154;-45.120503652039325
1739209735.2615192;-45.120503652039325
1739209735.2615228;-45.120503652039325
1739209735.2615263;-38.13080360867914
1739209735.2615302;-38.13080360867914
1739209735.2615337;-45.120503652039325
1739209735.2615376;-45.120503652039325
1739209735.2615411;-38.13080360867914
1739209735.2615447;-33.981070128970906
1739209735.2615485;-45.120503652039325
1739209735.261552;-32.816014438256545
1739209735.261556;-33.981070128970906
1739209735.2615595;-45.120503652039325
1739209735.261563;-45.120503652039325
1739209735.2615669;-38.13080360867914
1739209735.2615705;-38.13080360867914
1739209735.261574;-45.120503652039325
1739209735.2615778;-45.120503652039325
1739209735.2615814;-45.120503652039325
1739209735.2615852;-38.13080360867914
1739209735.2615888;-38.13080360867914
1739209735.2615924;-38.13080360867914
1739209735.2615962;-45.120503652039325
1739209735.2615998;-38.13080360867914
1739209735.2616034;-38.13080360867914
1739209735.2616072;-38.13080360867914
1739209735.2616107;-38.13080360867914
1739209735.2616146;-35.57807855764607
1739209735.2616181;-45.120503652039325
1739209735.2616217;-38.13080360867914
1739209735.2616255;-45.120503652039325
1739209735.261629;-35.57807855764607
1739209735.2616327;-45.120503652039325
1739209735.2616365;-38.13080360867914
1739209735.26164;-45.120503652039325
1739209735.261644;-45.120503652039325
1739209735.2616475;-35.57807855764607
1739209735.261651;-38.13080360867914
1739209735.2616549;-38.13080360867914
1739209735.2616584;-45.120503652039325
1739209735.2616622;-38.13080360867914
1739209735.2616658;-35.57807855764607
1739209735.2616694;-38.13080360867914
1739209735.2616732;-45.120503652039325
1739209735.2616768;-33.981070128970906
1739209735.2616804;-32.816014438256545
1739209735.2616842;-45.120503652039325
1739209735.2616878;-45.120503652039325
1739209735.2616916;-38.13080360867914
1739209735.2616951;-35.57807855764607
1739209735.2616987;-38.13080360867914
1739209735.2617025;-45.120503652039325
1739209735.261706;-38.13080360867914
1739209735.2617097;-38.13080360867914
1739209735.2617135;-38.13080360867914
1739209735.261717;-33.981070128970906
1739209735.261721;-45.120503652039325
1739209735.2617245;-38.13080360867914
1739209735.261728;-45.120503652039325
1739209735.2617319;-38.13080360867914
1739209735.2617354;-35.57807855764607
1739209735.2617393;-38.13080360867914
1739209735.2617428;-38.13080360867914
1739209735.2617464;-45.120503652039325
1739209735.2617502;-35.57807855764607
1739209735.2617538;-35.57807855764607
1739209735.2617574;-38.13080360867914
1739209735.2617612;-33.981070128970906
1739209735.2617648;-45.120503652039325
1739209735.2617686;-38.13080360867914
1739209735.2617722;-38.13080360867914
1739209735.2617757;-35.57807855764607
1739209735.2617795;-45.120503652039325
1739209735.2617831;-38.13080360867914
1739209735.2617867;-38.13080360867914
1739209735.2617905;-45.120503652039325
1739209735.261794;-33.981070128970906
1739209735.261798;-38.13080360867914
1739209735.2618015;-45.120503652039325
1739209735.261805;-45.120503652039325
1739209735.2618089;-38.13080360867914
1739209735.2618124;-35.57807855764607
1739209735.261816;-45.120503652039325
1739209735.2618198;-32.816014438256545
1739209735.2618234;-38.13080360867914
1739209735.2618272;-45.120503652039325
1739209735.2618308;-45.120503652039325
1739209735.2618344;-35.57807855764607
1739209735.2618382;-45.120503652039325
1739209735.2618418;-45.120503652039325
1739209735.2618456;-38.13080360867914
1739209735.2618492;-38.13080360867914
1739209735.2618527;-33.981070128970906
1739209735.2618566;-38.13080360867914
1739209735.2618601;-38.13080360867914
1739209735.2618637;-45.120503652039325
1739209735.2618675;-38.13080360867914
1739209735.261871;-45.120503652039325
1739209735.261875;-38.13080360867914
1739209735.2618785;-35.57807855764607
1739209735.261882;-38.13080360867914
1739209735.261886;-45.120503652039325
1739209735.2618895;-45.120503652039325
1739209735.261893;-38.13080360867914
1739209735.2618968;-33.981070128970906
1739209735.2619004;-45.120503652039325
1739209735.2619042;-45.120503652039325
1739209735.2619078;-45.120503652039325
1739209735.2619114;-38.13080360867914
1739209735.2619152;-45.120503652039325
1739209735.2619188;-38.13080360867914
1739209735.2619226;-38.13080360867914
1739209735.2619262;-35.57807855764607
1739209735.2619298;-35.57807855764607
1739209735.2619336;-38.13080360867914
1739209735.2619371;-45.120503652039325
1739209735.2619407;-38.13080360867914
1739209735.2619445;-38.13080360867914
1739209735.261948;-38.13080360867914
1739209735.261952;-45.120503652039325
1739209735.2619555;-33.981070128970906
1739209735.261959;-35.57807855764607
1739209735.261963;-45.120503652039325
1739209735.2619665;-45.120503652039325
1739209735.26197;-31.141103565318915
1739209735.2619739;-33.981070128970906
1739209735.2619774;-38.13080360867914
1739209735.2619812;-45.120503652039325
1739209735.2619848;-38.13080360867914
1739209735.2619884;-35.57807855764607
1739209735.2619922;-45.120503652039325
1739209735.2619958;-45.120503652039325
1739209735.2619994;-32.81601443825658
1739209735.2620032;-38.13080360867914
1739209735.2620068;-35.57807855764607
1739209735.2620106;-45.120503652039325
1739209735.2620142;-38.13080360867914
1739209735.2620177;-38.13080360867914
1739209735.2620215;-45.120503652039325
1739209735.262025;-38.13080360867914
1739209735.262029;-27.267205301931607
1739209735.2620325;-38.13080360867914
1739209735.262036;-45.120503652039325
1739209735.26204;-45.120503652039325
1739209735.2620435;-38.13080360867914
1739209735.262047;-35.57807855764607
1739209735.2620509;-35.57807855764607
1739209735.2620544;-38.13080360867914
1739209735.2620583;-32.81601443825658
1739209735.2620618;-45.120503652039325
1739209735.2620654;-38.13080360867914
1739209735.2620692;-45.120503652039325
1739209735.2620728;-38.13080360867914
1739209735.2620764;-38.13080360867914
1739209735.2620802;-45.120503652039325
1739209735.2620838;-45.120503652039325
1739209735.2620876;-27.267205301931607
1739209735.2620912;-38.13080360867914
1739209735.2620947;-45.120503652039325
1739209735.2620986;-38.13080360867914
1739209735.2621021;-38.13080360867914
1739209735.262106;-45.120503652039325
1739209735.2621095;-45.120503652039325
1739209735.262113;-45.120503652039325
1739209735.262117;-45.120503652039325
1739209735.2621205;-45.120503652039325
1739209735.262124;-38.13080360867914
1739209735.2621279;-45.120503652039325
1739209735.2621315;-45.120503652039325
1739209735.2621353;-35.57807855764607
1739209735.2621388;-38.13080360867914
1739209735.2621424;-45.120503652039325
1739209735.2621462;-45.120503652039325
1739209735.2621498;-38.13080360867914
1739209735.2621534;-45.120503652039325
1739209735.2621572;-45.120503652039325
1739209735.2621608;-33.981070128970906
1739209735.2621646;-32.816014438256545
1739209735.2621682;-45.120503652039325
1739209735.2621717;-45.120503652039325
1739209735.2621756;-28.58837851428586
1739209735.2621791;-32.816014438256545
1739209735.2621827;-45.120503652039325
1739209735.2621865;-45.120503652039325
1739209735.26219;-32.816014438256545
1739209735.262194;-35.57807855764607
1739209735.2621975;-45.120503652039325
1739209735.262201;-38.13080360867914
1739209735.262205;-45.120503652039325
1739209735.2622085;-45.120503652039325
1739209735.2622123;-45.120503652039325
1739209735.2622159;-45.120503652039325
1739209735.2622194;-45.120503652039325
1739209735.2622232;-38.13080360867914
1739209735.2622268;-38.13080360867914
1739209735.2622304;-45.120503652039325
1739209735.2622342;-30.49652367304973
1739209735.2622378;-29.438486411369333
1739209735.2622416;-45.120503652039325
1739209735.2622452;-45.120503652039325
1739209735.2622488;-38.13080360867914
1739209735.2622526;-38.13080360867914
1739209735.2622561;-45.120503652039325
1739209735.2622597;-35.57807855764607
1739209735.2622635;-45.120503652039325
1739209735.262267;-45.120503652039325
1739209735.262271;-45.120503652039325
1739209735.2622745;-45.120503652039325
1739209735.262278;-45.120503652039325
1739209735.262282;-38.13080360867914
1739209735.2622855;-45.120503652039325
1739209735.262289;-45.120503652039325
1739209735.2622929;-33.981070128970906
1739209735.2622964;-38.13080360867914
1739209735.2623003;-45.120503652039325
1739209735.2623038;-45.120503652039325
1739209735.2623074;-45.120503652039325
1739209735.2623112;-45.120503652039325
1739209735.2623148;-38.13080360867914
1739209735.2623186;-38.13080360867914
1739209735.2623222;-45.120503652039325
1739209735.2623258;-38.13080360867914
1739209735.2623296;-45.120503652039325
1739209735.2623332;-38.13080360867914
1739209735.2623367;-38.13080360867914
1739209735.2623405;-38.13080360867914
1739209735.2623441;-38.13080360867914
1739209735.262348;-38.13080360867914
1739209735.2623515;-45.120503652039325
1739209735.262355;-45.120503652039325
1739209735.262359;-45.120503652039325
1739209735.2623625;-45.120503652039325
1739209735.262366;-45.120503652039325
1739209735.2623699;-38.13080360867914
1739209735.2623734;-35.57807855764607
1739209735.2623773;-45.120503652039325
1739209735.2623808;-38.13080360867914
1739209735.2623844;-35.57807855764607
1739209735.2623882;-45.120503652039325
1739209735.2623918;-38.13080360867914
1739209735.2623956;-38.13080360867914
1739209735.2623992;-38.13080360867914
1739209735.2624028;-45.120503652039325
1739209735.2624066;-45.120503652039325
1739209735.2624102;-45.120503652039325
1739209735.2624137;-38.13080360867914
1739209735.2624176;-38.13080360867914
1739209735.2624211;-45.120503652039325
1739209735.262425;-45.120503652039325
1739209735.2624285;-38.13080360867914
1739209735.262432;-38.13080360867914
1739209735.262436;-45.120503652039325
1739209735.2624395;-33.981070128970906
1739209735.262443;-45.120503652039325
1739209735.2624469;-35.57807855764607
1739209735.2624505;-38.13080360867914
1739209735.2624543;-45.120503652039325
1739209735.2624578;-38.13080360867914
1739209735.2624614;-38.13080360867914
1739209735.2624652;-45.120503652039325
1739209735.2624688;-38.13080360867914
1739209735.2624724;-33.981070128970906
1739209735.2624762;-45.120503652039325
1739209735.2624798;-45.120503652039325
1739209735.2624836;-45.120503652039325
1739209735.2624872;-35.57807855764607
1739209735.2624907;-38.13080360867914
1739209735.2624946;-45.120503652039325
1739209735.2624981;-45.120503652039325
1739209735.262502;-31.141103565318915
1739209735.2625055;-33.981070128970906
1739209735.262509;-45.120503652039325
1739209735.262513;-38.13080360867914
1739209735.2625165;-38.13080360867914
1739209735.26252;-33.981070128970906
1739209735.262524;-45.120503652039325
1739209735.2625275;-38.13080360867914
1739209735.2625313;-38.13080360867914
1739209735.2625349;-33.981070128970906
1739209735.2625384;-45.120503652039325
1739209735.2625422;-38.13080360867914
1739209735.2625458;-35.57807855764607
1739209735.2625494;-38.13080360867914
1739209735.2625532;-45.120503652039325
1739209735.2625568;-45.120503652039325
1739209735.2625606;-38.13080360867914
1739209735.2625642;-38.13080360867914
1739209735.2625678;-45.120503652039325
1739209735.2625716;-38.13080360867914
1739209735.2625751;-38.13080360867914
1739209735.262579;-38.13080360867914
1739209735.2625825;-38.13080360867914
1739209735.262586;-38.13080360867914
1739209735.26259;-38.13080360867914
1739209735.2625935;-38.13080360867914
1739209735.262597;-45.120503652039325
1739209735.262601;-38.13080360867914
1739209735.2626045;-45.120503652039325
1739209735.2626083;-45.120503652039325
1739209735.2626119;-45.120503652039325
1739209735.2626154;-45.120503652039325
1739209735.2626193;-38.13080360867914
1739209735.2626228;-28.992665084841942
1739209735.2626264;-38.13080360867914
1739209735.2626302;-45.120503652039325
1739209735.2626338;-38.13080360867914
1739209735.2626376;-38.13080360867914
1739209735.2626412;-38.13080360867914
1739209735.2626448;-38.13080360867914
1739209735.2626486;-45.120503652039325
1739209735.2626522;-38.13080360867914
1739209735.2626557;-38.13080360867914
1739209735.2626595;-38.13080360867914
1739209735.2626631;-38.13080360867914
1739209735.262667;-45.120503652039325
1739209735.2626705;-45.120503652039325
1739209735.262674;-45.120503652039325
1739209735.262678;-45.120503652039325
1739209735.2626815;-28.992665084841942
1739209735.2626853;-45.120503652039325
1739209735.2626889;-45.120503652039325
1739209735.2626925;-38.13080360867914
1739209735.2626963;-38.13080360867914
1739209735.2626998;-45.120503652039325
1739209735.2627034;-38.13080360867914
1739209735.2627072;-45.120503652039325
1739209735.2627108;-38.13080360867914
1739209735.2627146;-45.120503652039325
1739209735.2627182;-33.981070128970906
1739209735.2627218;-38.13080360867914
1739209735.2627256;-38.13080360867914
1739209735.2627292;-38.13080360867914
1739209735.2627327;-45.120503652039325
1739209735.2627366;-38.13080360867914
1739209735.2627401;-27.267205301931607
1739209735.262744;-35.57807855764607
1739209735.2627475;-35.57807855764607
1739209735.262751;-32.816014438256545
1739209735.262755;-45.120503652039325
1739209735.2627585;-45.120503652039325
1739209735.262762;-38.13080360867914
1739209735.262766;-38.13080360867914
1739209735.2627695;-30.49652367304976
1739209735.2627733;-45.120503652039325
1739209735.2627769;-33.981070128970906
1739209735.2627804;-38.13080360867914
1739209735.2627842;-38.13080360867914
1739209735.2627878;-45.120503652039325
1739209735.2627916;-33.981070128970906
1739209735.2627952;-38.13080360867914
1739209735.2627988;-38.13080360867914
1739209735.2628026;-38.13080360867914
1739209735.2628062;-45.120503652039325
1739209735.2628098;-45.120503652039325
1739209735.2628136;-35.57807855764607
1739209735.2628171;-35.57807855764607
1739209735.262821;-45.120503652039325
1739209735.2628245;-45.120503652039325
1739209735.262828;-35.57807855764607
1739209735.262832;-35.57807855764607
1739209735.2628355;-38.13080360867914
1739209735.262839;-45.120503652039325
1739209735.262843;-45.120503652039325
1739209735.2628465;-38.13080360867914
1739209735.2628503;-45.120503652039325
1739209735.2628539;-45.120503652039325
1739209735.2628574;-45.120503652039325
1739209735.2628613;-45.120503652039325
1739209735.2628648;-45.120503652039325
1739209735.2628686;-45.120503652039325
1739209735.2628722;-38.13080360867914
1739209735.2628758;-38.13080360867914
1739209735.2628796;-38.13080360867914
1739209735.2628832;-45.120503652039325
1739209735.2628868;-30.49652367304973
1739209735.2628906;-31.141103565318893
1739209735.2628942;-45.120503652039325
1739209735.262898;-38.13080360867914
1739209735.2629015;-38.13080360867914
1739209735.2629051;-38.13080360867914
1739209735.262909;-45.120503652039325
1739209735.2629125;-38.13080360867914
1739209735.262916;-38.13080360867914
1739209735.26292;-45.120503652039325
1739209735.2629235;-38.13080360867914
1739209735.2629273;-45.120503652039325
1739209735.2629309;-45.120503652039325
1739209735.2629344;-38.13080360867914
1739209735.2629383;-38.13080360867914
1739209735.2629418;-45.120503652039325
1739209735.2629454;-31.141103565318893
1739209735.2629492;-28.21854285175415
1739209735.2629528;-45.120503652039325
1739209735.2629566;-38.13080360867914
1739209735.2629602;-45.120503652039325
1739209735.2629638;-38.13080360867914
1739209735.2629676;-38.13080360867914
1739209735.2629712;-38.13080360867914
1739209735.262975;-45.120503652039325
1739209735.2629786;-45.120503652039325
1739209735.2629821;-32.816014438256545
1739209735.262986;-35.57807855764607
1739209735.2629895;-45.120503652039325
1739209735.262993;-38.13080360867914
1739209735.262997;-38.13080360867914
1739209735.2630005;-45.120503652039325
1739209735.2630043;-35.57807855764607
1739209735.2630079;-31.141103565318893
1739209735.2630115;-45.120503652039325
1739209735.2630153;-45.120503652039325
1739209735.2630188;-45.120503652039325
1739209735.2630224;-45.120503652039325
1739209735.2630262;-45.120503652039325
1739209735.2630298;-38.13080360867914
1739209735.2630336;-38.13080360867914
1739209735.2630372;-45.120503652039325
1739209735.2630408;-45.120503652039325
1739209735.2630446;-45.120503652039325
1739209735.2630482;-38.13080360867914
1739209735.263052;-38.13080360867914
1739209735.2630556;-38.13080360867914
1739209735.2630591;-38.13080360867914
1739209735.263063;-45.120503652039325
1739209735.2630665;-45.120503652039325
1739209735.26307;-33.981070128970906
1739209735.263074;-38.13080360867914
1739209735.2630775;-38.13080360867914
1739209735.2630813;-38.13080360867914
1739209735.263085;-38.13080360867914
1739209735.2630885;-38.13080360867914
1739209735.2630923;-45.120503652039325
1739209735.2630959;-38.13080360867914
1739209735.2630994;-45.120503652039325
