CAN Message; 0x1bb:0000b0ac705d55db
1739209635.77282;-45.120503652039325
1739209635.772831;-35.57807855764607
1739209635.7728417;-38.13080360867914
1739209635.7728527;-38.13080360867914
1739209635.7728636;-38.13080360867914
1739209635.7728744;-38.13080360867914
1739209635.7728853;-38.13080360867914
1739209635.7728963;-38.13080360867914
1739209635.7729073;-38.13080360867914
1739209635.772918;-38.13080360867914
1739209635.772929;-35.57807855764607
1739209635.77294;-33.981070128970906
1739209635.772951;-45.120503652039325
1739209635.7729616;-31.141103565318915
1739209635.7729726;-27.267205301931607
1739209635.7729836;-45.120503652039325
1739209635.7729943;-45.120503652039325
1739209635.7730052;-38.13080360867914
1739209635.7730162;-33.981070128970906
1739209635.7730272;-38.13080360867914
1739209635.773038;-38.13080360867914
1739209635.7730489;-45.120503652039325
1739209635.7730598;-33.981070128970956
1739209635.7730706;-38.13080360867914
1739209635.7730815;-38.13080360867914
1739209635.7730925;-45.120503652039325
1739209635.7731035;-32.816014438256545
1739209635.7731142;-35.57807855764607
1739209635.7731252;-45.120503652039325
1739209635.7731361;-33.981070128970906
1739209635.773147;-28.58837851428586
1739209635.7731578;-38.13080360867914
1739209635.7731688;-45.120503652039325
1739209635.7731798;-38.13080360867914
1739209635.7731905;-35.57807855764607
1739209635.7732015;-38.13080360867914
1739209635.7732124;-45.120503652039325
1739209635.7732234;-45.120503652039325
1739209635.7732341;-38.13080360867914
1739209635.773245;-38.13080360867914
1739209635.773256;-45.120503652039325
1739209635.7732668;-45.120503652039325
1739209635.7732778;-32.816014438256545
1739209635.7732887;-38.13080360867914
1739209635.7732997;-38.13080360867914
1739209635.7733104;-38.13080360867914
1739209635.7733214;-38.13080360867914
1739209635.7733324;-35.57807855764607
1739209635.773343;-45.120503652039325
1739209635.773354;-45.120503652039325
1739209635.773365;-45.120503652039325
1739209635.773376;-35.57807855764607
1739209635.7733867;-38.13080360867914
1739209635.7733977;-45.120503652039325
1739209635.7734087;-45.120503652039325
1739209635.7734196;-45.120503652039325
1739209635.7734303;-38.13080360867914
1739209635.7734413;-45.120503652039325
1739209635.7734523;-35.57807855764607
1739209635.773463;-38.13080360867914
1739209635.773474;-38.13080360867914
1739209635.773485;-38.13080360867914
1739209635.773496;-45.120503652039325
1739209635.7735066;-45.120503652039325
1739209635.7735176;-38.13080360867914
1739209635.7735286;-38.13080360867914
1739209635.7735393;-45.120503652039325
1739209635.7735503;-38.13080360867914
1739209635.7735612;-38.13080360867914
1739209635.7735722;-38.13080360867914
1739209635.773583;-35.57807855764607
1739209635.773594;-38.13080360867914
1739209635.7736049;-45.120503652039325
1739209635.7736158;-38.13080360867914
1739209635.7736266;-38.13080360867914
1739209635.7736375;-45.120503652039325
1739209635.7736485;-38.13080360867914
1739209635.7736592;-45.120503652039325
1739209635.7736702;-45.120503652039325
1739209635.7736812;-38.13080360867914
1739209635.7736921;-32.816014438256545
1739209635.7737029;-45.120503652039325
1739209635.7737138;-35.57807855764607
1739209635.7737248;-38.13080360867914
1739209635.7737355;-38.13080360867914
1739209635.7737465;-35.57807855764607
1739209635.7737575;-45.120503652039325
1739209635.7737684;-38.13080360867914
1739209635.7737792;-45.120503652039325
1739209635.7737901;-45.120503652039325
1739209635.773801;-38.13080360867914
1739209635.773812;-38.13080360867914
1739209635.7738228;-38.13080360867914
1739209635.7738338;-38.13080360867914
1739209635.7738447;-38.13080360867914
1739209635.7738554;-31.141103565318915
1739209635.7738664;-45.120503652039325
1739209635.7738774;-45.120503652039325
1739209635.7738883;-35.57807855764607
1739209635.773899;-35.57807855764607
1739209635.77391;-45.120503652039325
1739209635.773921;-45.120503652039325
1739209635.7739317;-38.13080360867914
1739209635.7739427;-28.992665084841942
1739209635.7739537;-38.13080360867914
1739209635.7739646;-38.13080360867914
1739209635.7739754;-45.120503652039325
1739209635.7739863;-38.13080360867914
1739209635.7739973;-45.120503652039325
1739209635.7740083;-45.120503652039325
1739209635.774019;-38.13080360867914
1739209635.77403;-45.120503652039325
1739209635.774041;-45.120503652039325
1739209635.7740517;-38.13080360867914
1739209635.7740626;-38.13080360867914
1739209635.7740736;-38.13080360867914
1739209635.7740846;-38.13080360867914
1739209635.7740953;-38.13080360867914
1739209635.7741063;-38.13080360867914
1739209635.7741172;-33.981070128970906
1739209635.774128;-45.120503652039325
1739209635.774139;-38.13080360867914
1739209635.77415;-38.13080360867914
1739209635.7741609;-38.13080360867914
1739209635.7741716;-45.120503652039325
1739209635.7741826;-45.120503652039325
1739209635.7741935;-45.120503652039325
1739209635.7742045;-31.141103565318915
1739209635.7742152;-38.13080360867914
1739209635.7742262;-33.981070128970906
1739209635.7742372;-38.13080360867914
1739209635.774248;-45.120503652039325
1739209635.7742589;-35.57807855764607
1739209635.7742698;-38.13080360867914
1739209635.7742808;-38.13080360867914
1739209635.7742915;-29.438486411369347
1739209635.7743025;-38.13080360867914
1739209635.7743134;-38.13080360867914
1739209635.7743242;-45.120503652039325
1739209635.7743351;-38.13080360867914
1739209635.774346;-38.13080360867914
1739209635.774357;-38.13080360867914
1739209635.7743678;-38.13080360867914
1739209635.7743788;-31.141103565318915
1739209635.7743897;-38.13080360867914
1739209635.7744007;-45.120503652039325
1739209635.7744114;-45.120503652039325
1739209635.7744224;-45.120503652039325
1739209635.7744334;-35.57807855764607
1739209635.774444;-38.13080360867914
1739209635.774455;-38.13080360867914
1739209635.774466;-30.49652367304973
1739209635.774477;-31.141103565318915
1739209635.7744877;-33.981070128970906
1739209635.7744987;-45.120503652039325
1739209635.7745097;-38.13080360867914
1739209635.7745204;-35.57807855764607
1739209635.7745314;-38.13080360867914
1739209635.7745423;-38.13080360867914
1739209635.7745533;-45.120503652039325
1739209635.774564;-35.57807855764607
1739209635.774575;-38.13080360867914
1739209635.774586;-45.120503652039325
1739209635.7745967;-45.120503652039325
1739209635.7746077;-38.13080360867914
1739209635.7746186;-45.120503652039325
1739209635.7746296;-45.120503652039325
1739209635.7746403;-38.13080360867914
1739209635.7746513;-38.13080360867914
1739209635.7746623;-38.13080360867914
1739209635.7746732;-35.57807855764607
1739209635.774684;-45.120503652039325
1739209635.774695;-35.57807855764607
1739209635.774706;-35.57807855764607
1739209635.7747166;-45.120503652039325
1739209635.7747276;-38.13080360867914
1739209635.7747386;-38.13080360867914
1739209635.7747495;-45.120503652039325
1739209635.7747602;-35.57807855764607
1739209635.7747712;-35.57807855764607
1739209635.7747822;-45.120503652039325
1739209635.774793;-45.120503652039325
1739209635.7748039;-38.13080360867914
1739209635.7748148;-31.141103565318915
1739209635.7748258;-32.816014438256545
1739209635.7748365;-38.13080360867914
1739209635.7748475;-45.120503652039325
1739209635.7748585;-38.13080360867914
1739209635.7748694;-38.13080360867914
1739209635.7748802;-45.120503652039325
1739209635.7748911;-38.13080360867914
1739209635.774902;-33.981070128970906
1739209635.7749128;-33.981070128970906
1739209635.7749238;-45.120503652039325
1739209635.7749348;-45.120503652039325
1739209635.7749457;-45.120503652039325
1739209635.7749565;-45.120503652039325
1739209635.7749674;-45.120503652039325
1739209635.7749784;-35.57807855764607
1739209635.7749891;-33.981070128970906
1739209635.775;-45.120503652039325
1739209635.775011;-38.13080360867914
1739209635.775022;-45.120503652039325
1739209635.7750328;-45.120503652039325
1739209635.7750437;-38.13080360867914
1739209635.7750547;-45.120503652039325
1739209635.7750657;-32.816014438256545
1739209635.7750764;-38.13080360867914
1739209635.7750874;-45.120503652039325
1739209635.7750983;-38.13080360867914
1739209635.775109;-32.816014438256545
1739209635.77512;-38.13080360867914
1739209635.775131;-33.981070128970906
1739209635.775142;-35.57807855764607
1739209635.7751527;-38.13080360867914
1739209635.7751637;-35.57807855764607
1739209635.7751746;-38.13080360867914
1739209635.7751853;-38.13080360867914
1739209635.7751963;-35.57807855764607
1739209635.7752073;-32.816014438256545
1739209635.7752182;-38.13080360867914
1739209635.775229;-45.120503652039325
1739209635.77524;-32.816014438256545
1739209635.775251;-33.981070128970906
1739209635.7752619;-33.981070128970906
1739209635.7752726;-38.13080360867914
1739209635.7752836;-45.120503652039325
1739209635.7752945;-45.120503652039325
1739209635.7753053;-38.13080360867914
1739209635.7753162;-38.13080360867914
1739209635.7753272;-38.13080360867914
1739209635.7753382;-32.816014438256545
1739209635.775349;-33.981070128970906
1739209635.7753599;-45.120503652039325
1739209635.7753708;-45.120503652039325
1739209635.7753816;-38.13080360867914
1739209635.7753925;-45.120503652039325
1739209635.7754035;-45.120503652039325
1739209635.7754145;-38.13080360867914
1739209635.7754252;-38.13080360867914
1739209635.7754362;-45.120503652039325
1739209635.7754471;-45.120503652039325
1739209635.775458;-45.120503652039325
1739209635.7754688;-45.120503652039325
1739209635.7754798;-38.13080360867914
1739209635.7754908;-45.120503652039325
1739209635.7755015;-38.13080360867914
1739209635.7755125;-38.13080360867914
1739209635.7755234;-38.13080360867914
1739209635.7755344;-38.13080360867914
1739209635.7755451;-45.120503652039325
1739209635.775556;-45.120503652039325
1739209635.775567;-45.120503652039325
1739209635.7755778;-45.120503652039325
1739209635.7755888;-38.13080360867914
1739209635.7755997;-38.13080360867914
1739209635.7756107;-38.13080360867914
1739209635.7756214;-45.120503652039325
1739209635.7756324;-38.13080360867914
1739209635.7756433;-35.57807855764607
1739209635.775654;-32.816014438256545
1739209635.775665;-45.120503652039325
1739209635.775676;-45.120503652039325
1739209635.775687;-45.120503652039325
1739209635.7756977;-32.816014438256545
1739209635.7757087;-30.49652367304973
1739209635.7757196;-45.120503652039325
1739209635.7757306;-45.120503652039325
1739209635.7757413;-38.13080360867914
1739209635.7757523;-38.13080360867914
1739209635.7757633;-45.120503652039325
1739209635.775774;-38.13080360867914
1739209635.775785;-38.13080360867914
1739209635.775796;-45.120503652039325
1739209635.775807;-45.120503652039325
1739209635.7758176;-45.120503652039325
1739209635.7758286;-35.57807855764607
1739209635.7758396;-45.120503652039325
1739209635.7758503;-45.120503652039325
1739209635.7758613;-38.13080360867914
1739209635.7758722;-35.57807855764607
1739209635.7758832;-31.141103565318915
1739209635.775894;-45.120503652039325
1739209635.775905;-38.13080360867914
1739209635.7759159;-35.57807855764607
1739209635.7759268;-33.981070128970906
1739209635.7759376;-45.120503652039325
1739209635.7759485;-45.120503652039325
1739209635.7759595;-45.120503652039325
1739209635.7759702;-45.120503652039325
1739209635.7759812;-38.13080360867914
1739209635.7759922;-38.13080360867914
1739209635.7760031;-45.120503652039325
1739209635.7760139;-45.120503652039325
1739209635.7760248;-38.13080360867914
1739209635.7760358;-38.13080360867914
1739209635.7760465;-35.57807855764607
1739209635.7760575;-35.57807855764607
1739209635.7760684;-45.120503652039325
1739209635.7760794;-38.13080360867914
1739209635.7760901;-32.816014438256545
1739209635.776101;-35.57807855764607
1739209635.776112;-38.13080360867914
1739209635.776123;-45.120503652039325
1739209635.7761338;-38.13080360867914
1739209635.7761447;-38.13080360867914
1739209635.7761557;-38.13080360867914
1739209635.7761664;-38.13080360867914
1739209635.7761774;-45.120503652039325
1739209635.7761884;-45.120503652039325
1739209635.7761993;-45.120503652039325
1739209635.77621;-38.13080360867914
1739209635.776221;-38.13080360867914
1739209635.776232;-32.81601443825658
1739209635.7762427;-38.13080360867914
1739209635.7762537;-38.13080360867914
1739209635.7762647;-45.120503652039325
1739209635.7762756;-38.13080360867914
1739209635.7762864;-38.13080360867914
1739209635.7762973;-38.13080360867914
1739209635.7763083;-45.120503652039325
1739209635.7763193;-28.992665084841942
1739209635.77633;-38.13080360867914
1739209635.776341;-38.13080360867914
1739209635.776352;-35.57807855764607
1739209635.7763627;-33.981070128970906
1739209635.7763736;-32.816014438256545
1739209635.7763846;-38.13080360867914
1739209635.7763956;-38.13080360867914
1739209635.7764063;-32.816014438256545
1739209635.7764173;-33.981070128970906
1739209635.7764282;-35.57807855764607
1739209635.776439;-45.120503652039325
1739209635.77645;-45.120503652039325
1739209635.776461;-38.13080360867914
1739209635.7764719;-38.13080360867914
1739209635.7764826;-38.13080360867914
1739209635.7764935;-38.13080360867914
1739209635.7765045;-38.13080360867914
1739209635.7765155;-38.13080360867914
1739209635.7765262;-45.120503652039325
1739209635.7765372;-45.120503652039325
1739209635.7765481;-35.57807855764607
1739209635.7765589;-38.13080360867914
1739209635.7765698;-45.120503652039325
1739209635.7765808;-38.13080360867914
1739209635.7765918;-35.57807855764607
1739209635.7766025;-45.120503652039325
1739209635.7766135;-45.120503652039325
1739209635.7766244;-45.120503652039325
1739209635.7766352;-35.57807855764607
1739209635.7766461;-38.13080360867914
1739209635.776657;-45.120503652039325
1739209635.776668;-31.141103565318915
1739209635.7766788;-31.141103565318915
1739209635.7766898;-45.120503652039325
1739209635.7767007;-45.120503652039325
1739209635.7767115;-38.13080360867914
1739209635.7767224;-45.120503652039325
1739209635.7767334;-45.120503652039325
1739209635.7767444;-38.13080360867914
1739209635.776755;-31.141103565318915
1739209635.776766;-32.816014438256545
1739209635.776777;-38.13080360867914
1739209635.776788;-38.13080360867914
1739209635.7767987;-38.13080360867914
1739209635.7768097;-38.13080360867914
1739209635.7768207;-38.13080360867914
1739209635.7768314;-45.120503652039325
1739209635.7768424;-33.981070128970906
1739209635.7768533;-31.141103565318915
1739209635.7768643;-38.13080360867914
1739209635.776875;-35.57807855764607
1739209635.776886;-32.816014438256545
1739209635.776897;-45.120503652039325
1739209635.7769077;-45.120503652039325
1739209635.7769186;-38.13080360867914
1739209635.7769296;-38.13080360867914
1739209635.7769406;-45.120503652039325
1739209635.7769513;-38.13080360867914
1739209635.7769623;-45.120503652039325
1739209635.7769732;-38.13080360867914
1739209635.7769842;-38.13080360867914
1739209635.776995;-35.57807855764607
1739209635.777006;-38.13080360867914
1739209635.7770169;-45.120503652039325
1739209635.7770276;-45.120503652039325
1739209635.7770386;-45.120503652039325
1739209635.7770495;-38.13080360867914
1739209635.7770605;-38.13080360867914
1739209635.7770712;-45.120503652039325
1739209635.7770822;-38.13080360867914
1739209635.7770932;-38.13080360867914
1739209635.777104;-38.13080360867914
1739209635.7771149;-45.120503652039325
1739209635.7771258;-45.120503652039325
1739209635.7771368;-38.13080360867914
1739209635.7771475;-33.981070128970906
1739209635.7771585;-45.120503652039325
1739209635.7771695;-45.120503652039325
1739209635.7771804;-35.57807855764607
1739209635.7771912;-45.120503652039325
1739209635.7772021;-45.120503652039325
1739209635.777213;-38.13080360867914
1739209635.7772238;-38.13080360867914
1739209635.7772348;-38.13080360867914
1739209635.7772458;-38.13080360867914
1739209635.7772567;-35.57807855764607
1739209635.7772675;-45.120503652039325
1739209635.7772784;-35.57807855764607
1739209635.7772894;-38.13080360867914
1739209635.7773001;-45.120503652039325
1739209635.777311;-45.120503652039325
1739209635.777322;-38.13080360867914
1739209635.777333;-38.13080360867914
1739209635.7773438;-45.120503652039325
1739209635.7773547;-38.13080360867914
1739209635.7773657;-45.120503652039325
1739209635.7773767;-45.120503652039325
1739209635.7773874;-38.13080360867914
1739209635.7773983;-45.120503652039325
1739209635.7774093;-38.13080360867914
1739209635.77742;-35.57807855764607
1739209635.777431;-35.57807855764607
1739209635.777442;-45.120503652039325
1739209635.777453;-45.120503652039325
1739209635.7774637;-35.57807855764607
1739209635.7774746;-38.13080360867914
1739209635.7774856;-38.13080360867914
1739209635.7774963;-38.13080360867914
1739209635.7775073;-38.13080360867914
1739209635.7775183;-38.13080360867914
1739209635.7775292;-45.120503652039325
1739209635.77754;-45.120503652039325
1739209635.777551;-45.120503652039325
1739209635.777562;-45.120503652039325
1739209635.7775729;-45.120503652039325
1739209635.7775836;-45.120503652039325
1739209635.7775946;-33.981070128970906
1739209635.7776055;-35.57807855764607
1739209635.7776163;-45.120503652039325
1739209635.7776272;-38.13080360867914
1739209635.7776382;-35.57807855764607
1739209635.7776492;-38.13080360867914
1739209635.77766;-45.120503652039325
1739209635.7776709;-38.13080360867914
1739209635.7776818;-45.120503652039325
1739209635.7776926;-45.120503652039325
1739209635.7777035;-45.120503652039325
1739209635.7777145;-38.13080360867914
1739209635.7777255;-38.13080360867914
1739209635.7777362;-45.120503652039325
1739209635.7777472;-45.120503652039325
1739209635.7777581;-45.120503652039325
1739209635.777769;-38.13080360867914
1739209635.7777798;-38.13080360867914
1739209635.7777908;-45.120503652039325
1739209635.7778018;-45.120503652039325
1739209635.7778125;-38.13080360867914
1739209635.7778234;-32.816014438256545
1739209635.7778344;-38.13080360867914
1739209635.7778454;-38.13080360867914
1739209635.777856;-38.13080360867914
1739209635.777867;-35.57807855764607
1739209635.777878;-45.120503652039325
1739209635.7778888;-38.13080360867914
1739209635.7778997;-38.13080360867914
1739209635.7779107;-45.120503652039325
1739209635.7779217;-45.120503652039325
1739209635.7779324;-38.13080360867914
1739209635.7779434;-38.13080360867914
1739209635.7779543;-45.120503652039325
1739209635.777965;-45.120503652039325
1739209635.777976;-45.120503652039325
1739209635.777987;-38.13080360867914
1739209635.777998;-38.13080360867914
1739209635.7780087;-38.13080360867914
1739209635.7780197;-45.120503652039325
1739209635.7780306;-38.13080360867914
1739209635.7780416;-32.816014438256545
1739209635.7780523;-45.120503652039325
1739209635.7780633;-45.120503652039325
1739209635.7780743;-35.57807855764607
1739209635.778085;-31.141103565318915
1739209635.778096;-38.13080360867914
1739209635.778107;-38.13080360867914
1739209635.778118;-45.120503652039325
1739209635.7781286;-45.120503652039325
1739209635.7781396;-45.120503652039325
1739209635.7781506;-45.120503652039325
1739209635.7781613;-45.120503652039325
1739209635.7781723;-38.13080360867914
1739209635.7781832;-45.120503652039325
1739209635.7781942;-45.120503652039325
1739209635.778205;-38.13080360867914
1739209635.778216;-35.57807855764607
1739209635.7782269;-45.120503652039325
1739209635.7782378;-35.57807855764607
1739209635.7782485;-38.13080360867914
1739209635.7782595;-28.992665084841942
1739209635.7782705;-35.57807855764607
1739209635.7782812;-38.13080360867914
1739209635.7782922;-38.13080360867914
1739209635.7783031;-45.120503652039325
1739209635.778314;-45.120503652039325
1739209635.7783248;-38.13080360867914
1739209635.7783358;-45.120503652039325
1739209635.7783468;-31.14110356531892
1739209635.7783575;-38.13080360867914
1739209635.7783685;-38.13080360867914
1739209635.7783794;-38.13080360867914
1739209635.7783904;-38.13080360867914
1739209635.7784011;-45.120503652039325
1739209635.778412;-38.13080360867914
1739209635.778423;-38.13080360867914
1739209635.778434;-28.992665084841942
1739209635.7784448;-38.13080360867914
1739209635.7784557;-38.13080360867914
1739209635.7784667;-38.13080360867914
1739209635.7784774;-33.981070128970906
1739209635.7784884;-35.57807855764607
1739209635.7784994;-38.13080360867914
1739209635.7785103;-45.120503652039325
1739209635.778521;-45.120503652039325
1739209635.778532;-35.57807855764607
1739209635.778543;-35.57807855764607
1739209635.7785537;-45.120503652039325
1739209635.7785647;-38.13080360867914
1739209635.7785757;-45.120503652039325
1739209635.7785866;-45.120503652039325
1739209635.7785974;-45.120503652039325
1739209635.7786083;-32.816014438256545
1739209635.7786193;-33.981070128970906
1739209635.7786303;-45.120503652039325
1739209635.778641;-45.120503652039325
1739209635.778652;-45.120503652039325
1739209635.778663;-45.120503652039325
1739209635.7786736;-45.120503652039325
1739209635.7786846;-38.13080360867914
1739209635.7786956;-31.141103565318915
1739209635.7787066;-32.816014438256545
1739209635.7787173;-38.13080360867914
1739209635.7787282;-35.57807855764607
1739209635.7787392;-38.13080360867914
1739209635.77875;-38.13080360867914
1739209635.778761;-38.13080360867914
1739209635.7787719;-45.120503652039325
1739209635.7787828;-33.981070128970906
1739209635.7787936;-38.13080360867914
1739209635.7788045;-45.120503652039325
1739209635.7788155;-38.13080360867914
1739209635.7788265;-38.13080360867914
1739209635.7788372;-45.120503652039325
1739209635.7788482;-45.120503652039325
1739209635.7788591;-33.981070128970906
1739209635.7788699;-33.981070128970906
1739209635.7788808;-38.13080360867914
1739209635.7788918;-38.13080360867914
1739209635.7789028;-35.57807855764607
1739209635.7789135;-33.981070128970906
1739209635.7789245;-45.120503652039325
1739209635.7789354;-45.120503652039325
1739209635.7789462;-45.120503652039325
1739209635.7789571;-38.13080360867914
1739209635.778968;-35.57807855764607
1739209635.778979;-38.13080360867914
1739209635.7789898;-38.13080360867914
1739209635.7790008;-45.120503652039325
1739209635.7790117;-38.13080360867914
1739209635.7790225;-38.13080360867914
1739209635.7790334;-35.57807855764607
1739209635.7790444;-35.57807855764607
1739209635.7790554;-45.120503652039325
1739209635.779066;-38.13080360867914
1739209635.779077;-38.13080360867914
1739209635.779088;-35.57807855764607
1739209635.779099;-45.120503652039325
1739209635.7791097;-45.120503652039325
1739209635.7791207;-33.981070128970906
1739209635.7791317;-38.13080360867914
1739209635.7791424;-38.13080360867914
1739209635.7791533;-38.13080360867914
1739209635.7791643;-38.13080360867914
1739209635.7791753;-38.13080360867914
1739209635.779186;-38.13080360867914
1739209635.779197;-38.13080360867914
1739209635.779208;-45.120503652039325
1739209635.7792187;-38.13080360867914
1739209635.7792296;-38.13080360867914
1739209635.7792406;-45.120503652039325
1739209635.7792516;-35.57807855764607
1739209635.7792623;-38.13080360867914
1739209635.7792733;-45.120503652039325
1739209635.7792842;-45.120503652039325
1739209635.7792952;-32.816014438256545
1739209635.779306;-45.120503652039325
1739209635.779317;-38.13080360867914
1739209635.7793279;-38.13080360867914
1739209635.7793386;-45.120503652039325
1739209635.7793496;-45.120503652039325
1739209635.7793605;-38.13080360867914
1739209635.7793715;-32.816014438256545
1739209635.7793822;-45.120503652039325
1739209635.7793932;-38.13080360867914
1739209635.7794042;-38.13080360867914
1739209635.779415;-45.120503652039325
1739209635.7794259;-38.13080360867914
1739209635.7794368;-38.13080360867914
1739209635.7794478;-45.120503652039325
1739209635.7794585;-45.120503652039325
1739209635.7794695;-38.13080360867914
1739209635.7794805;-45.120503652039325
1739209635.7794914;-45.120503652039325
1739209635.7795022;-38.13080360867914
1739209635.7795131;-45.120503652039325
1739209635.779524;-45.120503652039325
1739209635.7795348;-38.13080360867914
1739209635.7795458;-38.13080360867914
1739209635.7795568;-45.120503652039325
1739209635.7795677;-45.120503652039325
1739209635.7795784;-32.816014438256545
1739209635.7795894;-38.13080360867914
1739209635.7796004;-45.120503652039325
1739209635.779611;-38.13080360867914
1739209635.779622;-38.13080360867914
1739209635.779633;-45.120503652039325
1739209635.779644;-45.120503652039325
1739209635.7796547;-45.120503652039325
1739209635.7796657;-45.120503652039325
1739209635.7796767;-38.13080360867914
1739209635.7796876;-45.120503652039325
1739209635.7796984;-45.120503652039325
1739209635.7797093;-35.57807855764607
1739209635.7797203;-35.57807855764607
1739209635.779731;-45.120503652039325
1739209635.779742;-38.13080360867914
1739209635.779753;-35.57807855764607
1739209635.779764;-32.816014438256545
1739209635.7797747;-38.13080360867914
1739209635.7797856;-38.13080360867914
1739209635.7797966;-38.13080360867914
1739209635.7798073;-28.992665084841942
1739209635.7798183;-45.120503652039325
1739209635.7798293;-45.120503652039325
1739209635.7798402;-45.120503652039325
1739209635.779851;-38.13080360867914
1739209635.779862;-45.120503652039325
1739209635.779873;-38.13080360867914
1739209635.7798839;-38.13080360867914
1739209635.7798946;-45.120503652039325
1739209635.7799056;-45.120503652039325
1739209635.7799165;-38.13080360867914
1739209635.7799273;-35.57807855764607
1739209635.7799382;-33.981070128970906
1739209635.7799492;-45.120503652039325
1739209635.7799602;-35.57807855764607
1739209635.779971;-35.57807855764607
1739209635.7799819;-38.13080360867914
1739209635.7799928;-35.57807855764607
1739209635.7800035;-38.13080360867914
1739209635.7800145;-38.13080360867914
1739209635.7800255;-33.981070128970906
1739209635.7800364;-38.13080360867914
1739209635.7800472;-38.13080360867914
1739209635.7800581;-45.120503652039325
1739209635.780069;-45.120503652039325
1739209635.7800798;-38.13080360867914
1739209635.7800908;-33.981070128970906
1739209635.7801018;-45.120503652039325
1739209635.7801127;-38.13080360867914
1739209635.7801235;-35.57807855764607
1739209635.7801344;-45.120503652039325
1739209635.7801454;-45.120503652039325
1739209635.7801564;-45.120503652039325
1739209635.780167;-38.13080360867914
1739209635.780178;-38.13080360867914
1739209635.780189;-45.120503652039325
1739209635.7801998;-31.141103565318915
1739209635.7802107;-35.57807855764607
1739209635.7802217;-32.816014438256545
1739209635.7802327;-45.120503652039325
1739209635.7802434;-45.120503652039325
1739209635.7802544;-32.816014438256545
1739209635.7802653;-33.981070128970906
1739209635.780276;-45.120503652039325
1739209635.780287;-29.438486411369347
1739209635.780298;-33.981070128970906
1739209635.780309;-38.13080360867914
1739209635.7803197;-45.120503652039325
1739209635.7803307;-45.120503652039325
1739209635.7803416;-35.57807855764607
1739209635.7803526;-38.13080360867914
1739209635.7803633;-45.120503652039325
1739209635.7803743;-31.141103565318915
1739209635.7803853;-32.816014438256545
1739209635.780396;-32.816014438256545
1739209635.780407;-45.120503652039325
1739209635.780418;-33.981070128970906
1739209635.780429;-45.120503652039325
1739209635.7804396;-45.120503652039325
1739209635.7804506;-45.120503652039325
1739209635.7804615;-32.81601443825658
1739209635.7804723;-35.57807855764607
1739209635.7804832;-30.49652367304973
1739209635.7804942;-45.120503652039325
1739209635.7805052;-38.13080360867914
1739209635.780516;-33.981070128970906
1739209635.7805269;-33.981070128970906
1739209635.7805378;-45.120503652039325
1739209635.7805488;-38.13080360867914
1739209635.7805595;-38.13080360867914
1739209635.7805705;-45.120503652039325
1739209635.7805815;-45.120503652039325
1739209635.7805922;-45.120503652039325
1739209635.7806032;-45.120503652039325
1739209635.7806141;-45.120503652039325
1739209635.780625;-38.13080360867914
1739209635.7806358;-33.981070128970906
1739209635.7806468;-38.13080360867914
1739209635.7806578;-38.13080360867914
1739209635.7806685;-38.13080360867914
1739209635.7806795;-38.13080360867914
1739209635.7806904;-35.57807855764607
1739209635.7807014;-38.13080360867914
1739209635.7807121;-45.120503652039325
1739209635.780723;-38.13080360867914
1739209635.780734;-33.981070128970906
