CAN Message; 0x98:0000bac5a14e4bd1
1739209747.3762102;-45.120503652039325
1739209747.3762124;-38.13080360867914
1739209747.3762143;-35.57807855764607
1739209747.3762164;-38.13080360867914
1739209747.3762183;-38.13080360867914
1739209747.3762205;-45.120503652039325
1739209747.3762226;-38.13080360867914
1739209747.3762245;-38.13080360867914
1739209747.3762267;-45.120503652039325
1739209747.3762288;-45.120503652039325
1739209747.3762307;-38.13080360867914
1739209747.3762329;-33.981070128970906
1739209747.3762348;-38.13080360867914
1739209747.376237;-33.981070128970906
1739209747.376239;-45.120503652039325
1739209747.376241;-38.13080360867914
1739209747.376243;-38.13080360867914
1739209747.3762453;-38.13080360867914
1739209747.3762472;-45.120503652039325
1739209747.3762493;-38.13080360867914
1739209747.3762512;-33.981070128970906
1739209747.3762534;-38.13080360867914
1739209747.3762555;-45.120503652039325
1739209747.3762574;-45.120503652039325
1739209747.3762596;-35.57807855764607
1739209747.3762617;-38.13080360867914
1739209747.3762636;-45.120503652039325
1739209747.3762658;-33.981070128970906
1739209747.3762677;-31.141103565318915
1739209747.3762698;-45.120503652039325
1739209747.376272;-45.120503652039325
1739209747.3762739;-45.120503652039325
1739209747.376276;-45.120503652039325
1739209747.376278;-45.120503652039325
1739209747.37628;-45.120503652039325
1739209747.3762822;-33.981070128970906
1739209747.3762841;-38.13080360867914
1739209747.3762863;-45.120503652039325
1739209747.3762884;-45.120503652039325
1739209747.3762903;-38.13080360867914
1739209747.3762925;-38.13080360867914
1739209747.3762944;-45.120503652039325
1739209747.3762965;-45.120503652039325
1739209747.3762987;-45.120503652039325
1739209747.3763006;-38.13080360867914
1739209747.3763027;-38.13080360867914
1739209747.3763049;-45.120503652039325
1739209747.3763068;-45.120503652039325
1739209747.376309;-35.57807855764607
1739209747.3763108;-35.57807855764607
1739209747.376313;-38.13080360867914
1739209747.376315;-38.13080360867914
1739209747.376317;-33.981070128970906
1739209747.3763192;-38.13080360867914
1739209747.3763213;-45.120503652039325
1739209747.3763232;-38.13080360867914
1739209747.3763254;-45.120503652039325
1739209747.3763273;-45.120503652039325
1739209747.3763294;-45.120503652039325
1739209747.3763316;-45.120503652039325
1739209747.3763335;-45.120503652039325
1739209747.3763356;-38.13080360867914
1739209747.3763378;-45.120503652039325
1739209747.3763397;-45.120503652039325
1739209747.3763418;-35.57807855764607
1739209747.3763437;-35.57807855764607
1739209747.3763459;-45.120503652039325
1739209747.376348;-38.13080360867914
1739209747.37635;-35.57807855764607
1739209747.376352;-38.13080360867914
1739209747.3763542;-45.120503652039325
1739209747.3763561;-45.120503652039325
1739209747.3763583;-45.120503652039325
1739209747.3763602;-38.13080360867914
1739209747.3763623;-45.120503652039325
1739209747.3763645;-45.120503652039325
1739209747.3763664;-45.120503652039325
1739209747.3763685;-45.120503652039325
1739209747.3763707;-45.120503652039325
1739209747.3763726;-38.13080360867914
1739209747.3763747;-38.13080360867914
1739209747.3763766;-45.120503652039325
1739209747.3763788;-32.816014438256545
1739209747.376381;-45.120503652039325
1739209747.3763828;-32.816014438256545
1739209747.376385;-32.816014438256545
1739209747.3763871;-38.13080360867914
1739209747.376389;-35.57807855764607
1739209747.3763912;-38.13080360867914
1739209747.376393;-35.57807855764607
1739209747.3763952;-35.57807855764607
1739209747.3763974;-35.57807855764607
1739209747.3763993;-45.120503652039325
1739209747.3764014;-45.120503652039325
1739209747.3764033;-45.120503652039325
1739209747.3764055;-38.13080360867914
1739209747.3764076;-38.13080360867914
1739209747.3764095;-45.120503652039325
1739209747.3764117;-45.120503652039325
1739209747.3764138;-45.120503652039325
1739209747.3764157;-45.120503652039325
1739209747.3764179;-45.120503652039325
1739209747.3764198;-38.13080360867914
1739209747.376422;-45.120503652039325
1739209747.376424;-35.57807855764607
1739209747.376426;-35.57807855764607
1739209747.3764281;-45.120503652039325
1739209747.3764303;-45.120503652039325
1739209747.3764322;-31.141103565318893
1739209747.3764343;-30.49652367304973
1739209747.3764362;-45.120503652039325
1739209747.3764384;-45.120503652039325
1739209747.3764405;-31.141103565318893
1739209747.3764424;-31.141103565318893
1739209747.3764446;-45.120503652039325
1739209747.3764467;-45.120503652039325
1739209747.3764486;-45.120503652039325
1739209747.3764508;-33.981070128970956
1739209747.3764527;-38.13080360867914
1739209747.3764548;-35.57807855764607
1739209747.376457;-45.120503652039325
1739209747.376459;-45.120503652039325
1739209747.376461;-38.13080360867914
1739209747.3764632;-38.13080360867914
1739209747.376465;-35.57807855764607
1739209747.3764672;-33.981070128970906
1739209747.3764691;-45.120503652039325
1739209747.3764713;-38.13080360867914
1739209747.3764734;-38.13080360867914
1739209747.3764753;-38.13080360867914
1739209747.3764775;-38.13080360867914
1739209747.3764796;-32.816014438256545
1739209747.3764815;-45.120503652039325
1739209747.3764837;-45.120503652039325
1739209747.3764856;-38.13080360867914
1739209747.3764877;-38.13080360867914
1739209747.3764899;-38.13080360867914
1739209747.3764918;-38.13080360867914
1739209747.376494;-38.13080360867914
1739209747.376496;-45.120503652039325
1739209747.376498;-45.120503652039325
1739209747.3765001;-33.981070128970956
1739209747.376502;-38.13080360867914
1739209747.3765042;-38.13080360867914
1739209747.3765063;-45.120503652039325
1739209747.3765082;-45.120503652039325
1739209747.3765104;-45.120503652039325
1739209747.3765125;-45.120503652039325
1739209747.3765144;-35.57807855764607
1739209747.3765166;-27.267205301931607
1739209747.3765185;-38.13080360867914
1739209747.3765206;-38.13080360867914
1739209747.3765228;-38.13080360867914
1739209747.3765247;-35.57807855764607
1739209747.3765268;-38.13080360867914
1739209747.376529;-45.120503652039325
1739209747.376531;-38.13080360867914
1739209747.376533;-38.13080360867914
1739209747.376535;-45.120503652039325
1739209747.376537;-38.13080360867914
1739209747.3765392;-33.981070128970906
1739209747.3765411;-33.981070128970906
1739209747.3765433;-45.120503652039325
1739209747.3765452;-38.13080360867914
1739209747.3765473;-38.13080360867914
1739209747.3765495;-45.120503652039325
1739209747.3765514;-45.120503652039325
1739209747.3765535;-45.120503652039325
1739209747.3765557;-38.13080360867914
1739209747.3765576;-45.120503652039325
1739209747.3765597;-38.13080360867914
1739209747.3765616;-38.13080360867914
1739209747.3765638;-45.120503652039325
1739209747.376566;-31.141103565318915
1739209747.3765678;-38.13080360867914
1739209747.37657;-45.120503652039325
1739209747.3765721;-45.120503652039325
1739209747.376574;-35.57807855764607
1739209747.3765762;-38.13080360867914
1739209747.376578;-38.13080360867914
1739209747.3765802;-33.981070128970906
1739209747.3765824;-45.120503652039325
1739209747.3765843;-45.120503652039325
1739209747.3765864;-45.120503652039325
1739209747.3765886;-45.120503652039325
1739209747.3765905;-45.120503652039325
1739209747.3765926;-38.13080360867914
1739209747.3765945;-38.13080360867914
1739209747.3765967;-45.120503652039325
1739209747.3765988;-45.120503652039325
1739209747.3766007;-38.13080360867914
1739209747.376603;-38.13080360867914
1739209747.376605;-38.13080360867914
1739209747.376607;-38.13080360867914
1739209747.376609;-45.120503652039325
1739209747.376611;-45.120503652039325
1739209747.3766131;-45.120503652039325
1739209747.3766153;-38.13080360867914
1739209747.3766172;-31.141103565318915
1739209747.3766193;-38.13080360867914
1739209747.3766215;-45.120503652039325
1739209747.3766234;-45.120503652039325
1739209747.3766255;-33.981070128970906
1739209747.3766274;-35.57807855764607
1739209747.3766296;-38.13080360867914
1739209747.3766317;-45.120503652039325
1739209747.3766336;-45.120503652039325
1739209747.3766358;-38.13080360867914
1739209747.376638;-38.13080360867914
1739209747.3766398;-45.120503652039325
1739209747.376642;-45.120503652039325
1739209747.376644;-38.13080360867914
1739209747.376646;-45.120503652039325
1739209747.3766482;-38.13080360867914
1739209747.37665;-31.141103565318915
1739209747.3766522;-35.57807855764607
1739209747.3766544;-45.120503652039325
1739209747.3766563;-38.13080360867914
1739209747.3766584;-38.13080360867914
1739209747.3766603;-38.13080360867914
1739209747.3766625;-38.13080360867914
1739209747.3766646;-38.13080360867914
1739209747.3766665;-38.13080360867914
1739209747.3766687;-38.13080360867914
1739209747.3766706;-45.120503652039325
1739209747.3766727;-38.13080360867914
1739209747.376675;-38.13080360867914
1739209747.3766768;-35.57807855764607
1739209747.376679;-45.120503652039325
1739209747.376681;-45.120503652039325
1739209747.376683;-45.120503652039325
1739209747.3766851;-45.120503652039325
1739209747.376687;-45.120503652039325
1739209747.3766892;-38.13080360867914
1739209747.3766913;-38.13080360867914
1739209747.3766932;-45.120503652039325
1739209747.3766954;-45.120503652039325
1739209747.3766975;-38.13080360867914
1739209747.3766994;-27.267205301931607
1739209747.3767016;-38.13080360867914
1739209747.3767035;-38.13080360867914
1739209747.3767056;-45.120503652039325
1739209747.3767078;-35.57807855764607
1739209747.3767097;-35.57807855764607
1739209747.3767118;-45.120503652039325
1739209747.376714;-45.120503652039325
1739209747.376716;-33.981070128970956
1739209747.376718;-45.120503652039325
1739209747.37672;-32.816014438256545
1739209747.376722;-45.120503652039325
1739209747.3767242;-45.120503652039325
1739209747.3767262;-45.120503652039325
1739209747.3767283;-45.120503652039325
1739209747.3767304;-45.120503652039325
1739209747.3767323;-28.58837851428586
1739209747.3767345;-38.13080360867914
1739209747.3767364;-45.120503652039325
1739209747.3767385;-38.13080360867914
1739209747.3767407;-32.816014438256545
1739209747.3767426;-45.120503652039325
1739209747.3767447;-45.120503652039325
1739209747.376747;-45.120503652039325
1739209747.3767488;-35.57807855764607
1739209747.376751;-35.57807855764607
1739209747.3767529;-45.120503652039325
1739209747.376755;-45.120503652039325
1739209747.3767571;-32.816014438256545
1739209747.376759;-45.120503652039325
1739209747.3767612;-45.120503652039325
1739209747.3767633;-35.57807855764607
1739209747.3767653;-45.120503652039325
1739209747.3767674;-38.13080360867914
1739209747.3767693;-45.120503652039325
1739209747.3767715;-45.120503652039325
1739209747.3767736;-45.120503652039325
1739209747.3767755;-38.13080360867914
1739209747.3767776;-45.120503652039325
1739209747.3767798;-45.120503652039325
1739209747.3767817;-26.487275050834715
1739209747.3767838;-31.141103565318893
1739209747.3767858;-45.120503652039325
1739209747.376788;-45.120503652039325
1739209747.37679;-35.57807855764607
1739209747.376792;-35.57807855764607
1739209747.376794;-45.120503652039325
1739209747.376796;-38.13080360867914
1739209747.3767982;-45.120503652039325
1739209747.3768003;-45.120503652039325
1739209747.3768022;-35.57807855764607
1739209747.3768044;-45.120503652039325
1739209747.3768065;-45.120503652039325
1739209747.3768084;-33.981070128970906
1739209747.3768106;-38.13080360867914
1739209747.3768125;-38.13080360867914
1739209747.3768146;-38.13080360867914
1739209747.3768167;-45.120503652039325
1739209747.3768187;-38.13080360867914
1739209747.3768208;-33.981070128970906
1739209747.376823;-45.120503652039325
1739209747.3768249;-38.13080360867914
1739209747.376827;-38.13080360867914
1739209747.376829;-45.120503652039325
1739209747.376831;-38.13080360867914
1739209747.3768332;-45.120503652039325
1739209747.376835;-38.13080360867914
1739209747.3768373;-45.120503652039325
1739209747.3768394;-38.13080360867914
1739209747.3768413;-33.981070128970906
1739209747.3768435;-45.120503652039325
1739209747.3768454;-45.120503652039325
1739209747.3768475;-45.120503652039325
1739209747.3768497;-45.120503652039325
1739209747.3768516;-45.120503652039325
1739209747.3768537;-45.120503652039325
1739209747.3768559;-45.120503652039325
1739209747.3768578;-38.13080360867914
1739209747.37686;-38.13080360867914
1739209747.3768618;-45.120503652039325
1739209747.376864;-35.57807855764607
1739209747.376866;-38.13080360867914
1739209747.376868;-45.120503652039325
1739209747.3768702;-32.816014438256545
1739209747.3768723;-45.120503652039325
1739209747.3768742;-38.13080360867914
1739209747.3768764;-33.981070128970906
1739209747.3768783;-33.981070128970906
1739209747.3768804;-45.120503652039325
1739209747.3768826;-38.13080360867914
1739209747.3768845;-35.57807855764607
1739209747.3768866;-45.120503652039325
1739209747.3768888;-35.57807855764607
1739209747.3768907;-35.57807855764607
1739209747.3768928;-45.120503652039325
1739209747.3768947;-45.120503652039325
1739209747.3768969;-45.120503652039325
1739209747.376899;-38.13080360867914
1739209747.376901;-38.13080360867914
1739209747.376903;-38.13080360867914
1739209747.3769052;-38.13080360867914
1739209747.376907;-45.120503652039325
1739209747.3769093;-45.120503652039325
1739209747.3769112;-45.120503652039325
1739209747.3769133;-38.13080360867914
1739209747.3769155;-33.981070128970906
1739209747.3769174;-45.120503652039325
1739209747.3769195;-45.120503652039325
1739209747.3769217;-38.13080360867914
1739209747.3769236;-32.816014438256545
1739209747.3769257;-38.13080360867914
1739209747.3769276;-45.120503652039325
1739209747.3769298;-33.981070128970906
1739209747.376932;-33.981070128970906
1739209747.3769338;-38.13080360867914
1739209747.376936;-38.13080360867914
1739209747.3769379;-38.13080360867914
1739209747.37694;-38.13080360867914
1739209747.3769422;-38.13080360867914
1739209747.376944;-38.13080360867914
1739209747.3769462;-38.13080360867914
1739209747.3769484;-33.981070128970906
1739209747.3769503;-38.13080360867914
1739209747.3769524;-45.120503652039325
1739209747.3769543;-38.13080360867914
1739209747.3769565;-45.120503652039325
1739209747.3769586;-38.13080360867914
1739209747.3769605;-45.120503652039325
1739209747.3769627;-45.120503652039325
1739209747.3769648;-33.981070128970906
1739209747.3769667;-38.13080360867914
1739209747.3769689;-38.13080360867914
1739209747.3769708;-45.120503652039325
1739209747.376973;-38.13080360867914
1739209747.376975;-38.13080360867914
1739209747.376977;-38.13080360867914
1739209747.376979;-45.120503652039325
1739209747.3769813;-45.120503652039325
1739209747.3769832;-45.120503652039325
1739209747.3769853;-45.120503652039325
1739209747.3769872;-38.13080360867914
1739209747.3769894;-38.13080360867914
1739209747.3769915;-38.13080360867914
1739209747.3769934;-38.13080360867914
1739209747.3769956;-45.120503652039325
1739209747.3769977;-38.13080360867914
1739209747.3769996;-33.981070128970906
1739209747.3770018;-38.13080360867914
1739209747.3770037;-38.13080360867914
1739209747.3770058;-38.13080360867914
1739209747.377008;-45.120503652039325
1739209747.3770099;-45.120503652039325
1739209747.377012;-38.13080360867914
1739209747.3770142;-33.981070128970906
1739209747.377016;-35.57807855764607
1739209747.3770182;-45.120503652039325
1739209747.3770201;-38.13080360867914
1739209747.3770223;-38.13080360867914
1739209747.3770244;-38.13080360867914
1739209747.3770263;-38.13080360867914
1739209747.3770285;-38.13080360867914
1739209747.3770306;-38.13080360867914
1739209747.3770325;-31.141103565318915
1739209747.3770347;-45.120503652039325
1739209747.3770366;-45.120503652039325
1739209747.3770387;-38.13080360867914
1739209747.3770409;-30.49652367304973
1739209747.3770428;-38.13080360867914
1739209747.377045;-45.120503652039325
1739209747.377047;-38.13080360867914
1739209747.377049;-38.13080360867914
1739209747.377051;-45.120503652039325
1739209747.377053;-45.120503652039325
1739209747.3770552;-45.120503652039325
1739209747.3770573;-45.120503652039325
1739209747.3770592;-45.120503652039325
1739209747.3770614;-38.13080360867914
1739209747.3770633;-45.120503652039325
1739209747.3770654;-45.120503652039325
1739209747.3770676;-45.120503652039325
1739209747.3770695;-45.120503652039325
1739209747.3770716;-45.120503652039325
1739209747.3770738;-38.13080360867914
1739209747.3770757;-45.120503652039325
1739209747.3770778;-45.120503652039325
1739209747.3770797;-35.57807855764607
1739209747.3770819;-27.267205301931607
1739209747.377084;-38.13080360867914
1739209747.377086;-38.13080360867914
1739209747.377088;-33.981070128970906
1739209747.3770902;-38.13080360867914
1739209747.3770921;-45.120503652039325
1739209747.3770943;-38.13080360867914
1739209747.3770962;-45.120503652039325
1739209747.3770983;-31.141103565318943
1739209747.3771005;-45.120503652039325
1739209747.3771024;-35.57807855764607
1739209747.3771045;-38.13080360867914
1739209747.3771067;-38.13080360867914
1739209747.3771086;-35.57807855764607
1739209747.3771107;-45.120503652039325
1739209747.3771126;-38.13080360867914
1739209747.3771148;-32.816014438256545
1739209747.377117;-45.120503652039325
1739209747.3771188;-45.120503652039325
1739209747.377121;-45.120503652039325
1739209747.377123;-45.120503652039325
1739209747.377125;-45.120503652039325
1739209747.3771272;-35.57807855764607
1739209747.377129;-38.13080360867914
1739209747.3771312;-45.120503652039325
1739209747.3771334;-38.13080360867914
1739209747.3771353;-35.57807855764607
1739209747.3771374;-33.981070128970906
1739209747.3771396;-38.13080360867914
1739209747.3771415;-35.57807855764607
1739209747.3771436;-45.120503652039325
1739209747.3771455;-45.120503652039325
1739209747.3771477;-45.120503652039325
1739209747.3771498;-38.13080360867914
1739209747.3771517;-45.120503652039325
1739209747.3771539;-45.120503652039325
1739209747.377156;-38.13080360867914
1739209747.377158;-38.13080360867914
1739209747.37716;-45.120503652039325
1739209747.377162;-45.120503652039325
1739209747.3771641;-32.816014438256545
1739209747.3771663;-35.57807855764607
1739209747.3771682;-45.120503652039325
1739209747.3771703;-45.120503652039325
1739209747.3771725;-35.57807855764607
1739209747.3771744;-38.13080360867914
1739209747.3771765;-45.120503652039325
1739209747.3771784;-38.13080360867914
1739209747.3771806;-45.120503652039325
1739209747.3771827;-38.13080360867914
1739209747.3771846;-45.120503652039325
1739209747.3771868;-38.13080360867914
1739209747.3771887;-45.120503652039325
1739209747.3771908;-45.120503652039325
1739209747.377193;-45.120503652039325
1739209747.377195;-45.120503652039325
1739209747.377197;-38.13080360867914
1739209747.3771992;-35.57807855764607
1739209747.377201;-45.120503652039325
1739209747.3772032;-45.120503652039325
1739209747.3772051;-38.13080360867914
1739209747.3772073;-45.120503652039325
1739209747.3772094;-45.120503652039325
1739209747.3772113;-45.120503652039325
1739209747.3772135;-45.120503652039325
1739209747.3772156;-45.120503652039325
1739209747.3772175;-45.120503652039325
1739209747.3772197;-45.120503652039325
1739209747.3772216;-35.57807855764607
1739209747.3772237;-35.57807855764607
1739209747.3772259;-45.120503652039325
1739209747.3772278;-45.120503652039325
1739209747.37723;-45.120503652039325
1739209747.377232;-38.13080360867914
1739209747.377234;-38.13080360867914
1739209747.3772361;-38.13080360867914
1739209747.377238;-38.13080360867914
1739209747.3772402;-45.120503652039325
1739209747.3772423;-38.13080360867914
1739209747.3772442;-38.13080360867914
1739209747.3772464;-45.120503652039325
1739209747.3772485;-38.13080360867914
1739209747.3772504;-38.13080360867914
1739209747.3772526;-45.120503652039325
1739209747.3772545;-38.13080360867914
1739209747.3772566;-38.13080360867914
1739209747.3772588;-38.13080360867914
1739209747.3772607;-33.981070128970906
1739209747.3772628;-38.13080360867914
1739209747.377265;-38.13080360867914
1739209747.377267;-38.13080360867914
1739209747.377269;-45.120503652039325
1739209747.377271;-45.120503652039325
1739209747.377273;-45.120503652039325
1739209747.3772752;-35.57807855764607
1739209747.3772771;-38.13080360867914
1739209747.3772793;-38.13080360867914
1739209747.3772814;-38.13080360867914
1739209747.3772833;-38.13080360867914
1739209747.3772855;-38.13080360867914
1739209747.3772874;-38.13080360867914
1739209747.3772895;-38.13080360867914
1739209747.3772917;-38.13080360867914
1739209747.3772936;-35.57807855764607
1739209747.3772957;-38.13080360867914
1739209747.3772979;-38.13080360867914
1739209747.3772998;-33.981070128970906
1739209747.377302;-45.120503652039325
1739209747.3773038;-35.57807855764607
1739209747.377306;-30.49652367304973
1739209747.3773081;-45.120503652039325
1739209747.37731;-38.13080360867914
1739209747.3773122;-45.120503652039325
1739209747.3773143;-31.141103565318915
1739209747.3773162;-33.981070128970906
1739209747.3773184;-35.57807855764607
1739209747.3773203;-38.13080360867914
1739209747.3773224;-38.13080360867914
1739209747.3773246;-38.13080360867914
1739209747.3773265;-45.120503652039325
1739209747.3773286;-33.981070128970906
1739209747.3773305;-31.141103565318915
1739209747.3773327;-33.981070128970906
1739209747.3773348;-45.120503652039325
1739209747.3773367;-38.13080360867914
1739209747.377339;-38.13080360867914
1739209747.377341;-45.120503652039325
1739209747.377343;-45.120503652039325
1739209747.377345;-38.13080360867914
1739209747.377347;-33.981070128970906
1739209747.3773491;-38.13080360867914
1739209747.3773513;-38.13080360867914
1739209747.3773532;-45.120503652039325
1739209747.3773553;-45.120503652039325
1739209747.3773575;-38.13080360867914
1739209747.3773594;-38.13080360867914
1739209747.3773615;-35.57807855764607
1739209747.3773634;-33.981070128970906
1739209747.3773656;-33.981070128970906
1739209747.3773677;-38.13080360867914
1739209747.3773696;-35.57807855764607
1739209747.3773718;-38.13080360867914
1739209747.377374;-38.13080360867914
1739209747.3773758;-35.57807855764607
1739209747.377378;-38.13080360867914
1739209747.37738;-38.13080360867914
1739209747.377382;-31.141103565318915
1739209747.3773842;-38.13080360867914
1739209747.377386;-38.13080360867914
1739209747.3773882;-38.13080360867914
1739209747.3773904;-38.13080360867914
1739209747.3773923;-38.13080360867914
1739209747.3773944;-38.13080360867914
1739209747.3773963;-45.120503652039325
1739209747.3773985;-32.816014438256545
1739209747.3774006;-35.57807855764607
1739209747.3774025;-38.13080360867914
1739209747.3774047;-45.120503652039325
1739209747.3774068;-38.13080360867914
1739209747.3774087;-38.13080360867914
1739209747.377411;-45.120503652039325
1739209747.3774128;-38.13080360867914
1739209747.377415;-31.141103565318915
1739209747.377417;-45.120503652039325
1739209747.377419;-45.120503652039325
1739209747.3774211;-45.120503652039325
1739209747.3774233;-45.120503652039325
1739209747.3774252;-38.13080360867914
1739209747.3774273;-38.13080360867914
1739209747.3774292;-38.13080360867914
1739209747.3774314;-38.13080360867914
1739209747.3774335;-45.120503652039325
1739209747.3774354;-45.120503652039325
1739209747.3774376;-38.13080360867914
1739209747.3774397;-33.981070128970906
1739209747.3774416;-38.13080360867914
1739209747.3774438;-38.13080360867914
1739209747.3774457;-45.120503652039325
1739209747.3774478;-35.57807855764607
1739209747.37745;-33.981070128970906
1739209747.377452;-45.120503652039325
1739209747.377454;-45.120503652039325
1739209747.377456;-35.57807855764607
1739209747.377458;-35.57807855764607
1739209747.3774602;-45.120503652039325
1739209747.3774621;-38.13080360867914
1739209747.3774643;-31.141103565318915
1739209747.3774664;-38.13080360867914
1739209747.3774683;-45.120503652039325
1739209747.3774705;-38.13080360867914
1739209747.3774724;-45.120503652039325
1739209747.3774745;-45.120503652039325
1739209747.3774767;-38.13080360867914
1739209747.3774786;-38.13080360867914
1739209747.3774807;-38.13080360867914
1739209747.377483;-38.13080360867914
1739209747.3774848;-45.120503652039325
1739209747.377487;-45.120503652039325
1739209747.3774889;-38.13080360867914
1739209747.377491;-38.13080360867914
1739209747.3774931;-38.13080360867914
1739209747.377495;-45.120503652039325
1739209747.3774972;-38.13080360867914
1739209747.3774993;-35.57807855764607
1739209747.3775012;-45.120503652039325
1739209747.3775034;-45.120503652039325
1739209747.3775053;-45.120503652039325
1739209747.3775074;-33.981070128970906
1739209747.3775096;-45.120503652039325
1739209747.3775115;-38.13080360867914
1739209747.3775136;-38.13080360867914
1739209747.3775158;-45.120503652039325
1739209747.3775177;-33.981070128970906
1739209747.3775198;-33.981070128970906
1739209747.3775218;-31.141103565318915
1739209747.377524;-45.120503652039325
1739209747.377526;-45.120503652039325
1739209747.377528;-45.120503652039325
1739209747.37753;-32.816014438256545
1739209747.3775322;-29.438486411369333
1739209747.3775342;-45.120503652039325
1739209747.3775363;-45.120503652039325
1739209747.3775382;-35.57807855764607
1739209747.3775403;-32.816014438256545
1739209747.3775425;-45.120503652039325
1739209747.3775444;-38.13080360867914
1739209747.3775465;-38.13080360867914
1739209747.3775487;-45.120503652039325
1739209747.3775506;-35.57807855764607
1739209747.3775527;-45.120503652039325
1739209747.3775547;-45.120503652039325
1739209747.3775568;-45.120503652039325
1739209747.377559;-35.57807855764607
1739209747.3775609;-38.13080360867914
1739209747.377563;-45.120503652039325
1739209747.3775651;-45.120503652039325
1739209747.377567;-45.120503652039325
1739209747.3775692;-45.120503652039325
1739209747.377571;-32.816014438256545
1739209747.3775733;-45.120503652039325
1739209747.3775754;-35.57807855764607
1739209747.3775773;-38.13080360867914
1739209747.3775795;-33.981070128970906
1739209747.3775816;-30.49652367304973
1739209747.3775835;-35.57807855764607
1739209747.3775856;-35.57807855764607
1739209747.3775876;-45.120503652039325
1739209747.3775897;-35.57807855764607
1739209747.3775918;-32.816014438256545
1739209747.3775938;-35.57807855764607
1739209747.377596;-45.120503652039325
1739209747.3775978;-33.981070128970956
1739209747.3776;-38.13080360867914
1739209747.377602;-45.120503652039325
1739209747.377604;-45.120503652039325
1739209747.3776062;-45.120503652039325
1739209747.3776083;-32.816014438256545
1739209747.3776102;-45.120503652039325
1739209747.3776124;-38.13080360867914
1739209747.3776143;-26.991370085610722
1739209747.3776164;-38.13080360867914
1739209747.3776186;-38.13080360867914
1739209747.3776205;-35.57807855764607
1739209747.3776226;-32.816014438256545
1739209747.3776248;-38.13080360867914
1739209747.3776267;-38.13080360867914
1739209747.3776288;-45.120503652039325
1739209747.3776307;-38.13080360867914
1739209747.3776329;-38.13080360867914
1739209747.377635;-38.13080360867914
1739209747.377637;-45.120503652039325
1739209747.377639;-38.13080360867914
1739209747.3776412;-38.13080360867914
1739209747.377643;-38.13080360867914
1739209747.3776453;-45.120503652039325
1739209747.3776472;-38.13080360867914
1739209747.3776493;-45.120503652039325
1739209747.3776515;-45.120503652039325
1739209747.3776534;-38.13080360867914
1739209747.3776555;-45.120503652039325
1739209747.3776577;-45.120503652039325
1739209747.3776596;-45.120503652039325
1739209747.3776617;-45.120503652039325
1739209747.3776636;-28.992665084841942
1739209747.3776658;-38.13080360867914
1739209747.377668;-45.120503652039325
1739209747.3776698;-38.13080360867914
1739209747.377672;-33.981070128970906
1739209747.377674;-38.13080360867914
1739209747.377676;-38.13080360867914
1739209747.3776782;-38.13080360867914
1739209747.37768;-31.14110356531892
1739209747.3776822;-45.120503652039325
1739209747.3776844;-45.120503652039325
1739209747.3776863;-33.981070128970906
1739209747.3776884;-38.13080360867914
1739209747.3776906;-45.120503652039325
1739209747.3776925;-45.120503652039325
1739209747.3776946;-33.981070128970906
1739209747.3776965;-31.141103565318915
1739209747.3776987;-38.13080360867914
1739209747.3777008;-38.13080360867914
1739209747.3777027;-38.13080360867914
1739209747.3777049;-38.13080360867914
1739209747.377707;-45.120503652039325
1739209747.377709;-45.120503652039325
1739209747.377711;-38.13080360867914
1739209747.377713;-38.13080360867914
1739209747.377715;-38.13080360867914
1739209747.3777182;-38.13080360867914
1739209747.377721;-38.13080360867914
1739209747.3777242;-33.981070128970906
1739209747.3777273;-35.57807855764607
1739209747.3777301;-35.57807855764607
1739209747.3777332;-38.13080360867914
1739209747.377736;-38.13080360867914
1739209747.3777392;-45.120503652039325
1739209747.3777423;-45.120503652039325
1739209747.3777452;-32.816014438256545
1739209747.3777483;-38.13080360867914
1739209747.3777514;-45.120503652039325
1739209747.3777542;-33.981070128970906
1739209747.3777573;-45.120503652039325
1739209747.3777604;-38.13080360867914
1739209747.3777633;-38.13080360867914
1739209747.3777664;-45.120503652039325
1739209747.3777695;-38.13080360867914
1739209747.3777723;-38.13080360867914
1739209747.3777754;-35.57807855764607
1739209747.3777783;-38.13080360867914
1739209747.3777814;-45.120503652039325
1739209747.3777845;-38.13080360867914
1739209747.3777874;-38.13080360867914
1739209747.3777905;-45.120503652039325
1739209747.3777936;-35.57807855764607
1739209747.3777964;-35.57807855764607
1739209747.3777995;-45.120503652039325
1739209747.3778026;-45.120503652039325
1739209747.3778055;-45.120503652039325
1739209747.3778086;-38.13080360867914
1739209747.3778114;-35.57807855764607
1739209747.3778145;-38.13080360867914
1739209747.3778176;-45.120503652039325
1739209747.3778205;-38.13080360867914
1739209747.3778236;-35.57807855764607
1739209747.3778267;-45.120503652039325
1739209747.3778296;-32.816014438256545
1739209747.3778327;-38.13080360867914
1739209747.3778358;-45.120503652039325
1739209747.3778386;-38.13080360867914
1739209747.3778417;-38.13080360867914
1739209747.3778448;-38.13080360867914
1739209747.3778477;-35.57807855764607
1739209747.3778508;-38.13080360867914
1739209747.3778536;-45.120503652039325
1739209747.3778567;-38.13080360867914
1739209747.3778598;-45.120503652039325
1739209747.3778627;-45.120503652039325
1739209747.3778658;-38.13080360867914
1739209747.377869;-38.13080360867914
1739209747.3778718;-45.120503652039325
1739209747.3778749;-38.13080360867914
