CAN Message; 0x24:09995cf9d2a8ff1b
Timestamp;Amplitude
1739209897.7497504;-45.120503652039325
1739209897.749754;-32.816014438256545
1739209897.7497573;-38.13080360867914
1739209897.7497609;-45.120503652039325
1739209897.7497644;-31.141103565318915
1739209897.7497678;-28.58837851428586
1739209897.7497714;-38.13080360867914
1739209897.749775;-45.120503652039325
1739209897.7497783;-33.981070128970906
1739209897.7497818;-38.13080360867914
1739209897.7497854;-38.13080360867914
1739209897.7497888;-38.13080360867914
1739209897.7497923;-45.120503652039325
1739209897.749796;-45.120503652039325
1739209897.7497995;-33.981070128970906
1739209897.7498028;-45.120503652039325
1739209897.7498064;-45.120503652039325
1739209897.74981;-38.13080360867914
1739209897.7498133;-38.13080360867914
1739209897.749817;-45.120503652039325
1739209897.7498205;-38.13080360867914
1739209897.7498238;-33.981070128970906
1739209897.7498274;-45.120503652039325
1739209897.749831;-45.120503652039325
1739209897.7498345;-33.981070128970906
1739209897.7498379;-45.120503652039325
1739209897.7498415;-45.120503652039325
1739209897.745767;-38.13080360867914
1739209897.7457678;-45.120503652039325
1739209897.7457688;-45.120503652039325
1739209897.7457697;-45.120503652039325
1739209897.7457705;-38.13080360867914
1739209897.7457714;-32.816014438256545
1739209897.7457721;-45.120503652039325
1739209897.745773;-45.120503652039325
1739209897.745774;-38.13080360867914
1739209897.7457747;-45.120503652039325
1739209897.7457757;-33.981070128970906
1739209897.7457764;-35.57807855764607
1739209897.7457774;-38.13080360867914
1739209897.7457783;-45.120503652039325
1739209897.745779;-45.120503652039325
1739209897.74578;-35.57807855764607
1739209897.7457807;-35.57807855764607
1739209897.7457817;-35.57807855764607
1739209897.7457826;-38.13080360867914
1739209897.7457833;-38.13080360867914
1739209897.7457843;-38.13080360867914
1739209897.745785;-38.13080360867914
1739209897.745786;-33.981070128970906
1739209897.7457867;-45.120503652039325
1739209897.7457876;-45.120503652039325
1739209897.7457886;-45.120503652039325
1739209897.7457893;-38.13080360867914
1739209897.7457902;-45.120503652039325
1739209897.745791;-45.120503652039325
1739209897.745792;-38.13080360867914
1739209897.7457929;-45.120503652039325
1739209897.7457936;-35.57807855764607
1739209897.7457945;-45.120503652039325
1739209897.7457952;-32.816014438256545
1739209897.7457962;-45.120503652039325
1739209897.7457972;-38.13080360867914
1739209897.7457979;-32.816014438256545
1739209897.7457988;-45.120503652039325
1739209897.7457995;-38.13080360867914
1739209897.7458005;-38.13080360867914
1739209897.7458014;-38.13080360867914
1739209897.7458022;-35.57807855764607
1739209897.745803;-38.13080360867914
1739209897.7458038;-38.13080360867914
1739209897.7458048;-38.13080360867914
1739209897.7458057;-35.57807855764607
1739209897.7458065;-45.120503652039325
1739209897.7458074;-33.981070128970906
1739209897.7458081;-35.57807855764607
1739209897.745809;-45.120503652039325
1739209897.7458098;-45.120503652039325
1739209897.7458107;-38.13080360867914
1739209897.7458117;-35.57807855764607
1739209897.7458124;-38.13080360867914
1739209897.7458134;-45.120503652039325
1739209897.745814;-45.120503652039325
1739209897.745815;-38.13080360867914
1739209897.745816;-32.816014438256545
1739209897.7458167;-45.120503652039325
1739209897.7458177;-38.13080360867914
1739209897.7458184;-45.120503652039325
1739209897.7458193;-45.120503652039325
1739209897.7458203;-38.13080360867914
1739209897.745821;-31.141103565318915
1739209897.745822;-33.981070128970906
1739209897.7458227;-35.57807855764607
1739209897.7458236;-35.57807855764607
1739209897.7458246;-32.816014438256545
1739209897.7458253;-33.981070128970906
1739209897.7458262;-45.120503652039325
1739209897.745827;-45.120503652039325
1739209897.745828;-38.13080360867914
1739209897.7458286;-38.13080360867914
1739209897.7458296;-45.120503652039325
1739209897.7458305;-38.13080360867914
1739209897.7458313;-38.13080360867914
1739209897.7458322;-45.120503652039325
1739209897.745833;-45.120503652039325
1739209897.7458339;-38.13080360867914
1739209897.7458348;-38.13080360867914
1739209897.7458355;-45.120503652039325
1739209897.7458365;-45.120503652039325
1739209897.7458372;-45.120503652039325
1739209897.7458382;-38.13080360867914
1739209897.745839;-38.13080360867914
1739209897.7458398;-45.120503652039325
1739209897.7458408;-33.981070128970906
1739209897.7458415;-31.141103565318915
1739209897.7458425;-31.141103565318915
1739209897.7458434;-45.120503652039325
1739209897.7458441;-38.13080360867914
1739209897.745845;-45.120503652039325
1739209897.7458458;-45.120503652039325
1739209897.7458467;-45.120503652039325
1739209897.7458477;-38.13080360867914
1739209897.7458484;-38.13080360867914
1739209897.7458494;-35.57807855764607
1739209897.74585;-45.120503652039325
1739209897.745851;-35.57807855764607
1739209897.7458518;-38.13080360867914
1739209897.7458527;-38.13080360867914
1739209897.7458537;-45.120503652039325
1739209897.7458544;-38.13080360867914
1739209897.7458553;-31.141103565318915
1739209897.745856;-28.992665084841942
1739209897.745857;-45.120503652039325
1739209897.745858;-38.13080360867914
1739209897.7458587;-38.13080360867914
1739209897.7458596;-33.981070128970906
1739209897.7458603;-45.120503652039325
1739209897.7458613;-38.13080360867914
1739209897.7458622;-38.13080360867914
1739209897.745863;-38.13080360867914
1739209897.745864;-38.13080360867914
1739209897.7458646;-38.13080360867914
1739209897.7458656;-45.120503652039325
1739209897.7458665;-45.120503652039325
1739209897.7458673;-38.13080360867914
1739209897.7458682;-38.13080360867914
1739209897.745869;-38.13080360867914
1739209897.7458699;-35.57807855764607
1739209897.7458706;-38.13080360867914
1739209897.7458715;-45.120503652039325
1739209897.7458725;-45.120503652039325
1739209897.7458732;-35.57807855764607
1739209897.7458742;-38.13080360867914
1739209897.745875;-33.981070128970906
1739209897.7458758;-33.981070128970906
1739209897.7458768;-38.13080360867914
1739209897.7458775;-38.13080360867914
1739209897.7458785;-38.13080360867914
1739209897.7458792;-45.120503652039325
1739209897.7458801;-38.13080360867914
1739209897.745881;-35.57807855764607
1739209897.7458818;-38.13080360867914
1739209897.7458827;-38.13080360867914
1739209897.7458835;-31.141103565318915
1739209897.7458844;-45.120503652039325
1739209897.7458854;-45.120503652039325
1739209897.745886;-45.120503652039325
1739209897.745887;-38.13080360867914
1739209897.7458878;-45.120503652039325
1739209897.7458887;-45.120503652039325
1739209897.7458897;-45.120503652039325
1739209897.7458904;-27.877744956031414
1739209897.7458913;-45.120503652039325
1739209897.745892;-38.13080360867914
1739209897.745893;-45.120503652039325
1739209897.7458937;-38.13080360867914
1739209897.7458947;-33.981070128970906
1739209897.7458956;-45.120503652039325
1739209897.7458963;-45.120503652039325
1739209897.7458973;-31.141103565318915
1739209897.745898;-35.57807855764607
1739209897.745899;-38.13080360867914
1739209897.7459;-38.13080360867914
1739209897.7459006;-38.13080360867914
1739209897.7459016;-45.120503652039325
1739209897.7459023;-45.120503652039325
1739209897.7459033;-35.57807855764607
1739209897.7459042;-38.13080360867914
1739209897.745905;-45.120503652039325
1739209897.7459059;-45.120503652039325
1739209897.7459066;-38.13080360867914
1739209897.7459075;-38.13080360867914
1739209897.7459085;-35.57807855764607
1739209897.7459092;-38.13080360867914
1739209897.7459102;-45.120503652039325
1739209897.745911;-45.120503652039325
1739209897.7459118;-35.57807855764607
1739209897.7459126;-45.120503652039325
1739209897.7459135;-45.120503652039325
1739209897.7459145;-38.13080360867914
1739209897.7459152;-38.13080360867914
1739209897.7459161;-38.13080360867914
1739209897.7459168;-35.57807855764607
1739209897.7459178;-33.981070128970906
1739209897.7459188;-38.13080360867914
1739209897.7459195;-38.13080360867914
1739209897.7459204;-38.13080360867914
1739209897.7459211;-38.13080360867914
1739209897.745922;-45.120503652039325
1739209897.745923;-38.13080360867914
1739209897.7459238;-38.13080360867914
1739209897.7459247;-45.120503652039325
1739209897.7459254;-45.120503652039325
1739209897.7459264;-45.120503652039325
1739209897.7459273;-45.120503652039325
1739209897.745928;-38.13080360867914
1739209897.745929;-35.57807855764607
1739209897.7459297;-38.13080360867914
1739209897.7459307;-45.120503652039325
1739209897.7459316;-38.13080360867914
1739209897.7459323;-45.120503652039325
1739209897.7459333;-45.120503652039325
1739209897.745934;-45.120503652039325
1739209897.745935;-38.13080360867914
1739209897.7459357;-45.120503652039325
1739209897.7459366;-38.13080360867914
1739209897.7459376;-45.120503652039325
1739209897.7459383;-45.120503652039325
1739209897.7459393;-45.120503652039325
1739209897.74594;-45.120503652039325
1739209897.745941;-45.120503652039325
1739209897.7459419;-38.13080360867914
1739209897.7459426;-38.13080360867914
1739209897.7459435;-38.13080360867914
1739209897.7459443;-38.13080360867914
1739209897.7459452;-45.120503652039325
1739209897.7459462;-38.13080360867914
1739209897.745947;-38.13080360867914
1739209897.7459478;-45.120503652039325
1739209897.7459486;-38.13080360867914
1739209897.7459495;-45.120503652039325
1739209897.7459505;-45.120503652039325
1739209897.7459512;-45.120503652039325
1739209897.7459521;-45.120503652039325
1739209897.7459528;-45.120503652039325
1739209897.7459538;-45.120503652039325
1739209897.7459545;-45.120503652039325
1739209897.7459555;-35.57807855764607
1739209897.7459564;-32.816014438256545
1739209897.7459571;-45.120503652039325
1739209897.745958;-45.120503652039325
1739209897.7459588;-45.120503652039325
1739209897.7459598;-29.438486411369333
1739209897.7459607;-38.13080360867914
1739209897.7459614;-45.120503652039325
1739209897.7459624;-33.981070128970906
1739209897.745963;-38.13080360867914
1739209897.745964;-35.57807855764607
1739209897.745965;-45.120503652039325
1739209897.7459657;-33.981070128970906
1739209897.7459667;-45.120503652039325
1739209897.7459674;-45.120503652039325
1739209897.7459683;-45.120503652039325
1739209897.7459693;-45.120503652039325
1739209897.74597;-45.120503652039325
1739209897.745971;-45.120503652039325
1739209897.7459717;-38.13080360867914
1739209897.7459726;-38.13080360867914
1739209897.7459736;-38.13080360867914
1739209897.7459743;-45.120503652039325
1739209897.7459753;-35.57807855764607
1739209897.745976;-45.120503652039325
1739209897.745977;-35.57807855764607
1739209897.7459776;-45.120503652039325
1739209897.7459786;-45.120503652039325
1739209897.7459795;-45.120503652039325
1739209897.7459803;-33.981070128970906
1739209897.7459812;-35.57807855764607
1739209897.745982;-38.13080360867914
1739209897.745983;-38.13080360867914
1739209897.7459838;-45.120503652039325
1739209897.7459846;-45.120503652039325
1739209897.7459855;-45.120503652039325
1739209897.7459862;-38.13080360867914
1739209897.7459872;-38.13080360867914
1739209897.7459881;-38.13080360867914
1739209897.7459888;-35.57807855764607
1739209897.7459898;-45.120503652039325
1739209897.7459905;-45.120503652039325
1739209897.7459915;-45.120503652039325
1739209897.7459924;-45.120503652039325
1739209897.7459931;-45.120503652039325
1739209897.745994;-28.992665084841942
1739209897.7459948;-32.816014438256545
1739209897.7459958;-38.13080360867914
1739209897.7459965;-38.13080360867914
1739209897.7459974;-45.120503652039325
1739209897.7459984;-38.13080360867914
1739209897.745999;-45.120503652039325
1739209897.746;-33.981070128970906
1739209897.7460008;-38.13080360867914
1739209897.7460017;-38.13080360867914
1739209897.7460027;-38.13080360867914
1739209897.7460034;-38.13080360867914
1739209897.7460043;-38.13080360867914
1739209897.746005;-45.120503652039325
1739209897.746006;-38.13080360867914
1739209897.746007;-45.120503652039325
1739209897.7460077;-33.981070128970906
1739209897.7460086;-28.992665084841942
1739209897.7460093;-45.120503652039325
1739209897.7460103;-45.120503652039325
1739209897.7460113;-45.120503652039325
1739209897.746012;-38.13080360867914
1739209897.746013;-38.13080360867914
1739209897.7460136;-45.120503652039325
1739209897.7460146;-38.13080360867914
1739209897.7460155;-38.13080360867914
1739209897.7460163;-35.57807855764607
1739209897.7460172;-38.13080360867914
1739209897.746018;-38.13080360867914
1739209897.746019;-38.13080360867914
1739209897.7460196;-45.120503652039325
1739209897.7460206;-38.13080360867914
1739209897.7460215;-33.981070128970906
1739209897.7460222;-28.992665084841942
1739209897.7460232;-45.120503652039325
1739209897.746024;-38.13080360867914
1739209897.7460248;-38.13080360867914
1739209897.7460258;-45.120503652039325
1739209897.7460265;-45.120503652039325
1739209897.7460275;-45.120503652039325
1739209897.7460282;-38.13080360867914
1739209897.7460291;-33.981070128970906
1739209897.74603;-45.120503652039325
1739209897.7460308;-45.120503652039325
1739209897.7460318;-45.120503652039325
1739209897.7460325;-45.120503652039325
1739209897.7460334;-45.120503652039325
1739209897.7460344;-45.120503652039325
1739209897.746035;-38.13080360867914
1739209897.746036;-31.141103565318915
1739209897.7460368;-45.120503652039325
1739209897.7460377;-45.120503652039325
1739209897.7460384;-38.13080360867914
1739209897.7460394;-38.13080360867914
1739209897.7460403;-45.120503652039325
1739209897.746041;-38.13080360867914
1739209897.746042;-45.120503652039325
1739209897.7460427;-31.141103565318915
1739209897.7460437;-45.120503652039325
1739209897.7460446;-38.13080360867914
1739209897.7460454;-35.57807855764607
1739209897.7460463;-38.13080360867914
1739209897.746047;-45.120503652039325
1739209897.746048;-45.120503652039325
1739209897.746049;-38.13080360867914
1739209897.7460496;-38.13080360867914
1739209897.7460506;-38.13080360867914
1739209897.7460513;-38.13080360867914
1739209897.7460523;-32.816014438256545
1739209897.7460532;-38.13080360867914
1739209897.746054;-35.57807855764607
1739209897.746055;-35.57807855764607
1739209897.7460556;-45.120503652039325
1739209897.7460566;-38.13080360867914
1739209897.7460575;-45.120503652039325
1739209897.7460582;-38.13080360867914
1739209897.7460592;-35.57807855764607
1739209897.74606;-38.13080360867914
1739209897.7460608;-45.120503652039325
1739209897.7460616;-45.120503652039325
1739209897.7460625;-45.120503652039325
1739209897.7460635;-33.981070128970906
1739209897.7460642;-45.120503652039325
1739209897.7460651;-45.120503652039325
1739209897.7460659;-45.120503652039325
1739209897.7460668;-38.13080360867914
1739209897.7460678;-45.120503652039325
1739209897.7460685;-45.120503652039325
1739209897.7460694;-38.13080360867914
1739209897.7460701;-38.13080360867914
1739209897.746071;-38.13080360867914
1739209897.746072;-33.981070128970906
1739209897.7460728;-38.13080360867914
1739209897.7460737;-38.13080360867914
1739209897.7460744;-45.120503652039325
1739209897.7460754;-45.120503652039325
1739209897.7460763;-45.120503652039325
1739209897.746077;-33.981070128970906
1739209897.746078;-33.981070128970906
1739209897.7460787;-45.120503652039325
1739209897.7460797;-45.120503652039325
1739209897.7460804;-38.13080360867914
1739209897.7460814;-45.120503652039325
1739209897.7460823;-38.13080360867914
1739209897.746083;-35.57807855764607
1739209897.746084;-35.57807855764607
1739209897.7460847;-45.120503652039325
1739209897.7460856;-45.120503652039325
1739209897.7460866;-45.120503652039325
1739209897.7460873;-38.13080360867914
1739209897.7460883;-45.120503652039325
1739209897.746089;-33.981070128970906
1739209897.74609;-45.120503652039325
1739209897.746091;-33.981070128970906
1739209897.7460916;-31.141103565318915
1739209897.7460926;-45.120503652039325
1739209897.7460933;-38.13080360867914
1739209897.7460942;-38.13080360867914
1739209897.7460952;-45.120503652039325
1739209897.746096;-45.120503652039325
1739209897.7460968;-35.57807855764607
1739209897.7460976;-38.13080360867914
1739209897.7460985;-45.120503652039325
1739209897.7460992;-45.120503652039325
1739209897.7461002;-45.120503652039325
1739209897.7461011;-38.13080360867914
1739209897.7461019;-35.57807855764607
1739209897.7461028;-45.120503652039325
1739209897.7461035;-38.13080360867914
1739209897.7461045;-45.120503652039325
1739209897.7461054;-45.120503652039325
1739209897.7461061;-38.13080360867914
1739209897.746107;-45.120503652039325
1739209897.7461078;-45.120503652039325
1739209897.7461088;-45.120503652039325
1739209897.7461097;-45.120503652039325
1739209897.7461104;-35.57807855764607
1739209897.7461114;-35.57807855764607
1739209897.746112;-33.981070128970906
1739209897.746113;-38.13080360867914
1739209897.746114;-35.57807855764607
1739209897.7461147;-38.13080360867914
1739209897.7461157;-33.981070128970906
1739209897.7461164;-45.120503652039325
1739209897.7461174;-38.13080360867914
1739209897.7461183;-45.120503652039325
1739209897.746119;-45.120503652039325
1739209897.74612;-45.120503652039325
1739209897.7461207;-38.13080360867914
1739209897.7461216;-38.13080360867914
1739209897.7461224;-38.13080360867914
1739209897.7461233;-35.57807855764607
1739209897.7461243;-45.120503652039325
1739209897.746125;-38.13080360867914
1739209897.746126;-32.816014438256545
1739209897.7461267;-45.120503652039325
1739209897.7461276;-38.13080360867914
1739209897.7461286;-38.13080360867914
1739209897.7461293;-38.13080360867914
1739209897.7461302;-45.120503652039325
1739209897.746131;-38.13080360867914
1739209897.746132;-45.120503652039325
1739209897.7461329;-45.120503652039325
1739209897.7461336;-45.120503652039325
1739209897.7461345;-45.120503652039325
1739209897.7461352;-45.120503652039325
1739209897.7461362;-38.13080360867914
1739209897.7461371;-38.13080360867914
1739209897.7461379;-35.57807855764607
1739209897.7461388;-45.120503652039325
1739209897.7461395;-45.120503652039325
1739209897.7461405;-38.13080360867914
1739209897.7461412;-31.141103565318893
1739209897.7461421;-38.13080360867914
1739209897.746143;-45.120503652039325
1739209897.7461438;-45.120503652039325
1739209897.7461448;-45.120503652039325
1739209897.7461455;-45.120503652039325
1739209897.7461464;-45.120503652039325
1739209897.7461474;-45.120503652039325
1739209897.746148;-38.13080360867914
1739209897.746149;-45.120503652039325
1739209897.7461498;-35.57807855764607
1739209897.7461507;-45.120503652039325
1739209897.7461517;-45.120503652039325
1739209897.7461524;-45.120503652039325
1739209897.7461534;-33.981070128970906
1739209897.746154;-31.141103565318915
1739209897.746155;-45.120503652039325
1739209897.746156;-38.13080360867914
1739209897.7461567;-45.120503652039325
1739209897.7461576;-38.13080360867914
1739209897.7461584;-45.120503652039325
1739209897.7461593;-38.13080360867914
1739209897.7461603;-38.13080360867914
1739209897.746161;-38.13080360867914
1739209897.746162;-45.120503652039325
1739209897.7461627;-45.120503652039325
1739209897.7461636;-35.57807855764607
1739209897.7461643;-45.120503652039325
1739209897.7461653;-45.120503652039325
1739209897.7461662;-38.13080360867914
1739209897.746167;-38.13080360867914
1739209897.746168;-31.141103565318915
1739209897.7461686;-45.120503652039325
1739209897.7461696;-35.57807855764607
1739209897.7461705;-38.13080360867914
1739209897.7461712;-33.981070128970906
1739209897.7461722;-45.120503652039325
1739209897.746173;-45.120503652039325
1739209897.7461739;-38.13080360867914
1739209897.7461748;-38.13080360867914
1739209897.7461755;-45.120503652039325
1739209897.7461765;-38.13080360867914
1739209897.7461772;-38.13080360867914
1739209897.7461782;-45.120503652039325
1739209897.746179;-45.120503652039325
1739209897.7461798;-45.120503652039325
1739209897.7461808;-38.13080360867914
1739209897.7461815;-38.13080360867914
1739209897.7461824;-45.120503652039325
1739209897.7461832;-33.981070128970906
1739209897.746184;-38.13080360867914
1739209897.746185;-38.13080360867914
1739209897.7461858;-45.120503652039325
1739209897.7461867;-45.120503652039325
1739209897.7461874;-38.13080360867914
1739209897.7461884;-38.13080360867914
1739209897.7461894;-45.120503652039325
1739209897.74619;-45.120503652039325
1739209897.746191;-45.120503652039325
1739209897.7461917;-45.120503652039325
1739209897.7461927;-45.120503652039325
1739209897.7461936;-38.13080360867914
1739209897.7461944;-35.57807855764607
1739209897.7461953;-31.141103565318915
1739209897.746196;-45.120503652039325
1739209897.746197;-38.13080360867914
1739209897.746198;-35.57807855764607
1739209897.7461987;-35.57807855764607
1739209897.7461996;-45.120503652039325
1739209897.7462003;-45.120503652039325
1739209897.7462013;-38.13080360867914
1739209897.7462022;-30.49652367304973
1739209897.746203;-38.13080360867914
1739209897.746204;-38.13080360867914
1739209897.7462046;-38.13080360867914
1739209897.7462056;-38.13080360867914
1739209897.7462063;-45.120503652039325
1739209897.7462072;-45.120503652039325
1739209897.7462082;-45.120503652039325
1739209897.746209;-27.267205301931607
1739209897.7462099;-33.981070128970906
1739209897.7462106;-45.120503652039325
1739209897.7462115;-45.120503652039325
1739209897.7462125;-38.13080360867914
1739209897.7462132;-38.13080360867914
1739209897.7462142;-45.120503652039325
1739209897.7462149;-35.57807855764607
1739209897.7462158;-32.816014438256545
1739209897.7462168;-38.13080360867914
1739209897.7462175;-45.120503652039325
1739209897.7462184;-35.57807855764607
1739209897.7462192;-33.981070128970906
1739209897.74622;-45.120503652039325
1739209897.746221;-45.120503652039325
1739209897.7462218;-45.120503652039325
1739209897.7462227;-31.141103565318915
1739209897.7462234;-38.13080360867914
1739209897.7462244;-45.120503652039325
1739209897.746225;-38.13080360867914
1739209897.746226;-38.13080360867914
1739209897.746227;-45.120503652039325
1739209897.7462277;-45.120503652039325
1739209897.7462287;-45.120503652039325
1739209897.7462294;-33.981070128970906
1739209897.7462304;-35.57807855764607
1739209897.7462313;-38.13080360867914
1739209897.746232;-45.120503652039325
1739209897.746233;-38.13080360867914
1739209897.7462337;-38.13080360867914
1739209897.7462347;-45.120503652039325
1739209897.7462356;-38.13080360867914
1739209897.7462363;-45.120503652039325
1739209897.7462373;-38.13080360867914
1739209897.746238;-38.13080360867914
1739209897.746239;-45.120503652039325
1739209897.74624;-38.13080360867914
1739209897.7462406;-32.816014438256545
1739209897.7462416;-38.13080360867914
1739209897.7462423;-45.120503652039325
1739209897.7462432;-28.992665084841942
1739209897.7462442;-28.58837851428586
1739209897.746245;-45.120503652039325
1739209897.7462459;-45.120503652039325
1739209897.7462466;-38.13080360867914
1739209897.7462475;-45.120503652039325
1739209897.7462482;-45.120503652039325
1739209897.7462492;-45.120503652039325
1739209897.7462502;-45.120503652039325
1739209897.7462509;-38.13080360867914
1739209897.7462518;-33.981070128970906
1739209897.7462525;-45.120503652039325
1739209897.7462535;-45.120503652039325
1739209897.7462544;-38.13080360867914
1739209897.7462552;-45.120503652039325
1739209897.746256;-45.120503652039325
1739209897.7462568;-32.816014438256545
1739209897.7462578;-28.58837851428586
1739209897.7462587;-45.120503652039325
1739209897.7462595;-38.13080360867914
1739209897.7462604;-35.57807855764607
1739209897.7462611;-45.120503652039325
1739209897.746262;-45.120503652039325
1739209897.746263;-32.816014438256545
1739209897.7462637;-45.120503652039325
1739209897.7462647;-38.13080360867914
1739209897.7462654;-38.13080360867914
1739209897.7462664;-45.120503652039325
1739209897.746267;-38.13080360867914
1739209897.746268;-32.816014438256545
1739209897.746269;-38.13080360867914
1739209897.7462697;-38.13080360867914
1739209897.7462707;-33.981070128970906
1739209897.7462714;-32.816014438256545
1739209897.7462723;-38.13080360867914
1739209897.7462733;-38.13080360867914
1739209897.746274;-45.120503652039325
1739209897.746275;-45.120503652039325
1739209897.7462757;-45.120503652039325
1739209897.7462766;-45.120503652039325
1739209897.749845;-35.57807855764607
1739209897.7498484;-45.120503652039325
1739209897.749852;-45.120503652039325
1739209897.7498555;-38.13080360867914
1739209897.7498589;-45.120503652039325
1739209897.7498624;-45.120503652039325
1739209897.749866;-35.57807855764607
1739209897.7498696;-38.13080360867914
1739209897.749873;-45.120503652039325
1739209897.7498765;-38.13080360867914
1739209897.74988;-38.13080360867914
1739209897.7498834;-38.13080360867914
1739209897.749887;-38.13080360867914
1739209897.7498906;-38.13080360867914
1739209897.749894;-45.120503652039325
1739209897.7498975;-38.13080360867914
1739209897.749901;-35.57807855764607
1739209897.7499044;-38.13080360867914
1739209897.749908;-45.120503652039325
1739209897.7499115;-33.981070128970906
1739209897.7499151;-38.13080360867914
1739209897.7499185;-45.120503652039325
1739209897.749922;-35.57807855764607
1739209897.7499256;-38.13080360867914
1739209897.749929;-38.13080360867914
1739209897.7499325;-38.13080360867914
1739209897.749936;-45.120503652039325
1739209897.7499394;-38.13080360867914
1739209897.749943;-45.120503652039325
1739209897.7499466;-38.13080360867914
1739209897.7499502;-45.120503652039325
1739209897.7499535;-38.13080360867914
1739209897.749957;-38.13080360867914
1739209897.7499607;-35.57807855764607
1739209897.749964;-35.57807855764607
1739209897.7499676;-38.13080360867914
1739209897.7499712;-38.13080360867914
1739209897.7499745;-45.120503652039325
1739209897.749978;-32.816014438256545
1739209897.7499816;-38.13080360867914
1739209897.7499852;-38.13080360867914
1739209897.7499886;-38.13080360867914
1739209897.7499921;-45.120503652039325
1739209897.7499957;-45.120503652039325
1739209897.749999;-38.13080360867914
1739209897.7500026;-38.13080360867914
1739209897.7500062;-45.120503652039325
1739209897.7500095;-33.981070128970906
1739209897.750013;-35.57807855764607
1739209897.7500167;-38.13080360867914
1739209897.7500203;-32.816014438256545
1739209897.7500236;-38.13080360867914
1739209897.7500272;-45.120503652039325
1739209897.7500308;-45.120503652039325
1739209897.750034;-35.57807855764607
1739209897.7500377;-38.13080360867914
1739209897.7500412;-35.57807855764607
1739209897.7500446;-35.57807855764607
1739209897.7500482;-45.120503652039325
1739209897.7500517;-45.120503652039325
1739209897.750055;-38.13080360867914
1739209897.7500587;-28.992665084841942
1739209897.7500622;-45.120503652039325
1739209897.7500658;-45.120503652039325
1739209897.7500691;-32.816014438256545
1739209897.7500727;-45.120503652039325
1739209897.7500763;-38.13080360867914
1739209897.7500796;-33.981070128970906
1739209897.7500832;-45.120503652039325
1739209897.7500868;-38.13080360867914
1739209897.7500901;-35.57807855764607
1739209897.7500937;-38.13080360867914
1739209897.7500973;-45.120503652039325
1739209897.7501009;-38.13080360867914
1739209897.7501042;-45.120503652039325
1739209897.7501078;-45.120503652039325
1739209897.7501113;-38.13080360867914
1739209897.7501147;-38.13080360867914
1739209897.7501183;-45.120503652039325
1739209897.7501218;-38.13080360867914
1739209897.7501252;-35.57807855764607
1739209897.7501287;-45.120503652039325
1739209897.7501323;-45.120503652039325
1739209897.750136;-45.120503652039325
1739209897.7501392;-45.120503652039325
1739209897.7501428;-45.120503652039325
1739209897.7501464;-45.120503652039325
1739209897.7501497;-45.120503652039325
1739209897.7501533;-38.13080360867914
1739209897.7501569;-45.120503652039325
1739209897.7501602;-45.120503652039325
1739209897.7501638;-33.981070128970906
1739209897.7501674;-45.120503652039325
1739209897.7501707;-45.120503652039325
1739209897.7501743;-45.120503652039325
1739209897.7501779;-35.57807855764607
1739209897.7501814;-45.120503652039325
1739209897.7501848;-45.120503652039325
1739209897.7501884;-38.13080360867914
1739209897.750192;-38.13080360867914
1739209897.7501953;-38.13080360867914
1739209897.7501988;-38.13080360867914
1739209897.7502024;-45.120503652039325
1739209897.7502058;-45.120503652039325
1739209897.7502093;-45.120503652039325
1739209897.750213;-38.13080360867914
1739209897.7502165;-45.120503652039325
1739209897.7502198;-33.981070128970906
1739209897.7502234;-38.13080360867914
1739209897.750227;-38.13080360867914
1739209897.7502303;-45.120503652039325
1739209897.750234;-38.13080360867914
1739209897.7502375;-38.13080360867914
1739209897.7502408;-45.120503652039325
1739209897.7502444;-45.120503652039325
1739209897.750248;-45.120503652039325
1739209897.7502515;-45.120503652039325
1739209897.7502549;-45.120503652039325
1739209897.7502584;-45.120503652039325
1739209897.750262;-45.120503652039325
1739209897.7502654;-38.13080360867914
1739209897.750269;-35.57807855764607
1739209897.7502725;-45.120503652039325
1739209897.7502759;-38.13080360867914
1739209897.7502794;-38.13080360867914
1739209897.750283;-38.13080360867914
1739209897.7502866;-45.120503652039325
1739209897.75029;-33.981070128970906
1739209897.7502935;-38.13080360867914
1739209897.750297;-45.120503652039325
1739209897.7503004;-45.120503652039325
1739209897.750304;-38.13080360867914
1739209897.7503076;-45.120503652039325
1739209897.750311;-38.13080360867914
1739209897.7503145;-45.120503652039325
1739209897.750318;-45.120503652039325
1739209897.7503214;-45.120503652039325
1739209897.750325;-38.13080360867914
1739209897.7503285;-38.13080360867914
1739209897.750332;-45.120503652039325
1739209897.7503355;-38.13080360867914
1739209897.750339;-38.13080360867914
1739209897.7503426;-45.120503652039325
1739209897.750346;-38.13080360867914
1739209897.7503495;-35.57807855764607
1739209897.750353;-38.13080360867914
1739209897.7503564;-45.120503652039325
1739209897.75036;-31.141103565318915
1739209897.7503636;-32.816014438256545
1739209897.7503672;-38.13080360867914
1739209897.7503705;-45.120503652039325
1739209897.750374;-38.13080360867914
1739209897.7503777;-35.57807855764607
1739209897.750381;-38.13080360867914
1739209897.7503846;-38.13080360867914
1739209897.7503881;-45.120503652039325
1739209897.7503915;-38.13080360867914
1739209897.750395;-38.13080360867914
1739209897.7503986;-38.13080360867914
1739209897.7504022;-38.13080360867914
1739209897.7504056;-35.57807855764607
1739209897.7504091;-38.13080360867914
1739209897.7504127;-45.120503652039325
