CAN Message; 0x39:0f092be3e6b0245d
1739209675.715522;-38.13080360867914
1739209675.7155235;-38.13080360867914
1739209675.715525;-45.120503652039325
1739209675.7155263;-45.120503652039325
1739209675.7155278;-38.13080360867914
1739209675.7155292;-38.13080360867914
1739209675.7155309;-35.57807855764607
1739209675.7155323;-38.13080360867914
1739209675.7155337;-38.13080360867914
1739209675.7155352;-45.120503652039325
1739209675.7155366;-38.13080360867914
1739209675.715538;-38.13080360867914
1739209675.7155395;-38.13080360867914
1739209675.715541;-38.13080360867914
1739209675.7155426;-35.57807855764607
1739209675.715544;-45.120503652039325
1739209675.7155454;-45.120503652039325
1739209675.7155468;-45.120503652039325
1739209675.7155483;-45.120503652039325
1739209675.7155497;-38.13080360867914
1739209675.7155511;-35.57807855764607
1739209675.7155528;-38.13080360867914
1739209675.7155542;-29.438486411369333
1739209675.7155557;-32.816014438256545
1739209675.715557;-45.120503652039325
1739209675.7155585;-38.13080360867914
1739209675.71556;-38.13080360867914
1739209675.7155614;-38.13080360867914
1739209675.7155628;-45.120503652039325
1739209675.7155645;-38.13080360867914
1739209675.715566;-38.13080360867914
1739209675.7155674;-45.120503652039325
1739209675.7155688;-38.13080360867914
1739209675.7155702;-38.13080360867914
1739209675.7155716;-45.120503652039325
1739209675.715573;-38.13080360867914
1739209675.7155747;-35.57807855764607
1739209675.7155762;-33.981070128970906
1739209675.7155776;-31.141103565318893
1739209675.715579;-35.57807855764607
1739209675.7155805;-38.13080360867914
1739209675.715582;-45.120503652039325
1739209675.7155833;-45.120503652039325
1739209675.7155848;-45.120503652039325
1739209675.7155864;-38.13080360867914
1739209675.7155879;-38.13080360867914
1739209675.7155893;-45.120503652039325
1739209675.7155907;-33.981070128970906
1739209675.7155921;-45.120503652039325
1739209675.7155936;-45.120503652039325
1739209675.715595;-38.13080360867914
1739209675.7155964;-45.120503652039325
1739209675.715598;-45.120503652039325
1739209675.7155995;-45.120503652039325
1739209675.715601;-45.120503652039325
1739209675.7156024;-45.120503652039325
1739209675.7156038;-45.120503652039325
1739209675.7156053;-38.13080360867914
1739209675.7156067;-38.13080360867914
1739209675.7156084;-38.13080360867914
1739209675.7156098;-45.120503652039325
1739209675.7156112;-45.120503652039325
1739209675.7156126;-38.13080360867914
1739209675.715614;-38.13080360867914
1739209675.7156155;-45.120503652039325
1739209675.715617;-35.57807855764607
1739209675.7156184;-35.57807855764607
1739209675.71562;-38.13080360867914
1739209675.7156215;-45.120503652039325
1739209675.715623;-38.13080360867914
1739209675.7156243;-38.13080360867914
1739209675.7156258;-45.120503652039325
1739209675.7156272;-45.120503652039325
1739209675.7156286;-38.13080360867914
1739209675.7156303;-38.13080360867914
1739209675.7156317;-33.981070128970906
1739209675.7156332;-45.120503652039325
1739209675.7156346;-38.13080360867914
1739209675.715636;-32.816014438256545
1739209675.7156374;-38.13080360867914
1739209675.7156389;-45.120503652039325
1739209675.7156403;-38.13080360867914
1739209675.715642;-38.13080360867914
1739209675.7156434;-38.13080360867914
1739209675.7156448;-45.120503652039325
1739209675.7156463;-38.13080360867914
1739209675.7156477;-35.57807855764607
1739209675.7156491;-38.13080360867914
1739209675.7156506;-45.120503652039325
1739209675.715652;-38.13080360867914
1739209675.7156537;-32.816014438256545
1739209675.715655;-38.13080360867914
1739209675.7156565;-45.120503652039325
1739209675.715658;-45.120503652039325
1739209675.7156594;-45.120503652039325
1739209675.7156608;-38.13080360867914
1739209675.7156622;-45.120503652039325
1739209675.715664;-45.120503652039325
1739209675.7156653;-32.816014438256545
1739209675.7156668;-45.120503652039325
1739209675.7156682;-45.120503652039325
1739209675.7156696;-38.13080360867914
1739209675.715671;-35.57807855764607
1739209675.7156725;-35.57807855764607
1739209675.715674;-45.120503652039325
1739209675.7156756;-38.13080360867914
1739209675.715677;-35.57807855764607
1739209675.7156785;-32.816014438256545
1739209675.71568;-38.13080360867914
1739209675.7156813;-38.13080360867914
1739209675.7156827;-38.13080360867914
1739209675.7156842;-45.120503652039325
1739209675.7156858;-45.120503652039325
1739209675.7156873;-45.120503652039325
1739209675.7156887;-35.57807855764607
1739209675.7156901;-38.13080360867914
1739209675.7156916;-38.13080360867914
1739209675.715693;-35.57807855764607
1739209675.7156944;-38.13080360867914
1739209675.7156959;-38.13080360867914
1739209675.7156975;-45.120503652039325
1739209675.715699;-45.120503652039325
1739209675.7157004;-45.120503652039325
1739209675.7157018;-38.13080360867914
1739209675.7157032;-45.120503652039325
1739209675.7157047;-45.120503652039325
1739209675.715706;-45.120503652039325
1739209675.7157078;-31.141103565318915
1739209675.7157092;-31.141103565318915
1739209675.7157106;-45.120503652039325
1739209675.715712;-45.120503652039325
1739209675.7157135;-38.13080360867914
1739209675.715715;-38.13080360867914
1739209675.7157164;-45.120503652039325
1739209675.7157178;-45.120503652039325
1739209675.7157195;-45.120503652039325
1739209675.715721;-38.13080360867914
1739209675.7157223;-35.57807855764607
1739209675.7157238;-38.13080360867914
1739209675.7157252;-45.120503652039325
1739209675.7157266;-38.13080360867914
1739209675.715728;-38.13080360867914
1739209675.7157295;-45.120503652039325
1739209675.7157311;-32.816014438256545
1739209675.7157326;-30.49652367304973
1739209675.715734;-38.13080360867914
1739209675.7157354;-45.120503652039325
1739209675.7157369;-38.13080360867914
1739209675.7157383;-33.981070128970906
1739209675.7157397;-45.120503652039325
1739209675.7157414;-45.120503652039325
1739209675.7157428;-38.13080360867914
1739209675.7157443;-38.13080360867914
1739209675.7157457;-45.120503652039325
1739209675.715747;-45.120503652039325
1739209675.7157485;-38.13080360867914
1739209675.71575;-38.13080360867914
1739209675.7157514;-45.120503652039325
1739209675.715753;-38.13080360867914
1739209675.7157545;-45.120503652039325
1739209675.716005;-28.992665084841942
1739209675.7160084;-28.992665084841942
1739209675.716012;-45.120503652039325
1739209675.7160156;-45.120503652039325
1739209675.716019;-38.13080360867914
1739209675.7160225;-35.57807855764607
1739209675.716026;-33.981070128970906
1739209675.7160294;-38.13080360867914
1739209675.716033;-45.120503652039325
1739209675.7160366;-38.13080360867914
1739209675.71604;-38.13080360867914
1739209675.7160435;-45.120503652039325
1739209675.716047;-45.120503652039325
1739209675.7160504;-38.13080360867914
1739209675.716054;-38.13080360867914
1739209675.7160575;-45.120503652039325
1739209675.7160609;-38.13080360867914
1739209675.7160645;-35.57807855764607
1739209675.716068;-38.13080360867914
1739209675.7160714;-38.13080360867914
1739209675.716075;-38.13080360867914
1739209675.7160785;-45.120503652039325
1739209675.7160819;-38.13080360867914
1739209675.7160854;-45.120503652039325
1739209675.716089;-45.120503652039325
1739209675.7160923;-32.816014438256545
1739209675.716096;-45.120503652039325
1739209675.7160995;-45.120503652039325
1739209675.7161028;-33.981070128970906
1739209675.7161064;-33.981070128970906
1739209675.71611;-45.120503652039325
1739209675.7161133;-38.13080360867914
1739209675.716117;-45.120503652039325
1739209675.7161205;-38.13080360867914
1739209675.7161238;-45.120503652039325
1739209675.7161274;-45.120503652039325
1739209675.716131;-38.13080360867914
1739209675.7161343;-38.13080360867914
1739209675.716138;-35.57807855764607
1739209675.7161415;-38.13080360867914
1739209675.7161448;-38.13080360867914
1739209675.7161484;-38.13080360867914
1739209675.716152;-38.13080360867914
1739209675.7161553;-45.120503652039325
1739209675.7161589;-45.120503652039325
1739209675.7161624;-45.120503652039325
1739209675.7161658;-38.13080360867914
1739209675.7161694;-35.57807855764607
1739209675.716173;-38.13080360867914
1739209675.7161763;-38.13080360867914
1739209675.7161798;-38.13080360867914
1739209675.7161834;-35.57807855764607
1739209675.7161868;-38.13080360867914
1739209675.7161903;-45.120503652039325
1739209675.716194;-45.120503652039325
1739209675.7161973;-38.13080360867914
1739209675.7162008;-38.13080360867914
1739209675.7162044;-38.13080360867914
1739209675.7162077;-31.141103565318915
1739209675.7162113;-45.120503652039325
1739209675.716215;-38.13080360867914
1739209675.7162182;-38.13080360867914
1739209675.7162218;-38.13080360867914
1739209675.7162254;-45.120503652039325
1739209675.7162287;-45.120503652039325
1739209675.7162323;-38.13080360867914
1739209675.7162359;-38.13080360867914
1739209675.7162392;-45.120503652039325
1739209675.7162428;-38.13080360867914
1739209675.7162464;-38.13080360867914
1739209675.7162497;-45.120503652039325
1739209675.7162533;-45.120503652039325
1739209675.7162569;-45.120503652039325
1739209675.7162602;-45.120503652039325
1739209675.7162638;-45.120503652039325
1739209675.7162673;-45.120503652039325
1739209675.7162707;-45.120503652039325
1739209675.7162743;-32.816014438256545
1739209675.7162778;-38.13080360867914
1739209675.7162812;-45.120503652039325
1739209675.7162848;-38.13080360867914
1739209675.7162883;-30.49652367304973
1739209675.7162917;-31.141103565318915
1739209675.7162952;-45.120503652039325
1739209675.7162988;-45.120503652039325
1739209675.7163022;-35.57807855764607
1739209675.7163057;-38.13080360867914
1739209675.7163093;-45.120503652039325
1739209675.7163126;-38.13080360867914
1739209675.7163162;-38.13080360867914
1739209675.7163198;-38.13080360867914
1739209675.7163231;-45.120503652039325
1739209675.7163267;-45.120503652039325
1739209675.7163303;-38.13080360867914
1739209675.7163336;-38.13080360867914
1739209675.7163372;-45.120503652039325
1739209675.7163408;-38.13080360867914
1739209675.716344;-30.49652367304973
1739209675.7163477;-27.267205301931607
1739209675.7163513;-45.120503652039325
1739209675.7163546;-38.13080360867914
1739209675.7163582;-38.13080360867914
1739209675.7163618;-38.13080360867914
1739209675.716365;-45.120503652039325
1739209675.7163687;-45.120503652039325
1739209675.7163723;-38.13080360867914
1739209675.7163756;-38.13080360867914
1739209675.7163792;-38.13080360867914
1739209675.7163827;-35.57807855764607
1739209675.716386;-38.13080360867914
1739209675.7163897;-45.120503652039325
1739209675.7163932;-45.120503652039325
1739209675.7163966;-38.13080360867914
1739209675.7164001;-38.13080360867914
1739209675.7164037;-38.13080360867914
1739209675.716407;-45.120503652039325
1739209675.7164106;-45.120503652039325
1739209675.7164142;-35.57807855764607
1739209675.7164176;-45.120503652039325
1739209675.7164211;-45.120503652039325
1739209675.7164247;-38.13080360867914
1739209675.716428;-35.57807855764607
1739209675.7164316;-33.981070128970906
1739209675.7164352;-45.120503652039325
1739209675.7164385;-38.13080360867914
1739209675.716442;-35.57807855764607
1739209675.7164457;-38.13080360867914
1739209675.7164493;-38.13080360867914
1739209675.7164526;-38.13080360867914
1739209675.7164562;-38.13080360867914
1739209675.7164598;-33.981070128970906
1739209675.716463;-45.120503652039325
1739209675.7164667;-45.120503652039325
1739209675.7164702;-38.13080360867914
1739209675.7164736;-45.120503652039325
1739209675.7164772;-45.120503652039325
1739209675.7164807;-45.120503652039325
1739209675.716484;-32.816014438256545
1739209675.7164876;-28.58837851428586
1739209675.7164912;-45.120503652039325
1739209675.7164946;-38.13080360867914
1739209675.7164981;-35.57807855764607
1739209675.7165017;-33.981070128970906
1739209675.716505;-45.120503652039325
1739209675.7165086;-45.120503652039325
1739209675.7165122;-35.57807855764607
1739209675.7165155;-31.141103565318915
1739209675.716519;-38.13080360867914
1739209675.7165227;-45.120503652039325
1739209675.716526;-33.981070128970906
1739209675.7165296;-45.120503652039325
1739209675.7165332;-45.120503652039325
1739209675.7165365;-45.120503652039325
1739209675.71654;-38.13080360867914
1739209675.7165437;-33.981070128970906
1739209675.716547;-45.120503652039325
1739209675.7165506;-35.57807855764607
1739209675.7165542;-35.57807855764607
1739209675.7165575;-38.13080360867914
1739209675.716561;-45.120503652039325
1739209675.7165647;-38.13080360867914
1739209675.716568;-38.13080360867914
1739209675.7165716;-38.13080360867914
1739209675.7165751;-45.120503652039325
1739209675.7165785;-45.120503652039325
1739209675.716582;-45.120503652039325
1739209675.7165856;-38.13080360867914
1739209675.716589;-45.120503652039325
1739209675.7165926;-38.13080360867914
1739209675.7165961;-35.57807855764607
1739209675.7165995;-35.57807855764607
1739209675.716603;-38.13080360867914
1739209675.7166066;-45.120503652039325
1739209675.71661;-45.120503652039325
1739209675.7166135;-38.13080360867914
1739209675.716617;-45.120503652039325
1739209675.7166204;-45.120503652039325
1739209675.716624;-35.57807855764607
1739209675.7166276;-38.13080360867914
1739209675.716631;-38.13080360867914
1739209675.7166345;-38.13080360867914
1739209675.716638;-38.13080360867914
1739209675.7166414;-38.13080360867914
1739209675.716645;-38.13080360867914
1739209675.7166486;-38.13080360867914
1739209675.716652;-38.13080360867914
1739209675.7166555;-32.816014438256545
1739209675.716659;-38.13080360867914
1739209675.7166624;-38.13080360867914
1739209675.716666;-35.57807855764607
1739209675.7166696;-45.120503652039325
1739209675.716673;-45.120503652039325
1739209675.7166765;-45.120503652039325
1739209675.71668;-33.981070128970906
1739209675.7166834;-45.120503652039325
1739209675.716687;-38.13080360867914
1739209675.7166905;-38.13080360867914
1739209675.7166939;-35.57807855764607
1739209675.7166975;-35.57807855764607
1739209675.716701;-35.57807855764607
1739209675.7167044;-33.981070128970906
1739209675.716708;-38.13080360867914
1739209675.7167115;-38.13080360867914
1739209675.7167149;-45.120503652039325
1739209675.7167184;-45.120503652039325
1739209675.716722;-38.13080360867914
1739209675.7167253;-38.13080360867914
1739209675.716729;-45.120503652039325
1739209675.7167325;-38.13080360867914
1739209675.7167358;-35.57807855764607
1739209675.7167394;-45.120503652039325
1739209675.716743;-45.120503652039325
1739209675.7167463;-45.120503652039325
1739209675.71675;-35.57807855764607
1739209675.7167535;-38.13080360867914
1739209675.7167568;-45.120503652039325
1739209675.7167604;-45.120503652039325
1739209675.716764;-32.816014438256545
1739209675.7167673;-45.120503652039325
1739209675.716771;-38.13080360867914
1739209675.7167745;-38.13080360867914
1739209675.7167778;-45.120503652039325
1739209675.7167814;-45.120503652039325
1739209675.716785;-45.120503652039325
1739209675.7167883;-38.13080360867914
1739209675.7167919;-45.120503652039325
1739209675.7167954;-45.120503652039325
1739209675.7167988;-45.120503652039325
1739209675.7168024;-45.120503652039325
1739209675.716806;-45.120503652039325
1739209675.7168093;-38.13080360867914
1739209675.7168128;-38.13080360867914
1739209675.7168164;-45.120503652039325
1739209675.7168198;-35.57807855764607
1739209675.7168233;-45.120503652039325
1739209675.716827;-32.816014438256545
1739209675.7168303;-32.816014438256545
1739209675.7168338;-38.13080360867914
1739209675.7168374;-38.13080360867914
1739209675.7168407;-35.57807855764607
1739209675.7168443;-38.13080360867914
1739209675.716848;-45.120503652039325
1739209675.7168512;-45.120503652039325
1739209675.7168548;-38.13080360867914
1739209675.7168584;-38.13080360867914
1739209675.7168617;-38.13080360867914
1739209675.7168653;-38.13080360867914
1739209675.7168689;-45.120503652039325
1739209675.7168722;-45.120503652039325
1739209675.7168758;-45.120503652039325
1739209675.7168794;-38.13080360867914
1739209675.7168827;-38.13080360867914
1739209675.7168863;-45.120503652039325
1739209675.7168899;-45.120503652039325
1739209675.7168932;-45.120503652039325
1739209675.7168968;-38.13080360867914
1739209675.7169003;-45.120503652039325
1739209675.7169037;-38.13080360867914
1739209675.7169073;-38.13080360867914
1739209675.7169108;-26.487275050834715
1739209675.7169142;-28.992665084841942
1739209675.7169178;-45.120503652039325
1739209675.7169213;-45.120503652039325
1739209675.7169247;-35.57807855764607
1739209675.7169282;-38.13080360867914
1739209675.7169318;-45.120503652039325
1739209675.7169352;-38.13080360867914
1739209675.7169387;-45.120503652039325
1739209675.7169423;-38.13080360867914
1739209675.7169456;-38.13080360867914
1739209675.7169492;-45.120503652039325
1739209675.7169528;-45.120503652039325
1739209675.7169561;-45.120503652039325
1739209675.7169597;-45.120503652039325
1739209675.7169633;-38.13080360867914
1739209675.7169666;-38.13080360867914
1739209675.7169702;-45.120503652039325
1739209675.7169738;-45.120503652039325
1739209675.7169771;-38.13080360867914
1739209675.7169807;-45.120503652039325
1739209675.7169843;-45.120503652039325
1739209675.7169876;-45.120503652039325
1739209675.7169912;-45.120503652039325
1739209675.7169948;-33.981070128970906
1739209675.716998;-31.141103565318915
1739209675.7170017;-45.120503652039325
1739209675.7170053;-38.13080360867914
1739209675.7170086;-38.13080360867914
1739209675.7170122;-35.57807855764607
1739209675.7170157;-32.816014438256545
1739209675.717019;-38.13080360867914
1739209675.7170227;-38.13080360867914
1739209675.7170262;-32.816014438256545
1739209675.7170296;-45.120503652039325
1739209675.7170331;-45.120503652039325
1739209675.7170367;-45.120503652039325
1739209675.71704;-45.120503652039325
1739209675.7170436;-33.981070128970906
1739209675.7170472;-45.120503652039325
1739209675.7170506;-32.816014438256545
1739209675.7170541;-31.141103565318915
1739209675.7170577;-45.120503652039325
1739209675.717061;-45.120503652039325
1739209675.7170646;-45.120503652039325
1739209675.7170682;-38.13080360867914
1739209675.7170715;-45.120503652039325
1739209675.717075;-38.13080360867914
1739209675.7170787;-45.120503652039325
1739209675.717082;-33.981070128970906
1739209675.7170856;-38.13080360867914
1739209675.7170892;-45.120503652039325
1739209675.7170925;-38.13080360867914
1739209675.717096;-45.120503652039325
1739209675.7170997;-38.13080360867914
1739209675.717103;-45.120503652039325
1739209675.7171066;-45.120503652039325
1739209675.7171102;-33.981070128970906
1739209675.7171135;-38.13080360867914
1739209675.717117;-38.13080360867914
1739209675.7171206;-45.120503652039325
1739209675.717124;-33.981070128970906
1739209675.7171276;-32.816014438256545
1739209675.7171311;-38.13080360867914
1739209675.7171345;-45.120503652039325
1739209675.717138;-38.13080360867914
1739209675.7171416;-38.13080360867914
1739209675.717145;-45.120503652039325
1739209675.7171485;-45.120503652039325
1739209675.717152;-35.57807855764607
1739209675.7171555;-30.49652367304973
1739209675.717159;-45.120503652039325
1739209675.7171626;-38.13080360867914
1739209675.717166;-38.13080360867914
1739209675.7171695;-45.120503652039325
1739209675.717173;-38.13080360867914
1739209675.7171764;-45.120503652039325
1739209675.71718;-45.120503652039325
1739209675.7171836;-45.120503652039325
1739209675.717187;-38.13080360867914
1739209675.7171905;-35.57807855764607
1739209675.717194;-38.13080360867914
1739209675.7171974;-35.57807855764607
1739209675.717201;-38.13080360867914
1739209675.7172046;-45.120503652039325
1739209675.717208;-38.13080360867914
1739209675.7172115;-35.57807855764607
1739209675.717215;-38.13080360867914
1739209675.7172184;-45.120503652039325
1739209675.717222;-38.13080360867914
1739209675.7172256;-35.57807855764607
1739209675.717229;-38.13080360867914
1739209675.7172325;-45.120503652039325
1739209675.717236;-45.120503652039325
1739209675.7172394;-45.120503652039325
1739209675.717243;-45.120503652039325
1739209675.7172465;-45.120503652039325
1739209675.7172499;-38.13080360867914
1739209675.7172534;-38.13080360867914
1739209675.717257;-35.57807855764607
1739209675.7172604;-38.13080360867914
1739209675.717264;-45.120503652039325
1739209675.7172675;-45.120503652039325
1739209675.7172709;-38.13080360867914
1739209675.7172744;-45.120503652039325
1739209675.717278;-38.13080360867914
1739209675.7172813;-31.141103565318893
1739209675.717285;-38.13080360867914
1739209675.7172885;-32.816014438256545
1739209675.7172918;-33.981070128970906
1739209675.7172954;-38.13080360867914
1739209675.717299;-45.120503652039325
1739209675.7173023;-35.57807855764607
1739209675.717306;-45.120503652039325
1739209675.7173095;-45.120503652039325
1739209675.7173128;-45.120503652039325
1739209675.7173164;-33.981070128970906
1739209675.71732;-45.120503652039325
1739209675.7173233;-45.120503652039325
1739209675.7173269;-33.981070128970906
1739209675.7173305;-35.57807855764607
1739209675.7173338;-38.13080360867914
1739209675.7173374;-38.13080360867914
1739209675.717341;-45.120503652039325
1739209675.7173443;-38.13080360867914
1739209675.7173479;-38.13080360867914
1739209675.7173514;-45.120503652039325
1739209675.717355;-38.13080360867914
1739209675.7173584;-45.120503652039325
1739209675.717362;-33.981070128970906
1739209675.7173655;-29.438486411369333
1739209675.7173688;-45.120503652039325
1739209675.7173724;-45.120503652039325
1739209675.717376;-45.120503652039325
1739209675.7173793;-38.13080360867914
1739209675.717383;-38.13080360867914
1739209675.7173865;-45.120503652039325
1739209675.7173898;-45.120503652039325
1739209675.7173934;-45.120503652039325
1739209675.717397;-38.13080360867914
1739209675.7174003;-45.120503652039325
1739209675.717404;-33.981070128970906
1739209675.7174075;-45.120503652039325
1739209675.7174108;-38.13080360867914
1739209675.7174144;-38.13080360867914
1739209675.717418;-35.57807855764607
1739209675.7174213;-29.438486411369333
1739209675.7174249;-33.981070128970906
1739209675.7174284;-45.120503652039325
1739209675.7174318;-38.13080360867914
1739209675.7174354;-32.816014438256545
1739209675.717439;-38.13080360867914
1739209675.7174423;-45.120503652039325
1739209675.7174459;-45.120503652039325
1739209675.7174494;-45.120503652039325
1739209675.7174528;-45.120503652039325
1739209675.7174563;-45.120503652039325
1739209675.71746;-38.13080360867914
1739209675.7174633;-32.816014438256545
1739209675.7174668;-38.13080360867914
1739209675.7174704;-45.120503652039325
1739209675.7174737;-38.13080360867914
1739209675.7174773;-38.13080360867914
1739209675.717481;-45.120503652039325
1739209675.7174842;-45.120503652039325
1739209675.7174878;-45.120503652039325
1739209675.7174914;-45.120503652039325
1739209675.7174947;-33.981070128970906
1739209675.7174983;-45.120503652039325
1739209675.7175019;-38.13080360867914
1739209675.7175052;-26.991370085610736
1739209675.7175088;-35.57807855764607
1739209675.7175124;-45.120503652039325
1739209675.7175157;-38.13080360867914
1739209675.7175193;-32.816014438256545
1739209675.7175229;-45.120503652039325
1739209675.7175262;-45.120503652039325
1739209675.7175298;-38.13080360867914
1739209675.7175333;-45.120503652039325
1739209675.7175367;-38.13080360867914
1739209675.7175403;-38.13080360867914
1739209675.7175438;-38.13080360867914
1739209675.7175472;-45.120503652039325
1739209675.7175508;-45.120503652039325
1739209675.7175543;-38.13080360867914
1739209675.7175577;-45.120503652039325
1739209675.7175612;-38.13080360867914
1739209675.7175648;-38.13080360867914
1739209675.7175682;-35.57807855764607
1739209675.7175717;-38.13080360867914
1739209675.7175753;-38.13080360867914
1739209675.7175786;-45.120503652039325
1739209675.7175822;-38.13080360867914
1739209675.7175858;-45.120503652039325
1739209675.7175891;-45.120503652039325
1739209675.7175927;-45.120503652039325
1739209675.7175963;-38.13080360867914
1739209675.7175996;-45.120503652039325
1739209675.7176032;-45.120503652039325
1739209675.7176068;-33.981070128970906
1739209675.7176101;-45.120503652039325
1739209675.7176137;-38.13080360867914
1739209675.7176173;-32.816014438256545
1739209675.7176206;-38.13080360867914
1739209675.7176242;-45.120503652039325
1739209675.7176278;-45.120503652039325
1739209675.717631;-38.13080360867914
1739209675.7176347;-38.13080360867914
1739209675.7176383;-45.120503652039325
1739209675.7176416;-45.120503652039325
1739209675.7176452;-45.120503652039325
1739209675.7176487;-38.13080360867914
1739209675.717652;-45.120503652039325
1739209675.7176557;-45.120503652039325
1739209675.7176592;-45.120503652039325
1739209675.7176626;-38.13080360867914
1739209675.7176661;-45.120503652039325
1739209675.7176697;-38.13080360867914
1739209675.717673;-45.120503652039325
1739209675.7176766;-45.120503652039325
1739209675.7176802;-38.13080360867914
1739209675.7176836;-45.120503652039325
1739209675.7176871;-45.120503652039325
1739209675.7176907;-45.120503652039325
1739209675.717694;-45.120503652039325
1739209675.7176976;-45.120503652039325
1739209675.7177012;-38.13080360867914
1739209675.7177045;-31.141103565318915
1739209675.717708;-38.13080360867914
1739209675.7177117;-38.13080360867914
1739209675.717715;-38.13080360867914
1739209675.7177186;-31.141103565318915
1739209675.7177222;-38.13080360867914
1739209675.7177255;-38.13080360867914
1739209675.717729;-38.13080360867914
1739209675.7177327;-38.13080360867914
1739209675.717736;-38.13080360867914
1739209675.7177396;-35.57807855764607
1739209675.7177432;-38.13080360867914
1739209675.7177465;-38.13080360867914
1739209675.71775;-38.13080360867914
1739209675.7177536;-45.120503652039325
1739209675.717757;-45.120503652039325
1739209675.7177606;-45.120503652039325
1739209675.7177641;-38.13080360867914
1739209675.7177675;-45.120503652039325
1739209675.717771;-45.120503652039325
1739209675.7177746;-38.13080360867914
1739209675.717778;-35.57807855764607
1739209675.7177815;-38.13080360867914
1739209675.7177851;-45.120503652039325
1739209675.7177885;-31.141103565318915
1739209675.717792;-38.13080360867914
1739209675.7177956;-45.120503652039325
1739209675.717799;-45.120503652039325
1739209675.7178025;-35.57807855764607
1739209675.717806;-35.57807855764607
1739209675.7178094;-45.120503652039325
1739209675.717813;-38.13080360867914
1739209675.7178166;-45.120503652039325
1739209675.71782;-38.13080360867914
1739209675.7178235;-38.13080360867914
1739209675.717827;-45.120503652039325
1739209675.7178304;-45.120503652039325
1739209675.717834;-45.120503652039325
1739209675.7178376;-45.120503652039325
1739209675.717841;-45.120503652039325
1739209675.7178445;-35.57807855764607
1739209675.717848;-32.816014438256545
1739209675.7178514;-45.120503652039325
1739209675.717855;-45.120503652039325
1739209675.7178586;-33.981070128970906
1739209675.717862;-33.981070128970906
1739209675.7178655;-45.120503652039325
1739209675.717869;-45.120503652039325
1739209675.7178724;-38.13080360867914
1739209675.717876;-38.13080360867914
1739209675.7178795;-38.13080360867914
1739209675.7178829;-38.13080360867914
1739209675.7178864;-38.13080360867914
1739209675.71789;-45.120503652039325
1739209675.7178934;-38.13080360867914
1739209675.717897;-38.13080360867914
1739209675.7179005;-45.120503652039325
1739209675.7179039;-45.120503652039325
1739209675.7179074;-38.13080360867914
1739209675.717911;-38.13080360867914
1739209675.7179143;-35.57807855764607
1739209675.717918;-45.120503652039325
1739209675.7179215;-33.981070128970906
1739209675.7179248;-35.57807855764607
1739209675.7179284;-30.49652367304973
1739209675.717932;-31.141103565318915
1739209675.7179353;-38.13080360867914
1739209675.717939;-35.57807855764607
1739209675.7179425;-38.13080360867914
1739209675.7179458;-38.13080360867914
1739209675.7179494;-38.13080360867914
1739209675.717953;-31.141103565318893
1739209675.7179563;-38.13080360867914
1739209675.71796;-38.13080360867914
1739209675.7179635;-33.981070128970906
1739209675.7179668;-32.816014438256545
1739209675.7179704;-38.13080360867914
1739209675.717974;-45.120503652039325
1739209675.7179773;-38.13080360867914
1739209675.7179809;-38.13080360867914
1739209675.7179844;-38.13080360867914
1739209675.7179878;-45.120503652039325
1739209675.7179914;-38.13080360867914
1739209675.717995;-35.57807855764607
1739209675.7179983;-38.13080360867914
1739209675.7180018;-45.120503652039325
1739209675.7180054;-38.13080360867914
1739209675.7180088;-45.120503652039325
1739209675.7180123;-38.13080360867914
1739209675.718016;-29.438486411369333
1739209675.7180192;-38.13080360867914
1739209675.7180228;-35.57807855764607
1739209675.7180264;-35.57807855764607
1739209675.7180297;-38.13080360867914
1739209675.7180333;-33.981070128970906
1739209675.718037;-38.13080360867914
1739209675.7180402;-38.13080360867914
1739209675.7180438;-45.120503652039325
1739209675.7180474;-45.120503652039325
1739209675.7180507;-45.120503652039325
1739209675.7180543;-45.120503652039325
1739209675.7180579;-38.13080360867914
1739209675.7180612;-38.13080360867914
1739209675.7180648;-35.57807855764607
1739209675.7180684;-45.120503652039325
1739209675.7180717;-45.120503652039325
1739209675.7180753;-45.120503652039325
1739209675.7180789;-38.13080360867914
1739209675.7180822;-45.120503652039325
1739209675.7180858;-38.13080360867914
1739209675.7180893;-35.57807855764607
1739209675.7180927;-38.13080360867914
1739209675.7180963;-35.57807855764607
1739209675.7180998;-30.49652367304973
1739209675.7181032;-38.13080360867914
1739209675.7181067;-45.120503652039325
1739209675.7181103;-45.120503652039325
1739209675.7181137;-38.13080360867914
1739209675.7181172;-45.120503652039325
1739209675.7181208;-38.13080360867914
1739209675.7181242;-45.120503652039325
1739209675.7181277;-38.13080360867914
1739209675.7181313;-32.816014438256545
1739209675.7181346;-38.13080360867914
1739209675.7181382;-38.13080360867914
1739209675.7181418;-38.13080360867914
1739209675.7181451;-38.13080360867914
1739209675.7181487;-45.120503652039325
1739209675.7181523;-45.120503652039325
1739209675.7181556;-35.57807855764607
1739209675.7181592;-38.13080360867914
1739209675.7181628;-45.120503652039325
1739209675.718166;-45.120503652039325
1739209675.7181697;-45.120503652039325
1739209675.7181733;-38.13080360867914
1739209675.7181766;-38.13080360867914
1739209675.7181802;-45.120503652039325
1739209675.7181838;-45.120503652039325
1739209675.718187;-45.120503652039325
1739209675.7181907;-45.120503652039325
