CAN Message; 0x150:060063a2d98d0c49
1739209792.3380518;-45.120503652039325
1739209792.3380544;-38.13080360867914
1739209792.338057;-45.120503652039325
1739209792.3380597;-38.13080360867914
1739209792.338062;-45.120503652039325
1739209792.3380647;-33.981070128970956
1739209792.3380673;-45.120503652039325
1739209792.3380697;-32.816014438256545
1739209792.3380723;-38.13080360867914
1739209792.338075;-38.13080360867914
1739209792.3380775;-33.981070128970906
1739209792.33808;-32.816014438256545
1739209792.3380826;-38.13080360867914
1739209792.3380852;-38.13080360867914
1739209792.3380878;-38.13080360867914
1739209792.3380902;-35.57807855764607
1739209792.3380928;-38.13080360867914
1739209792.3380954;-45.120503652039325
1739209792.338098;-38.13080360867914
1739209792.3381004;-45.120503652039325
1739209792.338103;-45.120503652039325
1739209792.3381057;-28.58837851428586
1739209792.338108;-38.13080360867914
1739209792.3381107;-45.120503652039325
1739209792.3381133;-38.13080360867914
1739209792.338116;-32.816014438256545
1739209792.3381183;-45.120503652039325
1739209792.338121;-45.120503652039325
1739209792.3381236;-45.120503652039325
1739209792.3381262;-38.13080360867914
1739209792.3381286;-45.120503652039325
1739209792.3381312;-45.120503652039325
1739209792.3381338;-45.120503652039325
1739209792.3381362;-45.120503652039325
1739209792.3381388;-45.120503652039325
1739209792.3381414;-45.120503652039325
1739209792.338144;-38.13080360867914
1739209792.3381464;-45.120503652039325
1739209792.338149;-38.13080360867914
1739209792.3381517;-35.57807855764607
1739209792.3381543;-38.13080360867914
1739209792.3381567;-45.120503652039325
1739209792.3381593;-38.13080360867914
1739209792.338162;-38.13080360867914
1739209792.3381646;-45.120503652039325
1739209792.338167;-35.57807855764607
1739209792.3381696;-38.13080360867914
1739209792.3381722;-45.120503652039325
1739209792.3381746;-38.13080360867914
1739209792.3381772;-45.120503652039325
1739209792.3381798;-45.120503652039325
1739209792.3381824;-38.13080360867914
1739209792.3381848;-38.13080360867914
1739209792.3381875;-45.120503652039325
1739209792.33819;-38.13080360867914
1739209792.3381927;-38.13080360867914
1739209792.338195;-33.981070128970906
1739209792.3381977;-38.13080360867914
1739209792.3382003;-35.57807855764607
1739209792.338203;-38.13080360867914
1739209792.3382053;-38.13080360867914
1739209792.338208;-38.13080360867914
1739209792.3382106;-38.13080360867914
1739209792.338213;-45.120503652039325
1739209792.3382156;-45.120503652039325
1739209792.3382182;-45.120503652039325
1739209792.3382208;-45.120503652039325
1739209792.3382232;-38.13080360867914
1739209792.3382258;-38.13080360867914
1739209792.3382285;-38.13080360867914
1739209792.338231;-45.120503652039325
1739209792.3382335;-45.120503652039325
1739209792.338236;-45.120503652039325
1739209792.3382387;-35.57807855764607
1739209792.338241;-38.13080360867914
1739209792.3382437;-45.120503652039325
1739209792.3382463;-33.981070128970906
1739209792.338249;-45.120503652039325
1739209792.3382514;-38.13080360867914
1739209792.338254;-38.13080360867914
1739209792.3382566;-38.13080360867914
1739209792.3382592;-45.120503652039325
1739209792.3382616;-45.120503652039325
1739209792.3382642;-38.13080360867914
1739209792.3382668;-45.120503652039325
1739209792.3382695;-38.13080360867914
1739209792.3382719;-38.13080360867914
1739209792.3382745;-38.13080360867914
1739209792.338277;-45.120503652039325
1739209792.3382795;-38.13080360867914
1739209792.338282;-45.120503652039325
1739209792.3382847;-38.13080360867914
1739209792.3382874;-45.120503652039325
1739209792.3382897;-45.120503652039325
1739209792.3382924;-38.13080360867914
1739209792.338295;-45.120503652039325
1739209792.3382976;-45.120503652039325
1739209792.3383;-38.13080360867914
1739209792.3383026;-38.13080360867914
1739209792.3383052;-38.13080360867914
1739209792.3383079;-38.13080360867914
1739209792.3383102;-35.57807855764607
1739209792.3383129;-31.141103565318915
1739209792.3383155;-38.13080360867914
1739209792.3383179;-45.120503652039325
1739209792.3383205;-45.120503652039325
1739209792.338323;-45.120503652039325
1739209792.3383257;-45.120503652039325
1739209792.3383281;-38.13080360867914
1739209792.3383307;-38.13080360867914
1739209792.3383334;-32.816014438256545
1739209792.338336;-45.120503652039325
1739209792.3383384;-45.120503652039325
1739209792.338341;-38.13080360867914
1739209792.3383436;-38.13080360867914
1739209792.338346;-45.120503652039325
1739209792.3383486;-45.120503652039325
1739209792.3383512;-38.13080360867914
1739209792.3383539;-27.267205301931607
1739209792.3383563;-38.13080360867914
1739209792.3383589;-45.120503652039325
1739209792.3383615;-38.13080360867914
1739209792.3383641;-33.981070128970906
1739209792.3383665;-45.120503652039325
1739209792.3383691;-33.981070128970906
1739209792.3383718;-38.13080360867914
1739209792.3383744;-33.981070128970906
1739209792.3383768;-45.120503652039325
1739209792.3383794;-45.120503652039325
1739209792.338382;-38.13080360867914
1739209792.3383844;-45.120503652039325
1739209792.338387;-45.120503652039325
1739209792.3383896;-45.120503652039325
1739209792.3383923;-35.57807855764607
1739209792.3383946;-33.981070128970906
1739209792.3383973;-45.120503652039325
1739209792.3384;-45.120503652039325
1739209792.3384025;-38.13080360867914
1739209792.338405;-32.816014438256545
1739209792.3384075;-33.981070128970906
1739209792.3384101;-45.120503652039325
1739209792.3384125;-38.13080360867914
1739209792.3384151;-33.981070128970906
1739209792.3384178;-38.13080360867914
1739209792.3384204;-45.120503652039325
1739209792.3384228;-45.120503652039325
1739209792.3384254;-38.13080360867914
1739209792.338428;-38.13080360867914
1739209792.3384306;-38.13080360867914
1739209792.338433;-38.13080360867914
1739209792.3384356;-28.992665084841942
1739209792.3384383;-33.981070128970906
1739209792.338441;-45.120503652039325
1739209792.3384433;-45.120503652039325
1739209792.338446;-38.13080360867914
1739209792.3384485;-38.13080360867914
1739209792.338451;-45.120503652039325
1739209792.3384535;-45.120503652039325
1739209792.3384562;-38.13080360867914
1739209792.3384588;-35.57807855764607
1739209792.3384612;-35.57807855764607
1739209792.3384638;-38.13080360867914
1739209792.3384664;-45.120503652039325
1739209792.338469;-32.816014438256545
1739209792.3384714;-38.13080360867914
1739209792.338474;-45.120503652039325
1739209792.3384767;-33.981070128970906
1739209792.3384793;-32.816014438256545
1739209792.3384817;-38.13080360867914
1739209792.3384843;-45.120503652039325
1739209792.338487;-45.120503652039325
1739209792.3384893;-45.120503652039325
1739209792.338492;-33.981070128970906
1739209792.3384945;-45.120503652039325
1739209792.3384972;-45.120503652039325
1739209792.3384995;-38.13080360867914
1739209792.3385022;-38.13080360867914
1739209792.3385048;-45.120503652039325
1739209792.3385074;-45.120503652039325
1739209792.3385098;-35.57807855764607
1739209792.3385124;-35.57807855764607
1739209792.338515;-45.120503652039325
1739209792.3385174;-38.13080360867914
1739209792.33852;-38.13080360867914
1739209792.3385227;-38.13080360867914
1739209792.3385253;-45.120503652039325
1739209792.3385277;-45.120503652039325
1739209792.3385303;-45.120503652039325
1739209792.338533;-45.120503652039325
1739209792.3385355;-45.120503652039325
1739209792.338538;-38.13080360867914
1739209792.3385406;-45.120503652039325
1739209792.3385432;-45.120503652039325
1739209792.3385458;-45.120503652039325
1739209792.3385482;-38.13080360867914
1739209792.3385508;-38.13080360867914
1739209792.3385534;-45.120503652039325
1739209792.3385558;-45.120503652039325
1739209792.3385584;-45.120503652039325
1739209792.338561;-38.13080360867914
1739209792.3385637;-38.13080360867914
1739209792.338566;-38.13080360867914
1739209792.3385687;-45.120503652039325
1739209792.3385713;-33.981070128970906
1739209792.338574;-38.13080360867914
1739209792.3385763;-45.120503652039325
1739209792.338579;-38.13080360867914
1739209792.3385816;-38.13080360867914
1739209792.338584;-45.120503652039325
1739209792.3385866;-38.13080360867914
1739209792.3385892;-33.981070128970906
1739209792.3385918;-45.120503652039325
1739209792.3385942;-45.120503652039325
1739209792.3385968;-32.816014438256545
1739209792.3385994;-45.120503652039325
1739209792.338602;-45.120503652039325
1739209792.3386045;-38.13080360867914
1739209792.338607;-35.57807855764607
1739209792.3386097;-38.13080360867914
1739209792.3386123;-38.13080360867914
1739209792.3386147;-45.120503652039325
1739209792.3386173;-38.13080360867914
1739209792.33862;-45.120503652039325
1739209792.3386223;-45.120503652039325
1739209792.338625;-45.120503652039325
1739209792.3386276;-45.120503652039325
1739209792.3386302;-45.120503652039325
1739209792.3386326;-45.120503652039325
1739209792.3386352;-35.57807855764607
1739209792.3386378;-38.13080360867914
1739209792.3386405;-45.120503652039325
1739209792.3386428;-45.120503652039325
1739209792.3386455;-45.120503652039325
1739209792.338648;-45.120503652039325
1739209792.3386507;-45.120503652039325
1739209792.338653;-33.981070128970906
1739209792.3386557;-45.120503652039325
1739209792.3386583;-45.120503652039325
1739209792.3386607;-45.120503652039325
1739209792.3386633;-35.57807855764607
1739209792.338666;-35.57807855764607
1739209792.3386686;-45.120503652039325
1739209792.338671;-45.120503652039325
1739209792.3386736;-45.120503652039325
1739209792.3386762;-33.981070128970906
1739209792.3386788;-45.120503652039325
1739209792.3386812;-45.120503652039325
1739209792.3386838;-33.981070128970906
1739209792.3386865;-45.120503652039325
1739209792.3386889;-45.120503652039325
1739209792.3386915;-45.120503652039325
1739209792.338694;-38.13080360867914
1739209792.3386967;-45.120503652039325
1739209792.338699;-45.120503652039325
1739209792.3387017;-45.120503652039325
1739209792.3387043;-38.13080360867914
1739209792.338707;-33.981070128970906
1739209792.3387094;-45.120503652039325
1739209792.338712;-45.120503652039325
1739209792.3387146;-35.57807855764607
1739209792.3387172;-32.816014438256545
1739209792.3387196;-35.57807855764607
1739209792.3387222;-45.120503652039325
1739209792.3387249;-38.13080360867914
1739209792.3387272;-35.57807855764607
1739209792.3387299;-38.13080360867914
1739209792.3387325;-35.57807855764607
1739209792.338735;-38.13080360867914
1739209792.3387375;-45.120503652039325
1739209792.33874;-45.120503652039325
1739209792.3387427;-33.981070128970906
1739209792.3387454;-45.120503652039325
1739209792.3387477;-32.81601443825658
1739209792.3387504;-32.816014438256545
1739209792.338753;-38.13080360867914
1739209792.3387556;-35.57807855764607
1739209792.338758;-38.13080360867914
1739209792.3387606;-45.120503652039325
1739209792.3387632;-45.120503652039325
1739209792.3387656;-33.981070128970906
1739209792.3387682;-25.826314394896357
1739209792.3387709;-45.120503652039325
1739209792.3387735;-38.13080360867914
1739209792.3387759;-35.57807855764607
1739209792.3387785;-33.981070128970906
1739209792.338781;-45.120503652039325
1739209792.3387837;-45.120503652039325
1739209792.3387861;-33.981070128970906
1739209792.3387887;-45.120503652039325
1739209792.3387914;-45.120503652039325
1739209792.3387938;-45.120503652039325
1739209792.3387964;-33.981070128970906
1739209792.338799;-38.13080360867914
1739209792.3388016;-45.120503652039325
1739209792.338804;-38.13080360867914
1739209792.3388066;-45.120503652039325
1739209792.3388093;-38.13080360867914
1739209792.3388119;-38.13080360867914
1739209792.3388143;-45.120503652039325
1739209792.338817;-38.13080360867914
1739209792.3388195;-38.13080360867914
1739209792.3388221;-45.120503652039325
1739209792.3388245;-45.120503652039325
1739209792.3388271;-45.120503652039325
1739209792.3388298;-28.992665084841942
1739209792.3388321;-38.13080360867914
1739209792.3388348;-45.120503652039325
1739209792.3388374;-45.120503652039325
1739209792.33884;-32.816014438256545
1739209792.3388424;-38.13080360867914
1739209792.338845;-45.120503652039325
1739209792.3388476;-45.120503652039325
1739209792.3388503;-32.816014438256545
1739209792.3388526;-38.13080360867914
1739209792.3388553;-33.981070128970906
1739209792.338858;-38.13080360867914
1739209792.3388603;-45.120503652039325
1739209792.338863;-38.13080360867914
1739209792.3388655;-45.120503652039325
1739209792.3388681;-45.120503652039325
1739209792.3388705;-33.981070128970906
1739209792.3388731;-38.13080360867914
1739209792.3388758;-38.13080360867914
1739209792.3388784;-45.120503652039325
1739209792.3388808;-45.120503652039325
1739209792.3388834;-38.13080360867914
1739209792.338886;-38.13080360867914
1739209792.3388886;-38.13080360867914
1739209792.338891;-45.120503652039325
1739209792.3388937;-35.57807855764607
1739209792.3388963;-45.120503652039325
1739209792.3388987;-45.120503652039325
1739209792.3389013;-33.981070128970906
1739209792.338904;-35.57807855764607
1739209792.3389065;-38.13080360867914
1739209792.338909;-45.120503652039325
1739209792.3389115;-33.981070128970906
1739209792.3389142;-38.13080360867914
1739209792.3389168;-45.120503652039325
1739209792.3389192;-45.120503652039325
1739209792.3389218;-45.120503652039325
1739209792.3389244;-45.120503652039325
1739209792.338927;-45.120503652039325
1739209792.3389294;-45.120503652039325
1739209792.338932;-38.13080360867914
1739209792.3389347;-35.57807855764607
1739209792.338937;-38.13080360867914
1739209792.3389397;-35.57807855764607
1739209792.3389423;-38.13080360867914
1739209792.338945;-35.57807855764607
1739209792.3389473;-38.13080360867914
1739209792.33895;-45.120503652039325
1739209792.3389525;-38.13080360867914
1739209792.3389552;-38.13080360867914
1739209792.3389575;-45.120503652039325
1739209792.3389602;-38.13080360867914
1739209792.3389628;-38.13080360867914
1739209792.3389652;-45.120503652039325
1739209792.3389678;-38.13080360867914
1739209792.3389704;-38.13080360867914
1739209792.338973;-45.120503652039325
1739209792.3389754;-38.13080360867914
1739209792.338978;-38.13080360867914
1739209792.3389807;-35.57807855764607
1739209792.3389833;-33.981070128970906
1739209792.3389857;-35.57807855764607
1739209792.3389883;-38.13080360867914
1739209792.338991;-38.13080360867914
1739209792.3389935;-38.13080360867914
1739209792.338996;-33.981070128970906
1739209792.3389986;-45.120503652039325
1739209792.3390012;-38.13080360867914
1739209792.3390036;-31.141103565318915
1739209792.3390062;-45.120503652039325
1739209792.3390088;-45.120503652039325
1739209792.3390114;-38.13080360867914
1739209792.3390138;-38.13080360867914
1739209792.3390164;-38.13080360867914
1739209792.339019;-45.120503652039325
1739209792.3390217;-35.57807855764607
1739209792.339024;-38.13080360867914
1739209792.3390267;-38.13080360867914
1739209792.3390293;-38.13080360867914
1739209792.3390317;-45.120503652039325
1739209792.3390343;-38.13080360867914
1739209792.339037;-45.120503652039325
1739209792.3390396;-45.120503652039325
1739209792.339042;-38.13080360867914
1739209792.3390446;-31.141103565318915
1739209792.3390472;-45.120503652039325
1739209792.3390498;-45.120503652039325
1739209792.3390522;-32.816014438256545
1739209792.3390548;-38.13080360867914
1739209792.3390574;-45.120503652039325
1739209792.33906;-45.120503652039325
1739209792.3390625;-38.13080360867914
1739209792.339065;-35.57807855764607
1739209792.3390677;-38.13080360867914
1739209792.33907;-38.13080360867914
1739209792.3390727;-38.13080360867914
1739209792.3390753;-45.120503652039325
1739209792.339078;-35.57807855764607
1739209792.3390803;-35.57807855764607
1739209792.339083;-45.120503652039325
1739209792.3390856;-45.120503652039325
1739209792.3390882;-38.13080360867914
1739209792.3390906;-35.57807855764607
1739209792.3390932;-45.120503652039325
1739209792.3390958;-38.13080360867914
1739209792.3390985;-45.120503652039325
1739209792.3391008;-45.120503652039325
1739209792.3391035;-45.120503652039325
1739209792.339106;-38.13080360867914
1739209792.3391085;-45.120503652039325
1739209792.339111;-45.120503652039325
1739209792.3391137;-38.13080360867914
1739209792.3391163;-38.13080360867914
1739209792.3391187;-32.816014438256545
1739209792.3391213;-38.13080360867914
1739209792.339124;-45.120503652039325
1739209792.3391266;-45.120503652039325
1739209792.339129;-35.57807855764607
1739209792.3391316;-35.57807855764607
1739209792.3391342;-45.120503652039325
1739209792.3391366;-45.120503652039325
1739209792.3391392;-38.13080360867914
1739209792.3391418;-38.13080360867914
1739209792.3391445;-45.120503652039325
1739209792.3391469;-45.120503652039325
1739209792.3391495;-45.120503652039325
1739209792.339152;-45.120503652039325
1739209792.3391547;-45.120503652039325
1739209792.339157;-38.13080360867914
1739209792.3391597;-45.120503652039325
1739209792.3391623;-45.120503652039325
1739209792.339165;-45.120503652039325
1739209792.3391674;-38.13080360867914
1739209792.33917;-35.57807855764607
1739209792.3391726;-38.13080360867914
1739209792.339175;-35.57807855764607
1739209792.3391776;-38.13080360867914
1739209792.3391802;-38.13080360867914
1739209792.3391829;-31.141103565318915
1739209792.3391852;-45.120503652039325
1739209792.3391879;-38.13080360867914
1739209792.3391905;-38.13080360867914
1739209792.339193;-38.13080360867914
1739209792.3391955;-45.120503652039325
1739209792.339198;-38.13080360867914
1739209792.3392007;-45.120503652039325
1739209792.3392034;-35.57807855764607
1739209792.3392057;-38.13080360867914
1739209792.3392084;-38.13080360867914
1739209792.339211;-38.13080360867914
1739209792.3392134;-45.120503652039325
1739209792.339216;-38.13080360867914
1739209792.3392186;-38.13080360867914
1739209792.3392212;-35.57807855764607
1739209792.3392236;-38.13080360867914
1739209792.3392262;-35.57807855764607
1739209792.3392289;-38.13080360867914
1739209792.3392315;-38.13080360867914
1739209792.3392339;-38.13080360867914
1739209792.3392365;-45.120503652039325
1739209792.3392391;-38.13080360867914
1739209792.3392415;-35.57807855764607
1739209792.3392441;-28.992665084841942
1739209792.3392467;-45.120503652039325
1739209792.3392494;-45.120503652039325
1739209792.3392518;-38.13080360867914
1739209792.3392544;-38.13080360867914
1739209792.339257;-45.120503652039325
1739209792.3392596;-38.13080360867914
1739209792.339262;-45.120503652039325
1739209792.3392646;-35.57807855764607
1739209792.3392673;-45.120503652039325
1739209792.3392699;-45.120503652039325
1739209792.3392723;-45.120503652039325
1739209792.339275;-45.120503652039325
1739209792.3392775;-38.13080360867914
1739209792.33928;-38.13080360867914
1739209792.3392825;-32.816014438256545
1739209792.3392851;-28.992665084841942
1739209792.3392878;-45.120503652039325
1739209792.3392901;-45.120503652039325
1739209792.3392928;-35.57807855764607
1739209792.3392954;-38.13080360867914
1739209792.339298;-32.816014438256545
1739209792.3393004;-38.13080360867914
1739209792.339303;-45.120503652039325
1739209792.3393056;-30.49652367304973
1739209792.339308;-38.13080360867914
1739209792.3393106;-33.981070128970906
1739209792.3393133;-45.120503652039325
1739209792.339316;-45.120503652039325
1739209792.3393183;-32.816014438256545
1739209792.339321;-38.13080360867914
1739209792.3393235;-45.120503652039325
1739209792.3393261;-38.13080360867914
1739209792.3393285;-32.816014438256545
1739209792.3393312;-38.13080360867914
1739209792.3393338;-45.120503652039325
1739209792.3393364;-38.13080360867914
1739209792.3393388;-33.981070128970906
1739209792.3393414;-38.13080360867914
1739209792.339344;-45.120503652039325
1739209792.3393464;-38.13080360867914
1739209792.339349;-33.981070128970906
1739209792.3393517;-45.120503652039325
1739209792.3393543;-45.120503652039325
1739209792.3393567;-38.13080360867914
1739209792.3393593;-38.13080360867914
1739209792.339362;-38.13080360867914
1739209792.3393645;-45.120503652039325
1739209792.339367;-38.13080360867914
1739209792.3393695;-38.13080360867914
1739209792.3393722;-38.13080360867914
1739209792.3393748;-38.13080360867914
1739209792.3393772;-38.13080360867914
1739209792.3393798;-45.120503652039325
1739209792.3393824;-45.120503652039325
1739209792.3393848;-45.120503652039325
1739209792.3393874;-33.981070128970906
1739209792.33939;-38.13080360867914
1739209792.3393927;-38.13080360867914
1739209792.339395;-45.120503652039325
1739209792.3393977;-33.981070128970906
1739209792.3394003;-45.120503652039325
1739209792.339403;-38.13080360867914
1739209792.3394053;-35.57807855764607
1739209792.339408;-38.13080360867914
1739209792.3394105;-38.13080360867914
1739209792.339413;-45.120503652039325
1739209792.3394156;-38.13080360867914
1739209792.3394182;-35.57807855764607
1739209792.3394208;-45.120503652039325
1739209792.3394232;-33.981070128970906
1739209792.3394258;-35.57807855764607
1739209792.3394284;-38.13080360867914
1739209792.339431;-38.13080360867914
1739209792.3394334;-35.57807855764607
1739209792.339436;-38.13080360867914
1739209792.3394387;-16.171807084586764
1739209792.3394413;-23.16150712794696
1739209792.3394437;-31.141103565318915
1739209792.3394463;-45.120503652039325
1739209792.339449;-45.120503652039325
1739209792.3394513;-33.981070128970906
1739209792.339454;-45.120503652039325
1739209792.3394566;-45.120503652039325
1739209792.3394592;-45.120503652039325
1739209792.3394616;-45.120503652039325
1739209792.3394642;-45.120503652039325
1739209792.3394668;-38.13080360867914
1739209792.3394694;-38.13080360867914
1739209792.3394718;-45.120503652039325
1739209792.3394744;-38.13080360867914
1739209792.339477;-45.120503652039325
1739209792.3394797;-38.13080360867914
1739209792.339482;-38.13080360867914
1739209792.3394847;-45.120503652039325
1739209792.3394873;-33.981070128970906
1739209792.3394897;-38.13080360867914
1739209792.3394923;-31.141103565318893
1739209792.339495;-45.120503652039325
1739209792.3394976;-33.981070128970906
1739209792.3395;-20.10991102986178
1739209792.3395026;-32.816014438256545
1739209792.3395052;-45.120503652039325
1739209792.3395078;-45.120503652039325
1739209792.3395102;-35.57807855764607
1739209792.3395128;-10.144297154226418
1739209792.3395154;-30.49652367304976
1739209792.3395178;-31.141103565318893
1739209792.3395205;-45.120503652039325
1739209792.339523;-45.120503652039325
1739209792.3395257;-33.981070128970906
1739209792.339528;-45.120503652039325
1739209792.3395307;-45.120503652039325
1739209792.3395333;-30.49652367304976
1739209792.339536;-45.120503652039325
1739209792.3395383;-35.57807855764607
1739209792.339541;-38.13080360867914
1739209792.3395436;-38.13080360867914
1739209792.3395462;-38.13080360867914
1739209792.3395486;-38.13080360867914
1739209792.3395512;-45.120503652039325
1739209792.3395538;-25.077289914212862
1739209792.3395562;-31.141103565318893
1739209792.3395588;-38.13080360867914
1739209792.3395615;-38.13080360867914
1739209792.339564;-38.13080360867914
1739209792.3395665;-45.120503652039325
1739209792.339569;-35.57807855764607
1739209792.3395717;-38.13080360867914
1739209792.3395743;-24.151403521958727
1739209792.3395767;-32.816014438256545
1739209792.3395793;-45.120503652039325
1739209792.339582;-35.57807855764607
1739209792.3395844;-31.141103565318915
1739209792.339587;-21.44694444177911
1739209792.3395896;-33.981070128970906
1739209792.3395922;-38.13080360867914
1739209792.3395946;-45.120503652039325
1739209792.3395972;-45.120503652039325
1739209792.3395998;-45.120503652039325
1739209792.3396025;-45.120503652039325
1739209792.3396049;-25.826314394896354
1739209792.3396075;-30.49652367304973
1739209792.33961;-32.816014438256545
1739209792.3396127;-29.438486411369333
1739209792.339615;-35.57807855764607
1739209792.3396177;-38.13080360867914
1739209792.3396204;-45.120503652039325
1739209792.3396227;-45.120503652039325
1739209792.3396254;-45.120503652039325
1739209792.339628;-38.13080360867914
1739209792.3396306;-38.13080360867914
1739209792.339633;-38.13080360867914
1739209792.3396356;-11.65501806655455
1739209792.3396382;-28.588378514285886
1739209792.3396409;-29.438486411369333
1739209792.3396432;-45.120503652039325
1739209792.3396459;-45.120503652039325
1739209792.3396485;-45.120503652039325
1739209792.339651;-38.13080360867914
1739209792.3396535;-45.120503652039325
1739209792.339656;-30.49652367304973
1739209792.3396587;-38.13080360867914
1739209792.3396611;-45.120503652039325
1739209792.3396637;-45.120503652039325
1739209792.3396664;-32.816014438256545
1739209792.339669;-38.13080360867914
1739209792.3396714;-45.120503652039325
1739209792.339674;-45.120503652039325
1739209792.3396766;-38.13080360867914
1739209792.3396792;-33.981070128970906
1739209792.3396816;-38.13080360867914
1739209792.3396842;-38.13080360867914
1739209792.3396869;-32.816014438256545
1739209792.3396893;-31.141103565318915
1739209792.3396919;-32.816014438256545
1739209792.3396945;-33.981070128970956
1739209792.3396971;-19.497575007474538
1739209792.3396995;-22.44878636800916
1739209792.3397021;-38.13080360867914
1739209792.3397048;-28.992665084841942
1739209792.3397074;-24.589719217205094
1739209792.3397098;-8.813174723867325
1739209792.3397124;-30.49652367304973
1739209792.339715;-45.120503652039325
1739209792.3397176;-38.13080360867914
1739209792.33972;-24.589719217205094
1739209792.3397226;-45.120503652039325
1739209792.3397253;-38.13080360867914
1739209792.3397276;-35.57807855764607
1739209792.3397303;-28.992665084841942
1739209792.339733;-45.120503652039325
1739209792.3397355;-38.13080360867914
1739209792.339738;-38.13080360867914
1739209792.3397405;-32.816014438256545
1739209792.3397431;-38.13080360867914
1739209792.3397458;-45.120503652039325
1739209792.3397481;-38.13080360867914
1739209792.3397508;-27.267205301931607
1739209792.3397534;-33.981070128970906
1739209792.3397558;-33.981070128970956
1739209792.3397584;-18.755624688505637
1739209792.339761;-35.57807855764607
1739209792.3397636;-45.120503652039325
1739209792.339766;-31.141103565318915
1739209792.3397686;-25.826314394896357
1739209792.3397713;-10.144297154226415
1739209792.339774;-29.438486411369333
1739209792.3397763;-45.120503652039325
1739209792.339779;-31.141103565318915
1739209792.3397815;-26.991370085610754
1739209792.3397841;-26.487275050834715
1739209792.3397865;-33.981070128970906
1739209792.3397892;-38.13080360867914
1739209792.3397918;-33.981070128970906
1739209792.3397942;-23.75329798047523
1739209792.3397968;-20.888044912671223
1739209792.3397994;-28.21854285175415
1739209792.339802;-38.13080360867914
1739209792.3398044;-32.816014438256545
1739209792.339807;-45.120503652039325
1739209792.3398097;-45.120503652039325
1739209792.3398123;-27.877744956031414
1739209792.3398147;-38.13080360867914
1739209792.3398173;-38.13080360867914
1739209792.33982;-20.001670042250545
1739209792.3398225;-27.267205301931607
1739209792.339825;-31.141103565318915
1739209792.3398275;-38.13080360867914
1739209792.3398302;-45.120503652039325
1739209792.3398325;-38.13080360867914
1739209792.3398352;-38.13080360867914
1739209792.3398378;-45.120503652039325
1739209792.3398404;-33.981070128970906
1739209792.3398428;-29.438486411369354
1739209792.3398454;-27.877744956031417
1739209792.339848;-38.13080360867914
1739209792.3398507;-38.13080360867914
1739209792.339853;-38.13080360867914
1739209792.3398557;-38.13080360867914
1739209792.3398583;-45.120503652039325
1739209792.3398607;-38.13080360867914
1739209792.3398633;-29.438486411369347
1739209792.339866;-32.81601443825658
1739209792.3398685;-38.13080360867914
1739209792.339871;-35.57807855764607
1739209792.3398736;-33.981070128970906
1739209792.3398762;-32.816014438256545
1739209792.3398788;-45.120503652039325
1739209792.3398812;-24.589719217205094
1739209792.3398838;-33.981070128970906
1739209792.3398864;-28.992665084841942
1739209792.339889;-45.120503652039325
1739209792.3398914;-38.13080360867914
1739209792.339894;-21.67658091518819
1739209792.3398967;-38.13080360867914
1739209792.339899;-35.57807855764607
1739209792.3399017;-45.120503652039325
1739209792.3399043;-31.141103565318915
1739209792.339907;-31.141103565318915
1739209792.3399093;-45.120503652039325
1739209792.339912;-45.120503652039325
1739209792.3399146;-35.57807855764607
1739209792.3399172;-20.4518274484982
1739209792.3399196;-32.81601443825658
1739209792.3399222;-31.141103565318893
1739209792.3399248;-35.57807855764607
1739209792.3399274;-32.81601443825658
1739209792.3399298;-16.28388930050312
1739209792.3399324;-18.192034459266992
1739209792.339935;-31.141103565318915
1739209792.3399374;-38.13080360867914
1739209792.33994;-38.13080360867914
1739209792.3399427;-35.57807855764607
1739209792.3399453;-33.981070128970906
1739209792.3399477;-29.438486411369333
1739209792.3399503;-35.57807855764607
1739209792.339953;-38.13080360867914
1739209792.3399556;-31.141103565318915
1739209792.339958;-25.62660358559016
1739209792.3399606;-38.13080360867914
1739209792.3399632;-45.120503652039325
1739209792.3399656;-45.120503652039325
1739209792.3399682;-22.740042620751332
1739209792.3399708;-31.141103565318893
1739209792.3399734;-45.120503652039325
1739209792.3399758;-38.13080360867914
1739209792.3399785;-28.58837851428586
1739209792.339981;-45.120503652039325
1739209792.3399837;-38.13080360867914
1739209792.339986;-33.981070128970906
1739209792.3399887;-31.141103565318893
1739209792.3399913;-17.051923356851116
1739209792.339994;-33.981070128970906
1739209792.3399963;-38.13080360867914
1739209792.339999;-29.438486411369333
1739209792.3400016;-45.120503652039325
1739209792.340004;-8.716683204943605
1739209792.3400066;-19.089059925837468
1739209792.3400092;-25.07728991421287
1739209792.3400118;-35.57807855764607
1739209792.3400142;-38.13080360867914
1739209792.3400168;-45.120503652039325
1739209792.3400195;-28.21854285175415
1739209792.340022;-32.816014438256545
1739209792.3400245;-45.120503652039325
1739209792.340027;-33.981070128970906
1739209792.3400297;-38.13080360867914
1739209792.340032;-45.120503652039325
1739209792.3400347;-33.981070128970906
1739209792.3400373;-45.120503652039325
1739209792.34004;-30.49652367304973
1739209792.3400424;-30.49652367304973
1739209792.340045;-45.120503652039325
1739209792.3400476;-38.13080360867914
1739209792.3400502;-45.120503652039325
1739209792.3400526;-45.120503652039325
1739209792.3400552;-45.120503652039325
1739209792.3400578;-38.13080360867914
1739209792.3400605;-45.120503652039325
1739209792.3400629;-45.120503652039325
