CAN Message; 0x24:000090fb34303018
1739209838.3658466;-45.120503652039325
1739209838.36585;-38.13080360867914
1739209838.365853;-38.13080360867914
1739209838.3658562;-45.120503652039325
1739209838.3658593;-35.57807855764607
1739209838.3658626;-38.13080360867914
1739209838.3658657;-45.120503652039325
1739209838.3658688;-45.120503652039325
1739209838.365872;-45.120503652039325
1739209838.3658752;-31.141103565318915
1739209838.3658783;-45.120503652039325
1739209838.3658814;-45.120503652039325
1739209838.3658845;-45.120503652039325
1739209838.3658879;-38.13080360867914
1739209838.365891;-35.57807855764607
1739209838.365894;-35.57807855764607
1739209838.3658972;-38.13080360867914
1739209838.3659005;-32.816014438256545
1739209838.3659036;-38.13080360867914
1739209838.3659067;-45.120503652039325
1739209838.3659098;-45.120503652039325
1739209838.365913;-45.120503652039325
1739209838.3659163;-45.120503652039325
1739209838.3659194;-38.13080360867914
1739209838.3659225;-32.816014438256545
1739209838.3659256;-33.981070128970906
1739209838.365929;-45.120503652039325
1739209838.365932;-45.120503652039325
1739209838.365935;-45.120503652039325
1739209838.3659382;-38.13080360867914
1739209838.3659415;-45.120503652039325
1739209838.3659446;-38.13080360867914
1739209838.3659477;-32.816014438256545
1739209838.3659508;-31.141103565318915
1739209838.3659542;-45.120503652039325
1739209838.3659573;-38.13080360867914
1739209838.3659604;-35.57807855764607
1739209838.3659635;-38.13080360867914
1739209838.3659668;-45.120503652039325
1739209838.36597;-38.13080360867914
1739209838.365973;-38.13080360867914
1739209838.365976;-31.141103565318915
1739209838.3659794;-33.981070128970906
1739209838.3659825;-38.13080360867914
1739209838.3659856;-38.13080360867914
1739209838.3659887;-38.13080360867914
1739209838.3659918;-38.13080360867914
1739209838.3659952;-38.13080360867914
1739209838.3659983;-45.120503652039325
1739209838.3660014;-38.13080360867914
1739209838.3660045;-38.13080360867914
1739209838.3660078;-45.120503652039325
1739209838.366011;-38.13080360867914
1739209838.366014;-38.13080360867914
1739209838.366017;-32.816014438256545
1739209838.3660204;-38.13080360867914
1739209838.3660235;-45.120503652039325
1739209838.3660266;-28.58837851428586
1739209838.3660297;-28.992665084841942
1739209838.366033;-33.981070128970906
1739209838.3660362;-45.120503652039325
1739209838.3660393;-38.13080360867914
1739209838.3660424;-38.13080360867914
1739209838.3660457;-33.981070128970906
1739209838.3660488;-45.120503652039325
1739209838.366052;-45.120503652039325
1739209838.366055;-45.120503652039325
1739209838.366058;-45.120503652039325
1739209838.3660614;-45.120503652039325
1739209838.3660645;-45.120503652039325
1739209838.3660676;-38.13080360867914
1739209838.3660707;-45.120503652039325
1739209838.366074;-45.120503652039325
1739209838.3660772;-38.13080360867914
1739209838.3660803;-38.13080360867914
1739209838.3660834;-35.57807855764607
1739209838.3660867;-38.13080360867914
1739209838.3660898;-45.120503652039325
1739209838.366093;-45.120503652039325
1739209838.366096;-45.120503652039325
1739209838.3660994;-45.120503652039325
1739209838.3661025;-45.120503652039325
1739209838.3661056;-35.57807855764607
1739209838.3661087;-45.120503652039325
1739209838.366112;-45.120503652039325
1739209838.366115;-33.981070128970906
1739209838.3661182;-38.13080360867914
1739209838.3661213;-45.120503652039325
1739209838.3661246;-35.57807855764607
1739209838.3661277;-38.13080360867914
1739209838.3661308;-45.120503652039325
1739209838.366134;-38.13080360867914
1739209838.366137;-32.816014438256545
1739209838.3661404;-38.13080360867914
1739209838.3661435;-38.13080360867914
1739209838.3661466;-38.13080360867914
1739209838.3661497;-38.13080360867914
1739209838.366153;-32.816014438256545
1739209838.366156;-38.13080360867914
1739209838.3661592;-45.120503652039325
1739209838.3661623;-38.13080360867914
1739209838.3661656;-38.13080360867914
1739209838.3661687;-45.120503652039325
1739209838.3661718;-45.120503652039325
1739209838.366175;-35.57807855764607
1739209838.3661783;-45.120503652039325
1739209838.3661814;-45.120503652039325
1739209838.3661845;-38.13080360867914
1739209838.3661876;-45.120503652039325
1739209838.366191;-38.13080360867914
1739209838.366194;-38.13080360867914
1739209838.366197;-35.57807855764607
1739209838.3662002;-45.120503652039325
1739209838.3662033;-38.13080360867914
1739209838.3662066;-32.816014438256545
1739209838.3662097;-38.13080360867914
1739209838.3662128;-45.120503652039325
1739209838.366216;-45.120503652039325
1739209838.3662193;-38.13080360867914
1739209838.3662224;-33.981070128970906
1739209838.3662255;-45.120503652039325
1739209838.3662286;-45.120503652039325
1739209838.366232;-38.13080360867914
1739209838.366235;-45.120503652039325
1739209838.366238;-38.13080360867914
1739209838.3662412;-38.13080360867914
1739209838.3662446;-33.981070128970906
1739209838.3662477;-45.120503652039325
1739209838.3662508;-45.120503652039325
1739209838.3662539;-45.120503652039325
1739209838.3662572;-33.981070128970906
1739209838.3662603;-31.141103565318915
1739209838.3662634;-45.120503652039325
1739209838.3662665;-45.120503652039325
1739209838.3662698;-38.13080360867914
1739209838.366273;-32.816014438256545
1739209838.366276;-45.120503652039325
1739209838.3662791;-45.120503652039325
1739209838.3662822;-45.120503652039325
1739209838.3662856;-45.120503652039325
1739209838.3662887;-45.120503652039325
1739209838.3662918;-38.13080360867914
1739209838.3662949;-38.13080360867914
1739209838.3662982;-38.13080360867914
1739209838.3663013;-38.13080360867914
1739209838.3663044;-45.120503652039325
1739209838.3663075;-35.57807855764607
1739209838.3663108;-33.981070128970906
1739209838.366314;-45.120503652039325
1739209838.366317;-45.120503652039325
1739209838.3663201;-32.816014438256545
1739209838.3663235;-38.13080360867914
1739209838.3663266;-38.13080360867914
1739209838.3663297;-45.120503652039325
1739209838.3663328;-38.13080360867914
1739209838.366336;-33.981070128970906
1739209838.3663392;-38.13080360867914
1739209838.3663423;-33.981070128970906
1739209838.3663454;-45.120503652039325
1739209838.3663487;-45.120503652039325
1739209838.3663518;-45.120503652039325
1739209838.366355;-45.120503652039325
1739209838.366358;-45.120503652039325
1739209838.3663611;-38.13080360867914
1739209838.3663645;-32.816014438256545
1739209838.3663676;-45.120503652039325
1739209838.3663707;-45.120503652039325
1739209838.3663738;-38.13080360867914
1739209838.366377;-38.13080360867914
1739209838.3663802;-45.120503652039325
1739209838.3663833;-38.13080360867914
1739209838.3663864;-31.141103565318915
1739209838.3663898;-38.13080360867914
1739209838.3663929;-38.13080360867914
1739209838.366396;-38.13080360867914
1739209838.366399;-35.57807855764607
1739209838.3664024;-33.981070128970906
1739209838.3664055;-38.13080360867914
1739209838.3664086;-45.120503652039325
1739209838.3664117;-38.13080360867914
1739209838.366415;-45.120503652039325
1739209838.3664181;-45.120503652039325
1739209838.3664212;-45.120503652039325
1739209838.3664243;-45.120503652039325
1739209838.3664274;-45.120503652039325
1739209838.3664308;-45.120503652039325
1739209838.3664339;-35.57807855764607
1739209838.366437;-38.13080360867914
1739209838.36644;-45.120503652039325
1739209838.3664434;-45.120503652039325
1739209838.3664465;-38.13080360867914
1739209838.3664496;-45.120503652039325
1739209838.3664527;-38.13080360867914
1739209838.366456;-38.13080360867914
1739209838.3664591;-35.57807855764607
1739209838.3664622;-28.992665084841942
1739209838.3664653;-45.120503652039325
1739209838.3664687;-38.13080360867914
1739209838.3664718;-35.57807855764607
1739209838.3664749;-33.981070128970906
1739209838.366478;-45.120503652039325
1739209838.3664813;-45.120503652039325
1739209838.3664844;-45.120503652039325
1739209838.3664875;-32.81601443825658
1739209838.3664906;-38.13080360867914
1739209838.366494;-38.13080360867914
1739209838.366497;-30.49652367304973
1739209838.3665001;-45.120503652039325
1739209838.3665032;-45.120503652039325
1739209838.3665063;-38.13080360867914
1739209838.3665097;-38.13080360867914
1739209838.3665128;-28.992665084841942
1739209838.3665159;-38.13080360867914
1739209838.366519;-35.57807855764607
1739209838.3665223;-35.57807855764607
1739209838.3665254;-38.13080360867914
1739209838.3665285;-45.120503652039325
1739209838.3665316;-45.120503652039325
1739209838.366535;-35.57807855764607
1739209838.366538;-38.13080360867914
1739209838.3665411;-38.13080360867914
1739209838.3665442;-45.120503652039325
1739209838.3665476;-38.13080360867914
1739209838.3665507;-33.981070128970906
1739209838.3665538;-45.120503652039325
1739209838.366557;-38.13080360867914
1739209838.3665602;-35.57807855764607
1739209838.3665633;-33.981070128970906
1739209838.3665664;-45.120503652039325
1739209838.3665695;-38.13080360867914
1739209838.3665726;-38.13080360867914
1739209838.366576;-38.13080360867914
1739209838.366579;-38.13080360867914
1739209838.3665822;-38.13080360867914
1739209838.3665853;-38.13080360867914
1739209838.3665886;-33.981070128970906
1739209838.3665917;-38.13080360867914
1739209838.3665948;-45.120503652039325
1739209838.366598;-45.120503652039325
1739209838.3666012;-45.120503652039325
1739209838.3666043;-33.981070128970906
1739209838.3666074;-38.13080360867914
1739209838.3666105;-38.13080360867914
1739209838.3666139;-38.13080360867914
1739209838.366617;-35.57807855764607
1739209838.36662;-38.13080360867914
1739209838.3666232;-45.120503652039325
1739209838.3666265;-45.120503652039325
1739209838.3666296;-45.120503652039325
1739209838.3666327;-45.120503652039325
1739209838.3666358;-45.120503652039325
1739209838.3666391;-45.120503652039325
1739209838.3666422;-45.120503652039325
1739209838.3666453;-38.13080360867914
1739209838.3666484;-45.120503652039325
1739209838.3666515;-33.981070128970906
1739209838.3666549;-45.120503652039325
1739209838.366658;-38.13080360867914
1739209838.366661;-38.13080360867914
1739209838.3666642;-45.120503652039325
1739209838.3666675;-32.816014438256545
1739209838.3666706;-45.120503652039325
1739209838.3666737;-45.120503652039325
1739209838.3666768;-38.13080360867914
1739209838.3666801;-38.13080360867914
1739209838.3666832;-38.13080360867914
1739209838.3666863;-33.981070128970906
1739209838.3666894;-45.120503652039325
1739209838.3666928;-38.13080360867914
1739209838.366696;-38.13080360867914
1739209838.366699;-32.816014438256545
1739209838.366702;-38.13080360867914
1739209838.3667054;-38.13080360867914
1739209838.3667085;-33.981070128970906
1739209838.3667116;-32.816014438256545
1739209838.3667147;-33.981070128970906
1739209838.3667178;-45.120503652039325
1739209838.3667212;-45.120503652039325
1739209838.3667243;-38.13080360867914
1739209838.3667274;-35.57807855764607
1739209838.3667305;-45.120503652039325
1739209838.3667338;-45.120503652039325
1739209838.366737;-38.13080360867914
1739209838.36674;-38.13080360867914
1739209838.366743;-31.141103565318893
1739209838.3667464;-35.57807855764607
1739209838.3667495;-38.13080360867914
1739209838.3667526;-38.13080360867914
1739209838.3667557;-45.120503652039325
1739209838.366759;-38.13080360867914
1739209838.3667622;-38.13080360867914
1739209838.3667653;-45.120503652039325
1739209838.3667684;-45.120503652039325
1739209838.3667717;-38.13080360867914
1739209838.3667748;-35.57807855764607
1739209838.366778;-35.57807855764607
1739209838.366781;-45.120503652039325
1739209838.3667843;-45.120503652039325
1739209838.3667874;-38.13080360867914
1739209838.3667905;-45.120503652039325
1739209838.3667936;-25.826314394896354
1739209838.3667967;-33.981070128970906
1739209838.3668;-38.13080360867914
1739209838.3668032;-38.13080360867914
1739209838.3668063;-32.816014438256545
1739209838.3668094;-38.13080360867914
1739209838.3668127;-45.120503652039325
1739209838.3668158;-38.13080360867914
1739209838.366819;-35.57807855764607
1739209838.366822;-45.120503652039325
1739209838.3668253;-45.120503652039325
1739209838.3668284;-45.120503652039325
1739209838.3668315;-45.120503652039325
1739209838.3668346;-38.13080360867914
1739209838.366838;-38.13080360867914
1739209838.366841;-38.13080360867914
1739209838.3668442;-29.438486411369333
1739209838.3668473;-35.57807855764607
1739209838.3668506;-45.120503652039325
1739209838.3668537;-38.13080360867914
1739209838.3668568;-35.57807855764607
1739209838.36686;-38.13080360867914
1739209838.3668633;-45.120503652039325
1739209838.3668664;-45.120503652039325
1739209838.3668694;-32.816014438256545
1739209838.3668725;-35.57807855764607
1739209838.3668756;-45.120503652039325
1739209838.366879;-38.13080360867914
1739209838.366882;-45.120503652039325
1739209838.3668852;-45.120503652039325
1739209838.3668883;-45.120503652039325
1739209838.3668916;-35.57807855764607
1739209838.3668947;-38.13080360867914
1739209838.3668978;-45.120503652039325
1739209838.366901;-35.57807855764607
1739209838.3669043;-45.120503652039325
1739209838.3669074;-45.120503652039325
1739209838.3669105;-45.120503652039325
1739209838.3669136;-35.57807855764607
1739209838.366917;-45.120503652039325
1739209838.36692;-30.49652367304973
1739209838.366923;-31.141103565318893
1739209838.3669262;-33.981070128970906
1739209838.3669295;-33.981070128970906
1739209838.3669326;-38.13080360867914
1739209838.3669357;-38.13080360867914
1739209838.3669388;-45.120503652039325
1739209838.366942;-38.13080360867914
1739209838.3669453;-45.120503652039325
1739209838.3669484;-45.120503652039325
1739209838.3669515;-35.57807855764607
1739209838.3669546;-38.13080360867914
1739209838.366958;-45.120503652039325
1739209838.366961;-45.120503652039325
1739209838.366964;-45.120503652039325
1739209838.3669672;-45.120503652039325
1739209838.3669705;-32.816014438256545
1739209838.3669736;-35.57807855764607
1739209838.3669767;-35.57807855764607
1739209838.3669798;-38.13080360867914
1739209838.3669832;-45.120503652039325
1739209838.3669863;-45.120503652039325
1739209838.3669894;-38.13080360867914
1739209838.3669925;-38.13080360867914
1739209838.3669958;-38.13080360867914
1739209838.366999;-32.816014438256545
1739209838.367002;-38.13080360867914
1739209838.367005;-45.120503652039325
1739209838.3670084;-45.120503652039325
1739209838.3670115;-38.13080360867914
1739209838.3670146;-45.120503652039325
1739209838.3670177;-45.120503652039325
1739209838.3670208;-45.120503652039325
1739209838.3670242;-38.13080360867914
1739209838.3670273;-38.13080360867914
1739209838.3670304;-38.13080360867914
1739209838.3670335;-45.120503652039325
1739209838.3670368;-38.13080360867914
1739209838.36704;-45.120503652039325
1739209838.367043;-38.13080360867914
1739209838.367046;-32.816014438256545
1739209838.3670495;-31.141103565318915
1739209838.3670526;-45.120503652039325
1739209838.3670557;-38.13080360867914
1739209838.3670588;-38.13080360867914
1739209838.367062;-45.120503652039325
1739209838.3670652;-45.120503652039325
1739209838.3670683;-38.13080360867914
1739209838.3670714;-38.13080360867914
1739209838.3670747;-45.120503652039325
1739209838.3670778;-45.120503652039325
1739209838.367081;-45.120503652039325
1739209838.367084;-38.13080360867914
1739209838.3670871;-38.13080360867914
1739209838.3670905;-45.120503652039325
1739209838.3670936;-45.120503652039325
1739209838.3670967;-45.120503652039325
1739209838.3670998;-45.120503652039325
1739209838.367103;-38.13080360867914
1739209838.3671062;-45.120503652039325
1739209838.3671093;-45.120503652039325
1739209838.3671124;-45.120503652039325
1739209838.3671157;-38.13080360867914
1739209838.3671188;-38.13080360867914
1739209838.367122;-38.13080360867914
1739209838.367125;-33.981070128970906
1739209838.3671284;-33.981070128970906
1739209838.3671315;-45.120503652039325
1739209838.3671346;-45.120503652039325
1739209838.3671377;-38.13080360867914
1739209838.367141;-33.981070128970906
1739209838.367144;-33.981070128970906
1739209838.3671472;-45.120503652039325
1739209838.3671503;-45.120503652039325
1739209838.3671536;-38.13080360867914
1739209838.3671567;-35.57807855764607
1739209838.3671598;-45.120503652039325
1739209838.367163;-45.120503652039325
1739209838.367166;-38.13080360867914
1739209838.3671694;-45.120503652039325
1739209838.3671725;-45.120503652039325
1739209838.3671756;-38.13080360867914
1739209838.3671787;-35.57807855764607
1739209838.367182;-35.57807855764607
1739209838.367185;-45.120503652039325
1739209838.3671882;-33.981070128970906
1739209838.3671913;-31.141103565318915
1739209838.3671947;-38.13080360867914
1739209838.3671978;-45.120503652039325
1739209838.3672009;-38.13080360867914
1739209838.367204;-35.57807855764607
1739209838.3672073;-38.13080360867914
1739209838.3672104;-45.120503652039325
1739209838.3672135;-45.120503652039325
1739209838.3672166;-32.816014438256545
1739209838.36722;-33.981070128970906
1739209838.367223;-45.120503652039325
1739209838.3672261;-45.120503652039325
1739209838.3672292;-38.13080360867914
1739209838.3672323;-45.120503652039325
1739209838.3672357;-45.120503652039325
1739209838.3672388;-45.120503652039325
1739209838.3672419;-45.120503652039325
1739209838.367245;-38.13080360867914
1739209838.3672483;-35.57807855764607
1739209838.3672514;-31.141103565318915
1739209838.3672545;-27.267205301931607
1739209838.3672576;-38.13080360867914
1739209838.367261;-38.13080360867914
1739209838.367264;-38.13080360867914
1739209838.3672671;-35.57807855764607
1739209838.3672702;-38.13080360867914
1739209838.3672736;-35.57807855764607
1739209838.3672767;-38.13080360867914
1739209838.3672798;-45.120503652039325
1739209838.3672829;-38.13080360867914
1739209838.3672862;-35.57807855764607
1739209838.3672893;-35.57807855764607
1739209838.3672924;-45.120503652039325
1739209838.3672955;-45.120503652039325
1739209838.3672988;-32.816014438256545
1739209838.367302;-45.120503652039325
1739209838.367305;-38.13080360867914
1739209838.3673081;-38.13080360867914
1739209838.3673112;-38.13080360867914
1739209838.3673146;-38.13080360867914
1739209838.3673177;-45.120503652039325
1739209838.3673208;-38.13080360867914
1739209838.3673239;-35.57807855764607
1739209838.3673272;-35.57807855764607
1739209838.3673303;-28.58837851428586
1739209838.3673334;-38.13080360867914
1739209838.3673365;-45.120503652039325
1739209838.3673398;-38.13080360867914
1739209838.367343;-35.57807855764607
1739209838.367346;-38.13080360867914
1739209838.3673491;-38.13080360867914
1739209838.3673525;-45.120503652039325
1739209838.3673556;-33.981070128970956
1739209838.3673587;-45.120503652039325
1739209838.3673618;-45.120503652039325
1739209838.3673651;-45.120503652039325
1739209838.3673682;-38.13080360867914
1739209838.3673713;-33.981070128970906
1739209838.3673744;-45.120503652039325
1739209838.3673775;-38.13080360867914
1739209838.3673809;-30.49652367304973
1739209838.367384;-32.816014438256545
1739209838.367387;-45.120503652039325
1739209838.3673902;-45.120503652039325
1739209838.3673935;-45.120503652039325
1739209838.3673966;-38.13080360867914
1739209838.3673997;-45.120503652039325
1739209838.3674028;-45.120503652039325
1739209838.3674061;-32.816014438256545
1739209838.3674092;-38.13080360867914
1739209838.3674123;-45.120503652039325
1739209838.3674154;-38.13080360867914
1739209838.3674188;-33.981070128970906
1739209838.3674219;-45.120503652039325
1739209838.367425;-45.120503652039325
1739209838.367428;-45.120503652039325
1739209838.3674314;-45.120503652039325
1739209838.3674345;-38.13080360867914
1739209838.3674376;-38.13080360867914
1739209838.3674407;-38.13080360867914
1739209838.367444;-38.13080360867914
1739209838.3674471;-33.981070128970906
1739209838.3674502;-45.120503652039325
1739209838.3674533;-45.120503652039325
1739209838.3674564;-32.816014438256545
1739209838.3674598;-38.13080360867914
1739209838.3674629;-38.13080360867914
1739209838.367466;-33.981070128970906
1739209838.367469;-45.120503652039325
1739209838.3674724;-38.13080360867914
1739209838.3674755;-33.981070128970906
1739209838.3674786;-38.13080360867914
1739209838.3674817;-45.120503652039325
1739209838.367485;-45.120503652039325
1739209838.3674881;-45.120503652039325
1739209838.3674912;-38.13080360867914
1739209838.3674943;-38.13080360867914
1739209838.3674977;-38.13080360867914
1739209838.3675008;-38.13080360867914
1739209838.367504;-45.120503652039325
1739209838.367507;-45.120503652039325
1739209838.3675103;-35.57807855764607
1739209838.3675134;-32.816014438256545
1739209838.3675165;-33.981070128970906
1739209838.3675196;-45.120503652039325
1739209838.367523;-45.120503652039325
1739209838.367526;-32.816014438256545
1739209838.3675292;-33.981070128970906
1739209838.3675323;-38.13080360867914
1739209838.3675354;-35.57807855764607
1739209838.3675387;-35.57807855764607
1739209838.3675418;-38.13080360867914
1739209838.367545;-45.120503652039325
1739209838.367548;-38.13080360867914
1739209838.3675513;-35.57807855764607
1739209838.3675544;-45.120503652039325
1739209838.3675575;-45.120503652039325
1739209838.3675606;-35.57807855764607
1739209838.367564;-32.816014438256545
1739209838.367567;-38.13080360867914
1739209838.3675702;-38.13080360867914
1739209838.3675733;-35.57807855764607
1739209838.3675766;-45.120503652039325
1739209838.3675797;-45.120503652039325
1739209838.3675828;-45.120503652039325
1739209838.367586;-33.981070128970906
1739209838.3675892;-45.120503652039325
1739209838.3675923;-38.13080360867914
1739209838.3675954;-38.13080360867914
1739209838.3675985;-45.120503652039325
1739209838.3676016;-45.120503652039325
1739209838.367605;-45.120503652039325
1739209838.367608;-45.120503652039325
1739209838.3676112;-38.13080360867914
1739209838.3676143;-45.120503652039325
1739209838.3676176;-45.120503652039325
1739209838.3676207;-38.13080360867914
1739209838.3676238;-38.13080360867914
1739209838.367627;-38.13080360867914
1739209838.3676302;-30.49652367304973
1739209838.3676333;-38.13080360867914
1739209838.3676364;-27.267205301931607
1739209838.3676395;-45.120503652039325
1739209838.3676429;-38.13080360867914
1739209838.367646;-38.13080360867914
1739209838.367649;-33.981070128970906
1739209838.3676522;-38.13080360867914
1739209838.3676555;-38.13080360867914
1739209838.3676586;-35.57807855764607
1739209838.3676617;-35.57807855764607
1739209838.3676648;-38.13080360867914
1739209838.3676682;-38.13080360867914
1739209838.3676713;-38.13080360867914
1739209838.3676744;-38.13080360867914
1739209838.3676775;-45.120503652039325
1739209838.3676805;-45.120503652039325
1739209838.367684;-45.120503652039325
1739209838.367687;-32.816014438256545
1739209838.36769;-45.120503652039325
1739209838.3676932;-45.120503652039325
1739209838.3676965;-38.13080360867914
1739209838.3676996;-38.13080360867914
1739209838.3677027;-45.120503652039325
1739209838.3677058;-45.120503652039325
1739209838.3677092;-45.120503652039325
1739209838.3677123;-31.141103565318915
1739209838.3677154;-38.13080360867914
1739209838.3677185;-45.120503652039325
1739209838.3677218;-38.13080360867914
1739209838.367725;-38.13080360867914
