CAN Message; 0x1bb:000044b7dc8a8ec9
1739209623.1320136;-31.141103565318915
1739209623.1320217;-38.13080360867914
1739209623.1320298;-38.13080360867914
1739209623.1320379;-35.57807855764607
1739209623.132046;-38.13080360867914
1739209623.1320543;-45.120503652039325
1739209623.1320624;-45.120503652039325
1739209623.1320705;-45.120503652039325
1739209623.1320786;-38.13080360867914
1739209623.1320868;-35.57807855764607
1739209623.1320949;-35.57807855764607
1739209623.132103;-38.13080360867914
1739209623.132111;-33.981070128970906
1739209623.1321194;-33.981070128970906
1739209623.1321275;-45.120503652039325
1739209623.1321356;-45.120503652039325
1739209623.1321437;-33.981070128970906
1739209623.1321518;-38.13080360867914
1739209623.13216;-45.120503652039325
1739209623.132168;-38.13080360867914
1739209623.1321764;-35.57807855764607
1739209623.1321845;-35.57807855764607
1739209623.1321926;-38.13080360867914
1739209623.1322007;-31.141103565318915
1739209623.1322088;-31.141103565318915
1739209623.132217;-35.57807855764607
1739209623.132225;-38.13080360867914
1739209623.1322334;-45.120503652039325
1739209623.1322415;-38.13080360867914
1739209623.1322496;-38.13080360867914
1739209623.1322577;-38.13080360867914
1739209623.1322658;-35.57807855764607
1739209623.132274;-31.141103565318915
1739209623.132282;-31.141103565318915
1739209623.1322901;-38.13080360867914
1739209623.1322985;-38.13080360867914
1739209623.1323066;-35.57807855764607
1739209623.1323147;-45.120503652039325
1739209623.1323228;-45.120503652039325
1739209623.132331;-32.816014438256545
1739209623.132339;-33.981070128970906
1739209623.132347;-38.13080360867914
1739209623.1323555;-38.13080360867914
1739209623.1323636;-33.981070128970906
1739209623.1323717;-38.13080360867914
1739209623.1323798;-38.13080360867914
1739209623.1323879;-45.120503652039325
1739209623.132396;-45.120503652039325
1739209623.132404;-38.13080360867914
1739209623.1324122;-38.13080360867914
1739209623.1324205;-45.120503652039325
1739209623.1324286;-45.120503652039325
1739209623.1324368;-45.120503652039325
1739209623.1324449;-45.120503652039325
1739209623.132453;-38.13080360867914
1739209623.132461;-45.120503652039325
1739209623.1324692;-38.13080360867914
1739209623.1324775;-30.49652367304973
1739209623.1324856;-38.13080360867914
1739209623.1324937;-33.981070128970906
1739209623.1325018;-38.13080360867914
1739209623.13251;-45.120503652039325
1739209623.132518;-45.120503652039325
1739209623.1325262;-38.13080360867914
1739209623.1325345;-45.120503652039325
1739209623.1325426;-38.13080360867914
1739209623.1325507;-45.120503652039325
1739209623.1325588;-38.13080360867914
1739209623.132567;-45.120503652039325
1739209623.132575;-45.120503652039325
1739209623.1325831;-45.120503652039325
1739209623.1325912;-38.13080360867914
1739209623.1325996;-45.120503652039325
1739209623.1326077;-30.49652367304973
1739209623.1326158;-38.13080360867914
1739209623.132624;-35.57807855764607
1739209623.132632;-38.13080360867914
1739209623.1326401;-38.13080360867914
1739209623.1326482;-45.120503652039325
1739209623.1326566;-38.13080360867914
1739209623.1326647;-38.13080360867914
1739209623.1326728;-33.981070128970956
1739209623.132681;-45.120503652039325
1739209623.132689;-33.981070128970906
1739209623.132697;-38.13080360867914
1739209623.1327052;-45.120503652039325
1739209623.1327133;-45.120503652039325
1739209623.1327217;-45.120503652039325
1739209623.1327298;-38.13080360867914
1739209623.1327379;-26.991370085610736
1739209623.132746;-35.57807855764607
1739209623.132754;-45.120503652039325
1739209623.1327622;-38.13080360867914
1739209623.1327703;-38.13080360867914
1739209623.1327786;-45.120503652039325
1739209623.1327868;-45.120503652039325
1739209623.1327949;-45.120503652039325
1739209623.132803;-38.13080360867914
1739209623.132811;-45.120503652039325
1739209623.1328192;-38.13080360867914
1739209623.1328273;-45.120503652039325
1739209623.1328354;-35.57807855764607
1739209623.1328437;-35.57807855764607
1739209623.1328518;-45.120503652039325
1739209623.13286;-45.120503652039325
1739209623.132868;-29.438486411369333
1739209623.1328762;-35.57807855764607
1739209623.1328843;-45.120503652039325
1739209623.1328924;-35.57807855764607
1739209623.1329007;-38.13080360867914
1739209623.1329088;-38.13080360867914
1739209623.132917;-45.120503652039325
1739209623.132925;-38.13080360867914
1739209623.1329331;-38.13080360867914
1739209623.1329412;-45.120503652039325
1739209623.1329494;-45.120503652039325
1739209623.1329577;-45.120503652039325
1739209623.1329658;-35.57807855764607
1739209623.132974;-45.120503652039325
1739209623.132982;-38.13080360867914
1739209623.1329901;-35.57807855764607
1739209623.1329982;-45.120503652039325
1739209623.1330063;-45.120503652039325
1739209623.1330144;-35.57807855764607
1739209623.1330228;-38.13080360867914
1739209623.133031;-45.120503652039325
1739209623.133039;-33.981070128970906
1739209623.133047;-45.120503652039325
1739209623.1330552;-45.120503652039325
1739209623.1330633;-32.816014438256545
1739209623.1330714;-33.981070128970906
1739209623.1330798;-38.13080360867914
1739209623.1330879;-38.13080360867914
1739209623.133096;-45.120503652039325
1739209623.133104;-38.13080360867914
1739209623.1331122;-38.13080360867914
1739209623.1331203;-33.981070128970906
1739209623.1331284;-45.120503652039325
1739209623.1331365;-45.120503652039325
1739209623.1331449;-38.13080360867914
1739209623.133153;-45.120503652039325
1739209623.133161;-45.120503652039325
1739209623.1331692;-45.120503652039325
1739209623.1331773;-32.816014438256545
1739209623.1331854;-38.13080360867914
1739209623.1331935;-38.13080360867914
1739209623.1332018;-45.120503652039325
1739209623.13321;-38.13080360867914
1739209623.133218;-33.981070128970906
1739209623.1332262;-45.120503652039325
1739209623.1332343;-38.13080360867914
1739209623.1332424;-35.57807855764607
1739209623.1332505;-38.13080360867914
1739209623.1332588;-45.120503652039325
1739209623.133267;-45.120503652039325
1739209623.133275;-45.120503652039325
1739209623.1332831;-38.13080360867914
1739209623.1332912;-45.120503652039325
1739209623.1332994;-45.120503652039325
1739209623.1333075;-38.13080360867914
1739209623.1333156;-35.57807855764607
1739209623.133324;-38.13080360867914
1739209623.133332;-45.120503652039325
1739209623.1333401;-45.120503652039325
1739209623.1333482;-38.13080360867914
1739209623.1333563;-45.120503652039325
1739209623.1333644;-45.120503652039325
1739209623.1333725;-38.13080360867914
1739209623.133381;-38.13080360867914
1739209623.133389;-38.13080360867914
1739209623.133397;-38.13080360867914
1739209623.1334052;-33.981070128970906
1739209623.1334133;-38.13080360867914
1739209623.1334214;-45.120503652039325
1739209623.1334295;-35.57807855764607
1739209623.1334376;-38.13080360867914
1739209623.133446;-45.120503652039325
1739209623.133454;-45.120503652039325
1739209623.1334622;-45.120503652039325
1739209623.1334703;-33.981070128970906
1739209623.1334784;-35.57807855764607
1739209623.1334865;-38.13080360867914
1739209623.1334946;-45.120503652039325
1739209623.133503;-45.120503652039325
1739209623.133511;-38.13080360867914
1739209623.1335192;-45.120503652039325
1739209623.1335273;-33.981070128970906
1739209623.1335354;-33.981070128970906
1739209623.1335435;-35.57807855764607
1739209623.1335516;-45.120503652039325
1739209623.1335597;-35.57807855764607
1739209623.133568;-38.13080360867914
1739209623.1335762;-38.13080360867914
1739209623.1335843;-45.120503652039325
1739209623.1335924;-45.120503652039325
1739209623.1336005;-38.13080360867914
1739209623.1336086;-38.13080360867914
1739209623.1336167;-45.120503652039325
1739209623.133625;-45.120503652039325
1739209623.1336331;-38.13080360867914
1739209623.1336412;-38.13080360867914
1739209623.1336493;-38.13080360867914
1739209623.1336575;-33.981070128970906
1739209623.1336656;-33.981070128970906
1739209623.1336737;-38.13080360867914
1739209623.133682;-45.120503652039325
1739209623.13369;-38.13080360867914
1739209623.1336982;-33.981070128970906
1739209623.1337063;-33.981070128970906
1739209623.1337144;-45.120503652039325
1739209623.1337225;-38.13080360867914
1739209623.1337306;-32.816014438256545
1739209623.1337388;-38.13080360867914
1739209623.133747;-45.120503652039325
1739209623.1337552;-45.120503652039325
1739209623.1337633;-38.13080360867914
1739209623.1337714;-38.13080360867914
1739209623.1337795;-45.120503652039325
1739209623.1337876;-45.120503652039325
1739209623.1337957;-38.13080360867914
1739209623.133804;-38.13080360867914
1739209623.1338122;-45.120503652039325
1739209623.1338203;-38.13080360867914
1739209623.1338284;-38.13080360867914
1739209623.1338365;-45.120503652039325
1739209623.1338446;-45.120503652039325
1739209623.1338527;-38.13080360867914
1739209623.1338608;-30.49652367304973
1739209623.1338692;-38.13080360867914
1739209623.1338773;-45.120503652039325
1739209623.1338854;-38.13080360867914
1739209623.1338935;-33.981070128970906
1739209623.1339016;-45.120503652039325
1739209623.1339097;-38.13080360867914
1739209623.1339178;-45.120503652039325
1739209623.1339262;-31.141103565318943
1739209623.1339343;-45.120503652039325
1739209623.1339424;-45.120503652039325
1739209623.1339505;-45.120503652039325
1739209623.1339586;-38.13080360867914
1739209623.1339667;-38.13080360867914
1739209623.1339748;-45.120503652039325
1739209623.133983;-31.141103565318915
1739209623.1339912;-27.267205301931607
1739209623.1339993;-35.57807855764607
1739209623.1340075;-45.120503652039325
1739209623.1340156;-45.120503652039325
1739209623.1340237;-32.816014438256545
1739209623.1340318;-38.13080360867914
1739209623.1340399;-45.120503652039325
1739209623.1340482;-45.120503652039325
1739209623.1340563;-45.120503652039325
1739209623.1340644;-45.120503652039325
1739209623.1340725;-45.120503652039325
1739209623.1340806;-45.120503652039325
1739209623.1340888;-45.120503652039325
1739209623.1340969;-45.120503652039325
1739209623.1341052;-45.120503652039325
1739209623.1341133;-45.120503652039325
1739209623.1341214;-32.816014438256545
1739209623.1341295;-38.13080360867914
1739209623.1341376;-45.120503652039325
1739209623.1341457;-45.120503652039325
1739209623.1341538;-35.57807855764607
1739209623.134162;-38.13080360867914
1739209623.1341703;-45.120503652039325
1739209623.1341784;-45.120503652039325
1739209623.1341865;-30.49652367304973
1739209623.1341946;-32.816014438256545
1739209623.1342027;-45.120503652039325
1739209623.1342108;-45.120503652039325
1739209623.134219;-32.816014438256545
1739209623.1342273;-38.13080360867914
1739209623.1342354;-45.120503652039325
1739209623.1342435;-45.120503652039325
1739209623.1342516;-45.120503652039325
1739209623.1342597;-38.13080360867914
1739209623.1342678;-45.120503652039325
1739209623.134276;-38.13080360867914
1739209623.134284;-45.120503652039325
1739209623.1342924;-38.13080360867914
1739209623.1343005;-38.13080360867914
1739209623.1343086;-45.120503652039325
1739209623.1343167;-27.8777449560314
1739209623.1343248;-35.57807855764607
1739209623.134333;-45.120503652039325
1739209623.134341;-45.120503652039325
1739209623.1343493;-35.57807855764607
1739209623.1343575;-45.120503652039325
1739209623.1343656;-45.120503652039325
1739209623.1343737;-33.981070128970906
1739209623.1343818;-45.120503652039325
1739209623.1343899;-45.120503652039325
1739209623.134398;-35.57807855764607
1739209623.1344063;-45.120503652039325
1739209623.1344144;-45.120503652039325
1739209623.1344225;-38.13080360867914
1739209623.1344306;-38.13080360867914
1739209623.1344388;-45.120503652039325
1739209623.1344469;-26.991370085610736
1739209623.134455;-27.8777449560314
1739209623.134463;-45.120503652039325
1739209623.1344714;-45.120503652039325
1739209623.1344795;-35.57807855764607
1739209623.1344876;-38.13080360867914
1739209623.1344957;-45.120503652039325
1739209623.1345038;-38.13080360867914
1739209623.134512;-38.13080360867914
1739209623.13452;-45.120503652039325
1739209623.1345284;-45.120503652039325
1739209623.1345365;-38.13080360867914
1739209623.1345446;-33.981070128970906
1739209623.1345527;-38.13080360867914
1739209623.1345608;-45.120503652039325
1739209623.134569;-45.120503652039325
1739209623.134577;-38.13080360867914
1739209623.1345851;-38.13080360867914
1739209623.1345935;-45.120503652039325
1739209623.1346016;-38.13080360867914
1739209623.1346097;-38.13080360867914
1739209623.1346178;-38.13080360867914
1739209623.134626;-45.120503652039325
1739209623.134634;-45.120503652039325
1739209623.1346421;-35.57807855764607
1739209623.1346505;-35.57807855764607
1739209623.1346586;-45.120503652039325
1739209623.1346667;-45.120503652039325
1739209623.1346748;-32.816014438256545
1739209623.134683;-31.141103565318893
1739209623.134691;-45.120503652039325
1739209623.134699;-38.13080360867914
1739209623.1347072;-38.13080360867914
1739209623.1347156;-45.120503652039325
1739209623.1347237;-45.120503652039325
1739209623.1347318;-45.120503652039325
1739209623.1347399;-38.13080360867914
1739209623.134748;-33.981070128970906
1739209623.134756;-38.13080360867914
1739209623.1347642;-45.120503652039325
1739209623.1347725;-35.57807855764607
1739209623.1347806;-31.141103565318915
1739209623.1347888;-45.120503652039325
1739209623.1347969;-38.13080360867914
1739209623.134805;-32.816014438256545
1739209623.134813;-35.57807855764607
1739209623.1348212;-45.120503652039325
1739209623.1348295;-38.13080360867914
1739209623.1348376;-38.13080360867914
1739209623.1348457;-45.120503652039325
1739209623.1348538;-38.13080360867914
1739209623.134862;-38.13080360867914
1739209623.13487;-38.13080360867914
1739209623.1348782;-38.13080360867914
1739209623.1348863;-38.13080360867914
1739209623.1348946;-38.13080360867914
1739209623.1349027;-45.120503652039325
1739209623.1349108;-31.141103565318915
1739209623.134919;-45.120503652039325
1739209623.134927;-38.13080360867914
1739209623.1349351;-45.120503652039325
1739209623.1349432;-35.57807855764607
1739209623.1349516;-38.13080360867914
1739209623.1349597;-45.120503652039325
1739209623.1349678;-38.13080360867914
1739209623.134976;-45.120503652039325
1739209623.134984;-45.120503652039325
1739209623.1349921;-45.120503652039325
1739209623.1350002;-45.120503652039325
1739209623.1350083;-45.120503652039325
1739209623.1350167;-38.13080360867914
1739209623.1350248;-38.13080360867914
1739209623.135033;-45.120503652039325
1739209623.135041;-35.57807855764607
1739209623.135049;-45.120503652039325
1739209623.1350572;-45.120503652039325
1739209623.1350653;-38.13080360867914
1739209623.1350737;-38.13080360867914
1739209623.1350818;-45.120503652039325
1739209623.1350899;-45.120503652039325
1739209623.135098;-35.57807855764607
1739209623.135106;-38.13080360867914
1739209623.1351142;-38.13080360867914
1739209623.1351223;-45.120503652039325
1739209623.1351304;-33.981070128970906
1739209623.1351388;-45.120503652039325
1739209623.1351469;-45.120503652039325
1739209623.135155;-45.120503652039325
1739209623.135163;-45.120503652039325
1739209623.1351712;-45.120503652039325
1739209623.1351793;-45.120503652039325
1739209623.1351874;-38.13080360867914
1739209623.1351957;-38.13080360867914
1739209623.1352038;-38.13080360867914
1739209623.135212;-45.120503652039325
1739209623.13522;-38.13080360867914
1739209623.1352282;-45.120503652039325
1739209623.1352363;-38.13080360867914
1739209623.1352444;-45.120503652039325
1739209623.1352527;-45.120503652039325
1739209623.1352608;-38.13080360867914
1739209623.135269;-38.13080360867914
1739209623.135277;-38.13080360867914
1739209623.1352851;-38.13080360867914
1739209623.1352932;-38.13080360867914
1739209623.1353014;-45.120503652039325
1739209623.1353095;-45.120503652039325
1739209623.1353178;-38.13080360867914
1739209623.135326;-38.13080360867914
1739209623.135334;-38.13080360867914
1739209623.1353421;-45.120503652039325
1739209623.1353502;-38.13080360867914
1739209623.1353583;-45.120503652039325
1739209623.1353664;-35.57807855764607
1739209623.1353748;-38.13080360867914
1739209623.135383;-45.120503652039325
1739209623.135391;-45.120503652039325
1739209623.135399;-45.120503652039325
1739209623.1354072;-32.816014438256545
1739209623.1354153;-38.13080360867914
1739209623.1354234;-45.120503652039325
1739209623.1354315;-45.120503652039325
1739209623.1354399;-38.13080360867914
1739209623.135448;-38.13080360867914
1739209623.135456;-38.13080360867914
1739209623.1354642;-45.120503652039325
1739209623.1354723;-45.120503652039325
1739209623.1354804;-38.13080360867914
1739209623.1354885;-38.13080360867914
1739209623.1354969;-45.120503652039325
1739209623.135505;-38.13080360867914
1739209623.135513;-38.13080360867914
1739209623.1355212;-45.120503652039325
1739209623.1355293;-38.13080360867914
1739209623.1355374;-33.981070128970906
1739209623.1355455;-45.120503652039325
1739209623.1355538;-45.120503652039325
1739209623.135562;-45.120503652039325
1739209623.13557;-35.57807855764607
1739209623.1355782;-38.13080360867914
1739209623.1355863;-45.120503652039325
1739209623.1355944;-38.13080360867914
1739209623.1356025;-38.13080360867914
1739209623.1356106;-45.120503652039325
1739209623.135619;-38.13080360867914
1739209623.135627;-33.981070128970906
1739209623.1356351;-38.13080360867914
1739209623.1356432;-38.13080360867914
1739209623.1356514;-38.13080360867914
1739209623.1356595;-38.13080360867914
1739209623.1356676;-38.13080360867914
1739209623.135676;-35.57807855764607
1739209623.135684;-38.13080360867914
1739209623.1356921;-38.13080360867914
1739209623.1357002;-25.252786309376837
1739209623.1357083;-35.57807855764607
1739209623.1357164;-45.120503652039325
1739209623.1357245;-45.120503652039325
1739209623.1357327;-38.13080360867914
1739209623.135741;-38.13080360867914
1739209623.135749;-45.120503652039325
1739209623.1357572;-38.13080360867914
1739209623.1357653;-45.120503652039325
1739209623.1357734;-45.120503652039325
1739209623.1357815;-45.120503652039325
1739209623.1357896;-45.120503652039325
1739209623.135798;-45.120503652039325
1739209623.135806;-38.13080360867914
1739209623.1358142;-38.13080360867914
1739209623.1358223;-45.120503652039325
1739209623.1358304;-29.438486411369333
1739209623.1358385;-33.981070128970906
1739209623.1358466;-45.120503652039325
1739209623.1358547;-38.13080360867914
1739209623.135863;-38.13080360867914
1739209623.1358712;-45.120503652039325
1739209623.1358793;-45.120503652039325
1739209623.1358874;-45.120503652039325
1739209623.1358955;-35.57807855764607
1739209623.1359036;-38.13080360867914
1739209623.1359117;-45.120503652039325
1739209623.13592;-45.120503652039325
1739209623.1359282;-38.13080360867914
1739209623.1359363;-38.13080360867914
1739209623.1359444;-45.120503652039325
1739209623.1359525;-38.13080360867914
1739209623.1359606;-45.120503652039325
1739209623.1359687;-45.120503652039325
1739209623.135977;-38.13080360867914
1739209623.1359851;-38.13080360867914
1739209623.1359932;-45.120503652039325
1739209623.1360013;-38.13080360867914
1739209623.1360095;-45.120503652039325
1739209623.1360176;-45.120503652039325
1739209623.1360257;-29.438486411369333
1739209623.1360338;-29.438486411369333
1739209623.136042;-45.120503652039325
1739209623.1360502;-38.13080360867914
1739209623.1360583;-33.981070128970906
1739209623.1360664;-38.13080360867914
1739209623.1360745;-45.120503652039325
1739209623.1360826;-32.816014438256545
1739209623.1360908;-38.13080360867914
1739209623.136099;-33.981070128970956
1739209623.1361072;-32.816014438256545
1739209623.1361153;-38.13080360867914
1739209623.1361234;-45.120503652039325
1739209623.1361315;-38.13080360867914
1739209623.1361396;-35.57807855764607
1739209623.1361477;-35.57807855764607
1739209623.1361558;-33.981070128970906
1739209623.1361642;-31.141103565318893
1739209623.1361723;-33.981070128970906
1739209623.1361804;-35.57807855764607
1739209623.1361885;-45.120503652039325
1739209623.1361966;-38.13080360867914
1739209623.1362047;-38.13080360867914
1739209623.1362128;-33.981070128970906
1739209623.1362212;-45.120503652039325
1739209623.1362293;-45.120503652039325
1739209623.1362374;-35.57807855764607
1739209623.1362455;-33.981070128970906
1739209623.1362536;-45.120503652039325
1739209623.1362617;-38.13080360867914
1739209623.1362698;-38.13080360867914
1739209623.136278;-45.120503652039325
1739209623.1362863;-45.120503652039325
1739209623.1362944;-45.120503652039325
1739209623.1363025;-38.13080360867914
1739209623.1363106;-38.13080360867914
1739209623.1363187;-45.120503652039325
1739209623.1363268;-45.120503652039325
1739209623.136335;-32.816014438256545
1739209623.1363432;-38.13080360867914
1739209623.1363513;-38.13080360867914
1739209623.1363595;-35.57807855764607
1739209623.1363676;-38.13080360867914
1739209623.1363757;-45.120503652039325
1739209623.1363838;-38.13080360867914
1739209623.1363919;-32.816014438256545
1739209623.1364002;-33.981070128970906
1739209623.1364083;-38.13080360867914
1739209623.1364164;-45.120503652039325
1739209623.1364245;-45.120503652039325
1739209623.1364326;-45.120503652039325
1739209623.1364408;-45.120503652039325
1739209623.1364489;-45.120503652039325
1739209623.136457;-45.120503652039325
1739209623.1364653;-38.13080360867914
1739209623.1364734;-31.141103565318915
1739209623.1364815;-38.13080360867914
1739209623.1364896;-35.57807855764607
1739209623.1364977;-38.13080360867914
1739209623.1365058;-45.120503652039325
1739209623.136514;-35.57807855764607
1739209623.1365223;-38.13080360867914
1739209623.1365304;-45.120503652039325
1739209623.1365385;-45.120503652039325
1739209623.1365466;-45.120503652039325
1739209623.1365547;-45.120503652039325
1739209623.1365628;-38.13080360867914
1739209623.136571;-33.981070128970906
1739209623.136579;-45.120503652039325
1739209623.1365874;-45.120503652039325
1739209623.1365955;-45.120503652039325
1739209623.1366036;-38.13080360867914
1739209623.1366117;-45.120503652039325
1739209623.1366198;-45.120503652039325
1739209623.136628;-45.120503652039325
1739209623.136636;-38.13080360867914
1739209623.1366444;-35.57807855764607
1739209623.1366525;-38.13080360867914
1739209623.1366606;-33.981070128970906
1739209623.1366687;-38.13080360867914
1739209623.1366768;-45.120503652039325
1739209623.136685;-38.13080360867914
1739209623.136693;-45.120503652039325
1739209623.1367013;-45.120503652039325
1739209623.1367095;-38.13080360867914
1739209623.1367176;-45.120503652039325
1739209623.1367257;-38.13080360867914
1739209623.1367338;-38.13080360867914
1739209623.1367419;-38.13080360867914
1739209623.13675;-45.120503652039325
1739209623.136758;-45.120503652039325
1739209623.1367664;-38.13080360867914
1739209623.1367745;-45.120503652039325
1739209623.1367826;-38.13080360867914
1739209623.1367908;-45.120503652039325
1739209623.1367989;-38.13080360867914
1739209623.136807;-38.13080360867914
1739209623.136815;-35.57807855764607
1739209623.1368234;-38.13080360867914
1739209623.1368315;-45.120503652039325
1739209623.1368396;-45.120503652039325
1739209623.1368477;-45.120503652039325
1739209623.1368558;-38.13080360867914
1739209623.136864;-45.120503652039325
1739209623.136872;-45.120503652039325
1739209623.1368802;-45.120503652039325
1739209623.1368885;-45.120503652039325
1739209623.1368966;-35.57807855764607
1739209623.1369047;-38.13080360867914
1739209623.1369128;-38.13080360867914
1739209623.136921;-45.120503652039325
1739209623.136929;-45.120503652039325
1739209623.1369371;-45.120503652039325
1739209623.1369455;-38.13080360867914
1739209623.1369536;-35.57807855764607
1739209623.1369617;-45.120503652039325
1739209623.1369698;-35.57807855764607
1739209623.136978;-35.57807855764607
1739209623.136986;-32.816014438256545
1739209623.1369941;-38.13080360867914
1739209623.1370022;-45.120503652039325
1739209623.1370106;-45.120503652039325
1739209623.1370187;-45.120503652039325
1739209623.1370268;-45.120503652039325
1739209623.137035;-38.13080360867914
1739209623.137043;-38.13080360867914
1739209623.137051;-45.120503652039325
1739209623.1370592;-45.120503652039325
1739209623.1370676;-45.120503652039325
1739209623.1370757;-33.981070128970906
1739209623.1370838;-33.981070128970906
1739209623.1370919;-38.13080360867914
1739209623.1371;-45.120503652039325
1739209623.137108;-38.13080360867914
1739209623.1371162;-33.981070128970906
1739209623.1371245;-33.981070128970906
1739209623.1371326;-45.120503652039325
1739209623.1371408;-45.120503652039325
1739209623.1371489;-30.49652367304973
1739209623.137157;-35.57807855764607
1739209623.137165;-45.120503652039325
1739209623.1371732;-45.120503652039325
1739209623.1371813;-38.13080360867914
1739209623.1371896;-38.13080360867914
1739209623.1371977;-45.120503652039325
1739209623.1372058;-45.120503652039325
1739209623.137214;-33.981070128970956
1739209623.137222;-45.120503652039325
1739209623.1372302;-45.120503652039325
1739209623.1372383;-38.13080360867914
1739209623.1372466;-45.120503652039325
1739209623.1372547;-45.120503652039325
1739209623.1372628;-45.120503652039325
1739209623.137271;-38.13080360867914
1739209623.137279;-27.8777449560314
1739209623.1372871;-35.57807855764607
1739209623.1372952;-29.438486411369333
1739209623.1373034;-35.57807855764607
1739209623.1373117;-38.13080360867914
1739209623.1373198;-45.120503652039325
1739209623.137328;-45.120503652039325
1739209623.137336;-45.120503652039325
1739209623.1373441;-45.120503652039325
1739209623.1373522;-45.120503652039325
1739209623.1373603;-45.120503652039325
1739209623.1373687;-45.120503652039325
1739209623.1373768;-38.13080360867914
1739209623.137385;-32.816014438256545
1739209623.137393;-45.120503652039325
1739209623.137401;-33.981070128970906
1739209623.1374092;-45.120503652039325
1739209623.1374173;-45.120503652039325
1739209623.1374254;-45.120503652039325
1739209623.1374338;-45.120503652039325
1739209623.1374419;-45.120503652039325
1739209623.13745;-45.120503652039325
1739209623.137458;-35.57807855764607
1739209623.1374662;-45.120503652039325
1739209623.1374743;-28.21854285175415
1739209623.1374824;-31.141103565318893
1739209623.1374907;-45.120503652039325
1739209623.1374989;-38.13080360867914
1739209623.137507;-38.13080360867914
1739209623.137515;-38.13080360867914
1739209623.1375232;-45.120503652039325
1739209623.1375313;-35.57807855764607
1739209623.1375394;-38.13080360867914
1739209623.1375477;-38.13080360867914
1739209623.1375558;-32.816014438256545
1739209623.137564;-45.120503652039325
1739209623.137572;-45.120503652039325
1739209623.1375802;-45.120503652039325
1739209623.1375883;-45.120503652039325
1739209623.1375964;-38.13080360867914
1739209623.1376045;-33.981070128970906
1739209623.1376128;-29.438486411369333
1739209623.137621;-45.120503652039325
1739209623.137629;-45.120503652039325
1739209623.1376371;-35.57807855764607
1739209623.1376452;-38.13080360867914
1739209623.1376534;-45.120503652039325
1739209623.1376615;-38.13080360867914
1739209623.1376698;-45.120503652039325
1739209623.137678;-45.120503652039325
1739209623.137686;-38.13080360867914
1739209623.1376941;-38.13080360867914
1739209623.1377022;-38.13080360867914
1739209623.1377103;-38.13080360867914
1739209623.1377184;-35.57807855764607
1739209623.1377265;-38.13080360867914
1739209623.137735;-45.120503652039325
1739209623.137743;-38.13080360867914
1739209623.137751;-38.13080360867914
1739209623.1377592;-38.13080360867914
1739209623.1377673;-38.13080360867914
1739209623.1377754;-45.120503652039325
1739209623.1377835;-35.57807855764607
1739209623.1377919;-32.816014438256545
1739209623.1378;-45.120503652039325
1739209623.137808;-38.13080360867914
1739209623.1378162;-38.13080360867914
1739209623.1378243;-45.120503652039325
1739209623.1378324;-45.120503652039325
1739209623.1378405;-38.13080360867914
1739209623.1378489;-38.13080360867914
1739209623.137857;-38.13080360867914
1739209623.137865;-45.120503652039325
1739209623.1378732;-45.120503652039325
1739209623.1378813;-45.120503652039325
1739209623.1378894;-38.13080360867914
1739209623.1378975;-45.120503652039325
1739209623.1379056;-45.120503652039325
1739209623.137914;-38.13080360867914
1739209623.137922;-38.13080360867914
1739209623.1379302;-45.120503652039325
1739209623.1379383;-33.981070128970906
1739209623.1379464;-33.981070128970906
1739209623.1379545;-45.120503652039325
1739209623.1379626;-38.13080360867914
1739209623.137971;-35.57807855764607
1739209623.137979;-33.981070128970906
1739209623.1379871;-38.13080360867914
1739209623.1379952;-45.120503652039325
1739209623.1380033;-45.120503652039325
1739209623.1380115;-45.120503652039325
1739209623.1380196;-38.13080360867914
1739209623.1380277;-45.120503652039325
1739209623.138036;-45.120503652039325
1739209623.138044;-38.13080360867914
1739209623.1380522;-38.13080360867914
1739209623.1380603;-45.120503652039325
1739209623.1380684;-33.981070128970906
1739209623.1380765;-45.120503652039325
1739209623.1380847;-45.120503652039325
1739209623.138093;-45.120503652039325
1739209623.138101;-35.57807855764607
1739209623.1381092;-38.13080360867914
1739209623.1381173;-45.120503652039325
1739209623.1381254;-38.13080360867914
1739209623.1381335;-33.981070128970906
1739209623.1381416;-45.120503652039325
1739209623.1381497;-45.120503652039325
1739209623.138158;-45.120503652039325
1739209623.1381662;-45.120503652039325
1739209623.1381743;-38.13080360867914
1739209623.1381824;-38.13080360867914
1739209623.1381905;-38.13080360867914
1739209623.1381986;-33.981070128970906
1739209623.1382067;-35.57807855764607
1739209623.138215;-38.13080360867914
1739209623.1382232;-38.13080360867914
1739209623.1382313;-45.120503652039325
1739209623.1382394;-38.13080360867914
1739209623.1382475;-45.120503652039325
1739209623.1382556;-45.120503652039325
1739209623.1382637;-45.120503652039325
1739209623.138272;-45.120503652039325
1739209623.1382802;-38.13080360867914
1739209623.1382883;-45.120503652039325
1739209623.1382964;-38.13080360867914
1739209623.1383045;-45.120503652039325
1739209623.1383126;-45.120503652039325
1739209623.1383207;-45.120503652039325
1739209623.1383288;-45.120503652039325
1739209623.1383371;-45.120503652039325
1739209623.1383452;-45.120503652039325
1739209623.1383533;-38.13080360867914
1739209623.1383615;-38.13080360867914
1739209623.1383696;-38.13080360867914
1739209623.1383777;-38.13080360867914
1739209623.1383858;-38.13080360867914
1739209623.138394;-45.120503652039325
1739209623.1384022;-45.120503652039325
