CAN Message; 0x77:00d45f2734a1598c
1739209760.2988846;-38.13080360867914
1739209760.2988875;-45.120503652039325
1739209760.29889;-38.13080360867914
1739209760.298893;-38.13080360867914
1739209760.2988956;-45.120503652039325
1739209760.2988985;-45.120503652039325
1739209760.298901;-38.13080360867914
1739209760.2989037;-32.816014438256545
1739209760.2989066;-45.120503652039325
1739209760.2989092;-45.120503652039325
1739209760.298912;-38.13080360867914
1739209760.2989147;-38.13080360867914
1739209760.2989173;-45.120503652039325
1739209760.2989202;-45.120503652039325
1739209760.2989228;-45.120503652039325
1739209760.2989256;-38.13080360867914
1739209760.2989283;-38.13080360867914
1739209760.2989311;-45.120503652039325
1739209760.2989337;-33.981070128970906
1739209760.2989364;-38.13080360867914
1739209760.2989392;-45.120503652039325
1739209760.2989419;-45.120503652039325
1739209760.2989447;-32.816014438256545
1739209760.2989473;-28.21854285175415
1739209760.29895;-45.120503652039325
1739209760.2989528;-45.120503652039325
1739209760.2989554;-33.981070128970906
1739209760.2989583;-45.120503652039325
1739209760.298961;-45.120503652039325
1739209760.2989638;-38.13080360867914
1739209760.2989664;-45.120503652039325
1739209760.298969;-45.120503652039325
1739209760.298972;-45.120503652039325
1739209760.2989745;-45.120503652039325
1739209760.2989774;-45.120503652039325
1739209760.29898;-45.120503652039325
1739209760.2989826;-38.13080360867914
1739209760.2989855;-38.13080360867914
1739209760.298988;-38.13080360867914
1739209760.298991;-45.120503652039325
1739209760.2989936;-45.120503652039325
1739209760.2989964;-45.120503652039325
1739209760.298999;-45.120503652039325
1739209760.2990017;-38.13080360867914
1739209760.2990046;-38.13080360867914
1739209760.2990072;-45.120503652039325
1739209760.29901;-35.57807855764607
1739209760.2990127;-29.438486411369333
1739209760.2990153;-38.13080360867914
1739209760.2990181;-35.57807855764607
1739209760.2990208;-38.13080360867914
1739209760.2990236;-38.13080360867914
1739209760.2990263;-45.120503652039325
1739209760.299029;-32.816014438256545
1739209760.2990317;-45.120503652039325
1739209760.2990344;-33.981070128970956
1739209760.2990372;-38.13080360867914
1739209760.2990398;-38.13080360867914
1739209760.2990427;-45.120503652039325
1739209760.2990453;-45.120503652039325
1739209760.299048;-45.120503652039325
1739209760.2990508;-38.13080360867914
1739209760.2990534;-38.13080360867914
1739209760.2990563;-38.13080360867914
1739209760.299059;-38.13080360867914
1739209760.2990618;-38.13080360867914
1739209760.2990644;-45.120503652039325
1739209760.299067;-45.120503652039325
1739209760.29907;-38.13080360867914
1739209760.2990725;-35.57807855764607
1739209760.2990754;-38.13080360867914
1739209760.299078;-38.13080360867914
1739209760.2990806;-33.981070128970906
1739209760.2990835;-38.13080360867914
1739209760.299086;-35.57807855764607
1739209760.299089;-33.981070128970906
1739209760.2990916;-45.120503652039325
1739209760.2990944;-38.13080360867914
1739209760.299097;-38.13080360867914
1739209760.2990997;-45.120503652039325
1739209760.2991025;-38.13080360867914
1739209760.2991052;-38.13080360867914
1739209760.299108;-45.120503652039325
1739209760.2991107;-38.13080360867914
1739209760.2991133;-35.57807855764607
1739209760.2991161;-35.57807855764607
1739209760.2991188;-45.120503652039325
1739209760.2991216;-38.13080360867914
1739209760.2991242;-38.13080360867914
1739209760.299127;-45.120503652039325
1739209760.2991297;-38.13080360867914
1739209760.2991323;-38.13080360867914
1739209760.2991352;-38.13080360867914
1739209760.2991378;-45.120503652039325
1739209760.2991407;-38.13080360867914
1739209760.2991433;-35.57807855764607
1739209760.299146;-45.120503652039325
1739209760.2991488;-45.120503652039325
1739209760.2991514;-38.13080360867914
1739209760.2991543;-38.13080360867914
1739209760.299157;-45.120503652039325
1739209760.2991598;-45.120503652039325
1739209760.2991624;-45.120503652039325
1739209760.299165;-38.13080360867914
1739209760.2991679;-33.981070128970906
1739209760.2991705;-45.120503652039325
1739209760.2991734;-45.120503652039325
1739209760.299176;-45.120503652039325
1739209760.2991786;-38.13080360867914
1739209760.2991815;-38.13080360867914
1739209760.299184;-45.120503652039325
1739209760.299187;-45.120503652039325
1739209760.2991896;-38.13080360867914
1739209760.2991922;-35.57807855764607
1739209760.299195;-45.120503652039325
1739209760.2991977;-38.13080360867914
1739209760.2992005;-38.13080360867914
1739209760.2992032;-35.57807855764607
1739209760.299206;-45.120503652039325
1739209760.2992086;-45.120503652039325
1739209760.2992113;-31.141103565318915
1739209760.2992141;-35.57807855764607
1739209760.2992167;-45.120503652039325
1739209760.2992196;-45.120503652039325
1739209760.2992222;-38.13080360867914
1739209760.2992249;-45.120503652039325
1739209760.2992277;-45.120503652039325
1739209760.2992303;-33.981070128970906
1739209760.2992332;-32.816014438256545
1739209760.2992358;-45.120503652039325
1739209760.2992387;-38.13080360867914
1739209760.2992413;-45.120503652039325
1739209760.299244;-45.120503652039325
1739209760.2992468;-38.13080360867914
1739209760.2992494;-38.13080360867914
1739209760.2992523;-38.13080360867914
1739209760.299255;-31.141103565318915
1739209760.2992575;-45.120503652039325
1739209760.2992604;-45.120503652039325
1739209760.299263;-35.57807855764607
1739209760.2992659;-45.120503652039325
1739209760.2992685;-45.120503652039325
1739209760.2992713;-38.13080360867914
1739209760.299274;-31.141103565318915
1739209760.2992766;-45.120503652039325
1739209760.2992795;-45.120503652039325
1739209760.299282;-45.120503652039325
1739209760.299285;-38.13080360867914
1739209760.2992876;-38.13080360867914
1739209760.2992902;-45.120503652039325
1739209760.299293;-38.13080360867914
1739209760.2992957;-38.13080360867914
1739209760.2992985;-38.13080360867914
1739209760.2993011;-38.13080360867914
1739209760.299304;-38.13080360867914
1739209760.2993066;-45.120503652039325
1739209760.2993093;-45.120503652039325
1739209760.299312;-35.57807855764607
1739209760.2993147;-38.13080360867914
1739209760.2993176;-45.120503652039325
1739209760.2993202;-27.267205301931607
1739209760.2993228;-38.13080360867914
1739209760.2993257;-38.13080360867914
1739209760.2993283;-45.120503652039325
1739209760.2993312;-33.981070128970906
1739209760.2993338;-38.13080360867914
1739209760.2993367;-38.13080360867914
1739209760.2993393;-38.13080360867914
1739209760.299342;-38.13080360867914
1739209760.2993448;-45.120503652039325
1739209760.2993474;-38.13080360867914
1739209760.2993503;-45.120503652039325
1739209760.299353;-35.57807855764607
1739209760.2993555;-32.816014438256545
1739209760.2993584;-38.13080360867914
1739209760.299361;-45.120503652039325
1739209760.2993639;-31.141103565318915
1739209760.2993665;-35.57807855764607
1739209760.2993693;-45.120503652039325
1739209760.299372;-45.120503652039325
1739209760.2993746;-45.120503652039325
1739209760.2993774;-38.13080360867914
1739209760.29938;-45.120503652039325
1739209760.299383;-45.120503652039325
1739209760.2993855;-38.13080360867914
1739209760.2993882;-38.13080360867914
1739209760.299391;-45.120503652039325
1739209760.2993937;-45.120503652039325
1739209760.2993965;-33.981070128970906
1739209760.2993991;-38.13080360867914
1739209760.299402;-38.13080360867914
1739209760.2994046;-45.120503652039325
1739209760.2994072;-45.120503652039325
1739209760.29941;-45.120503652039325
1739209760.2994127;-45.120503652039325
1739209760.2994156;-45.120503652039325
1739209760.2994182;-38.13080360867914
1739209760.2994208;-38.13080360867914
1739209760.2994237;-45.120503652039325
1739209760.2994263;-45.120503652039325
1739209760.2994292;-38.13080360867914
1739209760.2994318;-38.13080360867914
1739209760.2994347;-45.120503652039325
1739209760.2994373;-45.120503652039325
1739209760.29944;-32.816014438256545
1739209760.2994428;-35.57807855764607
1739209760.2994454;-45.120503652039325
1739209760.2994483;-45.120503652039325
1739209760.2994509;-45.120503652039325
1739209760.2994535;-33.981070128970906
1739209760.2994564;-38.13080360867914
1739209760.299459;-45.120503652039325
1739209760.2994618;-38.13080360867914
1739209760.2994645;-32.816014438256545
1739209760.2994673;-38.13080360867914
1739209760.29947;-45.120503652039325
1739209760.2994726;-38.13080360867914
1739209760.2994754;-32.816014438256545
1739209760.299478;-45.120503652039325
1739209760.299481;-45.120503652039325
1739209760.2994835;-33.981070128970906
1739209760.2994862;-38.13080360867914
1739209760.299489;-45.120503652039325
1739209760.2994916;-45.120503652039325
1739209760.2994945;-45.120503652039325
1739209760.2994971;-38.13080360867914
1739209760.2995;-38.13080360867914
1739209760.2995026;-45.120503652039325
1739209760.2995052;-38.13080360867914
1739209760.299508;-35.57807855764607
1739209760.2995107;-38.13080360867914
1739209760.2995136;-45.120503652039325
1739209760.2995162;-45.120503652039325
1739209760.2995188;-38.13080360867914
1739209760.2995217;-38.13080360867914
1739209760.2995243;-45.120503652039325
1739209760.2995272;-33.981070128970906
1739209760.2995298;-38.13080360867914
1739209760.2995324;-38.13080360867914
1739209760.2995353;-45.120503652039325
1739209760.299538;-45.120503652039325
1739209760.2995408;-45.120503652039325
1739209760.2995434;-45.120503652039325
1739209760.2995462;-45.120503652039325
1739209760.2995489;-38.13080360867914
1739209760.2995515;-38.13080360867914
1739209760.2995543;-45.120503652039325
1739209760.299557;-38.13080360867914
1739209760.2995598;-38.13080360867914
1739209760.2995625;-33.981070128970906
1739209760.299565;-33.981070128970906
1739209760.299568;-32.816014438256545
1739209760.2995706;-45.120503652039325
1739209760.2995734;-38.13080360867914
1739209760.299576;-45.120503652039325
1739209760.299579;-38.13080360867914
1739209760.2995815;-38.13080360867914
1739209760.2995842;-45.120503652039325
1739209760.299587;-38.13080360867914
1739209760.2995896;-45.120503652039325
1739209760.2995925;-45.120503652039325
1739209760.299595;-45.120503652039325
1739209760.2995977;-45.120503652039325
1739209760.2996006;-45.120503652039325
1739209760.2996032;-38.13080360867914
1739209760.299606;-38.13080360867914
1739209760.2996087;-33.981070128970906
1739209760.2996116;-38.13080360867914
1739209760.2996142;-45.120503652039325
1739209760.2996168;-45.120503652039325
1739209760.2996197;-38.13080360867914
1739209760.2996223;-33.981070128970906
1739209760.2996252;-45.120503652039325
1739209760.2996278;-31.141103565318915
1739209760.2996304;-31.141103565318915
1739209760.2996333;-45.120503652039325
1739209760.299636;-45.120503652039325
1739209760.2996387;-38.13080360867914
1739209760.2996414;-45.120503652039325
1739209760.2996442;-45.120503652039325
1739209760.2996469;-38.13080360867914
1739209760.2996495;-35.57807855764607
1739209760.2996523;-38.13080360867914
1739209760.299655;-32.816014438256545
1739209760.2996578;-45.120503652039325
1739209760.2996604;-45.120503652039325
1739209760.299663;-38.13080360867914
1739209760.299666;-33.981070128970906
1739209760.2996686;-45.120503652039325
1739209760.2996714;-45.120503652039325
1739209760.299674;-45.120503652039325
1739209760.299677;-45.120503652039325
1739209760.2996795;-38.13080360867914
1739209760.2996821;-38.13080360867914
1739209760.299685;-38.13080360867914
1739209760.2996876;-38.13080360867914
1739209760.2996905;-38.13080360867914
1739209760.299693;-33.981070128970906
1739209760.2996957;-28.992665084841942
1739209760.2996986;-38.13080360867914
1739209760.2997012;-33.981070128970906
1739209760.299704;-31.141103565318915
1739209760.2997067;-30.49652367304973
1739209760.2997096;-38.13080360867914
1739209760.2997122;-38.13080360867914
1739209760.2997148;-38.13080360867914
1739209760.2997177;-38.13080360867914
1739209760.2997203;-45.120503652039325
1739209760.2997231;-38.13080360867914
1739209760.2997258;-38.13080360867914
1739209760.2997284;-45.120503652039325
1739209760.2997313;-45.120503652039325
1739209760.2997339;-45.120503652039325
1739209760.2997367;-33.981070128970906
1739209760.2997394;-33.981070128970906
1739209760.2997422;-38.13080360867914
1739209760.2997448;-45.120503652039325
1739209760.2997475;-45.120503652039325
1739209760.2997503;-38.13080360867914
1739209760.299753;-45.120503652039325
1739209760.2997558;-38.13080360867914
1739209760.2997584;-45.120503652039325
1739209760.299761;-38.13080360867914
1739209760.299764;-38.13080360867914
1739209760.2997665;-45.120503652039325
1739209760.2997694;-31.141103565318915
1739209760.299772;-32.816014438256545
1739209760.299775;-45.120503652039325
1739209760.2997775;-45.120503652039325
1739209760.2997801;-35.57807855764607
1739209760.299783;-45.120503652039325
1739209760.2997856;-45.120503652039325
1739209760.2997885;-35.57807855764607
1739209760.299791;-35.57807855764607
1739209760.2997937;-38.13080360867914
1739209760.2997966;-45.120503652039325
1739209760.2997992;-45.120503652039325
1739209760.299802;-45.120503652039325
1739209760.2998047;-38.13080360867914
1739209760.2998075;-38.13080360867914
1739209760.2998102;-38.13080360867914
1739209760.2998128;-35.57807855764607
1739209760.2998157;-35.57807855764607
1739209760.2998183;-38.13080360867914
1739209760.2998211;-45.120503652039325
1739209760.2998238;-38.13080360867914
1739209760.2998264;-45.120503652039325
1739209760.2998292;-45.120503652039325
1739209760.2998319;-38.13080360867914
1739209760.2998347;-38.13080360867914
1739209760.2998374;-38.13080360867914
1739209760.2998402;-38.13080360867914
1739209760.2998428;-45.120503652039325
1739209760.2998455;-38.13080360867914
1739209760.2998483;-38.13080360867914
1739209760.299851;-45.120503652039325
1739209760.2998538;-45.120503652039325
1739209760.2998564;-38.13080360867914
1739209760.299859;-38.13080360867914
1739209760.299862;-45.120503652039325
1739209760.2998645;-38.13080360867914
1739209760.2998674;-35.57807855764607
1739209760.29987;-38.13080360867914
1739209760.2998729;-31.141103565318893
1739209760.2998755;-45.120503652039325
1739209760.2998781;-45.120503652039325
1739209760.299881;-38.13080360867914
1739209760.2998836;-35.57807855764607
1739209760.2998865;-45.120503652039325
1739209760.299889;-35.57807855764607
1739209760.2998917;-45.120503652039325
1739209760.2998946;-45.120503652039325
1739209760.2998972;-38.13080360867914
1739209760.2999;-38.13080360867914
1739209760.2999027;-45.120503652039325
1739209760.2999053;-45.120503652039325
1739209760.2999082;-45.120503652039325
1739209760.2999108;-45.120503652039325
1739209760.2999136;-45.120503652039325
1739209760.2999163;-45.120503652039325
1739209760.2999191;-38.13080360867914
1739209760.2999218;-38.13080360867914
1739209760.2999244;-38.13080360867914
1739209760.2999272;-38.13080360867914
1739209760.2999299;-45.120503652039325
1739209760.2999327;-45.120503652039325
1739209760.2999353;-38.13080360867914
1739209760.299938;-38.13080360867914
1739209760.2999408;-38.13080360867914
1739209760.2999434;-38.13080360867914
1739209760.2999463;-45.120503652039325
1739209760.299949;-45.120503652039325
1739209760.2999518;-45.120503652039325
1739209760.2999544;-45.120503652039325
1739209760.299957;-45.120503652039325
1739209760.29996;-45.120503652039325
1739209760.2999625;-45.120503652039325
1739209760.2999654;-45.120503652039325
1739209760.299968;-38.13080360867914
1739209760.2999706;-38.13080360867914
1739209760.2999735;-38.13080360867914
1739209760.299976;-45.120503652039325
1739209760.299979;-32.816014438256545
1739209760.2999816;-28.21854285175415
1739209760.2999845;-45.120503652039325
1739209760.299987;-45.120503652039325
1739209760.2999897;-38.13080360867914
1739209760.2999926;-32.816014438256545
1739209760.2999952;-45.120503652039325
1739209760.299998;-45.120503652039325
1739209760.3000007;-45.120503652039325
1739209760.3000033;-45.120503652039325
1739209760.3000062;-38.13080360867914
1739209760.3000088;-38.13080360867914
1739209760.3000116;-38.13080360867914
1739209760.3000143;-45.120503652039325
1739209760.300017;-45.120503652039325
1739209760.3000197;-45.120503652039325
1739209760.3000224;-38.13080360867914
1739209760.3000252;-30.49652367304973
1739209760.3000278;-45.120503652039325
1739209760.3000307;-45.120503652039325
1739209760.3000333;-45.120503652039325
1739209760.300036;-45.120503652039325
1739209760.3000388;-45.120503652039325
1739209760.3000414;-45.120503652039325
1739209760.3000443;-38.13080360867914
1739209760.300047;-30.49652367304973
1739209760.3000498;-38.13080360867914
1739209760.3000524;-45.120503652039325
1739209760.300055;-38.13080360867914
1739209760.300058;-38.13080360867914
1739209760.3000605;-45.120503652039325
1739209760.3000634;-45.120503652039325
1739209760.300066;-45.120503652039325
1739209760.3000686;-33.981070128970956
1739209760.3000715;-45.120503652039325
1739209760.300074;-45.120503652039325
1739209760.300077;-38.13080360867914
1739209760.3000796;-45.120503652039325
1739209760.3000824;-45.120503652039325
1739209760.300085;-38.13080360867914
1739209760.3000877;-35.57807855764607
1739209760.3000906;-28.58837851428586
1739209760.3000932;-38.13080360867914
1739209760.300096;-45.120503652039325
1739209760.3000987;-38.13080360867914
1739209760.3001013;-35.57807855764607
1739209760.3001041;-38.13080360867914
1739209760.3001068;-38.13080360867914
1739209760.3001096;-38.13080360867914
1739209760.3001122;-45.120503652039325
1739209760.300115;-38.13080360867914
1739209760.3001177;-32.816014438256545
1739209760.3001204;-45.120503652039325
1739209760.3001232;-45.120503652039325
1739209760.3001258;-45.120503652039325
1739209760.3001287;-38.13080360867914
1739209760.3001313;-38.13080360867914
1739209760.300134;-45.120503652039325
1739209760.3001368;-33.981070128970906
1739209760.3001394;-38.13080360867914
1739209760.3001423;-45.120503652039325
1739209760.300145;-45.120503652039325
1739209760.3001478;-38.13080360867914
1739209760.3001504;-38.13080360867914
1739209760.300153;-38.13080360867914
1739209760.3001559;-45.120503652039325
1739209760.3001585;-45.120503652039325
1739209760.3001614;-45.120503652039325
1739209760.300164;-45.120503652039325
1739209760.3001666;-38.13080360867914
1739209760.3001695;-33.981070128970906
1739209760.300172;-45.120503652039325
1739209760.300175;-45.120503652039325
1739209760.3001776;-45.120503652039325
1739209760.3001804;-45.120503652039325
1739209760.300183;-38.13080360867914
1739209760.3001857;-38.13080360867914
1739209760.3001885;-45.120503652039325
1739209760.3001912;-38.13080360867914
1739209760.300194;-35.57807855764607
1739209760.3001966;-45.120503652039325
1739209760.3001993;-38.13080360867914
1739209760.3002021;-45.120503652039325
1739209760.3002048;-38.13080360867914
1739209760.3002076;-45.120503652039325
1739209760.3002102;-45.120503652039325
1739209760.300213;-38.13080360867914
1739209760.3002157;-38.13080360867914
1739209760.3002183;-38.13080360867914
1739209760.3002212;-45.120503652039325
1739209760.3002238;-38.13080360867914
1739209760.3002267;-35.57807855764607
1739209760.3002293;-38.13080360867914
1739209760.3002338;-45.120503652039325
1739209760.3002386;-35.57807855764607
1739209760.3002431;-38.13080360867914
1739209760.300248;-45.120503652039325
1739209760.3002524;-45.120503652039325
1739209760.3002572;-45.120503652039325
1739209760.3002617;-45.120503652039325
1739209760.3002665;-38.13080360867914
1739209760.300271;-38.13080360867914
1739209760.3002758;-45.120503652039325
1739209760.3002803;-45.120503652039325
1739209760.300285;-45.120503652039325
1739209760.3002896;-45.120503652039325
1739209760.3002944;-31.141103565318915
1739209760.300299;-35.57807855764607
1739209760.3003035;-45.120503652039325
1739209760.3003082;-45.120503652039325
1739209760.3003128;-38.13080360867914
1739209760.3003175;-45.120503652039325
1739209760.300322;-45.120503652039325
1739209760.3003268;-45.120503652039325
1739209760.3003314;-45.120503652039325
1739209760.3003361;-45.120503652039325
1739209760.3003407;-45.120503652039325
1739209760.3003454;-38.13080360867914
1739209760.30035;-38.13080360867914
1739209760.3003547;-38.13080360867914
1739209760.3003592;-38.13080360867914
1739209760.300364;-38.13080360867914
1739209760.3003685;-45.120503652039325
1739209760.3003733;-45.120503652039325
1739209760.3003778;-45.120503652039325
1739209760.3003824;-45.120503652039325
1739209760.3003871;-33.981070128970906
1739209760.3003917;-45.120503652039325
1739209760.3003964;-35.57807855764607
1739209760.300401;-35.57807855764607
1739209760.3004057;-31.141103565318915
1739209760.3004103;-38.13080360867914
1739209760.300415;-35.57807855764607
1739209760.3004196;-35.57807855764607
1739209760.3004243;-38.13080360867914
1739209760.3004289;-45.120503652039325
1739209760.3004336;-45.120503652039325
1739209760.3004382;-38.13080360867914
1739209760.300443;-31.141103565318943
1739209760.3004475;-45.120503652039325
1739209760.3004522;-38.13080360867914
1739209760.3004568;-38.13080360867914
1739209760.3004613;-45.120503652039325
1739209760.300466;-45.120503652039325
1739209760.3004706;-32.816014438256545
1739209760.3004754;-45.120503652039325
1739209760.30048;-31.141103565318915
1739209760.3004847;-38.13080360867914
1739209760.3004892;-45.120503652039325
1739209760.300494;-38.13080360867914
1739209760.3004985;-35.57807855764607
1739209760.3005033;-38.13080360867914
1739209760.3005078;-45.120503652039325
1739209760.3005126;-38.13080360867914
1739209760.300517;-45.120503652039325
1739209760.3005219;-45.120503652039325
1739209760.3005264;-33.981070128970906
1739209760.300531;-45.120503652039325
1739209760.3005357;-45.120503652039325
1739209760.3005402;-38.13080360867914
1739209760.300545;-45.120503652039325
1739209760.3005495;-45.120503652039325
1739209760.3005543;-38.13080360867914
1739209760.3005588;-35.57807855764607
1739209760.3005636;-45.120503652039325
1739209760.300568;-45.120503652039325
1739209760.3005729;-38.13080360867914
1739209760.3005774;-45.120503652039325
1739209760.3005822;-33.981070128970906
1739209760.3005867;-45.120503652039325
1739209760.3005915;-30.49652367304973
1739209760.300596;-29.438486411369333
1739209760.3006005;-45.120503652039325
1739209760.3006053;-45.120503652039325
1739209760.3006098;-35.57807855764607
1739209760.3006146;-35.57807855764607
1739209760.3006191;-45.120503652039325
1739209760.300624;-38.13080360867914
1739209760.3006284;-45.120503652039325
1739209760.3006332;-45.120503652039325
1739209760.3006377;-45.120503652039325
1739209760.3006425;-45.120503652039325
1739209760.300647;-45.120503652039325
1739209760.3006518;-33.981070128970906
1739209760.3006563;-45.120503652039325
1739209760.300661;-45.120503652039325
1739209760.3006656;-32.816014438256545
1739209760.3006704;-29.438486411369333
1739209760.300675;-45.120503652039325
1739209760.3006794;-45.120503652039325
1739209760.3006842;-33.981070128970906
1739209760.3006887;-38.13080360867914
1739209760.3006935;-45.120503652039325
1739209760.300698;-45.120503652039325
1739209760.3007028;-45.120503652039325
1739209760.3007073;-45.120503652039325
1739209760.300712;-38.13080360867914
1739209760.3007166;-45.120503652039325
1739209760.3007214;-38.13080360867914
1739209760.300726;-32.816014438256545
1739209760.3007307;-45.120503652039325
1739209760.3007352;-38.13080360867914
1739209760.30074;-45.120503652039325
1739209760.3007445;-45.120503652039325
1739209760.3007493;-35.57807855764607
1739209760.3007538;-35.57807855764607
1739209760.3007584;-45.120503652039325
1739209760.3007631;-45.120503652039325
1739209760.3007677;-38.13080360867914
1739209760.3007724;-45.120503652039325
1739209760.300777;-38.13080360867914
1739209760.3007817;-35.57807855764607
1739209760.3007863;-38.13080360867914
1739209760.300791;-45.120503652039325
1739209760.3007956;-38.13080360867914
1739209760.3008003;-38.13080360867914
1739209760.3008049;-45.120503652039325
1739209760.3008096;-38.13080360867914
1739209760.3008142;-45.120503652039325
1739209760.300819;-45.120503652039325
1739209760.3008235;-38.13080360867914
1739209760.300828;-45.120503652039325
1739209760.3008327;-38.13080360867914
1739209760.3008373;-32.816014438256545
1739209760.300842;-38.13080360867914
1739209760.3008466;-45.120503652039325
1739209760.3008513;-38.13080360867914
1739209760.3008559;-38.13080360867914
1739209760.3008606;-38.13080360867914
1739209760.3008652;-45.120503652039325
1739209760.30087;-38.13080360867914
1739209760.3008745;-45.120503652039325
1739209760.3008792;-38.13080360867914
1739209760.3008838;-45.120503652039325
1739209760.3008885;-45.120503652039325
1739209760.300893;-38.13080360867914
1739209760.3008976;-38.13080360867914
1739209760.3009024;-45.120503652039325
1739209760.300907;-38.13080360867914
1739209760.3009117;-35.57807855764607
1739209760.3009162;-45.120503652039325
1739209760.300921;-45.120503652039325
1739209760.3009255;-45.120503652039325
1739209760.3009303;-33.981070128970906
1739209760.3009348;-38.13080360867914
1739209760.3009396;-33.981070128970906
1739209760.300944;-28.218542851754165
1739209760.3009489;-12.231307595422026
1739209760.3009534;-13.898344869311025
1739209760.3009582;-29.438486411369354
1739209760.3009627;-33.981070128970906
1739209760.3009675;-38.13080360867914
1739209760.300972;-33.981070128970906
1739209760.3009765;-38.13080360867914
1739209760.3009813;-45.120503652039325
1739209760.3009858;-45.120503652039325
1739209760.3009906;-38.13080360867914
1739209760.300995;-38.13080360867914
1739209760.3009999;-38.13080360867914
1739209760.3010044;-31.14110356531892
1739209760.3010092;-29.438486411369347
1739209760.3010137;-33.981070128970906
1739209760.3010185;-45.120503652039325
1739209760.301023;-45.120503652039325
1739209760.3010278;-38.13080360867914
1739209760.3010323;-38.13080360867914
1739209760.301037;-38.13080360867914
1739209760.3010416;-33.981070128970906
1739209760.3010464;-31.141103565318915
1739209760.301051;-33.981070128970906
1739209760.3010554;-38.13080360867914
1739209760.3010602;-38.13080360867914
1739209760.3010647;-33.981070128970906
1739209760.3010695;-45.120503652039325
1739209760.301074;-38.13080360867914
1739209760.3010788;-27.267205301931607
1739209760.3010833;-27.8777449560314
1739209760.301088;-33.981070128970906
1739209760.3010926;-45.120503652039325
1739209760.3010974;-45.120503652039325
1739209760.301102;-33.981070128970906
1739209760.3011067;-45.120503652039325
1739209760.3011112;-45.120503652039325
1739209760.301116;-45.120503652039325
1739209760.3011205;-38.13080360867914
1739209760.301125;-38.13080360867914
1739209760.3011298;-45.120503652039325
1739209760.3011343;-33.981070128970906
1739209760.301139;-33.981070128970906
1739209760.3011436;-38.13080360867914
1739209760.3011484;-38.13080360867914
1739209760.301153;-38.13080360867914
1739209760.3011577;-38.13080360867914
1739209760.3011622;-45.120503652039325
1739209760.301167;-45.120503652039325
1739209760.3011715;-45.120503652039325
1739209760.3011763;-31.14110356531892
1739209760.3011808;-45.120503652039325
1739209760.3011856;-38.13080360867914
1739209760.3011901;-38.13080360867914
1739209760.3011947;-18.087589870852675
1739209760.3011994;-45.120503652039325
1739209760.301204;-45.120503652039325
1739209760.3012087;-32.816014438256545
1739209760.3012133;-27.87774495603143
1739209760.301218;-8.932703406977147
1739209760.3012226;-31.14110356531892
1739209760.3012273;-38.13080360867914
1739209760.3012319;-33.981070128970906
1739209760.3012366;-38.13080360867914
1739209760.3012412;-45.120503652039325
1739209760.301246;-45.120503652039325
1739209760.3012505;-28.992665084841942
1739209760.3012552;-38.13080360867914
1739209760.3012598;-33.981070128970956
1739209760.3012645;-38.13080360867914
1739209760.301269;-25.62660358559016
1739209760.3012736;-31.141103565318915
1739209760.3012784;-38.13080360867914
1739209760.301283;-35.57807855764607
1739209760.3012877;-33.981070128970906
1739209760.3012922;-38.13080360867914
1739209760.301297;-45.120503652039325
1739209760.3013015;-32.816014438256545
1739209760.3013062;-15.872543694060175
1739209760.3013108;-25.62660358559016
1739209760.3013155;-30.49652367304973
1739209760.30132;-38.13080360867914
1739209760.3013248;-30.49652367304973
1739209760.3013294;-38.13080360867914
1739209760.3013341;-45.120503652039325
1739209760.3013387;-38.13080360867914
1739209760.3013434;-33.981070128970956
1739209760.301348;-38.13080360867914
1739209760.3013525;-35.57807855764607
1739209760.3013573;-45.120503652039325
1739209760.3013618;-30.49652367304973
1739209760.3013666;-30.49652367304973
1739209760.301371;-45.120503652039325
1739209760.3013759;-31.141103565318893
1739209760.3013804;-38.13080360867914
1739209760.3013852;-45.120503652039325
1739209760.3013897;-38.13080360867914
1739209760.3013945;-38.13080360867914
1739209760.301399;-35.57807855764607
1739209760.3014038;-45.120503652039325
1739209760.3014083;-38.13080360867914
1739209760.301413;-38.13080360867914
1739209760.3014176;-30.49652367304973
1739209760.301422;-38.13080360867914
1739209760.301427;-45.120503652039325
1739209760.3014314;-32.816014438256545
1739209760.3014362;-32.81601443825658
1739209760.3014407;-16.91848905718289
1739209760.3014455;-38.13080360867914
1739209760.30145;-45.120503652039325
1739209760.3014548;-38.13080360867914
1739209760.3014593;-45.120503652039325
1739209760.301464;-45.120503652039325
1739209760.3014686;-38.13080360867914
1739209760.3014734;-45.120503652039325
1739209760.301478;-45.120503652039325
1739209760.3014827;-33.981070128970906
1739209760.3014872;-38.13080360867914
1739209760.3014917;-38.13080360867914
1739209760.3014965;-45.120503652039325
1739209760.301501;-33.981070128970906
1739209760.3015058;-38.13080360867914
1739209760.3015103;-35.57807855764607
1739209760.301515;-38.13080360867914
1739209760.3015196;-45.120503652039325
1739209760.3015244;-45.120503652039325
1739209760.301529;-32.816014438256545
1739209760.3015337;-21.300333226290604
1739209760.3015382;-32.816014438256545
1739209760.301543;-38.13080360867914
1739209760.3015475;-22.175841390423358
1739209760.3015523;-16.814616965187845
1739209760.3015568;-38.13080360867914
1739209760.3015616;-28.992665084841942
1739209760.3015661;-27.877744956031414
1739209760.3015707;-16.398940924556367
1739209760.3015754;-9.129318001485663
1739209760.30158;-28.218542851754165
1739209760.3015847;-32.816014438256545
