CAN Message; 0x1a7:000044151fe610e9
1739209914.8181205;-33.981070128970906
1739209914.8181248;-31.141103565318915
1739209914.818129;-45.120503652039325
1739209914.818133;-38.13080360867914
1739209914.8181374;-38.13080360867914
1739209914.8181417;-33.981070128970906
1739209914.8181458;-35.57807855764607
1739209914.81815;-38.13080360867914
1739209914.8181543;-45.120503652039325
1739209914.8181584;-45.120503652039325
1739209914.8181627;-45.120503652039325
1739209914.8181667;-45.120503652039325
1739209914.818171;-45.120503652039325
1739209914.8181753;-38.13080360867914
1739209914.8181794;-45.120503652039325
1739209914.8181837;-45.120503652039325
1739209914.818188;-45.120503652039325
1739209914.818192;-45.120503652039325
1739209914.8181963;-38.13080360867914
1739209914.8182006;-45.120503652039325
1739209914.8182046;-45.120503652039325
1739209914.818209;-38.13080360867914
1739209914.8182132;-45.120503652039325
1739209914.8182173;-38.13080360867914
1739209914.8182216;-35.57807855764607
1739209914.8182259;-38.13080360867914
1739209914.81823;-38.13080360867914
1739209914.8182342;-38.13080360867914
1739209914.8182383;-45.120503652039325
1739209914.8182425;-33.981070128970906
1739209914.8182468;-45.120503652039325
1739209914.818251;-45.120503652039325
1739209914.8182552;-38.13080360867914
1739209914.8182595;-45.120503652039325
1739209914.8182635;-45.120503652039325
1739209914.8182678;-45.120503652039325
1739209914.818272;-45.120503652039325
1739209914.8182762;-45.120503652039325
1739209914.8182805;-45.120503652039325
1739209914.8182847;-38.13080360867914
1739209914.8182888;-45.120503652039325
1739209914.818293;-38.13080360867914
1739209914.8182971;-45.120503652039325
1739209914.8183014;-38.13080360867914
1739209914.8183057;-45.120503652039325
1739209914.8183098;-38.13080360867914
1739209914.818314;-38.13080360867914
1739209914.8183184;-45.120503652039325
1739209914.8183224;-45.120503652039325
1739209914.8183267;-45.120503652039325
1739209914.818331;-45.120503652039325
1739209914.818335;-45.120503652039325
1739209914.8183393;-33.981070128970906
1739209914.8183436;-45.120503652039325
1739209914.8183477;-45.120503652039325
1739209914.818352;-38.13080360867914
1739209914.818356;-45.120503652039325
1739209914.8183603;-45.120503652039325
1739209914.8183646;-45.120503652039325
1739209914.8183687;-38.13080360867914
1739209914.818373;-38.13080360867914
1739209914.8183773;-45.120503652039325
1739209914.8183813;-45.120503652039325
1739209914.8183856;-38.13080360867914
1739209914.81839;-38.13080360867914
1739209914.818394;-35.57807855764607
1739209914.8183982;-35.57807855764607
1739209914.8184025;-38.13080360867914
1739209914.8184066;-38.13080360867914
1739209914.8184109;-38.13080360867914
1739209914.8184152;-35.57807855764607
1739209914.8184192;-45.120503652039325
1739209914.8184235;-45.120503652039325
1739209914.8184276;-45.120503652039325
1739209914.8184319;-45.120503652039325
1739209914.8184361;-45.120503652039325
1739209914.8184402;-45.120503652039325
1739209914.8184445;-38.13080360867914
1739209914.8184488;-45.120503652039325
1739209914.8184528;-45.120503652039325
1739209914.8184571;-38.13080360867914
1739209914.8184614;-33.981070128970906
1739209914.8184655;-32.816014438256545
1739209914.8184698;-45.120503652039325
1739209914.818474;-38.13080360867914
1739209914.818478;-38.13080360867914
1739209914.8184824;-38.13080360867914
1739209914.8184865;-45.120503652039325
1739209914.8184907;-45.120503652039325
1739209914.818495;-38.13080360867914
1739209914.818499;-45.120503652039325
1739209914.8185034;-45.120503652039325
1739209914.8185077;-45.120503652039325
1739209914.8185117;-45.120503652039325
1739209914.818516;-45.120503652039325
1739209914.8185203;-45.120503652039325
1739209914.8185244;-45.120503652039325
1739209914.8185287;-33.981070128970906
1739209914.818533;-45.120503652039325
1739209914.818537;-38.13080360867914
1739209914.8185413;-38.13080360867914
1739209914.8185453;-45.120503652039325
1739209914.8185496;-35.57807855764607
1739209914.818554;-45.120503652039325
1739209914.818558;-38.13080360867914
1739209914.8185623;-45.120503652039325
1739209914.8185666;-38.13080360867914
1739209914.8185706;-38.13080360867914
1739209914.818575;-38.13080360867914
1739209914.818581;-45.120503652039325
1739209914.8185873;-38.13080360867914
1739209914.8185933;-45.120503652039325
1739209914.8185995;-45.120503652039325
1739209914.8186057;-38.13080360867914
1739209914.8186119;-38.13080360867914
1739209914.8186178;-38.13080360867914
1739209914.818624;-45.120503652039325
1739209914.8186302;-38.13080360867914
1739209914.8186364;-38.13080360867914
1739209914.8186424;-45.120503652039325
1739209914.8186486;-45.120503652039325
1739209914.8186548;-38.13080360867914
1739209914.818661;-26.991370085610736
1739209914.818667;-35.57807855764607
1739209914.8186731;-45.120503652039325
1739209914.8186793;-45.120503652039325
1739209914.8186855;-38.13080360867914
1739209914.8186917;-45.120503652039325
1739209914.8186977;-45.120503652039325
1739209914.818704;-45.120503652039325
1739209914.81871;-38.13080360867914
1739209914.8187163;-45.120503652039325
1739209914.8187222;-45.120503652039325
1739209914.8187284;-38.13080360867914
1739209914.8187346;-45.120503652039325
1739209914.8187408;-45.120503652039325
1739209914.8187468;-38.13080360867914
1739209914.818753;-38.13080360867914
1739209914.8187592;-31.141103565318893
1739209914.8187654;-33.981070128970906
1739209914.8187714;-45.120503652039325
1739209914.8187776;-38.13080360867914
1739209914.8187838;-45.120503652039325
1739209914.81879;-38.13080360867914
1739209914.8187962;-45.120503652039325
1739209914.818802;-45.120503652039325
1739209914.8188083;-32.816014438256545
1739209914.8188145;-35.57807855764607
1739209914.8188207;-45.120503652039325
1739209914.8188267;-38.13080360867914
1739209914.8188329;-32.816014438256545
1739209914.818839;-38.13080360867914
1739209914.8188453;-45.120503652039325
1739209914.8188512;-45.120503652039325
1739209914.8188574;-45.120503652039325
1739209914.8188636;-45.120503652039325
1739209914.8188698;-45.120503652039325
1739209914.818876;-38.13080360867914
1739209914.818882;-38.13080360867914
1739209914.8188882;-38.13080360867914
1739209914.8188944;-38.13080360867914
1739209914.8189006;-45.120503652039325
1739209914.8189065;-26.991370085610736
1739209914.8189127;-28.58837851428586
1739209914.818919;-45.120503652039325
1739209914.8189251;-45.120503652039325
1739209914.818931;-35.57807855764607
1739209914.8189373;-38.13080360867914
1739209914.8189435;-45.120503652039325
1739209914.8189497;-38.13080360867914
1739209914.8189557;-45.120503652039325
1739209914.8189619;-45.120503652039325
1739209914.818968;-45.120503652039325
1739209914.8189743;-45.120503652039325
1739209914.8189805;-33.981070128970906
1739209914.8189864;-33.981070128970906
1739209914.8189926;-45.120503652039325
1739209914.8189988;-38.13080360867914
1739209914.819005;-38.13080360867914
1739209914.819011;-38.13080360867914
1739209914.8190172;-45.120503652039325
1739209914.8190234;-45.120503652039325
1739209914.8190296;-38.13080360867914
1739209914.8190355;-38.13080360867914
1739209914.8190417;-38.13080360867914
1739209914.819048;-38.13080360867914
1739209914.8190541;-35.57807855764607
1739209914.81906;-32.816014438256545
1739209914.8190663;-45.120503652039325
1739209914.8190725;-45.120503652039325
1739209914.8190787;-38.13080360867914
1739209914.819085;-38.13080360867914
1739209914.8190908;-45.120503652039325
1739209914.819097;-38.13080360867914
1739209914.8191032;-45.120503652039325
1739209914.8191094;-45.120503652039325
1739209914.8191154;-38.13080360867914
1739209914.8191216;-38.13080360867914
1739209914.8191278;-38.13080360867914
1739209914.819134;-33.981070128970906
1739209914.81914;-45.120503652039325
1739209914.8191462;-45.120503652039325
1739209914.8191524;-45.120503652039325
1739209914.8191586;-38.13080360867914
1739209914.8191648;-45.120503652039325
1739209914.8191707;-33.981070128970906
1739209914.819177;-33.981070128970906
1739209914.819183;-45.120503652039325
1739209914.8191893;-45.120503652039325
1739209914.8191953;-45.120503652039325
1739209914.8192015;-38.13080360867914
1739209914.8192077;-33.981070128970906
1739209914.8192139;-45.120503652039325
1739209914.8192198;-38.13080360867914
1739209914.819226;-38.13080360867914
1739209914.8192322;-45.120503652039325
1739209914.8192384;-45.120503652039325
1739209914.8192444;-38.13080360867914
1739209914.8192506;-45.120503652039325
1739209914.8192568;-33.981070128970906
1739209914.819263;-38.13080360867914
1739209914.8192692;-45.120503652039325
1739209914.8192751;-45.120503652039325
1739209914.8192813;-45.120503652039325
1739209914.8192875;-38.13080360867914
1739209914.8192937;-33.981070128970906
1739209914.8192997;-38.13080360867914
1739209914.819306;-38.13080360867914
1739209914.819312;-35.57807855764607
1739209914.8193183;-38.13080360867914
1739209914.8193243;-45.120503652039325
1739209914.8193305;-33.981070128970906
1739209914.8193367;-38.13080360867914
1739209914.8193429;-45.120503652039325
1739209914.8193488;-45.120503652039325
1739209914.819355;-45.120503652039325
1739209914.8193612;-38.13080360867914
1739209914.8193674;-38.13080360867914
1739209914.8193736;-45.120503652039325
1739209914.8193796;-45.120503652039325
1739209914.8193858;-45.120503652039325
1739209914.819392;-38.13080360867914
1739209914.8193982;-45.120503652039325
1739209914.8194041;-38.13080360867914
1739209914.8194103;-38.13080360867914
1739209914.8194165;-35.57807855764607
1739209914.8194227;-38.13080360867914
1739209914.8194287;-38.13080360867914
1739209914.819435;-45.120503652039325
1739209914.819441;-45.120503652039325
1739209914.8194473;-45.120503652039325
1739209914.8194532;-31.141103565318915
1739209914.8194594;-31.141103565318915
1739209914.8194656;-45.120503652039325
1739209914.8194718;-45.120503652039325
1739209914.819478;-38.13080360867914
1739209914.819484;-38.13080360867914
1739209914.8194902;-45.120503652039325
1739209914.8194964;-33.981070128970906
1739209914.8195026;-38.13080360867914
1739209914.8195086;-38.13080360867914
1739209914.8195148;-45.120503652039325
1739209914.819521;-45.120503652039325
1739209914.8195271;-33.981070128970906
1739209914.819533;-45.120503652039325
1739209914.8195393;-45.120503652039325
1739209914.8195455;-45.120503652039325
1739209914.8195517;-38.13080360867914
1739209914.8195577;-45.120503652039325
1739209914.8195639;-45.120503652039325
1739209914.81957;-35.57807855764607
1739209914.8195763;-38.13080360867914
1739209914.8195825;-45.120503652039325
1739209914.8195884;-38.13080360867914
1739209914.8195946;-45.120503652039325
1739209914.8196008;-33.981070128970906
1739209914.819607;-30.49652367304973
1739209914.819613;-45.120503652039325
1739209914.8196192;-45.120503652039325
1739209914.8196254;-38.13080360867914
1739209914.8196316;-38.13080360867914
1739209914.8196375;-45.120503652039325
1739209914.8196437;-45.120503652039325
1739209914.81965;-45.120503652039325
1739209914.8196561;-33.981070128970956
1739209914.8196623;-45.120503652039325
1739209914.8196683;-45.120503652039325
1739209914.8196745;-45.120503652039325
1739209914.8196807;-38.13080360867914
1739209914.819687;-38.13080360867914
1739209914.8196929;-45.120503652039325
1739209914.819699;-35.57807855764607
1739209914.8197052;-28.58837851428586
1739209914.8197114;-45.120503652039325
1739209914.8197174;-45.120503652039325
1739209914.8197236;-38.13080360867914
1739209914.8197298;-38.13080360867914
1739209914.819736;-45.120503652039325
1739209914.819742;-45.120503652039325
1739209914.8197482;-45.120503652039325
1739209914.8197544;-45.120503652039325
1739209914.8197606;-38.13080360867914
1739209914.8197668;-45.120503652039325
1739209914.8197727;-45.120503652039325
1739209914.819779;-35.57807855764607
1739209914.819785;-35.57807855764607
1739209914.8197913;-45.120503652039325
1739209914.8197973;-45.120503652039325
1739209914.8198035;-32.816014438256545
1739209914.8198097;-33.981070128970906
1739209914.8198159;-38.13080360867914
1739209914.8198218;-38.13080360867914
1739209914.819828;-45.120503652039325
1739209914.8198342;-38.13080360867914
1739209914.8198404;-38.13080360867914
1739209914.8198464;-38.13080360867914
1739209914.8198526;-29.438486411369333
1739209914.8198588;-45.120503652039325
1739209914.819865;-45.120503652039325
1739209914.8198712;-38.13080360867914
1739209914.8198771;-30.49652367304973
1739209914.8198833;-45.120503652039325
1739209914.8198895;-45.120503652039325
1739209914.8198957;-38.13080360867914
1739209914.8199017;-45.120503652039325
1739209914.819908;-45.120503652039325
1739209914.819914;-38.13080360867914
1739209914.8199203;-38.13080360867914
1739209914.8199263;-45.120503652039325
1739209914.8199325;-33.981070128970906
1739209914.8199387;-45.120503652039325
1739209914.8199449;-38.13080360867914
1739209914.819951;-32.816014438256545
1739209914.819957;-45.120503652039325
1739209914.8199632;-45.120503652039325
1739209914.8199694;-45.120503652039325
1739209914.8199756;-38.13080360867914
1739209914.8199816;-45.120503652039325
1739209914.8199878;-45.120503652039325
1739209914.819994;-45.120503652039325
1739209914.8200002;-45.120503652039325
1739209914.8200061;-45.120503652039325
1739209914.8200123;-45.120503652039325
1739209914.8200185;-38.13080360867914
1739209914.8200247;-38.13080360867914
1739209914.8200307;-38.13080360867914
1739209914.820037;-45.120503652039325
1739209914.820043;-45.120503652039325
1739209914.8200493;-38.13080360867914
1739209914.8200555;-38.13080360867914
1739209914.8200614;-45.120503652039325
1739209914.8200676;-45.120503652039325
1739209914.8200738;-45.120503652039325
1739209914.82008;-45.120503652039325
1739209914.820086;-45.120503652039325
1739209914.8200922;-38.13080360867914
1739209914.8200984;-38.13080360867914
1739209914.8201046;-45.120503652039325
1739209914.8201106;-35.57807855764607
1739209914.8201168;-38.13080360867914
1739209914.820123;-45.120503652039325
1739209914.8201292;-45.120503652039325
1739209914.820135;-45.120503652039325
1739209914.8201413;-45.120503652039325
1739209914.8201475;-33.981070128970906
1739209914.8201537;-31.141103565318915
1739209914.82016;-45.120503652039325
1739209914.8201659;-38.13080360867914
1739209914.820172;-38.13080360867914
1739209914.8201783;-38.13080360867914
1739209914.8201845;-45.120503652039325
1739209914.8201904;-45.120503652039325
1739209914.8201966;-45.120503652039325
1739209914.8202028;-35.57807855764607
1739209914.820209;-45.120503652039325
1739209914.820215;-45.120503652039325
1739209914.8202212;-38.13080360867914
1739209914.8202274;-45.120503652039325
1739209914.8202336;-45.120503652039325
1739209914.8202395;-38.13080360867914
1739209914.8202457;-45.120503652039325
1739209914.820252;-38.13080360867914
1739209914.8202581;-45.120503652039325
1739209914.8202643;-38.13080360867914
1739209914.8202703;-32.816014438256545
1739209914.8202765;-33.981070128970906
1739209914.8202827;-45.120503652039325
1739209914.820289;-38.13080360867914
1739209914.8202949;-38.13080360867914
1739209914.820301;-38.13080360867914
1739209914.8203073;-45.120503652039325
1739209914.8203135;-38.13080360867914
1739209914.8203194;-35.57807855764607
1739209914.8203256;-45.120503652039325
1739209914.8203318;-45.120503652039325
1739209914.820338;-45.120503652039325
1739209914.820344;-45.120503652039325
1739209914.8203502;-38.13080360867914
1739209914.8203564;-45.120503652039325
1739209914.8203626;-45.120503652039325
1739209914.8203688;-38.13080360867914
1739209914.8203747;-33.981070128970906
1739209914.820381;-45.120503652039325
1739209914.8203871;-45.120503652039325
1739209914.8203933;-38.13080360867914
1739209914.8203993;-30.49652367304973
1739209914.8204055;-38.13080360867914
1739209914.8204117;-33.981070128970906
1739209914.820418;-45.120503652039325
1739209914.8204238;-33.981070128970906
1739209914.82043;-30.49652367304973
1739209914.8204362;-31.141103565318943
1739209914.8204424;-30.49652367304973
1739209914.8204486;-38.13080360867914
1739209914.8204546;-38.13080360867914
1739209914.8204608;-32.816014438256545
1739209914.820467;-38.13080360867914
1739209914.8204732;-38.13080360867914
1739209914.8204792;-32.816014438256545
1739209914.8204854;-45.120503652039325
1739209914.8204916;-38.13080360867914
1739209914.8204978;-38.13080360867914
1739209914.8205037;-30.49652367304973
1739209914.82051;-24.15140352195873
1739209914.820516;-32.81601443825658
1739209914.8205223;-30.49652367304973
1739209914.8205283;-22.740042620751332
1739209914.8205345;-28.58837851428586
1739209914.8205407;-38.13080360867914
1739209914.8205469;-26.991370085610722
1739209914.820553;-38.13080360867914
1739209914.820559;-45.120503652039325
1739209914.8205652;-38.13080360867914
1739209914.8205714;-33.981070128970906
1739209914.8205776;-33.981070128970906
1739209914.8205836;-25.826314394896357
1739209914.8205898;-25.252786309376837
1739209914.820596;-25.25278630937684
1739209914.8206022;-18.0533258286717
1739209914.8206081;-23.506823629689542
1739209914.8206143;-38.13080360867914
1739209914.8206205;-33.981070128970906
1739209914.8206267;-45.120503652039325
1739209914.8206327;-45.120503652039325
1739209914.820639;-45.120503652039325
1739209914.820645;-38.13080360867914
1739209914.8206513;-33.981070128970906
1739209914.8206575;-31.141103565318943
1739209914.8206635;-23.38864096791655
1739209914.8206697;-26.991370085610736
1739209914.8206758;-45.120503652039325
1739209914.820682;-33.981070128970906
1739209914.820688;-38.13080360867914
1739209914.8206942;-45.120503652039325
1739209914.8207004;-45.120503652039325
1739209914.8207066;-45.120503652039325
1739209914.8207126;-45.120503652039325
1739209914.8207188;-38.13080360867914
1739209914.820725;-35.57807855764607
1739209914.8207312;-28.992665084841942
1739209914.8207374;-28.588378514285886
1739209914.8207433;-26.991370085610722
1739209914.8207495;-26.487275050834725
1739209914.8207557;-19.8960613169761
1739209914.820762;-25.62660358559016
1739209914.8207679;-38.13080360867914
1739209914.820774;-38.13080360867914
1739209914.8207803;-38.13080360867914
1739209914.8207865;-35.57807855764607
1739209914.8207924;-45.120503652039325
1739209914.8207986;-38.13080360867914
1739209914.8208048;-30.49652367304973
1739209914.820811;-25.62660358559016
1739209914.820817;-29.438486411369354
1739209914.8208232;-38.13080360867914
1739209914.8208294;-22.175841390423358
1739209914.8208356;-30.49652367304973
1739209914.8208418;-31.141103565318915
1739209914.8208477;-31.141103565318915
1739209914.820854;-45.120503652039325
1739209914.8208601;-38.13080360867914
1739209914.8208663;-38.13080360867914
1739209914.8208723;-38.13080360867914
1739209914.8208785;-45.120503652039325
1739209914.8208847;-27.267205301931607
1739209914.820891;-24.746238672633048
1739209914.8208969;-33.981070128970906
1739209914.820903;-32.816014438256545
1739209914.8209093;-30.49652367304976
1739209914.8209155;-33.981070128970906
1739209914.8209214;-38.13080360867914
1739209914.8209276;-45.120503652039325
1739209914.8209338;-45.120503652039325
1739209914.82094;-38.13080360867914
1739209914.8209462;-45.120503652039325
1739209914.8209522;-38.13080360867914
1739209914.8209584;-26.991370085610736
1739209914.8209646;-24.438645034577675
1739209914.8209708;-33.981070128970956
1739209914.8209767;-22.002965041481744
1739209914.820983;-19.403415333952413
1739209914.8209891;-31.141103565318915
1739209914.8209953;-33.981070128970906
1739209914.8210013;-29.438486411369333
1739209914.8210075;-45.120503652039325
1739209914.8210137;-38.13080360867914
1739209914.82102;-45.120503652039325
1739209914.8210258;-38.13080360867914
1739209914.821032;-38.13080360867914
1739209914.8210382;-23.506823629689542
1739209914.8210444;-27.267205301931607
1739209914.8210506;-32.816014438256545
1739209914.8210566;-23.273589343863303
1739209914.8210628;-28.992665084841942
1739209914.821069;-45.120503652039325
1739209914.8210752;-38.13080360867914
1739209914.8210812;-35.57807855764607
1739209914.8210874;-45.120503652039325
1739209914.8210936;-30.49652367304973
1739209914.8210998;-32.816014438256545
1739209914.8211057;-38.13080360867914
1739209914.821112;-33.981070128970906
1739209914.821118;-45.120503652039325
1739209914.8211243;-38.13080360867914
1739209914.8211303;-45.120503652039325
1739209914.8211365;-45.120503652039325
1739209914.8211427;-38.13080360867914
1739209914.8211489;-45.120503652039325
1739209914.821155;-45.120503652039325
1739209914.821161;-45.120503652039325
1739209914.8211672;-45.120503652039325
1739209914.8211734;-45.120503652039325
1739209914.8211796;-38.13080360867914
1739209914.8211856;-38.13080360867914
1739209914.8211918;-32.816014438256545
1739209914.821198;-33.981070128970906
1739209914.8212042;-45.120503652039325
1739209914.8212101;-45.120503652039325
1739209914.8212163;-35.57807855764607
1739209914.8212225;-38.13080360867914
1739209914.8212287;-45.120503652039325
1739209914.821235;-38.13080360867914
1739209914.821241;-32.816014438256545
1739209914.821247;-30.49652367304973
1739209914.8212533;-45.120503652039325
1739209914.8212595;-38.13080360867914
1739209914.8212655;-32.816014438256545
1739209914.8212717;-32.816014438256545
1739209914.8212779;-45.120503652039325
1739209914.821284;-38.13080360867914
1739209914.82129;-38.13080360867914
1739209914.8212962;-38.13080360867914
1739209914.8213024;-38.13080360867914
1739209914.8213086;-38.13080360867914
1739209914.8213146;-45.120503652039325
1739209914.8213208;-45.120503652039325
1739209914.821327;-33.981070128970906
1739209914.8213332;-45.120503652039325
1739209914.8213394;-38.13080360867914
1739209914.8213453;-38.13080360867914
1739209914.8213515;-45.120503652039325
1739209914.8213577;-45.120503652039325
1739209914.821364;-45.120503652039325
1739209914.82137;-45.120503652039325
1739209914.821376;-38.13080360867914
1739209914.8213823;-45.120503652039325
1739209914.8213885;-38.13080360867914
1739209914.8213944;-35.57807855764607
1739209914.8214006;-38.13080360867914
1739209914.8214068;-45.120503652039325
1739209914.821413;-45.120503652039325
1739209914.821419;-38.13080360867914
1739209914.8214252;-38.13080360867914
1739209914.8214314;-45.120503652039325
1739209914.8214376;-38.13080360867914
1739209914.8214438;-45.120503652039325
1739209914.8214498;-45.120503652039325
1739209914.821456;-38.13080360867914
1739209914.8214622;-45.120503652039325
1739209914.8214684;-38.13080360867914
1739209914.8214743;-45.120503652039325
1739209914.8214805;-38.13080360867914
1739209914.8214867;-35.57807855764607
1739209914.821493;-38.13080360867914
1739209914.8214989;-45.120503652039325
1739209914.821505;-38.13080360867914
1739209914.8215113;-45.120503652039325
1739209914.8215175;-45.120503652039325
1739209914.8215237;-45.120503652039325
1739209914.8215296;-38.13080360867914
1739209914.8215358;-45.120503652039325
1739209914.821542;-33.981070128970906
1739209914.8215482;-38.13080360867914
1739209914.8215542;-38.13080360867914
1739209914.8215604;-35.57807855764607
1739209914.8215666;-38.13080360867914
1739209914.8215728;-38.13080360867914
1739209914.8215787;-45.120503652039325
1739209914.821585;-38.13080360867914
1739209914.8215911;-33.981070128970906
1739209914.8215973;-38.13080360867914
1739209914.8216033;-45.120503652039325
1739209914.8216095;-45.120503652039325
1739209914.8216157;-33.981070128970906
1739209914.821622;-26.487275050834725
1739209914.821628;-45.120503652039325
1739209914.821634;-31.141103565318943
1739209914.8216403;-28.992665084841967
1739209914.8216465;-45.120503652039325
1739209914.8216527;-31.141103565318915
1739209914.8216586;-31.141103565318915
1739209914.8216648;-26.991370085610754
1739209914.821671;-25.826314394896354
1739209914.8216772;-38.13080360867914
1739209914.8216832;-38.13080360867914
1739209914.8216894;-31.141103565318915
1739209914.8216956;-31.141103565318943
1739209914.8217018;-31.141103565318915
1739209914.8217077;-38.13080360867914
1739209914.821714;-28.992665084841942
1739209914.8217201;-45.120503652039325
1739209914.8217263;-31.14110356531892
1739209914.8217325;-31.141103565318943
1739209914.8217385;-27.267205301931607
1739209914.8217447;-27.87774495603143
1739209914.8217509;-45.120503652039325
1739209914.821757;-24.292649948874775
1739209914.821763;-29.438486411369333
1739209914.8217692;-26.991370085610722
1739209914.8217754;-45.120503652039325
1739209914.8217816;-25.826314394896354
1739209914.8217876;-33.981070128970906
1739209914.8217938;-33.981070128970956
1739209914.8218;-25.62660358559016
1739209914.8218062;-25.62660358559016
1739209914.8218122;-32.816014438256545
1739209914.8218184;-32.816014438256545
1739209914.8218246;-28.58837851428586
1739209914.8218307;-22.002965041481744
1739209914.821837;-24.151403521958734
1739209914.821843;-24.589719217205094
1739209914.821849;-35.57807855764607
1739209914.8218553;-31.141103565318915
1739209914.8218615;-25.826314394896364
1739209914.8218675;-32.816014438256545
1739209914.8218737;-27.267205301931607
1739209914.8218799;-26.991370085610722
1739209914.821886;-33.981070128970906
1739209914.821892;-45.120503652039325
1739209914.8218982;-38.13080360867914
1739209914.8219044;-22.740042620751332
1739209914.8219106;-31.141103565318915
1739209914.8219166;-38.13080360867914
1739209914.8219228;-38.13080360867914
1739209914.821929;-27.267205301931607
1739209914.8219352;-33.981070128970906
1739209914.8219414;-38.13080360867914
1739209914.8219473;-45.120503652039325
1739209914.8219535;-38.13080360867914
1739209914.8219597;-38.13080360867914
1739209914.821966;-45.120503652039325
1739209914.821972;-26.991370085610747
1739209914.821978;-28.21854285175415
1739209914.8219843;-38.13080360867914
1739209914.8219905;-28.588378514285886
1739209914.8219965;-25.826314394896357
1739209914.8220026;-31.141103565318915
1739209914.8220088;-33.981070128970956
1739209914.822015;-30.49652367304976
1739209914.8220212;-26.991370085610722
1739209914.8220272;-45.120503652039325
1739209914.8220334;-27.267205301931607
1739209914.8220396;-28.992665084841942
1739209914.8220458;-31.141103565318915
1739209914.8220518;-28.992665084841942
1739209914.822058;-28.992665084841942
1739209914.8220642;-25.826314394896357
1739209914.8220704;-38.13080360867914
1739209914.8220763;-32.816014438256545
1739209914.8220825;-32.816014438256545
1739209914.8220887;-26.991370085610722
1739209914.822095;-26.03565346325281
1739209914.8221009;-28.992665084841967
1739209914.822107;-32.816014438256545
1739209914.8221133;-31.141103565318915
1739209914.8221195;-28.21854285175415
1739209914.8221257;-33.981070128970956
1739209914.8221316;-25.826314394896364
1739209914.8221378;-31.141103565318893
1739209914.822144;-35.57807855764607
1739209914.8221502;-38.13080360867914
1739209914.8221562;-32.816014438256545
1739209914.8221624;-45.120503652039325
1739209914.8221686;-33.981070128970906
1739209914.8221748;-33.981070128970956
1739209914.8221807;-45.120503652039325
1739209914.822187;-28.992665084841942
1739209914.8221931;-38.13080360867914
1739209914.8221993;-26.487275050834715
1739209914.8222053;-32.816014438256545
1739209914.8222115;-38.13080360867914
1739209914.8222177;-38.13080360867914
1739209914.822224;-30.49652367304976
1739209914.82223;-33.981070128970956
1739209914.822236;-32.81601443825658
1739209914.8222423;-23.273589343863303
1739209914.8222485;-45.120503652039325
1739209914.8222547;-35.57807855764607
1739209914.8222606;-28.58837851428586
1739209914.8222668;-27.877744956031414
1739209914.822273;-29.438486411369333
1739209914.8222792;-27.267205301931607
1739209914.8222852;-45.120503652039325
1739209914.8222914;-31.141103565318915
1739209914.8222976;-45.120503652039325
1739209914.8223038;-28.58837851428586
1739209914.82231;-45.120503652039325
1739209914.822316;-33.981070128970906
1739209914.8223221;-33.981070128970906
1739209914.8223283;-38.13080360867914
1739209914.8223345;-26.035653463252824
1739209914.8223405;-32.81601443825658
1739209914.8223467;-38.13080360867914
1739209914.822353;-30.49652367304976
1739209914.822359;-23.506823629689542
1739209914.822365;-28.21854285175415
1739209914.8223712;-26.035653463252796
1739209914.8223774;-38.13080360867914
1739209914.8223836;-31.141103565318915
1739209914.8223896;-25.826314394896357
1739209914.8223958;-22.448786368009163
1739209914.822402;-28.992665084841942
1739209914.8224082;-24.15140352195872
1739209914.8224144;-33.981070128970906
1739209914.8224204;-26.991370085610722
1739209914.8224266;-45.120503652039325
1739209914.8224328;-25.252786309376837
1739209914.822439;-31.141103565318915
1739209914.822445;-27.267205301931607
1739209914.822451;-33.981070128970906
1739209914.8224573;-45.120503652039325
1739209914.8224635;-38.13080360867914
1739209914.8224695;-38.13080360867914
1739209914.8224757;-33.981070128970906
1739209914.8224819;-38.13080360867914
1739209914.822488;-45.120503652039325
1739209914.822494;-35.57807855764607
1739209914.8225002;-45.120503652039325
1739209914.8225064;-38.13080360867914
1739209914.8225126;-38.13080360867914
1739209914.8225188;-35.57807855764607
1739209914.8225248;-38.13080360867914
1739209914.822531;-45.120503652039325
1739209914.8225372;-33.981070128970906
1739209914.8225434;-38.13080360867914
1739209914.8225493;-45.120503652039325
1739209914.8225555;-45.120503652039325
1739209914.8225617;-45.120503652039325
1739209914.822568;-35.57807855764607
1739209914.822574;-38.13080360867914
1739209914.82258;-45.120503652039325
1739209914.8225863;-27.877744956031414
1739209914.8225925;-38.13080360867914
1739209914.8225985;-45.120503652039325
1739209914.8226047;-45.120503652039325
1739209914.8226109;-38.13080360867914
1739209914.822617;-45.120503652039325
1739209914.8226233;-38.13080360867914
1739209914.8226292;-38.13080360867914
1739209914.8226354;-33.981070128970906
1739209914.8226416;-45.120503652039325
1739209914.8226478;-38.13080360867914
1739209914.8226538;-45.120503652039325
1739209914.82266;-45.120503652039325
1739209914.8226662;-45.120503652039325
1739209914.8226724;-38.13080360867914
1739209914.8226783;-45.120503652039325
1739209914.8226845;-45.120503652039325
1739209914.8226907;-35.57807855764607
1739209914.822697;-38.13080360867914
1739209914.822703;-45.120503652039325
1739209914.822709;-45.120503652039325
1739209914.8227153;-38.13080360867914
1739209914.8227215;-38.13080360867914
1739209914.8227277;-45.120503652039325
1739209914.8227336;-31.141103565318915
1739209914.8227398;-33.981070128970906
