CAN Message; 0x150:0300f552ca5c2348
Timestamp;Amplitude
1739209761.2109606;-45.120503652039325
1739209761.210977;-45.120503652039325
1739209761.2109933;-38.13080360867914
1739209761.2110097;-38.13080360867914
1739209761.211026;-30.49652367304973
1739209761.2110424;-27.267205301931607
1739209761.2110586;-45.120503652039325
1739209761.211075;-33.981070128970906
1739209761.2110913;-38.13080360867914
1739209761.2111077;-32.816014438256545
1739209761.211124;-38.13080360867914
1739209761.2111404;-38.13080360867914
1739209761.2111566;-38.13080360867914
1739209761.211173;-32.81601443825658
1739209761.2111893;-38.13080360867914
1739209761.2112057;-38.13080360867914
1739209761.211222;-45.120503652039325
1739209761.2112384;-38.13080360867914
1739209761.2112546;-38.13080360867914
1739209761.211271;-38.13080360867914
1739209761.2112873;-45.120503652039325
1739209761.2113037;-45.120503652039325
1739209761.21132;-38.13080360867914
1739209761.2113364;-38.13080360867914
1739209761.2113526;-45.120503652039325
1739209761.211369;-38.13080360867914
1739209761.2113853;-45.120503652039325
1739209761.2114017;-45.120503652039325
1739209761.2114182;-38.13080360867914
1739209761.2114344;-33.981070128970906
1739209761.2114508;-35.57807855764607
1739209761.211467;-38.13080360867914
1739209761.2114835;-45.120503652039325
1739209761.2114997;-31.141103565318915
1739209761.2115161;-33.981070128970906
1739209761.2115324;-38.13080360867914
1739209761.2115488;-45.120503652039325
1739209761.211565;-33.981070128970906
1739209761.2115815;-38.13080360867914
1739209761.2115977;-38.13080360867914
1739209761.2116141;-38.13080360867914
1739209761.2116303;-38.13080360867914
1739209761.2116468;-38.13080360867914
1739209761.211663;-45.120503652039325
1739209761.2116795;-35.57807855764607
1739209761.2116957;-31.141103565318915
1739209761.2117121;-45.120503652039325
1739209761.2117283;-45.120503652039325
1739209761.2117448;-45.120503652039325
1739209761.211761;-38.13080360867914
1739209761.2117774;-38.13080360867914
1739209761.2117937;-45.120503652039325
1739209761.21181;-45.120503652039325
1739209761.2118263;-33.981070128970906
1739209761.2118428;-38.13080360867914
1739209761.211859;-45.120503652039325
1739209761.2118754;-45.120503652039325
1739209761.2118917;-45.120503652039325
1739209761.211908;-45.120503652039325
1739209761.2119243;-45.120503652039325
1739209761.2119408;-45.120503652039325
1739209761.211957;-45.120503652039325
1739209761.2119734;-45.120503652039325
1739209761.2119896;-45.120503652039325
1739209761.212006;-45.120503652039325
1739209761.2120223;-45.120503652039325
1739209761.2120388;-45.120503652039325
1739209761.212055;-38.13080360867914
1739209761.2120714;-38.13080360867914
1739209761.2120876;-33.981070128970906
1739209761.212104;-45.120503652039325
1739209761.2121205;-45.120503652039325
1739209761.2121367;-45.120503652039325
1739209761.2121532;-38.13080360867914
1739209761.2121694;-35.57807855764607
1739209761.2121859;-38.13080360867914
1739209761.212202;-45.120503652039325
1739209761.2122185;-38.13080360867914
1739209761.2122347;-45.120503652039325
1739209761.2122512;-38.13080360867914
1739209761.2122674;-33.981070128970906
1739209761.2122838;-45.120503652039325
1739209761.2123;-45.120503652039325
1739209761.2123165;-38.13080360867914
1739209761.2123327;-38.13080360867914
1739209761.2123492;-45.120503652039325
1739209761.2123654;-38.13080360867914
1739209761.2123818;-45.120503652039325
1739209761.212398;-45.120503652039325
1739209761.2124145;-45.120503652039325
1739209761.2124307;-45.120503652039325
1739209761.2124472;-33.981070128970906
1739209761.2124634;-45.120503652039325
1739209761.2124798;-38.13080360867914
1739209761.212496;-38.13080360867914
1739209761.2125125;-45.120503652039325
1739209761.2125287;-38.13080360867914
1739209761.2125452;-38.13080360867914
1739209761.2125614;-38.13080360867914
1739209761.2125778;-45.120503652039325
1739209761.212594;-45.120503652039325
1739209761.2126105;-38.13080360867914
1739209761.2126267;-45.120503652039325
1739209761.2126431;-38.13080360867914
1739209761.2126594;-35.57807855764607
1739209761.2126758;-38.13080360867914
1739209761.212692;-45.120503652039325
1739209761.2127085;-38.13080360867914
1739209761.2127247;-38.13080360867914
1739209761.2127411;-45.120503652039325
1739209761.2127573;-35.57807855764607
1739209761.2127738;-38.13080360867914
1739209761.21279;-35.57807855764607
1739209761.2128065;-38.13080360867914
1739209761.212823;-45.120503652039325
1739209761.2128391;-38.13080360867914
1739209761.2128556;-35.57807855764607
1739209761.2128718;-38.13080360867914
1739209761.2128882;-45.120503652039325
1739209761.2129045;-45.120503652039325
1739209761.212921;-38.13080360867914
1739209761.212937;-38.13080360867914
1739209761.2129536;-45.120503652039325
1739209761.2129698;-45.120503652039325
1739209761.2129862;-38.13080360867914
1739209761.2130024;-45.120503652039325
1739209761.213019;-45.120503652039325
1739209761.213035;-45.120503652039325
1739209761.2130516;-45.120503652039325
1739209761.2130678;-45.120503652039325
1739209761.2130842;-45.120503652039325
1739209761.2131004;-45.120503652039325
1739209761.213117;-45.120503652039325
1739209761.213133;-45.120503652039325
1739209761.2131495;-25.077289914212862
1739209761.2131658;-31.141103565318915
1739209761.2131822;-45.120503652039325
1739209761.2131984;-38.13080360867914
1739209761.2132149;-35.57807855764607
1739209761.213231;-45.120503652039325
1739209761.2132475;-45.120503652039325
1739209761.2132638;-38.13080360867914
1739209761.2132802;-45.120503652039325
1739209761.2132964;-45.120503652039325
1739209761.2133129;-38.13080360867914
1739209761.213329;-45.120503652039325
1739209761.2133455;-45.120503652039325
1739209761.2133617;-38.13080360867914
1739209761.2133782;-38.13080360867914
1739209761.2133944;-38.13080360867914
1739209761.2134109;-45.120503652039325
1739209761.213427;-38.13080360867914
1739209761.2134435;-38.13080360867914
1739209761.2134597;-45.120503652039325
1739209761.2134762;-45.120503652039325
1739209761.2134924;-38.13080360867914
1739209761.2135088;-45.120503652039325
1739209761.2135253;-45.120503652039325
1739209761.2135415;-30.49652367304973
1739209761.213558;-32.816014438256545
1739209761.2135742;-45.120503652039325
1739209761.2135906;-38.13080360867914
1739209761.2136068;-35.57807855764607
1739209761.2136233;-38.13080360867914
1739209761.2136395;-45.120503652039325
1739209761.213656;-35.57807855764607
1739209761.2136722;-38.13080360867914
1739209761.2136886;-45.120503652039325
1739209761.2137048;-38.13080360867914
1739209761.2137213;-45.120503652039325
1739209761.2137375;-45.120503652039325
1739209761.213754;-45.120503652039325
1739209761.2137702;-32.816014438256545
1739209761.2137866;-38.13080360867914
1739209761.2138028;-33.981070128970906
1739209761.2138193;-35.57807855764607
1739209761.2138355;-38.13080360867914
1739209761.213852;-33.981070128970906
1739209761.2138681;-45.120503652039325
1739209761.2138846;-38.13080360867914
1739209761.2139008;-35.57807855764607
1739209761.2139173;-38.13080360867914
1739209761.2139335;-45.120503652039325
1739209761.21395;-38.13080360867914
1739209761.2139661;-35.57807855764607
1739209761.2139826;-38.13080360867914
1739209761.2139988;-45.120503652039325
1739209761.2140152;-33.981070128970906
1739209761.2140315;-32.816014438256545
1739209761.214048;-33.981070128970906
1739209761.2140641;-45.120503652039325
1739209761.2140806;-38.13080360867914
1739209761.2140968;-35.57807855764607
1739209761.2141132;-33.981070128970906
1739209761.2141294;-45.120503652039325
1739209761.214146;-45.120503652039325
1739209761.214162;-31.141103565318893
1739209761.2141786;-45.120503652039325
1739209761.214195;-38.13080360867914
1739209761.2142112;-33.981070128970906
1739209761.2142277;-38.13080360867914
1739209761.214244;-38.13080360867914
1739209761.2142603;-45.120503652039325
1739209761.2142766;-38.13080360867914
1739209761.214293;-38.13080360867914
1739209761.2143092;-38.13080360867914
1739209761.2143257;-45.120503652039325
1739209761.2143419;-38.13080360867914
1739209761.2143583;-38.13080360867914
1739209761.2143745;-45.120503652039325
1739209761.214391;-45.120503652039325
1739209761.2144072;-38.13080360867914
1739209761.2144237;-38.13080360867914
1739209761.2144399;-35.57807855764607
1739209761.2144563;-45.120503652039325
1739209761.2144725;-38.13080360867914
1739209761.214489;-32.816014438256545
1739209761.2145052;-35.57807855764607
1739209761.2145216;-45.120503652039325
1739209761.2145379;-38.13080360867914
1739209761.2145543;-35.57807855764607
1739209761.2145705;-45.120503652039325
1739209761.214587;-45.120503652039325
1739209761.2146032;-33.981070128970906
1739209761.2146196;-35.57807855764607
1739209761.2146358;-38.13080360867914
1739209761.2146523;-45.120503652039325
1739209761.2146685;-38.13080360867914
1739209761.214685;-38.13080360867914
1739209761.2147012;-38.13080360867914
1739209761.2147176;-38.13080360867914
1739209761.2147338;-45.120503652039325
1739209761.2147503;-45.120503652039325
1739209761.2147665;-38.13080360867914
1739209761.214783;-35.57807855764607
1739209761.2147992;-38.13080360867914
1739209761.2148156;-45.120503652039325
1739209761.2148318;-45.120503652039325
1739209761.2148483;-38.13080360867914
1739209761.2148645;-38.13080360867914
1739209761.214881;-45.120503652039325
1739209761.2148974;-45.120503652039325
1739209761.2149136;-45.120503652039325
1739209761.21493;-45.120503652039325
1739209761.2149463;-45.120503652039325
1739209761.2149627;-33.981070128970906
1739209761.214979;-45.120503652039325
1739209761.2149954;-28.992665084841942
1739209761.2150116;-31.141103565318915
1739209761.215028;-38.13080360867914
1739209761.2150443;-45.120503652039325
1739209761.2150607;-38.13080360867914
1739209761.215077;-38.13080360867914
1739209761.2150934;-45.120503652039325
1739209761.2151096;-45.120503652039325
1739209761.215126;-32.816014438256545
1739209761.2151423;-38.13080360867914
1739209761.2151587;-38.13080360867914
1739209761.215175;-38.13080360867914
1739209761.2151914;-38.13080360867914
1739209761.2152076;-45.120503652039325
1739209761.215224;-38.13080360867914
1739209761.2152402;-45.120503652039325
1739209761.2152567;-31.141103565318915
1739209761.215273;-33.981070128970906
1739209761.2152894;-45.120503652039325
1739209761.2153056;-45.120503652039325
1739209761.215322;-33.981070128970906
1739209761.2153382;-32.816014438256545
1739209761.2153547;-38.13080360867914
1739209761.215371;-45.120503652039325
1739209761.2153873;-45.120503652039325
1739209761.2154036;-45.120503652039325
1739209761.21542;-45.120503652039325
1739209761.2154362;-38.13080360867914
1739209761.2154527;-38.13080360867914
1739209761.215469;-38.13080360867914
1739209761.2154853;-45.120503652039325
1739209761.2155015;-45.120503652039325
1739209761.215518;-45.120503652039325
1739209761.2155342;-45.120503652039325
1739209761.2155507;-35.57807855764607
1739209761.2155669;-35.57807855764607
1739209761.2155833;-45.120503652039325
1739209761.2155998;-45.120503652039325
1739209761.215616;-33.981070128970906
1739209761.2156324;-45.120503652039325
1739209761.2156487;-31.141103565318915
1739209761.215665;-25.62660358559016
1739209761.2156813;-38.13080360867914
1739209761.2156978;-45.120503652039325
1739209761.215714;-33.981070128970906
1739209761.2157304;-33.981070128970906
1739209761.2157466;-45.120503652039325
1739209761.215763;-45.120503652039325
1739209761.2157793;-45.120503652039325
1739209761.2157958;-45.120503652039325
1739209761.215812;-38.13080360867914
1739209761.2158284;-45.120503652039325
1739209761.2158446;-45.120503652039325
1739209761.215861;-32.816014438256545
1739209761.2158773;-33.981070128970906
1739209761.2158937;-45.120503652039325
1739209761.21591;-38.13080360867914
1739209761.2159264;-35.57807855764607
1739209761.2159426;-38.13080360867914
1739209761.215959;-38.13080360867914
1739209761.2159753;-35.57807855764607
1739209761.2159917;-45.120503652039325
1739209761.216008;-38.13080360867914
1739209761.2160244;-45.120503652039325
1739209761.2160406;-45.120503652039325
1739209761.216057;-38.13080360867914
1739209761.2160733;-45.120503652039325
1739209761.2160897;-45.120503652039325
1739209761.216106;-38.13080360867914
1739209761.2161224;-33.981070128970906
1739209761.2161386;-45.120503652039325
1739209761.216155;-45.120503652039325
1739209761.2161713;-45.120503652039325
1739209761.2161877;-45.120503652039325
1739209761.216204;-35.57807855764607
1739209761.2162204;-38.13080360867914
1739209761.2162366;-45.120503652039325
1739209761.216253;-38.13080360867914
1739209761.2162693;-33.981070128970906
1739209761.2162857;-45.120503652039325
1739209761.2163022;-38.13080360867914
1739209761.2163184;-38.13080360867914
1739209761.2163348;-38.13080360867914
1739209761.216351;-38.13080360867914
1739209761.2163675;-33.981070128970906
1739209761.2163837;-45.120503652039325
1739209761.2164001;-45.120503652039325
1739209761.2164164;-38.13080360867914
1739209761.2164328;-45.120503652039325
1739209761.216449;-45.120503652039325
1739209761.2164655;-38.13080360867914
1739209761.2164817;-38.13080360867914
1739209761.2164981;-38.13080360867914
1739209761.2165143;-45.120503652039325
1739209761.2165308;-45.120503652039325
1739209761.216547;-38.13080360867914
1739209761.2165635;-45.120503652039325
1739209761.2165797;-38.13080360867914
1739209761.2165961;-33.981070128970906
1739209761.2166123;-45.120503652039325
1739209761.2166288;-45.120503652039325
1739209761.216645;-45.120503652039325
1739209761.2166615;-38.13080360867914
1739209761.2166777;-33.981070128970906
1739209761.216694;-38.13080360867914
1739209761.2167103;-45.120503652039325
1739209761.2167268;-38.13080360867914
1739209761.216743;-35.57807855764607
1739209761.2167594;-38.13080360867914
1739209761.2167757;-45.120503652039325
1739209761.216792;-38.13080360867914
1739209761.2168083;-45.120503652039325
1739209761.2168248;-38.13080360867914
1739209761.216841;-35.57807855764607
1739209761.2168574;-33.981070128970906
1739209761.2168736;-45.120503652039325
1739209761.21689;-38.13080360867914
1739209761.2169063;-38.13080360867914
1739209761.2169228;-38.13080360867914
1739209761.216939;-45.120503652039325
1739209761.2169554;-38.13080360867914
1739209761.2169716;-38.13080360867914
1739209761.216988;-45.120503652039325
1739209761.2170045;-45.120503652039325
1739209761.2170208;-38.13080360867914
1739209761.2170372;-45.120503652039325
1739209761.2170534;-45.120503652039325
1739209761.2170699;-45.120503652039325
1739209761.217086;-38.13080360867914
1739209761.2171025;-38.13080360867914
1739209761.2171187;-45.120503652039325
1739209761.2171352;-45.120503652039325
1739209761.2171514;-38.13080360867914
1739209761.2171679;-35.57807855764607
1739209761.217184;-38.13080360867914
1739209761.2172005;-45.120503652039325
1739209761.2172167;-45.120503652039325
1739209761.2172332;-38.13080360867914
1739209761.2172494;-31.141103565318915
1739209761.2172658;-45.120503652039325
1739209761.217282;-45.120503652039325
1739209761.2172985;-45.120503652039325
1739209761.2173147;-38.13080360867914
1739209761.2173312;-38.13080360867914
1739209761.2173474;-38.13080360867914
1739209761.2173638;-38.13080360867914
1739209761.21738;-30.49652367304973
1739209761.2173965;-45.120503652039325
1739209761.2174127;-45.120503652039325
1739209761.2174292;-35.57807855764607
1739209761.2174454;-38.13080360867914
1739209761.2174618;-45.120503652039325
1739209761.217478;-38.13080360867914
1739209761.2174945;-35.57807855764607
1739209761.2175107;-26.487275050834725
1739209761.2175272;-38.13080360867914
1739209761.2175434;-38.13080360867914
1739209761.2175598;-35.57807855764607
1739209761.217576;-33.981070128970906
1739209761.2175925;-45.120503652039325
1739209761.2176087;-38.13080360867914
1739209761.2176251;-45.120503652039325
1739209761.2176414;-31.141103565318915
1739209761.2176578;-45.120503652039325
1739209761.2176743;-45.120503652039325
1739209761.2176905;-38.13080360867914
1739209761.217707;-38.13080360867914
1739209761.2177231;-45.120503652039325
1739209761.2177396;-45.120503652039325
1739209761.2177558;-35.57807855764607
1739209761.2177722;-38.13080360867914
1739209761.2177885;-38.13080360867914
1739209761.217805;-38.13080360867914
1739209761.2178211;-38.13080360867914
1739209761.2178376;-33.981070128970906
1739209761.2178538;-45.120503652039325
1739209761.2178702;-45.120503652039325
1739209761.2178864;-45.120503652039325
1739209761.217903;-45.120503652039325
1739209761.217919;-45.120503652039325
1739209761.2179356;-38.13080360867914
1739209761.2179518;-35.57807855764607
1739209761.2179682;-45.120503652039325
1739209761.2179844;-45.120503652039325
1739209761.218001;-45.120503652039325
1739209761.218017;-38.13080360867914
1739209761.2180336;-33.981070128970906
1739209761.2180498;-45.120503652039325
1739209761.2180662;-45.120503652039325
1739209761.2180824;-35.57807855764607
1739209761.2180989;-35.57807855764607
1739209761.218115;-38.13080360867914
1739209761.2181315;-38.13080360867914
1739209761.2181478;-45.120503652039325
1739209761.2181642;-29.438486411369347
1739209761.2181804;-33.981070128970956
1739209761.2181969;-33.981070128970906
1739209761.218213;-45.120503652039325
1739209761.2182295;-38.13080360867914
1739209761.2182457;-35.57807855764607
1739209761.2182622;-38.13080360867914
1739209761.2182784;-45.120503652039325
1739209761.2182949;-38.13080360867914
1739209761.218311;-38.13080360867914
1739209761.2183275;-33.981070128970906
1739209761.2183437;-45.120503652039325
1739209761.2183602;-45.120503652039325
1739209761.2183766;-38.13080360867914
1739209761.2183928;-38.13080360867914
1739209761.2184093;-38.13080360867914
1739209761.2184255;-33.981070128970906
1739209761.218442;-33.981070128970906
1739209761.2184582;-45.120503652039325
1739209761.2184746;-45.120503652039325
1739209761.2184908;-38.13080360867914
1739209761.2185073;-45.120503652039325
1739209761.2185235;-45.120503652039325
1739209761.21854;-45.120503652039325
1739209761.2185562;-45.120503652039325
1739209761.2185726;-38.13080360867914
1739209761.2185888;-38.13080360867914
1739209761.2186053;-45.120503652039325
1739209761.2186215;-38.13080360867914
1739209761.218638;-31.141103565318893
1739209761.2186542;-38.13080360867914
1739209761.2186706;-45.120503652039325
1739209761.2186868;-45.120503652039325
1739209761.2187033;-45.120503652039325
1739209761.2187195;-45.120503652039325
1739209761.218736;-45.120503652039325
1739209761.2187521;-45.120503652039325
1739209761.2187686;-45.120503652039325
1739209761.2187848;-38.13080360867914
1739209761.2188013;-45.120503652039325
1739209761.2188175;-38.13080360867914
1739209761.218834;-38.13080360867914
1739209761.2188501;-45.120503652039325
1739209761.2188666;-45.120503652039325
1739209761.2188828;-35.57807855764607
1739209761.2188993;-38.13080360867914
1739209761.2189155;-45.120503652039325
1739209761.218932;-45.120503652039325
1739209761.2189481;-45.120503652039325
1739209761.2189646;-32.816014438256545
1739209761.2189808;-35.57807855764607
1739209761.2189972;-45.120503652039325
1739209761.2190135;-45.120503652039325
1739209761.21903;-38.13080360867914
1739209761.219046;-32.816014438256545
1739209761.2190626;-45.120503652039325
1739209761.219079;-38.13080360867914
1739209761.2190952;-45.120503652039325
1739209761.2191117;-45.120503652039325
1739209761.219128;-38.13080360867914
1739209761.2191443;-38.13080360867914
1739209761.2191606;-45.120503652039325
1739209761.219177;-45.120503652039325
1739209761.2191932;-38.13080360867914
1739209761.2192097;-45.120503652039325
1739209761.219226;-32.816014438256545
1739209761.2192423;-35.57807855764607
1739209761.2192585;-35.57807855764607
1739209761.219275;-38.13080360867914
1739209761.2192912;-38.13080360867914
1739209761.2193077;-35.57807855764607
1739209761.2193239;-38.13080360867914
1739209761.2193403;-38.13080360867914
1739209761.2193565;-45.120503652039325
1739209761.219373;-45.120503652039325
1739209761.2193892;-35.57807855764607
1739209761.2194057;-38.13080360867914
1739209761.2194219;-45.120503652039325
1739209761.2194383;-38.13080360867914
1739209761.2194545;-35.57807855764607
1739209761.219471;-38.13080360867914
1739209761.2194872;-45.120503652039325
1739209761.2195036;-45.120503652039325
1739209761.2195199;-38.13080360867914
1739209761.2195363;-45.120503652039325
1739209761.2195525;-32.816014438256545
1739209761.219569;-45.120503652039325
1739209761.2195852;-35.57807855764607
1739209761.2196016;-33.981070128970906
1739209761.2196178;-38.13080360867914
1739209761.2196343;-35.57807855764607
1739209761.2196505;-38.13080360867914
1739209761.219667;-33.981070128970906
1739209761.2196832;-45.120503652039325
1739209761.2196996;-45.120503652039325
1739209761.2197158;-45.120503652039325
1739209761.2197323;-33.981070128970906
1739209761.2197485;-38.13080360867914
1739209761.219765;-38.13080360867914
1739209761.2197814;-33.981070128970906
1739209761.2197976;-38.13080360867914
1739209761.219814;-38.13080360867914
1739209761.2198303;-38.13080360867914
1739209761.2198467;-32.816014438256545
1739209761.219863;-45.120503652039325
1739209761.2198794;-33.981070128970906
1739209761.2198956;-28.992665084841942
1739209761.219912;-38.13080360867914
1739209761.2199283;-45.120503652039325
1739209761.2199447;-38.13080360867914
1739209761.219961;-35.57807855764607
1739209761.2199774;-38.13080360867914
1739209761.2199936;-38.13080360867914
1739209761.22001;-45.120503652039325
1739209761.2200263;-35.57807855764607
1739209761.2200427;-35.57807855764607
1739209761.220059;-38.13080360867914
1739209761.2200754;-45.120503652039325
1739209761.2200916;-45.120503652039325
1739209761.220108;-45.120503652039325
1739209761.2201242;-45.120503652039325
1739209761.2201407;-38.13080360867914
1739209761.220157;-33.981070128970906
1739209761.2201734;-45.120503652039325
1739209761.2201896;-38.13080360867914
1739209761.220206;-38.13080360867914
1739209761.2202222;-38.13080360867914
1739209761.2202387;-45.120503652039325
1739209761.220255;-38.13080360867914
1739209761.2202713;-45.120503652039325
1739209761.2202876;-38.13080360867914
1739209761.220304;-45.120503652039325
1739209761.2203202;-38.13080360867914
1739209761.2203367;-38.13080360867914
1739209761.220353;-45.120503652039325
1739209761.2203693;-45.120503652039325
1739209761.2203856;-38.13080360867914
1739209761.220402;-38.13080360867914
1739209761.2204182;-45.120503652039325
1739209761.2204347;-45.120503652039325
1739209761.2204509;-38.13080360867914
1739209761.2204673;-35.57807855764607
1739209761.2204838;-38.13080360867914
1739209761.2205;-45.120503652039325
1739209761.2205164;-45.120503652039325
1739209761.2205327;-38.13080360867914
1739209761.220549;-28.992665084841942
1739209761.2205653;-45.120503652039325
1739209761.2205818;-38.13080360867914
1739209761.220598;-35.57807855764607
1739209761.2206144;-33.981070128970906
1739209761.2206306;-38.13080360867914
1739209761.220647;-45.120503652039325
1739209761.2206633;-35.57807855764607
1739209761.2206798;-30.49652367304973
1739209761.220696;-45.120503652039325
1739209761.2207124;-38.13080360867914
1739209761.2207286;-45.120503652039325
1739209761.220745;-38.13080360867914
1739209761.2207613;-45.120503652039325
1739209761.2207778;-45.120503652039325
1739209761.220794;-38.13080360867914
1739209761.2208104;-28.58837851428586
1739209761.2208266;-38.13080360867914
1739209761.220843;-38.13080360867914
1739209761.2208593;-45.120503652039325
1739209761.2208757;-45.120503652039325
1739209761.220892;-38.13080360867914
1739209761.2209084;-45.120503652039325
1739209761.2209246;-45.120503652039325
1739209761.220941;-33.981070128970906
1739209761.2209573;-38.13080360867914
1739209761.2209737;-38.13080360867914
1739209761.22099;-45.120503652039325
1739209761.2210064;-45.120503652039325
1739209761.2210226;-45.120503652039325
1739209761.221039;-45.120503652039325
1739209761.2210553;-45.120503652039325
1739209761.2210717;-38.13080360867914
1739209761.221088;-38.13080360867914
1739209761.2211044;-45.120503652039325
1739209761.2211206;-45.120503652039325
1739209761.221137;-38.13080360867914
1739209761.2211533;-45.120503652039325
1739209761.2211697;-38.13080360867914
1739209761.2211862;-45.120503652039325
1739209761.2212024;-38.13080360867914
1739209761.2212188;-38.13080360867914
1739209761.221235;-45.120503652039325
1739209761.2212515;-45.120503652039325
1739209761.2212677;-38.13080360867914
1739209761.2212842;-32.816014438256545
1739209761.2213004;-45.120503652039325
1739209761.2213168;-45.120503652039325
1739209761.221333;-33.981070128970906
1739209761.2213495;-38.13080360867914
1739209761.2213657;-38.13080360867914
1739209761.2213821;-38.13080360867914
1739209761.2213984;-38.13080360867914
1739209761.2214148;-38.13080360867914
1739209761.221431;-38.13080360867914
1739209761.2214475;-38.13080360867914
1739209761.2214637;-45.120503652039325
1739209761.2214801;-45.120503652039325
1739209761.2214963;-38.13080360867914
1739209761.2215128;-45.120503652039325
1739209761.221529;-38.13080360867914
1739209761.2215455;-38.13080360867914
1739209761.2215617;-38.13080360867914
1739209761.2215781;-45.120503652039325
1739209761.2215943;-45.120503652039325
1739209761.2216108;-32.816014438256545
1739209761.221627;-38.13080360867914
1739209761.2216434;-45.120503652039325
1739209761.2216597;-38.13080360867914
1739209761.221676;-32.816014438256545
1739209761.2216923;-38.13080360867914
1739209761.2217088;-45.120503652039325
1739209761.221725;-45.120503652039325
1739209761.2217414;-45.120503652039325
1739209761.2217577;-38.13080360867914
1739209761.221774;-45.120503652039325
1739209761.2217903;-38.13080360867914
1739209761.2218068;-45.120503652039325
1739209761.221823;-38.13080360867914
1739209761.2218394;-45.120503652039325
1739209761.2218556;-45.120503652039325
1739209761.221872;-31.141103565318893
1739209761.2218885;-38.13080360867914
1739209761.2219048;-45.120503652039325
1739209761.2219212;-38.13080360867914
1739209761.2219374;-31.141103565318893
1739209761.2219539;-38.13080360867914
1739209761.22197;-45.120503652039325
1739209761.2219865;-45.120503652039325
1739209761.2220027;-45.120503652039325
1739209761.2220192;-45.120503652039325
1739209761.2220354;-45.120503652039325
1739209761.2220519;-38.13080360867914
1739209761.222068;-45.120503652039325
1739209761.2220845;-45.120503652039325
1739209761.2221007;-45.120503652039325
1739209761.2221172;-45.120503652039325
1739209761.2221334;-45.120503652039325
1739209761.2221498;-45.120503652039325
1739209761.222166;-45.120503652039325
1739209761.2221825;-38.13080360867914
1739209761.2221987;-32.816014438256545
1739209761.2222152;-45.120503652039325
1739209761.2222314;-45.120503652039325
1739209761.2222478;-45.120503652039325
1739209761.222264;-29.438486411369333
1739209761.2222805;-35.57807855764607
1739209761.2222967;-38.13080360867914
1739209761.2223132;-45.120503652039325
1739209761.2223294;-38.13080360867914
1739209761.2223458;-38.13080360867914
1739209761.222362;-38.13080360867914
1739209761.2223785;-38.13080360867914
1739209761.2223947;-35.57807855764607
1739209761.2224112;-45.120503652039325
1739209761.2224274;-32.816014438256545
1739209761.2224438;-45.120503652039325
1739209761.22246;-45.120503652039325
1739209761.2224765;-45.120503652039325
1739209761.2224927;-45.120503652039325
1739209761.2225091;-45.120503652039325
1739209761.2225254;-32.816014438256545
1739209761.2225418;-38.13080360867914
1739209761.2225583;-45.120503652039325
1739209761.2225745;-38.13080360867914
1739209761.222591;-45.120503652039325
1739209761.2226071;-45.120503652039325
1739209761.2226236;-45.120503652039325
1739209761.2226398;-45.120503652039325
1739209761.2226562;-32.816014438256545
1739209761.2226725;-35.57807855764607
1739209761.222689;-45.120503652039325
1739209761.2227051;-45.120503652039325
1739209761.2227216;-38.13080360867914
1739209761.2227378;-38.13080360867914
1739209761.2227542;-45.120503652039325
1739209761.2227705;-38.13080360867914
1739209761.222787;-38.13080360867914
1739209761.222803;-38.13080360867914
1739209761.2228196;-38.13080360867914
1739209761.2228358;-38.13080360867914
1739209761.2228522;-38.13080360867914
1739209761.2228684;-38.13080360867914
1739209761.222885;-45.120503652039325
1739209761.222901;-45.120503652039325
1739209761.2229176;-32.816014438256545
1739209761.2229338;-33.981070128970906
1739209761.2229502;-45.120503652039325
1739209761.2229664;-33.981070128970906
1739209761.222983;-32.816014438256545
1739209761.222999;-45.120503652039325
1739209761.2230155;-45.120503652039325
1739209761.2230318;-38.13080360867914
1739209761.2230482;-38.13080360867914
1739209761.2230644;-45.120503652039325
1739209761.2230809;-32.816014438256545
1739209761.223097;-38.13080360867914
1739209761.2231135;-38.13080360867914
1739209761.2231297;-45.120503652039325
1739209761.2231462;-45.120503652039325
1739209761.2231624;-38.13080360867914
1739209761.2231789;-38.13080360867914
1739209761.223195;-45.120503652039325
1739209761.2232115;-45.120503652039325
1739209761.2232277;-38.13080360867914
1739209761.2232442;-38.13080360867914
1739209761.2232606;-38.13080360867914
1739209761.2232769;-45.120503652039325
1739209761.2232933;-38.13080360867914
1739209761.2233095;-32.816014438256545
1739209761.223326;-33.981070128970906
1739209761.2233422;-45.120503652039325
1739209761.2233586;-45.120503652039325
1739209761.2233748;-33.981070128970906
1739209761.2233913;-32.816014438256545
1739209761.2234075;-38.13080360867914
1739209761.223424;-45.120503652039325
1739209761.2234402;-38.13080360867914
1739209761.2234566;-45.120503652039325
1739209761.2234728;-45.120503652039325
1739209761.2234893;-38.13080360867914
1739209761.2235055;-45.120503652039325
1739209761.223522;-38.13080360867914
1739209761.2235382;-45.120503652039325
1739209761.2235546;-45.120503652039325
1739209761.2235708;-38.13080360867914
1739209761.2235873;-33.981070128970906
1739209761.2236035;-45.120503652039325
1739209761.22362;-45.120503652039325
1739209761.2236362;-38.13080360867914
1739209761.2236526;-38.13080360867914
1739209761.2236688;-45.120503652039325
1739209761.2236853;-45.120503652039325
1739209761.2237015;-45.120503652039325
1739209761.223718;-38.13080360867914
1739209761.2237341;-38.13080360867914
1739209761.2237506;-45.120503652039325
1739209761.2237668;-45.120503652039325
1739209761.2237833;-33.981070128970906
