CAN Message; 0x1d3:00002d8c1048bf9e
1739209816.7998126;-45.120503652039325
1739209816.7998223;-45.120503652039325
1739209816.799832;-35.57807855764607
1739209816.799842;-32.816014438256545
1739209816.7998517;-45.120503652039325
1739209816.7998614;-33.981070128970906
1739209816.7998712;-38.13080360867914
1739209816.799881;-45.120503652039325
1739209816.7998908;-45.120503652039325
1739209816.7999005;-45.120503652039325
1739209816.7999103;-45.120503652039325
1739209816.79992;-45.120503652039325
1739209816.79993;-33.981070128970906
1739209816.7999399;-38.13080360867914
1739209816.7999496;-35.57807855764607
1739209816.7999594;-38.13080360867914
1739209816.7999692;-38.13080360867914
1739209816.799979;-38.13080360867914
1739209816.7999887;-38.13080360867914
1739209816.7999985;-38.13080360867914
1739209816.8000083;-38.13080360867914
1739209816.800018;-38.13080360867914
1739209816.8000278;-45.120503652039325
1739209816.8000376;-45.120503652039325
1739209816.8000474;-38.13080360867914
1739209816.8000572;-38.13080360867914
1739209816.800067;-38.13080360867914
1739209816.8000767;-38.13080360867914
1739209816.8000865;-38.13080360867914
1739209816.8000963;-38.13080360867914
1739209816.800106;-35.57807855764607
1739209816.8001158;-38.13080360867914
1739209816.8001256;-38.13080360867914
1739209816.8001354;-35.57807855764607
1739209816.8001451;-35.57807855764607
1739209816.8001552;-33.981070128970906
1739209816.800165;-38.13080360867914
1739209816.8001747;-38.13080360867914
1739209816.8001845;-35.57807855764607
1739209816.8001943;-33.981070128970906
1739209816.800204;-45.120503652039325
1739209816.8002138;-38.13080360867914
1739209816.8002236;-45.120503652039325
1739209816.8002334;-33.981070128970906
1739209816.8002431;-38.13080360867914
1739209816.800253;-45.120503652039325
1739209816.8002627;-45.120503652039325
1739209816.8002725;-45.120503652039325
1739209816.8002822;-45.120503652039325
1739209816.800292;-38.13080360867914
1739209816.8003018;-35.57807855764607
1739209816.8003116;-32.81601443825658
1739209816.8003213;-38.13080360867914
1739209816.800331;-35.57807855764607
1739209816.800341;-45.120503652039325
1739209816.8003507;-38.13080360867914
1739209816.8003604;-38.13080360867914
1739209816.8003702;-45.120503652039325
1739209816.8003802;-45.120503652039325
1739209816.80039;-28.992665084841942
1739209816.8003998;-35.57807855764607
1739209816.8004096;-38.13080360867914
1739209816.8004193;-45.120503652039325
1739209816.800429;-38.13080360867914
1739209816.800439;-35.57807855764607
1739209816.8004487;-38.13080360867914
1739209816.8004584;-38.13080360867914
1739209816.8004682;-32.816014438256545
1739209816.800478;-38.13080360867914
1739209816.8004878;-45.120503652039325
1739209816.8004975;-38.13080360867914
1739209816.8005073;-45.120503652039325
1739209816.800517;-45.120503652039325
1739209816.8005269;-38.13080360867914
1739209816.8005366;-33.981070128970906
1739209816.8005464;-45.120503652039325
1739209816.8005562;-45.120503652039325
1739209816.800566;-38.13080360867914
1739209816.8005757;-45.120503652039325
1739209816.8005855;-33.981070128970906
1739209816.8005953;-45.120503652039325
1739209816.8006053;-45.120503652039325
1739209816.800615;-45.120503652039325
1739209816.8006248;-38.13080360867914
1739209816.8006346;-38.13080360867914
1739209816.8006444;-45.120503652039325
1739209816.8006542;-45.120503652039325
1739209816.800664;-38.13080360867914
1739209816.8006737;-45.120503652039325
1739209816.8006835;-35.57807855764607
1739209816.8006933;-45.120503652039325
1739209816.800703;-31.141103565318915
1739209816.8007128;-31.141103565318915
1739209816.8007226;-38.13080360867914
1739209816.8007324;-38.13080360867914
1739209816.8007421;-38.13080360867914
1739209816.800752;-38.13080360867914
1739209816.8007617;-38.13080360867914
1739209816.8007715;-45.120503652039325
1739209816.8007812;-31.141103565318915
1739209816.800791;-33.981070128970906
1739209816.8008008;-35.57807855764607
1739209816.8008106;-45.120503652039325
1739209816.8008206;-45.120503652039325
1739209816.8008304;-30.49652367304973
1739209816.8008401;-38.13080360867914
1739209816.80085;-45.120503652039325
1739209816.8008597;-38.13080360867914
1739209816.8008695;-33.981070128970906
1739209816.8008792;-38.13080360867914
1739209816.800889;-38.13080360867914
1739209816.8008988;-38.13080360867914
1739209816.8009086;-38.13080360867914
1739209816.8009183;-38.13080360867914
1739209816.800928;-45.120503652039325
1739209816.800938;-45.120503652039325
1739209816.8009477;-45.120503652039325
1739209816.8009574;-45.120503652039325
1739209816.8009672;-45.120503652039325
1739209816.800977;-45.120503652039325
1739209816.8009868;-33.981070128970906
1739209816.8009965;-38.13080360867914
1739209816.8010063;-45.120503652039325
1739209816.801016;-45.120503652039325
1739209816.8010259;-38.13080360867914
1739209816.8010356;-38.13080360867914
1739209816.8010457;-45.120503652039325
1739209816.8010554;-45.120503652039325
1739209816.8010652;-38.13080360867914
1739209816.801075;-45.120503652039325
1739209816.8010848;-38.13080360867914
1739209816.8010945;-38.13080360867914
1739209816.8011043;-33.981070128970906
1739209816.801114;-38.13080360867914
1739209816.8011239;-38.13080360867914
1739209816.8011336;-33.981070128970906
1739209816.8011434;-45.120503652039325
1739209816.8011532;-38.13080360867914
1739209816.801163;-45.120503652039325
1739209816.8011727;-45.120503652039325
1739209816.8011825;-38.13080360867914
1739209816.8011923;-45.120503652039325
1739209816.801202;-38.13080360867914
1739209816.8012118;-38.13080360867914
1739209816.8012216;-45.120503652039325
1739209816.8012314;-45.120503652039325
1739209816.8012412;-35.57807855764607
1739209816.801251;-38.13080360867914
1739209816.8012607;-35.57807855764607
1739209816.8012707;-38.13080360867914
1739209816.8012805;-35.57807855764607
1739209816.8012903;-38.13080360867914
1739209816.8013;-38.13080360867914
1739209816.8013098;-35.57807855764607
1739209816.8013196;-45.120503652039325
1739209816.8013294;-45.120503652039325
1739209816.8013391;-45.120503652039325
1739209816.801349;-45.120503652039325
1739209816.8013587;-35.57807855764607
1739209816.8013685;-32.816014438256545
1739209816.8013783;-45.120503652039325
1739209816.801388;-45.120503652039325
1739209816.8013978;-35.57807855764607
1739209816.8014076;-33.981070128970906
1739209816.8014174;-33.981070128970906
1739209816.8014271;-35.57807855764607
1739209816.801437;-45.120503652039325
1739209816.8014467;-45.120503652039325
1739209816.8014565;-38.13080360867914
1739209816.8014662;-33.981070128970906
1739209816.801476;-38.13080360867914
1739209816.8014858;-38.13080360867914
1739209816.8014958;-45.120503652039325
1739209816.8015056;-45.120503652039325
1739209816.8015153;-38.13080360867914
1739209816.801525;-38.13080360867914
1739209816.801535;-45.120503652039325
1739209816.8015447;-45.120503652039325
1739209816.8015544;-45.120503652039325
1739209816.8015642;-45.120503652039325
1739209816.801574;-45.120503652039325
1739209816.8015838;-45.120503652039325
1739209816.8015935;-38.13080360867914
1739209816.8016033;-45.120503652039325
1739209816.801613;-35.57807855764607
1739209816.8016229;-38.13080360867914
1739209816.8016326;-38.13080360867914
1739209816.8016424;-45.120503652039325
1739209816.8016522;-32.816014438256545
1739209816.801662;-29.438486411369333
1739209816.8016717;-38.13080360867914
1739209816.8016815;-45.120503652039325
1739209816.8016913;-35.57807855764607
1739209816.801701;-33.981070128970906
1739209816.801711;-45.120503652039325
1739209816.8017209;-38.13080360867914
1739209816.8017306;-45.120503652039325
1739209816.8017404;-45.120503652039325
1739209816.8017502;-45.120503652039325
1739209816.80176;-45.120503652039325
1739209816.8017697;-45.120503652039325
1739209816.8017795;-45.120503652039325
1739209816.8017893;-45.120503652039325
1739209816.801799;-45.120503652039325
1739209816.8018088;-35.57807855764607
1739209816.8018186;-31.141103565318915
1739209816.8018284;-45.120503652039325
1739209816.8018382;-38.13080360867914
1739209816.801848;-35.57807855764607
1739209816.8018577;-32.816014438256545
1739209816.8018675;-45.120503652039325
1739209816.8018773;-45.120503652039325
1739209816.801887;-45.120503652039325
1739209816.8018968;-38.13080360867914
1739209816.8019066;-38.13080360867914
1739209816.8019164;-45.120503652039325
1739209816.8019261;-38.13080360867914
1739209816.8019361;-45.120503652039325
1739209816.801946;-45.120503652039325
1739209816.8019557;-33.981070128970906
1739209816.8019655;-45.120503652039325
1739209816.8019753;-45.120503652039325
1739209816.801985;-35.57807855764607
1739209816.8019948;-38.13080360867914
1739209816.8020046;-45.120503652039325
1739209816.8020144;-45.120503652039325
1739209816.8020241;-35.57807855764607
1739209816.802034;-38.13080360867914
1739209816.8020437;-38.13080360867914
1739209816.8020468;-27.267205301931607
1739209816.80205;-38.13080360867914
1739209816.8020532;-38.13080360867914
1739209816.8020566;-45.120503652039325
1739209816.8020597;-35.57807855764607
1739209816.802063;-38.13080360867914
1739209816.802066;-45.120503652039325
1739209816.8020694;-45.120503652039325
1739209816.8020725;-32.81601443825658
1739209816.8020759;-45.120503652039325
1739209816.802079;-45.120503652039325
1739209816.8020823;-45.120503652039325
1739209816.8020854;-45.120503652039325
1739209816.8020887;-38.13080360867914
1739209816.8020918;-38.13080360867914
1739209816.8020952;-35.57807855764607
1739209816.8020983;-31.141103565318915
1739209816.8021016;-45.120503652039325
1739209816.8021047;-38.13080360867914
1739209816.802108;-38.13080360867914
1739209816.8021111;-38.13080360867914
1739209816.8021145;-33.981070128970906
1739209816.8021176;-45.120503652039325
1739209816.8021207;-35.57807855764607
1739209816.802124;-38.13080360867914
1739209816.8021271;-45.120503652039325
1739209816.8021305;-45.120503652039325
1739209816.8021336;-35.57807855764607
1739209816.802137;-32.816014438256545
1739209816.80214;-35.57807855764607
1739209816.8021433;-38.13080360867914
1739209816.8021464;-38.13080360867914
1739209816.8021498;-38.13080360867914
1739209816.8021529;-45.120503652039325
1739209816.8021562;-38.13080360867914
1739209816.8021593;-38.13080360867914
1739209816.8021626;-45.120503652039325
1739209816.8021657;-38.13080360867914
1739209816.802169;-45.120503652039325
1739209816.8021722;-45.120503652039325
1739209816.8021755;-33.981070128970906
1739209816.8021786;-35.57807855764607
1739209816.802182;-45.120503652039325
1739209816.802185;-38.13080360867914
1739209816.8021884;-32.816014438256545
1739209816.8021915;-33.981070128970906
1739209816.8021946;-38.13080360867914
1739209816.802198;-45.120503652039325
1739209816.802201;-38.13080360867914
1739209816.8022044;-45.120503652039325
1739209816.8022075;-45.120503652039325
1739209816.8022108;-32.816014438256545
1739209816.802214;-38.13080360867914
1739209816.8022172;-45.120503652039325
1739209816.8022203;-45.120503652039325
1739209816.8022237;-45.120503652039325
1739209816.8022268;-45.120503652039325
1739209816.8022301;-33.981070128970906
1739209816.8022332;-38.13080360867914
1739209816.8022366;-45.120503652039325
1739209816.8022397;-38.13080360867914
1739209816.802243;-38.13080360867914
1739209816.802246;-38.13080360867914
1739209816.8022494;-45.120503652039325
1739209816.8022525;-35.57807855764607
1739209816.8022559;-45.120503652039325
1739209816.802259;-38.13080360867914
1739209816.8022623;-38.13080360867914
1739209816.8022654;-45.120503652039325
1739209816.8022685;-38.13080360867914
1739209816.8022718;-33.981070128970906
1739209816.802275;-38.13080360867914
1739209816.8022783;-38.13080360867914
1739209816.8022814;-38.13080360867914
1739209816.8022847;-38.13080360867914
1739209816.8022878;-45.120503652039325
1739209816.8022912;-45.120503652039325
1739209816.8022943;-45.120503652039325
1739209816.8022976;-45.120503652039325
1739209816.8023007;-45.120503652039325
1739209816.802304;-38.13080360867914
1739209816.8023071;-30.49652367304973
1739209816.8023105;-45.120503652039325
1739209816.8023136;-35.57807855764607
1739209816.802317;-38.13080360867914
1739209816.80232;-38.13080360867914
1739209816.8023233;-38.13080360867914
1739209816.8023264;-38.13080360867914
1739209816.8023298;-33.981070128970906
1739209816.8023329;-45.120503652039325
1739209816.8023362;-45.120503652039325
1739209816.8023393;-32.816014438256545
1739209816.8023427;-38.13080360867914
1739209816.8023458;-45.120503652039325
1739209816.8023489;-45.120503652039325
1739209816.8023522;-45.120503652039325
1739209816.8023553;-45.120503652039325
1739209816.8023586;-45.120503652039325
1739209816.8023617;-38.13080360867914
1739209816.802365;-38.13080360867914
1739209816.8023682;-38.13080360867914
1739209816.8023715;-32.816014438256545
1739209816.8023746;-45.120503652039325
1739209816.802378;-32.816014438256545
1739209816.802381;-35.57807855764607
1739209816.8023844;-30.49652367304973
1739209816.8023875;-38.13080360867914
1739209816.8023908;-24.151403521958727
1739209816.802394;-25.826314394896357
1739209816.8023973;-45.120503652039325
1739209816.8024004;-38.13080360867914
1739209816.8024037;-28.992665084841942
1739209816.8024068;-28.992665084841942
1739209816.8024101;-38.13080360867914
1739209816.8024132;-45.120503652039325
1739209816.8024166;-38.13080360867914
1739209816.8024197;-38.13080360867914
1739209816.8024228;-45.120503652039325
1739209816.802426;-45.120503652039325
1739209816.8024292;-27.267205301931607
1739209816.8024325;-22.54371790334745
1739209816.8024356;-23.75329798047522
1739209816.802439;-31.141103565318915
1739209816.802442;-38.13080360867914
1739209816.8024454;-31.141103565318915
1739209816.8024485;-28.21854285175415
1739209816.8024518;-38.13080360867914
1739209816.802455;-38.13080360867914
1739209816.8024583;-35.57807855764607
1739209816.8024614;-33.981070128970956
1739209816.8024647;-38.13080360867914
1739209816.8024678;-27.877744956031414
1739209816.8024712;-27.87774495603143
1739209816.8024743;-29.438486411369347
1739209816.8024776;-45.120503652039325
1739209816.8024807;-31.141103565318943
1739209816.802484;-45.120503652039325
1739209816.8024871;-38.13080360867914
1739209816.8024905;-32.81601443825658
1739209816.8024936;-31.141103565318893
1739209816.8024967;-33.981070128970906
1739209816.8025;-35.57807855764607
1739209816.802503;-45.120503652039325
1739209816.8025064;-26.487275050834715
1739209816.8025095;-23.75329798047523
1739209816.802513;-38.13080360867914
1739209816.802516;-38.13080360867914
1739209816.8025193;-45.120503652039325
1739209816.8025224;-45.120503652039325
1739209816.8025258;-25.826314394896354
1739209816.8025289;-45.120503652039325
1739209816.8025322;-38.13080360867914
1739209816.8025353;-32.816014438256545
1739209816.8025386;-38.13080360867914
1739209816.8025417;-45.120503652039325
1739209816.802545;-38.13080360867914
1739209816.8025482;-24.589719217205094
1739209816.8025515;-23.506823629689542
1739209816.8025546;-33.981070128970906
1739209816.802558;-31.141103565318915
1739209816.802561;-27.267205301931607
1739209816.8025644;-35.57807855764607
1739209816.8025675;-28.992665084841942
1739209816.8025706;-33.981070128970906
1739209816.802574;-38.13080360867914
1739209816.802577;-45.120503652039325
1739209816.8025804;-45.120503652039325
1739209816.8025835;-35.57807855764607
1739209816.8025868;-31.141103565318943
1739209816.80259;-24.589719217205094
1739209816.8025932;-26.487275050834715
1739209816.8025963;-32.81601443825658
1739209816.8025997;-27.267205301931607
1739209816.8026028;-32.816014438256545
1739209816.802606;-45.120503652039325
1739209816.8026092;-30.49652367304973
1739209816.8026125;-32.816014438256545
1739209816.8026156;-45.120503652039325
1739209816.802619;-45.120503652039325
1739209816.802622;-38.13080360867914
1739209816.8026254;-27.267205301931607
1739209816.8026285;-24.74623867263306
1739209816.8026319;-25.826314394896354
1739209816.802635;-26.991370085610736
1739209816.8026383;-30.49652367304973
1739209816.8026414;-35.57807855764607
1739209816.8026445;-38.13080360867914
1739209816.8026478;-38.13080360867914
1739209816.802651;-38.13080360867914
1739209816.8026543;-35.57807855764607
1739209816.8026574;-26.991370085610722
1739209816.8026607;-31.141103565318915
1739209816.8026638;-38.13080360867914
1739209816.8026671;-27.267205301931607
1739209816.8026702;-25.826314394896357
1739209816.8026736;-45.120503652039325
1739209816.8026767;-45.120503652039325
1739209816.80268;-32.81601443825658
1739209816.802683;-32.816014438256545
1739209816.8026865;-45.120503652039325
1739209816.8026896;-31.141103565318915
1739209816.802693;-38.13080360867914
1739209816.802696;-38.13080360867914
1739209816.8026993;-35.57807855764607
1739209816.8027024;-29.438486411369333
1739209816.8027058;-25.07728991421287
1739209816.8027089;-25.826314394896364
1739209816.8027122;-27.877744956031414
1739209816.8027153;-38.13080360867914
1739209816.8027184;-32.81601443825658
1739209816.8027217;-33.981070128970906
1739209816.8027248;-31.141103565318915
1739209816.8027282;-33.981070128970906
1739209816.8027313;-45.120503652039325
1739209816.8027346;-38.13080360867914
1739209816.8027377;-38.13080360867914
1739209816.802741;-45.120503652039325
1739209816.8027442;-45.120503652039325
1739209816.8027475;-38.13080360867914
1739209816.8027506;-38.13080360867914
1739209816.802754;-38.13080360867914
1739209816.802757;-38.13080360867914
1739209816.8027604;-45.120503652039325
1739209816.8027635;-45.120503652039325
1739209816.8027668;-45.120503652039325
1739209816.80277;-38.13080360867914
1739209816.8027732;-38.13080360867914
1739209816.8027763;-33.981070128970906
1739209816.8027797;-38.13080360867914
1739209816.8027828;-38.13080360867914
1739209816.802786;-38.13080360867914
1739209816.8027892;-35.57807855764607
1739209816.8027923;-32.816014438256545
1739209816.8027956;-45.120503652039325
1739209816.8027987;-45.120503652039325
1739209816.802802;-32.816014438256545
1739209816.8028052;-33.981070128970906
1739209816.8028085;-38.13080360867914
1739209816.8028116;-33.981070128970906
1739209816.802815;-35.57807855764607
1739209816.802818;-32.816014438256545
1739209816.8028214;-38.13080360867914
1739209816.8028245;-38.13080360867914
1739209816.8028278;-35.57807855764607
1739209816.802831;-38.13080360867914
1739209816.8028343;-45.120503652039325
1739209816.8028374;-45.120503652039325
1739209816.8028407;-33.981070128970906
1739209816.8028438;-33.981070128970906
1739209816.8028471;-38.13080360867914
1739209816.8028502;-32.816014438256545
1739209816.8028536;-28.992665084841942
1739209816.8028567;-38.13080360867914
1739209816.80286;-45.120503652039325
1739209816.8028631;-35.57807855764607
1739209816.8028665;-45.120503652039325
1739209816.8028696;-45.120503652039325
1739209816.8028727;-38.13080360867914
1739209816.802876;-38.13080360867914
1739209816.802879;-38.13080360867914
1739209816.8028824;-45.120503652039325
1739209816.8028855;-45.120503652039325
1739209816.8028889;-45.120503652039325
1739209816.802892;-38.13080360867914
1739209816.8028953;-45.120503652039325
1739209816.8028984;-32.816014438256545
1739209816.8029017;-38.13080360867914
1739209816.8029048;-38.13080360867914
1739209816.8029082;-45.120503652039325
1739209816.8029113;-45.120503652039325
1739209816.8029146;-45.120503652039325
1739209816.8029177;-38.13080360867914
1739209816.802921;-30.49652367304973
1739209816.8029242;-45.120503652039325
1739209816.8029275;-35.57807855764607
1739209816.8029306;-26.487275050834715
1739209816.802934;-32.816014438256545
1739209816.802937;-45.120503652039325
1739209816.8029404;-45.120503652039325
1739209816.8029435;-38.13080360867914
1739209816.8029466;-38.13080360867914
1739209816.80295;-38.13080360867914
1739209816.802953;-38.13080360867914
1739209816.8029563;-45.120503652039325
1739209816.8029594;-38.13080360867914
1739209816.8029628;-45.120503652039325
1739209816.8029659;-45.120503652039325
1739209816.8029692;-35.57807855764607
1739209816.8029723;-32.816014438256545
1739209816.8029757;-45.120503652039325
1739209816.8029788;-38.13080360867914
1739209816.802982;-30.49652367304973
1739209816.8029852;-33.981070128970906
1739209816.8029885;-45.120503652039325
1739209816.8029916;-38.13080360867914
1739209816.802995;-45.120503652039325
1739209816.802998;-45.120503652039325
1739209816.8030014;-38.13080360867914
1739209816.8030045;-31.141103565318893
1739209816.8030078;-33.981070128970906
1739209816.803011;-35.57807855764607
1739209816.8030143;-25.252786309376837
1739209816.8030174;-27.267205301931607
1739209816.8030205;-26.991370085610736
1739209816.8030238;-27.8777449560314
1739209816.803027;-33.981070128970906
1739209816.8030303;-31.141103565318915
1739209816.8030334;-29.438486411369347
1739209816.8030367;-30.49652367304973
1739209816.8030398;-38.13080360867914
1739209816.8030431;-31.141103565318893
1739209816.8030462;-38.13080360867914
1739209816.8030496;-28.58837851428586
1739209816.8030527;-29.438486411369347
1739209816.803056;-45.120503652039325
1739209816.803059;-38.13080360867914
1739209816.8030624;-45.120503652039325
1739209816.8030655;-26.991370085610736
1739209816.8030689;-27.8777449560314
1739209816.803072;-25.62660358559016
1739209816.8030753;-38.13080360867914
1739209816.8030784;-25.62660358559016
1739209816.8030818;-27.267205301931607
1739209816.8030849;-28.992665084841967
1739209816.8030882;-45.120503652039325
1739209816.8030913;-32.816014438256545
1739209816.8030944;-28.218542851754165
1739209816.8030977;-38.13080360867914
1739209816.8031008;-27.8777449560314
1739209816.8031042;-38.13080360867914
1739209816.8031073;-30.49652367304973
1739209816.8031106;-33.981070128970906
1739209816.8031137;-28.58837851428586
1739209816.803117;-38.13080360867914
1739209816.8031201;-28.992665084841967
1739209816.8031235;-45.120503652039325
1739209816.8031266;-32.81601443825658
1739209816.80313;-35.57807855764607
1739209816.803133;-27.8777449560314
1739209816.8031363;-33.981070128970906
1739209816.8031394;-35.57807855764607
1739209816.8031428;-33.981070128970906
1739209816.803146;-32.816014438256545
1739209816.8031492;-25.826314394896357
1739209816.8031523;-35.57807855764607
1739209816.8031557;-45.120503652039325
1739209816.8031588;-38.13080360867914
1739209816.803162;-31.141103565318915
1739209816.8031652;-28.58837851428586
1739209816.8031683;-32.816014438256545
1739209816.8031716;-32.816014438256545
1739209816.8031747;-45.120503652039325
1739209816.803178;-27.267205301931607
1739209816.8031812;-30.49652367304973
1739209816.8031845;-45.120503652039325
1739209816.8031876;-31.141103565318915
1739209816.803191;-29.438486411369333
1739209816.803194;-25.826314394896357
1739209816.8031974;-28.992665084841967
1739209816.8032005;-38.13080360867914
1739209816.8032038;-28.58837851428586
1739209816.803207;-33.981070128970956
1739209816.8032103;-28.992665084841942
1739209816.8032134;-29.438486411369333
1739209816.8032167;-26.487275050834725
1739209816.8032198;-28.218542851754165
1739209816.8032231;-38.13080360867914
1739209816.8032262;-45.120503652039325
1739209816.8032296;-27.267205301931607
1739209816.8032327;-38.13080360867914
1739209816.803236;-25.826314394896364
1739209816.803239;-30.49652367304976
1739209816.8032422;-25.62660358559016
1739209816.8032455;-33.981070128970906
1739209816.8032486;-33.981070128970906
1739209816.803252;-35.57807855764607
1739209816.803255;-33.981070128970956
1739209816.8032584;-28.992665084841942
1739209816.8032615;-33.981070128970906
1739209816.8032649;-45.120503652039325
1739209816.803268;-30.49652367304973
1739209816.8032713;-33.981070128970956
1739209816.8032744;-32.816014438256545
1739209816.8032777;-20.511525224473814
1739209816.8032808;-31.141103565318943
1739209816.8032842;-31.141103565318915
1739209816.8032873;-28.21854285175415
1739209816.8032906;-45.120503652039325
1739209816.8032937;-38.13080360867914
1739209816.803297;-35.57807855764607
1739209816.8033001;-35.57807855764607
1739209816.8033035;-26.991370085610722
1739209816.8033066;-45.120503652039325
1739209816.80331;-33.981070128970906
1739209816.803313;-26.991370085610754
1739209816.803316;-45.120503652039325
1739209816.8033195;-28.58837851428586
1739209816.8033226;-31.141103565318915
1739209816.803326;-38.13080360867914
1739209816.803329;-27.8777449560314
1739209816.8033323;-28.992665084841942
1739209816.8033354;-28.992665084841942
1739209816.8033388;-25.252786309376837
1739209816.8033419;-31.141103565318915
1739209816.8033452;-31.14110356531892
1739209816.8033483;-45.120503652039325
1739209816.8033516;-27.267205301931607
1739209816.8033547;-33.981070128970906
1739209816.803358;-33.981070128970906
1739209816.8033612;-25.826314394896357
1739209816.8033645;-31.141103565318915
1739209816.8033676;-27.267205301931607
1739209816.803371;-32.816014438256545
1739209816.803374;-33.981070128970906
1739209816.8033774;-45.120503652039325
1739209816.8033805;-29.438486411369333
1739209816.8033838;-30.49652367304973
1739209816.803387;-24.438645034577675
1739209816.80339;-38.13080360867914
1739209816.8033934;-26.991370085610722
1739209816.8033965;-22.84163660590256
1739209816.8033998;-28.992665084841967
1739209816.803403;-31.141103565318943
1739209816.8034062;-45.120503652039325
1739209816.8034093;-32.816014438256545
1739209816.8034127;-38.13080360867914
1739209816.8034158;-31.141103565318915
1739209816.803419;-38.13080360867914
1739209816.8034222;-38.13080360867914
1739209816.8034256;-25.62660358559016
1739209816.8034286;-33.981070128970906
1739209816.803432;-29.438486411369333
1739209816.803435;-25.62660358559016
1739209816.8034384;-33.981070128970956
1739209816.8034415;-38.13080360867914
1739209816.8034449;-31.141103565318915
1739209816.803448;-31.141103565318915
1739209816.8034513;-31.141103565318915
1739209816.8034544;-35.57807855764607
1739209816.8034577;-38.13080360867914
1739209816.8034608;-45.120503652039325
1739209816.8034642;-45.120503652039325
1739209816.8034673;-38.13080360867914
1739209816.8034704;-33.981070128970956
1739209816.8034737;-30.49652367304973
1739209816.8034768;-31.141103565318915
1739209816.8034801;-38.13080360867914
1739209816.8034832;-26.991370085610754
1739209816.8034866;-31.141103565318915
1739209816.8034897;-31.141103565318915
1739209816.803493;-26.487275050834725
1739209816.8034961;-45.120503652039325
1739209816.8034995;-32.816014438256545
1739209816.8035026;-38.13080360867914
1739209816.803506;-45.120503652039325
1739209816.803509;-29.438486411369333
1739209816.8035123;-27.267205301931607
1739209816.8035154;-31.141103565318915
1739209816.8035188;-45.120503652039325
1739209816.8035219;-28.21854285175415
1739209816.8035252;-25.826314394896357
1739209816.8035283;-31.141103565318893
1739209816.8035316;-29.438486411369333
1739209816.8035347;-27.877744956031414
1739209816.803538;-35.57807855764607
1739209816.8035412;-38.13080360867914
1739209816.8035443;-33.981070128970956
1739209816.8035476;-38.13080360867914
1739209816.8035507;-32.816014438256545
1739209816.803554;-45.120503652039325
1739209816.8035572;-33.981070128970906
1739209816.8035605;-33.981070128970906
1739209816.8035636;-38.13080360867914
1739209816.803567;-38.13080360867914
1739209816.80357;-26.991370085610754
1739209816.8035734;-25.826314394896354
1739209816.8035765;-32.81601443825658
1739209816.8035798;-28.992665084841942
1739209816.803583;-25.077289914212862
1739209816.8035862;-45.120503652039325
1739209816.8035893;-45.120503652039325
1739209816.8035927;-45.120503652039325
1739209816.8035958;-33.981070128970906
1739209816.803599;-45.120503652039325
1739209816.8036022;-38.13080360867914
1739209816.8036056;-33.981070128970956
1739209816.8036087;-29.438486411369347
1739209816.803612;-45.120503652039325
1739209816.803615;-38.13080360867914
1739209816.8036182;-33.981070128970906
1739209816.8036215;-38.13080360867914
1739209816.8036246;-45.120503652039325
1739209816.803628;-45.120503652039325
1739209816.803631;-30.49652367304973
1739209816.8036344;-32.816014438256545
1739209816.8036375;-45.120503652039325
1739209816.8036408;-33.981070128970906
1739209816.803644;-28.992665084841942
1739209816.8036473;-38.13080360867914
1739209816.8036504;-26.991370085610722
1739209816.8036537;-27.267205301931607
1739209816.8036568;-38.13080360867914
1739209816.8036602;-26.991370085610722
1739209816.8036633;-32.816014438256545
1739209816.8036666;-35.57807855764607
1739209816.8036697;-27.87774495603143
1739209816.803673;-30.49652367304976
1739209816.8036761;-28.992665084841942
1739209816.8036795;-38.13080360867914
1739209816.8036826;-30.49652367304976
1739209816.803686;-30.49652367304973
1739209816.803689;-25.826314394896357
1739209816.803692;-33.981070128970956
1739209816.8036954;-28.58837851428586
1739209816.8036985;-27.8777449560314
1739209816.8037019;-45.120503652039325
1739209816.803705;-33.981070128970906
1739209816.8037083;-27.267205301931607
1739209816.8037114;-33.981070128970906
1739209816.8037148;-38.13080360867914
1739209816.8037179;-45.120503652039325
1739209816.8037212;-32.816014438256545
1739209816.8037243;-31.141103565318915
1739209816.8037276;-45.120503652039325
1739209816.8037307;-32.816014438256545
1739209816.803734;-33.981070128970956
1739209816.8037372;-33.981070128970906
1739209816.8037405;-33.981070128970956
1739209816.8037436;-32.81601443825658
1739209816.803747;-45.120503652039325
1739209816.80375;-28.218542851754165
1739209816.8037534;-33.981070128970906
1739209816.8037565;-33.981070128970906
1739209816.8037598;-38.13080360867914
1739209816.803763;-38.13080360867914
1739209816.803766;-38.13080360867914
1739209816.8037694;-25.826314394896354
1739209816.8037724;-33.981070128970956
1739209816.8037758;-45.120503652039325
1739209816.803779;-33.981070128970906
1739209816.8037822;-33.981070128970906
1739209816.8037853;-33.981070128970906
1739209816.8037887;-25.62660358559016
1739209816.8037918;-32.816014438256545
1739209816.803795;-32.81601443825658
1739209816.8037982;-33.981070128970956
1739209816.8038015;-31.141103565318915
1739209816.8038046;-45.120503652039325
1739209816.803808;-30.49652367304973
1739209816.803811;-33.981070128970956
1739209816.8038144;-33.981070128970956
1739209816.8038175;-27.267205301931607
1739209816.8038208;-45.120503652039325
1739209816.803824;-38.13080360867914
1739209816.8038273;-45.120503652039325
1739209816.8038304;-28.21854285175415
1739209816.8038337;-26.991370085610722
