CAN Message; 0x24:0599ad6e2b8175b8
1739209652.2817214;-45.120503652039325
1739209652.2817323;-38.13080360867914
1739209652.2817433;-38.13080360867914
1739209652.2817543;-38.13080360867914
1739209652.281765;-38.13080360867914
1739209652.281776;-45.120503652039325
1739209652.281787;-45.120503652039325
1739209652.281798;-45.120503652039325
1739209652.2818089;-38.13080360867914
1739209652.2818198;-38.13080360867914
1739209652.2818308;-45.120503652039325
1739209652.2818418;-38.13080360867914
1739209652.2818525;-35.57807855764607
1739209652.2818635;-35.57807855764607
1739209652.2818744;-45.120503652039325
1739209652.2818854;-38.13080360867914
1739209652.2818964;-38.13080360867914
1739209652.2819073;-45.120503652039325
1739209652.2819183;-45.120503652039325
1739209652.2819293;-45.120503652039325
1739209652.28194;-45.120503652039325
1739209652.281951;-38.13080360867914
1739209652.281962;-38.13080360867914
1739209652.281973;-38.13080360867914
1739209652.2819839;-38.13080360867914
1739209652.2819948;-33.981070128970906
1739209652.2820058;-45.120503652039325
1739209652.2820168;-45.120503652039325
1739209652.2820275;-38.13080360867914
1739209652.2820385;-33.981070128970906
1739209652.2820494;-38.13080360867914
1739209652.2820604;-45.120503652039325
1739209652.2820714;-38.13080360867914
1739209652.2820823;-45.120503652039325
1739209652.2820933;-45.120503652039325
1739209652.2821043;-45.120503652039325
1739209652.2821152;-30.49652367304973
1739209652.282126;-38.13080360867914
1739209652.282137;-38.13080360867914
1739209652.282148;-38.13080360867914
1739209652.2821589;-38.13080360867914
1739209652.2821698;-38.13080360867914
1739209652.2821808;-38.13080360867914
1739209652.2821918;-45.120503652039325
1739209652.2822027;-45.120503652039325
1739209652.2822134;-38.13080360867914
1739209652.2822244;-38.13080360867914
1739209652.2822354;-45.120503652039325
1739209652.2822464;-45.120503652039325
1739209652.2822573;-38.13080360867914
1739209652.2822683;-38.13080360867914
1739209652.2822793;-38.13080360867914
1739209652.2822902;-38.13080360867914
1739209652.282301;-45.120503652039325
1739209652.282312;-38.13080360867914
1739209652.282323;-38.13080360867914
1739209652.2823339;-45.120503652039325
1739209652.2823448;-45.120503652039325
1739209652.2823558;-45.120503652039325
1739209652.2823668;-45.120503652039325
1739209652.2823777;-45.120503652039325
1739209652.2823884;-38.13080360867914
1739209652.2823994;-35.57807855764607
1739209652.2824104;-38.13080360867914
1739209652.2824214;-45.120503652039325
1739209652.2824323;-38.13080360867914
1739209652.2824433;-33.981070128970906
1739209652.2824543;-45.120503652039325
1739209652.2824652;-45.120503652039325
1739209652.282476;-38.13080360867914
1739209652.282487;-38.13080360867914
1739209652.282498;-38.13080360867914
1739209652.2825089;-38.13080360867914
1739209652.2825198;-45.120503652039325
1739209652.2825308;-33.981070128970906
1739209652.2825418;-38.13080360867914
1739209652.2825527;-38.13080360867914
1739209652.2825634;-38.13080360867914
1739209652.2825744;-45.120503652039325
1739209652.2825854;-45.120503652039325
1739209652.2825963;-45.120503652039325
1739209652.2826073;-45.120503652039325
1739209652.2826183;-30.49652367304973
1739209652.2826293;-35.57807855764607
1739209652.2826402;-33.981070128970906
1739209652.282651;-33.981070128970906
1739209652.282662;-45.120503652039325
1739209652.282673;-45.120503652039325
1739209652.2826838;-45.120503652039325
1739209652.2826948;-45.120503652039325
1739209652.2827058;-38.13080360867914
1739209652.2827168;-38.13080360867914
1739209652.2827277;-35.57807855764607
1739209652.2827387;-38.13080360867914
1739209652.2827494;-45.120503652039325
1739209652.2827604;-38.13080360867914
1739209652.2827713;-45.120503652039325
1739209652.2827823;-45.120503652039325
1739209652.2827933;-33.981070128970906
1739209652.2828043;-45.120503652039325
1739209652.2828152;-45.120503652039325
1739209652.2828262;-38.13080360867914
1739209652.282837;-33.981070128970906
1739209652.282848;-45.120503652039325
1739209652.2828588;-38.13080360867914
1739209652.2828698;-45.120503652039325
1739209652.2828808;-45.120503652039325
1739209652.2828918;-45.120503652039325
1739209652.2829027;-45.120503652039325
1739209652.2829137;-45.120503652039325
1739209652.2829244;-38.13080360867914
1739209652.2829354;-33.981070128970906
1739209652.2829463;-45.120503652039325
1739209652.2829573;-45.120503652039325
1739209652.2829683;-45.120503652039325
1739209652.2829792;-45.120503652039325
1739209652.2829902;-45.120503652039325
1739209652.2830012;-45.120503652039325
1739209652.283012;-33.981070128970906
1739209652.2830229;-45.120503652039325
1739209652.2830338;-38.13080360867914
1739209652.2830448;-35.57807855764607
1739209652.2830558;-26.487275050834715
1739209652.2830667;-32.816014438256545
1739209652.2830777;-45.120503652039325
1739209652.2830887;-45.120503652039325
1739209652.2830994;-45.120503652039325
1739209652.2831104;-38.13080360867914
1739209652.2831213;-45.120503652039325
1739209652.2831323;-45.120503652039325
1739209652.2831433;-38.13080360867914
1739209652.2831542;-38.13080360867914
1739209652.2831652;-38.13080360867914
1739209652.2831762;-38.13080360867914
1739209652.283187;-45.120503652039325
1739209652.2831979;-45.120503652039325
1739209652.2832088;-45.120503652039325
1739209652.2832198;-45.120503652039325
1739209652.2832308;-27.8777449560314
1739209652.2832417;-38.13080360867914
1739209652.2832527;-45.120503652039325
1739209652.2832637;-45.120503652039325
1739209652.2832744;-31.141103565318893
1739209652.2832854;-35.57807855764607
1739209652.2832963;-45.120503652039325
1739209652.2833073;-32.816014438256545
1739209652.2833183;-45.120503652039325
1739209652.2833292;-45.120503652039325
1739209652.2833402;-38.13080360867914
1739209652.2833512;-38.13080360867914
1739209652.283362;-45.120503652039325
1739209652.2833729;-45.120503652039325
1739209652.2833838;-35.57807855764607
1739209652.2833948;-45.120503652039325
1739209652.2834058;-29.438486411369333
1739209652.2834167;-31.141103565318893
1739209652.2834277;-38.13080360867914
1739209652.2834387;-38.13080360867914
1739209652.2834496;-45.120503652039325
1739209652.2834604;-38.13080360867914
1739209652.2834713;-38.13080360867914
1739209652.2834823;-33.981070128970906
1739209652.2834933;-45.120503652039325
1739209652.2835042;-45.120503652039325
1739209652.2835152;-38.13080360867914
1739209652.2835262;-38.13080360867914
1739209652.2835371;-45.120503652039325
1739209652.2835479;-45.120503652039325
1739209652.2835588;-45.120503652039325
1739209652.2835698;-33.981070128970906
1739209652.2835808;-45.120503652039325
1739209652.2835917;-45.120503652039325
1739209652.2836027;-35.57807855764607
1739209652.2836137;-38.13080360867914
1739209652.2836246;-45.120503652039325
1739209652.2836354;-45.120503652039325
1739209652.2836463;-35.57807855764607
1739209652.2836573;-45.120503652039325
1739209652.2836683;-38.13080360867914
1739209652.2836792;-33.981070128970906
1739209652.2836902;-38.13080360867914
1739209652.2837012;-38.13080360867914
1739209652.2837121;-38.13080360867914
1739209652.2837229;-32.816014438256545
1739209652.2837338;-45.120503652039325
1739209652.2837448;-45.120503652039325
1739209652.2837558;-45.120503652039325
1739209652.2837667;-38.13080360867914
1739209652.2837777;-45.120503652039325
1739209652.2837887;-45.120503652039325
1739209652.2837996;-45.120503652039325
1739209652.2838104;-45.120503652039325
1739209652.2838213;-35.57807855764607
1739209652.2838323;-38.13080360867914
1739209652.2838433;-33.981070128970906
1739209652.2838542;-27.8777449560314
1739209652.2838652;-45.120503652039325
1739209652.2838762;-45.120503652039325
1739209652.2838871;-45.120503652039325
1739209652.2838979;-45.120503652039325
1739209652.2839088;-38.13080360867914
1739209652.2839198;-33.981070128970906
1739209652.2839308;-45.120503652039325
1739209652.2839417;-30.49652367304976
1739209652.2839527;-38.13080360867914
1739209652.2839637;-33.981070128970906
1739209652.2839746;-45.120503652039325
1739209652.2839854;-45.120503652039325
1739209652.2839963;-45.120503652039325
1739209652.2840073;-45.120503652039325
1739209652.2840183;-38.13080360867914
1739209652.2840292;-28.992665084841942
1739209652.2840402;-32.816014438256545
1739209652.2840512;-35.57807855764607
1739209652.2840621;-45.120503652039325
1739209652.2840729;-38.13080360867914
1739209652.2840838;-38.13080360867914
1739209652.2840948;-45.120503652039325
1739209652.2841058;-45.120503652039325
1739209652.2841167;-45.120503652039325
1739209652.2841277;-35.57807855764607
1739209652.2841387;-38.13080360867914
1739209652.2841496;-45.120503652039325
1739209652.2841606;-38.13080360867914
1739209652.2841713;-38.13080360867914
1739209652.2841823;-35.57807855764607
1739209652.2841933;-45.120503652039325
1739209652.2842042;-45.120503652039325
1739209652.2842152;-45.120503652039325
1739209652.2842262;-45.120503652039325
1739209652.2842371;-45.120503652039325
1739209652.284248;-45.120503652039325
1739209652.2842588;-38.13080360867914
1739209652.2842698;-35.57807855764607
1739209652.2842808;-45.120503652039325
1739209652.2842917;-38.13080360867914
1739209652.2843027;-38.13080360867914
1739209652.2843137;-38.13080360867914
1739209652.2843246;-45.120503652039325
1739209652.2843356;-45.120503652039325
1739209652.2843463;-38.13080360867914
1739209652.2843573;-38.13080360867914
1739209652.2843683;-38.13080360867914
1739209652.2843792;-45.120503652039325
1739209652.2843902;-38.13080360867914
1739209652.2844012;-38.13080360867914
1739209652.2844121;-45.120503652039325
1739209652.284423;-45.120503652039325
1739209652.2844338;-38.13080360867914
1739209652.2844448;-38.13080360867914
1739209652.2844558;-45.120503652039325
1739209652.2844667;-38.13080360867914
1739209652.2844777;-38.13080360867914
1739209652.2844887;-38.13080360867914
1739209652.2844996;-45.120503652039325
1739209652.2845106;-38.13080360867914
1739209652.2845213;-33.981070128970906
1739209652.2845323;-45.120503652039325
1739209652.2845433;-38.13080360867914
1739209652.2845542;-38.13080360867914
1739209652.2845652;-38.13080360867914
1739209652.2845762;-33.981070128970906
1739209652.2845871;-45.120503652039325
1739209652.284598;-45.120503652039325
1739209652.2846088;-38.13080360867914
1739209652.2846198;-35.57807855764607
1739209652.2846308;-45.120503652039325
1739209652.2846417;-38.13080360867914
1739209652.2846527;-35.57807855764607
1739209652.2846637;-38.13080360867914
1739209652.2846746;-45.120503652039325
1739209652.2846856;-38.13080360867914
1739209652.2846963;-32.816014438256545
1739209652.2847073;-35.57807855764607
1739209652.2847183;-45.120503652039325
1739209652.2847292;-38.13080360867914
1739209652.2847402;-38.13080360867914
1739209652.2847512;-38.13080360867914
1739209652.2847621;-45.120503652039325
1739209652.284773;-38.13080360867914
1739209652.2847838;-45.120503652039325
1739209652.2847948;-45.120503652039325
1739209652.2848058;-38.13080360867914
1739209652.2848167;-45.120503652039325
1739209652.2848277;-45.120503652039325
1739209652.2848387;-45.120503652039325
1739209652.2848496;-45.120503652039325
1739209652.2848606;-38.13080360867914
1739209652.2848716;-45.120503652039325
1739209652.2848823;-38.13080360867914
1739209652.2848933;-45.120503652039325
1739209652.2849042;-38.13080360867914
1739209652.2849152;-29.438486411369333
1739209652.2849262;-38.13080360867914
1739209652.2849371;-38.13080360867914
1739209652.284948;-38.13080360867914
1739209652.284959;-38.13080360867914
1739209652.2849698;-38.13080360867914
1739209652.2849808;-45.120503652039325
1739209652.2849917;-45.120503652039325
1739209652.2850027;-45.120503652039325
1739209652.2850137;-45.120503652039325
1739209652.2850246;-38.13080360867914
1739209652.2850356;-38.13080360867914
1739209652.2850466;-33.981070128970906
1739209652.2850573;-38.13080360867914
1739209652.2850683;-45.120503652039325
1739209652.2850792;-45.120503652039325
1739209652.2850902;-32.816014438256545
1739209652.2851012;-35.57807855764607
1739209652.2851121;-38.13080360867914
1739209652.285123;-35.57807855764607
1739209652.285134;-31.141103565318893
1739209652.2851448;-32.816014438256545
1739209652.2851558;-45.120503652039325
1739209652.2851667;-38.13080360867914
1739209652.2851777;-38.13080360867914
1739209652.2851887;-45.120503652039325
1739209652.2851996;-45.120503652039325
1739209652.2852106;-45.120503652039325
1739209652.2852216;-45.120503652039325
1739209652.2852323;-38.13080360867914
1739209652.2852433;-38.13080360867914
1739209652.2852542;-38.13080360867914
1739209652.2852652;-45.120503652039325
1739209652.2852762;-45.120503652039325
1739209652.2852871;-45.120503652039325
1739209652.285298;-45.120503652039325
1739209652.285309;-30.49652367304973
1739209652.2853198;-38.13080360867914
1739209652.2853308;-38.13080360867914
1739209652.2853417;-45.120503652039325
1739209652.2853527;-28.21854285175415
1739209652.2853637;-30.49652367304973
1739209652.2853746;-45.120503652039325
1739209652.2853856;-45.120503652039325
1739209652.2853966;-38.13080360867914
1739209652.2854073;-33.981070128970906
1739209652.2854183;-45.120503652039325
1739209652.2854292;-38.13080360867914
1739209652.2854402;-45.120503652039325
1739209652.2854512;-45.120503652039325
1739209652.2854621;-38.13080360867914
1739209652.285473;-45.120503652039325
1739209652.285484;-45.120503652039325
1739209652.2854948;-45.120503652039325
1739209652.2855058;-45.120503652039325
1739209652.2855167;-45.120503652039325
1739209652.2855277;-29.438486411369333
1739209652.2855387;-28.58837851428586
1739209652.2855496;-45.120503652039325
1739209652.2855606;-38.13080360867914
1739209652.2855716;-35.57807855764607
1739209652.2855825;-32.816014438256545
1739209652.2855933;-38.13080360867914
1739209652.2856042;-45.120503652039325
1739209652.2856152;-45.120503652039325
1739209652.2856262;-45.120503652039325
1739209652.2856371;-45.120503652039325
1739209652.285648;-38.13080360867914
1739209652.285659;-45.120503652039325
1739209652.28567;-38.13080360867914
1739209652.2856808;-38.13080360867914
1739209652.2856917;-45.120503652039325
1739209652.2857027;-38.13080360867914
1739209652.2857137;-45.120503652039325
1739209652.2857246;-45.120503652039325
1739209652.2857356;-45.120503652039325
1739209652.2857466;-38.13080360867914
1739209652.2857575;-38.13080360867914
1739209652.2857683;-45.120503652039325
1739209652.2857792;-45.120503652039325
1739209652.2857902;-38.13080360867914
1739209652.2858012;-32.816014438256545
1739209652.2858121;-45.120503652039325
1739209652.285823;-45.120503652039325
1739209652.285834;-45.120503652039325
1739209652.285845;-45.120503652039325
1739209652.2858558;-45.120503652039325
1739209652.2858667;-38.13080360867914
1739209652.2858777;-45.120503652039325
1739209652.2858887;-45.120503652039325
1739209652.2858996;-38.13080360867914
1739209652.2859106;-45.120503652039325
1739209652.2859216;-45.120503652039325
1739209652.2859325;-45.120503652039325
1739209652.2859433;-45.120503652039325
1739209652.2859542;-45.120503652039325
1739209652.2859652;-38.13080360867914
1739209652.2859762;-28.992665084841942
1739209652.2859871;-38.13080360867914
1739209652.285998;-38.13080360867914
1739209652.286009;-45.120503652039325
1739209652.28602;-38.13080360867914
1739209652.2860308;-45.120503652039325
1739209652.2860417;-45.120503652039325
1739209652.2860527;-38.13080360867914
1739209652.2860637;-32.81601443825658
1739209652.2860746;-45.120503652039325
1739209652.2860856;-38.13080360867914
1739209652.2860966;-45.120503652039325
1739209652.2861075;-45.120503652039325
1739209652.2861183;-32.816014438256545
1739209652.2861292;-35.57807855764607
1739209652.2861402;-45.120503652039325
1739209652.2861512;-31.141103565318915
1739209652.2861621;-38.13080360867914
1739209652.286173;-45.120503652039325
1739209652.286184;-38.13080360867914
1739209652.286195;-38.13080360867914
1739209652.2862058;-45.120503652039325
1739209652.2862167;-45.120503652039325
1739209652.2862277;-45.120503652039325
1739209652.2862387;-32.816014438256545
1739209652.2862496;-38.13080360867914
1739209652.2862606;-45.120503652039325
1739209652.2862716;-45.120503652039325
1739209652.2862825;-45.120503652039325
1739209652.2862935;-45.120503652039325
1739209652.2863042;-45.120503652039325
1739209652.2863152;-38.13080360867914
1739209652.2863262;-33.981070128970906
1739209652.2863371;-38.13080360867914
1739209652.286348;-38.13080360867914
1739209652.286359;-45.120503652039325
1739209652.28637;-45.120503652039325
1739209652.286381;-33.981070128970906
1739209652.2863917;-38.13080360867914
1739209652.2864027;-45.120503652039325
1739209652.2864137;-45.120503652039325
1739209652.2864246;-38.13080360867914
1739209652.2864356;-38.13080360867914
1739209652.2864466;-45.120503652039325
1739209652.2864575;-45.120503652039325
1739209652.2864685;-35.57807855764607
1739209652.2864792;-35.57807855764607
1739209652.2864902;-45.120503652039325
1739209652.2865012;-45.120503652039325
1739209652.2865121;-45.120503652039325
1739209652.286523;-45.120503652039325
1739209652.286534;-45.120503652039325
1739209652.286545;-33.981070128970906
1739209652.286556;-33.981070128970906
1739209652.2865667;-33.981070128970906
1739209652.2865777;-45.120503652039325
1739209652.2865887;-38.13080360867914
1739209652.2865996;-45.120503652039325
1739209652.2866106;-45.120503652039325
1739209652.2866216;-38.13080360867914
1739209652.2866325;-45.120503652039325
1739209652.2866435;-32.816014438256545
1739209652.2866542;-45.120503652039325
1739209652.2866652;-38.13080360867914
1739209652.2866762;-33.981070128970906
1739209652.2866871;-38.13080360867914
1739209652.286698;-45.120503652039325
1739209652.286709;-38.13080360867914
1739209652.28672;-35.57807855764607
1739209652.286731;-45.120503652039325
1739209652.2867417;-45.120503652039325
1739209652.2867527;-45.120503652039325
1739209652.2867637;-33.981070128970906
1739209652.2867746;-33.981070128970906
1739209652.2867856;-38.13080360867914
1739209652.2867966;-45.120503652039325
1739209652.2868075;-38.13080360867914
1739209652.2868185;-45.120503652039325
1739209652.2868292;-38.13080360867914
1739209652.2868402;-38.13080360867914
1739209652.2868512;-35.57807855764607
1739209652.2868621;-45.120503652039325
1739209652.286873;-45.120503652039325
1739209652.286884;-35.57807855764607
1739209652.286895;-38.13080360867914
1739209652.286906;-45.120503652039325
1739209652.2869167;-38.13080360867914
1739209652.2869277;-38.13080360867914
1739209652.2869387;-45.120503652039325
1739209652.2869496;-45.120503652039325
1739209652.2869606;-38.13080360867914
1739209652.2869716;-35.57807855764607
1739209652.2869825;-33.981070128970906
1739209652.2869935;-45.120503652039325
1739209652.2870045;-38.13080360867914
1739209652.2870152;-38.13080360867914
1739209652.2870262;-38.13080360867914
1739209652.2870371;-45.120503652039325
1739209652.287048;-45.120503652039325
1739209652.287059;-45.120503652039325
1739209652.28707;-45.120503652039325
1739209652.287081;-45.120503652039325
1739209652.287092;-45.120503652039325
1739209652.2871027;-35.57807855764607
1739209652.2871137;-38.13080360867914
1739209652.2871246;-45.120503652039325
1739209652.2871356;-45.120503652039325
1739209652.2871466;-38.13080360867914
1739209652.2871575;-38.13080360867914
1739209652.2871685;-45.120503652039325
1739209652.2871795;-45.120503652039325
1739209652.2871902;-35.57807855764607
1739209652.2872012;-35.57807855764607
1739209652.2872121;-38.13080360867914
1739209652.287223;-38.13080360867914
1739209652.287234;-38.13080360867914
1739209652.287245;-45.120503652039325
1739209652.287256;-38.13080360867914
1739209652.287267;-35.57807855764607
1739209652.2872777;-45.120503652039325
1739209652.2872887;-38.13080360867914
1739209652.2872996;-45.120503652039325
1739209652.2873106;-45.120503652039325
1739209652.2873216;-35.57807855764607
1739209652.2873325;-38.13080360867914
1739209652.2873435;-32.816014438256545
1739209652.2873545;-45.120503652039325
1739209652.2873652;-35.57807855764607
1739209652.2873762;-38.13080360867914
1739209652.2873871;-35.57807855764607
1739209652.287398;-35.57807855764607
1739209652.287409;-35.57807855764607
1739209652.28742;-35.57807855764607
1739209652.287431;-38.13080360867914
1739209652.287442;-35.57807855764607
1739209652.2874527;-38.13080360867914
1739209652.2874637;-35.57807855764607
1739209652.2874746;-45.120503652039325
1739209652.2874856;-45.120503652039325
1739209652.2874966;-38.13080360867914
1739209652.2875075;-38.13080360867914
1739209652.2875185;-38.13080360867914
1739209652.2875295;-45.120503652039325
1739209652.2875402;-35.57807855764607
1739209652.2875512;-38.13080360867914
1739209652.2875621;-38.13080360867914
1739209652.287573;-33.981070128970906
1739209652.287584;-38.13080360867914
1739209652.287595;-38.13080360867914
1739209652.287606;-45.120503652039325
1739209652.287617;-38.13080360867914
1739209652.2876277;-38.13080360867914
1739209652.2876387;-33.981070128970906
1739209652.2876496;-45.120503652039325
1739209652.2876606;-45.120503652039325
1739209652.2876716;-35.57807855764607
1739209652.2876825;-45.120503652039325
1739209652.2876935;-38.13080360867914
1739209652.2877045;-38.13080360867914
1739209652.2877154;-45.120503652039325
1739209652.2877262;-45.120503652039325
1739209652.2877371;-38.13080360867914
1739209652.287748;-28.58837851428586
1739209652.287759;-45.120503652039325
1739209652.28777;-45.120503652039325
1739209652.287781;-38.13080360867914
1739209652.287792;-38.13080360867914
1739209652.287803;-45.120503652039325
1739209652.2878137;-45.120503652039325
1739209652.2878246;-45.120503652039325
1739209652.2878356;-45.120503652039325
1739209652.2878466;-45.120503652039325
1739209652.2878575;-38.13080360867914
1739209652.2878685;-35.57807855764607
1739209652.2878795;-38.13080360867914
1739209652.2878904;-45.120503652039325
1739209652.2879012;-45.120503652039325
1739209652.2879121;-45.120503652039325
1739209652.287923;-33.981070128970906
1739209652.287934;-45.120503652039325
1739209652.287945;-45.120503652039325
1739209652.287956;-45.120503652039325
1739209652.287967;-38.13080360867914
1739209652.287978;-38.13080360867914
1739209652.2879887;-38.13080360867914
1739209652.2879996;-45.120503652039325
1739209652.2880106;-35.57807855764607
1739209652.2880216;-45.120503652039325
1739209652.2880325;-45.120503652039325
1739209652.2880435;-45.120503652039325
1739209652.2880545;-38.13080360867914
1739209652.2880654;-45.120503652039325
1739209652.2880762;-45.120503652039325
1739209652.2880871;-33.981070128970906
1739209652.288098;-31.141103565318915
1739209652.288109;-38.13080360867914
1739209652.28812;-38.13080360867914
1739209652.288131;-38.13080360867914
1739209652.288142;-38.13080360867914
1739209652.288153;-38.13080360867914
1739209652.2881637;-45.120503652039325
1739209652.2881746;-38.13080360867914
1739209652.2881856;-33.981070128970906
1739209652.2881966;-33.981070128970906
1739209652.2882075;-45.120503652039325
1739209652.2882185;-38.13080360867914
1739209652.2882295;-38.13080360867914
1739209652.2882404;-38.13080360867914
1739209652.2882512;-45.120503652039325
1739209652.2882621;-38.13080360867914
1739209652.288273;-31.141103565318915
1739209652.288284;-38.13080360867914
1739209652.288295;-45.120503652039325
1739209652.288306;-38.13080360867914
1739209652.288317;-38.13080360867914
1739209652.288328;-38.13080360867914
1739209652.2883387;-38.13080360867914
1739209652.2883496;-45.120503652039325
1739209652.2883606;-45.120503652039325
1739209652.2883716;-38.13080360867914
1739209652.2883825;-45.120503652039325
1739209652.2883935;-38.13080360867914
1739209652.2884045;-35.57807855764607
1739209652.2884154;-45.120503652039325
1739209652.2884264;-45.120503652039325
1739209652.2884371;-33.981070128970906
1739209652.288448;-38.13080360867914
1739209652.288459;-45.120503652039325
1739209652.28847;-45.120503652039325
1739209652.288481;-45.120503652039325
1739209652.288492;-38.13080360867914
1739209652.288503;-38.13080360867914
