CAN Message; 0x98:00005dbae680c4de
1739209867.7758968;-38.13080360867914
1739209867.7759066;-38.13080360867914
1739209867.775916;-38.13080360867914
1739209867.7759256;-45.120503652039325
1739209867.7759354;-38.13080360867914
1739209867.775945;-38.13080360867914
1739209867.7759547;-45.120503652039325
1739209867.7759643;-45.120503652039325
1739209867.7759738;-33.981070128970906
1739209867.7759836;-38.13080360867914
1739209867.775993;-38.13080360867914
1739209867.7760026;-38.13080360867914
1739209867.7760124;-38.13080360867914
1739209867.776022;-38.13080360867914
1739209867.7760315;-45.120503652039325
1739209867.7760413;-45.120503652039325
1739209867.7760508;-38.13080360867914
1739209867.7760603;-45.120503652039325
1739209867.77607;-33.981070128970906
1739209867.7760797;-38.13080360867914
1739209867.7760892;-38.13080360867914
1739209867.776099;-38.13080360867914
1739209867.7761085;-38.13080360867914
1739209867.776118;-45.120503652039325
1739209867.7761278;-45.120503652039325
1739209867.7761374;-38.13080360867914
1739209867.776147;-45.120503652039325
1739209867.7761567;-38.13080360867914
1739209867.7761662;-38.13080360867914
1739209867.7761757;-45.120503652039325
1739209867.7761855;-38.13080360867914
1739209867.776195;-38.13080360867914
1739209867.7762046;-31.141103565318915
1739209867.7762144;-38.13080360867914
1739209867.776224;-38.13080360867914
1739209867.7762337;-45.120503652039325
1739209867.7762432;-38.13080360867914
1739209867.7762527;-38.13080360867914
1739209867.7762625;-45.120503652039325
1739209867.776272;-45.120503652039325
1739209867.7762816;-35.57807855764607
1739209867.7762914;-38.13080360867914
1739209867.776301;-38.13080360867914
1739209867.7763104;-45.120503652039325
1739209867.7763202;-45.120503652039325
1739209867.7763298;-38.13080360867914
1739209867.7763393;-38.13080360867914
1739209867.776349;-38.13080360867914
1739209867.7763586;-27.267205301931607
1739209867.7763681;-32.816014438256545
1739209867.776378;-45.120503652039325
1739209867.7763875;-38.13080360867914
1739209867.776397;-38.13080360867914
1739209867.7764068;-45.120503652039325
1739209867.7764163;-38.13080360867914
1739209867.7764258;-38.13080360867914
1739209867.7764356;-38.13080360867914
1739209867.7764452;-45.120503652039325
1739209867.7764547;-35.57807855764607
1739209867.7764645;-35.57807855764607
1739209867.776474;-38.13080360867914
1739209867.7764835;-38.13080360867914
1739209867.7764933;-38.13080360867914
1739209867.7765028;-38.13080360867914
1739209867.7765126;-38.13080360867914
1739209867.7765222;-38.13080360867914
1739209867.7765317;-45.120503652039325
1739209867.7765415;-45.120503652039325
1739209867.776551;-45.120503652039325
1739209867.7765605;-33.981070128970906
1739209867.7765703;-45.120503652039325
1739209867.7765799;-45.120503652039325
1739209867.7765894;-26.991370085610722
1739209867.7765992;-35.57807855764607
1739209867.7766087;-45.120503652039325
1739209867.7766182;-38.13080360867914
1739209867.776628;-38.13080360867914
1739209867.7766376;-45.120503652039325
1739209867.776647;-45.120503652039325
1739209867.7766569;-45.120503652039325
1739209867.7766664;-45.120503652039325
1739209867.776676;-45.120503652039325
1739209867.7766857;-32.816014438256545
1739209867.7766953;-38.13080360867914
1739209867.7767048;-45.120503652039325
1739209867.7767146;-38.13080360867914
1739209867.776724;-38.13080360867914
1739209867.7767336;-45.120503652039325
1739209867.7767434;-38.13080360867914
1739209867.776753;-35.57807855764607
1739209867.7767625;-38.13080360867914
1739209867.7767723;-38.13080360867914
1739209867.7767818;-38.13080360867914
1739209867.7767913;-33.981070128970906
1739209867.776801;-45.120503652039325
1739209867.7768106;-45.120503652039325
1739209867.7768204;-31.141103565318915
1739209867.77683;-38.13080360867914
1739209867.7768395;-45.120503652039325
1739209867.7768493;-45.120503652039325
1739209867.7768588;-38.13080360867914
1739209867.7768683;-38.13080360867914
1739209867.776878;-45.120503652039325
1739209867.7768877;-38.13080360867914
1739209867.7768972;-45.120503652039325
1739209867.776907;-45.120503652039325
1739209867.7769165;-45.120503652039325
1739209867.776926;-45.120503652039325
1739209867.7769358;-45.120503652039325
1739209867.7769454;-38.13080360867914
1739209867.776955;-45.120503652039325
1739209867.7769647;-45.120503652039325
1739209867.7769742;-38.13080360867914
1739209867.7769837;-45.120503652039325
1739209867.7769935;-45.120503652039325
1739209867.777003;-45.120503652039325
1739209867.7770126;-38.13080360867914
1739209867.7770224;-38.13080360867914
1739209867.777032;-38.13080360867914
1739209867.7770414;-38.13080360867914
1739209867.7770512;-33.981070128970906
1739209867.7770607;-35.57807855764607
1739209867.7770703;-38.13080360867914
1739209867.77708;-45.120503652039325
1739209867.7770896;-35.57807855764607
1739209867.7770994;-35.57807855764607
1739209867.777109;-45.120503652039325
1739209867.7771184;-45.120503652039325
1739209867.7771282;-45.120503652039325
1739209867.7771378;-38.13080360867914
1739209867.7771473;-45.120503652039325
1739209867.777157;-45.120503652039325
1739209867.7771666;-45.120503652039325
1739209867.7771761;-38.13080360867914
1739209867.777186;-32.816014438256545
1739209867.7771955;-38.13080360867914
1739209867.777205;-33.981070128970906
1739209867.7772148;-38.13080360867914
1739209867.7772243;-45.120503652039325
1739209867.7772338;-45.120503652039325
1739209867.7772436;-45.120503652039325
1739209867.7772532;-38.13080360867914
1739209867.7772627;-45.120503652039325
1739209867.7772725;-38.13080360867914
1739209867.777282;-38.13080360867914
1739209867.7772915;-35.57807855764607
1739209867.7773013;-45.120503652039325
1739209867.7773108;-45.120503652039325
1739209867.7773204;-38.13080360867914
1739209867.7773302;-33.981070128970906
1739209867.7773397;-45.120503652039325
1739209867.7773492;-45.120503652039325
1739209867.777359;-45.120503652039325
1739209867.7773685;-38.13080360867914
1739209867.7773783;-45.120503652039325
1739209867.7773879;-45.120503652039325
1739209867.7773974;-45.120503652039325
1739209867.7774072;-45.120503652039325
1739209867.7774167;-38.13080360867914
1739209867.7774262;-45.120503652039325
1739209867.777436;-45.120503652039325
1739209867.7774456;-38.13080360867914
1739209867.777455;-38.13080360867914
1739209867.7774649;-45.120503652039325
1739209867.7774744;-45.120503652039325
1739209867.777484;-35.57807855764607
1739209867.7774937;-45.120503652039325
1739209867.7775033;-45.120503652039325
1739209867.7775128;-45.120503652039325
1739209867.7775226;-28.992665084841942
1739209867.777532;-31.141103565318915
1739209867.7775416;-38.13080360867914
1739209867.7775514;-45.120503652039325
1739209867.777561;-38.13080360867914
1739209867.7775705;-38.13080360867914
1739209867.7775803;-45.120503652039325
1739209867.7775898;-38.13080360867914
1739209867.7775993;-33.981070128970906
1739209867.777609;-31.141103565318915
1739209867.7776186;-33.981070128970906
1739209867.7776282;-38.13080360867914
1739209867.777638;-38.13080360867914
1739209867.7776475;-38.13080360867914
1739209867.7776573;-45.120503652039325
1739209867.7776668;-45.120503652039325
1739209867.7776763;-33.981070128970906
1739209867.777686;-38.13080360867914
1739209867.7776957;-45.120503652039325
1739209867.7777052;-45.120503652039325
1739209867.777715;-38.13080360867914
1739209867.7777245;-38.13080360867914
1739209867.777734;-45.120503652039325
1739209867.7777438;-45.120503652039325
1739209867.7777534;-33.981070128970906
1739209867.777763;-38.13080360867914
1739209867.7777727;-45.120503652039325
1739209867.7777822;-45.120503652039325
1739209867.7777917;-38.13080360867914
1739209867.7778015;-38.13080360867914
1739209867.777811;-38.13080360867914
1739209867.7778206;-38.13080360867914
1739209867.7778304;-33.981070128970906
1739209867.77784;-31.141103565318915
1739209867.7778494;-38.13080360867914
1739209867.7778592;-38.13080360867914
1739209867.7778687;-38.13080360867914
1739209867.7778783;-38.13080360867914
1739209867.777888;-45.120503652039325
1739209867.7778976;-45.120503652039325
1739209867.7779071;-33.981070128970906
1739209867.777917;-33.981070128970906
1739209867.7779264;-45.120503652039325
1739209867.7779362;-38.13080360867914
1739209867.7779458;-35.57807855764607
1739209867.7779553;-45.120503652039325
1739209867.777965;-45.120503652039325
1739209867.7779746;-33.981070128970906
1739209867.7779841;-38.13080360867914
1739209867.777994;-38.13080360867914
1739209867.7780035;-45.120503652039325
1739209867.778013;-38.13080360867914
1739209867.7780228;-33.981070128970906
1739209867.7780323;-33.981070128970906
1739209867.7780418;-38.13080360867914
1739209867.7780516;-45.120503652039325
1739209867.7780612;-38.13080360867914
1739209867.7780707;-33.981070128970906
1739209867.7780805;-32.816014438256545
1739209867.77809;-38.13080360867914
1739209867.7780995;-38.13080360867914
1739209867.7781093;-38.13080360867914
1739209867.7781188;-45.120503652039325
1739209867.7781284;-45.120503652039325
1739209867.7781382;-45.120503652039325
1739209867.7781477;-38.13080360867914
1739209867.7781572;-38.13080360867914
1739209867.778167;-35.57807855764607
1739209867.7781765;-38.13080360867914
1739209867.778186;-38.13080360867914
1739209867.7781959;-38.13080360867914
1739209867.7782054;-38.13080360867914
1739209867.7782152;-35.57807855764607
1739209867.7782247;-38.13080360867914
1739209867.7782342;-38.13080360867914
1739209867.778244;-38.13080360867914
1739209867.7782536;-38.13080360867914
1739209867.778263;-38.13080360867914
1739209867.7782729;-35.57807855764607
1739209867.7782824;-45.120503652039325
1739209867.778292;-45.120503652039325
1739209867.7783017;-45.120503652039325
1739209867.7783113;-45.120503652039325
1739209867.7783208;-38.13080360867914
1739209867.7783306;-38.13080360867914
1739209867.77834;-31.141103565318915
1739209867.7783496;-45.120503652039325
1739209867.7783594;-38.13080360867914
1739209867.778369;-45.120503652039325
1739209867.7783785;-35.57807855764607
1739209867.7783883;-38.13080360867914
1739209867.7783978;-38.13080360867914
1739209867.7784073;-38.13080360867914
1739209867.778417;-38.13080360867914
1739209867.7784266;-35.57807855764607
1739209867.7784362;-38.13080360867914
1739209867.778446;-35.57807855764607
1739209867.7784555;-45.120503652039325
1739209867.778465;-45.120503652039325
1739209867.7784748;-35.57807855764607
1739209867.7784843;-38.13080360867914
1739209867.7784941;-45.120503652039325
1739209867.7785037;-45.120503652039325
1739209867.7785132;-45.120503652039325
1739209867.778523;-38.13080360867914
1739209867.7785325;-45.120503652039325
1739209867.778542;-45.120503652039325
1739209867.7785518;-38.13080360867914
1739209867.7785614;-38.13080360867914
1739209867.778571;-35.57807855764607
1739209867.7785807;-45.120503652039325
1739209867.7785902;-45.120503652039325
1739209867.7785997;-38.13080360867914
1739209867.7786095;-33.981070128970906
1739209867.778619;-32.816014438256545
1739209867.7786286;-33.981070128970906
1739209867.7786384;-35.57807855764607
1739209867.778648;-38.13080360867914
1739209867.7786574;-38.13080360867914
1739209867.7786672;-38.13080360867914
1739209867.7786767;-32.816014438256545
1739209867.7786863;-45.120503652039325
1739209867.778696;-38.13080360867914
1739209867.7787056;-45.120503652039325
1739209867.7787151;-45.120503652039325
1739209867.778725;-45.120503652039325
1739209867.7787344;-45.120503652039325
1739209867.778744;-45.120503652039325
1739209867.7787538;-45.120503652039325
1739209867.7787633;-35.57807855764607
1739209867.778773;-30.49652367304973
1739209867.7787826;-38.13080360867914
1739209867.7787921;-38.13080360867914
1739209867.778802;-38.13080360867914
1739209867.7788115;-45.120503652039325
1739209867.778821;-38.13080360867914
1739209867.7788308;-38.13080360867914
1739209867.7788403;-38.13080360867914
1739209867.7788498;-29.438486411369333
1739209867.7788596;-38.13080360867914
1739209867.7788692;-35.57807855764607
1739209867.7788787;-38.13080360867914
1739209867.7788885;-35.57807855764607
1739209867.778898;-45.120503652039325
1739209867.7789075;-38.13080360867914
1739209867.7789173;-45.120503652039325
1739209867.7789268;-33.981070128970956
1739209867.7789364;-45.120503652039325
1739209867.7789462;-45.120503652039325
1739209867.7789557;-33.981070128970906
1739209867.7789652;-45.120503652039325
1739209867.778975;-38.13080360867914
1739209867.7789845;-45.120503652039325
1739209867.778994;-38.13080360867914
1739209867.7790039;-30.49652367304973
1739209867.7790134;-38.13080360867914
1739209867.779023;-38.13080360867914
1739209867.7790327;-45.120503652039325
1739209867.7790422;-45.120503652039325
1739209867.779052;-38.13080360867914
1739209867.7790616;-38.13080360867914
1739209867.779071;-45.120503652039325
1739209867.7790809;-33.981070128970906
1739209867.7790904;-45.120503652039325
1739209867.7791;-35.57807855764607
1739209867.7791097;-45.120503652039325
1739209867.7791193;-38.13080360867914
1739209867.7791288;-38.13080360867914
1739209867.7791386;-38.13080360867914
1739209867.779148;-38.13080360867914
1739209867.7791576;-45.120503652039325
1739209867.7791674;-45.120503652039325
1739209867.779177;-45.120503652039325
1739209867.7791865;-45.120503652039325
1739209867.7791963;-45.120503652039325
1739209867.7792058;-45.120503652039325
1739209867.7792153;-45.120503652039325
1739209867.779225;-45.120503652039325
1739209867.7792346;-31.141103565318915
1739209867.7792442;-45.120503652039325
1739209867.779254;-45.120503652039325
1739209867.7792635;-45.120503652039325
1739209867.779273;-45.120503652039325
1739209867.7792828;-33.981070128970906
1739209867.7792923;-45.120503652039325
1739209867.779302;-45.120503652039325
1739209867.7793117;-45.120503652039325
1739209867.7793212;-45.120503652039325
1739209867.779331;-33.981070128970906
1739209867.7793405;-38.13080360867914
1739209867.77935;-45.120503652039325
1739209867.7793598;-38.13080360867914
1739209867.7793694;-35.57807855764607
1739209867.779379;-45.120503652039325
1739209867.7793887;-38.13080360867914
1739209867.7793982;-35.57807855764607
1739209867.7794077;-38.13080360867914
1739209867.7794175;-38.13080360867914
1739209867.779427;-45.120503652039325
1739209867.7794366;-38.13080360867914
1739209867.7794464;-45.120503652039325
1739209867.779456;-35.57807855764607
1739209867.7794654;-35.57807855764607
1739209867.7794752;-45.120503652039325
1739209867.7794847;-45.120503652039325
1739209867.7794943;-45.120503652039325
1739209867.779504;-38.13080360867914
1739209867.7795136;-38.13080360867914
1739209867.7795231;-45.120503652039325
1739209867.779533;-45.120503652039325
1739209867.7795424;-45.120503652039325
1739209867.779552;-45.120503652039325
1739209867.7795618;-38.13080360867914
1739209867.7795713;-38.13080360867914
1739209867.7795808;-38.13080360867914
1739209867.7795906;-45.120503652039325
1739209867.7796001;-33.981070128970906
1739209867.77961;-45.120503652039325
1739209867.7796195;-45.120503652039325
1739209867.779629;-33.981070128970906
1739209867.7796388;-45.120503652039325
1739209867.7796483;-38.13080360867914
1739209867.7796578;-45.120503652039325
1739209867.7796676;-35.57807855764607
1739209867.7796772;-38.13080360867914
1739209867.7796867;-45.120503652039325
1739209867.7796965;-45.120503652039325
1739209867.779706;-45.120503652039325
1739209867.7797155;-45.120503652039325
1739209867.7797253;-38.13080360867914
1739209867.7797348;-45.120503652039325
1739209867.7797444;-45.120503652039325
1739209867.7797542;-45.120503652039325
1739209867.7797637;-45.120503652039325
1739209867.7797732;-45.120503652039325
1739209867.779783;-33.981070128970906
1739209867.7797925;-38.13080360867914
1739209867.779802;-38.13080360867914
1739209867.7798119;-38.13080360867914
1739209867.7798214;-33.981070128970906
1739209867.779831;-38.13080360867914
1739209867.7798407;-38.13080360867914
1739209867.7798502;-45.120503652039325
1739209867.7798598;-33.981070128970906
1739209867.7798696;-38.13080360867914
1739209867.779879;-45.120503652039325
1739209867.7798886;-45.120503652039325
1739209867.7798984;-35.57807855764607
1739209867.779908;-35.57807855764607
1739209867.7799177;-45.120503652039325
1739209867.7799273;-45.120503652039325
1739209867.7799368;-33.981070128970956
1739209867.7799466;-45.120503652039325
1739209867.779956;-45.120503652039325
1739209867.7799656;-33.981070128970906
1739209867.7799754;-45.120503652039325
1739209867.779985;-45.120503652039325
1739209867.7799945;-45.120503652039325
1739209867.7800043;-38.13080360867914
1739209867.7800138;-29.438486411369333
1739209867.7800233;-38.13080360867914
1739209867.780033;-45.120503652039325
1739209867.7800426;-38.13080360867914
1739209867.7800522;-38.13080360867914
1739209867.780062;-38.13080360867914
1739209867.7800715;-38.13080360867914
1739209867.780081;-33.981070128970906
1739209867.7800908;-38.13080360867914
1739209867.7801003;-38.13080360867914
1739209867.78011;-35.57807855764607
1739209867.7801197;-45.120503652039325
1739209867.7801292;-45.120503652039325
1739209867.7801387;-33.981070128970906
1739209867.7801485;-38.13080360867914
1739209867.780158;-45.120503652039325
1739209867.7801676;-32.816014438256545
1739209867.7801774;-35.57807855764607
1739209867.780187;-45.120503652039325
1739209867.7801967;-45.120503652039325
1739209867.7802062;-38.13080360867914
1739209867.7802157;-38.13080360867914
1739209867.7802255;-45.120503652039325
1739209867.780235;-45.120503652039325
1739209867.7802446;-30.49652367304973
1739209867.7802544;-32.816014438256545
1739209867.780264;-45.120503652039325
1739209867.7802734;-38.13080360867914
1739209867.7802832;-35.57807855764607
1739209867.7802927;-38.13080360867914
1739209867.7803023;-38.13080360867914
1739209867.780312;-38.13080360867914
1739209867.7803216;-38.13080360867914
1739209867.7803311;-45.120503652039325
1739209867.780341;-33.981070128970906
1739209867.7803504;-38.13080360867914
1739209867.78036;-45.120503652039325
1739209867.7803698;-38.13080360867914
1739209867.7803793;-38.13080360867914
1739209867.7803888;-45.120503652039325
1739209867.7803986;-29.438486411369333
1739209867.7804081;-29.438486411369333
1739209867.7804177;-45.120503652039325
1739209867.7804275;-45.120503652039325
1739209867.780437;-38.13080360867914
1739209867.7804465;-45.120503652039325
1739209867.7804563;-45.120503652039325
1739209867.7804658;-35.57807855764607
1739209867.7804756;-45.120503652039325
1739209867.7804852;-45.120503652039325
1739209867.7804947;-38.13080360867914
1739209867.7805045;-45.120503652039325
1739209867.780514;-38.13080360867914
1739209867.7805235;-38.13080360867914
1739209867.7805333;-35.57807855764607
1739209867.7805429;-38.13080360867914
1739209867.7805524;-35.57807855764607
1739209867.7805622;-35.57807855764607
1739209867.7805717;-45.120503652039325
1739209867.7805812;-45.120503652039325
1739209867.780591;-45.120503652039325
1739209867.7806005;-45.120503652039325
1739209867.78061;-38.13080360867914
1739209867.7806199;-38.13080360867914
1739209867.7806294;-38.13080360867914
1739209867.780639;-45.120503652039325
1739209867.7806487;-45.120503652039325
1739209867.7806582;-45.120503652039325
1739209867.7806678;-35.57807855764607
1739209867.7806776;-35.57807855764607
1739209867.780687;-45.120503652039325
1739209867.7806966;-45.120503652039325
1739209867.7807064;-45.120503652039325
1739209867.780716;-45.120503652039325
1739209867.7807255;-38.13080360867914
1739209867.7807353;-38.13080360867914
1739209867.7807448;-38.13080360867914
1739209867.7807546;-45.120503652039325
1739209867.780764;-38.13080360867914
1739209867.7807736;-45.120503652039325
1739209867.7807834;-35.57807855764607
1739209867.780793;-32.816014438256545
1739209867.7808025;-45.120503652039325
1739209867.7808123;-45.120503652039325
1739209867.7808218;-38.13080360867914
1739209867.7808313;-33.981070128970906
1739209867.780841;-33.981070128970906
1739209867.7808506;-33.981070128970906
1739209867.7808602;-45.120503652039325
1739209867.78087;-45.120503652039325
1739209867.7808795;-45.120503652039325
1739209867.780889;-45.120503652039325
1739209867.7808988;-38.13080360867914
1739209867.7809083;-45.120503652039325
1739209867.780918;-45.120503652039325
1739209867.7809277;-45.120503652039325
1739209867.7809372;-45.120503652039325
1739209867.7809467;-38.13080360867914
1739209867.7809565;-38.13080360867914
1739209867.780966;-45.120503652039325
1739209867.7809756;-38.13080360867914
1739209867.7809854;-45.120503652039325
1739209867.780995;-38.13080360867914
1739209867.7810044;-45.120503652039325
1739209867.7810142;-45.120503652039325
1739209867.7810237;-35.57807855764607
1739209867.7810335;-38.13080360867914
1739209867.781043;-45.120503652039325
1739209867.7810526;-45.120503652039325
1739209867.7810624;-38.13080360867914
1739209867.781072;-38.13080360867914
1739209867.7810814;-38.13080360867914
1739209867.7810912;-38.13080360867914
1739209867.7811007;-38.13080360867914
1739209867.7811103;-33.981070128970906
1739209867.78112;-38.13080360867914
1739209867.7811296;-38.13080360867914
1739209867.7848144;-45.120503652039325
1739209867.784815;-45.120503652039325
1739209867.7848158;-38.13080360867914
1739209867.7848165;-38.13080360867914
1739209867.7848172;-45.120503652039325
1739209867.784818;-45.120503652039325
1739209867.7848186;-38.13080360867914
1739209867.7848194;-45.120503652039325
1739209867.78482;-45.120503652039325
1739209867.7848208;-45.120503652039325
1739209867.7848215;-45.120503652039325
1739209867.7848225;-33.981070128970906
1739209867.7848232;-38.13080360867914
1739209867.784824;-45.120503652039325
1739209867.7848246;-38.13080360867914
1739209867.7848253;-31.141103565318915
1739209867.784826;-35.57807855764607
1739209867.7848268;-45.120503652039325
1739209867.7848275;-45.120503652039325
1739209867.7848282;-45.120503652039325
1739209867.784829;-38.13080360867914
1739209867.7848296;-45.120503652039325
1739209867.7848303;-45.120503652039325
1739209867.784831;-33.981070128970956
1739209867.7848318;-45.120503652039325
1739209867.7848325;-45.120503652039325
1739209867.7848332;-38.13080360867914
1739209867.784834;-45.120503652039325
1739209867.7848346;-45.120503652039325
1739209867.7848353;-45.120503652039325
1739209867.784836;-45.120503652039325
1739209867.7848368;-33.981070128970906
1739209867.7848375;-32.816014438256545
1739209867.7848382;-38.13080360867914
1739209867.7848392;-45.120503652039325
1739209867.7848399;-38.13080360867914
1739209867.7848406;-38.13080360867914
1739209867.7848413;-33.981070128970906
1739209867.784842;-45.120503652039325
1739209867.7848427;-31.141103565318915
1739209867.7848434;-38.13080360867914
1739209867.7848442;-45.120503652039325
1739209867.7848449;-45.120503652039325
1739209867.7848456;-38.13080360867914
1739209867.7848463;-38.13080360867914
1739209867.784847;-38.13080360867914
1739209867.7848477;-35.57807855764607
1739209867.7848485;-33.981070128970906
1739209867.7848492;-45.120503652039325
1739209867.78485;-45.120503652039325
1739209867.7848506;-33.981070128970906
1739209867.7848513;-38.13080360867914
1739209867.784852;-38.13080360867914
1739209867.7848527;-35.57807855764607
1739209867.7848535;-38.13080360867914
1739209867.7848542;-33.981070128970906
1739209867.7848551;-38.13080360867914
1739209867.7848558;-38.13080360867914
1739209867.7848566;-38.13080360867914
1739209867.7848573;-45.120503652039325
1739209867.784858;-38.13080360867914
1739209867.7848587;-45.120503652039325
1739209867.7848594;-45.120503652039325
1739209867.7848601;-38.13080360867914
1739209867.7848608;-45.120503652039325
1739209867.7848616;-45.120503652039325
1739209867.7848623;-33.981070128970906
1739209867.784863;-33.981070128970906
1739209867.7848637;-38.13080360867914
1739209867.7848644;-38.13080360867914
1739209867.7848651;-38.13080360867914
1739209867.7848659;-35.57807855764607
1739209867.7848666;-45.120503652039325
1739209867.7848673;-45.120503652039325
1739209867.784868;-35.57807855764607
1739209867.7848687;-35.57807855764607
1739209867.7848694;-45.120503652039325
1739209867.7848701;-45.120503652039325
1739209867.7848709;-35.57807855764607
1739209867.7848718;-38.13080360867914
1739209867.7848725;-35.57807855764607
1739209867.7848732;-38.13080360867914
1739209867.784874;-45.120503652039325
1739209867.7848747;-38.13080360867914
1739209867.7848754;-33.981070128970906
1739209867.784876;-35.57807855764607
1739209867.7848768;-45.120503652039325
1739209867.7848775;-38.13080360867914
1739209867.7848783;-31.141103565318915
1739209867.784879;-45.120503652039325
1739209867.7848797;-45.120503652039325
1739209867.7848804;-38.13080360867914
1739209867.784881;-38.13080360867914
1739209867.7848818;-45.120503652039325
1739209867.7848825;-38.13080360867914
1739209867.7848833;-35.57807855764607
1739209867.784884;-45.120503652039325
1739209867.7848847;-45.120503652039325
1739209867.7848854;-38.13080360867914
1739209867.7848861;-35.57807855764607
1739209867.7848868;-45.120503652039325
1739209867.7848876;-45.120503652039325
1739209867.7848885;-38.13080360867914
1739209867.7848892;-45.120503652039325
1739209867.78489;-30.49652367304973
1739209867.7848907;-38.13080360867914
1739209867.7848914;-45.120503652039325
1739209867.784892;-38.13080360867914
1739209867.7848928;-38.13080360867914
1739209867.7848935;-38.13080360867914
1739209867.7848942;-38.13080360867914
1739209867.784895;-38.13080360867914
1739209867.7848957;-45.120503652039325
1739209867.7848964;-38.13080360867914
1739209867.784897;-45.120503652039325
1739209867.7848978;-45.120503652039325
1739209867.7848985;-45.120503652039325
1739209867.7848992;-45.120503652039325
1739209867.7849;-38.13080360867914
1739209867.7849007;-38.13080360867914
1739209867.7849014;-45.120503652039325
1739209867.784902;-45.120503652039325
1739209867.7849028;-38.13080360867914
1739209867.7849035;-38.13080360867914
1739209867.7849042;-38.13080360867914
1739209867.7849052;-45.120503652039325
1739209867.784906;-38.13080360867914
1739209867.7849066;-45.120503652039325
1739209867.7849073;-30.49652367304973
1739209867.784908;-32.816014438256545
1739209867.7849088;-45.120503652039325
1739209867.7849095;-45.120503652039325
1739209867.7849102;-35.57807855764607
1739209867.784911;-35.57807855764607
1739209867.7849116;-45.120503652039325
1739209867.7849123;-38.13080360867914
1739209867.784913;-38.13080360867914
1739209867.7849138;-45.120503652039325
1739209867.7849145;-30.49652367304973
1739209867.7849152;-38.13080360867914
1739209867.784916;-45.120503652039325
1739209867.7849166;-45.120503652039325
1739209867.7849174;-38.13080360867914
1739209867.784918;-45.120503652039325
