CAN Message; 0x1a7:00006f0c51ac3c35
1739209909.5487435;-45.120503652039325
1739209909.548752;-31.141103565318915
1739209909.5487604;-38.13080360867914
1739209909.5487688;-38.13080360867914
1739209909.548777;-32.816014438256545
1739209909.5487854;-45.120503652039325
1739209909.5487938;-45.120503652039325
1739209909.5488021;-45.120503652039325
1739209909.5488107;-45.120503652039325
1739209909.548819;-38.13080360867914
1739209909.5488274;-45.120503652039325
1739209909.5488358;-45.120503652039325
1739209909.548844;-45.120503652039325
1739209909.5488524;-38.13080360867914
1739209909.5488608;-38.13080360867914
1739209909.5488694;-45.120503652039325
1739209909.5488777;-45.120503652039325
1739209909.548886;-35.57807855764607
1739209909.5488944;-38.13080360867914
1739209909.5489028;-38.13080360867914
1739209909.548911;-35.57807855764607
1739209909.5489194;-38.13080360867914
1739209909.548928;-45.120503652039325
1739209909.5489364;-45.120503652039325
1739209909.5489447;-45.120503652039325
1739209909.548953;-45.120503652039325
1739209909.5489614;-38.13080360867914
1739209909.5489697;-35.57807855764607
1739209909.548978;-45.120503652039325
1739209909.5489864;-33.981070128970906
1739209909.548995;-32.816014438256545
1739209909.5490034;-38.13080360867914
1739209909.5490117;-45.120503652039325
1739209909.54902;-45.120503652039325
1739209909.5490284;-38.13080360867914
1739209909.5490367;-38.13080360867914
1739209909.549045;-45.120503652039325
1739209909.5490537;-45.120503652039325
1739209909.549062;-45.120503652039325
1739209909.5490704;-45.120503652039325
1739209909.5490787;-45.120503652039325
1739209909.549087;-45.120503652039325
1739209909.5490954;-45.120503652039325
1739209909.5491037;-45.120503652039325
1739209909.5491123;-38.13080360867914
1739209909.5491207;-35.57807855764607
1739209909.549129;-38.13080360867914
1739209909.5491374;-45.120503652039325
1739209909.5491457;-38.13080360867914
1739209909.549154;-33.981070128970906
1739209909.5491624;-35.57807855764607
1739209909.549171;-35.57807855764607
1739209909.5491793;-45.120503652039325
1739209909.5491877;-45.120503652039325
1739209909.549196;-38.13080360867914
1739209909.5492043;-38.13080360867914
1739209909.5492127;-45.120503652039325
1739209909.549221;-45.120503652039325
1739209909.5492296;-45.120503652039325
1739209909.549238;-45.120503652039325
1739209909.5492463;-45.120503652039325
1739209909.5492547;-38.13080360867914
1739209909.549263;-38.13080360867914
1739209909.5492713;-45.120503652039325
1739209909.5492797;-45.120503652039325
1739209909.549288;-38.13080360867914
1739209909.5492966;-32.816014438256545
1739209909.549305;-35.57807855764607
1739209909.5493133;-38.13080360867914
1739209909.5493217;-45.120503652039325
1739209909.54933;-38.13080360867914
1739209909.5493383;-38.13080360867914
1739209909.5493467;-45.120503652039325
1739209909.5493553;-38.13080360867914
1739209909.5493636;-38.13080360867914
1739209909.549372;-45.120503652039325
1739209909.5493803;-45.120503652039325
1739209909.5493886;-38.13080360867914
1739209909.549397;-45.120503652039325
1739209909.5494053;-45.120503652039325
1739209909.549414;-45.120503652039325
1739209909.5494223;-45.120503652039325
1739209909.5494306;-38.13080360867914
1739209909.549439;-38.13080360867914
1739209909.5494473;-45.120503652039325
1739209909.5494556;-45.120503652039325
1739209909.549464;-38.13080360867914
1739209909.5494726;-38.13080360867914
1739209909.549481;-45.120503652039325
1739209909.5494893;-35.57807855764607
1739209909.5494976;-32.816014438256545
1739209909.549506;-45.120503652039325
1739209909.5495143;-45.120503652039325
1739209909.5495226;-38.13080360867914
1739209909.5495312;-45.120503652039325
1739209909.5495396;-45.120503652039325
1739209909.549548;-38.13080360867914
1739209909.5495563;-45.120503652039325
1739209909.5495646;-45.120503652039325
1739209909.549573;-38.13080360867914
1739209909.5495813;-45.120503652039325
1739209909.5495896;-45.120503652039325
1739209909.5495982;-45.120503652039325
1739209909.5496066;-35.57807855764607
1739209909.549615;-38.13080360867914
1739209909.5496233;-38.13080360867914
1739209909.5496316;-38.13080360867914
1739209909.54964;-45.120503652039325
1739209909.5496483;-35.57807855764607
1739209909.5496569;-35.57807855764607
1739209909.5496652;-45.120503652039325
1739209909.5496736;-45.120503652039325
1739209909.549682;-35.57807855764607
1739209909.5496902;-38.13080360867914
1739209909.5496986;-45.120503652039325
1739209909.549707;-45.120503652039325
1739209909.5497155;-45.120503652039325
1739209909.5497239;-38.13080360867914
1739209909.5497322;-38.13080360867914
1739209909.5497406;-35.57807855764607
1739209909.549749;-38.13080360867914
1739209909.5497572;-38.13080360867914
1739209909.5497656;-45.120503652039325
1739209909.5497742;-33.981070128970906
1739209909.5497825;-45.120503652039325
1739209909.5497909;-45.120503652039325
1739209909.5497992;-45.120503652039325
1739209909.5498075;-38.13080360867914
1739209909.549816;-45.120503652039325
1739209909.5498242;-45.120503652039325
1739209909.5498328;-45.120503652039325
1739209909.5498412;-38.13080360867914
1739209909.5498495;-38.13080360867914
1739209909.5498579;-45.120503652039325
1739209909.5498662;-38.13080360867914
1739209909.5498745;-38.13080360867914
1739209909.549883;-35.57807855764607
1739209909.5498912;-38.13080360867914
1739209909.5498998;-45.120503652039325
1739209909.5499082;-33.981070128970906
1739209909.5499165;-45.120503652039325
1739209909.5499249;-45.120503652039325
1739209909.5499332;-45.120503652039325
1739209909.5499415;-38.13080360867914
1739209909.54995;-38.13080360867914
1739209909.5499585;-45.120503652039325
1739209909.5499668;-45.120503652039325
1739209909.5499752;-38.13080360867914
1739209909.5499835;-45.120503652039325
1739209909.5499918;-38.13080360867914
1739209909.5500002;-32.816014438256545
1739209909.5500085;-35.57807855764607
1739209909.550017;-45.120503652039325
1739209909.5500255;-38.13080360867914
1739209909.5500338;-45.120503652039325
1739209909.5500422;-33.981070128970906
1739209909.5500505;-38.13080360867914
1739209909.5500588;-45.120503652039325
1739209909.5500672;-38.13080360867914
1739209909.5500758;-33.981070128970906
1739209909.550084;-38.13080360867914
1739209909.5500925;-45.120503652039325
1739209909.5501008;-38.13080360867914
1739209909.5501091;-38.13080360867914
1739209909.5501175;-35.57807855764607
1739209909.5501258;-38.13080360867914
1739209909.5501342;-45.120503652039325
1739209909.5501428;-33.981070128970906
1739209909.550151;-45.120503652039325
1739209909.5501595;-45.120503652039325
1739209909.5501678;-45.120503652039325
1739209909.5501761;-38.13080360867914
1739209909.5501845;-38.13080360867914
1739209909.5501928;-45.120503652039325
1739209909.5502014;-38.13080360867914
1739209909.5502098;-38.13080360867914
1739209909.550218;-38.13080360867914
1739209909.5502264;-38.13080360867914
1739209909.5502348;-45.120503652039325
1739209909.5502431;-45.120503652039325
1739209909.5502515;-45.120503652039325
1739209909.55026;-45.120503652039325
1739209909.5502684;-45.120503652039325
1739209909.5502768;-45.120503652039325
1739209909.550285;-45.120503652039325
1739209909.5502934;-38.13080360867914
1739209909.5503018;-38.13080360867914
1739209909.5503101;-38.13080360867914
1739209909.5503187;-45.120503652039325
1739209909.550327;-38.13080360867914
1739209909.5503354;-35.57807855764607
1739209909.5503438;-38.13080360867914
1739209909.550352;-38.13080360867914
1739209909.5503604;-38.13080360867914
1739209909.5503688;-45.120503652039325
1739209909.5503774;-38.13080360867914
1739209909.5503857;-45.120503652039325
1739209909.550394;-38.13080360867914
1739209909.5504024;-38.13080360867914
1739209909.5504107;-38.13080360867914
1739209909.550419;-45.120503652039325
1739209909.5504274;-45.120503652039325
1739209909.5504358;-45.120503652039325
1739209909.5504444;-31.141103565318915
1739209909.5504527;-33.981070128970906
1739209909.550461;-45.120503652039325
1739209909.5504694;-45.120503652039325
1739209909.5504777;-45.120503652039325
1739209909.550486;-45.120503652039325
1739209909.5504944;-45.120503652039325
1739209909.550503;-38.13080360867914
1739209909.5505114;-32.81601443825658
1739209909.5505197;-45.120503652039325
1739209909.550528;-45.120503652039325
1739209909.5505364;-38.13080360867914
1739209909.5505447;-45.120503652039325
1739209909.550553;-33.981070128970906
1739209909.5505617;-33.981070128970906
1739209909.55057;-45.120503652039325
1739209909.5505784;-31.141103565318915
1739209909.5505867;-31.141103565318915
1739209909.550595;-45.120503652039325
1739209909.5506034;-45.120503652039325
1739209909.5506117;-31.141103565318915
1739209909.5506203;-32.816014438256545
1739209909.5506287;-38.13080360867914
1739209909.550637;-45.120503652039325
1739209909.5506454;-45.120503652039325
1739209909.5506537;-38.13080360867914
1739209909.550662;-38.13080360867914
1739209909.5506704;-45.120503652039325
1739209909.550679;-38.13080360867914
1739209909.5506873;-45.120503652039325
1739209909.5506957;-45.120503652039325
1739209909.550704;-45.120503652039325
1739209909.5507123;-45.120503652039325
1739209909.5507207;-38.13080360867914
1739209909.550729;-35.57807855764607
1739209909.5507374;-38.13080360867914
1739209909.550746;-45.120503652039325
1739209909.5507543;-38.13080360867914
1739209909.5507627;-38.13080360867914
1739209909.550771;-38.13080360867914
1739209909.5507793;-32.816014438256545
1739209909.5507877;-30.49652367304973
1739209909.550796;-38.13080360867914
1739209909.5508046;-35.57807855764607
1739209909.550813;-35.57807855764607
1739209909.5508213;-38.13080360867914
1739209909.5508296;-45.120503652039325
1739209909.550838;-31.141103565318893
1739209909.5508463;-45.120503652039325
1739209909.5508547;-33.981070128970956
1739209909.5508633;-35.57807855764607
1739209909.5508716;-38.13080360867914
1739209909.55088;-45.120503652039325
1739209909.5508883;-35.57807855764607
1739209909.5508966;-38.13080360867914
1739209909.550905;-45.120503652039325
1739209909.5509133;-35.57807855764607
1739209909.550922;-32.816014438256545
1739209909.5509303;-45.120503652039325
1739209909.5509386;-35.57807855764607
1739209909.550947;-45.120503652039325
1739209909.5509553;-45.120503652039325
1739209909.5509636;-33.981070128970906
1739209909.550972;-45.120503652039325
1739209909.5509803;-38.13080360867914
1739209909.550989;-38.13080360867914
1739209909.5509973;-45.120503652039325
1739209909.5510056;-35.57807855764607
1739209909.551014;-35.57807855764607
1739209909.5510223;-38.13080360867914
1739209909.5510306;-38.13080360867914
1739209909.551039;-35.57807855764607
1739209909.5510476;-38.13080360867914
1739209909.551056;-45.120503652039325
1739209909.5510643;-38.13080360867914
1739209909.5510726;-35.57807855764607
1739209909.551081;-45.120503652039325
1739209909.5510893;-45.120503652039325
1739209909.5510976;-35.57807855764607
1739209909.5511062;-35.57807855764607
1739209909.5511146;-38.13080360867914
1739209909.551123;-35.57807855764607
1739209909.5511312;-38.13080360867914
1739209909.5511396;-35.57807855764607
1739209909.551148;-38.13080360867914
1739209909.5511563;-38.13080360867914
1739209909.5511649;-45.120503652039325
1739209909.5511732;-33.981070128970906
1739209909.5511816;-45.120503652039325
1739209909.55119;-45.120503652039325
1739209909.5511982;-38.13080360867914
1739209909.5512066;-38.13080360867914
1739209909.551215;-45.120503652039325
1739209909.5512235;-38.13080360867914
1739209909.5512319;-38.13080360867914
1739209909.5512402;-35.57807855764607
1739209909.5512486;-38.13080360867914
1739209909.551257;-45.120503652039325
1739209909.5512652;-38.13080360867914
1739209909.5512736;-35.57807855764607
1739209909.551282;-38.13080360867914
1739209909.5512905;-45.120503652039325
1739209909.5512989;-45.120503652039325
1739209909.5513072;-45.120503652039325
1739209909.5513155;-45.120503652039325
1739209909.551324;-45.120503652039325
1739209909.5513322;-45.120503652039325
1739209909.5513406;-45.120503652039325
1739209909.5513492;-38.13080360867914
1739209909.5513575;-35.57807855764607
1739209909.5513659;-38.13080360867914
1739209909.5513742;-38.13080360867914
1739209909.5513825;-45.120503652039325
1739209909.551391;-38.13080360867914
1739209909.5513992;-38.13080360867914
1739209909.5514078;-45.120503652039325
1739209909.5514162;-38.13080360867914
1739209909.5514245;-45.120503652039325
1739209909.5514328;-38.13080360867914
1739209909.5514412;-32.816014438256545
1739209909.5514495;-38.13080360867914
1739209909.551458;-45.120503652039325
1739209909.5514665;-33.981070128970906
1739209909.5514748;-45.120503652039325
1739209909.5514832;-45.120503652039325
1739209909.5514915;-38.13080360867914
1739209909.5514998;-38.13080360867914
1739209909.5515082;-35.57807855764607
1739209909.5515165;-38.13080360867914
1739209909.551525;-45.120503652039325
1739209909.5515335;-35.57807855764607
1739209909.5515418;-35.57807855764607
1739209909.5515501;-38.13080360867914
1739209909.5515585;-38.13080360867914
1739209909.5515668;-38.13080360867914
1739209909.5515752;-35.57807855764607
1739209909.5515835;-38.13080360867914
1739209909.551592;-45.120503652039325
1739209909.5516005;-38.13080360867914
1739209909.5516088;-45.120503652039325
1739209909.5516171;-45.120503652039325
1739209909.5516255;-45.120503652039325
1739209909.5516338;-45.120503652039325
1739209909.5516422;-32.816014438256545
1739209909.5516508;-33.981070128970906
1739209909.551659;-45.120503652039325
1739209909.5516675;-29.438486411369347
1739209909.5516758;-38.13080360867914
1739209909.5516841;-38.13080360867914
1739209909.5516925;-45.120503652039325
1739209909.5517008;-38.13080360867914
1739209909.5517094;-38.13080360867914
1739209909.5517178;-38.13080360867914
1739209909.551726;-45.120503652039325
1739209909.5517344;-30.49652367304973
1739209909.5517428;-33.981070128970906
1739209909.5517511;-33.981070128970906
1739209909.5517595;-45.120503652039325
1739209909.551768;-45.120503652039325
1739209909.5517764;-38.13080360867914
1739209909.5517848;-38.13080360867914
1739209909.551793;-45.120503652039325
1739209909.5518014;-27.877744956031414
1739209909.5518098;-35.57807855764607
1739209909.5518181;-38.13080360867914
1739209909.5518267;-45.120503652039325
1739209909.551835;-38.13080360867914
1739209909.5518434;-45.120503652039325
1739209909.5518517;-45.120503652039325
1739209909.55186;-38.13080360867914
1739209909.5518684;-33.981070128970906
1739209909.5518768;-38.13080360867914
1739209909.5518851;-35.57807855764607
1739209909.5518937;-45.120503652039325
1739209909.551902;-45.120503652039325
1739209909.5519104;-35.57807855764607
1739209909.5519187;-38.13080360867914
1739209909.551927;-45.120503652039325
1739209909.5519354;-38.13080360867914
1739209909.5519438;-38.13080360867914
1739209909.5519524;-45.120503652039325
1739209909.5519607;-45.120503652039325
1739209909.551969;-45.120503652039325
1739209909.5519774;-35.57807855764607
1739209909.5519857;-38.13080360867914
1739209909.551994;-45.120503652039325
1739209909.5520024;-33.981070128970906
1739209909.552011;-38.13080360867914
1739209909.5520194;-45.120503652039325
1739209909.5520277;-45.120503652039325
1739209909.552036;-33.981070128970906
1739209909.5520444;-38.13080360867914
1739209909.5520527;-45.120503652039325
1739209909.552061;-45.120503652039325
1739209909.5520697;-38.13080360867914
1739209909.552078;-38.13080360867914
1739209909.5520864;-38.13080360867914
1739209909.5520947;-45.120503652039325
1739209909.552103;-45.120503652039325
1739209909.5521114;-35.57807855764607
1739209909.5521197;-38.13080360867914
1739209909.552128;-45.120503652039325
1739209909.5521367;-28.992665084841942
1739209909.552145;-33.981070128970906
1739209909.5521533;-45.120503652039325
1739209909.5521617;-45.120503652039325
1739209909.55217;-33.981070128970906
1739209909.5521784;-38.13080360867914
1739209909.5521867;-38.13080360867914
1739209909.5521953;-38.13080360867914
1739209909.5522037;-45.120503652039325
1739209909.552212;-38.13080360867914
1739209909.5522203;-38.13080360867914
1739209909.5522287;-45.120503652039325
1739209909.552237;-33.981070128970906
1739209909.5522454;-32.816014438256545
1739209909.552254;-38.13080360867914
1739209909.5522623;-38.13080360867914
1739209909.5522707;-38.13080360867914
1739209909.552279;-32.816014438256545
1739209909.5522873;-45.120503652039325
1739209909.5522957;-45.120503652039325
1739209909.552304;-38.13080360867914
1739209909.5523126;-35.57807855764607
1739209909.552321;-38.13080360867914
1739209909.5523293;-45.120503652039325
1739209909.5523376;-33.981070128970906
1739209909.552346;-32.816014438256545
1739209909.5523543;-38.13080360867914
1739209909.5523627;-45.120503652039325
1739209909.5523713;-31.141103565318915
1739209909.5523796;-32.816014438256545
1739209909.552388;-38.13080360867914
1739209909.5523963;-45.120503652039325
1739209909.5524046;-45.120503652039325
1739209909.552413;-38.13080360867914
1739209909.5524213;-38.13080360867914
1739209909.5524297;-45.120503652039325
1739209909.5524383;-45.120503652039325
1739209909.5524466;-33.981070128970906
1739209909.552455;-38.13080360867914
1739209909.5524633;-45.120503652039325
1739209909.5524716;-33.981070128970906
1739209909.55248;-35.57807855764607
1739209909.5524883;-38.13080360867914
1739209909.552497;-45.120503652039325
1739209909.5525053;-38.13080360867914
1739209909.5525136;-38.13080360867914
1739209909.552522;-45.120503652039325
1739209909.5525303;-45.120503652039325
1739209909.5525386;-38.13080360867914
1739209909.552547;-38.13080360867914
1739209909.5525556;-38.13080360867914
1739209909.552564;-45.120503652039325
1739209909.5525723;-38.13080360867914
1739209909.5525806;-35.57807855764607
1739209909.552589;-45.120503652039325
1739209909.5525973;-45.120503652039325
1739209909.5526056;-45.120503652039325
1739209909.5526142;-32.816014438256545
1739209909.5526226;-33.981070128970906
1739209909.552631;-38.13080360867914
1739209909.5526392;-31.141103565318915
1739209909.5526476;-45.120503652039325
1739209909.552656;-45.120503652039325
1739209909.5526643;-45.120503652039325
1739209909.5526729;-45.120503652039325
1739209909.5526812;-45.120503652039325
1739209909.5526896;-38.13080360867914
1739209909.552698;-45.120503652039325
1739209909.5527062;-45.120503652039325
1739209909.5527146;-45.120503652039325
1739209909.552723;-45.120503652039325
1739209909.5527313;-38.13080360867914
1739209909.5527399;-45.120503652039325
1739209909.5527482;-38.13080360867914
1739209909.5527565;-38.13080360867914
1739209909.552765;-45.120503652039325
1739209909.5527732;-45.120503652039325
1739209909.5527816;-45.120503652039325
1739209909.55279;-33.981070128970906
1739209909.5527985;-45.120503652039325
1739209909.5528069;-38.13080360867914
1739209909.5528152;-38.13080360867914
1739209909.5528235;-45.120503652039325
1739209909.552832;-45.120503652039325
1739209909.5528402;-38.13080360867914
1739209909.5528486;-30.49652367304973
1739209909.5528572;-45.120503652039325
1739209909.5528655;-45.120503652039325
1739209909.5528738;-38.13080360867914
1739209909.5528822;-33.981070128970906
1739209909.5528905;-33.981070128970906
1739209909.552899;-38.13080360867914
1739209909.5529072;-38.13080360867914
1739209909.5529158;-45.120503652039325
1739209909.5529242;-38.13080360867914
1739209909.5529325;-38.13080360867914
1739209909.5529408;-45.120503652039325
1739209909.5529492;-45.120503652039325
1739209909.5529575;-38.13080360867914
1739209909.5529659;-38.13080360867914
1739209909.5529745;-38.13080360867914
1739209909.5529828;-38.13080360867914
1739209909.5529912;-38.13080360867914
1739209909.5529995;-38.13080360867914
1739209909.5530078;-45.120503652039325
1739209909.5530162;-45.120503652039325
1739209909.5530245;-38.13080360867914
1739209909.5530329;-45.120503652039325
1739209909.5530415;-45.120503652039325
1739209909.5530498;-45.120503652039325
1739209909.5530581;-33.981070128970906
1739209909.5530665;-45.120503652039325
1739209909.5530748;-45.120503652039325
1739209909.5530832;-38.13080360867914
1739209909.5530915;-38.13080360867914
1739209909.5531;-35.57807855764607
1739209909.5531085;-38.13080360867914
1739209909.5531168;-38.13080360867914
1739209909.5531251;-45.120503652039325
1739209909.5531335;-45.120503652039325
1739209909.5531418;-45.120503652039325
1739209909.5531502;-45.120503652039325
1739209909.5531588;-33.981070128970906
1739209909.553167;-33.981070128970906
1739209909.5531754;-38.13080360867914
1739209909.5531838;-38.13080360867914
1739209909.5531921;-38.13080360867914
1739209909.5532005;-38.13080360867914
1739209909.5532088;-38.13080360867914
1739209909.5532174;-38.13080360867914
1739209909.5532258;-31.141103565318915
1739209909.553234;-38.13080360867914
1739209909.5532424;-38.13080360867914
1739209909.5532508;-45.120503652039325
1739209909.5532591;-45.120503652039325
1739209909.5532675;-45.120503652039325
1739209909.5532758;-38.13080360867914
1739209909.5532844;-38.13080360867914
1739209909.5532928;-27.877744956031414
1739209909.553301;-45.120503652039325
1739209909.5533094;-38.13080360867914
1739209909.5533178;-38.13080360867914
1739209909.5533261;-38.13080360867914
1739209909.5533345;-38.13080360867914
1739209909.553343;-45.120503652039325
1739209909.5533514;-38.13080360867914
1739209909.5533597;-30.49652367304973
1739209909.553368;-38.13080360867914
1739209909.5533764;-45.120503652039325
1739209909.5533848;-45.120503652039325
1739209909.5533931;-38.13080360867914
1739209909.5534017;-45.120503652039325
1739209909.55341;-45.120503652039325
1739209909.5534184;-45.120503652039325
1739209909.5534267;-30.49652367304973
1739209909.553435;-35.57807855764607
1739209909.5534434;-35.57807855764607
1739209909.5534518;-38.13080360867914
1739209909.5534604;-45.120503652039325
1739209909.5534687;-45.120503652039325
1739209909.553477;-38.13080360867914
1739209909.5534854;-38.13080360867914
1739209909.5534937;-38.13080360867914
1739209909.553502;-45.120503652039325
1739209909.5535104;-38.13080360867914
1739209909.553519;-38.13080360867914
1739209909.5535274;-35.57807855764607
1739209909.5535357;-38.13080360867914
1739209909.553544;-45.120503652039325
1739209909.5535524;-45.120503652039325
1739209909.5535607;-38.13080360867914
1739209909.553569;-38.13080360867914
1739209909.5535774;-45.120503652039325
1739209909.553586;-45.120503652039325
1739209909.5535944;-38.13080360867914
1739209909.5536027;-35.57807855764607
1739209909.553611;-38.13080360867914
1739209909.5536194;-45.120503652039325
1739209909.5536277;-31.141103565318915
1739209909.553636;-33.981070128970906
1739209909.5536447;-38.13080360867914
1739209909.553653;-45.120503652039325
1739209909.5536613;-38.13080360867914
1739209909.5536697;-45.120503652039325
1739209909.553678;-38.13080360867914
1739209909.5536864;-38.13080360867914
1739209909.5536947;-38.13080360867914
1739209909.5537033;-33.981070128970906
1739209909.5537117;-35.57807855764607
1739209909.55372;-45.120503652039325
1739209909.5537283;-38.13080360867914
1739209909.5537367;-35.57807855764607
1739209909.553745;-38.13080360867914
1739209909.5537534;-45.120503652039325
1739209909.553762;-31.141103565318915
1739209909.5537703;-33.981070128970906
1739209909.5537786;-45.120503652039325
1739209909.553787;-45.120503652039325
1739209909.5537953;-45.120503652039325
1739209909.5538037;-45.120503652039325
1739209909.553812;-38.13080360867914
1739209909.5538206;-38.13080360867914
1739209909.553829;-38.13080360867914
1739209909.5538373;-45.120503652039325
1739209909.5538456;-38.13080360867914
1739209909.553854;-45.120503652039325
1739209909.5538623;-38.13080360867914
1739209909.5538707;-38.13080360867914
1739209909.553879;-45.120503652039325
1739209909.5538876;-45.120503652039325
1739209909.553896;-45.120503652039325
1739209909.5539043;-38.13080360867914
1739209909.5539126;-38.13080360867914
1739209909.553921;-38.13080360867914
1739209909.5539293;-45.120503652039325
1739209909.5539377;-38.13080360867914
1739209909.5539463;-38.13080360867914
1739209909.5539546;-45.120503652039325
1739209909.553963;-38.13080360867914
1739209909.5539713;-33.981070128970906
1739209909.5539796;-38.13080360867914
1739209909.553988;-45.120503652039325
1739209909.5539963;-38.13080360867914
1739209909.554005;-38.13080360867914
1739209909.5540133;-45.120503652039325
1739209909.5540216;-45.120503652039325
1739209909.55403;-45.120503652039325
1739209909.5540383;-38.13080360867914
1739209909.5540466;-38.13080360867914
1739209909.554055;-38.13080360867914
1739209909.5540636;-45.120503652039325
1739209909.554072;-38.13080360867914
1739209909.5540802;-38.13080360867914
1739209909.5540886;-45.120503652039325
1739209909.554097;-38.13080360867914
1739209909.5541053;-38.13080360867914
1739209909.5541136;-45.120503652039325
1739209909.554122;-45.120503652039325
1739209909.5541306;-33.981070128970906
1739209909.554139;-33.981070128970906
1739209909.5541472;-45.120503652039325
1739209909.5541556;-45.120503652039325
1739209909.554164;-38.13080360867914
1739209909.5541723;-38.13080360867914
1739209909.5541806;-38.13080360867914
1739209909.5541892;-45.120503652039325
1739209909.5541975;-45.120503652039325
1739209909.554206;-35.57807855764607
1739209909.5542142;-38.13080360867914
1739209909.5542226;-45.120503652039325
1739209909.554231;-38.13080360867914
1739209909.5542393;-38.13080360867914
1739209909.5542479;-38.13080360867914
1739209909.5542562;-45.120503652039325
1739209909.5542645;-45.120503652039325
1739209909.554273;-45.120503652039325
1739209909.5542812;-38.13080360867914
1739209909.5542896;-38.13080360867914
1739209909.554298;-38.13080360867914
1739209909.5543065;-38.13080360867914
1739209909.5543149;-38.13080360867914
1739209909.5543232;-45.120503652039325
1739209909.5543315;-38.13080360867914
1739209909.55434;-29.438486411369333
1739209909.5543482;-45.120503652039325
1739209909.5543566;-38.13080360867914
1739209909.5543652;-38.13080360867914
1739209909.5543735;-33.981070128970906
1739209909.5543818;-33.981070128970906
1739209909.5543902;-45.120503652039325
1739209909.5543985;-38.13080360867914
1739209909.554407;-45.120503652039325
1739209909.5544152;-38.13080360867914
1739209909.5544236;-38.13080360867914
1739209909.5544322;-45.120503652039325
1739209909.5544405;-38.13080360867914
1739209909.5544488;-45.120503652039325
1739209909.5544572;-45.120503652039325
1739209909.5544655;-45.120503652039325
1739209909.5544739;-38.13080360867914
1739209909.5544822;-38.13080360867914
1739209909.5544908;-38.13080360867914
1739209909.5544991;-33.981070128970906
1739209909.5545075;-45.120503652039325
1739209909.5545158;-33.981070128970906
1739209909.5545242;-38.13080360867914
1739209909.5545325;-35.57807855764607
1739209909.5545409;-45.120503652039325
1739209909.5545495;-38.13080360867914
1739209909.5545578;-45.120503652039325
1739209909.5545661;-38.13080360867914
1739209909.5545745;-35.57807855764607
1739209909.5545828;-38.13080360867914
1739209909.5545912;-45.120503652039325
1739209909.5545995;-45.120503652039325
1739209909.554608;-38.13080360867914
1739209909.5546165;-45.120503652039325
1739209909.5546248;-45.120503652039325
1739209909.5546331;-45.120503652039325
1739209909.5546415;-45.120503652039325
1739209909.5546498;-38.13080360867914
1739209909.5546582;-45.120503652039325
1739209909.5546668;-38.13080360867914
1739209909.554675;-38.13080360867914
1739209909.5546834;-38.13080360867914
1739209909.5546918;-45.120503652039325
1739209909.5547001;-45.120503652039325
1739209909.5547085;-38.13080360867914
1739209909.5547168;-45.120503652039325
1739209909.5547252;-45.120503652039325
1739209909.5547338;-38.13080360867914
1739209909.554742;-38.13080360867914
1739209909.5547504;-38.13080360867914
1739209909.5547588;-45.120503652039325
1739209909.5547671;-38.13080360867914
1739209909.5547755;-35.57807855764607
1739209909.5547838;-45.120503652039325
1739209909.5547924;-45.120503652039325
1739209909.5548007;-38.13080360867914
1739209909.554809;-38.13080360867914
1739209909.5548174;-33.981070128970906
1739209909.5548258;-45.120503652039325
1739209909.5548341;-45.120503652039325
1739209909.5548425;-38.13080360867914
1739209909.554851;-33.981070128970906
1739209909.5548594;-45.120503652039325
1739209909.5548677;-38.13080360867914
1739209909.554876;-38.13080360867914
1739209909.5548844;-45.120503652039325
1739209909.5548928;-38.13080360867914
1739209909.5549011;-38.13080360867914
1739209909.5549097;-38.13080360867914
1739209909.554918;-31.141103565318915
1739209909.5549264;-38.13080360867914
1739209909.5549347;-45.120503652039325
1739209909.554943;-45.120503652039325
1739209909.5549514;-38.13080360867914
1739209909.5549598;-45.120503652039325
1739209909.5549684;-45.120503652039325
1739209909.5549767;-38.13080360867914
1739209909.554985;-27.877744956031414
1739209909.5549934;-45.120503652039325
1739209909.5550017;-45.120503652039325
1739209909.55501;-45.120503652039325
1739209909.5550184;-38.13080360867914
1739209909.5550268;-38.13080360867914
1739209909.5550354;-38.13080360867914
1739209909.5550437;-45.120503652039325
1739209909.555052;-31.141103565318915
1739209909.5550604;-38.13080360867914
1739209909.5550687;-45.120503652039325
1739209909.555077;-38.13080360867914
1739209909.5550854;-38.13080360867914
1739209909.555094;-38.13080360867914
1739209909.5551023;-38.13080360867914
1739209909.5551107;-38.13080360867914
1739209909.555119;-32.816014438256545
1739209909.5551274;-45.120503652039325
1739209909.5551357;-33.981070128970906
1739209909.555144;-45.120503652039325
1739209909.5551527;-45.120503652039325
1739209909.555161;-45.120503652039325
1739209909.5551693;-38.13080360867914
1739209909.5551777;-45.120503652039325
1739209909.555186;-31.141103565318915
1739209909.5551944;-38.13080360867914
1739209909.5552027;-38.13080360867914
1739209909.5552113;-45.120503652039325
1739209909.5552197;-38.13080360867914
1739209909.555228;-38.13080360867914
1739209909.5552363;-45.120503652039325
1739209909.5552447;-33.981070128970906
1739209909.555253;-38.13080360867914
1739209909.5552614;-45.120503652039325
1739209909.5552697;-45.120503652039325
1739209909.5552783;-45.120503652039325
1739209909.5552866;-45.120503652039325
1739209909.555295;-38.13080360867914
1739209909.5553033;-45.120503652039325
1739209909.5553117;-38.13080360867914
1739209909.55532;-33.981070128970906
1739209909.5553284;-38.13080360867914
