CAN Message; 0x1a7:00009641ba07bbcb
1739209691.5228035;-32.816014438256545
1739209691.5228124;-38.13080360867914
1739209691.5228212;-45.120503652039325
1739209691.52283;-45.120503652039325
1739209691.522839;-32.816014438256545
1739209691.522848;-38.13080360867914
1739209691.5228567;-45.120503652039325
1739209691.5228655;-45.120503652039325
1739209691.5228744;-45.120503652039325
1739209691.5228832;-45.120503652039325
1739209691.5228922;-35.57807855764607
1739209691.522901;-38.13080360867914
1739209691.5229099;-45.120503652039325
1739209691.5229187;-45.120503652039325
1739209691.5229275;-38.13080360867914
1739209691.5229363;-45.120503652039325
1739209691.5229454;-32.816014438256545
1739209691.5229542;-38.13080360867914
1739209691.522963;-45.120503652039325
1739209691.5229719;-45.120503652039325
1739209691.5229807;-35.57807855764607
1739209691.5229895;-38.13080360867914
1739209691.5229986;-38.13080360867914
1739209691.5230074;-45.120503652039325
1739209691.5230162;-45.120503652039325
1739209691.523025;-38.13080360867914
1739209691.5230339;-45.120503652039325
1739209691.5230427;-45.120503652039325
1739209691.5230517;-45.120503652039325
1739209691.5230606;-38.13080360867914
1739209691.5230694;-45.120503652039325
1739209691.5230782;-38.13080360867914
1739209691.523087;-45.120503652039325
1739209691.5230958;-45.120503652039325
1739209691.523105;-45.120503652039325
1739209691.5231137;-38.13080360867914
1739209691.5231225;-32.816014438256545
1739209691.5231314;-35.57807855764607
1739209691.5231402;-38.13080360867914
1739209691.523149;-45.120503652039325
1739209691.523158;-30.49652367304973
1739209691.523167;-32.816014438256545
1739209691.5231757;-35.57807855764607
1739209691.5231845;-38.13080360867914
1739209691.5231934;-38.13080360867914
1739209691.5232022;-35.57807855764607
1739209691.5232112;-35.57807855764607
1739209691.52322;-38.13080360867914
1739209691.523229;-38.13080360867914
1739209691.5232377;-45.120503652039325
1739209691.5232465;-32.816014438256545
1739209691.5232553;-38.13080360867914
1739209691.5232644;-45.120503652039325
1739209691.5232732;-45.120503652039325
1739209691.523282;-38.13080360867914
1739209691.5232909;-33.981070128970906
1739209691.5232997;-38.13080360867914
1739209691.5233085;-33.981070128970906
1739209691.5233176;-38.13080360867914
1739209691.5233264;-45.120503652039325
1739209691.5233352;-45.120503652039325
1739209691.523344;-38.13080360867914
1739209691.5233529;-35.57807855764607
1739209691.5233617;-45.120503652039325
1739209691.5233707;-28.58837851428586
1739209691.5233796;-31.141103565318915
1739209691.5233884;-45.120503652039325
1739209691.5233972;-38.13080360867914
1739209691.523406;-38.13080360867914
1739209691.5234149;-33.981070128970906
1739209691.523424;-38.13080360867914
1739209691.5234327;-38.13080360867914
1739209691.5234416;-45.120503652039325
1739209691.5234504;-45.120503652039325
1739209691.5234592;-38.13080360867914
1739209691.5234683;-38.13080360867914
1739209691.523477;-45.120503652039325
1739209691.523486;-45.120503652039325
1739209691.5234947;-45.120503652039325
1739209691.5235035;-45.120503652039325
1739209691.5235124;-35.57807855764607
1739209691.5235214;-33.981070128970906
1739209691.5235302;-45.120503652039325
1739209691.523539;-35.57807855764607
1739209691.523548;-45.120503652039325
1739209691.5235567;-45.120503652039325
1739209691.5235655;-38.13080360867914
1739209691.5235746;-45.120503652039325
1739209691.5235834;-38.13080360867914
1739209691.5235922;-35.57807855764607
1739209691.523601;-38.13080360867914
1739209691.5236099;-45.120503652039325
1739209691.5236187;-38.13080360867914
1739209691.5236278;-35.57807855764607
1739209691.5236366;-45.120503652039325
1739209691.5236454;-38.13080360867914
1739209691.5236542;-38.13080360867914
1739209691.523663;-45.120503652039325
1739209691.5236719;-38.13080360867914
1739209691.523681;-45.120503652039325
1739209691.5236897;-45.120503652039325
1739209691.5236986;-38.13080360867914
1739209691.5237074;-38.13080360867914
1739209691.5237162;-32.816014438256545
1739209691.523725;-33.981070128970906
1739209691.523734;-45.120503652039325
1739209691.523743;-30.49652367304973
1739209691.5237517;-33.981070128970906
1739209691.5237606;-45.120503652039325
1739209691.5237694;-45.120503652039325
1739209691.5237782;-45.120503652039325
1739209691.5237873;-38.13080360867914
1739209691.523796;-33.981070128970906
1739209691.523805;-31.141103565318915
1739209691.5238137;-33.981070128970906
1739209691.5238225;-38.13080360867914
1739209691.5238314;-45.120503652039325
1739209691.5238404;-38.13080360867914
1739209691.5238492;-38.13080360867914
1739209691.523858;-45.120503652039325
1739209691.523867;-45.120503652039325
1739209691.5238757;-38.13080360867914
1739209691.5238845;-33.981070128970906
1739209691.5238936;-38.13080360867914
1739209691.5239024;-45.120503652039325
1739209691.5239112;-45.120503652039325
1739209691.52392;-33.981070128970906
1739209691.5239289;-33.981070128970906
1739209691.5239377;-45.120503652039325
1739209691.5239468;-45.120503652039325
1739209691.5239556;-38.13080360867914
1739209691.5239644;-38.13080360867914
1739209691.5239732;-45.120503652039325
1739209691.523982;-38.13080360867914
1739209691.5239909;-38.13080360867914
1739209691.524;-35.57807855764607
1739209691.5240088;-45.120503652039325
1739209691.5240176;-28.992665084841942
1739209691.5240264;-30.49652367304973
1739209691.5240352;-38.13080360867914
1739209691.524044;-32.816014438256545
1739209691.524053;-38.13080360867914
1739209691.524062;-38.13080360867914
1739209691.5240707;-38.13080360867914
1739209691.5240796;-45.120503652039325
1739209691.5240884;-45.120503652039325
1739209691.5240974;-45.120503652039325
1739209691.5241063;-38.13080360867914
1739209691.524115;-45.120503652039325
1739209691.524124;-45.120503652039325
1739209691.5241327;-38.13080360867914
1739209691.5241416;-38.13080360867914
1739209691.5241506;-45.120503652039325
1739209691.5241594;-38.13080360867914
1739209691.5241683;-45.120503652039325
1739209691.524177;-38.13080360867914
1739209691.524186;-45.120503652039325
1739209691.5241947;-45.120503652039325
1739209691.5242038;-35.57807855764607
1739209691.5242126;-45.120503652039325
1739209691.5242214;-45.120503652039325
1739209691.5242302;-28.992665084841942
1739209691.524239;-28.992665084841942
1739209691.524248;-45.120503652039325
1739209691.524257;-45.120503652039325
1739209691.5242658;-38.13080360867914
1739209691.5242746;-38.13080360867914
1739209691.5242834;-45.120503652039325
1739209691.5242922;-38.13080360867914
1739209691.524301;-45.120503652039325
1739209691.52431;-45.120503652039325
1739209691.524319;-35.57807855764607
1739209691.5243278;-45.120503652039325
1739209691.5243366;-38.13080360867914
1739209691.5243454;-38.13080360867914
1739209691.5243542;-38.13080360867914
1739209691.5243633;-45.120503652039325
1739209691.524372;-38.13080360867914
1739209691.524381;-35.57807855764607
1739209691.5243897;-38.13080360867914
1739209691.5243986;-35.57807855764607
1739209691.5244074;-45.120503652039325
1739209691.5244164;-38.13080360867914
1739209691.5244253;-35.57807855764607
1739209691.524434;-38.13080360867914
1739209691.524443;-45.120503652039325
1739209691.5244517;-33.981070128970906
1739209691.5244606;-45.120503652039325
1739209691.5244696;-45.120503652039325
1739209691.5244784;-45.120503652039325
1739209691.5244873;-45.120503652039325
1739209691.524496;-45.120503652039325
1739209691.524505;-35.57807855764607
1739209691.5245137;-45.120503652039325
1739209691.5245228;-45.120503652039325
1739209691.5245316;-38.13080360867914
1739209691.5245404;-45.120503652039325
1739209691.5245492;-45.120503652039325
1739209691.524558;-38.13080360867914
1739209691.524567;-38.13080360867914
1739209691.524576;-45.120503652039325
1739209691.5245848;-38.13080360867914
1739209691.5245936;-38.13080360867914
1739209691.5246024;-45.120503652039325
1739209691.5246112;-45.120503652039325
1739209691.52462;-45.120503652039325
1739209691.524629;-45.120503652039325
1739209691.524638;-32.816014438256545
1739209691.5246468;-38.13080360867914
1739209691.5246556;-38.13080360867914
1739209691.5246644;-45.120503652039325
1739209691.5246732;-38.13080360867914
1739209691.5246823;-35.57807855764607
1739209691.524691;-38.13080360867914
1739209691.5247;-38.13080360867914
1739209691.5247087;-45.120503652039325
1739209691.5247176;-45.120503652039325
1739209691.5247264;-45.120503652039325
1739209691.5247355;-38.13080360867914
1739209691.5247443;-38.13080360867914
1739209691.524753;-45.120503652039325
1739209691.524762;-38.13080360867914
1739209691.5247707;-45.120503652039325
1739209691.5247798;-38.13080360867914
1739209691.5247886;-38.13080360867914
1739209691.5247974;-38.13080360867914
1739209691.5248063;-45.120503652039325
1739209691.524815;-38.13080360867914
1739209691.524824;-33.981070128970906
1739209691.524833;-38.13080360867914
1739209691.5248418;-38.13080360867914
1739209691.5248506;-38.13080360867914
1739209691.5248594;-35.57807855764607
1739209691.5248682;-38.13080360867914
1739209691.524877;-38.13080360867914
1739209691.5248861;-33.981070128970906
1739209691.524895;-45.120503652039325
1739209691.5249038;-45.120503652039325
1739209691.5249126;-38.13080360867914
1739209691.5249214;-35.57807855764607
1739209691.5249302;-38.13080360867914
1739209691.5249393;-38.13080360867914
1739209691.5249481;-38.13080360867914
1739209691.524957;-45.120503652039325
1739209691.5249658;-35.57807855764607
1739209691.5249746;-38.13080360867914
1739209691.5249834;-45.120503652039325
1739209691.5249925;-45.120503652039325
1739209691.5250013;-45.120503652039325
1739209691.52501;-45.120503652039325
1739209691.525019;-38.13080360867914
1739209691.5250278;-45.120503652039325
1739209691.5250366;-45.120503652039325
1739209691.5250456;-38.13080360867914
1739209691.5250545;-38.13080360867914
1739209691.5250633;-35.57807855764607
1739209691.525072;-38.13080360867914
1739209691.525081;-45.120503652039325
1739209691.5250897;-33.981070128970906
1739209691.5250988;-27.267205301931607
1739209691.5251076;-45.120503652039325
1739209691.5251164;-38.13080360867914
1739209691.5251253;-35.57807855764607
1739209691.525134;-33.981070128970906
1739209691.525143;-45.120503652039325
1739209691.525152;-45.120503652039325
1739209691.5251608;-38.13080360867914
1739209691.5251696;-38.13080360867914
1739209691.5251784;-45.120503652039325
1739209691.5251873;-38.13080360867914
1739209691.525196;-38.13080360867914
1739209691.5252051;-45.120503652039325
1739209691.525214;-45.120503652039325
1739209691.5252228;-38.13080360867914
1739209691.5252316;-35.57807855764607
1739209691.5252404;-38.13080360867914
1739209691.5252492;-45.120503652039325
1739209691.5252583;-38.13080360867914
1739209691.5252671;-35.57807855764607
1739209691.525276;-38.13080360867914
1739209691.5252848;-45.120503652039325
1739209691.5252936;-38.13080360867914
1739209691.5253024;-38.13080360867914
1739209691.5253115;-31.141103565318915
1739209691.5253203;-45.120503652039325
1739209691.525329;-45.120503652039325
1739209691.525338;-38.13080360867914
1739209691.5253468;-38.13080360867914
1739209691.5253556;-45.120503652039325
1739209691.5253646;-45.120503652039325
1739209691.5253735;-38.13080360867914
1739209691.5253823;-30.49652367304973
1739209691.525391;-45.120503652039325
1739209691.5254;-38.13080360867914
1739209691.525409;-38.13080360867914
1739209691.5254178;-45.120503652039325
1739209691.5254266;-45.120503652039325
1739209691.5254354;-45.120503652039325
1739209691.5254443;-35.57807855764607
1739209691.525453;-33.981070128970906
1739209691.5254622;-45.120503652039325
1739209691.525471;-38.13080360867914
1739209691.5254798;-38.13080360867914
1739209691.5254886;-38.13080360867914
1739209691.5254974;-45.120503652039325
1739209691.5255063;-38.13080360867914
1739209691.5255153;-38.13080360867914
1739209691.5255241;-38.13080360867914
1739209691.525533;-38.13080360867914
1739209691.5255418;-45.120503652039325
1739209691.5255506;-45.120503652039325
1739209691.5255594;-45.120503652039325
1739209691.5255685;-35.57807855764607
1739209691.5255773;-35.57807855764607
1739209691.5255861;-45.120503652039325
1739209691.525595;-31.141103565318915
1739209691.5256038;-45.120503652039325
1739209691.5256126;-38.13080360867914
1739209691.5256217;-45.120503652039325
1739209691.5256305;-38.13080360867914
1739209691.5256393;-45.120503652039325
1739209691.525648;-33.981070128970906
1739209691.525657;-45.120503652039325
1739209691.5256658;-38.13080360867914
1739209691.5256748;-35.57807855764607
1739209691.5256836;-45.120503652039325
1739209691.5256925;-45.120503652039325
1739209691.5257013;-38.13080360867914
1739209691.52571;-32.816014438256545
1739209691.525719;-38.13080360867914
1739209691.525728;-38.13080360867914
1739209691.5257368;-33.981070128970906
1739209691.5257456;-32.816014438256545
1739209691.5257545;-38.13080360867914
1739209691.5257633;-45.120503652039325
1739209691.525772;-38.13080360867914
1739209691.5257812;-35.57807855764607
1739209691.52579;-45.120503652039325
1739209691.5257988;-45.120503652039325
1739209691.5258076;-45.120503652039325
1739209691.5258164;-45.120503652039325
1739209691.5258253;-38.13080360867914
1739209691.5258343;-45.120503652039325
1739209691.5258431;-38.13080360867914
1739209691.525852;-45.120503652039325
1739209691.5258608;-45.120503652039325
1739209691.5258696;-45.120503652039325
1739209691.5258784;-38.13080360867914
1739209691.5258875;-29.438486411369333
1739209691.5258963;-38.13080360867914
1739209691.5259051;-45.120503652039325
1739209691.525914;-45.120503652039325
1739209691.5259228;-38.13080360867914
1739209691.5259316;-45.120503652039325
1739209691.5259407;-35.57807855764607
1739209691.5259495;-45.120503652039325
1739209691.5259583;-45.120503652039325
1739209691.5259671;-45.120503652039325
1739209691.525976;-45.120503652039325
1739209691.5259848;-45.120503652039325
1739209691.5259938;-45.120503652039325
1739209691.5260026;-38.13080360867914
1739209691.5260115;-35.57807855764607
1739209691.5260203;-38.13080360867914
1739209691.526029;-45.120503652039325
1739209691.5260382;-45.120503652039325
1739209691.526047;-45.120503652039325
1739209691.5260558;-38.13080360867914
1739209691.5260646;-38.13080360867914
1739209691.5260735;-45.120503652039325
1739209691.5260823;-35.57807855764607
1739209691.5260913;-38.13080360867914
1739209691.5261002;-28.21854285175415
1739209691.526109;-33.981070128970906
1739209691.5261178;-38.13080360867914
1739209691.5261266;-45.120503652039325
1739209691.5261354;-45.120503652039325
1739209691.5261445;-38.13080360867914
1739209691.5261533;-38.13080360867914
1739209691.5261621;-38.13080360867914
1739209691.526171;-32.81601443825658
1739209691.5261798;-38.13080360867914
1739209691.5261886;-32.816014438256545
1739209691.5261977;-45.120503652039325
1739209691.5262065;-45.120503652039325
1739209691.5262153;-38.13080360867914
1739209691.5262241;-31.141103565318893
1739209691.526233;-38.13080360867914
1739209691.5262418;-45.120503652039325
1739209691.5262508;-38.13080360867914
1739209691.5262597;-35.57807855764607
1739209691.5262685;-38.13080360867914
1739209691.5262773;-45.120503652039325
1739209691.5262861;-45.120503652039325
1739209691.526295;-38.13080360867914
1739209691.526304;-38.13080360867914
1739209691.5263128;-29.438486411369333
1739209691.5263216;-32.816014438256545
1739209691.5263305;-38.13080360867914
1739209691.5263393;-45.120503652039325
1739209691.526348;-38.13080360867914
1739209691.5263572;-38.13080360867914
1739209691.526366;-38.13080360867914
1739209691.5263748;-38.13080360867914
1739209691.5263836;-33.981070128970956
1739209691.5263925;-45.120503652039325
1739209691.5264013;-32.816014438256545
1739209691.5264103;-45.120503652039325
1739209691.5264192;-45.120503652039325
1739209691.526428;-38.13080360867914
1739209691.5264368;-38.13080360867914
1739209691.5264456;-38.13080360867914
1739209691.5264544;-32.816014438256545
1739209691.5264635;-33.981070128970906
1739209691.5264723;-45.120503652039325
1739209691.5264812;-45.120503652039325
1739209691.52649;-45.120503652039325
1739209691.5264988;-38.13080360867914
1739209691.5265076;-45.120503652039325
1739209691.5265167;-45.120503652039325
1739209691.5265255;-33.981070128970906
1739209691.5265343;-35.57807855764607
1739209691.5265431;-45.120503652039325
1739209691.526552;-38.13080360867914
1739209691.5265608;-38.13080360867914
1739209691.5265698;-33.981070128970906
1739209691.5265787;-38.13080360867914
1739209691.5265875;-33.981070128970906
1739209691.5265963;-45.120503652039325
1739209691.5266051;-45.120503652039325
1739209691.526614;-35.57807855764607
1739209691.526623;-45.120503652039325
1739209691.5266318;-45.120503652039325
1739209691.5266407;-38.13080360867914
1739209691.5266495;-38.13080360867914
1739209691.5266583;-35.57807855764607
1739209691.526667;-45.120503652039325
1739209691.5266762;-45.120503652039325
1739209691.526685;-45.120503652039325
1739209691.5266938;-45.120503652039325
1739209691.5267026;-45.120503652039325
1739209691.5267115;-45.120503652039325
1739209691.5267205;-38.13080360867914
1739209691.5267293;-38.13080360867914
1739209691.5267382;-45.120503652039325
1739209691.526747;-38.13080360867914
1739209691.5267558;-45.120503652039325
1739209691.5267646;-45.120503652039325
1739209691.5267737;-33.981070128970906
1739209691.5267825;-38.13080360867914
1739209691.5267913;-45.120503652039325
1739209691.5268002;-38.13080360867914
1739209691.526809;-38.13080360867914
1739209691.5268178;-33.981070128970906
1739209691.5268269;-45.120503652039325
1739209691.5268357;-45.120503652039325
1739209691.5268445;-38.13080360867914
1739209691.5268533;-38.13080360867914
1739209691.5268621;-45.120503652039325
1739209691.526871;-45.120503652039325
1739209691.52688;-38.13080360867914
1739209691.5268888;-38.13080360867914
1739209691.5268977;-45.120503652039325
1739209691.5269065;-38.13080360867914
1739209691.5269153;-45.120503652039325
1739209691.5269241;-38.13080360867914
1739209691.5269332;-45.120503652039325
1739209691.526942;-45.120503652039325
1739209691.5269508;-38.13080360867914
1739209691.5269597;-38.13080360867914
1739209691.5269685;-45.120503652039325
1739209691.5269773;-38.13080360867914
1739209691.5269864;-35.57807855764607
1739209691.5269952;-33.981070128970906
1739209691.527004;-45.120503652039325
1739209691.5270128;-38.13080360867914
1739209691.5270216;-38.13080360867914
1739209691.5270305;-33.981070128970906
1739209691.5270395;-45.120503652039325
1739209691.5270483;-45.120503652039325
1739209691.5270572;-45.120503652039325
1739209691.527066;-38.13080360867914
1739209691.5270748;-38.13080360867914
1739209691.5270836;-38.13080360867914
1739209691.5270927;-38.13080360867914
1739209691.5271015;-28.992665084841942
1739209691.5271103;-33.981070128970906
1739209691.5271192;-38.13080360867914
1739209691.527128;-38.13080360867914
1739209691.5271368;-33.981070128970906
