CAN Message; 0x77:ea68fed32fb77d7b
Timestamp;Amplitude
1739209889.9634047;-38.13080360867914
1739209889.9634142;-38.13080360867914
1739209889.963424;-45.120503652039325
1739209889.9634335;-45.120503652039325
1739209889.9634433;-35.57807855764607
1739209889.9634528;-38.13080360867914
1739209889.9634626;-35.57807855764607
1739209889.9634721;-45.120503652039325
1739209889.963482;-45.120503652039325
1739209889.9634914;-38.13080360867914
1739209889.9635012;-38.13080360867914
1739209889.9635108;-38.13080360867914
1739209889.9635205;-35.57807855764607
1739209889.96353;-38.13080360867914
1739209889.9635398;-45.120503652039325
1739209889.9635494;-45.120503652039325
1739209889.9635592;-45.120503652039325
1739209889.9635687;-38.13080360867914
1739209889.9635785;-33.981070128970906
1739209889.963588;-45.120503652039325
1739209889.9635978;-45.120503652039325
1739209889.9636073;-30.49652367304973
1739209889.963617;-31.141103565318893
1739209889.9636266;-45.120503652039325
1739209889.9636364;-45.120503652039325
1739209889.963646;-38.13080360867914
1739209889.9636557;-45.120503652039325
1739209889.9636652;-38.13080360867914
1739209889.963675;-38.13080360867914
1739209889.9636846;-38.13080360867914
1739209889.9636943;-45.120503652039325
1739209889.9637039;-45.120503652039325
1739209889.9637136;-45.120503652039325
1739209889.9637232;-33.981070128970906
1739209889.963733;-38.13080360867914
1739209889.9637425;-45.120503652039325
1739209889.9637523;-38.13080360867914
1739209889.9637618;-31.141103565318915
1739209889.9637716;-38.13080360867914
1739209889.963781;-45.120503652039325
1739209889.963791;-38.13080360867914
1739209889.9638004;-38.13080360867914
1739209889.9638102;-35.57807855764607
1739209889.9638197;-45.120503652039325
1739209889.9638295;-38.13080360867914
1739209889.963839;-31.141103565318915
1739209889.9638488;-45.120503652039325
1739209889.9638584;-45.120503652039325
1739209889.9638681;-38.13080360867914
1739209889.9638777;-45.120503652039325
1739209889.9638875;-45.120503652039325
1739209889.963897;-38.13080360867914
1739209889.9639068;-38.13080360867914
1739209889.9639163;-29.438486411369354
1739209889.963926;-45.120503652039325
1739209889.9639356;-32.816014438256545
1739209889.9639454;-38.13080360867914
1739209889.963955;-35.57807855764607
1739209889.9639647;-45.120503652039325
1739209889.9639742;-45.120503652039325
1739209889.963984;-35.57807855764607
1739209889.9639935;-38.13080360867914
1739209889.9640033;-38.13080360867914
1739209889.9640129;-38.13080360867914
1739209889.9640226;-38.13080360867914
1739209889.9640322;-45.120503652039325
1739209889.964042;-45.120503652039325
1739209889.9640515;-45.120503652039325
1739209889.9640613;-38.13080360867914
1739209889.9640708;-38.13080360867914
1739209889.9640806;-45.120503652039325
1739209889.96409;-45.120503652039325
1739209889.9641;-45.120503652039325
1739209889.9641094;-45.120503652039325
1739209889.9641192;-45.120503652039325
1739209889.9641287;-45.120503652039325
1739209889.9641385;-45.120503652039325
1739209889.964148;-45.120503652039325
1739209889.9641578;-38.13080360867914
1739209889.9641674;-45.120503652039325
1739209889.9641771;-45.120503652039325
1739209889.9641867;-38.13080360867914
1739209889.9641964;-35.57807855764607
1739209889.964206;-45.120503652039325
1739209889.9642158;-45.120503652039325
1739209889.9642253;-28.992665084841942
1739209889.964235;-35.57807855764607
1739209889.9642446;-45.120503652039325
1739209889.9642544;-45.120503652039325
1739209889.964264;-33.981070128970906
1739209889.9642737;-45.120503652039325
1739209889.9642832;-45.120503652039325
1739209889.964293;-45.120503652039325
1739209889.9643025;-45.120503652039325
1739209889.9643123;-45.120503652039325
1739209889.9643219;-45.120503652039325
1739209889.9643316;-38.13080360867914
1739209889.9643412;-45.120503652039325
1739209889.964351;-33.981070128970906
1739209889.9643605;-45.120503652039325
1739209889.9643703;-45.120503652039325
1739209889.9643798;-33.981070128970906
1739209889.9643896;-35.57807855764607
1739209889.964399;-38.13080360867914
1739209889.9644089;-38.13080360867914
1739209889.9644184;-45.120503652039325
1739209889.9644282;-45.120503652039325
1739209889.9644377;-45.120503652039325
1739209889.9644475;-45.120503652039325
1739209889.964457;-45.120503652039325
1739209889.9644668;-38.13080360867914
1739209889.9644763;-38.13080360867914
1739209889.9644861;-45.120503652039325
1739209889.9644957;-35.57807855764607
1739209889.9645054;-38.13080360867914
1739209889.964515;-38.13080360867914
1739209889.9645247;-45.120503652039325
1739209889.9645343;-38.13080360867914
1739209889.964544;-35.57807855764607
1739209889.9645536;-45.120503652039325
1739209889.9645634;-45.120503652039325
1739209889.964573;-45.120503652039325
1739209889.9645827;-38.13080360867914
1739209889.9645922;-45.120503652039325
1739209889.964602;-45.120503652039325
1739209889.9646115;-45.120503652039325
1739209889.9646213;-45.120503652039325
1739209889.9646308;-45.120503652039325
1739209889.9646406;-45.120503652039325
1739209889.9646502;-32.816014438256545
1739209889.96466;-38.13080360867914
1739209889.9646695;-38.13080360867914
1739209889.9646792;-35.57807855764607
1739209889.9646888;-45.120503652039325
1739209889.9646986;-33.981070128970906
1739209889.964708;-45.120503652039325
1739209889.9647179;-38.13080360867914
1739209889.9647274;-45.120503652039325
1739209889.9647372;-45.120503652039325
1739209889.9647467;-38.13080360867914
1739209889.9647565;-38.13080360867914
1739209889.964766;-38.13080360867914
1739209889.9647758;-45.120503652039325
1739209889.9647853;-45.120503652039325
1739209889.964795;-38.13080360867914
1739209889.9648046;-33.981070128970906
1739209889.9648142;-38.13080360867914
1739209889.964824;-38.13080360867914
1739209889.9648335;-38.13080360867914
1739209889.9648433;-45.120503652039325
1739209889.9648528;-33.981070128970906
1739209889.9648626;-45.120503652039325
1739209889.9648721;-45.120503652039325
1739209889.964882;-45.120503652039325
1739209889.9648914;-45.120503652039325
1739209889.9649012;-45.120503652039325
1739209889.9649107;-45.120503652039325
1739209889.9649205;-38.13080360867914
1739209889.96493;-45.120503652039325
1739209889.9649398;-38.13080360867914
1739209889.9649494;-38.13080360867914
1739209889.9649591;-45.120503652039325
1739209889.9649687;-45.120503652039325
1739209889.9649785;-38.13080360867914
1739209889.964988;-45.120503652039325
1739209889.9649978;-45.120503652039325
1739209889.9650073;-45.120503652039325
1739209889.965017;-45.120503652039325
1739209889.9650266;-45.120503652039325
1739209889.9650364;-38.13080360867914
1739209889.965046;-33.981070128970906
1739209889.9650557;-45.120503652039325
1739209889.9650652;-45.120503652039325
1739209889.965075;-38.13080360867914
1739209889.9650846;-33.981070128970906
1739209889.9650943;-38.13080360867914
1739209889.9651039;-45.120503652039325
1739209889.9651136;-38.13080360867914
1739209889.9651232;-45.120503652039325
1739209889.965133;-45.120503652039325
1739209889.9651425;-38.13080360867914
1739209889.9651523;-45.120503652039325
1739209889.9651618;-38.13080360867914
1739209889.9651716;-33.981070128970906
1739209889.965181;-45.120503652039325
1739209889.965191;-38.13080360867914
1739209889.9652004;-35.57807855764607
1739209889.9652102;-45.120503652039325
1739209889.9652197;-45.120503652039325
1739209889.9652295;-38.13080360867914
1739209889.965239;-31.141103565318915
1739209889.9652488;-31.141103565318915
1739209889.9652584;-35.57807855764607
1739209889.9652681;-38.13080360867914
1739209889.9652777;-38.13080360867914
1739209889.9652874;-38.13080360867914
1739209889.965297;-45.120503652039325
1739209889.9653068;-38.13080360867914
1739209889.9653163;-33.981070128970906
1739209889.965326;-38.13080360867914
1739209889.9653356;-45.120503652039325
1739209889.9653454;-45.120503652039325
1739209889.965355;-38.13080360867914
1739209889.9653647;-38.13080360867914
1739209889.9653742;-45.120503652039325
1739209889.965384;-45.120503652039325
1739209889.9653935;-38.13080360867914
1739209889.9654033;-33.981070128970906
1739209889.9654129;-38.13080360867914
1739209889.9654226;-45.120503652039325
1739209889.9654322;-38.13080360867914
1739209889.965442;-38.13080360867914
1739209889.9654515;-45.120503652039325
1739209889.9654613;-38.13080360867914
1739209889.9654708;-33.981070128970906
1739209889.9654806;-33.981070128970906
1739209889.96549;-45.120503652039325
1739209889.9654999;-38.13080360867914
1739209889.9655094;-38.13080360867914
1739209889.9655192;-45.120503652039325
1739209889.9655287;-45.120503652039325
1739209889.9655385;-33.981070128970906
1739209889.965548;-33.981070128970906
1739209889.9655578;-31.14110356531892
1739209889.9655674;-45.120503652039325
1739209889.9655771;-38.13080360867914
1739209889.9655867;-33.981070128970906
1739209889.9655964;-38.13080360867914
1739209889.965606;-38.13080360867914
1739209889.9656157;-38.13080360867914
1739209889.9656253;-38.13080360867914
1739209889.965635;-38.13080360867914
1739209889.9656446;-38.13080360867914
1739209889.9656544;-38.13080360867914
1739209889.965664;-45.120503652039325
1739209889.9656737;-45.120503652039325
1739209889.9656832;-45.120503652039325
1739209889.965693;-45.120503652039325
1739209889.9657025;-45.120503652039325
1739209889.9657123;-31.141103565318915
1739209889.9657218;-45.120503652039325
1739209889.9657316;-45.120503652039325
1739209889.9657412;-45.120503652039325
1739209889.965751;-38.13080360867914
1739209889.9657605;-45.120503652039325
1739209889.9657702;-45.120503652039325
1739209889.9657798;-45.120503652039325
1739209889.9657896;-45.120503652039325
1739209889.965799;-38.13080360867914
1739209889.9658089;-38.13080360867914
1739209889.9658184;-45.120503652039325
1739209889.9658282;-45.120503652039325
1739209889.9658377;-38.13080360867914
1739209889.9658475;-38.13080360867914
1739209889.965857;-38.13080360867914
1739209889.9658668;-31.141103565318915
1739209889.9658763;-38.13080360867914
1739209889.965886;-45.120503652039325
1739209889.9658957;-45.120503652039325
1739209889.9659054;-38.13080360867914
1739209889.965915;-45.120503652039325
1739209889.9659247;-45.120503652039325
1739209889.9659343;-45.120503652039325
1739209889.965944;-38.13080360867914
1739209889.9659536;-38.13080360867914
1739209889.9659634;-45.120503652039325
1739209889.965973;-45.120503652039325
1739209889.9659827;-45.120503652039325
1739209889.9659922;-35.57807855764607
1739209889.966002;-38.13080360867914
1739209889.9660115;-45.120503652039325
1739209889.9660213;-27.267205301931607
1739209889.9660308;-32.816014438256545
1739209889.9660406;-45.120503652039325
1739209889.9660501;-45.120503652039325
1739209889.96606;-33.981070128970906
1739209889.9660695;-45.120503652039325
1739209889.9660792;-38.13080360867914
1739209889.9660888;-35.57807855764607
1739209889.9660985;-38.13080360867914
1739209889.966108;-45.120503652039325
1739209889.9661179;-45.120503652039325
1739209889.9661274;-45.120503652039325
1739209889.9661372;-45.120503652039325
1739209889.9661467;-38.13080360867914
1739209889.9661565;-38.13080360867914
1739209889.966166;-45.120503652039325
1739209889.9661758;-33.981070128970906
1739209889.9661853;-35.57807855764607
1739209889.966195;-45.120503652039325
1739209889.9662046;-45.120503652039325
1739209889.9662144;-45.120503652039325
1739209889.966224;-45.120503652039325
1739209889.9662337;-38.13080360867914
1739209889.9662433;-38.13080360867914
1739209889.966253;-45.120503652039325
1739209889.9662626;-45.120503652039325
1739209889.9662724;-35.57807855764607
1739209889.966282;-38.13080360867914
1739209889.9662917;-38.13080360867914
1739209889.9663012;-38.13080360867914
1739209889.966311;-45.120503652039325
1739209889.9663205;-45.120503652039325
1739209889.9663303;-45.120503652039325
1739209889.9663398;-38.13080360867914
1739209889.9663496;-38.13080360867914
1739209889.9663591;-45.120503652039325
1739209889.966369;-45.120503652039325
1739209889.9663785;-38.13080360867914
1739209889.9663882;-45.120503652039325
1739209889.9663978;-45.120503652039325
1739209889.9664075;-32.816014438256545
1739209889.966417;-32.816014438256545
1739209889.9664268;-45.120503652039325
1739209889.9664364;-45.120503652039325
1739209889.9664462;-38.13080360867914
1739209889.9664557;-38.13080360867914
1739209889.9664652;-45.120503652039325
1739209889.966475;-45.120503652039325
1739209889.9664845;-45.120503652039325
1739209889.9664943;-45.120503652039325
1739209889.9665039;-45.120503652039325
1739209889.9665136;-45.120503652039325
1739209889.9665232;-45.120503652039325
1739209889.966533;-38.13080360867914
1739209889.9665425;-35.57807855764607
1739209889.9665523;-45.120503652039325
1739209889.9665618;-45.120503652039325
1739209889.9665716;-38.13080360867914
1739209889.966581;-38.13080360867914
1739209889.966591;-45.120503652039325
1739209889.9666004;-33.981070128970906
1739209889.9666102;-33.981070128970906
1739209889.9666197;-38.13080360867914
1739209889.9666295;-45.120503652039325
1739209889.966639;-35.57807855764607
1739209889.9666488;-38.13080360867914
1739209889.9666584;-45.120503652039325
1739209889.9666681;-45.120503652039325
1739209889.9666777;-35.57807855764607
1739209889.9666874;-35.57807855764607
1739209889.966697;-45.120503652039325
1739209889.9667068;-45.120503652039325
1739209889.9667163;-38.13080360867914
1739209889.966726;-31.141103565318915
1739209889.9667356;-38.13080360867914
1739209889.9667454;-38.13080360867914
1739209889.966755;-45.120503652039325
1739209889.9667647;-38.13080360867914
1739209889.9667742;-38.13080360867914
1739209889.966784;-45.120503652039325
1739209889.9667935;-38.13080360867914
1739209889.9668033;-38.13080360867914
1739209889.9668128;-45.120503652039325
1739209889.9668226;-45.120503652039325
1739209889.9668322;-45.120503652039325
1739209889.966842;-38.13080360867914
1739209889.9668515;-38.13080360867914
1739209889.9668612;-38.13080360867914
1739209889.9668708;-38.13080360867914
1739209889.9668806;-33.981070128970906
1739209889.96689;-33.981070128970906
1739209889.9668999;-45.120503652039325
1739209889.9669094;-38.13080360867914
1739209889.9669192;-38.13080360867914
1739209889.9669287;-38.13080360867914
1739209889.9669385;-45.120503652039325
1739209889.966948;-45.120503652039325
1739209889.9669578;-38.13080360867914
1739209889.9669673;-38.13080360867914
1739209889.9669771;-45.120503652039325
1739209889.9669867;-45.120503652039325
1739209889.9669964;-45.120503652039325
1739209889.967006;-38.13080360867914
1739209889.9670157;-38.13080360867914
1739209889.9670253;-45.120503652039325
1739209889.967035;-45.120503652039325
1739209889.9670446;-33.981070128970906
1739209889.9670544;-38.13080360867914
1739209889.967064;-45.120503652039325
1739209889.9670737;-38.13080360867914
1739209889.9670832;-35.57807855764607
1739209889.967093;-35.57807855764607
1739209889.9671025;-45.120503652039325
1739209889.9671123;-45.120503652039325
1739209889.9671218;-38.13080360867914
1739209889.9671316;-38.13080360867914
1739209889.9671412;-38.13080360867914
1739209889.967151;-38.13080360867914
1739209889.9671605;-38.13080360867914
1739209889.9671702;-38.13080360867914
1739209889.9671798;-38.13080360867914
1739209889.9671896;-38.13080360867914
1739209889.967199;-33.981070128970906
1739209889.9672089;-38.13080360867914
1739209889.9672184;-45.120503652039325
1739209889.9672282;-38.13080360867914
1739209889.9672377;-38.13080360867914
1739209889.9672475;-38.13080360867914
1739209889.967257;-45.120503652039325
1739209889.9672668;-38.13080360867914
1739209889.9672763;-38.13080360867914
1739209889.967286;-38.13080360867914
1739209889.9672956;-38.13080360867914
1739209889.9673054;-45.120503652039325
1739209889.967315;-45.120503652039325
1739209889.9673247;-38.13080360867914
1739209889.9673343;-38.13080360867914
1739209889.967344;-38.13080360867914
1739209889.9673536;-33.981070128970906
1739209889.9673634;-45.120503652039325
1739209889.967373;-45.120503652039325
1739209889.9673827;-38.13080360867914
1739209889.9673922;-45.120503652039325
1739209889.967402;-45.120503652039325
1739209889.9674115;-45.120503652039325
1739209889.9674213;-38.13080360867914
1739209889.9674308;-29.438486411369354
1739209889.9674406;-38.13080360867914
1739209889.9674501;-38.13080360867914
1739209889.96746;-32.816014438256545
1739209889.9674695;-45.120503652039325
1739209889.9674792;-38.13080360867914
1739209889.9674888;-38.13080360867914
1739209889.9674985;-38.13080360867914
1739209889.967508;-31.141103565318915
1739209889.9675179;-45.120503652039325
1739209889.9675274;-38.13080360867914
1739209889.9675372;-30.49652367304973
1739209889.9675467;-38.13080360867914
1739209889.9675565;-38.13080360867914
1739209889.967566;-38.13080360867914
1739209889.9675758;-35.57807855764607
1739209889.9675853;-30.49652367304976
1739209889.967595;-45.120503652039325
1739209889.9676046;-38.13080360867914
1739209889.9676144;-38.13080360867914
1739209889.967624;-38.13080360867914
1739209889.9676337;-45.120503652039325
1739209889.9676433;-45.120503652039325
1739209889.967653;-35.57807855764607
1739209889.9676626;-28.58837851428586
1739209889.9676723;-38.13080360867914
1739209889.967682;-45.120503652039325
1739209889.9676917;-38.13080360867914
1739209889.9677012;-38.13080360867914
1739209889.967711;-38.13080360867914
1739209889.9677205;-38.13080360867914
1739209889.9677303;-32.816014438256545
1739209889.9677398;-33.981070128970956
1739209889.9677496;-45.120503652039325
1739209889.9677591;-35.57807855764607
1739209889.967769;-38.13080360867914
1739209889.9677784;-45.120503652039325
1739209889.9677882;-45.120503652039325
1739209889.9677978;-32.816014438256545
1739209889.9678075;-35.57807855764607
1739209889.967817;-28.58837851428586
1739209889.9678268;-35.57807855764607
1739209889.9678364;-45.120503652039325
1739209889.9678462;-45.120503652039325
1739209889.9678557;-38.13080360867914
1739209889.9678655;-38.13080360867914
1739209889.967875;-45.120503652039325
1739209889.9678848;-38.13080360867914
1739209889.9678943;-38.13080360867914
1739209889.967904;-45.120503652039325
1739209889.9679136;-45.120503652039325
1739209889.9679234;-45.120503652039325
1739209889.967933;-45.120503652039325
1739209889.9679427;-45.120503652039325
1739209889.9679523;-45.120503652039325
1739209889.967962;-45.120503652039325
1739209889.9679716;-31.141103565318893
1739209889.9679813;-32.816014438256545
1739209889.9679909;-45.120503652039325
1739209889.9680007;-38.13080360867914
1739209889.9680102;-35.57807855764607
1739209889.96802;-38.13080360867914
1739209889.9680295;-45.120503652039325
1739209889.9680393;-35.57807855764607
1739209889.9680488;-45.120503652039325
1739209889.9680586;-38.13080360867914
1739209889.9680681;-32.816014438256545
1739209889.968078;-38.13080360867914
1739209889.9680874;-45.120503652039325
1739209889.9680972;-45.120503652039325
1739209889.9681067;-45.120503652039325
1739209889.9681072;-45.120503652039325
1739209889.9681077;-31.141103565318893
1739209889.9681084;-28.21854285175415
1739209889.968109;-45.120503652039325
1739209889.9681094;-45.120503652039325
1739209889.9681098;-32.816014438256545
1739209889.9681103;-32.816014438256545
1739209889.968111;-38.13080360867914
1739209889.9681115;-38.13080360867914
1739209889.968112;-45.120503652039325
1739209889.9681125;-45.120503652039325
1739209889.9681132;-38.13080360867914
1739209889.9681137;-45.120503652039325
1739209889.9681141;-45.120503652039325
1739209889.9681146;-45.120503652039325
1739209889.968115;-38.13080360867914
1739209889.9681158;-45.120503652039325
1739209889.9681163;-38.13080360867914
1739209889.9681168;-45.120503652039325
1739209889.9681172;-45.120503652039325
1739209889.9681177;-38.13080360867914
1739209889.9681184;-38.13080360867914
1739209889.968119;-45.120503652039325
1739209889.9681194;-45.120503652039325
1739209889.9681199;-45.120503652039325
1739209889.9681203;-35.57807855764607
1739209889.968121;-29.438486411369333
1739209889.9681215;-45.120503652039325
1739209889.968122;-38.13080360867914
1739209889.9681225;-38.13080360867914
1739209889.9681232;-32.816014438256545
1739209889.9681237;-45.120503652039325
1739209889.9681242;-38.13080360867914
1739209889.9681246;-45.120503652039325
1739209889.968125;-38.13080360867914
1739209889.9681258;-38.13080360867914
1739209889.9681263;-38.13080360867914
1739209889.9681268;-38.13080360867914
1739209889.9681273;-45.120503652039325
1739209889.9681277;-45.120503652039325
1739209889.9681284;-45.120503652039325
1739209889.968129;-38.13080360867914
1739209889.9681294;-28.992665084841942
1739209889.9681299;-38.13080360867914
1739209889.9681304;-45.120503652039325
1739209889.968131;-38.13080360867914
1739209889.9681315;-38.13080360867914
1739209889.968132;-45.120503652039325
1739209889.9681325;-45.120503652039325
1739209889.968133;-45.120503652039325
1739209889.9681337;-38.13080360867914
1739209889.9681342;-45.120503652039325
1739209889.9681346;-45.120503652039325
1739209889.968135;-45.120503652039325
1739209889.9681358;-45.120503652039325
1739209889.9681363;-45.120503652039325
1739209889.9681368;-38.13080360867914
1739209889.9681373;-45.120503652039325
1739209889.9681377;-38.13080360867914
1739209889.9681385;-38.13080360867914
1739209889.968139;-35.57807855764607
1739209889.9681394;-38.13080360867914
1739209889.96814;-45.120503652039325
1739209889.9681404;-45.120503652039325
1739209889.968141;-33.981070128970906
1739209889.9681416;-45.120503652039325
1739209889.968142;-45.120503652039325
1739209889.9681425;-38.13080360867914
1739209889.968143;-35.57807855764607
1739209889.9681437;-45.120503652039325
1739209889.9681442;-45.120503652039325
1739209889.9681447;-38.13080360867914
1739209889.9681451;-45.120503652039325
1739209889.9681458;-45.120503652039325
1739209889.9681463;-38.13080360867914
1739209889.9681468;-38.13080360867914
1739209889.9681473;-45.120503652039325
1739209889.9681478;-45.120503652039325
1739209889.9681485;-45.120503652039325
1739209889.968149;-45.120503652039325
1739209889.9681494;-33.981070128970906
1739209889.96815;-38.13080360867914
1739209889.9681504;-45.120503652039325
1739209889.968151;-38.13080360867914
1739209889.9681516;-38.13080360867914
1739209889.968152;-45.120503652039325
1739209889.9681525;-45.120503652039325
1739209889.968153;-32.816014438256545
1739209889.9681537;-45.120503652039325
1739209889.9681542;-38.13080360867914
1739209889.9681547;-38.13080360867914
1739209889.9681551;-38.13080360867914
1739209889.9681559;-33.981070128970906
1739209889.9681563;-38.13080360867914
1739209889.9681568;-45.120503652039325
1739209889.9681573;-45.120503652039325
1739209889.9681578;-45.120503652039325
1739209889.9681585;-38.13080360867914
1739209889.968159;-33.981070128970906
1739209889.9681594;-35.57807855764607
1739209889.96816;-38.13080360867914
1739209889.9681604;-45.120503652039325
1739209889.968161;-38.13080360867914
1739209889.9681616;-35.57807855764607
1739209889.968162;-45.120503652039325
1739209889.9681625;-38.13080360867914
1739209889.968163;-38.13080360867914
1739209889.9681637;-45.120503652039325
1739209889.9681642;-45.120503652039325
1739209889.9681647;-45.120503652039325
1739209889.9681652;-45.120503652039325
1739209889.9681659;-45.120503652039325
1739209889.9681664;-45.120503652039325
1739209889.9681668;-33.981070128970906
1739209889.9681673;-31.141103565318915
1739209889.9681678;-38.13080360867914
1739209889.9681685;-45.120503652039325
1739209889.968169;-45.120503652039325
1739209889.9681695;-38.13080360867914
1739209889.96817;-45.120503652039325
1739209889.9681704;-45.120503652039325
1739209889.9681711;-38.13080360867914
1739209889.9681716;-45.120503652039325
1739209889.968172;-38.13080360867914
1739209889.9681726;-38.13080360867914
1739209889.968173;-45.120503652039325
1739209889.9681737;-38.13080360867914
1739209889.9681742;-38.13080360867914
1739209889.9681747;-45.120503652039325
1739209889.9681752;-38.13080360867914
1739209889.968176;-35.57807855764607
1739209889.9681764;-45.120503652039325
1739209889.9681768;-45.120503652039325
1739209889.9681773;-38.13080360867914
1739209889.9681778;-35.57807855764607
1739209889.9681785;-45.120503652039325
1739209889.968179;-45.120503652039325
1739209889.9681795;-45.120503652039325
1739209889.96818;-33.981070128970906
1739209889.9681804;-31.141103565318893
1739209889.9681811;-38.13080360867914
1739209889.9681816;-38.13080360867914
1739209889.968182;-45.120503652039325
1739209889.9681826;-35.57807855764607
1739209889.968183;-38.13080360867914
1739209889.9681838;-45.120503652039325
1739209889.9681842;-38.13080360867914
1739209889.9681847;-45.120503652039325
1739209889.9681852;-38.13080360867914
1739209889.9681857;-45.120503652039325
1739209889.9681864;-38.13080360867914
1739209889.9681869;-45.120503652039325
1739209889.9681873;-45.120503652039325
1739209889.9681878;-45.120503652039325
1739209889.9681885;-45.120503652039325
1739209889.968189;-35.57807855764607
1739209889.9681895;-38.13080360867914
1739209889.96819;-45.120503652039325
1739209889.9681904;-45.120503652039325
1739209889.9681911;-33.981070128970906
1739209889.9681916;-38.13080360867914
1739209889.968192;-38.13080360867914
1739209889.9681926;-45.120503652039325
1739209889.968193;-32.816014438256545
1739209889.9681938;-32.816014438256545
1739209889.9681942;-45.120503652039325
1739209889.9681947;-45.120503652039325
1739209889.9681952;-45.120503652039325
1739209889.9681957;-38.13080360867914
1739209889.9681964;-45.120503652039325
1739209889.9681969;-38.13080360867914
1739209889.9681973;-45.120503652039325
1739209889.9681978;-45.120503652039325
1739209889.9681985;-38.13080360867914
1739209889.968199;-45.120503652039325
1739209889.9681995;-38.13080360867914
1739209889.9682;-35.57807855764607
1739209889.9682004;-45.120503652039325
1739209889.9682012;-45.120503652039325
1739209889.9682016;-28.58837851428586
1739209889.968202;-29.438486411369333
1739209889.9682026;-45.120503652039325
1739209889.968203;-45.120503652039325
1739209889.9682038;-33.981070128970906
1739209889.9682043;-35.57807855764607
1739209889.9682047;-38.13080360867914
1739209889.9682052;-38.13080360867914
1739209889.9682057;-35.57807855764607
1739209889.9682064;-35.57807855764607
1739209889.968207;-38.13080360867914
1739209889.9682074;-45.120503652039325
1739209889.9682078;-38.13080360867914
1739209889.9682086;-32.816014438256545
1739209889.968209;-45.120503652039325
1739209889.9682095;-45.120503652039325
1739209889.96821;-45.120503652039325
1739209889.9682105;-45.120503652039325
1739209889.9682112;-38.13080360867914
1739209889.9682117;-45.120503652039325
1739209889.9682121;-45.120503652039325
1739209889.9682126;-45.120503652039325
1739209889.968213;-45.120503652039325
1739209889.9682138;-45.120503652039325
1739209889.9682143;-31.141103565318893
1739209889.9682148;-25.826314394896354
1739209889.9682152;-45.120503652039325
1739209889.9682157;-45.120503652039325
1739209889.9682164;-32.816014438256545
1739209889.968217;-32.816014438256545
1739209889.9682174;-45.120503652039325
1739209889.9682178;-45.120503652039325
1739209889.9682186;-45.120503652039325
1739209889.968219;-45.120503652039325
1739209889.9686515;-45.120503652039325
1739209889.968657;-45.120503652039325
1739209889.9686623;-45.120503652039325
1739209889.9686677;-38.13080360867914
1739209889.968673;-31.141103565318915
1739209889.9686785;-33.981070128970906
1739209889.9686837;-38.13080360867914
1739209889.9686892;-45.120503652039325
1739209889.9686944;-38.13080360867914
1739209889.9686997;-38.13080360867914
1739209889.9687052;-38.13080360867914
1739209889.9687104;-38.13080360867914
1739209889.968716;-35.57807855764607
1739209889.9687212;-38.13080360867914
1739209889.9687266;-45.120503652039325
1739209889.9687319;-38.13080360867914
1739209889.9687374;-32.816014438256545
1739209889.9687426;-38.13080360867914
1739209889.9687479;-45.120503652039325
1739209889.9687533;-32.816014438256545
1739209889.9687586;-33.981070128970906
1739209889.968764;-45.120503652039325
1739209889.9687693;-45.120503652039325
1739209889.9687748;-38.13080360867914
1739209889.96878;-45.120503652039325
1739209889.9687855;-45.120503652039325
1739209889.9687908;-45.120503652039325
1739209889.968796;-33.981070128970906
1739209889.9688015;-33.981070128970906
1739209889.9688067;-38.13080360867914
1739209889.9688122;-45.120503652039325
1739209889.9688175;-35.57807855764607
1739209889.968823;-38.13080360867914
1739209889.9688282;-38.13080360867914
1739209889.9688337;-38.13080360867914
1739209889.968839;-45.120503652039325
1739209889.9688442;-45.120503652039325
1739209889.9688497;-38.13080360867914
1739209889.968855;-45.120503652039325
1739209889.9688604;-31.141103565318915
1739209889.9688656;-35.57807855764607
1739209889.968871;-45.120503652039325
1739209889.9688764;-45.120503652039325
1739209889.9688818;-38.13080360867914
1739209889.968887;-38.13080360867914
1739209889.9688923;-38.13080360867914
1739209889.9688978;-38.13080360867914
1739209889.968903;-45.120503652039325
1739209889.9689085;-45.120503652039325
1739209889.9689138;-35.57807855764607
1739209889.9689193;-38.13080360867914
1739209889.9689245;-45.120503652039325
1739209889.96893;-38.13080360867914
1739209889.9689353;-38.13080360867914
1739209889.9689405;-45.120503652039325
1739209889.968946;-45.120503652039325
1739209889.9689512;-38.13080360867914
1739209889.9689567;-38.13080360867914
1739209889.968962;-45.120503652039325
1739209889.9689674;-45.120503652039325
1739209889.9689727;-45.120503652039325
1739209889.9689782;-38.13080360867914
1739209889.9689834;-38.13080360867914
1739209889.9689887;-45.120503652039325
1739209889.9689941;-45.120503652039325
1739209889.9689994;-38.13080360867914
1739209889.9690049;-35.57807855764607
1739209889.96901;-45.120503652039325
1739209889.9690156;-45.120503652039325
1739209889.9690208;-33.981070128970906
1739209889.9690263;-45.120503652039325
1739209889.9690316;-45.120503652039325
1739209889.9690368;-38.13080360867914
1739209889.9690423;-45.120503652039325
1739209889.9690475;-45.120503652039325
1739209889.969053;-45.120503652039325
1739209889.9690583;-45.120503652039325
1739209889.9690638;-38.13080360867914
1739209889.969069;-38.13080360867914
1739209889.9690745;-38.13080360867914
1739209889.9690797;-38.13080360867914
1739209889.969085;-45.120503652039325
1739209889.9690905;-35.57807855764607
1739209889.9690957;-45.120503652039325
1739209889.9691012;-45.120503652039325
