CAN Message; 0x39:030ab11e756c8963
1739209791.4171255;-45.120503652039325
1739209791.417126;-45.120503652039325
1739209791.4171264;-30.49652367304973
1739209791.417127;-38.13080360867914
1739209791.4171274;-45.120503652039325
1739209791.4171276;-38.13080360867914
1739209791.417128;-45.120503652039325
1739209791.4171286;-45.120503652039325
1739209791.417129;-45.120503652039325
1739209791.4171295;-35.57807855764607
1739209791.41713;-45.120503652039325
1739209791.4171305;-38.13080360867914
1739209791.417131;-45.120503652039325
1739209791.4171314;-38.13080360867914
1739209791.417132;-32.816014438256545
1739209791.4171324;-38.13080360867914
1739209791.4171329;-45.120503652039325
1739209791.4171333;-38.13080360867914
1739209791.4171338;-35.57807855764607
1739209791.4171343;-45.120503652039325
1739209791.4171348;-45.120503652039325
1739209791.4171352;-38.13080360867914
1739209791.4171357;-45.120503652039325
1739209791.4171362;-45.120503652039325
1739209791.4171367;-38.13080360867914
1739209791.417137;-38.13080360867914
1739209791.4171374;-45.120503652039325
1739209791.4171379;-45.120503652039325
1739209791.4171383;-45.120503652039325
1739209791.4171388;-45.120503652039325
1739209791.4171393;-45.120503652039325
1739209791.4171398;-38.13080360867914
1739209791.4171402;-38.13080360867914
1739209791.4171407;-35.57807855764607
1739209791.4171412;-32.816014438256545
1739209791.4171417;-35.57807855764607
1739209791.4171422;-35.57807855764607
1739209791.4171426;-38.13080360867914
1739209791.417143;-27.8777449560314
1739209791.4171436;-38.13080360867914
1739209791.417144;-45.120503652039325
1739209791.4171445;-45.120503652039325
1739209791.417145;-38.13080360867914
1739209791.4171455;-38.13080360867914
1739209791.417146;-45.120503652039325
1739209791.4171464;-38.13080360867914
1739209791.4171467;-38.13080360867914
1739209791.4171472;-45.120503652039325
1739209791.4171476;-45.120503652039325
1739209791.417148;-33.981070128970906
1739209791.4171486;-45.120503652039325
1739209791.417149;-45.120503652039325
1739209791.4171495;-38.13080360867914
1739209791.41715;-35.57807855764607
1739209791.4171505;-32.816014438256545
1739209791.417151;-33.981070128970906
1739209791.4171515;-38.13080360867914
1739209791.417152;-38.13080360867914
1739209791.4171524;-38.13080360867914
1739209791.417153;-45.120503652039325
1739209791.4171534;-45.120503652039325
1739209791.4171538;-45.120503652039325
1739209791.4171543;-33.981070128970906
1739209791.4171548;-38.13080360867914
1739209791.4171553;-38.13080360867914
1739209791.4171557;-38.13080360867914
1739209791.417156;-45.120503652039325
1739209791.4171565;-38.13080360867914
1739209791.417157;-45.120503652039325
1739209791.4171574;-45.120503652039325
1739209791.417158;-33.981070128970956
1739209791.4171584;-45.120503652039325
1739209791.4171588;-38.13080360867914
1739209791.4171593;-45.120503652039325
1739209791.4171598;-45.120503652039325
1739209791.4171603;-38.13080360867914
1739209791.4171607;-38.13080360867914
1739209791.4171612;-45.120503652039325
1739209791.4171617;-31.141103565318915
1739209791.4171622;-33.981070128970906
1739209791.4171627;-45.120503652039325
1739209791.4171631;-33.981070128970906
1739209791.4171636;-45.120503652039325
1739209791.417164;-38.13080360867914
1739209791.4171646;-45.120503652039325
1739209791.417165;-45.120503652039325
1739209791.4171655;-45.120503652039325
1739209791.4171658;-38.13080360867914
1739209791.4171662;-35.57807855764607
1739209791.4171667;-45.120503652039325
1739209791.4171672;-45.120503652039325
1739209791.4171677;-45.120503652039325
1739209791.4171681;-38.13080360867914
1739209791.4171686;-45.120503652039325
1739209791.417169;-38.13080360867914
1739209791.4171696;-45.120503652039325
1739209791.41717;-38.13080360867914
1739209791.4171705;-38.13080360867914
1739209791.417171;-45.120503652039325
1739209791.4171715;-38.13080360867914
1739209791.417172;-38.13080360867914
1739209791.4171724;-38.13080360867914
1739209791.417173;-33.981070128970906
1739209791.4171734;-35.57807855764607
1739209791.4171739;-45.120503652039325
1739209791.4171743;-45.120503652039325
1739209791.4171748;-38.13080360867914
1739209791.417175;-33.981070128970906
1739209791.4171755;-38.13080360867914
1739209791.417176;-45.120503652039325
1739209791.4171765;-45.120503652039325
1739209791.417177;-45.120503652039325
1739209791.4171774;-45.120503652039325
1739209791.417178;-45.120503652039325
1739209791.4171784;-38.13080360867914
1739209791.4171789;-38.13080360867914
1739209791.4171793;-45.120503652039325
1739209791.4171798;-45.120503652039325
1739209791.4171803;-33.981070128970906
1739209791.4171808;-38.13080360867914
1739209791.4171813;-45.120503652039325
1739209791.4171817;-38.13080360867914
1739209791.4171822;-32.816014438256545
1739209791.4171827;-38.13080360867914
1739209791.4171832;-45.120503652039325
1739209791.4171836;-33.981070128970906
1739209791.417184;-35.57807855764607
1739209791.4171846;-38.13080360867914
1739209791.4171848;-45.120503652039325
1739209791.4171853;-38.13080360867914
1739209791.4171858;-35.57807855764607
1739209791.4171863;-38.13080360867914
1739209791.4171867;-45.120503652039325
1739209791.4171872;-45.120503652039325
1739209791.4171877;-45.120503652039325
1739209791.4171882;-38.13080360867914
1739209791.4171886;-45.120503652039325
1739209791.4171891;-33.981070128970906
1739209791.4171896;-35.57807855764607
1739209791.41719;-33.981070128970906
1739209791.4171906;-45.120503652039325
1739209791.417191;-38.13080360867914
1739209791.4171915;-38.13080360867914
1739209791.417192;-38.13080360867914
1739209791.4171925;-45.120503652039325
1739209791.417193;-38.13080360867914
1739209791.4171934;-32.816014438256545
1739209791.417194;-45.120503652039325
1739209791.4171941;-45.120503652039325
1739209791.4171946;-38.13080360867914
1739209791.417195;-38.13080360867914
1739209791.4171956;-30.49652367304973
1739209791.417196;-33.981070128970906
1739209791.4171965;-45.120503652039325
1739209791.417197;-38.13080360867914
1739209791.4171975;-38.13080360867914
1739209791.417198;-38.13080360867914
1739209791.4171984;-45.120503652039325
1739209791.417199;-38.13080360867914
1739209791.4172013;-33.981070128970956
1739209791.417204;-45.120503652039325
1739209791.4172063;-45.120503652039325
1739209791.4172087;-45.120503652039325
1739209791.4172113;-45.120503652039325
1739209791.4172137;-38.13080360867914
1739209791.417216;-45.120503652039325
1739209791.4172187;-45.120503652039325
1739209791.417221;-30.49652367304973
1739209791.4172235;-33.981070128970906
1739209791.417226;-45.120503652039325
1739209791.4172285;-45.120503652039325
1739209791.4172308;-33.981070128970906
1739209791.4172335;-35.57807855764607
1739209791.4172359;-38.13080360867914
1739209791.4172382;-45.120503652039325
1739209791.4172409;-38.13080360867914
1739209791.4172432;-35.57807855764607
1739209791.4172456;-45.120503652039325
1739209791.4172482;-45.120503652039325
1739209791.4172506;-38.13080360867914
1739209791.417253;-35.57807855764607
1739209791.4172556;-45.120503652039325
1739209791.417258;-45.120503652039325
1739209791.4172604;-45.120503652039325
1739209791.417263;-45.120503652039325
1739209791.4172654;-45.120503652039325
1739209791.4172678;-45.120503652039325
1739209791.4172704;-45.120503652039325
1739209791.4172728;-38.13080360867914
1739209791.4172752;-38.13080360867914
1739209791.4172778;-45.120503652039325
1739209791.4172802;-32.816014438256545
1739209791.4172826;-29.438486411369333
1739209791.4172852;-45.120503652039325
1739209791.4172876;-45.120503652039325
1739209791.41729;-38.13080360867914
1739209791.4172926;-38.13080360867914
1739209791.417295;-45.120503652039325
1739209791.4172974;-45.120503652039325
1739209791.4173;-38.13080360867914
1739209791.4173024;-45.120503652039325
1739209791.4173048;-45.120503652039325
1739209791.4173074;-45.120503652039325
1739209791.4173098;-45.120503652039325
1739209791.4173121;-38.13080360867914
1739209791.4173148;-38.13080360867914
1739209791.4173172;-32.816014438256545
1739209791.4173195;-45.120503652039325
1739209791.4173222;-45.120503652039325
1739209791.4173245;-38.13080360867914
1739209791.417327;-45.120503652039325
1739209791.4173293;-45.120503652039325
1739209791.417332;-45.120503652039325
1739209791.4173343;-35.57807855764607
1739209791.4173367;-35.57807855764607
1739209791.4173393;-33.981070128970906
1739209791.4173417;-45.120503652039325
1739209791.417344;-38.13080360867914
1739209791.4173467;-35.57807855764607
1739209791.417349;-38.13080360867914
1739209791.4173515;-45.120503652039325
1739209791.417354;-45.120503652039325
1739209791.4173565;-38.13080360867914
1739209791.4173589;-38.13080360867914
1739209791.4173615;-45.120503652039325
1739209791.417364;-45.120503652039325
1739209791.4173663;-35.57807855764607
1739209791.417369;-38.13080360867914
1739209791.4173713;-35.57807855764607
1739209791.4173737;-38.13080360867914
1739209791.4173763;-38.13080360867914
1739209791.4173787;-38.13080360867914
1739209791.417381;-45.120503652039325
1739209791.4173837;-45.120503652039325
1739209791.417386;-45.120503652039325
1739209791.4173884;-38.13080360867914
1739209791.417391;-45.120503652039325
1739209791.4173934;-38.13080360867914
1739209791.4173958;-45.120503652039325
1739209791.4173985;-38.13080360867914
1739209791.4174008;-45.120503652039325
1739209791.4174032;-38.13080360867914
1739209791.4174058;-38.13080360867914
1739209791.4174082;-45.120503652039325
1739209791.4174106;-38.13080360867914
1739209791.4174132;-38.13080360867914
1739209791.4174156;-38.13080360867914
1739209791.417418;-45.120503652039325
1739209791.4174206;-38.13080360867914
1739209791.417423;-33.981070128970906
1739209791.4174254;-45.120503652039325
1739209791.417428;-38.13080360867914
1739209791.4174304;-38.13080360867914
1739209791.4174328;-38.13080360867914
1739209791.4174354;-38.13080360867914
1739209791.4174378;-38.13080360867914
1739209791.4174402;-33.981070128970906
1739209791.4174428;-33.981070128970906
1739209791.4174452;-38.13080360867914
1739209791.4174476;-45.120503652039325
1739209791.4174502;-45.120503652039325
1739209791.4174526;-45.120503652039325
1739209791.417455;-45.120503652039325
1739209791.4174576;-38.13080360867914
1739209791.41746;-38.13080360867914
1739209791.4174623;-31.14110356531892
1739209791.417465;-38.13080360867914
1739209791.4174674;-45.120503652039325
1739209791.4174697;-35.57807855764607
1739209791.4174724;-45.120503652039325
1739209791.4174747;-45.120503652039325
1739209791.4174771;-45.120503652039325
1739209791.4174798;-33.981070128970906
1739209791.4174821;-31.141103565318915
1739209791.4174845;-45.120503652039325
1739209791.4174871;-45.120503652039325
1739209791.4174895;-38.13080360867914
1739209791.417492;-38.13080360867914
1739209791.4174945;-45.120503652039325
1739209791.417497;-38.13080360867914
1739209791.4174993;-45.120503652039325
1739209791.417502;-38.13080360867914
1739209791.4175043;-35.57807855764607
1739209791.4175067;-45.120503652039325
1739209791.4175093;-45.120503652039325
1739209791.4175117;-45.120503652039325
1739209791.417514;-38.13080360867914
1739209791.4175167;-38.13080360867914
1739209791.417519;-38.13080360867914
1739209791.4175215;-38.13080360867914
1739209791.417524;-38.13080360867914
1739209791.4175265;-38.13080360867914
1739209791.4175289;-38.13080360867914
1739209791.4175315;-45.120503652039325
1739209791.4175339;-38.13080360867914
1739209791.4175363;-45.120503652039325
1739209791.417539;-38.13080360867914
1739209791.4175413;-30.49652367304973
1739209791.4175436;-45.120503652039325
1739209791.4175463;-45.120503652039325
1739209791.4175487;-38.13080360867914
1739209791.417551;-33.981070128970906
1739209791.4175537;-38.13080360867914
1739209791.417556;-38.13080360867914
1739209791.4175584;-45.120503652039325
1739209791.417561;-32.816014438256545
1739209791.4175634;-45.120503652039325
1739209791.4175658;-38.13080360867914
1739209791.4175684;-38.13080360867914
1739209791.4175708;-38.13080360867914
1739209791.4175732;-45.120503652039325
1739209791.4175758;-45.120503652039325
1739209791.4175782;-38.13080360867914
1739209791.4175806;-33.981070128970906
1739209791.417583;-45.120503652039325
1739209791.4175856;-35.57807855764607
1739209791.417588;-35.57807855764607
1739209791.4175904;-38.13080360867914
1739209791.417593;-45.120503652039325
1739209791.4175954;-38.13080360867914
1739209791.4175978;-35.57807855764607
1739209791.4176004;-33.981070128970906
1739209791.4176028;-45.120503652039325
1739209791.4176052;-33.981070128970906
1739209791.4176078;-38.13080360867914
1739209791.4176102;-35.57807855764607
1739209791.4176126;-38.13080360867914
1739209791.4176152;-45.120503652039325
1739209791.4176176;-35.57807855764607
1739209791.41762;-45.120503652039325
1739209791.4176226;-45.120503652039325
1739209791.417625;-45.120503652039325
1739209791.4176273;-45.120503652039325
1739209791.41763;-45.120503652039325
1739209791.4176323;-45.120503652039325
1739209791.4176347;-45.120503652039325
1739209791.4176373;-45.120503652039325
1739209791.4176397;-45.120503652039325
1739209791.417642;-45.120503652039325
1739209791.4176447;-45.120503652039325
1739209791.4176471;-45.120503652039325
1739209791.4176495;-38.13080360867914
1739209791.4176521;-45.120503652039325
1739209791.4176545;-38.13080360867914
1739209791.417657;-45.120503652039325
1739209791.4176595;-33.981070128970906
1739209791.417662;-30.49652367304973
1739209791.4176643;-38.13080360867914
1739209791.417667;-45.120503652039325
1739209791.4176693;-38.13080360867914
1739209791.4176717;-31.141103565318893
1739209791.4176743;-38.13080360867914
1739209791.4176767;-45.120503652039325
1739209791.417679;-45.120503652039325
1739209791.4176817;-38.13080360867914
1739209791.417684;-38.13080360867914
1739209791.4176865;-45.120503652039325
1739209791.417689;-45.120503652039325
1739209791.4176915;-38.13080360867914
1739209791.4176939;-38.13080360867914
1739209791.4176965;-45.120503652039325
1739209791.4176989;-38.13080360867914
1739209791.4177012;-35.57807855764607
1739209791.4177039;-35.57807855764607
1739209791.4177063;-45.120503652039325
1739209791.4177086;-33.981070128970906
1739209791.4177113;-32.816014438256545
1739209791.4177136;-38.13080360867914
1739209791.417716;-45.120503652039325
1739209791.4177186;-33.981070128970906
1739209791.417721;-29.438486411369333
1739209791.4177234;-45.120503652039325
1739209791.417726;-45.120503652039325
1739209791.4177284;-38.13080360867914
1739209791.4177308;-32.816014438256545
1739209791.4177334;-38.13080360867914
1739209791.4177358;-38.13080360867914
1739209791.4177382;-45.120503652039325
1739209791.4177408;-38.13080360867914
1739209791.4177432;-38.13080360867914
1739209791.4177456;-45.120503652039325
1739209791.4177482;-45.120503652039325
1739209791.4177506;-38.13080360867914
1739209791.417753;-35.57807855764607
1739209791.4177556;-45.120503652039325
1739209791.417758;-32.816014438256545
1739209791.4177604;-26.991370085610736
1739209791.417763;-45.120503652039325
1739209791.4177654;-38.13080360867914
1739209791.4177678;-38.13080360867914
1739209791.4177704;-38.13080360867914
1739209791.4177728;-45.120503652039325
1739209791.4177752;-38.13080360867914
1739209791.4177778;-45.120503652039325
1739209791.4177802;-45.120503652039325
1739209791.4177825;-45.120503652039325
1739209791.4177852;-38.13080360867914
1739209791.4177876;-38.13080360867914
1739209791.41779;-45.120503652039325
1739209791.4177926;-38.13080360867914
1739209791.417795;-32.816014438256545
1739209791.4177973;-45.120503652039325
1739209791.4178;-45.120503652039325
1739209791.4178023;-38.13080360867914
1739209791.4178047;-32.816014438256545
1739209791.4178073;-45.120503652039325
1739209791.4178097;-45.120503652039325
1739209791.417812;-45.120503652039325
1739209791.4178147;-38.13080360867914
1739209791.417817;-33.981070128970906
1739209791.4178195;-32.816014438256545
1739209791.4178221;-38.13080360867914
1739209791.4178245;-45.120503652039325
1739209791.417827;-45.120503652039325
1739209791.4178295;-35.57807855764607
1739209791.417832;-38.13080360867914
1739209791.4178343;-45.120503652039325
1739209791.4178367;-45.120503652039325
1739209791.4178393;-38.13080360867914
1739209791.4178417;-45.120503652039325
1739209791.417844;-45.120503652039325
1739209791.4178467;-45.120503652039325
1739209791.417849;-45.120503652039325
1739209791.4178514;-38.13080360867914
1739209791.417854;-45.120503652039325
1739209791.4178565;-45.120503652039325
1739209791.4178588;-26.991370085610722
1739209791.4178615;-32.816014438256545
1739209791.4178638;-45.120503652039325
1739209791.4178662;-45.120503652039325
1739209791.4178689;-31.141103565318893
1739209791.4178712;-38.13080360867914
1739209791.4178736;-38.13080360867914
1739209791.4178762;-38.13080360867914
1739209791.4178786;-38.13080360867914
1739209791.417881;-45.120503652039325
1739209791.4178836;-45.120503652039325
1739209791.417886;-38.13080360867914
1739209791.4178884;-35.57807855764607
1739209791.417891;-33.981070128970906
1739209791.4178934;-45.120503652039325
1739209791.4178958;-38.13080360867914
1739209791.4178984;-33.981070128970906
1739209791.4179008;-38.13080360867914
1739209791.4179032;-38.13080360867914
1739209791.4179058;-38.13080360867914
1739209791.4179082;-38.13080360867914
1739209791.4179106;-45.120503652039325
1739209791.4179132;-45.120503652039325
1739209791.4179156;-38.13080360867914
1739209791.417918;-30.49652367304973
1739209791.4179206;-33.981070128970906
1739209791.417923;-45.120503652039325
1739209791.4179254;-45.120503652039325
1739209791.417928;-45.120503652039325
1739209791.4179304;-45.120503652039325
1739209791.4179327;-45.120503652039325
1739209791.4179354;-45.120503652039325
1739209791.4179378;-45.120503652039325
1739209791.4179401;-45.120503652039325
1739209791.4179428;-45.120503652039325
1739209791.4179451;-45.120503652039325
1739209791.4179475;-45.120503652039325
1739209791.4179502;-38.13080360867914
1739209791.4179525;-38.13080360867914
1739209791.417955;-38.13080360867914
1739209791.4179575;-45.120503652039325
1739209791.41796;-38.13080360867914
1739209791.4179623;-38.13080360867914
1739209791.417965;-45.120503652039325
1739209791.4179673;-45.120503652039325
1739209791.4179697;-45.120503652039325
1739209791.4179723;-38.13080360867914
1739209791.4179747;-45.120503652039325
1739209791.417977;-35.57807855764607
1739209791.4179797;-38.13080360867914
1739209791.417982;-45.120503652039325
1739209791.4179845;-45.120503652039325
1739209791.417987;-38.13080360867914
1739209791.4179895;-35.57807855764607
1739209791.4179919;-38.13080360867914
1739209791.4179945;-38.13080360867914
1739209791.417997;-38.13080360867914
1739209791.4179993;-38.13080360867914
1739209791.418002;-33.981070128970906
1739209791.4180043;-35.57807855764607
1739209791.4180067;-38.13080360867914
1739209791.4180093;-45.120503652039325
1739209791.4180117;-45.120503652039325
1739209791.418014;-45.120503652039325
1739209791.4180167;-38.13080360867914
1739209791.418019;-31.141103565318915
1739209791.4180214;-45.120503652039325
1739209791.418024;-38.13080360867914
1739209791.4180264;-45.120503652039325
1739209791.4180288;-38.13080360867914
1739209791.4180315;-38.13080360867914
1739209791.4180338;-45.120503652039325
1739209791.4180362;-45.120503652039325
1739209791.4180388;-38.13080360867914
1739209791.4180412;-45.120503652039325
1739209791.4180436;-45.120503652039325
1739209791.4180462;-38.13080360867914
1739209791.4180486;-33.981070128970906
1739209791.418051;-45.120503652039325
1739209791.4180536;-45.120503652039325
1739209791.418056;-32.816014438256545
1739209791.4180584;-38.13080360867914
1739209791.418061;-45.120503652039325
1739209791.4180634;-45.120503652039325
1739209791.4180658;-38.13080360867914
1739209791.4180684;-38.13080360867914
1739209791.4180708;-45.120503652039325
1739209791.4180732;-38.13080360867914
1739209791.4180758;-38.13080360867914
1739209791.4180782;-32.816014438256545
1739209791.4180806;-38.13080360867914
1739209791.418083;-38.13080360867914
1739209791.4180856;-38.13080360867914
1739209791.418088;-33.981070128970906
1739209791.4180903;-38.13080360867914
1739209791.418093;-45.120503652039325
1739209791.4180954;-38.13080360867914
1739209791.4180977;-35.57807855764607
1739209791.4181004;-45.120503652039325
1739209791.4181027;-38.13080360867914
1739209791.4181051;-38.13080360867914
1739209791.4181077;-38.13080360867914
1739209791.4181101;-38.13080360867914
1739209791.4181125;-35.57807855764607
1739209791.4181151;-32.816014438256545
1739209791.4181175;-28.992665084841942
1739209791.41812;-32.816014438256545
1739209791.4181225;-38.13080360867914
1739209791.418125;-35.57807855764607
1739209791.4181273;-38.13080360867914
1739209791.41813;-45.120503652039325
1739209791.4181323;-38.13080360867914
1739209791.4181347;-45.120503652039325
1739209791.4181373;-38.13080360867914
1739209791.4181397;-45.120503652039325
1739209791.418142;-38.13080360867914
1739209791.4181447;-35.57807855764607
1739209791.418147;-35.57807855764607
1739209791.4181495;-38.13080360867914
1739209791.418152;-45.120503652039325
1739209791.4181545;-38.13080360867914
1739209791.4181569;-38.13080360867914
1739209791.4181595;-45.120503652039325
1739209791.4181619;-38.13080360867914
1739209791.4181643;-38.13080360867914
1739209791.4181669;-38.13080360867914
1739209791.4181693;-38.13080360867914
1739209791.4181716;-38.13080360867914
1739209791.4181743;-45.120503652039325
1739209791.4181767;-32.816014438256545
1739209791.418179;-32.816014438256545
1739209791.4181817;-38.13080360867914
1739209791.418184;-35.57807855764607
1739209791.4181864;-38.13080360867914
1739209791.418189;-45.120503652039325
1739209791.4181914;-45.120503652039325
1739209791.4181938;-38.13080360867914
1739209791.4181964;-38.13080360867914
1739209791.4181988;-45.120503652039325
1739209791.4182012;-45.120503652039325
1739209791.4182038;-38.13080360867914
1739209791.4182062;-38.13080360867914
1739209791.4182086;-45.120503652039325
1739209791.4182112;-45.120503652039325
1739209791.4182136;-45.120503652039325
1739209791.418216;-45.120503652039325
1739209791.4182186;-38.13080360867914
1739209791.418221;-38.13080360867914
1739209791.4182234;-45.120503652039325
1739209791.418226;-45.120503652039325
1739209791.4182284;-33.981070128970906
1739209791.4182308;-35.57807855764607
1739209791.4182334;-45.120503652039325
1739209791.4182358;-33.981070128970906
1739209791.4182382;-38.13080360867914
1739209791.4182408;-45.120503652039325
1739209791.4182432;-35.57807855764607
1739209791.4182456;-45.120503652039325
1739209791.4182482;-45.120503652039325
1739209791.4182506;-35.57807855764607
1739209791.418253;-38.13080360867914
1739209791.4182556;-38.13080360867914
1739209791.418258;-38.13080360867914
1739209791.4182603;-45.120503652039325
1739209791.418263;-38.13080360867914
1739209791.4182653;-35.57807855764607
1739209791.4182677;-35.57807855764607
1739209791.4182703;-45.120503652039325
1739209791.4182727;-35.57807855764607
1739209791.418275;-38.13080360867914
1739209791.4182777;-33.981070128970906
1739209791.4182801;-33.981070128970906
1739209791.4182825;-45.120503652039325
1739209791.4182851;-45.120503652039325
1739209791.4182875;-38.13080360867914
1739209791.41829;-35.57807855764607
1739209791.4182925;-35.57807855764607
1739209791.418295;-38.13080360867914
1739209791.4182973;-45.120503652039325
1739209791.4183;-45.120503652039325
1739209791.4183023;-38.13080360867914
1739209791.4183047;-38.13080360867914
1739209791.4183073;-45.120503652039325
1739209791.4183097;-45.120503652039325
1739209791.418312;-33.981070128970906
1739209791.4183147;-38.13080360867914
1739209791.418317;-45.120503652039325
1739209791.4183195;-45.120503652039325
1739209791.418322;-38.13080360867914
1739209791.4183245;-45.120503652039325
1739209791.4183269;-35.57807855764607
1739209791.4183295;-45.120503652039325
1739209791.4183319;-38.13080360867914
1739209791.4183342;-45.120503652039325
1739209791.4183366;-31.141103565318915
1739209791.4183393;-33.981070128970906
1739209791.4183416;-35.57807855764607
1739209791.418344;-45.120503652039325
1739209791.4183466;-45.120503652039325
1739209791.418349;-38.13080360867914
1739209791.4183514;-38.13080360867914
1739209791.418354;-33.981070128970906
1739209791.4183564;-35.57807855764607
1739209791.4183588;-38.13080360867914
1739209791.4183614;-38.13080360867914
1739209791.4183638;-45.120503652039325
1739209791.4183662;-45.120503652039325
1739209791.4183688;-45.120503652039325
1739209791.4183712;-38.13080360867914
1739209791.4183736;-38.13080360867914
1739209791.4183762;-33.981070128970906
1739209791.4183786;-33.981070128970906
1739209791.418381;-38.13080360867914
1739209791.4183836;-45.120503652039325
1739209791.418386;-38.13080360867914
1739209791.4183884;-38.13080360867914
1739209791.418391;-38.13080360867914
1739209791.4183934;-38.13080360867914
1739209791.4183958;-38.13080360867914
1739209791.4183984;-33.981070128970906
1739209791.4184008;-38.13080360867914
1739209791.4184031;-45.120503652039325
1739209791.4184058;-33.981070128970906
1739209791.4184082;-38.13080360867914
1739209791.4184105;-38.13080360867914
1739209791.4184132;-45.120503652039325
1739209791.4184155;-38.13080360867914
1739209791.418418;-32.816014438256545
1739209791.4184206;-35.57807855764607
1739209791.418423;-38.13080360867914
1739209791.4184253;-45.120503652039325
1739209791.418428;-45.120503652039325
1739209791.4184303;-38.13080360867914
1739209791.4184327;-38.13080360867914
1739209791.4184353;-33.981070128970906
1739209791.4184377;-30.49652367304973
1739209791.41844;-45.120503652039325
1739209791.4184427;-38.13080360867914
1739209791.418445;-35.57807855764607
1739209791.4184475;-38.13080360867914
1739209791.41845;-45.120503652039325
1739209791.4184525;-38.13080360867914
1739209791.418455;-38.13080360867914
1739209791.4184575;-30.49652367304973
1739209791.41846;-45.120503652039325
1739209791.4184623;-38.13080360867914
1739209791.418465;-33.981070128970906
1739209791.4184673;-45.120503652039325
1739209791.4184697;-45.120503652039325
1739209791.4184723;-38.13080360867914
1739209791.4184747;-35.57807855764607
1739209791.418477;-45.120503652039325
1739209791.4184797;-45.120503652039325
1739209791.418482;-38.13080360867914
1739209791.4184844;-35.57807855764607
1739209791.418487;-45.120503652039325
1739209791.4184895;-45.120503652039325
1739209791.4184918;-38.13080360867914
1739209791.4184945;-38.13080360867914
1739209791.4184968;-45.120503652039325
1739209791.4184992;-38.13080360867914
1739209791.4185019;-38.13080360867914
1739209791.4185042;-45.120503652039325
1739209791.4185066;-38.13080360867914
1739209791.4185092;-31.141103565318893
1739209791.4185116;-38.13080360867914
1739209791.418514;-38.13080360867914
1739209791.4185166;-33.981070128970906
1739209791.418519;-45.120503652039325
1739209791.4185214;-45.120503652039325
1739209791.418524;-45.120503652039325
1739209791.4185264;-45.120503652039325
1739209791.4185288;-45.120503652039325
1739209791.4185314;-45.120503652039325
1739209791.4185338;-45.120503652039325
1739209791.4185362;-35.57807855764607
1739209791.4185388;-35.57807855764607
1739209791.4185412;-38.13080360867914
1739209791.4185436;-45.120503652039325
1739209791.4185462;-38.13080360867914
1739209791.4185486;-32.816014438256545
1739209791.418551;-38.13080360867914
1739209791.4185536;-38.13080360867914
1739209791.418556;-38.13080360867914
1739209791.4185584;-38.13080360867914
1739209791.418561;-35.57807855764607
1739209791.4185634;-38.13080360867914
1739209791.4185658;-38.13080360867914
1739209791.4185684;-32.816014438256545
1739209791.4185708;-38.13080360867914
1739209791.4185731;-38.13080360867914
1739209791.4185758;-45.120503652039325
1739209791.4185781;-45.120503652039325
1739209791.4185805;-38.13080360867914
1739209791.4185832;-38.13080360867914
1739209791.4185855;-35.57807855764607
1739209791.418588;-38.13080360867914
1739209791.4185903;-38.13080360867914
1739209791.418593;-45.120503652039325
1739209791.4185953;-38.13080360867914
1739209791.4185977;-30.49652367304973
1739209791.4186003;-45.120503652039325
1739209791.4186027;-45.120503652039325
1739209791.418605;-45.120503652039325
1739209791.4186077;-32.816014438256545
1739209791.41861;-45.120503652039325
1739209791.4186125;-38.13080360867914
1739209791.418615;-38.13080360867914
1739209791.4186175;-45.120503652039325
1739209791.4186199;-45.120503652039325
1739209791.4186225;-45.120503652039325
1739209791.4186249;-45.120503652039325
1739209791.4186273;-45.120503652039325
1739209791.41863;-38.13080360867914
1739209791.4186323;-38.13080360867914
1739209791.4186347;-45.120503652039325
1739209791.4186373;-45.120503652039325
1739209791.4186397;-38.13080360867914
1739209791.418642;-38.13080360867914
1739209791.4186447;-38.13080360867914
1739209791.418647;-35.57807855764607
1739209791.4186494;-33.981070128970906
1739209791.418652;-45.120503652039325
1739209791.4186544;-33.981070128970906
1739209791.4186568;-26.991370085610736
1739209791.4186594;-45.120503652039325
1739209791.4186618;-45.120503652039325
1739209791.4186642;-45.120503652039325
1739209791.4186668;-38.13080360867914
1739209791.4186692;-38.13080360867914
1739209791.4186716;-45.120503652039325
1739209791.4186742;-45.120503652039325
1739209791.4186766;-32.81601443825658
1739209791.418679;-45.120503652039325
1739209791.4186816;-45.120503652039325
1739209791.418684;-38.13080360867914
1739209791.4186864;-45.120503652039325
1739209791.418689;-38.13080360867914
1739209791.4186914;-45.120503652039325
1739209791.4186938;-33.981070128970906
1739209791.4186964;-29.438486411369333
1739209791.4186988;-38.13080360867914
1739209791.4187012;-38.13080360867914
1739209791.4187038;-28.992665084841942
1739209791.4187062;-31.141103565318943
1739209791.4187086;-25.826314394896354
1739209791.4187112;-38.13080360867914
1739209791.4187136;-38.13080360867914
1739209791.418716;-33.981070128970906
1739209791.4187186;-38.13080360867914
1739209791.418721;-38.13080360867914
1739209791.4187233;-31.141103565318915
1739209791.418726;-38.13080360867914
1739209791.4187284;-45.120503652039325
1739209791.4187307;-45.120503652039325
1739209791.4187334;-28.992665084841942
1739209791.4187357;-25.62660358559016
1739209791.4187381;-24.438645034577675
1739209791.4187407;-27.267205301931607
1739209791.4187431;-32.816014438256545
1739209791.4187455;-31.141103565318893
