CAN Message; 0x1d3:0000cb38aff3e14d
1739209621.2410753;-45.120503652039325
1739209621.2410827;-45.120503652039325
1739209621.2410903;-45.120503652039325
1739209621.2410977;-45.120503652039325
1739209621.241105;-38.13080360867914
1739209621.2411127;-45.120503652039325
1739209621.24112;-45.120503652039325
1739209621.2411277;-45.120503652039325
1739209621.2411351;-38.13080360867914
1739209621.2411427;-45.120503652039325
1739209621.2411501;-38.13080360867914
1739209621.2411575;-35.57807855764607
1739209621.2411652;-45.120503652039325
1739209621.2411726;-45.120503652039325
1739209621.2411802;-33.981070128970906
1739209621.2411876;-35.57807855764607
1739209621.241195;-38.13080360867914
1739209621.2412026;-38.13080360867914
1739209621.24121;-38.13080360867914
1739209621.2412176;-31.141103565318893
1739209621.241225;-38.13080360867914
1739209621.2412326;-45.120503652039325
1739209621.24124;-45.120503652039325
1739209621.2412474;-45.120503652039325
1739209621.241255;-38.13080360867914
1739209621.2412624;-45.120503652039325
1739209621.24127;-45.120503652039325
1739209621.2412775;-45.120503652039325
1739209621.2412848;-38.13080360867914
1739209621.2412925;-38.13080360867914
1739209621.2412999;-33.981070128970906
1739209621.2413075;-33.981070128970906
1739209621.241315;-45.120503652039325
1739209621.2413225;-45.120503652039325
1739209621.24133;-45.120503652039325
1739209621.2413373;-29.438486411369333
1739209621.241345;-38.13080360867914
1739209621.2413523;-32.816014438256545
1739209621.24136;-38.13080360867914
1739209621.2413673;-45.120503652039325
1739209621.2413747;-38.13080360867914
1739209621.2413824;-38.13080360867914
1739209621.2413898;-38.13080360867914
1739209621.2413974;-38.13080360867914
1739209621.2414048;-45.120503652039325
1739209621.2414124;-45.120503652039325
1739209621.2414198;-38.13080360867914
1739209621.2414272;-38.13080360867914
1739209621.2414348;-38.13080360867914
1739209621.2414422;-38.13080360867914
1739209621.2414498;-38.13080360867914
1739209621.2414572;-26.991370085610736
1739209621.2414646;-35.57807855764607
1739209621.2414722;-38.13080360867914
1739209621.2414796;-45.120503652039325
1739209621.2414873;-38.13080360867914
1739209621.2414947;-38.13080360867914
1739209621.2415023;-45.120503652039325
1739209621.2415097;-33.981070128970906
1739209621.241517;-38.13080360867914
1739209621.2415247;-45.120503652039325
1739209621.241532;-45.120503652039325
1739209621.2415397;-38.13080360867914
1739209621.241547;-45.120503652039325
1739209621.2415545;-38.13080360867914
1739209621.2415621;-45.120503652039325
1739209621.2415695;-38.13080360867914
1739209621.2415771;-31.141103565318893
1739209621.2415845;-38.13080360867914
1739209621.2415922;-45.120503652039325
1739209621.2415996;-38.13080360867914
1739209621.241607;-32.816014438256545
1739209621.2416146;-45.120503652039325
1739209621.241622;-45.120503652039325
1739209621.2416296;-38.13080360867914
1739209621.241637;-30.49652367304973
1739209621.2416444;-33.981070128970906
1739209621.241652;-45.120503652039325
1739209621.2416594;-38.13080360867914
1739209621.241667;-35.57807855764607
1739209621.2416744;-35.57807855764607
1739209621.241682;-33.981070128970906
1739209621.2416894;-45.120503652039325
1739209621.2416968;-38.13080360867914
1739209621.2417045;-45.120503652039325
1739209621.2417119;-38.13080360867914
1739209621.2417195;-38.13080360867914
1739209621.2417269;-45.120503652039325
1739209621.2417343;-45.120503652039325
1739209621.241742;-38.13080360867914
1739209621.2417493;-45.120503652039325
1739209621.241757;-30.49652367304973
1739209621.2417643;-30.49652367304973
1739209621.241772;-45.120503652039325
1739209621.2417793;-38.13080360867914
1739209621.2417867;-31.141103565318893
1739209621.2417943;-38.13080360867914
1739209621.2418017;-45.120503652039325
1739209621.2418094;-35.57807855764607
1739209621.2418168;-38.13080360867914
1739209621.2418242;-38.13080360867914
1739209621.2418318;-45.120503652039325
1739209621.2418392;-38.13080360867914
1739209621.2418468;-38.13080360867914
1739209621.2418542;-45.120503652039325
1739209621.2418618;-45.120503652039325
1739209621.2418692;-45.120503652039325
1739209621.2418766;-31.141103565318915
1739209621.2418842;-31.141103565318915
1739209621.2418916;-38.13080360867914
1739209621.2418993;-45.120503652039325
1739209621.2419066;-45.120503652039325
1739209621.241914;-38.13080360867914
1739209621.2419217;-38.13080360867914
1739209621.241929;-38.13080360867914
1739209621.2419367;-45.120503652039325
1739209621.241944;-38.13080360867914
1739209621.2419515;-35.57807855764607
1739209621.241959;-45.120503652039325
1739209621.2419665;-45.120503652039325
1739209621.241974;-38.13080360867914
1739209621.2419815;-35.57807855764607
1739209621.2419891;-38.13080360867914
1739209621.2419965;-45.120503652039325
1739209621.242004;-45.120503652039325
1739209621.2420115;-45.120503652039325
1739209621.242019;-45.120503652039325
1739209621.2420266;-45.120503652039325
1739209621.242034;-38.13080360867914
1739209621.2420413;-38.13080360867914
1739209621.242049;-45.120503652039325
1739209621.2420564;-45.120503652039325
1739209621.242064;-38.13080360867914
1739209621.2420714;-35.57807855764607
1739209621.242079;-38.13080360867914
1739209621.2420864;-45.120503652039325
1739209621.2420938;-38.13080360867914
1739209621.2421014;-35.57807855764607
1739209621.2421088;-38.13080360867914
1739209621.2421165;-45.120503652039325
1739209621.2421238;-38.13080360867914
1739209621.2421312;-38.13080360867914
1739209621.2421389;-45.120503652039325
1739209621.2421463;-45.120503652039325
1739209621.242154;-38.13080360867914
1739209621.2421613;-45.120503652039325
1739209621.242169;-38.13080360867914
1739209621.2421763;-45.120503652039325
1739209621.2421837;-33.981070128970906
1739209621.2421913;-38.13080360867914
1739209621.2421987;-38.13080360867914
1739209621.2422063;-45.120503652039325
1739209621.2422137;-38.13080360867914
1739209621.242221;-45.120503652039325
1739209621.2422287;-45.120503652039325
1739209621.2422361;-45.120503652039325
1739209621.2422438;-38.13080360867914
1739209621.2422512;-45.120503652039325
1739209621.2422588;-38.13080360867914
1739209621.2422662;-35.57807855764607
1739209621.2422736;-45.120503652039325
1739209621.2422812;-45.120503652039325
1739209621.2422886;-38.13080360867914
1739209621.2422962;-45.120503652039325
1739209621.2423036;-38.13080360867914
1739209621.242311;-45.120503652039325
1739209621.2423186;-45.120503652039325
1739209621.242326;-38.13080360867914
1739209621.2423337;-33.981070128970906
1739209621.242341;-35.57807855764607
1739209621.2423487;-38.13080360867914
1739209621.242356;-38.13080360867914
1739209621.2423635;-38.13080360867914
1739209621.242371;-45.120503652039325
1739209621.2423785;-45.120503652039325
1739209621.242386;-38.13080360867914
1739209621.2423935;-45.120503652039325
1739209621.242401;-38.13080360867914
1739209621.2424085;-38.13080360867914
1739209621.242416;-38.13080360867914
1739209621.2424235;-33.981070128970906
1739209621.242431;-45.120503652039325
1739209621.2424386;-45.120503652039325
1739209621.242446;-45.120503652039325
1739209621.2424533;-33.981070128970906
1739209621.242461;-32.816014438256545
1739209621.2424684;-38.13080360867914
1739209621.242476;-38.13080360867914
1739209621.2424834;-32.816014438256545
1739209621.2424908;-32.816014438256545
1739209621.2424984;-38.13080360867914
1739209621.2425058;-45.120503652039325
1739209621.2425134;-45.120503652039325
1739209621.2425208;-32.816014438256545
1739209621.2425284;-45.120503652039325
1739209621.2425358;-45.120503652039325
1739209621.2425432;-45.120503652039325
1739209621.2425508;-45.120503652039325
1739209621.2425582;-38.13080360867914
1739209621.2425659;-45.120503652039325
1739209621.2425733;-33.981070128970906
1739209621.2425807;-38.13080360867914
1739209621.2425883;-38.13080360867914
1739209621.2425957;-45.120503652039325
1739209621.2426033;-45.120503652039325
1739209621.2426107;-32.816014438256545
1739209621.2426183;-38.13080360867914
1739209621.2426257;-38.13080360867914
1739209621.242633;-38.13080360867914
1739209621.2426407;-32.816014438256545
1739209621.2426481;-38.13080360867914
1739209621.2426558;-45.120503652039325
1739209621.2426631;-33.981070128970906
1739209621.2426705;-45.120503652039325
1739209621.2426782;-45.120503652039325
1739209621.2426856;-45.120503652039325
1739209621.2426932;-38.13080360867914
1739209621.2427006;-38.13080360867914
1739209621.2427082;-38.13080360867914
1739209621.2427156;-45.120503652039325
1739209621.242723;-38.13080360867914
1739209621.2427306;-28.21854285175415
1739209621.242738;-35.57807855764607
1739209621.2427456;-45.120503652039325
1739209621.242753;-38.13080360867914
1739209621.2427604;-35.57807855764607
1739209621.242768;-38.13080360867914
1739209621.2427754;-45.120503652039325
1739209621.242783;-38.13080360867914
1739209621.2427905;-45.120503652039325
1739209621.242798;-45.120503652039325
1739209621.2428055;-45.120503652039325
1739209621.2428129;-45.120503652039325
1739209621.2428205;-45.120503652039325
1739209621.242828;-45.120503652039325
1739209621.2428355;-45.120503652039325
1739209621.242843;-38.13080360867914
1739209621.2428503;-38.13080360867914
1739209621.242858;-35.57807855764607
1739209621.2428653;-38.13080360867914
1739209621.242873;-38.13080360867914
1739209621.2428803;-30.49652367304973
1739209621.2428877;-38.13080360867914
1739209621.2428954;-45.120503652039325
1739209621.2429028;-38.13080360867914
1739209621.2429104;-45.120503652039325
1739209621.2429178;-38.13080360867914
1739209621.2429254;-45.120503652039325
1739209621.2429328;-45.120503652039325
1739209621.2429402;-45.120503652039325
1739209621.2429478;-45.120503652039325
1739209621.2429552;-45.120503652039325
1739209621.2429628;-38.13080360867914
1739209621.2429702;-38.13080360867914
1739209621.2429776;-45.120503652039325
1739209621.2429852;-45.120503652039325
1739209621.2429926;-38.13080360867914
1739209621.2430003;-32.816014438256545
1739209621.2430077;-38.13080360867914
1739209621.2430153;-45.120503652039325
1739209621.2430227;-38.13080360867914
1739209621.24303;-35.57807855764607
1739209621.2430377;-38.13080360867914
1739209621.243045;-38.13080360867914
1739209621.2430527;-45.120503652039325
1739209621.24306;-38.13080360867914
1739209621.2430675;-45.120503652039325
1739209621.2430751;-45.120503652039325
1739209621.2430825;-38.13080360867914
1739209621.2430902;-38.13080360867914
1739209621.2430975;-38.13080360867914
1739209621.2431052;-45.120503652039325
1739209621.2431126;-38.13080360867914
1739209621.24312;-38.13080360867914
1739209621.2431276;-45.120503652039325
1739209621.243135;-45.120503652039325
1739209621.2431426;-45.120503652039325
1739209621.24315;-38.13080360867914
1739209621.2431574;-31.141103565318915
1739209621.243165;-38.13080360867914
1739209621.2431724;-38.13080360867914
1739209621.24318;-45.120503652039325
1739209621.2431874;-38.13080360867914
1739209621.243195;-35.57807855764607
1739209621.2432024;-38.13080360867914
1739209621.2432098;-45.120503652039325
1739209621.2432175;-38.13080360867914
1739209621.2432249;-38.13080360867914
1739209621.2432325;-38.13080360867914
1739209621.2432399;-31.141103565318893
1739209621.2432473;-38.13080360867914
1739209621.243255;-38.13080360867914
1739209621.2432623;-38.13080360867914
1739209621.24327;-45.120503652039325
1739209621.2432773;-31.141103565318915
1739209621.243285;-35.57807855764607
1739209621.2432923;-33.981070128970906
1739209621.2432997;-45.120503652039325
1739209621.2433074;-45.120503652039325
1739209621.2433147;-35.57807855764607
1739209621.2433224;-38.13080360867914
1739209621.2433298;-38.13080360867914
1739209621.2433372;-31.14110356531892
1739209621.2433448;-38.13080360867914
1739209621.2433522;-38.13080360867914
1739209621.2433598;-45.120503652039325
1739209621.2433672;-38.13080360867914
1739209621.2433748;-33.981070128970906
1739209621.2433822;-45.120503652039325
1739209621.2433896;-38.13080360867914
1739209621.2433972;-28.992665084841942
1739209621.2434046;-38.13080360867914
1739209621.2434123;-38.13080360867914
1739209621.2434196;-38.13080360867914
1739209621.243427;-38.13080360867914
1739209621.2434347;-38.13080360867914
1739209621.243442;-38.13080360867914
1739209621.2434497;-45.120503652039325
1739209621.243457;-31.141103565318915
1739209621.2434647;-35.57807855764607
1739209621.243472;-45.120503652039325
1739209621.2434795;-45.120503652039325
1739209621.2434871;-33.981070128970906
1739209621.2434945;-38.13080360867914
1739209621.2435021;-45.120503652039325
1739209621.2435095;-38.13080360867914
1739209621.243517;-31.141103565318915
1739209621.2435246;-45.120503652039325
1739209621.243532;-33.981070128970906
1739209621.2435396;-38.13080360867914
1739209621.243547;-38.13080360867914
1739209621.2435546;-45.120503652039325
1739209621.243562;-45.120503652039325
1739209621.2435694;-45.120503652039325
1739209621.243577;-33.981070128970906
1739209621.2435844;-45.120503652039325
1739209621.243592;-45.120503652039325
1739209621.2435994;-45.120503652039325
1739209621.2436068;-45.120503652039325
1739209621.2436144;-38.13080360867914
1739209621.2436218;-38.13080360867914
1739209621.2436295;-38.13080360867914
1739209621.2436368;-38.13080360867914
1739209621.2436445;-45.120503652039325
1739209621.2436519;-38.13080360867914
1739209621.2436593;-35.57807855764607
1739209621.243667;-38.13080360867914
1739209621.2436743;-45.120503652039325
1739209621.243682;-38.13080360867914
1739209621.2436893;-45.120503652039325
1739209621.2436967;-38.13080360867914
1739209621.2437043;-35.57807855764607
1739209621.2437117;-38.13080360867914
1739209621.2437193;-38.13080360867914
1739209621.2437267;-38.13080360867914
1739209621.2437344;-45.120503652039325
1739209621.2437418;-38.13080360867914
1739209621.2437491;-45.120503652039325
1739209621.2437568;-38.13080360867914
1739209621.2437642;-38.13080360867914
1739209621.2437718;-38.13080360867914
1739209621.2437792;-45.120503652039325
1739209621.2437866;-33.981070128970906
1739209621.2437942;-31.141103565318893
1739209621.2438016;-45.120503652039325
1739209621.2438092;-45.120503652039325
1739209621.2438166;-35.57807855764607
1739209621.243824;-33.981070128970906
1739209621.2438316;-38.13080360867914
1739209621.243839;-45.120503652039325
1739209621.2438467;-45.120503652039325
1739209621.243854;-38.13080360867914
1739209621.2438617;-45.120503652039325
1739209621.243869;-45.120503652039325
1739209621.2438765;-28.992665084841942
1739209621.243884;-33.981070128970906
1739209621.2438915;-45.120503652039325
1739209621.243899;-38.13080360867914
1739209621.2439065;-38.13080360867914
1739209621.243914;-38.13080360867914
1739209621.2439215;-38.13080360867914
1739209621.243929;-45.120503652039325
1739209621.2439365;-45.120503652039325
1739209621.243944;-45.120503652039325
1739209621.2439516;-38.13080360867914
1739209621.243959;-45.120503652039325
1739209621.2439663;-45.120503652039325
1739209621.243974;-38.13080360867914
1739209621.2439814;-38.13080360867914
1739209621.243989;-45.120503652039325
1739209621.2439964;-31.141103565318915
1739209621.2440038;-28.58837851428586
1739209621.2440114;-38.13080360867914
1739209621.2440188;-45.120503652039325
1739209621.2440264;-38.13080360867914
1739209621.2440338;-38.13080360867914
1739209621.2440414;-38.13080360867914
1739209621.2440488;-32.816014438256545
1739209621.2440562;-45.120503652039325
1739209621.2440639;-45.120503652039325
1739209621.2440712;-35.57807855764607
1739209621.2440789;-38.13080360867914
1739209621.2440863;-45.120503652039325
1739209621.2440937;-33.981070128970906
1739209621.2441013;-45.120503652039325
1739209621.2441087;-45.120503652039325
1739209621.2441163;-35.57807855764607
1739209621.2441237;-32.816014438256545
1739209621.2441313;-35.57807855764607
1739209621.2441387;-35.57807855764607
1739209621.244146;-45.120503652039325
1739209621.2441537;-45.120503652039325
1739209621.2441611;-38.13080360867914
1739209621.2441688;-45.120503652039325
1739209621.2441761;-45.120503652039325
1739209621.2441835;-45.120503652039325
1739209621.2441912;-38.13080360867914
1739209621.2441986;-35.57807855764607
1739209621.2442062;-38.13080360867914
1739209621.2442136;-35.57807855764607
1739209621.2442212;-38.13080360867914
1739209621.2442286;-45.120503652039325
1739209621.244236;-38.13080360867914
1739209621.2442436;-45.120503652039325
1739209621.244251;-38.13080360867914
1739209621.2442586;-35.57807855764607
1739209621.244266;-38.13080360867914
1739209621.2442734;-45.120503652039325
1739209621.244281;-38.13080360867914
1739209621.2442884;-32.816014438256545
1739209621.244296;-38.13080360867914
1739209621.2443035;-45.120503652039325
1739209621.244311;-45.120503652039325
1739209621.2443185;-38.13080360867914
1739209621.2443259;-38.13080360867914
1739209621.2443335;-38.13080360867914
1739209621.244341;-45.120503652039325
1739209621.2443485;-38.13080360867914
1739209621.244356;-38.13080360867914
1739209621.2443633;-35.57807855764607
1739209621.244371;-35.57807855764607
1739209621.2443783;-38.13080360867914
1739209621.244386;-38.13080360867914
1739209621.2443933;-45.120503652039325
1739209621.244401;-38.13080360867914
1739209621.2444084;-38.13080360867914
1739209621.2444158;-45.120503652039325
1739209621.2444234;-45.120503652039325
1739209621.2444308;-45.120503652039325
1739209621.2444384;-38.13080360867914
1739209621.2444458;-35.57807855764607
1739209621.2444532;-35.57807855764607
1739209621.2444608;-38.13080360867914
1739209621.2444682;-45.120503652039325
1739209621.2444758;-45.120503652039325
1739209621.2444832;-45.120503652039325
1739209621.2444909;-45.120503652039325
1739209621.2444983;-38.13080360867914
1739209621.2445056;-33.981070128970906
1739209621.2445133;-45.120503652039325
1739209621.2445207;-45.120503652039325
1739209621.2445283;-45.120503652039325
1739209621.2445357;-38.13080360867914
1739209621.244543;-35.57807855764607
1739209621.2445507;-33.981070128970906
1739209621.244558;-45.120503652039325
1739209621.2445657;-45.120503652039325
1739209621.244573;-33.981070128970906
1739209621.2445807;-33.981070128970906
1739209621.2445881;-45.120503652039325
1739209621.2445955;-38.13080360867914
1739209621.2446032;-38.13080360867914
1739209621.2446105;-45.120503652039325
1739209621.2446182;-45.120503652039325
1739209621.2446256;-45.120503652039325
1739209621.244633;-45.120503652039325
1739209621.2446406;-38.13080360867914
1739209621.244648;-38.13080360867914
1739209621.2446556;-38.13080360867914
1739209621.244663;-33.981070128970906
1739209621.2446706;-35.57807855764607
1739209621.244678;-45.120503652039325
1739209621.2446854;-45.120503652039325
1739209621.244693;-45.120503652039325
1739209621.2447004;-38.13080360867914
1739209621.244708;-45.120503652039325
1739209621.2447155;-38.13080360867914
1739209621.2447228;-38.13080360867914
1739209621.2447305;-45.120503652039325
1739209621.2447379;-38.13080360867914
1739209621.2447455;-38.13080360867914
1739209621.244753;-38.13080360867914
1739209621.2447605;-45.120503652039325
1739209621.244768;-38.13080360867914
1739209621.2447753;-38.13080360867914
1739209621.244783;-38.13080360867914
1739209621.2447903;-38.13080360867914
1739209621.244798;-45.120503652039325
1739209621.2448053;-38.13080360867914
1739209621.2448127;-35.57807855764607
1739209621.2448204;-33.981070128970906
1739209621.2448277;-33.981070128970906
1739209621.2448354;-45.120503652039325
1739209621.2448428;-45.120503652039325
1739209621.2448502;-45.120503652039325
1739209621.2448578;-38.13080360867914
1739209621.2448652;-45.120503652039325
1739209621.2448728;-38.13080360867914
1739209621.2448802;-33.981070128970906
1739209621.2448878;-45.120503652039325
1739209621.2448952;-38.13080360867914
1739209621.2449026;-35.57807855764607
1739209621.2449102;-38.13080360867914
1739209621.2449176;-38.13080360867914
1739209621.2449253;-45.120503652039325
1739209621.2449327;-38.13080360867914
1739209621.24494;-38.13080360867914
1739209621.2449477;-38.13080360867914
1739209621.244955;-38.13080360867914
1739209621.2449627;-38.13080360867914
1739209621.24497;-38.13080360867914
1739209621.2449777;-38.13080360867914
1739209621.244985;-38.13080360867914
1739209621.2449925;-45.120503652039325
1739209621.2450001;-45.120503652039325
1739209621.2450075;-45.120503652039325
1739209621.2450151;-33.981070128970906
1739209621.2450225;-38.13080360867914
1739209621.24503;-38.13080360867914
1739209621.2450376;-38.13080360867914
1739209621.245045;-35.57807855764607
1739209621.2450526;-38.13080360867914
1739209621.24506;-45.120503652039325
1739209621.2450676;-45.120503652039325
1739209621.245075;-45.120503652039325
1739209621.2450824;-45.120503652039325
1739209621.24509;-38.13080360867914
1739209621.2450974;-38.13080360867914
1739209621.245105;-38.13080360867914
1739209621.2451124;-45.120503652039325
1739209621.2451198;-38.13080360867914
1739209621.2451274;-32.816014438256545
1739209621.2451348;-45.120503652039325
1739209621.2451425;-45.120503652039325
1739209621.2451499;-45.120503652039325
1739209621.2451575;-38.13080360867914
1739209621.2451649;-38.13080360867914
1739209621.2451723;-38.13080360867914
1739209621.24518;-33.981070128970906
1739209621.2451873;-38.13080360867914
1739209621.245195;-33.981070128970906
1739209621.2452023;-45.120503652039325
1739209621.2452097;-38.13080360867914
1739209621.2452173;-33.981070128970906
1739209621.2452247;-45.120503652039325
1739209621.2452323;-45.120503652039325
1739209621.2452397;-45.120503652039325
1739209621.2452474;-32.816014438256545
1739209621.2452548;-38.13080360867914
1739209621.2452621;-45.120503652039325
1739209621.2452698;-45.120503652039325
1739209621.2452772;-45.120503652039325
1739209621.2452848;-38.13080360867914
1739209621.2452922;-45.120503652039325
1739209621.2452996;-33.981070128970906
1739209621.2453072;-45.120503652039325
1739209621.2453146;-38.13080360867914
1739209621.2453222;-38.13080360867914
1739209621.2453296;-38.13080360867914
1739209621.2453372;-27.8777449560314
1739209621.2453446;-35.57807855764607
1739209621.245352;-45.120503652039325
1739209621.2453597;-45.120503652039325
1739209621.245367;-38.13080360867914
1739209621.2453747;-45.120503652039325
1739209621.245382;-38.13080360867914
1739209621.2453895;-45.120503652039325
1739209621.245397;-45.120503652039325
1739209621.2454045;-38.13080360867914
1739209621.245412;-38.13080360867914
1739209621.2454195;-35.57807855764607
1739209621.2454271;-45.120503652039325
1739209621.2454345;-45.120503652039325
1739209621.245442;-45.120503652039325
1739209621.2454495;-45.120503652039325
1739209621.245457;-35.57807855764607
1739209621.2454646;-38.13080360867914
1739209621.245472;-38.13080360867914
1739209621.2454793;-33.981070128970906
1739209621.245487;-35.57807855764607
1739209621.2454944;-38.13080360867914
1739209621.245502;-45.120503652039325
1739209621.2455094;-45.120503652039325
1739209621.245517;-45.120503652039325
1739209621.2455244;-45.120503652039325
1739209621.2455318;-45.120503652039325
1739209621.2455394;-45.120503652039325
1739209621.2455468;-45.120503652039325
1739209621.2455544;-38.13080360867914
1739209621.2455618;-45.120503652039325
1739209621.2455692;-45.120503652039325
1739209621.2455769;-45.120503652039325
1739209621.2455842;-45.120503652039325
1739209621.2455919;-45.120503652039325
1739209621.2455993;-35.57807855764607
1739209621.245607;-38.13080360867914
1739209621.2456143;-38.13080360867914
1739209621.2456217;-38.13080360867914
1739209621.2456293;-45.120503652039325
1739209621.2456367;-27.8777449560314
1739209621.2456443;-38.13080360867914
1739209621.2456517;-45.120503652039325
1739209621.245659;-45.120503652039325
1739209621.2456667;-45.120503652039325
1739209621.2456741;-38.13080360867914
1739209621.2456818;-45.120503652039325
1739209621.2456892;-38.13080360867914
1739209621.2456968;-45.120503652039325
1739209621.2457042;-38.13080360867914
1739209621.2457116;-35.57807855764607
1739209621.2457192;-38.13080360867914
1739209621.2457266;-45.120503652039325
1739209621.2457342;-45.120503652039325
1739209621.2457416;-45.120503652039325
1739209621.245749;-45.120503652039325
1739209621.2457566;-25.826314394896354
1739209621.245764;-32.816014438256545
1739209621.2457716;-45.120503652039325
1739209621.245779;-38.13080360867914
1739209621.2457864;-32.816014438256545
1739209621.245794;-33.981070128970906
1739209621.2458014;-45.120503652039325
1739209621.245809;-33.981070128970906
1739209621.2458165;-45.120503652039325
1739209621.245824;-45.120503652039325
1739209621.2458315;-38.13080360867914
1739209621.2458389;-38.13080360867914
1739209621.2458465;-38.13080360867914
1739209621.245854;-45.120503652039325
1739209621.2458615;-45.120503652039325
1739209621.245869;-33.981070128970906
1739209621.2458763;-31.141103565318893
1739209621.245884;-35.57807855764607
1739209621.2458913;-45.120503652039325
1739209621.245899;-45.120503652039325
1739209621.2459064;-38.13080360867914
1739209621.245914;-38.13080360867914
1739209621.2459214;-45.120503652039325
1739209621.2459288;-38.13080360867914
1739209621.2459364;-45.120503652039325
1739209621.2459438;-38.13080360867914
1739209621.2459514;-45.120503652039325
1739209621.2459588;-38.13080360867914
1739209621.2459662;-38.13080360867914
1739209621.2459738;-45.120503652039325
1739209621.2459812;-45.120503652039325
1739209621.2459888;-45.120503652039325
1739209621.2459962;-28.58837851428586
1739209621.2460039;-31.141103565318915
1739209621.2460113;-45.120503652039325
1739209621.2460186;-38.13080360867914
1739209621.2460263;-35.57807855764607
1739209621.2460337;-38.13080360867914
1739209621.2460413;-45.120503652039325
1739209621.2460487;-45.120503652039325
1739209621.246056;-45.120503652039325
1739209621.2460637;-45.120503652039325
1739209621.246071;-45.120503652039325
1739209621.2460787;-38.13080360867914
1739209621.2460861;-45.120503652039325
1739209621.2460938;-38.13080360867914
1739209621.2461011;-38.13080360867914
1739209621.2461085;-45.120503652039325
1739209621.2461162;-45.120503652039325
1739209621.2461236;-45.120503652039325
1739209621.2461312;-38.13080360867914
1739209621.2461386;-38.13080360867914
1739209621.246146;-38.13080360867914
1739209621.2461536;-38.13080360867914
1739209621.246161;-35.57807855764607
1739209621.2461686;-38.13080360867914
1739209621.246176;-38.13080360867914
1739209621.2461836;-33.981070128970906
1739209621.246191;-35.57807855764607
1739209621.2461984;-38.13080360867914
1739209621.246206;-45.120503652039325
1739209621.2462134;-38.13080360867914
1739209621.246221;-38.13080360867914
1739209621.2462285;-33.981070128970906
1739209621.2462358;-38.13080360867914
1739209621.2462435;-28.218542851754165
1739209621.2462509;-33.981070128970906
1739209621.2462585;-38.13080360867914
1739209621.246266;-45.120503652039325
1739209621.2462735;-38.13080360867914
1739209621.246281;-38.13080360867914
1739209621.2462883;-38.13080360867914
1739209621.246296;-38.13080360867914
1739209621.2463033;-31.141103565318915
1739209621.246311;-35.57807855764607
1739209621.2463183;-38.13080360867914
1739209621.2463257;-45.120503652039325
1739209621.2463334;-45.120503652039325
1739209621.2463408;-38.13080360867914
1739209621.2463484;-45.120503652039325
1739209621.2463558;-45.120503652039325
1739209621.2463634;-33.981070128970906
1739209621.2463708;-45.120503652039325
1739209621.2463782;-45.120503652039325
1739209621.2463858;-35.57807855764607
1739209621.2463932;-38.13080360867914
1739209621.2464008;-38.13080360867914
1739209621.2464082;-38.13080360867914
1739209621.2464156;-45.120503652039325
1739209621.2464232;-30.49652367304973
1739209621.2464306;-38.13080360867914
1739209621.2464383;-45.120503652039325
1739209621.2464457;-45.120503652039325
1739209621.2464533;-33.981070128970906
1739209621.2464607;-35.57807855764607
1739209621.246468;-38.13080360867914
1739209621.2464757;-38.13080360867914
1739209621.246483;-28.992665084841942
1739209621.2464907;-38.13080360867914
1739209621.246498;-45.120503652039325
1739209621.2465055;-45.120503652039325
1739209621.2465131;-38.13080360867914
1739209621.2465205;-45.120503652039325
1739209621.2465281;-38.13080360867914
1739209621.2465355;-32.816014438256545
1739209621.2465432;-29.438486411369347
1739209621.2465506;-38.13080360867914
1739209621.246558;-38.13080360867914
1739209621.2465656;-38.13080360867914
1739209621.246573;-38.13080360867914
1739209621.2465806;-45.120503652039325
1739209621.246588;-38.13080360867914
1739209621.2465954;-45.120503652039325
1739209621.246603;-31.141103565318915
1739209621.2466104;-32.816014438256545
1739209621.246618;-38.13080360867914
1739209621.2466254;-33.981070128970906
1739209621.246633;-38.13080360867914
1739209621.2466404;-45.120503652039325
1739209621.2466478;-45.120503652039325
1739209621.2466555;-32.816014438256545
1739209621.2466629;-32.816014438256545
1739209621.2466705;-38.13080360867914
1739209621.2466779;-33.981070128970906
1739209621.2466903;-38.13080360867914
1739209621.246703;-38.13080360867914
1739209621.2467153;-45.120503652039325
1739209621.246728;-38.13080360867914
1739209621.2467403;-35.57807855764607
1739209621.2467527;-33.981070128970906
1739209621.2467654;-33.981070128970906
1739209621.2467778;-38.13080360867914
1739209621.2467904;-32.816014438256545
1739209621.2468028;-35.57807855764607
1739209621.2468154;-45.120503652039325
1739209621.2468278;-38.13080360867914
1739209621.2468402;-35.57807855764607
1739209621.2468529;-45.120503652039325
1739209621.2468653;-45.120503652039325
1739209621.246878;-38.13080360867914
1739209621.2468903;-35.57807855764607
1739209621.2469027;-38.13080360867914
1739209621.2469153;-45.120503652039325
1739209621.2469277;-45.120503652039325
1739209621.2469404;-38.13080360867914
1739209621.2469528;-45.120503652039325
1739209621.2469652;-38.13080360867914
1739209621.2469778;-38.13080360867914
1739209621.2469902;-38.13080360867914
1739209621.2470028;-45.120503652039325
1739209621.2470152;-45.120503652039325
1739209621.2470279;-45.120503652039325
1739209621.2470403;-38.13080360867914
1739209621.2470527;-38.13080360867914
1739209621.2470653;-38.13080360867914
1739209621.2470777;-45.120503652039325
1739209621.2470903;-45.120503652039325
1739209621.2471027;-33.981070128970906
1739209621.2471151;-45.120503652039325
1739209621.2471278;-45.120503652039325
1739209621.2471402;-38.13080360867914
