CAN Message; 0x150:0100e0680006f2d3
1739209670.6024973;-30.49652367304973
1739209670.6025002;-35.57807855764607
1739209670.602503;-45.120503652039325
1739209670.6025057;-45.120503652039325
1739209670.6025085;-45.120503652039325
1739209670.6025112;-38.13080360867914
1739209670.602514;-38.13080360867914
1739209670.602517;-38.13080360867914
1739209670.6025195;-45.120503652039325
1739209670.6025224;-45.120503652039325
1739209670.6025252;-45.120503652039325
1739209670.6025279;-45.120503652039325
1739209670.6025307;-45.120503652039325
1739209670.6025336;-38.13080360867914
1739209670.6025362;-38.13080360867914
1739209670.602539;-45.120503652039325
1739209670.602542;-25.826314394896354
1739209670.6025445;-31.141103565318893
1739209670.6025474;-45.120503652039325
1739209670.6025503;-38.13080360867914
1739209670.602553;-38.13080360867914
1739209670.6025558;-38.13080360867914
1739209670.6025586;-45.120503652039325
1739209670.6025612;-35.57807855764607
1739209670.602564;-45.120503652039325
1739209670.6025667;-45.120503652039325
1739209670.6025696;-45.120503652039325
1739209670.6025724;-45.120503652039325
1739209670.602575;-45.120503652039325
1739209670.602578;-45.120503652039325
1739209670.6025808;-45.120503652039325
1739209670.6025834;-45.120503652039325
1739209670.6025863;-29.438486411369333
1739209670.6025891;-29.438486411369333
1739209670.6025918;-45.120503652039325
1739209670.6025946;-45.120503652039325
1739209670.6025975;-38.13080360867914
1739209670.6026;-38.13080360867914
1739209670.602603;-38.13080360867914
1739209670.6026058;-45.120503652039325
1739209670.6026084;-38.13080360867914
1739209670.6026113;-38.13080360867914
1739209670.6026142;-38.13080360867914
1739209670.6026168;-38.13080360867914
1739209670.6026196;-38.13080360867914
1739209670.6026225;-38.13080360867914
1739209670.6026251;-45.120503652039325
1739209670.602628;-45.120503652039325
1739209670.6026306;-45.120503652039325
1739209670.6026335;-45.120503652039325
1739209670.6026363;-45.120503652039325
1739209670.602639;-45.120503652039325
1739209670.6026418;-38.13080360867914
1739209670.6026447;-45.120503652039325
1739209670.6026473;-32.816014438256545
1739209670.6026502;-38.13080360867914
1739209670.602653;-35.57807855764607
1739209670.6026556;-28.58837851428586
1739209670.6026585;-38.13080360867914
1739209670.6026614;-38.13080360867914
1739209670.602664;-38.13080360867914
1739209670.6026669;-38.13080360867914
1739209670.6026697;-38.13080360867914
1739209670.6026723;-33.981070128970906
1739209670.6026752;-45.120503652039325
1739209670.602678;-38.13080360867914
1739209670.6026807;-38.13080360867914
1739209670.6026835;-38.13080360867914
1739209670.6026862;-45.120503652039325
1739209670.602689;-45.120503652039325
1739209670.602692;-35.57807855764607
1739209670.6026945;-38.13080360867914
1739209670.6026974;-38.13080360867914
1739209670.6027002;-27.267205301931607
1739209670.6027029;-38.13080360867914
1739209670.6027057;-45.120503652039325
1739209670.6027086;-38.13080360867914
1739209670.6027112;-38.13080360867914
1739209670.602714;-38.13080360867914
1739209670.602717;-38.13080360867914
1739209670.6027195;-45.120503652039325
1739209670.6027224;-35.57807855764607
1739209670.6027253;-38.13080360867914
1739209670.602728;-45.120503652039325
1739209670.6027308;-45.120503652039325
1739209670.6027336;-45.120503652039325
1739209670.6027362;-38.13080360867914
1739209670.602739;-38.13080360867914
1739209670.6027417;-45.120503652039325
1739209670.6027446;-27.267205301931607
1739209670.6027474;-45.120503652039325
1739209670.60275;-45.120503652039325
1739209670.602753;-45.120503652039325
1739209670.6027558;-45.120503652039325
1739209670.6027584;-38.13080360867914
1739209670.6027613;-45.120503652039325
1739209670.6027641;-45.120503652039325
1739209670.6027668;-38.13080360867914
1739209670.6027696;-38.13080360867914
1739209670.6027725;-33.981070128970906
1739209670.602775;-45.120503652039325
1739209670.602778;-45.120503652039325
1739209670.6027808;-38.13080360867914
1739209670.6027834;-38.13080360867914
1739209670.6027863;-38.13080360867914
1739209670.6027892;-38.13080360867914
1739209670.6027918;-45.120503652039325
1739209670.6027946;-38.13080360867914
1739209670.6027973;-38.13080360867914
1739209670.6028001;-38.13080360867914
1739209670.602803;-38.13080360867914
1739209670.6028056;-45.120503652039325
1739209670.6028085;-38.13080360867914
1739209670.6028113;-38.13080360867914
1739209670.602814;-45.120503652039325
1739209670.6028168;-45.120503652039325
1739209670.6028197;-45.120503652039325
1739209670.6028223;-45.120503652039325
1739209670.6028252;-33.981070128970906
1739209670.602828;-45.120503652039325
1739209670.6028306;-38.13080360867914
1739209670.6028335;-38.13080360867914
1739209670.6028364;-45.120503652039325
1739209670.602839;-38.13080360867914
1739209670.6028419;-45.120503652039325
1739209670.6028447;-38.13080360867914
1739209670.6028473;-45.120503652039325
1739209670.6028502;-38.13080360867914
1739209670.6028528;-45.120503652039325
1739209670.6028557;-38.13080360867914
1739209670.6028585;-38.13080360867914
1739209670.6028612;-45.120503652039325
1739209670.602864;-45.120503652039325
1739209670.602867;-45.120503652039325
1739209670.6028695;-35.57807855764607
1739209670.6028724;-38.13080360867914
1739209670.6028752;-45.120503652039325
1739209670.6028779;-33.981070128970906
1739209670.6028807;-45.120503652039325
1739209670.6028836;-45.120503652039325
1739209670.6028862;-45.120503652039325
1739209670.602889;-38.13080360867914
1739209670.602892;-45.120503652039325
1739209670.6028945;-38.13080360867914
1739209670.6028974;-38.13080360867914
1739209670.6029003;-38.13080360867914
1739209670.602903;-45.120503652039325
1739209670.6029058;-38.13080360867914
1739209670.6029084;-45.120503652039325
1739209670.6029112;-38.13080360867914
1739209670.602914;-35.57807855764607
1739209670.6029167;-45.120503652039325
1739209670.6029196;-45.120503652039325
1739209670.6029224;-38.13080360867914
1739209670.602925;-38.13080360867914
1739209670.602928;-45.120503652039325
1739209670.6029308;-45.120503652039325
1739209670.6029334;-45.120503652039325
1739209670.6029363;-45.120503652039325
1739209670.6029391;-45.120503652039325
1739209670.6029418;-33.981070128970906
1739209670.6029446;-38.13080360867914
1739209670.6029475;-38.13080360867914
1739209670.60295;-38.13080360867914
1739209670.602953;-45.120503652039325
1739209670.6029558;-38.13080360867914
1739209670.6029584;-32.816014438256545
1739209670.6029613;-45.120503652039325
1739209670.602964;-35.57807855764607
1739209670.6029668;-35.57807855764607
1739209670.6029696;-38.13080360867914
1739209670.6029723;-45.120503652039325
1739209670.6029751;-45.120503652039325
1739209670.602978;-45.120503652039325
1739209670.6029806;-45.120503652039325
1739209670.6029835;-38.13080360867914
1739209670.6029863;-38.13080360867914
1739209670.602989;-45.120503652039325
1739209670.6029918;-45.120503652039325
1739209670.6029947;-45.120503652039325
1739209670.6029973;-45.120503652039325
1739209670.6030002;-38.13080360867914
1739209670.603003;-45.120503652039325
1739209670.6030056;-45.120503652039325
1739209670.6030085;-32.816014438256545
1739209670.6030114;-38.13080360867914
1739209670.603014;-38.13080360867914
1739209670.6030169;-45.120503652039325
1739209670.6030197;-35.57807855764607
1739209670.6030223;-32.816014438256545
1739209670.6030252;-45.120503652039325
1739209670.6030278;-38.13080360867914
1739209670.6030307;-38.13080360867914
1739209670.6030335;-35.57807855764607
1739209670.6030362;-45.120503652039325
1739209670.603039;-45.120503652039325
1739209670.603042;-45.120503652039325
1739209670.6030445;-38.13080360867914
1739209670.6030474;-45.120503652039325
1739209670.6030502;-45.120503652039325
1739209670.6030529;-38.13080360867914
1739209670.6030557;-45.120503652039325
1739209670.6030586;-35.57807855764607
1739209670.6030612;-35.57807855764607
1739209670.603064;-45.120503652039325
1739209670.603067;-45.120503652039325
1739209670.6030695;-38.13080360867914
1739209670.6030724;-38.13080360867914
1739209670.6030753;-45.120503652039325
1739209670.603078;-38.13080360867914
1739209670.6030807;-38.13080360867914
1739209670.6030834;-45.120503652039325
1739209670.6030862;-45.120503652039325
1739209670.603089;-38.13080360867914
1739209670.6030917;-45.120503652039325
1739209670.6030946;-45.120503652039325
1739209670.6030974;-35.57807855764607
1739209670.6031;-45.120503652039325
1739209670.603103;-35.57807855764607
1739209670.6031058;-35.57807855764607
1739209670.6031084;-45.120503652039325
1739209670.6031113;-45.120503652039325
1739209670.6031141;-35.57807855764607
1739209670.6031168;-32.816014438256545
1739209670.6031196;-45.120503652039325
1739209670.6031225;-45.120503652039325
1739209670.603125;-45.120503652039325
1739209670.603128;-45.120503652039325
1739209670.6031308;-45.120503652039325
1739209670.6031334;-45.120503652039325
1739209670.6031363;-45.120503652039325
1739209670.603139;-45.120503652039325
1739209670.6031418;-45.120503652039325
1739209670.6031446;-45.120503652039325
1739209670.6031473;-45.120503652039325
1739209670.6031501;-45.120503652039325
1739209670.603153;-45.120503652039325
1739209670.6031556;-45.120503652039325
1739209670.6031585;-30.49652367304973
1739209670.6031613;-32.816014438256545
1739209670.603164;-45.120503652039325
1739209670.6031668;-45.120503652039325
1739209670.6031697;-38.13080360867914
1739209670.6031723;-33.981070128970906
1739209670.6031752;-45.120503652039325
1739209670.603178;-45.120503652039325
1739209670.6031806;-45.120503652039325
1739209670.6031835;-45.120503652039325
1739209670.6031864;-45.120503652039325
1739209670.603189;-45.120503652039325
1739209670.6031919;-31.141103565318915
1739209670.6031945;-35.57807855764607
1739209670.6031973;-45.120503652039325
1739209670.6032002;-45.120503652039325
1739209670.6032028;-35.57807855764607
1739209670.6032057;-32.816014438256545
1739209670.6032085;-45.120503652039325
1739209670.6032112;-38.13080360867914
1739209670.603214;-32.816014438256545
1739209670.603217;-27.267205301931607
1739209670.6032195;-38.13080360867914
1739209670.6032224;-38.13080360867914
1739209670.6032252;-35.57807855764607
1739209670.6032279;-33.981070128970906
1739209670.6032307;-45.120503652039325
1739209670.6032336;-38.13080360867914
1739209670.6032362;-38.13080360867914
1739209670.603239;-32.81601443825658
1739209670.603242;-38.13080360867914
1739209670.6032445;-45.120503652039325
1739209670.6032474;-45.120503652039325
1739209670.60325;-45.120503652039325
1739209670.603253;-45.120503652039325
1739209670.6032557;-38.13080360867914
1739209670.6032584;-38.13080360867914
1739209670.6032612;-31.141103565318915
1739209670.603264;-45.120503652039325
1739209670.6032667;-38.13080360867914
1739209670.6032696;-38.13080360867914
1739209670.6032724;-38.13080360867914
1739209670.603275;-45.120503652039325
1739209670.603278;-38.13080360867914
1739209670.6032808;-38.13080360867914
1739209670.6032834;-38.13080360867914
1739209670.6032863;-45.120503652039325
1739209670.6032891;-38.13080360867914
1739209670.6032917;-38.13080360867914
1739209670.6032946;-38.13080360867914
1739209670.6032975;-35.57807855764607
1739209670.6033;-45.120503652039325
1739209670.603303;-38.13080360867914
1739209670.6033056;-38.13080360867914
1739209670.6033084;-38.13080360867914
1739209670.6033113;-45.120503652039325
1739209670.603314;-45.120503652039325
1739209670.6033168;-38.13080360867914
1739209670.6033196;-35.57807855764607
1739209670.6033223;-38.13080360867914
1739209670.6033251;-45.120503652039325
1739209670.603328;-31.141103565318915
1739209670.6033306;-38.13080360867914
1739209670.6033335;-38.13080360867914
1739209670.6033363;-45.120503652039325
1739209670.603339;-45.120503652039325
1739209670.6033418;-38.13080360867914
1739209670.6033447;-45.120503652039325
1739209670.6033473;-38.13080360867914
1739209670.6033502;-28.58837851428586
1739209670.603353;-31.141103565318915
1739209670.6033556;-33.981070128970906
1739209670.6033585;-45.120503652039325
1739209670.6033614;-38.13080360867914
1739209670.603364;-45.120503652039325
1739209670.6033669;-38.13080360867914
1739209670.6033695;-45.120503652039325
1739209670.6033723;-33.981070128970906
1739209670.6033752;-38.13080360867914
1739209670.6033778;-38.13080360867914
1739209670.6033807;-45.120503652039325
1739209670.6033835;-38.13080360867914
1739209670.6033862;-35.57807855764607
1739209670.603389;-38.13080360867914
1739209670.603392;-45.120503652039325
1739209670.6033945;-33.981070128970906
1739209670.6033974;-33.981070128970906
1739209670.6034002;-45.120503652039325
1739209670.6034029;-45.120503652039325
1739209670.6034057;-45.120503652039325
1739209670.6034086;-45.120503652039325
1739209670.6034112;-38.13080360867914
1739209670.603414;-45.120503652039325
1739209670.603417;-38.13080360867914
1739209670.6034195;-38.13080360867914
1739209670.6034224;-45.120503652039325
1739209670.603425;-38.13080360867914
1739209670.603428;-38.13080360867914
1739209670.6034307;-35.57807855764607
1739209670.6034334;-38.13080360867914
1739209670.6034362;-45.120503652039325
1739209670.603439;-38.13080360867914
1739209670.6034417;-35.57807855764607
1739209670.6034446;-38.13080360867914
1739209670.6034474;-45.120503652039325
1739209670.60345;-45.120503652039325
1739209670.603453;-45.120503652039325
1739209670.6034558;-45.120503652039325
1739209670.6034584;-45.120503652039325
1739209670.6034613;-38.13080360867914
1739209670.6034641;-38.13080360867914
1739209670.6034667;-45.120503652039325
1739209670.6034696;-45.120503652039325
1739209670.6034725;-45.120503652039325
1739209670.603475;-38.13080360867914
1739209670.603478;-38.13080360867914
1739209670.6034806;-35.57807855764607
1739209670.6034834;-38.13080360867914
1739209670.6034863;-38.13080360867914
1739209670.603489;-38.13080360867914
1739209670.6034918;-38.13080360867914
1739209670.6034946;-45.120503652039325
1739209670.6034973;-45.120503652039325
1739209670.6035001;-33.981070128970906
1739209670.603503;-45.120503652039325
1739209670.6035056;-45.120503652039325
1739209670.6035085;-31.141103565318915
1739209670.6035113;-45.120503652039325
1739209670.603514;-45.120503652039325
1739209670.6035168;-38.13080360867914
1739209670.6035197;-33.981070128970906
1739209670.6035223;-38.13080360867914
1739209670.6035252;-45.120503652039325
1739209670.603528;-45.120503652039325
1739209670.6035306;-45.120503652039325
1739209670.6035335;-38.13080360867914
1739209670.6035361;-45.120503652039325
1739209670.603539;-45.120503652039325
1739209670.6035419;-38.13080360867914
1739209670.6035445;-35.57807855764607
1739209670.6035473;-45.120503652039325
1739209670.6035502;-38.13080360867914
1739209670.6035528;-31.141103565318915
1739209670.6035557;-45.120503652039325
1739209670.6035585;-45.120503652039325
1739209670.6035612;-38.13080360867914
1739209670.603564;-33.981070128970906
1739209670.603567;-45.120503652039325
1739209670.6035695;-45.120503652039325
1739209670.6035724;-45.120503652039325
1739209670.6035752;-45.120503652039325
1739209670.6035779;-38.13080360867914
1739209670.6035807;-45.120503652039325
1739209670.6035836;-45.120503652039325
1739209670.6035862;-38.13080360867914
1739209670.603589;-32.816014438256545
1739209670.6035917;-45.120503652039325
1739209670.6035945;-45.120503652039325
1739209670.6035974;-38.13080360867914
1739209670.6036;-38.13080360867914
1739209670.603603;-45.120503652039325
1739209670.6036057;-38.13080360867914
1739209670.6036084;-33.981070128970906
1739209670.6036112;-38.13080360867914
1739209670.603614;-38.13080360867914
1739209670.6036167;-35.57807855764607
1739209670.6036196;-45.120503652039325
1739209670.6036224;-45.120503652039325
1739209670.603625;-38.13080360867914
1739209670.603628;-38.13080360867914
1739209670.6036308;-45.120503652039325
1739209670.6036334;-33.981070128970906
1739209670.6036363;-38.13080360867914
1739209670.6036391;-38.13080360867914
1739209670.6036417;-35.57807855764607
1739209670.6036446;-38.13080360867914
1739209670.6036472;-38.13080360867914
1739209670.60365;-35.57807855764607
1739209670.603653;-38.13080360867914
1739209670.6036556;-38.13080360867914
1739209670.6036584;-45.120503652039325
1739209670.6036613;-32.816014438256545
1739209670.603664;-45.120503652039325
1739209670.6036668;-45.120503652039325
1739209670.6036696;-35.57807855764607
1739209670.6036723;-38.13080360867914
1739209670.6036751;-45.120503652039325
1739209670.603678;-33.981070128970906
1739209670.6036806;-38.13080360867914
1739209670.6036835;-38.13080360867914
1739209670.6036863;-38.13080360867914
1739209670.603689;-38.13080360867914
1739209670.6036918;-38.13080360867914
1739209670.6036947;-38.13080360867914
1739209670.6036973;-45.120503652039325
1739209670.6037002;-45.120503652039325
1739209670.603703;-45.120503652039325
1739209670.6037056;-35.57807855764607
1739209670.6037085;-38.13080360867914
1739209670.6037111;-45.120503652039325
1739209670.603714;-45.120503652039325
1739209670.6037169;-45.120503652039325
1739209670.6037195;-35.57807855764607
1739209670.6037223;-38.13080360867914
1739209670.6037252;-35.57807855764607
1739209670.6037278;-35.57807855764607
1739209670.6037307;-38.13080360867914
1739209670.6037335;-33.981070128970906
1739209670.6037362;-45.120503652039325
1739209670.603739;-33.981070128970906
1739209670.603742;-45.120503652039325
1739209670.6037445;-45.120503652039325
1739209670.6037474;-35.57807855764607
1739209670.6037502;-38.13080360867914
1739209670.6037529;-45.120503652039325
1739209670.6037557;-33.981070128970906
1739209670.6037586;-45.120503652039325
1739209670.6037612;-45.120503652039325
1739209670.603764;-35.57807855764607
1739209670.6037667;-35.57807855764607
1739209670.6037695;-38.13080360867914
1739209670.6037724;-33.981070128970906
1739209670.603775;-38.13080360867914
1739209670.603778;-33.981070128970906
1739209670.6037807;-32.816014438256545
1739209670.6037834;-35.57807855764607
1739209670.6037862;-45.120503652039325
1739209670.603789;-38.13080360867914
1739209670.6037917;-33.981070128970906
1739209670.6037946;-45.120503652039325
1739209670.6037974;-45.120503652039325
1739209670.6038;-38.13080360867914
1739209670.603803;-38.13080360867914
1739209670.6038058;-33.981070128970906
1739209670.6038084;-38.13080360867914
1739209670.6038113;-38.13080360867914
1739209670.6038141;-38.13080360867914
1739209670.6038167;-45.120503652039325
1739209670.6038196;-45.120503652039325
1739209670.6038222;-38.13080360867914
1739209670.603825;-45.120503652039325
1739209670.603828;-45.120503652039325
1739209670.6038306;-45.120503652039325
1739209670.6038334;-33.981070128970906
1739209670.6038363;-45.120503652039325
1739209670.603839;-45.120503652039325
1739209670.6038418;-33.981070128970906
1739209670.6038446;-38.13080360867914
1739209670.6038473;-45.120503652039325
1739209670.6038501;-45.120503652039325
1739209670.603853;-38.13080360867914
1739209670.6038556;-38.13080360867914
1739209670.6038585;-38.13080360867914
1739209670.6038613;-38.13080360867914
1739209670.603864;-38.13080360867914
1739209670.6038668;-38.13080360867914
1739209670.6038697;-38.13080360867914
1739209670.6038723;-45.120503652039325
1739209670.6038752;-33.981070128970906
1739209670.6038778;-33.981070128970906
1739209670.6038806;-38.13080360867914
1739209670.6038835;-45.120503652039325
1739209670.6038861;-38.13080360867914
1739209670.603889;-33.981070128970906
1739209670.6038918;-35.57807855764607
1739209670.6038945;-33.981070128970906
1739209670.6038973;-45.120503652039325
1739209670.6039002;-38.13080360867914
1739209670.6039028;-45.120503652039325
1739209670.6039057;-38.13080360867914
1739209670.6039085;-38.13080360867914
1739209670.6039112;-32.816014438256545
1739209670.603914;-31.141103565318915
1739209670.603917;-38.13080360867914
1739209670.6039195;-38.13080360867914
1739209670.6039224;-32.816014438256545
1739209670.6039252;-38.13080360867914
1739209670.6039279;-45.120503652039325
1739209670.6039307;-38.13080360867914
1739209670.6039333;-38.13080360867914
1739209670.6039362;-29.438486411369354
1739209670.603939;-45.120503652039325
1739209670.6039417;-45.120503652039325
1739209670.6039445;-45.120503652039325
1739209670.6039474;-38.13080360867914
1739209670.60395;-38.13080360867914
1739209670.603953;-45.120503652039325
1739209670.6039557;-33.981070128970906
1739209670.6039584;-28.992665084841942
1739209670.6039612;-45.120503652039325
1739209670.603964;-38.13080360867914
1739209670.6039667;-38.13080360867914
1739209670.6039696;-33.981070128970906
1739209670.6039724;-45.120503652039325
1739209670.603975;-45.120503652039325
1739209670.603978;-45.120503652039325
1739209670.6039808;-38.13080360867914
1739209670.6039834;-45.120503652039325
1739209670.6039863;-45.120503652039325
1739209670.603989;-45.120503652039325
1739209670.6039917;-38.13080360867914
1739209670.6039946;-35.57807855764607
1739209670.6039972;-45.120503652039325
1739209670.604;-35.57807855764607
1739209670.604003;-38.13080360867914
1739209670.6040056;-45.120503652039325
1739209670.6040084;-45.120503652039325
1739209670.6040113;-38.13080360867914
1739209670.604014;-35.57807855764607
1739209670.6040168;-38.13080360867914
1739209670.6040196;-45.120503652039325
1739209670.6040223;-45.120503652039325
1739209670.6040251;-45.120503652039325
1739209670.604028;-45.120503652039325
1739209670.6040306;-38.13080360867914
1739209670.6040335;-45.120503652039325
1739209670.6040363;-45.120503652039325
1739209670.604039;-38.13080360867914
1739209670.6040418;-45.120503652039325
1739209670.6040444;-45.120503652039325
1739209670.6040473;-45.120503652039325
1739209670.6040502;-45.120503652039325
1739209670.6040528;-45.120503652039325
1739209670.6040556;-38.13080360867914
1739209670.6040585;-45.120503652039325
1739209670.6040611;-33.981070128970906
1739209670.604064;-45.120503652039325
1739209670.6040668;-33.981070128970956
1739209670.6040695;-33.981070128970906
1739209670.6040723;-35.57807855764607
1739209670.6040752;-45.120503652039325
1739209670.6040778;-45.120503652039325
1739209670.6040807;-45.120503652039325
1739209670.6040835;-45.120503652039325
1739209670.6040862;-32.816014438256545
1739209670.604089;-30.49652367304973
1739209670.604092;-45.120503652039325
