CAN Message; 0x1d3:00004faa9ccb4608
1739209598.0482514;-38.13080360867914
1739209598.048259;-38.13080360867914
1739209598.0482666;-45.120503652039325
1739209598.0482743;-33.981070128970906
1739209598.048282;-35.57807855764607
1739209598.0482895;-38.13080360867914
1739209598.0482972;-45.120503652039325
1739209598.0483048;-45.120503652039325
1739209598.0483124;-38.13080360867914
1739209598.04832;-35.57807855764607
1739209598.0483277;-38.13080360867914
1739209598.0483353;-38.13080360867914
1739209598.0483427;-45.120503652039325
1739209598.0483503;-35.57807855764607
1739209598.048358;-38.13080360867914
1739209598.0483656;-45.120503652039325
1739209598.0483732;-45.120503652039325
1739209598.0483809;-35.57807855764607
1739209598.0483885;-38.13080360867914
1739209598.048396;-45.120503652039325
1739209598.0484037;-45.120503652039325
1739209598.0484114;-45.120503652039325
1739209598.048419;-38.13080360867914
1739209598.0484266;-45.120503652039325
1739209598.048434;-38.13080360867914
1739209598.0484416;-38.13080360867914
1739209598.0484493;-45.120503652039325
1739209598.048457;-38.13080360867914
1739209598.0484645;-35.57807855764607
1739209598.0484722;-38.13080360867914
1739209598.0484798;-45.120503652039325
1739209598.0484874;-38.13080360867914
1739209598.048495;-35.57807855764607
1739209598.0485027;-35.57807855764607
1739209598.0485103;-38.13080360867914
1739209598.048518;-45.120503652039325
1739209598.0485256;-45.120503652039325
1739209598.048533;-38.13080360867914
1739209598.0485406;-38.13080360867914
1739209598.0485482;-45.120503652039325
1739209598.0485559;-45.120503652039325
1739209598.0485635;-45.120503652039325
1739209598.048571;-45.120503652039325
1739209598.0485787;-45.120503652039325
1739209598.0485864;-45.120503652039325
1739209598.048594;-38.13080360867914
1739209598.0486016;-45.120503652039325
1739209598.0486093;-45.120503652039325
1739209598.048617;-38.13080360867914
1739209598.0486245;-35.57807855764607
1739209598.048632;-38.13080360867914
1739209598.0486395;-38.13080360867914
1739209598.0486472;-38.13080360867914
1739209598.0486548;-38.13080360867914
1739209598.0486624;-45.120503652039325
1739209598.04867;-45.120503652039325
1739209598.0486777;-35.57807855764607
1739209598.0486853;-45.120503652039325
1739209598.048693;-45.120503652039325
1739209598.0487006;-31.141103565318915
1739209598.0487082;-35.57807855764607
1739209598.0487158;-45.120503652039325
1739209598.0487232;-45.120503652039325
1739209598.0487309;-38.13080360867914
1739209598.0487385;-45.120503652039325
1739209598.048746;-35.57807855764607
1739209598.0487537;-31.141103565318893
1739209598.0487614;-45.120503652039325
1739209598.048769;-45.120503652039325
1739209598.0487766;-38.13080360867914
1739209598.0487843;-30.49652367304973
1739209598.048792;-38.13080360867914
1739209598.0487995;-45.120503652039325
1739209598.0488071;-38.13080360867914
1739209598.0488148;-45.120503652039325
1739209598.0488222;-45.120503652039325
1739209598.0488298;-38.13080360867914
1739209598.0488374;-45.120503652039325
1739209598.048845;-45.120503652039325
1739209598.0488527;-38.13080360867914
1739209598.0488603;-35.57807855764607
1739209598.048868;-38.13080360867914
1739209598.0488756;-35.57807855764607
1739209598.0488832;-38.13080360867914
1739209598.0488908;-38.13080360867914
1739209598.0488985;-38.13080360867914
1739209598.048906;-35.57807855764607
1739209598.0489135;-45.120503652039325
1739209598.048921;-32.816014438256545
1739209598.0489287;-45.120503652039325
1739209598.0489364;-45.120503652039325
1739209598.048944;-38.13080360867914
1739209598.0489516;-45.120503652039325
1739209598.0489593;-45.120503652039325
1739209598.048967;-45.120503652039325
1739209598.0489745;-45.120503652039325
1739209598.0489821;-38.13080360867914
1739209598.0489898;-38.13080360867914
1739209598.0489974;-38.13080360867914
1739209598.049005;-35.57807855764607
1739209598.0490124;-38.13080360867914
1739209598.04902;-38.13080360867914
1739209598.0490277;-35.57807855764607
1739209598.0490353;-38.13080360867914
1739209598.049043;-35.57807855764607
1739209598.0490506;-38.13080360867914
1739209598.0490582;-45.120503652039325
1739209598.0490658;-45.120503652039325
1739209598.0490735;-35.57807855764607
1739209598.049081;-38.13080360867914
1739209598.0490887;-45.120503652039325
1739209598.0490963;-45.120503652039325
1739209598.049104;-38.13080360867914
1739209598.0491114;-38.13080360867914
1739209598.049119;-45.120503652039325
1739209598.0491266;-38.13080360867914
1739209598.0491343;-33.981070128970906
1739209598.049142;-33.981070128970906
1739209598.0491495;-31.141103565318893
1739209598.0491571;-45.120503652039325
1739209598.0491648;-45.120503652039325
1739209598.0491724;-38.13080360867914
1739209598.04918;-28.58837851428586
1739209598.0491877;-33.981070128970906
1739209598.0491953;-38.13080360867914
1739209598.0492027;-45.120503652039325
1739209598.0492103;-38.13080360867914
1739209598.049218;-38.13080360867914
1739209598.0492256;-35.57807855764607
1739209598.0492332;-45.120503652039325
1739209598.0492408;-31.141103565318943
1739209598.0492485;-45.120503652039325
1739209598.049256;-45.120503652039325
1739209598.0492637;-45.120503652039325
1739209598.0492713;-45.120503652039325
1739209598.049279;-45.120503652039325
1739209598.0492866;-38.13080360867914
1739209598.0492942;-38.13080360867914
1739209598.0493016;-31.141103565318915
1739209598.0493093;-38.13080360867914
1739209598.049317;-38.13080360867914
1739209598.0493245;-45.120503652039325
1739209598.0493321;-38.13080360867914
1739209598.0493398;-38.13080360867914
1739209598.0493474;-35.57807855764607
1739209598.049355;-45.120503652039325
1739209598.0493627;-38.13080360867914
1739209598.0493703;-38.13080360867914
1739209598.049378;-38.13080360867914
1739209598.0493855;-38.13080360867914
1739209598.0493932;-38.13080360867914
1739209598.0494006;-38.13080360867914
1739209598.0494082;-45.120503652039325
1739209598.0494158;-45.120503652039325
1739209598.0494235;-45.120503652039325
1739209598.049431;-45.120503652039325
1739209598.0494387;-45.120503652039325
1739209598.0494463;-38.13080360867914
1739209598.049454;-38.13080360867914
1739209598.0494616;-38.13080360867914
1739209598.0494692;-38.13080360867914
1739209598.0494769;-38.13080360867914
1739209598.0494845;-33.981070128970906
1739209598.049492;-38.13080360867914
1739209598.0494995;-45.120503652039325
1739209598.0495071;-38.13080360867914
1739209598.0495148;-38.13080360867914
1739209598.0495224;-35.57807855764607
1739209598.04953;-38.13080360867914
1739209598.0495377;-38.13080360867914
1739209598.0495453;-38.13080360867914
1739209598.049553;-32.816014438256545
1739209598.0495605;-38.13080360867914
1739209598.0495682;-38.13080360867914
1739209598.0495758;-45.120503652039325
1739209598.0495834;-33.981070128970906
1739209598.0495908;-32.816014438256545
1739209598.0495985;-45.120503652039325
1739209598.049606;-33.981070128970906
1739209598.0496137;-31.141103565318915
1739209598.0496213;-45.120503652039325
1739209598.049629;-45.120503652039325
1739209598.0496366;-33.981070128970906
1739209598.0496442;-33.981070128970906
1739209598.0496519;-45.120503652039325
1739209598.0496595;-45.120503652039325
1739209598.0496671;-38.13080360867914
1739209598.0496747;-32.816014438256545
1739209598.0496824;-38.13080360867914
1739209598.0496898;-38.13080360867914
1739209598.0496974;-38.13080360867914
1739209598.049705;-45.120503652039325
1739209598.0497127;-45.120503652039325
1739209598.0497203;-45.120503652039325
1739209598.049728;-38.13080360867914
1739209598.0497355;-33.981070128970906
1739209598.0497432;-45.120503652039325
1739209598.0497508;-45.120503652039325
1739209598.0497584;-45.120503652039325
1739209598.049766;-38.13080360867914
1739209598.0497737;-35.57807855764607
1739209598.049781;-45.120503652039325
1739209598.0497887;-45.120503652039325
1739209598.0497963;-33.981070128970906
1739209598.049804;-35.57807855764607
1739209598.0498116;-45.120503652039325
1739209598.0498192;-38.13080360867914
1739209598.0498269;-38.13080360867914
1739209598.0498345;-45.120503652039325
1739209598.0498421;-38.13080360867914
1739209598.0498497;-45.120503652039325
1739209598.0498574;-45.120503652039325
1739209598.049865;-45.120503652039325
1739209598.0498726;-45.120503652039325
1739209598.04988;-38.13080360867914
1739209598.0498877;-38.13080360867914
1739209598.0498953;-45.120503652039325
1739209598.049903;-45.120503652039325
1739209598.0499105;-45.120503652039325
1739209598.0499182;-35.57807855764607
1739209598.0499258;-35.57807855764607
1739209598.0499334;-38.13080360867914
1739209598.049941;-45.120503652039325
1739209598.0499487;-38.13080360867914
1739209598.0499563;-32.816014438256545
1739209598.049964;-45.120503652039325
1739209598.0499716;-45.120503652039325
1739209598.049979;-33.981070128970906
1739209598.0499866;-45.120503652039325
1739209598.0499942;-38.13080360867914
1739209598.0500019;-45.120503652039325
1739209598.0500095;-38.13080360867914
1739209598.050017;-45.120503652039325
1739209598.0500247;-33.981070128970906
1739209598.0500324;-35.57807855764607
1739209598.05004;-38.13080360867914
1739209598.0500476;-45.120503652039325
1739209598.0500553;-38.13080360867914
1739209598.050063;-45.120503652039325
1739209598.0500703;-35.57807855764607
1739209598.050078;-32.816014438256545
1739209598.0500855;-45.120503652039325
1739209598.0500932;-45.120503652039325
1739209598.0501008;-33.981070128970906
1739209598.0501084;-45.120503652039325
1739209598.050116;-33.981070128970906
1739209598.0501237;-45.120503652039325
1739209598.0501313;-45.120503652039325
1739209598.050139;-38.13080360867914
1739209598.0501466;-38.13080360867914
1739209598.0501542;-45.120503652039325
1739209598.0501618;-45.120503652039325
1739209598.0501692;-45.120503652039325
1739209598.0501769;-38.13080360867914
1739209598.0501845;-45.120503652039325
1739209598.050192;-38.13080360867914
1739209598.0501997;-38.13080360867914
1739209598.0502074;-45.120503652039325
1739209598.050215;-38.13080360867914
1739209598.0502226;-38.13080360867914
1739209598.0502303;-38.13080360867914
1739209598.050238;-35.57807855764607
1739209598.0502455;-38.13080360867914
1739209598.0502532;-45.120503652039325
1739209598.0502605;-45.120503652039325
1739209598.0502682;-38.13080360867914
1739209598.0502758;-38.13080360867914
1739209598.0502834;-45.120503652039325
1739209598.050291;-45.120503652039325
1739209598.0502987;-45.120503652039325
1739209598.0503063;-45.120503652039325
1739209598.050314;-38.13080360867914
1739209598.0503216;-45.120503652039325
1739209598.0503292;-38.13080360867914
1739209598.0503368;-45.120503652039325
1739209598.0503445;-38.13080360867914
1739209598.050352;-27.8777449560314
1739209598.0503595;-38.13080360867914
1739209598.050367;-38.13080360867914
1739209598.0503747;-45.120503652039325
1739209598.0503824;-35.57807855764607
1739209598.05039;-38.13080360867914
1739209598.0503976;-38.13080360867914
1739209598.0504053;-45.120503652039325
1739209598.050413;-45.120503652039325
1739209598.0504205;-45.120503652039325
1739209598.0504282;-45.120503652039325
1739209598.0504358;-38.13080360867914
1739209598.0504434;-38.13080360867914
1739209598.050451;-45.120503652039325
1739209598.0504584;-45.120503652039325
1739209598.050466;-45.120503652039325
1739209598.0504737;-33.981070128970906
1739209598.0504813;-45.120503652039325
1739209598.050489;-45.120503652039325
1739209598.0504966;-45.120503652039325
1739209598.0505042;-33.981070128970906
1739209598.0505118;-38.13080360867914
1739209598.0505195;-45.120503652039325
1739209598.050527;-33.981070128970906
1739209598.0505347;-45.120503652039325
1739209598.0505424;-45.120503652039325
1739209598.0505497;-38.13080360867914
1739209598.0505574;-45.120503652039325
1739209598.050565;-45.120503652039325
1739209598.0505726;-45.120503652039325
1739209598.0505803;-45.120503652039325
1739209598.050588;-45.120503652039325
1739209598.0505955;-45.120503652039325
1739209598.0506032;-33.981070128970906
1739209598.0506108;-38.13080360867914
1739209598.0506184;-38.13080360867914
1739209598.050626;-35.57807855764607
1739209598.0506337;-38.13080360867914
1739209598.0506413;-35.57807855764607
1739209598.0506487;-45.120503652039325
1739209598.0506563;-31.141103565318915
1739209598.050664;-35.57807855764607
1739209598.0506716;-45.120503652039325
1739209598.0506792;-45.120503652039325
1739209598.0506868;-45.120503652039325
1739209598.0506945;-45.120503652039325
1739209598.050702;-45.120503652039325
1739209598.0507097;-38.13080360867914
1739209598.0507174;-38.13080360867914
1739209598.050725;-45.120503652039325
1739209598.0507326;-45.120503652039325
1739209598.0507402;-38.13080360867914
1739209598.0507476;-32.816014438256545
1739209598.0507553;-45.120503652039325
1739209598.050763;-45.120503652039325
1739209598.0507705;-38.13080360867914
1739209598.0507782;-31.141103565318915
1739209598.0507858;-31.141103565318915
1739209598.0507934;-35.57807855764607
1739209598.050801;-45.120503652039325
1739209598.0508087;-45.120503652039325
1739209598.0508163;-38.13080360867914
1739209598.050824;-38.13080360867914
1739209598.0508316;-38.13080360867914
1739209598.050839;-35.57807855764607
1739209598.0508466;-38.13080360867914
1739209598.0508542;-38.13080360867914
1739209598.0508618;-38.13080360867914
1739209598.0508695;-38.13080360867914
1739209598.050877;-38.13080360867914
1739209598.0508847;-38.13080360867914
1739209598.0508924;-38.13080360867914
1739209598.0509;-31.141103565318915
1739209598.0509076;-31.141103565318915
1739209598.0509152;-45.120503652039325
1739209598.0509229;-38.13080360867914
1739209598.0509305;-38.13080360867914
1739209598.050938;-38.13080360867914
1739209598.0509455;-38.13080360867914
1739209598.0509531;-38.13080360867914
1739209598.0509608;-33.981070128970906
1739209598.0509684;-31.141103565318915
1739209598.050976;-45.120503652039325
1739209598.0509837;-38.13080360867914
1739209598.0509913;-38.13080360867914
1739209598.050999;-38.13080360867914
1739209598.0510066;-45.120503652039325
1739209598.0510142;-45.120503652039325
1739209598.0510218;-33.981070128970906
1739209598.0510294;-33.981070128970906
1739209598.0510368;-45.120503652039325
1739209598.0510445;-45.120503652039325
1739209598.051052;-33.981070128970906
1739209598.0510597;-45.120503652039325
1739209598.0510674;-45.120503652039325
1739209598.051075;-45.120503652039325
1739209598.0510826;-45.120503652039325
1739209598.0510902;-38.13080360867914
1739209598.0510979;-45.120503652039325
1739209598.0511055;-45.120503652039325
1739209598.0511131;-45.120503652039325
1739209598.0511208;-38.13080360867914
1739209598.0511281;-38.13080360867914
1739209598.0511358;-45.120503652039325
1739209598.0511434;-38.13080360867914
1739209598.051151;-38.13080360867914
1739209598.0511587;-45.120503652039325
1739209598.0511663;-32.816014438256545
1739209598.051174;-32.816014438256545
1739209598.0511816;-45.120503652039325
1739209598.0511892;-45.120503652039325
1739209598.0511968;-38.13080360867914
1739209598.0512044;-38.13080360867914
1739209598.051212;-29.438486411369347
1739209598.0512197;-45.120503652039325
1739209598.051227;-38.13080360867914
1739209598.0512347;-45.120503652039325
1739209598.0512424;-38.13080360867914
1739209598.05125;-35.57807855764607
1739209598.0512576;-45.120503652039325
1739209598.0512652;-38.13080360867914
1739209598.0512729;-27.267205301931607
1739209598.0512805;-38.13080360867914
1739209598.0512881;-45.120503652039325
1739209598.0512958;-45.120503652039325
1739209598.0513034;-45.120503652039325
1739209598.051311;-45.120503652039325
1739209598.0513186;-38.13080360867914
1739209598.051326;-38.13080360867914
1739209598.0513337;-38.13080360867914
1739209598.0513413;-45.120503652039325
1739209598.051349;-38.13080360867914
1739209598.0513566;-38.13080360867914
1739209598.0513642;-38.13080360867914
1739209598.0513718;-45.120503652039325
1739209598.0513794;-35.57807855764607
1739209598.051387;-38.13080360867914
1739209598.0513947;-45.120503652039325
1739209598.0514023;-45.120503652039325
1739209598.05141;-33.981070128970906
1739209598.0514174;-38.13080360867914
1739209598.051425;-28.58837851428586
1739209598.0514326;-33.981070128970906
1739209598.0514402;-38.13080360867914
1739209598.0514479;-45.120503652039325
1739209598.0514555;-38.13080360867914
1739209598.0514631;-38.13080360867914
1739209598.0514708;-45.120503652039325
1739209598.0514784;-38.13080360867914
1739209598.051486;-38.13080360867914
1739209598.0514936;-38.13080360867914
1739209598.0515013;-38.13080360867914
1739209598.051509;-45.120503652039325
1739209598.0515163;-45.120503652039325
1739209598.051524;-45.120503652039325
1739209598.0515316;-38.13080360867914
1739209598.0515392;-35.57807855764607
1739209598.0515468;-38.13080360867914
1739209598.0515544;-35.57807855764607
1739209598.051562;-38.13080360867914
1739209598.0515697;-35.57807855764607
1739209598.0515773;-38.13080360867914
1739209598.051585;-45.120503652039325
1739209598.0515926;-38.13080360867914
1739209598.0516002;-35.57807855764607
1739209598.0516076;-38.13080360867914
1739209598.0516152;-45.120503652039325
1739209598.0516229;-45.120503652039325
1739209598.0516305;-38.13080360867914
1739209598.0516381;-38.13080360867914
1739209598.0516458;-38.13080360867914
1739209598.0516534;-45.120503652039325
1739209598.051661;-45.120503652039325
1739209598.0516686;-38.13080360867914
1739209598.0516763;-35.57807855764607
1739209598.051684;-45.120503652039325
1739209598.0516915;-45.120503652039325
1739209598.0516992;-32.816014438256545
1739209598.0517066;-29.438486411369333
1739209598.0517142;-45.120503652039325
1739209598.0517218;-38.13080360867914
1739209598.0517294;-45.120503652039325
1739209598.051737;-45.120503652039325
1739209598.0517447;-38.13080360867914
1739209598.0517523;-38.13080360867914
1739209598.05176;-45.120503652039325
1739209598.0517676;-45.120503652039325
1739209598.0517752;-38.13080360867914
1739209598.0517828;-45.120503652039325
1739209598.0517905;-35.57807855764607
1739209598.051798;-45.120503652039325
1739209598.0518055;-38.13080360867914
1739209598.0518131;-38.13080360867914
1739209598.0518208;-38.13080360867914
1739209598.0518284;-31.141103565318893
1739209598.051836;-38.13080360867914
1739209598.0518436;-38.13080360867914
1739209598.0518513;-38.13080360867914
1739209598.051859;-33.981070128970906
1739209598.0518665;-38.13080360867914
1739209598.0518742;-38.13080360867914
1739209598.0518818;-38.13080360867914
1739209598.0518894;-45.120503652039325
1739209598.0518968;-45.120503652039325
1739209598.0519044;-45.120503652039325
1739209598.051912;-38.13080360867914
1739209598.0519197;-45.120503652039325
1739209598.0519273;-45.120503652039325
1739209598.051935;-38.13080360867914
1739209598.0519426;-38.13080360867914
1739209598.0519502;-38.13080360867914
1739209598.0519578;-38.13080360867914
1739209598.0519655;-38.13080360867914
1739209598.051973;-38.13080360867914
1739209598.0519807;-38.13080360867914
1739209598.0519884;-38.13080360867914
1739209598.0519958;-32.816014438256545
1739209598.0520034;-38.13080360867914
1739209598.052011;-38.13080360867914
1739209598.0520186;-45.120503652039325
1739209598.0520263;-38.13080360867914
1739209598.052034;-38.13080360867914
1739209598.0520415;-45.120503652039325
1739209598.0520492;-45.120503652039325
1739209598.0520568;-45.120503652039325
1739209598.0520644;-38.13080360867914
1739209598.052072;-45.120503652039325
1739209598.0520797;-38.13080360867914
1739209598.0520873;-38.13080360867914
1739209598.0520947;-38.13080360867914
1739209598.0521023;-38.13080360867914
1739209598.05211;-45.120503652039325
1739209598.0521176;-32.816014438256545
1739209598.0521252;-45.120503652039325
1739209598.0521328;-28.992665084841942
1739209598.0521405;-33.981070128970906
1739209598.052148;-45.120503652039325
1739209598.0521557;-38.13080360867914
1739209598.0521634;-45.120503652039325
1739209598.052171;-38.13080360867914
1739209598.0521786;-38.13080360867914
1739209598.052186;-30.49652367304973
1739209598.0521936;-38.13080360867914
1739209598.0522013;-33.981070128970906
1739209598.052209;-35.57807855764607
1739209598.0522165;-45.120503652039325
1739209598.0522242;-45.120503652039325
1739209598.0522318;-45.120503652039325
1739209598.0522394;-45.120503652039325
1739209598.052247;-33.981070128970906
1739209598.0522547;-28.992665084841942
1739209598.0522623;-31.141103565318915
1739209598.05227;-45.120503652039325
1739209598.0522776;-38.13080360867914
1739209598.052285;-45.120503652039325
1739209598.0522926;-38.13080360867914
1739209598.0523002;-45.120503652039325
1739209598.0523078;-45.120503652039325
1739209598.0523155;-45.120503652039325
1739209598.052323;-38.13080360867914
1739209598.0523307;-35.57807855764607
1739209598.0523384;-38.13080360867914
1739209598.052346;-38.13080360867914
1739209598.0523536;-33.981070128970906
1739209598.0523612;-38.13080360867914
1739209598.0523689;-45.120503652039325
1739209598.0523765;-45.120503652039325
1739209598.052384;-33.981070128970906
1739209598.0523915;-35.57807855764607
1739209598.0523992;-38.13080360867914
1739209598.0524068;-45.120503652039325
1739209598.0524144;-45.120503652039325
1739209598.052422;-33.981070128970906
1739209598.0524297;-33.981070128970906
1739209598.0524373;-33.981070128970906
1739209598.052445;-31.141103565318915
1739209598.0524526;-38.13080360867914
1739209598.0524602;-38.13080360867914
1739209598.0524678;-38.13080360867914
1739209598.0524752;-38.13080360867914
1739209598.0524828;-38.13080360867914
1739209598.0524905;-38.13080360867914
1739209598.052498;-38.13080360867914
1739209598.0525057;-30.49652367304973
1739209598.0525134;-38.13080360867914
1739209598.052521;-38.13080360867914
1739209598.0525286;-45.120503652039325
1739209598.0525362;-38.13080360867914
1739209598.0525439;-38.13080360867914
1739209598.0525515;-45.120503652039325
1739209598.0525591;-45.120503652039325
1739209598.0525668;-30.49652367304973
1739209598.0525742;-38.13080360867914
1739209598.0525818;-45.120503652039325
1739209598.0525894;-45.120503652039325
1739209598.052597;-38.13080360867914
1739209598.0526047;-38.13080360867914
1739209598.0526123;-45.120503652039325
1739209598.05262;-45.120503652039325
1739209598.0526276;-31.141103565318915
1739209598.0526352;-45.120503652039325
1739209598.0526428;-45.120503652039325
1739209598.0526505;-38.13080360867914
1739209598.052658;-45.120503652039325
1739209598.0526655;-45.120503652039325
1739209598.052673;-33.981070128970906
1739209598.0526807;-38.13080360867914
1739209598.0526884;-32.816014438256545
1739209598.052696;-45.120503652039325
1739209598.0527036;-38.13080360867914
1739209598.0527112;-38.13080360867914
1739209598.0527189;-38.13080360867914
1739209598.0527265;-38.13080360867914
1739209598.0527341;-38.13080360867914
1739209598.0527418;-35.57807855764607
1739209598.0527494;-38.13080360867914
1739209598.052757;-45.120503652039325
1739209598.0527644;-45.120503652039325
1739209598.052772;-45.120503652039325
1739209598.0527797;-45.120503652039325
1739209598.0527873;-45.120503652039325
1739209598.052795;-45.120503652039325
1739209598.0528026;-45.120503652039325
1739209598.0528102;-45.120503652039325
1739209598.0528178;-38.13080360867914
1739209598.0528255;-38.13080360867914
1739209598.052833;-45.120503652039325
1739209598.0528407;-33.981070128970906
1739209598.0528483;-45.120503652039325
1739209598.052856;-45.120503652039325
1739209598.0528634;-45.120503652039325
1739209598.052871;-38.13080360867914
1739209598.0528786;-32.816014438256545
1739209598.0528862;-45.120503652039325
1739209598.0528939;-45.120503652039325
1739209598.0529015;-35.57807855764607
1739209598.0529091;-35.57807855764607
1739209598.0529168;-45.120503652039325
1739209598.0529244;-38.13080360867914
1739209598.052932;-33.981070128970906
1739209598.0529397;-38.13080360867914
1739209598.0529473;-45.120503652039325
1739209598.0529547;-38.13080360867914
1739209598.0529623;-33.981070128970906
1739209598.05297;-45.120503652039325
1739209598.0529776;-38.13080360867914
1739209598.0529852;-45.120503652039325
1739209598.0529928;-45.120503652039325
1739209598.0530005;-38.13080360867914
1739209598.053008;-45.120503652039325
1739209598.0530157;-45.120503652039325
1739209598.0530233;-45.120503652039325
1739209598.053031;-33.981070128970906
1739209598.0530386;-38.13080360867914
1739209598.0530462;-45.120503652039325
1739209598.0530536;-31.141103565318915
1739209598.0530612;-33.981070128970906
1739209598.0530689;-45.120503652039325
1739209598.0530765;-38.13080360867914
1739209598.0530841;-38.13080360867914
1739209598.0530918;-45.120503652039325
1739209598.0530994;-38.13080360867914
1739209598.053107;-38.13080360867914
1739209598.0531147;-38.13080360867914
1739209598.0531223;-45.120503652039325
1739209598.05313;-45.120503652039325
1739209598.0531375;-45.120503652039325
1739209598.0531452;-45.120503652039325
1739209598.0531526;-38.13080360867914
1739209598.0531602;-38.13080360867914
1739209598.0531678;-38.13080360867914
1739209598.0531754;-45.120503652039325
1739209598.053183;-45.120503652039325
1739209598.0531907;-45.120503652039325
1739209598.0531983;-45.120503652039325
1739209598.053206;-45.120503652039325
1739209598.0532136;-38.13080360867914
1739209598.0532212;-38.13080360867914
1739209598.0532289;-45.120503652039325
1739209598.0532365;-38.13080360867914
1739209598.0532439;-45.120503652039325
1739209598.0532515;-45.120503652039325
1739209598.0532591;-45.120503652039325
1739209598.0532668;-38.13080360867914
1739209598.0532744;-32.816014438256545
1739209598.053282;-38.13080360867914
1739209598.0532897;-35.57807855764607
1739209598.0532973;-38.13080360867914
1739209598.053305;-45.120503652039325
1739209598.0533125;-38.13080360867914
1739209598.0533202;-38.13080360867914
1739209598.0533278;-45.120503652039325
1739209598.0533354;-45.120503652039325
1739209598.0533428;-33.981070128970906
1739209598.0533504;-38.13080360867914
1739209598.053358;-45.120503652039325
1739209598.0533657;-45.120503652039325
1739209598.0533733;-45.120503652039325
1739209598.053381;-45.120503652039325
1739209598.0533886;-38.13080360867914
