CAN Message; 0x24:0148bfddae89daeb
1739209618.1197135;-38.13080360867914
1739209618.1197164;-29.438486411369333
1739209618.1197195;-45.120503652039325
1739209618.1197226;-38.13080360867914
1739209618.1197255;-35.57807855764607
1739209618.1197286;-35.57807855764607
1739209618.1197317;-45.120503652039325
1739209618.1197345;-45.120503652039325
1739209618.1197376;-38.13080360867914
1739209618.1197405;-45.120503652039325
1739209618.1197436;-30.49652367304973
1739209618.1197467;-32.816014438256545
1739209618.1197495;-45.120503652039325
1739209618.1197526;-45.120503652039325
1739209618.1197555;-38.13080360867914
1739209618.1197586;-38.13080360867914
1739209618.1197617;-38.13080360867914
1739209618.1197646;-35.57807855764607
1739209618.1197677;-45.120503652039325
1739209618.1197708;-38.13080360867914
1739209618.1197736;-45.120503652039325
1739209618.1197767;-45.120503652039325
1739209618.1197796;-38.13080360867914
1739209618.1197827;-45.120503652039325
1739209618.1197858;-38.13080360867914
1739209618.1197886;-45.120503652039325
1739209618.1197917;-35.57807855764607
1739209618.1197946;-38.13080360867914
1739209618.1197977;-45.120503652039325
1739209618.1198008;-38.13080360867914
1739209618.1198037;-38.13080360867914
1739209618.1198068;-45.120503652039325
1739209618.1198099;-33.981070128970906
1739209618.1198127;-45.120503652039325
1739209618.1198158;-38.13080360867914
1739209618.1198187;-35.57807855764607
1739209618.1198218;-45.120503652039325
1739209618.119825;-38.13080360867914
1739209618.1198277;-35.57807855764607
1739209618.1198308;-35.57807855764607
1739209618.1198337;-45.120503652039325
1739209618.1198368;-45.120503652039325
1739209618.11984;-38.13080360867914
1739209618.1198428;-38.13080360867914
1739209618.1198459;-38.13080360867914
1739209618.119849;-45.120503652039325
1739209618.1198518;-45.120503652039325
1739209618.119855;-45.120503652039325
1739209618.1198578;-38.13080360867914
1739209618.119861;-45.120503652039325
1739209618.119864;-38.13080360867914
1739209618.1198668;-31.141103565318893
1739209618.11987;-45.120503652039325
1739209618.1198728;-45.120503652039325
1739209618.119876;-38.13080360867914
1739209618.119879;-35.57807855764607
1739209618.1198819;-45.120503652039325
1739209618.119885;-45.120503652039325
1739209618.119888;-38.13080360867914
1739209618.119891;-45.120503652039325
1739209618.119894;-45.120503652039325
1739209618.119897;-45.120503652039325
1739209618.1199;-38.13080360867914
1739209618.119903;-45.120503652039325
1739209618.119906;-38.13080360867914
1739209618.119909;-45.120503652039325
1739209618.119912;-45.120503652039325
1739209618.119915;-33.981070128970906
1739209618.119918;-38.13080360867914
1739209618.1229653;-45.120503652039325
1739209618.1229665;-35.57807855764607
1739209618.122968;-38.13080360867914
1739209618.1229694;-38.13080360867914
1739209618.1229706;-38.13080360867914
1739209618.122972;-32.816014438256545
1739209618.1229732;-33.981070128970906
1739209618.1229746;-38.13080360867914
1739209618.122976;-45.120503652039325
1739209618.1229773;-38.13080360867914
1739209618.1229787;-32.816014438256545
1739209618.12298;-38.13080360867914
1739209618.1229813;-38.13080360867914
1739209618.1229827;-45.120503652039325
1739209618.122984;-45.120503652039325
1739209618.1229854;-45.120503652039325
1739209618.1229868;-33.981070128970906
1739209618.122988;-45.120503652039325
1739209618.1229894;-33.981070128970956
1739209618.1229908;-38.13080360867914
1739209618.122992;-38.13080360867914
1739209618.1229935;-35.57807855764607
1739209618.1229947;-45.120503652039325
1739209618.122996;-45.120503652039325
1739209618.1229975;-45.120503652039325
1739209618.1229987;-38.13080360867914
1739209618.1230001;-28.992665084841942
1739209618.1230016;-38.13080360867914
1739209618.1230028;-38.13080360867914
1739209618.1230042;-45.120503652039325
1739209618.1230054;-45.120503652039325
1739209618.1230068;-38.13080360867914
1739209618.1230083;-38.13080360867914
1739209618.1230094;-45.120503652039325
1739209618.1230109;-30.49652367304976
1739209618.1230123;-38.13080360867914
1739209618.1230135;-33.981070128970906
1739209618.123015;-45.120503652039325
1739209618.1230164;-33.981070128970906
1739209618.1230175;-45.120503652039325
1739209618.123019;-45.120503652039325
1739209618.1230202;-45.120503652039325
1739209618.1230216;-31.141103565318915
1739209618.123023;-38.13080360867914
1739209618.1230242;-33.981070128970906
1739209618.1230257;-45.120503652039325
1739209618.123027;-45.120503652039325
1739209618.1230283;-35.57807855764607
1739209618.1230297;-38.13080360867914
1739209618.123031;-38.13080360867914
1739209618.1230323;-38.13080360867914
1739209618.1230338;-38.13080360867914
1739209618.123035;-33.981070128970906
1739209618.1230364;-38.13080360867914
1739209618.1230378;-38.13080360867914
1739209618.123039;-38.13080360867914
1739209618.1230404;-33.981070128970906
1739209618.1230416;-45.120503652039325
1739209618.123043;-45.120503652039325
1739209618.1230445;-45.120503652039325
1739209618.1230457;-45.120503652039325
1739209618.123047;-45.120503652039325
1739209618.1230485;-45.120503652039325
1739209618.1230497;-45.120503652039325
1739209618.1230512;-38.13080360867914
1739209618.1230526;-45.120503652039325
1739209618.1230538;-33.981070128970906
1739209618.1230552;-38.13080360867914
1739209618.1230564;-45.120503652039325
1739209618.1230578;-45.120503652039325
1739209618.1230593;-38.13080360867914
1739209618.1230605;-45.120503652039325
1739209618.123062;-38.13080360867914
1739209618.1230633;-35.57807855764607
1739209618.1230645;-33.981070128970906
1739209618.123066;-38.13080360867914
1739209618.1230671;-45.120503652039325
1739209618.1230686;-35.57807855764607
1739209618.12307;-38.13080360867914
1739209618.1230712;-45.120503652039325
1739209618.1230726;-38.13080360867914
1739209618.123074;-38.13080360867914
1739209618.1230752;-31.141103565318915
1739209618.1230767;-33.981070128970906
1739209618.1230779;-45.120503652039325
1739209618.1230793;-45.120503652039325
1739209618.1230807;-33.981070128970906
1739209618.123082;-38.13080360867914
1739209618.1230834;-45.120503652039325
1739209618.1230848;-38.13080360867914
1739209618.123086;-33.981070128970906
1739209618.1230874;-31.141103565318915
1739209618.1230886;-45.120503652039325
1739209618.12309;-38.13080360867914
1739209618.1230915;-45.120503652039325
1739209618.1230927;-45.120503652039325
1739209618.123094;-38.13080360867914
1739209618.1230955;-45.120503652039325
1739209618.1230967;-45.120503652039325
1739209618.1230981;-38.13080360867914
1739209618.1230996;-38.13080360867914
1739209618.1231008;-32.816014438256545
1739209618.1231022;-32.816014438256545
1739209618.1231034;-38.13080360867914
1739209618.1231048;-45.120503652039325
1739209618.1231062;-45.120503652039325
1739209618.1231074;-45.120503652039325
1739209618.1231089;-45.120503652039325
1739209618.1231103;-45.120503652039325
1739209618.1231115;-33.981070128970906
1739209618.123113;-33.981070128970906
1739209618.123114;-33.981070128970906
1739209618.1231155;-38.13080360867914
1739209618.123117;-45.120503652039325
1739209618.1231182;-38.13080360867914
1739209618.1231196;-38.13080360867914
1739209618.123121;-38.13080360867914
1739209618.1231222;-45.120503652039325
1739209618.1231236;-38.13080360867914
1739209618.1231248;-45.120503652039325
1739209618.1231263;-45.120503652039325
1739209618.1231277;-45.120503652039325
1739209618.123129;-45.120503652039325
1739209618.1231303;-38.13080360867914
1739209618.1231318;-35.57807855764607
1739209618.123133;-45.120503652039325
1739209618.1231344;-45.120503652039325
1739209618.1231356;-38.13080360867914
1739209618.123137;-35.57807855764607
1739209618.1231384;-45.120503652039325
1739209618.1231396;-38.13080360867914
1739209618.123141;-32.816014438256545
1739209618.1231425;-35.57807855764607
1739209618.1231437;-45.120503652039325
1739209618.123145;-38.13080360867914
1739209618.1231465;-38.13080360867914
1739209618.1231477;-35.57807855764607
1739209618.1231492;-38.13080360867914
1739209618.1231503;-38.13080360867914
1739209618.1231518;-45.120503652039325
1739209618.1231532;-38.13080360867914
1739209618.1231544;-38.13080360867914
1739209618.1231558;-38.13080360867914
1739209618.1231573;-38.13080360867914
1739209618.1231585;-45.120503652039325
1739209618.12316;-45.120503652039325
1739209618.123161;-45.120503652039325
1739209618.1231625;-35.57807855764607
1739209618.123164;-30.49652367304973
1739209618.1231651;-38.13080360867914
1739209618.1231666;-45.120503652039325
1739209618.123168;-35.57807855764607
1739209618.1231692;-31.141103565318893
1739209618.1231706;-45.120503652039325
1739209618.1231718;-45.120503652039325
1739209618.1231732;-45.120503652039325
1739209618.1231747;-45.120503652039325
1739209618.1231759;-45.120503652039325
1739209618.1231773;-38.13080360867914
1739209618.1231787;-38.13080360867914
1739209618.12318;-38.13080360867914
1739209618.1231813;-38.13080360867914
1739209618.1231828;-45.120503652039325
1739209618.123184;-35.57807855764607
1739209618.1231854;-38.13080360867914
1739209618.1231866;-38.13080360867914
1739209618.123188;-38.13080360867914
1739209618.1231894;-38.13080360867914
1739209618.1231906;-38.13080360867914
1739209618.123192;-45.120503652039325
1739209618.1231935;-38.13080360867914
1739209618.1231947;-45.120503652039325
1739209618.1231961;-38.13080360867914
1739209618.1231973;-45.120503652039325
1739209618.1231987;-38.13080360867914
1739209618.1232002;-45.120503652039325
1739209618.1232014;-45.120503652039325
1739209618.1232028;-38.13080360867914
1739209618.1232042;-38.13080360867914
1739209618.1232054;-45.120503652039325
1739209618.1232069;-45.120503652039325
1739209618.123208;-45.120503652039325
1739209618.1232095;-45.120503652039325
1739209618.123211;-45.120503652039325
1739209618.123212;-38.13080360867914
1739209618.1232135;-45.120503652039325
1739209618.123215;-38.13080360867914
1739209618.1232162;-38.13080360867914
1739209618.1232176;-30.49652367304973
1739209618.1232188;-38.13080360867914
1739209618.1232202;-32.816014438256545
1739209618.1232216;-45.120503652039325
1739209618.1232228;-38.13080360867914
1739209618.1232243;-38.13080360867914
1739209618.1232257;-38.13080360867914
1739209618.123227;-45.120503652039325
1739209618.1232283;-33.981070128970956
1739209618.1232297;-45.120503652039325
1739209618.123231;-45.120503652039325
1739209618.1232324;-32.816014438256545
1739209618.1232336;-38.13080360867914
1739209618.123235;-45.120503652039325
1739209618.1232364;-38.13080360867914
1739209618.1232376;-33.981070128970906
1739209618.123239;-26.991370085610722
1739209618.1232405;-45.120503652039325
1739209618.1232417;-45.120503652039325
1739209618.123243;-35.57807855764607
1739209618.1232443;-30.49652367304973
1739209618.1232457;-45.120503652039325
1739209618.1232471;-45.120503652039325
1739209618.1232483;-38.13080360867914
1739209618.1232498;-38.13080360867914
1739209618.1232512;-45.120503652039325
1739209618.1232524;-45.120503652039325
1739209618.1232538;-45.120503652039325
1739209618.123255;-45.120503652039325
1739209618.1232564;-45.120503652039325
1739209618.1232579;-45.120503652039325
1739209618.123259;-31.141103565318893
1739209618.1232605;-28.58837851428586
1739209618.123262;-45.120503652039325
1739209618.1232631;-45.120503652039325
1739209618.1232646;-38.13080360867914
1739209618.123266;-38.13080360867914
1739209618.1232672;-45.120503652039325
1739209618.1232686;-45.120503652039325
1739209618.1232698;-35.57807855764607
1739209618.1232712;-30.49652367304973
1739209618.1232727;-38.13080360867914
1739209618.1232738;-38.13080360867914
1739209618.1232753;-38.13080360867914
1739209618.1232767;-38.13080360867914
1739209618.123278;-35.57807855764607
1739209618.1232793;-45.120503652039325
1739209618.1232805;-45.120503652039325
1739209618.123282;-35.57807855764607
1739209618.1232834;-38.13080360867914
1739209618.1232846;-33.981070128970906
1739209618.123286;-45.120503652039325
1739209618.1232874;-45.120503652039325
1739209618.1232886;-45.120503652039325
1739209618.12329;-45.120503652039325
1739209618.1232913;-38.13080360867914
1739209618.1232927;-28.992665084841942
1739209618.123294;-38.13080360867914
1739209618.1232953;-45.120503652039325
1739209618.1232967;-38.13080360867914
1739209618.1232982;-38.13080360867914
1739209618.1232994;-45.120503652039325
1739209618.1233008;-38.13080360867914
1739209618.123302;-38.13080360867914
1739209618.1233034;-32.816014438256545
1739209618.1233048;-33.981070128970906
1739209618.123306;-33.981070128970906
1739209618.1233075;-45.120503652039325
1739209618.123309;-45.120503652039325
1739209618.12331;-33.981070128970906
1739209618.1233115;-45.120503652039325
1739209618.123313;-45.120503652039325
1739209618.1233141;-31.141103565318915
1739209618.1233156;-38.13080360867914
1739209618.1233168;-38.13080360867914
1739209618.1233182;-38.13080360867914
1739209618.1233196;-38.13080360867914
1739209618.1233208;-38.13080360867914
1739209618.1233222;-38.13080360867914
1739209618.1233237;-45.120503652039325
1739209618.1233249;-38.13080360867914
1739209618.1233263;-38.13080360867914
1739209618.1233275;-45.120503652039325
1739209618.123329;-45.120503652039325
1739209618.1233304;-38.13080360867914
1739209618.1233315;-35.57807855764607
1739209618.123333;-38.13080360867914
1739209618.1233344;-45.120503652039325
1739209618.1233356;-38.13080360867914
1739209618.123337;-38.13080360867914
1739209618.1233382;-38.13080360867914
1739209618.1233397;-38.13080360867914
1739209618.123341;-38.13080360867914
1739209618.1233423;-45.120503652039325
1739209618.1233437;-45.120503652039325
1739209618.1233451;-45.120503652039325
1739209618.1233463;-45.120503652039325
1739209618.1233478;-35.57807855764607
1739209618.123349;-38.13080360867914
1739209618.1233504;-45.120503652039325
1739209618.1233518;-45.120503652039325
1739209618.123353;-32.816014438256545
1739209618.1233544;-38.13080360867914
1739209618.1233559;-45.120503652039325
1739209618.123357;-45.120503652039325
1739209618.1233585;-38.13080360867914
1739209618.12336;-45.120503652039325
1739209618.123361;-45.120503652039325
1739209618.1233625;-38.13080360867914
1739209618.1233637;-35.57807855764607
1739209618.1233652;-35.57807855764607
1739209618.1233666;-45.120503652039325
1739209618.1233678;-38.13080360867914
1739209618.1233692;-45.120503652039325
1739209618.1233706;-45.120503652039325
1739209618.1233718;-45.120503652039325
1739209618.1233733;-33.981070128970906
1739209618.1233745;-45.120503652039325
1739209618.123376;-45.120503652039325
1739209618.1233773;-45.120503652039325
1739209618.1233785;-45.120503652039325
1739209618.12338;-32.816014438256545
1739209618.1233814;-35.57807855764607
1739209618.1233826;-45.120503652039325
1739209618.123384;-45.120503652039325
1739209618.1233852;-35.57807855764607
1739209618.1233866;-38.13080360867914
1739209618.123388;-45.120503652039325
1739209618.1233892;-38.13080360867914
1739209618.1233907;-45.120503652039325
1739209618.123392;-45.120503652039325
1739209618.1233933;-38.13080360867914
1739209618.1233947;-45.120503652039325
1739209618.1233962;-38.13080360867914
1739209618.1233974;-45.120503652039325
1739209618.1233988;-45.120503652039325
1739209618.1234;-45.120503652039325
1739209618.1234014;-32.816014438256545
1739209618.1234028;-35.57807855764607
1739209618.123404;-45.120503652039325
1739209618.1234055;-45.120503652039325
1739209618.123407;-35.57807855764607
1739209618.123408;-35.57807855764607
1739209618.1234095;-38.13080360867914
1739209618.1234107;-38.13080360867914
1739209618.1234121;-45.120503652039325
1739209618.1234136;-45.120503652039325
1739209618.1234148;-45.120503652039325
1739209618.1234162;-45.120503652039325
1739209618.1234176;-45.120503652039325
1739209618.1234188;-45.120503652039325
1739209618.1234202;-38.13080360867914
1739209618.1234214;-38.13080360867914
1739209618.1234229;-45.120503652039325
1739209618.1234243;-45.120503652039325
1739209618.1234255;-45.120503652039325
1739209618.123427;-45.120503652039325
1739209618.1234283;-33.981070128970906
1739209618.1234295;-45.120503652039325
1739209618.123431;-38.13080360867914
1739209618.1234322;-45.120503652039325
1739209618.1234336;-29.438486411369333
1739209618.123435;-31.141103565318893
1739209618.1234362;-45.120503652039325
1739209618.1234376;-38.13080360867914
1739209618.123439;-45.120503652039325
1739209618.1234403;-45.120503652039325
1739209618.1234417;-38.13080360867914
1739209618.1234431;-38.13080360867914
1739209618.1234443;-38.13080360867914
1739209618.1234457;-38.13080360867914
1739209618.123447;-33.981070128970906
1739209618.1234484;-38.13080360867914
1739209618.1234498;-45.120503652039325
1739209618.123451;-45.120503652039325
1739209618.1234524;-35.57807855764607
1739209618.1234539;-45.120503652039325
1739209618.123455;-38.13080360867914
1739209618.1234565;-35.57807855764607
1739209618.1234577;-38.13080360867914
1739209618.123459;-45.120503652039325
1739209618.1234605;-45.120503652039325
1739209618.1234617;-45.120503652039325
1739209618.1234632;-45.120503652039325
1739209618.1234646;-38.13080360867914
1739209618.1234658;-35.57807855764607
1739209618.1234672;-38.13080360867914
1739209618.1234684;-45.120503652039325
1739209618.1234698;-38.13080360867914
1739209618.1234713;-38.13080360867914
1739209618.1234725;-35.57807855764607
1739209618.123474;-38.13080360867914
1739209618.1234753;-32.816014438256545
1739209618.1234765;-45.120503652039325
1739209618.123478;-33.981070128970956
1739209618.1234794;-45.120503652039325
1739209618.1234806;-45.120503652039325
1739209618.123482;-38.13080360867914
1739209618.1234832;-38.13080360867914
1739209618.1234846;-38.13080360867914
1739209618.123486;-45.120503652039325
1739209618.1234872;-35.57807855764607
1739209618.1234887;-26.991370085610722
1739209618.12349;-45.120503652039325
1739209618.1234913;-45.120503652039325
1739209618.1234927;-45.120503652039325
1739209618.123494;-45.120503652039325
1739209618.1234953;-45.120503652039325
1739209618.1234968;-45.120503652039325
1739209618.123498;-45.120503652039325
1739209618.1234994;-45.120503652039325
1739209618.1235008;-45.120503652039325
1739209618.123502;-45.120503652039325
1739209618.1235034;-35.57807855764607
1739209618.1235046;-38.13080360867914
1739209618.123506;-45.120503652039325
1739209618.1235075;-38.13080360867914
1739209618.1235087;-45.120503652039325
1739209618.1235101;-45.120503652039325
1739209618.1235116;-45.120503652039325
1739209618.1235127;-45.120503652039325
1739209618.1235142;-33.981070128970906
1739209618.1235154;-38.13080360867914
1739209618.1235168;-33.981070128970906
1739209618.1235182;-38.13080360867914
1739209618.1235194;-35.57807855764607
1739209618.1235209;-30.49652367304973
1739209618.1235223;-45.120503652039325
1739209618.1235235;-45.120503652039325
1739209618.123525;-38.13080360867914
1739209618.1235263;-35.57807855764607
1739209618.1235275;-38.13080360867914
1739209618.123529;-38.13080360867914
1739209618.1235301;-45.120503652039325
1739209618.1235316;-45.120503652039325
1739209618.123533;-45.120503652039325
1739209618.1235342;-38.13080360867914
1739209618.1235356;-35.57807855764607
1739209618.123537;-33.981070128970906
1739209618.1235383;-38.13080360867914
1739209618.1235397;-45.120503652039325
1739209618.1235409;-45.120503652039325
1739209618.1235423;-38.13080360867914
1739209618.1235437;-45.120503652039325
1739209618.123545;-45.120503652039325
1739209618.1235464;-45.120503652039325
1739209618.1235478;-45.120503652039325
1739209618.123549;-45.120503652039325
1739209618.1235504;-45.120503652039325
1739209618.1235516;-38.13080360867914
1739209618.123553;-38.13080360867914
1739209618.1235545;-45.120503652039325
1739209618.1235557;-45.120503652039325
1739209618.123557;-45.120503652039325
1739209618.1235585;-38.13080360867914
1739209618.1235597;-38.13080360867914
1739209618.1235611;-45.120503652039325
1739209618.1235623;-38.13080360867914
1739209618.1235638;-45.120503652039325
1739209618.1235652;-38.13080360867914
1739209618.1235664;-33.981070128970906
1739209618.1235678;-38.13080360867914
1739209618.1235693;-38.13080360867914
1739209618.1235704;-38.13080360867914
1739209618.1235719;-35.57807855764607
1739209618.1235733;-45.120503652039325
1739209618.1235745;-45.120503652039325
1739209618.123576;-35.57807855764607
1739209618.123577;-38.13080360867914
1739209618.1235785;-45.120503652039325
1739209618.12358;-45.120503652039325
1739209618.1235812;-32.816014438256545
1739209618.1235826;-38.13080360867914
1739209618.123584;-45.120503652039325
1739209618.1235852;-45.120503652039325
1739209618.1235867;-45.120503652039325
1739209618.1235878;-38.13080360867914
1739209618.1235893;-38.13080360867914
1739209618.1235907;-38.13080360867914
1739209618.123592;-38.13080360867914
1739209618.1235933;-45.120503652039325
1739209618.1235948;-45.120503652039325
1739209618.123596;-45.120503652039325
1739209618.1235974;-31.141103565318915
1739209618.1235986;-38.13080360867914
1739209618.1236;-38.13080360867914
1739209618.1236014;-38.13080360867914
1739209618.1236026;-35.57807855764607
1739209618.123604;-45.120503652039325
1739209618.1236055;-38.13080360867914
1739209618.1236067;-38.13080360867914
1739209618.123608;-45.120503652039325
1739209618.1236095;-45.120503652039325
1739209618.1236107;-38.13080360867914
1739209618.1236122;-38.13080360867914
1739209618.1236134;-45.120503652039325
1739209618.1236148;-38.13080360867914
1739209618.1236162;-45.120503652039325
1739209618.1236174;-38.13080360867914
1739209618.1236188;-35.57807855764607
1739209618.1236203;-38.13080360867914
1739209618.1236215;-45.120503652039325
1739209618.123623;-45.120503652039325
1739209618.123624;-45.120503652039325
1739209618.1236255;-45.120503652039325
1739209618.123627;-38.13080360867914
1739209618.1236281;-38.13080360867914
1739209618.1236296;-45.120503652039325
1739209618.123631;-45.120503652039325
1739209618.1236322;-35.57807855764607
1739209618.1236336;-38.13080360867914
1739209618.1236348;-45.120503652039325
1739209618.1236362;-45.120503652039325
1739209618.1236377;-38.13080360867914
1739209618.1236389;-38.13080360867914
1739209618.1236403;-45.120503652039325
1739209618.1236417;-45.120503652039325
1739209618.123643;-38.13080360867914
1739209618.1236444;-38.13080360867914
1739209618.1236455;-38.13080360867914
1739209618.123647;-38.13080360867914
1739209618.1236484;-38.13080360867914
1739209618.1236496;-45.120503652039325
1739209618.123651;-32.816014438256545
1739209618.1236525;-38.13080360867914
1739209618.1236537;-45.120503652039325
1739209618.123655;-38.13080360867914
1739209618.1236565;-45.120503652039325
1739209618.1236577;-45.120503652039325
1739209618.1236591;-33.981070128970906
1739209618.1236603;-32.816014438256545
1739209618.1236618;-38.13080360867914
1739209618.1236632;-45.120503652039325
1739209618.1236644;-35.57807855764607
1739209618.1236658;-38.13080360867914
1739209618.1236672;-38.13080360867914
1739209618.1236684;-38.13080360867914
1739209618.1236699;-38.13080360867914
1739209618.123671;-45.120503652039325
1739209618.1236725;-29.438486411369333
1739209618.123674;-32.816014438256545
1739209618.123675;-45.120503652039325
1739209618.1236765;-45.120503652039325
1739209618.123678;-45.120503652039325
1739209618.1236792;-45.120503652039325
1739209618.1236806;-45.120503652039325
1739209618.1236818;-35.57807855764607
1739209618.1236832;-45.120503652039325
1739209618.1236846;-45.120503652039325
1739209618.1236858;-38.13080360867914
1739209618.1236873;-38.13080360867914
1739209618.1236887;-45.120503652039325
1739209618.12369;-38.13080360867914
1739209618.1236913;-45.120503652039325
1739209618.1236925;-45.120503652039325
1739209618.123694;-35.57807855764607
1739209618.1236954;-35.57807855764607
1739209618.1236966;-45.120503652039325
1739209618.123698;-45.120503652039325
1739209618.1236994;-35.57807855764607
1739209618.1237006;-32.816014438256545
1739209618.123702;-38.13080360867914
1739209618.1237035;-38.13080360867914
1739209618.1237047;-33.981070128970906
1739209618.123706;-38.13080360867914
1739209618.1237073;-38.13080360867914
1739209618.1237087;-38.13080360867914
1739209618.1237102;-38.13080360867914
1739209618.1237113;-45.120503652039325
1739209618.1237128;-45.120503652039325
1739209618.1237142;-45.120503652039325
1739209618.1237154;-38.13080360867914
1739209618.1237168;-45.120503652039325
1739209618.123718;-45.120503652039325
1739209618.1237195;-45.120503652039325
1739209618.123721;-38.13080360867914
1739209618.123722;-38.13080360867914
1739209618.1237235;-38.13080360867914
1739209618.123725;-45.120503652039325
1739209618.1237261;-32.816014438256545
1739209618.1237276;-26.991370085610722
1739209618.1237288;-45.120503652039325
1739209618.1237302;-38.13080360867914
