CAN Message; 0x1a7:0000d31bbd57fa31
Timestamp;Amplitude
1739209837.7742307;-38.13080360867914
1739209837.7742362;-45.120503652039325
1739209837.7742417;-30.49652367304973
1739209837.7742472;-33.981070128970906
1739209837.7742527;-45.120503652039325
1739209837.7742581;-45.120503652039325
1739209837.7742636;-38.13080360867914
1739209837.774269;-38.13080360867914
1739209837.7742746;-38.13080360867914
1739209837.77428;-38.13080360867914
1739209837.7742856;-38.13080360867914
1739209837.774291;-45.120503652039325
1739209837.7742963;-45.120503652039325
1739209837.7743018;-38.13080360867914
1739209837.7743073;-32.816014438256545
1739209837.7743127;-45.120503652039325
1739209837.7743182;-45.120503652039325
1739209837.7743237;-33.981070128970906
1739209837.7743292;-26.991370085610722
1739209837.7743347;-31.141103565318915
1739209837.7743402;-45.120503652039325
1739209837.7743456;-38.13080360867914
1739209837.7743511;-38.13080360867914
1739209837.7743566;-45.120503652039325
1739209837.774362;-45.120503652039325
1739209837.7743676;-38.13080360867914
1739209837.774373;-38.13080360867914
1739209837.7743783;-33.981070128970906
1739209837.7743838;-45.120503652039325
1739209837.7743893;-38.13080360867914
1739209837.7743948;-45.120503652039325
1739209837.7744002;-45.120503652039325
1739209837.7744057;-45.120503652039325
1739209837.7744112;-38.13080360867914
1739209837.7744167;-31.141103565318915
1739209837.7744222;-31.141103565318915
1739209837.7744277;-38.13080360867914
1739209837.7744331;-38.13080360867914
1739209837.7744386;-38.13080360867914
1739209837.774444;-35.57807855764607
1739209837.7744496;-35.57807855764607
1739209837.774455;-38.13080360867914
1739209837.7744603;-38.13080360867914
1739209837.7744658;-38.13080360867914
1739209837.7744713;-45.120503652039325
1739209837.7744768;-45.120503652039325
1739209837.7744823;-38.13080360867914
1739209837.7744877;-38.13080360867914
1739209837.7744932;-45.120503652039325
1739209837.7744987;-45.120503652039325
1739209837.7745042;-45.120503652039325
1739209837.7745097;-33.981070128970906
1739209837.7745152;-38.13080360867914
1739209837.7745206;-38.13080360867914
1739209837.7745261;-45.120503652039325
1739209837.7745316;-45.120503652039325
1739209837.774537;-33.981070128970906
1739209837.7745423;-45.120503652039325
1739209837.7745478;-38.13080360867914
1739209837.7745533;-33.981070128970906
1739209837.7745588;-45.120503652039325
1739209837.7745643;-45.120503652039325
1739209837.7745697;-38.13080360867914
1739209837.7745752;-33.981070128970906
1739209837.7745807;-32.816014438256545
1739209837.7745862;-38.13080360867914
1739209837.7745917;-32.816014438256545
1739209837.7745972;-31.141103565318915
1739209837.7746027;-45.120503652039325
1739209837.7746081;-38.13080360867914
1739209837.7746136;-35.57807855764607
1739209837.774619;-38.13080360867914
1739209837.7746243;-45.120503652039325
1739209837.7746298;-38.13080360867914
1739209837.7746353;-38.13080360867914
1739209837.7746408;-31.14110356531892
1739209837.7746463;-45.120503652039325
1739209837.7746518;-33.981070128970906
1739209837.7746572;-30.49652367304973
1739209837.7746627;-38.13080360867914
1739209837.7746682;-38.13080360867914
1739209837.7746737;-45.120503652039325
1739209837.7746792;-32.816014438256545
1739209837.7746847;-38.13080360867914
1739209837.7746902;-45.120503652039325
1739209837.7746956;-38.13080360867914
1739209837.774701;-38.13080360867914
1739209837.7747064;-45.120503652039325
1739209837.7747118;-45.120503652039325
1739209837.7747173;-45.120503652039325
1739209837.7747228;-45.120503652039325
1739209837.7747283;-38.13080360867914
1739209837.7747338;-38.13080360867914
1739209837.7747393;-45.120503652039325
1739209837.7747447;-38.13080360867914
1739209837.7747502;-35.57807855764607
1739209837.7747557;-38.13080360867914
1739209837.7747612;-38.13080360867914
1739209837.7747667;-38.13080360867914
1739209837.7747722;-45.120503652039325
1739209837.7747777;-45.120503652039325
1739209837.7747831;-33.981070128970906
1739209837.7747884;-30.49652367304973
1739209837.7747939;-38.13080360867914
1739209837.7747993;-45.120503652039325
1739209837.7748048;-45.120503652039325
1739209837.7748103;-45.120503652039325
1739209837.7748158;-38.13080360867914
1739209837.7748213;-38.13080360867914
1739209837.7748268;-38.13080360867914
1739209837.7748322;-45.120503652039325
1739209837.7748377;-33.981070128970906
1739209837.7748432;-45.120503652039325
1739209837.7748487;-38.13080360867914
1739209837.7748542;-45.120503652039325
1739209837.7748597;-45.120503652039325
1739209837.7748652;-45.120503652039325
1739209837.7748704;-38.13080360867914
1739209837.7748759;-45.120503652039325
1739209837.7748814;-45.120503652039325
1739209837.7748868;-32.816014438256545
1739209837.7748923;-45.120503652039325
1739209837.7748978;-45.120503652039325
1739209837.7749033;-33.981070128970906
1739209837.7749088;-38.13080360867914
1739209837.7749143;-45.120503652039325
1739209837.7749197;-45.120503652039325
1739209837.7749252;-38.13080360867914
1739209837.7749307;-45.120503652039325
1739209837.7749362;-45.120503652039325
1739209837.7749417;-38.13080360867914
1739209837.7749472;-38.13080360867914
1739209837.7749527;-45.120503652039325
1739209837.774958;-38.13080360867914
1739209837.7749634;-35.57807855764607
1739209837.7749689;-45.120503652039325
1739209837.7749743;-38.13080360867914
1739209837.7749798;-35.57807855764607
1739209837.7749853;-38.13080360867914
1739209837.7749908;-45.120503652039325
1739209837.7749963;-45.120503652039325
1739209837.7750018;-45.120503652039325
1739209837.7750072;-38.13080360867914
1739209837.7750127;-45.120503652039325
1739209837.7750182;-45.120503652039325
1739209837.7750237;-45.120503652039325
1739209837.7750292;-45.120503652039325
1739209837.7750347;-45.120503652039325
1739209837.77504;-45.120503652039325
1739209837.7750454;-45.120503652039325
1739209837.7750509;-45.120503652039325
1739209837.7750564;-38.13080360867914
1739209837.7750618;-38.13080360867914
1739209837.7750673;-38.13080360867914
1739209837.7750728;-35.57807855764607
1739209837.7750783;-45.120503652039325
1739209837.7750838;-45.120503652039325
1739209837.7750893;-38.13080360867914
1739209837.7750947;-38.13080360867914
1739209837.7751002;-45.120503652039325
1739209837.7751057;-45.120503652039325
1739209837.7751112;-45.120503652039325
1739209837.7751167;-38.13080360867914
1739209837.775122;-38.13080360867914
1739209837.7751274;-45.120503652039325
1739209837.775133;-38.13080360867914
1739209837.7751384;-38.13080360867914
1739209837.7751439;-35.57807855764607
1739209837.7751493;-38.13080360867914
1739209837.7751548;-45.120503652039325
1739209837.7751603;-45.120503652039325
1739209837.7751658;-45.120503652039325
1739209837.7751713;-38.13080360867914
1739209837.7751768;-38.13080360867914
1739209837.7751822;-45.120503652039325
1739209837.7751877;-45.120503652039325
1739209837.7751932;-38.13080360867914
1739209837.7751987;-38.13080360867914
1739209837.775204;-45.120503652039325
1739209837.7752094;-38.13080360867914
1739209837.775215;-45.120503652039325
1739209837.7752204;-45.120503652039325
1739209837.7752259;-45.120503652039325
1739209837.7752314;-38.13080360867914
1739209837.7752368;-38.13080360867914
1739209837.7752423;-45.120503652039325
1739209837.7752478;-45.120503652039325
1739209837.7752533;-38.13080360867914
1739209837.7752588;-33.981070128970906
1739209837.7752643;-38.13080360867914
1739209837.7752697;-45.120503652039325
1739209837.7752752;-38.13080360867914
1739209837.7752807;-38.13080360867914
1739209837.775286;-35.57807855764607
1739209837.7752914;-38.13080360867914
1739209837.775297;-45.120503652039325
1739209837.7753024;-38.13080360867914
1739209837.775308;-38.13080360867914
1739209837.7753134;-45.120503652039325
1739209837.7753189;-38.13080360867914
1739209837.7753243;-35.57807855764607
1739209837.7753298;-38.13080360867914
1739209837.7753353;-45.120503652039325
1739209837.7753408;-45.120503652039325
1739209837.7753463;-38.13080360867914
1739209837.7753518;-38.13080360867914
1739209837.7753572;-45.120503652039325
1739209837.7753627;-45.120503652039325
1739209837.775368;-38.13080360867914
1739209837.7753735;-38.13080360867914
1739209837.775379;-35.57807855764607
1739209837.7753844;-38.13080360867914
1739209837.77539;-45.120503652039325
1739209837.7753954;-45.120503652039325
1739209837.7754009;-33.981070128970906
1739209837.7754064;-38.13080360867914
1739209837.7754118;-45.120503652039325
1739209837.7754173;-38.13080360867914
1739209837.7754228;-38.13080360867914
1739209837.7754283;-38.13080360867914
1739209837.7754338;-38.13080360867914
1739209837.7754393;-45.120503652039325
1739209837.7754447;-45.120503652039325
1739209837.77545;-45.120503652039325
1739209837.7754555;-38.13080360867914
1739209837.775461;-38.13080360867914
1739209837.7754664;-38.13080360867914
1739209837.775472;-35.57807855764607
1739209837.7754774;-33.981070128970906
1739209837.775483;-33.981070128970906
1739209837.7754884;-38.13080360867914
1739209837.7754939;-38.13080360867914
1739209837.7754993;-45.120503652039325
1739209837.7755048;-38.13080360867914
1739209837.7755103;-35.57807855764607
1739209837.7755158;-45.120503652039325
1739209837.7755213;-33.981070128970906
1739209837.7755268;-31.141103565318915
1739209837.775532;-45.120503652039325
1739209837.7755375;-38.13080360867914
1739209837.775543;-38.13080360867914
1739209837.7755485;-38.13080360867914
1739209837.775554;-45.120503652039325
1739209837.7755594;-33.981070128970906
1739209837.775565;-38.13080360867914
1739209837.7755704;-33.981070128970906
1739209837.7755759;-38.13080360867914
1739209837.7755814;-45.120503652039325
1739209837.7755868;-45.120503652039325
1739209837.7755923;-45.120503652039325
1739209837.7755978;-38.13080360867914
1739209837.7756033;-38.13080360867914
1739209837.7756088;-38.13080360867914
1739209837.775614;-28.992665084841942
1739209837.7756195;-45.120503652039325
1739209837.775625;-45.120503652039325
1739209837.7756305;-38.13080360867914
1739209837.775636;-45.120503652039325
1739209837.7756414;-45.120503652039325
1739209837.775647;-45.120503652039325
1739209837.7756524;-45.120503652039325
1739209837.775658;-35.57807855764607
1739209837.7756634;-45.120503652039325
1739209837.7756689;-45.120503652039325
1739209837.7756743;-45.120503652039325
1739209837.7756798;-38.13080360867914
1739209837.7756853;-38.13080360867914
1739209837.7756908;-38.13080360867914
1739209837.775696;-45.120503652039325
1739209837.7757015;-28.992665084841942
1739209837.775707;-38.13080360867914
1739209837.7757125;-45.120503652039325
1739209837.775718;-45.120503652039325
1739209837.7757235;-33.981070128970906
1739209837.775729;-32.816014438256545
1739209837.7757344;-38.13080360867914
1739209837.77574;-45.120503652039325
1739209837.7757454;-38.13080360867914
1739209837.7757509;-45.120503652039325
1739209837.7757564;-38.13080360867914
1739209837.7757618;-35.57807855764607
1739209837.7757673;-38.13080360867914
1739209837.7757728;-45.120503652039325
1739209837.775778;-45.120503652039325
1739209837.7757835;-45.120503652039325
1739209837.775789;-38.13080360867914
1739209837.7757945;-38.13080360867914
1739209837.7758;-38.13080360867914
1739209837.7758055;-45.120503652039325
1739209837.775811;-38.13080360867914
1739209837.7758164;-35.57807855764607
1739209837.775822;-45.120503652039325
1739209837.7758274;-45.120503652039325
1739209837.775833;-27.267205301931607
1739209837.7758384;-35.57807855764607
1739209837.7758439;-38.13080360867914
1739209837.7758493;-38.13080360867914
1739209837.7758548;-38.13080360867914
1739209837.77586;-45.120503652039325
1739209837.7758656;-45.120503652039325
1739209837.775871;-38.13080360867914
1739209837.7758765;-33.981070128970956
1739209837.775882;-45.120503652039325
1739209837.7758875;-33.981070128970906
1739209837.775893;-38.13080360867914
1739209837.7758985;-38.13080360867914
1739209837.775904;-35.57807855764607
1739209837.7759094;-38.13080360867914
1739209837.775915;-38.13080360867914
1739209837.7759204;-30.49652367304973
1739209837.7759259;-32.816014438256545
1739209837.7759314;-38.13080360867914
1739209837.7759368;-33.981070128970906
1739209837.775942;-38.13080360867914
1739209837.7759476;-38.13080360867914
1739209837.775953;-38.13080360867914
1739209837.7759585;-38.13080360867914
1739209837.775964;-45.120503652039325
1739209837.7759695;-45.120503652039325
1739209837.775975;-38.13080360867914
1739209837.7759805;-45.120503652039325
1739209837.775986;-33.981070128970906
1739209837.7759914;-35.57807855764607
1739209837.775997;-45.120503652039325
1739209837.7760024;-38.13080360867914
1739209837.776008;-38.13080360867914
1739209837.7760134;-33.981070128970906
1739209837.7760189;-38.13080360867914
1739209837.776024;-45.120503652039325
1739209837.7760296;-45.120503652039325
1739209837.776035;-38.13080360867914
1739209837.7760406;-38.13080360867914
1739209837.776046;-45.120503652039325
1739209837.7760515;-32.816014438256545
1739209837.776057;-29.438486411369333
1739209837.7760625;-45.120503652039325
1739209837.776068;-45.120503652039325
1739209837.7760735;-38.13080360867914
1739209837.776079;-38.13080360867914
1739209837.7760844;-45.120503652039325
1739209837.77609;-45.120503652039325
1739209837.7760954;-45.120503652039325
1739209837.7761009;-38.13080360867914
1739209837.776106;-38.13080360867914
1739209837.7761116;-45.120503652039325
1739209837.776117;-38.13080360867914
1739209837.7761226;-32.816014438256545
1739209837.776128;-35.57807855764607
1739209837.7761335;-35.57807855764607
1739209837.776139;-35.57807855764607
1739209837.7761445;-35.57807855764607
1739209837.77615;-45.120503652039325
1739209837.7761555;-45.120503652039325
1739209837.776161;-35.57807855764607
1739209837.7761664;-38.13080360867914
1739209837.776172;-38.13080360867914
1739209837.7761774;-35.57807855764607
1739209837.776183;-38.13080360867914
1739209837.7761881;-45.120503652039325
1739209837.7761936;-38.13080360867914
1739209837.776199;-35.57807855764607
1739209837.7762046;-45.120503652039325
1739209837.77621;-38.13080360867914
1739209837.7762156;-38.13080360867914
1739209837.776221;-38.13080360867914
1739209837.7762265;-38.13080360867914
1739209837.776232;-35.57807855764607
1739209837.7762375;-38.13080360867914
1739209837.776243;-32.816014438256545
1739209837.7762485;-35.57807855764607
1739209837.776254;-45.120503652039325
1739209837.7762594;-38.13080360867914
1739209837.776265;-45.120503652039325
1739209837.7762704;-45.120503652039325
1739209837.7762756;-45.120503652039325
1739209837.776281;-38.13080360867914
1739209837.7762866;-33.981070128970906
1739209837.776292;-35.57807855764607
1739209837.7762976;-33.981070128970906
1739209837.776303;-38.13080360867914
1739209837.7763085;-38.13080360867914
1739209837.776314;-45.120503652039325
1739209837.7763195;-38.13080360867914
1739209837.776325;-32.816014438256545
1739209837.7763305;-38.13080360867914
1739209837.776336;-38.13080360867914
1739209837.7763414;-38.13080360867914
1739209837.776347;-33.981070128970906
1739209837.7763524;-35.57807855764607
1739209837.7763577;-38.13080360867914
1739209837.7763631;-38.13080360867914
1739209837.7763686;-38.13080360867914
1739209837.776374;-45.120503652039325
1739209837.7763796;-38.13080360867914
1739209837.776385;-38.13080360867914
1739209837.7763906;-45.120503652039325
1739209837.776396;-38.13080360867914
1739209837.7764015;-35.57807855764607
1739209837.776407;-35.57807855764607
1739209837.7764125;-38.13080360867914
1739209837.776418;-38.13080360867914
1739209837.7764235;-38.13080360867914
1739209837.776429;-31.141103565318915
1739209837.7764344;-33.981070128970906
1739209837.7764397;-45.120503652039325
1739209837.7764452;-45.120503652039325
1739209837.7764506;-38.13080360867914
1739209837.776456;-38.13080360867914
1739209837.7764616;-45.120503652039325
1739209837.776467;-33.981070128970906
1739209837.7764726;-38.13080360867914
1739209837.776478;-45.120503652039325
1739209837.7764835;-38.13080360867914
1739209837.776489;-38.13080360867914
1739209837.7764945;-38.13080360867914
1739209837.7765;-33.981070128970906
1739209837.7765055;-38.13080360867914
1739209837.776511;-45.120503652039325
1739209837.7765164;-32.816014438256545
1739209837.7765217;-38.13080360867914
1739209837.7765272;-45.120503652039325
1739209837.7765326;-38.13080360867914
1739209837.7765381;-31.141103565318915
1739209837.7765436;-31.141103565318915
1739209837.776549;-35.57807855764607
1739209837.7765546;-38.13080360867914
1739209837.77656;-45.120503652039325
1739209837.7765656;-35.57807855764607
1739209837.776571;-38.13080360867914
1739209837.7765765;-38.13080360867914
1739209837.776582;-33.981070128970906
1739209837.7765875;-26.991370085610722
1739209837.776593;-45.120503652039325
1739209837.7765985;-45.120503652039325
1739209837.7766037;-38.13080360867914
1739209837.7766092;-33.981070128970906
1739209837.7766147;-38.13080360867914
1739209837.7766201;-38.13080360867914
1739209837.7766256;-45.120503652039325
1739209837.776631;-29.438486411369347
1739209837.7766366;-38.13080360867914
1739209837.776642;-45.120503652039325
1739209837.7766476;-45.120503652039325
1739209837.776653;-38.13080360867914
1739209837.7766585;-45.120503652039325
1739209837.776664;-45.120503652039325
1739209837.7766695;-38.13080360867914
1739209837.776675;-28.992665084841942
1739209837.7766805;-38.13080360867914
1739209837.7766857;-45.120503652039325
1739209837.7766912;-45.120503652039325
1739209837.7766967;-33.981070128970906
1739209837.7767022;-38.13080360867914
1739209837.7767076;-38.13080360867914
1739209837.7767131;-38.13080360867914
1739209837.7767186;-38.13080360867914
1739209837.776724;-45.120503652039325
1739209837.7767296;-35.57807855764607
1739209837.776735;-35.57807855764607
1739209837.7767406;-45.120503652039325
1739209837.776746;-38.13080360867914
1739209837.7767515;-33.981070128970906
1739209837.776757;-38.13080360867914
1739209837.7767625;-38.13080360867914
1739209837.7767677;-45.120503652039325
1739209837.7767732;-45.120503652039325
1739209837.7767787;-45.120503652039325
1739209837.7767842;-38.13080360867914
1739209837.7767897;-45.120503652039325
1739209837.7767951;-38.13080360867914
1739209837.7768006;-35.57807855764607
1739209837.776806;-35.57807855764607
1739209837.7768116;-45.120503652039325
1739209837.776817;-45.120503652039325
1739209837.7768226;-33.981070128970906
1739209837.776828;-38.13080360867914
1739209837.7768335;-45.120503652039325
1739209837.776839;-38.13080360867914
1739209837.7768445;-38.13080360867914
1739209837.7768497;-31.141103565318943
1739209837.7768552;-45.120503652039325
1739209837.7768607;-45.120503652039325
1739209837.7768662;-45.120503652039325
1739209837.7768717;-45.120503652039325
1739209837.7768772;-45.120503652039325
1739209837.7768826;-45.120503652039325
1739209837.7768881;-45.120503652039325
1739209837.7768936;-27.267205301931607
1739209837.776899;-32.816014438256545
1739209837.7769046;-45.120503652039325
1739209837.77691;-35.57807855764607
1739209837.7769156;-35.57807855764607
1739209837.776921;-45.120503652039325
1739209837.7769265;-38.13080360867914
1739209837.7769318;-38.13080360867914
1739209837.7769372;-45.120503652039325
1739209837.7769427;-45.120503652039325
1739209837.7769482;-38.13080360867914
1739209837.7769537;-45.120503652039325
1739209837.7769592;-45.120503652039325
1739209837.7769647;-45.120503652039325
1739209837.7769701;-45.120503652039325
1739209837.7769756;-45.120503652039325
1739209837.776981;-35.57807855764607
1739209837.7769866;-38.13080360867914
1739209837.776992;-38.13080360867914
1739209837.7769976;-45.120503652039325
1739209837.777003;-45.120503652039325
1739209837.7770085;-45.120503652039325
1739209837.7770138;-45.120503652039325
1739209837.7770193;-45.120503652039325
1739209837.7770247;-33.981070128970906
1739209837.7770302;-45.120503652039325
1739209837.7770357;-45.120503652039325
1739209837.7770412;-38.13080360867914
1739209837.7770467;-38.13080360867914
1739209837.7770522;-45.120503652039325
1739209837.7770576;-45.120503652039325
1739209837.7770631;-35.57807855764607
