CAN Message; 0x150:0400bdd67d361928
1739209677.310884;-45.120503652039325
1739209677.3108933;-45.120503652039325
1739209677.3109024;-45.120503652039325
1739209677.3109117;-45.120503652039325
1739209677.3109207;-45.120503652039325
1739209677.31093;-38.13080360867914
1739209677.310939;-38.13080360867914
1739209677.3109484;-45.120503652039325
1739209677.3109574;-38.13080360867914
1739209677.3109667;-38.13080360867914
1739209677.3109758;-45.120503652039325
1739209677.310985;-45.120503652039325
1739209677.3109941;-33.981070128970906
1739209677.3110034;-35.57807855764607
1739209677.3110125;-45.120503652039325
1739209677.3110218;-45.120503652039325
1739209677.3110309;-45.120503652039325
1739209677.3110402;-31.141103565318915
1739209677.3110492;-33.981070128970906
1739209677.3110585;-38.13080360867914
1739209677.3110676;-38.13080360867914
1739209677.3110769;-33.981070128970906
1739209677.311086;-33.981070128970906
1739209677.3110952;-45.120503652039325
1739209677.3111043;-35.57807855764607
1739209677.3111136;-38.13080360867914
1739209677.3111227;-45.120503652039325
1739209677.311132;-45.120503652039325
1739209677.311141;-38.13080360867914
1739209677.3111503;-35.57807855764607
1739209677.3111594;-45.120503652039325
1739209677.3111687;-45.120503652039325
1739209677.3111777;-45.120503652039325
1739209677.311187;-31.141103565318915
1739209677.311196;-33.981070128970906
1739209677.3112054;-45.120503652039325
1739209677.3112144;-33.981070128970906
1739209677.3112237;-35.57807855764607
1739209677.3112328;-33.981070128970906
1739209677.311242;-38.13080360867914
1739209677.3112512;-38.13080360867914
1739209677.3112605;-35.57807855764607
1739209677.3112695;-45.120503652039325
1739209677.3112788;-45.120503652039325
1739209677.3112879;-38.13080360867914
1739209677.3112972;-38.13080360867914
1739209677.3113062;-45.120503652039325
1739209677.3113155;-38.13080360867914
1739209677.3113246;-45.120503652039325
1739209677.311334;-45.120503652039325
1739209677.311343;-38.13080360867914
1739209677.3113523;-38.13080360867914
1739209677.3113613;-35.57807855764607
1739209677.3113706;-38.13080360867914
1739209677.3113797;-45.120503652039325
1739209677.311389;-38.13080360867914
1739209677.311398;-45.120503652039325
1739209677.3114073;-33.981070128970906
1739209677.3114164;-31.141103565318915
1739209677.3114257;-45.120503652039325
1739209677.3114347;-38.13080360867914
1739209677.311444;-45.120503652039325
1739209677.311453;-45.120503652039325
1739209677.3114624;-38.13080360867914
1739209677.3114715;-38.13080360867914
1739209677.3114808;-38.13080360867914
1739209677.3114898;-32.816014438256545
1739209677.311499;-38.13080360867914
1739209677.3115082;-45.120503652039325
1739209677.3115175;-45.120503652039325
1739209677.3115265;-38.13080360867914
1739209677.3115358;-38.13080360867914
1739209677.311545;-38.13080360867914
1739209677.3115542;-33.981070128970906
1739209677.3115633;-31.141103565318915
1739209677.3115726;-45.120503652039325
1739209677.3115816;-45.120503652039325
1739209677.311591;-38.13080360867914
1739209677.3116;-38.13080360867914
1739209677.3116093;-45.120503652039325
1739209677.3116183;-38.13080360867914
1739209677.3116276;-45.120503652039325
1739209677.3116367;-38.13080360867914
1739209677.311646;-38.13080360867914
1739209677.311655;-35.57807855764607
1739209677.3116643;-33.981070128970906
1739209677.3116734;-45.120503652039325
1739209677.3116827;-45.120503652039325
1739209677.3116918;-38.13080360867914
1739209677.311701;-45.120503652039325
1739209677.3117101;-45.120503652039325
1739209677.3117194;-45.120503652039325
1739209677.3117285;-38.13080360867914
1739209677.3117378;-35.57807855764607
1739209677.3117468;-38.13080360867914
1739209677.3117561;-38.13080360867914
1739209677.3117652;-38.13080360867914
1739209677.3117745;-45.120503652039325
1739209677.3117836;-38.13080360867914
1739209677.3117929;-45.120503652039325
1739209677.311802;-45.120503652039325
1739209677.3118112;-45.120503652039325
1739209677.3118203;-45.120503652039325
1739209677.3118296;-45.120503652039325
1739209677.3118386;-45.120503652039325
1739209677.311848;-38.13080360867914
1739209677.311857;-31.141103565318915
1739209677.3118663;-45.120503652039325
1739209677.3118753;-45.120503652039325
1739209677.3118846;-38.13080360867914
1739209677.3118937;-38.13080360867914
1739209677.311903;-38.13080360867914
1739209677.311912;-38.13080360867914
1739209677.3119214;-38.13080360867914
1739209677.3119304;-32.816014438256545
1739209677.3119397;-45.120503652039325
1739209677.3119488;-38.13080360867914
1739209677.311958;-45.120503652039325
1739209677.3119671;-35.57807855764607
1739209677.3119764;-32.816014438256545
1739209677.3119855;-38.13080360867914
1739209677.3119948;-35.57807855764607
1739209677.3120039;-33.981070128970906
1739209677.3120131;-31.141103565318893
1739209677.3120222;-45.120503652039325
1739209677.3120315;-45.120503652039325
1739209677.3120406;-38.13080360867914
1739209677.3120499;-32.816014438256545
1739209677.312059;-45.120503652039325
1739209677.3120682;-45.120503652039325
1739209677.3120773;-33.981070128970906
1739209677.3120866;-38.13080360867914
1739209677.3120956;-45.120503652039325
1739209677.312105;-45.120503652039325
1739209677.312114;-38.13080360867914
1739209677.3121233;-45.120503652039325
1739209677.3121324;-38.13080360867914
1739209677.3121417;-45.120503652039325
1739209677.3121507;-45.120503652039325
1739209677.31216;-35.57807855764607
1739209677.312169;-38.13080360867914
1739209677.3121784;-45.120503652039325
1739209677.3121874;-38.13080360867914
1739209677.3121967;-32.816014438256545
1739209677.3122058;-45.120503652039325
1739209677.312215;-38.13080360867914
1739209677.3122241;-33.981070128970906
1739209677.3122334;-45.120503652039325
1739209677.3122425;-38.13080360867914
1739209677.3122518;-35.57807855764607
1739209677.3122609;-45.120503652039325
1739209677.3122702;-45.120503652039325
1739209677.3122792;-45.120503652039325
1739209677.3122885;-45.120503652039325
1739209677.3122976;-38.13080360867914
1739209677.312307;-45.120503652039325
1739209677.312316;-38.13080360867914
1739209677.3123252;-45.120503652039325
1739209677.3123343;-33.981070128970906
1739209677.3123436;-35.57807855764607
1739209677.3123527;-38.13080360867914
1739209677.312362;-45.120503652039325
1739209677.312371;-38.13080360867914
1739209677.3123803;-38.13080360867914
1739209677.3123894;-45.120503652039325
1739209677.3123987;-38.13080360867914
1739209677.3124077;-45.120503652039325
1739209677.312417;-45.120503652039325
1739209677.312426;-45.120503652039325
1739209677.3124354;-45.120503652039325
1739209677.3124444;-45.120503652039325
1739209677.3124537;-45.120503652039325
1739209677.3124628;-45.120503652039325
1739209677.312472;-38.13080360867914
1739209677.3124812;-35.57807855764607
1739209677.3124905;-45.120503652039325
1739209677.3124995;-38.13080360867914
1739209677.3125088;-32.816014438256545
1739209677.312518;-45.120503652039325
1739209677.3125272;-38.13080360867914
1739209677.3125362;-38.13080360867914
1739209677.3125455;-38.13080360867914
1739209677.3125546;-45.120503652039325
1739209677.312564;-38.13080360867914
1739209677.312573;-35.57807855764607
1739209677.3125823;-38.13080360867914
1739209677.3125913;-33.981070128970906
1739209677.3126006;-38.13080360867914
1739209677.3126097;-38.13080360867914
1739209677.312619;-35.57807855764607
1739209677.312628;-33.981070128970906
1739209677.3126373;-45.120503652039325
1739209677.3126464;-45.120503652039325
1739209677.3126557;-33.981070128970906
1739209677.3126647;-38.13080360867914
1739209677.312674;-32.816014438256545
1739209677.312683;-45.120503652039325
1739209677.3126924;-35.57807855764607
1739209677.3127015;-38.13080360867914
1739209677.3127108;-35.57807855764607
1739209677.3127198;-38.13080360867914
1739209677.3127291;-38.13080360867914
1739209677.3127382;-38.13080360867914
1739209677.3127475;-38.13080360867914
1739209677.3127565;-38.13080360867914
1739209677.3127658;-38.13080360867914
1739209677.312775;-38.13080360867914
1739209677.3127842;-45.120503652039325
1739209677.3127933;-33.981070128970906
1739209677.3128026;-35.57807855764607
1739209677.3128116;-38.13080360867914
1739209677.312821;-45.120503652039325
1739209677.31283;-45.120503652039325
1739209677.3128393;-38.13080360867914
1739209677.3128483;-38.13080360867914
1739209677.3128576;-35.57807855764607
1739209677.3128667;-38.13080360867914
1739209677.312876;-45.120503652039325
1739209677.312885;-45.120503652039325
1739209677.3128943;-30.49652367304973
1739209677.3129034;-38.13080360867914
1739209677.3129127;-45.120503652039325
1739209677.3129218;-38.13080360867914
1739209677.312931;-45.120503652039325
1739209677.3129401;-38.13080360867914
1739209677.3129494;-35.57807855764607
1739209677.3129585;-33.981070128970906
1739209677.3129678;-33.981070128970956
1739209677.3129768;-38.13080360867914
1739209677.3129861;-38.13080360867914
1739209677.3129952;-38.13080360867914
1739209677.3130045;-45.120503652039325
1739209677.3130136;-45.120503652039325
1739209677.3130229;-45.120503652039325
1739209677.313032;-45.120503652039325
1739209677.3130412;-27.267205301931607
1739209677.3130503;-31.141103565318915
1739209677.3130596;-45.120503652039325
1739209677.3130686;-45.120503652039325
1739209677.313078;-38.13080360867914
1739209677.313087;-35.57807855764607
1739209677.3130963;-45.120503652039325
1739209677.3131053;-38.13080360867914
1739209677.3131146;-38.13080360867914
1739209677.3131237;-38.13080360867914
1739209677.313133;-38.13080360867914
1739209677.313142;-45.120503652039325
1739209677.3131514;-45.120503652039325
1739209677.3131604;-45.120503652039325
1739209677.3131697;-45.120503652039325
1739209677.3131788;-45.120503652039325
1739209677.313188;-45.120503652039325
1739209677.3131971;-45.120503652039325
1739209677.3132064;-45.120503652039325
1739209677.3132155;-38.13080360867914
1739209677.3132248;-35.57807855764607
1739209677.3132339;-38.13080360867914
1739209677.3132432;-45.120503652039325
1739209677.3132522;-38.13080360867914
1739209677.3132615;-45.120503652039325
1739209677.3132706;-38.13080360867914
1739209677.3132799;-45.120503652039325
1739209677.313289;-45.120503652039325
1739209677.3132982;-38.13080360867914
1739209677.3133073;-38.13080360867914
1739209677.3133166;-45.120503652039325
1739209677.3133256;-38.13080360867914
1739209677.313335;-33.981070128970906
1739209677.313344;-33.981070128970906
1739209677.3133533;-45.120503652039325
1739209677.3133624;-45.120503652039325
1739209677.3133717;-35.57807855764607
1739209677.3133807;-45.120503652039325
1739209677.31339;-38.13080360867914
1739209677.313399;-38.13080360867914
1739209677.3134084;-33.981070128970906
1739209677.3134174;-26.487275050834725
1739209677.3134267;-45.120503652039325
1739209677.3134358;-38.13080360867914
1739209677.313445;-45.120503652039325
1739209677.3134542;-38.13080360867914
1739209677.3134634;-45.120503652039325
1739209677.3134725;-45.120503652039325
1739209677.3134818;-38.13080360867914
1739209677.3134909;-31.141103565318915
1739209677.3135002;-38.13080360867914
1739209677.3135092;-38.13080360867914
1739209677.3135185;-35.57807855764607
1739209677.3135276;-45.120503652039325
1739209677.313537;-38.13080360867914
1739209677.313546;-38.13080360867914
1739209677.3135552;-38.13080360867914
1739209677.3135643;-33.981070128970906
1739209677.3135736;-45.120503652039325
1739209677.3135827;-45.120503652039325
1739209677.313592;-32.816014438256545
1739209677.313601;-45.120503652039325
1739209677.3136103;-45.120503652039325
1739209677.3136194;-38.13080360867914
1739209677.3136287;-33.981070128970906
1739209677.3136377;-33.981070128970906
1739209677.313647;-45.120503652039325
1739209677.313656;-38.13080360867914
1739209677.3136654;-35.57807855764607
1739209677.3136744;-38.13080360867914
1739209677.3136837;-38.13080360867914
1739209677.3136928;-35.57807855764607
1739209677.313702;-32.816014438256545
1739209677.3137112;-33.981070128970906
1739209677.3137205;-45.120503652039325
1739209677.3137295;-38.13080360867914
1739209677.3137388;-29.438486411369333
1739209677.313748;-45.120503652039325
1739209677.3137572;-45.120503652039325
1739209677.3137662;-33.981070128970906
1739209677.3137755;-38.13080360867914
1739209677.3137846;-38.13080360867914
1739209677.313794;-45.120503652039325
1739209677.313803;-45.120503652039325
1739209677.3138123;-45.120503652039325
1739209677.3138213;-38.13080360867914
1739209677.3138306;-35.57807855764607
1739209677.3138397;-38.13080360867914
1739209677.313849;-35.57807855764607
1739209677.313858;-45.120503652039325
1739209677.3138673;-45.120503652039325
1739209677.3138764;-45.120503652039325
1739209677.3138857;-38.13080360867914
1739209677.3138947;-45.120503652039325
1739209677.313904;-45.120503652039325
1739209677.313913;-38.13080360867914
1739209677.3139224;-45.120503652039325
1739209677.3139315;-45.120503652039325
1739209677.3139408;-45.120503652039325
1739209677.3139498;-38.13080360867914
1739209677.3139591;-45.120503652039325
1739209677.3139682;-45.120503652039325
1739209677.3139775;-45.120503652039325
1739209677.3139865;-38.13080360867914
1739209677.3139958;-38.13080360867914
1739209677.314005;-38.13080360867914
1739209677.3140142;-35.57807855764607
1739209677.3140233;-38.13080360867914
1739209677.3140326;-38.13080360867914
1739209677.3140416;-38.13080360867914
1739209677.314051;-38.13080360867914
1739209677.31406;-45.120503652039325
1739209677.3140693;-45.120503652039325
1739209677.3140783;-45.120503652039325
1739209677.3140876;-45.120503652039325
1739209677.3140967;-38.13080360867914
1739209677.314106;-35.57807855764607
1739209677.314115;-38.13080360867914
1739209677.3141243;-45.120503652039325
1739209677.3141334;-45.120503652039325
1739209677.3141427;-45.120503652039325
1739209677.3141518;-38.13080360867914
1739209677.314161;-31.141103565318893
1739209677.3141701;-45.120503652039325
1739209677.3141794;-45.120503652039325
1739209677.3141885;-35.57807855764607
1739209677.3141978;-32.816014438256545
1739209677.3142068;-45.120503652039325
1739209677.3142161;-45.120503652039325
1739209677.3142252;-45.120503652039325
1739209677.3142345;-45.120503652039325
1739209677.3142436;-45.120503652039325
1739209677.3142529;-45.120503652039325
1739209677.314262;-45.120503652039325
1739209677.3142712;-45.120503652039325
1739209677.3142803;-38.13080360867914
1739209677.3142896;-45.120503652039325
1739209677.3142986;-35.57807855764607
1739209677.314308;-38.13080360867914
1739209677.314317;-38.13080360867914
1739209677.3143263;-38.13080360867914
1739209677.3143353;-35.57807855764607
1739209677.3143446;-32.816014438256545
1739209677.3143537;-38.13080360867914
1739209677.314363;-45.120503652039325
1739209677.314372;-38.13080360867914
1739209677.3143814;-26.487275050834715
1739209677.3143904;-38.13080360867914
1739209677.3143997;-45.120503652039325
1739209677.3144088;-45.120503652039325
1739209677.314418;-38.13080360867914
1739209677.3144271;-45.120503652039325
1739209677.3144364;-45.120503652039325
1739209677.3144455;-45.120503652039325
1739209677.3144548;-33.981070128970956
1739209677.3144639;-45.120503652039325
1739209677.3144732;-35.57807855764607
1739209677.3144822;-38.13080360867914
1739209677.3144915;-45.120503652039325
1739209677.3145006;-45.120503652039325
1739209677.3145099;-38.13080360867914
1739209677.314519;-45.120503652039325
1739209677.3145282;-30.49652367304973
1739209677.3145373;-38.13080360867914
1739209677.3145466;-45.120503652039325
1739209677.3145556;-38.13080360867914
1739209677.314565;-32.816014438256545
1739209677.314574;-38.13080360867914
1739209677.3145833;-38.13080360867914
1739209677.3145924;-38.13080360867914
1739209677.3146017;-45.120503652039325
1739209677.3146107;-38.13080360867914
1739209677.31462;-45.120503652039325
1739209677.314629;-38.13080360867914
1739209677.3146384;-38.13080360867914
1739209677.3146474;-38.13080360867914
1739209677.3146567;-38.13080360867914
1739209677.3146658;-38.13080360867914
1739209677.314675;-45.120503652039325
1739209677.3146844;-45.120503652039325
1739209677.3146935;-45.120503652039325
1739209677.3147027;-38.13080360867914
1739209677.3147118;-45.120503652039325
1739209677.314721;-38.13080360867914
1739209677.3147302;-38.13080360867914
1739209677.3147395;-45.120503652039325
1739209677.3147485;-27.267205301931607
1739209677.3147578;-31.141103565318915
1739209677.314767;-45.120503652039325
1739209677.3147762;-38.13080360867914
1739209677.3147852;-32.816014438256545
1739209677.3147945;-45.120503652039325
1739209677.3148036;-45.120503652039325
1739209677.314813;-32.816014438256545
1739209677.314822;-35.57807855764607
1739209677.3148313;-45.120503652039325
1739209677.3148403;-45.120503652039325
1739209677.3148496;-45.120503652039325
1739209677.3148587;-45.120503652039325
1739209677.314868;-45.120503652039325
1739209677.314877;-38.13080360867914
1739209677.3148863;-45.120503652039325
1739209677.3148954;-33.981070128970906
1739209677.3149047;-28.992665084841942
1739209677.3149137;-45.120503652039325
1739209677.314923;-38.13080360867914
1739209677.314932;-45.120503652039325
1739209677.3149414;-38.13080360867914
1739209677.3149505;-45.120503652039325
1739209677.3149598;-33.981070128970906
1739209677.3149688;-45.120503652039325
1739209677.3149781;-38.13080360867914
1739209677.3149872;-38.13080360867914
1739209677.3149965;-45.120503652039325
1739209677.3150055;-45.120503652039325
1739209677.3150148;-38.13080360867914
1739209677.315024;-38.13080360867914
1739209677.3150332;-45.120503652039325
1739209677.3150423;-45.120503652039325
1739209677.3150516;-38.13080360867914
1739209677.3150606;-45.120503652039325
1739209677.31507;-38.13080360867914
1739209677.315079;-45.120503652039325
1739209677.3150883;-38.13080360867914
1739209677.3150973;-38.13080360867914
1739209677.3151066;-45.120503652039325
1739209677.3151157;-38.13080360867914
1739209677.315125;-35.57807855764607
1739209677.315134;-38.13080360867914
1739209677.3151433;-38.13080360867914
1739209677.3151524;-38.13080360867914
1739209677.3151617;-45.120503652039325
1739209677.3151708;-45.120503652039325
1739209677.31518;-38.13080360867914
1739209677.3151891;-45.120503652039325
1739209677.3151984;-38.13080360867914
1739209677.3152075;-38.13080360867914
1739209677.3152168;-45.120503652039325
1739209677.3152258;-38.13080360867914
1739209677.3152351;-38.13080360867914
1739209677.3152442;-45.120503652039325
1739209677.3152535;-45.120503652039325
1739209677.3152626;-38.13080360867914
1739209677.3152719;-38.13080360867914
1739209677.315281;-45.120503652039325
1739209677.3152902;-38.13080360867914
1739209677.3152993;-38.13080360867914
1739209677.3153086;-35.57807855764607
1739209677.3153176;-35.57807855764607
1739209677.315327;-38.13080360867914
1739209677.315336;-38.13080360867914
1739209677.3153453;-33.981070128970906
1739209677.3153543;-45.120503652039325
1739209677.3153636;-45.120503652039325
1739209677.3153727;-38.13080360867914
1739209677.315382;-38.13080360867914
1739209677.315391;-38.13080360867914
1739209677.3154004;-38.13080360867914
1739209677.3154094;-45.120503652039325
1739209677.3154187;-38.13080360867914
1739209677.3154278;-35.57807855764607
1739209677.315437;-45.120503652039325
1739209677.3154461;-38.13080360867914
1739209677.3154554;-33.981070128970906
1739209677.3154645;-38.13080360867914
1739209677.3154738;-45.120503652039325
1739209677.3154829;-35.57807855764607
1739209677.3154922;-38.13080360867914
1739209677.3155012;-45.120503652039325
1739209677.3155105;-45.120503652039325
1739209677.3155196;-38.13080360867914
1739209677.3155289;-45.120503652039325
1739209677.315538;-38.13080360867914
1739209677.3155472;-38.13080360867914
1739209677.3155563;-45.120503652039325
1739209677.3155656;-33.981070128970906
1739209677.3155746;-45.120503652039325
1739209677.315584;-38.13080360867914
1739209677.315593;-38.13080360867914
1739209677.3156023;-33.981070128970906
1739209677.3156114;-38.13080360867914
1739209677.3156207;-38.13080360867914
1739209677.3156297;-35.57807855764607
1739209677.315639;-38.13080360867914
1739209677.315648;-38.13080360867914
1739209677.3156574;-45.120503652039325
1739209677.3156664;-33.981070128970906
1739209677.3156757;-45.120503652039325
1739209677.3156848;-45.120503652039325
1739209677.315694;-35.57807855764607
1739209677.3157032;-35.57807855764607
1739209677.3157125;-38.13080360867914
1739209677.3157215;-45.120503652039325
1739209677.3157308;-38.13080360867914
1739209677.3157399;-38.13080360867914
1739209677.3157492;-45.120503652039325
1739209677.3157582;-45.120503652039325
1739209677.3157675;-38.13080360867914
1739209677.3157766;-38.13080360867914
1739209677.315786;-45.120503652039325
1739209677.315795;-38.13080360867914
1739209677.3158042;-35.57807855764607
1739209677.3158133;-32.816014438256545
1739209677.3158226;-38.13080360867914
1739209677.3158317;-45.120503652039325
1739209677.315841;-38.13080360867914
1739209677.31585;-35.57807855764607
1739209677.3158593;-38.13080360867914
1739209677.3158684;-45.120503652039325
1739209677.3158777;-35.57807855764607
1739209677.3158867;-33.981070128970906
1739209677.315896;-45.120503652039325
1739209677.315905;-45.120503652039325
1739209677.3159144;-38.13080360867914
1739209677.3159235;-38.13080360867914
1739209677.3159328;-35.57807855764607
1739209677.3159418;-38.13080360867914
1739209677.315951;-38.13080360867914
1739209677.3159602;-38.13080360867914
1739209677.3159695;-38.13080360867914
1739209677.3159785;-35.57807855764607
1739209677.3159878;-45.120503652039325
1739209677.315997;-35.57807855764607
1739209677.3160062;-38.13080360867914
1739209677.3160152;-45.120503652039325
1739209677.3160245;-38.13080360867914
1739209677.3160336;-38.13080360867914
1739209677.316043;-45.120503652039325
1739209677.316052;-45.120503652039325
1739209677.3160613;-45.120503652039325
1739209677.3160703;-45.120503652039325
1739209677.3160796;-45.120503652039325
1739209677.3160887;-45.120503652039325
1739209677.316098;-45.120503652039325
1739209677.316107;-38.13080360867914
1739209677.3161163;-38.13080360867914
1739209677.3161254;-35.57807855764607
1739209677.3161347;-38.13080360867914
1739209677.3161438;-35.57807855764607
1739209677.316153;-35.57807855764607
1739209677.316162;-28.58837851428586
1739209677.3161714;-33.981070128970906
1739209677.3161805;-38.13080360867914
1739209677.3161898;-45.120503652039325
1739209677.3161988;-45.120503652039325
1739209677.3162081;-45.120503652039325
1739209677.3162172;-45.120503652039325
1739209677.3162265;-45.120503652039325
1739209677.3162355;-38.13080360867914
1739209677.3162448;-45.120503652039325
1739209677.316254;-45.120503652039325
1739209677.3162632;-38.13080360867914
1739209677.3162723;-38.13080360867914
1739209677.3162816;-45.120503652039325
1739209677.3162906;-45.120503652039325
1739209677.3163;-45.120503652039325
1739209677.316309;-28.58837851428586
1739209677.3163183;-33.981070128970906
1739209677.3163273;-45.120503652039325
1739209677.3163366;-38.13080360867914
1739209677.3163457;-38.13080360867914
1739209677.316355;-38.13080360867914
1739209677.316364;-45.120503652039325
1739209677.3163733;-38.13080360867914
1739209677.3163824;-45.120503652039325
1739209677.3163917;-45.120503652039325
1739209677.3164008;-45.120503652039325
1739209677.31641;-45.120503652039325
1739209677.3164191;-38.13080360867914
1739209677.3164284;-38.13080360867914
1739209677.3164375;-45.120503652039325
1739209677.3164468;-45.120503652039325
1739209677.3164558;-45.120503652039325
1739209677.3164651;-45.120503652039325
1739209677.3164742;-45.120503652039325
1739209677.3164835;-45.120503652039325
1739209677.3164926;-45.120503652039325
1739209677.3165019;-45.120503652039325
1739209677.316511;-45.120503652039325
1739209677.3165202;-45.120503652039325
1739209677.3165293;-28.992665084841942
1739209677.3165386;-28.992665084841942
1739209677.3165476;-33.981070128970906
1739209677.316557;-45.120503652039325
1739209677.316566;-33.981070128970906
1739209677.3165753;-33.981070128970906
1739209677.3165843;-45.120503652039325
1739209677.3165936;-38.13080360867914
1739209677.3166027;-38.13080360867914
1739209677.316612;-38.13080360867914
1739209677.316621;-45.120503652039325
1739209677.3166304;-38.13080360867914
1739209677.3166394;-38.13080360867914
1739209677.3166487;-45.120503652039325
1739209677.3166578;-35.57807855764607
1739209677.316667;-38.13080360867914
1739209677.3166761;-38.13080360867914
1739209677.3166854;-38.13080360867914
1739209677.3166945;-45.120503652039325
1739209677.3167038;-38.13080360867914
1739209677.3167129;-45.120503652039325
1739209677.3167222;-38.13080360867914
1739209677.3167312;-38.13080360867914
1739209677.3167405;-38.13080360867914
1739209677.3167496;-45.120503652039325
1739209677.3167589;-38.13080360867914
1739209677.316768;-38.13080360867914
1739209677.3167772;-45.120503652039325
1739209677.3167863;-38.13080360867914
1739209677.3167956;-35.57807855764607
1739209677.3168046;-35.57807855764607
1739209677.316814;-38.13080360867914
1739209677.316823;-45.120503652039325
1739209677.3168323;-45.120503652039325
1739209677.3168414;-38.13080360867914
1739209677.3168507;-38.13080360867914
1739209677.3168597;-45.120503652039325
1739209677.316869;-45.120503652039325
1739209677.316878;-33.981070128970906
1739209677.3168874;-45.120503652039325
1739209677.3168964;-45.120503652039325
1739209677.3169057;-35.57807855764607
1739209677.3169148;-35.57807855764607
1739209677.316924;-38.13080360867914
1739209677.3169332;-45.120503652039325
1739209677.3169425;-32.816014438256545
1739209677.3169515;-32.816014438256545
1739209677.3169608;-38.13080360867914
1739209677.3169699;-38.13080360867914
1739209677.3169792;-33.981070128970906
1739209677.3169882;-32.816014438256545
1739209677.3169975;-38.13080360867914
1739209677.3170066;-45.120503652039325
1739209677.317016;-45.120503652039325
1739209677.317025;-35.57807855764607
1739209677.3170342;-35.57807855764607
1739209677.3170433;-45.120503652039325
1739209677.3170526;-38.13080360867914
1739209677.3170617;-35.57807855764607
1739209677.317071;-38.13080360867914
1739209677.31708;-45.120503652039325
1739209677.3170893;-38.13080360867914
1739209677.3170984;-38.13080360867914
1739209677.3171077;-38.13080360867914
1739209677.3171167;-45.120503652039325
1739209677.317126;-38.13080360867914
1739209677.317135;-32.816014438256545
1739209677.3171444;-38.13080360867914
1739209677.3171535;-45.120503652039325
1739209677.3171628;-38.13080360867914
1739209677.3171718;-38.13080360867914
