CAN Message; 0x1bb:00000c26a370e69b
1739209629.3536868;-38.13080360867914
1739209629.3536904;-38.13080360867914
1739209629.353694;-38.13080360867914
1739209629.3536975;-38.13080360867914
1739209629.353701;-33.981070128970906
1739209629.3537047;-45.120503652039325
1739209629.353708;-45.120503652039325
1739209629.3537116;-45.120503652039325
1739209629.3537152;-45.120503652039325
1739209629.3537188;-38.13080360867914
1739209629.3537223;-45.120503652039325
1739209629.353726;-38.13080360867914
1739209629.3537295;-38.13080360867914
1739209629.353733;-45.120503652039325
1739209629.3537366;-45.120503652039325
1739209629.35374;-45.120503652039325
1739209629.3537436;-45.120503652039325
1739209629.3537471;-38.13080360867914
1739209629.3537507;-45.120503652039325
1739209629.3537543;-45.120503652039325
1739209629.3537579;-32.816014438256545
1739209629.3537614;-33.981070128970906
1739209629.353765;-45.120503652039325
1739209629.3537686;-38.13080360867914
1739209629.353772;-31.141103565318915
1739209629.3537755;-38.13080360867914
1739209629.353779;-38.13080360867914
1739209629.3537827;-45.120503652039325
1739209629.3537862;-38.13080360867914
1739209629.3537898;-38.13080360867914
1739209629.3537934;-45.120503652039325
1739209629.353797;-38.13080360867914
1739209629.3538005;-33.981070128970956
1739209629.3538039;-38.13080360867914
1739209629.3538074;-38.13080360867914
1739209629.353811;-45.120503652039325
1739209629.3538146;-45.120503652039325
1739209629.3538182;-45.120503652039325
1739209629.3538218;-45.120503652039325
1739209629.3538253;-38.13080360867914
1739209629.353829;-26.991370085610722
1739209629.3538325;-38.13080360867914
1739209629.3538358;-45.120503652039325
1739209629.3538394;-38.13080360867914
1739209629.353843;-35.57807855764607
1739209629.3538465;-45.120503652039325
1739209629.3538501;-45.120503652039325
1739209629.3538537;-45.120503652039325
1739209629.3538573;-45.120503652039325
1739209629.3538609;-45.120503652039325
1739209629.3538644;-45.120503652039325
1739209629.3538678;-45.120503652039325
1739209629.3538713;-45.120503652039325
1739209629.353875;-45.120503652039325
1739209629.3538785;-45.120503652039325
1739209629.353882;-45.120503652039325
1739209629.3538857;-45.120503652039325
1739209629.3538892;-38.13080360867914
1739209629.3538928;-45.120503652039325
1739209629.3538961;-45.120503652039325
1739209629.3538997;-45.120503652039325
1739209629.3539033;-45.120503652039325
1739209629.3539069;-45.120503652039325
1739209629.3539104;-45.120503652039325
1739209629.353914;-30.49652367304973
1739209629.3539176;-38.13080360867914
1739209629.3539212;-35.57807855764607
1739209629.3539248;-38.13080360867914
1739209629.353928;-38.13080360867914
1739209629.3539317;-38.13080360867914
1739209629.3539352;-45.120503652039325
1739209629.3539388;-45.120503652039325
1739209629.3539424;-38.13080360867914
1739209629.353946;-38.13080360867914
1739209629.3539495;-45.120503652039325
1739209629.3539531;-38.13080360867914
1739209629.3539567;-45.120503652039325
1739209629.35396;-38.13080360867914
1739209629.3539636;-45.120503652039325
1739209629.3539672;-45.120503652039325
1739209629.3539708;-29.438486411369333
1739209629.3539743;-31.141103565318893
1739209629.353978;-45.120503652039325
1739209629.3539815;-38.13080360867914
1739209629.353985;-35.57807855764607
1739209629.3539886;-38.13080360867914
1739209629.353992;-38.13080360867914
1739209629.3539956;-38.13080360867914
1739209629.3539991;-38.13080360867914
1739209629.3540027;-45.120503652039325
1739209629.3540063;-35.57807855764607
1739209629.3540099;-45.120503652039325
1739209629.3540134;-45.120503652039325
1739209629.354017;-45.120503652039325
1739209629.3540206;-35.57807855764607
1739209629.354024;-38.13080360867914
1739209629.3540275;-29.438486411369333
1739209629.354031;-31.141103565318893
1739209629.3540347;-45.120503652039325
1739209629.3540382;-33.981070128970906
1739209629.3540418;-35.57807855764607
1739209629.3540454;-38.13080360867914
1739209629.354049;-45.120503652039325
1739209629.3540525;-38.13080360867914
1739209629.354056;-45.120503652039325
1739209629.3540595;-38.13080360867914
1739209629.354063;-45.120503652039325
1739209629.3540666;-45.120503652039325
1739209629.3540702;-45.120503652039325
1739209629.3540738;-33.981070128970906
1739209629.3540773;-45.120503652039325
1739209629.354081;-45.120503652039325
1739209629.3540843;-38.13080360867914
1739209629.3540878;-33.981070128970906
1739209629.3540914;-45.120503652039325
1739209629.354095;-38.13080360867914
1739209629.3540986;-38.13080360867914
1739209629.3541021;-38.13080360867914
1739209629.3541057;-38.13080360867914
1739209629.3541093;-38.13080360867914
1739209629.3541129;-38.13080360867914
1739209629.3541162;-38.13080360867914
1739209629.3541198;-45.120503652039325
1739209629.3541234;-38.13080360867914
1739209629.354127;-35.57807855764607
1739209629.3541305;-35.57807855764607
1739209629.354134;-45.120503652039325
1739209629.3541377;-45.120503652039325
1739209629.3541412;-33.981070128970906
1739209629.3541448;-45.120503652039325
1739209629.3541481;-45.120503652039325
1739209629.3541517;-45.120503652039325
1739209629.3541553;-45.120503652039325
1739209629.3541589;-38.13080360867914
1739209629.3541625;-45.120503652039325
1739209629.354166;-45.120503652039325
1739209629.3541696;-38.13080360867914
1739209629.3541732;-31.141103565318915
1739209629.3541768;-45.120503652039325
1739209629.35418;-45.120503652039325
1739209629.3541837;-38.13080360867914
1739209629.3541873;-38.13080360867914
1739209629.3541908;-38.13080360867914
1739209629.3541944;-45.120503652039325
1739209629.354198;-45.120503652039325
1739209629.3542016;-45.120503652039325
1739209629.3502645;-45.120503652039325
1739209629.350267;-33.981070128970906
1739209629.3502693;-45.120503652039325
1739209629.3502717;-38.13080360867914
1739209629.350274;-45.120503652039325
1739209629.3502765;-45.120503652039325
1739209629.3502789;-32.816014438256545
1739209629.3502812;-38.13080360867914
1739209629.3502834;-45.120503652039325
1739209629.3502858;-38.13080360867914
1739209629.3502882;-32.816014438256545
1739209629.3502905;-38.13080360867914
1739209629.350293;-38.13080360867914
1739209629.3502953;-45.120503652039325
1739209629.3502977;-33.981070128970906
1739209629.3503;-45.120503652039325
1739209629.3503025;-45.120503652039325
1739209629.3503048;-38.13080360867914
1739209629.3503072;-38.13080360867914
1739209629.3503096;-38.13080360867914
1739209629.350312;-45.120503652039325
1739209629.3503144;-38.13080360867914
1739209629.3503168;-45.120503652039325
1739209629.3503191;-33.981070128970906
1739209629.3503215;-45.120503652039325
1739209629.350324;-45.120503652039325
1739209629.350326;-38.13080360867914
1739209629.3503284;-38.13080360867914
1739209629.3503308;-45.120503652039325
1739209629.3503332;-38.13080360867914
1739209629.3503356;-35.57807855764607
1739209629.350338;-38.13080360867914
1739209629.3503404;-45.120503652039325
1739209629.3503428;-38.13080360867914
1739209629.3503451;-38.13080360867914
1739209629.3503475;-38.13080360867914
1739209629.35035;-45.120503652039325
1739209629.3503523;-45.120503652039325
1739209629.3503547;-45.120503652039325
1739209629.350357;-45.120503652039325
1739209629.3503594;-45.120503652039325
1739209629.3503618;-45.120503652039325
1739209629.3503642;-38.13080360867914
1739209629.3503664;-38.13080360867914
1739209629.3503687;-45.120503652039325
1739209629.3503711;-45.120503652039325
1739209629.3503735;-32.816014438256545
1739209629.350376;-38.13080360867914
1739209629.3503783;-45.120503652039325
1739209629.3503807;-38.13080360867914
1739209629.350383;-33.981070128970906
1739209629.3503854;-45.120503652039325
1739209629.3503878;-45.120503652039325
1739209629.3503902;-45.120503652039325
1739209629.3503926;-45.120503652039325
1739209629.350395;-38.13080360867914
1739209629.3503973;-45.120503652039325
1739209629.3503997;-38.13080360867914
1739209629.350402;-45.120503652039325
1739209629.3504045;-45.120503652039325
1739209629.3504066;-45.120503652039325
1739209629.350409;-45.120503652039325
1739209629.3504114;-31.141103565318893
1739209629.3504138;-38.13080360867914
1739209629.3504162;-45.120503652039325
1739209629.3504186;-45.120503652039325
1739209629.350421;-32.816014438256545
1739209629.3504233;-33.981070128970906
1739209629.3504257;-45.120503652039325
1739209629.350428;-45.120503652039325
1739209629.3504305;-38.13080360867914
1739209629.3504329;-35.57807855764607
1739209629.3504353;-45.120503652039325
1739209629.3504376;-38.13080360867914
1739209629.35044;-38.13080360867914
1739209629.3504424;-38.13080360867914
1739209629.3504448;-45.120503652039325
1739209629.3504472;-45.120503652039325
1739209629.3504493;-38.13080360867914
1739209629.3504517;-45.120503652039325
1739209629.350454;-45.120503652039325
1739209629.3504565;-45.120503652039325
1739209629.3504589;-29.438486411369333
1739209629.3504612;-31.141103565318893
1739209629.3504636;-45.120503652039325
1739209629.350466;-45.120503652039325
1739209629.3504684;-38.13080360867914
1739209629.3504708;-33.981070128970906
1739209629.3504732;-45.120503652039325
1739209629.3504755;-33.981070128970906
1739209629.350478;-38.13080360867914
1739209629.3504803;-45.120503652039325
1739209629.3504827;-38.13080360867914
1739209629.350485;-45.120503652039325
1739209629.3504875;-38.13080360867914
1739209629.3504896;-45.120503652039325
1739209629.350492;-45.120503652039325
1739209629.3504944;-38.13080360867914
1739209629.3504968;-35.57807855764607
1739209629.3504992;-33.981070128970906
1739209629.3505015;-45.120503652039325
1739209629.350504;-45.120503652039325
1739209629.3505063;-32.816014438256545
1739209629.3505087;-33.981070128970906
1739209629.350511;-45.120503652039325
1739209629.3505135;-45.120503652039325
1739209629.3505158;-45.120503652039325
1739209629.3505182;-45.120503652039325
1739209629.3505206;-38.13080360867914
1739209629.350523;-38.13080360867914
1739209629.3505254;-45.120503652039325
1739209629.3505278;-45.120503652039325
1739209629.35053;-45.120503652039325
1739209629.3505323;-38.13080360867914
1739209629.3505347;-45.120503652039325
1739209629.350537;-45.120503652039325
1739209629.3505394;-45.120503652039325
1739209629.3505418;-45.120503652039325
1739209629.3505442;-35.57807855764607
1739209629.3505466;-38.13080360867914
1739209629.350549;-38.13080360867914
1739209629.3505514;-38.13080360867914
1739209629.3505538;-32.816014438256545
1739209629.3505561;-28.58837851428586
1739209629.3505585;-45.120503652039325
1739209629.350561;-38.13080360867914
1739209629.3505633;-38.13080360867914
1739209629.3505657;-38.13080360867914
1739209629.350568;-35.57807855764607
1739209629.3505704;-35.57807855764607
1739209629.3505726;-45.120503652039325
1739209629.350575;-35.57807855764607
1739209629.3505774;-38.13080360867914
1739209629.3505797;-45.120503652039325
1739209629.3505821;-38.13080360867914
1739209629.3505845;-38.13080360867914
1739209629.350587;-38.13080360867914
1739209629.3505893;-45.120503652039325
1739209629.3505917;-38.13080360867914
1739209629.350594;-35.57807855764607
1739209629.3505964;-45.120503652039325
1739209629.3505988;-45.120503652039325
1739209629.3506012;-35.57807855764607
1739209629.3506036;-35.57807855764607
1739209629.350606;-35.57807855764607
1739209629.3506083;-38.13080360867914
1739209629.3506107;-45.120503652039325
1739209629.3506129;-38.13080360867914
1739209629.3506153;-35.57807855764607
1739209629.3506176;-38.13080360867914
1739209629.35062;-38.13080360867914
1739209629.3506224;-35.57807855764607
1739209629.3506248;-38.13080360867914
1739209629.3506272;-45.120503652039325
1739209629.3506296;-45.120503652039325
1739209629.350632;-31.14110356531892
1739209629.3506343;-38.13080360867914
1739209629.3506367;-45.120503652039325
1739209629.350639;-38.13080360867914
1739209629.3506415;-38.13080360867914
1739209629.3506439;-45.120503652039325
1739209629.3506463;-45.120503652039325
1739209629.3506486;-38.13080360867914
1739209629.350651;-28.992665084841942
1739209629.3506532;-32.816014438256545
1739209629.3506556;-35.57807855764607
1739209629.350658;-38.13080360867914
1739209629.3506603;-35.57807855764607
1739209629.3506627;-33.981070128970906
1739209629.350665;-33.981070128970906
1739209629.3506675;-45.120503652039325
1739209629.3506699;-38.13080360867914
1739209629.3506722;-35.57807855764607
1739209629.3506746;-38.13080360867914
1739209629.350677;-45.120503652039325
1739209629.3506794;-38.13080360867914
1739209629.3506818;-38.13080360867914
1739209629.3506842;-45.120503652039325
1739209629.3506866;-38.13080360867914
1739209629.350689;-38.13080360867914
1739209629.3506913;-45.120503652039325
1739209629.3506937;-45.120503652039325
1739209629.3506958;-38.13080360867914
1739209629.3506982;-38.13080360867914
1739209629.3507006;-45.120503652039325
1739209629.350703;-38.13080360867914
1739209629.3507054;-38.13080360867914
1739209629.3507078;-33.981070128970906
1739209629.3507102;-45.120503652039325
1739209629.3507125;-38.13080360867914
1739209629.350715;-38.13080360867914
1739209629.3507173;-38.13080360867914
1739209629.3507197;-38.13080360867914
1739209629.350722;-45.120503652039325
1739209629.3507245;-38.13080360867914
1739209629.3507268;-45.120503652039325
1739209629.3507292;-45.120503652039325
1739209629.3507316;-45.120503652039325
1739209629.350734;-35.57807855764607
1739209629.3507361;-38.13080360867914
1739209629.3507385;-38.13080360867914
1739209629.350741;-38.13080360867914
1739209629.3507433;-38.13080360867914
1739209629.3507457;-38.13080360867914
1739209629.350748;-45.120503652039325
1739209629.3507504;-38.13080360867914
1739209629.3507528;-38.13080360867914
1739209629.3507552;-45.120503652039325
1739209629.3507576;-45.120503652039325
1739209629.35076;-45.120503652039325
1739209629.3507624;-45.120503652039325
1739209629.3507648;-38.13080360867914
1739209629.3507671;-30.49652367304973
1739209629.3507695;-38.13080360867914
1739209629.3542051;-45.120503652039325
1739209629.3542087;-45.120503652039325
1739209629.354212;-45.120503652039325
1739209629.3542156;-38.13080360867914
1739209629.3542192;-38.13080360867914
1739209629.3542228;-38.13080360867914
1739209629.3542264;-35.57807855764607
1739209629.35423;-38.13080360867914
1739209629.3542335;-45.120503652039325
1739209629.354237;-45.120503652039325
1739209629.3542404;-35.57807855764607
1739209629.354244;-38.13080360867914
1739209629.3542476;-45.120503652039325
1739209629.3542511;-38.13080360867914
1739209629.3542547;-45.120503652039325
1739209629.3542583;-45.120503652039325
1739209629.3542619;-45.120503652039325
1739209629.3542655;-38.13080360867914
1739209629.354269;-38.13080360867914
1739209629.3542724;-38.13080360867914
1739209629.354276;-45.120503652039325
1739209629.3542795;-45.120503652039325
1739209629.354283;-32.816014438256545
1739209629.3542867;-38.13080360867914
1739209629.3542902;-38.13080360867914
1739209629.3542938;-38.13080360867914
1739209629.3542974;-32.816014438256545
1739209629.354301;-38.13080360867914
1739209629.3543043;-45.120503652039325
1739209629.354308;-38.13080360867914
1739209629.3543115;-35.57807855764607
1739209629.354315;-35.57807855764607
1739209629.3543186;-32.816014438256545
1739209629.3543222;-38.13080360867914
1739209629.3543258;-38.13080360867914
1739209629.3543293;-35.57807855764607
1739209629.354333;-33.981070128970906
1739209629.3543363;-38.13080360867914
1739209629.3543398;-38.13080360867914
1739209629.3543434;-45.120503652039325
1739209629.354347;-38.13080360867914
1739209629.3543506;-35.57807855764607
1739209629.3543541;-45.120503652039325
1739209629.3543577;-45.120503652039325
1739209629.3543613;-45.120503652039325
1739209629.3543649;-38.13080360867914
1739209629.3543682;-45.120503652039325
1739209629.3543718;-45.120503652039325
1739209629.3543754;-38.13080360867914
1739209629.354379;-45.120503652039325
1739209629.3543825;-38.13080360867914
1739209629.354386;-38.13080360867914
1739209629.3543897;-38.13080360867914
1739209629.3543932;-38.13080360867914
1739209629.3543968;-38.13080360867914
1739209629.3544002;-38.13080360867914
1739209629.3544037;-38.13080360867914
1739209629.3544073;-38.13080360867914
1739209629.354411;-45.120503652039325
1739209629.3544145;-38.13080360867914
1739209629.354418;-45.120503652039325
1739209629.3544216;-45.120503652039325
1739209629.3544252;-45.120503652039325
1739209629.3544285;-38.13080360867914
1739209629.354432;-45.120503652039325
1739209629.3544357;-38.13080360867914
1739209629.3544393;-38.13080360867914
1739209629.3544428;-38.13080360867914
1739209629.3544464;-33.981070128970906
1739209629.35445;-45.120503652039325
1739209629.3544536;-38.13080360867914
1739209629.3544571;-38.13080360867914
1739209629.3544605;-38.13080360867914
1739209629.354464;-45.120503652039325
1739209629.3544676;-45.120503652039325
1739209629.3544712;-38.13080360867914
1739209629.3544748;-38.13080360867914
1739209629.3544784;-38.13080360867914
1739209629.354482;-38.13080360867914
1739209629.3544855;-38.13080360867914
1739209629.354489;-45.120503652039325
1739209629.3544924;-38.13080360867914
1739209629.354496;-38.13080360867914
1739209629.3544996;-38.13080360867914
1739209629.3545032;-38.13080360867914
1739209629.3545067;-45.120503652039325
1739209629.3545103;-45.120503652039325
1739209629.354514;-38.13080360867914
1739209629.3545175;-29.438486411369333
1739209629.354521;-38.13080360867914
1739209629.3545244;-45.120503652039325
1739209629.354528;-45.120503652039325
1739209629.3545315;-45.120503652039325
1739209629.354535;-45.120503652039325
1739209629.3545387;-45.120503652039325
1739209629.3545423;-38.13080360867914
1739209629.3545458;-33.981070128970956
1739209629.3545494;-45.120503652039325
1739209629.354553;-38.13080360867914
1739209629.3545563;-38.13080360867914
1739209629.35456;-45.120503652039325
1739209629.3545635;-38.13080360867914
1739209629.354567;-38.13080360867914
1739209629.3545706;-45.120503652039325
1739209629.3545742;-26.991370085610736
1739209629.3545778;-32.816014438256545
1739209629.3545814;-45.120503652039325
1739209629.354585;-38.13080360867914
1739209629.3545883;-35.57807855764607
1739209629.3545918;-35.57807855764607
1739209629.3545954;-38.13080360867914
1739209629.354599;-38.13080360867914
1739209629.3546026;-45.120503652039325
1739209629.3546062;-45.120503652039325
1739209629.3546097;-45.120503652039325
1739209629.3546133;-45.120503652039325
1739209629.3546166;-45.120503652039325
1739209629.3546202;-45.120503652039325
1739209629.3546238;-45.120503652039325
1739209629.3546274;-45.120503652039325
1739209629.354631;-45.120503652039325
1739209629.3546345;-38.13080360867914
1739209629.354638;-38.13080360867914
1739209629.3546417;-45.120503652039325
1739209629.3546453;-45.120503652039325
1739209629.3546486;-38.13080360867914
1739209629.3546522;-45.120503652039325
1739209629.3546557;-38.13080360867914
1739209629.3546593;-29.438486411369333
1739209629.354663;-32.816014438256545
1739209629.3546665;-45.120503652039325
1739209629.35467;-38.13080360867914
1739209629.3546736;-29.438486411369333
1739209629.3546772;-32.816014438256545
1739209629.3546805;-45.120503652039325
1739209629.354684;-38.13080360867914
1739209629.3546877;-45.120503652039325
1739209629.3546913;-45.120503652039325
1739209629.3546948;-38.13080360867914
1739209629.3546984;-38.13080360867914
1739209629.354702;-45.120503652039325
1739209629.3547056;-38.13080360867914
1739209629.3547091;-45.120503652039325
1739209629.3547125;-45.120503652039325
1739209629.354716;-32.816014438256545
1739209629.3547196;-30.49652367304973
1739209629.3547232;-45.120503652039325
1739209629.3547268;-45.120503652039325
1739209629.3547304;-38.13080360867914
1739209629.354734;-45.120503652039325
1739209629.3547375;-45.120503652039325
1739209629.354741;-45.120503652039325
1739209629.3547444;-38.13080360867914
1739209629.354748;-35.57807855764607
1739209629.3547516;-45.120503652039325
1739209629.3547552;-45.120503652039325
1739209629.3547587;-35.57807855764607
1739209629.3547623;-35.57807855764607
1739209629.354766;-45.120503652039325
1739209629.3547695;-38.13080360867914
1739209629.354773;-38.13080360867914
1739209629.3547764;-45.120503652039325
1739209629.35478;-38.13080360867914
1739209629.3547835;-45.120503652039325
1739209629.354787;-38.13080360867914
1739209629.3547907;-38.13080360867914
1739209629.3547943;-45.120503652039325
1739209629.3547978;-45.120503652039325
1739209629.3548014;-32.816014438256545
1739209629.3548048;-33.981070128970906
1739209629.3548083;-45.120503652039325
1739209629.354812;-38.13080360867914
1739209629.3548155;-35.57807855764607
1739209629.354819;-38.13080360867914
1739209629.3548226;-45.120503652039325
1739209629.3548262;-45.120503652039325
1739209629.3548298;-45.120503652039325
1739209629.3548334;-38.13080360867914
1739209629.3548367;-45.120503652039325
1739209629.3548403;-38.13080360867914
1739209629.3548439;-38.13080360867914
1739209629.3548474;-35.57807855764607
1739209629.354851;-45.120503652039325
1739209629.3548546;-38.13080360867914
1739209629.3548582;-38.13080360867914
1739209629.3548617;-38.13080360867914
1739209629.3548653;-35.57807855764607
1739209629.3548687;-45.120503652039325
1739209629.3548722;-45.120503652039325
1739209629.3548758;-45.120503652039325
1739209629.3548794;-38.13080360867914
1739209629.354883;-38.13080360867914
1739209629.3548865;-45.120503652039325
1739209629.35489;-35.57807855764607
1739209629.3548937;-45.120503652039325
1739209629.3548973;-45.120503652039325
1739209629.3549006;-35.57807855764607
1739209629.3549042;-32.816014438256545
1739209629.3549078;-38.13080360867914
1739209629.3549113;-45.120503652039325
1739209629.354915;-38.13080360867914
1739209629.3549185;-38.13080360867914
1739209629.354922;-38.13080360867914
1739209629.3549256;-38.13080360867914
1739209629.3549292;-38.13080360867914
1739209629.3549325;-45.120503652039325
1739209629.3549361;-38.13080360867914
1739209629.3549397;-38.13080360867914
1739209629.3549433;-35.57807855764607
1739209629.3549469;-38.13080360867914
1739209629.3549504;-38.13080360867914
1739209629.354954;-35.57807855764607
1739209629.3549576;-45.120503652039325
1739209629.354961;-35.57807855764607
1739209629.3563263;-33.981070128970906
1739209629.3563287;-45.120503652039325
1739209629.356331;-35.57807855764607
1739209629.3563335;-38.13080360867914
1739209629.3563359;-45.120503652039325
1739209629.3563383;-38.13080360867914
1739209629.3563406;-38.13080360867914
1739209629.356343;-30.49652367304973
1739209629.3563454;-35.57807855764607
1739209629.3563478;-38.13080360867914
1739209629.3563502;-45.120503652039325
1739209629.3563526;-38.13080360867914
1739209629.356355;-35.57807855764607
1739209629.3563576;-38.13080360867914
1739209629.35636;-38.13080360867914
1739209629.3563623;-35.57807855764607
1739209629.3563647;-33.981070128970906
1739209629.356367;-45.120503652039325
1739209629.3563695;-35.57807855764607
1739209629.3563719;-38.13080360867914
1739209629.3563743;-45.120503652039325
1739209629.3563766;-45.120503652039325
1739209629.356379;-35.57807855764607
1739209629.3563814;-33.981070128970906
1739209629.3563838;-45.120503652039325
1739209629.3563862;-45.120503652039325
1739209629.3563886;-35.57807855764607
1739209629.356391;-33.981070128970906
1739209629.3563933;-45.120503652039325
1739209629.3563957;-45.120503652039325
1739209629.356398;-33.981070128970906
1739209629.3564005;-45.120503652039325
1739209629.3564029;-38.13080360867914
1739209629.3564053;-35.57807855764607
1739209629.3564076;-38.13080360867914
1739209629.35641;-38.13080360867914
1739209629.3564124;-45.120503652039325
1739209629.3564148;-38.13080360867914
1739209629.3564172;-35.57807855764607
1739209629.3564196;-35.57807855764607
1739209629.356422;-38.13080360867914
1739209629.3564246;-45.120503652039325
1739209629.356427;-32.816014438256545
1739209629.3564293;-32.816014438256545
1739209629.3564317;-45.120503652039325
1739209629.356434;-45.120503652039325
1739209629.3564365;-30.49652367304973
1739209629.3564389;-38.13080360867914
1739209629.3564413;-45.120503652039325
1739209629.3564436;-38.13080360867914
1739209629.356446;-38.13080360867914
1739209629.3564484;-45.120503652039325
1739209629.3564508;-38.13080360867914
1739209629.3564532;-35.57807855764607
1739209629.3564556;-45.120503652039325
1739209629.356458;-38.13080360867914
1739209629.3564603;-38.13080360867914
1739209629.3564627;-45.120503652039325
1739209629.356465;-33.981070128970906
1739209629.3564675;-45.120503652039325
1739209629.3564699;-45.120503652039325
1739209629.3564723;-45.120503652039325
1739209629.3564746;-45.120503652039325
1739209629.356477;-45.120503652039325
1739209629.3564794;-38.13080360867914
1739209629.3564818;-45.120503652039325
1739209629.3564842;-45.120503652039325
1739209629.3564866;-45.120503652039325
1739209629.356489;-35.57807855764607
1739209629.3564916;-45.120503652039325
1739209629.356494;-45.120503652039325
1739209629.3564963;-38.13080360867914
1739209629.3564987;-35.57807855764607
1739209629.356501;-33.981070128970906
1739209629.3565035;-45.120503652039325
1739209629.3565059;-38.13080360867914
1739209629.3565083;-35.57807855764607
1739209629.3565106;-38.13080360867914
1739209629.356513;-45.120503652039325
1739209629.3565154;-45.120503652039325
1739209629.3565178;-45.120503652039325
1739209629.3565202;-45.120503652039325
1739209629.3565226;-45.120503652039325
1739209629.356525;-45.120503652039325
1739209629.3565273;-45.120503652039325
1739209629.3565297;-45.120503652039325
1739209629.356532;-38.13080360867914
1739209629.3565345;-45.120503652039325
1739209629.3565369;-38.13080360867914
1739209629.3565392;-38.13080360867914
1739209629.3565416;-38.13080360867914
1739209629.356544;-38.13080360867914
1739209629.3565464;-38.13080360867914
1739209629.3565488;-45.120503652039325
1739209629.3565512;-45.120503652039325
1739209629.3565536;-38.13080360867914
1739209629.3565562;-38.13080360867914
1739209629.3565586;-33.981070128970906
1739209629.356561;-45.120503652039325
1739209629.3565633;-38.13080360867914
1739209629.3565657;-45.120503652039325
1739209629.356568;-45.120503652039325
1739209629.3565705;-45.120503652039325
1739209629.3565729;-45.120503652039325
1739209629.3565753;-45.120503652039325
1739209629.3565776;-33.981070128970956
1739209629.35658;-38.13080360867914
1739209629.3565824;-45.120503652039325
1739209629.3565848;-45.120503652039325
1739209629.3565872;-45.120503652039325
1739209629.3565896;-38.13080360867914
1739209629.356592;-38.13080360867914
1739209629.3565943;-33.981070128970906
1739209629.3565967;-28.992665084841942
1739209629.356599;-35.57807855764607
1739209629.3566015;-45.120503652039325
1739209629.3566039;-45.120503652039325
1739209629.3566062;-38.13080360867914
1739209629.3566086;-38.13080360867914
1739209629.356611;-45.120503652039325
1739209629.3566134;-45.120503652039325
1739209629.3566158;-32.81601443825658
1739209629.3566182;-45.120503652039325
1739209629.3566206;-45.120503652039325
1739209629.3566232;-35.57807855764607
1739209629.3566256;-38.13080360867914
1739209629.356628;-45.120503652039325
1739209629.3566303;-38.13080360867914
1739209629.3566327;-38.13080360867914
1739209629.356635;-28.992665084841942
1739209629.3566375;-32.816014438256545
1739209629.3566399;-35.57807855764607
1739209629.3566422;-45.120503652039325
1739209629.3566446;-38.13080360867914
1739209629.356647;-35.57807855764607
1739209629.3566494;-32.816014438256545
1739209629.3566518;-33.981070128970906
1739209629.3566542;-29.438486411369354
1739209629.3566566;-33.981070128970906
1739209629.356659;-38.13080360867914
1739209629.3566613;-45.120503652039325
1739209629.3566637;-38.13080360867914
1739209629.356666;-38.13080360867914
1739209629.3566685;-38.13080360867914
1739209629.3566709;-45.120503652039325
1739209629.3566732;-31.141103565318915
1739209629.3566756;-38.13080360867914
1739209629.356678;-38.13080360867914
1739209629.3566804;-45.120503652039325
1739209629.3566828;-38.13080360867914
1739209629.3566852;-45.120503652039325
1739209629.3566875;-45.120503652039325
1739209629.3566902;-45.120503652039325
1739209629.3566926;-38.13080360867914
1739209629.356695;-35.57807855764607
1739209629.3566973;-35.57807855764607
1739209629.3566997;-45.120503652039325
1739209629.356702;-38.13080360867914
1739209629.3567045;-35.57807855764607
1739209629.3567069;-35.57807855764607
1739209629.3567092;-45.120503652039325
1739209629.3567116;-33.981070128970906
1739209629.356714;-38.13080360867914
1739209629.3567164;-38.13080360867914
1739209629.3567188;-45.120503652039325
1739209629.3567212;-38.13080360867914
1739209629.3567235;-38.13080360867914
1739209629.356726;-38.13080360867914
1739209629.3567283;-38.13080360867914
1739209629.3567307;-33.981070128970906
1739209629.356733;-38.13080360867914
1739209629.3567355;-38.13080360867914
1739209629.3567379;-38.13080360867914
1739209629.3567402;-38.13080360867914
1739209629.3567426;-35.57807855764607
1739209629.356745;-35.57807855764607
1739209629.3567474;-45.120503652039325
1739209629.3567498;-31.141103565318915
1739209629.3567522;-33.981070128970906
1739209629.3567548;-33.981070128970906
1739209629.3567572;-38.13080360867914
1739209629.3567595;-38.13080360867914
1739209629.356762;-38.13080360867914
1739209629.3567643;-33.981070128970906
1739209629.3567667;-45.120503652039325
1739209629.356769;-45.120503652039325
1739209629.3567715;-45.120503652039325
1739209629.3567739;-38.13080360867914
1739209629.3567762;-45.120503652039325
1739209629.3567786;-38.13080360867914
1739209629.356781;-33.981070128970906
1739209629.3567834;-38.13080360867914
1739209629.3567858;-45.120503652039325
1739209629.3567882;-45.120503652039325
1739209629.3567905;-45.120503652039325
1739209629.356793;-45.120503652039325
1739209629.3567953;-38.13080360867914
1739209629.3567977;-45.120503652039325
1739209629.3568;-35.57807855764607
1739209629.3568025;-35.57807855764607
1739209629.3568048;-45.120503652039325
1739209629.3568072;-33.981070128970906
1739209629.3568096;-31.141103565318915
1739209629.356812;-33.981070128970906
1739209629.3568144;-45.120503652039325
1739209629.3568168;-38.13080360867914
1739209629.3568192;-38.13080360867914
1739209629.3568218;-38.13080360867914
1739209629.3568242;-45.120503652039325
1739209629.3568265;-45.120503652039325
1739209629.356829;-35.57807855764607
1739209629.3568313;-32.816014438256545
