CAN Message; 0x1a7:0000ae6b02d5db74
Timestamp;Amplitude
1739209675.097936;-45.120503652039325
1739209675.09794;-38.13080360867914
1739209675.097944;-38.13080360867914
1739209675.097948;-45.120503652039325
1739209675.097952;-38.13080360867914
1739209675.097956;-38.13080360867914
1739209675.09796;-45.120503652039325
1739209675.0979638;-38.13080360867914
1739209675.0979679;-38.13080360867914
1739209675.097972;-45.120503652039325
1739209675.097976;-45.120503652039325
1739209675.0979798;-45.120503652039325
1739209675.0979838;-45.120503652039325
1739209675.097988;-38.13080360867914
1739209675.0979917;-45.120503652039325
1739209675.0979958;-38.13080360867914
1739209675.0979998;-38.13080360867914
1739209675.0980039;-45.120503652039325
1739209675.0980077;-38.13080360867914
1739209675.0980117;-38.13080360867914
1739209675.0980158;-38.13080360867914
1739209675.0980196;-45.120503652039325
1739209675.0980237;-45.120503652039325
1739209675.0980277;-38.13080360867914
1739209675.0980318;-35.57807855764607
1739209675.0980356;-38.13080360867914
1739209675.0980396;-45.120503652039325
1739209675.0980437;-35.57807855764607
1739209675.0980475;-38.13080360867914
1739209675.0980515;-45.120503652039325
1739209675.0980556;-45.120503652039325
1739209675.0980597;-38.13080360867914
1739209675.0980635;-38.13080360867914
1739209675.0980675;-38.13080360867914
1739209675.0980716;-33.981070128970906
1739209675.0980754;-38.13080360867914
1739209675.0980794;-33.981070128970906
1739209675.0980835;-45.120503652039325
1739209675.0980875;-45.120503652039325
1739209675.0980914;-45.120503652039325
1739209675.0980954;-45.120503652039325
1739209675.0980995;-45.120503652039325
1739209675.0981035;-45.120503652039325
1739209675.0981073;-38.13080360867914
1739209675.0981114;-45.120503652039325
1739209675.0981154;-38.13080360867914
1739209675.0981193;-38.13080360867914
1739209675.0981233;-45.120503652039325
1739209675.0981274;-45.120503652039325
1739209675.0981314;-45.120503652039325
1739209675.0981352;-38.13080360867914
1739209675.0981393;-45.120503652039325
1739209675.0981433;-38.13080360867914
1739209675.0981472;-38.13080360867914
1739209675.0981512;-45.120503652039325
1739209675.0981553;-38.13080360867914
1739209675.0981593;-35.57807855764607
1739209675.0981631;-45.120503652039325
1739209675.0981672;-45.120503652039325
1739209675.0981712;-38.13080360867914
1739209675.098175;-38.13080360867914
1739209675.098179;-38.13080360867914
1739209675.0981832;-45.120503652039325
1739209675.0981872;-38.13080360867914
1739209675.098191;-38.13080360867914
1739209675.098195;-35.57807855764607
1739209675.0981991;-35.57807855764607
1739209675.0982032;-45.120503652039325
1739209675.098207;-38.13080360867914
1739209675.098211;-38.13080360867914
1739209675.098215;-38.13080360867914
1739209675.098219;-45.120503652039325
1739209675.098223;-45.120503652039325
1739209675.098227;-45.120503652039325
1739209675.098231;-45.120503652039325
1739209675.098235;-45.120503652039325
1739209675.098239;-38.13080360867914
1739209675.098243;-38.13080360867914
1739209675.0982468;-38.13080360867914
1739209675.0982509;-45.120503652039325
1739209675.098255;-45.120503652039325
1739209675.098259;-38.13080360867914
1739209675.0982628;-38.13080360867914
1739209675.0982668;-38.13080360867914
1739209675.098271;-38.13080360867914
1739209675.0982747;-35.57807855764607
1739209675.0982788;-33.981070128970906
1739209675.0982828;-45.120503652039325
1739209675.0982869;-45.120503652039325
1739209675.0982907;-45.120503652039325
1739209675.0982947;-45.120503652039325
1739209675.0982988;-45.120503652039325
1739209675.0983026;-45.120503652039325
1739209675.0983067;-38.13080360867914
1739209675.0983107;-38.13080360867914
1739209675.0983148;-45.120503652039325
1739209675.0983186;-45.120503652039325
1739209675.0983226;-38.13080360867914
1739209675.0983267;-38.13080360867914
1739209675.0983305;-45.120503652039325
1739209675.0983346;-45.120503652039325
1739209675.0983386;-45.120503652039325
1739209675.0983427;-33.981070128970906
1739209675.0983465;-38.13080360867914
1739209675.0983505;-45.120503652039325
1739209675.0983546;-38.13080360867914
1739209675.0983586;-38.13080360867914
1739209675.0983624;-38.13080360867914
1739209675.0983665;-45.120503652039325
1739209675.0983706;-38.13080360867914
1739209675.0983744;-45.120503652039325
1739209675.0983784;-45.120503652039325
1739209675.0983825;-45.120503652039325
1739209675.0983865;-45.120503652039325
1739209675.0983903;-38.13080360867914
1739209675.0983944;-45.120503652039325
1739209675.093519;-45.120503652039325
1739209675.0935209;-45.120503652039325
1739209675.093523;-38.13080360867914
1739209675.0935252;-35.57807855764607
1739209675.093527;-45.120503652039325
1739209675.0935292;-45.120503652039325
1739209675.0935314;-45.120503652039325
1739209675.0935335;-45.120503652039325
1739209675.0935354;-38.13080360867914
1739209675.0935376;-45.120503652039325
1739209675.0935397;-45.120503652039325
1739209675.0935416;-38.13080360867914
1739209675.0935438;-38.13080360867914
1739209675.093546;-45.120503652039325
1739209675.093548;-35.57807855764607
1739209675.09355;-30.49652367304973
1739209675.093552;-45.120503652039325
1739209675.0935543;-45.120503652039325
1739209675.0935562;-45.120503652039325
1739209675.0935583;-38.13080360867914
1739209675.0935605;-45.120503652039325
1739209675.0935626;-45.120503652039325
1739209675.0935645;-45.120503652039325
1739209675.0935667;-45.120503652039325
1739209675.0935688;-45.120503652039325
1739209675.0935707;-45.120503652039325
1739209675.0935729;-38.13080360867914
1739209675.093575;-38.13080360867914
1739209675.0935771;-38.13080360867914
1739209675.093579;-45.120503652039325
1739209675.0935812;-38.13080360867914
1739209675.0935833;-38.13080360867914
1739209675.0935853;-38.13080360867914
1739209675.0935874;-38.13080360867914
1739209675.0935895;-38.13080360867914
1739209675.0935917;-38.13080360867914
1739209675.0935936;-45.120503652039325
1739209675.0935957;-45.120503652039325
1739209675.093598;-38.13080360867914
1739209675.0935998;-33.981070128970906
1739209675.093602;-45.120503652039325
1739209675.093604;-38.13080360867914
1739209675.0936062;-45.120503652039325
1739209675.0936081;-35.57807855764607
1739209675.0936103;-38.13080360867914
1739209675.0936124;-45.120503652039325
1739209675.0936143;-45.120503652039325
1739209675.0936165;-45.120503652039325
1739209675.0936186;-38.13080360867914
1739209675.0936208;-45.120503652039325
1739209675.0936227;-45.120503652039325
1739209675.0936248;-45.120503652039325
1739209675.093627;-38.13080360867914
1739209675.093629;-45.120503652039325
1739209675.093631;-45.120503652039325
1739209675.0936332;-38.13080360867914
1739209675.0936353;-33.981070128970906
1739209675.0936372;-45.120503652039325
1739209675.0936394;-45.120503652039325
1739209675.0936415;-38.13080360867914
1739209675.0936437;-38.13080360867914
1739209675.0936456;-38.13080360867914
1739209675.0936477;-45.120503652039325
1739209675.0936499;-45.120503652039325
1739209675.0936518;-38.13080360867914
1739209675.093654;-38.13080360867914
1739209675.093656;-38.13080360867914
1739209675.0936582;-45.120503652039325
1739209675.09366;-45.120503652039325
1739209675.0936623;-45.120503652039325
1739209675.0936644;-45.120503652039325
1739209675.0936663;-38.13080360867914
1739209675.0936685;-31.141103565318915
1739209675.0936706;-38.13080360867914
1739209675.0936728;-45.120503652039325
1739209675.0936747;-45.120503652039325
1739209675.0936768;-30.49652367304973
1739209675.093679;-32.816014438256545
1739209675.0936809;-45.120503652039325
1739209675.093683;-45.120503652039325
1739209675.0936852;-38.13080360867914
1739209675.0936873;-45.120503652039325
1739209675.0936892;-45.120503652039325
1739209675.0936913;-45.120503652039325
1739209675.0936935;-38.13080360867914
1739209675.0936954;-38.13080360867914
1739209675.0936975;-38.13080360867914
1739209675.0936997;-38.13080360867914
1739209675.0937018;-33.981070128970906
1739209675.0937037;-32.816014438256545
1739209675.093706;-45.120503652039325
1739209675.093708;-45.120503652039325
1739209675.09371;-33.981070128970906
1739209675.093712;-35.57807855764607
1739209675.0937142;-45.120503652039325
1739209675.0937164;-45.120503652039325
1739209675.0937183;-45.120503652039325
1739209675.0937204;-38.13080360867914
1739209675.0937226;-45.120503652039325
1739209675.0937245;-45.120503652039325
1739209675.0937266;-38.13080360867914
1739209675.0937288;-33.981070128970906
1739209675.093731;-45.120503652039325
1739209675.0937328;-38.13080360867914
1739209675.093735;-35.57807855764607
1739209675.0937371;-38.13080360867914
1739209675.093739;-45.120503652039325
1739209675.0937412;-45.120503652039325
1739209675.0937433;-38.13080360867914
1739209675.0937455;-35.57807855764607
1739209675.0937474;-45.120503652039325
1739209675.0937495;-45.120503652039325
1739209675.0937517;-45.120503652039325
1739209675.0937536;-45.120503652039325
1739209675.0937557;-45.120503652039325
1739209675.0937579;-45.120503652039325
1739209675.09376;-45.120503652039325
1739209675.093762;-38.13080360867914
1739209675.093764;-45.120503652039325
1739209675.0937662;-45.120503652039325
1739209675.0937681;-45.120503652039325
1739209675.0937703;-45.120503652039325
1739209675.0937724;-45.120503652039325
1739209675.0937746;-45.120503652039325
1739209675.0937765;-33.981070128970906
1739209675.0937786;-38.13080360867914
1739209675.0937808;-45.120503652039325
1739209675.0937827;-45.120503652039325
1739209675.0937848;-29.438486411369333
1739209675.093787;-32.816014438256545
1739209675.093789;-45.120503652039325
1739209675.093791;-38.13080360867914
1739209675.0937932;-45.120503652039325
1739209675.0937953;-45.120503652039325
1739209675.0937972;-38.13080360867914
1739209675.0937994;-35.57807855764607
1739209675.0938015;-45.120503652039325
1739209675.0938036;-45.120503652039325
1739209675.0938056;-38.13080360867914
1739209675.0938077;-45.120503652039325
1739209675.0938098;-45.120503652039325
1739209675.0938118;-45.120503652039325
1739209675.093814;-38.13080360867914
1739209675.093816;-45.120503652039325
1739209675.0938182;-31.141103565318893
1739209675.09382;-31.141103565318893
1739209675.0938222;-45.120503652039325
1739209675.0938244;-45.120503652039325
1739209675.0938263;-32.816014438256545
1739209675.0938284;-38.13080360867914
1739209675.0938306;-38.13080360867914
1739209675.0938327;-32.816014438256545
1739209675.0938346;-38.13080360867914
1739209675.0938368;-45.120503652039325
1739209675.093839;-35.57807855764607
1739209675.093841;-35.57807855764607
1739209675.093843;-45.120503652039325
1739209675.0938451;-45.120503652039325
1739209675.0938473;-33.981070128970906
1739209675.0938492;-38.13080360867914
1739209675.0938513;-35.57807855764607
1739209675.0938535;-31.141103565318893
1739209675.0938556;-38.13080360867914
1739209675.0938575;-38.13080360867914
1739209675.0938597;-38.13080360867914
1739209675.0938618;-45.120503652039325
1739209675.0938637;-38.13080360867914
1739209675.0938659;-45.120503652039325
1739209675.093868;-45.120503652039325
1739209675.0938702;-45.120503652039325
1739209675.093872;-45.120503652039325
1739209675.0938742;-45.120503652039325
1739209675.0938764;-38.13080360867914
1739209675.0938783;-45.120503652039325
1739209675.0938804;-38.13080360867914
1739209675.0938826;-35.57807855764607
1739209675.0938847;-32.816014438256545
1739209675.0938866;-35.57807855764607
1739209675.0938888;-45.120503652039325
1739209675.093891;-45.120503652039325
1739209675.0938928;-33.981070128970906
1739209675.093895;-38.13080360867914
1739209675.093897;-45.120503652039325
1739209675.0938993;-45.120503652039325
1739209675.0939012;-45.120503652039325
1739209675.0939033;-45.120503652039325
1739209675.0939054;-45.120503652039325
1739209675.0939074;-45.120503652039325
1739209675.0939095;-45.120503652039325
1739209675.0939116;-45.120503652039325
1739209675.0939138;-45.120503652039325
1739209675.0939157;-38.13080360867914
1739209675.0939178;-38.13080360867914
1739209675.09392;-45.120503652039325
1739209675.093922;-45.120503652039325
1739209675.093924;-45.120503652039325
1739209675.0939262;-32.816014438256545
1739209675.0939283;-38.13080360867914
1739209675.0939302;-45.120503652039325
1739209675.0939324;-45.120503652039325
1739209675.0939345;-38.13080360867914
1739209675.0939364;-38.13080360867914
1739209675.0939386;-45.120503652039325
1739209675.0939407;-35.57807855764607
1739209675.0939429;-45.120503652039325
1739209675.0939448;-45.120503652039325
1739209675.093947;-38.13080360867914
1739209675.093949;-38.13080360867914
1739209675.093951;-45.120503652039325
1739209675.0939531;-45.120503652039325
1739209675.0939553;-33.981070128970906
1739209675.0939574;-38.13080360867914
1739209675.0939593;-38.13080360867914
1739209675.0939615;-45.120503652039325
1739209675.0939636;-35.57807855764607
1739209675.0939655;-38.13080360867914
1739209675.0939677;-38.13080360867914
1739209675.0939698;-38.13080360867914
1739209675.093972;-35.57807855764607
1739209675.0939739;-35.57807855764607
1739209675.093976;-45.120503652039325
1739209675.0939782;-45.120503652039325
1739209675.09398;-38.13080360867914
1739209675.0939822;-45.120503652039325
1739209675.0939844;-45.120503652039325
1739209675.0939865;-45.120503652039325
1739209675.0939884;-38.13080360867914
1739209675.0939906;-38.13080360867914
1739209675.0939927;-45.120503652039325
1739209675.0939946;-45.120503652039325
1739209675.0939968;-33.981070128970906
1739209675.093999;-38.13080360867914
1739209675.094001;-38.13080360867914
1739209675.094003;-45.120503652039325
1739209675.094005;-45.120503652039325
1739209675.0940073;-45.120503652039325
1739209675.0940092;-33.981070128970906
1739209675.0940113;-31.141103565318893
1739209675.0940135;-45.120503652039325
1739209675.0940156;-45.120503652039325
1739209675.0940175;-45.120503652039325
1739209675.0940197;-45.120503652039325
1739209675.0940218;-45.120503652039325
1739209675.094024;-45.120503652039325
1739209675.0940259;-45.120503652039325
1739209675.094028;-45.120503652039325
1739209675.0940301;-45.120503652039325
1739209675.094032;-45.120503652039325
1739209675.0940342;-38.13080360867914
1739209675.0940363;-45.120503652039325
1739209675.0940385;-38.13080360867914
1739209675.0940404;-45.120503652039325
1739209675.0940425;-31.141103565318893
1739209675.0940447;-28.58837851428586
1739209675.0940466;-45.120503652039325
1739209675.0940487;-38.13080360867914
1739209675.094051;-35.57807855764607
1739209675.094053;-35.57807855764607
1739209675.094055;-45.120503652039325
1739209675.094057;-38.13080360867914
1739209675.0940592;-45.120503652039325
1739209675.0940611;-45.120503652039325
1739209675.0940633;-45.120503652039325
1739209675.0940654;-45.120503652039325
1739209675.0940676;-45.120503652039325
1739209675.0940695;-45.120503652039325
1739209675.0940716;-38.13080360867914
1739209675.0940738;-45.120503652039325
1739209675.0940757;-32.816014438256545
1739209675.0940778;-28.58837851428586
1739209675.09408;-38.13080360867914
1739209675.094082;-38.13080360867914
1739209675.094084;-38.13080360867914
1739209675.0940862;-35.57807855764607
1739209675.0940883;-45.120503652039325
1739209675.0940902;-38.13080360867914
1739209675.0940924;-45.120503652039325
1739209675.0940945;-45.120503652039325
1739209675.0940967;-35.57807855764607
1739209675.0940986;-38.13080360867914
1739209675.0941007;-45.120503652039325
1739209675.0941029;-45.120503652039325
1739209675.0941048;-38.13080360867914
1739209675.094107;-38.13080360867914
1739209675.094109;-45.120503652039325
1739209675.0941112;-45.120503652039325
1739209675.094113;-45.120503652039325
1739209675.0941153;-38.13080360867914
1739209675.0941174;-45.120503652039325
1739209675.0941193;-45.120503652039325
1739209675.0941215;-45.120503652039325
1739209675.0941236;-38.13080360867914
1739209675.0941257;-35.57807855764607
1739209675.0941277;-31.141103565318915
1739209675.0941298;-38.13080360867914
1739209675.094132;-45.120503652039325
1739209675.0941339;-38.13080360867914
1739209675.094136;-35.57807855764607
1739209675.0941381;-45.120503652039325
1739209675.0941403;-45.120503652039325
1739209675.0941422;-35.57807855764607
1739209675.0941443;-35.57807855764607
1739209675.0941465;-45.120503652039325
1739209675.0941484;-35.57807855764607
1739209675.0941505;-38.13080360867914
1739209675.0941527;-45.120503652039325
1739209675.0941548;-45.120503652039325
1739209675.0941567;-38.13080360867914
1739209675.094159;-38.13080360867914
1739209675.094161;-28.992665084841942
1739209675.094163;-45.120503652039325
1739209675.094165;-38.13080360867914
1739209675.0941672;-45.120503652039325
1739209675.0941694;-38.13080360867914
1739209675.0941713;-38.13080360867914
1739209675.0941734;-45.120503652039325
1739209675.0941756;-38.13080360867914
1739209675.0941775;-32.816014438256545
1739209675.0941796;-38.13080360867914
1739209675.0941818;-33.981070128970906
1739209675.094184;-38.13080360867914
1739209675.0941858;-45.120503652039325
1739209675.094188;-45.120503652039325
1739209675.0941901;-45.120503652039325
1739209675.094192;-45.120503652039325
1739209675.0941942;-33.981070128970906
1739209675.0941963;-38.13080360867914
1739209675.0941985;-38.13080360867914
1739209675.0942004;-38.13080360867914
1739209675.0942025;-38.13080360867914
1739209675.0942047;-31.141103565318915
1739209675.0942066;-38.13080360867914
1739209675.0942087;-38.13080360867914
1739209675.0942109;-38.13080360867914
1739209675.094213;-38.13080360867914
1739209675.094215;-38.13080360867914
1739209675.094217;-45.120503652039325
1739209675.0942192;-45.120503652039325
1739209675.0942214;-35.57807855764607
1739209675.0942233;-38.13080360867914
1739209675.0942254;-45.120503652039325
1739209675.0942276;-38.13080360867914
1739209675.0942295;-38.13080360867914
1739209675.0942316;-45.120503652039325
1739209675.0942338;-45.120503652039325
1739209675.094236;-38.13080360867914
1739209675.0942378;-45.120503652039325
1739209675.09424;-45.120503652039325
1739209675.094242;-38.13080360867914
1739209675.094244;-38.13080360867914
1739209675.0942461;-38.13080360867914
1739209675.0942483;-38.13080360867914
1739209675.0942504;-45.120503652039325
1739209675.0942523;-45.120503652039325
1739209675.0942545;-35.57807855764607
1739209675.0942566;-38.13080360867914
1739209675.0942585;-45.120503652039325
1739209675.0942607;-38.13080360867914
1739209675.0942628;-45.120503652039325
1739209675.094265;-45.120503652039325
1739209675.094267;-45.120503652039325
1739209675.094269;-38.13080360867914
1739209675.0942712;-45.120503652039325
1739209675.094273;-45.120503652039325
1739209675.0942752;-38.13080360867914
1739209675.0942774;-38.13080360867914
1739209675.0942795;-38.13080360867914
1739209675.0942814;-35.57807855764607
1739209675.0942836;-38.13080360867914
1739209675.0942857;-45.120503652039325
1739209675.0942876;-35.57807855764607
1739209675.0942898;-38.13080360867914
1739209675.094292;-45.120503652039325
1739209675.094294;-45.120503652039325
1739209675.094296;-38.13080360867914
1739209675.0942981;-38.13080360867914
1739209675.0943003;-38.13080360867914
1739209675.0943022;-38.13080360867914
1739209675.0943043;-38.13080360867914
1739209675.0943065;-45.120503652039325
1739209675.0943086;-38.13080360867914
1739209675.0943105;-38.13080360867914
1739209675.0943127;-38.13080360867914
1739209675.0983965;-45.120503652039325
1739209675.0983987;-38.13080360867914
1739209675.0984008;-33.981070128970906
1739209675.098403;-45.120503652039325
1739209675.0984051;-38.13080360867914
1739209675.0984073;-45.120503652039325
1739209675.0984094;-31.141103565318915
1739209675.0984116;-38.13080360867914
1739209675.0984137;-35.57807855764607
1739209675.0984159;-38.13080360867914
1739209675.098418;-38.13080360867914
1739209675.0984201;-45.120503652039325
1739209675.0984223;-45.120503652039325
1739209675.0984244;-45.120503652039325
1739209675.0984266;-45.120503652039325
1739209675.0984287;-38.13080360867914
1739209675.0984309;-45.120503652039325
1739209675.098433;-38.13080360867914
1739209675.0984352;-33.981070128970906
1739209675.0984373;-45.120503652039325
1739209675.0984395;-45.120503652039325
1739209675.0984416;-45.120503652039325
1739209675.0984437;-35.57807855764607
1739209675.098446;-38.13080360867914
1739209675.098448;-45.120503652039325
1739209675.0984502;-45.120503652039325
1739209675.0984523;-31.141103565318915
1739209675.0984545;-38.13080360867914
1739209675.0984566;-38.13080360867914
1739209675.0984588;-38.13080360867914
1739209675.098461;-38.13080360867914
1739209675.098463;-45.120503652039325
1739209675.0984652;-45.120503652039325
1739209675.0984674;-35.57807855764607
1739209675.0984695;-30.49652367304973
1739209675.0984716;-33.981070128970906
1739209675.0984738;-38.13080360867914
1739209675.098476;-38.13080360867914
1739209675.098478;-38.13080360867914
1739209675.0984802;-38.13080360867914
1739209675.0984824;-45.120503652039325
1739209675.0984845;-45.120503652039325
1739209675.0984864;-38.13080360867914
1739209675.0984886;-38.13080360867914
1739209675.0984907;-38.13080360867914
1739209675.0984929;-45.120503652039325
1739209675.098495;-45.120503652039325
1739209675.0984972;-35.57807855764607
1739209675.0984993;-35.57807855764607
1739209675.0985014;-45.120503652039325
1739209675.0985036;-38.13080360867914
1739209675.0985057;-38.13080360867914
1739209675.098508;-33.981070128970906
1739209675.09851;-38.13080360867914
1739209675.0985122;-45.120503652039325
1739209675.0985143;-35.57807855764607
1739209675.0985165;-38.13080360867914
1739209675.0985186;-38.13080360867914
1739209675.0985208;-33.981070128970906
1739209675.098523;-31.141103565318915
1739209675.098525;-38.13080360867914
1739209675.0985272;-45.120503652039325
1739209675.0985293;-38.13080360867914
1739209675.0985315;-38.13080360867914
1739209675.0985336;-45.120503652039325
1739209675.0985358;-45.120503652039325
1739209675.098538;-45.120503652039325
1739209675.09854;-32.81601443825658
1739209675.0985422;-45.120503652039325
1739209675.0985444;-45.120503652039325
1739209675.0985465;-45.120503652039325
1739209675.0985487;-35.57807855764607
1739209675.0985508;-35.57807855764607
1739209675.098553;-35.57807855764607
1739209675.098555;-31.141103565318915
1739209675.0985572;-28.992665084841942
1739209675.0985594;-35.57807855764607
1739209675.0985615;-38.13080360867914
1739209675.0985637;-38.13080360867914
1739209675.0985658;-33.981070128970906
1739209675.098568;-38.13080360867914
1739209675.09857;-45.120503652039325
1739209675.0985723;-33.981070128970906
1739209675.0985744;-31.141103565318943
1739209675.0985765;-45.120503652039325
1739209675.0985787;-38.13080360867914
1739209675.0985808;-45.120503652039325
1739209675.098583;-38.13080360867914
1739209675.0985851;-35.57807855764607
1739209675.0985873;-45.120503652039325
1739209675.0985894;-33.981070128970906
1739209675.0985916;-27.267205301931607
1739209675.0985937;-35.57807855764607
1739209675.0985959;-45.120503652039325
1739209675.098598;-38.13080360867914
1739209675.0986001;-30.49652367304973
1739209675.0986023;-35.57807855764607
1739209675.0986044;-38.13080360867914
1739209675.0986066;-45.120503652039325
1739209675.0986087;-38.13080360867914
1739209675.0986109;-38.13080360867914
1739209675.098613;-38.13080360867914
1739209675.0986152;-45.120503652039325
1739209675.0986173;-38.13080360867914
1739209675.0986195;-38.13080360867914
1739209675.0986216;-38.13080360867914
1739209675.0986238;-38.13080360867914
1739209675.098626;-31.141103565318915
1739209675.098628;-38.13080360867914
1739209675.0986302;-45.120503652039325
1739209675.0986323;-45.120503652039325
1739209675.0986345;-38.13080360867914
1739209675.0986366;-38.13080360867914
1739209675.0986388;-45.120503652039325
1739209675.098641;-45.120503652039325
1739209675.098643;-45.120503652039325
1739209675.0986452;-45.120503652039325
1739209675.0986474;-45.120503652039325
1739209675.0986495;-45.120503652039325
1739209675.0986516;-32.816014438256545
1739209675.0986538;-38.13080360867914
1739209675.098656;-45.120503652039325
1739209675.098658;-38.13080360867914
1739209675.0986602;-38.13080360867914
1739209675.0986624;-38.13080360867914
1739209675.0986645;-38.13080360867914
1739209675.0986667;-45.120503652039325
1739209675.0986686;-45.120503652039325
1739209675.0986707;-38.13080360867914
1739209675.0986729;-45.120503652039325
1739209675.098675;-45.120503652039325
1739209675.0986772;-38.13080360867914
1739209675.0986793;-45.120503652039325
1739209675.0986814;-45.120503652039325
1739209675.0986836;-45.120503652039325
1739209675.0986857;-38.13080360867914
1739209675.098688;-45.120503652039325
1739209675.09869;-38.13080360867914
1739209675.0986922;-31.141103565318893
1739209675.0986943;-45.120503652039325
1739209675.0986965;-45.120503652039325
1739209675.0986986;-45.120503652039325
1739209675.0987008;-45.120503652039325
1739209675.098703;-45.120503652039325
1739209675.098705;-45.120503652039325
1739209675.0987072;-38.13080360867914
1739209675.0987093;-45.120503652039325
1739209675.0987115;-32.816014438256545
1739209675.0987136;-38.13080360867914
1739209675.0987158;-38.13080360867914
1739209675.098718;-38.13080360867914
1739209675.09872;-38.13080360867914
1739209675.0987222;-38.13080360867914
1739209675.0987244;-35.57807855764607
1739209675.0987265;-38.13080360867914
1739209675.0987287;-45.120503652039325
1739209675.0987308;-45.120503652039325
1739209675.098733;-45.120503652039325
1739209675.098735;-45.120503652039325
1739209675.0987372;-45.120503652039325
1739209675.0987394;-45.120503652039325
1739209675.0987415;-38.13080360867914
1739209675.0987437;-45.120503652039325
1739209675.0987458;-35.57807855764607
1739209675.098748;-38.13080360867914
1739209675.09875;-45.120503652039325
1739209675.0987523;-33.981070128970906
1739209675.0987544;-45.120503652039325
1739209675.0987566;-45.120503652039325
1739209675.0987587;-38.13080360867914
1739209675.0987608;-45.120503652039325
1739209675.098763;-38.13080360867914
1739209675.0987651;-38.13080360867914
1739209675.0987673;-45.120503652039325
1739209675.0987694;-38.13080360867914
1739209675.0987716;-45.120503652039325
1739209675.0987737;-38.13080360867914
1739209675.0987759;-38.13080360867914
1739209675.098778;-38.13080360867914
1739209675.0987802;-45.120503652039325
1739209675.0987823;-28.992665084841942
1739209675.0987844;-38.13080360867914
1739209675.0987866;-45.120503652039325
1739209675.0987887;-35.57807855764607
1739209675.098791;-33.981070128970906
1739209675.098793;-45.120503652039325
1739209675.0987952;-45.120503652039325
1739209675.0987973;-38.13080360867914
1739209675.0987995;-45.120503652039325
1739209675.0988016;-45.120503652039325
1739209675.0988038;-45.120503652039325
1739209675.098806;-45.120503652039325
1739209675.098808;-38.13080360867914
1739209675.0988102;-45.120503652039325
1739209675.0988123;-45.120503652039325
1739209675.0988145;-38.13080360867914
1739209675.0988166;-38.13080360867914
1739209675.0988188;-45.120503652039325
1739209675.098821;-45.120503652039325
1739209675.098823;-38.13080360867914
1739209675.0988252;-31.141103565318915
1739209675.0988274;-38.13080360867914
1739209675.0988295;-45.120503652039325
1739209675.0988317;-38.13080360867914
1739209675.0988338;-33.981070128970906
1739209675.098836;-38.13080360867914
1739209675.098838;-45.120503652039325
1739209675.0988402;-45.120503652039325
1739209675.0988424;-45.120503652039325
1739209675.0988445;-45.120503652039325
1739209675.0988467;-45.120503652039325
1739209675.0988488;-33.981070128970906
1739209675.098851;-38.13080360867914
1739209675.0988529;-45.120503652039325
1739209675.098855;-45.120503652039325
1739209675.0988572;-32.816014438256545
1739209675.0988593;-31.141103565318915
1739209675.0988615;-45.120503652039325
1739209675.0988636;-45.120503652039325
1739209675.0988657;-38.13080360867914
1739209675.098868;-31.141103565318915
1739209675.09887;-33.981070128970906
1739209675.0988722;-38.13080360867914
1739209675.0988743;-45.120503652039325
1739209675.0988765;-38.13080360867914
1739209675.0988786;-45.120503652039325
1739209675.0988808;-45.120503652039325
1739209675.098883;-35.57807855764607
1739209675.098885;-31.141103565318915
1739209675.0988872;-33.981070128970906
1739209675.0988894;-45.120503652039325
1739209675.0988915;-45.120503652039325
1739209675.0988936;-35.57807855764607
1739209675.0988958;-38.13080360867914
1739209675.098898;-45.120503652039325
1739209675.0989;-33.981070128970906
1739209675.0989022;-31.141103565318915
1739209675.0989044;-31.14110356531892
1739209675.0989065;-38.13080360867914
1739209675.0989087;-38.13080360867914
1739209675.0989108;-45.120503652039325
1739209675.098913;-45.120503652039325
1739209675.098915;-38.13080360867914
1739209675.0989172;-38.13080360867914
1739209675.0989194;-33.981070128970906
1739209675.0989215;-31.141103565318915
1739209675.0989237;-45.120503652039325
1739209675.0989258;-32.816014438256545
1739209675.098928;-35.57807855764607
1739209675.0989301;-38.13080360867914
1739209675.0989323;-45.120503652039325
1739209675.0989344;-31.141103565318915
1739209675.0989366;-31.141103565318915
1739209675.0989387;-38.13080360867914
1739209675.0989408;-38.13080360867914
1739209675.098943;-33.981070128970906
1739209675.0989451;-38.13080360867914
1739209675.0989473;-38.13080360867914
1739209675.0989494;-38.13080360867914
1739209675.0989516;-38.13080360867914
1739209675.0989537;-38.13080360867914
1739209675.0989559;-38.13080360867914
1739209675.098958;-45.120503652039325
1739209675.0989602;-45.120503652039325
1739209675.0989623;-38.13080360867914
1739209675.0989645;-38.13080360867914
1739209675.0989666;-38.13080360867914
1739209675.0989687;-38.13080360867914
1739209675.098971;-33.981070128970906
1739209675.098973;-45.120503652039325
1739209675.0989752;-45.120503652039325
1739209675.0989773;-35.57807855764607
1739209675.0989795;-38.13080360867914
1739209675.0989816;-45.120503652039325
1739209675.0989838;-45.120503652039325
1739209675.098986;-38.13080360867914
1739209675.098988;-45.120503652039325
1739209675.0989902;-33.981070128970956
1739209675.0989923;-45.120503652039325
1739209675.0989945;-32.816014438256545
1739209675.0989966;-38.13080360867914
1739209675.0989988;-38.13080360867914
1739209675.099001;-38.13080360867914
1739209675.099003;-45.120503652039325
1739209675.0990052;-35.57807855764607
1739209675.0990074;-31.141103565318915
1739209675.0990095;-38.13080360867914
