CAN Message; 0x98:00001d690a3a623d
Timestamp;Amplitude
1739209781.858645;-38.13080360867914
1739209781.8586452;-38.13080360867914
1739209781.8586454;-45.120503652039325
1739209781.8586457;-45.120503652039325
1739209781.8586462;-38.13080360867914
1739209781.8586464;-38.13080360867914
1739209781.8586466;-35.57807855764607
1739209781.8586469;-38.13080360867914
1739209781.858647;-45.120503652039325
1739209781.8586473;-45.120503652039325
1739209781.8586476;-45.120503652039325
1739209781.858648;-45.120503652039325
1739209781.8586483;-45.120503652039325
1739209781.8586485;-38.13080360867914
1739209781.8586488;-45.120503652039325
1739209781.858649;-45.120503652039325
1739209781.8586493;-45.120503652039325
1739209781.8586495;-38.13080360867914
1739209781.85865;-38.13080360867914
1739209781.8586502;-38.13080360867914
1739209781.8586504;-33.981070128970906
1739209781.8586507;-45.120503652039325
1739209781.858651;-45.120503652039325
1739209781.8586512;-33.981070128970956
1739209781.8586514;-45.120503652039325
1739209781.8586519;-45.120503652039325
1739209781.858652;-45.120503652039325
1739209781.8586524;-35.57807855764607
1739209781.8586526;-38.13080360867914
1739209781.8586528;-45.120503652039325
1739209781.858653;-38.13080360867914
1739209781.8586533;-30.49652367304973
1739209781.8586538;-38.13080360867914
1739209781.858654;-45.120503652039325
1739209781.8586543;-38.13080360867914
1739209781.8586545;-28.992665084841942
1739209781.8586547;-45.120503652039325
1739209781.858655;-45.120503652039325
1739209781.8586552;-45.120503652039325
1739209781.8586557;-45.120503652039325
1739209781.858656;-45.120503652039325
1739209781.8586562;-35.57807855764607
1739209781.8586564;-38.13080360867914
1739209781.8586566;-38.13080360867914
1739209781.858657;-38.13080360867914
1739209781.8586571;-35.57807855764607
1739209781.8586576;-38.13080360867914
1739209781.8586578;-38.13080360867914
1739209781.858658;-45.120503652039325
1739209781.8586583;-38.13080360867914
1739209781.8586586;-38.13080360867914
1739209781.8586588;-45.120503652039325
1739209781.858659;-45.120503652039325
1739209781.8586595;-38.13080360867914
1739209781.8586597;-33.981070128970906
1739209781.85866;-32.816014438256545
1739209781.8586602;-38.13080360867914
1739209781.8586605;-33.981070128970906
1739209781.8586607;-35.57807855764607
1739209781.858661;-35.57807855764607
1739209781.8586614;-38.13080360867914
1739209781.8586617;-38.13080360867914
1739209781.858662;-35.57807855764607
1739209781.8586621;-38.13080360867914
1739209781.8586624;-45.120503652039325
1739209781.8586626;-35.57807855764607
1739209781.8586628;-33.981070128970906
1739209781.8586633;-45.120503652039325
1739209781.8586636;-45.120503652039325
1739209781.8586638;-35.57807855764607
1739209781.858664;-38.13080360867914
1739209781.8586643;-32.816014438256545
1739209781.8586645;-38.13080360867914
1739209781.8586648;-38.13080360867914
1739209781.8586652;-38.13080360867914
1739209781.8586655;-45.120503652039325
1739209781.8586657;-38.13080360867914
1739209781.858666;-38.13080360867914
1739209781.8586662;-45.120503652039325
1739209781.8586664;-45.120503652039325
1739209781.8586667;-38.13080360867914
1739209781.8586671;-38.13080360867914
1739209781.8586674;-38.13080360867914
1739209781.8586676;-45.120503652039325
1739209781.8586679;-45.120503652039325
1739209781.858668;-45.120503652039325
1739209781.8586683;-33.981070128970906
1739209781.8586686;-45.120503652039325
1739209781.858669;-45.120503652039325
1739209781.8586693;-38.13080360867914
1739209781.8586695;-45.120503652039325
1739209781.8586698;-45.120503652039325
1739209781.85867;-45.120503652039325
1739209781.8586702;-32.816014438256545
1739209781.8586705;-38.13080360867914
1739209781.858671;-38.13080360867914
1739209781.8586712;-32.816014438256545
1739209781.8586714;-38.13080360867914
1739209781.8586717;-38.13080360867914
1739209781.858672;-35.57807855764607
1739209781.8586721;-38.13080360867914
1739209781.8586724;-45.120503652039325
1739209781.8586729;-32.816014438256545
1739209781.858673;-45.120503652039325
1739209781.8586733;-45.120503652039325
1739209781.8586736;-35.57807855764607
1739209781.8586738;-38.13080360867914
1739209781.858674;-45.120503652039325
1739209781.8586743;-33.981070128970906
1739209781.8586748;-38.13080360867914
1739209781.858675;-45.120503652039325
1739209781.8586752;-38.13080360867914
1739209781.8586755;-38.13080360867914
1739209781.8586757;-45.120503652039325
1739209781.858676;-38.13080360867914
1739209781.8586762;-38.13080360867914
1739209781.8586767;-38.13080360867914
1739209781.858677;-45.120503652039325
1739209781.8586771;-45.120503652039325
1739209781.8586774;-45.120503652039325
1739209781.8586776;-45.120503652039325
1739209781.8586779;-45.120503652039325
1739209781.858678;-45.120503652039325
1739209781.8586786;-45.120503652039325
1739209781.8586788;-38.13080360867914
1739209781.858679;-45.120503652039325
1739209781.8586793;-38.13080360867914
1739209781.8586795;-38.13080360867914
1739209781.8586798;-33.981070128970906
1739209781.85868;-45.120503652039325
1739209781.8586805;-38.13080360867914
1739209781.8586807;-33.981070128970906
1739209781.858681;-45.120503652039325
1739209781.8586812;-45.120503652039325
1739209781.8586814;-45.120503652039325
1739209781.8586817;-38.13080360867914
1739209781.858682;-33.981070128970906
1739209781.8586824;-45.120503652039325
1739209781.8586826;-45.120503652039325
1739209781.8586829;-38.13080360867914
1739209781.858683;-35.57807855764607
1739209781.8586833;-38.13080360867914
1739209781.8586836;-33.981070128970906
1739209781.8586838;-45.120503652039325
1739209781.8586843;-38.13080360867914
1739209781.8586845;-38.13080360867914
1739209781.8586848;-38.13080360867914
1739209781.858685;-45.120503652039325
1739209781.8586853;-45.120503652039325
1739209781.8586855;-38.13080360867914
1739209781.8586857;-38.13080360867914
1739209781.8586862;-38.13080360867914
1739209781.8586864;-33.981070128970906
1739209781.8586867;-38.13080360867914
1739209781.858687;-38.13080360867914
1739209781.8586872;-45.120503652039325
1739209781.8586874;-38.13080360867914
1739209781.8586876;-38.13080360867914
1739209781.858688;-38.13080360867914
1739209781.8586884;-45.120503652039325
1739209781.8586886;-45.120503652039325
1739209781.8586888;-33.981070128970906
1739209781.858689;-38.13080360867914
1739209781.8586893;-35.57807855764607
1739209781.8586895;-45.120503652039325
1739209781.85869;-38.13080360867914
1739209781.8586903;-38.13080360867914
1739209781.8586905;-38.13080360867914
1739209781.8586907;-45.120503652039325
1739209781.858691;-45.120503652039325
1739209781.8586912;-38.13080360867914
1739209781.8586915;-38.13080360867914
1739209781.858692;-33.981070128970906
1739209781.8586922;-38.13080360867914
1739209781.8586924;-38.13080360867914
1739209781.8586926;-38.13080360867914
1739209781.858693;-38.13080360867914
1739209781.8586931;-31.141103565318915
1739209781.8586934;-45.120503652039325
1739209781.8586938;-32.816014438256545
1739209781.858694;-35.57807855764607
1739209781.8586943;-45.120503652039325
1739209781.8586946;-45.120503652039325
1739209781.8586948;-33.981070128970906
1739209781.858695;-31.141103565318915
1739209781.8586953;-32.81601443825658
1739209781.8586957;-38.13080360867914
1739209781.858696;-38.13080360867914
1739209781.8586962;-38.13080360867914
1739209781.8586965;-45.120503652039325
1739209781.8586967;-38.13080360867914
1739209781.858697;-38.13080360867914
1739209781.8586972;-38.13080360867914
1739209781.8586977;-31.141103565318915
1739209781.858698;-38.13080360867914
1739209781.8586981;-38.13080360867914
1739209781.8586984;-35.57807855764607
1739209781.8586986;-38.13080360867914
1739209781.8586988;-45.120503652039325
1739209781.858699;-33.981070128970906
1739209781.8586996;-33.981070128970906
1739209781.8586998;-45.120503652039325
1739209781.8587;-45.120503652039325
1739209781.8587003;-38.13080360867914
1739209781.8587005;-33.981070128970906
1739209781.8587008;-45.120503652039325
1739209781.858701;-38.13080360867914
1739209781.8587015;-45.120503652039325
1739209781.8587017;-38.13080360867914
1739209781.858702;-38.13080360867914
1739209781.8587022;-38.13080360867914
1739209781.8587024;-45.120503652039325
1739209781.8587027;-45.120503652039325
1739209781.858703;-45.120503652039325
1739209781.8587034;-38.13080360867914
1739209781.8587036;-45.120503652039325
1739209781.8587039;-38.13080360867914
1739209781.858704;-31.141103565318915
1739209781.8587043;-45.120503652039325
1739209781.8587046;-38.13080360867914
1739209781.8587048;-38.13080360867914
1739209781.8587053;-38.13080360867914
1739209781.8587055;-38.13080360867914
1739209781.8587058;-38.13080360867914
1739209781.858706;-45.120503652039325
1739209781.8587062;-38.13080360867914
1739209781.8587065;-38.13080360867914
1739209781.8587067;-45.120503652039325
1739209781.8587072;-45.120503652039325
1739209781.8587074;-38.13080360867914
1739209781.8587077;-32.816014438256545
1739209781.858708;-33.981070128970906
1739209781.8587081;-45.120503652039325
1739209781.8587084;-26.991370085610722
1739209781.8587086;-31.141103565318915
1739209781.858709;-45.120503652039325
1739209781.8587093;-45.120503652039325
1739209781.8587096;-45.120503652039325
1739209781.8587098;-45.120503652039325
1739209781.85871;-45.120503652039325
1739209781.8587103;-45.120503652039325
1739209781.8587105;-45.120503652039325
1739209781.858711;-45.120503652039325
1739209781.8587112;-38.13080360867914
1739209781.8587115;-38.13080360867914
1739209781.8587117;-35.57807855764607
1739209781.858712;-32.816014438256545
1739209781.8587122;-45.120503652039325
1739209781.8587124;-45.120503652039325
1739209781.858713;-32.816014438256545
1739209781.8587132;-33.981070128970906
1739209781.8587134;-45.120503652039325
1739209781.8587136;-38.13080360867914
1739209781.8587139;-45.120503652039325
1739209781.858714;-45.120503652039325
1739209781.8587143;-45.120503652039325
1739209781.8587148;-45.120503652039325
1739209781.858715;-35.57807855764607
1739209781.8587153;-38.13080360867914
1739209781.8587155;-45.120503652039325
1739209781.8587158;-32.816014438256545
1739209781.858716;-38.13080360867914
1739209781.8587162;-45.120503652039325
1739209781.8587167;-45.120503652039325
1739209781.858717;-45.120503652039325
1739209781.8587172;-45.120503652039325
1739209781.8587174;-45.120503652039325
1739209781.8587177;-38.13080360867914
1739209781.858718;-38.13080360867914
1739209781.8587182;-45.120503652039325
1739209781.8587186;-38.13080360867914
1739209781.8587189;-45.120503652039325
1739209781.858719;-45.120503652039325
1739209781.8587193;-38.13080360867914
1739209781.8587196;-38.13080360867914
1739209781.8587198;-38.13080360867914
1739209781.85872;-33.981070128970906
1739209781.8587205;-45.120503652039325
1739209781.8587208;-38.13080360867914
1739209781.858721;-38.13080360867914
1739209781.8587213;-38.13080360867914
1739209781.8587215;-45.120503652039325
1739209781.8587217;-45.120503652039325
1739209781.858722;-33.981070128970906
1739209781.8587224;-45.120503652039325
1739209781.8587227;-35.57807855764607
1739209781.858723;-32.816014438256545
1739209781.8587232;-45.120503652039325
1739209781.8587234;-38.13080360867914
1739209781.8587236;-45.120503652039325
1739209781.8587239;-38.13080360867914
1739209781.8587244;-45.120503652039325
1739209781.8587246;-45.120503652039325
1739209781.8587248;-45.120503652039325
1739209781.858725;-45.120503652039325
1739209781.8587253;-35.57807855764607
1739209781.8587255;-38.13080360867914
1739209781.8587258;-38.13080360867914
1739209781.8587263;-38.13080360867914
1739209781.8587265;-45.120503652039325
1739209781.8587267;-45.120503652039325
1739209781.858727;-32.816014438256545
1739209781.8587272;-38.13080360867914
1739209781.8587275;-45.120503652039325
1739209781.8587277;-45.120503652039325
1739209781.8587282;-45.120503652039325
1739209781.8587284;-33.981070128970906
1739209781.8587286;-38.13080360867914
1739209781.858729;-45.120503652039325
1739209781.8587291;-38.13080360867914
1739209781.8587294;-45.120503652039325
1739209781.8587296;-38.13080360867914
1739209781.85873;-45.120503652039325
1739209781.8587303;-38.13080360867914
1739209781.8587306;-38.13080360867914
1739209781.8587308;-45.120503652039325
1739209781.858731;-38.13080360867914
1739209781.8587313;-45.120503652039325
1739209781.8587315;-45.120503652039325
1739209781.858732;-45.120503652039325
1739209781.8587322;-45.120503652039325
1739209781.8587325;-45.120503652039325
1739209781.8587327;-33.981070128970906
1739209781.858733;-38.13080360867914
1739209781.8587332;-45.120503652039325
1739209781.8587334;-38.13080360867914
1739209781.858734;-31.141103565318915
1739209781.8587341;-45.120503652039325
1739209781.8587344;-38.13080360867914
1739209781.8587346;-35.57807855764607
1739209781.8587348;-38.13080360867914
1739209781.858735;-45.120503652039325
1739209781.8587353;-38.13080360867914
1739209781.8587358;-45.120503652039325
1739209781.858736;-45.120503652039325
1739209781.8587363;-38.13080360867914
1739209781.8587365;-45.120503652039325
1739209781.8587368;-45.120503652039325
1739209781.858737;-31.141103565318915
1739209781.8587372;-33.981070128970906
1739209781.8587377;-33.981070128970906
1739209781.858738;-45.120503652039325
1739209781.8587382;-38.13080360867914
1739209781.8587384;-38.13080360867914
1739209781.8587387;-33.981070128970906
1739209781.858739;-35.57807855764607
1739209781.8587391;-33.981070128970906
1739209781.8587396;-38.13080360867914
1739209781.8587399;-38.13080360867914
1739209781.85874;-45.120503652039325
1739209781.8587403;-38.13080360867914
1739209781.8587406;-45.120503652039325
1739209781.8587408;-45.120503652039325
1739209781.858741;-38.13080360867914
1739209781.8587415;-45.120503652039325
1739209781.8587418;-45.120503652039325
1739209781.858742;-38.13080360867914
1739209781.8587422;-38.13080360867914
1739209781.8587425;-45.120503652039325
1739209781.8587427;-45.120503652039325
1739209781.858743;-38.13080360867914
1739209781.8587434;-45.120503652039325
1739209781.8587437;-33.981070128970906
1739209781.858744;-38.13080360867914
1739209781.8587441;-45.120503652039325
1739209781.8587444;-38.13080360867914
1739209781.8587446;-38.13080360867914
1739209781.8587449;-45.120503652039325
1739209781.8587453;-38.13080360867914
1739209781.8587456;-38.13080360867914
1739209781.8587458;-38.13080360867914
1739209781.858746;-38.13080360867914
1739209781.8587463;-38.13080360867914
1739209781.8587465;-45.120503652039325
1739209781.8587468;-38.13080360867914
1739209781.8587472;-38.13080360867914
1739209781.8587475;-45.120503652039325
1739209781.8587477;-38.13080360867914
1739209781.858748;-31.141103565318915
1739209781.8587482;-28.992665084841942
1739209781.8587484;-38.13080360867914
1739209781.8587487;-45.120503652039325
1739209781.8587492;-38.13080360867914
1739209781.8587494;-38.13080360867914
1739209781.8587496;-45.120503652039325
1739209781.8587499;-38.13080360867914
1739209781.85875;-45.120503652039325
1739209781.8587503;-32.81601443825658
1739209781.8587506;-38.13080360867914
1739209781.858751;-45.120503652039325
1739209781.8587513;-45.120503652039325
1739209781.8587515;-38.13080360867914
1739209781.8587518;-38.13080360867914
1739209781.858752;-45.120503652039325
1739209781.8587523;-38.13080360867914
1739209781.8587525;-28.992665084841942
1739209781.858753;-45.120503652039325
1739209781.8587532;-38.13080360867914
1739209781.8587534;-35.57807855764607
1739209781.8587537;-38.13080360867914
1739209781.858754;-45.120503652039325
1739209781.8587542;-35.57807855764607
1739209781.8587544;-38.13080360867914
1739209781.8587549;-45.120503652039325
1739209781.858755;-45.120503652039325
1739209781.8587554;-35.57807855764607
1739209781.8587556;-38.13080360867914
1739209781.8587558;-45.120503652039325
1739209781.858756;-45.120503652039325
1739209781.8587563;-38.13080360867914
1739209781.8587568;-38.13080360867914
1739209781.858757;-38.13080360867914
1739209781.8587573;-45.120503652039325
1739209781.8587575;-38.13080360867914
1739209781.8587577;-38.13080360867914
1739209781.858758;-38.13080360867914
1739209781.8587582;-38.13080360867914
1739209781.8587584;-35.57807855764607
1739209781.858759;-38.13080360867914
1739209781.8587592;-45.120503652039325
1739209781.8587594;-45.120503652039325
1739209781.8587596;-45.120503652039325
1739209781.8587599;-45.120503652039325
1739209781.85876;-38.13080360867914
1739209781.8587604;-45.120503652039325
1739209781.8587608;-33.981070128970906
1739209781.858761;-45.120503652039325
1739209781.8587613;-45.120503652039325
1739209781.8587615;-45.120503652039325
1739209781.8587618;-38.13080360867914
1739209781.858762;-45.120503652039325
1739209781.8587623;-38.13080360867914
1739209781.8587627;-38.13080360867914
1739209781.858763;-32.816014438256545
1739209781.8587632;-32.816014438256545
1739209781.8587635;-45.120503652039325
1739209781.8587637;-38.13080360867914
1739209781.858764;-35.57807855764607
1739209781.8587642;-35.57807855764607
1739209781.8587646;-45.120503652039325
1739209781.858765;-45.120503652039325
1739209781.8587651;-35.57807855764607
1739209781.8587654;-45.120503652039325
1739209781.8587656;-45.120503652039325
1739209781.8587658;-45.120503652039325
1739209781.858766;-35.57807855764607
1739209781.8587666;-38.13080360867914
1739209781.8587668;-45.120503652039325
1739209781.858767;-45.120503652039325
1739209781.8587673;-38.13080360867914
1739209781.8587675;-38.13080360867914
1739209781.8587677;-38.13080360867914
1739209781.858768;-32.816014438256545
1739209781.8587685;-45.120503652039325
1739209781.8587687;-45.120503652039325
1739209781.858769;-45.120503652039325
1739209781.8587692;-38.13080360867914
1739209781.8587694;-32.816014438256545
1739209781.8587697;-38.13080360867914
1739209781.85877;-38.13080360867914
1739209781.8587704;-45.120503652039325
1739209781.8587706;-45.120503652039325
1739209781.8587708;-45.120503652039325
1739209781.858771;-45.120503652039325
1739209781.8587713;-45.120503652039325
1739209781.8587716;-45.120503652039325
1739209781.8587718;-45.120503652039325
1739209781.8587723;-38.13080360867914
1739209781.8587725;-32.816014438256545
1739209781.8587728;-45.120503652039325
1739209781.858773;-45.120503652039325
1739209781.8587732;-35.57807855764607
1739209781.8587735;-35.57807855764607
1739209781.8587737;-45.120503652039325
1739209781.8587742;-38.13080360867914
1739209781.8587744;-38.13080360867914
1739209781.8587747;-33.981070128970906
1739209781.858775;-45.120503652039325
1739209781.8587751;-45.120503652039325
1739209781.8587754;-45.120503652039325
1739209781.8587756;-38.13080360867914
1739209781.858776;-45.120503652039325
1739209781.8587763;-38.13080360867914
1739209781.8587766;-38.13080360867914
1739209781.8587768;-33.981070128970956
1739209781.858777;-45.120503652039325
1739209781.8587773;-38.13080360867914
1739209781.8587775;-45.120503652039325
1739209781.858778;-38.13080360867914
1739209781.8587782;-45.120503652039325
1739209781.8587785;-45.120503652039325
1739209781.8587787;-32.816014438256545
1739209781.858779;-25.826314394896357
1739209781.8587792;-35.57807855764607
1739209781.8587794;-38.13080360867914
1739209781.85878;-45.120503652039325
1739209781.8587801;-45.120503652039325
1739209781.8587804;-45.120503652039325
1739209781.8587806;-38.13080360867914
1739209781.8587809;-45.120503652039325
1739209781.858781;-32.81601443825658
1739209781.8587813;-33.981070128970906
1739209781.8587818;-33.981070128970906
1739209781.858782;-45.120503652039325
1739209781.8587823;-45.120503652039325
1739209781.8587825;-38.13080360867914
1739209781.8587828;-45.120503652039325
1739209781.858783;-38.13080360867914
1739209781.8587832;-33.981070128970906
1739209781.8587837;-45.120503652039325
1739209781.858784;-45.120503652039325
1739209781.8587842;-45.120503652039325
1739209781.8587844;-38.13080360867914
1739209781.8587847;-38.13080360867914
1739209781.858785;-45.120503652039325
1739209781.8587852;-38.13080360867914
1739209781.8587856;-38.13080360867914
1739209781.8587859;-38.13080360867914
1739209781.858786;-45.120503652039325
1739209781.8587863;-45.120503652039325
1739209781.8587866;-38.13080360867914
1739209781.8587868;-35.57807855764607
1739209781.858787;-38.13080360867914
1739209781.8587875;-38.13080360867914
1739209781.8587878;-30.49652367304973
1739209781.858788;-33.981070128970906
1739209781.8587883;-38.13080360867914
1739209781.8587885;-45.120503652039325
1739209781.8587887;-38.13080360867914
1739209781.858789;-38.13080360867914
1739209781.8587894;-32.816014438256545
1739209781.8587897;-45.120503652039325
1739209781.85879;-33.981070128970906
1739209781.8587902;-35.57807855764607
1739209781.8587904;-35.57807855764607
1739209781.8587906;-38.13080360867914
1739209781.8587909;-38.13080360867914
1739209781.8587914;-32.816014438256545
1739209781.8587916;-35.57807855764607
1739209781.8587918;-38.13080360867914
1739209781.858792;-45.120503652039325
1739209781.8587923;-38.13080360867914
1739209781.8587925;-38.13080360867914
1739209781.8587928;-45.120503652039325
1739209781.8587933;-45.120503652039325
1739209781.8587935;-31.141103565318915
1739209781.8587937;-38.13080360867914
1739209781.858794;-38.13080360867914
1739209781.8587942;-38.13080360867914
1739209781.8587945;-38.13080360867914
1739209781.8587947;-38.13080360867914
1739209781.8587952;-45.120503652039325
1739209781.8587954;-38.13080360867914
1739209781.8587956;-45.120503652039325
1739209781.858796;-38.13080360867914
1739209781.8587961;-38.13080360867914
1739209781.8587964;-38.13080360867914
1739209781.8587966;-38.13080360867914
1739209781.858797;-38.13080360867914
1739209781.8587973;-45.120503652039325
1739209781.8587976;-45.120503652039325
1739209781.8587978;-32.816014438256545
1739209781.858798;-45.120503652039325
1739209781.8587983;-38.13080360867914
1739209781.8587985;-35.57807855764607
1739209781.858799;-45.120503652039325
1739209781.8587992;-45.120503652039325
1739209781.8587995;-35.57807855764607
1739209781.8587997;-38.13080360867914
1739209781.8588;-45.120503652039325
1739209781.8588002;-45.120503652039325
1739209781.8588004;-38.13080360867914
1739209781.858801;-45.120503652039325
1739209781.8588011;-45.120503652039325
1739209781.8588014;-38.13080360867914
1739209781.8588016;-38.13080360867914
1739209781.8588018;-35.57807855764607
1739209781.858802;-45.120503652039325
1739209781.8588023;-45.120503652039325
1739209781.8588028;-38.13080360867914
1739209781.858803;-38.13080360867914
1739209781.8588033;-33.981070128970906
1739209781.8588035;-38.13080360867914
1739209781.8588037;-38.13080360867914
1739209781.858804;-45.120503652039325
1739209781.8588042;-38.13080360867914
1739209781.8588047;-35.57807855764607
1739209781.858805;-45.120503652039325
1739209781.8588052;-45.120503652039325
1739209781.8588054;-45.120503652039325
1739209781.8588057;-45.120503652039325
1739209781.858806;-35.57807855764607
1739209781.8588061;-35.57807855764607
1739209781.8588066;-45.120503652039325
1739209781.8588068;-45.120503652039325
1739209781.858807;-38.13080360867914
1739209781.8588073;-45.120503652039325
1739209781.8588076;-35.57807855764607
1739209781.8588078;-38.13080360867914
1739209781.858808;-38.13080360867914
1739209781.8588085;-38.13080360867914
1739209781.8588088;-45.120503652039325
1739209781.858809;-45.120503652039325
1739209781.8588092;-38.13080360867914
1739209781.8588095;-38.13080360867914
1739209781.8588097;-45.120503652039325
1739209781.85881;-38.13080360867914
1739209781.8588104;-45.120503652039325
1739209781.8588107;-38.13080360867914
1739209781.858811;-45.120503652039325
1739209781.8588111;-45.120503652039325
1739209781.8588114;-45.120503652039325
1739209781.8588116;-33.981070128970906
1739209781.8588119;-45.120503652039325
1739209781.8588123;-45.120503652039325
1739209781.8588126;-45.120503652039325
1739209781.8588128;-45.120503652039325
1739209781.858813;-33.981070128970906
1739209781.8588133;-45.120503652039325
1739209781.8588135;-38.13080360867914
1739209781.8588138;-45.120503652039325
1739209781.8588142;-32.816014438256545
1739209781.8588145;-32.816014438256545
1739209781.8588147;-45.120503652039325
1739209781.858815;-45.120503652039325
1739209781.8588152;-45.120503652039325
1739209781.8588154;-45.120503652039325
1739209781.8588157;-45.120503652039325
1739209781.8588161;-35.57807855764607
1739209781.8588164;-38.13080360867914
1739209781.8588166;-45.120503652039325
1739209781.8588169;-38.13080360867914
1739209781.858817;-38.13080360867914
1739209781.8588173;-45.120503652039325
1739209781.8588176;-38.13080360867914
1739209781.858818;-38.13080360867914
1739209781.8588183;-45.120503652039325
1739209781.8588185;-29.438486411369333
1739209781.8588188;-29.438486411369333
1739209781.858819;-45.120503652039325
1739209781.8588192;-45.120503652039325
1739209781.8588195;-35.57807855764607
1739209781.85882;-38.13080360867914
1739209781.8588202;-38.13080360867914
1739209781.8588204;-38.13080360867914
1739209781.8588207;-45.120503652039325
1739209781.858821;-45.120503652039325
1739209781.8588212;-45.120503652039325
1739209781.8588214;-45.120503652039325
1739209781.8588219;-45.120503652039325
1739209781.858822;-45.120503652039325
1739209781.8588223;-45.120503652039325
1739209781.8588226;-45.120503652039325
1739209781.8588228;-33.981070128970906
1739209781.858823;-33.981070128970906
1739209781.8588233;-45.120503652039325
1739209781.8588238;-45.120503652039325
1739209781.858824;-38.13080360867914
1739209781.8588243;-45.120503652039325
1739209781.8588245;-38.13080360867914
1739209781.8588247;-38.13080360867914
1739209781.858825;-35.57807855764607
1739209781.8588252;-28.992665084841942
1739209781.8588257;-45.120503652039325
1739209781.858826;-45.120503652039325
1739209781.8588262;-38.13080360867914
1739209781.8588264;-31.141103565318893
1739209781.8588266;-45.120503652039325
1739209781.8588269;-45.120503652039325
1739209781.858827;-38.13080360867914
1739209781.8588276;-32.81601443825658
1739209781.8588278;-45.120503652039325
1739209781.858828;-45.120503652039325
1739209781.8588283;-33.981070128970906
1739209781.855596;-38.13080360867914
1739209781.8555996;-38.13080360867914
1739209781.8556035;-33.981070128970906
1739209781.855607;-38.13080360867914
1739209781.8556106;-38.13080360867914
1739209781.8556144;-45.120503652039325
1739209781.855618;-38.13080360867914
1739209781.8556216;-38.13080360867914
1739209781.8556252;-38.13080360867914
1739209781.855629;-45.120503652039325
1739209781.8556325;-35.57807855764607
1739209781.8556361;-38.13080360867914
1739209781.85564;-38.13080360867914
1739209781.8556435;-45.120503652039325
1739209781.855647;-38.13080360867914
1739209781.855651;-38.13080360867914
1739209781.8556545;-38.13080360867914
1739209781.855658;-45.120503652039325
1739209781.8556619;-45.120503652039325
1739209781.8556654;-38.13080360867914
1739209781.855669;-38.13080360867914
1739209781.8556728;-45.120503652039325
1739209781.8556764;-38.13080360867914
1739209781.85568;-38.13080360867914
1739209781.8556836;-45.120503652039325
1739209781.8556874;-45.120503652039325
1739209781.855691;-35.57807855764607
1739209781.8556945;-45.120503652039325
1739209781.8556983;-33.981070128970906
1739209781.855702;-45.120503652039325
1739209781.8557055;-45.120503652039325
1739209781.8557093;-35.57807855764607
1739209781.855713;-38.13080360867914
1739209781.8557165;-45.120503652039325
1739209781.8557203;-38.13080360867914
1739209781.8557239;-38.13080360867914
1739209781.8557274;-45.120503652039325
1739209781.8557312;-38.13080360867914
1739209781.8557348;-35.57807855764607
1739209781.8557384;-38.13080360867914
1739209781.855742;-38.13080360867914
1739209781.8557458;-38.13080360867914
1739209781.8557494;-38.13080360867914
1739209781.855753;-35.57807855764607
1739209781.8557568;-38.13080360867914
1739209781.8557603;-38.13080360867914
1739209781.855764;-45.120503652039325
1739209781.8557677;-45.120503652039325
1739209781.8557713;-45.120503652039325
1739209781.8557749;-45.120503652039325
1739209781.8557787;-38.13080360867914
1739209781.8557823;-33.981070128970906
1739209781.8557858;-38.13080360867914
1739209781.8557894;-35.57807855764607
1739209781.8557932;-35.57807855764607
1739209781.8557968;-38.13080360867914
1739209781.8558004;-38.13080360867914
1739209781.8558042;-32.816014438256545
1739209781.8558078;-38.13080360867914
1739209781.8558114;-45.120503652039325
1739209781.8558152;-45.120503652039325
1739209781.8558187;-35.57807855764607
1739209781.8558223;-38.13080360867914
1739209781.8558261;-38.13080360867914
1739209781.8558297;-38.13080360867914
1739209781.8558333;-35.57807855764607
1739209781.855837;-33.981070128970906
1739209781.8558407;-45.120503652039325
1739209781.8558443;-45.120503652039325
1739209781.8558478;-38.13080360867914
1739209781.8558517;-38.13080360867914
1739209781.8558552;-45.120503652039325
1739209781.8558588;-38.13080360867914
1739209781.8558626;-38.13080360867914
1739209781.8558662;-35.57807855764607
1739209781.8558698;-28.992665084841942
1739209781.8558736;-45.120503652039325
1739209781.8558772;-45.120503652039325
1739209781.8558807;-38.13080360867914
1739209781.8558846;-45.120503652039325
1739209781.8558881;-45.120503652039325
1739209781.8558917;-45.120503652039325
1739209781.8558955;-33.981070128970906
1739209781.855899;-33.981070128970956
1739209781.8559027;-45.120503652039325
1739209781.8559062;-45.120503652039325
1739209781.85591;-45.120503652039325
1739209781.8559136;-45.120503652039325
1739209781.8559172;-38.13080360867914
1739209781.855921;-45.120503652039325
1739209781.8559246;-38.13080360867914
1739209781.8559282;-38.13080360867914
1739209781.855932;-38.13080360867914
1739209781.8559356;-45.120503652039325
1739209781.8559391;-38.13080360867914
1739209781.855943;-38.13080360867914
1739209781.8559465;-45.120503652039325
1739209781.85595;-45.120503652039325
1739209781.855954;-45.120503652039325
1739209781.8559575;-30.49652367304973
1739209781.855961;-38.13080360867914
1739209781.8559647;-45.120503652039325
1739209781.8559685;-38.13080360867914
1739209781.855972;-38.13080360867914
1739209781.8559756;-45.120503652039325
1739209781.8559794;-45.120503652039325
1739209781.855983;-38.13080360867914
1739209781.8559866;-38.13080360867914
1739209781.8559904;-38.13080360867914
1739209781.855994;-38.13080360867914
1739209781.8559976;-38.13080360867914
1739209781.8560014;-45.120503652039325
