CAN Message; 0x62:0d70f5ce6ec26657
1739209812.9486728;-45.120503652039325
1739209812.948677;-38.13080360867914
1739209812.948681;-32.816014438256545
1739209812.9486854;-45.120503652039325
1739209812.9486897;-38.13080360867914
1739209812.9486938;-38.13080360867914
1739209812.948698;-45.120503652039325
1739209812.9487023;-45.120503652039325
1739209812.9487064;-38.13080360867914
1739209812.9487107;-38.13080360867914
1739209812.948715;-45.120503652039325
1739209812.948719;-45.120503652039325
1739209812.9487233;-45.120503652039325
1739209812.9487276;-45.120503652039325
1739209812.9487317;-45.120503652039325
1739209812.948736;-38.13080360867914
1739209812.9487402;-45.120503652039325
1739209812.9487445;-38.13080360867914
1739209812.9487486;-32.816014438256545
1739209812.9487529;-38.13080360867914
1739209812.9487572;-38.13080360867914
1739209812.9487612;-38.13080360867914
1739209812.9487655;-45.120503652039325
1739209812.9487698;-38.13080360867914
1739209812.9487739;-38.13080360867914
1739209812.9487782;-45.120503652039325
1739209812.9487824;-45.120503652039325
1739209812.9487865;-38.13080360867914
1739209812.9487908;-38.13080360867914
1739209812.948795;-45.120503652039325
1739209812.9487991;-45.120503652039325
1739209812.9488034;-35.57807855764607
1739209812.9488077;-45.120503652039325
1739209812.9488118;-35.57807855764607
1739209812.948816;-38.13080360867914
1739209812.9488204;-45.120503652039325
1739209812.9488244;-45.120503652039325
1739209812.9488287;-38.13080360867914
1739209812.948833;-32.816014438256545
1739209812.948837;-45.120503652039325
1739209812.9488413;-38.13080360867914
1739209812.9488456;-45.120503652039325
1739209812.9488497;-38.13080360867914
1739209812.948854;-35.57807855764607
1739209812.9488583;-38.13080360867914
1739209812.9488623;-45.120503652039325
1739209812.9488666;-45.120503652039325
1739209812.948871;-38.13080360867914
1739209812.948875;-45.120503652039325
1739209812.9488792;-45.120503652039325
1739209812.9488835;-38.13080360867914
1739209812.9488876;-45.120503652039325
1739209812.9488919;-45.120503652039325
1739209812.9488962;-45.120503652039325
1739209812.9489002;-38.13080360867914
1739209812.9489045;-38.13080360867914
1739209812.9489088;-45.120503652039325
1739209812.948913;-38.13080360867914
1739209812.9489172;-33.981070128970906
1739209812.9489214;-45.120503652039325
1739209812.9489257;-38.13080360867914
1739209812.9489298;-38.13080360867914
1739209812.948934;-33.981070128970906
1739209812.9489384;-33.981070128970906
1739209812.9489424;-38.13080360867914
1739209812.9489467;-38.13080360867914
1739209812.948951;-38.13080360867914
1739209812.948955;-38.13080360867914
1739209812.9489594;-45.120503652039325
1739209812.9489636;-45.120503652039325
1739209812.9489677;-45.120503652039325
1739209812.948972;-45.120503652039325
1739209812.9489763;-45.120503652039325
1739209812.9489803;-38.13080360867914
1739209812.9489846;-35.57807855764607
1739209812.948989;-45.120503652039325
1739209812.948993;-45.120503652039325
1739209812.9489973;-35.57807855764607
1739209812.9490016;-27.267205301931607
1739209812.9490056;-38.13080360867914
1739209812.94901;-45.120503652039325
1739209812.9490142;-38.13080360867914
1739209812.9490182;-38.13080360867914
1739209812.9490225;-45.120503652039325
1739209812.9490268;-45.120503652039325
1739209812.9490309;-45.120503652039325
1739209812.9490352;-31.14110356531892
1739209812.9490395;-38.13080360867914
1739209812.9490435;-38.13080360867914
1739209812.9490478;-45.120503652039325
1739209812.949052;-45.120503652039325
1739209812.9490561;-45.120503652039325
1739209812.9490604;-38.13080360867914
1739209812.9490647;-45.120503652039325
1739209812.9490688;-31.141103565318915
1739209812.949073;-38.13080360867914
1739209812.9490774;-45.120503652039325
1739209812.9490814;-35.57807855764607
1739209812.9490857;-35.57807855764607
1739209812.94909;-38.13080360867914
1739209812.9490943;-38.13080360867914
1739209812.9490983;-45.120503652039325
1739209812.9491026;-33.981070128970906
1739209812.949107;-32.816014438256545
1739209812.949111;-38.13080360867914
1739209812.9491153;-45.120503652039325
1739209812.9491196;-38.13080360867914
1739209812.9491236;-35.57807855764607
1739209812.949128;-38.13080360867914
1739209812.9491322;-45.120503652039325
1739209812.9491363;-31.141103565318915
1739209812.9491405;-38.13080360867914
1739209812.9491448;-38.13080360867914
1739209812.949149;-38.13080360867914
1739209812.9491532;-38.13080360867914
1739209812.9491575;-45.120503652039325
1739209812.9491615;-45.120503652039325
1739209812.9491658;-38.13080360867914
1739209812.94917;-31.141103565318915
1739209812.9491742;-33.981070128970906
1739209812.9491785;-38.13080360867914
1739209812.9491827;-38.13080360867914
1739209812.9491868;-38.13080360867914
1739209812.949191;-38.13080360867914
1739209812.9491954;-38.13080360867914
1739209812.9491994;-38.13080360867914
1739209812.9492037;-33.981070128970906
1739209812.949208;-38.13080360867914
1739209812.949212;-45.120503652039325
1739209812.9492164;-45.120503652039325
1739209812.9492207;-45.120503652039325
1739209812.9492247;-45.120503652039325
1739209812.949229;-38.13080360867914
1739209812.9492333;-38.13080360867914
1739209812.9492373;-33.981070128970906
1739209812.9492416;-45.120503652039325
1739209812.949246;-38.13080360867914
1739209812.94925;-38.13080360867914
1739209812.9492543;-38.13080360867914
1739209812.9492586;-45.120503652039325
1739209812.9492629;-45.120503652039325
1739209812.949267;-45.120503652039325
1739209812.9492712;-38.13080360867914
1739209812.9492755;-38.13080360867914
1739209812.9492795;-38.13080360867914
1739209812.9492838;-35.57807855764607
1739209812.9492881;-38.13080360867914
1739209812.9492922;-35.57807855764607
1739209812.9492965;-45.120503652039325
1739209812.9493008;-45.120503652039325
1739209812.9493048;-45.120503652039325
1739209812.949309;-45.120503652039325
1739209812.9493134;-38.13080360867914
1739209812.9493175;-35.57807855764607
1739209812.9493217;-38.13080360867914
1739209812.949326;-38.13080360867914
1739209812.94933;-38.13080360867914
1739209812.9493344;-38.13080360867914
1739209812.9493387;-38.13080360867914
1739209812.9493427;-45.120503652039325
1739209812.949347;-38.13080360867914
1739209812.9493513;-45.120503652039325
1739209812.9493554;-38.13080360867914
1739209812.9493597;-38.13080360867914
1739209812.949364;-45.120503652039325
1739209812.949368;-45.120503652039325
1739209812.9493723;-45.120503652039325
1739209812.9493766;-35.57807855764607
1739209812.9493806;-38.13080360867914
1739209812.949385;-45.120503652039325
1739209812.9493892;-45.120503652039325
1739209812.9493933;-35.57807855764607
1739209812.9493976;-35.57807855764607
1739209812.9494019;-45.120503652039325
1739209812.949406;-38.13080360867914
1739209812.9494102;-45.120503652039325
1739209812.9494145;-45.120503652039325
1739209812.9494185;-45.120503652039325
1739209812.9494228;-38.13080360867914
1739209812.9494271;-38.13080360867914
1739209812.9494314;-45.120503652039325
1739209812.9494355;-38.13080360867914
1739209812.9494398;-45.120503652039325
1739209812.949444;-35.57807855764607
1739209812.949448;-38.13080360867914
1739209812.9494524;-45.120503652039325
1739209812.9494567;-45.120503652039325
1739209812.9494607;-38.13080360867914
1739209812.949465;-33.981070128970906
1739209812.9494693;-45.120503652039325
1739209812.9494734;-45.120503652039325
1739209812.9494777;-45.120503652039325
1739209812.949482;-45.120503652039325
1739209812.949486;-45.120503652039325
1739209812.9494903;-38.13080360867914
1739209812.9494946;-38.13080360867914
1739209812.9494987;-45.120503652039325
1739209812.949503;-45.120503652039325
1739209812.9495072;-45.120503652039325
1739209812.9495113;-45.120503652039325
1739209812.9495156;-45.120503652039325
1739209812.9495199;-38.13080360867914
1739209812.949524;-38.13080360867914
1739209812.9495282;-30.49652367304973
1739209812.9495325;-35.57807855764607
1739209812.9495366;-38.13080360867914
1739209812.9495409;-38.13080360867914
1739209812.9495451;-32.816014438256545
1739209812.9495492;-30.49652367304973
1739209812.9495535;-45.120503652039325
1739209812.9495578;-35.57807855764607
1739209812.9495618;-45.120503652039325
1739209812.9495661;-38.13080360867914
1739209812.9495704;-45.120503652039325
1739209812.9495745;-45.120503652039325
1739209812.9495788;-45.120503652039325
1739209812.949583;-45.120503652039325
1739209812.949587;-38.13080360867914
1739209812.9495914;-45.120503652039325
1739209812.9495957;-38.13080360867914
1739209812.9495997;-45.120503652039325
1739209812.949604;-38.13080360867914
1739209812.9496083;-38.13080360867914
1739209812.9496126;-30.49652367304973
1739209812.9496167;-28.58837851428586
1739209812.949621;-38.13080360867914
1739209812.9496253;-38.13080360867914
1739209812.9496293;-38.13080360867914
1739209812.9496336;-35.57807855764607
1739209812.949638;-38.13080360867914
1739209812.949642;-33.981070128970906
1739209812.9496462;-45.120503652039325
1739209812.9496505;-33.981070128970956
1739209812.9496546;-35.57807855764607
1739209812.9496589;-38.13080360867914
1739209812.9496632;-45.120503652039325
1739209812.9496672;-45.120503652039325
1739209812.9496715;-35.57807855764607
1739209812.9496758;-38.13080360867914
1739209812.9496799;-38.13080360867914
1739209812.9496841;-30.49652367304973
1739209812.9496884;-38.13080360867914
1739209812.9496925;-38.13080360867914
1739209812.9496968;-38.13080360867914
1739209812.949701;-35.57807855764607
1739209812.9497051;-38.13080360867914
1739209812.9497094;-38.13080360867914
1739209812.9497137;-45.120503652039325
1739209812.9497178;-45.120503652039325
1739209812.949722;-38.13080360867914
1739209812.9497263;-33.981070128970906
1739209812.9497304;-45.120503652039325
1739209812.9497347;-45.120503652039325
1739209812.949739;-35.57807855764607
1739209812.949743;-45.120503652039325
1739209812.9497473;-35.57807855764607
1739209812.9497516;-38.13080360867914
1739209812.9497557;-45.120503652039325
1739209812.94976;-38.13080360867914
1739209812.9497643;-38.13080360867914
1739209812.9497683;-38.13080360867914
1739209812.9497726;-45.120503652039325
1739209812.949777;-45.120503652039325
1739209812.9497812;-38.13080360867914
1739209812.9497852;-28.992665084841942
1739209812.9497895;-33.981070128970906
1739209812.9497938;-45.120503652039325
1739209812.9497979;-38.13080360867914
1739209812.9498022;-32.816014438256545
1739209812.9498065;-38.13080360867914
1739209812.9498105;-38.13080360867914
1739209812.9498148;-38.13080360867914
1739209812.949819;-45.120503652039325
1739209812.9498231;-45.120503652039325
1739209812.9498274;-38.13080360867914
1739209812.9498317;-45.120503652039325
1739209812.9498358;-38.13080360867914
1739209812.94984;-45.120503652039325
1739209812.9498444;-45.120503652039325
1739209812.9498484;-45.120503652039325
1739209812.9498527;-33.981070128970906
1739209812.949857;-38.13080360867914
1739209812.949861;-45.120503652039325
1739209812.9498653;-45.120503652039325
1739209812.9498696;-45.120503652039325
1739209812.9498737;-45.120503652039325
1739209812.949878;-45.120503652039325
1739209812.9498823;-45.120503652039325
1739209812.9498863;-38.13080360867914
1739209812.9498906;-38.13080360867914
1739209812.949895;-45.120503652039325
1739209812.949899;-38.13080360867914
1739209812.9499032;-38.13080360867914
1739209812.9499075;-38.13080360867914
1739209812.9499116;-45.120503652039325
1739209812.949916;-38.13080360867914
1739209812.9499202;-38.13080360867914
1739209812.9499242;-35.57807855764607
1739209812.9499285;-32.816014438256545
1739209812.9499328;-45.120503652039325
1739209812.9499369;-45.120503652039325
1739209812.9499412;-38.13080360867914
1739209812.9499454;-38.13080360867914
1739209812.9499497;-38.13080360867914
1739209812.9499538;-38.13080360867914
1739209812.949958;-35.57807855764607
1739209812.9499624;-35.57807855764607
1739209812.9499664;-38.13080360867914
1739209812.9499707;-45.120503652039325
1739209812.949975;-32.816014438256545
1739209812.949979;-38.13080360867914
1739209812.9499834;-45.120503652039325
1739209812.9499876;-38.13080360867914
1739209812.9499917;-38.13080360867914
1739209812.949996;-38.13080360867914
1739209812.9500003;-38.13080360867914
1739209812.9500043;-45.120503652039325
1739209812.9500086;-45.120503652039325
1739209812.950013;-45.120503652039325
1739209812.950017;-45.120503652039325
1739209812.9500213;-38.13080360867914
1739209812.9500256;-45.120503652039325
1739209812.9500296;-45.120503652039325
1739209812.950034;-45.120503652039325
1739209812.9500382;-38.13080360867914
1739209812.9500422;-35.57807855764607
1739209812.9500465;-45.120503652039325
1739209812.9500508;-45.120503652039325
1739209812.950055;-45.120503652039325
1739209812.9500592;-45.120503652039325
1739209812.9500635;-38.13080360867914
1739209812.9500675;-38.13080360867914
1739209812.9500718;-38.13080360867914
1739209812.950076;-38.13080360867914
1739209812.9500802;-45.120503652039325
1739209812.9500844;-35.57807855764607
1739209812.9500887;-35.57807855764607
1739209812.9500928;-45.120503652039325
1739209812.950097;-45.120503652039325
1739209812.9501014;-45.120503652039325
1739209812.9501054;-45.120503652039325
1739209812.9501097;-45.120503652039325
1739209812.950114;-45.120503652039325
1739209812.950118;-38.13080360867914
1739209812.9501224;-45.120503652039325
1739209812.9501266;-32.816014438256545
1739209812.950131;-35.57807855764607
1739209812.950135;-35.57807855764607
1739209812.9501393;-38.13080360867914
1739209812.9501436;-35.57807855764607
1739209812.9501476;-38.13080360867914
1739209812.950152;-38.13080360867914
1739209812.9501562;-38.13080360867914
1739209812.9501603;-45.120503652039325
1739209812.9501646;-38.13080360867914
1739209812.9501688;-45.120503652039325
1739209812.950173;-38.13080360867914
1739209812.9501772;-45.120503652039325
1739209812.9501815;-38.13080360867914
1739209812.9501855;-45.120503652039325
1739209812.9501898;-45.120503652039325
1739209812.9501941;-35.57807855764607
1739209812.9501982;-32.816014438256545
1739209812.9502025;-45.120503652039325
1739209812.9502068;-38.13080360867914
1739209812.9502108;-28.992665084841942
1739209812.950215;-45.120503652039325
1739209812.9502194;-45.120503652039325
1739209812.9502234;-45.120503652039325
1739209812.9502277;-28.21854285175415
1739209812.950232;-31.141103565318893
1739209812.950236;-45.120503652039325
1739209812.9502404;-45.120503652039325
1739209812.9502447;-35.57807855764607
1739209812.9502487;-35.57807855764607
1739209812.950253;-45.120503652039325
1739209812.9502573;-45.120503652039325
1739209812.9502614;-45.120503652039325
1739209812.9502656;-45.120503652039325
1739209812.95027;-45.120503652039325
1739209812.950274;-38.13080360867914
1739209812.9502783;-33.981070128970906
1739209812.9502826;-45.120503652039325
1739209812.953269;-30.49652367304976
1739209812.9532714;-27.8777449560314
1739209812.9532735;-32.816014438256545
1739209812.9532757;-32.816014438256545
1739209812.953278;-31.141103565318915
1739209812.9532802;-33.981070128970956
1739209812.9532824;-28.992665084841967
1739209812.9532847;-28.588378514285886
1739209812.953287;-32.816014438256545
1739209812.953289;-26.991370085610736
1739209812.9532914;-28.992665084841942
1739209812.9532936;-38.13080360867914
1739209812.9532957;-28.992665084841942
1739209812.9532979;-30.49652367304973
1739209812.9533002;-33.981070128970906
1739209812.9533024;-26.487275050834715
1739209812.9533045;-26.035653463252796
1739209812.953307;-23.506823629689542
1739209812.953309;-32.81601443825658
1739209812.9533112;-27.267205301931607
1739209812.9533136;-26.991370085610722
1739209812.9533157;-45.120503652039325
1739209812.9533179;-30.49652367304973
1739209812.9533203;-45.120503652039325
1739209812.9533224;-31.141103565318915
1739209812.9533246;-28.58837851428586
1739209812.953327;-38.13080360867914
1739209812.953329;-45.120503652039325
1739209812.9533312;-27.267205301931607
1739209812.9533334;-28.992665084841942
1739209812.9533358;-28.218542851754165
1739209812.953338;-45.120503652039325
1739209812.95334;-45.120503652039325
1739209812.9533424;-45.120503652039325
1739209812.9533446;-30.49652367304973
1739209812.9533467;-26.487275050834725
1739209812.953349;-31.141103565318943
1739209812.9533513;-26.991370085610722
1739209812.9533534;-25.25278630937684
1739209812.9533558;-38.13080360867914
1739209812.953358;-31.141103565318915
1739209812.95336;-31.141103565318943
1739209812.9533625;-38.13080360867914
1739209812.9533646;-24.589719217205094
1739209812.9533668;-27.267205301931607
1739209812.953369;-28.588378514285886
1739209812.9533713;-29.438486411369333
1739209812.9533734;-33.981070128970906
1739209812.9533756;-28.218542851754165
1739209812.953378;-28.58837851428586
1739209812.95338;-27.8777449560314
1739209812.9533823;-31.141103565318915
1739209812.9533846;-31.141103565318915
1739209812.9533868;-27.8777449560314
1739209812.953389;-23.75329798047522
1739209812.9533913;-28.992665084841967
1739209812.9533935;-25.826314394896357
1739209812.9533956;-31.141103565318915
1739209812.9533978;-38.13080360867914
1739209812.9534001;-24.151403521958727
1739209812.9534023;-45.120503652039325
1739209812.9534044;-29.438486411369354
1739209812.9534068;-25.252786309376837
1739209812.953409;-26.991370085610722
1739209812.953411;-31.141103565318943
1739209812.9534135;-28.992665084841942
1739209812.9534156;-30.49652367304973
1739209812.9534178;-38.13080360867914
1739209812.9534202;-33.981070128970906
1739209812.9534223;-38.13080360867914
1739209812.9534245;-28.58837851428586
1739209812.9534268;-26.487275050834715
1739209812.953429;-31.141103565318915
1739209812.9534311;-27.877744956031414
1739209812.9534333;-31.141103565318943
1739209812.9534357;-30.49652367304973
1739209812.9534378;-33.981070128970906
1739209812.95344;-26.991370085610722
1739209812.9534423;-45.120503652039325
1739209812.9534445;-23.50682362968953
1739209812.9534466;-25.826314394896357
1739209812.953449;-45.120503652039325
1739209812.9534512;-35.57807855764607
1739209812.9534533;-31.141103565318893
1739209812.9534557;-26.991370085610722
1739209812.9534578;-45.120503652039325
1739209812.95346;-31.141103565318893
1739209812.9534621;-32.81601443825658
1739209812.9534645;-45.120503652039325
1739209812.9534667;-45.120503652039325
1739209812.9534688;-26.991370085610747
1739209812.9534712;-27.267205301931607
1739209812.9534733;-28.992665084841942
1739209812.9534755;-38.13080360867914
1739209812.9534779;-31.141103565318915
1739209812.95348;-38.13080360867914
1739209812.9534822;-26.487275050834725
1739209812.9534845;-26.991370085610736
1739209812.9534867;-28.218542851754165
1739209812.9534888;-45.120503652039325
1739209812.9534912;-45.120503652039325
1739209812.9534934;-33.981070128970906
1739209812.9534955;-26.991370085610722
1739209812.9534976;-38.13080360867914
1739209812.9535;-27.8777449560314
1739209812.9535022;-35.57807855764607
1739209812.9535043;-45.120503652039325
1739209812.9535067;-30.49652367304976
1739209812.9535089;-30.49652367304973
1739209812.953511;-25.826314394896357
1739209812.9535134;-27.8777449560314
1739209812.9535155;-45.120503652039325
1739209812.9535177;-30.49652367304973
1739209812.95352;-35.57807855764607
1739209812.9535222;-32.81601443825658
1739209812.9535244;-28.992665084841942
1739209812.9535265;-35.57807855764607
1739209812.953529;-38.13080360867914
1739209812.953531;-45.120503652039325
1739209812.9535332;-30.49652367304973
1739209812.9535356;-31.141103565318893
1739209812.9535377;-45.120503652039325
1739209812.9535398;-29.438486411369333
1739209812.9535422;-27.877744956031414
1739209812.9535444;-45.120503652039325
1739209812.9535465;-45.120503652039325
1739209812.953549;-45.120503652039325
1739209812.953551;-33.981070128970906
1739209812.9535532;-31.141103565318915
1739209812.9535556;-45.120503652039325
1739209812.9535577;-28.58837851428586
1739209812.9535599;-27.267205301931607
1739209812.953562;-38.13080360867914
1739209812.9535644;-31.141103565318943
1739209812.9535666;-25.826314394896354
1739209812.9535687;-31.141103565318915
1739209812.953571;-29.438486411369354
1739209812.9535732;-32.81601443825658
1739209812.9535754;-33.981070128970906
1739209812.9535778;-28.58837851428586
1739209812.95358;-23.75329798047522
1739209812.953582;-29.438486411369354
1739209812.9535844;-45.120503652039325
