CAN Message; 0x98:0000993a5e0e2e8e
1739209638.6375933;-32.816014438256545
1739209638.637595;-31.141103565318915
1739209638.6375966;-38.13080360867914
1739209638.6375983;-38.13080360867914
1739209638.6376;-38.13080360867914
1739209638.6376016;-32.816014438256545
1739209638.6376033;-27.267205301931607
1739209638.637605;-45.120503652039325
1739209638.6376069;-45.120503652039325
1739209638.6376085;-38.13080360867914
1739209638.6376102;-38.13080360867914
1739209638.6376119;-45.120503652039325
1739209638.6376135;-45.120503652039325
1739209638.6376152;-38.13080360867914
1739209638.6376169;-31.141103565318943
1739209638.6376185;-45.120503652039325
1739209638.6376204;-38.13080360867914
1739209638.637622;-45.120503652039325
1739209638.6376238;-38.13080360867914
1739209638.6376255;-38.13080360867914
1739209638.6376271;-45.120503652039325
1739209638.6376288;-38.13080360867914
1739209638.6376305;-26.991370085610722
1739209638.6376321;-45.120503652039325
1739209638.6376338;-38.13080360867914
1739209638.6376357;-45.120503652039325
1739209638.6376374;-45.120503652039325
1739209638.637639;-45.120503652039325
1739209638.6376407;-45.120503652039325
1739209638.6376424;-45.120503652039325
1739209638.637644;-45.120503652039325
1739209638.6376457;-38.13080360867914
1739209638.6376474;-35.57807855764607
1739209638.6376493;-45.120503652039325
1739209638.637651;-45.120503652039325
1739209638.6376526;-35.57807855764607
1739209638.6376543;-35.57807855764607
1739209638.637656;-38.13080360867914
1739209638.6376576;-35.57807855764607
1739209638.6376593;-45.120503652039325
1739209638.637661;-38.13080360867914
1739209638.6376626;-38.13080360867914
1739209638.6376646;-45.120503652039325
1739209638.6376662;-45.120503652039325
1739209638.637668;-45.120503652039325
1739209638.6376696;-45.120503652039325
1739209638.6376712;-38.13080360867914
1739209638.637673;-45.120503652039325
1739209638.6376746;-45.120503652039325
1739209638.6376762;-45.120503652039325
1739209638.6376781;-38.13080360867914
1739209638.6376798;-38.13080360867914
1739209638.6376815;-38.13080360867914
1739209638.6376832;-38.13080360867914
1739209638.6376848;-45.120503652039325
1739209638.6376865;-45.120503652039325
1739209638.6376882;-38.13080360867914
1739209638.6376898;-38.13080360867914
1739209638.6376917;-45.120503652039325
1739209638.6376934;-38.13080360867914
1739209638.637695;-35.57807855764607
1739209638.6376967;-33.981070128970906
1739209638.6376984;-32.816014438256545
1739209638.6377;-35.57807855764607
1739209638.6377017;-38.13080360867914
1739209638.6377034;-45.120503652039325
1739209638.637705;-35.57807855764607
1739209638.637707;-35.57807855764607
1739209638.6377087;-45.120503652039325
1739209638.6377103;-38.13080360867914
1739209638.637712;-45.120503652039325
1739209638.6377137;-45.120503652039325
1739209638.6377153;-45.120503652039325
1739209638.637717;-38.13080360867914
1739209638.6377187;-45.120503652039325
1739209638.6377206;-38.13080360867914
1739209638.6377223;-38.13080360867914
1739209638.637724;-45.120503652039325
1739209638.6377256;-38.13080360867914
1739209638.6377273;-38.13080360867914
1739209638.637729;-45.120503652039325
1739209638.6377306;-45.120503652039325
1739209638.6377323;-31.141103565318893
1739209638.637734;-33.981070128970906
1739209638.6377358;-38.13080360867914
1739209638.6377375;-45.120503652039325
1739209638.6377392;-45.120503652039325
1739209638.6377409;-45.120503652039325
1739209638.6377425;-38.13080360867914
1739209638.6377442;-45.120503652039325
1739209638.6377459;-45.120503652039325
1739209638.6377475;-45.120503652039325
1739209638.6377494;-45.120503652039325
1739209638.637751;-45.120503652039325
1739209638.6377528;-32.816014438256545
1739209638.6377544;-30.49652367304973
1739209638.637756;-45.120503652039325
1739209638.6377578;-45.120503652039325
1739209638.6377594;-35.57807855764607
1739209638.637761;-35.57807855764607
1739209638.637763;-45.120503652039325
1739209638.6377647;-45.120503652039325
1739209638.6377664;-38.13080360867914
1739209638.637768;-35.57807855764607
1739209638.6377697;-45.120503652039325
1739209638.6377714;-45.120503652039325
1739209638.637773;-45.120503652039325
1739209638.6377747;-45.120503652039325
1739209638.6377764;-38.13080360867914
1739209638.6377783;-45.120503652039325
1739209638.63778;-35.57807855764607
1739209638.6377816;-32.816014438256545
1739209638.6377833;-45.120503652039325
1739209638.637785;-45.120503652039325
1739209638.6377866;-38.13080360867914
1739209638.6377883;-38.13080360867914
1739209638.63779;-45.120503652039325
1739209638.6377919;-38.13080360867914
1739209638.6377935;-45.120503652039325
1739209638.6377952;-45.120503652039325
1739209638.6377969;-45.120503652039325
1739209638.6377985;-38.13080360867914
1739209638.6378002;-35.57807855764607
1739209638.637802;-38.13080360867914
1739209638.6378036;-45.120503652039325
1739209638.6378052;-45.120503652039325
1739209638.6378071;-38.13080360867914
1739209638.6378088;-38.13080360867914
1739209638.6378105;-45.120503652039325
1739209638.6378121;-45.120503652039325
1739209638.6378138;-32.816014438256545
1739209638.6378155;-35.57807855764607
1739209638.6378171;-45.120503652039325
1739209638.6378188;-45.120503652039325
1739209638.6378207;-35.57807855764607
1739209638.6378224;-35.57807855764607
1739209638.637824;-45.120503652039325
1739209638.6378257;-45.120503652039325
1739209638.6378274;-38.13080360867914
1739209638.637829;-33.981070128970906
1739209638.6378307;-45.120503652039325
1739209638.6378324;-45.120503652039325
1739209638.6378343;-38.13080360867914
1739209638.637836;-45.120503652039325
1739209638.6378376;-38.13080360867914
1739209638.6378393;-33.981070128970906
1739209638.637841;-38.13080360867914
1739209638.6378427;-45.120503652039325
1739209638.6378443;-45.120503652039325
1739209638.637846;-38.13080360867914
1739209638.6378477;-45.120503652039325
1739209638.6378496;-35.57807855764607
1739209638.6378512;-33.981070128970906
1739209638.637853;-38.13080360867914
1739209638.6378546;-38.13080360867914
1739209638.6378562;-38.13080360867914
1739209638.637858;-45.120503652039325
1739209638.6378596;-45.120503652039325
1739209638.6378613;-38.13080360867914
1739209638.6378632;-45.120503652039325
1739209638.6378648;-38.13080360867914
1739209638.6378665;-38.13080360867914
1739209638.6378682;-38.13080360867914
1739209638.6378698;-38.13080360867914
1739209638.6378715;-38.13080360867914
1739209638.6378732;-45.120503652039325
1739209638.6378748;-45.120503652039325
1739209638.6378765;-35.57807855764607
1739209638.6378784;-35.57807855764607
1739209638.63788;-45.120503652039325
1739209638.6378818;-45.120503652039325
1739209638.6378834;-38.13080360867914
1739209638.637885;-35.57807855764607
1739209638.6378868;-38.13080360867914
1739209638.6378884;-45.120503652039325
1739209638.63789;-45.120503652039325
1739209638.637892;-45.120503652039325
1739209638.6378937;-45.120503652039325
1739209638.6378953;-33.981070128970906
1739209638.637897;-45.120503652039325
1739209638.6378987;-45.120503652039325
1739209638.6379004;-38.13080360867914
1739209638.637902;-38.13080360867914
1739209638.6379037;-45.120503652039325
1739209638.6379056;-38.13080360867914
1739209638.6379073;-45.120503652039325
1739209638.637909;-38.13080360867914
1739209638.6379106;-45.120503652039325
1739209638.6379123;-45.120503652039325
1739209638.637914;-38.13080360867914
1739209638.6379156;-38.13080360867914
1739209638.6379173;-35.57807855764607
1739209638.637919;-27.267205301931607
1739209638.6379209;-38.13080360867914
1739209638.6379225;-38.13080360867914
1739209638.6379242;-38.13080360867914
1739209638.6379259;-32.816014438256545
1739209638.6379275;-45.120503652039325
1739209638.6379292;-35.57807855764607
1739209638.6379309;-33.981070128970906
1739209638.6379325;-31.141103565318943
1739209638.6379344;-45.120503652039325
1739209638.637936;-38.13080360867914
1739209638.6379378;-45.120503652039325
1739209638.6379395;-45.120503652039325
1739209638.6379411;-45.120503652039325
1739209638.6379428;-35.57807855764607
1739209638.6379445;-38.13080360867914
1739209638.6379461;-38.13080360867914
1739209638.6379478;-45.120503652039325
1739209638.6379497;-38.13080360867914
1739209638.6379514;-38.13080360867914
1739209638.637953;-38.13080360867914
1739209638.6379547;-45.120503652039325
1739209638.6379564;-35.57807855764607
1739209638.637958;-38.13080360867914
1739209638.6379597;-45.120503652039325
1739209638.6379614;-45.120503652039325
1739209638.6379633;-45.120503652039325
1739209638.637965;-45.120503652039325
1739209638.6379666;-38.13080360867914
1739209638.6379683;-33.981070128970906
1739209638.63797;-38.13080360867914
1739209638.6379716;-38.13080360867914
1739209638.6379733;-45.120503652039325
1739209638.637975;-45.120503652039325
1739209638.637977;-38.13080360867914
1739209638.6379786;-38.13080360867914
1739209638.6379802;-45.120503652039325
1739209638.637982;-38.13080360867914
1739209638.6379836;-33.981070128970906
1739209638.6379852;-45.120503652039325
1739209638.637987;-28.21854285175415
1739209638.6379886;-32.816014438256545
1739209638.6379902;-38.13080360867914
1739209638.6379921;-33.981070128970906
1739209638.6379938;-45.120503652039325
1739209638.6379955;-45.120503652039325
1739209638.6379972;-45.120503652039325
1739209638.6379988;-35.57807855764607
1739209638.6380005;-38.13080360867914
1739209638.6380022;-45.120503652039325
1739209638.6380038;-38.13080360867914
1739209638.6380057;-45.120503652039325
1739209638.6380074;-45.120503652039325
1739209638.638009;-45.120503652039325
1739209638.6380107;-35.57807855764607
1739209638.6380124;-45.120503652039325
1739209638.638014;-29.438486411369333
1739209638.6380157;-29.438486411369333
1739209638.6380174;-45.120503652039325
1739209638.638019;-38.13080360867914
1739209638.638021;-45.120503652039325
1739209638.6380227;-38.13080360867914
1739209638.6380243;-38.13080360867914
1739209638.638026;-38.13080360867914
1739209638.6380277;-45.120503652039325
1739209638.6380293;-45.120503652039325
1739209638.638031;-38.13080360867914
1739209638.6380327;-45.120503652039325
1739209638.6380346;-38.13080360867914
1739209638.6380363;-38.13080360867914
1739209638.638038;-38.13080360867914
1739209638.6380396;-35.57807855764607
1739209638.6380413;-45.120503652039325
1739209638.638043;-45.120503652039325
1739209638.6380446;-38.13080360867914
1739209638.6380463;-33.981070128970906
1739209638.6380482;-45.120503652039325
1739209638.6380498;-45.120503652039325
1739209638.6380515;-35.57807855764607
1739209638.6380532;-38.13080360867914
1739209638.6380548;-38.13080360867914
1739209638.6380565;-32.816014438256545
1739209638.6380582;-45.120503652039325
1739209638.6380599;-38.13080360867914
1739209638.6380615;-38.13080360867914
1739209638.6380634;-33.981070128970906
1739209638.638065;-38.13080360867914
1739209638.6380668;-32.816014438256545
1739209638.6380684;-45.120503652039325
1739209638.63807;-45.120503652039325
1739209638.6380718;-45.120503652039325
1739209638.6380734;-38.13080360867914
1739209638.638075;-45.120503652039325
1739209638.638077;-45.120503652039325
1739209638.6380787;-45.120503652039325
1739209638.6380804;-38.13080360867914
1739209638.638082;-45.120503652039325
1739209638.6380837;-38.13080360867914
1739209638.6380854;-38.13080360867914
1739209638.638087;-45.120503652039325
1739209638.6380887;-45.120503652039325
1739209638.6380906;-45.120503652039325
1739209638.6380923;-35.57807855764607
1739209638.638094;-38.13080360867914
1739209638.6380956;-45.120503652039325
1739209638.6380973;-38.13080360867914
1739209638.638099;-38.13080360867914
1739209638.6381006;-38.13080360867914
1739209638.6381023;-45.120503652039325
1739209638.638104;-38.13080360867914
1739209638.6381059;-35.57807855764607
1739209638.6381075;-33.981070128970906
1739209638.6381092;-45.120503652039325
1739209638.6381109;-33.981070128970906
1739209638.6381125;-45.120503652039325
1739209638.6381142;-45.120503652039325
1739209638.638116;-38.13080360867914
1739209638.6381176;-45.120503652039325
1739209638.6381195;-38.13080360867914
1739209638.6381211;-38.13080360867914
1739209638.6381228;-45.120503652039325
1739209638.6381245;-33.981070128970906
1739209638.6381261;-31.141103565318915
1739209638.6381278;-33.981070128970906
1739209638.6381295;-45.120503652039325
1739209638.6381311;-38.13080360867914
1739209638.6381328;-38.13080360867914
1739209638.6381347;-38.13080360867914
1739209638.6381364;-38.13080360867914
1739209638.638138;-45.120503652039325
1739209638.6381397;-38.13080360867914
1739209638.6381414;-38.13080360867914
1739209638.638143;-45.120503652039325
1739209638.6381447;-45.120503652039325
1739209638.6381464;-38.13080360867914
1739209638.6381483;-45.120503652039325
1739209638.63815;-45.120503652039325
1739209638.6381516;-45.120503652039325
1739209638.6381533;-45.120503652039325
1739209638.638155;-45.120503652039325
1739209638.6381567;-45.120503652039325
1739209638.6381583;-45.120503652039325
1739209638.63816;-38.13080360867914
1739209638.638162;-38.13080360867914
1739209638.6381636;-45.120503652039325
1739209638.6381652;-38.13080360867914
1739209638.638167;-38.13080360867914
1739209638.6381686;-45.120503652039325
1739209638.6381702;-45.120503652039325
1739209638.638172;-33.981070128970906
1739209638.6381736;-38.13080360867914
1739209638.6381752;-45.120503652039325
1739209638.6381772;-33.981070128970906
1739209638.6381788;-38.13080360867914
1739209638.6381805;-35.57807855764607
1739209638.6381822;-38.13080360867914
1739209638.6381838;-45.120503652039325
1739209638.6381855;-45.120503652039325
1739209638.6381872;-45.120503652039325
1739209638.6381888;-38.13080360867914
1739209638.6381907;-45.120503652039325
1739209638.6381924;-33.981070128970906
1739209638.638194;-27.267205301931607
1739209638.6381958;-45.120503652039325
1739209638.6381974;-38.13080360867914
1739209638.638199;-35.57807855764607
1739209638.6382008;-38.13080360867914
1739209638.6382024;-38.13080360867914
1739209638.638204;-33.981070128970906
1739209638.638206;-45.120503652039325
1739209638.6382077;-33.981070128970956
1739209638.6382093;-45.120503652039325
1739209638.638211;-38.13080360867914
1739209638.6382127;-45.120503652039325
1739209638.6382143;-38.13080360867914
1739209638.638216;-38.13080360867914
1739209638.6382177;-38.13080360867914
1739209638.6382196;-38.13080360867914
1739209638.6382213;-31.141103565318915
1739209638.638223;-45.120503652039325
1739209638.6382246;-45.120503652039325
1739209638.6382263;-38.13080360867914
1739209638.638228;-33.981070128970906
1739209638.6382296;-45.120503652039325
1739209638.6382313;-45.120503652039325
1739209638.6382332;-38.13080360867914
1739209638.6382349;-45.120503652039325
1739209638.6382365;-45.120503652039325
1739209638.6382382;-45.120503652039325
1739209638.6382399;-45.120503652039325
1739209638.6382415;-38.13080360867914
1739209638.6382432;-45.120503652039325
1739209638.6382449;-45.120503652039325
1739209638.6382465;-45.120503652039325
1739209638.6382484;-45.120503652039325
1739209638.63825;-38.13080360867914
1739209638.6382518;-45.120503652039325
1739209638.6382535;-38.13080360867914
1739209638.6382551;-38.13080360867914
1739209638.6382568;-38.13080360867914
1739209638.6382585;-45.120503652039325
1739209638.6382601;-38.13080360867914
1739209638.638262;-30.49652367304973
1739209638.6382637;-38.13080360867914
1739209638.6382654;-38.13080360867914
1739209638.638267;-38.13080360867914
1739209638.6382687;-31.141103565318915
1739209638.6382704;-45.120503652039325
1739209638.638272;-45.120503652039325
1739209638.6382737;-45.120503652039325
1739209638.6382754;-45.120503652039325
1739209638.6382773;-45.120503652039325
1739209638.638279;-33.981070128970906
1739209638.6382806;-45.120503652039325
1739209638.6382823;-45.120503652039325
1739209638.638284;-45.120503652039325
1739209638.6382856;-45.120503652039325
1739209638.6382873;-45.120503652039325
1739209638.638289;-29.438486411369333
1739209638.638291;-38.13080360867914
1739209638.6382926;-38.13080360867914
1739209638.6382942;-45.120503652039325
1739209638.638296;-35.57807855764607
1739209638.6382976;-38.13080360867914
1739209638.6382992;-45.120503652039325
1739209638.638301;-38.13080360867914
1739209638.6383026;-38.13080360867914
1739209638.6383045;-45.120503652039325
1739209638.6383061;-38.13080360867914
1739209638.6383078;-45.120503652039325
1739209638.6383095;-45.120503652039325
1739209638.6383111;-38.13080360867914
1739209638.6383128;-35.57807855764607
1739209638.6383145;-45.120503652039325
1739209638.6383162;-29.438486411369333
1739209638.6383178;-32.816014438256545
1739209638.6383197;-45.120503652039325
1739209638.6383214;-45.120503652039325
1739209638.638323;-35.57807855764607
1739209638.6383247;-38.13080360867914
1739209638.6383264;-38.13080360867914
1739209638.638328;-38.13080360867914
1739209638.6383297;-45.120503652039325
1739209638.6383314;-45.120503652039325
1739209638.6383333;-38.13080360867914
1739209638.638335;-45.120503652039325
1739209638.6383367;-45.120503652039325
1739209638.6383383;-38.13080360867914
1739209638.63834;-45.120503652039325
1739209638.6383417;-45.120503652039325
1739209638.6383433;-31.141103565318893
1739209638.638345;-30.49652367304973
1739209638.6383467;-45.120503652039325
1739209638.6383486;-45.120503652039325
1739209638.6383502;-38.13080360867914
1739209638.638352;-35.57807855764607
1739209638.6383536;-45.120503652039325
1739209638.6383553;-35.57807855764607
1739209638.638357;-45.120503652039325
1739209638.6383586;-45.120503652039325
1739209638.6383603;-38.13080360867914
1739209638.6383622;-45.120503652039325
1739209638.6383638;-35.57807855764607
1739209638.6383655;-33.981070128970906
1739209638.6383672;-35.57807855764607
1739209638.6383688;-45.120503652039325
1739209638.6383705;-35.57807855764607
1739209638.6383722;-31.141103565318915
1739209638.6383739;-45.120503652039325
1739209638.6383758;-45.120503652039325
1739209638.6383774;-45.120503652039325
1739209638.638379;-45.120503652039325
1739209638.6383808;-45.120503652039325
1739209638.6383824;-33.981070128970906
1739209638.638384;-45.120503652039325
1739209638.6383858;-38.13080360867914
1739209638.6383874;-38.13080360867914
1739209638.638389;-45.120503652039325
1739209638.638391;-38.13080360867914
1739209638.6383927;-38.13080360867914
1739209638.6383944;-45.120503652039325
1739209638.638396;-45.120503652039325
1739209638.6383977;-45.120503652039325
1739209638.6383994;-45.120503652039325
1739209638.638401;-45.120503652039325
1739209638.6384027;-38.13080360867914
1739209638.6384046;-38.13080360867914
1739209638.6384063;-45.120503652039325
1739209638.638408;-38.13080360867914
1739209638.6384096;-45.120503652039325
1739209638.6384113;-45.120503652039325
1739209638.638413;-38.13080360867914
1739209638.6384146;-35.57807855764607
1739209638.6384163;-38.13080360867914
1739209638.638418;-38.13080360867914
1739209638.6384199;-33.981070128970906
1739209638.6384215;-45.120503652039325
1739209638.6384232;-45.120503652039325
1739209638.6384249;-38.13080360867914
1739209638.6384265;-45.120503652039325
1739209638.6384282;-45.120503652039325
1739209638.6384299;-45.120503652039325
1739209638.6384315;-45.120503652039325
1739209638.6384335;-45.120503652039325
1739209638.6384351;-38.13080360867914
1739209638.6384368;-35.57807855764607
1739209638.6384385;-38.13080360867914
1739209638.6384401;-33.981070128970906
1739209638.6384418;-35.57807855764607
1739209638.6384435;-38.13080360867914
1739209638.6384451;-45.120503652039325
1739209638.638447;-38.13080360867914
1739209638.6384487;-45.120503652039325
1739209638.6384504;-45.120503652039325
1739209638.638452;-38.13080360867914
1739209638.6384537;-38.13080360867914
1739209638.6384554;-45.120503652039325
1739209638.638457;-45.120503652039325
1739209638.6384587;-38.13080360867914
1739209638.6384604;-38.13080360867914
1739209638.6384623;-38.13080360867914
1739209638.638464;-33.981070128970906
1739209638.6384656;-38.13080360867914
1739209638.6384673;-33.981070128970906
1739209638.638469;-38.13080360867914
1739209638.6384706;-38.13080360867914
1739209638.6384723;-45.120503652039325
1739209638.638474;-35.57807855764607
1739209638.638476;-31.141103565318915
1739209638.6384776;-38.13080360867914
1739209638.6384792;-45.120503652039325
1739209638.638481;-33.981070128970906
1739209638.6384826;-45.120503652039325
1739209638.6384842;-45.120503652039325
1739209638.638486;-38.13080360867914
1739209638.6384876;-45.120503652039325
1739209638.6384892;-45.120503652039325
1739209638.6384912;-45.120503652039325
1739209638.6384928;-45.120503652039325
1739209638.6384945;-38.13080360867914
1739209638.6384962;-32.816014438256545
1739209638.6384978;-45.120503652039325
1739209638.6384995;-45.120503652039325
1739209638.6385012;-38.13080360867914
1739209638.6385028;-31.141103565318915
1739209638.6385047;-38.13080360867914
1739209638.6385064;-45.120503652039325
1739209638.638508;-38.13080360867914
1739209638.6385098;-45.120503652039325
1739209638.6385114;-38.13080360867914
1739209638.638513;-38.13080360867914
1739209638.6385148;-45.120503652039325
1739209638.6385164;-45.120503652039325
1739209638.6385183;-45.120503652039325
1739209638.63852;-38.13080360867914
1739209638.6385217;-33.981070128970906
1739209638.6385233;-35.57807855764607
1739209638.638525;-38.13080360867914
1739209638.6385267;-38.13080360867914
1739209638.6385283;-35.57807855764607
1739209638.63853;-32.816014438256545
1739209638.6385317;-45.120503652039325
1739209638.6385336;-45.120503652039325
1739209638.6385353;-38.13080360867914
1739209638.638537;-45.120503652039325
1739209638.6385386;-45.120503652039325
1739209638.6385403;-32.816014438256545
1739209638.638542;-38.13080360867914
1739209638.6385436;-45.120503652039325
1739209638.6385453;-45.120503652039325
1739209638.6385472;-38.13080360867914
1739209638.6385489;-38.13080360867914
1739209638.6385505;-38.13080360867914
1739209638.6385522;-38.13080360867914
1739209638.6385539;-33.981070128970906
1739209638.6385555;-38.13080360867914
1739209638.6385572;-35.57807855764607
1739209638.6385589;-38.13080360867914
1739209638.6385608;-35.57807855764607
1739209638.6385624;-38.13080360867914
1739209638.638564;-38.13080360867914
1739209638.6385658;-38.13080360867914
1739209638.6385674;-45.120503652039325
1739209638.638569;-45.120503652039325
1739209638.6385708;-45.120503652039325
1739209638.6385725;-38.13080360867914
1739209638.6385741;-33.981070128970906
1739209638.638576;-38.13080360867914
1739209638.6385777;-45.120503652039325
1739209638.6385794;-45.120503652039325
1739209638.638581;-35.57807855764607
1739209638.6385827;-38.13080360867914
1739209638.6385844;-38.13080360867914
1739209638.638586;-38.13080360867914
1739209638.6385877;-30.49652367304973
1739209638.6385896;-35.57807855764607
1739209638.6385913;-45.120503652039325
1739209638.638593;-45.120503652039325
1739209638.6385946;-35.57807855764607
1739209638.6385963;-38.13080360867914
1739209638.638598;-45.120503652039325
1739209638.6385996;-38.13080360867914
1739209638.6386013;-38.13080360867914
1739209638.638603;-38.13080360867914
1739209638.6386049;-45.120503652039325
1739209638.6386065;-45.120503652039325
1739209638.6386082;-45.120503652039325
1739209638.63861;-38.13080360867914
1739209638.6386116;-38.13080360867914
1739209638.6386132;-38.13080360867914
1739209638.638615;-32.816014438256545
1739209638.6386166;-38.13080360867914
1739209638.6386185;-38.13080360867914
1739209638.6386201;-35.57807855764607
1739209638.6386218;-38.13080360867914
1739209638.6386235;-38.13080360867914
1739209638.6386251;-38.13080360867914
1739209638.6386268;-35.57807855764607
1739209638.6386285;-38.13080360867914
1739209638.6386302;-33.981070128970906
1739209638.638632;-38.13080360867914
1739209638.6386337;-45.120503652039325
1739209638.6386354;-32.816014438256545
1739209638.638637;-38.13080360867914
1739209638.6386387;-45.120503652039325
1739209638.6386404;-45.120503652039325
1739209638.638642;-35.57807855764607
1739209638.6386437;-33.981070128970906
1739209638.6386454;-38.13080360867914
1739209638.6386473;-31.141103565318893
1739209638.638649;-45.120503652039325
1739209638.6386507;-45.120503652039325
1739209638.6386523;-45.120503652039325
1739209638.638654;-38.13080360867914
1739209638.6386557;-38.13080360867914
1739209638.6386573;-45.120503652039325
1739209638.638659;-45.120503652039325
1739209638.638661;-38.13080360867914
1739209638.6386626;-35.57807855764607
1739209638.6386642;-35.57807855764607
1739209638.638666;-45.120503652039325
1739209638.6386676;-45.120503652039325
1739209638.6386693;-35.57807855764607
1739209638.638671;-45.120503652039325
1739209638.6386726;-38.13080360867914
1739209638.6386743;-35.57807855764607
1739209638.6386762;-38.13080360867914
1739209638.6386778;-35.57807855764607
1739209638.6386795;-38.13080360867914
1739209638.6386812;-38.13080360867914
1739209638.6386828;-35.57807855764607
1739209638.6386845;-35.57807855764607
1739209638.6386862;-45.120503652039325
1739209638.6386878;-45.120503652039325
1739209638.6386898;-35.57807855764607
1739209638.6386914;-38.13080360867914
1739209638.638693;-45.120503652039325
1739209638.6386948;-45.120503652039325
1739209638.6386964;-32.816014438256545
1739209638.638698;-33.981070128970906
1739209638.6386998;-45.120503652039325
1739209638.6387014;-45.120503652039325
1739209638.6387033;-45.120503652039325
1739209638.638705;-38.13080360867914
1739209638.6387067;-38.13080360867914
1739209638.6387084;-38.13080360867914
1739209638.63871;-38.13080360867914
1739209638.6387117;-45.120503652039325
1739209638.6387134;-45.120503652039325
1739209638.638715;-33.981070128970906
1739209638.6387167;-32.816014438256545
1739209638.6387186;-32.816014438256545
1739209638.6387203;-45.120503652039325
1739209638.638722;-45.120503652039325
1739209638.6387236;-35.57807855764607
1739209638.6387253;-32.816014438256545
1739209638.638727;-45.120503652039325
1739209638.6387286;-35.57807855764607
1739209638.6387303;-38.13080360867914
1739209638.6387322;-38.13080360867914
1739209638.6387339;-38.13080360867914
1739209638.6387355;-45.120503652039325
1739209638.6387372;-35.57807855764607
1739209638.6387389;-35.57807855764607
1739209638.6387405;-45.120503652039325
1739209638.6387422;-28.992665084841942
1739209638.6387439;-38.13080360867914
1739209638.6387455;-45.120503652039325
1739209638.6387475;-45.120503652039325
1739209638.6387491;-45.120503652039325
1739209638.6387508;-32.816014438256545
1739209638.6387525;-38.13080360867914
1739209638.6387541;-45.120503652039325
1739209638.6387558;-31.14110356531892
1739209638.6387575;-38.13080360867914
1739209638.6387591;-45.120503652039325
1739209638.638761;-45.120503652039325
1739209638.6387627;-38.13080360867914
1739209638.6387644;-35.57807855764607
1739209638.638766;-38.13080360867914
1739209638.6387677;-38.13080360867914
1739209638.6387694;-33.981070128970906
1739209638.638771;-45.120503652039325
1739209638.6387727;-38.13080360867914
1739209638.6387746;-45.120503652039325
1739209638.6387763;-38.13080360867914
1739209638.638778;-35.57807855764607
1739209638.6387796;-35.57807855764607
1739209638.6387813;-35.57807855764607
1739209638.638783;-38.13080360867914
1739209638.6387846;-45.120503652039325
1739209638.6387863;-45.120503652039325
1739209638.638788;-38.13080360867914
1739209638.63879;-45.120503652039325
1739209638.6387916;-45.120503652039325
1739209638.6387932;-45.120503652039325
1739209638.638795;-38.13080360867914
1739209638.6387966;-31.141103565318915
1739209638.6387982;-33.981070128970906
1739209638.6388;-45.120503652039325
1739209638.6388016;-33.981070128970906
1739209638.6388035;-38.13080360867914
1739209638.6388052;-45.120503652039325
1739209638.6388068;-38.13080360867914
1739209638.6388085;-38.13080360867914
1739209638.6388102;-28.992665084841942
1739209638.6388118;-32.816014438256545
1739209638.6388135;-38.13080360867914
1739209638.6388152;-32.816014438256545
1739209638.6388168;-33.981070128970906
1739209638.6388187;-38.13080360867914
1739209638.6388204;-38.13080360867914
1739209638.638822;-38.13080360867914
1739209638.6388237;-33.981070128970906
1739209638.6388254;-33.981070128970906
1739209638.638827;-45.120503652039325
1739209638.6388288;-35.57807855764607
1739209638.6388304;-35.57807855764607
1739209638.6388323;-45.120503652039325
1739209638.638834;-38.13080360867914
1739209638.6388357;-38.13080360867914
1739209638.6388373;-33.981070128970906
1739209638.638839;-32.816014438256545
1739209638.6388407;-38.13080360867914
1739209638.6388423;-38.13080360867914
1739209638.638844;-38.13080360867914
1739209638.638846;-45.120503652039325
1739209638.6388476;-38.13080360867914
1739209638.6388493;-38.13080360867914
1739209638.638851;-38.13080360867914
1739209638.6388526;-31.141103565318915
1739209638.6388543;-45.120503652039325
1739209638.638856;-38.13080360867914
1739209638.6388576;-35.57807855764607
1739209638.6388593;-45.120503652039325
1739209638.6388612;-45.120503652039325
1739209638.6388628;-45.120503652039325
1739209638.6388645;-45.120503652039325
1739209638.6388662;-45.120503652039325
1739209638.6388679;-45.120503652039325
1739209638.6388695;-45.120503652039325
1739209638.6388712;-38.13080360867914
1739209638.6388729;-38.13080360867914
1739209638.6388748;-45.120503652039325
1739209638.6388764;-32.816014438256545
1739209638.638878;-45.120503652039325
1739209638.6388798;-35.57807855764607
1739209638.6388814;-35.57807855764607
1739209638.638883;-38.13080360867914
1739209638.6388848;-38.13080360867914
1739209638.6388865;-45.120503652039325
1739209638.6388881;-35.57807855764607
1739209638.63889;-38.13080360867914
1739209638.6388917;-35.57807855764607
1739209638.6388934;-33.981070128970906
1739209638.638895;-45.120503652039325
1739209638.6388967;-38.13080360867914
1739209638.6388984;-38.13080360867914
1739209638.6389;-45.120503652039325
1739209638.6389017;-45.120503652039325
1739209638.6389036;-32.816014438256545
1739209638.6389053;-38.13080360867914
1739209638.638907;-45.120503652039325
1739209638.6389086;-38.13080360867914
1739209638.6389103;-38.13080360867914
1739209638.638912;-38.13080360867914
1739209638.6389136;-45.120503652039325
1739209638.6389153;-35.57807855764607
1739209638.6389172;-38.13080360867914
1739209638.6389189;-45.120503652039325
1739209638.6389205;-38.13080360867914
1739209638.6389222;-45.120503652039325
1739209638.638924;-45.120503652039325
1739209638.641719;-38.13080360867914
