CAN Message; 0x1bb:0000cd0be32fc1af
1739209685.6996264;-38.13080360867914
1739209685.699631;-38.13080360867914
1739209685.6996357;-45.120503652039325
1739209685.6996403;-45.120503652039325
1739209685.6996448;-38.13080360867914
1739209685.6996496;-35.57807855764607
1739209685.699654;-45.120503652039325
1739209685.6996586;-45.120503652039325
1739209685.6996634;-45.120503652039325
1739209685.699668;-38.13080360867914
1739209685.6996725;-38.13080360867914
1739209685.6996772;-38.13080360867914
1739209685.6996818;-35.57807855764607
1739209685.6996863;-32.816014438256545
1739209685.699691;-33.981070128970906
1739209685.6996956;-35.57807855764607
1739209685.6997;-38.13080360867914
1739209685.699705;-32.816014438256545
1739209685.6997094;-38.13080360867914
1739209685.699714;-45.120503652039325
1739209685.6997187;-45.120503652039325
1739209685.6997232;-45.120503652039325
1739209685.6997278;-45.120503652039325
1739209685.6997325;-45.120503652039325
1739209685.699737;-38.13080360867914
1739209685.6997416;-33.981070128970906
1739209685.6997464;-45.120503652039325
1739209685.699751;-45.120503652039325
1739209685.6997554;-38.13080360867914
1739209685.69976;-35.57807855764607
1739209685.6997647;-45.120503652039325
1739209685.6997693;-45.120503652039325
1739209685.6997738;-31.141103565318915
1739209685.6997786;-28.992665084841942
1739209685.699783;-31.141103565318915
1739209685.6997876;-45.120503652039325
1739209685.6997924;-38.13080360867914
1739209685.699797;-38.13080360867914
1739209685.6998014;-33.981070128970906
1739209685.6998062;-45.120503652039325
1739209685.6998107;-38.13080360867914
1739209685.6998153;-45.120503652039325
1739209685.69982;-45.120503652039325
1739209685.6998246;-45.120503652039325
1739209685.699829;-45.120503652039325
1739209685.6998339;-38.13080360867914
1739209685.6998384;-38.13080360867914
1739209685.699843;-45.120503652039325
1739209685.6998477;-38.13080360867914
1739209685.6998522;-33.981070128970906
1739209685.6998568;-33.981070128970906
1739209685.6998615;-38.13080360867914
1739209685.699866;-45.120503652039325
1739209685.6998706;-38.13080360867914
1739209685.6998754;-45.120503652039325
1739209685.69988;-45.120503652039325
1739209685.6998844;-38.13080360867914
1739209685.6998892;-33.981070128970906
1739209685.6998937;-29.438486411369347
1739209685.6998982;-45.120503652039325
1739209685.699903;-38.13080360867914
1739209685.6999075;-38.13080360867914
1739209685.699912;-38.13080360867914
1739209685.6999168;-38.13080360867914
1739209685.6999214;-45.120503652039325
1739209685.699926;-33.981070128970906
1739209685.6999307;-31.141103565318915
1739209685.6999352;-45.120503652039325
1739209685.6999397;-45.120503652039325
1739209685.6999445;-38.13080360867914
1739209685.699949;-45.120503652039325
1739209685.6999536;-45.120503652039325
1739209685.6999583;-33.981070128970906
1739209685.6999629;-38.13080360867914
1739209685.6999674;-45.120503652039325
1739209685.6999722;-45.120503652039325
1739209685.6999767;-38.13080360867914
1739209685.6999812;-35.57807855764607
1739209685.699986;-45.120503652039325
1739209685.6999905;-45.120503652039325
1739209685.699995;-33.981070128970906
1739209685.6999998;-38.13080360867914
1739209685.7000043;-38.13080360867914
1739209685.7000089;-45.120503652039325
1739209685.7000136;-38.13080360867914
1739209685.7000182;-45.120503652039325
1739209685.7000227;-38.13080360867914
1739209685.7000275;-38.13080360867914
1739209685.700032;-38.13080360867914
1739209685.7000365;-38.13080360867914
1739209685.7000413;-45.120503652039325
1739209685.7000458;-45.120503652039325
1739209685.7000504;-38.13080360867914
1739209685.7000551;-35.57807855764607
1739209685.7000597;-38.13080360867914
1739209685.7000642;-38.13080360867914
1739209685.700069;-38.13080360867914
1739209685.7000735;-33.981070128970906
1739209685.700078;-45.120503652039325
1739209685.7000828;-45.120503652039325
1739209685.7000873;-38.13080360867914
1739209685.7000918;-35.57807855764607
1739209685.7000966;-45.120503652039325
1739209685.7001011;-45.120503652039325
1739209685.7001057;-38.13080360867914
1739209685.7001104;-45.120503652039325
1739209685.700115;-38.13080360867914
1739209685.7001195;-35.57807855764607
1739209685.700124;-38.13080360867914
1739209685.7001288;-38.13080360867914
1739209685.7001333;-38.13080360867914
1739209685.7001379;-45.120503652039325
1739209685.7001426;-38.13080360867914
1739209685.7001472;-32.816014438256545
1739209685.7001517;-45.120503652039325
1739209685.7001565;-45.120503652039325
1739209685.700161;-33.981070128970906
1739209685.7001655;-38.13080360867914
1739209685.7001703;-45.120503652039325
1739209685.7001748;-45.120503652039325
1739209685.7001793;-38.13080360867914
1739209685.700184;-38.13080360867914
1739209685.7001886;-38.13080360867914
1739209685.7001932;-35.57807855764607
1739209685.700198;-38.13080360867914
1739209685.7002025;-45.120503652039325
1739209685.700207;-38.13080360867914
1739209685.7002118;-35.57807855764607
1739209685.7002163;-38.13080360867914
1739209685.7002208;-38.13080360867914
1739209685.7002256;-45.120503652039325
1739209685.7002301;-38.13080360867914
1739209685.7002347;-38.13080360867914
1739209685.7002394;-38.13080360867914
1739209685.700244;-38.13080360867914
1739209685.7002485;-45.120503652039325
1739209685.7002532;-38.13080360867914
1739209685.7002578;-45.120503652039325
1739209685.7002623;-38.13080360867914
1739209685.700267;-38.13080360867914
1739209685.7002716;-38.13080360867914
1739209685.7002761;-45.120503652039325
1739209685.700281;-33.981070128970906
1739209685.7002854;-35.57807855764607
1739209685.70029;-45.120503652039325
1739209685.7002947;-45.120503652039325
1739209685.7002993;-35.57807855764607
1739209685.7003038;-30.49652367304973
1739209685.7003086;-45.120503652039325
1739209685.700313;-32.816014438256545
1739209685.7003176;-45.120503652039325
1739209685.7003224;-38.13080360867914
1739209685.700327;-33.981070128970906
1739209685.7003314;-45.120503652039325
1739209685.7003362;-45.120503652039325
1739209685.7003407;-38.13080360867914
1739209685.7003453;-45.120503652039325
1739209685.70035;-45.120503652039325
1739209685.7003546;-38.13080360867914
1739209685.700359;-45.120503652039325
1739209685.7003639;-45.120503652039325
1739209685.7003684;-38.13080360867914
1739209685.700373;-38.13080360867914
1739209685.7003777;-26.991370085610722
1739209685.7003822;-45.120503652039325
1739209685.7003868;-45.120503652039325
1739209685.7003915;-35.57807855764607
1739209685.700396;-32.816014438256545
1739209685.7004006;-38.13080360867914
1739209685.7004054;-35.57807855764607
1739209685.70041;-45.120503652039325
1739209685.7004144;-38.13080360867914
1739209685.7004192;-38.13080360867914
1739209685.7004237;-35.57807855764607
1739209685.7004282;-38.13080360867914
1739209685.700433;-45.120503652039325
1739209685.7004375;-38.13080360867914
1739209685.700442;-38.13080360867914
1739209685.7004468;-38.13080360867914
1739209685.7004514;-38.13080360867914
1739209685.700456;-38.13080360867914
1739209685.7004607;-45.120503652039325
1739209685.7004652;-45.120503652039325
1739209685.7004697;-45.120503652039325
1739209685.7004745;-45.120503652039325
1739209685.700479;-45.120503652039325
1739209685.7004836;-45.120503652039325
1739209685.700488;-38.13080360867914
1739209685.7004929;-35.57807855764607
1739209685.7004974;-45.120503652039325
1739209685.700502;-45.120503652039325
1739209685.7005067;-35.57807855764607
1739209685.7005112;-38.13080360867914
1739209685.7005157;-38.13080360867914
1739209685.7005205;-38.13080360867914
1739209685.700525;-33.981070128970956
1739209685.7005296;-45.120503652039325
1739209685.7005343;-45.120503652039325
1739209685.7005389;-38.13080360867914
1739209685.7005434;-45.120503652039325
1739209685.7005482;-45.120503652039325
1739209685.7005527;-38.13080360867914
1739209685.7005572;-33.981070128970906
1739209685.700562;-28.992665084841942
1739209685.7005665;-33.981070128970906
1739209685.700571;-45.120503652039325
1739209685.7005758;-45.120503652039325
1739209685.7005804;-38.13080360867914
1739209685.700585;-38.13080360867914
1739209685.7005897;-38.13080360867914
1739209685.7005942;-38.13080360867914
1739209685.7005987;-38.13080360867914
1739209685.7006035;-45.120503652039325
1739209685.700608;-38.13080360867914
1739209685.7006125;-45.120503652039325
1739209685.7006173;-45.120503652039325
1739209685.7006218;-45.120503652039325
1739209685.7006264;-45.120503652039325
1739209685.7006311;-45.120503652039325
1739209685.7006357;-33.981070128970906
1739209685.7006402;-33.981070128970906
1739209685.700645;-45.120503652039325
1739209685.7006495;-45.120503652039325
1739209685.700654;-38.13080360867914
1739209685.7006588;-38.13080360867914
1739209685.7006633;-38.13080360867914
1739209685.7006679;-38.13080360867914
1739209685.7006726;-38.13080360867914
1739209685.7006772;-38.13080360867914
1739209685.7006817;-38.13080360867914
1739209685.7006865;-45.120503652039325
1739209685.700691;-38.13080360867914
1739209685.7006955;-38.13080360867914
1739209685.7007003;-38.13080360867914
1739209685.7007048;-45.120503652039325
1739209685.7007093;-38.13080360867914
1739209685.700714;-38.13080360867914
1739209685.7007186;-45.120503652039325
1739209685.7007232;-38.13080360867914
1739209685.700728;-38.13080360867914
1739209685.7007325;-38.13080360867914
1739209685.700737;-38.13080360867914
1739209685.7007418;-45.120503652039325
1739209685.7007463;-38.13080360867914
1739209685.7007508;-38.13080360867914
1739209685.7007556;-45.120503652039325
1739209685.7007601;-45.120503652039325
1739209685.7007647;-38.13080360867914
1739209685.7007694;-32.816014438256545
1739209685.700774;-38.13080360867914
1739209685.7007785;-38.13080360867914
1739209685.7007833;-38.13080360867914
1739209685.7007878;-45.120503652039325
1739209685.7007923;-45.120503652039325
1739209685.700797;-45.120503652039325
1739209685.7008016;-38.13080360867914
1739209685.7008061;-33.981070128970906
1739209685.700811;-45.120503652039325
1739209685.7008154;-45.120503652039325
1739209685.70082;-45.120503652039325
1739209685.7008247;-38.13080360867914
1739209685.7008293;-38.13080360867914
1739209685.7008338;-45.120503652039325
1739209685.7008386;-45.120503652039325
1739209685.700843;-38.13080360867914
1739209685.7008476;-38.13080360867914
1739209685.7008522;-35.57807855764607
1739209685.700857;-38.13080360867914
1739209685.7008615;-38.13080360867914
1739209685.700866;-38.13080360867914
1739209685.7008708;-38.13080360867914
1739209685.7008753;-38.13080360867914
1739209685.7008798;-38.13080360867914
1739209685.7008846;-38.13080360867914
1739209685.700889;-45.120503652039325
1739209685.7008936;-45.120503652039325
1739209685.7008984;-45.120503652039325
1739209685.700903;-45.120503652039325
1739209685.7009075;-45.120503652039325
1739209685.7009122;-38.13080360867914
1739209685.7009168;-38.13080360867914
1739209685.7009213;-45.120503652039325
1739209685.700926;-45.120503652039325
1739209685.7009306;-45.120503652039325
1739209685.7009351;-32.816014438256545
1739209685.70094;-33.981070128970906
1739209685.7009444;-45.120503652039325
1739209685.700949;-45.120503652039325
1739209685.7009537;-33.981070128970906
1739209685.7009583;-31.141103565318893
1739209685.7009628;-45.120503652039325
1739209685.7009676;-45.120503652039325
1739209685.700972;-45.120503652039325
1739209685.7009766;-45.120503652039325
1739209685.7009814;-45.120503652039325
1739209685.700986;-45.120503652039325
1739209685.7009904;-45.120503652039325
1739209685.7009952;-45.120503652039325
1739209685.7009997;-38.13080360867914
1739209685.7010043;-38.13080360867914
1739209685.701009;-45.120503652039325
1739209685.7010136;-45.120503652039325
1739209685.701018;-45.120503652039325
1739209685.7010229;-45.120503652039325
1739209685.7010274;-33.981070128970906
1739209685.701032;-38.13080360867914
1739209685.7010367;-45.120503652039325
1739209685.7010412;-45.120503652039325
1739209685.7010458;-32.816014438256545
1739209685.7010505;-32.816014438256545
1739209685.701055;-45.120503652039325
1739209685.7010596;-45.120503652039325
1739209685.7010643;-38.13080360867914
1739209685.7010689;-45.120503652039325
1739209685.7010734;-38.13080360867914
1739209685.7010782;-32.816014438256545
1739209685.7010827;-38.13080360867914
1739209685.7010872;-38.13080360867914
1739209685.701092;-38.13080360867914
1739209685.7010965;-45.120503652039325
1739209685.701101;-45.120503652039325
1739209685.7011058;-45.120503652039325
1739209685.7011104;-38.13080360867914
1739209685.701115;-45.120503652039325
1739209685.7011197;-35.57807855764607
1739209685.7011242;-31.141103565318893
1739209685.7011287;-35.57807855764607
1739209685.7011335;-35.57807855764607
1739209685.701138;-35.57807855764607
1739209685.7011425;-35.57807855764607
1739209685.7011473;-38.13080360867914
1739209685.7011518;-32.816014438256545
1739209685.7011564;-45.120503652039325
1739209685.7011611;-45.120503652039325
1739209685.7011657;-33.981070128970906
1739209685.7011702;-35.57807855764607
1739209685.701175;-45.120503652039325
1739209685.7011795;-45.120503652039325
1739209685.701184;-38.13080360867914
1739209685.7011888;-38.13080360867914
1739209685.7011933;-38.13080360867914
1739209685.7011979;-45.120503652039325
1739209685.7012026;-38.13080360867914
1739209685.7012072;-32.816014438256545
1739209685.7012117;-45.120503652039325
1739209685.7012162;-45.120503652039325
1739209685.701221;-45.120503652039325
1739209685.7012255;-45.120503652039325
1739209685.70123;-38.13080360867914
1739209685.7012348;-27.8777449560314
1739209685.7012393;-38.13080360867914
1739209685.7012439;-45.120503652039325
1739209685.7012486;-35.57807855764607
1739209685.7012532;-35.57807855764607
1739209685.7012577;-38.13080360867914
1739209685.7012625;-35.57807855764607
1739209685.701267;-45.120503652039325
1739209685.7012715;-33.981070128970956
1739209685.7012763;-45.120503652039325
1739209685.7012808;-38.13080360867914
1739209685.7012854;-45.120503652039325
1739209685.7012901;-45.120503652039325
1739209685.7012947;-38.13080360867914
1739209685.7012992;-32.816014438256545
1739209685.701304;-38.13080360867914
1739209685.7013085;-28.58837851428586
1739209685.701313;-35.57807855764607
1739209685.7013178;-38.13080360867914
1739209685.7013223;-45.120503652039325
1739209685.7013268;-45.120503652039325
1739209685.7013316;-45.120503652039325
1739209685.7013361;-45.120503652039325
1739209685.7013407;-45.120503652039325
1739209685.7013454;-38.13080360867914
1739209685.70135;-45.120503652039325
1739209685.7013545;-38.13080360867914
1739209685.7013593;-45.120503652039325
1739209685.7013638;-38.13080360867914
1739209685.7013683;-38.13080360867914
1739209685.701373;-45.120503652039325
1739209685.7013776;-38.13080360867914
1739209685.7013822;-45.120503652039325
1739209685.701387;-45.120503652039325
1739209685.7013915;-33.981070128970906
1739209685.701396;-45.120503652039325
1739209685.7014008;-45.120503652039325
1739209685.7014053;-33.981070128970906
1739209685.7014098;-38.13080360867914
1739209685.7014146;-38.13080360867914
1739209685.701419;-30.49652367304973
1739209685.7014236;-45.120503652039325
1739209685.7014284;-45.120503652039325
1739209685.701433;-45.120503652039325
1739209685.7014375;-45.120503652039325
1739209685.7014422;-33.981070128970906
1739209685.7014468;-45.120503652039325
1739209685.7014513;-38.13080360867914
1739209685.701456;-38.13080360867914
1739209685.7014606;-45.120503652039325
1739209685.7014651;-45.120503652039325
1739209685.70147;-45.120503652039325
1739209685.7014744;-45.120503652039325
1739209685.701479;-38.13080360867914
1739209685.7014837;-45.120503652039325
1739209685.7014883;-35.57807855764607
1739209685.7014928;-35.57807855764607
1739209685.7014976;-38.13080360867914
1739209685.701502;-38.13080360867914
1739209685.7015066;-35.57807855764607
1739209685.7015114;-38.13080360867914
1739209685.701516;-45.120503652039325
1739209685.7015204;-38.13080360867914
1739209685.7015252;-38.13080360867914
1739209685.7015297;-35.57807855764607
1739209685.7015343;-33.981070128970906
1739209685.701539;-45.120503652039325
1739209685.7015436;-38.13080360867914
1739209685.701548;-38.13080360867914
1739209685.7015529;-35.57807855764607
1739209685.7015574;-45.120503652039325
1739209685.701562;-45.120503652039325
1739209685.7015667;-45.120503652039325
1739209685.7015712;-45.120503652039325
1739209685.7015758;-38.13080360867914
1739209685.7015803;-38.13080360867914
1739209685.701585;-38.13080360867914
1739209685.7015896;-45.120503652039325
1739209685.701594;-45.120503652039325
1739209685.701599;-45.120503652039325
1739209685.7016034;-45.120503652039325
1739209685.701608;-33.981070128970906
1739209685.7016127;-45.120503652039325
1739209685.7016172;-45.120503652039325
1739209685.7016218;-38.13080360867914
1739209685.7016265;-35.57807855764607
1739209685.701631;-38.13080360867914
1739209685.7016356;-45.120503652039325
1739209685.7016404;-45.120503652039325
1739209685.701645;-38.13080360867914
1739209685.7016494;-45.120503652039325
1739209685.7016542;-38.13080360867914
1739209685.7016587;-35.57807855764607
1739209685.7016633;-45.120503652039325
1739209685.701668;-45.120503652039325
1739209685.7016726;-45.120503652039325
1739209685.701677;-38.13080360867914
1739209685.7016819;-32.816014438256545
1739209685.7016864;-38.13080360867914
1739209685.701691;-45.120503652039325
1739209685.7016957;-38.13080360867914
1739209685.7017002;-38.13080360867914
1739209685.7017047;-45.120503652039325
1739209685.7017095;-35.57807855764607
1739209685.701714;-35.57807855764607
1739209685.7017186;-38.13080360867914
1739209685.7017233;-45.120503652039325
1739209685.7017279;-38.13080360867914
1739209685.7017324;-38.13080360867914
1739209685.7017372;-45.120503652039325
1739209685.7017417;-45.120503652039325
1739209685.7017462;-38.13080360867914
1739209685.701751;-35.57807855764607
1739209685.7017555;-38.13080360867914
1739209685.70176;-45.120503652039325
1739209685.7017648;-38.13080360867914
1739209685.7017694;-35.57807855764607
1739209685.701774;-38.13080360867914
1739209685.7017787;-45.120503652039325
1739209685.7017832;-38.13080360867914
1739209685.7017877;-35.57807855764607
1739209685.7017925;-26.991370085610722
1739209685.701797;-32.816014438256545
1739209685.7018015;-38.13080360867914
1739209685.7018063;-38.13080360867914
1739209685.7018108;-38.13080360867914
1739209685.7018154;-38.13080360867914
1739209685.7018201;-38.13080360867914
1739209685.7018247;-32.816014438256545
1739209685.7018292;-33.981070128970956
1739209685.701834;-45.120503652039325
1739209685.7018385;-35.57807855764607
1739209685.701843;-35.57807855764607
1739209685.7018478;-45.120503652039325
1739209685.7018523;-45.120503652039325
1739209685.7018569;-33.981070128970906
1739209685.7018616;-45.120503652039325
1739209685.7018661;-32.816014438256545
1739209685.7018707;-35.57807855764607
1739209685.7018754;-38.13080360867914
1739209685.70188;-38.13080360867914
1739209685.7018845;-35.57807855764607
1739209685.7018893;-45.120503652039325
1739209685.7018938;-45.120503652039325
1739209685.7018983;-38.13080360867914
1739209685.701903;-38.13080360867914
1739209685.7019076;-45.120503652039325
1739209685.7019122;-33.981070128970906
1739209685.701917;-45.120503652039325
1739209685.7019215;-45.120503652039325
1739209685.701926;-45.120503652039325
1739209685.7019305;-38.13080360867914
1739209685.7019353;-35.57807855764607
1739209685.7019398;-45.120503652039325
1739209685.7019444;-45.120503652039325
1739209685.7019491;-35.57807855764607
1739209685.7019536;-35.57807855764607
1739209685.7019582;-45.120503652039325
1739209685.701963;-45.120503652039325
1739209685.7019675;-33.981070128970906
1739209685.701972;-45.120503652039325
1739209685.7019768;-33.981070128970906
1739209685.7019813;-31.141103565318893
1739209685.7019858;-38.13080360867914
1739209685.7019906;-35.57807855764607
1739209685.7019951;-38.13080360867914
1739209685.7019997;-38.13080360867914
1739209685.7020044;-45.120503652039325
1739209685.702009;-35.57807855764607
1739209685.7020135;-45.120503652039325
1739209685.7020183;-38.13080360867914
1739209685.7020228;-35.57807855764607
1739209685.7020273;-38.13080360867914
1739209685.702032;-45.120503652039325
1739209685.7020366;-45.120503652039325
1739209685.7020411;-35.57807855764607
1739209685.702046;-38.13080360867914
1739209685.7020504;-32.816014438256545
1739209685.702055;-27.8777449560314
1739209685.7020597;-45.120503652039325
1739209685.7020643;-45.120503652039325
1739209685.7020688;-33.981070128970906
1739209685.7020736;-38.13080360867914
1739209685.702078;-38.13080360867914
1739209685.7020826;-32.816014438256545
1739209685.7020874;-45.120503652039325
1739209685.702092;-33.981070128970956
1739209685.7020965;-33.981070128970906
1739209685.7021012;-32.816014438256545
1739209685.7021058;-45.120503652039325
1739209685.7021103;-38.13080360867914
1739209685.702115;-38.13080360867914
1739209685.7021196;-38.13080360867914
1739209685.702124;-38.13080360867914
1739209685.702129;-33.981070128970906
1739209685.7021334;-38.13080360867914
1739209685.702138;-45.120503652039325
1739209685.7021427;-38.13080360867914
1739209685.7021472;-38.13080360867914
1739209685.7021518;-45.120503652039325
1739209685.7021565;-45.120503652039325
1739209685.702161;-45.120503652039325
1739209685.7021656;-45.120503652039325
1739209685.7021704;-45.120503652039325
1739209685.702175;-45.120503652039325
1739209685.7021794;-35.57807855764607
1739209685.7021842;-35.57807855764607
1739209685.7021887;-38.13080360867914
1739209685.7021933;-45.120503652039325
1739209685.702198;-45.120503652039325
1739209685.7022026;-45.120503652039325
1739209685.702207;-45.120503652039325
1739209685.7022119;-35.57807855764607
1739209685.7022164;-38.13080360867914
1739209685.702221;-45.120503652039325
1739209685.7022257;-45.120503652039325
1739209685.7022302;-45.120503652039325
1739209685.7022347;-45.120503652039325
1739209685.7022395;-31.141103565318915
1739209685.702244;-38.13080360867914
1739209685.7022486;-45.120503652039325
1739209685.7022533;-38.13080360867914
1739209685.7022579;-35.57807855764607
1739209685.7022624;-33.981070128970906
1739209685.7022672;-38.13080360867914
1739209685.7022717;-38.13080360867914
1739209685.7022762;-45.120503652039325
1739209685.702281;-38.13080360867914
1739209685.7022855;-32.816014438256545
1739209685.70229;-38.13080360867914
1739209685.7022946;-38.13080360867914
1739209685.7022994;-38.13080360867914
1739209685.702304;-45.120503652039325
1739209685.7023084;-45.120503652039325
1739209685.7023132;-38.13080360867914
1739209685.7023177;-45.120503652039325
1739209685.7023222;-45.120503652039325
1739209685.702327;-38.13080360867914
1739209685.7023315;-38.13080360867914
1739209685.702336;-45.120503652039325
1739209685.7023408;-45.120503652039325
1739209685.7023454;-45.120503652039325
1739209685.70235;-45.120503652039325
1739209685.7023547;-45.120503652039325
1739209685.7023592;-38.13080360867914
1739209685.7023637;-45.120503652039325
1739209685.7023685;-45.120503652039325
1739209685.702373;-38.13080360867914
1739209685.7023776;-38.13080360867914
1739209685.7023823;-38.13080360867914
1739209685.7023869;-38.13080360867914
1739209685.7023914;-38.13080360867914
1739209685.7023962;-38.13080360867914
1739209685.7024007;-45.120503652039325
1739209685.7024052;-45.120503652039325
1739209685.70241;-45.120503652039325
1739209685.7024145;-45.120503652039325
1739209685.702419;-45.120503652039325
1739209685.7024238;-45.120503652039325
1739209685.7024283;-33.981070128970906
1739209685.7024329;-38.13080360867914
1739209685.7024376;-38.13080360867914
1739209685.7024422;-33.981070128970906
1739209685.7024467;-33.981070128970906
1739209685.7024515;-38.13080360867914
1739209685.702456;-38.13080360867914
1739209685.7024605;-35.57807855764607
1739209685.7024653;-45.120503652039325
1739209685.7024698;-45.120503652039325
1739209685.7024744;-38.13080360867914
1739209685.7024791;-45.120503652039325
1739209685.7024837;-45.120503652039325
1739209685.7024882;-45.120503652039325
1739209685.702493;-38.13080360867914
1739209685.7024975;-35.57807855764607
1739209685.702502;-33.981070128970906
1739209685.7025068;-38.13080360867914
1739209685.7025113;-38.13080360867914
1739209685.7025158;-38.13080360867914
1739209685.7025206;-38.13080360867914
1739209685.7025251;-38.13080360867914
1739209685.7025297;-38.13080360867914
1739209685.7025344;-38.13080360867914
1739209685.702539;-38.13080360867914
1739209685.7025435;-45.120503652039325
1739209685.7025483;-38.13080360867914
1739209685.7025528;-45.120503652039325
1739209685.7025573;-45.120503652039325
1739209685.702562;-45.120503652039325
1739209685.7025666;-45.120503652039325
1739209685.7025712;-45.120503652039325
1739209685.702576;-45.120503652039325
1739209685.7025805;-45.120503652039325
1739209685.702585;-45.120503652039325
1739209685.7025898;-45.120503652039325
1739209685.7025943;-31.141103565318915
1739209685.7025988;-38.13080360867914
1739209685.7026036;-38.13080360867914
1739209685.702608;-38.13080360867914
1739209685.7026126;-38.13080360867914
1739209685.7026174;-38.13080360867914
1739209685.702622;-45.120503652039325
1739209685.7026265;-45.120503652039325
1739209685.7026312;-45.120503652039325
1739209685.7026358;-38.13080360867914
1739209685.7026403;-45.120503652039325
1739209685.702645;-45.120503652039325
1739209685.7026496;-38.13080360867914
1739209685.7026541;-45.120503652039325
1739209685.7026587;-38.13080360867914
1739209685.7026634;-38.13080360867914
1739209685.702668;-45.120503652039325
1739209685.7026725;-45.120503652039325
1739209685.7026772;-45.120503652039325
1739209685.7026818;-45.120503652039325
1739209685.7026863;-29.438486411369333
1739209685.702691;-31.141103565318893
1739209685.7026956;-38.13080360867914
1739209685.7027001;-38.13080360867914
1739209685.702705;-35.57807855764607
1739209685.7027094;-35.57807855764607
1739209685.702714;-38.13080360867914
1739209685.7027187;-38.13080360867914
1739209685.7027233;-45.120503652039325
1739209685.7027278;-45.120503652039325
1739209685.7027326;-45.120503652039325
1739209685.702737;-45.120503652039325
1739209685.7027416;-45.120503652039325
1739209685.7027464;-38.13080360867914
1739209685.702751;-45.120503652039325
1739209685.7027555;-45.120503652039325
1739209685.7027602;-45.120503652039325
1739209685.7027647;-45.120503652039325
1739209685.7027693;-38.13080360867914
1739209685.702774;-38.13080360867914
1739209685.7027786;-45.120503652039325
1739209685.702783;-38.13080360867914
1739209685.7027879;-35.57807855764607
1739209685.7027924;-45.120503652039325
1739209685.702797;-28.58837851428586
1739209685.7028017;-27.8777449560314
1739209685.7028062;-45.120503652039325
1739209685.7028108;-35.57807855764607
1739209685.7028155;-35.57807855764607
1739209685.70282;-38.13080360867914
