CAN Message; 0x77:d4716c6fcd941292
1739209917.8814864;-38.13080360867914
1739209917.8814914;-38.13080360867914
1739209917.8814964;-33.981070128970906
1739209917.8815014;-38.13080360867914
1739209917.8815064;-45.120503652039325
1739209917.8815114;-38.13080360867914
1739209917.8815165;-38.13080360867914
1739209917.8815215;-33.981070128970906
1739209917.8815265;-32.816014438256545
1739209917.8815315;-33.981070128970906
1739209917.8815365;-33.981070128970906
1739209917.8815415;-45.120503652039325
1739209917.8815465;-45.120503652039325
1739209917.8815515;-45.120503652039325
1739209917.8815565;-38.13080360867914
1739209917.8815615;-31.141103565318943
1739209917.8815665;-38.13080360867914
1739209917.8815715;-45.120503652039325
1739209917.8815765;-38.13080360867914
1739209917.8815815;-27.8777449560314
1739209917.8815866;-38.13080360867914
1739209917.8815916;-31.141103565318893
1739209917.8815966;-31.141103565318915
1739209917.8816016;-38.13080360867914
1739209917.8816066;-31.141103565318915
1739209917.8816116;-33.981070128970906
1739209917.8816166;-32.816014438256545
1739209917.8816216;-31.141103565318893
1739209917.8816266;-32.816014438256545
1739209917.8816316;-45.120503652039325
1739209917.8816366;-35.57807855764607
1739209917.8816416;-45.120503652039325
1739209917.8816466;-45.120503652039325
1739209917.8816516;-45.120503652039325
1739209917.8816566;-38.13080360867914
1739209917.8816617;-35.57807855764607
1739209917.8816667;-38.13080360867914
1739209917.8816714;-30.49652367304973
1739209917.8816764;-33.981070128970906
1739209917.8816814;-45.120503652039325
1739209917.8816864;-38.13080360867914
1739209917.8816915;-45.120503652039325
1739209917.8816965;-38.13080360867914
1739209917.8817015;-33.981070128970906
1739209917.8817065;-29.438486411369333
1739209917.8817115;-31.141103565318915
1739209917.8817165;-32.816014438256545
1739209917.8817215;-38.13080360867914
1739209917.8817265;-45.120503652039325
1739209917.8817315;-45.120503652039325
1739209917.8817365;-38.13080360867914
1739209917.8817415;-38.13080360867914
1739209917.8817465;-38.13080360867914
1739209917.8817515;-33.981070128970906
1739209917.8817565;-45.120503652039325
1739209917.8817616;-29.438486411369333
1739209917.8817666;-38.13080360867914
1739209917.8817716;-38.13080360867914
1739209917.8817766;-33.981070128970906
1739209917.8817816;-27.8777449560314
1739209917.8817866;-27.267205301931607
1739209917.8817916;-38.13080360867914
1739209917.8817966;-38.13080360867914
1739209917.8818016;-26.991370085610736
1739209917.8818066;-35.57807855764607
1739209917.8818116;-35.57807855764607
1739209917.8818166;-27.267205301931607
1739209917.8818216;-32.81601443825658
1739209917.8818266;-29.438486411369354
1739209917.8818316;-38.13080360867914
1739209917.8818367;-45.120503652039325
1739209917.8818417;-31.141103565318893
1739209917.8818467;-38.13080360867914
1739209917.8818517;-38.13080360867914
1739209917.8818567;-31.141103565318915
1739209917.8818617;-28.21854285175415
1739209917.8818667;-24.589719217205094
1739209917.8818717;-38.13080360867914
1739209917.8818767;-45.120503652039325
1739209917.8818817;-30.49652367304973
1739209917.8818867;-35.57807855764607
1739209917.8818917;-32.816014438256545
1739209917.8818967;-30.49652367304973
1739209917.8819017;-28.58837851428586
1739209917.8819067;-38.13080360867914
1739209917.8819118;-32.816014438256545
1739209917.8819168;-35.57807855764607
1739209917.8819218;-45.120503652039325
1739209917.8819268;-33.981070128970906
1739209917.8819315;-33.981070128970906
1739209917.8819366;-45.120503652039325
1739209917.8819416;-35.57807855764607
1739209917.8819466;-45.120503652039325
1739209917.8819516;-32.816014438256545
1739209917.8819566;-38.13080360867914
1739209917.8819616;-35.57807855764607
1739209917.8819666;-45.120503652039325
1739209917.8819716;-30.49652367304973
1739209917.8819766;-35.57807855764607
1739209917.8819816;-45.120503652039325
1739209917.8819866;-26.991370085610722
1739209917.8819916;-45.120503652039325
1739209917.8819966;-38.13080360867914
1739209917.8820016;-33.981070128970906
1739209917.8820066;-27.267205301931607
1739209917.8820117;-38.13080360867914
1739209917.8820167;-33.981070128970906
1739209917.8820217;-35.57807855764607
1739209917.8820267;-33.981070128970906
1739209917.8820317;-45.120503652039325
1739209917.8820367;-38.13080360867914
1739209917.8820417;-45.120503652039325
1739209917.8820467;-38.13080360867914
1739209917.8820517;-31.141103565318943
1739209917.8820567;-38.13080360867914
1739209917.8820617;-38.13080360867914
1739209917.8820667;-33.981070128970906
1739209917.8820717;-31.141103565318893
1739209917.8820767;-38.13080360867914
1739209917.8820817;-32.816014438256545
1739209917.8820868;-32.816014438256545
1739209917.8820918;-38.13080360867914
1739209917.8820968;-38.13080360867914
1739209917.8821018;-45.120503652039325
1739209917.8821068;-38.13080360867914
1739209917.8821118;-45.120503652039325
1739209917.8821168;-38.13080360867914
1739209917.8821218;-45.120503652039325
1739209917.8821268;-35.57807855764607
1739209917.8821318;-45.120503652039325
1739209917.8821368;-33.981070128970906
1739209917.8821418;-28.58837851428586
1739209917.8821468;-38.13080360867914
1739209917.8821518;-45.120503652039325
1739209917.8821568;-26.991370085610722
1739209917.8821619;-27.8777449560314
1739209917.8821669;-35.57807855764607
1739209917.8821719;-38.13080360867914
1739209917.8821769;-38.13080360867914
1739209917.882182;-45.120503652039325
1739209917.8821867;-33.981070128970906
1739209917.8821917;-45.120503652039325
1739209917.8821967;-45.120503652039325
1739209917.8822017;-38.13080360867914
1739209917.8822067;-38.13080360867914
1739209917.8822117;-45.120503652039325
1739209917.8822167;-38.13080360867914
1739209917.8822217;-38.13080360867914
1739209917.8822267;-45.120503652039325
1739209917.8822317;-45.120503652039325
1739209917.8822367;-45.120503652039325
1739209917.8822417;-32.816014438256545
1739209917.8822467;-45.120503652039325
1739209917.8822517;-45.120503652039325
1739209917.8822567;-45.120503652039325
1739209917.8822618;-33.981070128970956
1739209917.8822668;-45.120503652039325
1739209917.8822718;-45.120503652039325
1739209917.8822768;-38.13080360867914
1739209917.8822818;-30.49652367304973
1739209917.8822868;-45.120503652039325
1739209917.8822918;-32.816014438256545
1739209917.8822968;-32.816014438256545
1739209917.8823018;-38.13080360867914
1739209917.8823068;-33.981070128970906
1739209917.8823118;-29.438486411369333
1739209917.8823168;-32.816014438256545
1739209917.8823218;-35.57807855764607
1739209917.8823268;-35.57807855764607
1739209917.8823318;-45.120503652039325
1739209917.8823369;-38.13080360867914
1739209917.8823419;-33.981070128970906
1739209917.8823469;-38.13080360867914
1739209917.8823519;-31.141103565318893
1739209917.882357;-35.57807855764607
1739209917.882362;-38.13080360867914
1739209917.882367;-38.13080360867914
1739209917.882372;-45.120503652039325
1739209917.882377;-45.120503652039325
1739209917.882382;-38.13080360867914
1739209917.882387;-38.13080360867914
1739209917.882392;-38.13080360867914
1739209917.882397;-38.13080360867914
1739209917.882402;-45.120503652039325
1739209917.882407;-45.120503652039325
1739209917.882412;-38.13080360867914
1739209917.882417;-33.981070128970906
1739209917.882422;-45.120503652039325
1739209917.882427;-31.141103565318915
1739209917.882432;-29.438486411369375
1739209917.882437;-45.120503652039325
1739209917.8824418;-29.438486411369333
1739209917.8824468;-38.13080360867914
1739209917.8824518;-38.13080360867914
1739209917.8824568;-35.57807855764607
1739209917.8824618;-45.120503652039325
1739209917.8824668;-45.120503652039325
1739209917.8824718;-38.13080360867914
1739209917.8824768;-31.141103565318915
1739209917.8824818;-38.13080360867914
1739209917.8824868;-45.120503652039325
1739209917.8824918;-30.49652367304973
1739209917.8824968;-33.981070128970906
1739209917.8825018;-38.13080360867914
1739209917.8825068;-45.120503652039325
1739209917.8825119;-31.141103565318893
1739209917.8825169;-38.13080360867914
1739209917.8825219;-45.120503652039325
1739209917.8825269;-38.13080360867914
1739209917.882532;-45.120503652039325
1739209917.882537;-33.981070128970906
1739209917.882542;-45.120503652039325
1739209917.882547;-45.120503652039325
1739209917.882552;-45.120503652039325
1739209917.882557;-38.13080360867914
1739209917.882562;-38.13080360867914
1739209917.882567;-38.13080360867914
1739209917.882572;-31.141103565318893
1739209917.882577;-31.141103565318915
1739209917.882582;-45.120503652039325
1739209917.882587;-38.13080360867914
1739209917.882592;-29.438486411369333
1739209917.882597;-35.57807855764607
1739209917.882602;-45.120503652039325
1739209917.882607;-45.120503652039325
1739209917.882612;-38.13080360867914
1739209917.882617;-38.13080360867914
1739209917.882622;-38.13080360867914
1739209917.882627;-38.13080360867914
1739209917.882632;-30.49652367304973
1739209917.882637;-45.120503652039325
1739209917.882642;-45.120503652039325
1739209917.882647;-31.141103565318915
1739209917.882652;-28.58837851428586
1739209917.882657;-33.981070128970906
1739209917.882662;-45.120503652039325
1739209917.882667;-45.120503652039325
1739209917.882672;-33.981070128970906
1739209917.882677;-38.13080360867914
1739209917.882682;-45.120503652039325
1739209917.882687;-45.120503652039325
1739209917.882692;-38.13080360867914
1739209917.8826969;-38.13080360867914
1739209917.8827019;-45.120503652039325
1739209917.8827069;-38.13080360867914
1739209917.882712;-38.13080360867914
1739209917.882717;-33.981070128970906
1739209917.882722;-45.120503652039325
1739209917.882727;-38.13080360867914
1739209917.882732;-35.57807855764607
1739209917.882737;-38.13080360867914
1739209917.882742;-45.120503652039325
1739209917.882747;-38.13080360867914
1739209917.882752;-45.120503652039325
1739209917.882757;-45.120503652039325
1739209917.882762;-45.120503652039325
1739209917.882767;-45.120503652039325
1739209917.882772;-38.13080360867914
1739209917.882777;-45.120503652039325
1739209917.882782;-45.120503652039325
1739209917.882787;-38.13080360867914
1739209917.882792;-33.981070128970906
1739209917.882797;-27.267205301931607
1739209917.882802;-35.57807855764607
1739209917.882807;-38.13080360867914
1739209917.882812;-32.816014438256545
1739209917.882817;-35.57807855764607
1739209917.882822;-45.120503652039325
1739209917.882827;-38.13080360867914
1739209917.882832;-45.120503652039325
1739209917.882837;-35.57807855764607
1739209917.882842;-38.13080360867914
1739209917.882847;-38.13080360867914
1739209917.882852;-38.13080360867914
1739209917.882857;-38.13080360867914
1739209917.882862;-45.120503652039325
1739209917.882867;-45.120503652039325
1739209917.882872;-38.13080360867914
1739209917.882877;-33.981070128970906
1739209917.882882;-45.120503652039325
1739209917.8828871;-38.13080360867914
1739209917.8828921;-38.13080360867914
1739209917.8828971;-45.120503652039325
1739209917.8829021;-38.13080360867914
1739209917.8829072;-38.13080360867914
1739209917.8829122;-38.13080360867914
1739209917.8829172;-33.981070128970906
1739209917.8829222;-45.120503652039325
1739209917.8829272;-45.120503652039325
1739209917.8829322;-38.13080360867914
1739209917.8829372;-32.816014438256545
1739209917.8829422;-38.13080360867914
1739209917.8829472;-45.120503652039325
1739209917.8829522;-45.120503652039325
1739209917.882957;-38.13080360867914
1739209917.882962;-45.120503652039325
1739209917.882967;-38.13080360867914
1739209917.882972;-38.13080360867914
1739209917.882977;-45.120503652039325
1739209917.882982;-45.120503652039325
1739209917.882987;-33.981070128970906
1739209917.882992;-35.57807855764607
1739209917.882997;-38.13080360867914
1739209917.883002;-45.120503652039325
1739209917.883007;-45.120503652039325
1739209917.883012;-38.13080360867914
1739209917.883017;-35.57807855764607
1739209917.883022;-33.981070128970906
1739209917.883027;-38.13080360867914
1739209917.883032;-35.57807855764607
1739209917.883037;-35.57807855764607
1739209917.883042;-45.120503652039325
1739209917.883047;-45.120503652039325
1739209917.883052;-32.816014438256545
1739209917.883057;-33.981070128970906
1739209917.8830621;-45.120503652039325
1739209917.8830671;-38.13080360867914
1739209917.8830721;-35.57807855764607
1739209917.8830771;-33.981070128970906
1739209917.8830822;-45.120503652039325
1739209917.8830872;-38.13080360867914
1739209917.8830922;-35.57807855764607
1739209917.8830972;-38.13080360867914
1739209917.8831022;-45.120503652039325
1739209917.8831072;-45.120503652039325
1739209917.8831122;-35.57807855764607
1739209917.8831172;-38.13080360867914
1739209917.8831222;-45.120503652039325
1739209917.8831272;-45.120503652039325
1739209917.8831322;-45.120503652039325
1739209917.8831372;-38.13080360867914
1739209917.8831422;-45.120503652039325
1739209917.8831472;-38.13080360867914
1739209917.8831522;-35.57807855764607
1739209917.8831573;-45.120503652039325
1739209917.8831623;-45.120503652039325
1739209917.8831673;-38.13080360867914
1739209917.8831723;-35.57807855764607
1739209917.8831773;-35.57807855764607
1739209917.8831823;-45.120503652039325
1739209917.8831873;-45.120503652039325
1739209917.8831923;-45.120503652039325
1739209917.8831973;-45.120503652039325
1739209917.8832023;-31.141103565318893
1739209917.8832073;-45.120503652039325
1739209917.883212;-45.120503652039325
1739209917.883217;-45.120503652039325
1739209917.883222;-35.57807855764607
1739209917.883227;-38.13080360867914
1739209917.883232;-38.13080360867914
1739209917.8832371;-45.120503652039325
1739209917.8832421;-45.120503652039325
1739209917.8832471;-45.120503652039325
1739209917.8832521;-35.57807855764607
1739209917.8832572;-38.13080360867914
1739209917.8832622;-45.120503652039325
1739209917.8832672;-38.13080360867914
1739209917.8832722;-38.13080360867914
1739209917.8832772;-45.120503652039325
1739209917.8832822;-35.57807855764607
1739209917.8832872;-38.13080360867914
1739209917.8832922;-45.120503652039325
1739209917.8832972;-38.13080360867914
1739209917.8833022;-33.981070128970906
1739209917.8833072;-45.120503652039325
1739209917.8833122;-38.13080360867914
1739209917.8833172;-38.13080360867914
1739209917.8833222;-45.120503652039325
1739209917.8833272;-38.13080360867914
1739209917.8833323;-45.120503652039325
1739209917.8833373;-45.120503652039325
1739209917.8833423;-45.120503652039325
1739209917.8833473;-45.120503652039325
1739209917.8833523;-45.120503652039325
1739209917.8833573;-35.57807855764607
1739209917.8833623;-45.120503652039325
1739209917.8833673;-38.13080360867914
1739209917.8833723;-35.57807855764607
1739209917.8833773;-38.13080360867914
1739209917.8833823;-32.816014438256545
1739209917.8833873;-38.13080360867914
1739209917.8833923;-45.120503652039325
1739209917.8833973;-38.13080360867914
1739209917.8834023;-31.141103565318893
1739209917.8834074;-35.57807855764607
1739209917.8834124;-38.13080360867914
1739209917.8834174;-45.120503652039325
1739209917.8834224;-38.13080360867914
1739209917.8834274;-38.13080360867914
1739209917.8834324;-45.120503652039325
1739209917.8834374;-38.13080360867914
1739209917.8834424;-45.120503652039325
1739209917.8834474;-45.120503652039325
1739209917.8834524;-38.13080360867914
1739209917.8834574;-38.13080360867914
1739209917.8834624;-38.13080360867914
1739209917.8834672;-45.120503652039325
1739209917.8834722;-38.13080360867914
1739209917.8834772;-38.13080360867914
1739209917.8834822;-27.8777449560314
1739209917.8834872;-30.49652367304973
1739209917.8834922;-45.120503652039325
1739209917.8834972;-38.13080360867914
1739209917.8835022;-35.57807855764607
1739209917.8835073;-38.13080360867914
1739209917.8835123;-45.120503652039325
1739209917.8835173;-38.13080360867914
1739209917.8835223;-45.120503652039325
1739209917.8835273;-38.13080360867914
1739209917.8835323;-45.120503652039325
1739209917.8835373;-38.13080360867914
1739209917.8835423;-45.120503652039325
1739209917.8835473;-45.120503652039325
1739209917.8835523;-45.120503652039325
1739209917.8835573;-45.120503652039325
1739209917.8835623;-29.438486411369333
1739209917.8835673;-32.816014438256545
1739209917.8835723;-38.13080360867914
1739209917.8835773;-45.120503652039325
1739209917.8835824;-38.13080360867914
1739209917.8835874;-38.13080360867914
1739209917.8835924;-35.57807855764607
1739209917.883594;-45.120503652039325
1739209917.8835957;-33.981070128970906
1739209917.8835974;-31.141103565318915
1739209917.883599;-45.120503652039325
1739209917.8836007;-38.13080360867914
1739209917.8836024;-35.57807855764607
1739209917.883604;-38.13080360867914
1739209917.8836057;-45.120503652039325
1739209917.8836074;-38.13080360867914
1739209917.883609;-45.120503652039325
1739209917.8836107;-38.13080360867914
1739209917.8836124;-38.13080360867914
1739209917.883614;-38.13080360867914
1739209917.8836157;-38.13080360867914
1739209917.8836174;-45.120503652039325
1739209917.883619;-32.816014438256545
1739209917.8836207;-38.13080360867914
1739209917.8836224;-33.981070128970906
1739209917.883624;-28.992665084841942
1739209917.8836257;-38.13080360867914
1739209917.8836274;-45.120503652039325
1739209917.883629;-32.816014438256545
1739209917.8836308;-33.981070128970906
1739209917.8836324;-45.120503652039325
1739209917.883634;-38.13080360867914
1739209917.8836358;-45.120503652039325
1739209917.8836374;-45.120503652039325
1739209917.883639;-45.120503652039325
1739209917.8836408;-38.13080360867914
1739209917.8836424;-35.57807855764607
1739209917.8836439;-33.981070128970906
1739209917.8836455;-45.120503652039325
1739209917.8836472;-38.13080360867914
1739209917.8836489;-38.13080360867914
1739209917.8836505;-33.981070128970906
1739209917.8836522;-38.13080360867914
1739209917.8836539;-45.120503652039325
1739209917.8836555;-38.13080360867914
1739209917.8836572;-45.120503652039325
1739209917.883659;-45.120503652039325
1739209917.8836606;-45.120503652039325
1739209917.8836622;-45.120503652039325
1739209917.883664;-33.981070128970906
1739209917.8836656;-45.120503652039325
1739209917.8836672;-45.120503652039325
1739209917.883669;-38.13080360867914
1739209917.8836706;-32.816014438256545
1739209917.8836722;-38.13080360867914
1739209917.883674;-38.13080360867914
1739209917.8836756;-38.13080360867914
1739209917.8836772;-45.120503652039325
1739209917.883679;-45.120503652039325
1739209917.8836806;-38.13080360867914
1739209917.8836823;-38.13080360867914
1739209917.883684;-45.120503652039325
1739209917.8836856;-45.120503652039325
1739209917.8836873;-45.120503652039325
1739209917.883689;-38.13080360867914
1739209917.8836906;-33.981070128970906
1739209917.8836923;-45.120503652039325
1739209917.883694;-38.13080360867914
1739209917.8836956;-38.13080360867914
1739209917.8836973;-38.13080360867914
1739209917.883699;-38.13080360867914
1739209917.8837006;-45.120503652039325
1739209917.8837023;-38.13080360867914
1739209917.883704;-45.120503652039325
1739209917.8837056;-45.120503652039325
1739209917.8837073;-38.13080360867914
1739209917.883709;-32.816014438256545
1739209917.8837106;-38.13080360867914
1739209917.8837123;-45.120503652039325
1739209917.883714;-38.13080360867914
1739209917.8837156;-38.13080360867914
1739209917.8837173;-33.981070128970906
1739209917.883719;-45.120503652039325
1739209917.8837206;-38.13080360867914
1739209917.8837223;-35.57807855764607
1739209917.883724;-38.13080360867914
1739209917.8837256;-38.13080360867914
1739209917.8837273;-38.13080360867914
1739209917.883729;-38.13080360867914
1739209917.8837306;-33.981070128970906
1739209917.8837323;-38.13080360867914
1739209917.883734;-45.120503652039325
1739209917.8837357;-38.13080360867914
1739209917.8837373;-33.981070128970906
1739209917.883739;-45.120503652039325
1739209917.8837407;-45.120503652039325
1739209917.8837423;-38.13080360867914
1739209917.8837438;-38.13080360867914
1739209917.8837454;-38.13080360867914
1739209917.883747;-35.57807855764607
1739209917.8837488;-38.13080360867914
1739209917.8837504;-38.13080360867914
1739209917.883752;-45.120503652039325
1739209917.8837538;-45.120503652039325
1739209917.8837554;-45.120503652039325
1739209917.883757;-33.981070128970906
1739209917.8837588;-33.981070128970906
1739209917.8837605;-38.13080360867914
1739209917.8837621;-38.13080360867914
1739209917.8837638;-38.13080360867914
1739209917.8837655;-45.120503652039325
1739209917.8837671;-38.13080360867914
1739209917.8837688;-38.13080360867914
1739209917.8837705;-45.120503652039325
1739209917.8837721;-45.120503652039325
1739209917.8837738;-38.13080360867914
1739209917.8837755;-35.57807855764607
1739209917.8837771;-45.120503652039325
1739209917.8837788;-45.120503652039325
1739209917.8837805;-45.120503652039325
1739209917.8837821;-45.120503652039325
1739209917.8837838;-38.13080360867914
1739209917.8837855;-35.57807855764607
1739209917.8837872;-38.13080360867914
1739209917.8837888;-38.13080360867914
1739209917.8837905;-38.13080360867914
1739209917.8837922;-38.13080360867914
1739209917.8837938;-38.13080360867914
1739209917.8837955;-38.13080360867914
1739209917.8837972;-33.981070128970906
1739209917.8837988;-38.13080360867914
1739209917.8838005;-45.120503652039325
1739209917.8838022;-45.120503652039325
1739209917.8838038;-45.120503652039325
1739209917.8838055;-45.120503652039325
1739209917.8838072;-38.13080360867914
1739209917.8838089;-38.13080360867914
1739209917.8838105;-45.120503652039325
1739209917.8838122;-45.120503652039325
1739209917.8838139;-38.13080360867914
1739209917.8838155;-38.13080360867914
1739209917.8838172;-33.981070128970906
1739209917.8838189;-38.13080360867914
1739209917.8838205;-45.120503652039325
1739209917.8838222;-45.120503652039325
1739209917.8838239;-38.13080360867914
1739209917.8838255;-28.21854285175415
1739209917.8838272;-35.57807855764607
1739209917.8838289;-45.120503652039325
1739209917.8838305;-45.120503652039325
1739209917.8838322;-45.120503652039325
1739209917.883834;-45.120503652039325
1739209917.8838356;-45.120503652039325
1739209917.8838372;-38.13080360867914
1739209917.883839;-35.57807855764607
1739209917.8838406;-45.120503652039325
1739209917.8838422;-35.57807855764607
1739209917.8838437;-38.13080360867914
1739209917.8838453;-38.13080360867914
1739209917.883847;-38.13080360867914
1739209917.8838487;-38.13080360867914
1739209917.8838503;-45.120503652039325
1739209917.883852;-28.21854285175415
1739209917.8838537;-32.816014438256545
1739209917.8838553;-45.120503652039325
1739209917.883857;-38.13080360867914
1739209917.8838587;-35.57807855764607
1739209917.8838603;-38.13080360867914
1739209917.883862;-38.13080360867914
1739209917.8838637;-38.13080360867914
1739209917.8838654;-45.120503652039325
1739209917.883867;-45.120503652039325
1739209917.8838687;-33.981070128970906
1739209917.8838704;-35.57807855764607
1739209917.883872;-45.120503652039325
1739209917.8838737;-45.120503652039325
1739209917.8838754;-45.120503652039325
1739209917.883877;-45.120503652039325
1739209917.8838787;-45.120503652039325
1739209917.8838804;-45.120503652039325
1739209917.883882;-45.120503652039325
1739209917.8838837;-38.13080360867914
1739209917.8838854;-38.13080360867914
1739209917.883887;-45.120503652039325
1739209917.8838887;-35.57807855764607
1739209917.8838904;-38.13080360867914
1739209917.883892;-32.816014438256545
1739209917.8838937;-35.57807855764607
1739209917.8838954;-35.57807855764607
1739209917.883897;-38.13080360867914
1739209917.8838987;-32.816014438256545
1739209917.8839004;-33.981070128970906
1739209917.883902;-45.120503652039325
1739209917.8839037;-32.816014438256545
1739209917.8839054;-38.13080360867914
1739209917.883907;-35.57807855764607
1739209917.8839087;-38.13080360867914
1739209917.8839104;-38.13080360867914
1739209917.883912;-45.120503652039325
1739209917.8839138;-45.120503652039325
1739209917.8839154;-32.816014438256545
1739209917.883917;-38.13080360867914
1739209917.8839188;-29.438486411369333
1739209917.8839204;-29.438486411369333
1739209917.883922;-38.13080360867914
1739209917.8839238;-45.120503652039325
1739209917.8839254;-35.57807855764607
1739209917.883927;-38.13080360867914
1739209917.8839288;-45.120503652039325
1739209917.8839304;-33.981070128970906
1739209917.883932;-45.120503652039325
1739209917.8839338;-38.13080360867914
1739209917.8839355;-33.981070128970906
1739209917.8839371;-38.13080360867914
1739209917.8839388;-45.120503652039325
1739209917.8839405;-45.120503652039325
1739209917.8839421;-45.120503652039325
1739209917.8839436;-38.13080360867914
1739209917.8839452;-45.120503652039325
1739209917.883947;-45.120503652039325
1739209917.8839486;-45.120503652039325
1739209917.8839502;-45.120503652039325
1739209917.883952;-45.120503652039325
1739209917.8839536;-38.13080360867914
1739209917.8839552;-38.13080360867914
1739209917.883957;-45.120503652039325
1739209917.8839586;-45.120503652039325
1739209917.8839602;-38.13080360867914
1739209917.883962;-33.981070128970906
1739209917.8839636;-38.13080360867914
1739209917.8839653;-45.120503652039325
1739209917.883967;-38.13080360867914
1739209917.8839686;-38.13080360867914
1739209917.8839703;-38.13080360867914
1739209917.883972;-45.120503652039325
1739209917.8839736;-38.13080360867914
1739209917.8839753;-35.57807855764607
1739209917.883977;-33.981070128970906
1739209917.8839786;-45.120503652039325
1739209917.8839803;-45.120503652039325
1739209917.883982;-38.13080360867914
1739209917.8839836;-45.120503652039325
1739209917.8839853;-45.120503652039325
1739209917.883987;-38.13080360867914
1739209917.8839886;-35.57807855764607
1739209917.8839903;-38.13080360867914
1739209917.883992;-38.13080360867914
1739209917.8839936;-35.57807855764607
1739209917.8839953;-38.13080360867914
1739209917.883997;-38.13080360867914
1739209917.8839986;-38.13080360867914
1739209917.8840003;-45.120503652039325
1739209917.884002;-38.13080360867914
1739209917.8840036;-38.13080360867914
1739209917.8840053;-45.120503652039325
1739209917.884007;-38.13080360867914
1739209917.8840086;-38.13080360867914
1739209917.8840103;-38.13080360867914
1739209917.884012;-45.120503652039325
1739209917.8840137;-45.120503652039325
1739209917.8840153;-45.120503652039325
1739209917.884017;-33.981070128970906
1739209917.8840187;-45.120503652039325
1739209917.8840203;-45.120503652039325
1739209917.884022;-45.120503652039325
1739209917.8840237;-38.13080360867914
1739209917.8840253;-45.120503652039325
1739209917.884027;-33.981070128970906
1739209917.8840287;-30.49652367304973
1739209917.8840303;-45.120503652039325
1739209917.884032;-38.13080360867914
1739209917.8840337;-35.57807855764607
1739209917.8840353;-38.13080360867914
1739209917.884037;-38.13080360867914
1739209917.8840387;-45.120503652039325
1739209917.8840404;-45.120503652039325
1739209917.884042;-45.120503652039325
1739209917.8840437;-38.13080360867914
1739209917.8840451;-45.120503652039325
1739209917.8840468;-38.13080360867914
1739209917.8840485;-38.13080360867914
1739209917.8840501;-35.57807855764607
1739209917.8840518;-45.120503652039325
1739209917.8840535;-38.13080360867914
1739209917.8840551;-32.816014438256545
1739209917.8840568;-38.13080360867914
1739209917.8840585;-45.120503652039325
1739209917.8840601;-35.57807855764607
1739209917.8840618;-33.981070128970906
1739209917.8840635;-38.13080360867914
1739209917.8840652;-45.120503652039325
1739209917.8840668;-45.120503652039325
1739209917.8840685;-45.120503652039325
1739209917.8840702;-38.13080360867914
1739209917.8840718;-35.57807855764607
1739209917.8840735;-45.120503652039325
1739209917.8840752;-35.57807855764607
1739209917.8840768;-45.120503652039325
1739209917.8840785;-45.120503652039325
1739209917.8840802;-45.120503652039325
1739209917.8840818;-33.981070128970956
1739209917.8840835;-33.981070128970906
1739209917.8840852;-38.13080360867914
1739209917.8840868;-35.57807855764607
1739209917.8840885;-30.49652367304973
1739209917.8840902;-38.13080360867914
1739209917.8840919;-45.120503652039325
1739209917.8840935;-33.981070128970906
1739209917.8840952;-31.141103565318915
1739209917.8840969;-45.120503652039325
1739209917.8840985;-45.120503652039325
1739209917.8841002;-45.120503652039325
1739209917.8841019;-45.120503652039325
1739209917.8841035;-45.120503652039325
1739209917.8841052;-45.120503652039325
1739209917.8841069;-38.13080360867914
1739209917.8841085;-45.120503652039325
1739209917.8841102;-38.13080360867914
1739209917.884112;-45.120503652039325
1739209917.8841136;-38.13080360867914
1739209917.8841152;-45.120503652039325
1739209917.884117;-45.120503652039325
1739209917.8841186;-45.120503652039325
1739209917.8841202;-35.57807855764607
1739209917.884122;-26.487275050834715
1739209917.8841236;-38.13080360867914
1739209917.8841252;-45.120503652039325
1739209917.884127;-38.13080360867914
1739209917.8841286;-38.13080360867914
1739209917.8841302;-45.120503652039325
1739209917.884132;-45.120503652039325
1739209917.8841336;-45.120503652039325
1739209917.8841352;-45.120503652039325
1739209917.884137;-38.13080360867914
1739209917.8841386;-38.13080360867914
1739209917.8841403;-45.120503652039325
1739209917.884142;-45.120503652039325
1739209917.8841436;-38.13080360867914
1739209917.884145;-38.13080360867914
1739209917.8841467;-38.13080360867914
1739209917.8841484;-45.120503652039325
1739209917.88415;-45.120503652039325
1739209917.8841517;-33.981070128970906
1739209917.8841534;-38.13080360867914
1739209917.884155;-45.120503652039325
1739209917.8841567;-45.120503652039325
1739209917.8841584;-38.13080360867914
1739209917.88416;-38.13080360867914
1739209917.8841617;-29.438486411369333
1739209917.8841634;-38.13080360867914
1739209917.884165;-45.120503652039325
1739209917.8841667;-38.13080360867914
1739209917.8841684;-32.816014438256545
1739209917.88417;-45.120503652039325
1739209917.8841717;-45.120503652039325
1739209917.8841734;-38.13080360867914
1739209917.884175;-45.120503652039325
1739209917.8841767;-45.120503652039325
1739209917.8841784;-45.120503652039325
1739209917.88418;-45.120503652039325
1739209917.8841817;-38.13080360867914
1739209917.8841834;-38.13080360867914
1739209917.884185;-45.120503652039325
1739209917.8841867;-45.120503652039325
1739209917.8841884;-32.816014438256545
1739209917.88419;-35.57807855764607
1739209917.8841918;-45.120503652039325
1739209917.8841934;-45.120503652039325
1739209917.884195;-45.120503652039325
1739209917.8841968;-45.120503652039325
1739209917.8841984;-45.120503652039325
1739209917.8842;-45.120503652039325
