CAN Message; 0x1bb:00000e72ec3eac1e
1739209734.6222456;-45.120503652039325
1739209734.6222491;-45.120503652039325
1739209734.6222527;-38.13080360867914
1739209734.622256;-38.13080360867914
1739209734.6222596;-45.120503652039325
1739209734.6222632;-38.13080360867914
1739209734.6222665;-45.120503652039325
1739209734.62227;-45.120503652039325
1739209734.6222737;-38.13080360867914
1739209734.622277;-45.120503652039325
1739209734.6222806;-38.13080360867914
1739209734.6222842;-38.13080360867914
1739209734.6222878;-45.120503652039325
1739209734.622291;-38.13080360867914
1739209734.6222947;-35.57807855764607
1739209734.6222982;-45.120503652039325
1739209734.6223016;-45.120503652039325
1739209734.6223052;-33.981070128970906
1739209734.6223087;-38.13080360867914
1739209734.622312;-45.120503652039325
1739209734.6223156;-45.120503652039325
1739209734.6223192;-38.13080360867914
1739209734.6223226;-38.13080360867914
1739209734.6223261;-38.13080360867914
1739209734.6223297;-45.120503652039325
1739209734.622333;-38.13080360867914
1739209734.6223366;-45.120503652039325
1739209734.6223402;-45.120503652039325
1739209734.6223435;-45.120503652039325
1739209734.622347;-38.13080360867914
1739209734.6223507;-35.57807855764607
1739209734.622354;-35.57807855764607
1739209734.6223576;-38.13080360867914
1739209734.6223612;-38.13080360867914
1739209734.6223648;-35.57807855764607
1739209734.622368;-45.120503652039325
1739209734.6223717;-45.120503652039325
1739209734.6223752;-45.120503652039325
1739209734.6223786;-35.57807855764607
1739209734.6223822;-45.120503652039325
1739209734.6223857;-38.13080360867914
1739209734.622389;-45.120503652039325
1739209734.6223927;-45.120503652039325
1739209734.6223962;-38.13080360867914
1739209734.6223996;-35.57807855764607
1739209734.6224031;-45.120503652039325
1739209734.6224067;-45.120503652039325
1739209734.62241;-45.120503652039325
1739209734.6224136;-45.120503652039325
1739209734.6224172;-38.13080360867914
1739209734.6224205;-45.120503652039325
1739209734.6224241;-45.120503652039325
1739209734.6224277;-45.120503652039325
1739209734.622431;-38.13080360867914
1739209734.6224346;-38.13080360867914
1739209734.6224382;-38.13080360867914
1739209734.6224415;-38.13080360867914
1739209734.622445;-38.13080360867914
1739209734.6224487;-38.13080360867914
1739209734.6224523;-33.981070128970906
1739209734.6224556;-35.57807855764607
1739209734.6224592;-45.120503652039325
1739209734.6224627;-45.120503652039325
1739209734.622466;-38.13080360867914
1739209734.6224697;-35.57807855764607
1739209734.6224732;-38.13080360867914
1739209734.6224766;-45.120503652039325
1739209734.6224802;-38.13080360867914
1739209734.6224837;-38.13080360867914
1739209734.622487;-33.981070128970906
1739209734.6224906;-32.816014438256545
1739209734.6224942;-35.57807855764607
1739209734.6224976;-38.13080360867914
1739209734.6225011;-45.120503652039325
1739209734.6225047;-45.120503652039325
1739209734.622508;-38.13080360867914
1739209734.6225116;-35.57807855764607
1739209734.6225152;-45.120503652039325
1739209734.6225185;-45.120503652039325
1739209734.622522;-38.13080360867914
1739209734.6225257;-38.13080360867914
1739209734.6225293;-45.120503652039325
1739209734.6225326;-45.120503652039325
1739209734.6225362;-33.981070128970906
1739209734.6225398;-38.13080360867914
1739209734.622543;-33.981070128970906
1739209734.6225467;-38.13080360867914
1739209734.6225502;-45.120503652039325
1739209734.6225536;-45.120503652039325
1739209734.6225572;-38.13080360867914
1739209734.6225607;-32.816014438256545
1739209734.622564;-45.120503652039325
1739209734.6225677;-45.120503652039325
1739209734.6225712;-45.120503652039325
1739209734.6225746;-30.49652367304973
1739209734.6225781;-38.13080360867914
1739209734.6225817;-38.13080360867914
1739209734.622585;-45.120503652039325
1739209734.6225886;-38.13080360867914
1739209734.6225922;-45.120503652039325
1739209734.6225955;-45.120503652039325
1739209734.6225991;-35.57807855764607
1739209734.6226027;-33.981070128970956
1739209734.622606;-45.120503652039325
1739209734.6226096;-45.120503652039325
1739209734.6226132;-45.120503652039325
1739209734.6226168;-45.120503652039325
1739209734.62262;-45.120503652039325
1739209734.6226237;-45.120503652039325
1739209734.6226273;-38.13080360867914
1739209734.6226306;-28.58837851428586
1739209734.6226342;-33.981070128970906
1739209734.6226377;-45.120503652039325
1739209734.622641;-38.13080360867914
1739209734.6226447;-35.57807855764607
1739209734.6226482;-38.13080360867914
1739209734.6226516;-38.13080360867914
1739209734.6226552;-38.13080360867914
1739209734.6226587;-38.13080360867914
1739209734.622662;-45.120503652039325
1739209734.6226656;-45.120503652039325
1739209734.6226692;-45.120503652039325
1739209734.6226726;-45.120503652039325
1739209734.6226761;-45.120503652039325
1739209734.6226797;-45.120503652039325
1739209734.622683;-45.120503652039325
1739209734.6226866;-45.120503652039325
1739209734.6226902;-45.120503652039325
1739209734.6226935;-38.13080360867914
1739209734.622697;-38.13080360867914
1739209734.6227007;-45.120503652039325
1739209734.6227043;-45.120503652039325
1739209734.6227076;-45.120503652039325
1739209734.6227112;-45.120503652039325
1739209734.6227148;-31.141103565318915
1739209734.622718;-31.141103565318915
1739209734.6227217;-45.120503652039325
1739209734.6227252;-38.13080360867914
1739209734.6227286;-38.13080360867914
1739209734.6227322;-45.120503652039325
1739209734.6255717;-38.13080360867914
1739209734.6255724;-45.120503652039325
1739209734.6255734;-38.13080360867914
1739209734.625574;-45.120503652039325
1739209734.625575;-38.13080360867914
1739209734.6255758;-35.57807855764607
1739209734.6255767;-45.120503652039325
1739209734.6255774;-38.13080360867914
1739209734.6255784;-35.57807855764607
1739209734.625579;-38.13080360867914
1739209734.62558;-45.120503652039325
1739209734.6255808;-45.120503652039325
1739209734.6255817;-45.120503652039325
1739209734.6255827;-45.120503652039325
1739209734.6255834;-38.13080360867914
1739209734.6255844;-38.13080360867914
1739209734.625585;-33.981070128970906
1739209734.625586;-45.120503652039325
1739209734.6255867;-45.120503652039325
1739209734.6255877;-45.120503652039325
1739209734.6255884;-28.992665084841942
1739209734.6255894;-38.13080360867914
1739209734.62559;-45.120503652039325
1739209734.625591;-38.13080360867914
1739209734.6255918;-38.13080360867914
1739209734.6255927;-45.120503652039325
1739209734.6255937;-38.13080360867914
1739209734.6255944;-38.13080360867914
1739209734.6255953;-31.14110356531892
1739209734.625596;-45.120503652039325
1739209734.625597;-45.120503652039325
1739209734.6255977;-45.120503652039325
1739209734.6255987;-38.13080360867914
1739209734.6255994;-35.57807855764607
1739209734.6256003;-38.13080360867914
1739209734.625601;-45.120503652039325
1739209734.625602;-28.992665084841942
1739209734.6256027;-45.120503652039325
1739209734.6256037;-45.120503652039325
1739209734.6256046;-38.13080360867914
1739209734.6256053;-38.13080360867914
1739209734.6256063;-45.120503652039325
1739209734.625607;-45.120503652039325
1739209734.625608;-33.981070128970906
1739209734.6256087;-31.14110356531892
1739209734.6256096;-45.120503652039325
1739209734.6256104;-33.981070128970906
1739209734.6256113;-38.13080360867914
1739209734.625612;-38.13080360867914
1739209734.625613;-38.13080360867914
1739209734.6256137;-38.13080360867914
1739209734.6256146;-45.120503652039325
1739209734.6256156;-31.141103565318915
1739209734.6256163;-32.816014438256545
1739209734.6256173;-45.120503652039325
1739209734.625618;-45.120503652039325
1739209734.625619;-45.120503652039325
1739209734.6256196;-45.120503652039325
1739209734.6256206;-45.120503652039325
1739209734.6256213;-38.13080360867914
1739209734.6256223;-38.13080360867914
1739209734.625623;-38.13080360867914
1739209734.625624;-38.13080360867914
1739209734.6256247;-45.120503652039325
1739209734.6256256;-45.120503652039325
1739209734.6256266;-45.120503652039325
1739209734.6256273;-45.120503652039325
1739209734.6256282;-45.120503652039325
1739209734.625629;-45.120503652039325
1739209734.62563;-38.13080360867914
1739209734.6256306;-38.13080360867914
1739209734.6256316;-45.120503652039325
1739209734.6256323;-33.981070128970906
1739209734.6256332;-32.816014438256545
1739209734.625634;-38.13080360867914
1739209734.625635;-45.120503652039325
1739209734.6256356;-30.49652367304973
1739209734.6256366;-32.816014438256545
1739209734.6256375;-45.120503652039325
1739209734.6256382;-45.120503652039325
1739209734.6256392;-33.981070128970906
1739209734.62564;-32.816014438256545
1739209734.6256409;-45.120503652039325
1739209734.6256416;-38.13080360867914
1739209734.6256425;-45.120503652039325
1739209734.6256433;-38.13080360867914
1739209734.6256442;-38.13080360867914
1739209734.625645;-45.120503652039325
1739209734.6256459;-45.120503652039325
1739209734.6256466;-33.981070128970906
1739209734.6256475;-45.120503652039325
1739209734.6256485;-45.120503652039325
1739209734.6256492;-30.49652367304973
1739209734.6256502;-30.49652367304973
1739209734.625651;-45.120503652039325
1739209734.6256518;-45.120503652039325
1739209734.6256526;-33.981070128970906
1739209734.6256535;-38.13080360867914
1739209734.6256542;-45.120503652039325
1739209734.6256552;-45.120503652039325
1739209734.625656;-45.120503652039325
1739209734.6256568;-45.120503652039325
1739209734.6256576;-45.120503652039325
1739209734.6256585;-38.13080360867914
1739209734.6256592;-45.120503652039325
1739209734.6256602;-45.120503652039325
1739209734.6256611;-38.13080360867914
1739209734.6256618;-45.120503652039325
1739209734.6256628;-31.141103565318893
1739209734.6256635;-26.991370085610736
1739209734.6256645;-45.120503652039325
1739209734.6256652;-38.13080360867914
1739209734.6256661;-35.57807855764607
1739209734.6256669;-35.57807855764607
1739209734.6256678;-38.13080360867914
1739209734.6256685;-38.13080360867914
1739209734.6256695;-35.57807855764607
1739209734.6256702;-33.981070128970956
1739209734.6256711;-33.981070128970906
1739209734.625672;-38.13080360867914
1739209734.6256728;-45.120503652039325
1739209734.6256738;-45.120503652039325
1739209734.6256745;-45.120503652039325
1739209734.6256754;-38.13080360867914
1739209734.6256762;-38.13080360867914
1739209734.625677;-27.8777449560314
1739209734.6256778;-38.13080360867914
1739209734.6256788;-45.120503652039325
1739209734.6256795;-38.13080360867914
1739209734.6256804;-32.816014438256545
1739209734.6256812;-45.120503652039325
1739209734.625682;-38.13080360867914
1739209734.625683;-38.13080360867914
1739209734.6256838;-45.120503652039325
1739209734.6256847;-45.120503652039325
1739209734.6256855;-45.120503652039325
1739209734.6256864;-38.13080360867914
1739209734.6256871;-38.13080360867914
1739209734.625688;-38.13080360867914
1739209734.6256888;-45.120503652039325
1739209734.6256897;-38.13080360867914
1739209734.6256905;-32.816014438256545
1739209734.6256914;-45.120503652039325
1739209734.6256921;-45.120503652039325
1739209734.625693;-38.13080360867914
1739209734.625694;-45.120503652039325
1739209734.6256948;-45.120503652039325
1739209734.6256957;-45.120503652039325
1739209734.6256964;-38.13080360867914
1739209734.6256974;-45.120503652039325
1739209734.625698;-45.120503652039325
1739209734.625699;-45.120503652039325
1739209734.6256998;-45.120503652039325
1739209734.6257007;-38.13080360867914
1739209734.6257014;-33.981070128970906
1739209734.6257024;-45.120503652039325
1739209734.625703;-45.120503652039325
1739209734.625704;-45.120503652039325
1739209734.625705;-45.120503652039325
1739209734.6257057;-45.120503652039325
1739209734.6257067;-45.120503652039325
1739209734.6257074;-45.120503652039325
1739209734.6257083;-45.120503652039325
1739209734.625709;-45.120503652039325
1739209734.62571;-45.120503652039325
1739209734.6257107;-33.981070128970906
1739209734.6257117;-35.57807855764607
1739209734.6257124;-38.13080360867914
1739209734.6257133;-38.13080360867914
1739209734.625714;-38.13080360867914
1739209734.625715;-38.13080360867914
1739209734.625716;-45.120503652039325
1739209734.6257167;-45.120503652039325
1739209734.6257176;-45.120503652039325
1739209734.6257184;-45.120503652039325
1739209734.6257193;-38.13080360867914
1739209734.62572;-45.120503652039325
1739209734.625721;-45.120503652039325
1739209734.6257217;-45.120503652039325
1739209734.6257226;-45.120503652039325
1739209734.6257234;-45.120503652039325
1739209734.6257243;-33.981070128970906
1739209734.625725;-38.13080360867914
1739209734.625726;-45.120503652039325
1739209734.625727;-38.13080360867914
1739209734.6257277;-35.57807855764607
1739209734.6257286;-38.13080360867914
1739209734.6257293;-45.120503652039325
1739209734.6257303;-38.13080360867914
1739209734.625731;-38.13080360867914
1739209734.625732;-45.120503652039325
1739209734.6257327;-45.120503652039325
1739209734.6257336;-38.13080360867914
1739209734.6257343;-38.13080360867914
1739209734.6257353;-45.120503652039325
1739209734.625736;-38.13080360867914
1739209734.625737;-45.120503652039325
1739209734.625738;-38.13080360867914
1739209734.6257386;-38.13080360867914
1739209734.6257396;-45.120503652039325
1739209734.6257403;-38.13080360867914
1739209734.6257412;-35.57807855764607
1739209734.625742;-35.57807855764607
1739209734.625743;-45.120503652039325
1739209734.6257436;-45.120503652039325
1739209734.6257446;-38.13080360867914
1739209734.6257453;-45.120503652039325
1739209734.6257463;-35.57807855764607
1739209734.625747;-38.13080360867914
1739209734.625748;-38.13080360867914
1739209734.6257489;-38.13080360867914
1739209734.6257496;-45.120503652039325
1739209734.6257505;-38.13080360867914
1739209734.6257513;-38.13080360867914
1739209734.6257522;-45.120503652039325
1739209734.625753;-38.13080360867914
1739209734.6257539;-38.13080360867914
1739209734.6257546;-38.13080360867914
1739209734.6257555;-45.120503652039325
1739209734.6257563;-35.57807855764607
1739209734.6257572;-38.13080360867914
1739209734.625758;-45.120503652039325
1739209734.625759;-35.57807855764607
1739209734.6257598;-35.57807855764607
1739209734.6257606;-38.13080360867914
1739209734.6257615;-38.13080360867914
1739209734.6257622;-38.13080360867914
1739209734.6257632;-45.120503652039325
1739209734.625764;-45.120503652039325
1739209734.6257648;-38.13080360867914
1739209734.6257656;-45.120503652039325
1739209734.6257665;-45.120503652039325
1739209734.6257672;-38.13080360867914
1739209734.6257682;-35.57807855764607
1739209734.625769;-45.120503652039325
1739209734.6257699;-45.120503652039325
1739209734.6257708;-45.120503652039325
1739209734.6257715;-38.13080360867914
1739209734.6257725;-35.57807855764607
1739209734.6257732;-38.13080360867914
1739209734.6257741;-45.120503652039325
1739209734.6257749;-45.120503652039325
1739209734.6257758;-38.13080360867914
1739209734.6257765;-38.13080360867914
1739209734.6257775;-45.120503652039325
1739209734.6257782;-32.816014438256545
1739209734.6257792;-45.120503652039325
1739209734.6257799;-45.120503652039325
1739209734.6257808;-45.120503652039325
1739209734.6257818;-38.13080360867914
1739209734.6257825;-38.13080360867914
1739209734.6257834;-45.120503652039325
1739209734.6257842;-38.13080360867914
1739209734.625785;-38.13080360867914
1739209734.6257858;-35.57807855764607
1739209734.6257868;-38.13080360867914
1739209734.6257875;-38.13080360867914
1739209734.6257885;-33.981070128970906
1739209734.6257892;-38.13080360867914
1739209734.62579;-33.981070128970906
1739209734.6257908;-45.120503652039325
1739209734.6257918;-45.120503652039325
1739209734.6257927;-45.120503652039325
1739209734.6257935;-45.120503652039325
1739209734.6257944;-45.120503652039325
1739209734.6257951;-38.13080360867914
1739209734.625796;-45.120503652039325
1739209734.6257968;-45.120503652039325
1739209734.6257977;-38.13080360867914
1739209734.6257985;-45.120503652039325
1739209734.6257994;-45.120503652039325
1739209734.6258001;-45.120503652039325
1739209734.625801;-45.120503652039325
1739209734.6258018;-45.120503652039325
1739209734.6258028;-35.57807855764607
1739209734.6258037;-38.13080360867914
1739209734.6258044;-45.120503652039325
1739209734.6258054;-38.13080360867914
1739209734.625806;-45.120503652039325
1739209734.625807;-38.13080360867914
1739209734.6258078;-38.13080360867914
1739209734.6258087;-45.120503652039325
1739209734.6258094;-45.120503652039325
1739209734.6258104;-45.120503652039325
1739209734.625811;-45.120503652039325
1739209734.625812;-45.120503652039325
1739209734.6258128;-38.13080360867914
1739209734.6258137;-35.57807855764607
1739209734.6258147;-38.13080360867914
1739209734.6258154;-45.120503652039325
1739209734.6258163;-35.57807855764607
1739209734.625817;-32.816014438256545
1739209734.625818;-45.120503652039325
1739209734.6258187;-45.120503652039325
1739209734.6258197;-38.13080360867914
1739209734.6258204;-35.57807855764607
1739209734.6258214;-38.13080360867914
1739209734.625822;-45.120503652039325
1739209734.625823;-45.120503652039325
1739209734.6258237;-45.120503652039325
1739209734.6258247;-45.120503652039325
1739209734.6258256;-45.120503652039325
1739209734.6258264;-45.120503652039325
1739209734.6258273;-45.120503652039325
1739209734.625828;-38.13080360867914
1739209734.625829;-45.120503652039325
1739209734.6258297;-33.981070128970906
1739209734.6258307;-35.57807855764607
1739209734.6258314;-38.13080360867914
1739209734.6258323;-45.120503652039325
1739209734.625833;-38.13080360867914
1739209734.625834;-30.49652367304973
1739209734.6258347;-38.13080360867914
1739209734.6258357;-35.57807855764607
1739209734.6258364;-45.120503652039325
1739209734.6258373;-45.120503652039325
1739209734.6258383;-38.13080360867914
1739209734.625839;-38.13080360867914
1739209734.62584;-45.120503652039325
1739209734.6258407;-38.13080360867914
1739209734.6258416;-38.13080360867914
1739209734.6258423;-31.141103565318915
1739209734.6258433;-38.13080360867914
1739209734.625844;-45.120503652039325
1739209734.625845;-33.981070128970906
1739209734.6258457;-32.816014438256545
1739209734.6258466;-45.120503652039325
1739209734.6258473;-28.992665084841942
1739209734.6258483;-38.13080360867914
1739209734.6258492;-45.120503652039325
1739209734.62585;-45.120503652039325
1739209734.625851;-45.120503652039325
1739209734.6258516;-38.13080360867914
1739209734.6258526;-45.120503652039325
1739209734.6258533;-38.13080360867914
1739209734.6258543;-33.981070128970956
1739209734.625855;-45.120503652039325
1739209734.625856;-45.120503652039325
1739209734.6258566;-45.120503652039325
1739209734.6258576;-45.120503652039325
1739209734.6258583;-45.120503652039325
1739209734.6258593;-38.13080360867914
1739209734.6258602;-38.13080360867914
1739209734.625861;-28.992665084841942
1739209734.625862;-38.13080360867914
1739209734.6258626;-45.120503652039325
1739209734.6258636;-38.13080360867914
1739209734.6258643;-32.816014438256545
1739209734.6258652;-38.13080360867914
1739209734.625866;-38.13080360867914
1739209734.625867;-35.57807855764607
1739209734.6258676;-38.13080360867914
1739209734.6258686;-38.13080360867914
1739209734.6258693;-45.120503652039325
1739209734.6258702;-45.120503652039325
1739209734.6258712;-45.120503652039325
1739209734.625872;-45.120503652039325
1739209734.6258729;-45.120503652039325
1739209734.6258736;-45.120503652039325
1739209734.6258745;-31.141103565318915
1739209734.6258752;-38.13080360867914
1739209734.6258762;-45.120503652039325
1739209734.625877;-38.13080360867914
1739209734.6258779;-33.981070128970906
1739209734.6258786;-38.13080360867914
1739209734.6258795;-45.120503652039325
1739209734.6258802;-35.57807855764607
1739209734.6258812;-38.13080360867914
1739209734.6258821;-45.120503652039325
1739209734.6258829;-38.13080360867914
1739209734.6258838;-35.57807855764607
1739209734.6258845;-38.13080360867914
1739209734.6258855;-38.13080360867914
1739209734.6258862;-32.816014438256545
1739209734.6258872;-45.120503652039325
1739209734.6258879;-45.120503652039325
1739209734.6258888;-38.13080360867914
1739209734.6258895;-38.13080360867914
1739209734.6258905;-38.13080360867914
1739209734.6258912;-38.13080360867914
1739209734.6258922;-38.13080360867914
1739209734.625893;-45.120503652039325
1739209734.6258938;-38.13080360867914
1739209734.6258948;-33.981070128970906
1739209734.6258955;-33.981070128970906
1739209734.6258965;-45.120503652039325
1739209734.6258972;-38.13080360867914
1739209734.6258981;-38.13080360867914
1739209734.6258988;-38.13080360867914
1739209734.6258998;-38.13080360867914
1739209734.6259005;-45.120503652039325
1739209734.6259015;-38.13080360867914
1739209734.6259022;-33.981070128970906
1739209734.6259031;-38.13080360867914
1739209734.625904;-38.13080360867914
1739209734.6259048;-38.13080360867914
1739209734.6259058;-45.120503652039325
1739209734.6259065;-45.120503652039325
1739209734.6259074;-45.120503652039325
1739209734.6259081;-38.13080360867914
1739209734.625909;-30.49652367304973
1739209734.6259098;-45.120503652039325
1739209734.6259108;-45.120503652039325
1739209734.6259115;-38.13080360867914
1739209734.6259124;-38.13080360867914
1739209734.6259131;-45.120503652039325
1739209734.625914;-45.120503652039325
1739209734.625915;-38.13080360867914
1739209734.6259158;-28.992665084841942
1739209734.6259167;-45.120503652039325
1739209734.6259174;-38.13080360867914
1739209734.6259184;-38.13080360867914
1739209734.625919;-38.13080360867914
1739209734.62592;-38.13080360867914
1739209734.6259208;-38.13080360867914
1739209734.6259217;-45.120503652039325
1739209734.6259224;-31.14110356531892
1739209734.6259234;-45.120503652039325
1739209734.625924;-45.120503652039325
1739209734.625925;-45.120503652039325
1739209734.625926;-45.120503652039325
1739209734.6259267;-38.13080360867914
1739209734.6259277;-38.13080360867914
1739209734.6259284;-45.120503652039325
1739209734.6259294;-28.992665084841942
1739209734.62593;-38.13080360867914
1739209734.625931;-45.120503652039325
1739209734.6259317;-38.13080360867914
1739209734.6227357;-38.13080360867914
1739209734.622739;-33.981070128970906
1739209734.6227427;-38.13080360867914
1739209734.6227462;-32.816014438256545
1739209734.6227496;-35.57807855764607
1739209734.6227531;-45.120503652039325
1739209734.6227567;-45.120503652039325
1739209734.62276;-38.13080360867914
1739209734.6227636;-38.13080360867914
1739209734.6227672;-45.120503652039325
1739209734.6227705;-38.13080360867914
1739209734.6227741;-35.57807855764607
1739209734.6227777;-35.57807855764607
1739209734.6227813;-38.13080360867914
1739209734.6227846;-45.120503652039325
1739209734.6227882;-38.13080360867914
1739209734.6227918;-38.13080360867914
1739209734.622795;-38.13080360867914
1739209734.6227987;-45.120503652039325
1739209734.6228023;-38.13080360867914
1739209734.6228056;-38.13080360867914
1739209734.6228092;-45.120503652039325
1739209734.6228127;-33.981070128970906
1739209734.622816;-35.57807855764607
1739209734.6228197;-35.57807855764607
1739209734.6228232;-38.13080360867914
1739209734.6228266;-45.120503652039325
1739209734.6228302;-38.13080360867914
1739209734.6228337;-45.120503652039325
1739209734.622837;-45.120503652039325
1739209734.6228406;-45.120503652039325
1739209734.6228442;-45.120503652039325
1739209734.6228476;-33.981070128970906
1739209734.6228511;-45.120503652039325
1739209734.6228547;-38.13080360867914
1739209734.622858;-38.13080360867914
1739209734.6228616;-35.57807855764607
1739209734.6228652;-38.13080360867914
1739209734.6228688;-45.120503652039325
1739209734.622872;-33.981070128970906
1739209734.6228757;-38.13080360867914
1739209734.6228793;-38.13080360867914
1739209734.6228826;-38.13080360867914
1739209734.6228862;-45.120503652039325
1739209734.6228898;-45.120503652039325
1739209734.622893;-38.13080360867914
1739209734.6228967;-45.120503652039325
1739209734.6229002;-45.120503652039325
1739209734.6229036;-45.120503652039325
1739209734.6229072;-45.120503652039325
1739209734.6229107;-38.13080360867914
1739209734.622914;-38.13080360867914
1739209734.6229177;-32.816014438256545
1739209734.6229212;-38.13080360867914
1739209734.6229246;-45.120503652039325
1739209734.6229281;-38.13080360867914
1739209734.6229317;-38.13080360867914
1739209734.622935;-35.57807855764607
1739209734.6229386;-38.13080360867914
1739209734.6229422;-35.57807855764607
1739209734.6229458;-38.13080360867914
1739209734.6229491;-38.13080360867914
1739209734.6229527;-35.57807855764607
1739209734.6229563;-33.981070128970906
1739209734.6229596;-32.816014438256545
1739209734.6229632;-45.120503652039325
1739209734.6229668;-45.120503652039325
1739209734.62297;-45.120503652039325
1739209734.6229737;-45.120503652039325
1739209734.6229773;-38.13080360867914
1739209734.6229806;-38.13080360867914
1739209734.6229842;-45.120503652039325
1739209734.6229877;-45.120503652039325
1739209734.622991;-45.120503652039325
1739209734.6229947;-38.13080360867914
1739209734.6229982;-38.13080360867914
1739209734.6230016;-32.816014438256545
1739209734.6230052;-38.13080360867914
1739209734.6230087;-45.120503652039325
1739209734.623012;-45.120503652039325
1739209734.6230156;-35.57807855764607
1739209734.6230192;-38.13080360867914
1739209734.6230226;-45.120503652039325
1739209734.6230261;-45.120503652039325
1739209734.6230297;-45.120503652039325
1739209734.6230333;-45.120503652039325
1739209734.6230366;-45.120503652039325
1739209734.6230402;-45.120503652039325
1739209734.6230438;-45.120503652039325
1739209734.623047;-45.120503652039325
1739209734.6230507;-45.120503652039325
1739209734.6230543;-38.13080360867914
1739209734.6230576;-38.13080360867914
1739209734.6230612;-33.981070128970906
1739209734.6230648;-45.120503652039325
1739209734.623068;-33.981070128970906
1739209734.6230717;-33.981070128970906
1739209734.6230752;-45.120503652039325
1739209734.6230786;-45.120503652039325
1739209734.6230822;-38.13080360867914
1739209734.6230857;-33.981070128970906
1739209734.623089;-45.120503652039325
1739209734.6230927;-45.120503652039325
1739209734.6230962;-45.120503652039325
1739209734.6230996;-45.120503652039325
1739209734.6231031;-45.120503652039325
1739209734.6231067;-38.13080360867914
1739209734.62311;-38.13080360867914
1739209734.6231136;-45.120503652039325
1739209734.6231172;-45.120503652039325
1739209734.6231208;-38.13080360867914
1739209734.6231241;-45.120503652039325
1739209734.6231277;-45.120503652039325
1739209734.6231313;-38.13080360867914
1739209734.6231346;-45.120503652039325
1739209734.6231382;-38.13080360867914
1739209734.6231418;-31.141103565318893
1739209734.623145;-38.13080360867914
1739209734.6231487;-35.57807855764607
1739209734.6231523;-45.120503652039325
1739209734.6231556;-45.120503652039325
1739209734.6231592;-45.120503652039325
1739209734.6231627;-45.120503652039325
1739209734.623166;-45.120503652039325
1739209734.6231697;-33.981070128970956
1739209734.6231732;-38.13080360867914
1739209734.6231766;-38.13080360867914
1739209734.6231802;-45.120503652039325
1739209734.6231837;-45.120503652039325
1739209734.623187;-45.120503652039325
1739209734.6231906;-38.13080360867914
1739209734.6231942;-38.13080360867914
1739209734.6231978;-25.826314394896354
1739209734.6232011;-38.13080360867914
1739209734.6232047;-45.120503652039325
1739209734.6232083;-45.120503652039325
1739209734.6232116;-35.57807855764607
1739209734.6232152;-38.13080360867914
1739209734.6232188;-45.120503652039325
1739209734.623222;-45.120503652039325
1739209734.6232257;-33.981070128970956
1739209734.6232293;-38.13080360867914
