CAN Message; 0x98:0000957eb53e73fa
Timestamp;Amplitude
1739209903.7189276;-38.13080360867914
1739209903.7189329;-38.13080360867914
1739209903.718938;-38.13080360867914
1739209903.7189436;-33.981070128970906
1739209903.7189488;-45.120503652039325
1739209903.718954;-45.120503652039325
1739209903.7189593;-45.120503652039325
1739209903.7189646;-38.13080360867914
1739209903.7189698;-45.120503652039325
1739209903.718975;-45.120503652039325
1739209903.7189803;-38.13080360867914
1739209903.7189856;-38.13080360867914
1739209903.7189908;-35.57807855764607
1739209903.718996;-33.981070128970906
1739209903.7190013;-45.120503652039325
1739209903.7190065;-38.13080360867914
1739209903.7190118;-45.120503652039325
1739209903.7190173;-45.120503652039325
1739209903.7190225;-45.120503652039325
1739209903.7190278;-45.120503652039325
1739209903.719033;-45.120503652039325
1739209903.7190382;-45.120503652039325
1739209903.7190435;-45.120503652039325
1739209903.7190487;-33.981070128970906
1739209903.719054;-45.120503652039325
1739209903.7190592;-45.120503652039325
1739209903.7190645;-45.120503652039325
1739209903.7190697;-45.120503652039325
1739209903.719075;-38.13080360867914
1739209903.7190802;-45.120503652039325
1739209903.7190855;-38.13080360867914
1739209903.7190907;-38.13080360867914
1739209903.7190962;-38.13080360867914
1739209903.7191014;-32.816014438256545
1739209903.7191067;-45.120503652039325
1739209903.719112;-45.120503652039325
1739209903.7191172;-38.13080360867914
1739209903.7191224;-33.981070128970906
1739209903.7191277;-45.120503652039325
1739209903.719133;-45.120503652039325
1739209903.7191381;-45.120503652039325
1739209903.7191434;-45.120503652039325
1739209903.7191486;-38.13080360867914
1739209903.719154;-45.120503652039325
1739209903.7191591;-45.120503652039325
1739209903.7191644;-33.981070128970956
1739209903.7191699;-38.13080360867914
1739209903.719175;-33.981070128970906
1739209903.7191803;-38.13080360867914
1739209903.7191856;-45.120503652039325
1739209903.7191908;-45.120503652039325
1739209903.719196;-38.13080360867914
1739209903.7192013;-38.13080360867914
1739209903.7192066;-27.8777449560314
1739209903.7192118;-35.57807855764607
1739209903.719217;-45.120503652039325
1739209903.7192223;-38.13080360867914
1739209903.7192276;-45.120503652039325
1739209903.7192328;-38.13080360867914
1739209903.719238;-38.13080360867914
1739209903.7192435;-45.120503652039325
1739209903.7192488;-33.981070128970956
1739209903.719254;-45.120503652039325
1739209903.7192593;-38.13080360867914
1739209903.7192645;-35.57807855764607
1739209903.7192698;-45.120503652039325
1739209903.719275;-45.120503652039325
1739209903.7192802;-38.13080360867914
1739209903.7192855;-45.120503652039325
1739209903.7192907;-27.8777449560314
1739209903.719296;-35.57807855764607
1739209903.7193012;-38.13080360867914
1739209903.7193065;-45.120503652039325
1739209903.7193117;-45.120503652039325
1739209903.719317;-45.120503652039325
1739209903.7193224;-45.120503652039325
1739209903.7193277;-45.120503652039325
1739209903.719333;-38.13080360867914
1739209903.7193382;-45.120503652039325
1739209903.7193434;-45.120503652039325
1739209903.7193487;-45.120503652039325
1739209903.719354;-45.120503652039325
1739209903.7193592;-45.120503652039325
1739209903.7193644;-38.13080360867914
1739209903.7193696;-45.120503652039325
1739209903.719375;-31.141103565318915
1739209903.7193801;-33.981070128970906
1739209903.7193854;-45.120503652039325
1739209903.7193906;-38.13080360867914
1739209903.719396;-38.13080360867914
1739209903.7194014;-38.13080360867914
1739209903.7194066;-38.13080360867914
1739209903.7194118;-35.57807855764607
1739209903.719417;-38.13080360867914
1739209903.7194223;-45.120503652039325
1739209903.7194276;-38.13080360867914
1739209903.7194328;-38.13080360867914
1739209903.719438;-38.13080360867914
1739209903.7194433;-45.120503652039325
1739209903.7194486;-38.13080360867914
1739209903.7194538;-38.13080360867914
1739209903.719459;-32.816014438256545
1739209903.7194643;-38.13080360867914
1739209903.7194695;-45.120503652039325
1739209903.719475;-45.120503652039325
1739209903.7194803;-38.13080360867914
1739209903.7194855;-45.120503652039325
1739209903.7194908;-45.120503652039325
1739209903.719496;-45.120503652039325
1739209903.7195013;-33.981070128970906
1739209903.7195065;-31.141103565318915
1739209903.7195117;-38.13080360867914
1739209903.719517;-38.13080360867914
1739209903.7195222;-45.120503652039325
1739209903.7195275;-38.13080360867914
1739209903.7195327;-38.13080360867914
1739209903.719538;-45.120503652039325
1739209903.7195432;-45.120503652039325
1739209903.7195487;-31.141103565318915
1739209903.719554;-45.120503652039325
1739209903.7195592;-38.13080360867914
1739209903.7195644;-38.13080360867914
1739209903.7195697;-38.13080360867914
1739209903.719575;-38.13080360867914
1739209903.7195802;-45.120503652039325
1739209903.7195854;-38.13080360867914
1739209903.7195907;-33.981070128970906
1739209903.719596;-38.13080360867914
1739209903.7196012;-35.57807855764607
1739209903.7196064;-38.13080360867914
1739209903.7196116;-38.13080360867914
1739209903.719617;-35.57807855764607
1739209903.7196224;-38.13080360867914
1739209903.7196276;-38.13080360867914
1739209903.7196329;-33.981070128970906
1739209903.719638;-38.13080360867914
1739209903.7196434;-45.120503652039325
1739209903.7196486;-45.120503652039325
1739209903.7196538;-45.120503652039325
1739209903.719659;-38.13080360867914
1739209903.7196643;-45.120503652039325
1739209903.7196696;-38.13080360867914
1739209903.7196748;-33.981070128970906
1739209903.71968;-38.13080360867914
1739209903.7196853;-45.120503652039325
1739209903.7196906;-45.120503652039325
1739209903.7196958;-33.981070128970906
1739209903.7197013;-45.120503652039325
1739209903.7197065;-45.120503652039325
1739209903.7197118;-45.120503652039325
1739209903.719717;-38.13080360867914
1739209903.7197223;-45.120503652039325
1739209903.7197275;-38.13080360867914
1739209903.7197328;-45.120503652039325
1739209903.719738;-38.13080360867914
1739209903.7197433;-38.13080360867914
1739209903.7197485;-35.57807855764607
1739209903.7197537;-38.13080360867914
1739209903.719759;-38.13080360867914
1739209903.7197642;-45.120503652039325
1739209903.7197695;-45.120503652039325
1739209903.719775;-45.120503652039325
1739209903.7197802;-38.13080360867914
1739209903.7197855;-45.120503652039325
1739209903.7197907;-38.13080360867914
1739209903.719796;-38.13080360867914
1739209903.7198012;-38.13080360867914
1739209903.7198064;-38.13080360867914
1739209903.7198117;-38.13080360867914
1739209903.719817;-45.120503652039325
1739209903.7198222;-38.13080360867914
1739209903.7198274;-35.57807855764607
1739209903.7198327;-38.13080360867914
1739209903.719838;-45.120503652039325
1739209903.7198431;-38.13080360867914
1739209903.7198484;-45.120503652039325
1739209903.7198539;-45.120503652039325
1739209903.7198591;-35.57807855764607
1739209903.7198644;-38.13080360867914
1739209903.7198696;-45.120503652039325
1739209903.7198749;-38.13080360867914
1739209903.71988;-38.13080360867914
1739209903.7198853;-38.13080360867914
1739209903.7198906;-38.13080360867914
1739209903.7198958;-38.13080360867914
1739209903.719901;-38.13080360867914
1739209903.7199063;-38.13080360867914
1739209903.7199116;-35.57807855764607
1739209903.7199168;-45.120503652039325
1739209903.719922;-35.57807855764607
1739209903.7199275;-35.57807855764607
1739209903.7199328;-45.120503652039325
1739209903.719938;-45.120503652039325
1739209903.7199433;-35.57807855764607
1739209903.7199485;-45.120503652039325
1739209903.7199538;-45.120503652039325
1739209903.719959;-38.13080360867914
1739209903.7199643;-35.57807855764607
1739209903.7199695;-45.120503652039325
1739209903.7199748;-45.120503652039325
1739209903.71998;-45.120503652039325
1739209903.7199852;-45.120503652039325
1739209903.7199905;-45.120503652039325
1739209903.7199957;-45.120503652039325
1739209903.720001;-38.13080360867914
1739209903.7200065;-35.57807855764607
1739209903.7200117;-38.13080360867914
1739209903.720017;-45.120503652039325
1739209903.7200222;-33.981070128970906
1739209903.7200274;-35.57807855764607
1739209903.7200327;-45.120503652039325
1739209903.720038;-45.120503652039325
1739209903.7200432;-38.13080360867914
1739209903.7200484;-38.13080360867914
1739209903.7200537;-38.13080360867914
1739209903.720059;-45.120503652039325
1739209903.7200642;-38.13080360867914
1739209903.7200694;-38.13080360867914
1739209903.7200747;-38.13080360867914
1739209903.7200801;-45.120503652039325
1739209903.7200854;-45.120503652039325
1739209903.7200906;-38.13080360867914
1739209903.7200959;-38.13080360867914
1739209903.720101;-31.141103565318893
1739209903.7201064;-45.120503652039325
1739209903.7201116;-38.13080360867914
1739209903.7201169;-38.13080360867914
1739209903.720122;-45.120503652039325
1739209903.7201273;-38.13080360867914
1739209903.7201326;-38.13080360867914
1739209903.7201378;-38.13080360867914
1739209903.720143;-45.120503652039325
1739209903.7201483;-45.120503652039325
1739209903.7201538;-45.120503652039325
1739209903.720159;-45.120503652039325
1739209903.7201643;-45.120503652039325
1739209903.7201695;-38.13080360867914
1739209903.7201748;-32.816014438256545
1739209903.72018;-38.13080360867914
1739209903.7201853;-38.13080360867914
1739209903.7201905;-38.13080360867914
1739209903.7201958;-35.57807855764607
1739209903.720201;-38.13080360867914
1739209903.7202063;-38.13080360867914
1739209903.7202115;-33.981070128970906
1739209903.7202168;-38.13080360867914
1739209903.720222;-38.13080360867914
1739209903.7202272;-45.120503652039325
1739209903.7202327;-38.13080360867914
1739209903.720238;-32.816014438256545
1739209903.7202432;-38.13080360867914
1739209903.7202485;-45.120503652039325
1739209903.7202537;-45.120503652039325
1739209903.720259;-45.120503652039325
1739209903.7202642;-45.120503652039325
1739209903.7202694;-45.120503652039325
1739209903.7202747;-38.13080360867914
1739209903.72028;-35.57807855764607
1739209903.7202852;-45.120503652039325
1739209903.7202904;-45.120503652039325
1739209903.7202957;-45.120503652039325
1739209903.720301;-38.13080360867914
1739209903.7203064;-38.13080360867914
1739209903.7203116;-28.992665084841942
1739209903.720317;-35.57807855764607
1739209903.7203221;-38.13080360867914
1739209903.7203274;-38.13080360867914
1739209903.7203326;-45.120503652039325
1739209903.7203379;-38.13080360867914
1739209903.720343;-35.57807855764607
1739209903.7203484;-38.13080360867914
1739209903.7203536;-32.81601443825658
1739209903.7203588;-38.13080360867914
1739209903.720364;-45.120503652039325
1739209903.7203693;-45.120503652039325
1739209903.7203746;-45.120503652039325
1739209903.7203798;-45.120503652039325
1739209903.7203853;-38.13080360867914
1739209903.7203906;-45.120503652039325
1739209903.7203958;-31.141103565318915
1739209903.720401;-32.816014438256545
1739209903.7204063;-32.816014438256545
1739209903.7204115;-33.981070128970906
1739209903.7204168;-45.120503652039325
1739209903.720422;-35.57807855764607
1739209903.7204273;-38.13080360867914
1739209903.7204325;-38.13080360867914
1739209903.7204378;-32.81601443825658
1739209903.720443;-33.981070128970906
1739209903.7204483;-35.57807855764607
1739209903.7204535;-45.120503652039325
1739209903.720459;-45.120503652039325
1739209903.7204642;-45.120503652039325
1739209903.7204695;-38.13080360867914
1739209903.7204747;-45.120503652039325
1739209903.72048;-38.13080360867914
1739209903.7204852;-33.981070128970906
1739209903.7204905;-45.120503652039325
1739209903.7204957;-45.120503652039325
1739209903.720501;-38.13080360867914
1739209903.7205062;-33.981070128970906
1739209903.7205114;-38.13080360867914
1739209903.7205167;-38.13080360867914
1739209903.720522;-45.120503652039325
1739209903.7205272;-38.13080360867914
1739209903.7205324;-38.13080360867914
1739209903.720538;-45.120503652039325
1739209903.7205431;-45.120503652039325
1739209903.7205484;-38.13080360867914
1739209903.7205536;-38.13080360867914
1739209903.720559;-45.120503652039325
1739209903.7205641;-38.13080360867914
1739209903.7205694;-38.13080360867914
1739209903.7205746;-45.120503652039325
1739209903.7205799;-38.13080360867914
1739209903.720585;-45.120503652039325
1739209903.7205904;-33.981070128970906
1739209903.7205956;-38.13080360867914
1739209903.7206008;-35.57807855764607
1739209903.720606;-38.13080360867914
1739209903.7206116;-33.981070128970906
1739209903.7206168;-38.13080360867914
1739209903.720622;-45.120503652039325
1739209903.7206273;-45.120503652039325
1739209903.7206326;-38.13080360867914
1739209903.7206378;-45.120503652039325
1739209903.720643;-38.13080360867914
1739209903.7206483;-38.13080360867914
1739209903.7206535;-28.58837851428586
1739209903.7206588;-38.13080360867914
1739209903.720664;-45.120503652039325
1739209903.7206693;-45.120503652039325
1739209903.7206745;-45.120503652039325
1739209903.7206798;-38.13080360867914
1739209903.7206852;-45.120503652039325
1739209903.7206905;-38.13080360867914
1739209903.7206957;-31.141103565318915
1739209903.720701;-38.13080360867914
1739209903.7207062;-45.120503652039325
1739209903.7207115;-38.13080360867914
1739209903.7207167;-35.57807855764607
1739209903.720722;-38.13080360867914
1739209903.7207272;-38.13080360867914
1739209903.7207325;-45.120503652039325
1739209903.7207377;-38.13080360867914
1739209903.720743;-45.120503652039325
1739209903.7207482;-38.13080360867914
1739209903.7207534;-38.13080360867914
1739209903.7207587;-38.13080360867914
1739209903.7207642;-45.120503652039325
1739209903.7207694;-45.120503652039325
1739209903.7207747;-38.13080360867914
1739209903.72078;-33.981070128970906
1739209903.7207851;-45.120503652039325
1739209903.7207904;-38.13080360867914
1739209903.7207956;-45.120503652039325
1739209903.7208009;-33.981070128970906
1739209903.7208061;-45.120503652039325
1739209903.7208114;-38.13080360867914
1739209903.7208166;-45.120503652039325
1739209903.7208219;-38.13080360867914
1739209903.720827;-35.57807855764607
1739209903.7208323;-45.120503652039325
1739209903.7208378;-45.120503652039325
1739209903.720843;-38.13080360867914
1739209903.7208483;-35.57807855764607
1739209903.7208536;-38.13080360867914
1739209903.7208588;-38.13080360867914
1739209903.720864;-38.13080360867914
1739209903.7208693;-38.13080360867914
1739209903.7208745;-45.120503652039325
1739209903.7208798;-45.120503652039325
1739209903.720885;-45.120503652039325
1739209903.7208903;-45.120503652039325
1739209903.7208955;-45.120503652039325
1739209903.7209008;-45.120503652039325
1739209903.720906;-45.120503652039325
1739209903.7209113;-45.120503652039325
1739209903.7209167;-45.120503652039325
1739209903.720922;-45.120503652039325
1739209903.7209272;-45.120503652039325
1739209903.7209325;-38.13080360867914
1739209903.7209377;-35.57807855764607
1739209903.720943;-38.13080360867914
1739209903.7209482;-38.13080360867914
1739209903.7209535;-35.57807855764607
1739209903.7209587;-38.13080360867914
1739209903.720964;-45.120503652039325
1739209903.7209692;-45.120503652039325
1739209903.7209744;-45.120503652039325
1739209903.7209797;-33.981070128970906
1739209903.720985;-45.120503652039325
1739209903.7209904;-45.120503652039325
1739209903.7209957;-38.13080360867914
1739209903.721001;-38.13080360867914
1739209903.7210062;-45.120503652039325
1739209903.7210114;-38.13080360867914
1739209903.7210166;-38.13080360867914
1739209903.721022;-45.120503652039325
1739209903.7210271;-45.120503652039325
1739209903.7210324;-38.13080360867914
1739209903.7210376;-32.816014438256545
1739209903.7210429;-45.120503652039325
1739209903.721048;-45.120503652039325
1739209903.7210534;-45.120503652039325
1739209903.7210586;-38.13080360867914
1739209903.721064;-38.13080360867914
1739209903.7210693;-38.13080360867914
1739209903.7210746;-38.13080360867914
1739209903.7210798;-45.120503652039325
1739209903.721085;-45.120503652039325
1739209903.7210903;-38.13080360867914
1739209903.7210956;-38.13080360867914
1739209903.7211008;-45.120503652039325
1739209903.721106;-45.120503652039325
1739209903.7211113;-45.120503652039325
1739209903.7211165;-45.120503652039325
1739209903.7211218;-32.816014438256545
1739209903.721127;-35.57807855764607
1739209903.7211323;-38.13080360867914
1739209903.7211375;-45.120503652039325
1739209903.721143;-33.981070128970906
1739209903.7211483;-35.57807855764607
1739209903.7211535;-38.13080360867914
1739209903.7211587;-38.13080360867914
1739209903.721164;-45.120503652039325
1739209903.7211692;-45.120503652039325
1739209903.7211745;-38.13080360867914
1739209903.7211797;-38.13080360867914
1739209903.721185;-38.13080360867914
1739209903.7211902;-38.13080360867914
1739209903.7211955;-45.120503652039325
1739209903.7212007;-45.120503652039325
1739209903.721206;-38.13080360867914
1739209903.7212112;-38.13080360867914
1739209903.7212167;-38.13080360867914
1739209903.721222;-45.120503652039325
1739209903.7212272;-38.13080360867914
1739209903.7212324;-35.57807855764607
1739209903.7212377;-45.120503652039325
1739209903.721243;-38.13080360867914
1739209903.7212481;-35.57807855764607
1739209903.7212534;-45.120503652039325
1739209903.7212586;-45.120503652039325
1739209903.721264;-38.13080360867914
1739209903.7212691;-45.120503652039325
1739209903.7212744;-38.13080360867914
1739209903.7212796;-45.120503652039325
1739209903.7212849;-45.120503652039325
1739209903.72129;-38.13080360867914
1739209903.7212956;-45.120503652039325
1739209903.7213008;-45.120503652039325
1739209903.721306;-45.120503652039325
1739209903.7213113;-35.57807855764607
1739209903.7213166;-38.13080360867914
1739209903.7213218;-45.120503652039325
1739209903.721327;-45.120503652039325
1739209903.7213323;-28.992665084841942
1739209903.7213376;-33.981070128970906
1739209903.7213428;-45.120503652039325
1739209903.721348;-38.13080360867914
1739209903.7213533;-32.816014438256545
1739209903.7213585;-33.981070128970906
1739209903.7213638;-45.120503652039325
1739209903.7213693;-38.13080360867914
1739209903.7213745;-45.120503652039325
1739209903.7213798;-45.120503652039325
1739209903.721385;-45.120503652039325
1739209903.7213902;-38.13080360867914
1739209903.7213955;-38.13080360867914
1739209903.7214007;-45.120503652039325
1739209903.721406;-45.120503652039325
1739209903.7214112;-45.120503652039325
1739209903.7214165;-33.981070128970906
1739209903.7214217;-38.13080360867914
1739209903.721427;-38.13080360867914
1739209903.7214322;-45.120503652039325
1739209903.7214375;-38.13080360867914
1739209903.7214427;-38.13080360867914
1739209903.7214482;-45.120503652039325
1739209903.7214534;-45.120503652039325
1739209903.7214587;-38.13080360867914
1739209903.721464;-35.57807855764607
1739209903.7214692;-38.13080360867914
1739209903.7214744;-33.981070128970906
1739209903.7214797;-32.816014438256545
1739209903.721485;-38.13080360867914
1739209903.7214901;-45.120503652039325
1739209903.7214954;-38.13080360867914
1739209903.7215006;-33.981070128970906
1739209903.7215059;-32.816014438256545
1739209903.7215111;-35.57807855764607
1739209903.7215164;-45.120503652039325
1739209903.7215219;-45.120503652039325
1739209903.721527;-45.120503652039325
1739209903.7215323;-45.120503652039325
1739209903.7215376;-38.13080360867914
1739209903.7215428;-33.981070128970906
1739209903.721548;-31.141103565318915
1739209903.7215533;-45.120503652039325
1739209903.7215586;-45.120503652039325
1739209903.7215638;-33.981070128970906
1739209903.721569;-38.13080360867914
1739209903.7215743;-38.13080360867914
1739209903.7215796;-38.13080360867914
1739209903.7215848;-38.13080360867914
1739209903.72159;-28.58837851428586
1739209903.7215955;-38.13080360867914
1739209903.7216008;-45.120503652039325
1739209903.721606;-38.13080360867914
1739209903.7216113;-45.120503652039325
1739209903.7216165;-45.120503652039325
1739209903.7216218;-45.120503652039325
1739209903.721627;-38.13080360867914
1739209903.7216322;-33.981070128970906
1739209903.7216375;-45.120503652039325
1739209903.7216427;-45.120503652039325
1739209903.721648;-45.120503652039325
1739209903.7216532;-45.120503652039325
1739209903.7216585;-45.120503652039325
1739209903.7216637;-38.13080360867914
1739209903.721669;-35.57807855764607
1739209903.7216744;-38.13080360867914
1739209903.7216797;-38.13080360867914
1739209903.721685;-45.120503652039325
1739209903.7216902;-45.120503652039325
1739209903.7216954;-45.120503652039325
1739209903.7217007;-45.120503652039325
1739209903.721706;-38.13080360867914
1739209903.7217112;-35.57807855764607
1739209903.7217164;-38.13080360867914
1739209903.7217216;-45.120503652039325
1739209903.721727;-38.13080360867914
1739209903.7217321;-33.981070128970906
1739209903.7217374;-35.57807855764607
1739209903.7217426;-38.13080360867914
1739209903.721748;-38.13080360867914
1739209903.7217534;-38.13080360867914
1739209903.7217586;-38.13080360867914
1739209903.7217638;-38.13080360867914
1739209903.721769;-45.120503652039325
1739209903.7217743;-45.120503652039325
1739209903.7217796;-45.120503652039325
1739209903.7217848;-38.13080360867914
1739209903.72179;-45.120503652039325
1739209903.7217953;-38.13080360867914
1739209903.7218006;-32.816014438256545
1739209903.7218058;-45.120503652039325
1739209903.721811;-38.13080360867914
1739209903.7218163;-38.13080360867914
1739209903.7218215;-38.13080360867914
1739209903.721827;-45.120503652039325
1739209903.7218323;-45.120503652039325
1739209903.7218375;-45.120503652039325
1739209903.7218428;-38.13080360867914
1739209903.721848;-38.13080360867914
1739209903.7218533;-38.13080360867914
1739209903.7218585;-45.120503652039325
1739209903.7218637;-38.13080360867914
1739209903.721869;-35.57807855764607
1739209903.7218742;-45.120503652039325
1739209903.7218795;-45.120503652039325
1739209903.7218847;-38.13080360867914
1739209903.72189;-45.120503652039325
1739209903.7218952;-45.120503652039325
1739209903.7219007;-45.120503652039325
1739209903.721906;-45.120503652039325
1739209903.7219112;-45.120503652039325
1739209903.7219164;-45.120503652039325
1739209903.7219217;-38.13080360867914
1739209903.721927;-38.13080360867914
1739209903.7219322;-38.13080360867914
1739209903.7219374;-38.13080360867914
1739209903.7219427;-38.13080360867914
1739209903.721948;-33.981070128970906
1739209903.7219532;-38.13080360867914
1739209903.7219584;-45.120503652039325
1739209903.7219636;-35.57807855764607
1739209903.721969;-45.120503652039325
1739209903.7219741;-45.120503652039325
1739209903.7219796;-38.13080360867914
1739209903.7219849;-45.120503652039325
1739209903.72199;-45.120503652039325
1739209903.7219954;-33.981070128970906
1739209903.7220006;-35.57807855764607
1739209903.7220058;-38.13080360867914
1739209903.722011;-45.120503652039325
1739209903.7220163;-45.120503652039325
1739209903.7220216;-45.120503652039325
1739209903.7220268;-45.120503652039325
1739209903.722032;-33.981070128970906
1739209903.7220373;-45.120503652039325
1739209903.7220426;-45.120503652039325
1739209903.7220478;-35.57807855764607
1739209903.7220533;-45.120503652039325
1739209903.7220585;-33.981070128970906
1739209903.7220638;-38.13080360867914
1739209903.722069;-45.120503652039325
1739209903.7220743;-45.120503652039325
1739209903.7220795;-38.13080360867914
1739209903.7220848;-38.13080360867914
1739209903.72209;-38.13080360867914
1739209903.7220953;-35.57807855764607
1739209903.7221005;-45.120503652039325
1739209903.7221057;-45.120503652039325
1739209903.722111;-45.120503652039325
1739209903.7221162;-38.13080360867914
1739209903.7221215;-38.13080360867914
1739209903.722127;-38.13080360867914
1739209903.7221322;-45.120503652039325
1739209903.7221375;-38.13080360867914
1739209903.7221427;-32.816014438256545
1739209903.722148;-38.13080360867914
1739209903.7221532;-45.120503652039325
1739209903.7221584;-38.13080360867914
1739209903.7221637;-32.816014438256545
1739209903.722169;-38.13080360867914
1739209903.7221742;-38.13080360867914
1739209903.7221794;-45.120503652039325
1739209903.7221847;-38.13080360867914
1739209903.72219;-38.13080360867914
1739209903.7221951;-45.120503652039325
1739209903.7222004;-45.120503652039325
1739209903.7222059;-45.120503652039325
1739209903.7222111;-45.120503652039325
1739209903.7222164;-45.120503652039325
1739209903.7222216;-45.120503652039325
1739209903.7222269;-45.120503652039325
1739209903.722232;-45.120503652039325
1739209903.7222373;-38.13080360867914
1739209903.7222426;-38.13080360867914
1739209903.7222478;-45.120503652039325
1739209903.722253;-45.120503652039325
1739209903.7222583;-45.120503652039325
1739209903.7222636;-38.13080360867914
1739209903.7222688;-28.58837851428586
1739209903.722274;-32.816014438256545
1739209903.7222795;-38.13080360867914
1739209903.7222848;-45.120503652039325
1739209903.72229;-38.13080360867914
1739209903.7222953;-35.57807855764607
1739209903.7223005;-38.13080360867914
1739209903.7223058;-38.13080360867914
1739209903.722311;-45.120503652039325
1739209903.7223163;-45.120503652039325
1739209903.7223215;-45.120503652039325
1739209903.7223268;-38.13080360867914
1739209903.722332;-35.57807855764607
1739209903.7223372;-45.120503652039325
1739209903.7223425;-45.120503652039325
1739209903.7223477;-38.13080360867914
1739209903.722353;-45.120503652039325
1739209903.7223585;-45.120503652039325
1739209903.7223637;-45.120503652039325
1739209903.722369;-38.13080360867914
1739209903.7223742;-35.57807855764607
1739209903.7223794;-45.120503652039325
1739209903.7223847;-45.120503652039325
1739209903.72239;-45.120503652039325
1739209903.7223952;-31.141103565318915
1739209903.7224004;-33.981070128970906
1739209903.7224057;-45.120503652039325
1739209903.722411;-38.13080360867914
1739209903.7224162;-35.57807855764607
1739209903.7224214;-38.13080360867914
1739209903.7224267;-45.120503652039325
1739209903.7224321;-45.120503652039325
1739209903.7224374;-38.13080360867914
1739209903.7224426;-35.57807855764607
1739209903.7224479;-38.13080360867914
1739209903.722453;-45.120503652039325
1739209903.7224584;-45.120503652039325
1739209903.7224636;-45.120503652039325
1739209903.7224689;-45.120503652039325
1739209903.722474;-38.13080360867914
1739209903.7224793;-31.141103565318915
1739209903.7224846;-31.141103565318915
1739209903.7224898;-45.120503652039325
1739209903.722495;-45.120503652039325
