CAN Message; 0x150:06005448513d6c54
1739209831.2800224;-45.120503652039325
1739209831.2800276;-45.120503652039325
1739209831.280033;-38.13080360867914
1739209831.2800384;-33.981070128970906
1739209831.2800438;-45.120503652039325
1739209831.280049;-38.13080360867914
1739209831.2800546;-33.981070128970906
1739209831.28006;-45.120503652039325
1739209831.2800653;-45.120503652039325
1739209831.2800708;-38.13080360867914
1739209831.280076;-38.13080360867914
1739209831.2800815;-45.120503652039325
1739209831.2800868;-45.120503652039325
1739209831.2800922;-45.120503652039325
1739209831.2800975;-38.13080360867914
1739209831.280103;-38.13080360867914
1739209831.2801082;-35.57807855764607
1739209831.2801137;-45.120503652039325
1739209831.2801192;-45.120503652039325
1739209831.2801244;-35.57807855764607
1739209831.28013;-38.13080360867914
1739209831.2801352;-45.120503652039325
1739209831.2801406;-45.120503652039325
1739209831.280146;-45.120503652039325
1739209831.2801514;-35.57807855764607
1739209831.2801566;-38.13080360867914
1739209831.280162;-45.120503652039325
1739209831.2801673;-45.120503652039325
1739209831.2801728;-35.57807855764607
1739209831.2801783;-38.13080360867914
1739209831.2801836;-45.120503652039325
1739209831.280189;-45.120503652039325
1739209831.2801943;-45.120503652039325
1739209831.2801998;-38.13080360867914
1739209831.280205;-45.120503652039325
1739209831.2802105;-38.13080360867914
1739209831.2802157;-38.13080360867914
1739209831.2802212;-38.13080360867914
1739209831.2802265;-45.120503652039325
1739209831.280232;-38.13080360867914
1739209831.2802374;-28.58837851428586
1739209831.2802427;-38.13080360867914
1739209831.2802482;-45.120503652039325
1739209831.2802534;-38.13080360867914
1739209831.280259;-35.57807855764607
1739209831.2802641;-38.13080360867914
1739209831.2802696;-45.120503652039325
1739209831.2802749;-45.120503652039325
1739209831.2802804;-45.120503652039325
1739209831.2802856;-38.13080360867914
1739209831.280291;-35.57807855764607
1739209831.2802963;-38.13080360867914
1739209831.2803018;-45.120503652039325
1739209831.2803073;-38.13080360867914
1739209831.2803125;-45.120503652039325
1739209831.280318;-35.57807855764607
1739209831.2803233;-32.816014438256545
1739209831.2803288;-38.13080360867914
1739209831.280334;-38.13080360867914
1739209831.2803395;-38.13080360867914
1739209831.2803447;-35.57807855764607
1739209831.2803502;-45.120503652039325
1739209831.2803555;-45.120503652039325
1739209831.280361;-38.13080360867914
1739209831.2803664;-35.57807855764607
1739209831.2803717;-45.120503652039325
1739209831.2803771;-33.981070128970906
1739209831.2803824;-38.13080360867914
1739209831.2803879;-45.120503652039325
1739209831.2803931;-38.13080360867914
1739209831.2803986;-38.13080360867914
1739209831.2804039;-38.13080360867914
1739209831.2804093;-31.141103565318943
1739209831.2804146;-38.13080360867914
1739209831.28042;-45.120503652039325
1739209831.2804255;-45.120503652039325
1739209831.2804308;-38.13080360867914
1739209831.2804363;-38.13080360867914
1739209831.2804415;-38.13080360867914
1739209831.280447;-35.57807855764607
1739209831.2804523;-26.487275050834715
1739209831.2804577;-38.13080360867914
1739209831.280463;-35.57807855764607
1739209831.2804685;-35.57807855764607
1739209831.2804737;-35.57807855764607
1739209831.2804792;-38.13080360867914
1739209831.2804847;-45.120503652039325
1739209831.28049;-45.120503652039325
1739209831.2804954;-38.13080360867914
1739209831.2805007;-45.120503652039325
1739209831.2805061;-45.120503652039325
1739209831.2805114;-45.120503652039325
1739209831.2805169;-45.120503652039325
1739209831.280522;-38.13080360867914
1739209831.2805276;-38.13080360867914
1739209831.2805328;-45.120503652039325
1739209831.2805383;-30.49652367304973
1739209831.2805438;-45.120503652039325
1739209831.280549;-45.120503652039325
1739209831.2805545;-38.13080360867914
1739209831.2805598;-35.57807855764607
1739209831.2805653;-38.13080360867914
1739209831.2805705;-38.13080360867914
1739209831.280576;-45.120503652039325
1739209831.2805812;-35.57807855764607
1739209831.2805867;-35.57807855764607
1739209831.280592;-45.120503652039325
1739209831.2805974;-38.13080360867914
1739209831.280603;-38.13080360867914
1739209831.2806082;-45.120503652039325
1739209831.2806137;-45.120503652039325
1739209831.280619;-45.120503652039325
1739209831.2806244;-45.120503652039325
1739209831.2806296;-45.120503652039325
1739209831.280635;-32.816014438256545
1739209831.2806404;-38.13080360867914
1739209831.2806458;-45.120503652039325
1739209831.280651;-45.120503652039325
1739209831.2806566;-33.981070128970906
1739209831.280662;-45.120503652039325
1739209831.2806673;-28.21854285175415
1739209831.2806728;-32.816014438256545
1739209831.280678;-45.120503652039325
1739209831.2806835;-38.13080360867914
1739209831.2806888;-38.13080360867914
1739209831.2806942;-38.13080360867914
1739209831.2806995;-45.120503652039325
1739209831.280705;-38.13080360867914
1739209831.2807102;-45.120503652039325
1739209831.2807157;-45.120503652039325
1739209831.2807212;-32.816014438256545
1739209831.2807264;-38.13080360867914
1739209831.280732;-45.120503652039325
1739209831.2807372;-45.120503652039325
1739209831.2807426;-45.120503652039325
1739209831.280748;-38.13080360867914
1739209831.2807534;-35.57807855764607
1739209831.2807586;-35.57807855764607
1739209831.280764;-35.57807855764607
1739209831.2807693;-33.981070128970906
1739209831.2807748;-45.120503652039325
1739209831.2807803;-45.120503652039325
1739209831.2807856;-45.120503652039325
1739209831.280791;-45.120503652039325
1739209831.2807963;-38.13080360867914
1739209831.2808018;-38.13080360867914
1739209831.280807;-38.13080360867914
1739209831.2808125;-38.13080360867914
1739209831.2808177;-45.120503652039325
1739209831.2808232;-38.13080360867914
1739209831.2808285;-45.120503652039325
1739209831.280834;-45.120503652039325
1739209831.2808394;-45.120503652039325
1739209831.2808447;-38.13080360867914
1739209831.2808502;-45.120503652039325
1739209831.2808554;-45.120503652039325
1739209831.280861;-45.120503652039325
1739209831.2808661;-38.13080360867914
1739209831.2808716;-38.13080360867914
1739209831.2808769;-45.120503652039325
1739209831.2808824;-33.981070128970906
1739209831.2808876;-33.981070128970906
1739209831.280893;-45.120503652039325
1739209831.2808986;-45.120503652039325
1739209831.2809038;-35.57807855764607
1739209831.2809093;-45.120503652039325
1739209831.2809145;-45.120503652039325
1739209831.28092;-45.120503652039325
1739209831.2809253;-45.120503652039325
1739209831.2809308;-45.120503652039325
1739209831.280936;-45.120503652039325
1739209831.2809415;-45.120503652039325
1739209831.2809467;-45.120503652039325
1739209831.2809522;-38.13080360867914
1739209831.2809577;-38.13080360867914
1739209831.280963;-45.120503652039325
1739209831.2809684;-38.13080360867914
1739209831.2809737;-38.13080360867914
1739209831.2809792;-45.120503652039325
1739209831.2809844;-33.981070128970906
1739209831.28099;-45.120503652039325
1739209831.2809951;-45.120503652039325
1739209831.2810006;-38.13080360867914
1739209831.2810059;-38.13080360867914
1739209831.2810113;-38.13080360867914
1739209831.2810168;-33.981070128970906
1739209831.281022;-31.141103565318915
1739209831.2810276;-29.438486411369354
1739209831.2810328;-23.75329798047522
1739209831.2810383;-31.141103565318915
1739209831.2810435;-38.13080360867914
1739209831.281049;-25.62660358559016
1739209831.2810543;-45.120503652039325
1739209831.2810597;-45.120503652039325
1739209831.281065;-32.816014438256545
1739209831.2810705;-35.57807855764607
1739209831.281076;-45.120503652039325
1739209831.2810812;-33.981070128970956
1739209831.2810867;-38.13080360867914
1739209831.281092;-31.14110356531892
1739209831.2810974;-23.38864096791655
1739209831.2811027;-24.589719217205094
1739209831.2811081;-38.13080360867914
1739209831.2811134;-38.13080360867914
1739209831.2811189;-31.141103565318915
1739209831.281124;-33.981070128970906
1739209831.2811296;-45.120503652039325
1739209831.281135;-28.58837851428586
1739209831.2811403;-45.120503652039325
1739209831.2811458;-45.120503652039325
1739209831.281151;-38.13080360867914
1739209831.2811565;-27.8777449560314
1739209831.2811618;-25.07728991421287
1739209831.2811673;-25.07728991421287
1739209831.2811725;-27.267205301931607
1739209831.281178;-32.816014438256545
1739209831.2811832;-32.816014438256545
1739209831.2811887;-33.981070128970906
1739209831.281194;-32.816014438256545
1739209831.2811995;-33.981070128970906
1739209831.281205;-38.13080360867914
1739209831.2812102;-33.981070128970906
1739209831.2812157;-31.141103565318893
1739209831.281221;-45.120503652039325
1739209831.2812264;-24.438645034577675
1739209831.2812316;-22.54371790334745
1739209831.2812371;-32.816014438256545
1739209831.2812424;-33.981070128970906
1739209831.2812479;-26.991370085610736
1739209831.281253;-38.13080360867914
1739209831.2812586;-38.13080360867914
1739209831.281264;-31.141103565318915
1739209831.2812693;-38.13080360867914
1739209831.2812748;-38.13080360867914
1739209831.28128;-45.120503652039325
1739209831.2812855;-38.13080360867914
1739209831.2812908;-31.141103565318943
1739209831.2812963;-21.598678470925666
1739209831.2813015;-24.151403521958727
1739209831.281307;-33.981070128970906
1739209831.2813122;-26.991370085610722
1739209831.2813177;-31.141103565318915
1739209831.2813232;-45.120503652039325
1739209831.2813284;-38.13080360867914
1739209831.281334;-35.57807855764607
1739209831.2813392;-45.120503652039325
1739209831.2813447;-33.981070128970906
1739209831.28135;-38.13080360867914
1739209831.2813554;-31.141103565318915
1739209831.2813606;-26.035653463252824
1739209831.281366;-25.07728991421287
1739209831.2813714;-30.49652367304973
1739209831.2813768;-45.120503652039325
1739209831.2813823;-30.49652367304976
1739209831.2813876;-38.13080360867914
1739209831.281393;-38.13080360867914
1739209831.2813983;-45.120503652039325
1739209831.2814038;-35.57807855764607
1739209831.281409;-28.21854285175415
1739209831.2814145;-38.13080360867914
1739209831.2814198;-31.141103565318915
1739209831.2814252;-23.506823629689542
1739209831.2814305;-27.267205301931607
1739209831.281436;-38.13080360867914
1739209831.2814415;-32.816014438256545
1739209831.2814467;-28.588378514285886
1739209831.2814522;-32.816014438256545
1739209831.2814574;-32.816014438256545
1739209831.281463;-45.120503652039325
1739209831.2814682;-33.981070128970906
1739209831.2814736;-38.13080360867914
1739209831.281479;-28.992665084841942
1739209831.2814844;-29.438486411369333
1739209831.2814896;-26.487275050834715
1739209831.281495;-20.82298085201522
1739209831.2815006;-27.267205301931607
1739209831.2815058;-45.120503652039325
1739209831.2815113;-33.981070128970906
1739209831.2815166;-45.120503652039325
1739209831.281522;-45.120503652039325
1739209831.2815273;-33.981070128970906
1739209831.2815328;-45.120503652039325
1739209831.281538;-29.438486411369333
1739209831.2815435;-32.816014438256545
1739209831.2815487;-45.120503652039325
1739209831.2815542;-25.826314394896354
1739209831.2815597;-24.74623867263306
1739209831.281565;-26.991370085610768
1739209831.2815704;-25.826314394896354
1739209831.2815757;-28.992665084841942
1739209831.2815812;-30.49652367304976
1739209831.2815864;-45.120503652039325
1739209831.281592;-45.120503652039325
1739209831.2815971;-38.13080360867914
1739209831.2816026;-35.57807855764607
1739209831.2816079;-38.13080360867914
1739209831.2816133;-45.120503652039325
1739209831.2816188;-38.13080360867914
1739209831.281624;-32.816014438256545
1739209831.2816296;-33.981070128970906
1739209831.2816348;-45.120503652039325
1739209831.2816403;-38.13080360867914
1739209831.2816455;-38.13080360867914
1739209831.281651;-38.13080360867914
1739209831.2816563;-38.13080360867914
1739209831.2816617;-45.120503652039325
1739209831.281667;-35.57807855764607
1739209831.2816725;-38.13080360867914
1739209831.281678;-45.120503652039325
1739209831.2816832;-45.120503652039325
1739209831.2816887;-35.57807855764607
1739209831.281694;-38.13080360867914
1739209831.2816994;-45.120503652039325
1739209831.2817047;-38.13080360867914
1739209831.2817101;-45.120503652039325
1739209831.2817154;-33.981070128970906
1739209831.2817209;-38.13080360867914
1739209831.2817261;-45.120503652039325
1739209831.2817316;-45.120503652039325
1739209831.281737;-33.981070128970906
1739209831.2817423;-38.13080360867914
1739209831.2817478;-45.120503652039325
1739209831.281753;-32.816014438256545
1739209831.2817585;-38.13080360867914
1739209831.2817638;-38.13080360867914
1739209831.2817693;-38.13080360867914
1739209831.2817745;-45.120503652039325
1739209831.28178;-45.120503652039325
1739209831.2817852;-38.13080360867914
1739209831.2817907;-38.13080360867914
1739209831.2817962;-45.120503652039325
1739209831.2818015;-38.13080360867914
1739209831.281807;-35.57807855764607
1739209831.2818122;-38.13080360867914
1739209831.2818177;-38.13080360867914
1739209831.281823;-38.13080360867914
1739209831.2818284;-35.57807855764607
1739209831.2818336;-38.13080360867914
1739209831.2818391;-45.120503652039325
1739209831.2818444;-45.120503652039325
1739209831.2818499;-38.13080360867914
1739209831.2818553;-45.120503652039325
1739209831.2818606;-38.13080360867914
1739209831.281866;-38.13080360867914
1739209831.2818713;-38.13080360867914
1739209831.2818768;-38.13080360867914
1739209831.281882;-32.816014438256545
1739209831.2818875;-32.816014438256545
1739209831.2818928;-38.13080360867914
1739209831.2818983;-32.816014438256545
1739209831.2819035;-35.57807855764607
1739209831.281909;-35.57807855764607
1739209831.2819145;-45.120503652039325
1739209831.2819197;-38.13080360867914
1739209831.2819252;-45.120503652039325
1739209831.2819304;-38.13080360867914
1739209831.281936;-38.13080360867914
1739209831.2819412;-45.120503652039325
1739209831.2819467;-45.120503652039325
1739209831.281952;-45.120503652039325
1739209831.2819574;-38.13080360867914
1739209831.2819626;-45.120503652039325
1739209831.281968;-38.13080360867914
1739209831.2819736;-38.13080360867914
1739209831.2819788;-45.120503652039325
1739209831.2819843;-38.13080360867914
1739209831.2819896;-45.120503652039325
1739209831.281995;-33.981070128970906
1739209831.2820003;-45.120503652039325
1739209831.2820058;-45.120503652039325
1739209831.282011;-38.13080360867914
1739209831.2820165;-38.13080360867914
1739209831.2820218;-38.13080360867914
1739209831.2820272;-38.13080360867914
1739209831.2820327;-32.816014438256545
1739209831.282038;-32.816014438256545
1739209831.2820435;-32.816014438256545
1739209831.2820487;-31.141103565318943
1739209831.2820542;-28.992665084841942
1739209831.2820594;-27.8777449560314
1739209831.282065;-45.120503652039325
1739209831.2820702;-32.816014438256545
1739209831.2820756;-32.816014438256545
1739209831.282081;-30.49652367304976
1739209831.2820864;-33.981070128970906
1739209831.2820916;-35.57807855764607
1739209831.282097;-27.267205301931607
1739209831.2821026;-27.8777449560314
1739209831.2821078;-45.120503652039325
1739209831.2821133;-38.13080360867914
1739209831.2821186;-45.120503652039325
1739209831.282124;-31.141103565318915
1739209831.2821293;-33.981070128970956
1739209831.2821348;-26.991370085610736
1739209831.28214;-30.49652367304973
1739209831.2821455;-45.120503652039325
1739209831.2821507;-28.992665084841967
1739209831.2821562;-28.992665084841942
1739209831.2821617;-38.13080360867914
1739209831.282167;-31.141103565318893
1739209831.2821724;-33.981070128970906
1739209831.2821777;-45.120503652039325
1739209831.2821832;-45.120503652039325
