CAN Message; 0x62:0c51a12dc8ceacbe
1739209634.3376076;-38.13080360867914
1739209634.3376102;-45.120503652039325
1739209634.337613;-38.13080360867914
1739209634.337616;-45.120503652039325
1739209634.3376188;-35.57807855764607
1739209634.3376217;-35.57807855764607
1739209634.3376245;-45.120503652039325
1739209634.3376272;-38.13080360867914
1739209634.33763;-38.13080360867914
1739209634.337633;-38.13080360867914
1739209634.3376358;-45.120503652039325
1739209634.3376386;-38.13080360867914
1739209634.3376415;-38.13080360867914
1739209634.337644;-45.120503652039325
1739209634.337647;-38.13080360867914
1739209634.3376498;-35.57807855764607
1739209634.3376527;-45.120503652039325
1739209634.3376555;-45.120503652039325
1739209634.3376584;-45.120503652039325
1739209634.337661;-38.13080360867914
1739209634.337664;-38.13080360867914
1739209634.3376667;-45.120503652039325
1739209634.3376696;-38.13080360867914
1739209634.3376725;-33.981070128970906
1739209634.337675;-32.816014438256545
1739209634.337678;-38.13080360867914
1739209634.3376808;-45.120503652039325
1739209634.3376837;-45.120503652039325
1739209634.3376865;-38.13080360867914
1739209634.3376894;-31.141103565318893
1739209634.337692;-38.13080360867914
1739209634.337695;-45.120503652039325
1739209634.3376977;-45.120503652039325
1739209634.3377006;-45.120503652039325
1739209634.3377035;-38.13080360867914
1739209634.3377063;-38.13080360867914
1739209634.337709;-45.120503652039325
1739209634.3377118;-32.81601443825658
1739209634.3377147;-45.120503652039325
1739209634.3377175;-38.13080360867914
1739209634.3377204;-45.120503652039325
1739209634.3377233;-45.120503652039325
1739209634.3377259;-38.13080360867914
1739209634.3377287;-33.981070128970906
1739209634.3377316;-45.120503652039325
1739209634.3377345;-31.141103565318893
1739209634.3377373;-33.981070128970906
1739209634.3377402;-35.57807855764607
1739209634.3377428;-38.13080360867914
1739209634.3377457;-35.57807855764607
1739209634.3377485;-38.13080360867914
1739209634.3377514;-38.13080360867914
1739209634.3377542;-38.13080360867914
1739209634.337757;-45.120503652039325
1739209634.3377597;-38.13080360867914
1739209634.3377626;-30.49652367304973
1739209634.3377655;-33.981070128970906
1739209634.3377683;-45.120503652039325
1739209634.3377712;-38.13080360867914
1739209634.3377738;-35.57807855764607
1739209634.3377767;-38.13080360867914
1739209634.3377795;-45.120503652039325
1739209634.3377824;-38.13080360867914
1739209634.3377852;-35.57807855764607
1739209634.337788;-38.13080360867914
1739209634.3377907;-45.120503652039325
1739209634.3377936;-45.120503652039325
1739209634.3377964;-38.13080360867914
1739209634.3377993;-38.13080360867914
1739209634.3378022;-33.981070128970906
1739209634.337805;-38.13080360867914
1739209634.3378077;-35.57807855764607
1739209634.3378105;-38.13080360867914
1739209634.3378134;-45.120503652039325
1739209634.3378162;-33.981070128970906
1739209634.337819;-45.120503652039325
1739209634.337822;-33.981070128970906
1739209634.3378246;-38.13080360867914
1739209634.3378274;-38.13080360867914
1739209634.3378303;-35.57807855764607
1739209634.3378332;-38.13080360867914
1739209634.337836;-45.120503652039325
1739209634.337839;-45.120503652039325
1739209634.3378415;-38.13080360867914
1739209634.3378444;-45.120503652039325
1739209634.3378472;-31.141103565318915
1739209634.33785;-32.816014438256545
1739209634.337853;-35.57807855764607
1739209634.3378558;-38.13080360867914
1739209634.3378584;-38.13080360867914
1739209634.3378613;-38.13080360867914
1739209634.3378642;-45.120503652039325
1739209634.337867;-45.120503652039325
1739209634.33787;-45.120503652039325
1739209634.3378725;-45.120503652039325
1739209634.3378754;-45.120503652039325
1739209634.3378782;-38.13080360867914
1739209634.337881;-38.13080360867914
1739209634.337884;-38.13080360867914
1739209634.3378868;-45.120503652039325
1739209634.3378894;-45.120503652039325
1739209634.3378923;-35.57807855764607
1739209634.3378952;-38.13080360867914
1739209634.337898;-45.120503652039325
1739209634.3379009;-38.13080360867914
1739209634.3379037;-38.13080360867914
1739209634.3379064;-45.120503652039325
1739209634.3379092;-45.120503652039325
1739209634.337912;-38.13080360867914
1739209634.337915;-45.120503652039325
1739209634.3379178;-35.57807855764607
1739209634.3379207;-38.13080360867914
1739209634.3379233;-38.13080360867914
1739209634.3379261;-38.13080360867914
1739209634.337929;-38.13080360867914
1739209634.3379319;-45.120503652039325
1739209634.3379347;-38.13080360867914
1739209634.3379376;-38.13080360867914
1739209634.3379402;-45.120503652039325
1739209634.337943;-38.13080360867914
1739209634.337946;-38.13080360867914
1739209634.3379488;-45.120503652039325
1739209634.3379517;-45.120503652039325
1739209634.3379543;-45.120503652039325
1739209634.3379571;-45.120503652039325
1739209634.33796;-45.120503652039325
1739209634.3379629;-33.981070128970906
1739209634.3379657;-35.57807855764607
1739209634.3379686;-45.120503652039325
1739209634.3379712;-45.120503652039325
1739209634.337974;-32.816014438256545
1739209634.337977;-38.13080360867914
1739209634.3379798;-45.120503652039325
1739209634.3379827;-33.981070128970906
1739209634.3379855;-45.120503652039325
1739209634.3379881;-35.57807855764607
1739209634.337991;-38.13080360867914
1739209634.3379939;-45.120503652039325
1739209634.3379967;-45.120503652039325
1739209634.3379996;-38.13080360867914
1739209634.3380024;-38.13080360867914
1739209634.338005;-38.13080360867914
1739209634.338008;-38.13080360867914
1739209634.3380108;-45.120503652039325
1739209634.3380136;-38.13080360867914
1739209634.3380165;-45.120503652039325
1739209634.3380194;-45.120503652039325
1739209634.338022;-45.120503652039325
1739209634.3380249;-38.13080360867914
1739209634.3380277;-35.57807855764607
1739209634.3380306;-38.13080360867914
1739209634.3380334;-38.13080360867914
1739209634.338036;-38.13080360867914
1739209634.338039;-35.57807855764607
1739209634.3380418;-35.57807855764607
1739209634.3380446;-45.120503652039325
1739209634.3380475;-38.13080360867914
1739209634.3380504;-38.13080360867914
1739209634.338053;-45.120503652039325
1739209634.3380558;-45.120503652039325
1739209634.3380587;-45.120503652039325
1739209634.3380616;-38.13080360867914
1739209634.3380644;-45.120503652039325
1739209634.3380673;-45.120503652039325
1739209634.33807;-38.13080360867914
1739209634.3380728;-38.13080360867914
1739209634.3380756;-45.120503652039325
1739209634.3380785;-38.13080360867914
1739209634.3380814;-45.120503652039325
1739209634.3380842;-45.120503652039325
1739209634.3380868;-38.13080360867914
1739209634.3380897;-35.57807855764607
1739209634.3380926;-45.120503652039325
1739209634.3380954;-45.120503652039325
1739209634.3380983;-35.57807855764607
1739209634.3381011;-38.13080360867914
1739209634.3381038;-45.120503652039325
1739209634.3381066;-45.120503652039325
1739209634.3381095;-45.120503652039325
1739209634.3381124;-38.13080360867914
1739209634.3381152;-38.13080360867914
1739209634.338118;-45.120503652039325
1739209634.3381207;-38.13080360867914
1739209634.3381236;-38.13080360867914
1739209634.3381264;-38.13080360867914
1739209634.3381293;-45.120503652039325
1739209634.3381321;-45.120503652039325
1739209634.3381348;-38.13080360867914
1739209634.3381376;-45.120503652039325
1739209634.3381405;-38.13080360867914
1739209634.3381433;-38.13080360867914
1739209634.3381462;-38.13080360867914
1739209634.338149;-33.981070128970906
1739209634.3381517;-45.120503652039325
1739209634.3381546;-35.57807855764607
1739209634.3381574;-35.57807855764607
1739209634.3381603;-38.13080360867914
1739209634.3381631;-45.120503652039325
1739209634.338166;-35.57807855764607
1739209634.3381686;-38.13080360867914
1739209634.3381715;-38.13080360867914
1739209634.3381743;-45.120503652039325
1739209634.3381772;-45.120503652039325
1739209634.33818;-45.120503652039325
1739209634.338183;-38.13080360867914
1739209634.3381855;-45.120503652039325
1739209634.3381884;-38.13080360867914
1739209634.3381913;-38.13080360867914
1739209634.3381941;-45.120503652039325
1739209634.338197;-45.120503652039325
1739209634.3381999;-45.120503652039325
1739209634.3382025;-38.13080360867914
1739209634.3382053;-45.120503652039325
1739209634.3382082;-45.120503652039325
1739209634.338211;-38.13080360867914
1739209634.338214;-38.13080360867914
1739209634.3382168;-33.981070128970906
1739209634.3382194;-38.13080360867914
1739209634.3382223;-45.120503652039325
1739209634.3382251;-38.13080360867914
1739209634.338228;-38.13080360867914
1739209634.3382308;-45.120503652039325
1739209634.3382335;-38.13080360867914
1739209634.3382363;-35.57807855764607
1739209634.3382392;-28.218542851754165
1739209634.338242;-45.120503652039325
1739209634.338245;-38.13080360867914
1739209634.3382478;-35.57807855764607
1739209634.3382504;-45.120503652039325
1739209634.3382533;-45.120503652039325
1739209634.3382561;-33.981070128970906
1739209634.338259;-38.13080360867914
1739209634.3382618;-32.816014438256545
1739209634.3382647;-32.816014438256545
1739209634.3382673;-38.13080360867914
1739209634.3382702;-35.57807855764607
1739209634.338273;-35.57807855764607
1739209634.338276;-45.120503652039325
1739209634.3382788;-45.120503652039325
1739209634.3382816;-35.57807855764607
1739209634.3382843;-38.13080360867914
1739209634.338287;-45.120503652039325
1739209634.33829;-45.120503652039325
1739209634.3382928;-38.13080360867914
1739209634.3382957;-38.13080360867914
1739209634.3382986;-45.120503652039325
1739209634.3383012;-38.13080360867914
1739209634.338304;-32.816014438256545
1739209634.338307;-38.13080360867914
1739209634.3383098;-45.120503652039325
1739209634.3383126;-45.120503652039325
1739209634.3383152;-38.13080360867914
1739209634.338318;-38.13080360867914
1739209634.338321;-38.13080360867914
1739209634.3383238;-35.57807855764607
1739209634.3383267;-38.13080360867914
1739209634.3383296;-32.816014438256545
1739209634.3383322;-30.49652367304973
1739209634.338335;-45.120503652039325
1739209634.338338;-32.816014438256545
1739209634.3383408;-35.57807855764607
1739209634.3383436;-38.13080360867914
1739209634.3383465;-45.120503652039325
1739209634.338349;-38.13080360867914
1739209634.338352;-45.120503652039325
1739209634.3383548;-38.13080360867914
1739209634.3383577;-38.13080360867914
1739209634.3383605;-38.13080360867914
1739209634.3383634;-45.120503652039325
1739209634.338366;-38.13080360867914
1739209634.338369;-38.13080360867914
1739209634.3383718;-45.120503652039325
1739209634.3383746;-45.120503652039325
1739209634.3383775;-45.120503652039325
1739209634.3383803;-38.13080360867914
1739209634.338383;-45.120503652039325
1739209634.3383858;-45.120503652039325
1739209634.3383887;-38.13080360867914
1739209634.3383915;-38.13080360867914
1739209634.3383944;-45.120503652039325
1739209634.338397;-38.13080360867914
1739209634.3384;-35.57807855764607
1739209634.3384027;-45.120503652039325
1739209634.3384056;-45.120503652039325
1739209634.3384085;-38.13080360867914
1739209634.3384113;-38.13080360867914
1739209634.338414;-38.13080360867914
1739209634.3384168;-38.13080360867914
1739209634.3384197;-45.120503652039325
1739209634.3384225;-45.120503652039325
1739209634.3384254;-45.120503652039325
1739209634.3384283;-38.13080360867914
1739209634.338431;-45.120503652039325
1739209634.3384337;-38.13080360867914
1739209634.3384366;-33.981070128970906
1739209634.3384395;-45.120503652039325
1739209634.3384423;-38.13080360867914
1739209634.3384452;-35.57807855764607
1739209634.3384478;-45.120503652039325
1739209634.3384507;-45.120503652039325
1739209634.3384535;-38.13080360867914
1739209634.3384564;-38.13080360867914
1739209634.3384593;-45.120503652039325
1739209634.338462;-45.120503652039325
1739209634.3384647;-38.13080360867914
1739209634.3384676;-45.120503652039325
1739209634.3384705;-38.13080360867914
1739209634.3384733;-38.13080360867914
1739209634.3384762;-33.981070128970906
1739209634.338479;-38.13080360867914
1739209634.3384817;-45.120503652039325
1739209634.3384845;-38.13080360867914
1739209634.3384874;-38.13080360867914
1739209634.3384902;-38.13080360867914
1739209634.338493;-35.57807855764607
1739209634.3384957;-45.120503652039325
1739209634.3384986;-45.120503652039325
1739209634.3385015;-45.120503652039325
1739209634.3385043;-35.57807855764607
1739209634.3385072;-38.13080360867914
1739209634.33851;-35.57807855764607
1739209634.3385127;-38.13080360867914
1739209634.3385155;-35.57807855764607
1739209634.3385184;-38.13080360867914
1739209634.3385212;-45.120503652039325
1739209634.338524;-38.13080360867914
1739209634.338527;-38.13080360867914
1739209634.3385296;-45.120503652039325
1739209634.3385324;-45.120503652039325
1739209634.3385353;-33.981070128970906
1739209634.3385382;-31.141103565318915
1739209634.338541;-45.120503652039325
1739209634.338544;-45.120503652039325
1739209634.3385465;-45.120503652039325
1739209634.3385494;-45.120503652039325
1739209634.3385522;-38.13080360867914
1739209634.338555;-38.13080360867914
1739209634.338558;-45.120503652039325
1739209634.3385608;-38.13080360867914
1739209634.3385634;-38.13080360867914
1739209634.3385663;-45.120503652039325
1739209634.3385692;-38.13080360867914
1739209634.338572;-45.120503652039325
1739209634.338575;-45.120503652039325
1739209634.3385777;-45.120503652039325
1739209634.3385804;-45.120503652039325
1739209634.3385832;-45.120503652039325
1739209634.338586;-45.120503652039325
1739209634.338589;-38.13080360867914
1739209634.3385918;-32.816014438256545
1739209634.3385944;-33.981070128970906
1739209634.3385973;-45.120503652039325
1739209634.3386002;-33.981070128970906
1739209634.338603;-32.816014438256545
1739209634.3386059;-31.141103565318915
1739209634.3386087;-45.120503652039325
1739209634.3386114;-38.13080360867914
1739209634.3386142;-45.120503652039325
1739209634.338617;-45.120503652039325
1739209634.33862;-45.120503652039325
1739209634.3386228;-45.120503652039325
1739209634.3386257;-45.120503652039325
1739209634.3386283;-33.981070128970906
1739209634.3386312;-45.120503652039325
1739209634.338634;-45.120503652039325
1739209634.3386369;-38.13080360867914
1739209634.3386397;-45.120503652039325
1739209634.3386426;-45.120503652039325
1739209634.3386452;-45.120503652039325
1739209634.338648;-38.13080360867914
1739209634.338651;-28.992665084841942
1739209634.3386538;-45.120503652039325
1739209634.3386567;-38.13080360867914
1739209634.3386595;-38.13080360867914
1739209634.3386621;-38.13080360867914
1739209634.338665;-45.120503652039325
1739209634.3386679;-45.120503652039325
1739209634.3386705;-45.120503652039325
1739209634.3386729;-38.13080360867914
1739209634.3386755;-35.57807855764607
1739209634.338678;-38.13080360867914
1739209634.3386805;-38.13080360867914
1739209634.3386831;-45.120503652039325
1739209634.3386855;-35.57807855764607
1739209634.3386881;-38.13080360867914
1739209634.3386905;-45.120503652039325
1739209634.3386931;-31.141103565318915
1739209634.3386958;-45.120503652039325
1739209634.3386981;-45.120503652039325
1739209634.3387008;-45.120503652039325
1739209634.3387032;-38.13080360867914
1739209634.3387058;-45.120503652039325
1739209634.3387084;-45.120503652039325
1739209634.3387108;-45.120503652039325
1739209634.3387134;-30.49652367304973
1739209634.3387158;-38.13080360867914
1739209634.3387184;-38.13080360867914
1739209634.3387208;-45.120503652039325
1739209634.3387234;-38.13080360867914
1739209634.338726;-45.120503652039325
1739209634.3387284;-45.120503652039325
1739209634.338731;-45.120503652039325
1739209634.3387334;-28.992665084841942
1739209634.338736;-32.816014438256545
1739209634.3387387;-38.13080360867914
1739209634.338741;-45.120503652039325
1739209634.3387437;-38.13080360867914
1739209634.338746;-45.120503652039325
1739209634.3387487;-45.120503652039325
1739209634.3387513;-38.13080360867914
1739209634.3387537;-33.981070128970906
1739209634.3387563;-38.13080360867914
1739209634.3387587;-38.13080360867914
1739209634.3387613;-45.120503652039325
1739209634.338764;-35.57807855764607
1739209634.3387663;-38.13080360867914
1739209634.338769;-45.120503652039325
1739209634.3387713;-45.120503652039325
1739209634.338774;-45.120503652039325
1739209634.3387766;-45.120503652039325
1739209634.338779;-38.13080360867914
1739209634.3387816;-35.57807855764607
1739209634.338784;-45.120503652039325
1739209634.3387866;-38.13080360867914
1739209634.3387892;-45.120503652039325
1739209634.3387916;-38.13080360867914
1739209634.3387942;-31.141103565318915
1739209634.3387966;-32.816014438256545
1739209634.3387992;-38.13080360867914
1739209634.3388019;-45.120503652039325
1739209634.3388042;-33.981070128970906
1739209634.3388069;-45.120503652039325
1739209634.3388093;-45.120503652039325
1739209634.3388119;-38.13080360867914
1739209634.3388143;-45.120503652039325
1739209634.338817;-38.13080360867914
1739209634.3388195;-38.13080360867914
1739209634.338822;-45.120503652039325
1739209634.3388245;-45.120503652039325
1739209634.338827;-32.816014438256545
1739209634.3388295;-45.120503652039325
1739209634.3388321;-38.13080360867914
1739209634.3388345;-33.981070128970906
1739209634.3388371;-45.120503652039325
1739209634.3388395;-45.120503652039325
1739209634.3388422;-45.120503652039325
1739209634.3388448;-45.120503652039325
1739209634.3388472;-45.120503652039325
1739209634.3388498;-38.13080360867914
1739209634.3388522;-45.120503652039325
1739209634.3388548;-45.120503652039325
1739209634.3388574;-45.120503652039325
1739209634.3388598;-38.13080360867914
1739209634.3388624;-35.57807855764607
1739209634.3388648;-38.13080360867914
1739209634.3388674;-45.120503652039325
1739209634.33887;-45.120503652039325
1739209634.3388724;-35.57807855764607
1739209634.338875;-35.57807855764607
1739209634.3388774;-32.816014438256545
1739209634.33888;-38.13080360867914
1739209634.3388827;-35.57807855764607
1739209634.338885;-38.13080360867914
1739209634.3388877;-33.981070128970906
1739209634.33889;-38.13080360867914
1739209634.3388927;-45.120503652039325
1739209634.3388953;-38.13080360867914
1739209634.3388977;-45.120503652039325
1739209634.3389003;-45.120503652039325
1739209634.3389027;-38.13080360867914
1739209634.3389053;-38.13080360867914
1739209634.3389077;-45.120503652039325
1739209634.3389103;-38.13080360867914
1739209634.338913;-32.816014438256545
1739209634.3389153;-45.120503652039325
1739209634.338918;-32.816014438256545
1739209634.3389204;-38.13080360867914
1739209634.338923;-38.13080360867914
1739209634.3389256;-38.13080360867914
1739209634.338928;-38.13080360867914
1739209634.3389306;-38.13080360867914
1739209634.338933;-38.13080360867914
1739209634.3389356;-38.13080360867914
1739209634.3389382;-45.120503652039325
1739209634.3389406;-38.13080360867914
1739209634.3389432;-35.57807855764607
1739209634.3389456;-38.13080360867914
1739209634.3389482;-45.120503652039325
1739209634.3389509;-33.981070128970906
1739209634.3389533;-38.13080360867914
1739209634.3389559;-45.120503652039325
1739209634.3389583;-45.120503652039325
1739209634.338961;-45.120503652039325
1739209634.3389635;-45.120503652039325
1739209634.338966;-38.13080360867914
1739209634.3389685;-32.816014438256545
1739209634.338971;-38.13080360867914
1739209634.3389735;-38.13080360867914
1739209634.3389761;-38.13080360867914
1739209634.3389785;-32.816014438256545
1739209634.3389812;-38.13080360867914
1739209634.3389835;-45.120503652039325
1739209634.3389862;-45.120503652039325
1739209634.3389888;-45.120503652039325
1739209634.3389912;-38.13080360867914
1739209634.3389938;-45.120503652039325
1739209634.3389962;-38.13080360867914
1739209634.3389988;-38.13080360867914
1739209634.3390014;-32.81601443825658
1739209634.3390038;-33.981070128970906
1739209634.3390064;-45.120503652039325
1739209634.3390088;-38.13080360867914
1739209634.3390114;-45.120503652039325
1739209634.3390138;-38.13080360867914
1739209634.3390164;-45.120503652039325
1739209634.339019;-31.141103565318915
1739209634.3390214;-31.141103565318915
1739209634.339024;-45.120503652039325
1739209634.3390265;-45.120503652039325
1739209634.339029;-32.816014438256545
1739209634.3390317;-38.13080360867914
1739209634.339034;-45.120503652039325
1739209634.3390367;-45.120503652039325
1739209634.339039;-45.120503652039325
1739209634.3390417;-38.13080360867914
1739209634.3390443;-38.13080360867914
1739209634.3390467;-45.120503652039325
1739209634.3390493;-45.120503652039325
1739209634.3390517;-38.13080360867914
1739209634.3390543;-45.120503652039325
1739209634.339057;-38.13080360867914
1739209634.3390594;-38.13080360867914
1739209634.339062;-45.120503652039325
1739209634.3390644;-45.120503652039325
1739209634.339067;-38.13080360867914
1739209634.3390696;-45.120503652039325
1739209634.339072;-45.120503652039325
1739209634.3390746;-45.120503652039325
1739209634.339077;-38.13080360867914
1739209634.3390796;-30.49652367304973
1739209634.3390822;-28.992665084841942
1739209634.3390846;-45.120503652039325
1739209634.3390872;-38.13080360867914
1739209634.3390896;-32.816014438256545
1739209634.3390923;-33.981070128970906
1739209634.3390949;-45.120503652039325
1739209634.3390973;-45.120503652039325
1739209634.3391;-45.120503652039325
1739209634.3391023;-32.816014438256545
1739209634.339105;-45.120503652039325
1739209634.3391073;-45.120503652039325
1739209634.33911;-45.120503652039325
1739209634.3391125;-45.120503652039325
1739209634.339115;-45.120503652039325
1739209634.3391175;-45.120503652039325
1739209634.33912;-38.13080360867914
1739209634.3391225;-33.981070128970906
1739209634.3391252;-45.120503652039325
1739209634.3391275;-45.120503652039325
1739209634.3391302;-38.13080360867914
1739209634.3391325;-35.57807855764607
1739209634.3391352;-32.816014438256545
1739209634.3391378;-38.13080360867914
1739209634.3391402;-45.120503652039325
1739209634.3391428;-38.13080360867914
1739209634.3391452;-38.13080360867914
1739209634.3391478;-38.13080360867914
1739209634.3391504;-45.120503652039325
1739209634.3391528;-35.57807855764607
1739209634.3391554;-35.57807855764607
1739209634.3391578;-38.13080360867914
1739209634.3391604;-45.120503652039325
1739209634.339163;-45.120503652039325
1739209634.3391654;-45.120503652039325
1739209634.339168;-45.120503652039325
1739209634.3391705;-45.120503652039325
1739209634.339173;-38.13080360867914
1739209634.3391757;-38.13080360867914
1739209634.339178;-38.13080360867914
1739209634.3391807;-45.120503652039325
1739209634.339183;-38.13080360867914
1739209634.3391857;-35.57807855764607
1739209634.3391883;-45.120503652039325
1739209634.3391907;-45.120503652039325
1739209634.3391933;-32.816014438256545
1739209634.3391957;-33.981070128970906
1739209634.3391984;-45.120503652039325
1739209634.3392007;-45.120503652039325
1739209634.3392034;-33.981070128970906
1739209634.339206;-38.13080360867914
1739209634.3392084;-35.57807855764607
1739209634.339211;-45.120503652039325
1739209634.3392134;-45.120503652039325
1739209634.339216;-45.120503652039325
1739209634.3392186;-45.120503652039325
1739209634.339221;-45.120503652039325
1739209634.3392236;-38.13080360867914
1739209634.339226;-35.57807855764607
1739209634.3392286;-38.13080360867914
1739209634.3392313;-45.120503652039325
1739209634.3392336;-38.13080360867914
1739209634.3392363;-38.13080360867914
1739209634.3392386;-45.120503652039325
1739209634.3392413;-45.120503652039325
1739209634.339244;-38.13080360867914
1739209634.3392463;-35.57807855764607
1739209634.339249;-38.13080360867914
1739209634.3392513;-45.120503652039325
1739209634.339254;-38.13080360867914
1739209634.3392565;-32.816014438256545
1739209634.339259;-45.120503652039325
1739209634.3392615;-45.120503652039325
1739209634.339264;-45.120503652039325
1739209634.3392665;-38.13080360867914
1739209634.3392692;-38.13080360867914
1739209634.3392715;-45.120503652039325
1739209634.3392742;-38.13080360867914
1739209634.3392766;-35.57807855764607
1739209634.3392792;-38.13080360867914
1739209634.3392818;-45.120503652039325
1739209634.3392842;-35.57807855764607
1739209634.3392868;-30.49652367304973
1739209634.3392892;-45.120503652039325
1739209634.3392918;-45.120503652039325
1739209634.3392942;-38.13080360867914
1739209634.3392968;-32.816014438256545
1739209634.3392994;-38.13080360867914
1739209634.3393018;-45.120503652039325
1739209634.3393044;-45.120503652039325
1739209634.3393068;-45.120503652039325
1739209634.3393095;-45.120503652039325
1739209634.339312;-45.120503652039325
1739209634.3393145;-38.13080360867914
1739209634.339317;-45.120503652039325
1739209634.3393195;-38.13080360867914
1739209634.339322;-45.120503652039325
1739209634.3393247;-45.120503652039325
1739209634.339327;-45.120503652039325
1739209634.3393297;-38.13080360867914
1739209634.339332;-45.120503652039325
1739209634.3393347;-38.13080360867914
1739209634.3393373;-33.981070128970906
1739209634.3393397;-45.120503652039325
1739209634.3393424;-45.120503652039325
1739209634.3393447;-38.13080360867914
1739209634.3393474;-32.816014438256545
1739209634.33935;-45.120503652039325
1739209634.3393524;-33.981070128970906
1739209634.339355;-33.981070128970906
1739209634.3393574;-45.120503652039325
1739209634.33936;-38.13080360867914
1739209634.3393626;-35.57807855764607
1739209634.339365;-45.120503652039325
1739209634.3393676;-35.57807855764607
1739209634.33937;-38.13080360867914
1739209634.3393726;-45.120503652039325
1739209634.3393753;-45.120503652039325
1739209634.3393776;-45.120503652039325
1739209634.3393803;-45.120503652039325
1739209634.3393826;-45.120503652039325
1739209634.3393853;-38.13080360867914
1739209634.3393877;-26.991370085610736
1739209634.3393903;-35.57807855764607
1739209634.339393;-35.57807855764607
1739209634.3393953;-38.13080360867914
1739209634.339398;-35.57807855764607
1739209634.3394003;-45.120503652039325
1739209634.339403;-45.120503652039325
1739209634.3394055;-45.120503652039325
1739209634.339408;-38.13080360867914
1739209634.3394105;-45.120503652039325
1739209634.339413;-38.13080360867914
1739209634.3394156;-45.120503652039325
1739209634.3394182;-45.120503652039325
1739209634.3394206;-45.120503652039325
1739209634.3394232;-45.120503652039325
1739209634.3394256;-38.13080360867914
1739209634.3394282;-32.816014438256545
1739209634.3394308;-33.981070128970906
1739209634.3394332;-45.120503652039325
1739209634.3394358;-38.13080360867914
1739209634.3394382;-35.57807855764607
1739209634.3394408;-38.13080360867914
1739209634.3394434;-45.120503652039325
1739209634.3394458;-38.13080360867914
1739209634.3394485;-38.13080360867914
1739209634.3394508;-38.13080360867914
1739209634.3394535;-35.57807855764607
1739209634.339456;-45.120503652039325
1739209634.3394585;-38.13080360867914
1739209634.339461;-35.57807855764607
1739209634.3394635;-45.120503652039325
1739209634.339466;-38.13080360867914
1739209634.3394687;-45.120503652039325
1739209634.339471;-45.120503652039325
1739209634.3394737;-45.120503652039325
1739209634.339476;-45.120503652039325
1739209634.3394787;-35.57807855764607
1739209634.3394814;-38.13080360867914
1739209634.3394837;-45.120503652039325
1739209634.3394864;-45.120503652039325
1739209634.3394887;-27.267205301931607
1739209634.3394914;-28.992665084841942
1739209634.3394938;-45.120503652039325
1739209634.3394964;-38.13080360867914
1739209634.339499;-33.981070128970906
1739209634.3395014;-38.13080360867914
1739209634.339504;-45.120503652039325
1739209634.3395064;-38.13080360867914
1739209634.339509;-35.57807855764607
1739209634.3395116;-45.120503652039325
1739209634.339514;-45.120503652039325
1739209634.3395166;-38.13080360867914
1739209634.339519;-38.13080360867914
1739209634.3395216;-45.120503652039325
1739209634.3395243;-45.120503652039325
1739209634.3395267;-45.120503652039325
1739209634.3395293;-31.141103565318915
1739209634.3395317;-31.141103565318915
1739209634.3395343;-45.120503652039325
1739209634.339537;-45.120503652039325
1739209634.3395393;-45.120503652039325
1739209634.339542;-38.13080360867914
1739209634.3395443;-38.13080360867914
1739209634.339547;-38.13080360867914
1739209634.3395495;-35.57807855764607
1739209634.339552;-38.13080360867914
1739209634.3395545;-45.120503652039325
1739209634.339557;-38.13080360867914
1739209634.3395596;-32.816014438256545
1739209634.3395622;-35.57807855764607
1739209634.3395646;-45.120503652039325
1739209634.3395672;-38.13080360867914
1739209634.3395696;-38.13080360867914
1739209634.3395722;-45.120503652039325
1739209634.3395748;-38.13080360867914
1739209634.3395772;-38.13080360867914
1739209634.3395798;-38.13080360867914
1739209634.3395822;-45.120503652039325
1739209634.3395848;-45.120503652039325
1739209634.3395872;-38.13080360867914
1739209634.3395898;-33.981070128970906
1739209634.3395925;-33.981070128970906
1739209634.3395948;-45.120503652039325
1739209634.3395975;-38.13080360867914
1739209634.3395998;-30.49652367304973
1739209634.3396025;-35.57807855764607
1739209634.339605;-45.120503652039325
1739209634.3396075;-45.120503652039325
1739209634.33961;-45.120503652039325
1739209634.3396125;-45.120503652039325
1739209634.339615;-45.120503652039325
1739209634.3396177;-35.57807855764607
1739209634.33962;-38.13080360867914
1739209634.3396227;-45.120503652039325
1739209634.3396251;-38.13080360867914
1739209634.3396277;-38.13080360867914
1739209634.3396304;-32.816014438256545
1739209634.3396327;-33.981070128970906
1739209634.3396354;-38.13080360867914
1739209634.3396378;-45.120503652039325
1739209634.3396404;-32.816014438256545
1739209634.339643;-45.120503652039325
1739209634.3396454;-45.120503652039325
1739209634.339648;-38.13080360867914
1739209634.3396504;-38.13080360867914
1739209634.339653;-35.57807855764607
1739209634.3396556;-38.13080360867914
1739209634.339658;-45.120503652039325
1739209634.3396606;-45.120503652039325
1739209634.339663;-38.13080360867914
1739209634.3396657;-35.57807855764607
1739209634.3396683;-38.13080360867914
1739209634.3396707;-38.13080360867914
1739209634.3396733;-45.120503652039325
1739209634.3396757;-45.120503652039325
1739209634.3396783;-38.13080360867914
1739209634.3396807;-38.13080360867914
1739209634.3396833;-45.120503652039325
1739209634.339686;-38.13080360867914
1739209634.3396883;-38.13080360867914
1739209634.339691;-45.120503652039325
1739209634.3396933;-38.13080360867914
1739209634.339696;-32.816014438256545
1739209634.3396986;-45.120503652039325
1739209634.339701;-45.120503652039325
1739209634.3397036;-38.13080360867914
