CAN Message; 0x1bb:0000ff6d0755bef3
Timestamp;Amplitude
1739209630.7932584;-38.13080360867914
1739209630.793264;-45.120503652039325
1739209630.7932696;-32.816014438256545
1739209630.793275;-45.120503652039325
1739209630.7932808;-45.120503652039325
1739209630.7932863;-45.120503652039325
1739209630.793292;-45.120503652039325
1739209630.7932975;-45.120503652039325
1739209630.7933033;-45.120503652039325
1739209630.7933087;-45.120503652039325
1739209630.7933145;-45.120503652039325
1739209630.7933202;-45.120503652039325
1739209630.7933257;-38.13080360867914
1739209630.7933314;-38.13080360867914
1739209630.7933369;-38.13080360867914
1739209630.7933426;-45.120503652039325
1739209630.793348;-38.13080360867914
1739209630.7933538;-38.13080360867914
1739209630.7933593;-29.438486411369333
1739209630.793365;-45.120503652039325
1739209630.7933705;-45.120503652039325
1739209630.7933762;-45.120503652039325
1739209630.7933817;-45.120503652039325
1739209630.7933874;-38.13080360867914
1739209630.793393;-45.120503652039325
1739209630.7933986;-38.13080360867914
1739209630.793404;-45.120503652039325
1739209630.7934098;-45.120503652039325
1739209630.7934153;-38.13080360867914
1739209630.793421;-38.13080360867914
1739209630.7934265;-38.13080360867914
1739209630.7934322;-38.13080360867914
1739209630.793438;-38.13080360867914
1739209630.7934434;-45.120503652039325
1739209630.7934492;-32.816014438256545
1739209630.7934546;-45.120503652039325
1739209630.7934604;-38.13080360867914
1739209630.7934659;-45.120503652039325
1739209630.7934716;-38.13080360867914
1739209630.793477;-38.13080360867914
1739209630.7934828;-45.120503652039325
1739209630.7934883;-35.57807855764607
1739209630.793494;-45.120503652039325
1739209630.7934995;-35.57807855764607
1739209630.7935052;-32.816014438256545
1739209630.7935107;-45.120503652039325
1739209630.7935164;-45.120503652039325
1739209630.793522;-38.13080360867914
1739209630.7935276;-45.120503652039325
1739209630.793533;-45.120503652039325
1739209630.7935388;-45.120503652039325
1739209630.7935443;-38.13080360867914
1739209630.79355;-38.13080360867914
1739209630.7935557;-38.13080360867914
1739209630.7935612;-35.57807855764607
1739209630.793567;-38.13080360867914
1739209630.7935724;-35.57807855764607
1739209630.7935781;-45.120503652039325
1739209630.7935836;-28.992665084841942
1739209630.7935894;-33.981070128970906
1739209630.7935948;-45.120503652039325
1739209630.7936006;-38.13080360867914
1739209630.793606;-45.120503652039325
1739209630.7936118;-38.13080360867914
1739209630.7936172;-45.120503652039325
1739209630.793623;-38.13080360867914
1739209630.7936285;-32.81601443825658
1739209630.7936342;-33.981070128970906
1739209630.7936397;-38.13080360867914
1739209630.7936454;-45.120503652039325
1739209630.7936509;-45.120503652039325
1739209630.7936566;-45.120503652039325
1739209630.793662;-45.120503652039325
1739209630.7936678;-38.13080360867914
1739209630.7936735;-31.141103565318915
1739209630.793679;-33.981070128970906
1739209630.7936847;-45.120503652039325
1739209630.7936902;-38.13080360867914
1739209630.793696;-38.13080360867914
1739209630.7937014;-38.13080360867914
1739209630.7937071;-45.120503652039325
1739209630.7937126;-45.120503652039325
1739209630.7937183;-45.120503652039325
1739209630.7937238;-38.13080360867914
1739209630.7937295;-38.13080360867914
1739209630.793735;-45.120503652039325
1739209630.7937407;-38.13080360867914
1739209630.7937462;-38.13080360867914
1739209630.793752;-38.13080360867914
1739209630.7937574;-35.57807855764607
1739209630.7937632;-38.13080360867914
1739209630.7937686;-33.981070128970906
1739209630.7937744;-35.57807855764607
1739209630.7937799;-38.13080360867914
1739209630.7937856;-45.120503652039325
1739209630.7937913;-45.120503652039325
1739209630.7937968;-38.13080360867914
1739209630.7938025;-45.120503652039325
1739209630.793808;-33.981070128970906
1739209630.7938137;-28.58837851428586
1739209630.7938192;-45.120503652039325
1739209630.793825;-45.120503652039325
1739209630.7938304;-38.13080360867914
1739209630.793836;-38.13080360867914
1739209630.7938416;-38.13080360867914
1739209630.7938473;-38.13080360867914
1739209630.7938528;-38.13080360867914
1739209630.7938585;-31.141103565318915
1739209630.793864;-45.120503652039325
1739209630.7938697;-45.120503652039325
1739209630.7938752;-45.120503652039325
1739209630.793881;-45.120503652039325
1739209630.7938864;-45.120503652039325
1739209630.7938921;-38.13080360867914
1739209630.7938976;-38.13080360867914
1739209630.7939034;-38.13080360867914
1739209630.7939088;-45.120503652039325
1739209630.7939146;-38.13080360867914
1739209630.7939203;-38.13080360867914
1739209630.7939258;-45.120503652039325
1739209630.7939315;-45.120503652039325
1739209630.793937;-45.120503652039325
1739209630.7939427;-38.13080360867914
1739209630.7939482;-45.120503652039325
1739209630.793954;-45.120503652039325
1739209630.7939594;-45.120503652039325
1739209630.793965;-45.120503652039325
1739209630.7939706;-33.981070128970906
1739209630.7939763;-38.13080360867914
1739209630.7939818;-45.120503652039325
1739209630.7939875;-38.13080360867914
1739209630.793993;-38.13080360867914
1739209630.7939987;-45.120503652039325
1739209630.7940042;-38.13080360867914
1739209630.79401;-38.13080360867914
1739209630.7940154;-45.120503652039325
1739209630.7940211;-45.120503652039325
1739209630.7940266;-45.120503652039325
1739209630.7940323;-45.120503652039325
1739209630.794038;-38.13080360867914
1739209630.7940435;-45.120503652039325
1739209630.7940493;-35.57807855764607
1739209630.7940547;-32.816014438256545
1739209630.7940605;-33.981070128970906
1739209630.794066;-33.981070128970906
1739209630.7940717;-45.120503652039325
1739209630.7940772;-45.120503652039325
1739209630.7940829;-38.13080360867914
1739209630.7940884;-45.120503652039325
1739209630.794094;-45.120503652039325
1739209630.7940996;-45.120503652039325
1739209630.7941053;-33.981070128970906
1739209630.7941108;-38.13080360867914
1739209630.7941165;-38.13080360867914
1739209630.794122;-45.120503652039325
1739209630.7941277;-45.120503652039325
1739209630.7941332;-38.13080360867914
1739209630.794139;-38.13080360867914
1739209630.7941444;-45.120503652039325
1739209630.79415;-38.13080360867914
1739209630.7941558;-35.57807855764607
1739209630.7941613;-38.13080360867914
1739209630.794167;-45.120503652039325
1739209630.7941725;-38.13080360867914
1739209630.7941782;-35.57807855764607
1739209630.7941837;-45.120503652039325
1739209630.7941895;-45.120503652039325
1739209630.794195;-45.120503652039325
1739209630.7942007;-32.816014438256545
1739209630.7942061;-45.120503652039325
1739209630.7942119;-38.13080360867914
1739209630.7942173;-38.13080360867914
1739209630.794223;-45.120503652039325
1739209630.7942286;-45.120503652039325
1739209630.7942343;-45.120503652039325
1739209630.7942398;-33.981070128970906
1739209630.7942455;-45.120503652039325
1739209630.794251;-35.57807855764607
1739209630.7942567;-38.13080360867914
1739209630.7942622;-38.13080360867914
1739209630.794268;-32.816014438256545
1739209630.7942736;-38.13080360867914
1739209630.794279;-45.120503652039325
1739209630.7942848;-33.981070128970906
1739209630.7942903;-35.57807855764607
1739209630.794296;-45.120503652039325
1739209630.7943015;-45.120503652039325
1739209630.7943072;-35.57807855764607
1739209630.7943127;-29.438486411369333
1739209630.7943184;-38.13080360867914
1739209630.794324;-45.120503652039325
1739209630.7943296;-45.120503652039325
1739209630.7943351;-38.13080360867914
1739209630.7943408;-38.13080360867914
1739209630.7943463;-38.13080360867914
1739209630.794352;-45.120503652039325
1739209630.7943575;-38.13080360867914
1739209630.7943633;-45.120503652039325
1739209630.7943687;-45.120503652039325
1739209630.7943745;-33.981070128970906
1739209630.79438;-45.120503652039325
1739209630.7943857;-38.13080360867914
1739209630.7943914;-45.120503652039325
1739209630.7943969;-33.981070128970906
1739209630.7944026;-29.438486411369333
1739209630.794408;-38.13080360867914
1739209630.7944138;-45.120503652039325
1739209630.7944193;-38.13080360867914
1739209630.794425;-38.13080360867914
1739209630.7944305;-45.120503652039325
1739209630.7944362;-45.120503652039325
1739209630.7944417;-33.981070128970906
1739209630.7944474;-32.816014438256545
1739209630.794453;-45.120503652039325
1739209630.7944586;-45.120503652039325
1739209630.794464;-45.120503652039325
1739209630.7944698;-38.13080360867914
1739209630.7944753;-38.13080360867914
1739209630.794481;-45.120503652039325
1739209630.7944865;-38.13080360867914
1739209630.7944922;-38.13080360867914
1739209630.7944977;-45.120503652039325
1739209630.7945035;-45.120503652039325
1739209630.794509;-38.13080360867914
1739209630.7945147;-38.13080360867914
1739209630.7945204;-38.13080360867914
1739209630.7945259;-45.120503652039325
1739209630.7945316;-38.13080360867914
1739209630.794537;-29.438486411369333
1739209630.7945428;-38.13080360867914
1739209630.7945483;-38.13080360867914
1739209630.794554;-33.981070128970906
1739209630.7945595;-35.57807855764607
1739209630.7945652;-45.120503652039325
1739209630.7945707;-45.120503652039325
1739209630.7945764;-38.13080360867914
1739209630.794582;-35.57807855764607
1739209630.7945876;-38.13080360867914
1739209630.794593;-45.120503652039325
1739209630.7945988;-35.57807855764607
1739209630.7946043;-32.816014438256545
1739209630.79461;-45.120503652039325
1739209630.7946155;-45.120503652039325
1739209630.7946212;-38.13080360867914
1739209630.7946267;-38.13080360867914
1739209630.7946324;-45.120503652039325
1739209630.7946382;-45.120503652039325
1739209630.7946436;-38.13080360867914
1739209630.7946494;-45.120503652039325
1739209630.7946548;-33.981070128970906
1739209630.7946606;-45.120503652039325
1739209630.794666;-38.13080360867914
1739209630.7946718;-30.49652367304973
1739209630.7946773;-45.120503652039325
1739209630.794683;-45.120503652039325
1739209630.7946885;-45.120503652039325
1739209630.7946942;-45.120503652039325
1739209630.7946997;-45.120503652039325
1739209630.7947054;-45.120503652039325
1739209630.7947109;-45.120503652039325
1739209630.7947166;-35.57807855764607
1739209630.794722;-38.13080360867914
1739209630.7947278;-45.120503652039325
1739209630.7947333;-38.13080360867914
1739209630.794739;-38.13080360867914
1739209630.7947445;-45.120503652039325
1739209630.7947502;-45.120503652039325
1739209630.794756;-38.13080360867914
1739209630.7947614;-33.981070128970906
1739209630.7947671;-33.981070128970906
1739209630.7947726;-45.120503652039325
1739209630.7947783;-38.13080360867914
1739209630.7947838;-38.13080360867914
1739209630.7947896;-38.13080360867914
1739209630.794795;-35.57807855764607
1739209630.7948008;-38.13080360867914
1739209630.7948062;-35.57807855764607
1739209630.794812;-38.13080360867914
1739209630.7948174;-45.120503652039325
1739209630.7948232;-38.13080360867914
1739209630.7948287;-38.13080360867914
1739209630.7948344;-45.120503652039325
1739209630.7948399;-45.120503652039325
1739209630.7948456;-45.120503652039325
1739209630.794851;-38.13080360867914
1739209630.7948568;-38.13080360867914
1739209630.7948623;-45.120503652039325
1739209630.794868;-38.13080360867914
1739209630.7948737;-33.981070128970906
1739209630.7948792;-38.13080360867914
1739209630.794885;-45.120503652039325
1739209630.7948904;-45.120503652039325
1739209630.7948961;-38.13080360867914
1739209630.7949016;-31.14110356531892
1739209630.7949073;-45.120503652039325
1739209630.7949128;-45.120503652039325
1739209630.7949185;-38.13080360867914
1739209630.794924;-38.13080360867914
1739209630.7949297;-38.13080360867914
1739209630.7949352;-45.120503652039325
1739209630.794941;-38.13080360867914
1739209630.7949464;-28.992665084841942
1739209630.7949522;-45.120503652039325
1739209630.7949576;-38.13080360867914
1739209630.7949634;-35.57807855764607
1739209630.7949688;-38.13080360867914
1739209630.7949746;-45.120503652039325
1739209630.79498;-38.13080360867914
1739209630.7949858;-38.13080360867914
1739209630.7949915;-31.14110356531892
1739209630.794997;-45.120503652039325
1739209630.7950027;-35.57807855764607
1739209630.7950082;-38.13080360867914
1739209630.795014;-33.981070128970906
1739209630.7950194;-45.120503652039325
1739209630.795025;-38.13080360867914
1739209630.7950306;-32.816014438256545
1739209630.7950363;-45.120503652039325
1739209630.7950418;-45.120503652039325
1739209630.7950475;-38.13080360867914
1739209630.795053;-35.57807855764607
1739209630.7950587;-45.120503652039325
1739209630.7950642;-38.13080360867914
1739209630.79507;-35.57807855764607
1739209630.7950754;-35.57807855764607
1739209630.7950811;-28.992665084841942
1739209630.7950866;-38.13080360867914
1739209630.7950923;-45.120503652039325
1739209630.7950978;-38.13080360867914
1739209630.7951035;-38.13080360867914
1739209630.7951093;-45.120503652039325
1739209630.7951148;-38.13080360867914
1739209630.7951205;-38.13080360867914
1739209630.795126;-33.981070128970956
1739209630.7951317;-45.120503652039325
1739209630.7951372;-35.57807855764607
1739209630.795143;-38.13080360867914
1739209630.7951484;-45.120503652039325
1739209630.795154;-32.816014438256545
1739209630.7951596;-38.13080360867914
1739209630.7951653;-38.13080360867914
1739209630.7951708;-30.49652367304973
1739209630.7951765;-38.13080360867914
1739209630.795182;-45.120503652039325
1739209630.7951877;-35.57807855764607
1739209630.7951932;-45.120503652039325
1739209630.795199;-45.120503652039325
1739209630.7952044;-38.13080360867914
1739209630.7952101;-45.120503652039325
1739209630.7952156;-38.13080360867914
1739209630.7952213;-45.120503652039325
1739209630.795227;-45.120503652039325
1739209630.7952325;-38.13080360867914
1739209630.7952383;-33.981070128970906
1739209630.7952437;-35.57807855764607
1739209630.7952495;-35.57807855764607
1739209630.795255;-38.13080360867914
1739209630.7952607;-45.120503652039325
1739209630.7952662;-38.13080360867914
1739209630.7952719;-45.120503652039325
1739209630.7952774;-35.57807855764607
1739209630.795283;-45.120503652039325
1739209630.7952886;-45.120503652039325
1739209630.7952943;-38.13080360867914
1739209630.7952998;-45.120503652039325
1739209630.7953055;-35.57807855764607
1739209630.795311;-33.981070128970906
1739209630.7953167;-45.120503652039325
1739209630.7953222;-38.13080360867914
1739209630.795328;-35.57807855764607
1739209630.7953334;-45.120503652039325
1739209630.795339;-45.120503652039325
1739209630.7953446;-38.13080360867914
1739209630.7953503;-45.120503652039325
1739209630.795356;-38.13080360867914
1739209630.7953615;-45.120503652039325
1739209630.7953672;-45.120503652039325
1739209630.7953727;-38.13080360867914
1739209630.7953784;-38.13080360867914
1739209630.795384;-35.57807855764607
1739209630.7953897;-38.13080360867914
1739209630.7953951;-45.120503652039325
1739209630.7954009;-31.141103565318915
1739209630.7954063;-38.13080360867914
1739209630.795412;-45.120503652039325
1739209630.7954175;-45.120503652039325
1739209630.7954233;-45.120503652039325
1739209630.7954288;-38.13080360867914
1739209630.7954345;-45.120503652039325
1739209630.79544;-38.13080360867914
1739209630.7954457;-45.120503652039325
1739209630.7954512;-45.120503652039325
1739209630.795457;-45.120503652039325
1739209630.7954624;-38.13080360867914
1739209630.795468;-38.13080360867914
1739209630.7954738;-45.120503652039325
1739209630.7954793;-38.13080360867914
1739209630.795485;-38.13080360867914
1739209630.7954905;-38.13080360867914
1739209630.7954962;-45.120503652039325
1739209630.7955017;-45.120503652039325
1739209630.7955074;-38.13080360867914
1739209630.795513;-38.13080360867914
1739209630.7955186;-45.120503652039325
1739209630.7955241;-38.13080360867914
1739209630.7955298;-38.13080360867914
1739209630.7955353;-33.981070128970906
1739209630.795541;-35.57807855764607
1739209630.7955465;-45.120503652039325
1739209630.7955523;-45.120503652039325
1739209630.7955577;-38.13080360867914
1739209630.7955635;-45.120503652039325
1739209630.795569;-38.13080360867914
1739209630.7955747;-45.120503652039325
1739209630.7955801;-38.13080360867914
1739209630.7955859;-38.13080360867914
1739209630.7955916;-45.120503652039325
1739209630.795597;-45.120503652039325
1739209630.7956028;-45.120503652039325
1739209630.7956083;-45.120503652039325
1739209630.795614;-45.120503652039325
1739209630.7956195;-45.120503652039325
1739209630.7956252;-38.13080360867914
1739209630.7956307;-35.57807855764607
1739209630.7956364;-38.13080360867914
1739209630.795642;-38.13080360867914
1739209630.7956476;-38.13080360867914
1739209630.795653;-35.57807855764607
1739209630.7956588;-45.120503652039325
1739209630.7956643;-45.120503652039325
1739209630.79567;-31.141103565318915
1739209630.7956755;-33.981070128970906
