CAN Message; 0x77:61eaff40e9e67af8
1739209849.542429;-33.981070128970906
1739209849.542438;-45.120503652039325
1739209849.542447;-45.120503652039325
1739209849.5424562;-33.981070128970906
1739209849.5424652;-45.120503652039325
1739209849.5424743;-38.13080360867914
1739209849.5424833;-38.13080360867914
1739209849.5424924;-45.120503652039325
1739209849.5425014;-45.120503652039325
1739209849.5425103;-45.120503652039325
1739209849.5425193;-38.13080360867914
1739209849.5425284;-45.120503652039325
1739209849.5425375;-35.57807855764607
1739209849.5425465;-38.13080360867914
1739209849.5425556;-33.981070128970906
1739209849.5425646;-38.13080360867914
1739209849.5425737;-38.13080360867914
1739209849.5425828;-45.120503652039325
1739209849.5425918;-33.981070128970906
1739209849.5426006;-38.13080360867914
1739209849.5426097;-45.120503652039325
1739209849.5426188;-35.57807855764607
1739209849.5426278;-35.57807855764607
1739209849.5426369;-45.120503652039325
1739209849.542646;-45.120503652039325
1739209849.542655;-38.13080360867914
1739209849.542664;-38.13080360867914
1739209849.542673;-45.120503652039325
1739209849.5426822;-38.13080360867914
1739209849.542691;-38.13080360867914
1739209849.5427;-33.981070128970906
1739209849.542709;-38.13080360867914
1739209849.5427182;-45.120503652039325
1739209849.5427272;-45.120503652039325
1739209849.5427363;-38.13080360867914
1739209849.5427454;-45.120503652039325
1739209849.5427544;-45.120503652039325
1739209849.5427635;-45.120503652039325
1739209849.5427725;-38.13080360867914
1739209849.5427814;-38.13080360867914
1739209849.5427904;-38.13080360867914
1739209849.5427995;-45.120503652039325
1739209849.5428085;-45.120503652039325
1739209849.5428176;-38.13080360867914
1739209849.5428267;-33.981070128970906
1739209849.5428357;-38.13080360867914
1739209849.5428448;-38.13080360867914
1739209849.5428538;-33.981070128970906
1739209849.5428627;-38.13080360867914
1739209849.5428717;-38.13080360867914
1739209849.5428808;-38.13080360867914
1739209849.5428898;-38.13080360867914
1739209849.542899;-38.13080360867914
1739209849.542908;-38.13080360867914
1739209849.542917;-45.120503652039325
1739209849.542926;-35.57807855764607
1739209849.5429351;-38.13080360867914
1739209849.5429442;-45.120503652039325
1739209849.542953;-38.13080360867914
1739209849.542962;-33.981070128970906
1739209849.5429711;-35.57807855764607
1739209849.5429802;-38.13080360867914
1739209849.5429893;-35.57807855764607
1739209849.5429983;-31.141103565318915
1739209849.5430074;-38.13080360867914
1739209849.5430164;-45.120503652039325
1739209849.5430255;-35.57807855764607
1739209849.5430346;-38.13080360867914
1739209849.5430434;-45.120503652039325
1739209849.5430524;-45.120503652039325
1739209849.5430615;-33.981070128970906
1739209849.5430706;-31.141103565318915
1739209849.5430796;-35.57807855764607
1739209849.5430887;-45.120503652039325
1739209849.5430977;-38.13080360867914
1739209849.5431068;-38.13080360867914
1739209849.5431159;-38.13080360867914
1739209849.543125;-38.13080360867914
1739209849.5431337;-33.981070128970906
1739209849.5431428;-31.141103565318915
1739209849.5431519;-45.120503652039325
1739209849.543161;-45.120503652039325
1739209849.54317;-38.13080360867914
1739209849.543179;-38.13080360867914
1739209849.543188;-45.120503652039325
1739209849.5431972;-38.13080360867914
1739209849.5432062;-38.13080360867914
1739209849.5432153;-35.57807855764607
1739209849.543224;-45.120503652039325
1739209849.5432332;-45.120503652039325
1739209849.5432422;-45.120503652039325
1739209849.5432513;-45.120503652039325
1739209849.5432603;-45.120503652039325
1739209849.5432694;-38.13080360867914
1739209849.5432785;-45.120503652039325
1739209849.5432875;-45.120503652039325
1739209849.5432966;-45.120503652039325
1739209849.5433056;-38.13080360867914
1739209849.5433145;-38.13080360867914
1739209849.5433235;-35.57807855764607
1739209849.5433326;-32.816014438256545
1739209849.5433416;-45.120503652039325
1739209849.5433507;-45.120503652039325
1739209849.5433598;-33.981070128970906
1739209849.5433688;-45.120503652039325
1739209849.5433779;-45.120503652039325
1739209849.543387;-45.120503652039325
1739209849.543396;-33.981070128970906
1739209849.5434048;-38.13080360867914
1739209849.5434139;-38.13080360867914
1739209849.543423;-45.120503652039325
1739209849.543432;-35.57807855764607
1739209849.543441;-38.13080360867914
1739209849.54345;-45.120503652039325
1739209849.5434592;-45.120503652039325
1739209849.5434682;-45.120503652039325
1739209849.5434773;-33.981070128970906
1739209849.543486;-38.13080360867914
1739209849.5434952;-45.120503652039325
1739209849.5435042;-27.267205301931607
1739209849.5435133;-35.57807855764607
1739209849.5435224;-45.120503652039325
1739209849.5435314;-38.13080360867914
1739209849.5435405;-33.981070128970906
1739209849.5435495;-45.120503652039325
1739209849.5435586;-45.120503652039325
1739209849.5435677;-45.120503652039325
1739209849.5435765;-45.120503652039325
1739209849.5435855;-45.120503652039325
1739209849.5435946;-38.13080360867914
1739209849.550915;-38.13080360867914
1739209849.5509162;-38.13080360867914
1739209849.5509176;-45.120503652039325
1739209849.550919;-38.13080360867914
1739209849.5509202;-35.57807855764607
1739209849.5509217;-38.13080360867914
1739209849.550923;-45.120503652039325
1739209849.5509243;-38.13080360867914
1739209849.5509257;-45.120503652039325
1739209849.5509272;-38.13080360867914
1739209849.5509284;-33.981070128970906
1739209849.5509298;-45.120503652039325
1739209849.550931;-38.13080360867914
1739209849.5509324;-38.13080360867914
1739209849.5509338;-38.13080360867914
1739209849.550935;-38.13080360867914
1739209849.5509365;-38.13080360867914
1739209849.550938;-38.13080360867914
1739209849.550939;-45.120503652039325
1739209849.5509405;-45.120503652039325
1739209849.550942;-45.120503652039325
1739209849.5509431;-38.13080360867914
1739209849.5509446;-45.120503652039325
1739209849.550946;-38.13080360867914
1739209849.5509472;-45.120503652039325
1739209849.5509486;-33.981070128970906
1739209849.55095;-38.13080360867914
1739209849.5509512;-45.120503652039325
1739209849.5509527;-38.13080360867914
1739209849.550954;-33.981070128970906
1739209849.5509553;-45.120503652039325
1739209849.5509567;-45.120503652039325
1739209849.550958;-35.57807855764607
1739209849.5509593;-38.13080360867914
1739209849.5509608;-45.120503652039325
1739209849.550962;-45.120503652039325
1739209849.5509634;-33.981070128970906
1739209849.5509648;-33.981070128970906
1739209849.550966;-38.13080360867914
1739209849.5509675;-38.13080360867914
1739209849.550969;-38.13080360867914
1739209849.55097;-38.13080360867914
1739209849.5509715;-38.13080360867914
1739209849.550973;-35.57807855764607
1739209849.5509741;-38.13080360867914
1739209849.5509756;-38.13080360867914
1739209849.550977;-38.13080360867914
1739209849.5509782;-45.120503652039325
1739209849.5509796;-45.120503652039325
1739209849.550981;-45.120503652039325
1739209849.5509822;-45.120503652039325
1739209849.5509837;-38.13080360867914
1739209849.5509849;-33.981070128970906
1739209849.5509863;-31.141103565318915
1739209849.5509877;-33.981070128970906
1739209849.550989;-45.120503652039325
1739209849.5509903;-38.13080360867914
1739209849.5509918;-38.13080360867914
1739209849.550993;-45.120503652039325
1739209849.5509944;-38.13080360867914
1739209849.5509958;-45.120503652039325
1739209849.550997;-32.81601443825658
1739209849.5509984;-35.57807855764607
1739209849.5509999;-45.120503652039325
1739209849.551001;-45.120503652039325
1739209849.5510025;-45.120503652039325
1739209849.551004;-45.120503652039325
1739209849.5510051;-45.120503652039325
1739209849.5510066;-38.13080360867914
1739209849.551008;-28.992665084841942
1739209849.5510092;-45.120503652039325
1739209849.5510106;-38.13080360867914
1739209849.5510118;-32.816014438256545
1739209849.5510132;-38.13080360867914
1739209849.5510147;-38.13080360867914
1739209849.5510159;-38.13080360867914
1739209849.5510173;-45.120503652039325
1739209849.5510187;-45.120503652039325
1739209849.55102;-45.120503652039325
1739209849.5510213;-45.120503652039325
1739209849.5510228;-45.120503652039325
1739209849.551024;-35.57807855764607
1739209849.5510254;-35.57807855764607
1739209849.5510268;-45.120503652039325
1739209849.551028;-45.120503652039325
1739209849.5510294;-38.13080360867914
1739209849.5510309;-38.13080360867914
1739209849.551032;-45.120503652039325
1739209849.5510335;-38.13080360867914
1739209849.551035;-45.120503652039325
1739209849.5510361;-45.120503652039325
1739209849.5510375;-45.120503652039325
1739209849.5510387;-45.120503652039325
1739209849.5510402;-28.58837851428586
1739209849.5510416;-35.57807855764607
1739209849.5510428;-45.120503652039325
1739209849.5510442;-45.120503652039325
1739209849.5510457;-32.816014438256545
1739209849.5510468;-45.120503652039325
1739209849.5510483;-45.120503652039325
1739209849.5510497;-45.120503652039325
1739209849.551051;-38.13080360867914
1739209849.5510523;-45.120503652039325
1739209849.5510538;-45.120503652039325
1739209849.551055;-45.120503652039325
1739209849.5510564;-35.57807855764607
1739209849.5510578;-32.816014438256545
1739209849.551059;-45.120503652039325
1739209849.5510604;-38.13080360867914
1739209849.5510619;-38.13080360867914
1739209849.551063;-45.120503652039325
1739209849.5510645;-38.13080360867914
1739209849.5510657;-33.981070128970906
1739209849.551067;-45.120503652039325
1739209849.5510685;-38.13080360867914
1739209849.5510697;-38.13080360867914
1739209849.5510712;-38.13080360867914
1739209849.5510726;-35.57807855764607
1739209849.5510738;-38.13080360867914
1739209849.5510752;-45.120503652039325
1739209849.5510767;-45.120503652039325
1739209849.5510778;-35.57807855764607
1739209849.5510793;-35.57807855764607
1739209849.5510807;-38.13080360867914
1739209849.551082;-38.13080360867914
1739209849.5510833;-45.120503652039325
1739209849.5510848;-45.120503652039325
1739209849.551086;-38.13080360867914
1739209849.5510874;-38.13080360867914
1739209849.5510888;-45.120503652039325
1739209849.55109;-38.13080360867914
1739209849.5510914;-38.13080360867914
1739209849.5510929;-45.120503652039325
1739209849.551094;-35.57807855764607
1739209849.5510955;-38.13080360867914
1739209849.5510967;-45.120503652039325
1739209849.551098;-38.13080360867914
1739209849.5510995;-32.816014438256545
1739209849.5511007;-38.13080360867914
1739209849.5511022;-38.13080360867914
1739209849.5511036;-38.13080360867914
1739209849.5511048;-45.120503652039325
1739209849.5511062;-45.120503652039325
1739209849.5511076;-45.120503652039325
1739209849.5511088;-45.120503652039325
1739209849.5511103;-45.120503652039325
1739209849.5511117;-45.120503652039325
1739209849.551113;-45.120503652039325
1739209849.5511143;-38.13080360867914
1739209849.5511158;-38.13080360867914
1739209849.551117;-45.120503652039325
1739209849.5511184;-45.120503652039325
1739209849.5511198;-38.13080360867914
1739209849.551121;-45.120503652039325
1739209849.5511224;-45.120503652039325
1739209849.5511236;-45.120503652039325
1739209849.551125;-45.120503652039325
1739209849.5511265;-45.120503652039325
1739209849.5511277;-45.120503652039325
1739209849.551129;-45.120503652039325
1739209849.5511305;-45.120503652039325
1739209849.5511317;-38.13080360867914
1739209849.5511332;-32.816014438256545
1739209849.5511346;-45.120503652039325
1739209849.5511358;-38.13080360867914
1739209849.5511372;-38.13080360867914
1739209849.5511386;-33.981070128970906
1739209849.5511398;-38.13080360867914
1739209849.5511413;-38.13080360867914
1739209849.5511427;-38.13080360867914
1739209849.551144;-38.13080360867914
1739209849.5511453;-38.13080360867914
1739209849.5511467;-45.120503652039325
1739209849.551148;-38.13080360867914
1739209849.5511494;-38.13080360867914
1739209849.5511506;-45.120503652039325
1739209849.551152;-45.120503652039325
1739209849.5511534;-38.13080360867914
1739209849.5511546;-35.57807855764607
1739209849.551156;-45.120503652039325
1739209849.5511575;-45.120503652039325
1739209849.5511587;-38.13080360867914
1739209849.55116;-33.981070128970906
1739209849.5511615;-38.13080360867914
1739209849.5511627;-45.120503652039325
1739209849.5511642;-35.57807855764607
1739209849.5511656;-33.981070128970906
1739209849.5511668;-38.13080360867914
1739209849.5511682;-45.120503652039325
1739209849.5511696;-38.13080360867914
1739209849.5511708;-38.13080360867914
1739209849.5511723;-38.13080360867914
1739209849.5511737;-38.13080360867914
1739209849.5511749;-38.13080360867914
1739209849.5511763;-45.120503652039325
1739209849.5511775;-45.120503652039325
1739209849.551179;-38.13080360867914
1739209849.5511804;-38.13080360867914
1739209849.5511816;-38.13080360867914
1739209849.551183;-38.13080360867914
1739209849.5511844;-45.120503652039325
1739209849.5511856;-38.13080360867914
1739209849.551187;-35.57807855764607
1739209849.5511885;-45.120503652039325
1739209849.5511897;-45.120503652039325
1739209849.551191;-38.13080360867914
1739209849.5511925;-33.981070128970906
1739209849.5511937;-33.981070128970906
1739209849.5511951;-38.13080360867914
1739209849.5511966;-45.120503652039325
1739209849.5511978;-45.120503652039325
1739209849.5511992;-38.13080360867914
1739209849.5512006;-38.13080360867914
1739209849.5512018;-45.120503652039325
1739209849.5512033;-31.141103565318915
1739209849.5512044;-31.141103565318915
1739209849.5512059;-38.13080360867914
1739209849.5512073;-38.13080360867914
1739209849.5512085;-32.816014438256545
1739209849.55121;-33.981070128970906
1739209849.5512114;-38.13080360867914
1739209849.5512125;-45.120503652039325
1739209849.551214;-33.981070128970906
1739209849.5512154;-31.141103565318915
1739209849.5512166;-38.13080360867914
1739209849.551218;-45.120503652039325
1739209849.5512195;-45.120503652039325
1739209849.5512207;-45.120503652039325
1739209849.551222;-45.120503652039325
1739209849.5512235;-38.13080360867914
1739209849.5512247;-33.981070128970906
1739209849.5512261;-31.141103565318915
1739209849.5512276;-38.13080360867914
1739209849.5512288;-45.120503652039325
1739209849.5512302;-38.13080360867914
1739209849.5512314;-38.13080360867914
1739209849.5512328;-45.120503652039325
1739209849.5512342;-38.13080360867914
1739209849.5512354;-33.981070128970906
1739209849.5512369;-38.13080360867914
1739209849.5512383;-45.120503652039325
1739209849.5512395;-35.57807855764607
1739209849.551241;-38.13080360867914
1739209849.5512424;-38.13080360867914
1739209849.5512435;-45.120503652039325
1739209849.551245;-33.981070128970906
1739209849.5512464;-33.981070128970906
1739209849.5512476;-38.13080360867914
1739209849.551249;-45.120503652039325
1739209849.5512505;-38.13080360867914
1739209849.5512516;-33.981070128970906
1739209849.551253;-45.120503652039325
1739209849.5512545;-45.120503652039325
1739209849.5512557;-45.120503652039325
1739209849.5512571;-38.13080360867914
1739209849.5512586;-27.267205301931607
1739209849.5512598;-45.120503652039325
1739209849.5512612;-38.13080360867914
1739209849.5512624;-35.57807855764607
1739209849.5512638;-45.120503652039325
1739209849.5512652;-45.120503652039325
1739209849.5512664;-38.13080360867914
1739209849.5512679;-38.13080360867914
1739209849.5512693;-35.57807855764607
1739209849.5512705;-35.57807855764607
1739209849.551272;-45.120503652039325
1739209849.5512733;-45.120503652039325
1739209849.5512745;-45.120503652039325
1739209849.551276;-45.120503652039325
1739209849.5512774;-45.120503652039325
1739209849.5512786;-45.120503652039325
1739209849.55128;-32.816014438256545
1739209849.5512815;-35.57807855764607
1739209849.5512826;-38.13080360867914
1739209849.551284;-45.120503652039325
1739209849.5512855;-45.120503652039325
1739209849.5512867;-45.120503652039325
1739209849.5512881;-45.120503652039325
1739209849.5512893;-45.120503652039325
1739209849.5512908;-35.57807855764607
1739209849.5512922;-38.13080360867914
1739209849.5512934;-45.120503652039325
1739209849.5512948;-45.120503652039325
1739209849.5512962;-45.120503652039325
1739209849.5512974;-45.120503652039325
1739209849.5512989;-45.120503652039325
1739209849.5513003;-45.120503652039325
1739209849.5513015;-38.13080360867914
1739209849.551303;-32.816014438256545
1739209849.5513043;-45.120503652039325
1739209849.5513055;-45.120503652039325
1739209849.551307;-38.13080360867914
1739209849.5513084;-31.141103565318893
1739209849.5513096;-45.120503652039325
1739209849.551311;-38.13080360867914
1739209849.5513124;-30.49652367304973
1739209849.5513136;-45.120503652039325
1739209849.551315;-35.57807855764607
1739209849.5513163;-45.120503652039325
1739209849.5513177;-45.120503652039325
1739209849.5513191;-45.120503652039325
1739209849.5513203;-38.13080360867914
1739209849.5513217;-35.57807855764607
1739209849.5513232;-45.120503652039325
1739209849.5513244;-45.120503652039325
1739209849.5513258;-45.120503652039325
1739209849.5513272;-45.120503652039325
1739209849.5513284;-38.13080360867914
1739209849.5513299;-35.57807855764607
1739209849.5513313;-38.13080360867914
1739209849.5513325;-38.13080360867914
1739209849.551334;-38.13080360867914
1739209849.5513353;-35.57807855764607
1739209849.5513365;-38.13080360867914
1739209849.551338;-33.981070128970906
1739209849.5513394;-45.120503652039325
1739209849.5513406;-45.120503652039325
1739209849.551342;-33.981070128970906
1739209849.5513432;-38.13080360867914
1739209849.5513446;-45.120503652039325
1739209849.551346;-45.120503652039325
1739209849.5513473;-38.13080360867914
1739209849.5513487;-45.120503652039325
1739209849.55135;-45.120503652039325
1739209849.5513513;-32.816014438256545
1739209849.5513527;-38.13080360867914
1739209849.5513542;-33.981070128970906
1739209849.5513554;-45.120503652039325
1739209849.5513568;-33.981070128970906
1739209849.5513582;-38.13080360867914
1739209849.5513594;-45.120503652039325
1739209849.5513608;-45.120503652039325
1739209849.5513623;-33.981070128970906
1739209849.5513635;-45.120503652039325
1739209849.551365;-45.120503652039325
1739209849.5513663;-45.120503652039325
1739209849.5513675;-45.120503652039325
1739209849.551369;-45.120503652039325
1739209849.5513701;-45.120503652039325
1739209849.5513716;-45.120503652039325
1739209849.551373;-38.13080360867914
1739209849.5513742;-35.57807855764607
1739209849.5513756;-38.13080360867914
1739209849.551377;-45.120503652039325
1739209849.5513783;-45.120503652039325
1739209849.5513797;-38.13080360867914
1739209849.551381;-38.13080360867914
1739209849.5513823;-38.13080360867914
1739209849.5513837;-45.120503652039325
1739209849.5513852;-35.57807855764607
1739209849.5513864;-35.57807855764607
1739209849.5513878;-38.13080360867914
1739209849.5513892;-27.267205301931607
1739209849.5513904;-45.120503652039325
1739209849.5513918;-38.13080360867914
1739209849.5513933;-45.120503652039325
1739209849.5513945;-38.13080360867914
1739209849.551396;-45.120503652039325
1739209849.551397;-45.120503652039325
1739209849.5513985;-38.13080360867914
1739209849.5514;-35.57807855764607
1739209849.5514011;-45.120503652039325
1739209849.5514026;-45.120503652039325
1739209849.551404;-38.13080360867914
1739209849.5514052;-45.120503652039325
1739209849.5514066;-45.120503652039325
1739209849.551408;-45.120503652039325
1739209849.5514092;-45.120503652039325
1739209849.5514107;-38.13080360867914
1739209849.551412;-45.120503652039325
1739209849.5514133;-38.13080360867914
1739209849.5514147;-45.120503652039325
1739209849.5514162;-38.13080360867914
1739209849.5514174;-35.57807855764607
1739209849.5514188;-35.57807855764607
1739209849.5514202;-45.120503652039325
1739209849.5514214;-28.992665084841942
1739209849.5514228;-38.13080360867914
1739209849.551424;-45.120503652039325
1739209849.5514255;-35.57807855764607
1739209849.551427;-33.981070128970906
1739209849.551428;-38.13080360867914
1739209849.5514295;-45.120503652039325
1739209849.551431;-38.13080360867914
1739209849.5514321;-31.14110356531892
1739209849.5514336;-38.13080360867914
1739209849.551435;-38.13080360867914
1739209849.5514362;-38.13080360867914
1739209849.5514376;-45.120503652039325
1739209849.551439;-45.120503652039325
1739209849.5514402;-33.981070128970906
1739209849.5514417;-45.120503652039325
1739209849.551443;-33.981070128970906
1739209849.5514443;-45.120503652039325
1739209849.5514457;-45.120503652039325
1739209849.5514472;-45.120503652039325
1739209849.5514483;-38.13080360867914
1739209849.5514498;-33.981070128970906
1739209849.5514512;-38.13080360867914
1739209849.5514524;-38.13080360867914
1739209849.5514538;-38.13080360867914
1739209849.551455;-33.981070128970906
1739209849.5514565;-33.981070128970906
1739209849.551458;-45.120503652039325
1739209849.551459;-45.120503652039325
1739209849.5514605;-38.13080360867914
1739209849.551462;-35.57807855764607
1739209849.5514631;-45.120503652039325
1739209849.5514646;-45.120503652039325
1739209849.551466;-35.57807855764607
1739209849.5514672;-38.13080360867914
1739209849.5514686;-45.120503652039325
1739209849.55147;-45.120503652039325
1739209849.5514712;-38.13080360867914
1739209849.5514727;-38.13080360867914
1739209849.551474;-45.120503652039325
1739209849.5514753;-45.120503652039325
1739209849.5514767;-45.120503652039325
1739209849.5514781;-45.120503652039325
1739209849.5514793;-45.120503652039325
1739209849.5514808;-38.13080360867914
1739209849.551482;-33.981070128970906
1739209849.5514834;-38.13080360867914
1739209849.5514848;-45.120503652039325
1739209849.551486;-38.13080360867914
1739209849.5514874;-45.120503652039325
1739209849.5514889;-38.13080360867914
1739209849.5436037;-45.120503652039325
1739209849.5436127;-32.816014438256545
1739209849.5436218;-33.981070128970906
1739209849.5436308;-38.13080360867914
1739209849.54364;-38.13080360867914
1739209849.543649;-45.120503652039325
1739209849.543658;-38.13080360867914
1739209849.5436668;-45.120503652039325
1739209849.543676;-45.120503652039325
1739209849.543685;-45.120503652039325
1739209849.543694;-45.120503652039325
1739209849.543703;-45.120503652039325
1739209849.5437121;-38.13080360867914
1739209849.5437212;-38.13080360867914
1739209849.5437303;-45.120503652039325
1739209849.5437393;-45.120503652039325
1739209849.5437484;-38.13080360867914
1739209849.5437572;-45.120503652039325
1739209849.5437663;-45.120503652039325
1739209849.5437753;-38.13080360867914
1739209849.5437844;-35.57807855764607
1739209849.5437934;-45.120503652039325
1739209849.5438025;-45.120503652039325
1739209849.5438116;-32.816014438256545
1739209849.5438206;-45.120503652039325
1739209849.5438297;-38.13080360867914
1739209849.5438387;-38.13080360867914
1739209849.5438476;-35.57807855764607
1739209849.5438566;-38.13080360867914
1739209849.5438657;-35.57807855764607
1739209849.5438747;-38.13080360867914
1739209849.5438838;-45.120503652039325
1739209849.5438929;-45.120503652039325
1739209849.543902;-45.120503652039325
1739209849.543911;-38.13080360867914
1739209849.54392;-45.120503652039325
1739209849.543929;-45.120503652039325
1739209849.543938;-45.120503652039325
1739209849.543947;-45.120503652039325
1739209849.543956;-33.981070128970906
1739209849.543965;-38.13080360867914
1739209849.5439742;-38.13080360867914
1739209849.5439832;-38.13080360867914
1739209849.5439923;-38.13080360867914
1739209849.5440013;-35.57807855764607
1739209849.5440104;-45.120503652039325
1739209849.5440192;-38.13080360867914
1739209849.5440283;-38.13080360867914
1739209849.5440373;-45.120503652039325
1739209849.5440464;-45.120503652039325
1739209849.5440555;-45.120503652039325
1739209849.5440645;-38.13080360867914
1739209849.5440736;-45.120503652039325
1739209849.5440826;-45.120503652039325
1739209849.5440917;-45.120503652039325
1739209849.5441008;-45.120503652039325
1739209849.5441096;-45.120503652039325
1739209849.5441186;-38.13080360867914
1739209849.5441277;-38.13080360867914
1739209849.5441368;-45.120503652039325
1739209849.5441458;-45.120503652039325
1739209849.544155;-33.981070128970906
1739209849.544164;-31.141103565318915
1739209849.544173;-33.981070128970906
1739209849.544182;-38.13080360867914
1739209849.5441911;-38.13080360867914
1739209849.5442;-28.992665084841942
1739209849.544209;-45.120503652039325
1739209849.544218;-45.120503652039325
1739209849.5442271;-45.120503652039325
1739209849.5442362;-45.120503652039325
1739209849.5442452;-45.120503652039325
1739209849.5442543;-45.120503652039325
1739209849.5442634;-38.13080360867914
1739209849.5442724;-45.120503652039325
1739209849.5442815;-45.120503652039325
1739209849.5442903;-38.13080360867914
1739209849.5442994;-38.13080360867914
1739209849.5443084;-45.120503652039325
1739209849.5443175;-38.13080360867914
1739209849.5443265;-38.13080360867914
1739209849.5443356;-45.120503652039325
1739209849.5443447;-32.816014438256545
1739209849.5443537;-38.13080360867914
1739209849.5443628;-33.981070128970906
1739209849.5443718;-38.13080360867914
1739209849.5443807;-31.141103565318915
1739209849.5443897;-38.13080360867914
1739209849.5443988;-45.120503652039325
1739209849.5444078;-38.13080360867914
1739209849.544417;-45.120503652039325
1739209849.544426;-38.13080360867914
1739209849.544435;-35.57807855764607
1739209849.544444;-45.120503652039325
1739209849.5444531;-29.438486411369354
1739209849.5444622;-38.13080360867914
1739209849.544471;-33.981070128970906
1739209849.54448;-38.13080360867914
1739209849.5444891;-33.981070128970906
1739209849.5444982;-38.13080360867914
1739209849.5445073;-33.981070128970906
1739209849.5445163;-38.13080360867914
1739209849.5445254;-31.141103565318915
1739209849.5445344;-38.13080360867914
1739209849.5445435;-38.13080360867914
1739209849.5445523;-45.120503652039325
1739209849.5445614;-45.120503652039325
1739209849.5445704;-35.57807855764607
1739209849.5445795;-35.57807855764607
1739209849.5445886;-45.120503652039325
1739209849.5445976;-45.120503652039325
1739209849.5446067;-45.120503652039325
1739209849.5446157;-45.120503652039325
1739209849.5446248;-38.13080360867914
1739209849.5446339;-38.13080360867914
1739209849.5446427;-35.57807855764607
1739209849.5446517;-38.13080360867914
1739209849.5446608;-45.120503652039325
1739209849.5446699;-33.981070128970906
1739209849.544679;-38.13080360867914
1739209849.544688;-45.120503652039325
1739209849.544697;-33.981070128970906
1739209849.544706;-45.120503652039325
1739209849.5447152;-26.487275050834715
1739209849.5447242;-25.62660358559016
1739209849.544733;-45.120503652039325
1739209849.544742;-27.267205301931607
1739209849.5447512;-28.992665084841942
1739209849.5447602;-33.981070128970906
1739209849.5447693;-32.816014438256545
1739209849.5447783;-28.58837851428586
1739209849.5447874;-45.120503652039325
1739209849.5447965;-45.120503652039325
1739209849.5448055;-31.141103565318915
1739209849.5448146;-31.141103565318915
1739209849.5448234;-32.81601443825658
1739209849.5448325;-22.002965041481744
1739209849.5448415;-23.38864096791655
1739209849.5448506;-28.992665084841942
1739209849.5448596;-32.816014438256545
1739209849.5448687;-38.13080360867914
1739209849.5448778;-38.13080360867914
1739209849.5448868;-30.49652367304973
