CAN Message; 0x150:03001ec9ddd3d7eb
Timestamp;Amplitude
1739209902.0158226;-38.13080360867914
1739209902.0158284;-45.120503652039325
1739209902.015834;-45.120503652039325
1739209902.0158398;-35.57807855764607
1739209902.0158455;-45.120503652039325
1739209902.0158513;-38.13080360867914
1739209902.0158567;-35.57807855764607
1739209902.0158625;-38.13080360867914
1739209902.0158682;-45.120503652039325
1739209902.015874;-38.13080360867914
1739209902.0158796;-35.57807855764607
1739209902.0158854;-38.13080360867914
1739209902.015891;-38.13080360867914
1739209902.0158966;-38.13080360867914
1739209902.0159023;-45.120503652039325
1739209902.015908;-38.13080360867914
1739209902.0159137;-38.13080360867914
1739209902.0159194;-45.120503652039325
1739209902.0159252;-38.13080360867914
1739209902.0159307;-32.816014438256545
1739209902.0159364;-45.120503652039325
1739209902.015942;-38.13080360867914
1739209902.0159478;-38.13080360867914
1739209902.0159535;-45.120503652039325
1739209902.0159593;-38.13080360867914
1739209902.015965;-35.57807855764607
1739209902.0159705;-38.13080360867914
1739209902.0159762;-38.13080360867914
1739209902.015982;-38.13080360867914
1739209902.0159876;-45.120503652039325
1739209902.0159934;-31.141103565318915
1739209902.015999;-38.13080360867914
1739209902.0160046;-38.13080360867914
1739209902.0160103;-38.13080360867914
1739209902.016016;-45.120503652039325
1739209902.0160217;-35.57807855764607
1739209902.0160275;-45.120503652039325
1739209902.0160332;-45.120503652039325
1739209902.016039;-32.816014438256545
1739209902.0160444;-38.13080360867914
1739209902.01605;-45.120503652039325
1739209902.0160558;-35.57807855764607
1739209902.0160615;-33.981070128970906
1739209902.0160673;-45.120503652039325
1739209902.016073;-38.13080360867914
1739209902.0160785;-38.13080360867914
1739209902.0160842;-27.267205301931607
1739209902.01609;-38.13080360867914
1739209902.0160956;-38.13080360867914
1739209902.0161014;-38.13080360867914
1739209902.016107;-38.13080360867914
1739209902.0161128;-35.57807855764607
1739209902.0161183;-45.120503652039325
1739209902.016124;-45.120503652039325
1739209902.0161297;-30.49652367304973
1739209902.0161355;-33.981070128970906
1739209902.0161412;-45.120503652039325
1739209902.016147;-45.120503652039325
1739209902.0161524;-38.13080360867914
1739209902.016158;-35.57807855764607
1739209902.0161638;-33.981070128970906
1739209902.0161695;-45.120503652039325
1739209902.0161753;-31.141103565318915
1739209902.016181;-38.13080360867914
1739209902.0161867;-45.120503652039325
1739209902.0161922;-45.120503652039325
1739209902.016198;-38.13080360867914
1739209902.0162036;-38.13080360867914
1739209902.0162094;-38.13080360867914
1739209902.016215;-45.120503652039325
1739209902.0162208;-29.438486411369347
1739209902.0162265;-33.981070128970906
1739209902.016232;-38.13080360867914
1739209902.0162377;-45.120503652039325
1739209902.0162435;-38.13080360867914
1739209902.0162492;-38.13080360867914
1739209902.016255;-45.120503652039325
1739209902.0162606;-45.120503652039325
1739209902.016266;-38.13080360867914
1739209902.0162718;-38.13080360867914
1739209902.0162776;-38.13080360867914
1739209902.0162833;-38.13080360867914
1739209902.016289;-45.120503652039325
1739209902.0162947;-38.13080360867914
1739209902.0163004;-38.13080360867914
1739209902.016306;-38.13080360867914
1739209902.0163116;-45.120503652039325
1739209902.0163174;-38.13080360867914
1739209902.016323;-38.13080360867914
1739209902.0163288;-45.120503652039325
1739209902.0163345;-38.13080360867914
1739209902.01634;-45.120503652039325
1739209902.0163457;-38.13080360867914
1739209902.0163515;-35.57807855764607
1739209902.0163572;-33.981070128970906
1739209902.016363;-38.13080360867914
1739209902.0163686;-45.120503652039325
1739209902.0163743;-45.120503652039325
1739209902.0163798;-38.13080360867914
1739209902.0163856;-38.13080360867914
1739209902.0163913;-45.120503652039325
1739209902.016397;-45.120503652039325
1739209902.0164027;-45.120503652039325
1739209902.0164084;-38.13080360867914
1739209902.016414;-38.13080360867914
1739209902.0164196;-45.120503652039325
1739209902.0164254;-45.120503652039325
1739209902.016431;-38.13080360867914
1739209902.0164368;-45.120503652039325
1739209902.0164425;-38.13080360867914
1739209902.0164483;-32.816014438256545
1739209902.0164537;-27.267205301931607
1739209902.0164595;-45.120503652039325
1739209902.0164652;-45.120503652039325
1739209902.016471;-38.13080360867914
1739209902.0164766;-38.13080360867914
1739209902.0164824;-45.120503652039325
1739209902.0164878;-45.120503652039325
1739209902.0164936;-45.120503652039325
1739209902.0164993;-38.13080360867914
1739209902.016505;-45.120503652039325
1739209902.0165107;-45.120503652039325
1739209902.0165164;-45.120503652039325
1739209902.0165222;-38.13080360867914
1739209902.0165277;-38.13080360867914
1739209902.0165334;-45.120503652039325
1739209902.016539;-38.13080360867914
1739209902.0165448;-28.58837851428586
1739209902.0165505;-38.13080360867914
1739209902.0165563;-45.120503652039325
1739209902.0165617;-38.13080360867914
1739209902.0165675;-38.13080360867914
1739209902.0165732;-45.120503652039325
1739209902.016579;-38.13080360867914
1739209902.0165846;-38.13080360867914
1739209902.0165904;-45.120503652039325
1739209902.016596;-45.120503652039325
1739209902.0166016;-38.13080360867914
1739209902.0166073;-38.13080360867914
1739209902.016613;-35.57807855764607
1739209902.0166187;-38.13080360867914
1739209902.0166245;-45.120503652039325
1739209902.0166302;-45.120503652039325
1739209902.0166357;-38.13080360867914
1739209902.0166414;-45.120503652039325
1739209902.016647;-38.13080360867914
1739209902.0166528;-35.57807855764607
1739209902.0166585;-45.120503652039325
1739209902.0166643;-45.120503652039325
1739209902.01667;-32.816014438256545
1739209902.0166755;-38.13080360867914
1739209902.0166812;-45.120503652039325
1739209902.016687;-38.13080360867914
1739209902.0166926;-38.13080360867914
1739209902.0166984;-35.57807855764607
1739209902.016704;-45.120503652039325
1739209902.0167096;-45.120503652039325
1739209902.0167153;-38.13080360867914
1739209902.016721;-45.120503652039325
1739209902.0167267;-45.120503652039325
1739209902.0167325;-38.13080360867914
1739209902.0167382;-35.57807855764607
1739209902.016744;-45.120503652039325
1739209902.0167494;-45.120503652039325
1739209902.016755;-35.57807855764607
1739209902.0167608;-35.57807855764607
1739209902.0167665;-38.13080360867914
1739209902.0167723;-38.13080360867914
1739209902.016778;-38.13080360867914
1739209902.0167835;-38.13080360867914
1739209902.0167892;-35.57807855764607
1739209902.016795;-33.981070128970906
1739209902.0168006;-45.120503652039325
1739209902.0168064;-35.57807855764607
1739209902.016812;-45.120503652039325
1739209902.0168178;-45.120503652039325
1739209902.0168233;-45.120503652039325
1739209902.016829;-38.13080360867914
1739209902.0168347;-45.120503652039325
1739209902.0168405;-45.120503652039325
1739209902.0168462;-38.13080360867914
1739209902.016852;-45.120503652039325
1739209902.0168574;-38.13080360867914
1739209902.016863;-35.57807855764607
1739209902.0168688;-45.120503652039325
1739209902.0168746;-45.120503652039325
1739209902.0168803;-38.13080360867914
1739209902.016886;-45.120503652039325
1739209902.0168917;-45.120503652039325
1739209902.0168972;-38.13080360867914
1739209902.016903;-38.13080360867914
1739209902.0169086;-45.120503652039325
1739209902.0169144;-45.120503652039325
1739209902.01692;-35.57807855764607
1739209902.0169258;-33.981070128970906
1739209902.0169313;-45.120503652039325
1739209902.016937;-38.13080360867914
1739209902.0169427;-35.57807855764607
1739209902.0169485;-38.13080360867914
1739209902.0169542;-45.120503652039325
1739209902.01696;-38.13080360867914
1739209902.0169656;-45.120503652039325
1739209902.016971;-45.120503652039325
1739209902.0169768;-45.120503652039325
1739209902.0169826;-45.120503652039325
1739209902.0169883;-38.13080360867914
1739209902.016994;-38.13080360867914
1739209902.0169997;-45.120503652039325
1739209902.0170054;-38.13080360867914
1739209902.017011;-38.13080360867914
1739209902.0170166;-45.120503652039325
1739209902.0170224;-35.57807855764607
1739209902.017028;-38.13080360867914
1739209902.0170338;-45.120503652039325
1739209902.0170395;-45.120503652039325
1739209902.017045;-45.120503652039325
1739209902.0170507;-33.981070128970906
1739209902.0170565;-45.120503652039325
1739209902.0170622;-45.120503652039325
1739209902.017068;-38.13080360867914
1739209902.0170736;-38.13080360867914
1739209902.0170794;-38.13080360867914
1739209902.0170848;-38.13080360867914
1739209902.0170906;-45.120503652039325
1739209902.0170963;-38.13080360867914
1739209902.017102;-45.120503652039325
1739209902.0171077;-45.120503652039325
1739209902.0171134;-38.13080360867914
1739209902.017119;-38.13080360867914
1739209902.0171247;-45.120503652039325
1739209902.0171304;-38.13080360867914
1739209902.017136;-38.13080360867914
1739209902.0171418;-38.13080360867914
1739209902.0171475;-45.120503652039325
1739209902.0171533;-38.13080360867914
1739209902.0171587;-35.57807855764607
1739209902.0171645;-33.981070128970906
1739209902.0171702;-45.120503652039325
1739209902.017176;-45.120503652039325
1739209902.0171816;-45.120503652039325
1739209902.0171874;-38.13080360867914
1739209902.0171928;-38.13080360867914
1739209902.0171986;-45.120503652039325
1739209902.0172043;-38.13080360867914
1739209902.01721;-38.13080360867914
1739209902.0172157;-45.120503652039325
1739209902.0172215;-38.13080360867914
1739209902.0172272;-38.13080360867914
1739209902.0172327;-38.13080360867914
1739209902.0172384;-45.120503652039325
1739209902.017244;-45.120503652039325
1739209902.0172498;-38.13080360867914
1739209902.0172555;-33.981070128970906
1739209902.0172613;-38.13080360867914
1739209902.0172668;-45.120503652039325
1739209902.0172725;-38.13080360867914
1739209902.0172782;-38.13080360867914
1739209902.017284;-38.13080360867914
1739209902.0172896;-45.120503652039325
1739209902.0172954;-45.120503652039325
1739209902.017301;-38.13080360867914
1739209902.0173066;-45.120503652039325
1739209902.0173123;-38.13080360867914
1739209902.017318;-38.13080360867914
1739209902.0173237;-33.981070128970906
1739209902.0173295;-33.981070128970906
1739209902.0173352;-45.120503652039325
1739209902.0173407;-45.120503652039325
1739209902.0173464;-45.120503652039325
1739209902.017352;-45.120503652039325
1739209902.0173578;-45.120503652039325
1739209902.0173635;-32.816014438256545
1739209902.0173693;-38.13080360867914
1739209902.017375;-45.120503652039325
1739209902.0173805;-38.13080360867914
1739209902.0173862;-38.13080360867914
1739209902.017392;-38.13080360867914
1739209902.0173976;-38.13080360867914
1739209902.0174034;-38.13080360867914
1739209902.017409;-45.120503652039325
1739209902.0174146;-33.981070128970906
1739209902.0174203;-28.992665084841942
1739209902.017426;-45.120503652039325
1739209902.0174317;-38.13080360867914
1739209902.0174375;-38.13080360867914
1739209902.0174432;-45.120503652039325
1739209902.017449;-45.120503652039325
1739209902.0174544;-38.13080360867914
1739209902.01746;-35.57807855764607
1739209902.0174658;-38.13080360867914
1739209902.0174716;-38.13080360867914
1739209902.0174773;-45.120503652039325
1739209902.017483;-45.120503652039325
1739209902.0174885;-38.13080360867914
1739209902.0174942;-35.57807855764607
1739209902.0175;-38.13080360867914
1739209902.0175056;-31.141103565318915
1739209902.0175114;-28.992665084841942
1739209902.017517;-45.120503652039325
1739209902.0175228;-38.13080360867914
1739209902.0175283;-35.57807855764607
1739209902.017534;-33.981070128970906
1739209902.0175397;-45.120503652039325
1739209902.0175455;-35.57807855764607
1739209902.0175512;-38.13080360867914
1739209902.017557;-38.13080360867914
1739209902.0175624;-35.57807855764607
1739209902.017568;-38.13080360867914
1739209902.0175738;-38.13080360867914
1739209902.0175796;-45.120503652039325
1739209902.0175853;-38.13080360867914
1739209902.017591;-38.13080360867914
1739209902.0175967;-38.13080360867914
1739209902.0176022;-38.13080360867914
1739209902.017608;-45.120503652039325
1739209902.0176136;-38.13080360867914
1739209902.0176194;-45.120503652039325
1739209902.017625;-35.57807855764607
1739209902.0176308;-38.13080360867914
1739209902.0176363;-38.13080360867914
1739209902.017642;-38.13080360867914
1739209902.0176477;-38.13080360867914
1739209902.0176535;-38.13080360867914
1739209902.0176592;-45.120503652039325
1739209902.017665;-45.120503652039325
1739209902.0176706;-35.57807855764607
1739209902.017676;-38.13080360867914
1739209902.0176818;-38.13080360867914
1739209902.0176876;-38.13080360867914
1739209902.0176933;-45.120503652039325
1739209902.017699;-38.13080360867914
1739209902.0177047;-45.120503652039325
1739209902.0177102;-38.13080360867914
1739209902.017716;-38.13080360867914
1739209902.0177217;-45.120503652039325
1739209902.0177274;-38.13080360867914
1739209902.017733;-45.120503652039325
1739209902.0177388;-35.57807855764607
1739209902.0177445;-45.120503652039325
1739209902.01775;-38.13080360867914
1739209902.0177557;-45.120503652039325
1739209902.0177615;-45.120503652039325
1739209902.0177672;-38.13080360867914
1739209902.017773;-38.13080360867914
1739209902.0177786;-45.120503652039325
1739209902.017784;-33.981070128970956
1739209902.0177898;-45.120503652039325
1739209902.0177956;-38.13080360867914
1739209902.0178013;-45.120503652039325
1739209902.017807;-45.120503652039325
1739209902.0178127;-38.13080360867914
1739209902.0178185;-45.120503652039325
1739209902.017824;-45.120503652039325
1739209902.0178297;-28.21854285175415
1739209902.0178354;-32.816014438256545
1739209902.017841;-45.120503652039325
1739209902.0178468;-45.120503652039325
1739209902.0178525;-35.57807855764607
1739209902.0178583;-45.120503652039325
1739209902.0178638;-45.120503652039325
1739209902.0178695;-45.120503652039325
1739209902.0178752;-38.13080360867914
1739209902.017881;-45.120503652039325
1739209902.0178866;-45.120503652039325
1739209902.0178924;-45.120503652039325
1739209902.0178978;-45.120503652039325
1739209902.0179036;-38.13080360867914
1739209902.0179093;-45.120503652039325
1739209902.017915;-45.120503652039325
1739209902.0179207;-31.141103565318893
1739209902.0179265;-35.57807855764607
1739209902.0179322;-38.13080360867914
1739209902.0179377;-45.120503652039325
1739209902.0179434;-38.13080360867914
1739209902.017949;-45.120503652039325
1739209902.0179548;-45.120503652039325
1739209902.0179605;-38.13080360867914
1739209902.0179663;-38.13080360867914
1739209902.0179718;-33.981070128970906
1739209902.0179775;-45.120503652039325
1739209902.0179832;-38.13080360867914
1739209902.017989;-35.57807855764607
1739209902.0179946;-38.13080360867914
1739209902.0180004;-45.120503652039325
1739209902.018006;-45.120503652039325
1739209902.0180116;-45.120503652039325
1739209902.0180173;-45.120503652039325
1739209902.018023;-38.13080360867914
1739209902.0180287;-38.13080360867914
1739209902.0180345;-38.13080360867914
1739209902.0180402;-38.13080360867914
1739209902.0180457;-38.13080360867914
1739209902.0180514;-45.120503652039325
1739209902.018057;-32.816014438256545
1739209902.0180628;-32.816014438256545
1739209902.0180686;-45.120503652039325
1739209902.0180743;-38.13080360867914
1739209902.01808;-35.57807855764607
1739209902.0180855;-38.13080360867914
1739209902.0180912;-35.57807855764607
1739209902.018097;-38.13080360867914
1739209902.0181026;-45.120503652039325
1739209902.0181084;-45.120503652039325
1739209902.018114;-38.13080360867914
1739209902.0181196;-38.13080360867914
1739209902.0181253;-45.120503652039325
1739209902.018131;-38.13080360867914
1739209902.0181367;-35.57807855764607
1739209902.0181425;-38.13080360867914
1739209902.0181482;-38.13080360867914
1739209902.018154;-38.13080360867914
1739209902.0181594;-38.13080360867914
1739209902.018165;-38.13080360867914
1739209902.0181708;-35.57807855764607
1739209902.0181766;-38.13080360867914
1739209902.0181823;-45.120503652039325
1739209902.018188;-45.120503652039325
1739209902.0181935;-45.120503652039325
1739209902.0181992;-45.120503652039325
1739209902.018205;-32.816014438256545
1739209902.0182106;-38.13080360867914
1739209902.0182164;-38.13080360867914
1739209902.018222;-38.13080360867914
1739209902.0182278;-45.120503652039325
1739209902.0182333;-45.120503652039325
1739209902.018239;-45.120503652039325
1739209902.0182447;-45.120503652039325
1739209902.0182505;-38.13080360867914
1739209902.0182562;-38.13080360867914
1739209902.018262;-45.120503652039325
1739209902.0182674;-45.120503652039325
1739209902.018273;-45.120503652039325
1739209902.0182788;-38.13080360867914
1739209902.0182846;-38.13080360867914
1739209902.0182903;-33.981070128970906
1739209902.018296;-38.13080360867914
1739209902.0183017;-38.13080360867914
1739209902.0183072;-35.57807855764607
1739209902.018313;-38.13080360867914
1739209902.0183187;-33.981070128970906
1739209902.0183244;-45.120503652039325
1739209902.01833;-45.120503652039325
1739209902.0183358;-45.120503652039325
1739209902.0183413;-38.13080360867914
1739209902.018347;-38.13080360867914
1739209902.0183527;-45.120503652039325
1739209902.0183585;-45.120503652039325
1739209902.0183642;-38.13080360867914
1739209902.01837;-38.13080360867914
1739209902.0183756;-45.120503652039325
1739209902.018381;-38.13080360867914
1739209902.0183868;-38.13080360867914
1739209902.0183926;-45.120503652039325
1739209902.0183983;-38.13080360867914
1739209902.018404;-33.981070128970906
1739209902.0184097;-45.120503652039325
1739209902.0184152;-45.120503652039325
1739209902.018421;-45.120503652039325
1739209902.0184267;-45.120503652039325
1739209902.0184324;-45.120503652039325
1739209902.018438;-38.13080360867914
1739209902.0184438;-38.13080360867914
1739209902.0184495;-45.120503652039325
1739209902.018455;-45.120503652039325
1739209902.0184608;-38.13080360867914
1739209902.0184665;-38.13080360867914
1739209902.0184722;-35.57807855764607
1739209902.018478;-33.981070128970906
1739209902.0184836;-45.120503652039325
1739209902.0184891;-45.120503652039325
1739209902.0184948;-45.120503652039325
1739209902.0185006;-33.981070128970906
1739209902.0185063;-45.120503652039325
1739209902.018512;-45.120503652039325
1739209902.0185177;-38.13080360867914
1739209902.0185235;-38.13080360867914
1739209902.018529;-38.13080360867914
1739209902.0185347;-38.13080360867914
1739209902.0185404;-45.120503652039325
1739209902.018546;-45.120503652039325
1739209902.0185518;-45.120503652039325
1739209902.0185575;-45.120503652039325
