CAN Message; 0x1bb:0000d066886a1fcd
1739209768.7200541;-38.13080360867914
1739209768.7200775;-45.120503652039325
1739209768.7201009;-45.120503652039325
1739209768.7201242;-45.120503652039325
1739209768.7201476;-38.13080360867914
1739209768.7201712;-45.120503652039325
1739209768.7201946;-38.13080360867914
1739209768.720218;-38.13080360867914
1739209768.7202413;-45.120503652039325
1739209768.7202647;-38.13080360867914
1739209768.720288;-38.13080360867914
1739209768.7203116;-30.49652367304973
1739209768.720335;-38.13080360867914
1739209768.7203584;-45.120503652039325
1739209768.7203817;-38.13080360867914
1739209768.720405;-32.816014438256545
1739209768.7204285;-31.141103565318915
1739209768.7204518;-45.120503652039325
1739209768.7204754;-38.13080360867914
1739209768.7204988;-35.57807855764607
1739209768.7205222;-33.981070128970906
1739209768.7205455;-45.120503652039325
1739209768.720569;-45.120503652039325
1739209768.7205923;-38.13080360867914
1739209768.7206159;-45.120503652039325
1739209768.7206392;-38.13080360867914
1739209768.7206626;-38.13080360867914
1739209768.720686;-45.120503652039325
1739209768.7207093;-45.120503652039325
1739209768.7207327;-45.120503652039325
1739209768.7207563;-38.13080360867914
1739209768.7207797;-35.57807855764607
1739209768.720803;-35.57807855764607
1739209768.7208264;-38.13080360867914
1739209768.7208498;-38.13080360867914
1739209768.720873;-32.816014438256545
1739209768.7208967;-35.57807855764607
1739209768.72092;-45.120503652039325
1739209768.7209435;-38.13080360867914
1739209768.7209668;-35.57807855764607
1739209768.7209902;-31.141103565318915
1739209768.7210135;-45.120503652039325
1739209768.7210371;-38.13080360867914
1739209768.7210605;-45.120503652039325
1739209768.7210839;-45.120503652039325
1739209768.7211072;-45.120503652039325
1739209768.7211306;-38.13080360867914
1739209768.721154;-45.120503652039325
1739209768.7211773;-35.57807855764607
1739209768.721201;-45.120503652039325
1739209768.7212243;-45.120503652039325
1739209768.7212477;-38.13080360867914
1739209768.721271;-45.120503652039325
1739209768.7212944;-38.13080360867914
1739209768.7213178;-38.13080360867914
1739209768.7213414;-33.981070128970906
1739209768.7213647;-27.267205301931607
1739209768.721388;-38.13080360867914
1739209768.7214115;-38.13080360867914
1739209768.7214348;-38.13080360867914
1739209768.7214582;-35.57807855764607
1739209768.7214818;-35.57807855764607
1739209768.7215052;-35.57807855764607
1739209768.7215285;-45.120503652039325
1739209768.721552;-32.816014438256545
1739209768.7215753;-38.13080360867914
1739209768.7215986;-45.120503652039325
1739209768.7216222;-45.120503652039325
1739209768.7216456;-38.13080360867914
1739209768.721669;-38.13080360867914
1739209768.7216923;-45.120503652039325
1739209768.7217157;-45.120503652039325
1739209768.721739;-38.13080360867914
1739209768.7217624;-45.120503652039325
1739209768.721786;-38.13080360867914
1739209768.7218094;-45.120503652039325
1739209768.7218328;-38.13080360867914
1739209768.721856;-45.120503652039325
1739209768.7218795;-45.120503652039325
1739209768.7219028;-35.57807855764607
1739209768.7219265;-31.141103565318915
1739209768.7219498;-45.120503652039325
1739209768.7219732;-45.120503652039325
1739209768.7219965;-35.57807855764607
1739209768.72202;-33.981070128970906
1739209768.7220433;-45.120503652039325
1739209768.7220669;-38.13080360867914
1739209768.7220902;-38.13080360867914
1739209768.7221136;-29.438486411369347
1739209768.722137;-45.120503652039325
1739209768.7221603;-38.13080360867914
1739209768.7221837;-33.981070128970906
1739209768.7222073;-45.120503652039325
1739209768.7222307;-45.120503652039325
1739209768.722254;-38.13080360867914
1739209768.7222774;-35.57807855764607
1739209768.7223008;-33.981070128970906
1739209768.7223241;-45.120503652039325
1739209768.7223475;-38.13080360867914
1739209768.722371;-35.57807855764607
1739209768.7223945;-38.13080360867914
1739209768.7224178;-45.120503652039325
1739209768.7224412;-38.13080360867914
1739209768.7224646;-38.13080360867914
1739209768.722488;-45.120503652039325
1739209768.7225115;-45.120503652039325
1739209768.722535;-45.120503652039325
1739209768.7225583;-45.120503652039325
1739209768.7225816;-38.13080360867914
1739209768.722605;-45.120503652039325
1739209768.7226284;-45.120503652039325
1739209768.722652;-45.120503652039325
1739209768.7226753;-38.13080360867914
1739209768.7226987;-45.120503652039325
1739209768.722722;-45.120503652039325
1739209768.7227454;-38.13080360867914
1739209768.7227688;-35.57807855764607
1739209768.7227924;-45.120503652039325
1739209768.7228158;-38.13080360867914
1739209768.722839;-35.57807855764607
1739209768.7228625;-38.13080360867914
1739209768.7228858;-38.13080360867914
1739209768.7229092;-38.13080360867914
1739209768.7229326;-45.120503652039325
1739209768.7229562;-33.981070128970906
1739209768.7229795;-45.120503652039325
1739209768.723003;-45.120503652039325
1739209768.7230263;-45.120503652039325
1739209768.7230496;-38.13080360867914
1739209768.723073;-45.120503652039325
1739209768.7230966;-45.120503652039325
1739209768.72312;-45.120503652039325
1739209768.7231433;-45.120503652039325
1739209768.7231667;-45.120503652039325
1739209768.72319;-38.13080360867914
1739209768.7232134;-45.120503652039325
1739209768.723237;-45.120503652039325
1739209768.7232604;-38.13080360867914
1739209768.7232838;-38.13080360867914
1739209768.7233071;-45.120503652039325
1739209768.7233305;-38.13080360867914
1739209768.7233539;-35.57807855764607
1739209768.7233775;-38.13080360867914
1739209768.7234008;-45.120503652039325
1739209768.7234242;-38.13080360867914
1739209768.7234476;-35.57807855764607
1739209768.723471;-45.120503652039325
1739209768.7234943;-45.120503652039325
1739209768.7235177;-45.120503652039325
1739209768.7235413;-38.13080360867914
1739209768.7235646;-38.13080360867914
1739209768.723588;-45.120503652039325
1739209768.7236114;-38.13080360867914
1739209768.7236347;-45.120503652039325
1739209768.723658;-38.13080360867914
1739209768.7236817;-38.13080360867914
1739209768.723705;-38.13080360867914
1739209768.7237284;-45.120503652039325
1739209768.7237518;-38.13080360867914
1739209768.7237751;-45.120503652039325
1739209768.7237985;-45.120503652039325
1739209768.723822;-31.141103565318893
1739209768.7238455;-35.57807855764607
1739209768.7238688;-45.120503652039325
1739209768.7238922;-45.120503652039325
1739209768.7239156;-35.57807855764607
1739209768.723939;-38.13080360867914
1739209768.7239625;-38.13080360867914
1739209768.723986;-38.13080360867914
1739209768.7240093;-45.120503652039325
1739209768.7240326;-45.120503652039325
1739209768.724056;-45.120503652039325
1739209768.7240794;-38.13080360867914
1739209768.7241027;-45.120503652039325
1739209768.7241263;-45.120503652039325
1739209768.7241497;-45.120503652039325
1739209768.724173;-38.13080360867914
1739209768.7241964;-38.13080360867914
1739209768.7242198;-45.120503652039325
1739209768.7242432;-45.120503652039325
1739209768.7242668;-38.13080360867914
1739209768.7242901;-32.816014438256545
1739209768.7243135;-45.120503652039325
1739209768.7243369;-38.13080360867914
1739209768.7243602;-38.13080360867914
1739209768.7243836;-28.21854285175415
1739209768.7244072;-32.816014438256545
1739209768.7244306;-45.120503652039325
1739209768.724454;-45.120503652039325
1739209768.7244773;-35.57807855764607
1739209768.7245007;-38.13080360867914
1739209768.724524;-45.120503652039325
1739209768.7245476;-45.120503652039325
1739209768.724571;-45.120503652039325
1739209768.7245944;-45.120503652039325
1739209768.7246177;-45.120503652039325
1739209768.724641;-45.120503652039325
1739209768.7246644;-45.120503652039325
1739209768.7246878;-38.13080360867914
1739209768.7247114;-45.120503652039325
1739209768.7247348;-45.120503652039325
1739209768.7247581;-45.120503652039325
1739209768.7247815;-45.120503652039325
1739209768.7248049;-45.120503652039325
1739209768.7248282;-45.120503652039325
1739209768.7248518;-35.57807855764607
1739209768.7248752;-38.13080360867914
1739209768.7248986;-45.120503652039325
1739209768.724922;-38.13080360867914
1739209768.7249453;-30.49652367304973
1739209768.7249687;-32.816014438256545
1739209768.7249923;-38.13080360867914
1739209768.7250156;-45.120503652039325
1739209768.725039;-35.57807855764607
1739209768.7250624;-35.57807855764607
1739209768.7250857;-45.120503652039325
1739209768.725109;-45.120503652039325
1739209768.7251327;-45.120503652039325
1739209768.725156;-45.120503652039325
1739209768.7251794;-45.120503652039325
1739209768.7252028;-38.13080360867914
1739209768.7252262;-38.13080360867914
1739209768.7252495;-38.13080360867914
1739209768.725273;-45.120503652039325
1739209768.7252965;-45.120503652039325
1739209768.7253199;-31.141103565318893
1739209768.7253432;-31.141103565318915
1739209768.7253666;-45.120503652039325
1739209768.72539;-45.120503652039325
1739209768.7254133;-45.120503652039325
1739209768.725437;-45.120503652039325
1739209768.7254603;-45.120503652039325
1739209768.7254837;-45.120503652039325
1739209768.725507;-35.57807855764607
1739209768.7255304;-35.57807855764607
1739209768.7255538;-45.120503652039325
1739209768.7255774;-45.120503652039325
1739209768.7256007;-38.13080360867914
1739209768.725624;-35.57807855764607
1739209768.7256474;-38.13080360867914
1739209768.7256708;-45.120503652039325
1739209768.7256942;-45.120503652039325
1739209768.7257178;-45.120503652039325
1739209768.7257411;-45.120503652039325
1739209768.7257645;-45.120503652039325
1739209768.7257879;-45.120503652039325
1739209768.7258112;-38.13080360867914
1739209768.7258346;-33.981070128970906
1739209768.725858;-38.13080360867914
1739209768.7258816;-45.120503652039325
1739209768.725905;-38.13080360867914
1739209768.7259283;-35.57807855764607
1739209768.7259517;-38.13080360867914
1739209768.725975;-45.120503652039325
1739209768.7259984;-33.981070128970906
1739209768.726022;-38.13080360867914
1739209768.7260454;-38.13080360867914
1739209768.7260687;-45.120503652039325
1739209768.726092;-38.13080360867914
1739209768.7261155;-35.57807855764607
1739209768.7261388;-35.57807855764607
1739209768.7261624;-38.13080360867914
1739209768.7261858;-45.120503652039325
1739209768.7262092;-35.57807855764607
1739209768.7262325;-33.981070128970906
1739209768.726256;-45.120503652039325
1739209768.7262793;-45.120503652039325
1739209768.7263029;-32.816014438256545
1739209768.7263262;-33.981070128970906
1739209768.7263496;-45.120503652039325
1739209768.726373;-38.13080360867914
1739209768.7263963;-38.13080360867914
1739209768.7264197;-45.120503652039325
1739209768.7264433;-45.120503652039325
1739209768.7264667;-38.13080360867914
1739209768.72649;-38.13080360867914
1739209768.7265134;-45.120503652039325
1739209768.7265368;-38.13080360867914
1739209768.72656;-38.13080360867914
1739209768.7265835;-38.13080360867914
1739209768.726607;-38.13080360867914
1739209768.7266304;-38.13080360867914
1739209768.7266538;-38.13080360867914
1739209768.7266772;-45.120503652039325
1739209768.7267005;-38.13080360867914
1739209768.726724;-45.120503652039325
1739209768.7267475;-45.120503652039325
1739209768.7267709;-38.13080360867914
1739209768.7267942;-38.13080360867914
1739209768.7268176;-45.120503652039325
1739209768.726841;-45.120503652039325
1739209768.7268643;-38.13080360867914
1739209768.726888;-45.120503652039325
1739209768.7269113;-45.120503652039325
1739209768.7269347;-32.816014438256545
1739209768.726958;-38.13080360867914
1739209768.7269814;-38.13080360867914
1739209768.7270048;-38.13080360867914
1739209768.7270284;-35.57807855764607
1739209768.7270517;-32.816014438256545
1739209768.727075;-38.13080360867914
1739209768.7270985;-38.13080360867914
1739209768.7271218;-33.981070128970906
1739209768.7271452;-45.120503652039325
1739209768.7271686;-45.120503652039325
1739209768.7271922;-38.13080360867914
1739209768.7272155;-38.13080360867914
1739209768.727239;-38.13080360867914
1739209768.7272623;-38.13080360867914
1739209768.7272856;-38.13080360867914
1739209768.727309;-45.120503652039325
1739209768.7273326;-45.120503652039325
1739209768.727356;-38.13080360867914
1739209768.7273793;-35.57807855764607
1739209768.7274027;-33.981070128970906
1739209768.727426;-28.992665084841942
1739209768.7274494;-45.120503652039325
1739209768.727473;-35.57807855764607
1739209768.7274964;-38.13080360867914
1739209768.7275198;-33.981070128970906
1739209768.727543;-38.13080360867914
1739209768.7275665;-38.13080360867914
1739209768.7275898;-38.13080360867914
1739209768.7276134;-45.120503652039325
1739209768.7276368;-45.120503652039325
1739209768.7276602;-45.120503652039325
1739209768.7276835;-45.120503652039325
1739209768.727707;-45.120503652039325
1739209768.7277303;-38.13080360867914
1739209768.7277536;-38.13080360867914
1739209768.7277772;-38.13080360867914
1739209768.7278006;-38.13080360867914
1739209768.727824;-38.13080360867914
1739209768.7278473;-45.120503652039325
1739209768.7278707;-45.120503652039325
1739209768.727894;-38.13080360867914
1739209768.7279177;-35.57807855764607
1739209768.727941;-45.120503652039325
1739209768.7279644;-38.13080360867914
1739209768.7279878;-26.487275050834715
1739209768.7280111;-33.981070128970906
1739209768.7280345;-45.120503652039325
1739209768.728058;-38.13080360867914
1739209768.7280815;-38.13080360867914
1739209768.7281048;-45.120503652039325
1739209768.7281282;-45.120503652039325
1739209768.7281516;-45.120503652039325
1739209768.728175;-38.13080360867914
1739209768.7281985;-45.120503652039325
1739209768.728222;-45.120503652039325
1739209768.7282453;-45.120503652039325
1739209768.7282686;-38.13080360867914
1739209768.728292;-45.120503652039325
1739209768.7283154;-38.13080360867914
1739209768.7283387;-45.120503652039325
1739209768.7283623;-45.120503652039325
1739209768.7283857;-35.57807855764607
1739209768.728409;-45.120503652039325
1739209768.7284324;-38.13080360867914
1739209768.7284558;-45.120503652039325
1739209768.7284791;-38.13080360867914
1739209768.7285028;-45.120503652039325
1739209768.728526;-38.13080360867914
1739209768.7285495;-32.816014438256545
1739209768.7285728;-38.13080360867914
1739209768.7285962;-45.120503652039325
1739209768.7286196;-38.13080360867914
1739209768.7286432;-33.981070128970906
1739209768.7286665;-45.120503652039325
1739209768.72869;-38.13080360867914
1739209768.7287133;-38.13080360867914
1739209768.7287366;-45.120503652039325
1739209768.72876;-38.13080360867914
1739209768.7287836;-45.120503652039325
1739209768.728807;-45.120503652039325
1739209768.7288303;-38.13080360867914
1739209768.7288537;-35.57807855764607
1739209768.728877;-38.13080360867914
1739209768.7289004;-38.13080360867914
1739209768.7289238;-38.13080360867914
1739209768.7289474;-38.13080360867914
1739209768.7289708;-45.120503652039325
1739209768.7289941;-45.120503652039325
1739209768.7290175;-45.120503652039325
1739209768.7290409;-45.120503652039325
1739209768.7290642;-35.57807855764607
1739209768.7290878;-33.981070128970906
1739209768.7291112;-45.120503652039325
1739209768.7291346;-38.13080360867914
1739209768.729158;-38.13080360867914
1739209768.7291813;-38.13080360867914
1739209768.7292047;-35.57807855764607
1739209768.7292283;-33.981070128970906
1739209768.7292516;-38.13080360867914
1739209768.729275;-45.120503652039325
1739209768.7292984;-38.13080360867914
1739209768.7293217;-33.981070128970906
1739209768.729345;-45.120503652039325
1739209768.7293687;-45.120503652039325
1739209768.729392;-45.120503652039325
1739209768.7294154;-38.13080360867914
1739209768.7294388;-45.120503652039325
1739209768.7294621;-45.120503652039325
1739209768.7294855;-45.120503652039325
1739209768.7295089;-38.13080360867914
1739209768.7295325;-38.13080360867914
1739209768.7295558;-38.13080360867914
1739209768.7295792;-45.120503652039325
1739209768.7296026;-38.13080360867914
1739209768.729626;-35.57807855764607
1739209768.7296493;-45.120503652039325
1739209768.729673;-45.120503652039325
1739209768.7296963;-38.13080360867914
1739209768.7297196;-38.13080360867914
1739209768.729743;-33.981070128970906
1739209768.7297664;-35.57807855764607
1739209768.7297897;-45.120503652039325
1739209768.7298133;-45.120503652039325
1739209768.7298367;-45.120503652039325
1739209768.72986;-45.120503652039325
1739209768.7298834;-33.981070128970906
1739209768.7299068;-45.120503652039325
1739209768.7299302;-38.13080360867914
1739209768.7299538;-38.13080360867914
1739209768.7299771;-45.120503652039325
1739209768.7300005;-45.120503652039325
1739209768.7300239;-45.120503652039325
1739209768.7300472;-45.120503652039325
1739209768.7300706;-38.13080360867914
1739209768.730094;-38.13080360867914
1739209768.7301176;-45.120503652039325
1739209768.730141;-38.13080360867914
1739209768.7301643;-38.13080360867914
1739209768.7301877;-45.120503652039325
1739209768.730211;-45.120503652039325
1739209768.7302344;-38.13080360867914
1739209768.730258;-31.141103565318915
1739209768.7302814;-38.13080360867914
1739209768.7303047;-38.13080360867914
1739209768.730328;-33.981070128970906
1739209768.7303514;-45.120503652039325
1739209768.7303748;-45.120503652039325
1739209768.7303984;-38.13080360867914
1739209768.7304218;-35.57807855764607
1739209768.7304451;-33.981070128970906
1739209768.7304685;-45.120503652039325
1739209768.7304919;-45.120503652039325
1739209768.7305152;-38.13080360867914
1739209768.7305388;-38.13080360867914
1739209768.7305622;-45.120503652039325
1739209768.7305856;-45.120503652039325
1739209768.730609;-38.13080360867914
1739209768.7306323;-31.141103565318915
1739209768.7306557;-38.13080360867914
1739209768.730679;-45.120503652039325
1739209768.7307026;-38.13080360867914
1739209768.730726;-33.981070128970906
1739209768.7307494;-45.120503652039325
1739209768.7307727;-38.13080360867914
1739209768.730796;-38.13080360867914
1739209768.7308195;-38.13080360867914
1739209768.730843;-45.120503652039325
1739209768.7308664;-45.120503652039325
1739209768.7308898;-32.816014438256545
1739209768.7309132;-38.13080360867914
1739209768.7309365;-45.120503652039325
1739209768.73096;-45.120503652039325
1739209768.7309835;-38.13080360867914
1739209768.7310069;-32.816014438256545
1739209768.7310302;-45.120503652039325
1739209768.7310536;-38.13080360867914
1739209768.731077;-38.13080360867914
1739209768.7311003;-38.13080360867914
1739209768.731124;-45.120503652039325
1739209768.7311473;-45.120503652039325
1739209768.7311707;-33.981070128970906
1739209768.731194;-32.816014438256545
1739209768.7312174;-38.13080360867914
1739209768.7312407;-38.13080360867914
1739209768.731264;-38.13080360867914
1739209768.7312877;-33.981070128970906
1739209768.731311;-38.13080360867914
1739209768.7313344;-38.13080360867914
1739209768.7313578;-45.120503652039325
1739209768.7313812;-28.992665084841942
1739209768.7314045;-28.992665084841942
1739209768.7314281;-45.120503652039325
1739209768.7314515;-38.13080360867914
1739209768.7314749;-38.13080360867914
1739209768.7314982;-45.120503652039325
1739209768.7315216;-45.120503652039325
1739209768.731545;-33.981070128970906
1739209768.7315686;-33.981070128970906
1739209768.731592;-45.120503652039325
1739209768.7316153;-38.13080360867914
1739209768.7316387;-38.13080360867914
1739209768.731662;-35.57807855764607
1739209768.7316854;-45.120503652039325
1739209768.731709;-45.120503652039325
1739209768.7317324;-32.816014438256545
1739209768.7317557;-45.120503652039325
1739209768.731779;-38.13080360867914
1739209768.7318025;-38.13080360867914
1739209768.7318258;-45.120503652039325
1739209768.7318492;-45.120503652039325
1739209768.7318728;-38.13080360867914
1739209768.7318962;-45.120503652039325
1739209768.7319195;-45.120503652039325
1739209768.731943;-38.13080360867914
1739209768.7319663;-33.981070128970906
1739209768.7319896;-38.13080360867914
1739209768.7320132;-45.120503652039325
1739209768.7320366;-38.13080360867914
1739209768.73206;-45.120503652039325
1739209768.7320833;-45.120503652039325
1739209768.7321067;-45.120503652039325
1739209768.73213;-45.120503652039325
1739209768.7321537;-38.13080360867914
1739209768.732177;-45.120503652039325
1739209768.7322004;-35.57807855764607
1739209768.7322237;-38.13080360867914
1739209768.732247;-35.57807855764607
1739209768.7322705;-45.120503652039325
1739209768.732294;-45.120503652039325
1739209768.7323174;-38.13080360867914
1739209768.7323408;-33.981070128970906
1739209768.7323642;-45.120503652039325
1739209768.7323875;-38.13080360867914
1739209768.732411;-45.120503652039325
1739209768.7324343;-45.120503652039325
1739209768.7324579;-38.13080360867914
1739209768.7324812;-45.120503652039325
1739209768.7325046;-45.120503652039325
1739209768.732528;-45.120503652039325
1739209768.7325513;-45.120503652039325
1739209768.7325747;-45.120503652039325
1739209768.7325983;-45.120503652039325
1739209768.7326217;-45.120503652039325
1739209768.732645;-45.120503652039325
1739209768.7326684;-45.120503652039325
1739209768.7326918;-45.120503652039325
1739209768.7327151;-31.141103565318893
1739209768.7327387;-33.981070128970906
1739209768.732762;-45.120503652039325
1739209768.7327855;-38.13080360867914
1739209768.7328088;-35.57807855764607
1739209768.7328322;-35.57807855764607
1739209768.7328556;-45.120503652039325
1739209768.7328792;-33.981070128970906
1739209768.7329025;-38.13080360867914
1739209768.732926;-45.120503652039325
1739209768.7329493;-45.120503652039325
1739209768.7329726;-45.120503652039325
1739209768.732996;-45.120503652039325
1739209768.7330196;-45.120503652039325
1739209768.733043;-38.13080360867914
1739209768.7330663;-38.13080360867914
1739209768.7330897;-45.120503652039325
1739209768.733113;-45.120503652039325
1739209768.7331364;-38.13080360867914
1739209768.7331598;-38.13080360867914
1739209768.7331834;-35.57807855764607
1739209768.7332067;-38.13080360867914
1739209768.73323;-38.13080360867914
1739209768.7332535;-45.120503652039325
1739209768.7332768;-31.141103565318915
1739209768.7333002;-31.141103565318893
1739209768.7333238;-38.13080360867914
1739209768.7333472;-38.13080360867914
1739209768.7333705;-38.13080360867914
1739209768.733394;-38.13080360867914
1739209768.7334173;-45.120503652039325
1739209768.7334406;-33.981070128970906
1739209768.7334642;-38.13080360867914
1739209768.7334876;-33.981070128970956
1739209768.733511;-31.141103565318893
1739209768.7335343;-33.981070128970906
1739209768.7335577;-45.120503652039325
1739209768.733581;-45.120503652039325
1739209768.7336047;-35.57807855764607
1739209768.733628;-38.13080360867914
1739209768.7336514;-45.120503652039325
1739209768.7336748;-45.120503652039325
1739209768.7336981;-45.120503652039325
1739209768.7337215;-38.13080360867914
1739209768.7337449;-45.120503652039325
1739209768.7337685;-45.120503652039325
1739209768.7337918;-32.816014438256545
1739209768.7338152;-45.120503652039325
1739209768.7338386;-33.981070128970906
1739209768.733862;-32.816014438256545
1739209768.7338853;-35.57807855764607
1739209768.733909;-38.13080360867914
1739209768.7339323;-38.13080360867914
1739209768.7339556;-35.57807855764607
1739209768.733979;-38.13080360867914
1739209768.7340024;-38.13080360867914
1739209768.7340257;-45.120503652039325
1739209768.7340493;-32.81601443825658
1739209768.7340727;-45.120503652039325
1739209768.734096;-45.120503652039325
1739209768.7341194;-45.120503652039325
1739209768.7341428;-45.120503652039325
1739209768.7341661;-38.13080360867914
1739209768.7341897;-45.120503652039325
1739209768.734213;-38.13080360867914
1739209768.7342365;-28.992665084841942
1739209768.7342598;-45.120503652039325
1739209768.7342832;-45.120503652039325
1739209768.7343066;-35.57807855764607
1739209768.73433;-38.13080360867914
1739209768.7343535;-45.120503652039325
1739209768.734377;-38.13080360867914
1739209768.7344003;-35.57807855764607
1739209768.7344236;-38.13080360867914
1739209768.734447;-45.120503652039325
1739209768.7344704;-35.57807855764607
1739209768.734494;-38.13080360867914
1739209768.7345173;-45.120503652039325
1739209768.7345407;-45.120503652039325
1739209768.734564;-45.120503652039325
1739209768.7345874;-45.120503652039325
1739209768.7346108;-45.120503652039325
1739209768.7346344;-45.120503652039325
1739209768.7346578;-45.120503652039325
1739209768.7346811;-35.57807855764607
1739209768.7347045;-45.120503652039325
1739209768.7347279;-45.120503652039325
1739209768.7347512;-38.13080360867914
1739209768.7347748;-38.13080360867914
1739209768.7347982;-33.981070128970906
1739209768.7348216;-38.13080360867914
1739209768.734845;-45.120503652039325
1739209768.7348683;-45.120503652039325
1739209768.7348917;-38.13080360867914
1739209768.734915;-33.981070128970906
1739209768.7349386;-45.120503652039325
1739209768.734962;-38.13080360867914
1739209768.7349854;-38.13080360867914
1739209768.7350087;-45.120503652039325
1739209768.735032;-45.120503652039325
1739209768.7350554;-45.120503652039325
1739209768.735079;-45.120503652039325
1739209768.7351024;-45.120503652039325
1739209768.7351258;-45.120503652039325
1739209768.7351491;-45.120503652039325
1739209768.7351725;-45.120503652039325
1739209768.7351959;-45.120503652039325
1739209768.7352195;-45.120503652039325
1739209768.7352428;-45.120503652039325
1739209768.7352662;-38.13080360867914
1739209768.7352896;-32.816014438256545
1739209768.735313;-38.13080360867914
1739209768.7353363;-38.13080360867914
1739209768.73536;-38.13080360867914
1739209768.7353833;-38.13080360867914
1739209768.7354066;-45.120503652039325
1739209768.73543;-38.13080360867914
1739209768.7354534;-38.13080360867914
1739209768.7354767;-35.57807855764607
1739209768.7355;-38.13080360867914
1739209768.7355237;-38.13080360867914
1739209768.735547;-45.120503652039325
1739209768.7355704;-38.13080360867914
1739209768.7355938;-38.13080360867914
1739209768.7356172;-38.13080360867914
1739209768.7356405;-38.13080360867914
1739209768.7356641;-45.120503652039325
1739209768.7356875;-45.120503652039325
1739209768.7357109;-38.13080360867914
1739209768.7357342;-35.57807855764607
1739209768.7357576;-35.57807855764607
1739209768.735781;-45.120503652039325
1739209768.7358046;-38.13080360867914
