CAN Message; 0x150:05007ebfc000d44e
1739209899.2582788;-38.13080360867914
1739209899.258285;-38.13080360867914
1739209899.2582912;-38.13080360867914
1739209899.2582974;-38.13080360867914
1739209899.2583036;-27.877744956031414
1739209899.2583098;-45.120503652039325
1739209899.258316;-38.13080360867914
1739209899.2583222;-35.57807855764607
1739209899.2583284;-38.13080360867914
1739209899.2583346;-45.120503652039325
1739209899.2583408;-38.13080360867914
1739209899.258347;-38.13080360867914
1739209899.2583532;-33.981070128970906
1739209899.2583594;-38.13080360867914
1739209899.2583656;-45.120503652039325
1739209899.2583718;-45.120503652039325
1739209899.258378;-38.13080360867914
1739209899.2583842;-45.120503652039325
1739209899.2583904;-38.13080360867914
1739209899.2583966;-45.120503652039325
1739209899.2584028;-38.13080360867914
1739209899.258409;-38.13080360867914
1739209899.2584152;-45.120503652039325
1739209899.2584214;-45.120503652039325
1739209899.2584276;-38.13080360867914
1739209899.2584338;-45.120503652039325
1739209899.25844;-45.120503652039325
1739209899.2584462;-45.120503652039325
1739209899.2584524;-38.13080360867914
1739209899.2584586;-35.57807855764607
1739209899.2584648;-38.13080360867914
1739209899.258471;-45.120503652039325
1739209899.2584772;-45.120503652039325
1739209899.2584834;-45.120503652039325
1739209899.2584896;-45.120503652039325
1739209899.2584958;-45.120503652039325
1739209899.258502;-33.981070128970906
1739209899.2585082;-38.13080360867914
1739209899.2585144;-45.120503652039325
1739209899.2585206;-38.13080360867914
1739209899.2585268;-38.13080360867914
1739209899.258533;-38.13080360867914
1739209899.2585392;-38.13080360867914
1739209899.2585454;-38.13080360867914
1739209899.2585516;-35.57807855764607
1739209899.2585578;-38.13080360867914
1739209899.258564;-38.13080360867914
1739209899.2585702;-45.120503652039325
1739209899.2585764;-45.120503652039325
1739209899.2585826;-38.13080360867914
1739209899.2585888;-38.13080360867914
1739209899.258595;-45.120503652039325
1739209899.2586012;-31.141103565318915
1739209899.2586074;-28.58837851428586
1739209899.2586138;-38.13080360867914
1739209899.25862;-45.120503652039325
1739209899.2586262;-33.981070128970906
1739209899.2586324;-38.13080360867914
1739209899.2586386;-45.120503652039325
1739209899.2586448;-35.57807855764607
1739209899.258651;-45.120503652039325
1739209899.2586572;-45.120503652039325
1739209899.2586634;-38.13080360867914
1739209899.2586696;-45.120503652039325
1739209899.2586758;-45.120503652039325
1739209899.258682;-38.13080360867914
1739209899.2586882;-35.57807855764607
1739209899.2586944;-45.120503652039325
1739209899.2587006;-32.816014438256545
1739209899.2587068;-28.58837851428586
1739209899.258713;-45.120503652039325
1739209899.2587192;-45.120503652039325
1739209899.2587254;-33.981070128970906
1739209899.2587316;-38.13080360867914
1739209899.2587378;-45.120503652039325
1739209899.258744;-38.13080360867914
1739209899.2587502;-45.120503652039325
1739209899.2587564;-45.120503652039325
1739209899.2587626;-38.13080360867914
1739209899.2587688;-45.120503652039325
1739209899.258775;-45.120503652039325
1739209899.2587812;-35.57807855764607
1739209899.2587874;-38.13080360867914
1739209899.2587936;-38.13080360867914
1739209899.2587998;-31.141103565318915
1739209899.258806;-32.816014438256545
1739209899.2588122;-38.13080360867914
1739209899.2588184;-38.13080360867914
1739209899.2588246;-38.13080360867914
1739209899.2588308;-38.13080360867914
1739209899.258837;-38.13080360867914
1739209899.2588432;-45.120503652039325
1739209899.2588494;-33.981070128970906
1739209899.2588556;-32.816014438256545
1739209899.2588618;-45.120503652039325
1739209899.258868;-38.13080360867914
1739209899.2588742;-38.13080360867914
1739209899.2588804;-38.13080360867914
1739209899.2588866;-45.120503652039325
1739209899.2588928;-38.13080360867914
1739209899.258899;-45.120503652039325
1739209899.2589052;-45.120503652039325
1739209899.2589114;-45.120503652039325
1739209899.2589176;-45.120503652039325
1739209899.2589238;-45.120503652039325
1739209899.25893;-38.13080360867914
1739209899.2589362;-38.13080360867914
1739209899.2589424;-45.120503652039325
1739209899.2589486;-38.13080360867914
1739209899.2589548;-31.141103565318893
1739209899.258961;-45.120503652039325
1739209899.2589672;-45.120503652039325
1739209899.2589734;-35.57807855764607
1739209899.2589796;-32.816014438256545
1739209899.2589858;-45.120503652039325
1739209899.258992;-45.120503652039325
1739209899.2589982;-45.120503652039325
1739209899.2590044;-38.13080360867914
1739209899.2590106;-33.981070128970906
1739209899.2590168;-45.120503652039325
1739209899.259023;-38.13080360867914
1739209899.2590292;-35.57807855764607
1739209899.2590353;-38.13080360867914
1739209899.2590415;-45.120503652039325
1739209899.2590477;-38.13080360867914
1739209899.259054;-35.57807855764607
1739209899.2590601;-35.57807855764607
1739209899.2590663;-45.120503652039325
1739209899.2590725;-38.13080360867914
1739209899.2590787;-45.120503652039325
1739209899.259085;-38.13080360867914
1739209899.2590911;-45.120503652039325
1739209899.2590973;-45.120503652039325
1739209899.2591035;-38.13080360867914
1739209899.2591097;-45.120503652039325
1739209899.259116;-45.120503652039325
1739209899.2591221;-45.120503652039325
1739209899.2591283;-35.57807855764607
1739209899.2591345;-38.13080360867914
1739209899.2591407;-45.120503652039325
1739209899.259147;-38.13080360867914
1739209899.2591531;-45.120503652039325
1739209899.2591593;-33.981070128970906
1739209899.2591655;-38.13080360867914
1739209899.2591717;-45.120503652039325
1739209899.259178;-45.120503652039325
1739209899.2591841;-38.13080360867914
1739209899.2591903;-35.57807855764607
1739209899.2591965;-35.57807855764607
1739209899.2592027;-38.13080360867914
1739209899.259209;-45.120503652039325
1739209899.259215;-45.120503652039325
1739209899.2592213;-45.120503652039325
1739209899.2592275;-35.57807855764607
1739209899.2592337;-38.13080360867914
1739209899.25924;-45.120503652039325
1739209899.259246;-45.120503652039325
1739209899.2592523;-45.120503652039325
1739209899.2592585;-33.981070128970906
1739209899.2592647;-35.57807855764607
1739209899.259271;-45.120503652039325
1739209899.259277;-45.120503652039325
1739209899.2592833;-33.981070128970906
1739209899.2592895;-45.120503652039325
1739209899.2592957;-45.120503652039325
1739209899.259302;-35.57807855764607
1739209899.259308;-38.13080360867914
1739209899.2593143;-45.120503652039325
1739209899.2593207;-35.57807855764607
1739209899.259327;-35.57807855764607
1739209899.2593331;-38.13080360867914
1739209899.2593393;-45.120503652039325
1739209899.2593455;-38.13080360867914
1739209899.2593517;-35.57807855764607
1739209899.259358;-33.981070128970906
1739209899.2593641;-38.13080360867914
1739209899.2593703;-45.120503652039325
1739209899.2593765;-45.120503652039325
1739209899.2593827;-45.120503652039325
1739209899.259389;-38.13080360867914
1739209899.2593951;-38.13080360867914
1739209899.2594013;-45.120503652039325
1739209899.2594075;-38.13080360867914
1739209899.2594137;-35.57807855764607
1739209899.25942;-38.13080360867914
1739209899.259426;-45.120503652039325
1739209899.2594323;-38.13080360867914
1739209899.2594385;-35.57807855764607
1739209899.2594447;-45.120503652039325
1739209899.259451;-38.13080360867914
1739209899.259457;-33.981070128970906
1739209899.2594633;-38.13080360867914
1739209899.2594695;-38.13080360867914
1739209899.2594757;-33.981070128970906
1739209899.259482;-33.981070128970906
1739209899.259488;-38.13080360867914
1739209899.2594943;-45.120503652039325
1739209899.2595005;-38.13080360867914
1739209899.2595067;-38.13080360867914
1739209899.259513;-45.120503652039325
1739209899.259519;-45.120503652039325
1739209899.2595253;-45.120503652039325
1739209899.2595315;-33.981070128970906
1739209899.2595377;-38.13080360867914
1739209899.259544;-45.120503652039325
1739209899.25955;-38.13080360867914
1739209899.2595563;-33.981070128970906
1739209899.2595625;-38.13080360867914
1739209899.2595687;-45.120503652039325
1739209899.259575;-38.13080360867914
1739209899.259581;-38.13080360867914
1739209899.2595873;-38.13080360867914
1739209899.2595935;-35.57807855764607
1739209899.2595997;-38.13080360867914
1739209899.259606;-38.13080360867914
1739209899.259612;-45.120503652039325
1739209899.2596183;-45.120503652039325
1739209899.2596245;-45.120503652039325
1739209899.2596307;-38.13080360867914
1739209899.2596369;-45.120503652039325
1739209899.259643;-38.13080360867914
1739209899.2596493;-45.120503652039325
1739209899.2596555;-31.141103565318915
1739209899.2596617;-33.981070128970906
1739209899.2596679;-45.120503652039325
1739209899.259674;-38.13080360867914
1739209899.2596803;-33.981070128970906
1739209899.2596865;-45.120503652039325
1739209899.2596927;-45.120503652039325
1739209899.2596989;-38.13080360867914
1739209899.259705;-38.13080360867914
1739209899.2597113;-45.120503652039325
1739209899.2597175;-38.13080360867914
1739209899.2597237;-45.120503652039325
1739209899.2597299;-38.13080360867914
1739209899.259736;-45.120503652039325
1739209899.2597423;-38.13080360867914
1739209899.2597485;-45.120503652039325
1739209899.2597547;-32.816014438256545
1739209899.2597609;-31.141103565318915
1739209899.259767;-38.13080360867914
1739209899.2597733;-38.13080360867914
1739209899.2597795;-38.13080360867914
1739209899.2597857;-38.13080360867914
1739209899.2597919;-45.120503652039325
1739209899.259798;-33.981070128970906
1739209899.2598042;-38.13080360867914
1739209899.2598104;-45.120503652039325
1739209899.2598166;-35.57807855764607
1739209899.2598228;-38.13080360867914
1739209899.259829;-33.981070128970906
1739209899.2598352;-45.120503652039325
1739209899.2598414;-38.13080360867914
1739209899.2598476;-45.120503652039325
1739209899.2598538;-32.816014438256545
1739209899.25986;-27.8777449560314
1739209899.2598662;-45.120503652039325
1739209899.2598724;-45.120503652039325
1739209899.2598786;-45.120503652039325
1739209899.2598848;-38.13080360867914
1739209899.259891;-45.120503652039325
1739209899.2598972;-35.57807855764607
1739209899.2599034;-45.120503652039325
1739209899.2599096;-38.13080360867914
1739209899.2599158;-45.120503652039325
1739209899.259922;-45.120503652039325
1739209899.2599282;-45.120503652039325
1739209899.2599344;-38.13080360867914
1739209899.2599406;-38.13080360867914
1739209899.2599468;-45.120503652039325
1739209899.259953;-38.13080360867914
1739209899.2599592;-35.57807855764607
1739209899.2599654;-38.13080360867914
1739209899.2599716;-45.120503652039325
1739209899.2599778;-38.13080360867914
1739209899.259984;-35.57807855764607
1739209899.2599902;-38.13080360867914
1739209899.2599964;-45.120503652039325
1739209899.2600026;-35.57807855764607
1739209899.2600088;-35.57807855764607
1739209899.260015;-38.13080360867914
1739209899.2600212;-45.120503652039325
1739209899.2600276;-38.13080360867914
1739209899.2600338;-35.57807855764607
1739209899.26004;-38.13080360867914
1739209899.2600462;-45.120503652039325
1739209899.2600524;-45.120503652039325
1739209899.2600586;-45.120503652039325
1739209899.2600648;-38.13080360867914
1739209899.260071;-45.120503652039325
1739209899.2600772;-45.120503652039325
1739209899.2600834;-45.120503652039325
1739209899.2600896;-38.13080360867914
1739209899.2600958;-38.13080360867914
1739209899.260102;-38.13080360867914
1739209899.2601082;-28.21854285175415
1739209899.2601144;-33.981070128970906
1739209899.2601206;-35.57807855764607
1739209899.2601268;-35.57807855764607
1739209899.260133;-38.13080360867914
1739209899.2601392;-45.120503652039325
1739209899.2601454;-38.13080360867914
1739209899.2601516;-38.13080360867914
1739209899.2601578;-45.120503652039325
1739209899.260164;-45.120503652039325
1739209899.2601702;-38.13080360867914
1739209899.2601764;-45.120503652039325
1739209899.2601826;-45.120503652039325
1739209899.2601888;-38.13080360867914
1739209899.260195;-38.13080360867914
1739209899.2602012;-38.13080360867914
1739209899.2602074;-35.57807855764607
1739209899.2602136;-45.120503652039325
1739209899.2602198;-35.57807855764607
1739209899.260226;-38.13080360867914
1739209899.2602322;-45.120503652039325
1739209899.2602384;-45.120503652039325
1739209899.2602446;-45.120503652039325
1739209899.2602508;-45.120503652039325
1739209899.260257;-38.13080360867914
1739209899.2602632;-31.141103565318915
1739209899.2602694;-32.816014438256545
1739209899.2602756;-45.120503652039325
1739209899.2602818;-35.57807855764607
1739209899.260288;-38.13080360867914
1739209899.2602942;-38.13080360867914
1739209899.2603004;-45.120503652039325
1739209899.2603066;-45.120503652039325
1739209899.2603128;-45.120503652039325
1739209899.260319;-38.13080360867914
1739209899.2603252;-45.120503652039325
1739209899.2603314;-45.120503652039325
1739209899.2603376;-38.13080360867914
1739209899.2603438;-38.13080360867914
1739209899.26035;-45.120503652039325
1739209899.2603562;-32.816014438256545
1739209899.2603624;-38.13080360867914
1739209899.2603686;-35.57807855764607
1739209899.2603748;-38.13080360867914
1739209899.260381;-45.120503652039325
1739209899.2603872;-38.13080360867914
1739209899.2603934;-45.120503652039325
1739209899.2603996;-45.120503652039325
1739209899.2604058;-45.120503652039325
1739209899.260412;-45.120503652039325
1739209899.2604182;-38.13080360867914
1739209899.2604244;-45.120503652039325
1739209899.2604306;-38.13080360867914
1739209899.2604368;-38.13080360867914
1739209899.260443;-35.57807855764607
1739209899.2604492;-38.13080360867914
1739209899.2604554;-45.120503652039325
1739209899.2604616;-38.13080360867914
1739209899.2604678;-35.57807855764607
1739209899.260474;-38.13080360867914
1739209899.2604802;-38.13080360867914
1739209899.2604864;-38.13080360867914
1739209899.2604926;-38.13080360867914
1739209899.2604988;-38.13080360867914
1739209899.260505;-45.120503652039325
1739209899.2605112;-45.120503652039325
1739209899.2605174;-38.13080360867914
1739209899.2605236;-45.120503652039325
1739209899.2605298;-45.120503652039325
1739209899.260536;-45.120503652039325
1739209899.2605422;-35.57807855764607
1739209899.2605484;-38.13080360867914
1739209899.2605546;-45.120503652039325
1739209899.2605608;-45.120503652039325
1739209899.260567;-38.13080360867914
1739209899.2605731;-38.13080360867914
1739209899.2605793;-45.120503652039325
1739209899.2605855;-38.13080360867914
1739209899.2605917;-38.13080360867914
1739209899.260598;-38.13080360867914
1739209899.2606041;-45.120503652039325
1739209899.2606103;-38.13080360867914
1739209899.2606165;-38.13080360867914
1739209899.2606227;-45.120503652039325
1739209899.260629;-45.120503652039325
1739209899.2606351;-38.13080360867914
1739209899.2606413;-38.13080360867914
1739209899.2606475;-45.120503652039325
1739209899.2606537;-45.120503652039325
1739209899.26066;-45.120503652039325
1739209899.2606661;-45.120503652039325
1739209899.2606723;-38.13080360867914
1739209899.2606785;-38.13080360867914
1739209899.2606847;-38.13080360867914
1739209899.260691;-45.120503652039325
1739209899.2606971;-38.13080360867914
1739209899.2607033;-35.57807855764607
1739209899.2607095;-35.57807855764607
1739209899.2607157;-38.13080360867914
1739209899.260722;-45.120503652039325
1739209899.2607284;-38.13080360867914
1739209899.2607346;-38.13080360867914
1739209899.2607408;-45.120503652039325
1739209899.260747;-38.13080360867914
1739209899.2607532;-32.816014438256545
1739209899.2607594;-38.13080360867914
1739209899.2607656;-45.120503652039325
1739209899.2607718;-38.13080360867914
1739209899.260778;-32.816014438256545
1739209899.2607841;-45.120503652039325
1739209899.2607903;-38.13080360867914
1739209899.2607965;-35.57807855764607
1739209899.2608027;-35.57807855764607
1739209899.260809;-35.57807855764607
1739209899.2608151;-38.13080360867914
1739209899.2608213;-38.13080360867914
1739209899.2608275;-32.816014438256545
1739209899.2608337;-33.981070128970906
1739209899.26084;-45.120503652039325
1739209899.2608461;-45.120503652039325
1739209899.2608523;-35.57807855764607
1739209899.2608585;-45.120503652039325
1739209899.2608647;-45.120503652039325
1739209899.260871;-45.120503652039325
1739209899.2608771;-35.57807855764607
1739209899.2608833;-45.120503652039325
1739209899.2608895;-45.120503652039325
1739209899.2608957;-33.981070128970906
1739209899.260902;-38.13080360867914
1739209899.2609081;-32.816014438256545
1739209899.2609143;-32.816014438256545
1739209899.2609205;-38.13080360867914
1739209899.2609267;-32.816014438256545
1739209899.260933;-38.13080360867914
1739209899.2609391;-35.57807855764607
1739209899.2609453;-45.120503652039325
1739209899.2609515;-45.120503652039325
1739209899.2609577;-45.120503652039325
1739209899.260964;-45.120503652039325
1739209899.26097;-38.13080360867914
1739209899.2609763;-35.57807855764607
1739209899.2609825;-35.57807855764607
1739209899.2609887;-45.120503652039325
1739209899.260995;-35.57807855764607
1739209899.261001;-38.13080360867914
1739209899.2610073;-33.981070128970906
1739209899.2610135;-31.141103565318893
1739209899.2610197;-38.13080360867914
1739209899.261026;-35.57807855764607
1739209899.261032;-38.13080360867914
1739209899.2610383;-45.120503652039325
1739209899.2610445;-38.13080360867914
1739209899.2610507;-35.57807855764607
1739209899.261057;-38.13080360867914
1739209899.261063;-45.120503652039325
1739209899.2610693;-38.13080360867914
1739209899.2610755;-38.13080360867914
1739209899.2610817;-45.120503652039325
1739209899.261088;-45.120503652039325
1739209899.261094;-45.120503652039325
1739209899.2611003;-33.981070128970906
1739209899.2611065;-38.13080360867914
1739209899.2611127;-45.120503652039325
1739209899.261119;-38.13080360867914
1739209899.261125;-35.57807855764607
1739209899.2611313;-38.13080360867914
1739209899.2611375;-38.13080360867914
1739209899.2611437;-38.13080360867914
1739209899.26115;-38.13080360867914
1739209899.261156;-38.13080360867914
1739209899.2611623;-38.13080360867914
1739209899.2611685;-38.13080360867914
1739209899.2611747;-35.57807855764607
1739209899.2611809;-33.981070128970906
1739209899.261187;-45.120503652039325
1739209899.2611933;-33.981070128970906
1739209899.2611995;-35.57807855764607
1739209899.2612057;-38.13080360867914
1739209899.2612119;-35.57807855764607
1739209899.261218;-38.13080360867914
1739209899.2612243;-35.57807855764607
1739209899.2612305;-38.13080360867914
1739209899.2612367;-45.120503652039325
1739209899.2612429;-38.13080360867914
1739209899.261249;-35.57807855764607
1739209899.2612553;-38.13080360867914
1739209899.2612615;-26.991370085610736
1739209899.2612677;-38.13080360867914
1739209899.2612739;-38.13080360867914
1739209899.26128;-45.120503652039325
1739209899.2612863;-45.120503652039325
1739209899.2612925;-45.120503652039325
1739209899.2612987;-45.120503652039325
1739209899.2613049;-38.13080360867914
1739209899.261311;-33.981070128970956
1739209899.2613173;-45.120503652039325
1739209899.2613235;-45.120503652039325
1739209899.2613297;-38.13080360867914
1739209899.2613358;-45.120503652039325
1739209899.261342;-45.120503652039325
1739209899.2613482;-38.13080360867914
1739209899.2613544;-38.13080360867914
1739209899.2613606;-30.49652367304973
1739209899.2613668;-35.57807855764607
1739209899.261373;-35.57807855764607
1739209899.2613792;-38.13080360867914
1739209899.2613854;-38.13080360867914
1739209899.2613916;-45.120503652039325
1739209899.2613978;-38.13080360867914
1739209899.261404;-38.13080360867914
1739209899.2614102;-45.120503652039325
1739209899.2614164;-45.120503652039325
1739209899.2614226;-45.120503652039325
1739209899.2614288;-38.13080360867914
1739209899.2614353;-45.120503652039325
1739209899.2614415;-38.13080360867914
1739209899.2614477;-45.120503652039325
1739209899.2614539;-45.120503652039325
1739209899.26146;-45.120503652039325
1739209899.2614663;-45.120503652039325
1739209899.2614725;-38.13080360867914
1739209899.2614787;-45.120503652039325
1739209899.2614849;-45.120503652039325
1739209899.261491;-45.120503652039325
1739209899.2614973;-45.120503652039325
1739209899.2615035;-45.120503652039325
1739209899.2615097;-31.141103565318915
1739209899.2615159;-32.816014438256545
1739209899.261522;-35.57807855764607
1739209899.2615283;-38.13080360867914
1739209899.2615345;-38.13080360867914
1739209899.2615407;-38.13080360867914
1739209899.2615469;-38.13080360867914
1739209899.261553;-38.13080360867914
1739209899.2615592;-38.13080360867914
1739209899.2615654;-35.57807855764607
1739209899.2615716;-38.13080360867914
1739209899.2615778;-38.13080360867914
1739209899.261584;-45.120503652039325
1739209899.2615902;-45.120503652039325
1739209899.2615964;-35.57807855764607
1739209899.2616026;-45.120503652039325
1739209899.2616088;-31.141103565318915
1739209899.261615;-28.992665084841942
1739209899.2616212;-45.120503652039325
1739209899.2616274;-45.120503652039325
1739209899.2616336;-38.13080360867914
1739209899.2616398;-32.816014438256545
1739209899.261646;-38.13080360867914
1739209899.2616522;-33.981070128970906
1739209899.2616584;-38.13080360867914
1739209899.2616646;-38.13080360867914
1739209899.2616708;-45.120503652039325
1739209899.261677;-38.13080360867914
1739209899.2616832;-38.13080360867914
1739209899.2616894;-45.120503652039325
1739209899.2616956;-45.120503652039325
1739209899.2617018;-45.120503652039325
1739209899.261708;-38.13080360867914
1739209899.2617142;-31.141103565318915
1739209899.2617204;-45.120503652039325
1739209899.2617266;-38.13080360867914
1739209899.2617328;-33.981070128970906
1739209899.261739;-45.120503652039325
1739209899.2617452;-45.120503652039325
1739209899.2617514;-38.13080360867914
1739209899.2617576;-35.57807855764607
1739209899.2617638;-38.13080360867914
1739209899.26177;-38.13080360867914
1739209899.2617762;-38.13080360867914
1739209899.2617824;-38.13080360867914
1739209899.2617886;-38.13080360867914
1739209899.2617948;-45.120503652039325
1739209899.261801;-45.120503652039325
1739209899.2618072;-38.13080360867914
1739209899.2618134;-38.13080360867914
1739209899.2618196;-45.120503652039325
1739209899.2618258;-33.981070128970906
1739209899.261832;-35.57807855764607
1739209899.2618382;-45.120503652039325
1739209899.2618444;-45.120503652039325
1739209899.2618506;-38.13080360867914
1739209899.2618568;-45.120503652039325
1739209899.261863;-38.13080360867914
1739209899.2618692;-38.13080360867914
1739209899.2618754;-38.13080360867914
1739209899.2618816;-45.120503652039325
1739209899.2618878;-45.120503652039325
1739209899.261894;-45.120503652039325
1739209899.2619002;-45.120503652039325
1739209899.2619064;-45.120503652039325
1739209899.2619126;-45.120503652039325
1739209899.2619188;-45.120503652039325
1739209899.261925;-33.981070128970906
1739209899.2619312;-38.13080360867914
1739209899.2619374;-35.57807855764607
1739209899.2619436;-38.13080360867914
1739209899.2619498;-38.13080360867914
1739209899.261956;-38.13080360867914
1739209899.2619622;-38.13080360867914
1739209899.2619684;-38.13080360867914
1739209899.2619746;-38.13080360867914
1739209899.2619808;-45.120503652039325
1739209899.261987;-38.13080360867914
1739209899.2619932;-35.57807855764607
1739209899.2619994;-45.120503652039325
1739209899.2620056;-45.120503652039325
1739209899.2620118;-33.981070128970906
1739209899.262018;-45.120503652039325
1739209899.2620242;-38.13080360867914
1739209899.2620304;-38.13080360867914
1739209899.2620366;-38.13080360867914
1739209899.2620428;-45.120503652039325
1739209899.262049;-45.120503652039325
1739209899.2620552;-45.120503652039325
1739209899.2620614;-33.981070128970906
1739209899.2620676;-45.120503652039325
1739209899.2620738;-45.120503652039325
1739209899.26208;-45.120503652039325
1739209899.2620862;-38.13080360867914
1739209899.2620924;-29.438486411369333
1739209899.2620986;-45.120503652039325
1739209899.2621047;-38.13080360867914
1739209899.262111;-31.141103565318915
1739209899.2621171;-33.981070128970906
1739209899.2621233;-38.13080360867914
1739209899.2621295;-38.13080360867914
1739209899.2621357;-33.981070128970906
1739209899.2621422;-45.120503652039325
1739209899.2621484;-38.13080360867914
1739209899.2621546;-45.120503652039325
1739209899.2621608;-45.120503652039325
1739209899.262167;-38.13080360867914
1739209899.2621732;-35.57807855764607
1739209899.2621794;-38.13080360867914
1739209899.2621856;-38.13080360867914
1739209899.2621918;-38.13080360867914
1739209899.262198;-38.13080360867914
1739209899.2622042;-45.120503652039325
1739209899.2622104;-33.981070128970906
1739209899.2622166;-38.13080360867914
1739209899.2622228;-45.120503652039325
1739209899.262229;-45.120503652039325
1739209899.2622352;-38.13080360867914
1739209899.2622414;-38.13080360867914
1739209899.2622476;-38.13080360867914
1739209899.2622538;-45.120503652039325
1739209899.26226;-45.120503652039325
1739209899.2622662;-38.13080360867914
1739209899.2622724;-35.57807855764607
1739209899.2622786;-38.13080360867914
1739209899.2622848;-38.13080360867914
1739209899.262291;-35.57807855764607
1739209899.2622972;-35.57807855764607
1739209899.2623034;-38.13080360867914
1739209899.2623096;-38.13080360867914
1739209899.2623158;-38.13080360867914
1739209899.262322;-45.120503652039325
1739209899.2623281;-38.13080360867914
1739209899.2623343;-38.13080360867914
1739209899.2623405;-45.120503652039325
1739209899.2623467;-45.120503652039325
1739209899.262353;-45.120503652039325
1739209899.2623591;-45.120503652039325
1739209899.2623653;-45.120503652039325
1739209899.2623715;-45.120503652039325
1739209899.2623777;-38.13080360867914
1739209899.262384;-38.13080360867914
1739209899.2623901;-38.13080360867914
1739209899.2623963;-45.120503652039325
1739209899.2624025;-32.816014438256545
1739209899.2624087;-45.120503652039325
1739209899.262415;-38.13080360867914
1739209899.2624211;-32.816014438256545
