CAN Message; 0x1a7:00000803415b186b
Timestamp;Amplitude
1739209832.7840185;-32.816014438256545
1739209832.7840219;-26.035653463252796
1739209832.7840254;-45.120503652039325
1739209832.784029;-45.120503652039325
1739209832.7840326;-33.981070128970906
1739209832.7840362;-33.981070128970956
1739209832.7840397;-27.8777449560314
1739209832.7840433;-28.992665084841942
1739209832.784047;-32.816014438256545
1739209832.7840505;-32.816014438256545
1739209832.784054;-29.438486411369354
1739209832.7840576;-30.49652367304973
1739209832.7840612;-45.120503652039325
1739209832.7840648;-31.141103565318915
1739209832.7840683;-28.992665084841942
1739209832.784072;-33.981070128970956
1739209832.7840755;-27.267205301931607
1739209832.784079;-33.981070128970906
1739209832.7869723;-33.981070128970906
1739209832.7869728;-24.589719217205094
1739209832.786973;-32.816014438256545
1739209832.7869732;-25.826314394896357
1739209832.7869737;-27.267205301931607
1739209832.786974;-20.888044912671223
1739209832.7869742;-24.15140352195873
1739209832.7869744;-25.826314394896357
1739209832.786975;-45.120503652039325
1739209832.7869751;-25.826314394896364
1739209832.7869754;-30.49652367304973
1739209832.7869759;-45.120503652039325
1739209832.786976;-29.438486411369354
1739209832.7869763;-25.077289914212862
1739209832.7869768;-38.13080360867914
1739209832.786977;-25.62660358559016
1739209832.7869773;-26.487275050834715
1739209832.7869778;-45.120503652039325
1739209832.786978;-26.991370085610722
1739209832.7869782;-26.991370085610768
1739209832.7869787;-24.74623867263306
1739209832.786979;-28.992665084841942
1739209832.7869792;-35.57807855764607
1739209832.7869794;-45.120503652039325
1739209832.78698;-26.991370085610736
1739209832.7869802;-38.13080360867914
1739209832.7869804;-28.992665084841942
1739209832.7869809;-20.822980852015213
1739209832.786981;-45.120503652039325
1739209832.7869813;-16.971371839288555
1739209832.7869818;-19.22100763878221
1739209832.786982;-26.487275050834725
1739209832.7869823;-28.992665084841942
1739209832.7869828;-25.826314394896357
1739209832.786983;-13.718566866252981
1739209832.7869833;-10.975784155746265
1739209832.7869835;-38.13080360867914
1739209832.786984;-25.826314394896357
1739209832.7869842;-38.13080360867914
1739209832.7869844;-45.120503652039325
1739209832.786985;-23.75329798047523
1739209832.7869852;-27.877744956031417
1739209832.7869854;-38.13080360867914
1739209832.7869859;-38.13080360867914
1739209832.786986;-38.13080360867914
1739209832.7869864;-38.13080360867914
1739209832.7869868;-35.57807855764607
1739209832.786987;-33.981070128970906
1739209832.7869873;-38.13080360867914
1739209832.7869878;-28.992665084841942
1739209832.786988;-30.49652367304973
1739209832.7869883;-28.58837851428586
1739209832.7869885;-32.816014438256545
1739209832.786989;-28.58837851428586
1739209832.7869892;-45.120503652039325
1739209832.7869895;-27.267205301931607
1739209832.78699;-23.38864096791655
1739209832.7869902;-30.49652367304976
1739209832.7869904;-33.981070128970956
1739209832.786991;-28.21854285175415
1739209832.7869911;-22.175841390423358
1739209832.7869914;-33.981070128970956
1739209832.7869918;-28.58837851428586
1739209832.786992;-28.992665084841942
1739209832.7869923;-25.826314394896354
1739209832.7869925;-33.981070128970906
1739209832.786993;-30.49652367304976
1739209832.7869933;-32.816014438256545
1739209832.7869935;-27.8777449560314
1739209832.786994;-38.13080360867914
1739209832.7869942;-33.981070128970906
1739209832.7869945;-35.57807855764607
1739209832.786995;-22.175841390423358
1739209832.7869952;-32.81601443825658
1739209832.7869954;-45.120503652039325
1739209832.786996;-45.120503652039325
1739209832.7869961;-25.07728991421287
1739209832.7869964;-20.888044912671212
1739209832.7869968;-23.38864096791655
1739209832.786997;-38.13080360867914
1739209832.7869973;-21.228842808393964
1739209832.7869976;-30.49652367304976
1739209832.786998;-15.851936562542367
1739209832.7869983;-13.29921151150931
1739209832.7869985;-23.506823629689542
1739209832.786999;-26.991370085610722
1739209832.7869992;-38.13080360867914
1739209832.7869995;-35.57807855764607
1739209832.787;-38.13080360867914
1739209832.7870002;-31.141103565318943
1739209832.7870004;-31.14110356531892
1739209832.787001;-29.438486411369333
1739209832.7870011;-27.8777449560314
1739209832.7870014;-35.57807855764607
1739209832.7870018;-45.120503652039325
1739209832.787002;-27.267205301931607
1739209832.7870023;-30.49652367304973
1739209832.7870026;-38.13080360867914
1739209832.787003;-26.991370085610754
1739209832.7870033;-23.75329798047522
1739209832.7870035;-24.438645034577675
1739209832.787004;-29.438486411369347
1739209832.7870042;-35.57807855764607
1739209832.7870045;-23.50682362968953
1739209832.787005;-24.438645034577675
1739209832.7870052;-33.981070128970906
1739209832.7870054;-21.67658091518819
1739209832.787006;-29.438486411369375
1739209832.7870061;-28.992665084841942
1739209832.7870064;-23.273589343863303
1739209832.7870066;-27.267205301931607
1739209832.787007;-13.001292808954199
1739209832.7870073;-15.97707208084488
1739209832.7870076;-45.120503652039325
1739209832.787008;-33.981070128970906
1739209832.7870083;-32.816014438256545
1739209832.7870085;-31.141103565318915
1739209832.787009;-25.826314394896364
1739209832.7870092;-30.49652367304973
1739209832.7870095;-31.14110356531892
1739209832.78701;-45.120503652039325
1739209832.7870102;-25.25278630937684
1739209832.7870104;-38.13080360867914
1739209832.787011;-31.141103565318915
1739209832.7870111;-45.120503652039325
1739209832.7870114;-26.991370085610754
1739209832.7870116;-38.13080360867914
1739209832.787012;-33.981070128970906
1739209832.7870123;-31.141103565318915
1739209832.7870126;-25.25278630937684
1739209832.787013;-20.888044912671223
1739209832.7870133;-35.57807855764607
1739209832.7870135;-24.292649948874775
1739209832.787014;-38.13080360867914
1739209832.7870142;-38.13080360867914
1739209832.7870145;-31.14110356531892
1739209832.787015;-32.816014438256545
1739209832.7870152;-28.992665084841942
1739209832.7870154;-32.81601443825658
1739209832.7870157;-29.438486411369333
1739209832.7870162;-16.840353009799525
1739209832.7870164;-20.16506027657481
1739209832.7870166;-22.44878636800916
1739209832.787017;-30.49652367304976
1739209832.7870173;-24.15140352195873
1739209832.7870176;-26.991370085610754
1739209832.787018;-30.49652367304976
1739209832.7870183;-24.438645034577675
1739209832.7870185;-27.267205301931607
1739209832.787019;-17.724780207538373
1739209832.7870193;-12.24920744484818
1739209832.7870195;-35.57807855764607
1739209832.78702;-30.49652367304973
1739209832.7870202;-33.981070128970906
1739209832.7870204;-28.992665084841967
1739209832.7870207;-28.992665084841967
1739209832.7870212;-45.120503652039325
1739209832.7870214;-32.816014438256545
1739209832.7870216;-45.120503652039325
1739209832.787022;-38.13080360867914
1739209832.7870224;-38.13080360867914
1739209832.7870226;-45.120503652039325
1739209832.787023;-27.8777449560314
1739209832.7870233;-33.981070128970906
1739209832.7870235;-45.120503652039325
1739209832.787024;-23.16150712794695
1739209832.7870243;-27.267205301931607
1739209832.7870245;-38.13080360867914
1739209832.7870247;-33.981070128970906
1739209832.7870252;-45.120503652039325
1739209832.7870255;-32.816014438256545
1739209832.7870257;-35.57807855764607
1739209832.7870262;-45.120503652039325
1739209832.7870264;-28.992665084841967
1739209832.7870266;-27.267205301931607
1739209832.7870271;-32.816014438256545
1739209832.7870274;-38.13080360867914
1739209832.7870276;-26.991370085610722
1739209832.787028;-38.13080360867914
1739209832.7870283;-38.13080360867914
1739209832.7870286;-27.267205301931607
1739209832.787029;-25.62660358559016
1739209832.7870293;-24.589719217205094
1739209832.7870295;-11.244825857867404
1739209832.7870297;-21.676580915188183
1739209832.7870302;-28.992665084841967
1739209832.7870305;-25.826314394896354
1739209832.7870307;-25.826314394896357
1739209832.7870312;-17.051923356851116
1739209832.7870314;-28.992665084841942
1739209832.7870317;-38.13080360867914
1739209832.7870321;-29.438486411369333
1739209832.7870324;-19.357090149981367
1739209832.7870326;-9.81978796366551
1739209832.787033;-22.740042620751332
1739209832.7870333;-28.588378514285886
1739209832.7870336;-45.120503652039325
1739209832.7870338;-21.67658091518819
1739209832.7870343;-20.51152522447382
1739209832.7870345;-28.21854285175415
1739209832.7870347;-38.13080360867914
1739209832.7870352;-31.141103565318915
1739209832.7870355;-28.992665084841967
1739209832.7870357;-45.120503652039325
1739209832.7870362;-45.120503652039325
1739209832.7870364;-31.141103565318915
1739209832.7870367;-35.57807855764607
1739209832.7870371;-16.614041300208626
1739209832.7870374;-27.267205301931607
1739209832.7870376;-45.120503652039325
1739209832.787038;-38.13080360867914
1739209832.7870383;-33.981070128970906
1739209832.7870386;-23.506823629689542
1739209832.7870388;-32.81601443825658
1739209832.7870393;-28.992665084841942
1739209832.7870395;-31.141103565318915
1739209832.7870398;-38.13080360867914
1739209832.7870402;-33.981070128970906
1739209832.7870405;-26.991370085610736
1739209832.7870407;-30.49652367304973
1739209832.7870412;-31.141103565318893
1739209832.7870414;-45.120503652039325
1739209832.7870417;-23.50682362968953
1739209832.7870421;-45.120503652039325
1739209832.7870424;-27.877744956031414
1739209832.7870426;-26.991370085610736
1739209832.7870429;-32.81601443825658
1739209832.7870433;-45.120503652039325
1739209832.7870436;-27.8777449560314
1739209832.7870438;-25.826314394896357
1739209832.7870443;-26.991370085610722
1739209832.7870445;-35.57807855764607
1739209832.7870448;-30.49652367304973
1739209832.7870452;-27.267205301931607
1739209832.7870455;-25.826314394896357
1739209832.7870457;-26.991370085610768
1739209832.7870462;-28.588378514285886
1739209832.7870464;-29.438486411369333
1739209832.7870467;-45.120503652039325
1739209832.7870471;-33.981070128970956
1739209832.7870474;-25.826314394896357
1739209832.7870476;-27.8777449560314
1739209832.7870479;-31.141103565318943
1739209832.7870483;-30.49652367304976
1739209832.7870486;-27.267205301931607
1739209832.7870488;-16.127771778863256
1739209832.7870493;-12.099359882477279
1739209832.7870495;-22.740042620751332
1739209832.7870498;-45.120503652039325
1739209832.7870502;-31.141103565318915
1739209832.7870505;-27.267205301931607
1739209832.7870507;-33.981070128970956
1739209832.7870512;-32.816014438256545
1739209832.7870514;-31.14110356531892
1739209832.7870517;-28.58837851428586
1739209832.7870522;-23.506823629689542
1739209832.7870524;-33.981070128970956
1739209832.7870526;-35.57807855764607
1739209832.7870529;-29.438486411369354
1739209832.7870533;-28.21854285175415
1739209832.7870536;-45.120503652039325
1739209832.7870538;-25.252786309376837
1739209832.7870543;-32.816014438256545
1739209832.7870545;-45.120503652039325
1739209832.7870548;-20.888044912671212
1739209832.7870553;-19.13259858440814
1739209832.7870555;-23.506823629689542
1739209832.7870557;-24.589719217205094
1739209832.7870562;-33.981070128970956
1739209832.7870564;-29.438486411369347
1739209832.7870567;-38.13080360867914
1739209832.787057;-28.218542851754165
1739209832.7870574;-27.267205301931607
1739209832.7870576;-29.438486411369333
1739209832.7870579;-25.62660358559016
1739209832.7870584;-29.438486411369347
1739209832.7870586;-32.816014438256545
1739209832.7870588;-38.13080360867914
1739209832.7870593;-28.992665084841942
1739209832.7870595;-35.57807855764607
1739209832.7870598;-30.49652367304973
1739209832.7870603;-33.981070128970906
1739209832.7870605;-28.992665084841942
1739209832.7870607;-25.826314394896357
1739209832.7870612;-16.493228368859537
1739209832.7870615;-29.438486411369333
1739209832.7870617;-28.992665084841942
1739209832.787062;-24.746238672633048
1739209832.7870624;-20.16506027657481
1739209832.7870626;-22.54371790334745
1739209832.787063;-31.14110356531892
1739209832.7870634;-45.120503652039325
1739209832.7870636;-38.13080360867914
1739209832.7870638;-25.62660358559016
1739209832.7870643;-32.81601443825658
1739209832.7870646;-26.487275050834725
1739209832.7870648;-45.120503652039325
1739209832.7870653;-31.141103565318915
1739209832.7870655;-38.13080360867914
1739209832.7870657;-32.816014438256545
1739209832.787066;-33.981070128970906
1739209832.7870665;-38.13080360867914
1739209832.7870667;-25.826314394896354
1739209832.787067;-8.503323075092696
1739209832.7870674;-17.756538629272868
1739209832.7870677;-26.487275050834715
1739209832.787068;-28.588378514285886
1739209832.7870684;-23.75329798047522
1739209832.7870686;-15.690507718378887
1739209832.7870688;-33.981070128970956
1739209832.7870693;-28.58837851428586
1739209832.7870696;-21.522148828640407
1739209832.7870698;-16.28388930050312
1739209832.7870703;-9.18210704122658
1739209832.7870705;-28.992665084841967
1739209832.7870708;-22.740042620751332
1739209832.787071;-31.141103565318915
1739209832.7870715;-20.16506027657481
1739209832.7870717;-28.58837851428586
1739209832.787072;-26.991370085610747
1739209832.7870724;-28.992665084841942
1739209832.7870727;-33.981070128970956
1739209832.787073;-45.120503652039325
1739209832.7870734;-28.58837851428586
1739209832.7870736;-38.13080360867914
1739209832.7870739;-45.120503652039325
1739209832.7870743;-24.15140352195872
1739209832.7870746;-31.141103565318915
1739209832.7870748;-45.120503652039325
1739209832.787075;-31.141103565318915
1739209832.7870755;-38.13080360867914
1739209832.7870758;-33.981070128970906
1739209832.787076;-28.58837851428586
1739209832.7870765;-31.141103565318915
1739209832.7870767;-33.981070128970956
1739209832.787077;-38.13080360867914
1739209832.7870774;-31.141103565318915
1739209832.7870777;-31.141103565318943
1739209832.787078;-29.438486411369354
1739209832.7870784;-28.992665084841942
1739209832.7870786;-45.120503652039325
1739209832.7870789;-27.877744956031414
1739209832.7870793;-38.13080360867914
1739209832.7870796;-26.991370085610722
1739209832.7870798;-25.62660358559016
1739209832.78708;-30.49652367304976
1739209832.7870805;-25.826314394896357
1739209832.7870808;-33.981070128970906
1739209832.787081;-27.267205301931607
1739209832.7870815;-31.141103565318915
1739209832.7870817;-33.981070128970906
1739209832.787082;-30.49652367304976
1739209832.7870824;-31.141103565318943
1739209832.7870827;-32.816014438256545
1739209832.787083;-35.57807855764607
1739209832.7870834;-31.141103565318943
1739209832.7870836;-14.96271608814888
1739209832.7870839;-24.589719217205094
1739209832.787084;-33.981070128970956
1739209832.7870846;-26.487275050834715
1739209832.7870848;-28.992665084841942
1739209832.787085;-25.07728991421287
1739209832.7870855;-33.981070128970906
1739209832.7870858;-24.15140352195872
1739209832.787086;-22.44878636800916
1739209832.7870865;-33.981070128970906
1739209832.7870867;-20.4518274484982
1739209832.787087;-25.826314394896354
1739209832.7870874;-25.62660358559016
1739209832.7870877;-45.120503652039325
1739209832.787088;-31.141103565318943
1739209832.7870884;-26.035653463252796
1739209832.7870886;-26.991370085610722
1739209832.7870889;-31.141103565318943
1739209832.787089;-23.16150712794695
1739209832.7870896;-23.38864096791655
1739209832.7870898;-35.57807855764607
1739209832.78709;-33.981070128970906
1739209832.7870905;-35.57807855764607
1739209832.7870908;-32.81601443825658
1739209832.787091;-33.981070128970956
1739209832.7870915;-25.252786309376837
1739209832.7870917;-38.13080360867914
1739209832.787092;-38.13080360867914
1739209832.7870924;-45.120503652039325
1739209832.7870927;-28.58837851428586
1739209832.787093;-28.58837851428586
1739209832.7870932;-38.13080360867914
1739209832.7870936;-28.992665084841942
1739209832.7870939;-27.267205301931607
1739209832.787094;-32.816014438256545
1739209832.7870946;-29.438486411369333
1739209832.7870948;-27.877744956031414
1739209832.787095;-30.49652367304976
1739209832.7870955;-30.49652367304976
1739209832.7870958;-30.49652367304973
1739209832.787096;-35.57807855764607
1739209832.7870965;-45.120503652039325
1739209832.7870967;-28.992665084841942
1739209832.787097;-29.438486411369333
1739209832.7870975;-38.13080360867914
1739209832.7870977;-35.57807855764607
1739209832.787098;-33.981070128970906
1739209832.7870982;-33.981070128970906
1739209832.7870986;-38.13080360867914
1739209832.787099;-45.120503652039325
1739209832.7870991;-23.50682362968953
1739209832.7870996;-26.991370085610747
1739209832.7870998;-30.49652367304973
1739209832.7871;-30.49652367304973
1739209832.7871006;-31.141103565318943
1739209832.7871008;-23.38864096791655
1739209832.787101;-27.267205301931607
1739209832.7871015;-31.141103565318943
1739209832.7871017;-31.141103565318915
1739209832.787102;-33.981070128970906
1739209832.7871022;-38.13080360867914
1739209832.7871027;-33.981070128970906
1739209832.787103;-45.120503652039325
1739209832.7871032;-27.267205301931607
1739209832.7871037;-28.58837851428586
1739209832.787104;-45.120503652039325
1739209832.7871041;-45.120503652039325
1739209832.7871046;-45.120503652039325
1739209832.7871048;-45.120503652039325
1739209832.787105;-45.120503652039325
1739209832.7840827;-38.13080360867914
1739209832.7840862;-31.141103565318915
1739209832.7840898;-31.141103565318915
1739209832.7840934;-31.141103565318893
1739209832.784097;-28.992665084841942
1739209832.7841005;-45.120503652039325
1739209832.784104;-38.13080360867914
1739209832.7841077;-38.13080360867914
1739209832.7841113;-45.120503652039325
1739209832.7841148;-33.981070128970906
1739209832.7841182;-35.57807855764607
1739209832.7841218;-38.13080360867914
1739209832.7841253;-45.120503652039325
1739209832.784129;-24.438645034577675
1739209832.7841325;-30.49652367304973
1739209832.784136;-45.120503652039325
1739209832.7841396;-28.58837851428586
1739209832.7841432;-30.49652367304973
1739209832.7841468;-38.13080360867914
1739209832.7841504;-38.13080360867914
1739209832.784154;-33.981070128970906
1739209832.7841575;-31.141103565318915
1739209832.784161;-29.438486411369347
1739209832.7841647;-33.981070128970906
1739209832.7841682;-32.816014438256545
1739209832.7841718;-38.13080360867914
1739209832.7841754;-26.991370085610722
1739209832.784179;-45.120503652039325
1739209832.7841825;-32.816014438256545
1739209832.7841861;-38.13080360867914
1739209832.7841897;-29.438486411369354
1739209832.7841933;-28.58837851428586
1739209832.7841969;-35.57807855764607
1739209832.7842004;-27.267205301931607
1739209832.784204;-31.141103565318915
1739209832.7842076;-28.588378514285886
1739209832.784211;-20.16506027657481
1739209832.7842145;-25.62660358559016
1739209832.784218;-28.992665084841967
1739209832.7842216;-31.141103565318915
1739209832.7842252;-32.816014438256545
1739209832.7842288;-35.57807855764607
1739209832.7842324;-31.141103565318915
1739209832.784236;-32.816014438256545
1739209832.7842395;-26.991370085610722
1739209832.784243;-33.981070128970906
1739209832.7842467;-38.13080360867914
1739209832.7842503;-32.816014438256545
1739209832.7842538;-30.49652367304973
1739209832.7842574;-35.57807855764607
1739209832.784261;-33.981070128970906
1739209832.7842646;-31.141103565318893
1739209832.7842681;-32.816014438256545
1739209832.7842717;-28.992665084841942
1739209832.7842753;-28.992665084841942
1739209832.7842789;-31.141103565318893
1739209832.7842824;-28.992665084841942
1739209832.784286;-38.13080360867914
1739209832.7842896;-28.992665084841942
1739209832.7842932;-25.62660358559016
1739209832.7842968;-35.57807855764607
1739209832.7843003;-38.13080360867914
1739209832.7843037;-31.141103565318915
1739209832.7843072;-45.120503652039325
1739209832.7843108;-30.49652367304973
1739209832.7843144;-26.991370085610722
1739209832.784318;-31.141103565318943
1739209832.7843215;-26.991370085610722
1739209832.7843251;-33.981070128970906
1739209832.7843287;-31.141103565318915
1739209832.7843323;-38.13080360867914
1739209832.7843359;-38.13080360867914
1739209832.7843394;-30.49652367304973
1739209832.784343;-45.120503652039325
1739209832.7843466;-31.141103565318915
1739209832.7843502;-45.120503652039325
1739209832.7843537;-33.981070128970906
1739209832.7843573;-35.57807855764607
1739209832.784361;-31.141103565318915
1739209832.7843645;-30.49652367304973
1739209832.784368;-35.57807855764607
1739209832.7843716;-38.13080360867914
1739209832.7843752;-33.981070128970956
1739209832.7843788;-27.267205301931607
1739209832.7843823;-38.13080360867914
1739209832.784386;-32.816014438256545
1739209832.7843895;-32.816014438256545
1739209832.784393;-28.218542851754187
1739209832.7843964;-21.522148828640407
1739209832.7844;-22.002965041481744
1739209832.7844036;-29.438486411369354
1739209832.7844071;-27.267205301931607
1739209832.7844107;-31.141103565318915
1739209832.7844143;-38.13080360867914
1739209832.7844179;-28.992665084841942
1739209832.7844214;-28.992665084841942
1739209832.784425;-45.120503652039325
1739209832.7844286;-32.816014438256545
1739209832.7844322;-38.13080360867914
1739209832.7844357;-31.141103565318915
1739209832.7844393;-27.267205301931607
1739209832.784443;-32.816014438256545
1739209832.7844465;-30.49652367304973
1739209832.78445;-45.120503652039325
1739209832.7844536;-33.981070128970906
1739209832.7844572;-45.120503652039325
1739209832.7844608;-45.120503652039325
1739209832.7844644;-38.13080360867914
1739209832.784468;-33.981070128970906
1739209832.7844715;-45.120503652039325
1739209832.784475;-38.13080360867914
1739209832.7844787;-45.120503652039325
1739209832.7844822;-45.120503652039325
1739209832.7844858;-31.141103565318915
1739209832.7844894;-28.21854285175415
1739209832.7844927;-28.58837851428586
1739209832.7844963;-31.141103565318943
1739209832.7845;-32.816014438256545
1739209832.7845035;-30.49652367304973
1739209832.784507;-25.826314394896354
1739209832.7845106;-24.151403521958734
1739209832.7845142;-29.438486411369333
1739209832.7845178;-33.981070128970906
1739209832.7845213;-30.49652367304973
1739209832.784525;-33.981070128970906
1739209832.7845285;-45.120503652039325
1739209832.784532;-32.816014438256545
1739209832.7845356;-35.57807855764607
1739209832.7845392;-30.49652367304976
1739209832.7845428;-26.487275050834725
1739209832.7845464;-24.746238672633048
1739209832.78455;-38.13080360867914
1739209832.7845535;-25.826314394896364
1739209832.784557;-25.077289914212862
1739209832.7845607;-31.141103565318915
1739209832.7845643;-45.120503652039325
1739209832.7845678;-27.267205301931607
1739209832.7845714;-26.035653463252796
1739209832.784575;-24.438645034577675
1739209832.7845786;-26.487275050834725
1739209832.7845821;-24.292649948874775
1739209832.7845855;-38.13080360867914
1739209832.784589;-27.877744956031417
1739209832.7845926;-32.816014438256545
1739209832.7845962;-32.816014438256545
1739209832.7845998;-33.981070128970956
1739209832.7846034;-38.13080360867914
1739209832.784607;-27.267205301931607
1739209832.7846105;-31.141103565318893
1739209832.784614;-38.13080360867914
1739209832.7846177;-30.49652367304973
1739209832.7846212;-29.438486411369354
1739209832.7846248;-33.981070128970956
1739209832.7846284;-27.267205301931607
1739209832.784632;-28.992665084841942
1739209832.7846355;-31.141103565318915
1739209832.7846391;-25.826314394896354
1739209832.7846427;-32.816014438256545
1739209832.7846463;-38.13080360867914
1739209832.7846498;-25.62660358559016
1739209832.7846534;-29.438486411369333
1739209832.784657;-33.981070128970906
1739209832.7846606;-38.13080360867914
1739209832.7846642;-45.120503652039325
1739209832.7846677;-30.49652367304973
1739209832.7846713;-30.49652367304973
1739209832.784675;-45.120503652039325
1739209832.7846782;-38.13080360867914
1739209832.7846818;-26.991370085610722
1739209832.7846854;-35.57807855764607
1739209832.784689;-33.981070128970906
1739209832.7846925;-33.981070128970906
1739209832.784696;-45.120503652039325
1739209832.7846997;-45.120503652039325
1739209832.7847033;-25.62660358559016
1739209832.7847068;-29.438486411369347
1739209832.7847104;-45.120503652039325
1739209832.784714;-24.292649948874775
1739209832.7847176;-35.57807855764607
1739209832.7847211;-45.120503652039325
1739209832.7847247;-45.120503652039325
1739209832.7847283;-33.981070128970906
1739209832.7847319;-33.981070128970906
1739209832.7847354;-38.13080360867914
1739209832.784739;-29.438486411369333
1739209832.7847426;-33.981070128970906
1739209832.7847462;-45.120503652039325
1739209832.7847497;-35.57807855764607
1739209832.7847533;-45.120503652039325
1739209832.784757;-32.816014438256545
1739209832.7847605;-26.991370085610736
1739209832.784764;-30.49652367304973
1739209832.7847676;-33.981070128970956
1739209832.784771;-33.981070128970906
1739209832.7847745;-33.981070128970906
1739209832.784778;-45.120503652039325
1739209832.7847817;-38.13080360867914
1739209832.7847853;-38.13080360867914
1739209832.7847888;-38.13080360867914
1739209832.7847924;-27.267205301931607
1739209832.784796;-31.141103565318915
1739209832.7847996;-31.141103565318915
1739209832.7848032;-26.991370085610722
1739209832.7848067;-32.816014438256545
1739209832.7848103;-45.120503652039325
1739209832.784814;-32.81601443825658
1739209832.7848175;-28.58837851428586
1739209832.784821;-32.816014438256545
1739209832.7848246;-28.992665084841942
1739209832.7848282;-28.58837851428586
1739209832.7848318;-31.141103565318943
1739209832.7848353;-29.438486411369354
1739209832.784839;-28.992665084841942
1739209832.7848425;-31.141103565318915
1739209832.784846;-29.438486411369354
1739209832.7848496;-33.981070128970906
1739209832.7848532;-28.58837851428586
1739209832.7848568;-35.57807855764607
1739209832.7848604;-45.120503652039325
1739209832.784864;-26.991370085610722
1739209832.7848673;-33.981070128970906
1739209832.7848709;-35.57807855764607
1739209832.7848744;-31.141103565318915
1739209832.784878;-35.57807855764607
1739209832.7848816;-32.816014438256545
1739209832.7848852;-38.13080360867914
1739209832.7848887;-31.141103565318915
1739209832.7848923;-45.120503652039325
1739209832.784896;-38.13080360867914
1739209832.7848995;-35.57807855764607
1739209832.784903;-27.8777449560314
1739209832.7849066;-26.991370085610747
1739209832.7849102;-35.57807855764607
1739209832.7849138;-45.120503652039325
1739209832.7849174;-33.981070128970956
1739209832.784921;-31.141103565318915
1739209832.7849245;-38.13080360867914
1739209832.784928;-45.120503652039325
1739209832.7849317;-45.120503652039325
1739209832.7849352;-30.49652367304973
1739209832.7849388;-33.981070128970906
1739209832.7849424;-33.981070128970906
1739209832.784946;-30.49652367304973
1739209832.7849495;-33.981070128970956
1739209832.784953;-33.981070128970906
1739209832.7849567;-28.21854285175415
1739209832.78496;-28.992665084841942
1739209832.7849636;-33.981070128970956
1739209832.7849672;-33.981070128970906
1739209832.7849708;-31.141103565318915
1739209832.7849743;-45.120503652039325
1739209832.784978;-33.981070128970906
1739209832.7849815;-33.981070128970906
1739209832.784985;-27.8777449560314
1739209832.7849886;-29.438486411369333
1739209832.7849922;-27.877744956031414
1739209832.7849958;-28.588378514285886
1739209832.7849994;-31.14110356531892
1739209832.785003;-35.57807855764607
1739209832.7850065;-30.49652367304976
1739209832.78501;-26.991370085610736
1739209832.7850137;-33.981070128970956
1739209832.7850173;-33.981070128970906
1739209832.7850208;-32.816014438256545
1739209832.7850244;-32.816014438256545
1739209832.785028;-27.267205301931607
1739209832.7850316;-38.13080360867914
1739209832.7850351;-31.141103565318893
1739209832.7850387;-33.981070128970956
1739209832.7850423;-28.588378514285886
1739209832.7850459;-31.141103565318893
1739209832.7850494;-38.13080360867914
1739209832.7850528;-28.992665084841942
1739209832.7850564;-28.21854285175415
1739209832.78506;-28.992665084841942
1739209832.7850635;-30.49652367304973
1739209832.785067;-31.141103565318943
1739209832.7850707;-45.120503652039325
1739209832.7850742;-45.120503652039325
1739209832.7850778;-28.992665084841942
1739209832.7850814;-35.57807855764607
1739209832.785085;-33.981070128970956
1739209832.7850885;-32.816014438256545
1739209832.785092;-33.981070128970906
1739209832.7850957;-35.57807855764607
1739209832.7850993;-45.120503652039325
1739209832.7851028;-38.13080360867914
1739209832.7851064;-33.981070128970956
1739209832.78511;-45.120503652039325
1739209832.7851136;-27.267205301931607
1739209832.7851171;-24.15140352195873
1739209832.7851207;-32.81601443825658
1739209832.7851243;-33.981070128970906
1739209832.7851279;-45.120503652039325
1739209832.7851315;-38.13080360867914
1739209832.785135;-38.13080360867914
1739209832.7851386;-28.992665084841942
1739209832.7851422;-45.120503652039325
1739209832.7851458;-38.13080360867914
1739209832.785149;-45.120503652039325
1739209832.7851527;-45.120503652039325
1739209832.7851562;-33.981070128970906
1739209832.7851598;-28.992665084841967
1739209832.7851634;-32.816014438256545
1739209832.785167;-30.49652367304976
1739209832.7851706;-27.267205301931607
1739209832.7851741;-26.991370085610736
1739209832.7851777;-26.991370085610722
1739209832.7851813;-38.13080360867914
1739209832.7851849;-31.141103565318943
1739209832.7851884;-28.992665084841942
1739209832.785192;-31.141103565318915
1739209832.7851956;-28.992665084841967
1739209832.7851992;-21.4469444417791
1739209832.7852027;-38.13080360867914
1739209832.7852063;-33.981070128970906
1739209832.78521;-27.267205301931607
1739209832.7852135;-38.13080360867914
1739209832.785217;-45.120503652039325
1739209832.7852206;-38.13080360867914
1739209832.7852242;-45.120503652039325
1739209832.7852278;-30.49652367304973
1739209832.7852314;-25.077289914212862
1739209832.785235;-32.816014438256545
1739209832.7852385;-29.438486411369333
1739209832.7852418;-31.141103565318915
1739209832.7852454;-45.120503652039325
1739209832.785249;-45.120503652039325
1739209832.7852526;-33.981070128970906
1739209832.7852561;-28.58837851428586
1739209832.7852597;-32.81601443825658
1739209832.7852633;-33.981070128970906
1739209832.7852669;-31.14110356531892
1739209832.7852705;-31.141103565318943
1739209832.785274;-29.438486411369333
1739209832.7852776;-38.13080360867914
1739209832.7852812;-38.13080360867914
1739209832.7852848;-32.816014438256545
1739209832.7852883;-38.13080360867914
1739209832.785292;-32.816014438256545
1739209832.7852955;-28.21854285175415
1739209832.785299;-31.141103565318915
