CAN Message; 0x98:0000428aaeae75b8
Timestamp;Amplitude
1739209872.7783756;-45.120503652039325
1739209872.7783868;-45.120503652039325
1739209872.778398;-38.13080360867914
1739209872.7784092;-45.120503652039325
1739209872.7784204;-38.13080360867914
1739209872.7784317;-38.13080360867914
1739209872.7784429;-33.981070128970956
1739209872.778454;-45.120503652039325
1739209872.7784653;-35.57807855764607
1739209872.7784765;-38.13080360867914
1739209872.7784877;-38.13080360867914
1739209872.778499;-35.57807855764607
1739209872.77851;-45.120503652039325
1739209872.7785215;-45.120503652039325
1739209872.7785327;-45.120503652039325
1739209872.778544;-33.981070128970906
1739209872.7785552;-45.120503652039325
1739209872.7785664;-38.13080360867914
1739209872.7785776;-38.13080360867914
1739209872.7785888;-38.13080360867914
1739209872.7786;-45.120503652039325
1739209872.7786112;-45.120503652039325
1739209872.7786224;-31.141103565318915
1739209872.7786336;-38.13080360867914
1739209872.7786448;-45.120503652039325
1739209872.778656;-38.13080360867914
1739209872.7786672;-35.57807855764607
1739209872.7786784;-45.120503652039325
1739209872.7786896;-45.120503652039325
1739209872.7787008;-33.981070128970906
1739209872.778712;-31.141103565318943
1739209872.7787232;-45.120503652039325
1739209872.7787344;-45.120503652039325
1739209872.7787457;-45.120503652039325
1739209872.7787569;-45.120503652039325
1739209872.778768;-38.13080360867914
1739209872.7787793;-45.120503652039325
1739209872.7787905;-45.120503652039325
1739209872.7788017;-27.8777449560314
1739209872.778813;-35.57807855764607
1739209872.778824;-45.120503652039325
1739209872.7788353;-38.13080360867914
1739209872.7788465;-33.981070128970906
1739209872.7788577;-45.120503652039325
1739209872.778869;-45.120503652039325
1739209872.7788801;-38.13080360867914
1739209872.7788913;-45.120503652039325
1739209872.7789025;-45.120503652039325
1739209872.7789137;-35.57807855764607
1739209872.778925;-38.13080360867914
1739209872.7789361;-45.120503652039325
1739209872.7789474;-38.13080360867914
1739209872.7789586;-45.120503652039325
1739209872.7789698;-45.120503652039325
1739209872.778981;-32.816014438256545
1739209872.7789922;-35.57807855764607
1739209872.7790034;-45.120503652039325
1739209872.7790146;-45.120503652039325
1739209872.7790258;-45.120503652039325
1739209872.779037;-38.13080360867914
1739209872.7790482;-38.13080360867914
1739209872.7790596;-45.120503652039325
1739209872.7790709;-45.120503652039325
1739209872.779082;-38.13080360867914
1739209872.7790933;-38.13080360867914
1739209872.7791045;-45.120503652039325
1739209872.7791157;-35.57807855764607
1739209872.779127;-35.57807855764607
1739209872.779138;-45.120503652039325
1739209872.7791493;-38.13080360867914
1739209872.7791605;-38.13080360867914
1739209872.7791717;-31.141103565318915
1739209872.779183;-45.120503652039325
1739209872.779194;-45.120503652039325
1739209872.7792053;-38.13080360867914
1739209872.7792165;-45.120503652039325
1739209872.7792277;-35.57807855764607
1739209872.779239;-38.13080360867914
1739209872.7792501;-38.13080360867914
1739209872.7792614;-32.816014438256545
1739209872.7792726;-45.120503652039325
1739209872.7792838;-45.120503652039325
1739209872.779295;-38.13080360867914
1739209872.7793062;-38.13080360867914
1739209872.7793174;-45.120503652039325
1739209872.7793286;-38.13080360867914
1739209872.7793398;-45.120503652039325
1739209872.779351;-45.120503652039325
1739209872.7793622;-45.120503652039325
1739209872.7793734;-45.120503652039325
1739209872.7793846;-38.13080360867914
1739209872.7793958;-38.13080360867914
1739209872.779407;-45.120503652039325
1739209872.7794182;-45.120503652039325
1739209872.7794294;-38.13080360867914
1739209872.7794406;-45.120503652039325
1739209872.7794518;-38.13080360867914
1739209872.779463;-35.57807855764607
1739209872.7794743;-45.120503652039325
1739209872.7794855;-45.120503652039325
1739209872.7794967;-45.120503652039325
1739209872.7795079;-45.120503652039325
1739209872.779519;-45.120503652039325
1739209872.7795303;-38.13080360867914
1739209872.7795415;-38.13080360867914
1739209872.7795527;-35.57807855764607
1739209872.779564;-38.13080360867914
1739209872.779575;-33.981070128970906
1739209872.7795863;-45.120503652039325
1739209872.7795975;-38.13080360867914
1739209872.779609;-38.13080360867914
1739209872.7796202;-45.120503652039325
1739209872.7796314;-45.120503652039325
1739209872.7796426;-38.13080360867914
1739209872.7796538;-45.120503652039325
1739209872.779665;-38.13080360867914
1739209872.7796762;-45.120503652039325
1739209872.7796874;-45.120503652039325
1739209872.7796986;-45.120503652039325
1739209872.7797098;-33.981070128970906
1739209872.779721;-38.13080360867914
1739209872.7797322;-45.120503652039325
1739209872.7797434;-38.13080360867914
1739209872.7797546;-32.816014438256545
1739209872.7797658;-38.13080360867914
1739209872.779777;-45.120503652039325
1739209872.7797883;-38.13080360867914
1739209872.7797995;-38.13080360867914
1739209872.7798107;-38.13080360867914
1739209872.7798219;-45.120503652039325
1739209872.779833;-45.120503652039325
1739209872.7798443;-45.120503652039325
1739209872.7798555;-38.13080360867914
1739209872.7798667;-45.120503652039325
1739209872.779878;-35.57807855764607
1739209872.779889;-38.13080360867914
1739209872.7799003;-33.981070128970906
1739209872.7799115;-45.120503652039325
1739209872.7799227;-38.13080360867914
1739209872.779934;-35.57807855764607
1739209872.7799451;-38.13080360867914
1739209872.7799563;-38.13080360867914
1739209872.7799675;-38.13080360867914
1739209872.7799788;-45.120503652039325
1739209872.77999;-38.13080360867914
1739209872.7800012;-38.13080360867914
1739209872.7800124;-45.120503652039325
1739209872.7800236;-38.13080360867914
1739209872.7800348;-45.120503652039325
1739209872.780046;-45.120503652039325
1739209872.7800572;-38.13080360867914
1739209872.7800684;-35.57807855764607
1739209872.7800796;-38.13080360867914
1739209872.7800908;-45.120503652039325
1739209872.780102;-38.13080360867914
1739209872.7801132;-38.13080360867914
1739209872.7801244;-38.13080360867914
1739209872.7801356;-38.13080360867914
1739209872.7801468;-38.13080360867914
1739209872.7801583;-38.13080360867914
1739209872.7801695;-33.981070128970906
1739209872.7801807;-45.120503652039325
1739209872.780192;-45.120503652039325
1739209872.780203;-38.13080360867914
1739209872.7802143;-35.57807855764607
1739209872.7802255;-33.981070128970906
1739209872.7802367;-45.120503652039325
1739209872.780248;-38.13080360867914
1739209872.7802591;-32.816014438256545
1739209872.7802703;-35.57807855764607
1739209872.7802815;-45.120503652039325
1739209872.7802927;-38.13080360867914
1739209872.780304;-45.120503652039325
1739209872.7803152;-38.13080360867914
1739209872.7803264;-38.13080360867914
1739209872.7803376;-33.981070128970906
1739209872.7803488;-31.141103565318915
1739209872.78036;-45.120503652039325
1739209872.7803712;-38.13080360867914
1739209872.7803824;-45.120503652039325
1739209872.7803936;-45.120503652039325
1739209872.7804048;-45.120503652039325
1739209872.780416;-33.981070128970906
1739209872.7804272;-38.13080360867914
1739209872.7804384;-38.13080360867914
1739209872.7804496;-45.120503652039325
1739209872.7804608;-38.13080360867914
1739209872.780472;-45.120503652039325
1739209872.7804832;-38.13080360867914
1739209872.7804945;-38.13080360867914
1739209872.7805057;-45.120503652039325
1739209872.7805169;-38.13080360867914
1739209872.780528;-28.992665084841942
1739209872.7805393;-45.120503652039325
1739209872.7805505;-38.13080360867914
1739209872.7805617;-45.120503652039325
1739209872.780573;-38.13080360867914
1739209872.780584;-38.13080360867914
1739209872.7805953;-33.981070128970906
1739209872.7806065;-33.981070128970906
1739209872.7806177;-38.13080360867914
1739209872.780629;-45.120503652039325
1739209872.7806401;-32.816014438256545
1739209872.7806513;-38.13080360867914
1739209872.7806625;-45.120503652039325
1739209872.7806737;-38.13080360867914
1739209872.780685;-45.120503652039325
1739209872.7806962;-45.120503652039325
1739209872.7807076;-33.981070128970906
1739209872.7807188;-45.120503652039325
1739209872.78073;-45.120503652039325
1739209872.7807412;-45.120503652039325
1739209872.7807524;-38.13080360867914
1739209872.7807636;-45.120503652039325
1739209872.7807748;-45.120503652039325
1739209872.780786;-45.120503652039325
1739209872.7807972;-35.57807855764607
1739209872.7808084;-38.13080360867914
1739209872.7808197;-45.120503652039325
1739209872.7808309;-38.13080360867914
1739209872.780842;-38.13080360867914
1739209872.7808533;-38.13080360867914
1739209872.7808645;-38.13080360867914
1739209872.7808757;-38.13080360867914
1739209872.780887;-38.13080360867914
1739209872.780898;-45.120503652039325
1739209872.7809093;-35.57807855764607
1739209872.7809205;-38.13080360867914
1739209872.7809317;-45.120503652039325
1739209872.780943;-45.120503652039325
1739209872.7809541;-45.120503652039325
1739209872.7809653;-45.120503652039325
1739209872.7809765;-27.8777449560314
1739209872.7809877;-32.816014438256545
1739209872.780999;-45.120503652039325
1739209872.7810102;-45.120503652039325
1739209872.7810214;-35.57807855764607
1739209872.7810326;-45.120503652039325
1739209872.7810438;-45.120503652039325
1739209872.781055;-38.13080360867914
1739209872.7810662;-45.120503652039325
1739209872.7810774;-45.120503652039325
1739209872.7810886;-45.120503652039325
1739209872.7810998;-45.120503652039325
1739209872.781111;-45.120503652039325
1739209872.7811222;-45.120503652039325
1739209872.7811334;-35.57807855764607
1739209872.7811446;-38.13080360867914
1739209872.7811558;-45.120503652039325
1739209872.781167;-45.120503652039325
1739209872.7811782;-35.57807855764607
1739209872.7811894;-35.57807855764607
1739209872.7812006;-45.120503652039325
1739209872.7812119;-45.120503652039325
1739209872.781223;-38.13080360867914
1739209872.7812343;-45.120503652039325
1739209872.7812457;-35.57807855764607
1739209872.781257;-35.57807855764607
1739209872.7812681;-45.120503652039325
1739209872.7812793;-45.120503652039325
1739209872.7812905;-31.141103565318893
1739209872.7813017;-38.13080360867914
1739209872.781313;-45.120503652039325
1739209872.7813241;-33.981070128970906
1739209872.7813354;-45.120503652039325
1739209872.7813466;-45.120503652039325
1739209872.7813578;-38.13080360867914
1739209872.781369;-35.57807855764607
1739209872.7813802;-45.120503652039325
1739209872.7813914;-31.141103565318915
1739209872.7814026;-38.13080360867914
1739209872.7814138;-45.120503652039325
1739209872.781425;-38.13080360867914
1739209872.7814362;-35.57807855764607
1739209872.7814474;-38.13080360867914
1739209872.7814586;-45.120503652039325
1739209872.7814698;-45.120503652039325
1739209872.781481;-38.13080360867914
1739209872.7814922;-45.120503652039325
1739209872.7815034;-38.13080360867914
1739209872.7815146;-45.120503652039325
1739209872.7815259;-45.120503652039325
1739209872.781537;-45.120503652039325
1739209872.7815483;-45.120503652039325
1739209872.7815595;-35.57807855764607
1739209872.7815707;-38.13080360867914
1739209872.7815819;-45.120503652039325
1739209872.781593;-45.120503652039325
1739209872.7816043;-45.120503652039325
1739209872.7816155;-38.13080360867914
1739209872.7816267;-35.57807855764607
1739209872.781638;-45.120503652039325
1739209872.781649;-45.120503652039325
1739209872.7816603;-45.120503652039325
1739209872.7816715;-38.13080360867914
1739209872.7816827;-32.816014438256545
1739209872.781694;-38.13080360867914
1739209872.7817051;-38.13080360867914
1739209872.7817163;-38.13080360867914
1739209872.7817276;-38.13080360867914
1739209872.7817388;-38.13080360867914
1739209872.78175;-35.57807855764607
1739209872.7817612;-45.120503652039325
1739209872.7817724;-45.120503652039325
1739209872.7817836;-38.13080360867914
1739209872.781795;-38.13080360867914
1739209872.7818062;-38.13080360867914
1739209872.7818174;-38.13080360867914
1739209872.7818286;-38.13080360867914
1739209872.7818398;-45.120503652039325
1739209872.781851;-38.13080360867914
1739209872.7818623;-45.120503652039325
1739209872.7818735;-45.120503652039325
1739209872.7818847;-33.981070128970906
1739209872.7818959;-33.981070128970906
1739209872.781907;-33.981070128970906
1739209872.7819183;-38.13080360867914
1739209872.7819295;-38.13080360867914
1739209872.7819407;-38.13080360867914
1739209872.781952;-38.13080360867914
1739209872.781963;-45.120503652039325
1739209872.7819743;-38.13080360867914
1739209872.7819855;-33.981070128970906
1739209872.7819967;-38.13080360867914
1739209872.782008;-45.120503652039325
1739209872.7820191;-33.981070128970906
1739209872.7820303;-38.13080360867914
1739209872.7820415;-38.13080360867914
1739209872.7820528;-45.120503652039325
1739209872.782064;-38.13080360867914
1739209872.7820752;-38.13080360867914
1739209872.7820864;-45.120503652039325
1739209872.7820976;-45.120503652039325
1739209872.7821088;-38.13080360867914
1739209872.78212;-35.57807855764607
1739209872.7821312;-35.57807855764607
1739209872.7821424;-45.120503652039325
1739209872.7821536;-38.13080360867914
1739209872.7821648;-38.13080360867914
1739209872.782176;-45.120503652039325
1739209872.7821872;-45.120503652039325
1739209872.7821984;-45.120503652039325
1739209872.7822096;-38.13080360867914
1739209872.7822208;-38.13080360867914
1739209872.782232;-45.120503652039325
1739209872.7822433;-45.120503652039325
1739209872.7822545;-38.13080360867914
1739209872.7822657;-38.13080360867914
1739209872.7822769;-38.13080360867914
1739209872.782288;-38.13080360867914
1739209872.7822993;-45.120503652039325
1739209872.7823105;-38.13080360867914
1739209872.7823217;-38.13080360867914
1739209872.782333;-33.981070128970906
1739209872.7823443;-31.141103565318915
1739209872.7823555;-45.120503652039325
1739209872.7823668;-45.120503652039325
1739209872.782378;-38.13080360867914
1739209872.7823892;-38.13080360867914
1739209872.7824004;-45.120503652039325
1739209872.7824116;-45.120503652039325
1739209872.7824228;-38.13080360867914
1739209872.782434;-38.13080360867914
1739209872.7824452;-45.120503652039325
1739209872.7824564;-45.120503652039325
1739209872.7824676;-38.13080360867914
1739209872.7824788;-38.13080360867914
1739209872.78249;-38.13080360867914
1739209872.7825012;-45.120503652039325
1739209872.7825124;-45.120503652039325
1739209872.7825236;-38.13080360867914
1739209872.7825348;-35.57807855764607
1739209872.782546;-38.13080360867914
1739209872.7825572;-38.13080360867914
1739209872.7825685;-38.13080360867914
1739209872.7825797;-45.120503652039325
1739209872.7825909;-45.120503652039325
1739209872.782602;-38.13080360867914
1739209872.7826133;-28.992665084841942
1739209872.7826245;-45.120503652039325
1739209872.7826357;-38.13080360867914
1739209872.782647;-35.57807855764607
1739209872.782658;-33.981070128970906
1739209872.7826693;-38.13080360867914
1739209872.7826805;-38.13080360867914
1739209872.7826917;-45.120503652039325
1739209872.782703;-38.13080360867914
1739209872.7827141;-38.13080360867914
1739209872.7827253;-35.57807855764607
1739209872.7827365;-45.120503652039325
1739209872.7827477;-45.120503652039325
1739209872.782759;-32.816014438256545
1739209872.7827702;-38.13080360867914
1739209872.7827814;-45.120503652039325
1739209872.7827926;-26.991370085610722
1739209872.7828038;-38.13080360867914
1739209872.782815;-38.13080360867914
1739209872.7828262;-33.981070128970906
1739209872.7828374;-45.120503652039325
1739209872.7828486;-45.120503652039325
1739209872.7828598;-38.13080360867914
1739209872.782871;-45.120503652039325
1739209872.7828822;-38.13080360867914
1739209872.7828937;-45.120503652039325
1739209872.7829049;-45.120503652039325
1739209872.782916;-45.120503652039325
1739209872.7829273;-35.57807855764607
1739209872.7829385;-38.13080360867914
1739209872.7829497;-45.120503652039325
1739209872.782961;-38.13080360867914
1739209872.782972;-38.13080360867914
1739209872.7829833;-38.13080360867914
1739209872.7829945;-38.13080360867914
1739209872.7830057;-45.120503652039325
1739209872.783017;-45.120503652039325
1739209872.7830281;-45.120503652039325
1739209872.7830393;-38.13080360867914
1739209872.7830505;-35.57807855764607
1739209872.7830617;-35.57807855764607
1739209872.783073;-38.13080360867914
1739209872.7830842;-38.13080360867914
1739209872.7830954;-33.981070128970906
1739209872.7831066;-38.13080360867914
1739209872.7831178;-38.13080360867914
1739209872.783129;-35.57807855764607
1739209872.7831402;-35.57807855764607
1739209872.7831514;-45.120503652039325
1739209872.7831626;-38.13080360867914
1739209872.7831738;-38.13080360867914
1739209872.783185;-38.13080360867914
1739209872.7831962;-45.120503652039325
1739209872.7832074;-28.992665084841942
1739209872.7832186;-45.120503652039325
1739209872.7832298;-45.120503652039325
1739209872.783241;-32.816014438256545
1739209872.7832522;-35.57807855764607
1739209872.7832634;-45.120503652039325
1739209872.7832747;-45.120503652039325
1739209872.7832859;-45.120503652039325
1739209872.783297;-45.120503652039325
1739209872.7833083;-38.13080360867914
1739209872.7833195;-38.13080360867914
1739209872.7833307;-45.120503652039325
1739209872.783342;-45.120503652039325
1739209872.783353;-38.13080360867914
1739209872.7833643;-33.981070128970906
1739209872.7833755;-45.120503652039325
1739209872.7833867;-38.13080360867914
1739209872.783398;-35.57807855764607
1739209872.783409;-35.57807855764607
1739209872.7834203;-45.120503652039325
1739209872.7834315;-38.13080360867914
1739209872.783443;-45.120503652039325
1739209872.7834542;-45.120503652039325
1739209872.7834654;-38.13080360867914
1739209872.7834766;-33.981070128970906
1739209872.7834878;-38.13080360867914
1739209872.783499;-45.120503652039325
1739209872.7835102;-33.981070128970906
1739209872.7835214;-45.120503652039325
1739209872.7835326;-45.120503652039325
1739209872.7835438;-38.13080360867914
1739209872.783555;-35.57807855764607
1739209872.7835662;-38.13080360867914
1739209872.7835774;-45.120503652039325
1739209872.7835886;-38.13080360867914
1739209872.7835999;-38.13080360867914
1739209872.783611;-38.13080360867914
1739209872.7836223;-38.13080360867914
1739209872.7836335;-29.438486411369333
1739209872.7836447;-28.992665084841942
1739209872.783656;-45.120503652039325
1739209872.783667;-45.120503652039325
1739209872.7836783;-29.438486411369354
1739209872.7836895;-27.267205301931607
1739209872.7837007;-33.981070128970906
1739209872.783712;-31.141103565318915
1739209872.783723;-45.120503652039325
1739209872.7837343;-45.120503652039325
1739209872.7837455;-38.13080360867914
1739209872.7837567;-38.13080360867914
1739209872.783768;-38.13080360867914
1739209872.7837791;-24.15140352195872
1739209872.7837903;-24.589719217205094
1739209872.7838016;-33.981070128970906
1739209872.7838128;-33.981070128970906
1739209872.783824;-31.141103565318915
1739209872.7838352;-31.141103565318915
1739209872.7838464;-28.58837851428586
1739209872.7838576;-45.120503652039325
1739209872.7838688;-45.120503652039325
1739209872.78388;-33.981070128970906
1739209872.7838912;-35.57807855764607
1739209872.7839024;-38.13080360867914
1739209872.7839136;-31.141103565318943
1739209872.7839248;-25.826314394896357
1739209872.783936;-33.981070128970906
1739209872.7839472;-45.120503652039325
1739209872.7839584;-45.120503652039325
1739209872.7839696;-45.120503652039325
1739209872.783981;-45.120503652039325
1739209872.7839923;-38.13080360867914
1739209872.7840035;-32.816014438256545
1739209872.7840147;-30.49652367304973
1739209872.784026;-38.13080360867914
1739209872.784037;-45.120503652039325
1739209872.7840483;-28.992665084841942
1739209872.7840595;-28.992665084841967
1739209872.7840707;-26.03565346325281
1739209872.784082;-38.13080360867914
1739209872.7840931;-31.141103565318943
1739209872.7841043;-35.57807855764607
1739209872.7841156;-30.49652367304973
1739209872.7841268;-45.120503652039325
1739209872.784138;-31.141103565318915
1739209872.7841492;-30.49652367304973
1739209872.7841604;-33.981070128970906
1739209872.7841716;-31.141103565318915
1739209872.7841828;-31.141103565318915
1739209872.784194;-24.589719217205094
1739209872.7842052;-31.141103565318943
1739209872.7842164;-35.57807855764607
1739209872.7842276;-32.81601443825658
1739209872.7842388;-38.13080360867914
1739209872.78425;-29.438486411369333
1739209872.7842612;-38.13080360867914
1739209872.7842724;-38.13080360867914
1739209872.7842836;-33.981070128970906
1739209872.7842948;-45.120503652039325
1739209872.784306;-31.141103565318915
1739209872.7843173;-45.120503652039325
1739209872.7843285;-25.826314394896357
1739209872.7843397;-27.8777449560314
1739209872.7843509;-38.13080360867914
1739209872.784362;-45.120503652039325
1739209872.7843733;-28.992665084841942
1739209872.7843845;-32.816014438256545
1739209872.7843957;-45.120503652039325
1739209872.784407;-38.13080360867914
1739209872.784418;-33.981070128970906
1739209872.7844293;-27.267205301931607
1739209872.7844405;-45.120503652039325
1739209872.7844517;-33.981070128970906
1739209872.784463;-38.13080360867914
1739209872.7844741;-29.438486411369347
1739209872.7844853;-28.58837851428586
1739209872.7844965;-32.816014438256545
1739209872.7845078;-24.589719217205094
1739209872.784519;-32.81601443825658
1739209872.7845304;-30.49652367304976
1739209872.7845416;-38.13080360867914
1739209872.7845528;-45.120503652039325
1739209872.784564;-33.981070128970906
1739209872.7845752;-32.816014438256545
1739209872.7845864;-45.120503652039325
1739209872.7845976;-35.57807855764607
1739209872.7846088;-22.84163660590255
1739209872.78462;-27.267205301931607
1739209872.7846313;-45.120503652039325
1739209872.7846425;-45.120503652039325
1739209872.7846537;-38.13080360867914
1739209872.7846649;-28.992665084841942
1739209872.784676;-38.13080360867914
1739209872.7846873;-38.13080360867914
1739209872.7846985;-45.120503652039325
1739209872.7847097;-35.57807855764607
1739209872.784721;-45.120503652039325
1739209872.784732;-38.13080360867914
1739209872.7847433;-33.981070128970956
1739209872.7847545;-25.826314394896357
1739209872.7847657;-45.120503652039325
1739209872.784777;-31.14110356531892
1739209872.7847881;-29.438486411369347
1739209872.7847993;-35.57807855764607
1739209872.7848105;-38.13080360867914
1739209872.7848217;-45.120503652039325
1739209872.784833;-45.120503652039325
1739209872.7848442;-45.120503652039325
1739209872.7848554;-45.120503652039325
1739209872.7848666;-38.13080360867914
1739209872.7848778;-38.13080360867914
1739209872.784889;-45.120503652039325
1739209872.7849002;-45.120503652039325
1739209872.7849114;-45.120503652039325
1739209872.7849226;-33.981070128970906
1739209872.7849338;-45.120503652039325
1739209872.784945;-45.120503652039325
1739209872.7849562;-45.120503652039325
1739209872.7849674;-38.13080360867914
1739209872.7849786;-38.13080360867914
1739209872.7849898;-38.13080360867914
1739209872.785001;-33.981070128970906
1739209872.7850122;-33.981070128970906
1739209872.7850235;-35.57807855764607
1739209872.7850347;-38.13080360867914
1739209872.7850459;-33.981070128970906
1739209872.785057;-45.120503652039325
1739209872.7850683;-38.13080360867914
1739209872.7850797;-32.816014438256545
1739209872.785091;-32.816014438256545
1739209872.7851021;-45.120503652039325
1739209872.7851133;-45.120503652039325
1739209872.7851245;-45.120503652039325
1739209872.7851357;-38.13080360867914
1739209872.785147;-45.120503652039325
1739209872.7851582;-45.120503652039325
1739209872.7851694;-38.13080360867914
1739209872.7851806;-45.120503652039325
1739209872.7851918;-35.57807855764607
1739209872.785203;-38.13080360867914
1739209872.7852142;-45.120503652039325
1739209872.7852254;-38.13080360867914
1739209872.7852366;-45.120503652039325
1739209872.7852478;-38.13080360867914
1739209872.785259;-45.120503652039325
1739209872.7852702;-45.120503652039325
1739209872.7852814;-45.120503652039325
1739209872.7852926;-45.120503652039325
1739209872.7853038;-38.13080360867914
1739209872.785315;-38.13080360867914
1739209872.7853262;-45.120503652039325
1739209872.7853374;-45.120503652039325
1739209872.7853487;-45.120503652039325
1739209872.7853599;-45.120503652039325
1739209872.785371;-33.981070128970906
1739209872.7853823;-38.13080360867914
1739209872.7853935;-38.13080360867914
1739209872.7854047;-45.120503652039325
1739209872.785416;-35.57807855764607
1739209872.785427;-28.992665084841942
1739209872.7854383;-45.120503652039325
1739209872.7854495;-45.120503652039325
1739209872.7854607;-38.13080360867914
1739209872.785472;-32.816014438256545
1739209872.7854831;-45.120503652039325
1739209872.7854943;-45.120503652039325
1739209872.7855055;-45.120503652039325
1739209872.7855167;-38.13080360867914
1739209872.785528;-38.13080360867914
1739209872.7855392;-33.981070128970906
1739209872.7855504;-45.120503652039325
1739209872.7855616;-45.120503652039325
1739209872.7855728;-38.13080360867914
1739209872.785584;-38.13080360867914
1739209872.7855952;-45.120503652039325
1739209872.7856064;-38.13080360867914
1739209872.7856176;-38.13080360867914
1739209872.785629;-45.120503652039325
1739209872.7856402;-38.13080360867914
1739209872.7856514;-32.816014438256545
1739209872.7856627;-38.13080360867914
1739209872.7856739;-38.13080360867914
1739209872.785685;-38.13080360867914
1739209872.7856963;-31.141103565318915
1739209872.7857075;-45.120503652039325
1739209872.7857187;-38.13080360867914
1739209872.78573;-45.120503652039325
1739209872.785741;-45.120503652039325
1739209872.7857523;-45.120503652039325
1739209872.7857635;-31.141103565318915
1739209872.7857747;-28.992665084841942
1739209872.785786;-28.992665084841967
1739209872.785797;-38.13080360867914
1739209872.7858083;-38.13080360867914
1739209872.7858195;-33.981070128970906
1739209872.7858307;-29.438486411369333
1739209872.785842;-27.267205301931607
1739209872.7858531;-38.13080360867914
1739209872.7858644;-25.62660358559016
1739209872.7858756;-33.981070128970906
1739209872.7858868;-31.141103565318915
1739209872.785898;-31.141103565318915
1739209872.7859092;-32.816014438256545
1739209872.7859204;-33.981070128970906
1739209872.7859316;-28.992665084841942
1739209872.7859428;-38.13080360867914
1739209872.785954;-38.13080360867914
1739209872.7859652;-45.120503652039325
1739209872.7859764;-33.981070128970906
1739209872.7859876;-31.141103565318915
1739209872.7859988;-31.141103565318915
1739209872.78601;-32.816014438256545
1739209872.7860212;-45.120503652039325
1739209872.7860324;-33.981070128970906
1739209872.7860436;-33.981070128970956
1739209872.7860548;-26.991370085610754
1739209872.786066;-30.49652367304973
1739209872.7860773;-45.120503652039325
1739209872.7860885;-33.981070128970906
1739209872.7860997;-31.141103565318915
1739209872.7861109;-28.992665084841942
1739209872.786122;-33.981070128970906
1739209872.7861333;-33.981070128970906
1739209872.7861445;-32.816014438256545
1739209872.7861557;-33.981070128970906
1739209872.7861671;-31.141103565318915
1739209872.7861784;-31.141103565318943
1739209872.7861896;-33.981070128970956
1739209872.7862008;-32.81601443825658
1739209872.786212;-38.13080360867914
1739209872.7862232;-29.438486411369333
1739209872.7862344;-26.487275050834715
1739209872.7862456;-35.57807855764607
1739209872.7862568;-27.8777449560314
1739209872.786268;-26.991370085610722
1739209872.7862792;-38.13080360867914
1739209872.7862904;-35.57807855764607
1739209872.7863016;-31.14110356531892
1739209872.7863128;-35.57807855764607
1739209872.786324;-27.877744956031414
1739209872.7863352;-23.50682362968953
1739209872.7863464;-33.981070128970906
1739209872.7863576;-45.120503652039325
1739209872.7863688;-45.120503652039325
1739209872.78638;-32.816014438256545
1739209872.7863913;-32.816014438256545
1739209872.7864025;-45.120503652039325
1739209872.7864137;-38.13080360867914
1739209872.7864249;-31.14110356531892
1739209872.786436;-33.981070128970956
1739209872.7864473;-45.120503652039325
1739209872.7864585;-31.141103565318915
1739209872.7864697;-45.120503652039325
1739209872.786481;-45.120503652039325
