CAN Message; 0x39:028fcf7060fd162e
1739209869.134192;-35.57807855764607
1739209869.1341999;-32.816014438256545
1739209869.1342075;-45.120503652039325
1739209869.1342154;-45.120503652039325
1739209869.134223;-38.13080360867914
1739209869.1342309;-35.57807855764607
1739209869.1342385;-45.120503652039325
1739209869.1342463;-38.13080360867914
1739209869.1342542;-45.120503652039325
1739209869.1342618;-45.120503652039325
1739209869.1342697;-45.120503652039325
1739209869.1342773;-45.120503652039325
1739209869.1342852;-45.120503652039325
1739209869.134293;-45.120503652039325
1739209869.1343007;-38.13080360867914
1739209869.1343086;-38.13080360867914
1739209869.1343162;-35.57807855764607
1739209869.134324;-35.57807855764607
1739209869.134332;-35.57807855764607
1739209869.1343396;-35.57807855764607
1739209869.1343474;-35.57807855764607
1739209869.134355;-35.57807855764607
1739209869.134363;-38.13080360867914
1739209869.1343708;-45.120503652039325
1739209869.1343784;-35.57807855764607
1739209869.1343863;-35.57807855764607
1739209869.134394;-45.120503652039325
1739209869.1344018;-45.120503652039325
1739209869.1344094;-45.120503652039325
1739209869.1344173;-38.13080360867914
1739209869.1344252;-38.13080360867914
1739209869.1344328;-45.120503652039325
1739209869.1344407;-45.120503652039325
1739209869.1344483;-45.120503652039325
1739209869.1344562;-45.120503652039325
1739209869.134464;-45.120503652039325
1739209869.1344717;-33.981070128970906
1739209869.1344795;-45.120503652039325
1739209869.1344872;-38.13080360867914
1739209869.134495;-35.57807855764607
1739209869.134503;-38.13080360867914
1739209869.1345105;-28.21854285175415
1739209869.1345184;-38.13080360867914
1739209869.134526;-45.120503652039325
1739209869.134534;-38.13080360867914
1739209869.1345415;-45.120503652039325
1739209869.1345494;-45.120503652039325
1739209869.1345572;-38.13080360867914
1739209869.1345649;-38.13080360867914
1739209869.1345727;-33.981070128970956
1739209869.1345804;-38.13080360867914
1739209869.1345882;-35.57807855764607
1739209869.134596;-45.120503652039325
1739209869.1346037;-45.120503652039325
1739209869.1346116;-38.13080360867914
1739209869.1346192;-32.816014438256545
1739209869.134627;-38.13080360867914
1739209869.134635;-26.487275050834715
1739209869.1346426;-31.141103565318893
1739209869.1346505;-45.120503652039325
1739209869.134658;-38.13080360867914
1739209869.134666;-35.57807855764607
1739209869.1346738;-38.13080360867914
1739209869.1346815;-45.120503652039325
1739209869.1346893;-45.120503652039325
1739209869.134697;-45.120503652039325
1739209869.1347048;-45.120503652039325
1739209869.1347125;-45.120503652039325
1739209869.1347203;-45.120503652039325
1739209869.1347282;-45.120503652039325
1739209869.1347358;-38.13080360867914
1739209869.1347437;-38.13080360867914
1739209869.1347513;-35.57807855764607
1739209869.1347592;-45.120503652039325
1739209869.134767;-38.13080360867914
1739209869.1347747;-32.816014438256545
1739209869.1347826;-38.13080360867914
1739209869.1347902;-45.120503652039325
1739209869.134798;-45.120503652039325
1739209869.134806;-35.57807855764607
1739209869.1348135;-45.120503652039325
1739209869.1348214;-30.49652367304973
1739209869.134829;-32.816014438256545
1739209869.134837;-45.120503652039325
1739209869.1348448;-38.13080360867914
1739209869.1348524;-32.816014438256545
1739209869.1348603;-38.13080360867914
1739209869.134868;-45.120503652039325
1739209869.1348758;-38.13080360867914
1739209869.1348834;-45.120503652039325
1739209869.1348913;-45.120503652039325
1739209869.1348991;-45.120503652039325
1739209869.1349068;-35.57807855764607
1739209869.1349146;-38.13080360867914
1739209869.1349223;-45.120503652039325
1739209869.1349301;-38.13080360867914
1739209869.134938;-45.120503652039325
1739209869.1349456;-45.120503652039325
1739209869.1349535;-45.120503652039325
1739209869.1349611;-38.13080360867914
1739209869.134969;-45.120503652039325
1739209869.1349769;-45.120503652039325
1739209869.1349845;-45.120503652039325
1739209869.1349924;-45.120503652039325
1739209869.135;-45.120503652039325
1739209869.1350079;-33.981070128970906
1739209869.1350155;-32.816014438256545
1739209869.1350234;-38.13080360867914
1739209869.1350312;-38.13080360867914
1739209869.1350389;-30.49652367304973
1739209869.1350467;-33.981070128970906
1739209869.1350543;-45.120503652039325
1739209869.1350622;-38.13080360867914
1739209869.13507;-38.13080360867914
1739209869.1350777;-45.120503652039325
1739209869.1350856;-38.13080360867914
1739209869.1350932;-38.13080360867914
1739209869.135101;-38.13080360867914
1739209869.135109;-38.13080360867914
1739209869.1351166;-45.120503652039325
1739209869.1351244;-45.120503652039325
1739209869.135132;-45.120503652039325
1739209869.13514;-45.120503652039325
1739209869.1351478;-45.120503652039325
1739209869.1351554;-38.13080360867914
1739209869.1351633;-45.120503652039325
1739209869.135171;-38.13080360867914
1739209869.1351788;-35.57807855764607
1739209869.1351864;-38.13080360867914
1739209869.1351943;-45.120503652039325
1739209869.1352022;-38.13080360867914
1739209869.1352098;-38.13080360867914
1739209869.1352177;-45.120503652039325
1739209869.1352253;-31.141103565318915
1739209869.1352332;-32.816014438256545
1739209869.135241;-45.120503652039325
1739209869.1352487;-45.120503652039325
1739209869.1352565;-33.981070128970906
1739209869.1352642;-33.981070128970906
1739209869.135272;-45.120503652039325
1739209869.13528;-33.981070128970906
1739209869.1352875;-32.816014438256545
1739209869.1352954;-45.120503652039325
1739209869.135303;-38.13080360867914
1739209869.135311;-45.120503652039325
1739209869.1353185;-45.120503652039325
1739209869.1353264;-33.981070128970906
1739209869.1353343;-35.57807855764607
1739209869.135342;-38.13080360867914
1739209869.1353498;-45.120503652039325
1739209869.1353574;-38.13080360867914
1739209869.1353652;-35.57807855764607
1739209869.135373;-38.13080360867914
1739209869.1353807;-38.13080360867914
1739209869.1353886;-31.141103565318915
1739209869.1353962;-38.13080360867914
1739209869.135404;-45.120503652039325
1739209869.135412;-38.13080360867914
1739209869.1354196;-35.57807855764607
1739209869.1354275;-45.120503652039325
1739209869.135435;-38.13080360867914
1739209869.135443;-45.120503652039325
1739209869.1354508;-32.81601443825658
1739209869.1354585;-45.120503652039325
1739209869.1354663;-38.13080360867914
1739209869.135474;-45.120503652039325
1739209869.1354818;-45.120503652039325
1739209869.1354895;-38.13080360867914
1739209869.1354973;-45.120503652039325
1739209869.1355052;-45.120503652039325
1739209869.1355128;-33.981070128970906
1739209869.1355207;-35.57807855764607
1739209869.1355283;-38.13080360867914
1739209869.1355362;-38.13080360867914
1739209869.135544;-35.57807855764607
1739209869.1355517;-38.13080360867914
1739209869.1355596;-38.13080360867914
1739209869.1355672;-45.120503652039325
1739209869.135575;-31.141103565318915
1739209869.135583;-33.981070128970906
1739209869.1355906;-38.13080360867914
1739209869.1355984;-32.816014438256545
1739209869.135606;-38.13080360867914
1739209869.135614;-45.120503652039325
1739209869.1356215;-45.120503652039325
1739209869.1356294;-32.816014438256545
1739209869.1356373;-35.57807855764607
1739209869.135645;-45.120503652039325
1739209869.1356528;-38.13080360867914
1739209869.1356604;-45.120503652039325
1739209869.1356683;-45.120503652039325
1739209869.1356761;-32.816014438256545
1739209869.1356838;-38.13080360867914
1739209869.1356916;-45.120503652039325
1739209869.1356993;-32.816014438256545
1739209869.1357071;-30.49652367304973
1739209869.135715;-45.120503652039325
1739209869.1357226;-45.120503652039325
1739209869.1357305;-45.120503652039325
1739209869.1357381;-45.120503652039325
1739209869.135746;-45.120503652039325
1739209869.1357539;-45.120503652039325
1739209869.1357615;-38.13080360867914
1739209869.1357694;-38.13080360867914
1739209869.135777;-45.120503652039325
1739209869.1357849;-45.120503652039325
1739209869.1357925;-38.13080360867914
1739209869.1358004;-38.13080360867914
1739209869.1358082;-45.120503652039325
1739209869.1358159;-45.120503652039325
1739209869.1358237;-45.120503652039325
1739209869.1358314;-38.13080360867914
1739209869.1358392;-38.13080360867914
1739209869.135847;-45.120503652039325
1739209869.1358547;-45.120503652039325
1739209869.1358626;-32.816014438256545
1739209869.1358702;-35.57807855764607
1739209869.135878;-45.120503652039325
1739209869.135886;-33.981070128970906
1739209869.1358936;-32.816014438256545
1739209869.1359015;-45.120503652039325
1739209869.135909;-45.120503652039325
1739209869.135917;-35.57807855764607
1739209869.1359246;-38.13080360867914
1739209869.1359324;-45.120503652039325
1739209869.1359403;-35.57807855764607
1739209869.135948;-38.13080360867914
1739209869.1359558;-45.120503652039325
1739209869.1359634;-38.13080360867914
1739209869.1359713;-38.13080360867914
1739209869.1359792;-45.120503652039325
1739209869.1359868;-32.816014438256545
1739209869.1359947;-38.13080360867914
1739209869.1360023;-45.120503652039325
1739209869.1360102;-45.120503652039325
1739209869.136018;-45.120503652039325
1739209869.1360257;-38.13080360867914
1739209869.1360335;-45.120503652039325
1739209869.1360412;-45.120503652039325
1739209869.136049;-45.120503652039325
1739209869.136057;-38.13080360867914
1739209869.1360645;-45.120503652039325
1739209869.1360724;-38.13080360867914
1739209869.13608;-45.120503652039325
1739209869.136088;-38.13080360867914
1739209869.1360955;-38.13080360867914
1739209869.1361034;-45.120503652039325
1739209869.1361113;-38.13080360867914
1739209869.136119;-45.120503652039325
1739209869.1361268;-38.13080360867914
1739209869.1361344;-45.120503652039325
1739209869.1361423;-33.981070128970906
1739209869.1361501;-38.13080360867914
1739209869.1361578;-45.120503652039325
1739209869.1361656;-45.120503652039325
1739209869.1361732;-38.13080360867914
1739209869.136181;-38.13080360867914
1739209869.136189;-38.13080360867914
1739209869.1361966;-45.120503652039325
1739209869.1362045;-45.120503652039325
1739209869.136212;-38.13080360867914
1739209869.13622;-38.13080360867914
1739209869.1362276;-38.13080360867914
1739209869.1362355;-45.120503652039325
1739209869.1362433;-38.13080360867914
1739209869.136251;-45.120503652039325
1739209869.1362588;-38.13080360867914
1739209869.1362665;-33.981070128970906
1739209869.1362743;-45.120503652039325
1739209869.1362822;-45.120503652039325
1739209869.1362898;-38.13080360867914
1739209869.1362977;-35.57807855764607
1739209869.1363053;-38.13080360867914
1739209869.1363132;-38.13080360867914
1739209869.136321;-45.120503652039325
1739209869.1363287;-28.58837851428586
1739209869.1363366;-28.992665084841942
1739209869.1363442;-45.120503652039325
1739209869.136352;-38.13080360867914
1739209869.13636;-45.120503652039325
1739209869.1363676;-38.13080360867914
1739209869.1363754;-38.13080360867914
1739209869.136383;-38.13080360867914
1739209869.136391;-38.13080360867914
1739209869.1363986;-31.14110356531892
1739209869.1364064;-35.57807855764607
1739209869.1364143;-38.13080360867914
1739209869.136422;-45.120503652039325
1739209869.1364298;-38.13080360867914
1739209869.1364374;-38.13080360867914
1739209869.1364453;-38.13080360867914
1739209869.1364532;-32.816014438256545
1739209869.1364608;-31.141103565318915
1739209869.1364686;-45.120503652039325
1739209869.1364763;-45.120503652039325
1739209869.1364841;-38.13080360867914
1739209869.136492;-38.13080360867914
1739209869.1364996;-38.13080360867914
1739209869.1365075;-38.13080360867914
1739209869.1365151;-35.57807855764607
1739209869.136523;-33.981070128970906
1739209869.1365309;-45.120503652039325
1739209869.1365385;-38.13080360867914
1739209869.1365464;-35.57807855764607
1739209869.136554;-38.13080360867914
1739209869.1365619;-38.13080360867914
1739209869.1365695;-38.13080360867914
1739209869.1365774;-38.13080360867914
1739209869.1365852;-26.991370085610747
1739209869.1365929;-45.120503652039325
1739209869.1366007;-38.13080360867914
1739209869.1366084;-33.981070128970906
1739209869.1366162;-45.120503652039325
1739209869.136624;-45.120503652039325
1739209869.1366317;-45.120503652039325
1739209869.1366396;-33.981070128970906
1739209869.1366472;-28.992665084841942
1739209869.136655;-45.120503652039325
1739209869.136663;-45.120503652039325
1739209869.1366706;-33.981070128970906
1739209869.1366785;-31.141103565318915
1739209869.136686;-28.588378514285886
1739209869.136694;-29.438486411369354
1739209869.1367016;-28.58837851428586
1739209869.1367095;-28.992665084841942
1739209869.1367173;-35.57807855764607
1739209869.136725;-31.141103565318915
1739209869.1367328;-38.13080360867914
1739209869.1367404;-38.13080360867914
1739209869.1367483;-32.816014438256545
1739209869.1367562;-31.141103565318893
1739209869.1367638;-31.141103565318915
1739209869.1367717;-35.57807855764607
1739209869.1367793;-24.438645034577675
1739209869.1367872;-30.49652367304976
1739209869.136795;-45.120503652039325
1739209869.1368027;-31.141103565318915
1739209869.1368105;-26.991370085610736
1739209869.1368182;-38.13080360867914
1739209869.136826;-45.120503652039325
1739209869.136834;-45.120503652039325
1739209869.1368415;-45.120503652039325
1739209869.1368494;-31.141103565318915
1739209869.136857;-35.57807855764607
1739209869.136865;-45.120503652039325
1739209869.1368725;-25.62660358559016
1739209869.1368804;-24.151403521958727
1739209869.1368883;-26.991370085610722
1739209869.136896;-29.438486411369333
1739209869.1369038;-26.487275050834715
1739209869.1369114;-45.120503652039325
1739209869.1369193;-45.120503652039325
1739209869.1369271;-35.57807855764607
1739209869.1369348;-45.120503652039325
1739209869.1369426;-45.120503652039325
1739209869.1369503;-38.13080360867914
1739209869.1369581;-32.816014438256545
1739209869.136966;-31.141103565318943
1739209869.1369736;-25.077289914212862
1739209869.1369815;-26.487275050834715
1739209869.136989;-35.57807855764607
1739209869.136997;-45.120503652039325
1739209869.1370046;-45.120503652039325
1739209869.1370125;-38.13080360867914
1739209869.1370203;-33.981070128970906
1739209869.137028;-38.13080360867914
1739209869.1370358;-45.120503652039325
1739209869.1370435;-45.120503652039325
1739209869.1370513;-38.13080360867914
1739209869.1370592;-27.8777449560314
1739209869.1370668;-25.62660358559016
1739209869.1370747;-27.267205301931607
1739209869.1370823;-30.49652367304973
1739209869.1370902;-31.141103565318943
1739209869.137098;-32.81601443825658
1739209869.1371057;-28.58837851428586
1739209869.1371136;-30.49652367304973
1739209869.1371212;-45.120503652039325
1739209869.137129;-38.13080360867914
1739209869.137137;-35.57807855764607
1739209869.1371446;-31.141103565318915
1739209869.1371524;-31.141103565318915
1739209869.13716;-22.84163660590255
1739209869.137168;-24.151403521958734
1739209869.1371756;-38.13080360867914
1739209869.1371834;-38.13080360867914
1739209869.1371913;-45.120503652039325
1739209869.137199;-28.992665084841942
1739209869.1372068;-30.49652367304973
1739209869.1372144;-38.13080360867914
1739209869.1372223;-38.13080360867914
1739209869.1372302;-38.13080360867914
1739209869.1372378;-38.13080360867914
1739209869.1372457;-45.120503652039325
1739209869.1372533;-38.13080360867914
1739209869.1372612;-22.448786368009156
1739209869.137269;-31.141103565318915
1739209869.1372766;-32.81601443825658
1739209869.1372845;-45.120503652039325
1739209869.1372921;-33.981070128970906
1739209869.1373;-31.141103565318915
1739209869.1373076;-45.120503652039325
1739209869.1373155;-45.120503652039325
1739209869.1373234;-45.120503652039325
1739209869.137331;-32.816014438256545
1739209869.1373389;-30.49652367304973
1739209869.1373465;-26.991370085610722
1739209869.1373544;-24.438645034577675
1739209869.1373622;-29.438486411369354
1739209869.1373699;-45.120503652039325
1739209869.1373777;-24.74623867263306
1739209869.1373854;-32.816014438256545
1739209869.1373932;-32.816014438256545
1739209869.137401;-38.13080360867914
1739209869.1374087;-45.120503652039325
1739209869.1374166;-45.120503652039325
1739209869.1374242;-45.120503652039325
1739209869.137432;-38.13080360867914
1739209869.13744;-38.13080360867914
1739209869.1374476;-23.16150712794696
1739209869.1374555;-22.448786368009156
1739209869.137463;-26.991370085610722
1739209869.137471;-35.57807855764607
1739209869.1374786;-31.141103565318893
1739209869.1374865;-35.57807855764607
1739209869.1374943;-38.13080360867914
1739209869.137502;-38.13080360867914
1739209869.1375098;-38.13080360867914
1739209869.1375175;-38.13080360867914
1739209869.1375253;-33.981070128970906
1739209869.1375332;-38.13080360867914
1739209869.1375408;-45.120503652039325
1739209869.1375487;-38.13080360867914
1739209869.1375563;-35.57807855764607
1739209869.1375642;-45.120503652039325
1739209869.137572;-45.120503652039325
1739209869.1375797;-38.13080360867914
1739209869.1375875;-38.13080360867914
1739209869.1375952;-45.120503652039325
1739209869.137603;-35.57807855764607
1739209869.1376107;-45.120503652039325
1739209869.1376185;-45.120503652039325
1739209869.1376264;-45.120503652039325
1739209869.137634;-38.13080360867914
1739209869.137642;-45.120503652039325
1739209869.1376495;-27.8777449560314
1739209869.1376574;-31.141103565318915
1739209869.1376653;-45.120503652039325
1739209869.137673;-33.981070128970906
1739209869.1376808;-31.141103565318893
1739209869.1376884;-45.120503652039325
1739209869.1376963;-45.120503652039325
1739209869.1377041;-35.57807855764607
1739209869.1377118;-45.120503652039325
1739209869.1377196;-45.120503652039325
1739209869.1377273;-45.120503652039325
1739209869.1377351;-38.13080360867914
1739209869.137743;-38.13080360867914
1739209869.1377506;-38.13080360867914
1739209869.1377585;-38.13080360867914
1739209869.1377661;-38.13080360867914
1739209869.137774;-45.120503652039325
1739209869.1377816;-38.13080360867914
1739209869.1377895;-38.13080360867914
1739209869.1377974;-45.120503652039325
1739209869.137805;-45.120503652039325
1739209869.1378129;-45.120503652039325
1739209869.1378205;-45.120503652039325
1739209869.1378284;-38.13080360867914
1739209869.1378362;-35.57807855764607
1739209869.1378438;-38.13080360867914
1739209869.1378517;-45.120503652039325
1739209869.1378593;-45.120503652039325
1739209869.1378672;-33.981070128970906
1739209869.137875;-33.981070128970906
1739209869.1378827;-38.13080360867914
1739209869.1378906;-38.13080360867914
1739209869.1378982;-45.120503652039325
1739209869.137906;-45.120503652039325
1739209869.1379137;-45.120503652039325
1739209869.1379216;-45.120503652039325
1739209869.1379294;-45.120503652039325
1739209869.137937;-45.120503652039325
1739209869.137945;-38.13080360867914
1739209869.1379526;-45.120503652039325
1739209869.1379604;-45.120503652039325
1739209869.1379683;-38.13080360867914
1739209869.137976;-38.13080360867914
1739209869.1379838;-45.120503652039325
1739209869.1379914;-38.13080360867914
1739209869.1379993;-33.981070128970906
1739209869.1380072;-38.13080360867914
1739209869.1380148;-33.981070128970906
1739209869.1380227;-35.57807855764607
1739209869.1380303;-35.57807855764607
1739209869.1380382;-35.57807855764607
1739209869.138046;-45.120503652039325
1739209869.1380537;-38.13080360867914
1739209869.1380615;-38.13080360867914
1739209869.1380692;-38.13080360867914
1739209869.138077;-38.13080360867914
1739209869.1380847;-45.120503652039325
1739209869.1380925;-38.13080360867914
1739209869.1381004;-38.13080360867914
1739209869.138108;-45.120503652039325
1739209869.138116;-38.13080360867914
1739209869.1381235;-45.120503652039325
1739209869.1381314;-32.816014438256545
1739209869.1381392;-45.120503652039325
1739209869.1381469;-38.13080360867914
1739209869.1381547;-28.58837851428586
1739209869.1381624;-28.992665084841942
1739209869.1381702;-38.13080360867914
1739209869.138178;-38.13080360867914
1739209869.1381857;-45.120503652039325
1739209869.1381936;-38.13080360867914
1739209869.1382012;-31.141103565318915
1739209869.138209;-31.141103565318943
1739209869.1382167;-32.81601443825658
1739209869.1382246;-33.981070128970906
1739209869.1382325;-28.992665084841942
1739209869.13824;-38.13080360867914
1739209869.138248;-38.13080360867914
1739209869.1382556;-38.13080360867914
1739209869.1382635;-32.81601443825658
1739209869.1382713;-45.120503652039325
1739209869.138279;-45.120503652039325
1739209869.1382868;-31.141103565318915
1739209869.1382945;-32.816014438256545
1739209869.1383023;-31.141103565318915
1739209869.1383102;-31.141103565318915
1739209869.1383178;-45.120503652039325
1739209869.1383257;-27.877744956031417
1739209869.1383333;-28.992665084841942
1739209869.1383412;-28.992665084841942
1739209869.138349;-30.49652367304976
1739209869.1383567;-24.589719217205094
1739209869.1383646;-28.21854285175415
1739209869.1383722;-33.981070128970906
1739209869.13838;-45.120503652039325
1739209869.1383877;-27.267205301931607
1739209869.1383955;-33.981070128970906
1739209869.1384034;-28.218542851754165
1739209869.138411;-33.981070128970906
1739209869.138419;-27.267205301931607
1739209869.1384265;-31.141103565318915
1739209869.1384344;-33.981070128970956
1739209869.1384423;-32.816014438256545
1739209869.13845;-27.267205301931607
1739209869.1384578;-45.120503652039325
1739209869.1384654;-28.992665084841942
1739209869.1384733;-28.992665084841942
1739209869.1384811;-45.120503652039325
1739209869.1384888;-38.13080360867914
1739209869.1384966;-32.816014438256545
1739209869.1385043;-24.746238672633048
1739209869.1385121;-31.141103565318943
1739209869.1385198;-33.981070128970956
1739209869.1385276;-45.120503652039325
1739209869.1385355;-32.81601443825658
1739209869.1385431;-27.8777449560314
1739209869.138551;-27.267205301931607
1739209869.1385586;-45.120503652039325
1739209869.1385665;-45.120503652039325
1739209869.1385744;-33.981070128970906
1739209869.138582;-38.13080360867914
1739209869.1385899;-32.81601443825658
1739209869.1385975;-38.13080360867914
1739209869.1386054;-29.438486411369333
1739209869.1386132;-33.981070128970906
1739209869.1386209;-38.13080360867914
1739209869.1386287;-29.438486411369354
1739209869.1386364;-25.62660358559016
1739209869.1386442;-31.141103565318915
1739209869.138652;-31.14110356531892
1739209869.1386597;-22.84163660590255
1739209869.1386676;-32.816014438256545
1739209869.1386752;-38.13080360867914
1739209869.138683;-38.13080360867914
1739209869.1386907;-31.141103565318915
1739209869.1386986;-32.816014438256545
1739209869.1387064;-28.58837851428586
1739209869.138714;-28.588378514285886
1739209869.138722;-29.438486411369347
1739209869.1387296;-28.58837851428586
1739209869.1387374;-45.120503652039325
1739209869.1387453;-28.992665084841942
1739209869.138753;-32.816014438256545
1739209869.1387608;-33.981070128970906
1739209869.1387684;-26.487275050834715
1739209869.1387763;-28.21854285175415
1739209869.1387842;-38.13080360867914
1739209869.1387918;-26.487275050834725
1739209869.1387997;-33.981070128970906
1739209869.1388073;-45.120503652039325
1739209869.1388152;-32.816014438256545
1739209869.138823;-28.218542851754165
1739209869.1388307;-28.992665084841967
1739209869.1388385;-25.252786309376837
1739209869.1388462;-31.141103565318915
1739209869.138854;-45.120503652039325
1739209869.1388617;-31.141103565318893
1739209869.1388695;-33.981070128970906
1739209869.1388774;-45.120503652039325
1739209869.138885;-35.57807855764607
1739209869.138893;-45.120503652039325
1739209869.1389005;-33.981070128970906
1739209869.1389084;-45.120503652039325
1739209869.1389163;-27.267205301931607
1739209869.138924;-27.8777449560314
1739209869.1389318;-38.13080360867914
1739209869.1389394;-33.981070128970956
1739209869.1389472;-33.981070128970906
1739209869.138955;-32.81601443825658
1739209869.1389627;-31.141103565318893
1739209869.1389706;-29.438486411369347
1739209869.1389782;-28.992665084841967
1739209869.138986;-31.141103565318915
1739209869.1389937;-25.826314394896357
1739209869.1390016;-28.992665084841942
1739209869.1390095;-38.13080360867914
1739209869.139017;-27.8777449560314
1739209869.139025;-38.13080360867914
1739209869.1390326;-38.13080360867914
1739209869.1390405;-38.13080360867914
1739209869.1390483;-45.120503652039325
1739209869.139056;-38.13080360867914
1739209869.1390638;-30.49652367304973
1739209869.1390715;-29.438486411369333
1739209869.1390793;-45.120503652039325
1739209869.1390872;-45.120503652039325
1739209869.1390948;-38.13080360867914
1739209869.1391027;-30.49652367304973
1739209869.1391103;-25.826314394896364
1739209869.1391182;-35.57807855764607
1739209869.139126;-28.58837851428586
1739209869.1391337;-30.49652367304973
1739209869.1391416;-28.992665084841942
1739209869.1391492;-45.120503652039325
1739209869.139157;-26.991370085610736
1739209869.1391647;-38.13080360867914
1739209869.1391726;-31.141103565318915
1739209869.1391804;-27.8777449560314
1739209869.139188;-24.15140352195872
1739209869.139196;-30.49652367304973
1739209869.1392035;-33.981070128970956
1739209869.1392114;-29.438486411369347
1739209869.1392193;-31.141103565318893
1739209869.139227;-38.13080360867914
1739209869.1392348;-45.120503652039325
1739209869.1392424;-45.120503652039325
1739209869.1392503;-38.13080360867914
1739209869.1392581;-33.981070128970906
1739209869.1392658;-45.120503652039325
1739209869.1392736;-45.120503652039325
1739209869.1392813;-45.120503652039325
1739209869.1392891;-45.120503652039325
1739209869.1392968;-45.120503652039325
1739209869.1393046;-38.13080360867914
1739209869.1393125;-35.57807855764607
1739209869.1393201;-38.13080360867914
1739209869.139328;-45.120503652039325
1739209869.1393356;-45.120503652039325
1739209869.1393435;-38.13080360867914
1739209869.1393514;-38.13080360867914
1739209869.139359;-45.120503652039325
1739209869.1393669;-45.120503652039325
1739209869.1393745;-45.120503652039325
1739209869.1393824;-33.981070128970906
1739209869.1393902;-45.120503652039325
1739209869.1393979;-45.120503652039325
1739209869.1394057;-35.57807855764607
1739209869.1394134;-45.120503652039325
1739209869.1394212;-45.120503652039325
1739209869.139429;-38.13080360867914
1739209869.1394367;-38.13080360867914
1739209869.1394446;-38.13080360867914
1739209869.1394522;-45.120503652039325
1739209869.13946;-45.120503652039325
1739209869.1394677;-38.13080360867914
1739209869.1394756;-38.13080360867914
1739209869.1394835;-45.120503652039325
1739209869.139491;-38.13080360867914
1739209869.139499;-38.13080360867914
1739209869.1395066;-38.13080360867914
1739209869.1395144;-45.120503652039325
1739209869.1395223;-45.120503652039325
1739209869.13953;-38.13080360867914
1739209869.1395378;-38.13080360867914
1739209869.1395454;-45.120503652039325
1739209869.1395533;-45.120503652039325
1739209869.1395612;-45.120503652039325
1739209869.1395688;-45.120503652039325
1739209869.1395767;-45.120503652039325
1739209869.1395843;-38.13080360867914
1739209869.1395922;-45.120503652039325
1739209869.1395998;-28.992665084841942
1739209869.1396077;-33.981070128970906
1739209869.1396155;-38.13080360867914
1739209869.1396232;-45.120503652039325
1739209869.139631;-38.13080360867914
1739209869.1396387;-38.13080360867914
1739209869.1396465;-38.13080360867914
