CAN Message; 0x1d3:0000b790ac02d33a
Timestamp;Amplitude
1739209833.3648665;-45.120503652039325
1739209833.3648722;-38.13080360867914
1739209833.3648782;-35.57807855764607
1739209833.364884;-38.13080360867914
1739209833.3648899;-33.981070128970906
1739209833.3648956;-38.13080360867914
1739209833.3649013;-45.120503652039325
1739209833.3649073;-45.120503652039325
1739209833.364913;-38.13080360867914
1739209833.3649187;-38.13080360867914
1739209833.3649247;-45.120503652039325
1739209833.3649304;-38.13080360867914
1739209833.364936;-38.13080360867914
1739209833.364942;-38.13080360867914
1739209833.3649478;-45.120503652039325
1739209833.3649535;-45.120503652039325
1739209833.3649595;-45.120503652039325
1739209833.3649652;-45.120503652039325
1739209833.3649712;-38.13080360867914
1739209833.364977;-38.13080360867914
1739209833.3649826;-45.120503652039325
1739209833.3649886;-38.13080360867914
1739209833.3649943;-35.57807855764607
1739209833.365;-38.13080360867914
1739209833.365006;-45.120503652039325
1739209833.3650117;-45.120503652039325
1739209833.3650174;-38.13080360867914
1739209833.3650234;-38.13080360867914
1739209833.365029;-38.13080360867914
1739209833.365035;-38.13080360867914
1739209833.3650408;-45.120503652039325
1739209833.3650465;-38.13080360867914
1739209833.3650525;-38.13080360867914
1739209833.3650582;-45.120503652039325
1739209833.365064;-45.120503652039325
1739209833.3650699;-38.13080360867914
1739209833.3650756;-35.57807855764607
1739209833.3650813;-35.57807855764607
1739209833.3650873;-38.13080360867914
1739209833.365093;-45.120503652039325
1739209833.365099;-45.120503652039325
1739209833.3651047;-38.13080360867914
1739209833.3651104;-29.438486411369333
1739209833.3651164;-28.992665084841942
1739209833.365122;-35.57807855764607
1739209833.3651278;-38.13080360867914
1739209833.3651338;-35.57807855764607
1739209833.3651395;-35.57807855764607
1739209833.3651452;-45.120503652039325
1739209833.3651512;-45.120503652039325
1739209833.365157;-45.120503652039325
1739209833.3651626;-45.120503652039325
1739209833.3651686;-45.120503652039325
1739209833.3651743;-38.13080360867914
1739209833.3651803;-45.120503652039325
1739209833.365186;-45.120503652039325
1739209833.3651917;-45.120503652039325
1739209833.3651977;-38.13080360867914
1739209833.3652034;-38.13080360867914
1739209833.365209;-38.13080360867914
1739209833.365215;-45.120503652039325
1739209833.3652208;-38.13080360867914
1739209833.3652265;-35.57807855764607
1739209833.3652325;-38.13080360867914
1739209833.3652382;-38.13080360867914
1739209833.3652442;-45.120503652039325
1739209833.3652499;-31.141103565318893
1739209833.3652556;-38.13080360867914
1739209833.3652616;-45.120503652039325
1739209833.3652673;-38.13080360867914
1739209833.365273;-45.120503652039325
1739209833.365279;-38.13080360867914
1739209833.3652847;-45.120503652039325
1739209833.3652904;-35.57807855764607
1739209833.3652964;-45.120503652039325
1739209833.365302;-45.120503652039325
1739209833.3653078;-45.120503652039325
1739209833.3653138;-38.13080360867914
1739209833.3653195;-45.120503652039325
1739209833.3653255;-33.981070128970906
1739209833.3653312;-45.120503652039325
1739209833.365337;-38.13080360867914
1739209833.3653429;-45.120503652039325
1739209833.3653486;-45.120503652039325
1739209833.3653543;-38.13080360867914
1739209833.3653603;-35.57807855764607
1739209833.365366;-38.13080360867914
1739209833.3653717;-38.13080360867914
1739209833.3653777;-35.57807855764607
1739209833.3653834;-45.120503652039325
1739209833.3653893;-28.58837851428586
1739209833.365395;-30.49652367304973
1739209833.3654008;-38.13080360867914
1739209833.3654068;-38.13080360867914
1739209833.3654125;-35.57807855764607
1739209833.3654182;-38.13080360867914
1739209833.3654242;-45.120503652039325
1739209833.3654299;-38.13080360867914
1739209833.3654356;-45.120503652039325
1739209833.3654416;-38.13080360867914
1739209833.3654473;-38.13080360867914
1739209833.365453;-45.120503652039325
1739209833.365459;-45.120503652039325
1739209833.3654647;-38.13080360867914
1739209833.3654706;-45.120503652039325
1739209833.3654764;-45.120503652039325
1739209833.365482;-38.13080360867914
1739209833.365488;-38.13080360867914
1739209833.3654938;-45.120503652039325
1739209833.3654995;-45.120503652039325
1739209833.3655055;-45.120503652039325
1739209833.3655112;-45.120503652039325
1739209833.365517;-38.13080360867914
1739209833.3655229;-35.57807855764607
1739209833.3655286;-35.57807855764607
1739209833.3655345;-38.13080360867914
1739209833.3655403;-45.120503652039325
1739209833.365546;-45.120503652039325
1739209833.365552;-38.13080360867914
1739209833.3655577;-38.13080360867914
1739209833.3655634;-45.120503652039325
1739209833.3655694;-45.120503652039325
1739209833.365575;-45.120503652039325
1739209833.3655808;-45.120503652039325
1739209833.3655868;-45.120503652039325
1739209833.3655925;-45.120503652039325
1739209833.3655982;-38.13080360867914
1739209833.3656042;-38.13080360867914
1739209833.36561;-45.120503652039325
1739209833.3656158;-38.13080360867914
1739209833.3656216;-32.816014438256545
1739209833.3656273;-32.816014438256545
1739209833.3656332;-45.120503652039325
1739209833.365639;-35.57807855764607
1739209833.3656447;-35.57807855764607
1739209833.3656507;-38.13080360867914
1739209833.3656564;-38.13080360867914
1739209833.365662;-45.120503652039325
1739209833.365668;-45.120503652039325
1739209833.3656738;-38.13080360867914
1739209833.3656797;-45.120503652039325
1739209833.3656855;-45.120503652039325
1739209833.3656912;-35.57807855764607
1739209833.3656971;-38.13080360867914
1739209833.3657029;-45.120503652039325
1739209833.3657086;-45.120503652039325
1739209833.3657146;-38.13080360867914
1739209833.3657203;-38.13080360867914
1739209833.365726;-38.13080360867914
1739209833.365732;-35.57807855764607
1739209833.3657377;-35.57807855764607
1739209833.3657436;-45.120503652039325
1739209833.3657494;-45.120503652039325
1739209833.365755;-38.13080360867914
1739209833.365761;-35.57807855764607
1739209833.3657668;-32.816014438256545
1739209833.3657725;-38.13080360867914
1739209833.3657784;-45.120503652039325
1739209833.3657842;-35.57807855764607
1739209833.36579;-38.13080360867914
1739209833.3657959;-45.120503652039325
1739209833.3658016;-45.120503652039325
1739209833.3658073;-45.120503652039325
1739209833.3658133;-38.13080360867914
1739209833.365819;-38.13080360867914
1739209833.365825;-38.13080360867914
1739209833.3658307;-38.13080360867914
1739209833.3658364;-38.13080360867914
1739209833.3658423;-38.13080360867914
1739209833.365848;-38.13080360867914
1739209833.3658538;-38.13080360867914
1739209833.3658597;-38.13080360867914
1739209833.3658655;-45.120503652039325
1739209833.3658712;-45.120503652039325
1739209833.3658772;-38.13080360867914
1739209833.3658829;-45.120503652039325
1739209833.3658888;-38.13080360867914
1739209833.3658946;-38.13080360867914
1739209833.3659003;-45.120503652039325
1739209833.3659062;-31.141103565318915
1739209833.365912;-31.141103565318915
1739209833.3659177;-45.120503652039325
1739209833.3659236;-38.13080360867914
1739209833.3659294;-33.981070128970906
1739209833.365935;-38.13080360867914
1739209833.365941;-45.120503652039325
1739209833.3659468;-45.120503652039325
1739209833.3659525;-38.13080360867914
1739209833.3659585;-38.13080360867914
1739209833.3659642;-45.120503652039325
1739209833.3659701;-45.120503652039325
1739209833.3659759;-45.120503652039325
1739209833.3659816;-38.13080360867914
1739209833.3659875;-38.13080360867914
1739209833.3659933;-45.120503652039325
1739209833.3659961;-38.13080360867914
1739209833.3659987;-38.13080360867914
1739209833.3660016;-38.13080360867914
1739209833.3660042;-45.120503652039325
1739209833.366007;-45.120503652039325
1739209833.3660097;-35.57807855764607
1739209833.3660126;-38.13080360867914
1739209833.3660152;-45.120503652039325
1739209833.366018;-33.981070128970906
1739209833.3660207;-31.141103565318915
1739209833.3660235;-38.13080360867914
1739209833.3660262;-45.120503652039325
1739209833.366029;-38.13080360867914
1739209833.3660316;-38.13080360867914
1739209833.3660345;-45.120503652039325
1739209833.3660371;-45.120503652039325
1739209833.36604;-45.120503652039325
1739209833.3660426;-38.13080360867914
1739209833.3660455;-35.57807855764607
1739209833.366048;-38.13080360867914
1739209833.366051;-45.120503652039325
1739209833.3660536;-38.13080360867914
1739209833.3660564;-38.13080360867914
1739209833.366059;-35.57807855764607
1739209833.366062;-32.816014438256545
1739209833.3660645;-30.49652367304973
1739209833.3660674;-38.13080360867914
1739209833.36607;-38.13080360867914
1739209833.366073;-38.13080360867914
1739209833.3660758;-45.120503652039325
1739209833.3660784;-45.120503652039325
1739209833.3660812;-38.13080360867914
1739209833.3660839;-38.13080360867914
1739209833.3660867;-45.120503652039325
1739209833.3660893;-33.981070128970906
1739209833.3660922;-38.13080360867914
1739209833.3660948;-38.13080360867914
1739209833.3660977;-38.13080360867914
1739209833.3661003;-45.120503652039325
1739209833.3661032;-35.57807855764607
1739209833.3661058;-38.13080360867914
1739209833.3661087;-45.120503652039325
1739209833.3661113;-38.13080360867914
1739209833.3661141;-35.57807855764607
1739209833.3661168;-45.120503652039325
1739209833.3661196;-45.120503652039325
1739209833.3661222;-35.57807855764607
1739209833.366125;-45.120503652039325
1739209833.3661277;-38.13080360867914
1739209833.3661306;-33.981070128970906
1739209833.3661332;-45.120503652039325
1739209833.366136;-38.13080360867914
1739209833.3661387;-33.981070128970906
1739209833.3661416;-45.120503652039325
1739209833.3661442;-45.120503652039325
1739209833.366147;-38.13080360867914
1739209833.36615;-35.57807855764607
1739209833.3661525;-45.120503652039325
1739209833.3661554;-35.57807855764607
1739209833.366158;-30.49652367304973
1739209833.3661609;-38.13080360867914
1739209833.3661635;-38.13080360867914
1739209833.3661664;-35.57807855764607
1739209833.366169;-38.13080360867914
1739209833.3661718;-38.13080360867914
1739209833.3661745;-35.57807855764607
1739209833.3661773;-38.13080360867914
1739209833.36618;-38.13080360867914
1739209833.3661828;-38.13080360867914
1739209833.3661854;-38.13080360867914
1739209833.3661883;-38.13080360867914
1739209833.366191;-45.120503652039325
1739209833.3661938;-38.13080360867914
1739209833.3661964;-45.120503652039325
1739209833.3661993;-45.120503652039325
1739209833.3662019;-38.13080360867914
1739209833.3662047;-38.13080360867914
1739209833.3662074;-38.13080360867914
1739209833.3662102;-45.120503652039325
1739209833.3662128;-45.120503652039325
1739209833.3662157;-45.120503652039325
1739209833.3662183;-38.13080360867914
1739209833.3662212;-33.981070128970906
1739209833.3662238;-45.120503652039325
1739209833.3662267;-38.13080360867914
1739209833.3662295;-38.13080360867914
1739209833.3662322;-38.13080360867914
1739209833.366235;-45.120503652039325
1739209833.3662376;-38.13080360867914
1739209833.3662405;-38.13080360867914
1739209833.3662431;-45.120503652039325
1739209833.366246;-38.13080360867914
1739209833.3662486;-45.120503652039325
1739209833.3662515;-45.120503652039325
1739209833.366254;-45.120503652039325
1739209833.366257;-38.13080360867914
1739209833.3662596;-35.57807855764607
1739209833.3662624;-38.13080360867914
1739209833.366265;-45.120503652039325
1739209833.366268;-45.120503652039325
1739209833.3662705;-45.120503652039325
1739209833.3662734;-38.13080360867914
1739209833.366276;-38.13080360867914
1739209833.366279;-38.13080360867914
1739209833.3662815;-38.13080360867914
1739209833.3662844;-38.13080360867914
1739209833.366287;-31.141103565318915
1739209833.3662899;-38.13080360867914
1739209833.3662925;-45.120503652039325
1739209833.3662953;-45.120503652039325
1739209833.366298;-45.120503652039325
1739209833.3663008;-38.13080360867914
1739209833.3663034;-38.13080360867914
1739209833.3663063;-38.13080360867914
1739209833.3663092;-32.816014438256545
1739209833.3663118;-45.120503652039325
1739209833.3663146;-38.13080360867914
1739209833.3663173;-38.13080360867914
1739209833.3663201;-45.120503652039325
1739209833.3663228;-45.120503652039325
1739209833.3663256;-45.120503652039325
1739209833.3663282;-38.13080360867914
1739209833.366331;-28.992665084841942
1739209833.3663337;-45.120503652039325
1739209833.3663366;-45.120503652039325
1739209833.3663392;-38.13080360867914
1739209833.366342;-38.13080360867914
1739209833.3663447;-45.120503652039325
1739209833.3663476;-45.120503652039325
1739209833.3663502;-38.13080360867914
1739209833.366353;-33.981070128970906
1739209833.3663557;-35.57807855764607
1739209833.3663585;-45.120503652039325
1739209833.3663611;-38.13080360867914
1739209833.366364;-38.13080360867914
1739209833.3663666;-38.13080360867914
1739209833.3663695;-38.13080360867914
1739209833.366372;-45.120503652039325
1739209833.366375;-28.218542851754165
1739209833.3663776;-33.981070128970906
1739209833.3663805;-38.13080360867914
1739209833.366383;-45.120503652039325
1739209833.366386;-38.13080360867914
1739209833.3663888;-35.57807855764607
1739209833.3663914;-38.13080360867914
1739209833.3663943;-38.13080360867914
1739209833.366397;-33.981070128970906
1739209833.3663998;-38.13080360867914
1739209833.3664024;-38.13080360867914
1739209833.3664052;-45.120503652039325
1739209833.3664079;-38.13080360867914
1739209833.3664107;-38.13080360867914
1739209833.3664134;-45.120503652039325
1739209833.3664162;-45.120503652039325
1739209833.3664188;-38.13080360867914
1739209833.3664217;-33.981070128970906
1739209833.3664243;-45.120503652039325
1739209833.3664272;-45.120503652039325
1739209833.3664298;-45.120503652039325
1739209833.3664327;-45.120503652039325
1739209833.3664353;-45.120503652039325
1739209833.3664382;-45.120503652039325
1739209833.3664408;-45.120503652039325
1739209833.3664436;-45.120503652039325
1739209833.3664463;-38.13080360867914
1739209833.366449;-45.120503652039325
1739209833.3664517;-38.13080360867914
1739209833.3664546;-45.120503652039325
1739209833.3664572;-38.13080360867914
1739209833.36646;-35.57807855764607
1739209833.366463;-38.13080360867914
1739209833.3664656;-38.13080360867914
1739209833.3664684;-38.13080360867914
1739209833.366471;-45.120503652039325
1739209833.366474;-38.13080360867914
1739209833.3664765;-33.981070128970906
1739209833.3664794;-45.120503652039325
1739209833.366482;-35.57807855764607
1739209833.3664849;-38.13080360867914
1739209833.3664875;-38.13080360867914
1739209833.3664904;-45.120503652039325
1739209833.366493;-35.57807855764607
1739209833.3664958;-38.13080360867914
1739209833.3664985;-45.120503652039325
1739209833.3665013;-38.13080360867914
1739209833.366504;-35.57807855764607
1739209833.3665068;-38.13080360867914
1739209833.3665094;-45.120503652039325
1739209833.3665123;-38.13080360867914
1739209833.366515;-35.57807855764607
1739209833.3665178;-35.57807855764607
1739209833.3665204;-45.120503652039325
1739209833.3665233;-45.120503652039325
1739209833.366526;-45.120503652039325
1739209833.3665287;-45.120503652039325
1739209833.3665314;-31.141103565318893
1739209833.3665342;-38.13080360867914
1739209833.3665369;-45.120503652039325
1739209833.3665397;-45.120503652039325
1739209833.3665426;-35.57807855764607
1739209833.3665452;-38.13080360867914
1739209833.366548;-45.120503652039325
1739209833.3665507;-45.120503652039325
1739209833.3665535;-45.120503652039325
1739209833.3665562;-38.13080360867914
1739209833.366559;-45.120503652039325
1739209833.3665617;-45.120503652039325
1739209833.3665645;-45.120503652039325
1739209833.3665671;-38.13080360867914
1739209833.36657;-38.13080360867914
1739209833.3665726;-33.981070128970906
1739209833.3665755;-38.13080360867914
1739209833.366578;-38.13080360867914
1739209833.366581;-45.120503652039325
1739209833.3665836;-38.13080360867914
1739209833.3665864;-30.49652367304973
1739209833.366589;-38.13080360867914
1739209833.366592;-45.120503652039325
1739209833.3665946;-38.13080360867914
1739209833.3665974;-28.21854285175415
1739209833.3666;-38.13080360867914
1739209833.366603;-45.120503652039325
1739209833.3666055;-38.13080360867914
1739209833.3666084;-38.13080360867914
1739209833.366611;-38.13080360867914
1739209833.3666139;-45.120503652039325
1739209833.3666165;-45.120503652039325
1739209833.3666193;-45.120503652039325
1739209833.3666222;-38.13080360867914
1739209833.3666248;-45.120503652039325
1739209833.3666277;-38.13080360867914
1739209833.3666303;-45.120503652039325
1739209833.3666332;-33.981070128970906
1739209833.3666358;-45.120503652039325
1739209833.3666387;-38.13080360867914
1739209833.3666413;-25.077289914212862
1739209833.3666441;-35.57807855764607
1739209833.3666468;-38.13080360867914
1739209833.3666496;-35.57807855764607
1739209833.3666523;-32.816014438256545
1739209833.366655;-38.13080360867914
1739209833.3666577;-45.120503652039325
1739209833.3666606;-45.120503652039325
1739209833.3666632;-45.120503652039325
1739209833.366666;-45.120503652039325
1739209833.3666687;-45.120503652039325
1739209833.3666716;-45.120503652039325
1739209833.3666742;-45.120503652039325
1739209833.366677;-38.13080360867914
1739209833.3666797;-45.120503652039325
1739209833.3666825;-45.120503652039325
1739209833.3666852;-45.120503652039325
1739209833.366688;-45.120503652039325
1739209833.3666906;-45.120503652039325
1739209833.3666935;-38.13080360867914
1739209833.3666964;-38.13080360867914
1739209833.366699;-45.120503652039325
1739209833.3667018;-38.13080360867914
1739209833.3667045;-45.120503652039325
1739209833.3667073;-27.8777449560314
1739209833.36671;-30.49652367304973
1739209833.3667128;-45.120503652039325
1739209833.3667154;-38.13080360867914
1739209833.3667183;-38.13080360867914
1739209833.366721;-45.120503652039325
1739209833.3667238;-45.120503652039325
1739209833.3667264;-38.13080360867914
1739209833.3667293;-45.120503652039325
1739209833.366732;-45.120503652039325
1739209833.3667347;-38.13080360867914
1739209833.3667374;-33.981070128970906
1739209833.3667402;-35.57807855764607
1739209833.3667428;-38.13080360867914
1739209833.3667457;-38.13080360867914
1739209833.3667483;-35.57807855764607
1739209833.3667512;-35.57807855764607
1739209833.3667538;-38.13080360867914
1739209833.3667567;-45.120503652039325
1739209833.3667593;-45.120503652039325
1739209833.3667622;-45.120503652039325
1739209833.3667648;-38.13080360867914
1739209833.3667676;-32.816014438256545
1739209833.3667703;-38.13080360867914
1739209833.3667731;-38.13080360867914
1739209833.366776;-38.13080360867914
1739209833.3667786;-35.57807855764607
1739209833.3667815;-45.120503652039325
1739209833.366784;-38.13080360867914
1739209833.366787;-33.981070128970906
1739209833.3667896;-45.120503652039325
1739209833.3667924;-33.981070128970906
1739209833.366795;-38.13080360867914
1739209833.366798;-45.120503652039325
1739209833.3668005;-38.13080360867914
1739209833.3668034;-38.13080360867914
1739209833.366806;-45.120503652039325
1739209833.366809;-38.13080360867914
1739209833.3668115;-35.57807855764607
1739209833.3668144;-38.13080360867914
1739209833.366817;-32.816014438256545
1739209833.3668199;-38.13080360867914
1739209833.3668225;-45.120503652039325
1739209833.3668253;-38.13080360867914
1739209833.366828;-38.13080360867914
1739209833.3668308;-45.120503652039325
1739209833.3668334;-45.120503652039325
1739209833.3668363;-45.120503652039325
1739209833.366839;-35.57807855764607
1739209833.3668418;-35.57807855764607
1739209833.3668444;-38.13080360867914
1739209833.3668473;-45.120503652039325
1739209833.36685;-35.57807855764607
1739209833.3668528;-32.816014438256545
1739209833.3668556;-45.120503652039325
1739209833.3668582;-38.13080360867914
1739209833.366861;-38.13080360867914
1739209833.3668637;-33.981070128970906
1739209833.3668666;-38.13080360867914
1739209833.3668692;-45.120503652039325
1739209833.366872;-35.57807855764607
1739209833.3668747;-38.13080360867914
1739209833.3668776;-38.13080360867914
1739209833.3668802;-38.13080360867914
1739209833.366883;-35.57807855764607
1739209833.3668857;-45.120503652039325
1739209833.3668885;-45.120503652039325
1739209833.3668911;-38.13080360867914
1739209833.366894;-35.57807855764607
1739209833.3668966;-38.13080360867914
1739209833.3668995;-38.13080360867914
1739209833.366902;-45.120503652039325
1739209833.366905;-35.57807855764607
1739209833.3669076;-33.981070128970906
1739209833.3669105;-38.13080360867914
1739209833.366913;-45.120503652039325
1739209833.366916;-45.120503652039325
1739209833.3669186;-38.13080360867914
1739209833.3669214;-45.120503652039325
1739209833.366924;-45.120503652039325
1739209833.366927;-45.120503652039325
1739209833.3669295;-45.120503652039325
1739209833.3669324;-38.13080360867914
1739209833.3669353;-38.13080360867914
1739209833.3669379;-45.120503652039325
1739209833.3669407;-45.120503652039325
1739209833.3669434;-38.13080360867914
1739209833.3669462;-38.13080360867914
1739209833.3669488;-45.120503652039325
1739209833.3669517;-28.992665084841942
1739209833.3669543;-31.141103565318915
1739209833.3669572;-45.120503652039325
1739209833.3669598;-45.120503652039325
1739209833.3669627;-38.13080360867914
1739209833.3669653;-33.981070128970906
1739209833.3669682;-45.120503652039325
1739209833.3669708;-45.120503652039325
1739209833.3669736;-38.13080360867914
1739209833.3669763;-38.13080360867914
1739209833.3669791;-38.13080360867914
1739209833.3669817;-45.120503652039325
1739209833.3669846;-45.120503652039325
1739209833.3669872;-45.120503652039325
1739209833.36699;-45.120503652039325
1739209833.3669927;-45.120503652039325
1739209833.3669956;-45.120503652039325
1739209833.3669982;-38.13080360867914
1739209833.367001;-38.13080360867914
1739209833.3670037;-38.13080360867914
1739209833.3670065;-38.13080360867914
1739209833.3670094;-45.120503652039325
1739209833.367012;-45.120503652039325
1739209833.367015;-45.120503652039325
1739209833.3670175;-33.981070128970906
1739209833.3670204;-28.992665084841942
1739209833.367023;-38.13080360867914
1739209833.3670259;-35.57807855764607
1739209833.3670285;-32.816014438256545
1739209833.3670313;-38.13080360867914
1739209833.367034;-45.120503652039325
1739209833.3670368;-45.120503652039325
1739209833.3670394;-38.13080360867914
1739209833.3670423;-38.13080360867914
1739209833.367045;-35.57807855764607
1739209833.3670478;-45.120503652039325
1739209833.3670504;-45.120503652039325
1739209833.3670533;-38.13080360867914
1739209833.367056;-45.120503652039325
1739209833.3670588;-45.120503652039325
1739209833.3670614;-45.120503652039325
1739209833.3670642;-38.13080360867914
1739209833.3670669;-45.120503652039325
1739209833.3670697;-45.120503652039325
1739209833.3670723;-45.120503652039325
1739209833.3670752;-33.981070128970906
1739209833.3670778;-35.57807855764607
1739209833.3670807;-45.120503652039325
1739209833.3670833;-38.13080360867914
1739209833.3670862;-33.981070128970906
1739209833.367089;-38.13080360867914
1739209833.3670917;-45.120503652039325
1739209833.3670945;-38.13080360867914
1739209833.3670971;-45.120503652039325
1739209833.3671;-45.120503652039325
1739209833.3671026;-45.120503652039325
1739209833.3671055;-45.120503652039325
1739209833.367108;-38.13080360867914
1739209833.367111;-38.13080360867914
1739209833.3671136;-45.120503652039325
1739209833.3671165;-38.13080360867914
1739209833.367119;-38.13080360867914
1739209833.367122;-45.120503652039325
1739209833.3671246;-38.13080360867914
1739209833.3671274;-45.120503652039325
1739209833.36713;-38.13080360867914
1739209833.367133;-38.13080360867914
1739209833.3671355;-45.120503652039325
1739209833.3671384;-38.13080360867914
1739209833.367141;-45.120503652039325
1739209833.3671439;-35.57807855764607
1739209833.3671465;-38.13080360867914
1739209833.3671494;-33.981070128970906
1739209833.367152;-45.120503652039325
1739209833.3671548;-38.13080360867914
1739209833.3671575;-35.57807855764607
1739209833.3671603;-38.13080360867914
1739209833.367163;-45.120503652039325
1739209833.3671658;-45.120503652039325
1739209833.3671687;-35.57807855764607
1739209833.3671713;-45.120503652039325
1739209833.3671741;-38.13080360867914
1739209833.3671768;-38.13080360867914
1739209833.3671796;-45.120503652039325
1739209833.3671823;-45.120503652039325
1739209833.367185;-31.141103565318893
1739209833.3671877;-38.13080360867914
1739209833.3671906;-45.120503652039325
1739209833.3671932;-38.13080360867914
1739209833.367196;-30.49652367304973
1739209833.3671987;-30.49652367304973
1739209833.3672016;-45.120503652039325
1739209833.3672042;-45.120503652039325
1739209833.367207;-45.120503652039325
1739209833.3672097;-38.13080360867914
1739209833.3672125;-45.120503652039325
1739209833.3672152;-38.13080360867914
1739209833.367218;-45.120503652039325
1739209833.3672206;-45.120503652039325
1739209833.3672235;-38.13080360867914
1739209833.3672261;-45.120503652039325
1739209833.367229;-45.120503652039325
1739209833.3672316;-38.13080360867914
1739209833.3672345;-35.57807855764607
1739209833.367237;-45.120503652039325
1739209833.36724;-35.57807855764607
1739209833.3672426;-38.13080360867914
1739209833.3672454;-38.13080360867914
1739209833.3672483;-38.13080360867914
1739209833.367251;-45.120503652039325
1739209833.3672538;-45.120503652039325
1739209833.3672564;-38.13080360867914
1739209833.3672593;-45.120503652039325
1739209833.367262;-38.13080360867914
1739209833.3672647;-31.141103565318915
1739209833.3672674;-45.120503652039325
1739209833.3672702;-45.120503652039325
1739209833.3672729;-38.13080360867914
1739209833.3672757;-35.57807855764607
1739209833.3672783;-38.13080360867914
1739209833.3672812;-38.13080360867914
1739209833.3672838;-45.120503652039325
1739209833.3672867;-32.81601443825658
1739209833.3672893;-35.57807855764607
1739209833.3672922;-38.13080360867914
1739209833.3672948;-45.120503652039325
1739209833.3672976;-45.120503652039325
1739209833.3673003;-35.57807855764607
1739209833.3673031;-45.120503652039325
1739209833.3673058;-38.13080360867914
1739209833.3673086;-38.13080360867914
1739209833.3673112;-35.57807855764607
1739209833.367314;-33.981070128970906
1739209833.3673167;-38.13080360867914
1739209833.3673196;-33.981070128970906
1739209833.3673224;-45.120503652039325
1739209833.367325;-38.13080360867914
1739209833.367328;-38.13080360867914
1739209833.3673306;-45.120503652039325
1739209833.3673334;-38.13080360867914
1739209833.367336;-38.13080360867914
1739209833.367339;-45.120503652039325
1739209833.3673415;-38.13080360867914
1739209833.3673444;-35.57807855764607
1739209833.367347;-33.981070128970906
1739209833.3673499;-45.120503652039325
1739209833.3673525;-38.13080360867914
1739209833.3673553;-38.13080360867914
1739209833.367358;-38.13080360867914
1739209833.3673608;-45.120503652039325
1739209833.3673635;-45.120503652039325
1739209833.3673663;-35.57807855764607
1739209833.367369;-38.13080360867914
1739209833.3673718;-38.13080360867914
1739209833.3673744;-38.13080360867914
1739209833.3673773;-35.57807855764607
1739209833.36738;-38.13080360867914
1739209833.3673828;-45.120503652039325
1739209833.3673854;-38.13080360867914
1739209833.3673882;-45.120503652039325
1739209833.3673909;-38.13080360867914
1739209833.3673937;-45.120503652039325
1739209833.3673964;-38.13080360867914
1739209833.3673992;-33.981070128970906
1739209833.367402;-38.13080360867914
1739209833.3674047;-45.120503652039325
1739209833.3674076;-38.13080360867914
1739209833.3674102;-38.13080360867914
1739209833.367413;-38.13080360867914
1739209833.3674157;-38.13080360867914
1739209833.3674185;-38.13080360867914
1739209833.3674212;-45.120503652039325
1739209833.367424;-38.13080360867914
1739209833.3674266;-45.120503652039325
1739209833.3674295;-45.120503652039325
1739209833.367432;-45.120503652039325
1739209833.367435;-38.13080360867914
1739209833.3674376;-38.13080360867914
1739209833.3674405;-38.13080360867914
1739209833.367443;-33.981070128970906
1739209833.367446;-38.13080360867914
1739209833.3674486;-35.57807855764607
1739209833.3674514;-38.13080360867914
1739209833.367454;-38.13080360867914
1739209833.367457;-38.13080360867914
1739209833.3674595;-35.57807855764607
1739209833.3674624;-35.57807855764607
1739209833.367465;-38.13080360867914
1739209833.3674679;-45.120503652039325
1739209833.3674705;-45.120503652039325
1739209833.3674734;-45.120503652039325
1739209833.367476;-38.13080360867914
1739209833.3674788;-38.13080360867914
1739209833.3674817;-35.57807855764607
1739209833.3674843;-38.13080360867914
1739209833.3674872;-45.120503652039325
1739209833.3674898;-38.13080360867914
1739209833.3674927;-35.57807855764607
1739209833.3674953;-38.13080360867914
1739209833.3674982;-45.120503652039325
1739209833.3675008;-38.13080360867914
1739209833.3675036;-38.13080360867914
1739209833.3675063;-32.816014438256545
1739209833.3675091;-31.141103565318915
1739209833.3675117;-45.120503652039325
1739209833.3675146;-45.120503652039325
1739209833.3675172;-45.120503652039325
1739209833.36752;-45.120503652039325
1739209833.3675227;-45.120503652039325
1739209833.3675256;-45.120503652039325
1739209833.3675282;-45.120503652039325
1739209833.367531;-38.13080360867914
1739209833.3675337;-45.120503652039325
1739209833.3675365;-35.57807855764607
1739209833.3675392;-45.120503652039325
1739209833.367542;-45.120503652039325
1739209833.3675447;-33.981070128970906
1739209833.3675475;-45.120503652039325
1739209833.3675501;-38.13080360867914
1739209833.367553;-30.49652367304973
1739209833.3675559;-38.13080360867914
1739209833.3675585;-38.13080360867914
1739209833.3675613;-38.13080360867914
1739209833.367564;-38.13080360867914
1739209833.3675668;-38.13080360867914
1739209833.3675694;-45.120503652039325
1739209833.3675723;-45.120503652039325
1739209833.367575;-35.57807855764607
1739209833.3675778;-38.13080360867914
1739209833.3675804;-45.120503652039325
1739209833.3675833;-45.120503652039325
1739209833.367586;-38.13080360867914
1739209833.3675888;-45.120503652039325
1739209833.3675914;-45.120503652039325
1739209833.3675942;-38.13080360867914
1739209833.3675969;-45.120503652039325
1739209833.3675997;-45.120503652039325
1739209833.3676023;-38.13080360867914
1739209833.3676052;-35.57807855764607
1739209833.3676078;-45.120503652039325
1739209833.3676107;-38.13080360867914
1739209833.3676133;-32.816014438256545
1739209833.3676162;-38.13080360867914
