CAN Message; 0x1d3:00005061880c5903
1739209721.4378364;-45.120503652039325
1739209721.4378386;-35.57807855764607
1739209721.4378407;-38.13080360867914
1739209721.4378428;-32.816014438256545
1739209721.437845;-33.981070128970906
1739209721.4378471;-45.120503652039325
1739209721.4378493;-45.120503652039325
1739209721.4378514;-45.120503652039325
1739209721.4378536;-45.120503652039325
1739209721.4378557;-45.120503652039325
1739209721.4378579;-45.120503652039325
1739209721.43786;-45.120503652039325
1739209721.4378622;-45.120503652039325
1739209721.4378643;-45.120503652039325
1739209721.4378664;-45.120503652039325
1739209721.4378686;-32.816014438256545
1739209721.4378707;-45.120503652039325
1739209721.437873;-45.120503652039325
1739209721.437875;-38.13080360867914
1739209721.4378772;-38.13080360867914
1739209721.4378793;-38.13080360867914
1739209721.4378815;-38.13080360867914
1739209721.4378836;-38.13080360867914
1739209721.4378858;-32.816014438256545
1739209721.437888;-38.13080360867914
1739209721.43789;-45.120503652039325
1739209721.4378922;-45.120503652039325
1739209721.4378943;-38.13080360867914
1739209721.4378965;-33.981070128970906
1739209721.4378986;-45.120503652039325
1739209721.4379008;-38.13080360867914
1739209721.437903;-45.120503652039325
1739209721.437905;-38.13080360867914
1739209721.4379072;-38.13080360867914
1739209721.4379094;-35.57807855764607
1739209721.4379115;-38.13080360867914
1739209721.4379137;-29.438486411369354
1739209721.4379158;-38.13080360867914
1739209721.437918;-45.120503652039325
1739209721.43792;-45.120503652039325
1739209721.4379222;-38.13080360867914
1739209721.4379244;-38.13080360867914
1739209721.4379265;-45.120503652039325
1739209721.4379287;-33.981070128970906
1739209721.4379308;-31.141103565318915
1739209721.437933;-33.981070128970906
1739209721.437935;-38.13080360867914
1739209721.4379373;-38.13080360867914
1739209721.4379394;-35.57807855764607
1739209721.4379416;-45.120503652039325
1739209721.4379437;-38.13080360867914
1739209721.4379458;-38.13080360867914
1739209721.437948;-45.120503652039325
1739209721.4379501;-45.120503652039325
1739209721.4379523;-38.13080360867914
1739209721.4379544;-45.120503652039325
1739209721.4379566;-45.120503652039325
1739209721.4379587;-35.57807855764607
1739209721.4379609;-38.13080360867914
1739209721.437963;-45.120503652039325
1739209721.4379652;-38.13080360867914
1739209721.4379673;-38.13080360867914
1739209721.4379694;-38.13080360867914
1739209721.4379716;-45.120503652039325
1739209721.4379737;-38.13080360867914
1739209721.437976;-38.13080360867914
1739209721.437978;-45.120503652039325
1739209721.4379802;-38.13080360867914
1739209721.4379823;-31.141103565318915
1739209721.4379845;-45.120503652039325
1739209721.4379866;-45.120503652039325
1739209721.4379885;-45.120503652039325
1739209721.4379907;-38.13080360867914
1739209721.4379928;-38.13080360867914
1739209721.437995;-35.57807855764607
1739209721.437997;-38.13080360867914
1739209721.4379992;-27.877744956031414
1739209721.4380014;-38.13080360867914
1739209721.4380035;-45.120503652039325
1739209721.4380057;-45.120503652039325
1739209721.4380078;-45.120503652039325
1739209721.43801;-45.120503652039325
1739209721.4380121;-38.13080360867914
1739209721.4380143;-45.120503652039325
1739209721.4380164;-31.141103565318915
1739209721.4380186;-38.13080360867914
1739209721.4380207;-35.57807855764607
1739209721.4380229;-45.120503652039325
1739209721.438025;-38.13080360867914
1739209721.4380271;-35.57807855764607
1739209721.4380293;-38.13080360867914
1739209721.4380314;-38.13080360867914
1739209721.4380336;-35.57807855764607
1739209721.4380357;-35.57807855764607
1739209721.4380379;-35.57807855764607
1739209721.43804;-35.57807855764607
1739209721.4380422;-38.13080360867914
1739209721.4380443;-45.120503652039325
1739209721.4380465;-45.120503652039325
1739209721.4380486;-38.13080360867914
1739209721.4380507;-38.13080360867914
1739209721.438053;-45.120503652039325
1739209721.438055;-45.120503652039325
1739209721.4380572;-38.13080360867914
1739209721.4380593;-38.13080360867914
1739209721.4380615;-38.13080360867914
1739209721.4380636;-45.120503652039325
1739209721.4380658;-45.120503652039325
1739209721.438068;-38.13080360867914
1739209721.43807;-38.13080360867914
1739209721.4380722;-45.120503652039325
1739209721.4380744;-38.13080360867914
1739209721.4380765;-38.13080360867914
1739209721.4380786;-35.57807855764607
1739209721.4380808;-38.13080360867914
1739209721.438083;-45.120503652039325
1739209721.438085;-38.13080360867914
1739209721.4380872;-45.120503652039325
1739209721.4380894;-45.120503652039325
1739209721.4380915;-45.120503652039325
1739209721.4380937;-38.13080360867914
1739209721.4380958;-45.120503652039325
1739209721.438098;-45.120503652039325
1739209721.4381;-45.120503652039325
1739209721.4381022;-45.120503652039325
1739209721.4381044;-38.13080360867914
1739209721.4381065;-45.120503652039325
1739209721.4381087;-45.120503652039325
1739209721.4381108;-38.13080360867914
1739209721.438113;-35.57807855764607
1739209721.4381151;-38.13080360867914
1739209721.4381173;-45.120503652039325
1739209721.4381194;-45.120503652039325
1739209721.4381216;-35.57807855764607
1739209721.4381237;-45.120503652039325
1739209721.4381258;-45.120503652039325
1739209721.438128;-45.120503652039325
1739209721.4381301;-35.57807855764607
1739209721.4381323;-38.13080360867914
1739209721.4381344;-45.120503652039325
1739209721.4381366;-45.120503652039325
1739209721.4381387;-45.120503652039325
1739209721.4381409;-33.981070128970906
1739209721.438143;-45.120503652039325
1739209721.4381452;-33.981070128970906
1739209721.4381473;-38.13080360867914
1739209721.4381495;-45.120503652039325
1739209721.4381516;-45.120503652039325
1739209721.4381537;-45.120503652039325
1739209721.438156;-32.816014438256545
1739209721.438158;-38.13080360867914
1739209721.4381602;-45.120503652039325
1739209721.4381623;-38.13080360867914
1739209721.4381645;-32.816014438256545
1739209721.4381666;-38.13080360867914
1739209721.4381688;-45.120503652039325
1739209721.438171;-38.13080360867914
1739209721.438173;-45.120503652039325
1739209721.4381752;-45.120503652039325
1739209721.4381773;-45.120503652039325
1739209721.4381795;-45.120503652039325
1739209721.4381816;-45.120503652039325
1739209721.4381838;-38.13080360867914
1739209721.438186;-45.120503652039325
1739209721.438188;-38.13080360867914
1739209721.4381902;-45.120503652039325
1739209721.4381924;-38.13080360867914
1739209721.4381945;-35.57807855764607
1739209721.4381967;-38.13080360867914
1739209721.4381988;-38.13080360867914
1739209721.438201;-45.120503652039325
1739209721.438203;-45.120503652039325
1739209721.4382052;-45.120503652039325
1739209721.4382074;-26.991370085610736
1739209721.4382095;-32.816014438256545
1739209721.4382117;-38.13080360867914
1739209721.4382138;-38.13080360867914
1739209721.438216;-31.141103565318893
1739209721.438218;-45.120503652039325
1739209721.4382203;-38.13080360867914
1739209721.4382224;-35.57807855764607
1739209721.4382246;-45.120503652039325
1739209721.4382267;-38.13080360867914
1739209721.4382288;-45.120503652039325
1739209721.438231;-45.120503652039325
1739209721.438233;-35.57807855764607
1739209721.438235;-35.57807855764607
1739209721.4382372;-38.13080360867914
1739209721.4382393;-45.120503652039325
1739209721.4382415;-38.13080360867914
1739209721.4382436;-38.13080360867914
1739209721.4382458;-45.120503652039325
1739209721.438248;-38.13080360867914
1739209721.43825;-38.13080360867914
1739209721.4382522;-45.120503652039325
1739209721.4382544;-45.120503652039325
1739209721.4382565;-38.13080360867914
1739209721.4382586;-30.49652367304973
1739209721.4382608;-32.816014438256545
1739209721.438263;-45.120503652039325
1739209721.438265;-38.13080360867914
1739209721.4382672;-32.816014438256545
1739209721.4382694;-32.816014438256545
1739209721.4382715;-45.120503652039325
1739209721.4382737;-32.816014438256545
1739209721.4382758;-38.13080360867914
1739209721.438278;-38.13080360867914
1739209721.43828;-45.120503652039325
1739209721.4382823;-45.120503652039325
1739209721.4382844;-45.120503652039325
1739209721.4382865;-45.120503652039325
1739209721.4382887;-35.57807855764607
1739209721.4382908;-38.13080360867914
1739209721.438293;-28.58837851428586
1739209721.4382951;-28.58837851428586
1739209721.4382973;-45.120503652039325
1739209721.4382994;-45.120503652039325
1739209721.4383016;-35.57807855764607
1739209721.4383037;-38.13080360867914
1739209721.4383059;-45.120503652039325
1739209721.438308;-45.120503652039325
1739209721.4383101;-45.120503652039325
1739209721.4383123;-45.120503652039325
1739209721.4383144;-45.120503652039325
1739209721.4383166;-38.13080360867914
1739209721.4383187;-45.120503652039325
1739209721.4383209;-38.13080360867914
1739209721.438323;-45.120503652039325
1739209721.4383252;-45.120503652039325
1739209721.4383273;-45.120503652039325
1739209721.4383295;-45.120503652039325
1739209721.4383316;-38.13080360867914
1739209721.4383337;-38.13080360867914
1739209721.438336;-45.120503652039325
1739209721.438338;-45.120503652039325
1739209721.4383402;-38.13080360867914
1739209721.4383423;-45.120503652039325
1739209721.4383445;-38.13080360867914
1739209721.4383466;-35.57807855764607
1739209721.4383488;-38.13080360867914
1739209721.438351;-45.120503652039325
1739209721.438353;-38.13080360867914
1739209721.4383552;-35.57807855764607
1739209721.4383574;-35.57807855764607
1739209721.4383595;-38.13080360867914
1739209721.4383616;-45.120503652039325
1739209721.4383638;-38.13080360867914
1739209721.438366;-38.13080360867914
1739209721.438368;-45.120503652039325
1739209721.4383702;-45.120503652039325
1739209721.4383724;-45.120503652039325
1739209721.4383745;-38.13080360867914
1739209721.4383767;-45.120503652039325
1739209721.4383788;-38.13080360867914
1739209721.438381;-35.57807855764607
1739209721.438383;-35.57807855764607
1739209721.4383852;-38.13080360867914
1739209721.4383874;-45.120503652039325
1739209721.4383895;-38.13080360867914
1739209721.4383917;-38.13080360867914
1739209721.4383938;-45.120503652039325
1739209721.438396;-45.120503652039325
1739209721.4383981;-33.981070128970906
1739209721.4384003;-30.49652367304973
1739209721.4384024;-38.13080360867914
1739209721.4384046;-45.120503652039325
1739209721.4384067;-38.13080360867914
1739209721.4384089;-38.13080360867914
1739209721.438411;-45.120503652039325
1739209721.4384131;-45.120503652039325
1739209721.4384153;-45.120503652039325
1739209721.4384174;-38.13080360867914
1739209721.4384196;-38.13080360867914
1739209721.4384217;-45.120503652039325
1739209721.4384239;-45.120503652039325
1739209721.438426;-38.13080360867914
1739209721.4384282;-38.13080360867914
1739209721.4384303;-45.120503652039325
1739209721.4384325;-38.13080360867914
1739209721.4384346;-35.57807855764607
1739209721.4384367;-38.13080360867914
1739209721.438439;-38.13080360867914
1739209721.438441;-32.816014438256545
1739209721.4384432;-33.981070128970906
1739209721.4384453;-33.981070128970906
1739209721.4384475;-45.120503652039325
1739209721.4384496;-38.13080360867914
1739209721.4384518;-35.57807855764607
1739209721.438454;-38.13080360867914
1739209721.438456;-45.120503652039325
1739209721.4384582;-33.981070128970906
1739209721.4384604;-38.13080360867914
1739209721.4384625;-38.13080360867914
1739209721.4384646;-35.57807855764607
1739209721.4384668;-38.13080360867914
1739209721.438469;-45.120503652039325
1739209721.438471;-33.981070128970906
1739209721.4384732;-35.57807855764607
1739209721.4384754;-38.13080360867914
1739209721.4384773;-45.120503652039325
1739209721.4384794;-45.120503652039325
1739209721.4384816;-45.120503652039325
1739209721.4384837;-32.816014438256545
1739209721.4384859;-30.49652367304973
1739209721.438488;-38.13080360867914
1739209721.4384902;-38.13080360867914
1739209721.4384923;-33.981070128970906
1739209721.4384944;-33.981070128970906
1739209721.4384966;-45.120503652039325
1739209721.4384987;-35.57807855764607
1739209721.438501;-45.120503652039325
1739209721.438503;-33.981070128970956
1739209721.4385052;-35.57807855764607
1739209721.4385073;-45.120503652039325
1739209721.4385095;-38.13080360867914
1739209721.4385116;-45.120503652039325
1739209721.4385138;-38.13080360867914
1739209721.438516;-38.13080360867914
1739209721.438518;-45.120503652039325
1739209721.4385202;-45.120503652039325
1739209721.4385223;-45.120503652039325
1739209721.4385245;-38.13080360867914
1739209721.4385266;-45.120503652039325
1739209721.4385288;-45.120503652039325
1739209721.438531;-32.816014438256545
1739209721.438533;-45.120503652039325
1739209721.4385352;-38.13080360867914
1739209721.4385374;-30.49652367304973
1739209721.4385395;-38.13080360867914
1739209721.4385417;-35.57807855764607
1739209721.4385438;-38.13080360867914
1739209721.438546;-45.120503652039325
1739209721.438548;-45.120503652039325
1739209721.4385502;-38.13080360867914
1739209721.4385524;-33.981070128970906
1739209721.4385545;-45.120503652039325
1739209721.4385567;-45.120503652039325
1739209721.4385588;-45.120503652039325
1739209721.438561;-45.120503652039325
1739209721.438563;-38.13080360867914
1739209721.4385653;-45.120503652039325
1739209721.4385674;-38.13080360867914
1739209721.4385695;-38.13080360867914
1739209721.4385717;-45.120503652039325
1739209721.4385738;-35.57807855764607
1739209721.438576;-35.57807855764607
1739209721.4385781;-38.13080360867914
1739209721.4385803;-45.120503652039325
1739209721.4385824;-45.120503652039325
1739209721.4385846;-45.120503652039325
1739209721.4385867;-38.13080360867914
1739209721.4385889;-35.57807855764607
1739209721.438591;-38.13080360867914
1739209721.4385931;-35.57807855764607
1739209721.4385953;-32.816014438256545
1739209721.4385974;-38.13080360867914
1739209721.4385996;-38.13080360867914
1739209721.4386017;-35.57807855764607
1739209721.4386039;-45.120503652039325
1739209721.438606;-45.120503652039325
1739209721.4386082;-38.13080360867914
1739209721.4386103;-45.120503652039325
1739209721.4386125;-45.120503652039325
1739209721.4386146;-45.120503652039325
1739209721.4386168;-35.57807855764607
1739209721.438619;-35.57807855764607
1739209721.438621;-38.13080360867914
1739209721.4386232;-45.120503652039325
1739209721.4386253;-45.120503652039325
1739209721.4386275;-45.120503652039325
1739209721.4386296;-45.120503652039325
1739209721.4386318;-45.120503652039325
1739209721.438634;-38.13080360867914
1739209721.438636;-38.13080360867914
1739209721.4386382;-45.120503652039325
1739209721.4386404;-38.13080360867914
1739209721.4386425;-45.120503652039325
1739209721.4386446;-45.120503652039325
1739209721.4386468;-45.120503652039325
1739209721.438649;-35.57807855764607
1739209721.438651;-45.120503652039325
1739209721.4386532;-45.120503652039325
1739209721.4386554;-38.13080360867914
1739209721.4386575;-33.981070128970906
1739209721.4386597;-32.816014438256545
1739209721.4386618;-35.57807855764607
1739209721.438664;-38.13080360867914
1739209721.438666;-45.120503652039325
1739209721.4386683;-38.13080360867914
1739209721.4386704;-45.120503652039325
1739209721.4386725;-45.120503652039325
1739209721.4386747;-45.120503652039325
1739209721.4386768;-45.120503652039325
1739209721.438679;-38.13080360867914
1739209721.4386811;-38.13080360867914
1739209721.4386833;-45.120503652039325
1739209721.4386854;-38.13080360867914
1739209721.4386876;-45.120503652039325
1739209721.4386897;-45.120503652039325
1739209721.4386919;-45.120503652039325
1739209721.438694;-33.981070128970906
1739209721.4386961;-35.57807855764607
1739209721.4386983;-38.13080360867914
1739209721.4387004;-38.13080360867914
1739209721.4387026;-38.13080360867914
1739209721.4387047;-38.13080360867914
1739209721.4387069;-45.120503652039325
1739209721.438709;-38.13080360867914
1739209721.4387112;-38.13080360867914
1739209721.4387133;-45.120503652039325
1739209721.4387155;-45.120503652039325
1739209721.4387176;-45.120503652039325
1739209721.4387197;-45.120503652039325
1739209721.4387217;-45.120503652039325
1739209721.4387238;-38.13080360867914
1739209721.438726;-38.13080360867914
1739209721.438728;-33.981070128970906
1739209721.4387302;-38.13080360867914
1739209721.4387324;-45.120503652039325
1739209721.4387345;-45.120503652039325
1739209721.4387367;-45.120503652039325
1739209721.4387388;-38.13080360867914
1739209721.438741;-38.13080360867914
1739209721.438743;-35.57807855764607
1739209721.4387453;-28.992665084841942
1739209721.4387474;-45.120503652039325
1739209721.4387496;-38.13080360867914
1739209721.4387517;-38.13080360867914
1739209721.4387538;-38.13080360867914
1739209721.438756;-45.120503652039325
1739209721.4387581;-38.13080360867914
1739209721.4387603;-45.120503652039325
1739209721.4387624;-33.981070128970906
1739209721.4387646;-45.120503652039325
1739209721.4387667;-38.13080360867914
1739209721.4387689;-38.13080360867914
1739209721.438771;-38.13080360867914
1739209721.4387732;-38.13080360867914
1739209721.4387753;-45.120503652039325
1739209721.4387774;-45.120503652039325
1739209721.4387796;-38.13080360867914
1739209721.4387817;-45.120503652039325
1739209721.438784;-38.13080360867914
1739209721.438786;-38.13080360867914
1739209721.4387882;-45.120503652039325
1739209721.4387903;-45.120503652039325
1739209721.4387925;-33.981070128970906
1739209721.4387946;-33.981070128970906
1739209721.4387968;-30.49652367304973
1739209721.438799;-45.120503652039325
1739209721.438801;-38.13080360867914
1739209721.4388032;-38.13080360867914
1739209721.4388053;-31.141103565318915
1739209721.4388075;-35.57807855764607
1739209721.4388096;-38.13080360867914
1739209721.4388118;-35.57807855764607
1739209721.438814;-31.141103565318915
1739209721.438816;-38.13080360867914
1739209721.4388182;-45.120503652039325
1739209721.4388204;-45.120503652039325
1739209721.4388225;-45.120503652039325
1739209721.4388247;-45.120503652039325
1739209721.4388268;-45.120503652039325
1739209721.438829;-33.981070128970906
1739209721.438831;-33.981070128970906
1739209721.4388332;-45.120503652039325
1739209721.4388354;-45.120503652039325
1739209721.4388375;-45.120503652039325
1739209721.4388397;-38.13080360867914
1739209721.4388418;-45.120503652039325
1739209721.438844;-38.13080360867914
1739209721.438846;-32.816014438256545
1739209721.4388483;-38.13080360867914
1739209721.4388504;-45.120503652039325
1739209721.4388525;-38.13080360867914
1739209721.4388547;-31.141103565318893
1739209721.4388568;-32.816014438256545
1739209721.438859;-38.13080360867914
1739209721.4388611;-38.13080360867914
1739209721.4388633;-45.120503652039325
1739209721.4388654;-33.981070128970906
1739209721.4388676;-45.120503652039325
1739209721.4388697;-45.120503652039325
1739209721.4388719;-38.13080360867914
1739209721.438874;-38.13080360867914
1739209721.4388762;-45.120503652039325
1739209721.4388783;-45.120503652039325
1739209721.4388804;-45.120503652039325
1739209721.4388826;-45.120503652039325
1739209721.4388847;-45.120503652039325
1739209721.438887;-45.120503652039325
1739209721.438889;-38.13080360867914
1739209721.4388912;-38.13080360867914
1739209721.4388933;-38.13080360867914
1739209721.4388955;-38.13080360867914
1739209721.4388976;-45.120503652039325
1739209721.4388998;-33.981070128970906
1739209721.438902;-32.816014438256545
1739209721.438904;-38.13080360867914
1739209721.4389062;-45.120503652039325
1739209721.4389083;-45.120503652039325
1739209721.4389105;-33.981070128970906
1739209721.4389126;-38.13080360867914
1739209721.4389148;-45.120503652039325
1739209721.438917;-45.120503652039325
1739209721.438919;-45.120503652039325
1739209721.4389212;-38.13080360867914
1739209721.4389234;-45.120503652039325
1739209721.4389255;-33.981070128970906
1739209721.4389277;-38.13080360867914
1739209721.4389298;-38.13080360867914
1739209721.438932;-45.120503652039325
1739209721.438934;-45.120503652039325
1739209721.4389362;-26.035653463252796
1739209721.4389384;-35.57807855764607
1739209721.4389405;-45.120503652039325
1739209721.4389427;-38.13080360867914
1739209721.4389448;-32.816014438256545
1739209721.438947;-38.13080360867914
1739209721.438949;-45.120503652039325
1739209721.4389513;-45.120503652039325
1739209721.4389534;-45.120503652039325
1739209721.4389555;-45.120503652039325
1739209721.4389577;-45.120503652039325
1739209721.4389598;-38.13080360867914
1739209721.438962;-38.13080360867914
1739209721.438964;-35.57807855764607
1739209721.438966;-45.120503652039325
1739209721.4389682;-38.13080360867914
1739209721.4389703;-38.13080360867914
1739209721.4389725;-45.120503652039325
1739209721.4389746;-45.120503652039325
1739209721.4389768;-45.120503652039325
1739209721.438979;-31.141103565318893
1739209721.438981;-38.13080360867914
1739209721.4389832;-38.13080360867914
1739209721.4389853;-45.120503652039325
1739209721.4389875;-32.816014438256545
1739209721.4389896;-38.13080360867914
1739209721.4389918;-45.120503652039325
1739209721.438994;-45.120503652039325
1739209721.438996;-38.13080360867914
1739209721.4389982;-38.13080360867914
1739209721.4390004;-45.120503652039325
1739209721.4390025;-38.13080360867914
1739209721.4390047;-33.981070128970956
1739209721.4390068;-45.120503652039325
1739209721.439009;-45.120503652039325
1739209721.439011;-38.13080360867914
1739209721.4390132;-38.13080360867914
1739209721.4390154;-38.13080360867914
1739209721.4390175;-45.120503652039325
1739209721.4390197;-45.120503652039325
1739209721.4390218;-26.991370085610736
1739209721.439024;-32.816014438256545
1739209721.439026;-45.120503652039325
1739209721.4390283;-38.13080360867914
1739209721.4390304;-32.816014438256545
1739209721.4390326;-38.13080360867914
1739209721.4390347;-45.120503652039325
1739209721.4390368;-45.120503652039325
1739209721.439039;-38.13080360867914
1739209721.4390411;-38.13080360867914
1739209721.4390433;-35.57807855764607
1739209721.4390454;-45.120503652039325
1739209721.4390476;-38.13080360867914
1739209721.4390497;-33.981070128970906
1739209721.4390519;-45.120503652039325
1739209721.439054;-38.13080360867914
1739209721.4390562;-38.13080360867914
1739209721.4390583;-45.120503652039325
1739209721.4390604;-45.120503652039325
1739209721.4390626;-38.13080360867914
1739209721.4390647;-38.13080360867914
1739209721.439067;-45.120503652039325
1739209721.439069;-45.120503652039325
1739209721.4390712;-45.120503652039325
1739209721.4390733;-30.49652367304973
1739209721.4390755;-28.992665084841942
1739209721.4390776;-45.120503652039325
1739209721.4390798;-38.13080360867914
1739209721.439082;-33.981070128970906
1739209721.439084;-38.13080360867914
1739209721.4390862;-45.120503652039325
1739209721.4390883;-38.13080360867914
1739209721.4390905;-38.13080360867914
1739209721.4390926;-45.120503652039325
1739209721.4390948;-45.120503652039325
1739209721.439097;-45.120503652039325
1739209721.439099;-45.120503652039325
1739209721.4391012;-33.981070128970906
1739209721.4391034;-45.120503652039325
1739209721.4391055;-38.13080360867914
1739209721.4391077;-38.13080360867914
1739209721.4391098;-45.120503652039325
1739209721.439112;-38.13080360867914
1739209721.439114;-45.120503652039325
1739209721.4391162;-45.120503652039325
1739209721.4391184;-45.120503652039325
1739209721.4391205;-45.120503652039325
1739209721.4391227;-45.120503652039325
1739209721.4391248;-38.13080360867914
1739209721.439127;-33.981070128970906
1739209721.439129;-38.13080360867914
1739209721.4391313;-45.120503652039325
1739209721.4391334;-38.13080360867914
1739209721.4391356;-35.57807855764607
1739209721.4391377;-45.120503652039325
1739209721.4391398;-45.120503652039325
1739209721.439142;-45.120503652039325
1739209721.4391441;-45.120503652039325
1739209721.4391463;-38.13080360867914
1739209721.4391484;-38.13080360867914
1739209721.4391506;-45.120503652039325
1739209721.4391527;-38.13080360867914
1739209721.4391549;-45.120503652039325
1739209721.439157;-45.120503652039325
1739209721.4391592;-45.120503652039325
1739209721.4391613;-38.13080360867914
1739209721.4391634;-38.13080360867914
1739209721.4391656;-45.120503652039325
1739209721.4391677;-45.120503652039325
1739209721.43917;-38.13080360867914
1739209721.439172;-32.816014438256545
1739209721.4391742;-35.57807855764607
1739209721.4391763;-38.13080360867914
1739209721.4391785;-38.13080360867914
1739209721.4391806;-32.816014438256545
1739209721.4391828;-45.120503652039325
1739209721.439185;-45.120503652039325
1739209721.439187;-38.13080360867914
1739209721.4391892;-45.120503652039325
1739209721.4391913;-45.120503652039325
1739209721.4391935;-45.120503652039325
1739209721.4391956;-45.120503652039325
1739209721.4391978;-45.120503652039325
1739209721.4392;-45.120503652039325
1739209721.439202;-45.120503652039325
1739209721.4392042;-38.13080360867914
1739209721.4392064;-45.120503652039325
1739209721.4392083;-38.13080360867914
1739209721.4392104;-45.120503652039325
1739209721.4392126;-35.57807855764607
1739209721.4392147;-32.816014438256545
1739209721.4392169;-38.13080360867914
1739209721.439219;-35.57807855764607
1739209721.4392211;-33.981070128970906
1739209721.4392233;-38.13080360867914
1739209721.4392254;-45.120503652039325
1739209721.4392276;-38.13080360867914
1739209721.4392297;-45.120503652039325
1739209721.4392319;-38.13080360867914
1739209721.439234;-38.13080360867914
1739209721.4392362;-35.57807855764607
1739209721.4392383;-38.13080360867914
1739209721.4392405;-45.120503652039325
1739209721.4392426;-45.120503652039325
1739209721.4392447;-45.120503652039325
1739209721.439247;-45.120503652039325
1739209721.439249;-45.120503652039325
1739209721.4392512;-45.120503652039325
1739209721.4392533;-45.120503652039325
1739209721.4392555;-38.13080360867914
1739209721.4392576;-35.57807855764607
1739209721.4392598;-35.57807855764607
1739209721.439262;-45.120503652039325
1739209721.439264;-31.141103565318915
1739209721.4392662;-28.992665084841942
1739209721.4392684;-45.120503652039325
1739209721.4392705;-45.120503652039325
1739209721.4392726;-38.13080360867914
1739209721.4392748;-35.57807855764607
1739209721.439277;-38.13080360867914
1739209721.439279;-38.13080360867914
1739209721.4392812;-45.120503652039325
1739209721.4392834;-45.120503652039325
1739209721.4392855;-45.120503652039325
1739209721.4392877;-45.120503652039325
1739209721.4392898;-45.120503652039325
1739209721.439292;-45.120503652039325
1739209721.439294;-38.13080360867914
1739209721.4392962;-45.120503652039325
1739209721.4392984;-33.981070128970906
1739209721.4393005;-35.57807855764607
1739209721.4393027;-38.13080360867914
1739209721.4393048;-45.120503652039325
