CAN Message; 0x39:0a660cc9d172d7ea
Timestamp;Amplitude
1739209875.0559094;-45.120503652039325
1739209875.055914;-45.120503652039325
1739209875.0559185;-35.57807855764607
1739209875.055923;-32.816014438256545
1739209875.0559275;-45.120503652039325
1739209875.055932;-45.120503652039325
1739209875.0559366;-45.120503652039325
1739209875.0559409;-31.141103565318915
1739209875.0559454;-35.57807855764607
1739209875.05595;-35.57807855764607
1739209875.0559545;-45.120503652039325
1739209875.055959;-45.120503652039325
1739209875.0559635;-38.13080360867914
1739209875.055968;-38.13080360867914
1739209875.0559726;-45.120503652039325
1739209875.055977;-31.14110356531892
1739209875.0559816;-35.57807855764607
1739209875.055986;-38.13080360867914
1739209875.0559905;-45.120503652039325
1739209875.055995;-38.13080360867914
1739209875.0559995;-38.13080360867914
1739209875.056004;-38.13080360867914
1739209875.0560086;-38.13080360867914
1739209875.056013;-33.981070128970906
1739209875.0560176;-38.13080360867914
1739209875.0560222;-45.120503652039325
1739209875.0560267;-45.120503652039325
1739209875.056031;-38.13080360867914
1739209875.0560355;-38.13080360867914
1739209875.05604;-33.981070128970906
1739209875.0560446;-45.120503652039325
1739209875.056049;-38.13080360867914
1739209875.0560536;-32.816014438256545
1739209875.0560582;-38.13080360867914
1739209875.0560627;-45.120503652039325
1739209875.0560672;-45.120503652039325
1739209875.0560718;-35.57807855764607
1739209875.056076;-45.120503652039325
1739209875.0560806;-45.120503652039325
1739209875.056085;-32.816014438256545
1739209875.0560896;-45.120503652039325
1739209875.0560942;-45.120503652039325
1739209875.0560987;-35.57807855764607
1739209875.0561032;-38.13080360867914
1739209875.0561078;-45.120503652039325
1739209875.0561123;-45.120503652039325
1739209875.0561168;-35.57807855764607
1739209875.056121;-31.141103565318915
1739209875.0561256;-38.13080360867914
1739209875.0561302;-38.13080360867914
1739209875.0561347;-45.120503652039325
1739209875.0561392;-38.13080360867914
1739209875.0561438;-45.120503652039325
1739209875.0561483;-45.120503652039325
1739209875.0561528;-45.120503652039325
1739209875.0561574;-32.816014438256545
1739209875.0561619;-38.13080360867914
1739209875.0561662;-45.120503652039325
1739209875.0561707;-45.120503652039325
1739209875.0561752;-45.120503652039325
1739209875.0561798;-35.57807855764607
1739209875.0561843;-38.13080360867914
1739209875.0561888;-45.120503652039325
1739209875.0561934;-38.13080360867914
1739209875.056198;-38.13080360867914
1739209875.0562024;-45.120503652039325
1739209875.056207;-45.120503652039325
1739209875.0562115;-38.13080360867914
1739209875.0562158;-45.120503652039325
1739209875.0562203;-45.120503652039325
1739209875.0562248;-38.13080360867914
1739209875.0562294;-33.981070128970906
1739209875.056234;-38.13080360867914
1739209875.0562384;-45.120503652039325
1739209875.056243;-45.120503652039325
1739209875.0562475;-38.13080360867914
1739209875.056252;-35.57807855764607
1739209875.0562565;-38.13080360867914
1739209875.0562608;-45.120503652039325
1739209875.0562654;-38.13080360867914
1739209875.05627;-33.981070128970906
1739209875.0562744;-38.13080360867914
1739209875.056279;-45.120503652039325
1739209875.0562835;-45.120503652039325
1739209875.056288;-38.13080360867914
1739209875.0562925;-38.13080360867914
1739209875.056297;-38.13080360867914
1739209875.0563016;-45.120503652039325
1739209875.056306;-45.120503652039325
1739209875.0563104;-45.120503652039325
1739209875.056315;-45.120503652039325
1739209875.0563195;-45.120503652039325
1739209875.056324;-45.120503652039325
1739209875.0563285;-38.13080360867914
1739209875.056333;-32.816014438256545
1739209875.0563376;-38.13080360867914
1739209875.0563421;-32.816014438256545
1739209875.0563467;-38.13080360867914
1739209875.056351;-38.13080360867914
1739209875.0563555;-38.13080360867914
1739209875.05636;-32.816014438256545
1739209875.0563645;-33.981070128970906
1739209875.056369;-45.120503652039325
1739209875.0563736;-38.13080360867914
1739209875.0563781;-38.13080360867914
1739209875.0563827;-38.13080360867914
1739209875.0563872;-45.120503652039325
1739209875.0563917;-45.120503652039325
1739209875.056396;-45.120503652039325
1739209875.0564005;-45.120503652039325
1739209875.056405;-32.816014438256545
1739209875.0564096;-38.13080360867914
1739209875.0564141;-33.981070128970956
1739209875.0564187;-45.120503652039325
1739209875.0564232;-38.13080360867914
1739209875.0564277;-45.120503652039325
1739209875.0564322;-45.120503652039325
1739209875.0564368;-45.120503652039325
1739209875.056441;-45.120503652039325
1739209875.0564456;-45.120503652039325
1739209875.0564501;-29.438486411369333
1739209875.0564547;-38.13080360867914
1739209875.0564592;-45.120503652039325
1739209875.0564637;-38.13080360867914
1739209875.0564682;-33.981070128970906
1739209875.0564728;-33.981070128970906
1739209875.0564773;-45.120503652039325
1739209875.0564818;-45.120503652039325
1739209875.0564861;-31.141103565318893
1739209875.0564907;-35.57807855764607
1739209875.0564952;-45.120503652039325
1739209875.0564997;-45.120503652039325
1739209875.0565042;-45.120503652039325
1739209875.0565088;-38.13080360867914
1739209875.0565133;-35.57807855764607
1739209875.0565178;-45.120503652039325
1739209875.0565224;-38.13080360867914
1739209875.056527;-45.120503652039325
1739209875.0565314;-35.57807855764607
1739209875.0565357;-45.120503652039325
1739209875.0565403;-45.120503652039325
1739209875.0565448;-33.981070128970906
1739209875.0565493;-45.120503652039325
1739209875.0565538;-45.120503652039325
1739209875.0565584;-35.57807855764607
1739209875.056563;-32.816014438256545
1739209875.0565674;-45.120503652039325
1739209875.056572;-38.13080360867914
1739209875.0565765;-38.13080360867914
1739209875.0565808;-45.120503652039325
1739209875.0565853;-45.120503652039325
1739209875.0565898;-38.13080360867914
1739209875.0565944;-38.13080360867914
1739209875.056599;-45.120503652039325
1739209875.0566034;-32.816014438256545
1739209875.056608;-38.13080360867914
1739209875.0566125;-45.120503652039325
1739209875.056617;-38.13080360867914
1739209875.0566216;-38.13080360867914
1739209875.0566258;-38.13080360867914
1739209875.0566304;-45.120503652039325
1739209875.056635;-45.120503652039325
1739209875.0566394;-45.120503652039325
1739209875.056644;-45.120503652039325
1739209875.0566485;-45.120503652039325
1739209875.056653;-33.981070128970906
1739209875.0566576;-45.120503652039325
1739209875.056662;-45.120503652039325
1739209875.0566666;-32.816014438256545
1739209875.056671;-35.57807855764607
1739209875.0566754;-45.120503652039325
1739209875.05668;-33.981070128970906
1739209875.0566845;-45.120503652039325
1739209875.056689;-45.120503652039325
1739209875.0566936;-35.57807855764607
1739209875.056698;-45.120503652039325
1739209875.0567026;-45.120503652039325
1739209875.0567071;-45.120503652039325
1739209875.0567117;-38.13080360867914
1739209875.056716;-38.13080360867914
1739209875.0567205;-45.120503652039325
1739209875.056725;-38.13080360867914
1739209875.0567296;-45.120503652039325
1739209875.056734;-45.120503652039325
1739209875.0567386;-45.120503652039325
1739209875.0567431;-33.981070128970906
1739209875.0567477;-38.13080360867914
1739209875.0567522;-38.13080360867914
1739209875.0567567;-38.13080360867914
1739209875.056761;-38.13080360867914
1739209875.0567656;-38.13080360867914
1739209875.05677;-38.13080360867914
1739209875.0567746;-35.57807855764607
1739209875.0567791;-33.981070128970906
1739209875.0567837;-38.13080360867914
1739209875.0567882;-38.13080360867914
1739209875.0567927;-45.120503652039325
1739209875.0567973;-38.13080360867914
1739209875.0568018;-38.13080360867914
1739209875.056806;-38.13080360867914
1739209875.0568106;-45.120503652039325
1739209875.0568151;-38.13080360867914
1739209875.0568197;-38.13080360867914
1739209875.0568242;-38.13080360867914
1739209875.0568287;-38.13080360867914
1739209875.0568333;-33.981070128970906
1739209875.0568378;-35.57807855764607
1739209875.0568423;-45.120503652039325
1739209875.0568469;-45.120503652039325
1739209875.0568514;-45.120503652039325
1739209875.0568557;-38.13080360867914
1739209875.0568602;-45.120503652039325
1739209875.0568647;-35.57807855764607
1739209875.0568693;-38.13080360867914
1739209875.0568738;-45.120503652039325
1739209875.0568783;-38.13080360867914
1739209875.0568829;-32.816014438256545
1739209875.0568874;-33.981070128970906
1739209875.056892;-45.120503652039325
1739209875.0568964;-45.120503652039325
1739209875.0569007;-45.120503652039325
1739209875.0569053;-45.120503652039325
1739209875.0569098;-38.13080360867914
1739209875.0569143;-45.120503652039325
1739209875.0569189;-45.120503652039325
1739209875.0569234;-30.49652367304973
1739209875.056928;-33.981070128970906
1739209875.0569324;-35.57807855764607
1739209875.056937;-45.120503652039325
1739209875.0569415;-38.13080360867914
1739209875.0569458;-38.13080360867914
1739209875.0569503;-45.120503652039325
1739209875.0569549;-35.57807855764607
1739209875.0569594;-33.981070128970906
1739209875.056964;-45.120503652039325
1739209875.0569685;-38.13080360867914
1739209875.056973;-33.981070128970906
1739209875.0569775;-38.13080360867914
1739209875.056982;-45.120503652039325
1739209875.0569866;-45.120503652039325
1739209875.0569909;-45.120503652039325
1739209875.0569954;-33.981070128970906
1739209875.057;-33.981070128970906
1739209875.0570045;-45.120503652039325
1739209875.057009;-45.120503652039325
1739209875.0570135;-38.13080360867914
1739209875.057018;-32.816014438256545
1739209875.0570226;-35.57807855764607
1739209875.057027;-38.13080360867914
1739209875.0570316;-38.13080360867914
1739209875.057036;-33.981070128970906
1739209875.0570405;-38.13080360867914
1739209875.057045;-38.13080360867914
1739209875.0570495;-38.13080360867914
1739209875.057054;-38.13080360867914
1739209875.0570586;-38.13080360867914
1739209875.057063;-38.13080360867914
1739209875.0570676;-33.981070128970906
1739209875.0570722;-31.141103565318915
1739209875.0570767;-45.120503652039325
1739209875.057081;-38.13080360867914
1739209875.0570855;-38.13080360867914
1739209875.05709;-45.120503652039325
1739209875.0570946;-45.120503652039325
1739209875.057099;-45.120503652039325
1739209875.0571036;-38.13080360867914
1739209875.0571082;-38.13080360867914
1739209875.0571127;-38.13080360867914
1739209875.0571172;-45.120503652039325
1739209875.0571218;-38.13080360867914
1739209875.057126;-33.981070128970906
1739209875.0571306;-38.13080360867914
1739209875.057135;-45.120503652039325
1739209875.0571396;-38.13080360867914
1739209875.0571442;-38.13080360867914
1739209875.0571487;-45.120503652039325
1739209875.0571532;-45.120503652039325
1739209875.0571578;-45.120503652039325
1739209875.0571623;-38.13080360867914
1739209875.0571668;-38.13080360867914
1739209875.0571713;-38.13080360867914
1739209875.0571756;-38.13080360867914
1739209875.0571802;-45.120503652039325
1739209875.0571847;-45.120503652039325
1739209875.0571892;-45.120503652039325
1739209875.0571938;-38.13080360867914
1739209875.0571983;-45.120503652039325
1739209875.0572028;-35.57807855764607
1739209875.0572073;-38.13080360867914
1739209875.0572119;-45.120503652039325
1739209875.0572164;-38.13080360867914
1739209875.0572207;-38.13080360867914
1739209875.0572252;-45.120503652039325
1739209875.0572298;-45.120503652039325
1739209875.0572343;-35.57807855764607
1739209875.0572388;-45.120503652039325
1739209875.0572433;-35.57807855764607
1739209875.0572479;-38.13080360867914
1739209875.0572524;-38.13080360867914
1739209875.057257;-35.57807855764607
1739209875.0572615;-38.13080360867914
1739209875.0572658;-38.13080360867914
1739209875.0572703;-38.13080360867914
1739209875.0572748;-38.13080360867914
1739209875.0572793;-45.120503652039325
1739209875.0572839;-38.13080360867914
1739209875.0572884;-45.120503652039325
1739209875.057293;-45.120503652039325
1739209875.0572975;-35.57807855764607
1739209875.057302;-35.57807855764607
1739209875.0573065;-38.13080360867914
1739209875.0573108;-38.13080360867914
1739209875.0573153;-45.120503652039325
1739209875.0573199;-45.120503652039325
1739209875.0573244;-35.57807855764607
1739209875.057329;-33.981070128970906
1739209875.0573335;-45.120503652039325
1739209875.057338;-45.120503652039325
1739209875.0573425;-31.141103565318893
1739209875.057347;-35.57807855764607
1739209875.0573516;-38.13080360867914
1739209875.0573559;-35.57807855764607
1739209875.0573604;-38.13080360867914
1739209875.057365;-35.57807855764607
1739209875.0573695;-38.13080360867914
1739209875.057374;-35.57807855764607
1739209875.0573785;-45.120503652039325
1739209875.057383;-38.13080360867914
1739209875.0573876;-38.13080360867914
1739209875.0573921;-35.57807855764607
1739209875.0573967;-45.120503652039325
1739209875.057401;-45.120503652039325
1739209875.0574055;-38.13080360867914
1739209875.05741;-45.120503652039325
1739209875.0574145;-45.120503652039325
1739209875.057419;-38.13080360867914
1739209875.0574236;-38.13080360867914
1739209875.0574281;-38.13080360867914
1739209875.0574327;-32.816014438256545
1739209875.0574372;-30.49652367304973
1739209875.0574417;-45.120503652039325
1739209875.057446;-45.120503652039325
1739209875.0574505;-35.57807855764607
1739209875.057455;-33.981070128970906
1739209875.0574596;-38.13080360867914
1739209875.0574641;-45.120503652039325
1739209875.0574687;-38.13080360867914
1739209875.0574732;-33.981070128970906
1739209875.0574777;-32.816014438256545
1739209875.0574822;-45.120503652039325
1739209875.0574868;-38.13080360867914
1739209875.057491;-35.57807855764607
1739209875.0574956;-45.120503652039325
1739209875.0575001;-45.120503652039325
1739209875.0575047;-45.120503652039325
1739209875.0575092;-38.13080360867914
1739209875.0575137;-38.13080360867914
1739209875.0575182;-38.13080360867914
1739209875.0575228;-45.120503652039325
1739209875.0575273;-45.120503652039325
1739209875.0575318;-45.120503652039325
1739209875.0575364;-45.120503652039325
1739209875.0575407;-38.13080360867914
1739209875.0575452;-27.267205301931607
1739209875.0575497;-45.120503652039325
1739209875.0575542;-38.13080360867914
1739209875.0575588;-35.57807855764607
1739209875.0575633;-35.57807855764607
1739209875.0575678;-38.13080360867914
1739209875.0575724;-45.120503652039325
1739209875.057577;-45.120503652039325
1739209875.0575814;-38.13080360867914
1739209875.0575857;-35.57807855764607
1739209875.0575902;-33.981070128970906
1739209875.0575948;-45.120503652039325
1739209875.0575993;-45.120503652039325
1739209875.0576038;-32.816014438256545
1739209875.0576084;-38.13080360867914
1739209875.057613;-45.120503652039325
1739209875.0576174;-38.13080360867914
1739209875.057622;-45.120503652039325
1739209875.0576265;-45.120503652039325
1739209875.0576308;-35.57807855764607
1739209875.0576353;-35.57807855764607
1739209875.0576398;-45.120503652039325
1739209875.0576444;-38.13080360867914
1739209875.057649;-45.120503652039325
1739209875.0576534;-33.981070128970906
1739209875.057658;-45.120503652039325
1739209875.0576625;-45.120503652039325
1739209875.057667;-35.57807855764607
1739209875.0576715;-38.13080360867914
1739209875.0576758;-38.13080360867914
1739209875.0576804;-38.13080360867914
1739209875.057685;-38.13080360867914
1739209875.0576894;-45.120503652039325
1739209875.057694;-45.120503652039325
1739209875.0576985;-45.120503652039325
1739209875.057703;-45.120503652039325
1739209875.0577075;-45.120503652039325
1739209875.057712;-45.120503652039325
1739209875.0577166;-45.120503652039325
1739209875.057721;-38.13080360867914
1739209875.0577254;-38.13080360867914
1739209875.05773;-38.13080360867914
1739209875.0577345;-38.13080360867914
1739209875.057739;-45.120503652039325
1739209875.0577435;-45.120503652039325
1739209875.057748;-45.120503652039325
1739209875.0577526;-45.120503652039325
1739209875.0577571;-45.120503652039325
1739209875.0577617;-35.57807855764607
1739209875.057766;-33.981070128970906
1739209875.0577705;-45.120503652039325
1739209875.057775;-38.13080360867914
1739209875.0577796;-38.13080360867914
1739209875.057784;-38.13080360867914
1739209875.0577886;-38.13080360867914
1739209875.0577931;-35.57807855764607
1739209875.0577977;-45.120503652039325
1739209875.0578022;-38.13080360867914
1739209875.0578067;-35.57807855764607
1739209875.057811;-45.120503652039325
1739209875.0578156;-45.120503652039325
1739209875.05782;-38.13080360867914
1739209875.0578246;-38.13080360867914
1739209875.0578291;-35.57807855764607
1739209875.0578337;-38.13080360867914
1739209875.0578382;-32.816014438256545
1739209875.0578427;-38.13080360867914
1739209875.0578473;-45.120503652039325
1739209875.0578518;-38.13080360867914
1739209875.0578563;-33.981070128970906
1739209875.0578606;-38.13080360867914
1739209875.0578651;-38.13080360867914
1739209875.0578697;-45.120503652039325
1739209875.0578742;-33.981070128970906
1739209875.0578787;-45.120503652039325
1739209875.0578833;-45.120503652039325
1739209875.0578878;-45.120503652039325
1739209875.0578923;-35.57807855764607
1739209875.0578969;-45.120503652039325
1739209875.0579014;-38.13080360867914
1739209875.0579057;-45.120503652039325
1739209875.0579102;-35.57807855764607
1739209875.0579147;-32.816014438256545
1739209875.0579193;-45.120503652039325
1739209875.0579238;-45.120503652039325
1739209875.0579283;-45.120503652039325
1739209875.0579329;-45.120503652039325
1739209875.0579374;-45.120503652039325
1739209875.057942;-35.57807855764607
1739209875.0579464;-33.981070128970906
1739209875.0579507;-45.120503652039325
1739209875.0579553;-35.57807855764607
1739209875.0579598;-35.57807855764607
1739209875.0579643;-45.120503652039325
1739209875.0579689;-38.13080360867914
1739209875.0579734;-32.816014438256545
1739209875.057978;-35.57807855764607
1739209875.0579824;-28.58837851428586
1739209875.057987;-45.120503652039325
1739209875.0579915;-45.120503652039325
1739209875.0579958;-38.13080360867914
1739209875.0580003;-33.981070128970906
1739209875.0580049;-38.13080360867914
1739209875.0580094;-45.120503652039325
1739209875.058014;-45.120503652039325
1739209875.0580184;-38.13080360867914
1739209875.058023;-45.120503652039325
1739209875.0580275;-35.57807855764607
1739209875.058032;-38.13080360867914
1739209875.0580366;-38.13080360867914
1739209875.0580409;-38.13080360867914
1739209875.0580454;-38.13080360867914
1739209875.05805;-45.120503652039325
1739209875.0580544;-45.120503652039325
1739209875.058059;-45.120503652039325
1739209875.0580635;-38.13080360867914
1739209875.058068;-45.120503652039325
1739209875.0580726;-45.120503652039325
1739209875.058077;-33.981070128970906
1739209875.0580816;-45.120503652039325
1739209875.058086;-38.13080360867914
1739209875.0580904;-33.981070128970906
1739209875.058095;-45.120503652039325
1739209875.0580995;-45.120503652039325
1739209875.058104;-38.13080360867914
1739209875.0581086;-33.981070128970906
1739209875.058113;-45.120503652039325
1739209875.0581176;-38.13080360867914
1739209875.0581222;-45.120503652039325
1739209875.0581267;-45.120503652039325
1739209875.058131;-38.13080360867914
1739209875.0581355;-45.120503652039325
1739209875.05814;-45.120503652039325
1739209875.0581446;-38.13080360867914
1739209875.058149;-38.13080360867914
1739209875.0581536;-45.120503652039325
1739209875.0581582;-33.981070128970906
1739209875.0581627;-45.120503652039325
1739209875.0581672;-45.120503652039325
1739209875.0581717;-45.120503652039325
1739209875.0581763;-38.13080360867914
1739209875.0581806;-38.13080360867914
1739209875.058185;-35.57807855764607
1739209875.0581896;-45.120503652039325
1739209875.0581942;-45.120503652039325
1739209875.0581987;-45.120503652039325
1739209875.0582032;-45.120503652039325
1739209875.0582078;-45.120503652039325
1739209875.0582123;-45.120503652039325
1739209875.0582168;-35.57807855764607
1739209875.0582213;-38.13080360867914
1739209875.0582256;-45.120503652039325
1739209875.0582302;-45.120503652039325
1739209875.0582347;-45.120503652039325
1739209875.0582392;-38.13080360867914
1739209875.0582438;-35.57807855764607
1739209875.0582483;-38.13080360867914
1739209875.0582528;-45.120503652039325
1739209875.0582573;-38.13080360867914
1739209875.0582619;-35.57807855764607
1739209875.0582664;-33.981070128970906
1739209875.0582707;-38.13080360867914
1739209875.0582752;-38.13080360867914
1739209875.0582798;-38.13080360867914
1739209875.0582843;-45.120503652039325
1739209875.0582888;-45.120503652039325
1739209875.0582933;-45.120503652039325
1739209875.0582979;-45.120503652039325
1739209875.0583024;-38.13080360867914
1739209875.058307;-45.120503652039325
1739209875.0583115;-38.13080360867914
1739209875.0583158;-38.13080360867914
1739209875.0583203;-45.120503652039325
1739209875.0583248;-38.13080360867914
1739209875.0583293;-32.816014438256545
1739209875.0583339;-45.120503652039325
1739209875.0583384;-45.120503652039325
1739209875.058343;-35.57807855764607
1739209875.0583475;-32.816014438256545
1739209875.058352;-33.981070128970906
1739209875.0583565;-45.120503652039325
1739209875.0583608;-45.120503652039325
1739209875.0583653;-38.13080360867914
1739209875.0583699;-38.13080360867914
1739209875.0583744;-45.120503652039325
1739209875.058379;-45.120503652039325
1739209875.0583835;-35.57807855764607
1739209875.058388;-45.120503652039325
1739209875.0583925;-45.120503652039325
1739209875.058397;-33.981070128970906
