CAN Message; 0x1d3:0000e2f203fbf8e9
1739209733.0967076;-45.120503652039325
1739209733.0967236;-45.120503652039325
1739209733.0967395;-38.13080360867914
1739209733.0967555;-45.120503652039325
1739209733.0967715;-45.120503652039325
1739209733.0967875;-33.981070128970906
1739209733.0968034;-45.120503652039325
1739209733.0968194;-45.120503652039325
1739209733.0968354;-45.120503652039325
1739209733.0968513;-38.13080360867914
1739209733.0968673;-38.13080360867914
1739209733.0968833;-45.120503652039325
1739209733.0968993;-45.120503652039325
1739209733.0969152;-45.120503652039325
1739209733.0969312;-38.13080360867914
1739209733.0969474;-45.120503652039325
1739209733.0969634;-38.13080360867914
1739209733.0969794;-35.57807855764607
1739209733.0969954;-45.120503652039325
1739209733.0970113;-45.120503652039325
1739209733.0970273;-38.13080360867914
1739209733.0970433;-35.57807855764607
1739209733.0970592;-38.13080360867914
1739209733.0970752;-45.120503652039325
1739209733.0970912;-45.120503652039325
1739209733.0971072;-38.13080360867914
1739209733.0971231;-38.13080360867914
1739209733.0971391;-45.120503652039325
1739209733.097155;-33.981070128970906
1739209733.097171;-38.13080360867914
1739209733.097187;-45.120503652039325
1739209733.097203;-38.13080360867914
1739209733.097219;-38.13080360867914
1739209733.097235;-45.120503652039325
1739209733.097251;-38.13080360867914
1739209733.097267;-45.120503652039325
1739209733.097283;-31.141103565318915
1739209733.0972989;-33.981070128970906
1739209733.0973148;-45.120503652039325
1739209733.0973308;-45.120503652039325
1739209733.0973468;-31.141103565318915
1739209733.097363;-38.13080360867914
1739209733.097379;-38.13080360867914
1739209733.097395;-38.13080360867914
1739209733.097411;-31.141103565318915
1739209733.097427;-33.981070128970906
1739209733.0974429;-45.120503652039325
1739209733.0974588;-38.13080360867914
1739209733.0974748;-35.57807855764607
1739209733.0974908;-45.120503652039325
1739209733.0975068;-45.120503652039325
1739209733.0975227;-38.13080360867914
1739209733.0975387;-31.141103565318915
1739209733.0975547;-30.49652367304973
1739209733.0975707;-38.13080360867914
1739209733.0975866;-33.981070128970906
1739209733.0976026;-38.13080360867914
1739209733.0976186;-38.13080360867914
1739209733.0976346;-45.120503652039325
1739209733.0976505;-38.13080360867914
1739209733.0976665;-38.13080360867914
1739209733.0976825;-33.981070128970906
1739209733.0976985;-38.13080360867914
1739209733.0977144;-45.120503652039325
1739209733.0977304;-45.120503652039325
1739209733.0977464;-45.120503652039325
1739209733.0977626;-45.120503652039325
1739209733.0977786;-38.13080360867914
1739209733.0977945;-33.981070128970906
1739209733.0978105;-32.816014438256545
1739209733.0978265;-38.13080360867914
1739209733.0978425;-38.13080360867914
1739209733.0978584;-38.13080360867914
1739209733.0978744;-35.57807855764607
1739209733.0978904;-35.57807855764607
1739209733.0979064;-45.120503652039325
1739209733.0979223;-38.13080360867914
1739209733.0979383;-28.992665084841942
1739209733.0979543;-38.13080360867914
1739209733.0979702;-45.120503652039325
1739209733.0979862;-45.120503652039325
1739209733.0980022;-45.120503652039325
1739209733.0980182;-45.120503652039325
1739209733.0980341;-45.120503652039325
1739209733.09805;-45.120503652039325
1739209733.098066;-45.120503652039325
1739209733.098082;-45.120503652039325
1739209733.098098;-45.120503652039325
1739209733.098114;-45.120503652039325
1739209733.09813;-45.120503652039325
1739209733.098146;-45.120503652039325
1739209733.098162;-45.120503652039325
1739209733.0981781;-45.120503652039325
1739209733.0981941;-38.13080360867914
1739209733.09821;-38.13080360867914
1739209733.098226;-45.120503652039325
1739209733.098242;-45.120503652039325
1739209733.098258;-38.13080360867914
1739209733.098274;-35.57807855764607
1739209733.09829;-45.120503652039325
1739209733.098306;-45.120503652039325
1739209733.098322;-33.981070128970906
1739209733.098338;-45.120503652039325
1739209733.0983539;-45.120503652039325
1739209733.0983698;-45.120503652039325
1739209733.0983858;-38.13080360867914
1739209733.0984018;-45.120503652039325
1739209733.0984178;-38.13080360867914
1739209733.0984337;-38.13080360867914
1739209733.0984497;-45.120503652039325
1739209733.0984657;-45.120503652039325
1739209733.0984817;-45.120503652039325
1739209733.0984976;-45.120503652039325
1739209733.0985136;-38.13080360867914
1739209733.0985296;-35.57807855764607
1739209733.0985456;-38.13080360867914
1739209733.0985615;-45.120503652039325
1739209733.0985775;-33.981070128970906
1739209733.0985937;-38.13080360867914
1739209733.0986097;-38.13080360867914
1739209733.0986257;-33.981070128970906
1739209733.0986416;-38.13080360867914
1739209733.0986576;-45.120503652039325
1739209733.0986736;-38.13080360867914
1739209733.0986896;-38.13080360867914
1739209733.0987055;-38.13080360867914
1739209733.0987215;-38.13080360867914
1739209733.0987375;-45.120503652039325
1739209733.0987535;-45.120503652039325
1739209733.0987694;-38.13080360867914
1739209733.0987854;-32.816014438256545
1739209733.0988014;-45.120503652039325
1739209733.0988173;-38.13080360867914
1739209733.0988333;-33.981070128970906
1739209733.0988493;-45.120503652039325
1739209733.0988653;-38.13080360867914
1739209733.0988812;-38.13080360867914
1739209733.0988972;-45.120503652039325
1739209733.0989132;-45.120503652039325
1739209733.0989292;-45.120503652039325
1739209733.0989451;-45.120503652039325
1739209733.098961;-45.120503652039325
1739209733.098977;-45.120503652039325
1739209733.0989933;-38.13080360867914
1739209733.0990093;-38.13080360867914
1739209733.0990252;-38.13080360867914
1739209733.0990412;-38.13080360867914
1739209733.0990572;-38.13080360867914
1739209733.0990732;-38.13080360867914
1739209733.0990891;-38.13080360867914
1739209733.0991051;-32.816014438256545
1739209733.099121;-38.13080360867914
1739209733.099137;-35.57807855764607
1739209733.099153;-38.13080360867914
1739209733.099169;-38.13080360867914
1739209733.099185;-38.13080360867914
1739209733.099201;-38.13080360867914
1739209733.099217;-38.13080360867914
1739209733.099233;-45.120503652039325
1739209733.099249;-45.120503652039325
1739209733.0992649;-38.13080360867914
1739209733.0992808;-38.13080360867914
1739209733.0992968;-38.13080360867914
1739209733.0993128;-38.13080360867914
1739209733.0993288;-35.57807855764607
1739209733.0993447;-45.120503652039325
1739209733.0993607;-33.981070128970906
1739209733.0993767;-45.120503652039325
1739209733.0993927;-45.120503652039325
1739209733.0994089;-45.120503652039325
1739209733.0994248;-45.120503652039325
1739209733.0994408;-33.981070128970906
1739209733.0994568;-45.120503652039325
1739209733.0994728;-38.13080360867914
1739209733.0994887;-45.120503652039325
1739209733.0995047;-38.13080360867914
1739209733.0995207;-33.981070128970906
1739209733.0995367;-38.13080360867914
1739209733.0995526;-38.13080360867914
1739209733.0995686;-38.13080360867914
1739209733.0995846;-32.816014438256545
1739209733.0996006;-45.120503652039325
1739209733.0996165;-33.981070128970906
1739209733.0996325;-38.13080360867914
1739209733.0996485;-35.57807855764607
1739209733.0996644;-45.120503652039325
1739209733.0996804;-45.120503652039325
1739209733.0996964;-35.57807855764607
1739209733.0997124;-38.13080360867914
1739209733.0997283;-38.13080360867914
1739209733.0997443;-38.13080360867914
1739209733.0997603;-38.13080360867914
1739209733.0997763;-38.13080360867914
1739209733.0997922;-38.13080360867914
1739209733.0998082;-38.13080360867914
1739209733.0998244;-38.13080360867914
1739209733.0998404;-33.981070128970906
1739209733.0998564;-45.120503652039325
1739209733.0998724;-33.981070128970906
1739209733.0998883;-35.57807855764607
1739209733.0999043;-45.120503652039325
1739209733.0999203;-38.13080360867914
1739209733.0999362;-45.120503652039325
1739209733.0999522;-38.13080360867914
1739209733.0999682;-32.816014438256545
1739209733.0999842;-38.13080360867914
1739209733.1000001;-38.13080360867914
1739209733.100016;-38.13080360867914
1739209733.100032;-45.120503652039325
1739209733.100048;-45.120503652039325
1739209733.100064;-38.13080360867914
1739209733.10008;-38.13080360867914
1739209733.100096;-38.13080360867914
1739209733.100112;-45.120503652039325
1739209733.100128;-45.120503652039325
1739209733.100144;-38.13080360867914
1739209733.10016;-38.13080360867914
1739209733.1001759;-38.13080360867914
1739209733.1001918;-38.13080360867914
1739209733.1002078;-38.13080360867914
1739209733.100224;-35.57807855764607
1739209733.10024;-38.13080360867914
1739209733.100256;-45.120503652039325
1739209733.100272;-38.13080360867914
1739209733.100288;-38.13080360867914
1739209733.100304;-38.13080360867914
1739209733.1003199;-45.120503652039325
1739209733.1003358;-45.120503652039325
1739209733.1003518;-35.57807855764607
1739209733.1003678;-38.13080360867914
1739209733.1003838;-33.981070128970906
1739209733.1003997;-31.141103565318915
1739209733.1004157;-45.120503652039325
1739209733.1004317;-45.120503652039325
1739209733.1004477;-45.120503652039325
1739209733.1004636;-33.981070128970906
1739209733.1004796;-33.981070128970906
1739209733.1004956;-45.120503652039325
1739209733.1005116;-45.120503652039325
1739209733.1005275;-38.13080360867914
1739209733.1005435;-45.120503652039325
1739209733.1005595;-45.120503652039325
1739209733.1005754;-45.120503652039325
1739209733.1005914;-35.57807855764607
1739209733.1006074;-35.57807855764607
1739209733.1006234;-38.13080360867914
1739209733.1006396;-33.981070128970906
1739209733.1006556;-28.992665084841942
1739209733.1006715;-31.141103565318915
1739209733.1006875;-45.120503652039325
1739209733.1007035;-45.120503652039325
1739209733.1007195;-38.13080360867914
1739209733.1007354;-45.120503652039325
1739209733.1007514;-38.13080360867914
1739209733.1007674;-38.13080360867914
1739209733.1007833;-32.816014438256545
1739209733.1007993;-38.13080360867914
1739209733.1008153;-38.13080360867914
1739209733.1008313;-38.13080360867914
1739209733.1008472;-38.13080360867914
1739209733.1008632;-38.13080360867914
1739209733.1008792;-45.120503652039325
1739209733.1008952;-38.13080360867914
1739209733.1009111;-31.141103565318915
1739209733.100927;-45.120503652039325
1739209733.100943;-45.120503652039325
1739209733.100959;-32.816014438256545
1739209733.100975;-45.120503652039325
1739209733.100991;-45.120503652039325
1739209733.101007;-45.120503652039325
1739209733.101023;-45.120503652039325
1739209733.1010392;-45.120503652039325
1739209733.1010551;-45.120503652039325
1739209733.1010711;-38.13080360867914
1739209733.101087;-38.13080360867914
1739209733.101103;-38.13080360867914
1739209733.101119;-45.120503652039325
1739209733.101135;-38.13080360867914
1739209733.101151;-38.13080360867914
1739209733.101167;-32.81601443825658
1739209733.101183;-45.120503652039325
1739209733.101199;-45.120503652039325
1739209733.101215;-38.13080360867914
1739209733.1012309;-38.13080360867914
1739209733.1012468;-35.57807855764607
1739209733.1012628;-45.120503652039325
1739209733.1012788;-45.120503652039325
1739209733.1012948;-26.991370085610722
1739209733.1013107;-38.13080360867914
1739209733.1013267;-45.120503652039325
1739209733.1013427;-45.120503652039325
1739209733.1013587;-33.981070128970906
1739209733.1013746;-45.120503652039325
1739209733.1013906;-45.120503652039325
1739209733.1014066;-45.120503652039325
1739209733.1014225;-33.981070128970956
1739209733.1014385;-45.120503652039325
1739209733.1014547;-45.120503652039325
1739209733.1014707;-45.120503652039325
1739209733.1014867;-45.120503652039325
1739209733.1015027;-45.120503652039325
1739209733.1015186;-45.120503652039325
1739209733.1015346;-45.120503652039325
1739209733.1015506;-26.991370085610722
1739209733.1015666;-31.141103565318893
1739209733.1015825;-45.120503652039325
1739209733.1015985;-35.57807855764607
1739209733.1016145;-38.13080360867914
1739209733.1016304;-45.120503652039325
1739209733.1016464;-45.120503652039325
1739209733.1016624;-45.120503652039325
1739209733.1016784;-45.120503652039325
1739209733.1016943;-45.120503652039325
1739209733.1017103;-38.13080360867914
1739209733.1017263;-45.120503652039325
1739209733.1017423;-38.13080360867914
1739209733.1017582;-38.13080360867914
1739209733.1017742;-38.13080360867914
1739209733.1017902;-38.13080360867914
1739209733.1018062;-38.13080360867914
1739209733.1018221;-38.13080360867914
1739209733.101838;-45.120503652039325
1739209733.1018543;-38.13080360867914
1739209733.1018703;-38.13080360867914
1739209733.1018863;-45.120503652039325
1739209733.1019022;-45.120503652039325
1739209733.1019182;-45.120503652039325
1739209733.1019342;-45.120503652039325
1739209733.1019502;-45.120503652039325
1739209733.1019661;-45.120503652039325
1739209733.101982;-45.120503652039325
1739209733.101998;-45.120503652039325
1739209733.102014;-45.120503652039325
1739209733.10203;-45.120503652039325
1739209733.102046;-45.120503652039325
1739209733.102062;-45.120503652039325
1739209733.102078;-38.13080360867914
1739209733.102094;-38.13080360867914
1739209733.10211;-38.13080360867914
1739209733.102126;-38.13080360867914
1739209733.1021419;-38.13080360867914
1739209733.1021578;-38.13080360867914
1739209733.1021738;-45.120503652039325
1739209733.1021898;-38.13080360867914
1739209733.1022058;-35.57807855764607
1739209733.1022217;-45.120503652039325
1739209733.1022377;-45.120503652039325
1739209733.1022537;-30.49652367304973
1739209733.10227;-32.816014438256545
1739209733.1022859;-45.120503652039325
1739209733.1023018;-38.13080360867914
1739209733.1023178;-38.13080360867914
1739209733.1023338;-38.13080360867914
1739209733.1023498;-38.13080360867914
1739209733.1023657;-38.13080360867914
1739209733.1023817;-38.13080360867914
1739209733.1023977;-38.13080360867914
1739209733.1024137;-38.13080360867914
1739209733.1024296;-45.120503652039325
1739209733.1024456;-38.13080360867914
1739209733.1024616;-32.816014438256545
1739209733.1024776;-45.120503652039325
1739209733.1024935;-45.120503652039325
1739209733.1025095;-32.816014438256545
1739209733.1025255;-32.816014438256545
1739209733.1025414;-45.120503652039325
1739209733.1025574;-38.13080360867914
1739209733.1025734;-33.981070128970906
1739209733.1025894;-45.120503652039325
1739209733.1026053;-38.13080360867914
1739209733.1026213;-45.120503652039325
1739209733.1026373;-33.981070128970906
1739209733.1026533;-38.13080360867914
1739209733.1026692;-38.13080360867914
1739209733.1026855;-38.13080360867914
1739209733.1027014;-33.981070128970906
1739209733.1027174;-29.438486411369333
1739209733.1027334;-45.120503652039325
1739209733.1027493;-45.120503652039325
1739209733.1027653;-35.57807855764607
1739209733.1027813;-32.816014438256545
1739209733.1027973;-45.120503652039325
1739209733.1028132;-38.13080360867914
1739209733.1028292;-33.981070128970906
1739209733.1028452;-38.13080360867914
1739209733.1028612;-38.13080360867914
1739209733.1028771;-38.13080360867914
1739209733.102893;-38.13080360867914
1739209733.102909;-38.13080360867914
1739209733.102925;-38.13080360867914
1739209733.102941;-38.13080360867914
1739209733.102957;-45.120503652039325
1739209733.102973;-45.120503652039325
1739209733.102989;-38.13080360867914
1739209733.103005;-38.13080360867914
1739209733.103021;-45.120503652039325
1739209733.1030369;-38.13080360867914
1739209733.1030529;-38.13080360867914
1739209733.1030688;-38.13080360867914
1739209733.103085;-38.13080360867914
1739209733.103101;-38.13080360867914
1739209733.103117;-45.120503652039325
1739209733.103133;-45.120503652039325
1739209733.103149;-38.13080360867914
1739209733.103165;-38.13080360867914
1739209733.103181;-38.13080360867914
1739209733.1031969;-38.13080360867914
1739209733.1032128;-45.120503652039325
1739209733.1032288;-45.120503652039325
1739209733.1032448;-35.57807855764607
1739209733.1032608;-38.13080360867914
1739209733.1032767;-45.120503652039325
1739209733.1032927;-45.120503652039325
1739209733.1033087;-38.13080360867914
1739209733.1033247;-38.13080360867914
1739209733.1033406;-45.120503652039325
1739209733.1033566;-35.57807855764607
1739209733.1033726;-33.981070128970906
1739209733.1033885;-45.120503652039325
1739209733.1034045;-45.120503652039325
1739209733.1034205;-45.120503652039325
1739209733.1034365;-38.13080360867914
1739209733.1034524;-45.120503652039325
1739209733.1034684;-38.13080360867914
1739209733.1034844;-38.13080360867914
1739209733.1035006;-38.13080360867914
1739209733.1035166;-38.13080360867914
1739209733.1035326;-45.120503652039325
1739209733.1035485;-38.13080360867914
1739209733.1035645;-38.13080360867914
1739209733.1035805;-38.13080360867914
1739209733.1035964;-45.120503652039325
1739209733.1036124;-38.13080360867914
1739209733.1036284;-33.981070128970906
1739209733.1036444;-38.13080360867914
1739209733.1036603;-45.120503652039325
1739209733.1036763;-38.13080360867914
1739209733.1036923;-38.13080360867914
1739209733.1037083;-45.120503652039325
1739209733.1037242;-38.13080360867914
1739209733.1037402;-45.120503652039325
1739209733.1037562;-38.13080360867914
1739209733.1037722;-45.120503652039325
1739209733.1037881;-38.13080360867914
1739209733.103804;-45.120503652039325
1739209733.10382;-45.120503652039325
1739209733.103836;-38.13080360867914
1739209733.103852;-38.13080360867914
1739209733.103868;-38.13080360867914
1739209733.103884;-45.120503652039325
1739209733.1039;-45.120503652039325
1739209733.1039162;-38.13080360867914
1739209733.1039321;-38.13080360867914
1739209733.103948;-45.120503652039325
1739209733.103964;-45.120503652039325
1739209733.10398;-38.13080360867914
1739209733.103996;-33.981070128970906
1739209733.104012;-35.57807855764607
1739209733.104028;-38.13080360867914
1739209733.104044;-35.57807855764607
1739209733.10406;-38.13080360867914
1739209733.104076;-38.13080360867914
1739209733.104092;-45.120503652039325
1739209733.1041079;-35.57807855764607
1739209733.1041238;-38.13080360867914
1739209733.1041398;-38.13080360867914
1739209733.1041558;-45.120503652039325
1739209733.1041718;-45.120503652039325
1739209733.1041877;-35.57807855764607
1739209733.1042037;-45.120503652039325
1739209733.1042197;-45.120503652039325
1739209733.1042356;-38.13080360867914
1739209733.1042516;-38.13080360867914
1739209733.1042676;-28.58837851428586
1739209733.1042836;-35.57807855764607
1739209733.1042995;-45.120503652039325
1739209733.1043158;-45.120503652039325
1739209733.1043317;-38.13080360867914
1739209733.1043477;-38.13080360867914
1739209733.1043637;-38.13080360867914
1739209733.1043797;-45.120503652039325
1739209733.1043956;-33.981070128970956
1739209733.1044116;-45.120503652039325
1739209733.1044276;-35.57807855764607
1739209733.1044436;-38.13080360867914
1739209733.1044595;-45.120503652039325
1739209733.1044755;-45.120503652039325
1739209733.1044915;-45.120503652039325
1739209733.1045074;-38.13080360867914
1739209733.1045234;-30.49652367304973
1739209733.1045394;-32.816014438256545
1739209733.1045554;-45.120503652039325
1739209733.1045713;-45.120503652039325
1739209733.1045873;-38.13080360867914
1739209733.1046033;-35.57807855764607
1739209733.1046193;-45.120503652039325
1739209733.1046352;-45.120503652039325
1739209733.1046512;-45.120503652039325
1739209733.1046672;-45.120503652039325
1739209733.1046832;-35.57807855764607
1739209733.1046991;-38.13080360867914
1739209733.104715;-45.120503652039325
1739209733.1047313;-45.120503652039325
1739209733.1047473;-45.120503652039325
1739209733.1047633;-45.120503652039325
1739209733.1047792;-45.120503652039325
1739209733.1047952;-45.120503652039325
1739209733.1048112;-45.120503652039325
1739209733.1048272;-45.120503652039325
1739209733.1048431;-45.120503652039325
1739209733.104859;-38.13080360867914
1739209733.104875;-35.57807855764607
1739209733.104891;-38.13080360867914
1739209733.104907;-31.141103565318893
1739209733.104923;-31.141103565318893
1739209733.104939;-45.120503652039325
1739209733.104955;-38.13080360867914
1739209733.104971;-35.57807855764607
1739209733.104987;-38.13080360867914
1739209733.1050029;-45.120503652039325
1739209733.1050189;-38.13080360867914
1739209733.1050348;-45.120503652039325
1739209733.1050508;-45.120503652039325
1739209733.1050668;-35.57807855764607
1739209733.1050828;-32.816014438256545
1739209733.1050987;-45.120503652039325
1739209733.1051147;-45.120503652039325
1739209733.105131;-32.816014438256545
1739209733.105147;-38.13080360867914
1739209733.1051629;-38.13080360867914
1739209733.1051788;-35.57807855764607
1739209733.1051948;-38.13080360867914
1739209733.1052108;-35.57807855764607
1739209733.1052268;-38.13080360867914
1739209733.1052427;-38.13080360867914
1739209733.1052587;-38.13080360867914
1739209733.1052747;-45.120503652039325
1739209733.1052907;-45.120503652039325
1739209733.1053066;-45.120503652039325
1739209733.1053226;-38.13080360867914
1739209733.1053386;-38.13080360867914
1739209733.1053545;-45.120503652039325
1739209733.1053705;-45.120503652039325
1739209733.1053865;-38.13080360867914
1739209733.1054025;-45.120503652039325
1739209733.1054184;-38.13080360867914
1739209733.1054344;-35.57807855764607
1739209733.1054504;-38.13080360867914
1739209733.1054664;-38.13080360867914
1739209733.1054823;-38.13080360867914
1739209733.1054983;-45.120503652039325
1739209733.1055143;-35.57807855764607
1739209733.1055303;-35.57807855764607
1739209733.1055465;-45.120503652039325
1739209733.1055624;-45.120503652039325
1739209733.1055784;-38.13080360867914
1739209733.1055944;-38.13080360867914
1739209733.1056104;-38.13080360867914
1739209733.1056263;-35.57807855764607
1739209733.1056423;-45.120503652039325
1739209733.1056583;-45.120503652039325
1739209733.1056743;-38.13080360867914
1739209733.1056902;-45.120503652039325
1739209733.1057062;-45.120503652039325
1739209733.1057222;-45.120503652039325
1739209733.1057382;-45.120503652039325
1739209733.1057541;-45.120503652039325
1739209733.10577;-38.13080360867914
1739209733.105786;-38.13080360867914
1739209733.105802;-45.120503652039325
1739209733.105818;-35.57807855764607
1739209733.105834;-45.120503652039325
1739209733.10585;-45.120503652039325
1739209733.105866;-38.13080360867914
1739209733.105882;-38.13080360867914
1739209733.105898;-38.13080360867914
1739209733.1059139;-38.13080360867914
1739209733.1059299;-38.13080360867914
1739209733.105946;-45.120503652039325
1739209733.105962;-45.120503652039325
1739209733.105978;-45.120503652039325
1739209733.105994;-33.981070128970906
1739209733.10601;-45.120503652039325
1739209733.106026;-45.120503652039325
1739209733.106042;-45.120503652039325
1739209733.106058;-38.13080360867914
1739209733.1060739;-31.141103565318915
1739209733.1060898;-45.120503652039325
1739209733.1061058;-45.120503652039325
1739209733.1061218;-45.120503652039325
1739209733.1061378;-32.816014438256545
1739209733.1061537;-38.13080360867914
1739209733.1061697;-45.120503652039325
1739209733.1061857;-45.120503652039325
1739209733.1062016;-45.120503652039325
1739209733.1062176;-38.13080360867914
1739209733.1062336;-38.13080360867914
1739209733.1062496;-38.13080360867914
1739209733.1062655;-45.120503652039325
1739209733.1062815;-45.120503652039325
1739209733.1062975;-45.120503652039325
1739209733.1063135;-38.13080360867914
1739209733.1063294;-28.992665084841942
1739209733.1063454;-38.13080360867914
1739209733.1063616;-38.13080360867914
1739209733.1063776;-45.120503652039325
1739209733.1063936;-45.120503652039325
1739209733.1064095;-33.981070128970906
1739209733.1064255;-38.13080360867914
1739209733.1064415;-38.13080360867914
1739209733.1064575;-38.13080360867914
1739209733.1064734;-38.13080360867914
1739209733.1064894;-33.981070128970906
1739209733.1065054;-45.120503652039325
1739209733.1065214;-45.120503652039325
1739209733.1065373;-45.120503652039325
1739209733.1065533;-45.120503652039325
1739209733.1065693;-38.13080360867914
1739209733.1065853;-45.120503652039325
1739209733.1066012;-45.120503652039325
1739209733.1066172;-45.120503652039325
1739209733.1066332;-45.120503652039325
1739209733.1066492;-38.13080360867914
1739209733.1066651;-38.13080360867914
1739209733.106681;-45.120503652039325
1739209733.106697;-38.13080360867914
1739209733.106713;-35.57807855764607
1739209733.106729;-33.981070128970906
1739209733.106745;-45.120503652039325
1739209733.106761;-38.13080360867914
1739209733.1067772;-38.13080360867914
1739209733.1067932;-38.13080360867914
1739209733.1068091;-45.120503652039325
1739209733.106825;-38.13080360867914
1739209733.106841;-35.57807855764607
1739209733.106857;-45.120503652039325
1739209733.106873;-45.120503652039325
1739209733.106889;-45.120503652039325
1739209733.106905;-33.981070128970906
1739209733.106921;-45.120503652039325
1739209733.106937;-45.120503652039325
1739209733.106953;-35.57807855764607
1739209733.1069689;-38.13080360867914
1739209733.1069849;-32.816014438256545
1739209733.1070008;-45.120503652039325
1739209733.1070168;-45.120503652039325
1739209733.1070328;-38.13080360867914
1739209733.1070487;-38.13080360867914
1739209733.1070647;-45.120503652039325
1739209733.1070807;-45.120503652039325
1739209733.1070967;-45.120503652039325
1739209733.1071126;-45.120503652039325
1739209733.1071286;-45.120503652039325
1739209733.1071446;-45.120503652039325
1739209733.1071606;-45.120503652039325
1739209733.1071768;-45.120503652039325
1739209733.1071928;-45.120503652039325
1739209733.1072087;-38.13080360867914
1739209733.1072247;-45.120503652039325
1739209733.1072407;-45.120503652039325
1739209733.1072567;-38.13080360867914
1739209733.1072726;-38.13080360867914
1739209733.1072886;-38.13080360867914
1739209733.1073046;-32.816014438256545
1739209733.1073205;-35.57807855764607
1739209733.1073365;-45.120503652039325
1739209733.1073525;-38.13080360867914
1739209733.1073685;-38.13080360867914
1739209733.1073844;-38.13080360867914
1739209733.1074004;-45.120503652039325
1739209733.1074164;-45.120503652039325
1739209733.1074324;-45.120503652039325
1739209733.1074483;-45.120503652039325
1739209733.1074643;-45.120503652039325
1739209733.1074803;-38.13080360867914
1739209733.1074963;-45.120503652039325
1739209733.1075122;-45.120503652039325
1739209733.1075282;-38.13080360867914
1739209733.1075442;-45.120503652039325
1739209733.1075602;-33.981070128970906
1739209733.1075761;-35.57807855764607
1739209733.1075923;-35.57807855764607
1739209733.1076083;-38.13080360867914
1739209733.1076243;-30.49652367304973
1739209733.1076403;-32.816014438256545
1739209733.1076562;-38.13080360867914
1739209733.1076722;-45.120503652039325
1739209733.1076882;-38.13080360867914
1739209733.1077042;-35.57807855764607
1739209733.1077201;-45.120503652039325
1739209733.107736;-38.13080360867914
1739209733.107752;-45.120503652039325
1739209733.107768;-45.120503652039325
1739209733.107784;-35.57807855764607
1739209733.1078;-38.13080360867914
1739209733.107816;-35.57807855764607
1739209733.107832;-38.13080360867914
1739209733.107848;-45.120503652039325
1739209733.107864;-45.120503652039325
1739209733.1078799;-35.57807855764607
1739209733.1078959;-30.49652367304973
1739209733.1079118;-45.120503652039325
1739209733.1079278;-45.120503652039325
1739209733.1079438;-45.120503652039325
1739209733.1079597;-38.13080360867914
1739209733.1079757;-45.120503652039325
1739209733.1079917;-45.120503652039325
1739209733.108008;-45.120503652039325
1739209733.108024;-45.120503652039325
1739209733.1080399;-38.13080360867914
1739209733.1080558;-38.13080360867914
1739209733.1080718;-38.13080360867914
1739209733.1080878;-38.13080360867914
1739209733.1081038;-38.13080360867914
1739209733.1081197;-45.120503652039325
1739209733.1081357;-29.438486411369333
1739209733.1081517;-29.438486411369333
1739209733.1081676;-45.120503652039325
1739209733.1081836;-45.120503652039325
1739209733.1081996;-32.816014438256545
1739209733.1082156;-32.816014438256545
1739209733.1082315;-38.13080360867914
1739209733.1082475;-38.13080360867914
1739209733.1082635;-45.120503652039325
1739209733.1082795;-45.120503652039325
1739209733.1082954;-45.120503652039325
1739209733.1083114;-45.120503652039325
1739209733.1083274;-33.981070128970906
1739209733.1083434;-33.981070128970906
1739209733.1083593;-38.13080360867914
1739209733.1083753;-45.120503652039325
1739209733.1083913;-32.816014438256545
1739209733.1084075;-29.438486411369333
1739209733.1084235;-45.120503652039325
1739209733.1084394;-45.120503652039325
1739209733.1084554;-32.816014438256545
1739209733.1084714;-35.57807855764607
1739209733.1084874;-45.120503652039325
1739209733.1085033;-45.120503652039325
1739209733.1085193;-38.13080360867914
1739209733.1085353;-38.13080360867914
1739209733.1085513;-45.120503652039325
1739209733.1085672;-45.120503652039325
1739209733.1085832;-45.120503652039325
1739209733.1085992;-38.13080360867914
1739209733.1086152;-38.13080360867914
1739209733.1086311;-45.120503652039325
1739209733.108647;-45.120503652039325
1739209733.108663;-45.120503652039325
1739209733.108679;-45.120503652039325
1739209733.108695;-45.120503652039325
1739209733.108711;-45.120503652039325
1739209733.108727;-38.13080360867914
1739209733.108743;-38.13080360867914
1739209733.108759;-45.120503652039325
1739209733.108775;-35.57807855764607
1739209733.1087909;-27.267205301931607
1739209733.1088068;-38.13080360867914
1739209733.108823;-38.13080360867914
1739209733.108839;-32.816014438256545
1739209733.108855;-30.49652367304973
1739209733.108871;-45.120503652039325
1739209733.108887;-45.120503652039325
1739209733.108903;-45.120503652039325
1739209733.108919;-32.81601443825658
1739209733.1089349;-38.13080360867914
1739209733.1089509;-45.120503652039325
1739209733.1089668;-38.13080360867914
1739209733.1089828;-38.13080360867914
1739209733.1089988;-45.120503652039325
1739209733.1090147;-45.120503652039325
1739209733.1090248;-38.13080360867914
1739209733.1090345;-31.141103565318915
1739209733.1090446;-33.981070128970906
1739209733.1090543;-45.120503652039325
1739209733.1090643;-38.13080360867914
1739209733.1090744;-38.13080360867914
1739209733.1090841;-35.57807855764607
1739209733.1090941;-38.13080360867914
1739209733.1091042;-38.13080360867914
1739209733.109114;-32.816014438256545
1739209733.109124;-38.13080360867914
1739209733.1091337;-38.13080360867914
1739209733.1091437;-35.57807855764607
1739209733.1091537;-33.981070128970906
1739209733.1091635;-45.120503652039325
1739209733.1091735;-38.13080360867914
