CAN Message; 0x150:020056fde0f2a858
1739209646.4229636;-45.120503652039325
1739209646.4229653;-45.120503652039325
1739209646.4229667;-45.120503652039325
1739209646.4229684;-38.13080360867914
1739209646.4229698;-45.120503652039325
1739209646.4229715;-27.267205301931607
1739209646.422973;-31.141103565318915
1739209646.4229743;-38.13080360867914
1739209646.422976;-45.120503652039325
1739209646.4229774;-35.57807855764607
1739209646.422979;-38.13080360867914
1739209646.4229805;-45.120503652039325
1739209646.4229822;-38.13080360867914
1739209646.4229836;-38.13080360867914
1739209646.4229853;-33.981070128970906
1739209646.4229867;-45.120503652039325
1739209646.4229884;-38.13080360867914
1739209646.4229898;-35.57807855764607
1739209646.4229915;-45.120503652039325
1739209646.422993;-45.120503652039325
1739209646.4229946;-33.981070128970906
1739209646.422996;-38.13080360867914
1739209646.4229977;-33.981070128970906
1739209646.4229991;-38.13080360867914
1739209646.4230008;-38.13080360867914
1739209646.4230022;-33.981070128970906
1739209646.423004;-33.981070128970906
1739209646.4230053;-38.13080360867914
1739209646.423007;-38.13080360867914
1739209646.4230084;-38.13080360867914
1739209646.42301;-33.981070128970906
1739209646.4230115;-38.13080360867914
1739209646.4230132;-38.13080360867914
1739209646.4230146;-38.13080360867914
1739209646.423016;-45.120503652039325
1739209646.4230177;-45.120503652039325
1739209646.4230192;-38.13080360867914
1739209646.4230208;-32.816014438256545
1739209646.4230223;-38.13080360867914
1739209646.423024;-45.120503652039325
1739209646.4230254;-38.13080360867914
1739209646.423027;-38.13080360867914
1739209646.4230285;-45.120503652039325
1739209646.4230301;-45.120503652039325
1739209646.4230316;-38.13080360867914
1739209646.4230332;-38.13080360867914
1739209646.4230347;-38.13080360867914
1739209646.4230363;-45.120503652039325
1739209646.4230378;-33.981070128970906
1739209646.4230394;-35.57807855764607
1739209646.4230409;-45.120503652039325
1739209646.4230425;-45.120503652039325
1739209646.423044;-35.57807855764607
1739209646.4230456;-38.13080360867914
1739209646.423047;-31.141103565318915
1739209646.4230487;-45.120503652039325
1739209646.4230502;-45.120503652039325
1739209646.4230518;-35.57807855764607
1739209646.4230533;-45.120503652039325
1739209646.4230547;-45.120503652039325
1739209646.4230564;-33.981070128970906
1739209646.4230578;-38.13080360867914
1739209646.4230595;-45.120503652039325
1739209646.423061;-45.120503652039325
1739209646.4230626;-45.120503652039325
1739209646.423064;-45.120503652039325
1739209646.4230657;-33.981070128970906
1739209646.423067;-38.13080360867914
1739209646.4230688;-45.120503652039325
1739209646.4230702;-45.120503652039325
1739209646.4230719;-38.13080360867914
1739209646.4230733;-45.120503652039325
1739209646.423075;-45.120503652039325
1739209646.4230764;-45.120503652039325
1739209646.423078;-45.120503652039325
1739209646.4230795;-45.120503652039325
1739209646.4230812;-38.13080360867914
1739209646.4230826;-45.120503652039325
1739209646.4230843;-38.13080360867914
1739209646.4230857;-38.13080360867914
1739209646.4230874;-38.13080360867914
1739209646.4230888;-45.120503652039325
1739209646.4230905;-38.13080360867914
1739209646.423092;-45.120503652039325
1739209646.4230933;-38.13080360867914
1739209646.423095;-38.13080360867914
1739209646.4230964;-35.57807855764607
1739209646.423098;-35.57807855764607
1739209646.4230995;-38.13080360867914
1739209646.4231012;-38.13080360867914
1739209646.4231026;-45.120503652039325
1739209646.4231043;-45.120503652039325
1739209646.4231057;-38.13080360867914
1739209646.4231074;-45.120503652039325
1739209646.4231088;-45.120503652039325
1739209646.4231105;-45.120503652039325
1739209646.423112;-45.120503652039325
1739209646.4231136;-38.13080360867914
1739209646.423115;-45.120503652039325
1739209646.4231167;-45.120503652039325
1739209646.423118;-38.13080360867914
1739209646.4231198;-38.13080360867914
1739209646.4231212;-38.13080360867914
1739209646.423123;-35.57807855764607
1739209646.4231243;-38.13080360867914
1739209646.423126;-38.13080360867914
1739209646.4231274;-38.13080360867914
1739209646.423129;-38.13080360867914
1739209646.4231305;-33.981070128970906
1739209646.423132;-35.57807855764607
1739209646.4231336;-45.120503652039325
1739209646.423135;-45.120503652039325
1739209646.4231367;-45.120503652039325
1739209646.4231381;-38.13080360867914
1739209646.4231398;-45.120503652039325
1739209646.4231412;-45.120503652039325
1739209646.423143;-38.13080360867914
1739209646.4231443;-38.13080360867914
1739209646.423146;-45.120503652039325
1739209646.4231474;-45.120503652039325
1739209646.423149;-33.981070128970906
1739209646.4231505;-38.13080360867914
1739209646.4231522;-38.13080360867914
1739209646.4231536;-45.120503652039325
1739209646.4231553;-38.13080360867914
1739209646.4231567;-38.13080360867914
1739209646.4231584;-33.981070128970906
1739209646.4231598;-27.8777449560314
1739209646.4231615;-38.13080360867914
1739209646.423163;-45.120503652039325
1739209646.4231646;-38.13080360867914
1739209646.423166;-38.13080360867914
1739209646.4231677;-45.120503652039325
1739209646.4231691;-45.120503652039325
1739209646.4231708;-45.120503652039325
1739209646.4231722;-38.13080360867914
1739209646.4231737;-45.120503652039325
1739209646.4231753;-38.13080360867914
1739209646.4231768;-38.13080360867914
1739209646.4231784;-38.13080360867914
1739209646.4231799;-45.120503652039325
1739209646.4231815;-45.120503652039325
1739209646.423183;-45.120503652039325
1739209646.4231846;-32.816014438256545
1739209646.423186;-38.13080360867914
1739209646.4231877;-45.120503652039325
1739209646.4231892;-38.13080360867914
1739209646.4231908;-35.57807855764607
1739209646.4231923;-38.13080360867914
1739209646.423194;-38.13080360867914
1739209646.4231954;-45.120503652039325
1739209646.423197;-45.120503652039325
1739209646.4231985;-45.120503652039325
1739209646.4232001;-45.120503652039325
1739209646.4232016;-45.120503652039325
1739209646.4232032;-38.13080360867914
1739209646.4232047;-38.13080360867914
1739209646.4232063;-38.13080360867914
1739209646.4232078;-45.120503652039325
1739209646.4232094;-38.13080360867914
1739209646.4232109;-45.120503652039325
1739209646.4232123;-38.13080360867914
1739209646.423214;-38.13080360867914
1739209646.4232154;-45.120503652039325
1739209646.423217;-45.120503652039325
1739209646.4232185;-38.13080360867914
1739209646.4232202;-45.120503652039325
1739209646.4232216;-31.141103565318915
1739209646.4232233;-31.141103565318893
1739209646.4232247;-35.57807855764607
1739209646.4232264;-45.120503652039325
1739209646.4232278;-38.13080360867914
1739209646.4232295;-33.981070128970906
1739209646.423231;-45.120503652039325
1739209646.4232326;-38.13080360867914
1739209646.423234;-32.81601443825658
1739209646.4232357;-33.981070128970906
1739209646.423237;-38.13080360867914
1739209646.4232388;-38.13080360867914
1739209646.4232402;-38.13080360867914
1739209646.4232419;-45.120503652039325
1739209646.4232433;-45.120503652039325
1739209646.423245;-45.120503652039325
1739209646.4232464;-28.992665084841942
1739209646.423248;-31.141103565318915
1739209646.4232495;-45.120503652039325
1739209646.423251;-38.13080360867914
1739209646.4232526;-45.120503652039325
1739209646.423254;-38.13080360867914
1739209646.4232557;-38.13080360867914
1739209646.423257;-38.13080360867914
1739209646.4232588;-38.13080360867914
1739209646.4232602;-33.981070128970906
1739209646.423262;-35.57807855764607
1739209646.4232633;-38.13080360867914
1739209646.423265;-38.13080360867914
1739209646.4232664;-38.13080360867914
1739209646.423268;-38.13080360867914
1739209646.4232695;-35.57807855764607
1739209646.4232712;-32.816014438256545
1739209646.4232726;-38.13080360867914
1739209646.4232743;-45.120503652039325
1739209646.4232757;-38.13080360867914
1739209646.4232774;-35.57807855764607
1739209646.4232788;-45.120503652039325
1739209646.4232805;-45.120503652039325
1739209646.423282;-33.981070128970906
1739209646.4232836;-38.13080360867914
1739209646.423285;-38.13080360867914
1739209646.4232867;-45.120503652039325
1739209646.423288;-33.981070128970906
1739209646.4232898;-32.816014438256545
1739209646.4232912;-45.120503652039325
1739209646.4232926;-45.120503652039325
1739209646.4232943;-33.981070128970906
1739209646.4232957;-38.13080360867914
1739209646.4232974;-45.120503652039325
1739209646.4232988;-45.120503652039325
1739209646.4233005;-38.13080360867914
1739209646.423302;-38.13080360867914
1739209646.4233036;-45.120503652039325
1739209646.423305;-45.120503652039325
1739209646.4233067;-38.13080360867914
1739209646.4233081;-38.13080360867914
1739209646.4233098;-38.13080360867914
1739209646.4233112;-38.13080360867914
1739209646.423313;-38.13080360867914
1739209646.4233143;-38.13080360867914
1739209646.423316;-38.13080360867914
1739209646.4233174;-38.13080360867914
1739209646.423319;-38.13080360867914
1739209646.4233205;-38.13080360867914
1739209646.4233222;-45.120503652039325
1739209646.4233236;-45.120503652039325
1739209646.4233253;-45.120503652039325
1739209646.4233267;-45.120503652039325
1739209646.4233284;-45.120503652039325
1739209646.4233298;-45.120503652039325
1739209646.4233313;-45.120503652039325
1739209646.423333;-45.120503652039325
1739209646.4233344;-38.13080360867914
1739209646.423336;-38.13080360867914
1739209646.4233375;-45.120503652039325
1739209646.4233391;-45.120503652039325
1739209646.4233406;-38.13080360867914
1739209646.4233422;-45.120503652039325
1739209646.4233437;-35.57807855764607
1739209646.4233453;-35.57807855764607
1739209646.4233468;-38.13080360867914
1739209646.4233484;-32.816014438256545
1739209646.4233499;-45.120503652039325
1739209646.4233515;-45.120503652039325
1739209646.423353;-45.120503652039325
1739209646.4233546;-38.13080360867914
1739209646.423356;-45.120503652039325
1739209646.4233577;-45.120503652039325
1739209646.4233592;-45.120503652039325
1739209646.4233608;-45.120503652039325
1739209646.4233623;-33.981070128970906
1739209646.423364;-38.13080360867914
1739209646.4233654;-28.992665084841942
1739209646.423367;-33.981070128970906
1739209646.4233685;-38.13080360867914
1739209646.42337;-45.120503652039325
1739209646.4233716;-33.981070128970906
1739209646.423373;-35.57807855764607
1739209646.4233747;-45.120503652039325
1739209646.423376;-35.57807855764607
1739209646.4233778;-38.13080360867914
1739209646.4233792;-32.816014438256545
1739209646.4233809;-45.120503652039325
1739209646.4233823;-38.13080360867914
1739209646.423384;-45.120503652039325
1739209646.4233854;-45.120503652039325
1739209646.423387;-38.13080360867914
1739209646.4233885;-45.120503652039325
1739209646.4233902;-38.13080360867914
1739209646.4233916;-38.13080360867914
1739209646.4233932;-38.13080360867914
1739209646.4233947;-45.120503652039325
1739209646.4233963;-35.57807855764607
1739209646.4233978;-32.816014438256545
1739209646.4233994;-45.120503652039325
1739209646.4234009;-45.120503652039325
1739209646.4234025;-45.120503652039325
1739209646.423404;-32.816014438256545
1739209646.4234056;-45.120503652039325
1739209646.423407;-38.13080360867914
1739209646.4234087;-45.120503652039325
1739209646.4234102;-45.120503652039325
1739209646.4234116;-45.120503652039325
1739209646.4234133;-45.120503652039325
1739209646.4234147;-38.13080360867914
1739209646.4234164;-38.13080360867914
1739209646.4234178;-38.13080360867914
1739209646.4234195;-45.120503652039325
1739209646.423421;-33.981070128970906
1739209646.4234226;-45.120503652039325
1739209646.423424;-38.13080360867914
1739209646.4234257;-45.120503652039325
1739209646.423427;-31.141103565318915
1739209646.4234288;-35.57807855764607
1739209646.4234302;-38.13080360867914
1739209646.4234319;-38.13080360867914
1739209646.4234333;-45.120503652039325
1739209646.423435;-30.49652367304973
1739209646.4234364;-45.120503652039325
1739209646.423438;-45.120503652039325
1739209646.4234395;-38.13080360867914
1739209646.4234412;-38.13080360867914
1739209646.4234426;-38.13080360867914
1739209646.4234443;-45.120503652039325
1739209646.4234457;-38.13080360867914
1739209646.4234474;-45.120503652039325
1739209646.4234488;-45.120503652039325
1739209646.4234502;-45.120503652039325
1739209646.423452;-35.57807855764607
1739209646.4234533;-29.438486411369333
1739209646.423455;-45.120503652039325
1739209646.4234564;-38.13080360867914
1739209646.423458;-38.13080360867914
1739209646.4234595;-30.49652367304973
1739209646.4234612;-38.13080360867914
1739209646.4234626;-45.120503652039325
1739209646.4234643;-38.13080360867914
1739209646.4234657;-38.13080360867914
1739209646.4234674;-38.13080360867914
1739209646.4234688;-45.120503652039325
1739209646.4234705;-45.120503652039325
1739209646.423472;-38.13080360867914
1739209646.4234736;-45.120503652039325
1739209646.423475;-45.120503652039325
1739209646.4234767;-38.13080360867914
1739209646.4234781;-45.120503652039325
1739209646.4234798;-38.13080360867914
1739209646.4234812;-38.13080360867914
1739209646.423483;-38.13080360867914
1739209646.4234843;-27.267205301931607
1739209646.423486;-33.981070128970906
1739209646.4234874;-38.13080360867914
1739209646.4234889;-38.13080360867914
1739209646.4234905;-30.49652367304973
1739209646.423492;-38.13080360867914
1739209646.4234936;-45.120503652039325
1739209646.423495;-38.13080360867914
1739209646.4234967;-45.120503652039325
1739209646.4234982;-45.120503652039325
1739209646.4234998;-45.120503652039325
1739209646.4235013;-38.13080360867914
1739209646.423503;-38.13080360867914
1739209646.4235044;-45.120503652039325
1739209646.423506;-45.120503652039325
1739209646.4235075;-45.120503652039325
1739209646.4235091;-45.120503652039325
1739209646.4235106;-45.120503652039325
1739209646.4235122;-45.120503652039325
1739209646.4235137;-45.120503652039325
1739209646.4235153;-45.120503652039325
1739209646.4235168;-45.120503652039325
1739209646.4235184;-45.120503652039325
1739209646.4235198;-38.13080360867914
1739209646.4235215;-31.141103565318915
1739209646.423523;-33.981070128970906
1739209646.4235246;-33.981070128970956
1739209646.423526;-38.13080360867914
1739209646.4235277;-31.141103565318915
1739209646.4235291;-32.816014438256545
1739209646.4235306;-32.816014438256545
1739209646.4235322;-38.13080360867914
1739209646.4235337;-32.816014438256545
1739209646.4235353;-38.13080360867914
1739209646.4235368;-45.120503652039325
1739209646.4235384;-33.981070128970906
1739209646.4235399;-45.120503652039325
1739209646.4235415;-45.120503652039325
1739209646.423543;-38.13080360867914
1739209646.4235446;-45.120503652039325
1739209646.423546;-31.141103565318915
1739209646.4235477;-28.992665084841942
1739209646.4235492;-38.13080360867914
1739209646.4235508;-45.120503652039325
1739209646.4235523;-38.13080360867914
1739209646.423554;-33.981070128970906
1739209646.4235554;-45.120503652039325
1739209646.423557;-38.13080360867914
1739209646.4235585;-38.13080360867914
1739209646.4235601;-38.13080360867914
1739209646.4235616;-38.13080360867914
1739209646.4235632;-38.13080360867914
1739209646.4235647;-38.13080360867914
1739209646.4235663;-45.120503652039325
1739209646.4235678;-45.120503652039325
1739209646.4235692;-45.120503652039325
1739209646.4235709;-45.120503652039325
1739209646.4235723;-45.120503652039325
1739209646.423574;-45.120503652039325
1739209646.4235754;-35.57807855764607
1739209646.423577;-35.57807855764607
1739209646.4235785;-45.120503652039325
1739209646.4235802;-45.120503652039325
1739209646.4235816;-33.981070128970906
1739209646.4235833;-45.120503652039325
1739209646.4235847;-38.13080360867914
1739209646.4235864;-45.120503652039325
1739209646.4235878;-38.13080360867914
1739209646.4235895;-33.981070128970906
1739209646.423591;-33.981070128970906
1739209646.4235926;-45.120503652039325
1739209646.423594;-45.120503652039325
1739209646.4235957;-38.13080360867914
1739209646.423597;-45.120503652039325
1739209646.4235988;-45.120503652039325
1739209646.4236002;-45.120503652039325
1739209646.4236019;-45.120503652039325
1739209646.4236033;-45.120503652039325
1739209646.423605;-38.13080360867914
1739209646.4236064;-33.981070128970906
1739209646.4236078;-33.981070128970906
1739209646.4236095;-31.141103565318915
1739209646.423611;-35.57807855764607
1739209646.4236126;-45.120503652039325
1739209646.423614;-45.120503652039325
1739209646.4236157;-38.13080360867914
1739209646.4236171;-38.13080360867914
1739209646.4236188;-45.120503652039325
1739209646.4236202;-38.13080360867914
1739209646.423622;-38.13080360867914
1739209646.4236233;-38.13080360867914
1739209646.423625;-45.120503652039325
1739209646.4236264;-38.13080360867914
1739209646.423628;-45.120503652039325
1739209646.4236295;-45.120503652039325
1739209646.4236312;-45.120503652039325
1739209646.4236326;-45.120503652039325
1739209646.4236343;-38.13080360867914
1739209646.4236357;-38.13080360867914
1739209646.4236374;-38.13080360867914
1739209646.4236388;-45.120503652039325
1739209646.4236405;-38.13080360867914
1739209646.423642;-32.816014438256545
1739209646.4236436;-45.120503652039325
1739209646.423645;-45.120503652039325
1739209646.4236465;-35.57807855764607
1739209646.423648;-35.57807855764607
1739209646.4236495;-45.120503652039325
1739209646.4236512;-38.13080360867914
1739209646.4236526;-38.13080360867914
1739209646.4236543;-35.57807855764607
1739209646.4236557;-38.13080360867914
1739209646.4236574;-38.13080360867914
1739209646.4236588;-45.120503652039325
1739209646.4236605;-45.120503652039325
1739209646.423662;-45.120503652039325
1739209646.4236636;-45.120503652039325
1739209646.423665;-33.981070128970906
1739209646.4236667;-45.120503652039325
1739209646.4236681;-38.13080360867914
1739209646.4236698;-38.13080360867914
1739209646.4236712;-35.57807855764607
1739209646.423673;-31.141103565318893
1739209646.4236743;-35.57807855764607
1739209646.423676;-38.13080360867914
1739209646.4236774;-38.13080360867914
1739209646.423679;-35.57807855764607
1739209646.4236805;-45.120503652039325
1739209646.4236822;-45.120503652039325
1739209646.4236836;-33.981070128970906
1739209646.4236853;-45.120503652039325
1739209646.4236867;-45.120503652039325
1739209646.4236882;-45.120503652039325
1739209646.4236898;-45.120503652039325
1739209646.4236913;-45.120503652039325
1739209646.423693;-45.120503652039325
1739209646.4236944;-45.120503652039325
1739209646.423696;-45.120503652039325
1739209646.4236975;-38.13080360867914
1739209646.4236991;-35.57807855764607
1739209646.4237006;-45.120503652039325
1739209646.4237022;-38.13080360867914
1739209646.4237037;-35.57807855764607
1739209646.4237053;-38.13080360867914
1739209646.4237068;-45.120503652039325
1739209646.4237084;-45.120503652039325
1739209646.4237099;-38.13080360867914
1739209646.4237115;-45.120503652039325
1739209646.423713;-35.57807855764607
1739209646.4237146;-45.120503652039325
1739209646.423716;-45.120503652039325
1739209646.4237177;-33.981070128970906
1739209646.4237192;-35.57807855764607
1739209646.4237208;-45.120503652039325
1739209646.4237223;-33.981070128970956
1739209646.423724;-38.13080360867914
1739209646.4237254;-35.57807855764607
1739209646.4237268;-45.120503652039325
1739209646.4237285;-45.120503652039325
1739209646.42373;-38.13080360867914
1739209646.4237316;-38.13080360867914
1739209646.423733;-38.13080360867914
1739209646.4237347;-26.487275050834715
1739209646.423736;-38.13080360867914
1739209646.4237378;-45.120503652039325
1739209646.4237392;-38.13080360867914
1739209646.4237409;-38.13080360867914
1739209646.4237423;-38.13080360867914
1739209646.423744;-32.816014438256545
1739209646.4237454;-35.57807855764607
1739209646.423747;-33.981070128970956
1739209646.4237485;-38.13080360867914
1739209646.4237502;-45.120503652039325
1739209646.4237516;-38.13080360867914
1739209646.4237533;-45.120503652039325
1739209646.4237547;-45.120503652039325
1739209646.4237564;-45.120503652039325
1739209646.4237578;-38.13080360867914
1739209646.4237595;-32.816014438256545
1739209646.423761;-45.120503652039325
1739209646.4237626;-38.13080360867914
1739209646.423764;-38.13080360867914
1739209646.4237654;-45.120503652039325
1739209646.423767;-45.120503652039325
1739209646.4237685;-45.120503652039325
1739209646.4237702;-45.120503652039325
1739209646.4237716;-45.120503652039325
1739209646.4237733;-45.120503652039325
1739209646.4237747;-38.13080360867914
1739209646.4237764;-38.13080360867914
1739209646.4237778;-45.120503652039325
1739209646.4237795;-38.13080360867914
1739209646.423781;-38.13080360867914
1739209646.4237826;-38.13080360867914
1739209646.423784;-33.981070128970956
1739209646.4237857;-45.120503652039325
1739209646.423787;-33.981070128970906
1739209646.4237888;-45.120503652039325
1739209646.4237902;-45.120503652039325
1739209646.423792;-35.57807855764607
1739209646.4237933;-35.57807855764607
1739209646.423795;-38.13080360867914
1739209646.4237964;-31.141103565318915
1739209646.423798;-35.57807855764607
1739209646.4237995;-38.13080360867914
1739209646.4238012;-45.120503652039325
1739209646.4238026;-38.13080360867914
1739209646.4238043;-38.13080360867914
1739209646.4238057;-45.120503652039325
1739209646.4238071;-38.13080360867914
1739209646.4238088;-32.81601443825658
1739209646.4238102;-33.981070128970906
1739209646.423812;-38.13080360867914
1739209646.4238133;-45.120503652039325
1739209646.423815;-45.120503652039325
1739209646.4238164;-45.120503652039325
