CAN Message; 0x1a7:000011cdce6ad503
1739209807.4054806;-38.13080360867914
1739209807.4054909;-45.120503652039325
1739209807.4055011;-45.120503652039325
1739209807.4055114;-38.13080360867914
1739209807.4055216;-38.13080360867914
1739209807.405532;-38.13080360867914
1739209807.4055421;-45.120503652039325
1739209807.4055524;-32.816014438256545
1739209807.4055626;-32.816014438256545
1739209807.405573;-38.13080360867914
1739209807.4055831;-38.13080360867914
1739209807.4055934;-38.13080360867914
1739209807.4056036;-35.57807855764607
1739209807.405614;-38.13080360867914
1739209807.4056242;-45.120503652039325
1739209807.4056344;-38.13080360867914
1739209807.4056447;-31.141103565318915
1739209807.405655;-31.141103565318943
1739209807.4056652;-45.120503652039325
1739209807.4056754;-35.57807855764607
1739209807.4056857;-35.57807855764607
1739209807.405696;-45.120503652039325
1739209807.4057062;-45.120503652039325
1739209807.4057164;-33.981070128970906
1739209807.4057267;-45.120503652039325
1739209807.405737;-26.487275050834715
1739209807.4057472;-33.981070128970906
1739209807.4057574;-45.120503652039325
1739209807.4057677;-45.120503652039325
1739209807.405778;-32.816014438256545
1739209807.4057882;-32.816014438256545
1739209807.4057984;-45.120503652039325
1739209807.4058087;-38.13080360867914
1739209807.405819;-38.13080360867914
1739209807.4058292;-31.141103565318915
1739209807.4058394;-38.13080360867914
1739209807.4058497;-45.120503652039325
1739209807.40586;-45.120503652039325
1739209807.4058702;-38.13080360867914
1739209807.4058805;-38.13080360867914
1739209807.4058907;-45.120503652039325
1739209807.405901;-45.120503652039325
1739209807.4059112;-45.120503652039325
1739209807.4059215;-45.120503652039325
1739209807.4059317;-45.120503652039325
1739209807.405942;-45.120503652039325
1739209807.4059522;-38.13080360867914
1739209807.4059625;-45.120503652039325
1739209807.4059727;-45.120503652039325
1739209807.405983;-29.438486411369333
1739209807.4059932;-29.438486411369333
1739209807.4060035;-45.120503652039325
1739209807.4060137;-45.120503652039325
1739209807.406024;-35.57807855764607
1739209807.4060342;-38.13080360867914
1739209807.4060445;-38.13080360867914
1739209807.4060547;-35.57807855764607
1739209807.406065;-45.120503652039325
1739209807.4060752;-45.120503652039325
1739209807.4060855;-38.13080360867914
1739209807.4060957;-38.13080360867914
1739209807.406106;-38.13080360867914
1739209807.4061162;-38.13080360867914
1739209807.4061265;-35.57807855764607
1739209807.4061368;-45.120503652039325
1739209807.406147;-38.13080360867914
1739209807.4061573;-45.120503652039325
1739209807.4061675;-38.13080360867914
1739209807.4061778;-38.13080360867914
1739209807.406188;-45.120503652039325
1739209807.4061983;-45.120503652039325
1739209807.4062085;-35.57807855764607
1739209807.4062188;-35.57807855764607
1739209807.406229;-45.120503652039325
1739209807.4062393;-45.120503652039325
1739209807.4062495;-38.13080360867914
1739209807.4062598;-45.120503652039325
1739209807.40627;-45.120503652039325
1739209807.4062803;-45.120503652039325
1739209807.4062905;-45.120503652039325
1739209807.4063005;-38.13080360867914
1739209807.4063108;-45.120503652039325
1739209807.406321;-38.13080360867914
1739209807.4063313;-38.13080360867914
1739209807.4063416;-38.13080360867914
1739209807.4063518;-45.120503652039325
1739209807.406362;-38.13080360867914
1739209807.4063723;-35.57807855764607
1739209807.4063826;-45.120503652039325
1739209807.4063928;-35.57807855764607
1739209807.406403;-32.816014438256545
1739209807.4064133;-45.120503652039325
1739209807.4064236;-45.120503652039325
1739209807.4064338;-38.13080360867914
1739209807.406444;-38.13080360867914
1739209807.4064543;-38.13080360867914
1739209807.4064646;-38.13080360867914
1739209807.4064748;-45.120503652039325
1739209807.406485;-45.120503652039325
1739209807.4064953;-45.120503652039325
1739209807.4065056;-38.13080360867914
1739209807.4065158;-38.13080360867914
1739209807.406526;-38.13080360867914
1739209807.4065363;-45.120503652039325
1739209807.4065466;-38.13080360867914
1739209807.4065568;-45.120503652039325
1739209807.406567;-33.981070128970906
1739209807.4065773;-38.13080360867914
1739209807.4065876;-38.13080360867914
1739209807.4065979;-38.13080360867914
1739209807.406608;-45.120503652039325
1739209807.4066184;-45.120503652039325
1739209807.4066286;-38.13080360867914
1739209807.4066389;-38.13080360867914
1739209807.406649;-38.13080360867914
1739209807.4066594;-33.981070128970906
1739209807.4066696;-38.13080360867914
1739209807.4066799;-45.120503652039325
1739209807.4066901;-38.13080360867914
1739209807.4067004;-33.981070128970906
1739209807.4067106;-33.981070128970906
1739209807.4067209;-45.120503652039325
1739209807.4067311;-38.13080360867914
1739209807.4067414;-38.13080360867914
1739209807.4067516;-38.13080360867914
1739209807.406762;-45.120503652039325
1739209807.4067721;-45.120503652039325
1739209807.4067824;-35.57807855764607
1739209807.4067926;-38.13080360867914
1739209807.406803;-45.120503652039325
1739209807.4068131;-38.13080360867914
1739209807.4068234;-38.13080360867914
1739209807.4068336;-38.13080360867914
1739209807.406844;-45.120503652039325
1739209807.4068542;-38.13080360867914
1739209807.4068644;-33.981070128970906
1739209807.4068747;-45.120503652039325
1739209807.406885;-38.13080360867914
1739209807.4068952;-38.13080360867914
1739209807.4069054;-33.981070128970906
1739209807.4069157;-45.120503652039325
1739209807.406926;-38.13080360867914
1739209807.4069362;-45.120503652039325
1739209807.4069464;-32.816014438256545
1739209807.4069567;-38.13080360867914
1739209807.406967;-45.120503652039325
1739209807.4069772;-33.981070128970906
1739209807.4069874;-33.981070128970906
1739209807.4069977;-38.13080360867914
1739209807.407008;-45.120503652039325
1739209807.4070182;-45.120503652039325
1739209807.4070284;-38.13080360867914
1739209807.4070387;-38.13080360867914
1739209807.407049;-35.57807855764607
1739209807.4070592;-33.981070128970906
1739209807.4070694;-28.992665084841942
1739209807.4070797;-35.57807855764607
1739209807.40709;-45.120503652039325
1739209807.4071002;-38.13080360867914
1739209807.4071105;-33.981070128970906
1739209807.4071207;-38.13080360867914
1739209807.407131;-45.120503652039325
1739209807.4071412;-38.13080360867914
1739209807.4071515;-35.57807855764607
1739209807.4071617;-38.13080360867914
1739209807.407172;-38.13080360867914
1739209807.4071822;-38.13080360867914
1739209807.4071925;-45.120503652039325
1739209807.4072027;-45.120503652039325
1739209807.407213;-38.13080360867914
1739209807.4072232;-45.120503652039325
1739209807.4072335;-45.120503652039325
1739209807.4072437;-45.120503652039325
1739209807.407254;-33.981070128970906
1739209807.4072642;-38.13080360867914
1739209807.4072745;-35.57807855764607
1739209807.4072847;-38.13080360867914
1739209807.407295;-38.13080360867914
1739209807.4073052;-32.816014438256545
1739209807.4073155;-33.981070128970906
1739209807.4073257;-45.120503652039325
1739209807.407336;-45.120503652039325
1739209807.4073462;-38.13080360867914
1739209807.4073565;-35.57807855764607
1739209807.4073668;-45.120503652039325
1739209807.407377;-45.120503652039325
1739209807.4073873;-45.120503652039325
1739209807.4073975;-33.981070128970956
1739209807.4074078;-45.120503652039325
1739209807.407418;-33.981070128970906
1739209807.4074283;-45.120503652039325
1739209807.4074385;-45.120503652039325
1739209807.4074488;-38.13080360867914
1739209807.407459;-45.120503652039325
1739209807.4074693;-45.120503652039325
1739209807.4074795;-27.267205301931607
1739209807.4074898;-33.981070128970906
1739209807.4075;-38.13080360867914
1739209807.4075103;-35.57807855764607
1739209807.4075205;-38.13080360867914
1739209807.4075308;-45.120503652039325
1739209807.407541;-45.120503652039325
1739209807.4075513;-45.120503652039325
1739209807.4075615;-38.13080360867914
1739209807.4075718;-45.120503652039325
1739209807.407582;-45.120503652039325
1739209807.4075923;-45.120503652039325
1739209807.4076023;-33.981070128970906
1739209807.4076126;-38.13080360867914
1739209807.4076228;-45.120503652039325
1739209807.407633;-38.13080360867914
1739209807.4076433;-45.120503652039325
1739209807.4076536;-38.13080360867914
1739209807.4076638;-38.13080360867914
1739209807.407674;-45.120503652039325
1739209807.4076843;-38.13080360867914
1739209807.4076946;-35.57807855764607
1739209807.4077048;-45.120503652039325
1739209807.407715;-45.120503652039325
1739209807.4077253;-31.141103565318915
1739209807.4077356;-38.13080360867914
1739209807.4077458;-38.13080360867914
1739209807.407756;-38.13080360867914
1739209807.4077663;-33.981070128970906
1739209807.4077766;-45.120503652039325
1739209807.4077868;-45.120503652039325
1739209807.407797;-45.120503652039325
1739209807.4078074;-45.120503652039325
1739209807.4078176;-38.13080360867914
1739209807.4078279;-45.120503652039325
1739209807.407838;-45.120503652039325
1739209807.4078484;-35.57807855764607
1739209807.4078586;-35.57807855764607
1739209807.4078689;-45.120503652039325
1739209807.407879;-35.57807855764607
1739209807.4078894;-35.57807855764607
1739209807.4078996;-45.120503652039325
1739209807.4079099;-35.57807855764607
1739209807.4079201;-35.57807855764607
1739209807.4079304;-45.120503652039325
1739209807.4079406;-38.13080360867914
1739209807.4079509;-38.13080360867914
1739209807.4079611;-45.120503652039325
1739209807.4079714;-45.120503652039325
1739209807.4079816;-38.13080360867914
1739209807.407992;-38.13080360867914
1739209807.4080021;-38.13080360867914
1739209807.4080124;-35.57807855764607
1739209807.4080226;-38.13080360867914
1739209807.408033;-45.120503652039325
1739209807.4080431;-45.120503652039325
1739209807.4080534;-45.120503652039325
1739209807.4080637;-33.981070128970906
1739209807.408074;-45.120503652039325
1739209807.4080842;-45.120503652039325
1739209807.4080944;-45.120503652039325
1739209807.4081047;-38.13080360867914
1739209807.408115;-45.120503652039325
1739209807.4081252;-45.120503652039325
1739209807.4081354;-45.120503652039325
1739209807.4081457;-45.120503652039325
1739209807.408156;-45.120503652039325
1739209807.4081662;-45.120503652039325
1739209807.4081764;-45.120503652039325
1739209807.4081867;-45.120503652039325
1739209807.408197;-38.13080360867914
1739209807.4082072;-38.13080360867914
1739209807.4082174;-45.120503652039325
1739209807.4082277;-33.981070128970906
1739209807.408238;-38.13080360867914
1739209807.4082482;-45.120503652039325
1739209807.4082584;-35.57807855764607
1739209807.4082687;-32.816014438256545
1739209807.408279;-45.120503652039325
1739209807.4082892;-38.13080360867914
1739209807.4082994;-45.120503652039325
1739209807.4083097;-45.120503652039325
1739209807.40832;-45.120503652039325
1739209807.4083302;-45.120503652039325
1739209807.4083405;-38.13080360867914
1739209807.4083507;-45.120503652039325
1739209807.408361;-38.13080360867914
1739209807.4083712;-45.120503652039325
1739209807.4083815;-38.13080360867914
1739209807.4083917;-35.57807855764607
1739209807.408402;-45.120503652039325
1739209807.4084122;-45.120503652039325
1739209807.4084225;-38.13080360867914
1739209807.4084327;-35.57807855764607
1739209807.408443;-45.120503652039325
1739209807.4084532;-45.120503652039325
1739209807.4084635;-45.120503652039325
1739209807.4084737;-28.992665084841942
1739209807.408484;-38.13080360867914
1739209807.4084942;-45.120503652039325
1739209807.4085045;-38.13080360867914
1739209807.4085147;-38.13080360867914
1739209807.408525;-45.120503652039325
1739209807.4085352;-45.120503652039325
1739209807.4085455;-45.120503652039325
1739209807.4085557;-32.81601443825658
1739209807.408566;-33.981070128970906
1739209807.4085763;-33.981070128970906
1739209807.4085865;-45.120503652039325
1739209807.4085968;-45.120503652039325
1739209807.408607;-45.120503652039325
1739209807.4086173;-38.13080360867914
1739209807.4086275;-38.13080360867914
1739209807.4086378;-38.13080360867914
1739209807.408648;-38.13080360867914
1739209807.4086583;-38.13080360867914
1739209807.4086685;-45.120503652039325
1739209807.4086788;-45.120503652039325
1739209807.408689;-35.57807855764607
1739209807.4086993;-38.13080360867914
1739209807.4087095;-45.120503652039325
1739209807.4087198;-45.120503652039325
1739209807.40873;-38.13080360867914
1739209807.4087403;-33.981070128970906
1739209807.4087505;-45.120503652039325
1739209807.4087608;-38.13080360867914
1739209807.408771;-45.120503652039325
1739209807.4087813;-45.120503652039325
1739209807.4087915;-38.13080360867914
1739209807.4088018;-33.981070128970906
1739209807.408812;-33.981070128970906
1739209807.4088223;-38.13080360867914
1739209807.4088326;-38.13080360867914
1739209807.4088428;-38.13080360867914
1739209807.408853;-45.120503652039325
1739209807.4088633;-45.120503652039325
1739209807.4088736;-33.981070128970906
1739209807.4088838;-28.992665084841942
1739209807.408894;-31.14110356531892
1739209807.4089043;-38.13080360867914
1739209807.4089146;-38.13080360867914
1739209807.4089246;-38.13080360867914
1739209807.4089348;-38.13080360867914
1739209807.408945;-38.13080360867914
1739209807.4089553;-45.120503652039325
1739209807.4089656;-45.120503652039325
1739209807.4089758;-38.13080360867914
1739209807.408986;-38.13080360867914
1739209807.4089963;-33.981070128970906
1739209807.4090066;-45.120503652039325
1739209807.4090168;-45.120503652039325
1739209807.409027;-38.13080360867914
1739209807.4090374;-38.13080360867914
1739209807.4090476;-38.13080360867914
1739209807.4090579;-45.120503652039325
1739209807.409068;-45.120503652039325
1739209807.4090784;-38.13080360867914
1739209807.4090886;-38.13080360867914
1739209807.4090989;-38.13080360867914
1739209807.409109;-45.120503652039325
1739209807.4091194;-45.120503652039325
1739209807.4091296;-45.120503652039325
1739209807.4091399;-38.13080360867914
1739209807.4091501;-38.13080360867914
1739209807.4091604;-45.120503652039325
1739209807.4091706;-45.120503652039325
1739209807.4091809;-35.57807855764607
1739209807.4091911;-38.13080360867914
1739209807.4092014;-38.13080360867914
1739209807.4092116;-38.13080360867914
1739209807.409222;-38.13080360867914
1739209807.4092321;-38.13080360867914
1739209807.4092424;-45.120503652039325
1739209807.4092526;-38.13080360867914
1739209807.409263;-45.120503652039325
1739209807.4092731;-38.13080360867914
1739209807.4092834;-38.13080360867914
1739209807.4092937;-45.120503652039325
1739209807.409304;-45.120503652039325
1739209807.4093142;-45.120503652039325
1739209807.4093244;-45.120503652039325
1739209807.4093347;-45.120503652039325
1739209807.409345;-33.981070128970906
1739209807.4093552;-35.57807855764607
1739209807.4093654;-45.120503652039325
1739209807.4093757;-45.120503652039325
1739209807.409386;-35.57807855764607
1739209807.4093962;-35.57807855764607
1739209807.4094064;-45.120503652039325
1739209807.4094167;-45.120503652039325
1739209807.409427;-45.120503652039325
1739209807.4094372;-45.120503652039325
1739209807.4094474;-45.120503652039325
1739209807.4094577;-45.120503652039325
1739209807.409468;-45.120503652039325
1739209807.4094782;-45.120503652039325
1739209807.4094884;-38.13080360867914
1739209807.4094987;-35.57807855764607
1739209807.409509;-38.13080360867914
1739209807.4095192;-45.120503652039325
1739209807.4095294;-38.13080360867914
1739209807.4095397;-45.120503652039325
1739209807.40955;-38.13080360867914
1739209807.4095602;-35.57807855764607
1739209807.4095705;-38.13080360867914
1739209807.4095807;-38.13080360867914
1739209807.409591;-38.13080360867914
1739209807.4096012;-35.57807855764607
1739209807.4096115;-38.13080360867914
1739209807.4096217;-35.57807855764607
1739209807.409632;-45.120503652039325
1739209807.4096422;-45.120503652039325
1739209807.4096525;-33.981070128970906
1739209807.4096627;-45.120503652039325
1739209807.409673;-45.120503652039325
1739209807.4096832;-45.120503652039325
1739209807.4096935;-35.57807855764607
1739209807.4097037;-45.120503652039325
1739209807.409714;-45.120503652039325
1739209807.4097242;-45.120503652039325
1739209807.4097345;-38.13080360867914
1739209807.4097447;-38.13080360867914
1739209807.409755;-35.57807855764607
1739209807.4097652;-38.13080360867914
1739209807.4097755;-45.120503652039325
1739209807.4097857;-38.13080360867914
1739209807.409796;-38.13080360867914
1739209807.4098063;-38.13080360867914
1739209807.4098165;-45.120503652039325
1739209807.4098268;-38.13080360867914
1739209807.409837;-45.120503652039325
1739209807.4098473;-45.120503652039325
1739209807.4098575;-35.57807855764607
1739209807.4098678;-32.816014438256545
1739209807.409878;-45.120503652039325
1739209807.4098883;-33.981070128970956
1739209807.4098985;-38.13080360867914
1739209807.4099088;-45.120503652039325
1739209807.409919;-38.13080360867914
1739209807.4099293;-45.120503652039325
1739209807.4099395;-45.120503652039325
1739209807.4099498;-45.120503652039325
1739209807.40996;-35.57807855764607
1739209807.4099703;-30.49652367304973
1739209807.4099805;-38.13080360867914
1739209807.4099908;-38.13080360867914
1739209807.410001;-35.57807855764607
1739209807.4100113;-32.816014438256545
1739209807.4100215;-38.13080360867914
1739209807.4100318;-35.57807855764607
1739209807.410042;-45.120503652039325
1739209807.4100523;-45.120503652039325
1739209807.4100626;-45.120503652039325
1739209807.4100728;-45.120503652039325
1739209807.410083;-45.120503652039325
1739209807.4100933;-45.120503652039325
1739209807.4101036;-45.120503652039325
1739209807.4101138;-45.120503652039325
1739209807.410124;-32.816014438256545
1739209807.4101343;-35.57807855764607
1739209807.4101446;-45.120503652039325
1739209807.4101548;-38.13080360867914
1739209807.410165;-35.57807855764607
1739209807.4101753;-38.13080360867914
1739209807.4101856;-45.120503652039325
1739209807.4101958;-38.13080360867914
1739209807.410206;-38.13080360867914
1739209807.4102163;-28.58837851428586
1739209807.4102263;-38.13080360867914
1739209807.4102366;-38.13080360867914
1739209807.4102468;-38.13080360867914
1739209807.410257;-33.981070128970906
1739209807.4102674;-45.120503652039325
1739209807.4102776;-45.120503652039325
1739209807.4102879;-45.120503652039325
1739209807.410298;-32.81601443825658
1739209807.4103084;-45.120503652039325
1739209807.4103186;-38.13080360867914
1739209807.4103289;-38.13080360867914
1739209807.410339;-45.120503652039325
1739209807.4103494;-35.57807855764607
1739209807.4103596;-35.57807855764607
1739209807.4103699;-38.13080360867914
1739209807.4103801;-33.981070128970906
1739209807.4103904;-35.57807855764607
1739209807.4104006;-38.13080360867914
1739209807.410411;-45.120503652039325
1739209807.4104211;-38.13080360867914
1739209807.4104314;-38.13080360867914
1739209807.4104416;-45.120503652039325
1739209807.410452;-45.120503652039325
1739209807.4104621;-45.120503652039325
1739209807.4104724;-32.816014438256545
1739209807.4104826;-35.57807855764607
1739209807.410493;-45.120503652039325
1739209807.4105031;-45.120503652039325
1739209807.4105134;-35.57807855764607
1739209807.4105237;-35.57807855764607
1739209807.410534;-38.13080360867914
1739209807.4105442;-45.120503652039325
1739209807.4105544;-45.120503652039325
1739209807.4105647;-33.981070128970906
1739209807.410575;-45.120503652039325
1739209807.4105852;-45.120503652039325
1739209807.4105954;-38.13080360867914
1739209807.4106057;-35.57807855764607
1739209807.410616;-45.120503652039325
1739209807.4106262;-38.13080360867914
1739209807.4106364;-35.57807855764607
1739209807.4106467;-35.57807855764607
1739209807.410657;-45.120503652039325
1739209807.4106672;-38.13080360867914
1739209807.4106774;-33.981070128970906
1739209807.4106877;-45.120503652039325
1739209807.410698;-38.13080360867914
1739209807.4107082;-38.13080360867914
1739209807.4107184;-45.120503652039325
1739209807.4107287;-45.120503652039325
1739209807.410739;-38.13080360867914
1739209807.4107492;-38.13080360867914
1739209807.4107594;-45.120503652039325
1739209807.4107697;-45.120503652039325
1739209807.41078;-45.120503652039325
1739209807.4107902;-38.13080360867914
1739209807.4108005;-45.120503652039325
1739209807.4108107;-45.120503652039325
1739209807.410821;-38.13080360867914
1739209807.4108312;-38.13080360867914
1739209807.4108415;-45.120503652039325
1739209807.4108517;-45.120503652039325
1739209807.410862;-38.13080360867914
1739209807.4108722;-38.13080360867914
1739209807.4108825;-38.13080360867914
1739209807.4108927;-45.120503652039325
1739209807.410903;-38.13080360867914
1739209807.4109132;-38.13080360867914
1739209807.4109235;-38.13080360867914
1739209807.4109337;-45.120503652039325
1739209807.410944;-45.120503652039325
1739209807.4109542;-38.13080360867914
1739209807.4109645;-45.120503652039325
1739209807.4109747;-38.13080360867914
1739209807.410985;-38.13080360867914
1739209807.4109952;-45.120503652039325
1739209807.4110055;-45.120503652039325
1739209807.4110157;-45.120503652039325
1739209807.411026;-32.816014438256545
1739209807.4110363;-32.816014438256545
1739209807.4110465;-33.981070128970906
