CAN Message; 0x39:097070ba398435bf
1739209699.6326423;-38.13080360867914
1739209699.6326444;-38.13080360867914
1739209699.6326468;-45.120503652039325
1739209699.632649;-26.035653463252796
1739209699.632651;-29.438486411369333
1739209699.6326532;-45.120503652039325
1739209699.6326554;-45.120503652039325
1739209699.6326575;-35.57807855764607
1739209699.6326597;-35.57807855764607
1739209699.6326618;-45.120503652039325
1739209699.6326642;-35.57807855764607
1739209699.6326663;-45.120503652039325
1739209699.6326685;-45.120503652039325
1739209699.6326706;-35.57807855764607
1739209699.6326728;-38.13080360867914
1739209699.632675;-45.120503652039325
1739209699.632677;-45.120503652039325
1739209699.6326792;-33.981070128970906
1739209699.6326814;-45.120503652039325
1739209699.6326838;-35.57807855764607
1739209699.632686;-35.57807855764607
1739209699.632688;-38.13080360867914
1739209699.6326902;-33.981070128970906
1739209699.6326923;-38.13080360867914
1739209699.6326945;-38.13080360867914
1739209699.6326966;-33.981070128970906
1739209699.6326988;-38.13080360867914
1739209699.6327012;-38.13080360867914
1739209699.6327033;-35.57807855764607
1739209699.6327055;-38.13080360867914
1739209699.6327076;-45.120503652039325
1739209699.6327097;-35.57807855764607
1739209699.632712;-35.57807855764607
1739209699.632714;-45.120503652039325
1739209699.6327162;-45.120503652039325
1739209699.6327183;-38.13080360867914
1739209699.6327207;-45.120503652039325
1739209699.6327229;-45.120503652039325
1739209699.632725;-38.13080360867914
1739209699.6327271;-38.13080360867914
1739209699.6327293;-45.120503652039325
1739209699.6327314;-45.120503652039325
1739209699.6327336;-45.120503652039325
1739209699.6327357;-31.141103565318915
1739209699.632738;-26.991370085610722
1739209699.6327403;-38.13080360867914
1739209699.6327424;-35.57807855764607
1739209699.6327446;-45.120503652039325
1739209699.6327467;-38.13080360867914
1739209699.6327488;-45.120503652039325
1739209699.632751;-45.120503652039325
1739209699.6327531;-38.13080360867914
1739209699.6327555;-45.120503652039325
1739209699.6327577;-45.120503652039325
1739209699.6327598;-45.120503652039325
1739209699.632762;-45.120503652039325
1739209699.632764;-38.13080360867914
1739209699.6327662;-38.13080360867914
1739209699.6327684;-38.13080360867914
1739209699.6327705;-35.57807855764607
1739209699.6327727;-28.992665084841942
1739209699.632775;-45.120503652039325
1739209699.6327772;-45.120503652039325
1739209699.6327794;-38.13080360867914
1739209699.6327815;-38.13080360867914
1739209699.6327837;-45.120503652039325
1739209699.6327858;-45.120503652039325
1739209699.632788;-38.13080360867914
1739209699.63279;-35.57807855764607
1739209699.6327925;-45.120503652039325
1739209699.6327946;-45.120503652039325
1739209699.6327968;-38.13080360867914
1739209699.632799;-45.120503652039325
1739209699.632801;-38.13080360867914
1739209699.6328032;-38.13080360867914
1739209699.6328053;-45.120503652039325
1739209699.6328075;-33.981070128970906
1739209699.6328096;-38.13080360867914
1739209699.632812;-45.120503652039325
1739209699.6328142;-45.120503652039325
1739209699.6328163;-38.13080360867914
1739209699.6328185;-38.13080360867914
1739209699.6328206;-38.13080360867914
1739209699.6328228;-38.13080360867914
1739209699.632825;-38.13080360867914
1739209699.632827;-38.13080360867914
1739209699.6328294;-45.120503652039325
1739209699.6328316;-38.13080360867914
1739209699.6328337;-38.13080360867914
1739209699.6328359;-38.13080360867914
1739209699.632838;-45.120503652039325
1739209699.6328402;-45.120503652039325
1739209699.6328423;-45.120503652039325
1739209699.6328444;-45.120503652039325
1739209699.6328468;-45.120503652039325
1739209699.632849;-45.120503652039325
1739209699.6328511;-38.13080360867914
1739209699.6328533;-45.120503652039325
1739209699.6328554;-45.120503652039325
1739209699.6328576;-45.120503652039325
1739209699.6328597;-38.13080360867914
1739209699.6328619;-38.13080360867914
1739209699.632864;-38.13080360867914
1739209699.6328664;-38.13080360867914
1739209699.6328685;-38.13080360867914
1739209699.6328707;-35.57807855764607
1739209699.6328728;-38.13080360867914
1739209699.632875;-45.120503652039325
1739209699.632877;-33.981070128970906
1739209699.6328793;-45.120503652039325
1739209699.6328814;-45.120503652039325
1739209699.6328838;-45.120503652039325
1739209699.632886;-45.120503652039325
1739209699.632888;-38.13080360867914
1739209699.6328902;-38.13080360867914
1739209699.6328924;-35.57807855764607
1739209699.6328945;-38.13080360867914
1739209699.6328967;-38.13080360867914
1739209699.6328988;-45.120503652039325
1739209699.632901;-38.13080360867914
1739209699.6329033;-38.13080360867914
1739209699.6329055;-35.57807855764607
1739209699.6329076;-38.13080360867914
1739209699.6329098;-35.57807855764607
1739209699.632912;-35.57807855764607
1739209699.632914;-45.120503652039325
1739209699.6329162;-45.120503652039325
1739209699.6329184;-38.13080360867914
1739209699.6329207;-45.120503652039325
1739209699.632923;-45.120503652039325
1739209699.632925;-45.120503652039325
1739209699.6329272;-38.13080360867914
1739209699.6329293;-33.981070128970906
1739209699.6329315;-38.13080360867914
1739209699.6329336;-38.13080360867914
1739209699.6329358;-38.13080360867914
1739209699.6329381;-35.57807855764607
1739209699.6329403;-38.13080360867914
1739209699.6329424;-38.13080360867914
1739209699.6329446;-33.981070128970906
1739209699.6329467;-38.13080360867914
1739209699.6329489;-38.13080360867914
1739209699.632951;-45.120503652039325
1739209699.6329532;-38.13080360867914
1739209699.6329553;-38.13080360867914
1739209699.6329577;-38.13080360867914
1739209699.6329598;-35.57807855764607
1739209699.632962;-45.120503652039325
1739209699.6329641;-45.120503652039325
1739209699.6329663;-45.120503652039325
1739209699.6329684;-45.120503652039325
1739209699.6329706;-45.120503652039325
1739209699.6329727;-38.13080360867914
1739209699.632975;-38.13080360867914
1739209699.6329772;-45.120503652039325
1739209699.6329794;-38.13080360867914
1739209699.6329815;-38.13080360867914
1739209699.6329837;-30.49652367304973
1739209699.6329858;-38.13080360867914
1739209699.632988;-38.13080360867914
1739209699.6329901;-45.120503652039325
1739209699.6329923;-32.816014438256545
1739209699.6329947;-38.13080360867914
1739209699.6329968;-45.120503652039325
1739209699.632999;-38.13080360867914
1739209699.633001;-45.120503652039325
1739209699.6330032;-38.13080360867914
1739209699.6330054;-32.816014438256545
1739209699.6330075;-38.13080360867914
1739209699.6330097;-38.13080360867914
1739209699.633012;-38.13080360867914
1739209699.6330142;-45.120503652039325
1739209699.6330163;-45.120503652039325
1739209699.6330185;-35.57807855764607
1739209699.6330206;-38.13080360867914
1739209699.6330228;-38.13080360867914
1739209699.633025;-38.13080360867914
1739209699.633027;-33.981070128970906
1739209699.6330295;-35.57807855764607
1739209699.6330316;-38.13080360867914
1739209699.6330338;-45.120503652039325
1739209699.633036;-45.120503652039325
1739209699.633038;-45.120503652039325
1739209699.6330402;-38.13080360867914
1739209699.6330423;-38.13080360867914
1739209699.6330445;-45.120503652039325
1739209699.6330466;-45.120503652039325
1739209699.633049;-38.13080360867914
1739209699.6330512;-33.981070128970906
1739209699.6330533;-45.120503652039325
1739209699.6330554;-45.120503652039325
1739209699.6330576;-38.13080360867914
1739209699.6330597;-38.13080360867914
1739209699.633062;-45.120503652039325
1739209699.633064;-45.120503652039325
1739209699.6330664;-35.57807855764607
1739209699.6330686;-38.13080360867914
1739209699.6330707;-29.438486411369333
1739209699.6330729;-27.8777449560314
1739209699.633075;-45.120503652039325
1739209699.6330771;-38.13080360867914
1739209699.6330793;-32.816014438256545
1739209699.6330814;-32.816014438256545
1739209699.6330836;-45.120503652039325
1739209699.633086;-35.57807855764607
1739209699.633088;-45.120503652039325
1739209699.6330903;-45.120503652039325
1739209699.6330924;-35.57807855764607
1739209699.6330945;-45.120503652039325
1739209699.6330967;-45.120503652039325
1739209699.6330988;-45.120503652039325
1739209699.633101;-38.13080360867914
1739209699.6331034;-38.13080360867914
1739209699.6331055;-35.57807855764607
1739209699.6331077;-33.981070128970906
1739209699.6331098;-38.13080360867914
1739209699.633112;-38.13080360867914
1739209699.633114;-38.13080360867914
1739209699.6331162;-38.13080360867914
1739209699.6331184;-38.13080360867914
1739209699.6331208;-45.120503652039325
1739209699.633123;-45.120503652039325
1739209699.633125;-33.981070128970906
1739209699.6331272;-45.120503652039325
1739209699.6331294;-45.120503652039325
1739209699.6331315;-45.120503652039325
1739209699.6331336;-38.13080360867914
1739209699.6331358;-45.120503652039325
1739209699.633138;-38.13080360867914
1739209699.6331403;-45.120503652039325
1739209699.6331425;-38.13080360867914
1739209699.6331446;-45.120503652039325
1739209699.6331468;-45.120503652039325
1739209699.633149;-45.120503652039325
1739209699.633151;-45.120503652039325
1739209699.6331532;-35.57807855764607
1739209699.6331553;-38.13080360867914
1739209699.6331577;-38.13080360867914
1739209699.6331599;-28.58837851428586
1739209699.633162;-38.13080360867914
1739209699.6331642;-45.120503652039325
1739209699.6331663;-38.13080360867914
1739209699.6331685;-38.13080360867914
1739209699.6331706;-35.57807855764607
1739209699.6331728;-32.816014438256545
1739209699.633175;-38.13080360867914
1739209699.6331773;-32.81601443825658
1739209699.6331794;-45.120503652039325
1739209699.6331816;-45.120503652039325
1739209699.6331837;-45.120503652039325
1739209699.6331859;-45.120503652039325
1739209699.633188;-38.13080360867914
1739209699.6331902;-38.13080360867914
1739209699.6331923;-38.13080360867914
1739209699.6331947;-31.141103565318915
1739209699.6331968;-35.57807855764607
1739209699.633199;-38.13080360867914
1739209699.6332011;-45.120503652039325
1739209699.6332033;-38.13080360867914
1739209699.6332054;-45.120503652039325
1739209699.6332076;-45.120503652039325
1739209699.6332097;-45.120503652039325
1739209699.633212;-45.120503652039325
1739209699.6332142;-45.120503652039325
1739209699.6332164;-45.120503652039325
1739209699.6332185;-45.120503652039325
1739209699.6332207;-38.13080360867914
1739209699.6332228;-45.120503652039325
1739209699.633225;-45.120503652039325
1739209699.633227;-45.120503652039325
1739209699.6332293;-45.120503652039325
1739209699.6332316;-45.120503652039325
1739209699.6332338;-45.120503652039325
1739209699.633236;-35.57807855764607
1739209699.633238;-35.57807855764607
1739209699.6332402;-45.120503652039325
1739209699.6332424;-33.981070128970906
1739209699.6332445;-38.13080360867914
1739209699.6332467;-38.13080360867914
1739209699.633249;-38.13080360867914
1739209699.6332512;-45.120503652039325
1739209699.6332533;-38.13080360867914
1739209699.6332555;-31.141103565318915
1739209699.6332576;-33.981070128970906
1739209699.6332598;-38.13080360867914
1739209699.633262;-35.57807855764607
1739209699.633264;-38.13080360867914
1739209699.6332664;-45.120503652039325
1739209699.6332686;-38.13080360867914
1739209699.6332707;-45.120503652039325
1739209699.633273;-45.120503652039325
1739209699.633275;-45.120503652039325
1739209699.6332772;-45.120503652039325
1739209699.6332793;-45.120503652039325
1739209699.6332815;-33.981070128970906
1739209699.6332836;-35.57807855764607
1739209699.633286;-38.13080360867914
1739209699.6332881;-45.120503652039325
1739209699.6332903;-45.120503652039325
1739209699.6332924;-33.981070128970906
1739209699.6332946;-38.13080360867914
1739209699.6332967;-45.120503652039325
1739209699.6332989;-38.13080360867914
1739209699.633301;-38.13080360867914
1739209699.6333034;-33.981070128970906
1739209699.6333055;-45.120503652039325
1739209699.6333077;-45.120503652039325
1739209699.6333098;-45.120503652039325
1739209699.633312;-45.120503652039325
1739209699.6333141;-45.120503652039325
1739209699.6333163;-45.120503652039325
1739209699.6333184;-38.13080360867914
1739209699.6333206;-38.13080360867914
1739209699.633323;-38.13080360867914
1739209699.633325;-38.13080360867914
1739209699.6333272;-30.49652367304973
1739209699.6333294;-35.57807855764607
1739209699.6333315;-38.13080360867914
1739209699.6333337;-38.13080360867914
1739209699.6333358;-38.13080360867914
1739209699.633338;-45.120503652039325
1739209699.6333404;-45.120503652039325
1739209699.6333425;-38.13080360867914
1739209699.6333447;-38.13080360867914
1739209699.6333468;-38.13080360867914
1739209699.633349;-35.57807855764607
1739209699.633351;-35.57807855764607
1739209699.6333532;-45.120503652039325
1739209699.6333554;-38.13080360867914
1739209699.6333578;-38.13080360867914
1739209699.63336;-38.13080360867914
1739209699.633362;-38.13080360867914
1739209699.6333642;-45.120503652039325
1739209699.6333663;-38.13080360867914
1739209699.6333685;-38.13080360867914
1739209699.6333706;-38.13080360867914
1739209699.6333728;-45.120503652039325
1739209699.633375;-38.13080360867914
1739209699.6333773;-45.120503652039325
1739209699.6333795;-45.120503652039325
1739209699.6333816;-45.120503652039325
1739209699.6333838;-45.120503652039325
1739209699.633386;-45.120503652039325
1739209699.633388;-45.120503652039325
1739209699.6333902;-45.120503652039325
1739209699.6333923;-45.120503652039325
1739209699.6333947;-38.13080360867914
1739209699.6333969;-38.13080360867914
1739209699.633399;-45.120503652039325
1739209699.6334012;-45.120503652039325
1739209699.6334033;-45.120503652039325
1739209699.6334054;-31.141103565318893
1739209699.6334076;-35.57807855764607
1739209699.6334097;-45.120503652039325
1739209699.633412;-38.13080360867914
1739209699.6334143;-33.981070128970906
1739209699.6334164;-35.57807855764607
1739209699.6334186;-38.13080360867914
1739209699.6334207;-38.13080360867914
1739209699.6334229;-45.120503652039325
1739209699.633425;-45.120503652039325
1739209699.6334271;-45.120503652039325
1739209699.6334293;-38.13080360867914
1739209699.6334317;-45.120503652039325
1739209699.6334338;-45.120503652039325
1739209699.633436;-38.13080360867914
1739209699.633438;-45.120503652039325
1739209699.6334403;-38.13080360867914
1739209699.6334424;-35.57807855764607
1739209699.6334445;-45.120503652039325
1739209699.6334467;-45.120503652039325
1739209699.633449;-38.13080360867914
1739209699.6334512;-35.57807855764607
1739209699.6334534;-45.120503652039325
1739209699.6334555;-38.13080360867914
1739209699.6334577;-38.13080360867914
1739209699.6334598;-45.120503652039325
1739209699.633462;-45.120503652039325
1739209699.633464;-45.120503652039325
1739209699.6334662;-45.120503652039325
1739209699.6334686;-45.120503652039325
1739209699.6334708;-45.120503652039325
1739209699.633473;-45.120503652039325
1739209699.633475;-35.57807855764607
1739209699.6334772;-35.57807855764607
1739209699.6334794;-45.120503652039325
1739209699.6334815;-45.120503652039325
1739209699.6334836;-30.49652367304973
1739209699.633486;-32.816014438256545
1739209699.6334882;-45.120503652039325
1739209699.6334903;-38.13080360867914
1739209699.6334925;-35.57807855764607
1739209699.6334946;-31.141103565318915
1739209699.6334968;-45.120503652039325
1739209699.633499;-45.120503652039325
1739209699.633501;-45.120503652039325
1739209699.6335032;-38.13080360867914
1739209699.6335056;-38.13080360867914
1739209699.6335077;-45.120503652039325
1739209699.6335099;-45.120503652039325
1739209699.633512;-45.120503652039325
1739209699.6335142;-38.13080360867914
1739209699.6335163;-38.13080360867914
1739209699.6335185;-38.13080360867914
1739209699.6335206;-38.13080360867914
1739209699.633523;-38.13080360867914
1739209699.6335251;-38.13080360867914
1739209699.6335273;-35.57807855764607
1739209699.6335294;-30.49652367304973
1739209699.6335316;-38.13080360867914
1739209699.6335337;-45.120503652039325
1739209699.6335359;-45.120503652039325
1739209699.633538;-45.120503652039325
1739209699.6335404;-45.120503652039325
1739209699.6335425;-35.57807855764607
1739209699.6335447;-38.13080360867914
1739209699.6335468;-33.981070128970956
1739209699.633549;-38.13080360867914
1739209699.6335511;-38.13080360867914
1739209699.6335533;-45.120503652039325
1739209699.6335554;-45.120503652039325
1739209699.6335576;-38.13080360867914
1739209699.63356;-45.120503652039325
1739209699.633562;-32.816014438256545
1739209699.6335642;-30.49652367304973
1739209699.6335664;-38.13080360867914
1739209699.6335685;-38.13080360867914
1739209699.6335707;-45.120503652039325
1739209699.6335728;-38.13080360867914
1739209699.633575;-38.13080360867914
1739209699.6335773;-38.13080360867914
1739209699.6335795;-45.120503652039325
1739209699.6335816;-45.120503652039325
1739209699.6335838;-45.120503652039325
1739209699.633586;-45.120503652039325
1739209699.633588;-45.120503652039325
1739209699.6335902;-45.120503652039325
1739209699.6335924;-45.120503652039325
1739209699.6335945;-33.981070128970906
1739209699.633597;-38.13080360867914
1739209699.633599;-45.120503652039325
1739209699.6336012;-38.13080360867914
1739209699.6336033;-38.13080360867914
1739209699.6336055;-38.13080360867914
1739209699.6336076;-33.981070128970906
1739209699.6336098;-38.13080360867914
1739209699.633612;-38.13080360867914
1739209699.6336143;-38.13080360867914
1739209699.6336164;-38.13080360867914
1739209699.6336186;-35.57807855764607
1739209699.6336207;-45.120503652039325
1739209699.633623;-45.120503652039325
1739209699.633625;-33.981070128970906
1739209699.6336272;-45.120503652039325
1739209699.6336293;-45.120503652039325
1739209699.6336317;-32.816014438256545
1739209699.6336339;-38.13080360867914
1739209699.633636;-38.13080360867914
1739209699.6336381;-45.120503652039325
1739209699.6336403;-45.120503652039325
1739209699.6336424;-38.13080360867914
1739209699.6336446;-45.120503652039325
1739209699.6336467;-35.57807855764607
1739209699.6336489;-38.13080360867914
1739209699.6336513;-31.141103565318915
1739209699.6336534;-33.981070128970906
1739209699.6336555;-33.981070128970906
1739209699.6336577;-45.120503652039325
1739209699.6336598;-38.13080360867914
1739209699.633662;-38.13080360867914
1739209699.6336641;-38.13080360867914
1739209699.6336663;-38.13080360867914
1739209699.6336687;-33.981070128970906
1739209699.6336708;-38.13080360867914
1739209699.633673;-38.13080360867914
1739209699.633675;-45.120503652039325
1739209699.6336772;-38.13080360867914
1739209699.6336794;-38.13080360867914
1739209699.6336815;-45.120503652039325
1739209699.6336837;-45.120503652039325
1739209699.6336858;-31.141103565318915
1739209699.6336882;-38.13080360867914
1739209699.6336904;-45.120503652039325
1739209699.6336925;-38.13080360867914
1739209699.6336946;-38.13080360867914
1739209699.6336968;-35.57807855764607
1739209699.633699;-38.13080360867914
1739209699.633701;-38.13080360867914
1739209699.6337032;-33.981070128970906
1739209699.6337056;-33.981070128970906
1739209699.6337078;-45.120503652039325
1739209699.63371;-45.120503652039325
1739209699.633712;-45.120503652039325
1739209699.6337142;-38.13080360867914
1739209699.6337163;-38.13080360867914
1739209699.6337185;-33.981070128970906
1739209699.6337206;-33.981070128970906
1739209699.633723;-45.120503652039325
1739209699.6337252;-45.120503652039325
1739209699.6337273;-45.120503652039325
1739209699.6337295;-45.120503652039325
1739209699.6337316;-38.13080360867914
1739209699.6337337;-38.13080360867914
1739209699.633736;-38.13080360867914
1739209699.633738;-38.13080360867914
1739209699.6337402;-45.120503652039325
1739209699.6337426;-45.120503652039325
1739209699.6337447;-45.120503652039325
1739209699.6337469;-45.120503652039325
1739209699.633749;-45.120503652039325
1739209699.6337512;-45.120503652039325
1739209699.6337533;-45.120503652039325
1739209699.6337554;-45.120503652039325
1739209699.6337576;-38.13080360867914
1739209699.63376;-38.13080360867914
1739209699.6337621;-45.120503652039325
1739209699.6337643;-38.13080360867914
1739209699.6337664;-38.13080360867914
1739209699.6337686;-45.120503652039325
1739209699.6337707;-45.120503652039325
1739209699.6337729;-45.120503652039325
1739209699.633775;-38.13080360867914
1739209699.6337771;-38.13080360867914
1739209699.6337795;-45.120503652039325
1739209699.6337817;-45.120503652039325
1739209699.6337838;-32.816014438256545
1739209699.633786;-33.981070128970906
1739209699.633788;-45.120503652039325
1739209699.6337903;-45.120503652039325
1739209699.6337924;-38.13080360867914
1739209699.6337945;-33.981070128970906
1739209699.633797;-45.120503652039325
1739209699.633799;-45.120503652039325
1739209699.6338012;-45.120503652039325
1739209699.6338034;-38.13080360867914
1739209699.6338055;-38.13080360867914
1739209699.6338077;-33.981070128970906
1739209699.6338098;-45.120503652039325
1739209699.633812;-31.141103565318915
1739209699.6338143;-33.981070128970906
