CAN Message; 0x1bb:00008ca4e839df14
1739209775.9166234;-38.13080360867914
1739209775.9166272;-35.57807855764607
1739209775.916631;-38.13080360867914
1739209775.9166348;-38.13080360867914
1739209775.9166386;-38.13080360867914
1739209775.9166424;-45.120503652039325
1739209775.9166462;-33.981070128970906
1739209775.91665;-38.13080360867914
1739209775.9166539;-45.120503652039325
1739209775.9166577;-45.120503652039325
1739209775.9166615;-38.13080360867914
1739209775.9166653;-38.13080360867914
1739209775.9166691;-45.120503652039325
1739209775.916673;-33.981070128970906
1739209775.9166768;-33.981070128970906
1739209775.9166806;-45.120503652039325
1739209775.9166844;-45.120503652039325
1739209775.9166882;-45.120503652039325
1739209775.9166918;-33.981070128970906
1739209775.9166956;-45.120503652039325
1739209775.9166994;-38.13080360867914
1739209775.9167032;-38.13080360867914
1739209775.916707;-33.981070128970906
1739209775.9167109;-38.13080360867914
1739209775.9167147;-45.120503652039325
1739209775.9167185;-45.120503652039325
1739209775.9167223;-31.141103565318915
1739209775.916726;-32.816014438256545
1739209775.91673;-45.120503652039325
1739209775.9167337;-45.120503652039325
1739209775.9167376;-38.13080360867914
1739209775.9167414;-45.120503652039325
1739209775.9167452;-45.120503652039325
1739209775.916749;-45.120503652039325
1739209775.9167528;-45.120503652039325
1739209775.9167566;-45.120503652039325
1739209775.9167604;-45.120503652039325
1739209775.9167643;-45.120503652039325
1739209775.916768;-45.120503652039325
1739209775.916772;-45.120503652039325
1739209775.9167757;-45.120503652039325
1739209775.9167795;-45.120503652039325
1739209775.9167833;-33.981070128970906
1739209775.9167871;-38.13080360867914
1739209775.916791;-45.120503652039325
1739209775.9167948;-38.13080360867914
1739209775.9167986;-45.120503652039325
1739209775.9168024;-35.57807855764607
1739209775.9168062;-45.120503652039325
1739209775.91681;-38.13080360867914
1739209775.9168139;-45.120503652039325
1739209775.9168174;-38.13080360867914
1739209775.9168212;-38.13080360867914
1739209775.916825;-45.120503652039325
1739209775.9168289;-38.13080360867914
1739209775.9168327;-45.120503652039325
1739209775.9168365;-45.120503652039325
1739209775.9168403;-35.57807855764607
1739209775.9168441;-38.13080360867914
1739209775.916848;-45.120503652039325
1739209775.9168518;-45.120503652039325
1739209775.9168556;-38.13080360867914
1739209775.9168594;-38.13080360867914
1739209775.9168632;-45.120503652039325
1739209775.916867;-45.120503652039325
1739209775.9168708;-45.120503652039325
1739209775.9168746;-38.13080360867914
1739209775.9168785;-38.13080360867914
1739209775.9168823;-38.13080360867914
1739209775.916886;-35.57807855764607
1739209775.91689;-38.13080360867914
1739209775.9168937;-38.13080360867914
1739209775.9168975;-35.57807855764607
1739209775.9169014;-45.120503652039325
1739209775.9169052;-38.13080360867914
1739209775.916909;-45.120503652039325
1739209775.9169128;-38.13080360867914
1739209775.9169166;-38.13080360867914
1739209775.9169204;-33.981070128970906
1739209775.9169242;-38.13080360867914
1739209775.916928;-38.13080360867914
1739209775.9169319;-32.816014438256545
1739209775.9169357;-38.13080360867914
1739209775.9169395;-45.120503652039325
1739209775.916943;-38.13080360867914
1739209775.916947;-32.816014438256545
1739209775.9169507;-38.13080360867914
1739209775.9169545;-32.816014438256545
1739209775.9169583;-38.13080360867914
1739209775.9169621;-38.13080360867914
1739209775.916966;-38.13080360867914
1739209775.9169698;-38.13080360867914
1739209775.9169736;-45.120503652039325
1739209775.9169774;-45.120503652039325
1739209775.9169812;-33.981070128970906
1739209775.916985;-45.120503652039325
1739209775.9169888;-33.981070128970906
1739209775.9169927;-32.816014438256545
1739209775.9169965;-38.13080360867914
1739209775.9170003;-45.120503652039325
1739209775.917004;-45.120503652039325
1739209775.917008;-35.57807855764607
1739209775.9170117;-45.120503652039325
1739209775.9170156;-45.120503652039325
1739209775.9170194;-45.120503652039325
1739209775.9170232;-38.13080360867914
1739209775.917027;-45.120503652039325
1739209775.9170308;-45.120503652039325
1739209775.9170346;-45.120503652039325
1739209775.9170384;-35.57807855764607
1739209775.9170423;-45.120503652039325
1739209775.917046;-33.981070128970906
1739209775.91705;-33.981070128970906
1739209775.9170537;-38.13080360867914
1739209775.9170575;-35.57807855764607
1739209775.9170613;-38.13080360867914
1739209775.9170651;-45.120503652039325
1739209775.9170687;-45.120503652039325
1739209775.9170725;-38.13080360867914
1739209775.9170763;-38.13080360867914
1739209775.9170802;-38.13080360867914
1739209775.917084;-38.13080360867914
1739209775.9170878;-45.120503652039325
1739209775.9170916;-45.120503652039325
1739209775.9170954;-45.120503652039325
1739209775.9170992;-38.13080360867914
1739209775.917103;-38.13080360867914
1739209775.9171069;-33.981070128970906
1739209775.9171107;-31.141103565318915
1739209775.9171145;-45.120503652039325
1739209775.9171183;-45.120503652039325
1739209775.9171221;-45.120503652039325
1739209775.917126;-38.13080360867914
1739209775.9171298;-38.13080360867914
1739209775.9171336;-38.13080360867914
1739209775.9171374;-38.13080360867914
1739209775.9171412;-45.120503652039325
1739209775.917145;-45.120503652039325
1739209775.9171488;-38.13080360867914
1739209775.9171526;-35.57807855764607
1739209775.9171565;-45.120503652039325
1739209775.9171603;-45.120503652039325
1739209775.917164;-38.13080360867914
1739209775.917168;-38.13080360867914
1739209775.9171717;-45.120503652039325
1739209775.9171755;-38.13080360867914
1739209775.9171793;-45.120503652039325
1739209775.9171832;-38.13080360867914
1739209775.917187;-45.120503652039325
1739209775.9171908;-38.13080360867914
1739209775.9171944;-38.13080360867914
1739209775.9171982;-38.13080360867914
1739209775.917202;-33.981070128970906
1739209775.9172058;-45.120503652039325
1739209775.9172096;-45.120503652039325
1739209775.9172134;-38.13080360867914
1739209775.9172173;-35.57807855764607
1739209775.917221;-45.120503652039325
1739209775.917225;-45.120503652039325
1739209775.9172287;-45.120503652039325
1739209775.9172325;-45.120503652039325
1739209775.9172363;-45.120503652039325
1739209775.9172401;-38.13080360867914
1739209775.917244;-45.120503652039325
1739209775.9172478;-45.120503652039325
1739209775.9172516;-38.13080360867914
1739209775.9172554;-45.120503652039325
1739209775.9172592;-38.13080360867914
1739209775.917263;-38.13080360867914
1739209775.9172668;-45.120503652039325
1739209775.9172707;-38.13080360867914
1739209775.9172745;-35.57807855764607
1739209775.9172783;-38.13080360867914
1739209775.917282;-45.120503652039325
1739209775.917286;-45.120503652039325
1739209775.9172897;-35.57807855764607
1739209775.9172935;-38.13080360867914
1739209775.9172974;-38.13080360867914
1739209775.9173012;-38.13080360867914
1739209775.917305;-45.120503652039325
1739209775.9173088;-33.981070128970906
1739209775.9173126;-45.120503652039325
1739209775.9173164;-45.120503652039325
1739209775.91732;-45.120503652039325
1739209775.9173238;-45.120503652039325
1739209775.9173276;-38.13080360867914
1739209775.9173315;-38.13080360867914
1739209775.9173353;-45.120503652039325
1739209775.917339;-38.13080360867914
1739209775.917343;-38.13080360867914
1739209775.9173467;-38.13080360867914
1739209775.9173505;-45.120503652039325
1739209775.9173543;-38.13080360867914
1739209775.9173582;-30.49652367304973
1739209775.917362;-45.120503652039325
1739209775.9173658;-35.57807855764607
1739209775.9173696;-33.981070128970906
1739209775.9173734;-32.816014438256545
1739209775.9173772;-38.13080360867914
1739209775.917381;-38.13080360867914
1739209775.9173849;-38.13080360867914
1739209775.9173887;-45.120503652039325
1739209775.9173925;-38.13080360867914
1739209775.9173963;-45.120503652039325
1739209775.9174001;-38.13080360867914
1739209775.917404;-38.13080360867914
1739209775.9174078;-38.13080360867914
1739209775.9174116;-45.120503652039325
1739209775.9174154;-45.120503652039325
1739209775.9174192;-38.13080360867914
1739209775.917423;-38.13080360867914
1739209775.9174268;-45.120503652039325
1739209775.9174306;-33.981070128970906
1739209775.9174345;-35.57807855764607
1739209775.9174383;-38.13080360867914
1739209775.917442;-45.120503652039325
1739209775.9174457;-33.981070128970906
1739209775.9174495;-26.991370085610722
1739209775.9174533;-38.13080360867914
1739209775.917457;-45.120503652039325
1739209775.917461;-38.13080360867914
1739209775.9174647;-33.981070128970906
1739209775.9174685;-45.120503652039325
1739209775.9174724;-45.120503652039325
1739209775.9174762;-45.120503652039325
1739209775.91748;-38.13080360867914
1739209775.9174838;-38.13080360867914
1739209775.9174876;-38.13080360867914
1739209775.9174914;-45.120503652039325
1739209775.9174953;-45.120503652039325
1739209775.917499;-38.13080360867914
1739209775.9175029;-38.13080360867914
1739209775.9175067;-38.13080360867914
1739209775.9175105;-38.13080360867914
1739209775.9175143;-38.13080360867914
1739209775.9175181;-38.13080360867914
1739209775.917522;-45.120503652039325
1739209775.9175258;-45.120503652039325
1739209775.9175296;-45.120503652039325
1739209775.9175334;-45.120503652039325
1739209775.9175372;-38.13080360867914
1739209775.917541;-27.8777449560314
1739209775.9175448;-38.13080360867914
1739209775.9175487;-45.120503652039325
1739209775.9175525;-33.981070128970906
1739209775.9175563;-33.981070128970906
1739209775.91756;-45.120503652039325
1739209775.917564;-35.57807855764607
1739209775.9175677;-45.120503652039325
1739209775.9175713;-32.81601443825658
1739209775.9175751;-45.120503652039325
1739209775.917579;-32.816014438256545
1739209775.9175828;-38.13080360867914
1739209775.9175866;-45.120503652039325
1739209775.9175904;-35.57807855764607
1739209775.9175942;-38.13080360867914
1739209775.917598;-38.13080360867914
1739209775.9176018;-31.141103565318893
1739209775.9176056;-33.981070128970906
1739209775.9176095;-38.13080360867914
1739209775.9176133;-33.981070128970906
1739209775.917617;-45.120503652039325
1739209775.917621;-45.120503652039325
1739209775.9176247;-38.13080360867914
1739209775.9176285;-38.13080360867914
1739209775.9176323;-45.120503652039325
1739209775.9176362;-38.13080360867914
1739209775.91764;-45.120503652039325
1739209775.9176438;-45.120503652039325
1739209775.9176476;-38.13080360867914
1739209775.9176514;-38.13080360867914
1739209775.9176552;-45.120503652039325
1739209775.917659;-45.120503652039325
1739209775.9176629;-45.120503652039325
1739209775.9176667;-38.13080360867914
1739209775.9176705;-35.57807855764607
1739209775.9176743;-45.120503652039325
1739209775.917678;-38.13080360867914
1739209775.917682;-32.816014438256545
1739209775.9176857;-38.13080360867914
1739209775.9176896;-45.120503652039325
1739209775.9176934;-35.57807855764607
1739209775.917697;-45.120503652039325
1739209775.9177008;-45.120503652039325
1739209775.9177046;-45.120503652039325
1739209775.9177084;-45.120503652039325
1739209775.9177122;-38.13080360867914
1739209775.917716;-35.57807855764607
1739209775.9177198;-38.13080360867914
1739209775.9177237;-35.57807855764607
1739209775.9177275;-38.13080360867914
1739209775.9177313;-45.120503652039325
1739209775.917735;-45.120503652039325
1739209775.917739;-35.57807855764607
1739209775.9177427;-45.120503652039325
1739209775.9177465;-45.120503652039325
1739209775.9177504;-38.13080360867914
1739209775.9177542;-45.120503652039325
1739209775.917758;-38.13080360867914
1739209775.9177618;-45.120503652039325
1739209775.9177656;-45.120503652039325
1739209775.9177694;-45.120503652039325
1739209775.9177732;-38.13080360867914
1739209775.917777;-45.120503652039325
1739209775.9177809;-45.120503652039325
1739209775.9177847;-38.13080360867914
1739209775.9177885;-45.120503652039325
1739209775.9177923;-45.120503652039325
1739209775.9177961;-38.13080360867914
1739209775.9178;-45.120503652039325
1739209775.9178038;-45.120503652039325
1739209775.9178076;-45.120503652039325
1739209775.9178114;-45.120503652039325
1739209775.9178152;-35.57807855764607
1739209775.917819;-38.13080360867914
1739209775.9178226;-45.120503652039325
1739209775.9178264;-38.13080360867914
1739209775.9178302;-31.141103565318893
1739209775.917834;-38.13080360867914
1739209775.9178379;-45.120503652039325
1739209775.9178417;-45.120503652039325
1739209775.9178455;-33.981070128970906
1739209775.9178493;-28.992665084841942
1739209775.917853;-45.120503652039325
1739209775.917857;-45.120503652039325
1739209775.9178607;-45.120503652039325
1739209775.9178646;-38.13080360867914
1739209775.9178684;-45.120503652039325
1739209775.9178722;-45.120503652039325
1739209775.917876;-45.120503652039325
1739209775.9178798;-33.981070128970906
1739209775.9178836;-45.120503652039325
1739209775.9178874;-38.13080360867914
1739209775.9178913;-38.13080360867914
1739209775.917895;-45.120503652039325
1739209775.917899;-45.120503652039325
1739209775.9179027;-38.13080360867914
1739209775.9179065;-35.57807855764607
1739209775.9179103;-33.981070128970906
1739209775.9179142;-45.120503652039325
1739209775.917918;-45.120503652039325
1739209775.9179218;-35.57807855764607
1739209775.9179256;-38.13080360867914
1739209775.9179294;-45.120503652039325
1739209775.9179332;-38.13080360867914
1739209775.917937;-32.816014438256545
1739209775.9179409;-31.141103565318915
1739209775.9179447;-45.120503652039325
1739209775.9179482;-45.120503652039325
1739209775.917952;-45.120503652039325
1739209775.9179559;-45.120503652039325
1739209775.9179597;-45.120503652039325
1739209775.9179635;-38.13080360867914
1739209775.9179673;-38.13080360867914
1739209775.9179711;-31.141103565318915
1739209775.917975;-45.120503652039325
1739209775.9179788;-38.13080360867914
1739209775.9179826;-32.816014438256545
1739209775.9179864;-38.13080360867914
1739209775.9179902;-45.120503652039325
1739209775.917994;-38.13080360867914
1739209775.9179978;-45.120503652039325
1739209775.9180017;-33.981070128970906
1739209775.9180055;-38.13080360867914
1739209775.9180093;-38.13080360867914
1739209775.918013;-45.120503652039325
1739209775.918017;-38.13080360867914
1739209775.9180207;-38.13080360867914
1739209775.9180245;-45.120503652039325
1739209775.9180284;-45.120503652039325
1739209775.9180322;-33.981070128970906
1739209775.918036;-33.981070128970906
1739209775.9180398;-45.120503652039325
1739209775.9180436;-38.13080360867914
1739209775.9180474;-45.120503652039325
1739209775.9180512;-45.120503652039325
1739209775.918055;-45.120503652039325
1739209775.9180589;-45.120503652039325
1739209775.9180627;-33.981070128970906
1739209775.9180665;-38.13080360867914
1739209775.9180703;-45.120503652039325
1739209775.918074;-45.120503652039325
1739209775.9180777;-33.981070128970906
1739209775.9180815;-45.120503652039325
1739209775.9180853;-33.981070128970906
1739209775.9180892;-45.120503652039325
1739209775.918093;-38.13080360867914
1739209775.9180968;-38.13080360867914
1739209775.9181006;-38.13080360867914
1739209775.9181044;-45.120503652039325
1739209775.9181082;-38.13080360867914
1739209775.918112;-32.816014438256545
1739209775.9181159;-38.13080360867914
1739209775.9181197;-45.120503652039325
1739209775.9181235;-45.120503652039325
1739209775.9181273;-45.120503652039325
1739209775.918131;-45.120503652039325
1739209775.918135;-45.120503652039325
1739209775.9181387;-45.120503652039325
1739209775.9181426;-45.120503652039325
1739209775.9181464;-38.13080360867914
1739209775.9181502;-45.120503652039325
1739209775.918154;-38.13080360867914
1739209775.9181578;-45.120503652039325
1739209775.9181616;-45.120503652039325
1739209775.9181654;-38.13080360867914
1739209775.9181693;-38.13080360867914
1739209775.918173;-45.120503652039325
1739209775.918177;-45.120503652039325
1739209775.9181807;-45.120503652039325
1739209775.9181845;-38.13080360867914
1739209775.9181883;-29.438486411369333
1739209775.9181921;-38.13080360867914
1739209775.918196;-38.13080360867914
1739209775.9181995;-38.13080360867914
1739209775.9182034;-35.57807855764607
1739209775.9182072;-45.120503652039325
1739209775.918211;-33.981070128970906
1739209775.9182148;-33.981070128970906
1739209775.9182186;-45.120503652039325
1739209775.9182224;-45.120503652039325
1739209775.9182262;-45.120503652039325
1739209775.91823;-38.13080360867914
1739209775.9182339;-45.120503652039325
1739209775.9182377;-45.120503652039325
1739209775.9182415;-45.120503652039325
1739209775.9182453;-38.13080360867914
1739209775.9182491;-38.13080360867914
1739209775.918253;-45.120503652039325
1739209775.9182568;-38.13080360867914
1739209775.9182606;-45.120503652039325
1739209775.9182644;-38.13080360867914
1739209775.9182682;-45.120503652039325
1739209775.918272;-38.13080360867914
1739209775.9182758;-38.13080360867914
1739209775.9182796;-29.438486411369333
1739209775.9182835;-33.981070128970906
1739209775.9182873;-38.13080360867914
1739209775.918291;-38.13080360867914
1739209775.918295;-45.120503652039325
1739209775.9182987;-38.13080360867914
1739209775.9183025;-45.120503652039325
1739209775.9183064;-35.57807855764607
1739209775.9183102;-35.57807855764607
1739209775.918314;-38.13080360867914
1739209775.9183178;-38.13080360867914
1739209775.9183216;-45.120503652039325
1739209775.9183254;-45.120503652039325
1739209775.918329;-38.13080360867914
1739209775.9183328;-35.57807855764607
1739209775.9183366;-38.13080360867914
1739209775.9183404;-29.438486411369333
1739209775.9183443;-35.57807855764607
1739209775.918348;-38.13080360867914
1739209775.918352;-38.13080360867914
1739209775.9183557;-45.120503652039325
1739209775.9183595;-38.13080360867914
1739209775.9183633;-45.120503652039325
1739209775.9183671;-45.120503652039325
1739209775.918371;-38.13080360867914
1739209775.9183748;-35.57807855764607
1739209775.9183786;-45.120503652039325
1739209775.9183824;-45.120503652039325
1739209775.9183862;-32.816014438256545
1739209775.91839;-35.57807855764607
1739209775.9183939;-45.120503652039325
1739209775.9183977;-38.13080360867914
1739209775.9184015;-38.13080360867914
1739209775.9184053;-45.120503652039325
1739209775.918409;-38.13080360867914
1739209775.918413;-38.13080360867914
1739209775.9184167;-45.120503652039325
1739209775.9184206;-38.13080360867914
1739209775.9184244;-45.120503652039325
1739209775.9184282;-45.120503652039325
1739209775.918432;-38.13080360867914
1739209775.9184358;-33.981070128970906
1739209775.9184396;-45.120503652039325
1739209775.9184434;-38.13080360867914
1739209775.9184473;-45.120503652039325
1739209775.918451;-45.120503652039325
1739209775.9184546;-45.120503652039325
1739209775.9184585;-45.120503652039325
1739209775.9184623;-30.49652367304973
1739209775.918466;-32.816014438256545
1739209775.91847;-45.120503652039325
1739209775.9184737;-45.120503652039325
1739209775.9184775;-45.120503652039325
1739209775.9184813;-38.13080360867914
1739209775.9184852;-45.120503652039325
1739209775.918489;-45.120503652039325
1739209775.9184928;-45.120503652039325
1739209775.9184966;-45.120503652039325
1739209775.9185004;-38.13080360867914
1739209775.9185042;-45.120503652039325
1739209775.918508;-45.120503652039325
1739209775.9185119;-38.13080360867914
1739209775.9185157;-35.57807855764607
1739209775.9185195;-38.13080360867914
1739209775.9185233;-45.120503652039325
1739209775.9185271;-45.120503652039325
1739209775.918531;-45.120503652039325
1739209775.9185348;-38.13080360867914
1739209775.9185386;-45.120503652039325
1739209775.9185424;-45.120503652039325
1739209775.9185462;-38.13080360867914
1739209775.91855;-38.13080360867914
1739209775.9185538;-38.13080360867914
1739209775.9185576;-38.13080360867914
1739209775.9185615;-35.57807855764607
1739209775.9185653;-38.13080360867914
1739209775.918569;-45.120503652039325
1739209775.918573;-38.13080360867914
1739209775.9185767;-38.13080360867914
1739209775.9185803;-45.120503652039325
1739209775.918584;-45.120503652039325
1739209775.918588;-45.120503652039325
1739209775.9185917;-38.13080360867914
1739209775.9185956;-32.816014438256545
1739209775.9185994;-38.13080360867914
1739209775.9186032;-45.120503652039325
1739209775.918607;-38.13080360867914
1739209775.9186108;-33.981070128970906
1739209775.9186146;-38.13080360867914
1739209775.9186184;-38.13080360867914
1739209775.9186223;-45.120503652039325
1739209775.918626;-38.13080360867914
1739209775.91863;-45.120503652039325
1739209775.9186337;-33.981070128970906
1739209775.9186375;-35.57807855764607
1739209775.9186413;-38.13080360867914
1739209775.9186451;-45.120503652039325
1739209775.918649;-28.992665084841942
1739209775.9186528;-33.981070128970906
1739209775.9186566;-38.13080360867914
1739209775.9186604;-45.120503652039325
1739209775.9186642;-35.57807855764607
1739209775.918668;-35.57807855764607
1739209775.9186718;-38.13080360867914
1739209775.9186757;-38.13080360867914
1739209775.9186795;-33.981070128970906
1739209775.9186833;-38.13080360867914
1739209775.918687;-45.120503652039325
1739209775.918691;-45.120503652039325
1739209775.9186947;-45.120503652039325
1739209775.9186985;-35.57807855764607
1739209775.9187024;-38.13080360867914
1739209775.918706;-45.120503652039325
1739209775.9187098;-27.267205301931607
1739209775.9187136;-28.58837851428586
1739209775.9187174;-38.13080360867914
1739209775.9187212;-45.120503652039325
1739209775.918725;-33.981070128970906
1739209775.9187288;-35.57807855764607
1739209775.9187326;-38.13080360867914
1739209775.9187365;-45.120503652039325
1739209775.9187403;-45.120503652039325
1739209775.918744;-45.120503652039325
1739209775.918748;-38.13080360867914
1739209775.9187517;-38.13080360867914
1739209775.9187555;-45.120503652039325
1739209775.9187593;-38.13080360867914
1739209775.9187632;-38.13080360867914
1739209775.918767;-45.120503652039325
1739209775.9187708;-45.120503652039325
1739209775.9187746;-33.981070128970906
1739209775.9187784;-35.57807855764607
1739209775.9187822;-38.13080360867914
1739209775.918786;-45.120503652039325
1739209775.9187899;-33.981070128970906
1739209775.9187937;-38.13080360867914
1739209775.9187975;-45.120503652039325
1739209775.9188013;-31.141103565318915
1739209775.9188051;-28.992665084841942
1739209775.918809;-45.120503652039325
1739209775.9188128;-45.120503652039325
1739209775.9188166;-38.13080360867914
1739209775.9188204;-38.13080360867914
1739209775.9188242;-45.120503652039325
1739209775.918828;-45.120503652039325
1739209775.9188316;-38.13080360867914
1739209775.9188354;-38.13080360867914
1739209775.9188392;-38.13080360867914
1739209775.918843;-45.120503652039325
1739209775.9188468;-38.13080360867914
1739209775.9188507;-38.13080360867914
1739209775.9188545;-45.120503652039325
1739209775.9188583;-45.120503652039325
1739209775.918862;-45.120503652039325
1739209775.918866;-38.13080360867914
1739209775.9188697;-35.57807855764607
1739209775.9188735;-45.120503652039325
1739209775.9188774;-45.120503652039325
1739209775.9188812;-45.120503652039325
1739209775.918885;-45.120503652039325
1739209775.9188888;-45.120503652039325
1739209775.9188926;-38.13080360867914
1739209775.9188964;-38.13080360867914
1739209775.9189003;-45.120503652039325
1739209775.918904;-38.13080360867914
1739209775.9189079;-38.13080360867914
1739209775.9189117;-45.120503652039325
1739209775.9189155;-45.120503652039325
1739209775.9189193;-38.13080360867914
1739209775.9189231;-38.13080360867914
1739209775.918927;-45.120503652039325
1739209775.9189308;-45.120503652039325
1739209775.9189346;-45.120503652039325
1739209775.9189384;-38.13080360867914
1739209775.9189422;-45.120503652039325
1739209775.918946;-45.120503652039325
1739209775.9189498;-45.120503652039325
1739209775.9189537;-45.120503652039325
1739209775.9189572;-38.13080360867914
1739209775.918961;-33.981070128970906
1739209775.9189649;-45.120503652039325
1739209775.9189687;-45.120503652039325
1739209775.9189725;-45.120503652039325
1739209775.9189763;-33.981070128970906
1739209775.9189801;-45.120503652039325
1739209775.918984;-45.120503652039325
1739209775.9189878;-45.120503652039325
1739209775.9189916;-38.13080360867914
1739209775.9189954;-32.816014438256545
1739209775.9189992;-38.13080360867914
1739209775.919003;-38.13080360867914
1739209775.9190068;-45.120503652039325
1739209775.9190106;-45.120503652039325
1739209775.9190145;-45.120503652039325
1739209775.9190183;-33.981070128970906
1739209775.919022;-31.141103565318915
1739209775.919026;-45.120503652039325
1739209775.9190297;-45.120503652039325
1739209775.9190335;-35.57807855764607
1739209775.9190373;-35.57807855764607
1739209775.9190412;-45.120503652039325
1739209775.919045;-45.120503652039325
1739209775.9190488;-38.13080360867914
1739209775.9190526;-33.981070128970906
1739209775.9190564;-45.120503652039325
1739209775.9190602;-45.120503652039325
1739209775.919064;-45.120503652039325
1739209775.9190679;-45.120503652039325
1739209775.9190717;-45.120503652039325
1739209775.9190755;-38.13080360867914
1739209775.9190793;-45.120503652039325
1739209775.9190829;-45.120503652039325
1739209775.9190867;-38.13080360867914
1739209775.9190905;-38.13080360867914
1739209775.9190943;-38.13080360867914
1739209775.9190981;-45.120503652039325
1739209775.919102;-38.13080360867914
1739209775.9191058;-45.120503652039325
1739209775.9191096;-30.49652367304973
1739209775.9191134;-30.49652367304973
1739209775.9191172;-38.13080360867914
1739209775.919121;-45.120503652039325
1739209775.9191248;-33.981070128970906
1739209775.9191287;-45.120503652039325
1739209775.9191325;-45.120503652039325
1739209775.9191363;-38.13080360867914
1739209775.91914;-38.13080360867914
1739209775.919144;-45.120503652039325
1739209775.9191477;-45.120503652039325
1739209775.9191515;-45.120503652039325
1739209775.9191554;-45.120503652039325
1739209775.9191592;-38.13080360867914
1739209775.919163;-45.120503652039325
1739209775.9191668;-45.120503652039325
1739209775.9191706;-45.120503652039325
1739209775.9191744;-45.120503652039325
1739209775.9191782;-45.120503652039325
1739209775.919182;-38.13080360867914
1739209775.9191859;-38.13080360867914
1739209775.9191897;-45.120503652039325
1739209775.9191935;-38.13080360867914
1739209775.9191973;-45.120503652039325
1739209775.9192011;-33.981070128970906
1739209775.919205;-28.992665084841942
1739209775.9192085;-38.13080360867914
1739209775.9192123;-38.13080360867914
1739209775.9192162;-35.57807855764607
1739209775.91922;-33.981070128970906
1739209775.9192238;-45.120503652039325
1739209775.9192276;-38.13080360867914
1739209775.9192314;-38.13080360867914
1739209775.9192352;-45.120503652039325
1739209775.919239;-45.120503652039325
1739209775.9192429;-45.120503652039325
1739209775.9192467;-38.13080360867914
1739209775.9192505;-38.13080360867914
1739209775.9192543;-45.120503652039325
1739209775.919258;-45.120503652039325
1739209775.919262;-45.120503652039325
1739209775.9192657;-38.13080360867914
1739209775.9192696;-45.120503652039325
1739209775.9192734;-45.120503652039325
1739209775.9192772;-45.120503652039325
1739209775.919281;-45.120503652039325
1739209775.9192848;-45.120503652039325
1739209775.9192886;-45.120503652039325
1739209775.9192924;-38.13080360867914
1739209775.9192963;-33.981070128970906
1739209775.9193;-45.120503652039325
1739209775.919304;-38.13080360867914
1739209775.9193077;-38.13080360867914
1739209775.9193115;-35.57807855764607
1739209775.9193153;-38.13080360867914
1739209775.9193192;-38.13080360867914
1739209775.919323;-38.13080360867914
1739209775.9193268;-38.13080360867914
1739209775.9193306;-45.120503652039325
1739209775.9193342;-38.13080360867914
1739209775.919338;-45.120503652039325
1739209775.9193418;-45.120503652039325
1739209775.9193456;-38.13080360867914
1739209775.9193494;-38.13080360867914
1739209775.9193532;-45.120503652039325
1739209775.919357;-38.13080360867914
1739209775.9193609;-35.57807855764607
