CAN Message; 0x1d3:0000e178396d4ff6
Timestamp;Amplitude
1739209865.1466634;-45.120503652039325
1739209865.1466675;-45.120503652039325
1739209865.1466715;-45.120503652039325
1739209865.1466758;-45.120503652039325
1739209865.1466799;-38.13080360867914
1739209865.1466842;-45.120503652039325
1739209865.1466882;-45.120503652039325
1739209865.1466923;-38.13080360867914
1739209865.1466966;-38.13080360867914
1739209865.1467006;-38.13080360867914
1739209865.1467047;-35.57807855764607
1739209865.146709;-38.13080360867914
1739209865.146713;-45.120503652039325
1739209865.1467173;-45.120503652039325
1739209865.1467214;-38.13080360867914
1739209865.1467254;-38.13080360867914
1739209865.1467297;-45.120503652039325
1739209865.1467338;-38.13080360867914
1739209865.1467378;-45.120503652039325
1739209865.146742;-38.13080360867914
1739209865.1467462;-33.981070128970906
1739209865.1467502;-45.120503652039325
1739209865.1467545;-38.13080360867914
1739209865.1467586;-45.120503652039325
1739209865.1467628;-45.120503652039325
1739209865.146767;-35.57807855764607
1739209865.146771;-32.816014438256545
1739209865.1467752;-38.13080360867914
1739209865.1467793;-35.57807855764607
1739209865.1467834;-38.13080360867914
1739209865.1467876;-45.120503652039325
1739209865.1467917;-45.120503652039325
1739209865.146796;-38.13080360867914
1739209865.1468;-45.120503652039325
1739209865.146804;-45.120503652039325
1739209865.1468084;-45.120503652039325
1739209865.1468124;-45.120503652039325
1739209865.1468165;-45.120503652039325
1739209865.1468208;-45.120503652039325
1739209865.1468248;-38.13080360867914
1739209865.1468291;-45.120503652039325
1739209865.1468332;-45.120503652039325
1739209865.1468372;-38.13080360867914
1739209865.1468415;-32.816014438256545
1739209865.1468456;-35.57807855764607
1739209865.1468496;-38.13080360867914
1739209865.146854;-45.120503652039325
1739209865.146858;-38.13080360867914
1739209865.1468623;-35.57807855764607
1739209865.1468663;-38.13080360867914
1739209865.1468704;-38.13080360867914
1739209865.1468747;-38.13080360867914
1739209865.1468787;-45.120503652039325
1739209865.1468828;-45.120503652039325
1739209865.146887;-45.120503652039325
1739209865.146891;-45.120503652039325
1739209865.1468954;-45.120503652039325
1739209865.1468995;-38.13080360867914
1739209865.1469035;-35.57807855764607
1739209865.1469078;-45.120503652039325
1739209865.1469119;-38.13080360867914
1739209865.146916;-45.120503652039325
1739209865.1469202;-45.120503652039325
1739209865.1469243;-38.13080360867914
1739209865.1469285;-45.120503652039325
1739209865.1469326;-38.13080360867914
1739209865.1469367;-45.120503652039325
1739209865.146941;-30.49652367304973
1739209865.146945;-28.58837851428586
1739209865.146949;-45.120503652039325
1739209865.1469533;-45.120503652039325
1739209865.1469574;-38.13080360867914
1739209865.1469617;-35.57807855764607
1739209865.1469657;-45.120503652039325
1739209865.1469698;-38.13080360867914
1739209865.146974;-45.120503652039325
1739209865.1469781;-45.120503652039325
1739209865.1469822;-38.13080360867914
1739209865.1469865;-45.120503652039325
1739209865.1469905;-45.120503652039325
1739209865.1469948;-45.120503652039325
1739209865.146999;-38.13080360867914
1739209865.147003;-38.13080360867914
1739209865.1470072;-45.120503652039325
1739209865.1470113;-45.120503652039325
1739209865.1470153;-45.120503652039325
1739209865.1470196;-45.120503652039325
1739209865.1470237;-45.120503652039325
1739209865.147028;-45.120503652039325
1739209865.147032;-38.13080360867914
1739209865.147036;-45.120503652039325
1739209865.1470404;-38.13080360867914
1739209865.1470444;-31.141103565318915
1739209865.1470485;-38.13080360867914
1739209865.1470528;-38.13080360867914
1739209865.1470568;-45.120503652039325
1739209865.147061;-35.57807855764607
1739209865.1470652;-33.981070128970906
1739209865.1470692;-45.120503652039325
1739209865.1470735;-45.120503652039325
1739209865.1470776;-35.57807855764607
1739209865.1470816;-38.13080360867914
1739209865.147086;-45.120503652039325
1739209865.14709;-45.120503652039325
1739209865.1470942;-45.120503652039325
1739209865.1470983;-38.13080360867914
1739209865.1471024;-45.120503652039325
1739209865.1471066;-45.120503652039325
1739209865.1471107;-38.13080360867914
1739209865.1471148;-45.120503652039325
1739209865.147119;-38.13080360867914
1739209865.147123;-35.57807855764607
1739209865.1471274;-38.13080360867914
1739209865.1471314;-45.120503652039325
1739209865.1471355;-33.981070128970906
1739209865.1471398;-45.120503652039325
1739209865.1471438;-45.120503652039325
1739209865.147148;-32.816014438256545
1739209865.1471522;-38.13080360867914
1739209865.1471562;-38.13080360867914
1739209865.1471605;-35.57807855764607
1739209865.1471646;-38.13080360867914
1739209865.1471686;-45.120503652039325
1739209865.147173;-45.120503652039325
1739209865.147177;-45.120503652039325
1739209865.147181;-45.120503652039325
1739209865.1471853;-45.120503652039325
1739209865.1471894;-45.120503652039325
1739209865.1471937;-45.120503652039325
1739209865.1471977;-45.120503652039325
1739209865.1472018;-45.120503652039325
1739209865.147206;-38.13080360867914
1739209865.1472101;-38.13080360867914
1739209865.1472142;-38.13080360867914
1739209865.1472185;-38.13080360867914
1739209865.1472225;-45.120503652039325
1739209865.1472268;-38.13080360867914
1739209865.1472309;-38.13080360867914
1739209865.147235;-45.120503652039325
1739209865.1472392;-38.13080360867914
1739209865.1472433;-38.13080360867914
1739209865.1472473;-45.120503652039325
1739209865.1472516;-45.120503652039325
1739209865.1472557;-45.120503652039325
1739209865.14726;-38.13080360867914
1739209865.147264;-38.13080360867914
1739209865.147268;-38.13080360867914
1739209865.1472723;-45.120503652039325
1739209865.1472764;-38.13080360867914
1739209865.1472805;-45.120503652039325
1739209865.1472847;-45.120503652039325
1739209865.1472888;-38.13080360867914
1739209865.1472929;-33.981070128970906
1739209865.1472971;-45.120503652039325
1739209865.1473012;-45.120503652039325
1739209865.1473055;-32.816014438256545
1739209865.1473095;-35.57807855764607
1739209865.1473136;-45.120503652039325
1739209865.147318;-45.120503652039325
1739209865.147322;-38.13080360867914
1739209865.147326;-45.120503652039325
1739209865.1473303;-38.13080360867914
1739209865.1473343;-33.981070128970906
1739209865.1473386;-45.120503652039325
1739209865.1473427;-45.120503652039325
1739209865.1473467;-38.13080360867914
1739209865.147351;-38.13080360867914
1739209865.147355;-45.120503652039325
1739209865.1473591;-38.13080360867914
1739209865.1473634;-38.13080360867914
1739209865.1473675;-38.13080360867914
1739209865.1473718;-45.120503652039325
1739209865.1473758;-45.120503652039325
1739209865.1473799;-33.981070128970906
1739209865.1473842;-45.120503652039325
1739209865.1473882;-38.13080360867914
1739209865.1473923;-38.13080360867914
1739209865.1473966;-33.981070128970906
1739209865.1474006;-32.816014438256545
1739209865.147405;-45.120503652039325
1739209865.147409;-45.120503652039325
1739209865.147413;-45.120503652039325
1739209865.1474173;-45.120503652039325
1739209865.1474214;-45.120503652039325
1739209865.1474254;-38.13080360867914
1739209865.1474297;-45.120503652039325
1739209865.1474338;-45.120503652039325
1739209865.147438;-45.120503652039325
1739209865.147442;-45.120503652039325
1739209865.1474462;-29.438486411369333
1739209865.1474504;-35.57807855764607
1739209865.1474545;-38.13080360867914
1739209865.1474586;-45.120503652039325
1739209865.1474628;-32.816014438256545
1739209865.147467;-38.13080360867914
1739209865.1474712;-38.13080360867914
1739209865.1474752;-35.57807855764607
1739209865.1474793;-45.120503652039325
1739209865.1474836;-38.13080360867914
1739209865.1474876;-45.120503652039325
1739209865.1474917;-45.120503652039325
1739209865.147496;-45.120503652039325
1739209865.1475;-38.13080360867914
1739209865.1475043;-45.120503652039325
1739209865.1475084;-45.120503652039325
1739209865.1475124;-38.13080360867914
1739209865.1475167;-45.120503652039325
1739209865.1475208;-38.13080360867914
1739209865.1475248;-38.13080360867914
1739209865.1475291;-45.120503652039325
1739209865.1475332;-38.13080360867914
1739209865.1475375;-38.13080360867914
1739209865.1475415;-45.120503652039325
1739209865.1475456;-35.57807855764607
1739209865.1475499;-35.57807855764607
1739209865.147554;-45.120503652039325
1739209865.147558;-45.120503652039325
1739209865.1475623;-45.120503652039325
1739209865.1475663;-45.120503652039325
1739209865.1475706;-45.120503652039325
1739209865.1475747;-38.13080360867914
1739209865.1475787;-45.120503652039325
1739209865.147583;-45.120503652039325
1739209865.147587;-38.13080360867914
1739209865.147591;-38.13080360867914
1739209865.1475954;-45.120503652039325
1739209865.1475995;-45.120503652039325
1739209865.1476038;-33.981070128970906
1739209865.1476078;-45.120503652039325
1739209865.1476119;-30.49652367304973
1739209865.1476161;-31.141103565318893
1739209865.1476202;-38.13080360867914
1739209865.1476243;-38.13080360867914
1739209865.1476285;-38.13080360867914
1739209865.1476326;-38.13080360867914
1739209865.147637;-45.120503652039325
1739209865.147641;-45.120503652039325
1739209865.147645;-45.120503652039325
1739209865.1476493;-45.120503652039325
1739209865.1476533;-45.120503652039325
1739209865.1476574;-38.13080360867914
1739209865.1476617;-45.120503652039325
1739209865.1476657;-45.120503652039325
1739209865.14767;-45.120503652039325
1739209865.147674;-45.120503652039325
1739209865.1476781;-31.141103565318893
1739209865.1476824;-32.816014438256545
1739209865.1476865;-45.120503652039325
1739209865.1476905;-45.120503652039325
1739209865.1476948;-38.13080360867914
1739209865.1476989;-38.13080360867914
1739209865.1477032;-38.13080360867914
1739209865.1477072;-38.13080360867914
1739209865.1477113;-35.57807855764607
1739209865.1477156;-35.57807855764607
1739209865.1477196;-45.120503652039325
1739209865.1477237;-45.120503652039325
1739209865.147728;-38.13080360867914
1739209865.147732;-38.13080360867914
1739209865.1477363;-45.120503652039325
1739209865.1477404;-35.57807855764607
1739209865.1477444;-45.120503652039325
1739209865.1477487;-45.120503652039325
1739209865.1477528;-38.13080360867914
1739209865.1477568;-38.13080360867914
1739209865.147761;-38.13080360867914
1739209865.1477652;-45.120503652039325
1739209865.1477695;-38.13080360867914
1739209865.1477735;-38.13080360867914
1739209865.1477776;-32.816014438256545
1739209865.1477818;-27.267205301931607
1739209865.147786;-45.120503652039325
1739209865.14779;-45.120503652039325
1739209865.1477942;-38.13080360867914
1739209865.1477983;-35.57807855764607
1739209865.1478024;-38.13080360867914
1739209865.1478066;-45.120503652039325
1739209865.1478107;-45.120503652039325
1739209865.147815;-45.120503652039325
1739209865.147819;-32.816014438256545
1739209865.147823;-38.13080360867914
1739209865.1478274;-45.120503652039325
1739209865.1478314;-38.13080360867914
1739209865.1478355;-45.120503652039325
1739209865.1478398;-33.981070128970906
1739209865.1478438;-38.13080360867914
1739209865.1478481;-45.120503652039325
1739209865.1478522;-45.120503652039325
1739209865.1478562;-45.120503652039325
1739209865.1478605;-45.120503652039325
1739209865.1478646;-45.120503652039325
1739209865.1478686;-45.120503652039325
1739209865.147873;-45.120503652039325
1739209865.147877;-35.57807855764607
1739209865.1478813;-33.981070128970906
1739209865.1478853;-45.120503652039325
1739209865.1478894;-45.120503652039325
1739209865.1478937;-45.120503652039325
1739209865.1478977;-38.13080360867914
1739209865.1479018;-38.13080360867914
1739209865.147906;-45.120503652039325
1739209865.14791;-38.13080360867914
1739209865.1479144;-38.13080360867914
1739209865.1479185;-32.816014438256545
1739209865.1479225;-35.57807855764607
1739209865.1479268;-45.120503652039325
1739209865.1479309;-45.120503652039325
1739209865.147935;-45.120503652039325
1739209865.1479392;-45.120503652039325
1739209865.1479433;-35.57807855764607
1739209865.1479475;-35.57807855764607
1739209865.1479516;-45.120503652039325
1739209865.1479557;-38.13080360867914
1739209865.14796;-35.57807855764607
1739209865.147964;-38.13080360867914
1739209865.147968;-35.57807855764607
1739209865.1479723;-38.13080360867914
1739209865.1479764;-38.13080360867914
1739209865.1479807;-38.13080360867914
1739209865.1479847;-45.120503652039325
1739209865.1479888;-38.13080360867914
1739209865.147993;-45.120503652039325
1739209865.1479971;-45.120503652039325
1739209865.1480012;-45.120503652039325
1739209865.1480055;-38.13080360867914
1739209865.1480095;-45.120503652039325
1739209865.1480138;-45.120503652039325
1739209865.148018;-45.120503652039325
1739209865.148022;-45.120503652039325
1739209865.1480262;-45.120503652039325
1739209865.1480303;-38.13080360867914
1739209865.1480343;-45.120503652039325
1739209865.1480386;-38.13080360867914
1739209865.1480427;-38.13080360867914
1739209865.148047;-35.57807855764607
1739209865.148051;-35.57807855764607
1739209865.148055;-38.13080360867914
1739209865.1480594;-35.57807855764607
1739209865.1480634;-35.57807855764607
1739209865.1480675;-32.816014438256545
1739209865.1480718;-33.981070128970906
1739209865.1480758;-38.13080360867914
1739209865.14808;-45.120503652039325
1739209865.1480842;-38.13080360867914
1739209865.1480882;-38.13080360867914
1739209865.1480925;-45.120503652039325
1739209865.1480966;-45.120503652039325
1739209865.1481006;-45.120503652039325
1739209865.148105;-45.120503652039325
1739209865.148109;-45.120503652039325
1739209865.1481133;-38.13080360867914
1739209865.1481173;-45.120503652039325
1739209865.1481214;-38.13080360867914
1739209865.1481256;-35.57807855764607
1739209865.1481297;-38.13080360867914
1739209865.1481338;-38.13080360867914
1739209865.148138;-45.120503652039325
1739209865.148142;-45.120503652039325
1739209865.1481464;-33.981070128970906
1739209865.1481504;-28.58837851428586
1739209865.1481545;-38.13080360867914
1739209865.1481588;-38.13080360867914
1739209865.1481628;-45.120503652039325
1739209865.148167;-45.120503652039325
1739209865.1481712;-45.120503652039325
1739209865.1481752;-45.120503652039325
1739209865.1481795;-45.120503652039325
1739209865.1481836;-31.141103565318943
1739209865.1481876;-45.120503652039325
1739209865.148192;-45.120503652039325
1739209865.148196;-45.120503652039325
1739209865.1482;-45.120503652039325
1739209865.1482043;-45.120503652039325
1739209865.1482084;-45.120503652039325
1739209865.1482127;-35.57807855764607
1739209865.1482167;-30.49652367304973
1739209865.1482208;-45.120503652039325
1739209865.148225;-38.13080360867914
1739209865.1482291;-38.13080360867914
1739209865.1482332;-35.57807855764607
1739209865.1482375;-45.120503652039325
1739209865.1482415;-38.13080360867914
1739209865.1482458;-38.13080360867914
1739209865.1482499;-45.120503652039325
1739209865.148254;-38.13080360867914
1739209865.1482582;-45.120503652039325
1739209865.1482623;-45.120503652039325
1739209865.1482663;-38.13080360867914
1739209865.1482706;-38.13080360867914
1739209865.1482747;-45.120503652039325
1739209865.148279;-45.120503652039325
1739209865.148283;-45.120503652039325
1739209865.148287;-45.120503652039325
1739209865.1482913;-38.13080360867914
1739209865.1482954;-45.120503652039325
1739209865.1482995;-45.120503652039325
1739209865.1483037;-45.120503652039325
1739209865.1483078;-38.13080360867914
1739209865.148312;-45.120503652039325
1739209865.1483161;-31.141103565318893
1739209865.1483202;-35.57807855764607
1739209865.1483245;-45.120503652039325
1739209865.1483285;-38.13080360867914
1739209865.1430519;-31.141103565318915
1739209865.143058;-45.120503652039325
1739209865.1430643;-45.120503652039325
1739209865.1430705;-45.120503652039325
1739209865.1430767;-38.13080360867914
1739209865.1430826;-45.120503652039325
1739209865.1430888;-45.120503652039325
1739209865.143095;-45.120503652039325
1739209865.1431012;-38.13080360867914
1739209865.1431074;-38.13080360867914
1739209865.1431136;-38.13080360867914
1739209865.1431196;-45.120503652039325
1739209865.1431258;-45.120503652039325
1739209865.143132;-35.57807855764607
1739209865.1431382;-38.13080360867914
1739209865.1431444;-45.120503652039325
1739209865.1431506;-38.13080360867914
1739209865.1431565;-38.13080360867914
1739209865.1431627;-45.120503652039325
1739209865.143169;-38.13080360867914
1739209865.1431751;-38.13080360867914
1739209865.1431813;-38.13080360867914
1739209865.1431875;-38.13080360867914
1739209865.1431937;-33.981070128970906
1739209865.1431997;-31.141103565318915
1739209865.143206;-33.981070128970906
1739209865.143212;-45.120503652039325
1739209865.1432183;-45.120503652039325
1739209865.1432245;-38.13080360867914
1739209865.1432307;-38.13080360867914
1739209865.1432366;-38.13080360867914
1739209865.1432428;-38.13080360867914
1739209865.143249;-38.13080360867914
1739209865.1432552;-38.13080360867914
1739209865.1432614;-38.13080360867914
1739209865.1432676;-45.120503652039325
1739209865.1432736;-45.120503652039325
1739209865.1432798;-38.13080360867914
1739209865.143286;-38.13080360867914
1739209865.1432922;-45.120503652039325
1739209865.1432984;-31.141103565318915
1739209865.1433046;-28.992665084841942
1739209865.1433105;-45.120503652039325
1739209865.1433167;-38.13080360867914
1739209865.143323;-45.120503652039325
1739209865.1433291;-45.120503652039325
1739209865.1433353;-45.120503652039325
1739209865.1433415;-38.13080360867914
1739209865.1433475;-33.981070128970906
1739209865.1433537;-38.13080360867914
1739209865.14336;-45.120503652039325
1739209865.143366;-38.13080360867914
1739209865.1433723;-38.13080360867914
1739209865.1433785;-45.120503652039325
1739209865.1433845;-45.120503652039325
1739209865.1433907;-45.120503652039325
1739209865.1433969;-45.120503652039325
1739209865.143403;-45.120503652039325
1739209865.1434093;-45.120503652039325
1739209865.1434155;-45.120503652039325
1739209865.1434216;-45.120503652039325
1739209865.1434276;-38.13080360867914
1739209865.1434338;-35.57807855764607
1739209865.14344;-38.13080360867914
1739209865.1434462;-45.120503652039325
1739209865.1434524;-38.13080360867914
1739209865.1434586;-45.120503652039325
1739209865.1434646;-38.13080360867914
1739209865.1434708;-35.57807855764607
1739209865.143477;-38.13080360867914
1739209865.1434832;-45.120503652039325
1739209865.1434894;-45.120503652039325
1739209865.1434956;-45.120503652039325
1739209865.1435015;-38.13080360867914
1739209865.1435077;-38.13080360867914
1739209865.143514;-45.120503652039325
1739209865.14352;-45.120503652039325
1739209865.1435263;-38.13080360867914
1739209865.1435325;-45.120503652039325
1739209865.1435385;-38.13080360867914
1739209865.1435447;-38.13080360867914
1739209865.1435509;-45.120503652039325
1739209865.143557;-38.13080360867914
1739209865.1435633;-45.120503652039325
1739209865.1435695;-45.120503652039325
1739209865.1435754;-38.13080360867914
1739209865.1435816;-38.13080360867914
1739209865.1435878;-45.120503652039325
1739209865.143594;-38.13080360867914
1739209865.1436002;-38.13080360867914
1739209865.1436064;-45.120503652039325
1739209865.1436124;-45.120503652039325
1739209865.1436186;-45.120503652039325
1739209865.1436248;-45.120503652039325
1739209865.143631;-45.120503652039325
1739209865.1436372;-38.13080360867914
1739209865.1436434;-38.13080360867914
1739209865.1436496;-38.13080360867914
1739209865.1436555;-38.13080360867914
1739209865.1436617;-38.13080360867914
1739209865.143668;-38.13080360867914
1739209865.1436741;-35.57807855764607
1739209865.1436803;-32.816014438256545
1739209865.1436865;-45.120503652039325
1739209865.1436925;-38.13080360867914
1739209865.1436987;-38.13080360867914
1739209865.143705;-33.981070128970906
1739209865.143711;-45.120503652039325
1739209865.1437173;-45.120503652039325
1739209865.1437235;-45.120503652039325
1739209865.1437294;-38.13080360867914
1739209865.1437356;-38.13080360867914
1739209865.1437418;-33.981070128970906
1739209865.143748;-45.120503652039325
1739209865.1437542;-45.120503652039325
1739209865.1437604;-38.13080360867914
1739209865.1437664;-38.13080360867914
1739209865.1437726;-38.13080360867914
1739209865.1437788;-35.57807855764607
1739209865.143785;-35.57807855764607
1739209865.1437912;-38.13080360867914
1739209865.1437974;-33.981070128970906
1739209865.1438034;-28.58837851428586
1739209865.1438096;-45.120503652039325
1739209865.1438158;-38.13080360867914
1739209865.143822;-38.13080360867914
1739209865.1438282;-38.13080360867914
1739209865.1438344;-45.120503652039325
1739209865.1438403;-45.120503652039325
1739209865.1438465;-45.120503652039325
1739209865.1438527;-38.13080360867914
1739209865.143859;-38.13080360867914
1739209865.143865;-45.120503652039325
1739209865.1438713;-45.120503652039325
1739209865.1438775;-45.120503652039325
1739209865.1438835;-38.13080360867914
1739209865.1438897;-45.120503652039325
1739209865.1438959;-38.13080360867914
1739209865.143902;-31.141103565318915
1739209865.1439083;-35.57807855764607
1739209865.1439145;-38.13080360867914
1739209865.1439204;-45.120503652039325
1739209865.1439266;-38.13080360867914
1739209865.1439328;-38.13080360867914
1739209865.143939;-38.13080360867914
1739209865.1439452;-45.120503652039325
1739209865.1439514;-38.13080360867914
1739209865.1439574;-38.13080360867914
1739209865.1439636;-38.13080360867914
1739209865.1439698;-38.13080360867914
1739209865.143976;-45.120503652039325
1739209865.1439822;-45.120503652039325
1739209865.1439884;-45.120503652039325
1739209865.1439943;-38.13080360867914
1739209865.1440005;-38.13080360867914
1739209865.1440067;-45.120503652039325
1739209865.144013;-45.120503652039325
1739209865.1440191;-45.120503652039325
1739209865.1440253;-45.120503652039325
1739209865.1440313;-35.57807855764607
1739209865.1440375;-38.13080360867914
1739209865.1440437;-38.13080360867914
1739209865.14405;-28.992665084841942
1739209865.144056;-45.120503652039325
1739209865.1440623;-45.120503652039325
1739209865.1440682;-45.120503652039325
1739209865.1440744;-35.57807855764607
1739209865.1440806;-38.13080360867914
1739209865.1440868;-45.120503652039325
1739209865.1483338;-38.13080360867914
1739209865.148339;-45.120503652039325
1739209865.1483443;-45.120503652039325
1739209865.1483493;-45.120503652039325
1739209865.1483545;-45.120503652039325
1739209865.1483598;-45.120503652039325
1739209865.148365;-45.120503652039325
1739209865.1483703;-38.13080360867914
1739209865.1483755;-35.57807855764607
1739209865.1483805;-38.13080360867914
1739209865.1483858;-45.120503652039325
1739209865.148391;-45.120503652039325
1739209865.1483963;-45.120503652039325
1739209865.1484015;-38.13080360867914
1739209865.1484067;-32.816014438256545
1739209865.1484118;-35.57807855764607
1739209865.148417;-45.120503652039325
1739209865.1484222;-45.120503652039325
1739209865.1484275;-33.981070128970906
1739209865.1484327;-45.120503652039325
1739209865.148438;-35.57807855764607
1739209865.148443;-38.13080360867914
1739209865.1484482;-45.120503652039325
1739209865.1484535;-45.120503652039325
1739209865.1484587;-35.57807855764607
1739209865.148464;-38.13080360867914
1739209865.1484692;-45.120503652039325
1739209865.1484745;-38.13080360867914
1739209865.1484795;-38.13080360867914
1739209865.1484847;-38.13080360867914
1739209865.14849;-35.57807855764607
1739209865.1484952;-38.13080360867914
1739209865.1485004;-45.120503652039325
1739209865.1485057;-38.13080360867914
1739209865.1485107;-45.120503652039325
1739209865.148516;-45.120503652039325
1739209865.1485212;-45.120503652039325
1739209865.1485264;-38.13080360867914
1739209865.1485317;-38.13080360867914
1739209865.148537;-45.120503652039325
1739209865.148542;-45.120503652039325
1739209865.1485472;-33.981070128970906
1739209865.1485524;-38.13080360867914
1739209865.1485577;-45.120503652039325
1739209865.148563;-38.13080360867914
1739209865.1485682;-38.13080360867914
1739209865.1485734;-45.120503652039325
1739209865.1485784;-45.120503652039325
1739209865.1485837;-35.57807855764607
1739209865.148589;-38.13080360867914
1739209865.1485941;-45.120503652039325
1739209865.1485994;-45.120503652039325
1739209865.1486046;-45.120503652039325
1739209865.1486096;-38.13080360867914
1739209865.148615;-38.13080360867914
1739209865.1486201;-38.13080360867914
1739209865.1486254;-45.120503652039325
1739209865.1486306;-38.13080360867914
1739209865.1486359;-38.13080360867914
1739209865.1486409;-35.57807855764607
1739209865.148646;-38.13080360867914
1739209865.1486514;-38.13080360867914
1739209865.1486566;-45.120503652039325
1739209865.1486619;-45.120503652039325
1739209865.148667;-38.13080360867914
1739209865.148672;-45.120503652039325
1739209865.1486773;-38.13080360867914
1739209865.1486826;-38.13080360867914
1739209865.1486878;-38.13080360867914
1739209865.148693;-38.13080360867914
1739209865.1486983;-38.13080360867914
1739209865.1487036;-38.13080360867914
1739209865.1487086;-45.120503652039325
1739209865.1487138;-38.13080360867914
1739209865.148719;-38.13080360867914
1739209865.1487243;-38.13080360867914
1739209865.1487296;-38.13080360867914
1739209865.1487348;-28.58837851428586
1739209865.1487398;-38.13080360867914
1739209865.148745;-38.13080360867914
1739209865.1487503;-35.57807855764607
1739209865.1487556;-38.13080360867914
1739209865.1487608;-38.13080360867914
1739209865.148766;-45.120503652039325
1739209865.148771;-38.13080360867914
1739209865.1487763;-30.49652367304973
1739209865.1487815;-33.981070128970906
1739209865.1487868;-38.13080360867914
1739209865.148792;-45.120503652039325
1739209865.1487973;-38.13080360867914
1739209865.1488025;-32.816014438256545
1739209865.1488075;-38.13080360867914
1739209865.1488128;-45.120503652039325
1739209865.148818;-45.120503652039325
1739209865.1488233;-45.120503652039325
1739209865.1488285;-38.13080360867914
1739209865.1488338;-35.57807855764607
1739209865.1488388;-38.13080360867914
1739209865.148844;-35.57807855764607
1739209865.1488492;-38.13080360867914
1739209865.1488545;-33.981070128970906
1739209865.1488597;-28.992665084841942
1739209865.148865;-35.57807855764607
1739209865.14887;-38.13080360867914
1739209865.1488752;-45.120503652039325
1739209865.1488805;-45.120503652039325
1739209865.1488857;-35.57807855764607
1739209865.148891;-45.120503652039325
1739209865.1488962;-38.13080360867914
1739209865.1489012;-31.141103565318915
1739209865.1489065;-33.981070128970906
1739209865.1489117;-45.120503652039325
1739209865.148917;-45.120503652039325
1739209865.1489222;-45.120503652039325
1739209865.1489275;-45.120503652039325
1739209865.1489327;-45.120503652039325
1739209865.1489377;-45.120503652039325
1739209865.148943;-38.13080360867914
1739209865.1489482;-45.120503652039325
1739209865.1489534;-38.13080360867914
1739209865.1489587;-32.816014438256545
1739209865.148964;-38.13080360867914
1739209865.148969;-38.13080360867914
1739209865.1489742;-38.13080360867914
1739209865.1489794;-38.13080360867914
1739209865.1489847;-38.13080360867914
1739209865.14899;-38.13080360867914
1739209865.1489952;-38.13080360867914
1739209865.1490002;-45.120503652039325
1739209865.1490054;-45.120503652039325
1739209865.1490107;-31.141103565318893
1739209865.149016;-38.13080360867914
1739209865.1490211;-45.120503652039325
1739209865.1490264;-33.981070128970906
1739209865.1490316;-38.13080360867914
1739209865.1490366;-38.13080360867914
1739209865.149042;-45.120503652039325
1739209865.1490471;-38.13080360867914
1739209865.1490524;-45.120503652039325
1739209865.1490576;-45.120503652039325
1739209865.1490629;-38.13080360867914
1739209865.1490679;-45.120503652039325
1739209865.1490731;-38.13080360867914
1739209865.1490784;-38.13080360867914
1739209865.1490836;-45.120503652039325
1739209865.1490889;-38.13080360867914
1739209865.149094;-38.13080360867914
1739209865.149099;-38.13080360867914
1739209865.1491044;-32.816014438256545
1739209865.1491096;-45.120503652039325
1739209865.1491148;-35.57807855764607
1739209865.14912;-38.13080360867914
1739209865.1491253;-45.120503652039325
1739209865.1491303;-45.120503652039325
1739209865.1491356;-33.981070128970906
1739209865.1491408;-33.981070128970906
1739209865.149146;-45.120503652039325
1739209865.1491513;-38.13080360867914
1739209865.1491566;-45.120503652039325
1739209865.1491618;-38.13080360867914
1739209865.1491668;-45.120503652039325
1739209865.149172;-38.13080360867914
1739209865.1491773;-38.13080360867914
1739209865.1491826;-45.120503652039325
1739209865.1491878;-45.120503652039325
1739209865.149193;-38.13080360867914
1739209865.149198;-45.120503652039325
1739209865.1492033;-38.13080360867914
1739209865.1492085;-38.13080360867914
1739209865.1492138;-45.120503652039325
1739209865.149219;-35.57807855764607
1739209865.1492243;-38.13080360867914
1739209865.1492293;-38.13080360867914
1739209865.1492345;-38.13080360867914
1739209865.1492398;-45.120503652039325
1739209865.149245;-38.13080360867914
1739209865.1492503;-35.57807855764607
1739209865.1492555;-38.13080360867914
1739209865.1492608;-45.120503652039325
1739209865.1492658;-38.13080360867914
1739209865.149271;-45.120503652039325
1739209865.1492763;-45.120503652039325
1739209865.1492815;-45.120503652039325
1739209865.1492867;-45.120503652039325
1739209865.149292;-45.120503652039325
1739209865.149297;-38.13080360867914
1739209865.1493022;-38.13080360867914
1739209865.1493075;-45.120503652039325
1739209865.1493127;-35.57807855764607
1739209865.149318;-38.13080360867914
1739209865.1493232;-28.21854285175415
1739209865.1493282;-35.57807855764607
1739209865.1493335;-38.13080360867914
1739209865.1493387;-45.120503652039325
1739209865.149344;-35.57807855764607
1739209865.1493492;-38.13080360867914
1739209865.1493545;-38.13080360867914
1739209865.1493595;-35.57807855764607
1739209865.1493647;-45.120503652039325
1739209865.14937;-45.120503652039325
1739209865.1493752;-38.13080360867914
1739209865.1493804;-38.13080360867914
1739209865.1493857;-38.13080360867914
1739209865.149391;-38.13080360867914
1739209865.149396;-45.120503652039325
1739209865.1494012;-45.120503652039325
1739209865.1494064;-35.57807855764607
1739209865.1494117;-38.13080360867914
1739209865.149417;-45.120503652039325
1739209865.1494222;-38.13080360867914
1739209865.1494272;-45.120503652039325
1739209865.1494324;-45.120503652039325
1739209865.1494377;-38.13080360867914
