CAN Message; 0x150:000073190e434e5f
1739209586.0827374;-45.120503652039325
1739209586.0827482;-38.13080360867914
1739209586.082759;-35.57807855764607
1739209586.0827696;-38.13080360867914
1739209586.0827804;-35.57807855764607
1739209586.082791;-45.120503652039325
1739209586.082802;-38.13080360867914
1739209586.0828128;-35.57807855764607
1739209586.0828235;-38.13080360867914
1739209586.0828342;-38.13080360867914
1739209586.082845;-45.120503652039325
1739209586.0828557;-38.13080360867914
1739209586.0828664;-35.57807855764607
1739209586.0828774;-38.13080360867914
1739209586.0828881;-38.13080360867914
1739209586.0828989;-38.13080360867914
1739209586.0829096;-38.13080360867914
1739209586.0829203;-45.120503652039325
1739209586.082931;-35.57807855764607
1739209586.0829418;-38.13080360867914
1739209586.0829525;-45.120503652039325
1739209586.0829635;-45.120503652039325
1739209586.0829742;-38.13080360867914
1739209586.082985;-38.13080360867914
1739209586.0829957;-45.120503652039325
1739209586.0830064;-38.13080360867914
1739209586.083017;-38.13080360867914
1739209586.0830278;-45.120503652039325
1739209586.0830388;-45.120503652039325
1739209586.0830495;-38.13080360867914
1739209586.0830603;-38.13080360867914
1739209586.083071;-45.120503652039325
1739209586.0830817;-38.13080360867914
1739209586.0830925;-45.120503652039325
1739209586.0831032;-38.13080360867914
1739209586.0831141;-35.57807855764607
1739209586.0831249;-38.13080360867914
1739209586.0831356;-38.13080360867914
1739209586.0831463;-45.120503652039325
1739209586.083157;-33.981070128970906
1739209586.0831678;-45.120503652039325
1739209586.0831785;-45.120503652039325
1739209586.0831892;-38.13080360867914
1739209586.0832002;-45.120503652039325
1739209586.083211;-45.120503652039325
1739209586.0832217;-45.120503652039325
1739209586.0832324;-35.57807855764607
1739209586.0832431;-38.13080360867914
1739209586.0832539;-45.120503652039325
1739209586.0832646;-45.120503652039325
1739209586.0832756;-38.13080360867914
1739209586.0832863;-31.141103565318915
1739209586.083297;-38.13080360867914
1739209586.0833077;-38.13080360867914
1739209586.0833185;-45.120503652039325
1739209586.0833292;-45.120503652039325
1739209586.08334;-32.816014438256545
1739209586.083351;-45.120503652039325
1739209586.0833616;-38.13080360867914
1739209586.0833724;-38.13080360867914
1739209586.083383;-45.120503652039325
1739209586.0833938;-45.120503652039325
1739209586.0834045;-35.57807855764607
1739209586.0834153;-38.13080360867914
1739209586.083426;-45.120503652039325
1739209586.083437;-38.13080360867914
1739209586.0834477;-38.13080360867914
1739209586.0834584;-33.981070128970906
1739209586.0834692;-45.120503652039325
1739209586.08348;-45.120503652039325
1739209586.0834906;-45.120503652039325
1739209586.0835013;-45.120503652039325
1739209586.0835123;-32.816014438256545
1739209586.083523;-38.13080360867914
1739209586.0835338;-45.120503652039325
1739209586.0835445;-31.141103565318915
1739209586.0835552;-35.57807855764607
1739209586.083566;-35.57807855764607
1739209586.0835767;-35.57807855764607
1739209586.0835876;-38.13080360867914
1739209586.0835984;-45.120503652039325
1739209586.083609;-38.13080360867914
1739209586.0836198;-38.13080360867914
1739209586.0836306;-33.981070128970906
1739209586.0836413;-38.13080360867914
1739209586.083652;-35.57807855764607
1739209586.0836627;-45.120503652039325
1739209586.0836737;-38.13080360867914
1739209586.0836844;-38.13080360867914
1739209586.0836952;-33.981070128970906
1739209586.083706;-38.13080360867914
1739209586.0837166;-33.981070128970906
1739209586.0837274;-38.13080360867914
1739209586.083738;-31.141103565318915
1739209586.083749;-45.120503652039325
1739209586.0837598;-33.981070128970906
1739209586.0837705;-38.13080360867914
1739209586.0837812;-38.13080360867914
1739209586.083792;-45.120503652039325
1739209586.0838027;-33.981070128970906
1739209586.0838134;-45.120503652039325
1739209586.0838244;-38.13080360867914
1739209586.0838351;-35.57807855764607
1739209586.0838459;-38.13080360867914
1739209586.0838566;-38.13080360867914
1739209586.0838673;-38.13080360867914
1739209586.083878;-32.816014438256545
1739209586.0838888;-38.13080360867914
1739209586.0838995;-38.13080360867914
1739209586.0839105;-38.13080360867914
1739209586.0839212;-38.13080360867914
1739209586.083932;-33.981070128970906
1739209586.0839427;-33.981070128970906
1739209586.0839534;-33.981070128970906
1739209586.083964;-45.120503652039325
1739209586.0839748;-38.13080360867914
1739209586.0839858;-38.13080360867914
1739209586.0839965;-38.13080360867914
1739209586.0840073;-38.13080360867914
1739209586.084018;-45.120503652039325
1739209586.0840287;-45.120503652039325
1739209586.0840394;-38.13080360867914
1739209586.0840502;-38.13080360867914
1739209586.0840611;-38.13080360867914
1739209586.0840719;-45.120503652039325
1739209586.0840826;-45.120503652039325
1739209586.0840933;-45.120503652039325
1739209586.084104;-38.13080360867914
1739209586.0841148;-35.57807855764607
1739209586.0841255;-38.13080360867914
1739209586.0841365;-45.120503652039325
1739209586.0841472;-38.13080360867914
1739209586.084158;-38.13080360867914
1739209586.0841687;-38.13080360867914
1739209586.0841794;-45.120503652039325
1739209586.0841901;-38.13080360867914
1739209586.0842009;-45.120503652039325
1739209586.0842116;-45.120503652039325
1739209586.0842226;-45.120503652039325
1739209586.0842333;-38.13080360867914
1739209586.084244;-45.120503652039325
1739209586.0842547;-38.13080360867914
1739209586.0842655;-38.13080360867914
1739209586.0842762;-33.981070128970906
1739209586.084287;-38.13080360867914
1739209586.084298;-38.13080360867914
1739209586.0843086;-45.120503652039325
1739209586.0843194;-38.13080360867914
1739209586.08433;-31.141103565318893
1739209586.0843408;-45.120503652039325
1739209586.0843515;-45.120503652039325
1739209586.0843623;-38.13080360867914
1739209586.0843732;-38.13080360867914
1739209586.084384;-45.120503652039325
1739209586.0843947;-38.13080360867914
1739209586.0844054;-38.13080360867914
1739209586.0844162;-45.120503652039325
1739209586.0844269;-38.13080360867914
1739209586.0844376;-45.120503652039325
1739209586.0844483;-38.13080360867914
1739209586.0844593;-38.13080360867914
1739209586.08447;-45.120503652039325
1739209586.0844808;-45.120503652039325
1739209586.0844915;-33.981070128970906
1739209586.0845022;-28.58837851428586
1739209586.084513;-45.120503652039325
1739209586.0845237;-45.120503652039325
1739209586.0845346;-45.120503652039325
1739209586.0845454;-35.57807855764607
1739209586.084556;-38.13080360867914
1739209586.0845668;-38.13080360867914
1739209586.0845776;-45.120503652039325
1739209586.0845883;-38.13080360867914
1739209586.084599;-45.120503652039325
1739209586.08461;-38.13080360867914
1739209586.0846207;-38.13080360867914
1739209586.0846314;-45.120503652039325
1739209586.0846422;-38.13080360867914
1739209586.084653;-45.120503652039325
1739209586.0846636;-38.13080360867914
1739209586.0846744;-29.438486411369333
1739209586.084685;-38.13080360867914
1739209586.084696;-45.120503652039325
1739209586.0847068;-38.13080360867914
1739209586.0847175;-32.816014438256545
1739209586.0847282;-38.13080360867914
1739209586.084739;-45.120503652039325
1739209586.0847497;-38.13080360867914
1739209586.0847604;-45.120503652039325
1739209586.0847714;-38.13080360867914
1739209586.0847821;-35.57807855764607
1739209586.0847929;-38.13080360867914
1739209586.0848036;-45.120503652039325
1739209586.0848143;-38.13080360867914
1739209586.084825;-38.13080360867914
1739209586.0848358;-45.120503652039325
1739209586.0848467;-38.13080360867914
1739209586.0848575;-38.13080360867914
1739209586.0848682;-38.13080360867914
1739209586.084879;-38.13080360867914
1739209586.0848897;-35.57807855764607
1739209586.0849004;-38.13080360867914
1739209586.084911;-45.120503652039325
1739209586.0849218;-45.120503652039325
1739209586.0849328;-35.57807855764607
1739209586.0849435;-35.57807855764607
1739209586.0849543;-45.120503652039325
1739209586.084965;-38.13080360867914
1739209586.0849757;-35.57807855764607
1739209586.0849864;-38.13080360867914
1739209586.0849972;-35.57807855764607
1739209586.0850081;-33.981070128970906
1739209586.0850189;-45.120503652039325
1739209586.0850296;-45.120503652039325
1739209586.0850403;-45.120503652039325
1739209586.085051;-38.13080360867914
1739209586.0850618;-45.120503652039325
1739209586.0850725;-38.13080360867914
1739209586.0850835;-45.120503652039325
1739209586.0850942;-38.13080360867914
1739209586.085105;-26.991370085610736
1739209586.0851157;-35.57807855764607
1739209586.0851264;-45.120503652039325
1739209586.0851371;-38.13080360867914
1739209586.0851479;-35.57807855764607
1739209586.0851586;-38.13080360867914
1739209586.0851696;-35.57807855764607
1739209586.0851803;-35.57807855764607
1739209586.085191;-38.13080360867914
1739209586.0852017;-45.120503652039325
1739209586.0852125;-45.120503652039325
1739209586.0852232;-45.120503652039325
1739209586.085234;-45.120503652039325
1739209586.085245;-33.981070128970906
1739209586.0852556;-38.13080360867914
1739209586.0852664;-45.120503652039325
1739209586.085277;-25.826314394896354
1739209586.0852878;-28.58837851428586
1739209586.0852985;-45.120503652039325
1739209586.0853093;-45.120503652039325
1739209586.0853202;-35.57807855764607
1739209586.085331;-38.13080360867914
1739209586.0853417;-45.120503652039325
1739209586.0853524;-35.57807855764607
1739209586.0853631;-45.120503652039325
1739209586.0853739;-45.120503652039325
1739209586.0853846;-38.13080360867914
1739209586.0853953;-38.13080360867914
1739209586.0854063;-45.120503652039325
1739209586.085417;-45.120503652039325
1739209586.0854278;-45.120503652039325
1739209586.0854385;-38.13080360867914
1739209586.0854492;-30.49652367304973
1739209586.08546;-31.141103565318915
1739209586.0854707;-45.120503652039325
1739209586.0854816;-38.13080360867914
1739209586.0854924;-35.57807855764607
1739209586.085503;-38.13080360867914
1739209586.0855138;-45.120503652039325
1739209586.0855246;-35.57807855764607
1739209586.0855353;-38.13080360867914
1739209586.085546;-45.120503652039325
1739209586.085557;-45.120503652039325
1739209586.0855677;-45.120503652039325
1739209586.0855784;-45.120503652039325
1739209586.0855892;-38.13080360867914
1739209586.0856;-45.120503652039325
1739209586.0856106;-45.120503652039325
1739209586.0856214;-38.13080360867914
1739209586.0856323;-33.981070128970906
1739209586.085643;-45.120503652039325
1739209586.0856538;-38.13080360867914
1739209586.0856645;-38.13080360867914
1739209586.0856752;-45.120503652039325
1739209586.085686;-45.120503652039325
1739209586.0856967;-38.13080360867914
1739209586.0857074;-35.57807855764607
1739209586.0857184;-38.13080360867914
1739209586.0857291;-38.13080360867914
1739209586.0857399;-45.120503652039325
1739209586.0857506;-45.120503652039325
1739209586.0857613;-45.120503652039325
1739209586.085772;-45.120503652039325
1739209586.0857828;-45.120503652039325
1739209586.0857937;-45.120503652039325
1739209586.0858045;-45.120503652039325
1739209586.0858152;-45.120503652039325
1739209586.085826;-38.13080360867914
1739209586.0858366;-35.57807855764607
1739209586.0858474;-38.13080360867914
1739209586.085858;-45.120503652039325
1739209586.085869;-38.13080360867914
1739209586.0858798;-35.57807855764607
1739209586.0858905;-33.981070128970906
1739209586.0859013;-45.120503652039325
1739209586.085912;-45.120503652039325
1739209586.0859227;-38.13080360867914
1739209586.0859334;-33.981070128970906
1739209586.0859442;-38.13080360867914
1739209586.0859551;-38.13080360867914
1739209586.0859659;-45.120503652039325
1739209586.0859766;-31.14110356531892
1739209586.0859873;-45.120503652039325
1739209586.085998;-45.120503652039325
1739209586.0860088;-45.120503652039325
1739209586.0860195;-45.120503652039325
1739209586.0860305;-45.120503652039325
1739209586.0860412;-45.120503652039325
1739209586.086052;-45.120503652039325
1739209586.0860627;-33.981070128970906
1739209586.0860734;-38.13080360867914
1739209586.0860841;-45.120503652039325
1739209586.0860949;-38.13080360867914
1739209586.0861058;-38.13080360867914
1739209586.0861166;-33.981070128970906
1739209586.0861273;-45.120503652039325
1739209586.086138;-45.120503652039325
1739209586.0861487;-38.13080360867914
1739209586.0861595;-45.120503652039325
1739209586.0861702;-45.120503652039325
1739209586.086181;-38.13080360867914
1739209586.086192;-45.120503652039325
1739209586.0862026;-45.120503652039325
1739209586.0862134;-38.13080360867914
1739209586.086224;-45.120503652039325
1739209586.0862348;-33.981070128970906
1739209586.0862455;-45.120503652039325
1739209586.0862563;-33.981070128970906
1739209586.0862672;-35.57807855764607
1739209586.086278;-33.981070128970906
1739209586.0862887;-38.13080360867914
1739209586.0862994;-45.120503652039325
1739209586.0863101;-45.120503652039325
1739209586.0863209;-38.13080360867914
1739209586.0863316;-45.120503652039325
1739209586.0863426;-38.13080360867914
1739209586.0863533;-38.13080360867914
1739209586.086364;-45.120503652039325
1739209586.0863748;-38.13080360867914
1739209586.0863855;-38.13080360867914
1739209586.0863962;-38.13080360867914
1739209586.086407;-33.981070128970906
1739209586.0864177;-45.120503652039325
1739209586.0864286;-45.120503652039325
1739209586.0864394;-35.57807855764607
1739209586.08645;-38.13080360867914
1739209586.0864608;-45.120503652039325
1739209586.0864716;-45.120503652039325
1739209586.0864823;-45.120503652039325
1739209586.086493;-45.120503652039325
1739209586.086504;-38.13080360867914
1739209586.0865147;-45.120503652039325
1739209586.0865254;-45.120503652039325
1739209586.0865362;-45.120503652039325
1739209586.086547;-38.13080360867914
1739209586.0865576;-45.120503652039325
1739209586.0865684;-45.120503652039325
1739209586.0865793;-45.120503652039325
1739209586.08659;-45.120503652039325
1739209586.0866008;-38.13080360867914
1739209586.0866115;-35.57807855764607
1739209586.0866222;-35.57807855764607
1739209586.086633;-45.120503652039325
1739209586.0866437;-45.120503652039325
1739209586.0866544;-45.120503652039325
1739209586.0866654;-35.57807855764607
1739209586.0866761;-32.816014438256545
1739209586.0866868;-45.120503652039325
1739209586.0866976;-45.120503652039325
1739209586.0867083;-45.120503652039325
1739209586.086719;-38.13080360867914
1739209586.0867298;-45.120503652039325
1739209586.0867407;-45.120503652039325
1739209586.0867515;-45.120503652039325
1739209586.0867622;-45.120503652039325
1739209586.086773;-38.13080360867914
1739209586.0867836;-45.120503652039325
1739209586.0867944;-38.13080360867914
1739209586.086805;-38.13080360867914
1739209586.086816;-45.120503652039325
1739209586.0868268;-32.816014438256545
1739209586.0868375;-38.13080360867914
1739209586.0868483;-38.13080360867914
1739209586.086859;-45.120503652039325
1739209586.0868697;-38.13080360867914
1739209586.0868804;-45.120503652039325
1739209586.0868914;-45.120503652039325
1739209586.0869021;-38.13080360867914
1739209586.0869129;-45.120503652039325
1739209586.0869236;-38.13080360867914
1739209586.0869343;-45.120503652039325
1739209586.086945;-45.120503652039325
1739209586.0869558;-38.13080360867914
1739209586.0869665;-38.13080360867914
1739209586.0869775;-35.57807855764607
1739209586.0869882;-45.120503652039325
1739209586.086999;-35.57807855764607
1739209586.0870097;-38.13080360867914
1739209586.0870204;-38.13080360867914
1739209586.0870311;-38.13080360867914
1739209586.0870419;-35.57807855764607
1739209586.0870528;-45.120503652039325
1739209586.0870636;-45.120503652039325
1739209586.0870743;-38.13080360867914
1739209586.087085;-38.13080360867914
1739209586.0870957;-38.13080360867914
1739209586.0871065;-38.13080360867914
1739209586.0871172;-45.120503652039325
1739209586.0871282;-45.120503652039325
1739209586.087139;-45.120503652039325
1739209586.0871496;-35.57807855764607
1739209586.0871603;-45.120503652039325
1739209586.087171;-38.13080360867914
1739209586.0871818;-45.120503652039325
1739209586.0871925;-38.13080360867914
1739209586.0872033;-38.13080360867914
1739209586.0872142;-35.57807855764607
1739209586.087225;-35.57807855764607
1739209586.0872357;-38.13080360867914
1739209586.0872464;-35.57807855764607
1739209586.0872571;-35.57807855764607
1739209586.0872679;-38.13080360867914
1739209586.0872786;-45.120503652039325
1739209586.0872896;-45.120503652039325
1739209586.0873003;-45.120503652039325
1739209586.087311;-38.13080360867914
1739209586.0873218;-38.13080360867914
1739209586.0873325;-45.120503652039325
1739209586.0873432;-35.57807855764607
1739209586.087354;-38.13080360867914
1739209586.087365;-38.13080360867914
1739209586.0873756;-33.981070128970906
1739209586.0873864;-38.13080360867914
1739209586.087397;-45.120503652039325
1739209586.0874078;-38.13080360867914
1739209586.0874186;-38.13080360867914
1739209586.0874293;-32.816014438256545
1739209586.08744;-38.13080360867914
1739209586.087451;-45.120503652039325
1739209586.0874617;-38.13080360867914
1739209586.0874724;-32.816014438256545
1739209586.0874832;-38.13080360867914
1739209586.087494;-45.120503652039325
1739209586.0875046;-45.120503652039325
1739209586.0875154;-32.816014438256545
1739209586.0875263;-45.120503652039325
1739209586.087537;-38.13080360867914
1739209586.0875478;-45.120503652039325
1739209586.0875585;-45.120503652039325
1739209586.0875692;-45.120503652039325
1739209586.08758;-38.13080360867914
1739209586.0875907;-33.981070128970906
1739209586.0876017;-45.120503652039325
1739209586.0876124;-45.120503652039325
1739209586.0876231;-38.13080360867914
1739209586.0876338;-38.13080360867914
1739209586.0876446;-45.120503652039325
1739209586.0876553;-38.13080360867914
1739209586.087666;-45.120503652039325
1739209586.0876768;-38.13080360867914
1739209586.0876877;-35.57807855764607
1739209586.0876985;-38.13080360867914
1739209586.0877092;-45.120503652039325
1739209586.08772;-38.13080360867914
1739209586.0877306;-38.13080360867914
1739209586.0877414;-45.120503652039325
1739209586.087752;-33.981070128970906
1739209586.087763;-35.57807855764607
1739209586.0877738;-45.120503652039325
1739209586.0877845;-38.13080360867914
1739209586.0877953;-38.13080360867914
1739209586.087806;-31.141103565318915
1739209586.0878167;-35.57807855764607
1739209586.0878274;-38.13080360867914
1739209586.0878384;-45.120503652039325
1739209586.0878491;-38.13080360867914
1739209586.0878599;-35.57807855764607
1739209586.0878706;-38.13080360867914
1739209586.0878813;-45.120503652039325
1739209586.087892;-30.49652367304973
1739209586.0879028;-45.120503652039325
1739209586.0879135;-38.13080360867914
1739209586.0879245;-38.13080360867914
1739209586.0879352;-38.13080360867914
1739209586.087946;-45.120503652039325
1739209586.0879567;-38.13080360867914
1739209586.0879674;-35.57807855764607
1739209586.0879781;-31.141103565318915
1739209586.0879889;-38.13080360867914
1739209586.0879998;-35.57807855764607
1739209586.0880105;-45.120503652039325
1739209586.0880213;-38.13080360867914
1739209586.088032;-38.13080360867914
1739209586.0880427;-38.13080360867914
1739209586.0880535;-38.13080360867914
1739209586.0880642;-28.992665084841942
1739209586.0880752;-33.981070128970906
1739209586.088086;-45.120503652039325
1739209586.0880966;-45.120503652039325
1739209586.0881073;-38.13080360867914
1739209586.088118;-45.120503652039325
1739209586.0881288;-45.120503652039325
1739209586.0881395;-32.816014438256545
1739209586.0881505;-29.438486411369347
1739209586.0881612;-33.981070128970906
1739209586.088172;-35.57807855764607
1739209586.0881827;-35.57807855764607
1739209586.0881934;-38.13080360867914
1739209586.0882041;-32.816014438256545
1739209586.0882149;-38.13080360867914
1739209586.0882256;-45.120503652039325
1739209586.0882366;-28.992665084841942
1739209586.0882473;-31.141103565318915
1739209586.088258;-38.13080360867914
1739209586.0882688;-38.13080360867914
1739209586.0882795;-33.981070128970906
1739209586.0882902;-31.141103565318915
1739209586.088301;-45.120503652039325
1739209586.088312;-38.13080360867914
1739209586.0883226;-38.13080360867914
1739209586.0883334;-38.13080360867914
1739209586.088344;-38.13080360867914
1739209586.0883548;-38.13080360867914
1739209586.0883656;-38.13080360867914
1739209586.0883763;-45.120503652039325
1739209586.0883873;-38.13080360867914
1739209586.088398;-45.120503652039325
1739209586.0884087;-31.141103565318915
1739209586.0884194;-31.141103565318915
1739209586.0884302;-45.120503652039325
1739209586.088441;-45.120503652039325
1739209586.0884516;-38.13080360867914
1739209586.0884624;-38.13080360867914
1739209586.0884733;-38.13080360867914
1739209586.088484;-38.13080360867914
1739209586.0884948;-45.120503652039325
1739209586.0885055;-45.120503652039325
1739209586.0885162;-45.120503652039325
1739209586.088527;-45.120503652039325
1739209586.0885377;-45.120503652039325
1739209586.0885487;-45.120503652039325
1739209586.0885594;-38.13080360867914
1739209586.08857;-45.120503652039325
1739209586.0885808;-38.13080360867914
1739209586.0885916;-45.120503652039325
1739209586.0886023;-45.120503652039325
1739209586.088613;-38.13080360867914
1739209586.088624;-45.120503652039325
1739209586.0886347;-38.13080360867914
1739209586.0886455;-38.13080360867914
1739209586.0886562;-45.120503652039325
1739209586.088667;-33.981070128970906
1739209586.0886776;-31.141103565318915
1739209586.0886884;-45.120503652039325
1739209586.088699;-38.13080360867914
1739209586.08871;-35.57807855764607
1739209586.0887208;-32.816014438256545
1739209586.0887315;-45.120503652039325
1739209586.0887423;-38.13080360867914
1739209586.088753;-38.13080360867914
1739209586.0887637;-38.13080360867914
1739209586.0887744;-45.120503652039325
1739209586.0887854;-35.57807855764607
1739209586.0887961;-38.13080360867914
1739209586.0888069;-45.120503652039325
1739209586.0888176;-38.13080360867914
1739209586.0888283;-45.120503652039325
1739209586.088839;-38.13080360867914
1739209586.0888498;-29.438486411369333
1739209586.0888608;-45.120503652039325
1739209586.0888715;-45.120503652039325
1739209586.0888822;-38.13080360867914
1739209586.088893;-35.57807855764607
1739209586.0889037;-38.13080360867914
1739209586.0889144;-45.120503652039325
1739209586.0889251;-45.120503652039325
1739209586.0889359;-35.57807855764607
1739209586.0889468;-45.120503652039325
1739209586.0889575;-35.57807855764607
1739209586.0889683;-38.13080360867914
1739209586.088979;-38.13080360867914
1739209586.0889897;-35.57807855764607
1739209586.0890005;-38.13080360867914
1739209586.0890112;-38.13080360867914
1739209586.0890222;-26.991370085610736
1739209586.089033;-35.57807855764607
1739209586.0890436;-45.120503652039325
1739209586.0890543;-38.13080360867914
1739209586.089065;-31.141103565318893
1739209586.0890758;-38.13080360867914
1739209586.0890865;-45.120503652039325
1739209586.0890975;-38.13080360867914
1739209586.0891082;-45.120503652039325
1739209586.089119;-45.120503652039325
1739209586.0891297;-45.120503652039325
1739209586.0891404;-45.120503652039325
1739209586.0891511;-45.120503652039325
1739209586.0891619;-38.13080360867914
1739209586.0891726;-38.13080360867914
1739209586.0891836;-45.120503652039325
1739209586.0891943;-28.21854285175415
1739209586.089205;-35.57807855764607
1739209586.0892158;-45.120503652039325
1739209586.0892265;-38.13080360867914
1739209586.0892372;-32.816014438256545
1739209586.089248;-38.13080360867914
1739209586.089259;-45.120503652039325
1739209586.0892696;-38.13080360867914
1739209586.0892804;-45.120503652039325
1739209586.089291;-33.981070128970906
1739209586.0893018;-45.120503652039325
1739209586.0893126;-45.120503652039325
1739209586.0893233;-35.57807855764607
1739209586.0893342;-38.13080360867914
1739209586.089345;-45.120503652039325
1739209586.0893557;-45.120503652039325
1739209586.0893664;-32.816014438256545
1739209586.0893772;-38.13080360867914
1739209586.089388;-45.120503652039325
1739209586.0893986;-45.120503652039325
1739209586.0894094;-45.120503652039325
1739209586.0894203;-38.13080360867914
1739209586.089431;-38.13080360867914
1739209586.0894418;-45.120503652039325
1739209586.0894525;-45.120503652039325
1739209586.0894632;-45.120503652039325
1739209586.089474;-45.120503652039325
1739209586.0894847;-38.13080360867914
1739209586.0894957;-35.57807855764607
1739209586.0895064;-45.120503652039325
1739209586.089517;-45.120503652039325
1739209586.0895278;-45.120503652039325
1739209586.0895386;-38.13080360867914
1739209586.0895493;-38.13080360867914
1739209586.08956;-45.120503652039325
1739209586.089571;-38.13080360867914
1739209586.0895817;-35.57807855764607
1739209586.0895925;-45.120503652039325
1739209586.0896032;-38.13080360867914
1739209586.089614;-45.120503652039325
1739209586.0896246;-38.13080360867914
1739209586.0896354;-38.13080360867914
1739209586.0896463;-45.120503652039325
1739209586.089657;-45.120503652039325
1739209586.0896678;-38.13080360867914
1739209586.0896785;-35.57807855764607
1739209586.0896893;-45.120503652039325
1739209586.0897;-45.120503652039325
1739209586.0897107;-45.120503652039325
